,BKR
2014-07-18,39.690738677978516
2014-07-21,40.259456634521484
2014-07-22,40.454444885253906
2014-07-23,40.427364349365234
2014-07-24,40.05904006958008
2014-07-25,39.76656723022461
2014-07-28,39.344093322753906
2014-07-29,39.02994918823242
2014-07-30,38.352909088134766
2014-07-31,37.33763122558594
2014-08-01,37.191036224365234
2014-08-04,37.435359954833984
2014-08-05,36.88155746459961
2014-08-06,37.011863708496094
2014-08-07,36.696964263916016
2014-08-08,37.0987434387207
2014-08-11,37.25076675415039
2014-08-12,37.18560791015625
2014-08-13,37.408206939697266
2014-08-14,36.27889633178711
2014-08-15,36.734962463378906
2014-08-18,36.854408264160156
2014-08-19,37.364768981933594
2014-08-20,37.60366439819336
2014-08-21,37.29419708251953
2014-08-22,36.96299362182617
2014-08-25,37.39192199707031
2014-08-26,37.80998229980469
2014-08-27,37.70683288574219
2014-08-28,37.5765266418457
2014-08-29,37.538509368896484
2014-09-02,37.09330749511719
2014-09-03,37.467933654785156
2014-09-04,36.82183837890625
2014-09-05,37.19646453857422
2014-09-08,36.51236343383789
2014-09-09,36.28975296020508
2014-09-10,36.52322769165039
2014-09-11,36.756683349609375
2014-09-12,36.09973907470703
2014-09-15,36.2245979309082
2014-09-16,36.89241027832031
2014-09-17,36.696964263916016
2014-09-18,36.86527633666992
2014-09-19,36.778404235839844
2014-09-22,35.91514205932617
2014-09-23,35.99114990234375
2014-09-24,36.121456146240234
2014-09-25,35.55680465698242
2014-09-26,36.01830291748047
2014-09-29,35.920562744140625
2014-09-30,35.32334518432617
2014-10-01,34.43836212158203
2014-10-02,33.7216796875
2014-10-03,33.49365997314453
2014-10-06,33.55337142944336
2014-10-07,33.32534408569336
2014-10-08,33.44477462768555
2014-10-09,31.81598472595215
2014-10-10,30.773540496826172
2014-10-13,29.003572463989258
2014-10-14,28.487802505493164
2014-10-15,29.117591857910156
2014-10-16,28.238033294677734
2014-10-17,28.84612464904785
2014-10-20,28.585514068603516
2014-10-21,29.443363189697266
2014-10-22,28.417205810546875
2014-10-23,29.38362693786621
2014-10-24,29.04158592224121
2014-10-27,27.760250091552734
2014-10-28,28.286903381347656
2014-10-29,28.596372604370117
2014-10-30,28.35671043395996
2014-10-31,28.84693145751953
2014-11-03,28.269554138183594
2014-11-04,27.24553680419922
2014-11-05,27.9699764251709
2014-11-06,28.046232223510742
2014-11-07,28.487436294555664
2014-11-10,28.127939224243164
2014-11-11,28.040788650512695
2014-11-12,27.768447875976562
2014-11-13,32.00070571899414
2014-11-14,32.62164306640625
2014-11-17,35.530311584472656
2014-11-18,34.61522674560547
2014-11-19,34.593448638916016
2014-11-20,35.08366775512695
2014-11-21,35.85714340209961
2014-11-24,35.252525329589844
2014-11-25,34.42458724975586
2014-11-26,34.086875915527344
2014-11-28,31.04749298095703
2014-12-01,30.780595779418945
2014-12-02,30.911325454711914
2014-12-03,31.336179733276367
2014-12-04,31.379756927490234
2014-12-05,31.058391571044922
2014-12-08,30.08883285522461
2014-12-09,30.889530181884766
2014-12-10,30.1433162689209
2014-12-11,30.37752914428711
2014-12-12,29.95266342163086
2014-12-15,29.91998863220215
2014-12-16,30.039817810058594
2014-12-17,30.69344711303711
2014-12-18,30.37752914428711
2014-12-19,31.129201889038086
2014-12-22,30.535480499267578
2014-12-23,30.742456436157227
2014-12-24,30.6879825592041
2014-12-26,30.682544708251953
2014-12-29,30.884084701538086
2014-12-30,30.660762786865234
2014-12-31,30.540931701660156
2015-01-02,30.59539794921875
2015-01-05,30.045259475708008
2015-01-06,29.95266342163086
2015-01-07,30.75881576538086
2015-01-08,31.063827514648438
2015-01-09,30.75881576538086
2015-01-12,30.007131576538086
2015-01-13,30.08883285522461
2015-01-14,29.8546142578125
2015-01-15,29.157407760620117
2015-01-16,30.80782127380371
2015-01-20,31.189117431640625
2015-01-21,31.77193260192871
2015-01-22,31.706567764282227
2015-01-23,31.810054779052734
2015-01-26,32.0987434387207
2015-01-27,32.29484939575195
2015-01-28,31.020263671875
2015-01-29,31.091064453125
2015-01-30,31.586740493774414
2015-02-02,32.53450393676758
2015-02-03,33.645687103271484
2015-02-04,33.21536636352539
2015-02-05,33.923465728759766
2015-02-06,34.135894775390625
2015-02-09,34.23939514160156
2015-02-10,33.80363464355469
2015-02-11,33.54763412475586
2015-02-12,33.97794723510742
2015-02-13,35.02919006347656
2015-02-17,35.42683029174805
2015-02-18,35.1054573059082
2015-02-19,35.007415771484375
2015-02-20,34.58255386352539
2015-02-23,34.27207565307617
2015-02-24,34.33199691772461
2015-02-25,34.68604278564453
2015-02-26,34.04330825805664
2015-02-27,34.04874801635742
2015-03-02,34.163448333740234
2015-03-03,34.218074798583984
2015-03-04,34.11429214477539
2015-03-05,33.917667388916016
2015-03-06,33.2731819152832
2015-03-09,33.10386276245117
2015-03-10,32.808929443359375
2015-03-11,32.86354446411133
2015-03-12,32.62322998046875
2015-03-13,32.153507232666016
2015-03-16,32.73792266845703
2015-03-17,32.361053466796875
2015-03-18,33.185794830322266
2015-03-19,33.27863693237305
2015-03-20,34.11974334716797
2015-03-23,33.89035415649414
2015-03-24,34.02690124511719
2015-03-25,34.573089599609375
2015-03-26,34.32184982299805
2015-03-27,34.29454040527344
2015-03-30,34.6713981628418
2015-03-31,34.726016998291016
2015-04-01,34.86255645751953
2015-04-02,34.824317932128906
2015-04-06,35.86206817626953
2015-04-07,35.13565444946289
2015-04-08,35.0755615234375
2015-04-09,35.98222351074219
2015-04-10,36.34270095825195
2015-04-13,35.82929229736328
2015-04-14,36.3918571472168
2015-04-15,37.64259719848633
2015-04-16,37.265743255615234
2015-04-17,36.5830192565918
2015-04-20,37.32581329345703
2015-04-21,36.78511047363281
2015-04-22,36.632179260253906
2015-04-23,37.34220886230469
2015-04-24,37.18928527832031
2015-04-27,37.35858917236328
2015-04-28,37.37498092651367
2015-04-29,37.549766540527344
2015-04-30,37.3913688659668
2015-05-01,37.69722366333008
2015-05-04,37.757293701171875
2015-05-05,36.95441818237305
2015-05-06,36.71957015991211
2015-05-07,36.102386474609375
2015-05-08,36.97626495361328
2015-05-11,36.27716064453125
2015-05-12,36.58847427368164
2015-05-13,36.32085418701172
2015-05-14,35.77467727661133
2015-05-15,35.965843200683594
2015-05-18,36.05868911743164
2015-05-19,35.201194763183594
2015-05-20,35.097415924072266
2015-05-21,35.98222351074219
2015-05-22,35.791053771972656
2015-05-26,35.28311538696289
2015-05-27,35.44696807861328
2015-05-28,35.23942184448242
2015-05-29,35.20663833618164
2015-06-01,35.22307205200195
2015-06-02,35.71592330932617
2015-06-03,35.42571258544922
2015-06-04,34.850685119628906
2015-06-05,35.420223236083984
2015-06-08,35.05331039428711
2015-06-09,35.06426239013672
2015-06-10,35.644744873046875
2015-06-11,35.26688766479492
2015-06-12,35.11903381347656
2015-06-15,34.92736053466797
2015-06-16,34.82878875732422
2015-06-17,34.943790435791016
2015-06-18,34.122352600097656
2015-06-19,33.914276123046875
2015-06-22,34.177127838134766
2015-06-23,34.439971923828125
2015-06-24,34.303070068359375
2015-06-25,33.9854621887207
2015-06-26,33.8978385925293
2015-06-29,33.4652099609375
2015-06-30,33.78831100463867
2015-07-01,32.86281967163086
2015-07-02,33.04900360107422
2015-07-06,32.47401809692383
2015-07-07,33.229736328125
2015-07-08,32.7149772644043
2015-07-09,32.93949508666992
2015-07-10,32.698543548583984
2015-07-13,33.021629333496094
2015-07-14,33.47616958618164
2015-07-15,32.583534240722656
2015-07-16,32.238529205322266
2015-07-17,31.937349319458008
2015-07-20,32.56163787841797
2015-07-21,33.207828521728516
2015-07-22,31.91543960571289
2015-07-23,32.452117919921875
2015-07-24,32.12352752685547
2015-07-27,31.619722366333008
2015-07-28,32.06329345703125
2015-07-29,32.676631927490234
2015-07-30,32.13994598388672
2015-07-31,31.84425163269043
2015-08-03,30.420434951782227
2015-08-04,30.283525466918945
2015-08-05,30.84757423400879
2015-08-06,30.973529815673828
2015-08-07,30.513526916503906
2015-08-10,31.66901206970215
2015-08-11,31.51020050048828
2015-08-12,32.09066390991211
2015-08-13,31.159711837768555
2015-08-14,31.39519500732422
2015-08-17,31.08305549621582
2015-08-18,31.022798538208008
2015-08-19,29.620893478393555
2015-08-20,28.125896453857422
2015-08-21,27.118267059326172
2015-08-24,25.059207916259766
2015-08-25,26.143489837646484
2015-08-26,26.943031311035156
2015-08-27,29.434715270996094
2015-08-28,29.96590232849121
2015-08-31,30.762428283691406
2015-09-01,29.872509002685547
2015-09-02,30.07027816772461
2015-09-03,30.114227294921875
2015-09-04,29.257266998291016
2015-09-08,29.66925048828125
2015-09-09,29.108949661254883
2015-09-10,29.487987518310547
2015-09-11,29.158384323120117
2015-09-14,29.213314056396484
2015-09-15,29.345157623291016
2015-09-16,30.575654983520508
2015-09-17,30.372406005859375
2015-09-18,29.372634887695312
2015-09-21,30.064783096313477
2015-09-22,29.823081970214844
2015-09-23,29.663766860961914
2015-09-24,29.229808807373047
2015-09-25,28.839773178100586
2015-09-28,27.741111755371094
2015-09-29,27.724634170532227
2015-09-30,28.58708381652832
2015-10-01,28.11466407775879
2015-10-02,29.306705474853516
2015-10-05,30.009855270385742
2015-10-06,30.383390426635742
2015-10-07,31.13597297668457
2015-10-08,31.49303436279297
2015-10-09,31.00413703918457
2015-10-12,30.586637496948242
2015-10-13,30.224082946777344
2015-10-14,30.218597412109375
2015-10-15,30.866804122924805
2015-10-16,29.570384979248047
2015-10-19,29.29572296142578
2015-10-20,29.207820892333984
2015-10-21,29.888996124267578
2015-10-22,30.537206649780273
2015-10-23,29.625322341918945
2015-10-26,28.81779670715332
2015-10-27,28.29044532775879
2015-10-28,29.004575729370117
2015-10-29,28.88921356201172
2015-10-30,28.93865966796875
2015-11-02,29.273746490478516
2015-11-03,29.916460037231445
2015-11-04,28.323406219482422
2015-11-05,27.40053939819336
2015-11-06,28.60906410217285
2015-11-09,28.37834358215332
2015-11-10,27.373058319091797
2015-11-11,26.917129516601562
2015-11-12,26.4447078704834
2015-11-13,26.18101692199707
2015-11-16,27.13136100769043
2015-11-17,27.175310134887695
2015-11-18,28.389328002929688
2015-11-19,27.94437026977539
2015-11-20,28.02127456665039
2015-11-23,28.246498107910156
2015-11-24,29.16387939453125
2015-11-25,28.839773178100586
2015-11-27,28.99359130859375
2015-11-30,29.702228546142578
2015-12-01,30.17613983154297
2015-12-02,29.674665451049805
2015-12-03,28.996868133544922
2015-12-04,28.996868133544922
2015-12-07,27.475936889648438
2015-12-08,27.205915451049805
2015-12-09,29.222797393798828
2015-12-10,28.478866577148438
2015-12-11,26.340749740600586
2015-12-14,25.778667449951172
2015-12-15,25.624366760253906
2015-12-16,24.665523529052734
2015-12-17,23.894039154052734
2015-12-18,24.202621459960938
2015-12-21,24.114456176757812
2015-12-22,24.89145278930664
