,NTRS
2017-08-31,71.74465942382812
2017-09-01,72.11756896972656
2017-09-05,70.13142395019531
2017-09-06,70.1962661743164
2017-09-07,70.39893341064453
2017-09-08,71.71223449707031
2017-09-11,72.9849853515625
2017-09-12,73.4227523803711
2017-09-13,71.5582275390625
2017-09-14,71.18528747558594
2017-09-15,71.306884765625
2017-09-18,71.7770767211914
2017-09-19,71.80952453613281
2017-09-20,72.70126342773438
2017-09-21,73.64164733886719
2017-09-22,73.30117797851562
2017-09-25,72.46614837646484
2017-09-26,72.85529327392578
2017-09-27,74.32259368896484
2017-09-28,74.5252914428711
2017-09-29,74.5252914428711
2017-10-02,74.98735046386719
2017-10-03,74.8981704711914
2017-10-04,74.306396484375
2017-10-05,75.36837768554688
2017-10-06,75.61157989501953
2017-10-09,75.10897827148438
2017-10-10,75.61157989501953
2017-10-11,75.98450469970703
2017-10-12,75.6764144897461
2017-10-13,75.38459014892578
2017-10-16,74.51716613769531
2017-10-17,73.85240936279297
2017-10-18,76.67356872558594
2017-10-19,76.99783325195312
2017-10-20,77.23291015625
2017-10-23,77.34642028808594
2017-10-24,78.18952941894531
2017-10-25,76.81948852539062
2017-10-26,77.43561553955078
2017-10-27,76.77893829345703
2017-10-30,76.73028564453125
2017-10-31,75.81423950195312
2017-11-01,75.7250747680664
2017-11-02,76.21147918701172
2017-11-03,76.51953887939453
2017-11-06,76.3817367553711
2017-11-07,74.91441345214844
2017-11-08,75.28730010986328
2017-11-09,74.71173095703125
2017-11-10,74.9954605102539
2017-11-13,74.95492553710938
2017-11-14,75.10084533691406
2017-11-15,75.61968231201172
2017-11-16,75.96826171875
2017-11-17,76.26011657714844
2017-11-20,76.55195617675781
2017-11-21,76.5762710571289
2017-11-22,76.51953887939453
2017-11-24,76.41413116455078
2017-11-27,76.29254150390625
2017-11-28,78.0597915649414
2017-11-29,79.6406478881836
2017-11-30,79.60806274414062
2017-12-01,79.51036834716797
2017-12-04,80.5606460571289
2017-12-05,78.93231964111328
2017-12-06,78.56596374511719
2017-12-07,79.2335433959961
2017-12-08,79.5673599243164
2017-12-11,79.428955078125
2017-12-12,80.23497009277344
2017-12-13,79.36382293701172
2017-12-14,78.63922119140625
2017-12-15,79.6650619506836
2017-12-18,80.26751708984375
2017-12-19,79.8034439086914
2017-12-20,80.1454086303711
2017-12-21,81.45621490478516
2017-12-22,80.5850601196289
2017-12-26,80.35709381103516
2017-12-27,80.3407974243164
2017-12-28,81.67601013183594
2017-12-29,81.32591247558594
2018-01-02,80.97582244873047
2018-01-03,81.45621490478516
2018-01-04,82.67742919921875
2018-01-05,83.04378509521484
2018-01-08,83.45085906982422
2018-01-09,84.8837890625
2018-01-10,86.10501098632812
2018-01-11,86.25970458984375
2018-01-12,87.32626342773438
2018-01-16,86.79707336425781
2018-01-17,87.0250244140625
2018-01-18,85.79564666748047
2018-01-19,86.69934844970703
2018-01-22,87.46465301513672
2018-01-23,87.0250244140625
2018-01-24,86.43882751464844
2018-01-25,85.4944076538086
2018-01-26,86.44697570800781
2018-01-29,87.06572723388672
2018-01-30,86.04802703857422
2018-01-31,85.80377960205078
2018-02-01,86.93544006347656
2018-02-02,85.18502044677734
2018-02-05,81.20381164550781
2018-02-06,82.5227279663086
2018-02-07,82.00981903076172
2018-02-08,78.32169342041016
2018-02-09,79.28237915039062
2018-02-12,80.89442443847656
2018-02-13,80.88630676269531
2018-02-14,83.6055679321289
2018-02-15,84.5662612915039
2018-02-16,85.37226867675781
2018-02-20,85.25831604003906
2018-02-21,85.79564666748047
2018-02-22,84.76981353759766
2018-02-23,86.75634002685547
2018-02-26,88.61261749267578
2018-02-27,87.59493255615234
2018-02-28,86.19459533691406
2018-03-01,84.40345001220703
2018-03-02,85.25016021728516
2018-03-05,86.59351348876953
2018-03-06,86.88661193847656
2018-03-07,87.61937713623047
2018-03-08,88.0852279663086
2018-03-09,90.48006439208984
2018-03-12,89.50740814208984
2018-03-13,88.7227783203125
2018-03-14,87.03904724121094
2018-03-15,86.72025299072266
2018-03-16,87.62753295898438
2018-03-19,87.22703552246094
2018-03-20,86.92462158203125
2018-03-21,87.4150161743164
2018-03-22,83.78600311279297
2018-03-23,81.284912109375
2018-03-26,84.84038543701172
2018-03-27,83.02586364746094
2018-03-28,82.65807342529297
2018-03-29,84.2927474975586
2018-04-02,82.88691711425781
2018-04-03,84.93028259277344
2018-04-04,85.65770721435547
2018-04-05,85.37982177734375
2018-04-06,82.69074249267578
2018-04-09,83.39368438720703
2018-04-10,84.39083862304688
2018-04-11,83.6225357055664
2018-04-12,85.85389709472656
2018-04-13,84.93028259277344
2018-04-16,85.7313003540039
2018-04-17,87.0063247680664
2018-04-18,86.89189147949219
2018-04-19,88.39582824707031
2018-04-20,87.98714447021484
2018-04-23,87.77462768554688
2018-04-24,87.48857879638672
2018-04-25,87.31694793701172
2018-04-26,87.80731964111328
2018-04-27,87.88088989257812
2018-04-30,87.2515640258789
2018-05-01,86.56497955322266
2018-05-02,85.4615478515625
2018-05-03,84.98750305175781
2018-05-04,85.69041442871094
2018-05-07,86.11542510986328
2018-05-08,86.18901062011719
2018-05-09,86.8265151977539
2018-05-10,88.19149780273438
2018-05-11,89.02517700195312
2018-05-14,88.79631042480469
2018-05-15,88.19969177246094
2018-05-16,88.42852783203125
2018-05-17,88.81266784667969
2018-05-18,88.12610626220703
2018-05-21,88.6410140991211
2018-05-22,88.62468719482422
2018-05-23,88.150634765625
2018-05-24,87.88908386230469
2018-05-25,87.13713073730469
2018-05-29,83.61436462402344
2018-05-30,84.77497863769531
2018-05-31,83.79415893554688
2018-06-01,86.44235229492188
2018-06-04,86.07456970214844
2018-06-05,85.85389709472656
2018-06-06,87.2515640258789
2018-06-07,87.88338470458984
2018-06-08,87.7356948852539
2018-06-11,87.39105224609375
2018-06-12,87.57977294921875
2018-06-13,87.21871948242188
2018-06-14,87.76029968261719
2018-06-15,87.71106719970703
2018-06-18,87.8915786743164
2018-06-19,88.4577865600586
2018-06-20,88.43316650390625
2018-06-21,88.40035247802734
2018-06-22,88.04751586914062
2018-06-25,86.09454345703125
2018-06-26,85.85655212402344
2018-06-27,84.8472671508789
2018-06-28,85.10163879394531
2018-06-29,84.42878723144531
2018-07-02,85.35601043701172
2018-07-03,84.19902038574219
2018-07-05,84.07592010498047
2018-07-06,84.25645446777344
2018-07-09,86.71815490722656
2018-07-10,86.16838073730469
2018-07-11,85.42987823486328
2018-07-12,85.4462890625
2018-07-13,85.3724365234375
2018-07-16,86.53764343261719
2018-07-17,86.76739501953125
2018-07-18,90.82921600341797
2018-07-19,88.98295593261719
2018-07-20,88.40035247802734
2018-07-23,91.00155639648438
2018-07-24,91.60059356689453
2018-07-25,91.30516815185547
2018-07-26,91.58419036865234
2018-07-27,91.05079650878906
2018-07-30,90.2712631225586
2018-07-31,89.62301635742188
2018-08-01,89.65583038330078
2018-08-02,89.50812530517578
2018-08-03,90.10714721679688
2018-08-06,90.69793701171875
2018-08-07,91.17388916015625
2018-08-08,91.46928405761719
2018-08-09,90.86206817626953
2018-08-10,88.95013427734375
2018-08-13,88.03929138183594
2018-08-14,89.21271514892578
2018-08-15,87.8505630493164
2018-08-16,88.34291076660156
2018-08-17,88.37572479248047
2018-08-20,88.98295593261719
2018-08-21,89.38502502441406
2018-08-22,88.93373107910156
2018-08-23,88.080322265625
2018-08-24,88.25265502929688
2018-08-27,89.58197021484375
2018-08-28,89.52452850341797
2018-08-29,88.74498748779297
2018-08-30,87.94902801513672
2018-08-31,88.1788101196289
2018-09-04,88.87626647949219
2018-09-05,87.79312133789062
2018-09-06,87.08743286132812
2018-09-07,86.97256469726562
2018-09-10,87.32537841796875
2018-09-11,87.28437042236328
2018-09-12,86.4391860961914
2018-09-13,85.02037811279297
2018-09-14,85.91124725341797
2018-09-17,84.97090148925781
2018-09-18,85.6637954711914
2018-09-19,86.76912689208984
2018-09-20,88.02294158935547
2018-09-21,87.72600555419922
2018-09-24,86.89286804199219
2018-09-25,86.40617370605469
2018-09-26,85.05338287353516
2018-09-27,84.90492248535156
2018-09-28,84.24497985839844
2018-10-01,85.50709533691406
2018-10-02,85.59778594970703
2018-10-03,86.43916320800781
2018-10-04,87.59403228759766
2018-10-05,87.2310562133789
2018-10-08,88.03120422363281
2018-10-09,87.0495834350586
2018-10-10,84.07173919677734
2018-10-11,81.79510498046875
2018-10-12,81.70436096191406
2018-10-15,80.97847747802734
2018-10-16,81.97659301757812
2018-10-17,77.71196746826172
2018-10-18,76.80457305908203
2018-10-19,76.82931518554688
2018-10-22,75.83123016357422
2018-10-23,75.13007354736328
2018-10-24,72.92765045166016
2018-10-25,73.90924072265625
2018-10-26,72.99362182617188
2018-10-29,74.18144989013672
2018-10-30,76.21890258789062
2018-10-31,77.59647369384766
2018-11-01,77.74493408203125
2018-11-02,77.21701049804688
2018-11-05,78.76779174804688
2018-11-06,79.03176879882812
2018-11-07,81.15169525146484
2018-11-08,81.7456283569336
2018-11-09,80.78874969482422
2018-11-12,79.49369049072266
2018-11-13,80.12059020996094
2018-11-14,79.12250518798828
2018-11-15,80.39280700683594
2018-11-16,80.467041015625
2018-11-19,80.50830078125
2018-11-20,78.83379364013672
2018-11-21,79.1884765625
2018-11-23,79.4277114868164
2018-11-26,81.20118713378906
2018-11-27,80.38453674316406
2018-11-28,81.7291030883789
2018-11-29,80.01335144042969
2018-11-30,81.85284423828125
2018-12-03,81.63835906982422
2018-12-04,77.84393310546875
2018-12-06,75.01459503173828
2018-12-07,73.35658264160156
2018-12-10,72.75443267822266
2018-12-11,71.92953491210938
2018-12-12,72.34197998046875
2018-12-13,72.13446044921875
2018-12-14,71.69450378417969
2018-12-17,71.07196044921875
2018-12-18,69.39515686035156
2018-12-19,68.0670394897461
2018-12-20,66.83849334716797
2018-12-21,65.9005126953125
2018-12-24,64.13243103027344
2018-12-26,67.39466094970703
2018-12-27,68.68960571289062
2018-12-28,68.7061996459961
2018-12-31,69.38687133789062
2019-01-02,69.76872253417969
2019-01-03,67.97571563720703
2019-01-04,70.34978485107422
2019-01-07,70.53241729736328
2019-01-08,70.0011215209961
2019-01-09,70.63199615478516
2019-01-10,70.46598052978516
2019-01-11,71.09684753417969
2019-01-14,71.43718719482422
2019-01-15,72.17594909667969
2019-01-16,73.39618682861328
2019-01-17,74.02704620361328
2019-01-18,75.67063903808594
2019-01-22,75.14765167236328
2019-01-23,74.64960479736328
2019-01-24,74.18475341796875
2019-01-25,75.6457290649414
2019-01-28,75.41329956054688
2019-01-29,74.40887451171875
2019-01-30,74.23458862304688
2019-01-31,73.42938232421875
2019-02-01,73.48750305175781
2019-02-04,73.98554229736328
2019-02-05,74.54999542236328
2019-02-06,75.02313995361328
2019-02-07,74.56658935546875
2019-02-08,74.40887451171875
2019-02-11,74.40059661865234
2019-02-12,76.40940856933594
2019-02-13,76.3346939086914
2019-02-14,75.77023315429688
2019-02-15,77.27268981933594
2019-02-19,77.19799041748047
2019-02-20,77.58811950683594
2019-02-21,76.9406509399414
2019-02-22,76.89913940429688
2019-02-25,76.93233489990234
2019-02-26,77.14817810058594
2019-02-27,77.41380310058594
2019-02-28,77.36397552490234
2019-03-01,77.30590057373047
2019-03-04,76.98214721679688
2019-03-05,77.12328338623047
2019-03-06,76.36788177490234
2019-03-07,75.18143463134766
2019-03-08,74.80545043945312
2019-03-11,75.0226821899414
2019-03-12,75.31510925292969
2019-03-13,76.84415435791016
2019-03-14,78.94970703125
2019-03-15,79.30895233154297
2019-03-18,80.31997680664062
2019-03-19,79.42594909667969
2019-03-20,77.22013854980469
2019-03-21,77.44573974609375
2019-03-22,74.0200424194336
2019-03-25,73.17613983154297
2019-03-26,74.78873443603516
2019-03-27,74.42109680175781
2019-03-28,75.25662231445312
2019-03-29,75.54071807861328
2019-04-01,77.45408630371094
2019-04-02,77.93868255615234
2019-04-03,78.64891052246094
2019-04-04,79.15858459472656
2019-04-05,79.42594909667969
2019-04-08,78.87450408935547
2019-04-09,78.06404113769531
2019-04-10,78.0389633178711
2019-04-11,78.23113250732422
2019-04-12,78.99981689453125
2019-04-15,78.57369232177734
2019-04-16,79.89383697509766
2019-04-17,77.22013854980469
2019-04-18,76.76060485839844
2019-04-22,76.76060485839844
2019-04-23,80.1612319946289
2019-04-24,81.65681457519531
2019-04-25,81.52314758300781
2019-04-26,81.64847564697266
2019-04-29,82.35867309570312
2019-04-30,82.34196472167969
2019-05-01,81.5147933959961
2019-05-02,82.27510833740234
2019-05-03,83.1190185546875
2019-05-06,82.55086517333984
2019-05-07,81.44792938232422
2019-05-08,80.92992401123047
2019-05-09,81.02182006835938
2019-05-10,81.5147933959961
2019-05-13,78.49850463867188
2019-05-14,79.30062866210938
2019-05-15,78.74080657958984
2019-05-16,79.19200134277344
2019-05-17,78.0556640625
2019-05-20,78.12252044677734
2019-05-21,79.00818634033203
2019-05-22,78.00553894042969
2019-05-23,75.30677032470703
2019-05-24,76.3177719116211
2019-05-28,74.76366424560547
2019-05-29,74.7302474975586
2019-05-30,73.24300384521484
2019-05-31,71.45494842529297
2019-06-03,71.7390365600586
2019-06-04,74.28741455078125
2019-06-05,73.37667846679688
2019-06-06,73.27640533447266
2019-06-07,73.75267791748047
2019-06-10,73.85294342041016
2019-06-11,73.34325408935547
2019-06-12,73.53543090820312
2019-06-13,73.39241027832031
2019-06-14,73.33353424072266
2019-06-17,72.2398681640625
2019-06-18,72.68575286865234
2019-06-19,71.7182846069336
2019-06-20,72.13050079345703
2019-06-21,72.92970275878906
2019-06-24,72.24828338623047
2019-06-25,72.14732360839844
2019-06-26,72.9549560546875
2019-06-27,73.89717102050781
2019-06-28,75.71430969238281
2019-07-01,77.10240936279297
2019-07-02,77.2874984741211
2019-07-03,78.06147003173828
2019-07-05,79.01210021972656
2019-07-08,77.1192398071289
2019-07-09,77.05194854736328
2019-07-10,76.0676498413086
2019-07-11,76.84162139892578
2019-07-12,76.84162139892578
2019-07-15,75.4871826171875
2019-07-16,75.28529357910156
2019-07-17,75.62177276611328
2019-07-18,76.6817626953125
2019-07-19,78.12035369873047
2019-07-22,78.01097869873047
2019-07-23,79.92909240722656
2019-07-24,83.67271423339844
2019-07-25,83.31099700927734
2019-07-26,83.82416534423828
2019-07-29,83.30257415771484
2019-07-30,83.36145782470703
2019-07-31,82.4444808959961
2019-08-01,79.69354248046875
2019-08-02,78.87751007080078
2019-08-05,75.15066528320312
2019-08-06,75.79003143310547
2019-08-07,74.03176879882812
2019-08-08,76.19383239746094
2019-08-09,75.2516098022461
2019-08-12,74.02336883544922
2019-08-13,74.763671875
2019-08-14,72.3239974975586
2019-08-15,71.92018127441406
2019-08-16,73.19049072265625
2019-08-19,74.46082305908203
2019-08-20,72.9549560546875
2019-08-21,72.96336364746094
2019-08-22,73.41764068603516
2019-08-23,71.26399993896484
2019-08-26,71.34813690185547
2019-08-27,71.07891082763672
2019-08-28,71.60892486572266
2019-08-29,73.41764068603516
2019-08-30,73.972900390625
2019-09-03,72.90447998046875
2019-09-04,73.99812316894531
2019-09-05,75.73114776611328
2019-09-06,75.5628890991211
2019-09-09,78.36431884765625
2019-09-10,79.47482299804688
2019-09-11,81.91448974609375
2019-09-12,82.66864013671875
2019-09-13,83.83799743652344
2019-09-16,83.0499496459961
2019-09-17,81.50775909423828
2019-09-18,81.64332580566406
2019-09-19,81.16034698486328
2019-09-20,79.88082885742188
2019-09-23,80.17740631103516
2019-09-24,79.7452392578125
2019-09-25,80.76206970214844
2019-09-26,79.59271240234375
2019-09-27,78.92328643798828
2019-09-30,79.0758056640625
2019-10-01,76.16090393066406
2019-10-02,73.8984375
2019-10-03,73.56793975830078
2019-10-04,75.44063568115234
2019-10-07,75.2203140258789
2019-10-08,74.12723541259766
2019-10-09,74.93221282958984
2019-10-10,75.83042907714844
2019-10-11,77.62683868408203
2019-10-14,78.00812530517578
2019-10-15,79.33002471923828
2019-10-16,78.99108123779297
2019-10-17,79.45713806152344
2019-10-18,80.22823333740234
2019-10-21,82.06700134277344
2019-10-22,82.62627410888672
2019-10-23,84.87178802490234
2019-10-24,85.03276824951172
2019-10-25,86.03267669677734
2019-10-28,86.88003540039062
2019-10-29,86.72750091552734
2019-10-30,85.60897827148438
2019-10-31,84.46504211425781
2019-11-01,85.93944549560547
2019-11-04,88.01548767089844
2019-11-05,89.39669036865234
2019-11-06,89.82884979248047
2019-11-07,90.8880386352539
2019-11-08,91.21851348876953
2019-11-11,90.4813003540039
2019-11-12,90.15931701660156
2019-11-13,89.47293853759766
2019-11-14,89.66785430908203
2019-11-15,90.28642272949219
2019-11-18,90.31183624267578
2019-11-19,90.71856689453125
2019-11-20,90.07459259033203
2019-11-21,90.50672912597656
2019-11-22,90.77788543701172
2019-11-25,91.0575180053711
2019-11-26,90.44739532470703
2019-11-27,91.25241088867188
2019-11-29,90.87108612060547
2019-12-02,90.2610092163086
2019-12-03,89.23568725585938
2019-12-04,90.10846710205078
2019-12-05,91.37104797363281
2019-12-06,92.31161499023438
2019-12-09,92.48108673095703
2019-12-10,92.1590805053711
2019-12-11,91.76930236816406
2019-12-12,93.71385955810547
2019-12-13,92.14458465576172
2019-12-16,92.2895736694336
2019-12-17,92.75862884521484
2019-12-18,92.17867279052734
2019-12-19,91.40257263183594
2019-12-20,90.91642761230469
2019-12-23,90.74585723876953
2019-12-24,91.01023864746094
2019-12-26,90.8908462524414
2019-12-27,91.24905395507812
2019-12-30,90.6776351928711
2019-12-31,90.60939025878906
2020-01-02,91.75225067138672
2020-01-03,89.86740112304688
2020-01-06,89.75653076171875
2020-01-07,90.2511978149414
2020-01-08,91.07846069335938
2020-01-09,92.22132873535156
2020-01-10,91.24905395507812
2020-01-13,92.69039154052734
2020-01-14,92.11045837402344
2020-01-15,91.2746353149414
2020-01-16,92.0507583618164
2020-01-17,93.28740692138672
2020-01-21,92.59658813476562
2020-01-22,89.6030044555664
2020-01-23,88.7586669921875
2020-01-24,86.66910552978516
2020-01-27,83.97402954101562
2020-01-28,85.0742416381836
2020-01-29,84.98041534423828
2020-01-30,86.1829833984375
2020-01-31,83.41964721679688
2020-02-03,83.29170227050781
2020-02-04,85.6456527709961
2020-02-05,88.20428466796875
2020-02-06,87.54756164550781
2020-02-07,86.36209869384766
2020-02-10,86.19149017333984
2020-02-11,87.75227355957031
2020-02-12,87.35993957519531
2020-02-13,86.31942749023438
2020-02-14,86.31090545654297
2020-02-18,85.9953384399414
2020-02-19,87.9057846069336
2020-02-20,87.5902099609375
2020-02-21,86.94205474853516
2020-02-24,82.32798767089844
2020-02-25,77.72245788574219
2020-02-26,76.22139739990234
2020-02-27,74.78004455566406
2020-02-28,74.8482666015625
2020-03-02,75.47086334228516
2020-03-03,71.16387176513672
2020-03-04,72.53697967529297
2020-03-05,68.98902130126953
2020-03-06,66.21717834472656
2020-03-09,60.40910720825195
2020-03-10,63.419742584228516
2020-03-11,60.9549560546875
2020-03-12,54.2970085144043
2020-03-13,65.50267028808594
2020-03-16,53.59074020385742
2020-03-17,59.0428352355957
2020-03-18,57.00153350830078
2020-03-19,58.060943603515625
2020-03-20,55.606204986572266
2020-03-23,54.35730743408203
2020-03-24,60.1711540222168
2020-03-25,62.75508117675781
2020-03-26,64.89974212646484
2020-03-27,63.71977233886719
2020-03-30,65.27872467041016
2020-03-31,64.9944839477539
2020-04-01,62.87565612792969
2020-04-02,66.25199127197266
2020-04-03,66.34674072265625
2020-04-06,70.0848617553711
2020-04-07,71.14424896240234
2020-04-08,71.81607055664062
2020-04-09,73.11663818359375
2020-04-13,71.9625015258789
2020-04-14,71.8246841430664
2020-04-15,67.94878387451172
2020-04-16,67.14776611328125
2020-04-17,68.90485382080078
2020-04-20,68.3277587890625
2020-04-21,64.10734558105469
2020-04-22,65.60604095458984
2020-04-23,65.1236801147461
2020-04-24,66.65681457519531
2020-04-27,68.82732391357422
2020-04-28,69.01679992675781
2020-04-29,70.66192626953125
2020-04-30,68.18133544921875
2020-05-01,65.0030746459961
2020-05-04,64.56383514404297
2020-05-05,62.935951232910156
2020-05-06,62.07466125488281
2020-05-07,63.685306549072266
2020-05-08,65.45098876953125
2020-05-11,64.40017700195312
2020-05-12,62.7464599609375
2020-05-13,60.5070686340332
2020-05-14,62.23828125
2020-05-15,61.26499938964844
2020-05-18,65.40791320800781
2020-05-19,63.19435501098633
2020-05-20,64.39158630371094
2020-05-21,63.685306549072266
2020-05-22,63.63359451293945
2020-05-26,68.16411590576172
2020-05-27,71.40264129638672
2020-05-28,68.8359375
2020-05-29,68.05213928222656
2020-06-01,69.48191833496094
2020-06-02,69.64556121826172
2020-06-03,73.33198547363281
2020-06-04,75.77811431884766
2020-06-05,78.120849609375
2020-06-08,78.51705932617188
2020-06-09,79.23196411132812
2020-06-10,75.47661590576172
2020-06-11,71.23960876464844
2020-06-12,72.59407043457031
2020-06-15,72.51589965820312
2020-06-16,73.74015045166016
2020-06-17,72.77639770507812
2020-06-18,71.73448181152344
2020-06-19,71.76921844482422
2020-06-22,70.9791259765625
2020-06-23,70.41475677490234
2020-06-24,67.01123809814453
2020-06-25,68.1052474975586
2020-06-26,66.16034698486328
2020-06-29,66.24718475341797
2020-06-30,68.88665771484375
2020-07-01,66.80284881591797
2020-07-02,67.43665313720703
2020-07-06,68.3309555053711
2020-07-07,67.59296417236328
2020-07-08,69.5986099243164
2020-07-09,66.34270477294922
2020-07-10,69.60729217529297
2020-07-13,70.82283020019531
2020-07-14,70.89230346679688
2020-07-15,69.93724822998047
2020-07-16,69.40760040283203
2020-07-17,67.4714126586914
2020-07-20,67.4974594116211
2020-07-21,69.31209564208984
2020-07-22,65.65677642822266
2020-07-23,67.27171325683594
2020-07-24,66.01276397705078
2020-07-27,66.5163345336914
2020-07-28,66.94176483154297
2020-07-29,68.81719970703125
2020-07-30,67.66243743896484
2020-07-31,68.0270767211914
2020-08-03,68.83456420898438
2020-08-04,68.83456420898438
2020-08-05,69.79830932617188
2020-08-06,69.51178741455078
2020-08-07,72.28148651123047
2020-08-10,72.63748168945312
2020-08-11,73.16709899902344
2020-08-12,72.99345397949219
2020-08-13,71.76053619384766
2020-08-14,72.42909240722656
2020-08-17,71.69976043701172
2020-08-18,71.38719940185547
2020-08-19,72.06442260742188
2020-08-20,70.70127868652344
2020-08-21,70.96176147460938
2020-08-24,73.15840911865234
2020-08-25,72.93267059326172
2020-08-26,71.83869934082031
2020-08-27,73.17578125
2020-08-28,72.85455322265625
2020-08-31,71.10069274902344
2020-09-01,71.26566314697266
2020-09-02,72.86322021484375
2020-09-03,72.63748168945312
2020-09-04,73.32337951660156
2020-09-08,70.85757446289062
2020-09-09,70.40608215332031
2020-09-10,68.88217163085938
2020-09-11,69.93314361572266
2020-09-14,70.50242614746094
2020-09-15,68.97850799560547
2020-09-16,72.8846206665039
2020-09-17,72.60435485839844
2020-09-18,71.58841705322266
2020-09-21,69.62661743164062
2020-09-22,68.12898254394531
2020-09-23,66.55252838134766
2020-09-24,65.8781509399414
2020-09-25,66.96416473388672
2020-09-28,68.8471450805664
2020-09-29,67.83997344970703
2020-09-30,68.28662872314453
2020-10-01,67.48087310791016
2020-10-02,68.6719970703125
2020-10-05,70.79144287109375
2020-10-06,70.23091125488281
2020-10-07,72.02632141113281
2020-10-08,73.78670501708984
2020-10-09,74.63622283935547
2020-10-12,75.59085083007812
2020-10-13,73.50643920898438
2020-10-14,73.90929412841797
2020-10-15,76.21266174316406
2020-10-16,76.52796173095703
2020-10-19,74.8026351928711
2020-10-20,75.10914611816406
2020-10-21,75.11791229248047
2020-10-22,75.10914611816406
2020-10-23,73.92683410644531
2020-10-26,72.01756286621094
2020-10-27,70.67758178710938
2020-10-28,68.13774108886719
2020-10-29,68.56690216064453
2020-10-30,68.54936218261719
2020-11-02,69.23251342773438
2020-11-03,72.28907012939453
2020-11-04,69.09236145019531
2020-11-05,71.44831085205078
2020-11-06,71.51837158203125
2020-11-09,79.52323913574219
2020-11-10,80.44283294677734
2020-11-11,78.13069915771484
2020-11-12,76.6943588256836
2020-11-13,79.52323913574219
2020-11-16,81.57260131835938
2020-11-17,82.14188385009766
2020-11-18,81.1784896850586
2020-11-19,81.76529693603516
2020-11-20,80.0399398803711
2020-11-23,81.94046020507812
2020-11-24,85.48748016357422
2020-11-25,84.84812927246094
2020-11-27,84.20001983642578
2020-11-30,81.55509948730469
2020-12-01,81.68645477294922
2020-12-02,82.23822021484375
2020-12-03,81.44124603271484
2020-12-04,83.03520965576172
2020-12-07,82.69364166259766
2020-12-08,82.87757110595703
2020-12-09,81.64266967773438
2020-12-10,80.93673706054688
2020-12-11,79.5071792602539
2020-12-14,78.16588592529297
2020-12-15,80.06311798095703
2020-12-16,80.11605834960938
2020-12-17,81.27204895019531
2020-12-18,81.09556579589844
2020-12-21,80.34549713134766
2020-12-22,79.94840240478516
2020-12-23,81.17498016357422
2020-12-24,80.82201385498047
2020-12-28,81.60738372802734
2020-12-29,81.1043930053711
2020-12-30,81.11322021484375
2020-12-31,82.18978118896484
2021-01-04,81.6250228881836
2021-01-05,81.01615905761719
2021-01-06,85.85188293457031
2021-01-07,86.10778045654297
2021-01-08,85.4989013671875
2021-01-11,86.38134002685547
2021-01-12,87.66969299316406
2021-01-13,86.7696304321289
2021-01-14,87.9697265625
2021-01-15,85.10182189941406
2021-01-19,85.91365814208984
2021-01-20,83.65462493896484
2021-01-21,83.14280700683594
2021-01-22,83.4781265258789
2021-01-25,83.19576263427734
2021-01-26,82.59571075439453
2021-01-27,79.65721130371094
2021-01-28,80.46903991699219
2021-01-29,78.70417022705078
2021-02-01,79.91310119628906
2021-02-02,81.28971099853516
2021-02-03,82.5251235961914
2021-02-04,85.18122863769531
2021-02-05,85.73716735839844
2021-02-08,86.16954803466797
2021-02-09,86.25779724121094
2021-02-10,85.41950225830078
2021-02-11,85.58714294433594
2021-02-12,86.60194396972656
2021-02-16,87.29023742675781
2021-02-17,86.00186920166016
2021-02-18,84.72236633300781
2021-02-19,84.98709869384766
2021-02-22,86.15190124511719
2021-02-23,86.08132934570312
2021-02-24,88.48152160644531
2021-02-25,86.2666244506836
2021-02-26,83.94581604003906
2021-03-01,87.22846221923828
2021-03-02,85.86071014404297
2021-03-03,86.96373748779297
2021-03-04,86.09895324707031
2021-03-05,88.17268371582031
2021-03-08,89.66400909423828
2021-03-09,88.60509490966797
2021-03-10,89.46102905273438
2021-03-11,90.35848236083984
2021-03-12,90.97159576416016
2021-03-15,93.13969421386719
2021-03-16,92.67765808105469
2021-03-17,92.92645263671875
2021-03-18,92.46438598632812
2021-03-19,91.17597198486328
2021-03-22,88.48360443115234
2021-03-23,86.91972351074219
2021-03-24,88.27922821044922
2021-03-25,91.46031951904297
2021-03-26,94.05493927001953
2021-03-29,94.70356750488281
2021-03-30,95.09455871582031
2021-03-31,93.39737701416016
2021-04-01,93.85943603515625
2021-04-05,94.96127319335938
2021-04-06,93.93052673339844
2021-04-07,94.92573547363281
2021-04-08,94.64138793945312
2021-04-09,96.6051254272461
2021-04-12,97.7069320678711
2021-04-13,96.64066314697266
2021-04-14,97.82245635986328
2021-04-15,96.43628692626953
2021-04-16,94.99681091308594
2021-04-19,94.39259338378906
2021-04-20,95.40556335449219
2021-04-21,94.84574890136719
2021-04-22,94.86353302001953
2021-04-23,97.32484436035156
2021-04-26,96.99610137939453
2021-04-27,98.79100799560547
2021-04-28,99.37744903564453
2021-04-29,101.66107177734375
2021-04-30,101.11904907226562
2021-05-03,101.99871063232422
2021-05-04,102.46965026855469
2021-05-05,104.33566284179688
2021-05-06,105.5618667602539
2021-05-07,105.98839569091797
2021-05-10,106.7881088256836
2021-05-11,105.20645904541016
2021-05-12,103.3848876953125
2021-05-13,105.79290008544922
2021-05-14,106.77922058105469
2021-05-17,107.1790771484375
2021-05-18,104.30011749267578
