,PNC
2014-04-10,59.35926818847656
2014-04-11,58.9307746887207
2014-04-14,59.257598876953125
2014-04-15,59.66432189941406
2014-04-16,61.28392028808594
2014-04-17,60.84087371826172
2014-04-21,60.790042877197266
2014-04-22,61.48728561401367
2014-04-23,61.53812789916992
2014-04-24,61.19679260253906
2014-04-25,60.913516998291016
2014-04-28,60.25260543823242
2014-04-29,60.586673736572266
2014-04-30,61.036991119384766
2014-05-01,60.84087371826172
2014-05-02,61.53812789916992
2014-05-05,61.12415313720703
2014-05-06,60.245338439941406
2014-05-07,60.90625762939453
2014-05-08,60.90625762939453
2014-05-09,61.138668060302734
2014-05-12,62.07559585571289
2014-05-13,61.57444763183594
2014-05-14,60.49226379394531
2014-05-15,60.02019500732422
2014-05-16,60.12187194824219
2014-05-19,60.43417739868164
2014-05-20,60.0129280090332
2014-05-21,60.65931701660156
2014-05-22,61.073326110839844
2014-05-23,61.37834548950195
2014-05-27,61.51634979248047
2014-05-28,61.38559341430664
2014-05-29,61.55990982055664
2014-05-30,61.93031692504883
2014-06-02,62.18450164794922
2014-06-03,62.046546936035156
2014-06-04,62.228092193603516
2014-06-05,62.91807174682617
2014-06-06,63.419185638427734
2014-06-09,64.28345489501953
2014-06-10,64.21813201904297
2014-06-11,63.934879302978516
2014-06-12,63.44100570678711
2014-06-13,63.77511215209961
2014-06-16,63.687931060791016
2014-06-17,64.17454528808594
2014-06-18,64.37062072753906
2014-06-19,64.31254577636719
2014-06-20,64.94441986083984
2014-06-23,64.88630676269531
2014-06-24,64.3488540649414
2014-06-25,64.45052337646484
2014-06-26,64.4069595336914
2014-06-27,64.864501953125
2014-06-30,64.6756820678711
2014-07-01,64.90081787109375
2014-07-02,64.60301971435547
2014-07-03,65.34387969970703
2014-07-07,64.69019317626953
2014-07-08,63.94940185546875
2014-07-09,64.10191345214844
2014-07-10,63.513641357421875
2014-07-11,63.77655029296875
2014-07-14,63.6231803894043
2014-07-15,64.44110107421875
2014-07-16,62.2064208984375
2014-07-17,60.8626708984375
2014-07-18,61.25703048706055
2014-07-21,61.25703048706055
2014-07-22,61.11095428466797
2014-07-23,61.32276153564453
2014-07-24,61.760929107666016
2014-07-25,61.94347381591797
2014-07-28,61.24238586425781
2014-07-29,60.950294494628906
2014-07-30,61.424983978271484
2014-07-31,60.29302978515625
2014-08-01,59.891380310058594
2014-08-04,60.10316467285156
2014-08-05,59.77452850341797
2014-08-06,59.54084014892578
2014-08-07,59.32175064086914
2014-08-08,59.67961120605469
2014-08-11,59.66495895385742
2014-08-12,59.737998962402344
2014-08-13,60.066654205322266
2014-08-14,60.066654205322266
2014-08-15,59.91326904296875
2014-08-18,60.54130172729492
2014-08-19,60.59976577758789
2014-08-20,61.00141143798828
2014-08-21,61.74631118774414
2014-08-22,61.600250244140625
2014-08-25,62.16987228393555
2014-08-26,62.155277252197266
2014-08-27,62.0311393737793
2014-08-28,61.739017486572266
2014-08-29,61.89237976074219
2014-09-02,62.22100830078125
2014-09-03,62.191795349121094
2014-09-04,62.14796447753906
2014-09-05,62.330543518066406
2014-09-08,62.41819763183594
2014-09-09,61.93620681762695
2014-09-10,62.622676849365234
2014-09-11,62.63727951049805
2014-09-12,62.96590042114258
2014-09-15,63.02432632446289
2014-09-16,63.17770004272461
2014-09-17,63.66701126098633
2014-09-18,64.22201538085938
2014-09-19,64.18547821044922
2014-09-22,63.740013122558594
2014-09-23,62.80525207519531
2014-09-24,63.294551849365234
2014-09-25,62.410888671875
2014-09-26,62.717586517333984
2014-09-29,62.57883071899414
2014-09-30,62.49850845336914
2014-10-01,61.76820373535156
2014-10-02,61.498043060302734
2014-10-03,62.08223342895508
2014-10-06,62.08223342895508
2014-10-07,60.804237365722656
2014-10-08,61.950809478759766
2014-10-09,60.62895202636719
2014-10-10,60.03399658203125
2014-10-13,59.534507751464844
2014-10-14,59.93115234375
2014-10-15,57.294151306152344
2014-10-16,57.93321990966797
2014-10-17,58.59427261352539
2014-10-20,58.49880599975586
2014-10-21,59.61531448364258
2014-10-22,59.512447357177734
2014-10-23,59.90911865234375
2014-10-24,60.61426544189453
2014-10-27,60.86403274536133
2014-10-28,61.767513275146484
2014-10-29,62.28903579711914
2014-10-30,62.744441986083984
2014-10-31,63.45693588256836
2014-11-03,63.56713104248047
2014-11-04,63.86827087402344
2014-11-05,64.37511444091797
2014-11-06,64.91867065429688
2014-11-07,64.9701156616211
2014-11-10,65.13905334472656
2014-11-11,64.81584167480469
2014-11-12,64.6689224243164
2014-11-13,64.51467895507812
2014-11-14,64.20616912841797
2014-11-17,64.11068725585938
2014-11-18,64.22085571289062
2014-11-19,63.95642852783203
2014-11-20,63.85359191894531
2014-11-21,63.79481887817383
2014-11-24,64.6248779296875
2014-11-25,64.75709533691406
2014-11-26,64.68365478515625
2014-11-28,64.25025939941406
2014-12-01,63.60384750366211
2014-12-02,64.27229309082031
2014-12-03,64.8819580078125
2014-12-04,64.91130828857422
2014-12-05,66.24085235595703
2014-12-08,66.35102844238281
2014-12-09,66.7109375
2014-12-10,65.20516204833984
2014-12-11,65.33732604980469
2014-12-12,64.44857788085938
2014-12-15,64.22820281982422
2014-12-16,63.79481887817383
2014-12-17,65.69731903076172
2014-12-18,67.84217071533203
2014-12-19,67.36471557617188
2014-12-22,67.46752166748047
2014-12-23,68.26085662841797
2014-12-24,68.00374603271484
2014-12-26,67.95233154296875
2014-12-29,68.06985473632812
2014-12-30,67.88624572753906
2014-12-31,67.01213073730469
2015-01-02,66.7109375
2015-01-05,64.6689224243164
2015-01-06,62.994163513183594
2015-01-07,63.72139358520508
2015-01-08,64.94808959960938
2015-01-09,63.73606491088867
2015-01-12,63.28801727294922
2015-01-13,62.4311637878418
2015-01-14,61.30841064453125
2015-01-15,60.8799934387207
2015-01-16,62.37207794189453
2015-01-20,62.505027770996094
2015-01-21,62.623199462890625
2015-01-22,64.30736541748047
2015-01-23,63.731204986572266
2015-01-26,64.10053253173828
2015-01-27,63.15504837036133
2015-01-28,61.78853225708008
2015-01-29,63.18458938598633
2015-01-30,62.445926666259766
2015-02-02,63.657325744628906
2015-02-03,64.71361541748047
2015-02-04,64.81703186035156
2015-02-05,65.60736846923828
2015-02-06,66.80399322509766
2015-02-09,66.11705017089844
2015-02-10,66.6267318725586
2015-02-11,66.32388305664062
2015-02-12,67.63128662109375
2015-02-13,68.23699188232422
2015-02-17,68.23699188232422
2015-02-18,67.44659423828125
2015-02-19,67.67559814453125
2015-02-20,68.15574645996094
2015-02-23,67.67559814453125
2015-02-24,68.20745086669922
2015-02-25,68.15574645996094
2015-02-26,68.07449340820312
2015-02-27,67.92674255371094
2015-03-02,68.65802001953125
2015-03-03,68.2000503540039
2015-03-04,68.00801849365234
2015-03-05,68.35519409179688
2015-03-06,69.23416137695312
2015-03-09,69.82508087158203
2015-03-10,68.60630798339844
2015-03-11,68.93132019042969
2015-03-12,71.37627410888672
2015-03-13,70.68194580078125
2015-03-16,70.88138580322266
2015-03-17,70.77796936035156
2015-03-18,70.93310546875
2015-03-19,70.07625579833984
2015-03-20,70.88876342773438
2015-03-23,70.2535171508789
2015-03-24,69.7660140991211
2015-03-25,68.32560729980469
2015-03-26,68.3182373046875
2015-03-27,67.98587036132812
2015-03-30,69.32283020019531
2015-03-31,68.87223815917969
2015-04-01,68.32560729980469
2015-04-02,68.90917205810547
2015-04-06,68.3182373046875
2015-04-07,68.7097396850586
2015-04-08,68.57677459716797
2015-04-09,69.07167053222656
2015-04-10,69.04952239990234
2015-04-13,69.30946350097656
2015-04-14,69.53227996826172
2015-04-15,68.47763061523438
2015-04-16,68.15084838867188
2015-04-17,67.53440856933594
2015-04-20,67.90575408935547
2015-04-21,67.73491668701172
2015-04-22,67.8908920288086
2015-04-23,67.88346862792969
2015-04-24,67.58639526367188
2015-04-27,67.45268249511719
2015-04-28,67.8908920288086
2015-04-29,68.22509765625
2015-04-30,68.12854766845703
2015-05-01,68.32906341552734
2015-05-04,69.2723159790039
2015-05-05,69.15349578857422
2015-05-06,68.81929016113281
2015-05-07,68.60389709472656
2015-05-08,69.5545654296875
2015-05-11,69.5545654296875
2015-05-12,69.71795654296875
2015-05-13,69.95561981201172
2015-05-14,70.52748107910156
2015-05-15,69.62139129638672
2015-05-18,70.28241729736328
2015-05-19,70.97313690185547
2015-05-20,70.5869140625
2015-05-21,70.52748107910156
2015-05-22,70.7206039428711
2015-05-26,70.2675552368164
2015-05-27,71.21820831298828
2015-05-28,71.2999267578125
2015-05-29,71.06970977783203
2015-06-01,70.27496337890625
2015-06-02,70.28981018066406
2015-06-03,71.31475830078125
2015-06-04,70.52005767822266
2015-06-05,71.67868041992188
2015-06-08,71.51528930664062
2015-06-09,72.4659652709961
2015-06-10,73.66171264648438
2015-06-11,73.36463165283203
2015-06-12,73.0972671508789
2015-06-15,72.65906524658203
2015-06-16,73.1863784790039
2015-06-17,72.3842544555664
2015-06-18,72.7036361694336
2015-06-19,72.13916778564453
2015-06-22,72.94129180908203
2015-06-23,73.52802276611328
2015-06-24,72.7036361694336
2015-06-25,72.33970642089844
2015-06-26,72.50308990478516
2015-06-29,71.04737854003906
2015-06-30,71.03997039794922
2015-07-01,72.07975769042969
2015-07-02,71.64897155761719
2015-07-06,71.43360900878906
2015-07-07,71.07710266113281
2015-07-08,69.9184799194336
2015-07-09,70.48294067382812
2015-07-10,71.52273559570312
2015-07-13,72.37390899658203
2015-07-14,72.79953002929688
2015-07-15,73.41179656982422
2015-07-16,74.08377838134766
2015-07-17,73.77767181396484
2015-07-20,74.31523132324219
2015-07-21,74.06884002685547
2015-07-22,74.5093765258789
2015-07-23,73.9344482421875
2015-07-24,73.42671203613281
2015-07-27,72.80696868896484
2015-07-28,73.27738189697266
2015-07-29,73.58350372314453
2015-07-30,73.67310333251953
2015-07-31,73.30723571777344
2015-08-03,73.03843688964844
2015-08-04,73.11310577392578
2015-08-05,73.60591888427734
2015-08-06,73.5760498046875
2015-08-07,73.02354431152344
2015-08-10,74.5616455078125
2015-08-11,73.11310577392578
2015-08-12,71.7317886352539
2015-08-13,71.97821044921875
2015-08-14,72.86672973632812
2015-08-17,73.210205078125
2015-08-18,73.91950988769531
2015-08-19,73.15045166015625
2015-08-20,70.99258422851562
2015-08-21,68.90194702148438
2015-08-24,66.32595825195312
2015-08-25,64.10089111328125
2015-08-26,66.47531127929688
2015-08-27,68.192626953125
2015-08-28,68.11796569824219
2015-08-31,68.03582763671875
2015-09-01,65.10142517089844
2015-09-02,66.4080810546875
2015-09-03,66.86355590820312
2015-09-04,65.45236206054688
2015-09-08,67.93130493164062
2015-09-09,67.16969299316406
2015-09-10,67.59527587890625
2015-09-11,67.46088409423828
2015-09-14,67.69234466552734
2015-09-15,68.67049407958984
2015-09-16,68.52113342285156
2015-09-17,67.06514739990234
2015-09-18,65.2806396484375
2015-09-21,66.35584259033203
2015-09-22,65.5494384765625
2015-09-23,65.66889953613281
2015-09-24,65.55689239501953
2015-09-25,66.66942596435547
2015-09-28,65.22090148925781
2015-09-29,65.59423065185547
2015-09-30,66.60221862792969
2015-10-01,66.4976806640625
2015-10-02,65.8257064819336
2015-10-05,67.64009857177734
2015-10-06,67.16222381591797
2015-10-07,67.61767578125
2015-10-08,67.92383575439453
2015-10-09,67.06514739990234
2015-10-12,66.98303985595703
2015-10-13,66.55498504638672
2015-10-14,64.730224609375
2015-10-15,65.49618530273438
2015-10-16,65.78903198242188
2015-10-19,65.11319732666016
2015-10-20,66.096923828125
2015-10-21,65.76653289794922
2015-10-22,67.19329071044922
2015-10-23,68.5149154663086
2015-10-26,67.82406616210938
2015-10-27,67.30589294433594
2015-10-28,69.77648162841797
2015-10-29,69.19824981689453
2015-10-30,67.77901458740234
2015-11-02,69.03306579589844
2015-11-03,68.90541076660156
2015-11-04,69.25083923339844
2015-11-05,69.56620788574219
2015-11-06,71.4886245727539
2015-11-09,71.0605697631836
2015-11-10,71.56369018554688
2015-11-11,71.4210205078125
2015-11-12,70.03179931640625
2015-11-13,69.325927734375
2015-11-16,70.09187316894531
2015-11-17,70.01675415039062
2015-11-18,71.4210205078125
2015-11-19,71.41350555419922
2015-11-20,71.6237564086914
2015-11-23,71.26334381103516
2015-11-24,71.4510498046875
2015-11-25,71.12818145751953
2015-11-27,71.6988525390625
2015-11-30,71.72138977050781
2015-12-01,72.35218048095703
2015-12-02,71.50361633300781
2015-12-03,70.474853515625
2015-12-04,72.98295593261719
2015-12-07,72.45732879638672
2015-12-08,71.23329162597656
2015-12-09,70.25707244873047
2015-12-10,70.85030364990234
2015-12-11,69.36348724365234
2015-12-14,69.66384887695312
2015-12-15,71.21826934814453
2015-12-16,72.84027099609375
2015-12-17,71.84904479980469
2015-12-18,70.3997802734375
2015-12-21,70.93291473388672
2015-12-22,71.01551818847656
2015-12-23,72.21703338623047
2015-12-24,72.26957702636719
2015-12-28,72.04429626464844
2015-12-29,72.80272674560547
2015-12-30,72.16443634033203
2015-12-31,71.57120513916016
2016-01-04,69.95671844482422
2016-01-05,70.0543441772461
2016-01-06,68.7852554321289
2016-01-07,67.04309844970703
2016-01-08,66.0518569946289
2016-01-11,66.29215240478516
2016-01-12,66.83281707763672
2016-01-13,64.88792419433594
2016-01-14,65.62065124511719
2016-01-15,65.2127456665039
2016-01-19,64.45734405517578
2016-01-20,63.58108139038086
2016-01-21,63.55089569091797
2016-01-22,64.76705169677734
2016-01-25,62.493350982666016
2016-01-26,63.792633056640625
2016-01-27,64.24583435058594
2016-01-28,64.14009094238281
2016-01-29,65.45447540283203
2016-02-01,65.03144073486328
