,LH
2017-09-19,126.83423614501953
2017-09-20,127.91297149658203
2017-09-21,127.6971664428711
2017-09-22,128.6763458251953
2017-09-25,124.7348403930664
2017-09-26,125.14972686767578
2017-09-27,124.02951049804688
2017-09-28,124.26184844970703
2017-09-29,125.27420043945312
2017-10-02,125.61441802978516
2017-10-03,125.23269653320312
2017-10-04,126.27825927734375
2017-10-05,125.86336517333984
2017-10-06,125.83846282958984
2017-10-09,123.86354064941406
2017-10-10,124.03781127929688
2017-10-11,123.87184143066406
2017-10-12,124.6850357055664
2017-10-13,124.13739013671875
2017-10-16,124.19544982910156
2017-10-17,124.24524688720703
2017-10-18,122.8014144897461
2017-10-19,125.56462860107422
2017-10-20,125.89654541015625
2017-10-23,125.93802642822266
2017-10-24,125.18289947509766
2017-10-25,126.7180404663086
2017-10-26,127.28227996826172
2017-10-27,128.9501953125
2017-10-30,127.92955017089844
2017-10-31,127.54784393310547
2017-11-01,125.55633544921875
2017-11-02,125.9712142944336
2017-11-03,127.57274627685547
2017-11-06,125.91316223144531
2017-11-07,126.45252227783203
2017-11-08,125.95462036132812
2017-11-09,126.20355987548828
2017-11-10,124.85102081298828
2017-11-13,124.3614273071289
2017-11-14,124.39462280273438
2017-11-15,123.94651794433594
2017-11-16,125.3156967163086
2017-11-17,124.76800537109375
2017-11-20,125.0667495727539
2017-11-21,126.82592010498047
2017-11-22,126.05418395996094
2017-11-24,125.37376403808594
2017-11-27,125.75545501708984
2017-11-28,125.48165130615234
2017-11-29,130.2944793701172
2017-11-30,131.33169555664062
2017-12-01,129.85464477539062
2017-12-04,131.032958984375
2017-12-05,128.8008270263672
2017-12-06,129.04144287109375
2017-12-07,128.83399963378906
2017-12-08,129.66380310058594
2017-12-11,129.27383422851562
2017-12-12,129.4646759033203
2017-12-13,129.66380310058594
2017-12-14,129.3153076171875
2017-12-15,131.9872283935547
2017-12-18,133.97877502441406
2017-12-19,136.044921875
2017-12-20,135.28150939941406
2017-12-21,133.91238403320312
2017-12-22,133.3647003173828
2017-12-26,133.63021850585938
2017-12-27,133.38958740234375
2017-12-28,133.4725799560547
2017-12-29,132.36065673828125
2018-01-02,134.67576599121094
2018-01-03,135.29811096191406
2018-01-04,134.80856323242188
2018-01-05,138.1443328857422
2018-01-08,137.69622802734375
2018-01-09,141.51329040527344
2018-01-10,141.4552001953125
2018-01-11,141.29754638671875
2018-01-12,142.42605590820312
2018-01-16,141.8949737548828
2018-01-17,143.26414489746094
2018-01-18,143.6458740234375
2018-01-19,144.70802307128906
2018-01-22,146.25975036621094
2018-01-23,145.86143493652344
2018-01-24,145.08140563964844
2018-01-25,144.97352600097656
2018-01-26,146.38418579101562
2018-01-29,147.79483032226562
2018-01-30,147.2637939453125
2018-01-31,144.7992706298828
2018-02-01,143.5877685546875
2018-02-02,140.7830810546875
2018-02-05,135.4391632080078
2018-02-06,139.96160888671875
2018-02-07,140.7830810546875
2018-02-08,137.29794311523438
2018-02-09,139.47201538085938
2018-02-12,139.81219482421875
2018-02-13,141.9032745361328
2018-02-14,143.29734802246094
2018-02-15,144.35118103027344
2018-02-16,147.52931213378906
2018-02-20,144.72462463378906
2018-02-21,144.18524169921875
2018-02-22,142.06927490234375
2018-02-23,143.03182983398438
2018-02-26,145.08140563964844
2018-02-27,145.49630737304688
2018-02-28,143.30564880371094
2018-03-01,141.3473358154297
2018-03-02,142.91563415527344
2018-03-05,144.3760986328125
2018-03-06,143.32223510742188
2018-03-07,142.26841735839844
2018-03-08,143.3885955810547
2018-03-09,145.83651733398438
2018-03-12,145.72036743164062
2018-03-13,144.92372131347656
2018-03-14,144.6748046875
2018-03-15,144.2432861328125
2018-03-16,144.2432861328125
2018-03-19,141.54647827148438
2018-03-20,141.48008728027344
2018-03-21,140.7084197998047
2018-03-22,137.49708557128906
2018-03-23,134.8334503173828
2018-03-26,136.7004852294922
2018-03-27,135.03257751464844
2018-03-28,134.03688049316406
2018-03-29,134.2194061279297
2018-04-02,133.0410919189453
2018-04-03,135.64662170410156
2018-04-04,135.95364379882812
2018-04-05,136.96600341796875
2018-04-06,134.1364288330078
2018-04-09,134.95791625976562
2018-04-10,137.0323944091797
2018-04-11,136.22750854492188
2018-04-12,136.83323669433594
2018-04-13,136.766845703125
2018-04-16,138.16091918945312
2018-04-17,138.3932647705078
2018-04-18,139.07371520996094
2018-04-19,139.62136840820312
2018-04-20,137.0572967529297
2018-04-23,138.26048278808594
2018-04-24,137.81239318847656
2018-04-25,143.3139190673828
2018-04-26,143.12310791015625
2018-04-27,144.81588745117188
2018-04-30,141.6875457763672
2018-05-01,141.79541015625
2018-05-02,141.84521484375
2018-05-03,140.76646423339844
2018-05-04,142.14393615722656
2018-05-07,141.9862823486328
2018-05-08,141.06520080566406
2018-05-09,142.60861206054688
2018-05-10,144.38438415527344
2018-05-11,145.99417114257812
2018-05-14,146.9899139404297
2018-05-15,145.90289306640625
2018-05-16,146.76588439941406
2018-05-17,146.29290771484375
2018-05-18,146.21824645996094
2018-05-21,147.43798828125
2018-05-22,146.5999298095703
2018-05-23,145.68711853027344
2018-05-24,145.5460968017578
2018-05-25,151.13890075683594
2018-05-29,149.45443725585938
2018-05-30,151.9189453125
2018-05-31,149.8527069091797
2018-06-01,151.37127685546875
2018-06-04,151.89404296875
2018-06-05,151.3131866455078
2018-06-06,153.1885223388672
2018-06-07,152.64915466308594
2018-06-08,155.13853454589844
2018-06-11,156.7898406982422
2018-06-12,156.8147430419922
2018-06-13,155.79408264160156
2018-06-14,155.9019317626953
2018-06-15,157.17153930664062
2018-06-18,154.26724243164062
2018-06-19,155.428955078125
2018-06-20,155.31280517578125
2018-06-21,155.65298461914062
2018-06-22,156.93919372558594
2018-06-25,155.59494018554688
2018-06-26,152.04339599609375
2018-06-27,148.85699462890625
2018-06-28,148.9482421875
2018-06-29,148.97312927246094
2018-07-02,150.01040649414062
2018-07-03,149.28848266601562
2018-07-05,150.0187225341797
2018-07-06,150.47508239746094
2018-07-09,151.13063049316406
2018-07-10,153.09719848632812
2018-07-11,153.06405639648438
2018-07-12,154.3419189453125
2018-07-13,155.34596252441406
2018-07-16,154.70704650878906
2018-07-17,153.38766479492188
2018-07-18,154.26724243164062
2018-07-19,155.16342163085938
2018-07-20,155.12193298339844
2018-07-23,156.22557067871094
2018-07-24,153.0806427001953
2018-07-25,149.0810546875
2018-07-26,144.83245849609375
2018-07-27,144.36781311035156
2018-07-30,143.21437072753906
2018-07-31,145.49630737304688
2018-08-01,145.09799194335938
2018-08-02,146.4505615234375
2018-08-03,148.45867919921875
2018-08-06,148.8237762451172
2018-08-07,149.46273803710938
2018-08-08,149.2220916748047
2018-08-09,149.3133544921875
2018-08-10,149.02293395996094
2018-08-13,149.1722869873047
2018-08-14,149.8527069091797
2018-08-15,148.70762634277344
2018-08-16,148.43377685546875
2018-08-17,151.18038940429688
2018-08-20,148.54994201660156
2018-08-21,147.35507202148438
2018-08-22,146.52523803710938
2018-08-23,145.97760009765625
2018-08-24,144.96522521972656
2018-08-27,144.5337677001953
2018-08-28,144.58355712890625
2018-08-29,144.3345947265625
2018-08-30,143.43841552734375
2018-08-31,143.4467315673828
2018-09-04,140.35989379882812
2018-09-05,140.15240478515625
2018-09-06,140.8245391845703
2018-09-07,139.1317596435547
2018-09-10,140.1441192626953
2018-09-11,141.72076416015625
2018-09-12,142.7081756591797
2018-09-13,143.1645965576172
2018-09-14,143.53797912597656
2018-09-17,142.1522216796875
2018-09-18,142.16053771972656
2018-09-19,141.9032745361328
2018-09-20,142.86582946777344
2018-09-21,142.79115295410156
2018-09-24,140.6586151123047
2018-09-25,141.51329040527344
2018-09-26,141.77053833007812
2018-09-27,141.69583129882812
2018-09-28,144.1188507080078
2018-10-01,143.9031219482422
2018-10-02,143.83668518066406
2018-10-03,142.558837890625
2018-10-04,141.4552001953125
2018-10-05,140.31838989257812
2018-10-08,141.23114013671875
2018-10-09,142.9571533203125
2018-10-10,141.44691467285156
2018-10-11,139.6130828857422
2018-10-12,140.9490203857422
2018-10-15,140.6752166748047
2018-10-16,144.1354522705078
2018-10-17,144.4590606689453
2018-10-18,143.05673217773438
2018-10-19,143.22268676757812
2018-10-22,140.52581787109375
2018-10-23,139.9034881591797
2018-10-24,128.8672332763672
2018-10-25,129.9791259765625
2018-10-26,128.228271484375
2018-10-29,131.1989288330078
2018-10-30,131.45616149902344
2018-10-31,133.2236328125
2018-11-01,136.4017333984375
2018-11-02,134.8251495361328
2018-11-05,135.2566680908203
2018-11-06,136.69215393066406
2018-11-07,141.88668823242188
2018-11-08,142.27671813964844
2018-11-09,141.1896514892578
2018-11-12,138.99073791503906
2018-11-13,136.45152282714844
2018-11-14,135.97854614257812
2018-11-15,136.3353729248047
2018-11-16,136.3353729248047
2018-11-19,134.17791748046875
2018-11-20,133.5970458984375
2018-11-21,133.3397979736328
2018-11-23,134.17791748046875
2018-11-26,134.61766052246094
2018-11-27,133.20703125
2018-11-28,136.9908905029297
2018-11-29,134.26918029785156
2018-11-30,120.85140228271484
2018-12-03,122.86778259277344
2018-12-04,118.93456268310547
2018-12-06,119.15030670166016
2018-12-07,117.79774475097656
2018-12-10,115.79793548583984
2018-12-11,116.97624206542969
2018-12-12,116.87667083740234
2018-12-13,115.93070220947266
2018-12-14,114.02217864990234
2018-12-17,111.02660369873047
2018-12-18,108.27169036865234
2018-12-19,106.54571533203125
2018-12-20,104.21398162841797
2018-12-21,102.99420166015625
2018-12-24,100.25587463378906
2018-12-26,103.34270477294922
2018-12-27,103.39248657226562
2018-12-28,103.31781005859375
2018-12-31,104.85293579101562
2019-01-02,104.91101837158203
2019-01-03,102.64566802978516
2019-01-04,106.18061828613281
2019-01-07,105.3674087524414
2019-01-08,106.51252746582031
2019-01-09,107.61614227294922
2019-01-10,108.62020111083984
2019-01-11,109.46659088134766
2019-01-14,108.8276596069336
2019-01-15,110.06404876708984
2019-01-16,109.55786895751953
2019-01-17,112.23809814453125
2019-01-18,114.26280975341797
2019-01-22,112.60324096679688
2019-01-23,112.85216522216797
2019-01-24,113.15088653564453
2019-01-25,114.01388549804688
2019-01-28,113.26707458496094
2019-01-29,113.36663055419922
2019-01-30,114.81877899169922
2019-01-31,115.6319808959961
2019-02-01,116.99284362792969
2019-02-04,116.97624206542969
2019-02-05,117.75626373291016
2019-02-06,117.20028686523438
2019-02-07,122.36160278320312
2019-02-08,120.17926025390625
2019-02-11,119.73116302490234
2019-02-12,121.6396713256836
2019-02-13,122.13755798339844
2019-02-14,121.78075408935547
2019-02-15,124.61035919189453
2019-02-19,124.2950439453125
2019-02-20,124.26184844970703
2019-02-21,123.07524871826172
2019-02-22,123.44035339355469
2019-02-25,122.05459594726562
2019-02-26,121.91353607177734
2019-02-27,122.0794906616211
2019-02-28,123.00884246826172
2019-03-01,123.41546630859375
2019-03-04,121.99650573730469
2019-03-05,122.28693389892578
2019-03-06,120.49458312988281
2019-03-07,120.99244689941406
2019-03-08,121.57332611083984
2019-03-11,123.64779663085938
2019-03-12,125.6393051147461
2019-03-13,128.5602264404297
2019-03-14,126.80931854248047
2019-03-15,128.0872039794922
2019-03-18,128.5270233154297
2019-03-19,129.41490173339844
2019-03-20,127.87975311279297
2019-03-21,129.69700622558594
2019-03-22,128.0540008544922
2019-03-25,126.89230346679688
2019-03-26,125.41527557373047
2019-03-27,125.22442626953125
2019-03-28,124.98374938964844
2019-03-29,126.94207000732422
2019-04-01,128.44400024414062
2019-04-02,130.7591552734375
2019-04-03,130.01234436035156
2019-04-04,130.65127563476562
2019-04-05,131.9208526611328
2019-04-08,131.74659729003906
2019-04-09,130.80894470214844
2019-04-10,132.44361877441406
2019-04-11,130.9998016357422
2019-04-12,130.65127563476562
2019-04-15,131.9955596923828
2019-04-16,126.63507080078125
2019-04-17,119.62330627441406
2019-04-18,120.50287628173828
2019-04-22,119.69796752929688
2019-04-23,125.53974151611328
2019-04-24,127.75524139404297
2019-04-25,128.3859405517578
2019-04-26,128.30296325683594
2019-04-29,129.01658630371094
2019-04-30,132.70086669921875
2019-05-01,133.72979736328125
2019-05-02,137.43898010253906
2019-05-03,136.87474060058594
2019-05-06,137.2813262939453
2019-05-07,134.60939025878906
2019-05-08,135.67153930664062
2019-05-09,137.6796417236328
2019-05-10,138.0281524658203
2019-05-13,134.44345092773438
2019-05-14,135.53045654296875
2019-05-15,137.21493530273438
2019-05-16,136.90792846679688
2019-05-17,136.4266357421875
2019-05-20,137.40579223632812
2019-05-21,138.0530242919922
2019-05-22,138.95753479003906
2019-05-23,137.94515991210938
2019-05-24,138.4098663330078
2019-05-28,137.12367248535156
2019-05-29,135.83749389648438
2019-05-30,135.5636444091797
2019-05-31,134.93301391601562
2019-06-03,135.82090759277344
2019-06-04,138.10281372070312
2019-06-05,138.44300842285156
2019-06-06,138.76666259765625
2019-06-07,138.55921936035156
2019-06-10,138.94091796875
2019-06-11,138.25218200683594
2019-06-12,138.13601684570312
2019-06-13,139.41390991210938
2019-06-14,138.06964111328125
2019-06-17,137.85389709472656
2019-06-18,137.82070922851562
2019-06-19,140.65029907226562
2019-06-20,139.39732360839844
2019-06-21,141.72903442382812
2019-06-24,140.50091552734375
2019-06-25,140.5756072998047
2019-06-26,139.5467071533203
2019-06-27,141.87010192871094
2019-06-28,143.4716033935547
2019-07-01,145.2390594482422
2019-07-02,146.19332885742188
2019-07-03,146.2265167236328
2019-07-05,147.52099609375
2019-07-08,145.94439697265625
2019-07-09,144.96522521972656
2019-07-10,144.6416015625
2019-07-11,145.17269897460938
2019-07-12,145.5875701904297
2019-07-15,144.88226318359375
2019-07-16,145.25567626953125
2019-07-17,144.2764892578125
2019-07-18,145.18930053710938
2019-07-19,143.7537384033203
2019-07-22,142.84921264648438
2019-07-23,146.01907348632812
2019-07-24,147.7865447998047
2019-07-25,142.53395080566406
2019-07-26,138.1858367919922
2019-07-29,138.82472229003906
2019-07-30,141.57968139648438
2019-07-31,139.00730895996094
2019-08-01,137.74600219726562
2019-08-02,136.7253875732422
2019-08-05,132.57640075683594
2019-08-06,134.1364288330078
2019-08-07,134.3687744140625
2019-08-08,136.45152282714844
2019-08-09,136.86643981933594
2019-08-12,136.0200653076172
2019-08-13,137.9119873046875
2019-08-14,135.7794189453125
2019-08-15,135.7794189453125
2019-08-16,137.87049865722656
2019-08-19,139.92010498046875
2019-08-20,138.58412170410156
2019-08-21,139.8868865966797
2019-08-22,139.3558349609375
2019-08-23,137.6298370361328
2019-08-26,137.09878540039062
2019-08-27,136.02833557128906
2019-08-28,136.26898193359375
2019-08-29,139.28114318847656
2019-08-30,139.0404815673828
2019-09-03,139.06539916992188
2019-09-04,139.56329345703125
2019-09-05,141.47178649902344
2019-09-06,143.49652099609375
2019-09-09,143.12310791015625
2019-09-10,144.48397827148438
2019-09-11,144.5171661376953
2019-09-12,143.3885955810547
2019-09-13,142.9903106689453
2019-09-16,143.34715270996094
2019-09-17,142.21034240722656
2019-09-18,142.1024169921875
2019-09-19,141.9862823486328
2019-09-20,143.29734802246094
2019-09-23,142.79115295410156
2019-09-24,141.4219970703125
2019-09-25,139.36410522460938
2019-09-26,138.57582092285156
2019-09-27,137.27305603027344
2019-09-30,139.40562438964844
2019-10-01,139.3724365234375
2019-10-02,136.45152282714844
2019-10-03,136.44325256347656
2019-10-04,138.70025634765625
2019-10-07,138.55921936035156
2019-10-08,135.65492248535156
2019-10-09,137.21493530273438
2019-10-10,136.5012969970703
2019-10-11,137.546875
2019-10-14,137.28958129882812
2019-10-15,139.22305297851562
2019-10-16,141.04859924316406
2019-10-17,141.48008728027344
2019-10-18,138.95753479003906
2019-10-21,139.43878173828125
2019-10-22,139.09030151367188
2019-10-23,140.2769012451172
2019-10-24,136.3021697998047
2019-10-25,137.48876953125
2019-10-28,135.93707275390625
2019-10-29,136.9908905029297
2019-10-30,137.97836303710938
2019-10-31,136.7253875732422
2019-11-01,138.1858367919922
2019-11-04,137.77920532226562
2019-11-05,137.0323944091797
2019-11-06,137.14027404785156
2019-11-07,137.580078125
2019-11-08,139.7458038330078
2019-11-11,137.60496520996094
2019-11-12,137.84559631347656
2019-11-13,138.72515869140625
2019-11-14,140.56732177734375
2019-11-15,142.35137939453125
2019-11-18,139.76242065429688
2019-11-19,142.09414672851562
2019-11-20,141.78712463378906
2019-11-21,140.81626892089844
2019-11-22,140.86605834960938
2019-11-25,143.37203979492188
2019-11-26,143.94459533691406
2019-11-27,144.060791015625
2019-11-29,142.96542358398438
2019-12-02,143.22268676757812
2019-12-03,141.30587768554688
2019-12-04,142.575439453125
2019-12-05,141.87010192871094
2019-12-06,142.45925903320312
2019-12-09,140.30178833007812
2019-12-10,139.02391052246094
2019-12-11,138.92434692382812
2019-12-12,140.3682098388672
2019-12-13,138.235595703125
2019-12-16,138.83306884765625
2019-12-17,138.99073791503906
2019-12-18,139.31434631347656
2019-12-19,140.31838989257812
2019-12-20,139.23965454101562
2019-12-23,140.31838989257812
2019-12-24,140.22711181640625
2019-12-26,139.5218048095703
2019-12-27,140.51754760742188
2019-12-30,139.69602966308594
2019-12-31,140.37649536132812
2020-01-02,138.97412109375
2020-01-03,138.76666259765625
2020-01-06,140.58392333984375
2020-01-07,140.3682098388672
2020-01-08,144.25161743164062
2020-01-09,145.13949584960938
2020-01-10,147.35507202148438
2020-01-13,148.71592712402344
2020-01-14,149.686767578125
2020-01-15,147.8944091796875
2020-01-16,147.48782348632812
2020-01-17,146.8737335205078
2020-01-21,149.05616760253906
2020-01-22,148.99803161621094
2020-01-23,149.1722869873047
2020-01-24,147.02313232421875
2020-01-27,147.28036499023438
2020-01-28,149.84442138671875
2020-01-29,149.34654235839844
2020-01-30,148.56654357910156
2020-01-31,145.5460968017578
2020-02-03,148.18484497070312
2020-02-04,151.44595336914062
2020-02-05,152.94786071777344
2020-02-06,152.582763671875
2020-02-07,151.29656982421875
2020-02-10,152.32553100585938
2020-02-11,154.44149780273438
2020-02-12,155.59494018554688
2020-02-13,161.58602905273438
2020-02-14,162.0424346923828
2020-02-18,158.44110107421875
2020-02-19,157.578125
2020-02-20,156.6736602783203
2020-02-21,157.29600524902344
2020-02-24,155.6280975341797
2020-02-25,153.10556030273438
2020-02-26,152.3504180908203
2020-02-27,151.5123291015625
2020-02-28,145.7867431640625
2020-03-02,155.96832275390625
2020-03-03,150.22613525390625
2020-03-04,158.68174743652344
2020-03-05,155.1966094970703
2020-03-06,149.1225128173828
2020-03-09,146.11866760253906
2020-03-10,141.6543731689453
2020-03-11,131.92913818359375
2020-03-12,113.59068298339844
2020-03-13,125.3156967163086
2020-03-16,101.16034698486328
2020-03-17,103.25142669677734
2020-03-18,89.41873168945312
2020-03-19,95.01986694335938
2020-03-20,88.98725891113281
2020-03-23,86.56425476074219
2020-03-24,97.7249984741211
2020-03-25,101.91545104980469
2020-03-26,113.72344207763672
2020-03-27,106.80294799804688
2020-03-30,109.4914779663086
2020-03-31,104.87782287597656
2020-04-01,96.3973159790039
2020-04-02,96.2645492553711
2020-04-03,94.02410888671875
2020-04-06,104.89442443847656
2020-04-07,110.73619842529297
2020-04-08,117.1339111328125
2020-04-09,121.8139419555664
2020-04-13,116.54475402832031
2020-04-14,120.05477142333984
2020-04-15,117.39945220947266
2020-04-16,114.95154571533203
2020-04-17,123.24120330810547
2020-04-20,120.8265151977539
2020-04-21,122.95907592773438
2020-04-22,127.89635467529297
2020-04-23,132.49339294433594
2020-04-24,135.85406494140625
2020-04-27,148.1101837158203
2020-04-28,146.0107879638672
2020-04-29,143.952880859375
2020-04-30,136.45982360839844
2020-05-01,131.96237182617188
2020-05-04,130.8172149658203
2020-05-05,135.04920959472656
2020-05-06,132.0204315185547
2020-05-07,132.91661071777344
2020-05-08,138.79156494140625
2020-05-11,140.12750244140625
2020-05-12,135.53045654296875
2020-05-13,131.68023681640625
2020-05-14,135.87901306152344
2020-05-15,138.9326629638672
2020-05-18,138.6505126953125
2020-05-19,138.58412170410156
2020-05-20,141.49668884277344
2020-05-21,142.9903106689453
2020-05-22,141.19798278808594
2020-05-26,139.87860107421875
2020-05-27,145.09799194335938
2020-05-28,145.76185607910156
2020-05-29,145.47972106933594
2020-06-01,146.89036560058594
2020-06-02,149.21380615234375
2020-06-03,148.69102478027344
2020-06-04,149.89422607421875
2020-06-05,149.1474151611328
2020-06-08,151.3878631591797
2020-06-09,148.48358154296875
2020-06-10,145.29714965820312
2020-06-11,135.71302795410156
2020-06-12,139.18153381347656
2020-06-15,141.4883575439453
2020-06-16,144.15200805664062
2020-06-17,141.24777221679688
2020-06-18,139.76242065429688
2020-06-19,134.71726989746094
2020-06-22,136.9991912841797
2020-06-23,134.65087890625
2020-06-24,130.35250854492188
2020-06-25,133.8625946044922
2020-06-26,134.3936309814453
2020-06-29,134.4517364501953
2020-06-30,137.83731079101562
2020-07-01,138.60069274902344
2020-07-02,141.2892608642578
2020-07-06,143.21437072753906
2020-07-07,143.65415954589844
2020-07-08,144.7660675048828
2020-07-09,143.65415954589844
2020-07-10,143.28904724121094
2020-07-13,147.91932678222656
2020-07-14,155.86875915527344
2020-07-15,156.62388610839844
2020-07-16,158.0345001220703
2020-07-17,160.6898651123047
2020-07-20,162.20840454101562
2020-07-21,163.31199645996094
2020-07-22,166.0171356201172
2020-07-23,164.9300994873047
2020-07-24,164.91351318359375
2020-07-27,167.03781127929688
2020-07-28,163.08798217773438
2020-07-29,161.48646545410156
2020-07-30,161.67733764648438
2020-07-31,160.08412170410156
2020-08-03,162.65647888183594
2020-08-04,161.61923217773438
2020-08-05,160.58200073242188
2020-08-06,157.47021484375
2020-08-07,160.24176025390625
2020-08-10,155.48703002929688
2020-08-11,154.44979858398438
2020-08-12,156.08448791503906
2020-08-13,158.15065002441406
2020-08-14,157.52835083007812
2020-08-17,155.80238342285156
2020-08-18,154.77342224121094
2020-08-19,151.61190795898438
2020-08-20,150.75721740722656
2020-08-21,149.87762451171875
2020-08-24,148.59144592285156
2020-08-25,149.00636291503906
2020-08-26,148.77398681640625
2020-08-27,144.60011291503906
2020-08-28,147.21397399902344
2020-08-31,145.83651733398438
2020-09-01,144.4756622314453
2020-09-02,146.80738830566406
2020-09-03,144.9818572998047
2020-09-04,145.8116455078125
2020-09-08,144.1603546142578
2020-09-09,145.8116455078125
2020-09-10,150.6825408935547
2020-09-11,150.58297729492188
2020-09-14,151.96041870117188
2020-09-15,154.2755126953125
2020-09-16,153.76937866210938
2020-09-17,151.90232849121094
2020-09-18,152.18446350097656
2020-09-21,152.95616149902344
2020-09-22,153.4291534423828
2020-09-23,148.26783752441406
2020-09-24,147.57908630371094
2020-09-25,150.1846160888672
2020-09-28,152.74044799804688
2020-09-29,154.73194885253906
2020-09-30,156.22557067871094
2020-10-01,155.0970458984375
2020-10-02,155.9932098388672
2020-10-05,160.20028686523438
2020-10-06,158.58216857910156
2020-10-07,159.74391174316406
2020-10-08,161.19602966308594
2020-10-09,162.4407196044922
2020-10-12,160.6898651123047
2020-10-13,161.18772888183594
2020-10-14,160.04261779785156
2020-10-15,159.9347381591797
2020-10-16,165.20396423339844
2020-10-19,165.88438415527344
2020-10-20,170.2823028564453
2020-10-21,168.5812225341797
2020-10-22,170.3237762451172
2020-10-23,172.1742401123047
2020-10-26,167.58546447753906
2020-10-27,171.3444366455078
2020-10-28,169.2782440185547
2020-10-29,165.56077575683594
2020-10-30,165.76820373535156
2020-11-02,171.95848083496094
2020-11-03,174.6636199951172
2020-11-04,175.6759490966797
2020-11-05,177.9247283935547
2020-11-06,177.5181121826172
2020-11-09,164.75587463378906
2020-11-10,166.921630859375
2020-11-11,168.86337280273438
2020-11-12,167.23695373535156
2020-11-13,165.61883544921875
2020-11-16,169.69313049316406
2020-11-17,169.91717529296875
2020-11-18,165.15414428710938
2020-11-19,164.9384307861328
2020-11-20,168.22442626953125
2020-11-23,164.60647583007812
2020-11-24,164.9300994873047
2020-11-25,163.0216064453125
2020-11-27,165.95904541015625
2020-11-30,165.8262939453125
2020-12-01,167.17056274414062
2020-12-02,164.99649047851562
2020-12-03,163.17092895507812
2020-12-04,165.0048065185547
2020-12-07,163.74351501464844
2020-12-08,167.70164489746094
2020-12-09,167.92568969726562
2020-12-10,172.25721740722656
2020-12-11,169.41099548339844
2020-12-14,169.36952209472656
2020-12-15,170.74696350097656
2020-12-16,167.59373474121094
2020-12-17,168.19117736816406
2020-12-18,170.1993408203125
2020-12-21,170.04164123535156
2020-12-22,168.77207946777344
2020-12-23,169.3280487060547
2020-12-24,169.17034912109375
2020-12-28,168.0501251220703
2020-12-29,167.78460693359375
2020-12-30,167.21205139160156
2020-12-31,168.90484619140625
2021-01-04,170.00848388671875
2021-01-05,173.24465942382812
2021-01-06,180.19003295898438
2021-01-07,181.13601684570312
2021-01-08,177.20277404785156
2021-01-11,180.06558227539062
2021-01-12,182.72093200683594
2021-01-13,182.604736328125
2021-01-14,182.72093200683594
2021-01-15,185.63351440429688
2021-01-19,187.31800842285156
2021-01-20,190.77822875976562
2021-01-21,189.56674194335938
2021-01-22,189.9401397705078
2021-01-25,187.06906127929688
2021-01-26,184.1896514892578
2021-01-27,178.24832153320312
2021-01-28,182.3806915283203
2021-01-29,189.94847106933594
2021-02-01,194.51231384277344
2021-02-02,193.66590881347656
2021-02-03,189.18499755859375
2021-02-04,185.69158935546875
2021-02-05,187.99012756347656
2021-02-08,187.5088653564453
2021-02-09,188.1809539794922
2021-02-10,190.1890869140625
2021-02-11,196.8357391357422
2021-02-12,197.70703125
2021-02-16,196.13873291015625
2021-02-17,201.5987548828125
2021-02-18,201.4908905029297
2021-02-19,204.4449462890625
2021-02-22,202.35391235351562
2021-02-23,205.08392333984375
2021-02-24,202.88491821289062
2021-02-25,196.27145385742188
2021-02-26,199.07618713378906
2021-03-01,200.3955535888672
2021-03-02,202.17962646484375
2021-03-03,199.08447265625
2021-03-04,194.91893005371094
2021-03-05,197.32533264160156
2021-03-08,199.6238555908203
2021-03-09,198.50364685058594
2021-03-10,193.02699279785156
2021-03-11,196.9021453857422
2021-03-12,198.0804443359375
2021-03-15,199.0927734375
2021-03-16,198.09703063964844
2021-03-17,198.12191772460938
2021-03-18,199.0927734375
2021-03-19,199.33340454101562
2021-03-22,201.72323608398438
2021-03-23,198.13853454589844
2021-03-24,207.79734802246094
2021-03-25,206.1875457763672
2021-03-26,209.81373596191406
2021-03-29,208.7599334716797
2021-03-30,210.38629150390625
2021-03-31,211.62269592285156
2021-04-01,209.6892852783203
2021-04-05,209.6644287109375
2021-04-06,209.00057983398438
2021-04-07,209.35736083984375
2021-04-08,209.12503051757812
2021-04-09,211.3903350830078
2021-04-12,212.14547729492188
2021-04-13,210.80947875976562
2021-04-14,210.03781127929688
2021-04-15,215.25718688964844
2021-04-16,217.5723114013672
2021-04-19,216.1699676513672
2021-04-20,215.74679565429688
2021-04-21,216.8752899169922
2021-04-22,219.77130126953125
2021-04-23,219.02447509765625
2021-04-26,219.60531616210938
2021-04-27,219.19874572753906
2021-04-28,217.99554443359375
2021-04-29,221.55535888671875
2021-04-30,220.61767578125
2021-05-03,221.8291778564453
2021-05-04,227.015380859375
2021-05-05,229.19775390625
2021-05-06,230.74948120117188
2021-05-07,230.79925537109375
2021-05-10,229.91969299316406
2021-05-11,229.10647583007812
2021-05-12,225.62965393066406
2021-05-13,229.49647521972656
2021-05-14,227.77879333496094
2021-05-17,221.8291778564453
2021-05-18,221.58021545410156
2021-05-19,221.58853149414062
2021-05-20,223.72113037109375
2021-05-21,223.22323608398438
2021-05-24,225.09857177734375
2021-05-25,227.7373046875
2021-05-26,228.3181610107422
2021-05-27,228.54222106933594
2021-05-28,227.76222229003906
2021-06-01,218.8502197265625
2021-06-02,218.66766357421875
2021-06-03,220.04513549804688
2021-06-04,221.0159912109375
2021-06-07,219.11573791503906
2021-06-08,216.08700561523438
