,RCL
2014-05-05,46.425052642822266
2014-05-06,45.74890899658203
2014-05-07,45.69622802734375
2014-05-08,45.29230499267578
2014-05-09,45.107906341552734
2014-05-12,46.18796920776367
2014-05-13,45.599632263183594
2014-05-14,46.40748977661133
2014-05-15,45.617210388183594
2014-05-16,45.79366683959961
2014-05-19,46.42013168334961
2014-05-20,46.76424026489258
2014-05-21,47.66421890258789
2014-05-22,47.523067474365234
2014-05-23,47.83189010620117
2014-05-27,47.7789421081543
2014-05-28,47.849525451660156
2014-05-29,48.308349609375
2014-05-30,48.78482437133789
2014-06-02,48.72304916381836
2014-06-03,49.023048400878906
2014-06-04,49.20834732055664
2014-06-05,49.693626403808594
2014-06-06,50.11715316772461
2014-06-09,50.39950180053711
2014-06-10,50.39950180053711
2014-06-11,50.2495002746582
2014-06-12,47.97305679321289
2014-06-13,47.646583557128906
2014-06-16,47.36423873901367
2014-06-17,47.876007080078125
2014-06-18,48.873046875
2014-06-19,49.14657211303711
2014-06-20,49.720096588134766
2014-06-23,50.196563720703125
2014-06-24,49.552459716796875
2014-06-25,49.49069595336914
2014-06-26,49.44657516479492
2014-06-27,49.23480987548828
2014-06-30,49.0583381652832
2014-07-01,49.314208984375
2014-07-02,49.693626403808594
2014-07-03,50.40833282470703
2014-07-07,50.2142219543457
2014-07-08,48.67010498046875
2014-07-09,48.36128616333008
2014-07-10,48.22894287109375
2014-07-11,48.50245666503906
2014-07-14,48.59952926635742
2014-07-15,48.49363708496094
2014-07-16,48.802459716796875
2014-07-17,47.57600021362305
2014-07-18,48.9701042175293
2014-07-21,48.873046875
2014-07-22,49.931861877441406
2014-07-23,49.61421585083008
2014-07-24,53.43476867675781
2014-07-25,55.6406364440918
2014-07-28,55.217098236083984
2014-07-29,54.71416473388672
2014-07-30,54.528873443603516
2014-07-31,52.6318244934082
2014-08-01,52.4730110168457
2014-08-04,54.15829086303711
2014-08-05,53.73476791381836
2014-08-06,53.84946823120117
2014-08-07,52.561248779296875
2014-08-08,52.52595520019531
2014-08-11,53.63771057128906
2014-08-12,53.840641021728516
2014-08-13,54.440643310546875
2014-08-14,55.340641021728516
2014-08-15,55.12004470825195
2014-08-18,56.21415328979492
2014-08-19,56.170040130615234
2014-08-20,56.055335998535156
2014-08-21,56.25826644897461
2014-08-22,56.09944534301758
2014-08-25,56.170040130615234
2014-08-26,56.47885513305664
2014-08-27,56.40827560424805
2014-08-28,55.870033264160156
2014-08-29,56.25826644897461
2014-09-02,56.796504974365234
2014-09-03,57.35237121582031
2014-09-04,58.031768798828125
2014-09-05,59.099422454833984
2014-09-08,58.596492767333984
2014-09-09,58.29648208618164
2014-09-10,58.56118392944336
2014-09-11,59.646461486816406
2014-09-12,59.302364349365234
2014-09-15,58.6141357421875
2014-09-16,59.13471984863281
2014-09-17,59.93764114379883
2014-09-18,60.58460235595703
2014-09-19,60.478267669677734
2014-09-22,59.999671936035156
2014-09-23,59.25522232055664
2014-09-24,59.955360412597656
2014-09-25,58.87413787841797
2014-09-26,59.82243347167969
2014-09-29,59.317256927490234
2014-09-30,59.636322021484375
2014-10-01,56.711669921875
2014-10-02,56.720523834228516
2014-10-03,58.829811096191406
2014-10-06,58.457584381103516
2014-10-07,55.027767181396484
2014-10-08,54.98345947265625
2014-10-09,51.56250762939453
2014-10-10,51.243446350097656
2014-10-13,49.05439376831055
2014-10-14,50.17108154296875
2014-10-15,48.69102478027344
2014-10-16,49.94951629638672
2014-10-17,51.14595413208008
2014-10-20,54.265586853027344
2014-10-21,56.2419548034668
2014-10-22,56.20650100708008
2014-10-23,55.20502471923828
2014-10-24,57.20797348022461
2014-10-27,56.569862365722656
2014-10-28,58.395545959472656
2014-10-29,58.88300323486328
2014-10-30,60.10603332519531
2014-10-31,60.23897933959961
2014-11-03,60.62007141113281
2014-11-04,58.75005340576172
2014-11-05,59.67176818847656
2014-11-06,60.07059097290039
2014-11-07,59.55655288696289
2014-11-10,60.24783706665039
2014-11-11,60.07059097290039
2014-11-12,59.87559509277344
2014-11-13,61.1429557800293
2014-11-14,61.656986236572266
2014-11-17,60.74414825439453
2014-11-18,61.8785400390625
2014-11-19,62.09125518798828
2014-11-20,62.108985900878906
2014-11-21,62.41029357910156
2014-11-24,63.17247772216797
2014-11-25,62.7736701965332
2014-11-26,62.25077438354492
2014-11-28,65.35266876220703
2014-12-01,64.06761932373047
2014-12-02,68.02030944824219
2014-12-03,68.96861267089844
2014-12-04,68.64955139160156
2014-12-05,69.45606231689453
2014-12-08,70.2182388305664
2014-12-09,70.1739273071289
2014-12-10,68.81795501708984
2014-12-11,69.15473175048828
2014-12-12,69.10155487060547
2014-12-15,69.81941986083984
2014-12-16,68.0291748046875
2014-12-17,72.5313720703125
2014-12-18,70.58333587646484
2014-12-19,71.68632507324219
2014-12-22,72.58475494384766
2014-12-23,73.11843872070312
2014-12-24,73.26078796386719
2014-12-26,73.18072509765625
2014-12-29,74.32817077636719
2014-12-30,73.4119873046875
2014-12-31,73.32304382324219
2015-01-02,73.78560638427734
2015-01-05,72.6825942993164
2015-01-06,72.89607238769531
2015-01-07,73.99909210205078
2015-01-08,75.1732406616211
2015-01-09,74.6484146118164
2015-01-12,74.06134796142578
2015-01-13,74.07024383544922
2015-01-14,72.88717651367188
2015-01-15,72.49579620361328
2015-01-16,73.82118225097656
2015-01-20,73.83007049560547
2015-01-21,74.0168685913086
2015-01-22,75.7247314453125
2015-01-23,75.1732406616211
2015-01-26,75.38671875
2015-01-27,75.35112762451172
2015-01-28,72.76264953613281
2015-01-29,68.75091552734375
2015-01-30,67.2031478881836
2015-02-02,66.4826431274414
2015-02-03,66.71392822265625
2015-02-04,66.12684631347656
2015-02-05,67.61233520507812
2015-02-06,67.283203125
2015-02-09,65.6020278930664
2015-02-10,67.4433364868164
2015-02-11,67.92366027832031
2015-02-12,68.27056121826172
2015-02-13,67.47579956054688
2015-02-17,66.31488800048828
2015-02-18,67.49365997314453
2015-02-19,68.73494720458984
2015-02-20,68.02054595947266
2015-02-23,68.59204864501953
2015-02-24,68.67244720458984
2015-02-25,69.2885971069336
2015-02-26,68.5831298828125
2015-02-27,68.24378204345703
2015-03-02,70.55667877197266
2015-03-03,71.13713836669922
2015-03-04,71.78904724121094
2015-03-05,72.79813385009766
2015-03-06,71.0656967163086
2015-03-09,70.6549072265625
2015-03-10,69.3243179321289
2015-03-11,68.02947235107422
2015-03-12,69.9762191772461
2015-03-13,69.2529067993164
2015-03-16,70.59239959716797
2015-03-17,68.91352081298828
2015-03-18,70.36917877197266
2015-03-19,71.42290496826172
2015-03-20,71.42290496826172
2015-03-23,69.9762191772461
2015-03-24,69.96730041503906
2015-03-25,67.2436294555664
2015-03-26,66.97571563720703
2015-03-27,71.30680847167969
2015-03-30,72.11051177978516
2015-03-31,73.09283447265625
2015-04-01,73.41432189941406
2015-04-02,73.62861633300781
2015-04-06,73.49468231201172
2015-04-07,72.0837173461914
2015-04-08,72.75348663330078
2015-04-09,73.2357177734375
2015-04-10,72.54810333251953
2015-04-13,71.43183135986328
2015-04-14,71.51219940185547
2015-04-15,70.94068145751953
2015-04-16,71.70866394042969
2015-04-17,70.57455444335938
2015-04-20,64.93074035644531
2015-04-21,66.00234985351562
2015-04-22,65.39508056640625
2015-04-23,64.94860076904297
2015-04-24,64.71640014648438
2015-04-27,62.92144775390625
2015-04-28,62.51958465576172
2015-04-29,61.26938247680664
2015-04-30,60.77821731567383
2015-05-01,60.67107009887695
2015-05-04,60.93003845214844
2015-05-05,59.554813385009766
2015-05-06,59.742347717285156
2015-05-07,61.340816497802734
2015-05-08,64.69853210449219
2015-05-11,64.79679107666016
2015-05-12,64.64497375488281
2015-05-13,64.0466537475586
2015-05-14,66.48455810546875
2015-05-15,67.00460052490234
2015-05-18,67.89224243164062
2015-05-19,69.12960815429688
2015-05-20,68.59162139892578
2015-05-21,68.08055877685547
2015-05-22,68.340576171875
2015-05-26,67.98192596435547
2015-05-27,69.46134185791016
2015-05-28,68.43022918701172
2015-05-29,68.1253890991211
2015-06-01,68.28679656982422
2015-06-02,69.2730484008789
2015-06-03,70.65386199951172
2015-06-04,70.08898162841797
2015-06-05,70.62696838378906
2015-06-08,70.10691833496094
2015-06-09,69.5958480834961
2015-06-10,68.70819091796875
2015-06-11,69.60479736328125
2015-06-12,68.860595703125
2015-06-15,68.71715545654297
2015-06-16,69.08477783203125
2015-06-17,69.05785369873047
2015-06-18,71.38909912109375
2015-06-19,71.55048370361328
2015-06-22,72.9671401977539
2015-06-23,72.1781234741211
2015-06-24,71.66704559326172
2015-06-25,71.68495178222656
2015-06-26,71.55048370361328
2015-06-29,68.95923614501953
2015-06-30,70.55520629882812
2015-07-01,70.83316802978516
2015-07-02,70.63592529296875
2015-07-06,70.29519653320312
2015-07-07,71.72980499267578
2015-07-08,70.35797119140625
2015-07-09,70.39385223388672
2015-07-10,73.89067840576172
2015-07-13,74.5451889038086
2015-07-14,74.9755630493164
2015-07-15,74.94866943359375
2015-07-16,76.16807556152344
2015-07-17,75.56732940673828
2015-07-20,75.98875427246094
2015-07-21,75.8542709350586
2015-07-22,76.12325286865234
2015-07-23,74.57210540771484
2015-07-24,74.06101989746094
2015-07-27,73.2450942993164
2015-07-28,74.15067291259766
2015-07-29,75.23560333251953
2015-07-30,74.1865234375
2015-07-31,80.56153106689453
2015-08-03,81.22503662109375
2015-08-04,79.93389892578125
2015-08-05,80.65119171142578
2015-08-06,80.6960220336914
2015-08-07,81.76302337646484
2015-08-10,82.52513885498047
2015-08-11,81.50300598144531
2015-08-12,80.4360122680664
2015-08-13,80.76776123046875
2015-08-14,80.59739685058594
2015-08-17,81.12641143798828
2015-08-18,81.04571533203125
2015-08-19,80.73188781738281
2015-08-20,78.26618957519531
2015-08-21,76.84950256347656
2015-08-24,75.30731201171875
2015-08-25,76.26673126220703
2015-08-26,79.70974731445312
2015-08-27,80.4360122680664
2015-08-28,79.67386627197266
2015-08-31,79.04623413085938
2015-09-01,77.37852478027344
2015-09-02,79.93389892578125
2015-09-03,80.05944061279297
2015-09-04,79.38695526123047
2015-09-08,82.07682037353516
2015-09-09,82.35481262207031
2015-09-10,82.76721954345703
2015-09-11,83.26036834716797
2015-09-14,83.9597396850586
2015-09-15,85.79779815673828
2015-09-16,87.05349731445312
2015-09-17,86.83748626708984
2015-09-18,85.9553451538086
2015-09-21,87.49458312988281
2015-09-22,83.17386627197266
2015-09-23,84.36207580566406
2015-09-24,82.41773223876953
2015-09-25,81.9766845703125
2015-09-28,78.61911010742188
2015-09-29,77.27787780761719
2015-09-30,80.19438171386719
2015-10-01,80.90547180175781
2015-10-02,82.1386947631836
2015-10-05,84.06503295898438
2015-10-06,81.29254913330078
2015-10-07,81.99465942382812
2015-10-08,82.7417984008789
2015-10-09,83.26387786865234
2015-10-12,83.62396240234375
2015-10-13,82.6247787475586
2015-10-14,78.403076171875
2015-10-15,81.87764739990234
2015-10-16,82.65179443359375
2015-10-19,84.5330810546875
2015-10-20,84.57809448242188
2015-10-21,84.0470199584961
2015-10-22,85.24420928955078
2015-10-23,88.20570373535156
2015-10-26,88.871826171875
2015-10-27,89.79896545410156
2015-10-28,87.82764434814453
2015-10-29,88.1787109375
2015-10-30,88.52975463867188
2015-11-02,88.54777526855469
2015-11-03,87.0085220336914
2015-11-04,88.1697006225586
2015-11-05,89.33089447021484
2015-11-06,89.48392486572266
2015-11-09,88.00768280029297
2015-11-10,88.88982391357422
2015-11-11,88.34973907470703
2015-11-12,87.96266174316406
2015-11-13,85.96434020996094
2015-11-16,84.93816375732422
2015-11-17,84.45208740234375
2015-11-18,84.7671127319336
2015-11-19,84.92916107177734
2015-11-20,84.6321029663086
2015-11-23,85.45124053955078
2015-11-24,82.8318099975586
2015-11-25,83.40791320800781
2015-11-27,83.26387786865234
2015-11-30,83.3628921508789
2015-12-01,84.95616149902344
2015-12-02,85.28923034667969
2015-12-03,82.3637466430664
2015-12-04,84.85714721679688
2015-12-07,84.29905700683594
2015-12-08,84.10102081298828
2015-12-09,83.57893371582031
2015-12-10,84.82115173339844
2015-12-11,82.7328109741211
2015-12-14,83.05684661865234
2015-12-15,84.87513732910156
2015-12-16,87.44058990478516
2015-12-17,84.89684295654297
2015-12-18,86.65894317626953
2015-12-21,89.51443481445312
2015-12-22,89.1529769897461
2015-12-23,90.30058288574219
2015-12-24,90.29157257080078
2015-12-28,90.65300750732422
2015-12-29,92.74042510986328
2015-12-30,92.83079528808594
2015-12-31,91.4572525024414
2016-01-04,88.6830825805664
2016-01-05,87.23726654052734
2016-01-06,86.12579345703125
2016-01-07,83.52330780029297
2016-01-08,82.9359359741211
2016-01-11,84.58056640625
2016-01-12,84.9600830078125
2016-01-13,80.4599838256836
2016-01-14,79.4298324584961
2016-01-15,74.92969512939453
2016-01-19,73.26700592041016
2016-01-20,74.49595642089844
2016-01-21,77.2430419921875
2016-01-22,77.49605560302734
2016-01-25,75.33634185791016
2016-01-26,76.37550354003906
2016-01-27,73.57424926757812
2016-01-28,70.78201293945312
2016-01-29,74.06221771240234
2016-02-01,76.37550354003906
2016-02-02,64.7908706665039
2016-02-03,66.71562957763672
2016-02-04,66.48973083496094
2016-02-05,62.87518310546875
2016-02-08,59.90219497680664
2016-02-09,61.465492248535156
2016-02-10,62.70346450805664
2016-02-11,61.420310974121094
2016-02-12,62.143218994140625
2016-02-16,65.5228271484375
2016-02-17,66.23670959472656
2016-02-18,63.461883544921875
2016-02-19,64.35199737548828
2016-02-22,66.95878601074219
2016-02-23,67.22219848632812
2016-02-24,66.11410522460938
2016-02-25,67.64000701904297
2016-02-26,68.2939682006836
2016-02-29,67.5491714477539
2016-03-01,69.5201644897461
2016-03-02,68.28487396240234
2016-03-03,68.74810791015625
2016-03-04,67.22219848632812
2016-03-07,66.87703704833984
2016-03-08,64.17035675048828
2016-03-09,63.70713424682617
2016-03-10,63.57086181640625
2016-03-11,66.1413345336914
2016-03-14,65.8779296875
2016-03-15,65.94151306152344
2016-03-16,67.78533935546875
2016-03-17,68.10324096679688
2016-03-18,70.50110626220703
2016-03-21,71.0551528930664
2016-03-22,69.02059936523438
2016-03-23,66.57730865478516
2016-03-24,67.64000701904297
2016-03-28,68.51197052001953
2016-03-29,69.07510375976562
2016-03-30,72.98070526123047
2016-03-31,74.61563110351562
2016-04-01,74.37039184570312
2016-04-04,74.94261932373047
2016-04-05,72.97164154052734
2016-04-06,74.07975006103516
2016-04-07,72.9080581665039
2016-04-08,73.2077865600586
2016-04-11,72.2359390258789
2016-04-12,73.29862213134766
2016-04-13,76.67743682861328
2016-04-14,75.2968521118164
2016-04-15,73.61652374267578
2016-04-18,72.09968566894531
2016-04-19,71.92710876464844
2016-04-20,71.92710876464844
2016-04-21,69.75631713867188
2016-04-22,67.03145599365234
2016-04-25,68.12140655517578
2016-04-26,69.24767303466797
2016-04-27,70.8281021118164
2016-04-28,69.0478515625
2016-04-29,70.30128479003906
2016-05-02,71.50022888183594
2016-05-03,70.21046447753906
2016-05-04,68.9388427734375
2016-05-05,68.67544555664062
2016-05-06,67.93974304199219
2016-05-09,68.78445434570312
2016-05-10,68.4665298461914
2016-05-11,68.23040771484375
2016-05-12,69.95613098144531
2016-05-13,68.70269775390625
2016-05-16,69.63824462890625
2016-05-17,69.07510375976562
2016-05-18,71.02789306640625
2016-05-19,69.75631713867188
2016-05-20,71.66371154785156
2016-05-23,71.08241271972656
2016-05-24,72.49024963378906
2016-05-25,70.3921127319336
2016-05-26,68.87244415283203
2016-05-27,70.98079681396484
2016-05-31,70.63398742675781
2016-06-01,70.24151611328125
2016-06-02,70.85302734375
2016-06-03,69.70303344726562
2016-06-06,69.53874206542969
2016-06-07,69.81255340576172
2016-06-08,69.38357543945312
2016-06-09,69.58436584472656
2016-06-10,67.47602081298828
2016-06-13,66.51768493652344
2016-06-14,65.70538330078125
2016-06-15,67.36649322509766
2016-06-16,67.19308471679688
2016-06-17,68.12406158447266
2016-06-20,69.48397064208984
2016-06-21,69.78516387939453
2016-06-22,69.47484588623047
2016-06-23,70.41494750976562
2016-06-24,63.96215057373047
2016-06-27,60.19267272949219
2016-06-28,59.900611877441406
2016-06-29,61.90854263305664
2016-06-30,61.28791809082031
2016-07-01,63.07681655883789
2016-07-05,61.43394088745117
2016-07-06,60.603389739990234
2016-07-07,60.9593391418457
2016-07-08,62.41053771972656
2016-07-11,63.48752212524414
2016-07-12,66.61808013916016
2016-07-13,66.24388122558594
2016-07-14,65.60499572753906
2016-07-15,64.24505615234375
2016-07-18,64.83830261230469
2016-07-19,63.98038101196289
2016-07-20,65.64148712158203
2016-07-21,66.04309844970703
2016-07-22,66.6089859008789
2016-07-25,66.66372680664062
2016-07-26,66.66372680664062
2016-07-27,66.8645248413086
2016-07-28,66.84626007080078
2016-07-29,66.11609649658203
2016-08-01,65.58673095703125
2016-08-02,61.47045135498047
2016-08-03,62.766483306884766
2016-08-04,66.90103912353516
2016-08-05,67.97801208496094
2016-08-08,67.52166748046875
2016-08-09,62.95815658569336
2016-08-10,63.7613410949707
2016-08-11,64.83830261230469
2016-08-12,64.61927795410156
2016-08-15,65.25816345214844
2016-08-16,65.3311767578125
2016-08-17,65.27639770507812
2016-08-18,63.99863815307617
2016-08-19,63.368858337402344
2016-08-22,63.743080139160156
2016-08-23,65.41332244873047
2016-08-24,64.83830261230469
2016-08-25,63.88911056518555
2016-08-26,63.66093444824219
2016-08-29,63.87086868286133
2016-08-30,64.00777435302734
2016-08-31,64.90221405029297
2016-09-01,66.36253356933594
2016-09-02,63.89824676513672
2016-09-06,63.0494270324707
2016-09-07,61.05974197387695
2016-09-08,60.274810791015625
2016-09-09,60.220062255859375
2016-09-12,61.625614166259766
2016-09-13,61.69862747192383
2016-09-14,61.77164840698242
2016-09-15,61.46131134033203
2016-09-16,60.53036117553711
2016-09-19,59.76370620727539
2016-09-20,62.43791198730469
2016-09-21,61.93593978881836
2016-09-22,64.79267120361328
2016-09-23,65.70538330078125
2016-09-26,65.21251678466797
2016-09-27,68.31832885742188
2016-09-28,68.189697265625
2016-09-29,68.2264404296875
2016-09-30,68.86963653564453
2016-10-03,68.52046966552734
2016-10-04,69.11775207519531
2016-10-05,68.77775573730469
2016-10-06,68.76858520507812
2016-10-07,67.71186828613281
2016-10-10,67.73026275634766
2016-10-11,66.46218872070312
2016-10-12,66.5081558227539
2016-10-13,66.2232894897461
2016-10-14,64.3028564453125
2016-10-17,63.20939636230469
2016-10-18,64.3671646118164
2016-10-19,65.07469940185547
2016-10-20,64.76227569580078
2016-10-21,63.74232864379883
2016-10-24,64.642822265625
2016-10-25,64.90010833740234
2016-10-26,64.22933197021484
2016-10-27,62.529415130615234
2016-10-28,68.42859649658203
2016-10-31,70.63390350341797
2016-11-01,70.03662109375
2016-11-02,68.94316101074219
2016-11-03,69.91716003417969
2016-11-04,69.12694549560547
2016-11-07,70.27552032470703
2016-11-08,71.26789855957031
2016-11-09,72.60028076171875
2016-11-10,73.8315658569336
2016-11-11,75.11799621582031
2016-11-14,77.24059295654297
2016-11-15,76.239013671875
2016-11-16,75.72445678710938
2016-11-17,76.14714813232422
2016-11-18,76.22064971923828
2016-11-21,75.9633560180664
2016-11-22,75.8071517944336
2016-11-23,75.88985443115234
2016-11-25,76.28496551513672
2016-11-28,74.8882827758789
2016-11-29,76.19307708740234
2016-11-30,74.40127563476562
2016-12-01,72.86676025390625
2016-12-02,73.10565185546875
2016-12-05,74.47479248046875
2016-12-06,74.56666564941406
2016-12-07,76.4044189453125
2016-12-08,78.8210678100586
2016-12-09,79.19780731201172
2016-12-12,78.6189193725586
2016-12-13,78.56378936767578
2016-12-14,78.76593017578125
2016-12-15,78.60052490234375
2016-12-16,77.2130355834961
2016-12-19,76.28887939453125
2016-12-20,78.9227066040039
2016-12-21,78.74713134765625
2016-12-22,77.85069274902344
2016-12-23,77.85992431640625
2016-12-27,77.44405364990234
2016-12-28,76.72323608398438
2016-12-29,76.66777801513672
2016-12-30,75.81755828857422
2017-01-03,77.5087661743164
2017-01-04,78.09098052978516
2017-01-05,78.55305480957031
2017-01-06,77.93386840820312
2017-01-09,78.13719940185547
2017-01-10,79.41252136230469
2017-01-11,80.0501937866211
2017-01-12,79.37555694580078
2017-01-13,78.63623046875
2017-01-17,78.54380798339844
2017-01-18,79.02438354492188
2017-01-19,78.14641571044922
2017-01-20,78.59001922607422
2017-01-23,78.51608276367188
2017-01-24,79.50493621826172
2017-01-25,81.02054595947266
2017-01-26,88.38606262207031
2017-01-27,87.38795471191406
2017-01-30,87.24009704589844
2017-01-31,86.52850341796875
2017-02-01,87.1754150390625
2017-02-02,86.8981704711914
2017-02-03,87.35099792480469
2017-02-06,87.61898803710938
2017-02-07,87.82231903076172
2017-02-08,87.76686096191406
2017-02-09,88.13654327392578
2017-02-10,88.57086944580078
2017-02-13,89.18081665039062
2017-02-14,89.19930267333984
2017-02-15,89.411865234375
2017-02-16,88.65406799316406
2017-02-17,87.98867797851562
2017-02-21,88.24742126464844
2017-02-22,88.67254638671875
2017-02-23,88.28438568115234
2017-02-24,88.85736083984375
2017-02-27,89.35641479492188
2017-02-28,88.81116485595703
2017-03-01,89.92938232421875
2017-03-02,89.80924987792969
2017-03-03,88.67619323730469
2017-03-06,88.05390930175781
2017-03-07,87.80316925048828
2017-03-08,88.57404327392578
2017-03-09,88.69476318359375
2017-03-10,90.32006072998047
2017-03-13,89.98571014404297
2017-03-14,89.10340118408203
2017-03-15,89.8556900024414
2017-03-16,90.07857513427734
2017-03-17,90.83085632324219
2017-03-20,90.93303680419922
2017-03-21,90.13431549072266
2017-03-22,91.7131576538086
2017-03-23,92.27039337158203
2017-03-24,91.5459976196289
2017-03-27,92.20538330078125
2017-03-28,93.17129516601562
