,CME
2014-05-21,46.08815383911133
2014-05-22,46.956974029541016
2014-05-23,46.733184814453125
2014-05-27,47.1741943359375
2014-05-28,47.345340728759766
2014-05-29,47.694190979003906
2014-05-30,47.39140701293945
2014-06-02,47.358497619628906
2014-06-03,46.72659683227539
2014-06-04,46.24612045288086
2014-06-05,45.7524528503418
2014-06-06,46.26935958862305
2014-06-09,46.792877197265625
2014-06-10,46.408531188964844
2014-06-11,46.69347381591797
2014-06-12,46.97842788696289
2014-06-13,47.34955596923828
2014-06-16,46.98508071899414
2014-06-17,47.79353713989258
2014-06-18,47.89958953857422
2014-06-19,47.53511428833008
2014-06-20,47.54836654663086
2014-06-23,47.8399543762207
2014-06-24,46.89890670776367
2014-06-25,46.83928298950195
2014-06-26,46.71998596191406
2014-06-27,46.66697311401367
2014-06-30,47.01819610595703
2014-07-01,47.04469680786133
2014-07-02,47.09109115600586
2014-07-03,47.95260238647461
2014-07-07,47.80681610107422
2014-07-08,47.084468841552734
2014-07-09,47.43570327758789
2014-07-10,46.474788665771484
2014-07-11,46.71335220336914
2014-07-14,47.23687744140625
2014-07-15,47.23687744140625
2014-07-16,47.0645866394043
2014-07-17,47.13749694824219
2014-07-18,48.018863677978516
2014-07-21,48.62855529785156
2014-07-22,49.41714859008789
2014-07-23,49.622581481933594
2014-07-24,49.94069290161133
2014-07-25,49.735267639160156
2014-07-28,49.79491424560547
2014-07-29,50.03347396850586
2014-07-30,50.25216293334961
2014-07-31,48.999671936035156
2014-08-01,49.15869140625
2014-08-04,49.152076721191406
2014-08-05,48.80747985839844
2014-08-06,48.7677001953125
2014-08-07,48.52253341674805
2014-08-08,48.60865783691406
2014-08-11,48.62193298339844
2014-08-12,48.51588439941406
2014-08-13,48.73456573486328
2014-08-14,48.7677001953125
2014-08-15,48.61530303955078
2014-08-18,48.91352462768555
2014-08-19,48.71470260620117
2014-08-20,49.152076721191406
2014-08-21,49.463539123535156
2014-08-22,49.60932922363281
2014-08-25,50.13286209106445
2014-08-26,50.60337448120117
2014-08-27,50.66963577270508
2014-08-28,50.749176025390625
2014-08-29,50.729305267333984
2014-09-02,50.86183166503906
2014-09-03,50.709407806396484
2014-09-04,50.769073486328125
2014-09-05,50.66303253173828
2014-09-08,50.63636016845703
2014-09-09,50.462989807128906
2014-09-10,50.683040618896484
2014-09-11,51.68988800048828
2014-09-12,52.896793365478516
2014-09-15,53.2235107421875
2014-09-16,53.256858825683594
2014-09-17,53.803619384765625
2014-09-18,55.31724548339844
2014-09-19,55.237220764160156
2014-09-22,55.05720138549805
2014-09-23,54.09700012207031
2014-09-24,54.19704055786133
2014-09-25,52.81010437011719
2014-09-26,53.363525390625
2014-09-29,53.010135650634766
2014-09-30,53.31687545776367
2014-10-01,52.94346618652344
2014-10-02,53.623573303222656
2014-10-03,53.97697448730469
2014-10-06,54.24372100830078
2014-10-07,53.17683410644531
2014-10-08,54.11701583862305
2014-10-09,53.996986389160156
2014-10-10,54.417091369628906
2014-10-13,52.68343734741211
2014-10-14,53.2435302734375
2014-10-15,52.88344955444336
2014-10-16,52.76344299316406
2014-10-17,52.18330383300781
2014-10-20,52.936790466308594
2014-10-21,53.370208740234375
2014-10-22,53.00346374511719
2014-10-23,54.143699645996094
2014-10-24,54.88383102416992
2014-10-27,54.663787841796875
2014-10-28,54.23038101196289
2014-10-29,54.56378173828125
2014-10-30,54.38373565673828
2014-10-31,55.88401794433594
2014-11-03,56.537452697753906
2014-11-04,56.85753631591797
2014-11-05,57.19093322753906
2014-11-06,57.524322509765625
2014-11-07,57.077579498291016
2014-11-10,57.310951232910156
2014-11-11,57.53765869140625
2014-11-12,57.077579498291016
2014-11-13,56.77084732055664
2014-11-14,56.55747985839844
2014-11-17,56.07072830200195
2014-11-18,55.817317962646484
2014-11-19,55.864009857177734
2014-11-20,55.737327575683594
2014-11-21,55.43727493286133
2014-11-24,55.5839729309082
2014-11-25,55.697322845458984
2014-11-26,55.803993225097656
2014-11-28,56.43745803833008
2014-12-01,56.41744613647461
2014-12-02,57.084259033203125
2014-12-03,57.83772659301758
2014-12-04,58.171146392822266
2014-12-05,59.171302795410156
2014-12-08,59.61374282836914
2014-12-09,59.37911605834961
2014-12-10,59.68077087402344
2014-12-11,59.31209945678711
2014-12-12,58.37361145019531
2014-12-15,58.950103759765625
2014-12-16,58.655147552490234
2014-12-17,60.29078674316406
2014-12-18,61.85940933227539
2014-12-19,61.91303253173828
2014-12-22,62.281734466552734
2014-12-23,62.15435028076172
2014-12-24,62.05844497680664
2014-12-26,61.92824172973633
2014-12-29,61.78440475463867
2014-12-30,61.55830001831055
2014-12-31,60.736148834228516
2015-01-02,60.38673400878906
2015-01-05,60.729305267333984
2015-01-06,59.804386138916016
2015-01-07,60.496360778808594
2015-01-08,60.777252197265625
2015-01-09,60.832069396972656
2015-01-12,60.02361297607422
2015-01-13,59.694766998291016
2015-01-14,58.242286682128906
2015-01-15,58.14638137817383
2015-01-16,58.2628288269043
2015-01-20,58.61227035522461
2015-01-21,58.61227035522461
2015-01-22,60.68133544921875
2015-01-23,60.647064208984375
2015-01-26,60.832069396972656
2015-01-27,59.859169006347656
2015-01-28,58.35192108154297
2015-01-29,59.07129669189453
2015-01-30,58.440975189208984
2015-02-02,59.66050720214844
2015-02-03,59.7906608581543
2015-02-04,61.1472282409668
2015-02-05,62.236576080322266
2015-02-06,64.54542541503906
2015-02-09,64.27823638916016
2015-02-10,64.82633972167969
2015-02-11,64.9565200805664
2015-02-12,65.29906463623047
2015-02-13,64.34673309326172
2015-02-17,64.53857421875
2015-02-18,64.23712921142578
2015-02-19,64.5248794555664
2015-02-20,64.57283020019531
2015-02-23,65.07984161376953
2015-02-24,65.88826751708984
2015-02-25,66.13492584228516
2015-02-26,65.78551483154297
2015-02-27,65.72383117675781
2015-03-02,66.53913879394531
2015-03-03,66.52542114257812
2015-03-04,66.1075210571289
2015-03-05,66.33358001708984
2015-03-06,65.71379852294922
2015-03-09,66.5057601928711
2015-03-10,65.63115692138672
2015-03-11,66.31294250488281
2015-03-12,67.02916717529297
2015-03-13,66.68482971191406
2015-03-16,68.90925598144531
2015-03-17,68.69577026367188
2015-03-18,68.17237854003906
2015-03-19,68.64068603515625
2015-03-20,68.69577026367188
2015-03-23,68.00708770751953
2015-03-24,67.03604125976562
2015-03-25,64.92179870605469
2015-03-26,65.2799072265625
2015-03-27,65.1904067993164
2015-03-30,65.624267578125
2015-03-31,65.22482299804688
2015-04-01,65.0802001953125
2015-04-02,63.985233306884766
2015-04-06,63.42737579345703
2015-04-07,62.38058853149414
2015-04-08,62.229087829589844
2015-04-09,62.56654357910156
2015-04-10,63.5444221496582
2015-04-13,63.379154205322266
2015-04-14,62.807579040527344
2015-04-15,62.77311325073242
2015-04-16,63.02792739868164
2015-04-17,61.919151306152344
2015-04-20,62.525211334228516
2015-04-21,62.14642333984375
2015-04-22,62.44255447387695
2015-04-23,62.194644927978516
2015-04-24,61.9054069519043
2015-04-27,61.1960334777832
2015-04-28,61.6436882019043
2015-04-29,61.43019104003906
2015-04-30,62.607852935791016
2015-05-01,62.51830291748047
2015-05-04,62.545875549316406
2015-05-05,62.607852935791016
2015-05-06,62.18772888183594
2015-05-07,63.63396072387695
2015-05-08,64.99066925048828
2015-05-11,65.70002746582031
2015-05-12,65.45895385742188
2015-05-13,65.52095794677734
2015-05-14,66.1751708984375
2015-05-15,65.41766357421875
2015-05-18,65.36944580078125
2015-05-19,65.4314193725586
2015-05-20,64.69454193115234
2015-05-21,64.32266235351562
2015-05-22,64.72209167480469
2015-05-26,64.36396026611328
2015-05-27,64.65320587158203
2015-05-28,64.75652313232422
2015-05-29,64.87360382080078
2015-06-01,64.82539367675781
2015-06-02,64.94245147705078
2015-06-03,65.09397888183594
2015-06-04,64.901123046875
2015-06-05,66.07879638671875
2015-06-08,65.88494110107422
2015-06-09,66.66722106933594
2015-06-10,68.25255584716797
2015-06-11,68.4464111328125
2015-06-12,67.1033706665039
2015-06-15,66.62567901611328
2015-06-16,66.82646179199219
2015-06-17,66.77106475830078
2015-06-18,66.46646118164062
2015-06-19,65.06803131103516
2015-06-22,65.538818359375
2015-06-23,65.62187957763672
2015-06-24,64.83958435058594
2015-06-25,65.07498931884766
2015-06-26,64.95729064941406
2015-06-29,63.90500259399414
2015-06-30,64.42423248291016
2015-07-01,64.87420654296875
2015-07-02,65.26187896728516
2015-07-06,65.47650909423828
2015-07-07,65.93344116210938
2015-07-08,65.77418518066406
2015-07-09,67.13105773925781
2015-07-10,68.19717407226562
2015-07-13,67.90643310546875
2015-07-14,67.30413055419922
2015-07-15,67.71259307861328
2015-07-16,68.6540756225586
2015-07-17,69.0417709350586
2015-07-20,69.1179428100586
2015-07-21,68.3287124633789
2015-07-22,68.49488067626953
2015-07-23,66.88878631591797
2015-07-24,66.91645050048828
2015-07-27,66.14801788330078
2015-07-28,66.5703353881836
2015-07-29,67.15876770019531
2015-07-30,67.15876770019531
2015-07-31,66.48725128173828
2015-08-03,67.13105773925781
2015-08-04,66.9372329711914
2015-08-05,67.76795959472656
2015-08-06,67.2141342163086
2015-08-07,67.31797790527344
2015-08-10,67.84412384033203
2015-08-11,67.32489013671875
2015-08-12,67.16567993164062
2015-08-13,67.65029907226562
2015-08-14,67.95488739013672
2015-08-17,68.01719665527344
2015-08-18,68.04488372802734
2015-08-19,67.31106567382812
2015-08-20,66.50108337402344
2015-08-21,63.44116973876953
2015-08-24,61.43354797363281
2015-08-25,61.682762145996094
2015-08-26,63.51038360595703
2015-08-27,64.91571044921875
2015-08-28,65.5041732788086
2015-08-31,65.37958526611328
2015-09-01,63.0811882019043
2015-09-02,64.07806396484375
2015-09-03,64.94342803955078
2015-09-04,63.988094329833984
2015-09-08,65.99964904785156
2015-09-09,64.03680419921875
2015-09-10,65.05998229980469
2015-09-11,65.76302337646484
2015-09-14,65.73519897460938
2015-09-15,66.29204559326172
2015-09-16,66.38249969482422
2015-09-17,64.25953674316406
2015-09-18,62.92313003540039
2015-09-21,64.00199890136719
2015-09-22,63.138877868652344
2015-09-23,63.507835388183594
2015-09-24,62.756065368652344
2015-09-25,64.3012924194336
2015-09-28,63.006656646728516
2015-09-29,62.916141510009766
2015-09-30,64.55186462402344
2015-10-01,65.27578735351562
2015-10-02,63.04143142700195
2015-10-05,63.5008430480957
2015-10-06,62.54029846191406
2015-10-07,63.124961853027344
2015-10-08,62.5611686706543
2015-10-09,61.46141052246094
2015-10-12,62.33845138549805
2015-10-13,61.43357467651367
2015-10-14,60.779293060302734
2015-10-15,62.08091354370117
2015-10-16,62.575103759765625
2015-10-19,63.619178771972656
2015-10-20,63.71662521362305
2015-10-21,62.881343841552734
2015-10-22,64.35698699951172
2015-10-23,65.39413452148438
2015-10-26,65.35929107666016
2015-10-27,65.35231018066406
2015-10-28,66.77924346923828
2015-10-29,67.80940246582031
2015-10-30,65.75605010986328
2015-11-02,67.12030792236328
2015-11-03,66.8279800415039
2015-11-04,66.39640808105469
2015-11-05,66.47994995117188
2015-11-06,67.37089538574219
2015-11-09,67.67020416259766
2015-11-10,67.96951293945312
2015-11-11,68.14350891113281
2015-11-12,67.06465148925781
2015-11-13,66.43818664550781
2015-11-16,66.70964813232422
2015-11-17,66.2780990600586
2015-11-18,66.93933868408203
2015-11-19,67.64234924316406
2015-11-20,67.95556640625
2015-11-23,67.73980712890625
2015-11-24,66.93240356445312
2015-11-25,66.77227783203125
2015-11-27,67.27344512939453
2015-11-30,67.96951293945312
2015-12-01,68.10871887207031
2015-12-02,68.37321472167969
2015-12-03,66.42426300048828
2015-12-04,69.37553405761719
2015-12-07,69.2850341796875
2015-12-08,68.42457580566406
2015-12-09,65.794189453125
2015-12-10,66.40281677246094
2015-12-11,64.46504974365234
2015-12-14,66.2419204711914
2015-12-15,66.5636978149414
2015-12-16,66.82256317138672
2015-12-17,66.43779754638672
2015-12-18,64.74485778808594
2015-12-21,64.66790008544922
2015-12-22,66.2419204711914
2015-12-23,65.66459655761719
2015-12-24,66.32129669189453
2015-12-28,66.3140869140625
2015-12-29,66.62439727783203
2015-12-30,66.04708099365234
2015-12-31,65.38314056396484
2016-01-04,63.990325927734375
2016-01-05,64.49546813964844
2016-01-06,64.17797088623047
2016-01-07,63.16761779785156
2016-01-08,62.22943115234375
2016-01-11,62.74905776977539
2016-01-12,62.965538024902344
2016-01-13,60.742835998535156
2016-01-14,61.125282287597656
2016-01-15,61.132503509521484
2016-01-19,62.142845153808594
2016-01-20,60.76445388793945
2016-01-21,59.16957092285156
2016-01-22,61.175819396972656
2016-01-25,61.081993103027344
2016-01-26,62.330509185791016
2016-01-27,62.58306884765625
2016-01-28,62.8500862121582
2016-01-29,64.84191131591797
2016-02-01,64.5459976196289
2016-02-02,64.307861328125
2016-02-03,64.51715850830078
2016-02-04,62.3016242980957
2016-02-05,63.90373611450195
2016-02-08,65.0872573852539
2016-02-09,67.33883666992188
2016-02-10,65.3326187133789
2016-02-11,64.45941162109375
2016-02-12,65.7800521850586
2016-02-16,65.46250915527344
2016-02-17,66.50172424316406
2016-02-18,65.8883285522461
2016-02-19,67.34608459472656
2016-02-22,66.37183380126953
2016-02-23,66.32129669189453
2016-02-24,66.60995483398438
2016-02-25,67.25225830078125
2016-02-26,67.23783111572266
2016-02-29,65.98934936523438
2016-03-01,66.79762268066406
2016-03-02,67.33164978027344
2016-03-03,68.0821762084961
2016-03-04,68.41413879394531
2016-03-07,67.53372192382812
2016-03-08,67.75887298583984
2016-03-09,68.20194244384766
2016-03-10,68.07845306396484
2016-03-11,68.70308685302734
2016-03-14,70.010498046875
2016-03-15,70.2428970336914
2016-03-16,70.00321960449219
2016-03-17,70.03225708007812
2016-03-18,69.6908950805664
2016-03-21,69.58196258544922
2016-03-22,69.42215728759766
2016-03-23,69.98870086669922
2016-03-24,69.12435913085938
2016-03-28,69.1534194946289
2016-03-29,69.0008773803711
2016-03-30,69.41490173339844
2016-03-31,69.7635269165039
2016-04-01,70.41722106933594
2016-04-04,70.26469421386719
2016-04-05,68.65951538085938
2016-04-06,68.55054473876953
2016-04-07,66.98169708251953
2016-04-08,64.70832061767578
2016-04-11,65.1513671875
2016-04-12,65.40557098388672
2016-04-13,65.56536865234375
2016-04-14,66.07379913330078
2016-04-15,66.41516876220703
2016-04-18,66.44424438476562
2016-04-19,67.27225494384766
2016-04-20,67.62088012695312
2016-04-21,67.58456420898438
2016-04-22,68.41983032226562
2016-04-25,68.05667877197266
2016-04-26,68.36173248291016
2016-04-27,68.60867309570312
2016-04-28,67.06160736083984
2016-04-29,66.75653839111328
2016-05-02,67.9985580444336
2016-05-03,67.42475128173828
2016-05-04,67.05432891845703
2016-05-05,67.49738311767578
2016-05-06,67.46106719970703
2016-05-09,68.27455139160156
2016-05-10,68.8120346069336
2016-05-11,68.0421371459961
2016-05-12,69.07351684570312
2016-05-13,68.51424407958984
2016-05-16,69.02994537353516
2016-05-17,68.59414672851562
2016-05-18,70.30099487304688
2016-05-19,69.56741333007812
2016-05-20,70.05403900146484
2016-05-23,70.1847915649414
2016-05-24,71.1435546875
2016-05-25,70.97648620605469
2016-05-26,70.79490661621094
2016-05-27,71.62290954589844
2016-05-31,71.0999755859375
2016-06-01,71.1871337890625
2016-06-02,70.84576416015625
2016-06-03,70.31551361083984
2016-06-06,70.29374694824219
2016-06-07,69.75626373291016
2016-06-08,69.7197265625
2016-06-09,69.45661163330078
2016-06-10,69.60279083251953
2016-06-13,69.62470245361328
2016-06-14,69.30309295654297
2016-06-15,68.8353271484375
2016-06-16,69.5516128540039
2016-06-17,68.7695541381836
2016-06-20,68.72569274902344
2016-06-21,68.33101654052734
2016-06-22,68.74031829833984
2016-06-23,70.28250885009766
2016-06-24,70.83798217773438
2016-06-27,67.95096588134766
2016-06-28,68.86457824707031
2016-06-29,70.2313461303711
2016-06-30,71.18880462646484
2016-07-01,70.40677642822266
2016-07-05,71.53963470458984
2016-07-06,71.71504974365234
2016-07-07,71.73696899414062
2016-07-08,72.28514099121094
2016-07-11,72.621337890625
2016-07-12,72.91371154785156
2016-07-13,72.86254119873047
2016-07-14,74.03197479248047
2016-07-15,74.42664337158203
2016-07-18,74.18547058105469
2016-07-19,74.76286315917969
2016-07-20,74.17084503173828
2016-07-21,73.84195709228516
2016-07-22,74.39742279052734
2016-07-25,74.22932434082031
2016-07-26,74.18547058105469
2016-07-27,75.07716369628906
2016-07-28,74.507080078125
2016-07-29,74.72632598876953
2016-08-01,75.34757232666016
2016-08-02,75.49375915527344
2016-08-03,75.47916412353516
2016-08-04,75.544921875
2016-08-05,76.41468811035156
2016-08-08,76.14427947998047
2016-08-09,75.8445816040039
2016-08-10,75.82266235351562
2016-08-11,75.51567077636719
2016-08-12,75.87384033203125
2016-08-15,76.67779541015625
2016-08-16,75.99806213378906
2016-08-17,77.33561706542969
2016-08-18,77.7156982421875
2016-08-19,77.4013900756836
2016-08-22,77.32099914550781
