,QCOM
2017-09-18,43.02153778076172
2017-09-19,43.06270217895508
2017-09-20,42.799224853515625
2017-09-21,42.84038543701172
2017-09-22,42.8897819519043
2017-09-25,42.502803802490234
2017-09-26,42.099361419677734
2017-09-27,42.445167541503906
2017-09-28,42.60983657836914
2017-09-29,42.683937072753906
2017-10-02,42.716880798339844
2017-10-03,42.83216094970703
2017-10-04,42.78274917602539
2017-10-05,43.1038703918457
2017-10-06,43.219139099121094
2017-10-09,43.54026794433594
2017-10-10,44.355403900146484
2017-10-11,44.56125259399414
2017-10-12,43.63906478881836
2017-10-13,43.49085235595703
2017-10-16,43.12857437133789
2017-10-17,43.15326690673828
2017-10-18,42.98859405517578
2017-10-19,43.05447006225586
2017-10-20,42.83216094970703
2017-10-23,43.96018981933594
2017-10-24,44.66828536987305
2017-10-25,44.33070373535156
2017-10-26,44.29777145385742
2017-10-27,44.9317741394043
2017-10-30,45.005859375
2017-10-31,42.00054931640625
2017-11-01,44.0178108215332
2017-11-02,45.15407943725586
2017-11-03,50.893028259277344
2017-11-06,51.47763442993164
2017-11-07,52.778568267822266
2017-11-08,53.92307662963867
2017-11-09,53.19025802612305
2017-11-10,53.16556167602539
2017-11-13,54.7464485168457
2017-11-14,54.342987060546875
2017-11-15,54.02186965942383
2017-11-16,54.43355941772461
2017-11-17,54.93584442138672
2017-11-20,54.72998046875
2017-11-21,54.894657135009766
2017-11-22,56.09677505493164
2017-11-24,56.73902130126953
2017-11-27,56.10499954223633
2017-11-28,56.777587890625
2017-11-29,55.233177185058594
2017-11-30,55.08371353149414
2017-12-01,54.37794876098633
2017-12-04,53.60574722290039
2017-12-05,53.713687896728516
2017-12-06,53.95448684692383
2017-12-07,54.16206741333008
2017-12-08,53.34003829956055
2017-12-11,54.12055587768555
2017-12-12,53.8548469543457
2017-12-13,53.888057708740234
2017-12-14,53.72198486328125
2017-12-15,53.77179718017578
2017-12-18,54.28660583496094
2017-12-19,53.55591583251953
2017-12-20,53.63895797729492
2017-12-21,53.464595794677734
2017-12-22,53.746910095214844
2017-12-26,53.38985824584961
2017-12-27,53.58913803100586
2017-12-28,53.45628356933594
2017-12-29,53.15736389160156
2018-01-02,54.137149810791016
2018-01-03,54.7515869140625
2018-01-04,54.826324462890625
2018-01-05,55.19166946411133
2018-01-08,55.02558898925781
2018-01-09,54.19525909423828
2018-01-10,54.186981201171875
2018-01-11,54.328121185302734
2018-01-12,54.28660583496094
2018-01-16,56.669647216796875
2018-01-17,56.478668212890625
2018-01-18,56.50357437133789
2018-01-19,56.495277404785156
2018-01-22,57.018375396728516
2018-01-23,56.74435806274414
2018-01-24,56.445465087890625
2018-01-25,55.9804801940918
2018-01-26,56.90212631225586
2018-01-29,55.89744186401367
2018-01-30,55.6234130859375
2018-01-31,56.669647216796875
2018-02-01,55.465660095214844
2018-02-02,54.859535217285156
2018-02-05,51.255916595458984
2018-02-06,53.472896575927734
2018-02-07,54.00429916381836
2018-02-08,51.828853607177734
2018-02-09,53.13246154785156
2018-02-12,54.519107818603516
2018-02-13,54.55231475830078
2018-02-14,55.291297912597656
2018-02-15,54.20356750488281
2018-02-16,53.84653091430664
2018-02-20,53.13246154785156
2018-02-21,52.6425666809082
2018-02-22,51.62957763671875
2018-02-23,52.576141357421875
2018-02-26,55.61512756347656
2018-02-27,55.55649948120117
2018-02-28,54.434322357177734
2018-03-01,54.40081787109375
2018-03-02,54.216590881347656
2018-03-05,53.60524368286133
2018-03-06,52.03921127319336
2018-03-07,52.33232116699219
2018-03-08,51.7712287902832
2018-03-09,52.7845458984375
2018-03-12,52.60029602050781
2018-03-13,49.9958381652832
2018-03-14,50.34756088256836
2018-03-15,50.15495300292969
2018-03-16,50.76628875732422
2018-03-19,48.88201904296875
2018-03-20,48.789894104003906
2018-03-21,47.57559585571289
2018-03-22,46.5455436706543
2018-03-23,44.9376220703125
2018-03-26,47.00611877441406
2018-03-27,45.925819396972656
2018-03-28,45.80856704711914
2018-03-29,46.40317153930664
2018-04-02,45.0632438659668
2018-04-03,45.87557601928711
2018-04-04,46.05144119262695
2018-04-05,46.093299865722656
2018-04-06,44.48540496826172
2018-04-09,44.74501419067383
2018-04-10,45.86719512939453
2018-04-11,46.06818771362305
2018-04-12,46.227298736572266
2018-04-13,46.67115020751953
2018-04-16,45.86719512939453
2018-04-17,46.352928161621094
2018-04-18,46.25241470336914
2018-04-19,44.02479934692383
2018-04-20,43.078487396240234
2018-04-23,42.31639862060547
2018-04-24,41.82231140136719
2018-04-25,41.66319274902344
2018-04-26,42.26616287231445
2018-04-27,42.802120208740234
2018-04-30,42.7183837890625
2018-05-01,42.55926513671875
2018-05-02,42.09029006958008
2018-05-03,42.132171630859375
2018-05-04,43.95781707763672
2018-05-07,44.393287658691406
2018-05-08,44.267662048339844
2018-05-09,44.52727127075195
2018-05-10,46.034690856933594
2018-05-11,46.25241470336914
2018-05-14,47.5169677734375
2018-05-15,46.59577941894531
2018-05-16,47.48347091674805
2018-05-17,47.692848205566406
2018-05-18,48.16181182861328
2018-05-21,48.329307556152344
2018-05-22,48.06132507324219
2018-05-23,49.258872985839844
2018-05-24,49.47661209106445
2018-05-25,50.213558197021484
2018-05-29,49.274288177490234
2018-05-30,49.40966796875
2018-05-31,49.18119430541992
2018-06-01,49.59585189819336
2018-06-04,49.680458068847656
2018-06-05,49.908939361572266
2018-06-06,50.63666534423828
2018-06-07,51.313621520996094
2018-06-08,50.9920768737793
2018-06-11,50.71282196044922
2018-06-12,50.5943603515625
2018-06-13,50.112022399902344
2018-06-14,50.31511306762695
2018-06-15,50.65359115600586
2018-06-18,50.09510040283203
2018-06-19,49.6719970703125
2018-06-20,49.74815368652344
2018-06-21,49.71430206298828
2018-06-22,49.50275421142578
2018-06-25,48.2757682800293
2018-06-26,47.768035888671875
2018-06-27,46.68491744995117
2018-06-28,47.30263137817383
2018-06-29,47.488800048828125
2018-07-02,47.53956985473633
2018-07-03,46.8203010559082
2018-07-05,48.55501174926758
2018-07-06,48.94426727294922
2018-07-09,49.1135139465332
2018-07-10,49.392757415771484
2018-07-11,48.487308502197266
2018-07-12,49.35044860839844
2018-07-13,49.40966796875
2018-07-16,49.375823974609375
2018-07-17,49.849700927734375
2018-07-18,49.722774505615234
2018-07-19,50.18818283081055
2018-07-20,49.59585189819336
2018-07-23,49.993553161621094
2018-07-24,49.798927307128906
2018-07-25,50.28125
2018-07-26,53.80146408081055
2018-07-27,53.04833984375
2018-07-30,52.49831771850586
2018-07-31,54.2330207824707
2018-08-01,54.453041076660156
2018-08-02,54.80842590332031
2018-08-03,55.3415412902832
2018-08-06,55.62079620361328
2018-08-07,55.37540054321289
2018-08-08,55.138450622558594
2018-08-09,55.070762634277344
2018-08-10,54.850746154785156
2018-08-13,54.86766815185547
2018-08-14,55.36692810058594
2018-08-15,55.57848358154297
2018-08-16,55.64617919921875
2018-08-17,55.90003967285156
2018-08-20,55.98466110229492
2018-08-21,56.31467056274414
2018-08-22,56.5600700378418
2018-08-23,56.576995849609375
2018-08-24,56.8223991394043
2018-08-27,56.98316192626953
2018-08-28,59.04791259765625
2018-08-29,58.55710983276367
2018-08-30,57.660125732421875
2018-08-31,58.14247512817383
2018-09-04,59.756351470947266
2018-09-05,60.533409118652344
2018-09-06,60.08084487915039
2018-09-07,60.09790802001953
2018-09-10,61.754493713378906
2018-09-11,61.91673278808594
2018-09-12,61.267765045166016
2018-09-13,63.70993423461914
2018-09-14,64.11981964111328
2018-09-17,62.540077209472656
2018-09-18,63.803863525390625
2018-09-19,63.24028778076172
2018-09-20,63.7014045715332
2018-09-21,62.932891845703125
2018-09-24,62.830413818359375
2018-09-25,62.113128662109375
2018-09-26,61.27630615234375
2018-09-27,61.23358917236328
2018-09-28,61.50687026977539
2018-10-01,61.993614196777344
2018-10-02,62.63401412963867
2018-10-03,62.02775192260742
2018-10-04,61.80571365356445
2018-10-05,60.80665588378906
2018-10-08,60.56756591796875
2018-10-09,59.88442611694336
2018-10-10,56.98115158081055
2018-10-11,54.89762878417969
2018-10-12,54.89762878417969
2018-10-15,54.79515838623047
2018-10-16,56.46027374267578
2018-10-17,56.443199157714844
2018-10-18,55.63199996948242
2018-10-19,55.81129837036133
2018-10-22,56.46027374267578
2018-10-23,56.68228530883789
2018-10-24,53.47159957885742
2018-10-25,53.96687316894531
2018-10-26,53.35205078125
2018-10-29,53.087337493896484
2018-10-30,53.949798583984375
2018-10-31,53.70216369628906
2018-11-01,54.40236282348633
2018-11-02,54.077880859375
2018-11-05,54.19742202758789
2018-11-06,54.334049224853516
2018-11-07,53.97541046142578
2018-11-08,49.56925964355469
2018-11-09,48.433563232421875
2018-11-12,46.52934265136719
2018-11-13,46.24755859375
2018-11-14,46.0596923828125
2018-11-15,47.297855377197266
2018-11-16,47.71627426147461
2018-11-19,46.879451751708984
2018-11-20,46.89653015136719
2018-11-21,47.195396423339844
2018-11-23,47.17831802368164
2018-11-26,47.58819580078125
2018-11-27,47.45155715942383
2018-11-28,48.373779296875
2018-11-29,49.620487213134766
2018-11-30,49.74855422973633
2018-12-03,50.50001525878906
2018-12-04,49.29600143432617
2018-12-06,49.29599380493164
2018-12-07,48.32924270629883
2018-12-10,49.408206939697266
2018-12-11,49.5031623840332
2018-12-12,49.822540283203125
2018-12-13,50.14191436767578
2018-12-14,49.73622512817383
2018-12-17,49.20105743408203
2018-12-18,49.87432861328125
2018-12-19,48.93346405029297
2018-12-20,48.657249450683594
2018-12-21,47.345218658447266
2018-12-24,46.309410095214844
2018-12-26,48.303348541259766
2018-12-27,48.415557861328125
2018-12-28,49.03705596923828
2018-12-31,49.12336730957031
2019-01-02,49.54631423950195
2019-01-03,48.07891845703125
2019-01-04,48.855777740478516
2019-01-07,48.71767044067383
2019-01-08,48.29471969604492
2019-01-09,48.864418029785156
2019-01-10,49.028404235839844
2019-01-11,49.63264083862305
2019-01-14,49.46000671386719
2019-01-15,48.104820251464844
2019-01-16,47.707759857177734
2019-01-17,47.27616882324219
2019-01-18,47.707759857177734
2019-01-22,46.861854553222656
2019-01-23,44.68663787841797
2019-01-24,43.85798645019531
2019-01-25,44.28094482421875
2019-01-28,43.711238861083984
2019-01-29,42.64091110229492
2019-01-30,43.30555725097656
2019-01-31,42.744483947753906
2019-02-01,42.822181701660156
2019-02-04,42.8912353515625
2019-02-05,43.7889404296875
2019-02-06,44.108306884765625
2019-02-07,43.6335563659668
2019-02-08,43.40913772583008
2019-02-11,43.87525177001953
2019-02-12,44.59168243408203
2019-02-13,44.53126907348633
2019-02-14,44.51400375366211
2019-02-15,44.867889404296875
2019-02-19,44.89380645751953
2019-02-20,45.273597717285156
2019-02-21,45.187278747558594
2019-02-22,45.8519287109375
2019-02-25,45.73971176147461
2019-02-26,45.77423858642578
2019-02-27,45.78287124633789
2019-02-28,46.08498764038086
2019-03-01,46.78415298461914
2019-03-04,46.421630859375
2019-03-05,46.55973434448242
2019-03-06,47.852081298828125
2019-03-07,47.179710388183594
2019-03-08,46.743106842041016
2019-03-11,47.45915222167969
2019-03-12,47.88702392578125
2019-03-13,48.367279052734375
2019-03-14,48.376014709472656
2019-03-15,49.42387008666992
2019-03-18,49.62470626831055
2019-03-19,49.74695587158203
2019-03-20,49.91287612915039
2019-03-21,50.44552993774414
2019-03-22,49.615989685058594
2019-03-25,49.458805084228516
2019-03-26,50.646366119384766
2019-03-27,49.69457244873047
2019-03-28,49.38020324707031
2019-03-29,49.799354553222656
2019-04-01,50.4804573059082
2019-04-02,50.724952697753906
2019-04-03,50.366939544677734
2019-04-04,50.524112701416016
2019-04-05,50.637638092041016
2019-04-08,50.43680191040039
2019-04-09,50.157371520996094
2019-04-10,49.18810272216797
2019-04-11,48.81262969970703
2019-04-12,49.7295036315918
2019-04-15,49.93033981323242
2019-04-16,61.51787185668945
2019-04-17,69.05369567871094
2019-04-18,69.76102447509766
2019-04-22,71.57730865478516
2019-04-23,75.72505950927734
2019-04-24,75.82109832763672
2019-04-25,74.28424835205078
2019-04-26,75.65518188476562
2019-04-29,76.18785858154297
2019-04-30,75.20987701416016
2019-05-01,75.41942596435547
2019-05-02,76.09181213378906
2019-05-03,77.9692153930664
2019-05-06,77.06108856201172
2019-05-07,74.39777374267578
2019-05-08,73.82144927978516
2019-05-09,73.15779876708984
2019-05-10,74.95662689208984
2019-05-13,73.25385284423828
2019-05-14,75.20987701416016
2019-05-15,75.32337951660156
2019-05-16,72.31079864501953
2019-05-17,71.16687774658203
2019-05-20,66.90559387207031
2019-05-21,67.89234161376953
2019-05-22,60.52241134643555
2019-05-23,59.60553741455078
2019-05-24,57.81545639038086
2019-05-28,57.08195114135742
2019-05-29,57.42251205444336
2019-05-30,58.14726638793945
2019-05-31,58.348121643066406
2019-06-03,58.20840835571289
2019-06-04,59.77145767211914
2019-06-05,59.05767059326172
2019-06-06,59.55995559692383
2019-06-07,60.529296875
2019-06-10,62.15948486328125
2019-06-11,62.77632522583008
2019-06-12,61.322349548339844
2019-06-13,61.6219367980957
2019-06-14,60.55571365356445
2019-06-17,60.899383544921875
2019-06-18,63.4107666015625
2019-06-19,63.2697868347168
2019-06-20,64.09811401367188
2019-06-21,64.08049774169922
2019-06-24,64.46820068359375
2019-06-25,63.93070602416992
2019-06-26,66.04554748535156
2019-06-27,66.46851348876953
2019-06-28,67.0324935913086
2019-07-01,68.31021881103516
2019-07-02,67.86083221435547
2019-07-03,67.52596282958984
2019-07-05,67.55240631103516
2019-07-08,67.52596282958984
2019-07-09,67.45547485351562
2019-07-10,65.525634765625
2019-07-11,64.95287322998047
2019-07-12,66.00149536132812
2019-07-15,66.46851348876953
2019-07-16,66.68001556396484
2019-07-17,66.75932312011719
2019-07-18,65.53446960449219
2019-07-19,66.089599609375
2019-07-22,66.92675018310547
2019-07-23,65.31417846679688
2019-07-24,66.85626220703125
2019-07-25,66.39805603027344
2019-07-26,66.28347778320312
2019-07-29,66.06317901611328
2019-07-30,65.92218017578125
2019-07-31,64.46820068359375
2019-08-01,62.741065979003906
2019-08-02,62.69701385498047
2019-08-05,60.6262092590332
2019-08-06,60.0710563659668
2019-08-07,61.154930114746094
2019-08-08,62.7939567565918
2019-08-09,63.00541687011719
2019-08-12,61.50741195678711
2019-08-13,63.60465621948242
2019-08-14,62.4590950012207
2019-08-15,62.70583724975586
2019-08-16,64.57396697998047
2019-08-19,65.97505950927734
2019-08-20,67.0324935913086
2019-08-21,67.58763122558594
2019-08-22,67.98419952392578
2019-08-23,64.78544616699219
2019-08-26,64.2479248046875
2019-08-27,65.18199157714844
2019-08-28,65.5168228149414
2019-08-29,67.36734771728516
2019-08-30,68.530517578125
2019-09-03,66.19538116455078
2019-09-04,67.93130493164062
2019-09-05,69.60560607910156
2019-09-06,69.473388671875
2019-09-09,68.91825103759766
2019-09-10,69.35885620117188
2019-09-11,70.96646881103516
2019-09-12,70.23814392089844
2019-09-13,69.64307403564453
2019-09-16,69.314453125
2019-09-17,69.89178466796875
2019-09-18,70.07829284667969
2019-09-19,69.48319244384766
2019-09-20,67.89334106445312
2019-09-23,68.60387420654297
2019-09-24,66.8186264038086
2019-09-25,68.62165069580078
2019-09-26,68.70159149169922
2019-09-27,68.06208038330078
2019-09-30,67.751220703125
2019-10-01,67.03178405761719
2019-10-02,65.7172622680664
2019-10-03,67.2627182006836
2019-10-04,68.82593536376953
2019-10-07,67.80451202392578
2019-10-08,64.70474243164062
2019-10-09,66.03700256347656
2019-10-10,66.58767700195312
2019-10-11,68.12425994873047
2019-10-14,67.76898956298828
2019-10-15,69.11903381347656
2019-10-16,69.48319244384766
2019-10-17,70.14045715332031
2019-10-18,68.99470520019531
2019-10-21,70.14934539794922
2019-10-22,69.69635009765625
2019-10-23,68.60387420654297
2019-10-24,70.1582260131836
2019-10-25,71.20629119873047
2019-10-28,73.76427459716797
2019-10-29,72.52970123291016
2019-10-30,72.33428955078125
2019-10-31,71.44610595703125
2019-11-01,74.23501586914062
2019-11-04,75.576171875
2019-11-05,75.9048080444336
2019-11-06,75.16761016845703
2019-11-07,79.91943359375
2019-11-08,83.5166244506836
2019-11-11,81.57145690917969
2019-11-12,80.79874420166016
2019-11-13,80.35466003417969
2019-11-14,80.36354064941406
2019-11-15,80.65663146972656
2019-11-18,80.36354064941406
2019-11-19,78.12531280517578
2019-11-20,76.04694366455078
2019-11-21,75.59394073486328
2019-11-22,75.39852905273438
2019-11-25,75.75383758544922
2019-11-26,75.16761016845703
2019-11-27,75.31861114501953
2019-11-29,74.20838165283203
2019-12-02,73.23137664794922
2019-12-03,71.57044982910156
2019-12-04,73.46800994873047
2019-12-05,73.92449188232422
2019-12-06,75.02545166015625
2019-12-09,76.01001739501953
2019-12-10,75.29395294189453
2019-12-11,77.86283874511719
2019-12-12,79.70671844482422
2019-12-13,78.61470031738281
2019-12-16,79.15177154541016
2019-12-17,79.05329895019531
2019-12-18,78.74898529052734
2019-12-19,79.20545959472656
2019-12-20,79.5276870727539
2019-12-23,79.16964721679688
2019-12-24,79.45608520507812
2019-12-26,79.12490844726562
2019-12-27,79.48295593261719
2019-12-30,79.15177154541016
2019-12-31,78.97274017333984
2020-01-02,79.38446807861328
2020-01-03,77.88969421386719
2020-01-06,77.43321228027344
2020-01-07,79.63510131835938
2020-01-08,79.4023666381836
2020-01-09,80.4764633178711
2020-01-10,80.78975677490234
2020-01-13,81.42525482177734
2020-01-14,81.0582504272461
2020-01-15,80.26166534423828
2020-01-16,82.15921783447266
2020-01-17,85.84695434570312
2020-01-21,84.62069702148438
2020-01-22,83.21540832519531
2020-01-23,82.34717559814453
2020-01-24,80.24373626708984
2020-01-27,77.91655731201172
2020-01-28,79.79621887207031
2020-01-29,78.97274017333984
2020-01-30,78.56995391845703
2020-01-31,76.35911560058594
2020-02-03,77.40635681152344
2020-02-04,79.59931182861328
2020-02-05,81.3715591430664
2020-02-06,81.10301971435547
2020-02-07,78.24772644042969
2020-02-10,79.3039321899414
2020-02-11,80.55704498291016
2020-02-12,82.0965576171875
2020-02-13,80.58389282226562
2020-02-14,80.19900512695312
2020-02-18,78.79373931884766
2020-02-19,81.0582504272461
2020-02-20,80.08263397216797
2020-02-21,77.89865112304688
2020-02-24,74.57791137695312
2020-02-25,71.80316925048828
2020-02-26,71.30192565917969
2020-02-27,67.97222137451172
2020-02-28,70.08462524414062
2020-03-02,72.10750579833984
2020-03-03,70.31733703613281
2020-03-04,73.7998046875
2020-03-05,71.42704772949219
2020-03-06,69.893310546875
2020-03-09,65.53565979003906
2020-03-10,71.17442321777344
2020-03-11,67.32205963134766
2020-03-12,60.46533203125
2020-03-13,68.39566040039062
2020-03-16,58.17374801635742
2020-03-17,62.1253776550293
2020-03-18,55.20551681518555
2020-03-19,58.642887115478516
2020-03-20,54.952903747558594
2020-03-23,56.41445541381836
2020-03-24,59.05790328979492
2020-03-25,56.910675048828125
2020-03-26,62.233642578125
2020-03-27,60.0773811340332
2020-03-30,62.27874755859375
2020-03-31,61.03371047973633
2020-04-01,59.45486831665039
2020-04-02,61.367530822753906
2020-04-03,58.85039520263672
2020-04-06,64.01097869873047
2020-04-07,65.61690521240234
2020-04-08,66.158203125
2020-04-09,64.5793685913086
2020-04-13,66.13114929199219
2020-04-14,69.96546936035156
2020-04-15,68.55803680419922
2020-04-16,69.33394622802734
2020-04-17,68.72044372558594
2020-04-20,67.04236602783203
2020-04-21,64.81392669677734
2020-04-22,67.37615966796875
2020-04-23,66.59125518798828
2020-04-24,68.6031494140625
2020-04-27,68.54903411865234
2020-04-28,67.926513671875
2020-04-29,71.2466049194336
2020-04-30,70.9759521484375
2020-05-01,68.24229431152344
2020-05-04,68.27836608886719
2020-05-05,70.03765106201172
2020-05-06,71.15637969970703
2020-05-07,71.12029266357422
2020-05-08,72.68110656738281
2020-05-11,72.6089096069336
2020-05-12,70.7503890991211
2020-05-13,70.37146759033203
2020-05-14,72.05858612060547
2020-05-15,68.35955810546875
2020-05-18,72.12174224853516
2020-05-19,70.45266723632812
2020-05-20,72.74425506591797
2020-05-21,70.37146759033203
2020-05-22,71.00300598144531
2020-05-26,70.38951873779297
2020-05-27,71.53531646728516
2020-05-28,70.4707260131836
2020-05-29,72.96978759765625
2020-06-01,71.9322738647461
2020-06-02,76.35302734375
2020-06-03,76.47124481201172
2020-06-04,78.22595977783203
2020-06-05,80.50801086425781
2020-06-08,83.0718994140625
2020-06-09,81.5990219116211
2020-06-10,82.74457550048828
2020-06-11,76.38941192626953
2020-06-12,77.49861145019531
2020-06-15,78.54415893554688
2020-06-16,81.38990783691406
2020-06-17,81.77176666259766
2020-06-18,81.75357055664062
2020-06-19,80.74439239501953
2020-06-22,81.03532409667969
2020-06-23,81.2353286743164
2020-06-24,81.04440307617188
2020-06-25,80.8807601928711
2020-06-26,80.02613830566406
2020-06-29,80.92622375488281
2020-06-30,82.92642974853516
2020-07-01,81.62630462646484
2020-07-02,83.5264892578125
2020-07-06,84.4811019897461
2020-07-07,83.77198028564453
2020-07-08,85.03572082519531
2020-07-09,84.7811508178711
2020-07-10,84.10836029052734
2020-07-13,83.0355224609375
2020-07-14,83.99018096923828
2020-07-15,84.14472961425781
2020-07-16,82.9173355102539
2020-07-17,83.85379028320312
2020-07-20,84.70841979980469
2020-07-21,83.92650604248047
2020-07-22,84.19017791748047
2020-07-23,81.52628326416016
2020-07-24,80.81713104248047
2020-07-27,84.28108978271484
2020-07-28,83.14461517333984
2020-07-29,84.58113861083984
2020-07-30,97.45513916015625
2020-07-31,96.01863861083984
2020-08-03,99.63716888427734
2020-08-04,100.8736572265625
2020-08-05,101.27371215820312
2020-08-06,100.97367095947266
2020-08-07,98.41888427734375
2020-08-10,96.70052337646484
2020-08-11,98.94620513916016
2020-08-12,105.27409362792969
2020-08-13,103.1102523803711
2020-08-14,103.41027069091797
2020-08-17,101.99195098876953
2020-08-18,101.8555679321289
2020-08-19,100.95550537109375
2020-08-20,100.6100082397461
2020-08-21,102.73748779296875
2020-08-24,105.38321685791016
2020-08-25,105.4195785522461
2020-08-26,105.50140380859375
2020-08-27,105.48320770263672
2020-08-28,107.4652328491211
2020-08-31,108.28350830078125
2020-09-01,110.92920684814453
2020-09-02,112.59276580810547
2020-09-03,106.42292785644531
2020-09-04,106.0024642944336
2020-09-08,100.3353500366211
2020-09-09,104.22006225585938
2020-09-10,102.77587127685547
2020-09-11,103.6716537475586
2020-09-14,103.70821380615234
2020-09-15,106.5600357055664
2020-09-16,104.71365356445312
2020-09-17,105.00614166259766
2020-09-18,101.17628479003906
2020-09-21,102.3005599975586
2020-09-22,104.03726959228516
2020-09-23,101.06658935546875
2020-09-24,102.54734802246094
2020-09-25,104.6588363647461
2020-09-28,108.28759765625
2020-09-29,107.2912826538086
2020-09-30,107.56550598144531
2020-10-01,109.24734497070312
2020-10-02,105.54544830322266
2020-10-05,110.16140747070312
2020-10-06,109.265625
2020-10-07,112.45568084716797
2020-10-08,111.8249740600586
2020-10-09,114.13753509521484
2020-10-12,115.80109405517578
2020-10-13,116.5049057006836
2020-10-14,118.71691131591797
2020-10-15,117.52864837646484
2020-10-16,117.93997192382812
2020-10-19,117.38239288330078
2020-10-20,117.2727279663086
2020-10-21,117.50122833251953
2020-10-22,117.34584045410156
2020-10-23,117.80287170410156
2020-10-26,115.35320281982422
2020-10-27,115.0881118774414
2020-10-28,111.13027954101562
2020-10-29,115.57258605957031
2020-10-30,112.7573013305664
2020-11-02,113.31487274169922
2020-11-03,114.66766357421875
2020-11-04,117.88511657714844
2020-11-05,132.91213989257812
2020-11-06,132.54647827148438
2020-11-09,130.35275268554688
2020-11-10,128.0676727294922
2020-11-11,134.99615478515625
2020-11-12,131.5410614013672
2020-11-13,131.86094665527344
2020-11-16,136.2575225830078
2020-11-17,135.95590209960938
2020-11-18,134.41116333007812
2020-11-19,134.8499298095703
2020-11-20,133.4788360595703
2020-11-23,131.4587860107422
2020-11-24,133.38742065429688
2020-11-25,131.69644165039062
2020-11-27,131.46792602539062
2020-11-30,134.52084350585938
2020-12-01,138.25930786132812
2020-12-02,137.68099975585938
2020-12-03,137.61669921875
2020-12-04,144.6944580078125
2020-12-07,145.06166076660156
2020-12-08,145.77772521972656
2020-12-09,143.2256622314453
2020-12-10,142.97781372070312
2020-12-11,132.44842529296875
2020-12-14,134.29359436035156
2020-12-15,136.1938018798828
2020-12-16,137.46066284179688
2020-12-17,137.2678985595703
2020-12-18,135.33090209960938
2020-12-21,134.7617645263672
2020-12-22,134.3394775390625
2020-12-23,134.9086151123047
2020-12-24,136.58856201171875
2020-12-28,135.6246795654297
2020-12-29,136.3131866455078
2020-12-30,137.6534423828125
2020-12-31,139.8474578857422
2021-01-04,136.32235717773438
2021-01-05,139.93006896972656
2021-01-06,138.79177856445312
2021-01-07,142.93191528320312
2021-01-08,143.79486083984375
2021-01-11,143.30831909179688
2021-01-12,141.784423828125
2021-01-13,144.5108642578125
2021-01-14,147.6595916748047
2021-01-15,144.20794677734375
2021-01-19,150.34014892578125
2021-01-20,151.10208129882812
2021-01-21,151.2397918701172
2021-01-22,149.10084533691406
2021-01-25,150.91848754882812
2021-01-26,149.22019958496094
2021-01-27,141.06837463378906
2021-01-28,142.79425048828125
2021-01-29,143.46435546875
2021-02-01,148.32974243164062
2021-02-02,151.267333984375
2021-02-03,148.99070739746094
2021-02-04,135.83583068847656
2021-02-05,133.88050842285156
2021-02-08,135.29420471191406
2021-02-09,134.12832641601562
2021-02-10,133.56838989257812
2021-02-11,133.62344360351562
2021-02-12,135.84503173828125
2021-02-16,135.0922088623047
2021-02-17,132.87986755371094
2021-02-18,132.1087646484375
2021-02-19,133.0542755126953
2021-02-22,128.02369689941406
2021-02-23,125.87554168701172
2021-02-24,129.5291748046875
2021-02-25,124.41595458984375
2021-02-26,125.02183532714844
2021-03-01,128.05123901367188
2021-03-02,125.80213928222656
2021-03-03,121.43931579589844
2021-03-04,117.87896728515625
2021-03-05,119.6775894165039
2021-03-08,113.63605499267578
2021-03-09,119.08727264404297
2021-03-10,117.94353485107422
2021-03-11,121.51309967041016
2021-03-12,119.88972473144531
2021-03-15,121.42086029052734
2021-03-16,123.27482604980469
2021-03-17,123.52388763427734
2021-03-18,119.6775894165039
2021-03-19,120.84901428222656
2021-03-22,123.68067932128906
2021-03-23,122.23255920410156
2021-03-24,117.30709838867188
2021-03-25,117.39933013916016
2021-03-26,122.66606140136719
2021-03-29,121.07959747314453
2021-03-30,120.0096435546875
2021-03-31,122.29711151123047
2021-04-01,127.09344482421875
2021-04-05,129.436279296875
2021-04-06,127.3425064086914
2021-04-07,128.60609436035156
2021-04-08,129.4455108642578
2021-04-09,129.65762329101562
2021-04-12,126.7706298828125
2021-04-13,126.64151000976562
2021-04-14,124.28943634033203
2021-04-15,127.1395492553711
2021-04-16,127.4808578491211
2021-04-19,124.75062561035156
2021-04-20,123.04424285888672
2021-04-21,125.61766052246094
2021-04-22,122.64762115478516
2021-04-23,124.91663360595703
2021-04-26,128.172607421875
2021-04-27,127.29635620117188
2021-04-28,125.96812438964844
2021-04-29,131.6038818359375
2021-04-30,128.02500915527344
2021-05-03,126.76138305664062
2021-05-04,123.70834350585938
2021-05-05,124.19719696044922
2021-05-06,125.44241333007812
2021-05-07,127.1488265991211
2021-05-10,118.93048095703125
2021-05-11,118.40470886230469
2021-05-12,114.94583129882812
2021-05-13,117.2425308227539
2021-05-14,120.04652404785156
2021-05-17,119.72371673583984
2021-05-18,118.90280151367188
2021-05-19,120.51693725585938
2021-05-20,122.3432388305664
2021-05-21,121.25487518310547
2021-05-24,122.59226989746094
2021-05-25,123.36707305908203
2021-05-26,122.75831604003906
2021-05-27,123.265625
2021-05-28,124.09574127197266
2021-06-01,123.54232788085938
2021-06-02,124.06149291992188
2021-06-03,122.17021942138672
2021-06-04,124.5435791015625
2021-06-07,123.59794616699219
