,WY
2014-05-22,20.06629753112793
2014-05-23,20.410099029541016
2014-05-27,20.429941177368164
2014-05-28,20.568788528442383
2014-05-29,20.6745662689209
2014-05-30,20.773740768432617
2014-06-02,20.7935791015625
2014-06-03,20.548948287963867
2014-06-04,20.482831954956055
2014-06-05,20.687788009643555
2014-06-06,20.72085189819336
2014-06-09,20.707626342773438
2014-06-10,20.654733657836914
2014-06-11,20.588613510131836
2014-06-12,20.42332649230957
2014-06-13,20.390268325805664
2014-06-16,20.403491973876953
2014-06-17,20.44977378845215
2014-06-18,20.403491973876953
2014-06-19,20.410099029541016
2014-06-20,20.548948287963867
2014-06-23,20.64812469482422
2014-06-24,21.26961326599121
2014-06-25,21.36879539489746
2014-06-26,21.62002944946289
2014-06-27,21.540691375732422
2014-06-30,21.87788200378418
2014-07-01,21.454744338989258
2014-07-02,21.75226402282715
2014-07-03,21.963844299316406
2014-07-07,21.937389373779297
2014-07-08,22.049789428710938
2014-07-09,21.884496688842773
2014-07-10,21.534080505371094
2014-07-11,21.40846061706543
2014-07-14,21.315902709960938
2014-07-15,21.348957061767578
2014-07-16,21.43490219116211
2014-07-17,21.322507858276367
2014-07-18,21.540691375732422
2014-07-21,21.32912254333496
2014-07-22,21.335735321044922
2014-07-23,21.236557006835938
2014-07-24,21.190275192260742
2014-07-25,21.104324340820312
2014-07-28,21.335735321044922
2014-07-29,21.130767822265625
2014-07-30,21.038206100463867
2014-07-31,20.707626342773438
2014-08-01,20.64812469482422
2014-08-04,20.89936637878418
2014-08-05,20.773740768432617
2014-08-06,20.89936637878418
2014-08-07,20.859695434570312
2014-08-08,21.157215118408203
2014-08-11,21.223331451416016
2014-08-12,21.375404357910156
2014-08-13,21.382017135620117
2014-08-14,21.85805320739746
2014-08-15,21.791933059692383
2014-08-18,22.096071243286133
2014-08-19,22.459718704223633
2014-08-20,22.545665740966797
2014-08-21,22.730785369873047
2014-08-22,22.664670944213867
2014-08-25,22.78367805480957
2014-08-26,22.664670944213867
2014-08-27,22.764690399169922
2014-08-28,22.637998580932617
2014-08-29,22.637998580932617
2014-09-02,22.6646728515625
2014-09-03,22.59798240661621
2014-09-04,22.604656219482422
2014-09-05,22.637998580932617
2014-09-08,22.67133903503418
2014-09-09,22.56464958190918
2014-09-10,22.491300582885742
2014-09-11,22.464630126953125
2014-09-12,22.064542770385742
2014-09-15,21.957860946655273
2014-09-16,22.071212768554688
2014-09-17,21.931182861328125
2014-09-18,21.757816314697266
2014-09-19,21.5977840423584
2014-09-22,21.25104331970215
2014-09-23,21.10434913635254
2014-09-24,21.451086044311523
2014-09-25,21.311052322387695
2014-09-26,21.551111221313477
2014-09-29,21.504430770874023
2014-09-30,21.244375228881836
2014-10-01,21.191024780273438
2014-10-02,21.377737045288086
2014-10-03,21.61778450012207
2014-10-06,21.48442840576172
2014-10-07,21.22437286376953
2014-10-08,21.417747497558594
2014-10-09,21.18436622619629
2014-10-10,21.337726593017578
2014-10-13,21.417747497558594
2014-10-14,21.67113494873047
2014-10-15,21.397741317749023
2014-10-16,21.5977840423584
2014-10-17,21.997865676879883
2014-10-20,22.171241760253906
2014-10-21,22.457963943481445
2014-10-22,22.1845703125
2014-10-23,22.49797248840332
2014-10-24,22.59798240661621
2014-10-27,22.69133949279785
2014-10-28,22.758024215698242
2014-10-29,22.246910095214844
2014-10-30,22.55626678466797
2014-10-31,22.771474838256836
2014-11-03,23.053937911987305
2014-11-04,23.174983978271484
2014-11-05,23.121183395385742
2014-11-06,23.02703285217285
2014-11-07,23.0673828125
2014-11-10,23.141359329223633
2014-11-11,23.033763885498047
2014-11-12,22.885799407958984
2014-11-13,22.832000732421875
2014-11-14,22.798370361328125
2014-11-17,22.885799407958984
2014-11-18,23.12791633605957
2014-11-19,23.00012969970703
2014-11-20,22.986675262451172
2014-11-21,23.10100746154785
2014-11-24,23.4238224029541
2014-11-25,23.692829132080078
2014-11-26,23.484336853027344
2014-11-28,23.746625900268555
2014-12-01,23.645751953125
2014-12-02,23.78025245666504
2014-12-03,23.827320098876953
2014-12-04,23.739898681640625
2014-12-05,23.894580841064453
2014-12-08,24.284645080566406
2014-12-09,24.31153678894043
2014-12-10,24.24428939819336
2014-12-11,24.27118682861328
2014-12-12,24.096338272094727
2014-12-15,23.9349308013916
2014-12-16,23.363290786743164
2014-12-17,23.544872283935547
2014-12-18,23.739898681640625
2014-12-19,24.33843421936035
2014-12-22,24.540197372436523
2014-12-23,24.600727081298828
2014-12-24,24.627620697021484
2014-12-26,24.634347915649414
2014-12-29,24.641080856323242
2014-12-30,24.506568908691406
2014-12-31,24.136686325073242
2015-01-02,24.284645080566406
2015-01-05,24.284645080566406
2015-01-06,24.25774574279785
2015-01-07,24.33171844482422
2015-01-08,24.593996047973633
2015-01-09,24.56037139892578
2015-01-12,24.593996047973633
2015-01-13,24.674699783325195
2015-01-14,24.506568908691406
2015-01-15,24.459491729736328
2015-01-16,24.634347915649414
2015-01-20,24.150131225585938
2015-01-21,23.988731384277344
2015-01-22,24.533470153808594
2015-01-23,24.237564086914062
2015-01-26,24.291364669799805
2015-01-27,24.150131225585938
2015-01-28,23.92148208618164
2015-01-29,23.813880920410156
2015-01-30,24.109783172607422
2015-02-02,23.699548721313477
2015-02-03,23.92148208618164
2015-02-04,23.73318099975586
2015-02-05,23.88113021850586
2015-02-06,23.450716018676758
2015-02-09,23.437267303466797
2015-02-10,23.68609619140625
2015-02-11,23.60540008544922
2015-02-12,23.914762496948242
2015-02-13,23.88785743713379
2015-02-17,23.544872283935547
2015-02-18,23.847501754760742
2015-02-19,23.645751953125
2015-02-20,23.867679595947266
2015-02-23,24.029081344604492
2015-02-24,23.632293701171875
2015-02-25,23.693328857421875
2015-02-26,23.7950439453125
2015-02-27,23.808605194091797
2015-03-02,23.869638442993164
2015-03-03,23.605167388916016
2015-03-04,23.238994598388672
2015-03-05,23.14405632019043
2015-03-06,22.39812660217285
2015-03-09,22.74396514892578
2015-03-10,22.540531158447266
2015-03-11,22.642250061035156
2015-03-12,22.87959098815918
2015-03-13,22.418468475341797
2015-03-16,22.83890151977539
2015-03-17,22.689716339111328
2015-03-18,23.13727378845215
2015-03-19,22.98130226135254
2015-03-20,23.367830276489258
2015-03-23,23.313583374023438
2015-03-24,23.259334564208984
2015-03-25,22.567655563354492
2015-03-26,22.418468475341797
2015-03-27,22.411685943603516
2015-03-30,22.49306297302246
2015-03-31,22.479496002197266
2015-04-01,22.282846450805664
2015-04-02,22.1336612701416
2015-04-06,22.04550552368164
2015-04-07,21.801389694213867
2015-04-08,21.94379425048828
2015-04-09,21.808168411254883
2015-04-10,21.869205474853516
2015-04-13,21.835296630859375
2015-04-14,21.692890167236328
2015-04-15,21.71323013305664
2015-04-16,21.801389694213867
2015-04-17,21.394514083862305
2015-04-20,21.51658058166504
2015-04-21,21.435203552246094
2015-04-22,21.53013801574707
2015-04-23,21.604736328125
2015-04-24,21.92344856262207
2015-04-27,21.808168411254883
2015-04-28,21.821731567382812
2015-04-29,21.51658058166504
2015-04-30,21.367395401000977
2015-05-01,21.706449508666992
2015-05-04,21.421642303466797
2015-05-05,21.102935791015625
2015-05-06,21.1368350982666
2015-05-07,21.72679328918457
2015-05-08,22.059064865112305
2015-05-11,21.957353591918945
2015-05-12,21.665754318237305
2015-05-13,21.720016479492188
2015-05-14,22.059064865112305
2015-05-15,21.93022918701172
2015-05-18,21.747133255004883
2015-05-19,22.14722442626953
2015-05-20,22.154003143310547
2015-05-21,22.092975616455078
2015-05-22,22.194690704345703
2015-05-26,22.35065460205078
2015-05-27,22.377777099609375
2015-05-28,22.35065460205078
2015-05-29,22.07941436767578
2015-06-01,22.038726806640625
2015-06-02,21.984481811523438
2015-06-03,21.792890548706055
2015-06-04,21.683412551879883
2015-06-05,21.52604103088379
2015-06-08,21.56025505065918
2015-06-09,21.37550926208496
2015-06-10,21.758678436279297
2015-06-11,22.0118465423584
2015-06-12,21.93657875061035
2015-06-15,21.922897338867188
2015-06-16,22.55238914489746
2015-06-17,22.353961944580078
2015-06-18,22.381332397460938
2015-06-19,22.285539627075195
2015-06-22,22.285539627075195
2015-06-23,22.10764503479004
2015-06-24,22.066593170166016
2015-06-25,21.79973793029785
2015-06-26,21.94342041015625
2015-06-29,21.573936462402344
2015-06-30,21.553409576416016
2015-07-01,21.895526885986328
2015-07-02,21.78605079650879
2015-07-06,21.710786819458008
2015-07-07,21.93657875061035
2015-07-08,21.594459533691406
2015-07-09,21.389190673828125
2015-07-10,21.40971565246582
2015-07-13,21.656044006347656
2015-07-14,21.389190673828125
2015-07-15,21.354978561401367
2015-07-16,21.183921813964844
2015-07-17,20.855484008789062
2015-07-20,20.89654541015625
2015-07-21,20.70496368408203
2015-07-22,20.650218963623047
2015-07-23,20.547588348388672
2015-07-24,20.36968421936035
2015-07-27,20.52021598815918
2015-07-28,20.561267852783203
2015-07-29,20.732332229614258
2015-07-30,20.841806411743164
2015-07-31,20.999183654785156
2015-08-03,21.08812713623047
2015-08-04,21.25918960571289
2015-08-05,21.06760597229004
2015-08-06,20.97865104675293
2015-08-07,21.25234603881836
2015-08-10,21.25234603881836
2015-08-11,21.08129119873047
2015-08-12,21.177078247070312
2015-08-13,21.20444679260254
2015-08-14,21.34129524230957
2015-08-17,21.266035079956055
2015-08-18,21.31392478942871
2015-08-19,21.14971351623535
2015-08-20,20.92391586303711
2015-08-21,20.506528854370117
2015-08-24,19.274906158447266
2015-08-25,18.40593147277832
2015-08-26,18.80278205871582
2015-08-27,19.15858268737793
2015-08-28,19.32280158996582
2015-08-31,19.117536544799805
2015-09-01,18.8780517578125
2015-09-02,19.03542709350586
2015-09-03,19.090164184570312
2015-09-04,18.72751808166504
2015-09-08,18.91910171508789
2015-09-09,18.621545791625977
2015-09-10,18.884504318237305
2015-09-11,18.9052677154541
2015-09-14,18.808385848999023
2015-09-15,18.939865112304688
2015-09-16,19.687219619750977
2015-09-17,19.804855346679688
2015-09-18,19.555744171142578
2015-09-21,19.548818588256836
2015-09-22,19.168224334716797
2015-09-23,19.092103958129883
2015-09-24,18.85682487487793
2015-09-25,18.822227478027344
2015-09-28,18.593868255615234
2015-09-29,18.7253475189209
2015-09-30,18.919105529785156
2015-10-01,18.683826446533203
2015-10-02,18.995223999023438
2015-10-05,19.355060577392578
2015-10-06,19.258182525634766
2015-10-07,19.479623794555664
2015-10-08,19.75641632080078
2015-10-09,19.964012145996094
2015-10-12,19.894817352294922
2015-10-13,19.984773635864258
2015-10-14,19.908653259277344
2015-10-15,20.026294708251953
2015-10-16,20.358448028564453
2015-10-19,20.24081039428711
2015-10-20,20.164697647094727
2015-10-21,20.22005271911621
2015-10-22,20.766727447509766
2015-10-23,20.78057289123535
2015-10-26,20.26157569885254
2015-10-27,20.08856964111328
2015-10-28,20.48027801513672
2015-10-29,20.40332794189453
2015-10-30,20.515243530273438
2015-11-02,21.508485794067383
2015-11-03,21.725317001342773
2015-11-04,21.627395629882812
2015-11-05,21.739307403564453
2015-11-06,21.263669967651367
2015-11-09,20.634151458740234
2015-11-10,20.452293395996094
2015-11-11,20.85098648071289
2015-11-12,20.557212829589844
2015-11-13,20.45928955078125
2015-11-16,21.08180809020996
2015-11-17,21.508485794067383
2015-11-18,22.33384895324707
2015-11-19,22.33384895324707
2015-11-20,22.51570701599121
2015-11-23,22.354829788208008
2015-11-24,22.50172233581543
2015-11-25,22.578657150268555
2015-11-27,22.641611099243164
2015-11-30,22.50172233581543
2015-12-01,22.480741500854492
2015-12-02,22.21493911743164
2015-12-03,22.005098342895508
2015-12-04,22.417789459228516
2015-12-07,22.22193717956543
2015-12-08,22.068050384521484
2015-12-09,21.81624412536621
2015-12-10,21.634382247924805
2015-12-11,21.31962776184082
2015-12-14,20.990880966186523
2015-12-15,21.053831100463867
2015-12-16,21.592416763305664
2015-12-17,21.43153953552246
2015-12-18,20.641145706176758
2015-12-21,20.767059326171875
2015-12-22,21.088804244995117
2015-12-23,21.41754913330078
2015-12-24,21.487497329711914
2015-12-28,21.382579803466797
2015-12-29,21.41055679321289
2015-12-30,21.221710205078125
2015-12-31,20.969898223876953
2016-01-04,20.864974975585938
2016-01-05,20.9139404296875
2016-01-06,20.452293395996094
2016-01-07,19.696870803833008
2016-01-08,19.515018463134766
2016-01-11,19.31216812133789
2016-01-12,18.899486541748047
2016-01-13,18.71063232421875
2016-01-14,18.47281265258789
2016-01-15,18.060134887695312
2016-01-19,17.815324783325195
2016-01-20,17.206787109375
2016-01-21,17.486570358276367
2016-01-22,17.780349731445312
2016-01-25,17.143831253051758
2016-01-26,17.311704635620117
2016-01-27,17.150827407836914
2016-01-28,17.080883026123047
2016-01-29,17.913246154785156
2016-02-01,18.248985290527344
2016-02-02,17.717395782470703
2016-02-03,17.808326721191406
2016-02-04,18.00417137145996
2016-02-05,16.780115127563477
2016-02-08,16.367429733276367
2016-02-09,16.14360237121582
2016-02-10,15.863819122314453
2016-02-11,15.54206657409668
2016-02-12,15.807865142822266
2016-02-16,16.62623405456543
2016-02-17,16.913013458251953
2016-02-18,16.675193786621094
2016-02-19,15.996712684631348
2016-02-22,16.49333381652832
2016-02-23,16.961978912353516
2016-02-24,17.486570358276367
2016-02-25,17.738380432128906
2016-02-26,17.89925193786621
2016-02-29,18.172042846679688
2016-03-01,18.640682220458984
2016-03-02,18.934465408325195
2016-03-03,19.06735610961914
2016-03-04,19.414037704467773
2016-03-07,19.548460006713867
2016-03-08,19.449411392211914
2016-03-09,19.50600814819336
2016-03-10,19.85268783569336
2016-03-11,20.319644927978516
2016-03-14,20.574350357055664
2016-03-15,20.75122833251953
2016-03-16,20.83612823486328
2016-03-17,21.2818603515625
2016-03-18,21.2889347076416
2016-03-21,21.416288375854492
2016-03-22,21.642683029174805
2016-03-23,21.395063400268555
2016-03-24,21.465818405151367
2016-03-28,21.663909912109375
2016-03-29,21.953996658325195
2016-03-30,21.9681396484375
2016-03-31,21.918615341186523
2016-04-01,22.038888931274414
2016-04-04,22.067195892333984
2016-04-05,21.777118682861328
2016-04-06,21.784183502197266
2016-04-07,21.784183502197266
2016-04-08,22.102567672729492
2016-04-11,22.152097702026367
2016-04-12,22.251144409179688
2016-04-13,22.47755241394043
2016-04-14,22.43509864807129
2016-04-15,22.44925308227539
2016-04-18,22.63320541381836
2016-04-19,22.626127243041992
2016-04-20,22.583677291870117
2016-04-21,22.51999282836914
2016-04-22,22.824228286743164
2016-04-25,22.562450408935547
2016-04-26,22.810075759887695
2016-04-27,22.86667823791504
2016-04-28,22.654422760009766
2016-04-29,22.72517967224121
2016-05-02,22.838375091552734
2016-05-03,22.336044311523438
2016-05-04,22.244068145751953
2016-05-05,22.3148250579834
2016-05-06,22.36434555053711
2016-05-09,21.89739227294922
2016-05-10,21.996440887451172
2016-05-11,21.925689697265625
2016-05-12,22.095489501953125
2016-05-13,21.833721160888672
2016-05-16,21.911542892456055
2016-05-17,21.71344566345215
2016-05-18,21.550710678100586
2016-05-19,21.444583892822266
2016-05-20,21.52241325378418
2016-05-23,21.84079360961914
2016-05-24,22.024742126464844
2016-05-25,22.251144409179688
2016-05-26,22.109643936157227
2016-05-27,22.272371292114258
2016-05-31,22.28652000427246
2016-06-01,22.15917205810547
2016-06-02,22.166248321533203
2016-06-03,22.017667770385742
2016-06-06,22.031818389892578
2016-06-07,22.067195892333984
2016-06-08,22.060047149658203
2016-06-09,21.70274543762207
2016-06-10,21.859954833984375
2016-06-13,21.231096267700195
2016-06-14,20.545074462890625
2016-06-15,20.509342193603516
2016-06-16,20.523630142211914
2016-06-17,20.502199172973633
2016-06-20,20.738012313842773
2016-06-21,20.4235897064209
2016-06-22,20.45217514038086
2016-06-23,21.095321655273438
2016-06-24,19.816165924072266
2016-06-27,19.130144119262695
2016-06-28,19.923358917236328
2016-06-29,20.888080596923828
2016-06-30,21.27397346496582
2016-07-01,21.52408790588379
2016-07-05,21.22395896911621
2016-07-06,21.52408790588379
2016-07-07,21.538381576538086
2016-07-08,21.91712760925293
2016-07-11,22.324451446533203
2016-07-12,22.760364532470703
2016-07-13,22.84612464904785
2016-07-14,22.896142959594727
2016-07-15,22.888996124267578
2016-07-18,23.039064407348633
2016-07-19,22.853267669677734
2016-07-20,23.081939697265625
2016-07-21,23.074798583984375
2016-07-22,23.17483901977539
2016-07-25,23.217716217041016
2016-07-26,23.517852783203125
2016-07-27,23.282033920288086
2016-07-28,23.131961822509766
2016-07-29,23.382076263427734
2016-08-01,23.403518676757812
2016-08-02,23.181982040405273
2016-08-03,23.131961822509766
2016-08-04,23.33205795288086
2016-08-05,23.49641227722168
2016-08-08,23.131961822509766
2016-08-09,23.103382110595703
2016-08-10,23.382076263427734
2016-08-11,23.203426361083984
2016-08-12,22.76751136779785
2016-08-15,22.796098709106445
2016-08-16,22.510251998901367
2016-08-17,22.638883590698242
2016-08-18,22.445938110351562
2016-08-19,22.281578063964844
2016-08-22,22.310163497924805
2016-08-23,22.538841247558594
2016-08-24,22.25299644470215
2016-08-25,22.538841247558594
2016-08-26,22.224411010742188
2016-08-29,22.61029815673828
2016-08-30,22.753223419189453
2016-08-31,22.760364532470703
2016-09-01,22.774660110473633
2016-09-02,22.760364532470703
2016-09-06,22.989042282104492
2016-09-07,22.93852996826172
2016-09-08,22.93852996826172
2016-09-09,21.870616912841797
2016-09-12,22.34684944152832
2016-09-13,21.646934509277344
2016-09-14,21.52426528930664
2016-09-15,21.747947692871094
2016-09-16,21.58199119567871
2016-09-19,21.74073600769043
2016-09-20,21.618066787719727
2016-09-21,21.89226531982422
2016-09-22,23.147789001464844
2016-09-23,23.21994400024414
2016-09-26,22.83029556274414
2016-09-27,22.89523696899414
2016-09-28,23.371471405029297
2016-09-29,22.98904037475586
2016-09-30,23.046768188476562
2016-10-03,22.94574546813965
2016-10-04,22.390146255493164
2016-10-05,22.108734130859375
2016-10-06,22.440654754638672
2016-10-07,22.368499755859375
2016-10-10,22.411787033081055
2016-10-11,22.19532012939453
2016-10-12,22.61382484436035
2016-10-13,22.512813568115234
2016-10-14,22.642688751220703
2016-10-17,22.80864715576172
2016-10-18,22.873592376708984
2016-10-19,23.025117874145508
2016-10-20,22.729272842407227
2016-10-21,22.57774543762207
2016-10-24,22.455089569091797
2016-10-25,22.476728439331055
2016-10-26,22.054012298583984
2016-10-27,22.19977569580078
2016-10-28,21.85723114013672
2016-10-31,21.81350326538086
2016-11-01,21.3980770111084
2016-11-02,20.98994255065918
2016-11-03,20.873334884643555
2016-11-04,20.880613327026367
2016-11-07,21.34706687927246
2016-11-08,21.41265869140625
2016-11-09,21.638595581054688
2016-11-10,21.259605407714844
2016-11-11,20.91706085205078
2016-11-14,21.653165817260742
2016-11-15,22.083166122436523
2016-11-16,21.966556549072266
2016-11-17,21.900964736938477
2016-11-18,22.688081741333008
2016-11-21,23.05978775024414
2016-11-22,23.41690444946289
2016-11-23,23.18368148803711
2016-11-25,23.322154998779297
2016-11-28,22.753681182861328
2016-11-29,22.70995330810547
2016-11-30,22.469446182250977
2016-12-01,22.309101104736328
2016-12-02,22.62978172302246
2016-12-05,23.118091583251953
2016-12-06,23.212831497192383
2016-12-07,23.999954223632812
2016-12-08,23.890640258789062
2016-12-09,23.846908569335938
2016-12-12,24.13843536376953
2016-12-13,23.373172760009766
2016-12-14,22.833852767944336
2016-12-15,22.309101104736328
2016-12-16,22.389272689819336
2016-12-19,22.207067489624023
2016-12-20,22.36741065979004
2016-12-21,22.462148666381836
2016-12-22,22.316387176513672
2016-12-23,22.279949188232422
2016-12-27,22.177915573120117
2016-12-28,21.78435707092285
2016-12-29,22.119609832763672
2016-12-30,21.93012046813965
2017-01-03,22.12689971923828
2017-01-04,22.323673248291016
2017-01-05,22.556901931762695
2017-01-06,22.484018325805664
2017-01-09,22.571474075317383
2017-01-10,22.396562576293945
2017-01-11,22.564186096191406
2017-01-12,22.279949188232422
2017-01-13,22.33096694946289
2017-01-17,22.30181884765625
2017-01-18,22.22892951965332
2017-01-19,22.0175724029541
2017-01-20,22.032154083251953
2017-01-23,22.177915573120117
2017-01-24,22.688081741333008
2017-01-25,23.460630416870117
2017-01-26,23.176393508911133
2017-01-27,22.76825714111328
2017-01-30,22.70995330810547
2017-01-31,22.833852767944336
2017-02-01,22.67351531982422
2017-02-02,22.914018630981445
2017-02-03,23.402332305908203
2017-02-06,22.899444580078125
2017-02-07,23.358598709106445
2017-02-08,23.620973587036133
2017-02-09,24.174869537353516
2017-02-10,24.16758918762207
2017-02-13,24.626747131347656
2017-02-14,24.262332916259766
2017-02-15,24.531999588012695
2017-02-16,24.42995262145996
2017-02-17,24.42995262145996
2017-02-21,24.765220642089844
2017-02-22,24.604877471923828
2017-02-23,24.531999588012695
2017-02-24,24.39352035522461
2017-02-27,24.736061096191406
2017-02-28,24.575729370117188
2017-03-01,25.06121063232422
2017-03-02,25.149478912353516
2017-03-03,25.112699508666992
2017-03-06,24.80375862121582
2017-03-07,24.619861602783203
2017-03-08,24.715484619140625
2017-03-09,24.435970306396484
2017-03-10,24.480100631713867
2017-03-13,24.524229049682617
2017-03-14,24.50217056274414
2017-03-15,24.92144775390625
2017-03-16,24.818466186523438
2017-03-17,24.421253204345703
2017-03-20,24.55365562438965
2017-03-21,24.332983016967773
2017-03-22,24.391828536987305
2017-03-23,24.619861602783203
2017-03-24,24.369762420654297
2017-03-27,24.6492862701416
2017-03-28,24.73755645751953
2017-03-29,24.66399574279785
2017-03-30,24.92879867553711
2017-03-31,24.995010375976562
2017-04-03,24.79640007019043
2017-04-04,24.980295181274414
2017-04-05,24.987655639648438
2017-04-06,25.311302185058594
2017-04-07,25.642318725585938
2017-04-10,25.546693801879883
2017-04-11,25.480487823486328
2017-04-12,25.43634796142578
2017-04-13,25.326017379760742
2017-04-17,25.71587562561035
2017-04-18,25.56875991821289
2017-04-19,25.370153427124023
2017-04-20,25.583467483520508
2017-04-21,25.421642303466797
2017-04-24,25.664382934570312
2017-04-25,25.009719848632812
2017-04-26,25.20096778869629
2017-04-27,25.5025577545166
2017-04-28,24.91408920288086
2017-05-01,24.70077133178711
2017-05-02,24.789047241210938
2017-05-03,24.46538734436035
2017-05-04,24.347692489624023
2017-05-05,24.6787052154541
2017-05-08,24.524229049682617
2017-05-09,24.428604125976562
2017-05-10,24.428604125976562
2017-05-11,24.2520694732666
2017-05-12,24.178508758544922
2017-05-15,24.347692489624023
2017-05-16,24.362407684326172
2017-05-17,24.09759521484375
2017-05-18,24.053464889526367
2017-05-19,24.28885269165039
2017-05-22,24.369762420654297
2017-05-23,24.325624465942383
2017-05-24,24.406539916992188
2017-05-25,24.399181365966797
2017-05-26,24.281490325927734
2017-05-30,24.377113342285156
2017-05-31,24.244709014892578
2017-06-01,24.6492862701416
2017-06-02,24.6492862701416
2017-06-05,24.55365562438965
2017-06-06,24.57572364807129
2017-06-07,24.51633071899414
2017-06-08,24.197065353393555
2017-06-09,24.6722412109375
2017-06-12,24.94696044921875
2017-06-13,25.10287857055664
2017-06-14,25.073183059692383
2017-06-15,24.94696044921875
2017-06-16,24.991512298583984
2017-06-19,25.273649215698242
2017-06-20,25.214250564575195
2017-06-21,25.065753936767578
2017-06-22,25.19939422607422
2017-06-23,25.3478946685791
2017-06-26,24.969236373901367
2017-06-27,24.390106201171875
2017-06-28,24.649972915649414
2017-06-29,24.553443908691406
2017-06-30,24.872718811035156
2017-07-03,25.01378059387207
2017-07-05,24.657392501831055
2017-07-06,23.80356216430664
2017-07-07,23.76643180847168
2017-07-10,23.92235565185547
2017-07-11,24.137664794921875
2017-07-12,24.449499130249023
2017-07-13,24.293581008911133
2017-07-14,24.61285400390625
2017-07-17,24.798460006713867
2017-07-18,24.560874938964844
2017-07-19,25.11030387878418
2017-07-20,25.243946075439453
2017-07-21,25.56321144104004
2017-07-24,25.340473175048828
2017-07-25,25.333040237426758
2017-07-26,25.184551239013672
2017-07-27,25.41470718383789
2017-07-28,24.456928253173828
2017-07-31,24.51633071899414
2017-08-01,24.664825439453125
2017-08-02,24.033721923828125
2017-08-03,24.39752960205078
2017-08-04,24.338136672973633
2017-08-07,24.293581008911133
2017-08-08,24.100542068481445
2017-08-09,24.078275680541992
2017-08-10,23.84810447692871
2017-08-11,23.92235565185547
2017-08-14,23.93720054626465
2017-08-15,23.71445655822754
2017-08-16,23.69218635559082
2017-08-17,23.224428176879883
2017-08-18,23.142757415771484
2017-08-21,23.3729190826416
2017-08-22,23.298673629760742
2017-08-23,23.283828735351562
2017-08-24,23.298673629760742
2017-08-25,23.536272048950195
2017-08-28,23.588241577148438
2017-08-29,23.402624130249023
2017-08-30,23.573392868041992
2017-08-31,24.21190643310547
2017-09-01,23.810977935791016
2017-09-05,23.981746673583984
2017-09-06,24.6722412109375
2017-09-07,24.844623565673828
2017-09-08,25.16689109802246
2017-09-11,24.97952651977539
2017-09-12,24.912071228027344
2017-09-13,24.807146072387695
2017-09-14,24.77716827392578
2017-09-15,24.724708557128906
2017-09-18,25.009504318237305
2017-09-19,24.94205093383789
2017-09-20,25.031982421875
2017-09-21,25.04697608947754
2017-09-22,25.16689109802246
2017-09-25,25.339263916015625
2017-09-26,25.271818161010742
2017-09-27,25.331775665283203
2017-09-28,25.48915672302246
2017-09-29,25.5041446685791
2017-10-02,25.571596145629883
2017-10-03,25.571596145629883
2017-10-04,25.721487045288086
2017-10-05,25.64655113220215
2017-10-06,25.63155746459961
2017-10-09,25.571596145629883
2017-10-10,25.721487045288086
2017-10-11,25.773950576782227
2017-10-12,25.923847198486328
2017-10-13,26.156177520751953
2017-10-16,26.246110916137695
2017-10-17,26.25360679626465
2017-10-18,26.403505325317383
2017-10-19,26.366029739379883
2017-10-20,26.44097328186035
2017-10-23,26.096227645874023
2017-10-24,26.133691787719727
2017-10-25,25.991294860839844
2017-10-26,26.141185760498047
2017-10-27,26.613357543945312
2017-10-30,26.68829345703125
2017-10-31,26.91313362121582
2017-11-01,26.83819007873535
2017-11-02,26.68829345703125
2017-11-03,26.763240814208984
2017-11-06,26.72576141357422
2017-11-07,26.97308921813965
2017-11-08,27.287864685058594
2017-11-09,27.182933807373047
2017-11-10,27.08550453186035
2017-11-13,26.950599670410156
2017-11-14,27.13047981262207
2017-11-15,27.392786026000977
2017-11-16,27.392786026000977
2017-11-17,27.190431594848633
2017-11-20,27.063030242919922
2017-11-21,27.063030242919922
2017-11-22,27.12297248840332
2017-11-24,27.107990264892578
2017-11-27,26.628337860107422
2017-11-28,26.740760803222656
2017-11-29,26.508426666259766
2017-11-30,26.757999420166016
2017-12-01,26.773136138916016
2017-12-04,26.568931579589844
2017-12-05,26.614299774169922
2017-12-06,26.652122497558594
2017-12-07,26.939517974853516
2017-12-08,26.795818328857422
2017-12-11,26.803377151489258
2017-12-12,26.94708251953125
2017-12-13,27.045398712158203
2017-12-14,26.962209701538086
2017-12-15,27.105907440185547
2017-12-18,27.23447036743164
2017-12-19,26.833637237548828
2017-12-20,26.78825569152832
2017-12-21,26.629430770874023
2017-12-22,26.425233840942383
2017-12-26,26.515989303588867
2017-12-27,26.546239852905273
2017-12-28,26.66724395751953
2017-12-29,26.66724395751953
2018-01-02,26.69750213623047
2018-01-03,26.931947708129883
2018-01-04,26.71263313293457
2018-01-05,26.674814224243164
2018-01-08,26.84876251220703
2018-01-09,26.66724395751953
2018-01-10,26.342037200927734
2018-01-11,26.463045120239258
2018-01-12,26.66724395751953
2018-01-16,26.289093017578125
2018-01-17,26.629430770874023
2018-01-18,26.69750213623047
2018-01-19,27.075651168823242
2018-01-22,27.2117977142334
2018-01-23,27.688249588012695
2018-01-24,28.429433822631836
2018-01-25,28.535308837890625
2018-01-26,28.626075744628906
2018-01-29,28.036157608032227
2018-01-30,27.824390411376953
2018-01-31,28.391613006591797
2018-02-01,28.10422134399414
2018-02-02,26.984899520874023
