,PCAR
2015-08-19,29.51894187927246
2015-08-20,28.734664916992188
2015-08-21,27.6102294921875
2015-08-24,26.64169692993164
2015-08-25,26.41019630432129
2015-08-26,27.534639358520508
2015-08-27,28.148834228515625
2015-08-28,28.0873966217041
2015-08-31,27.860639572143555
2015-09-01,26.944068908691406
2015-09-02,27.47321319580078
2015-09-03,27.4354190826416
2015-09-04,26.854305267333984
2015-09-08,27.213369369506836
2015-09-09,27.10942840576172
2015-09-10,27.090524673461914
2015-09-11,27.151941299438477
2015-09-14,26.958242416381836
2015-09-15,27.529916763305664
2015-09-16,27.70943832397461
2015-09-17,27.28422737121582
2015-09-18,26.603893280029297
2015-09-21,26.717294692993164
2015-09-22,26.00388526916504
2015-09-23,25.97553253173828
2015-09-24,25.74403190612793
2015-09-25,25.115665435791016
2015-09-28,24.458951950073242
2015-09-29,24.666837692260742
2015-09-30,24.647939682006836
2015-10-01,24.406984329223633
2015-10-02,24.59597396850586
2015-10-05,25.630647659301758
2015-10-06,25.5550537109375
2015-10-07,26.008607864379883
2015-10-08,26.36294174194336
2015-10-09,26.11726951599121
2015-10-12,25.918838500976562
2015-10-13,25.470008850097656
2015-10-14,25.18181037902832
2015-10-15,25.26685905456543
2015-10-16,24.81802749633789
2015-10-19,24.690462112426758
2015-10-20,25.049530029296875
2015-10-21,24.931419372558594
2015-10-22,25.479461669921875
2015-10-23,25.91411590576172
2015-10-26,25.933019638061523
2015-10-27,24.18965721130371
2015-10-28,25.384965896606445
2015-10-29,25.106220245361328
2015-10-30,24.874713897705078
2015-11-02,25.375524520874023
2015-11-03,25.148746490478516
2015-11-04,24.926692962646484
2015-11-05,25.26685905456543
2015-11-06,25.48890495300293
2015-11-09,24.60069465637207
2015-11-10,24.396595001220703
2015-11-11,24.315914154052734
2015-11-12,23.72260284423828
2015-11-13,23.736846923828125
2015-11-16,23.902971267700195
2015-11-17,23.736846923828125
2015-11-18,24.444061279296875
2015-11-19,24.235219955444336
2015-11-20,24.41558074951172
2015-11-23,24.368120193481445
2015-11-24,24.42506980895996
2015-11-25,24.49152374267578
2015-11-27,24.605440139770508
2015-11-30,24.662395477294922
2015-12-01,24.486778259277344
2015-12-02,24.32539939880371
2015-12-03,23.157785415649414
2015-12-04,23.62767791748047
2015-12-07,23.26694679260254
2015-12-08,22.996402740478516
2015-12-09,23.1815128326416
2015-12-10,23.20050048828125
2015-12-11,22.426834106445312
2015-12-14,22.550241470336914
2015-12-15,22.725858688354492
2015-12-16,22.84320068359375
2015-12-17,22.217361450195312
2015-12-18,22.080461502075195
2015-12-21,22.378707885742188
2015-12-22,23.219682693481445
2015-12-23,23.786853790283203
2015-12-24,23.68906593322754
2015-12-28,23.469039916992188
2015-12-29,23.65484046936035
2015-12-30,23.47882080078125
2015-12-31,23.17568588256836
2016-01-04,23.05834197998047
2016-01-05,23.063234329223633
2016-01-06,23.068117141723633
2016-01-07,22.36893081665039
2016-01-08,22.11469078063965
2016-01-11,22.11469078063965
2016-01-12,22.095129013061523
2016-01-13,21.659971237182617
2016-01-14,22.34937858581543
2016-01-15,22.1538028717041
2016-01-19,22.016897201538086
2016-01-20,22.16358184814453
2016-01-21,22.398271560668945
2016-01-22,22.75030517578125
2016-01-25,22.34937858581543
2016-01-26,23.249027252197266
2016-01-27,22.936100006103516
2016-01-28,23.156126022338867
2016-01-29,23.99220848083496
2016-02-01,23.73306655883789
2016-02-02,23.239238739013672
2016-02-03,23.366369247436523
2016-02-04,24.44692039489746
2016-02-05,24.500699996948242
2016-02-08,24.39313507080078
2016-02-09,24.368690490722656
2016-02-10,23.941255569458008
2016-02-11,23.725080490112305
2016-02-12,24.56521224975586
2016-02-16,25.233388900756836
2016-02-17,25.572385787963867
2016-02-18,25.19408416748047
2016-02-19,25.00739097595215
2016-02-22,25.66573715209961
2016-02-23,25.30217170715332
2016-02-24,25.14004135131836
2016-02-25,25.45938491821289
2016-02-26,25.52325439453125
2016-02-29,25.30217170715332
2016-03-01,25.896648406982422
2016-03-02,25.680469512939453
2016-03-03,26.55990219116211
2016-03-04,26.245471954345703
2016-03-07,26.358470916748047
2016-03-08,25.705036163330078
2016-03-09,25.65590476989746
2016-03-10,25.439739227294922
2016-03-11,25.906475067138672
2016-03-14,26.392854690551758
2016-03-15,26.24056053161621
2016-03-16,26.540250778198242
2016-03-17,26.992250442504883
2016-03-18,27.110172271728516
2016-03-21,26.98733901977539
2016-03-22,26.756425857543945
2016-03-23,26.37320899963379
2016-03-24,26.26020050048828
2016-03-28,26.422344207763672
2016-03-29,26.90382194519043
2016-03-30,26.810470581054688
2016-03-31,26.869430541992188
2016-04-01,26.63360023498535
2016-04-04,26.36830711364746
2016-04-05,25.955610275268555
2016-04-06,26.10791015625
2016-04-07,25.754175186157227
2016-04-08,25.86716651916504
2016-04-11,25.901554107666016
2016-04-12,26.358470916748047
2016-04-13,27.29686164855957
2016-04-14,27.419692993164062
2016-04-15,27.404945373535156
2016-04-18,27.473731994628906
2016-04-19,27.57198715209961
2016-04-20,27.72429084777832
2016-04-21,27.468820571899414
2016-04-22,27.753780364990234
2016-04-25,27.537601470947266
2016-04-26,28.95256805419922
2016-04-27,29.59125328063965
2016-04-28,29.271915435791016
2016-04-29,28.942733764648438
2016-05-02,28.824825286865234
2016-05-03,28.426862716674805
2016-05-04,27.45899772644043
2016-05-05,27.32143211364746
2016-05-06,27.287044525146484
2016-05-09,27.43442726135254
2016-05-10,28.304027557373047
2016-05-11,27.974868774414062
2016-05-12,27.969951629638672
2016-05-13,27.522863388061523
2016-05-16,28.009254455566406
2016-05-17,27.826704025268555
2016-05-18,27.249448776245117
2016-05-19,26.316957473754883
2016-05-20,26.341623306274414
2016-05-23,26.242942810058594
2016-05-24,26.726463317871094
2016-05-25,27.367860794067383
2016-05-26,27.367860794067383
2016-05-27,27.446807861328125
2016-05-31,27.505998611450195
2016-06-01,27.466537475585938
2016-06-02,27.752696990966797
2016-06-03,27.08662986755371
2016-06-06,27.510934829711914
2016-06-07,27.718158721923828
2016-06-08,28.073392868041992
2016-06-09,27.639225006103516
2016-06-10,27.081707000732422
2016-06-13,26.913949966430664
2016-06-14,26.69687271118164
2016-06-15,26.57845115661621
2016-06-16,26.746200561523438
2016-06-17,26.825136184692383
2016-06-20,27.10142707824707
2016-06-21,26.928741455078125
2016-06-22,27.05703353881836
2016-06-23,27.802034378051758
2016-06-24,25.64103126525879
2016-06-27,24.116474151611328
2016-06-28,24.585193634033203
2016-06-29,24.984832763671875
2016-06-30,25.591691970825195
2016-07-01,25.576881408691406
2016-07-05,24.905893325805664
2016-07-06,25.058835983276367
2016-07-07,25.03909683227539
2016-07-08,25.71503257751465
2016-07-11,26.14920425415039
2016-07-12,26.711669921875
2016-07-13,26.593250274658203
2016-07-14,26.677125930786133
2016-07-15,26.548851013183594
2016-07-18,26.909021377563477
2016-07-19,26.46990394592285
2016-07-20,27.121170043945312
2016-07-21,26.992889404296875
2016-07-22,27.135969161987305
2016-07-25,27.584945678710938
2016-07-26,28.793729782104492
2016-07-27,29.148977279663086
2016-07-28,28.87761116027832
2016-07-29,29.09469985961914
2016-08-01,28.882537841796875
2016-08-02,28.527297973632812
2016-08-03,28.492773056030273
2016-08-04,28.29541778564453
2016-08-05,28.59638786315918
2016-08-08,28.675321578979492
2016-08-09,28.58651351928711
2016-08-10,28.596416473388672
2016-08-11,28.68560028076172
2016-08-12,28.591461181640625
2016-08-15,29.1463565826416
2016-08-16,29.171123504638672
2016-08-17,29.270219802856445
2016-08-18,29.498106002807617
2016-08-19,29.68636703491211
2016-08-22,29.681421279907227
2016-08-23,29.73592185974121
2016-08-24,29.60214614868164
2016-08-25,29.691326141357422
2016-08-26,29.651695251464844
2016-08-29,29.864727020263672
2016-08-30,29.973722457885742
2016-08-31,29.646739959716797
2016-09-01,29.503063201904297
2016-09-02,29.334613800048828
2016-09-06,28.65587615966797
2016-09-07,28.482465744018555
2016-09-08,28.477514266967773
2016-09-09,27.79877471923828
2016-09-12,28.323932647705078
2016-09-13,27.92263412475586
2016-09-14,28.110891342163086
2016-09-15,28.20503044128418
2016-09-16,28.026676177978516
2016-09-19,28.081165313720703
2016-09-20,28.378429412841797
2016-09-21,28.626150131225586
2016-09-22,28.958084106445312
2016-09-23,28.700456619262695
2016-09-26,28.333850860595703
2016-09-27,28.427978515625
2016-09-28,28.98780632019043
2016-09-29,28.680641174316406
2016-09-30,29.121578216552734
2016-10-03,29.11663246154785
2016-10-04,29.27516746520996
2016-10-05,29.636837005615234
2016-10-06,29.60710334777832
2016-10-07,29.245437622070312
2016-10-10,28.98780632019043
2016-10-11,28.452743530273438
2016-10-12,28.462656021118164
2016-10-13,28.08611488342285
2016-10-14,28.150537490844727
2016-10-17,28.14558219909668
2016-10-18,28.2000789642334
2016-10-19,28.21493148803711
2016-10-20,28.0563907623291
2016-10-21,27.987041473388672
2016-10-24,27.912715911865234
2016-10-25,27.149755477905273
2016-10-26,27.377656936645508
2016-10-27,27.3875675201416
2016-10-28,27.44206428527832
2016-10-31,27.209203720092773
2016-11-01,27.050662994384766
2016-11-02,27.015987396240234
2016-11-03,26.82277488708496
2016-11-04,27.01102638244629
2016-11-07,27.6253662109375
2016-11-08,27.526281356811523
2016-11-09,28.71533203125
2016-11-10,29.889497756958008
2016-11-11,29.314796447753906
2016-11-14,29.503063201904297
2016-11-15,30.038137435913086
2016-11-16,29.99336814880371
2016-11-17,29.854097366333008
2016-11-18,29.73472023010254
2016-11-21,29.913772583007812
2016-11-22,30.217195510864258
2016-11-23,30.828998565673828
2016-11-25,30.838951110839844
2016-11-28,30.341543197631836
2016-11-29,30.475849151611328
2016-11-30,30.913557052612305
2016-12-01,31.356246948242188
2016-12-02,31.386093139648438
2016-12-05,32.53508758544922
2016-12-06,32.047630310058594
2016-12-07,33.63932418823242
2016-12-08,33.858184814453125
2016-12-09,33.6641960144043
2016-12-12,33.375694274902344
2016-12-13,33.410526275634766
2016-12-14,32.97888946533203
2016-12-15,32.808258056640625
2016-12-16,32.67275619506836
2016-12-19,32.72795486450195
2016-12-20,32.973876953125
2016-12-21,32.8032341003418
2016-12-22,32.69282150268555
2016-12-23,32.8383674621582
2016-12-27,32.938743591308594
2016-12-28,32.60248565673828
2016-12-29,32.30637741088867
2016-12-30,32.070491790771484
2017-01-03,32.78316116333008
2017-01-04,33.23487091064453
2017-01-05,32.69282150268555
2017-01-06,33.06421661376953
2017-01-09,32.6577033996582
2017-01-10,33.24991226196289
2017-01-11,33.52595138549805
2017-01-12,33.290069580078125
2017-01-13,33.887306213378906
2017-01-17,33.586185455322266
2017-01-18,33.280025482177734
2017-01-19,32.99396514892578
2017-01-20,33.12445068359375
2017-01-23,32.85844039916992
2017-01-24,33.47575759887695
2017-01-25,34.32896423339844
2017-01-26,34.168365478515625
2017-01-27,33.92244338989258
2017-01-30,33.937503814697266
2017-01-31,33.78190994262695
2017-02-01,34.44441604614258
2017-02-02,33.92244338989258
2017-02-03,34.37413024902344
2017-02-06,34.16334533691406
2017-02-07,33.94251251220703
2017-02-08,33.5460319519043
2017-02-09,34.22357940673828
2017-02-10,34.61642837524414
2017-02-13,35.19060134887695
2017-02-14,35.291343688964844
2017-02-15,35.155338287353516
2017-02-16,34.611392974853516
2017-02-17,34.67686462402344
2017-02-21,34.63657760620117
2017-02-22,34.26890182495117
2017-02-23,33.96670150756836
2017-02-24,33.95663833618164
2017-02-27,34.05232620239258
2017-02-28,33.6494026184082
2017-03-01,34.848106384277344
2017-03-02,33.93648910522461
2017-03-03,34.56605911254883
2017-03-06,34.384742736816406
2017-03-07,34.03218460083008
2017-03-08,33.90122985839844
2017-03-09,33.60407638549805
2017-03-10,34.102699279785156
2017-03-13,34.183284759521484
2017-03-14,33.92137908935547
2017-03-15,34.68693161010742
2017-03-16,34.69701385498047
2017-03-17,35.014320373535156
2017-03-20,34.807823181152344
2017-03-21,34.072486877441406
2017-03-22,34.01203155517578
2017-03-23,34.04225540161133
2017-03-24,34.057369232177734
2017-03-27,33.48822784423828
2017-03-28,33.790428161621094
2017-03-29,34.072486877441406
2017-03-30,34.067447662353516
2017-03-31,33.845829010009766
2017-04-03,33.66451644897461
2017-04-04,33.553714752197266
2017-04-05,33.61919403076172
2017-04-06,33.82567596435547
2017-04-07,33.82567596435547
2017-04-10,34.072486877441406
2017-04-11,34.01203155517578
2017-04-12,33.06515884399414
2017-04-13,32.55142593383789
2017-04-17,32.909027099609375
2017-04-18,32.33486557006836
2017-04-19,32.51617431640625
2017-04-20,33.181007385253906
2017-04-21,33.120574951171875
2017-04-24,34.11276626586914
2017-04-25,33.120574951171875
2017-04-26,32.909027099609375
2017-04-27,33.44794464111328
2017-04-28,33.60911560058594
2017-05-01,33.33209991455078
2017-05-02,34.27897644042969
2017-05-03,33.92640686035156
2017-05-04,33.69472885131836
2017-05-05,33.7652473449707
2017-05-08,33.402610778808594
2017-05-09,33.38750457763672
2017-05-10,33.2263298034668
2017-05-11,32.42049026489258
2017-05-12,31.916820526123047
2017-05-15,32.123313903808594
2017-05-16,32.45573043823242
2017-05-17,32.046180725097656
2017-05-18,31.51529312133789
2017-05-19,31.76809310913086
2017-05-22,31.79336929321289
2017-05-23,31.757978439331055
2017-05-24,31.697309494018555
2017-05-25,31.697309494018555
2017-05-26,31.66696548461914
2017-05-30,31.672021865844727
2017-05-31,31.833820343017578
2017-06-01,32.20292663574219
2017-06-02,31.929887771606445
2017-06-05,31.510223388671875
2017-06-06,32.420352935791016
2017-06-07,32.08157730102539
2017-06-08,32.34450149536133
2017-06-09,32.36471939086914
2017-06-12,32.64787292480469
2017-06-13,32.526519775390625
2017-06-14,32.30404281616211
2017-06-15,32.92090606689453
2017-06-16,32.97146987915039
2017-06-19,32.96135711669922
2017-06-20,32.354618072509766
2017-06-21,31.72764015197754
2017-06-22,31.72764015197754
2017-06-23,31.606304168701172
2017-06-26,31.950115203857422
2017-06-27,31.752933502197266
2017-06-28,33.04730987548828
2017-06-29,33.022029876708984
2017-06-30,33.39113235473633
2017-07-03,33.87654113769531
2017-07-05,33.5681037902832
2017-07-06,33.97764587402344
2017-07-07,34.190006256103516
2017-07-10,34.624847412109375
2017-07-11,34.64507293701172
2017-07-12,34.64507293701172
2017-07-13,34.51361083984375
2017-07-14,34.7108039855957
2017-07-17,34.49843215942383
2017-07-18,34.60967254638672
2017-07-19,34.65012741088867
2017-07-20,34.660240173339844
2017-07-21,34.8220329284668
2017-07-24,34.95855712890625
2017-07-25,34.70574188232422
2017-07-26,34.66530227661133
2017-07-27,34.463043212890625
2017-07-28,34.47315979003906
2017-07-31,34.60967254638672
2017-08-01,33.896751403808594
2017-08-02,34.0989990234375
2017-08-03,34.18496322631836
2017-08-04,34.6754035949707
2017-08-07,34.660240173339844
2017-08-08,34.33158493041992
2017-08-09,33.98271179199219
2017-08-10,32.97146987915039
2017-08-11,32.76921844482422
2017-08-14,33.099151611328125
2017-08-15,32.92656707763672
2017-08-16,32.7032356262207
2017-08-17,32.05353546142578
2017-08-18,31.977399826049805
2017-08-21,32.104305267333984
2017-08-22,32.71339416503906
2017-08-23,32.49005126953125
2017-08-24,32.39360809326172
2017-08-25,32.49005126953125
2017-08-28,32.688011169433594
2017-08-29,33.073760986328125
2017-08-30,33.540748596191406
2017-08-31,33.667640686035156
2017-09-01,33.429080963134766
2017-09-05,33.139747619628906
2017-09-06,33.114376068115234
2017-09-07,33.92141342163086
2017-09-08,34.31224822998047
2017-09-11,34.36301803588867
2017-09-12,34.890907287597656
2017-09-13,35.08377456665039
2017-09-14,35.134521484375
2017-09-15,35.48984146118164
2017-09-18,35.966957092285156
2017-09-19,35.98726272583008
2017-09-20,35.95680618286133
2017-09-21,35.89083480834961
2017-09-22,36.2512092590332
2017-09-25,36.570980072021484
2017-09-26,36.4796142578125
2017-09-27,36.89582443237305
2017-09-28,36.733402252197266
2017-09-29,36.718170166015625
2017-10-02,37.012569427490234
2017-10-03,37.43893814086914
2017-10-04,37.74348449707031
2017-10-05,37.93128204345703
2017-10-06,37.19529724121094
2017-10-09,37.2054443359375
2017-10-10,37.266361236572266
2017-10-11,36.982120513916016
2017-10-12,37.01764678955078
2017-10-13,36.89582443237305
2017-10-16,36.90598678588867
2017-10-17,36.900901794433594
2017-10-18,36.85013961791992
2017-10-19,37.444007873535156
2017-10-20,38.02772903442383
2017-10-23,37.890682220458984
2017-10-24,35.723331451416016
2017-10-25,35.64719009399414
2017-10-26,36.58620834350586
2017-10-27,36.4796142578125
2017-10-30,35.758846282958984
2017-10-31,36.40855407714844
2017-11-01,36.02785873413086
2017-11-02,36.52528762817383
2017-11-03,36.200443267822266
2017-11-06,35.84006881713867
2017-11-07,35.774085998535156
2017-11-08,35.79437255859375
2017-11-09,35.23605728149414
2017-11-10,35.32234573364258
2017-11-13,35.31214141845703
2017-11-14,34.98103332519531
2017-11-15,34.73651885986328
2017-11-16,35.5057258605957
2017-11-17,33.972408294677734
2017-11-20,34.48691940307617
2017-11-21,34.481815338134766
2017-11-22,34.57351303100586
2017-11-24,34.09975814819336
2017-11-27,34.079376220703125
2017-11-28,34.90971755981445
2017-11-29,35.15424346923828
2017-11-30,35.82664489746094
2017-12-01,35.480262756347656
2017-12-04,35.796085357666016
2017-12-05,35.745147705078125
2017-12-06,35.71968078613281
2017-12-07,36.2800178527832
2017-12-08,36.662078857421875
2017-12-11,36.5449104309082
2017-12-12,36.631500244140625
2017-12-13,36.31550216674805
2017-12-14,35.85961151123047
2017-12-15,35.82852554321289
2017-12-18,36.574527740478516
2017-12-19,36.729942321777344
2017-12-20,36.94234848022461
2017-12-21,36.90090560913086
2017-12-22,36.7817497253418
2017-12-26,36.859458923339844
2017-12-27,36.6988639831543
2017-12-28,37.00968551635742
2017-12-29,36.82319641113281
2018-01-02,37.828224182128906
2018-01-03,38.28927993774414
2018-01-04,38.776248931884766
2018-01-05,38.90576171875
2018-01-08,38.781429290771484
2018-01-09,38.76588821411133
2018-01-10,38.39289093017578
2018-01-11,39.14925003051758
2018-01-12,39.57923126220703
2018-01-16,39.35647201538086
2018-01-17,39.65176010131836
2018-01-18,39.57923126220703
2018-01-19,40.15428161621094
2018-01-22,40.22161865234375
2018-01-23,40.076568603515625
2018-01-24,40.55835723876953
2018-01-25,40.00404357910156
2018-01-26,40.775943756103516
2018-01-29,40.92617416381836
2018-01-30,39.23732376098633
2018-01-31,38.62602615356445
2018-02-01,38.70892333984375
2018-02-02,37.610633850097656
2018-02-05,35.84925079345703
2018-02-06,36.28960037231445
2018-02-07,35.585044860839844
2018-02-08,34.69916915893555
2018-02-09,34.96855926513672
2018-02-12,35.48334503173828
2018-02-13,35.431339263916016
2018-02-14,35.940921783447266
2018-02-15,35.86812973022461
2018-02-16,35.76413345336914
2018-02-20,35.87333679199219
2018-02-21,35.99291229248047
2018-02-22,36.606510162353516
2018-02-23,37.08486557006836
2018-02-26,37.20447540283203
2018-02-27,37.03807830810547
2018-02-28,37.22526550292969
2018-03-01,35.899322509765625
2018-03-02,34.93737030029297
2018-03-05,35.779727935791016
2018-03-06,36.351707458496094
2018-03-07,35.91492462158203
2018-03-08,35.441749572753906
2018-03-09,35.91492462158203
2018-03-12,35.22335433959961
2018-03-13,35.036170959472656
2018-03-14,34.500579833984375
2018-03-15,34.74497604370117
2018-03-16,35.22335433959961
2018-03-19,34.3965950012207
2018-03-20,34.46939468383789
2018-03-21,34.74497604370117
2018-03-22,33.44503402709961
2018-03-23,32.72745895385742
2018-03-26,33.80902099609375
2018-03-27,33.21623229980469
2018-03-28,33.538631439208984
2018-03-29,34.40699005126953
