,AON
2014-06-09,81.5662841796875
2014-06-10,81.37726593017578
2014-06-11,81.3232192993164
2014-06-12,80.59406280517578
2014-06-13,80.95413208007812
2014-06-16,80.80111694335938
2014-06-17,80.99913787841797
2014-06-18,81.82734680175781
2014-06-19,81.59327697753906
2014-06-20,81.63829040527344
2014-06-23,81.80030059814453
2014-06-24,80.90913391113281
2014-06-25,81.58427429199219
2014-06-26,80.99015045166016
2014-06-27,81.36823272705078
2014-06-30,81.09817504882812
2014-07-01,81.73729705810547
2014-07-02,81.23320007324219
2014-07-03,81.28721618652344
2014-07-07,81.49424743652344
2014-07-08,81.08916473388672
2014-07-09,80.99913787841797
2014-07-10,80.98116302490234
2014-07-11,81.09817504882812
2014-07-14,81.03515625
2014-07-15,80.55804443359375
2014-07-16,80.66609954833984
2014-07-17,80.17098236083984
2014-07-18,80.7381362915039
2014-07-21,80.74710083007812
2014-07-22,81.96235656738281
2014-07-23,81.98937225341797
2014-07-24,81.89036560058594
2014-07-25,77.7044448852539
2014-07-28,78.67667388916016
2014-07-29,77.54242706298828
2014-07-30,77.72299194335938
2014-07-31,76.16114044189453
2014-08-01,75.78195190429688
2014-08-04,76.1882095336914
2014-08-05,75.12288665771484
2014-08-06,75.43887329101562
2014-08-07,75.3666763305664
2014-08-08,76.34172058105469
2014-08-11,76.6215591430664
2014-08-12,76.72088623046875
2014-08-13,77.5243911743164
2014-08-14,76.95561981201172
2014-08-15,76.36878967285156
2014-08-18,77.1993637084961
2014-08-19,77.6597900390625
2014-08-20,77.90354919433594
2014-08-21,78.48135375976562
2014-08-22,78.26468658447266
2014-08-25,78.90564727783203
2014-08-26,78.61677551269531
2014-08-27,78.39107513427734
2014-08-28,78.46329498291016
2014-08-29,78.68901824951172
2014-09-02,79.176513671875
2014-09-03,79.25774383544922
2014-09-04,79.4292984008789
2014-09-05,79.02305603027344
2014-09-08,78.97789001464844
2014-09-09,78.06607818603516
2014-09-10,78.28274536132812
2014-09-11,78.40008544921875
2014-09-12,78.61677551269531
2014-09-15,78.81539154052734
2014-09-16,78.55357360839844
2014-09-17,78.53553009033203
2014-09-18,79.35706329345703
2014-09-19,78.47232055664062
2014-09-22,78.0931396484375
2014-09-23,77.88549041748047
2014-09-24,78.8063735961914
2014-09-25,77.91260528564453
2014-09-26,78.71609497070312
2014-09-29,79.00498962402344
2014-09-30,79.14942169189453
2014-10-01,78.22856140136719
2014-10-02,78.41817474365234
2014-10-03,79.06818389892578
2014-10-06,78.78832244873047
2014-10-07,77.12714385986328
2014-10-08,75.3666763305664
2014-10-09,73.37142181396484
2014-10-10,72.6311264038086
2014-10-13,71.81858825683594
2014-10-14,72.2699966430664
2014-10-15,72.22484588623047
2014-10-16,72.16168212890625
2014-10-17,73.10059356689453
2014-10-20,72.4054183959961
2014-10-21,73.96726989746094
2014-10-22,73.74161529541016
2014-10-23,73.65133666992188
2014-10-24,74.3735580444336
2014-10-27,74.4638442993164
2014-10-28,75.37567138671875
2014-10-29,74.79788970947266
2014-10-30,75.24158477783203
2014-10-31,77.87671661376953
2014-11-03,78.94525146484375
2014-11-04,80.0953140258789
2014-11-05,80.29454040527344
2014-11-06,80.75635528564453
2014-11-07,81.33590698242188
2014-11-10,82.14185333251953
2014-11-11,81.66191864013672
2014-11-12,81.843017578125
2014-11-13,81.41738891601562
2014-11-14,81.36307525634766
2014-11-17,81.92449188232422
2014-11-18,82.03317260742188
2014-11-19,81.85208129882812
2014-11-20,81.7886734008789
2014-11-21,82.75760650634766
2014-11-24,83.59070587158203
2014-11-25,83.24659729003906
2014-11-26,83.1288833618164
2014-11-28,83.75370025634766
2014-12-01,83.69033813476562
2014-12-02,83.87141418457031
2014-12-03,84.90375518798828
2014-12-04,85.70062255859375
2014-12-05,86.1171646118164
2014-12-08,88.38104248046875
2014-12-09,88.00975036621094
2014-12-10,87.22195434570312
2014-12-11,87.19476318359375
2014-12-12,86.03568267822266
2014-12-15,85.89983367919922
2014-12-16,85.58292388916016
2014-12-17,86.61522674560547
2014-12-18,87.56602478027344
2014-12-19,87.55699157714844
2014-12-22,87.87391662597656
2014-12-23,87.53886413574219
2014-12-24,87.40306854248047
2014-12-26,87.16761016845703
2014-12-29,86.86878204345703
2014-12-30,87.14042663574219
2014-12-31,85.8726806640625
2015-01-02,85.4198989868164
2015-01-05,84.5958480834961
2015-01-06,84.08877563476562
2015-01-07,85.04862976074219
2015-01-08,86.29829406738281
2015-01-09,85.8274154663086
2015-01-12,84.61396026611328
2015-01-13,84.96715545654297
2015-01-14,84.84033203125
2015-01-15,84.71358489990234
2015-01-16,86.53370666503906
2015-01-20,85.727783203125
2015-01-21,85.61911010742188
2015-01-22,86.66049194335938
2015-01-23,85.50141143798828
2015-01-26,85.27500915527344
2015-01-27,84.5234146118164
2015-01-28,82.48594665527344
2015-01-29,82.79469299316406
2015-01-30,81.76858520507812
2015-02-02,83.4030532836914
2015-02-03,84.23844146728516
2015-02-04,84.55626678466797
2015-02-05,85.10107421875
2015-02-06,87.55278015136719
2015-02-09,87.75253295898438
2015-02-10,89.15997314453125
2015-02-11,90.87621307373047
2015-02-12,91.47549438476562
2015-02-13,91.31204986572266
2015-02-17,91.4482650756836
2015-02-18,91.31204986572266
2015-02-19,91.05782318115234
2015-02-20,91.11229705810547
2015-02-23,91.26667785644531
2015-02-24,91.33929443359375
2015-02-25,91.2121810913086
2015-02-26,91.00331115722656
2015-02-27,91.13043212890625
2015-03-02,91.02146911621094
2015-03-03,90.73091888427734
2015-03-04,90.46756744384766
2015-03-05,91.01239776611328
2015-03-06,89.70482635498047
2015-03-09,89.83193969726562
2015-03-10,87.18954467773438
2015-03-11,87.5618667602539
2015-03-12,89.24173736572266
2015-03-13,87.97049713134766
2015-03-16,89.66851806640625
2015-03-17,89.44151306152344
2015-03-18,90.37675476074219
2015-03-19,89.81378936767578
2015-03-20,90.16793060302734
2015-03-23,89.97721862792969
2015-03-24,89.15095520019531
2015-03-25,87.1259765625
2015-03-26,87.19866180419922
2015-03-27,87.0533676147461
2015-03-30,89.0782699584961
2015-03-31,87.28036499023438
2015-04-01,87.38023376464844
2015-04-02,87.74344635009766
2015-04-06,88.8331298828125
2015-04-07,88.37001037597656
2015-04-08,89.56863403320312
2015-04-09,89.36885070800781
2015-04-10,89.21449279785156
2015-04-13,89.55046081542969
2015-04-14,89.51415252685547
2015-04-15,89.42333221435547
2015-04-16,88.64244842529297
2015-04-17,87.3257827758789
2015-04-20,88.44263458251953
2015-04-21,88.17024993896484
2015-04-22,88.26103973388672
2015-04-23,88.45174407958984
2015-04-24,88.84217071533203
2015-04-27,88.91483306884766
2015-04-28,89.04194641113281
2015-04-29,89.1512680053711
2015-04-30,87.64838409423828
2015-05-01,89.64309692382812
2015-05-04,89.98920440673828
2015-05-05,88.97818756103516
2015-05-06,88.69583892822266
2015-05-07,89.1785888671875
2015-05-08,90.98198699951172
2015-05-11,91.25525665283203
2015-05-12,90.27157592773438
2015-05-13,89.8343734741211
2015-05-14,91.0639877319336
2015-05-15,90.67233276367188
2015-05-18,92.0385513305664
2015-05-19,92.38468170166016
2015-05-20,93.09513092041016
2015-05-21,93.23172760009766
2015-05-22,93.7144775390625
2015-05-26,93.04044342041016
2015-05-27,93.78736114501953
2015-05-28,93.72358703613281
2015-05-29,92.19337463378906
2015-06-01,91.91104888916016
2015-06-02,92.17518615722656
2015-06-03,92.8218765258789
2015-06-04,91.8199691772461
2015-06-05,91.9656982421875
2015-06-08,91.5102767944336
2015-06-09,91.63778686523438
2015-06-10,93.25907135009766
2015-06-11,93.98773193359375
2015-06-12,93.11334991455078
2015-06-15,93.41390991210938
2015-06-16,94.142578125
2015-06-17,94.47046661376953
2015-06-18,95.19912719726562
2015-06-19,93.80557250976562
2015-06-22,94.44315338134766
2015-06-23,94.73460388183594
2015-06-24,94.30652618408203
2015-06-25,93.8602066040039
2015-06-26,93.58696746826172
2015-06-29,91.12776184082031
2015-06-30,90.79074096679688
2015-07-01,90.81805419921875
2015-07-02,90.63591003417969
2015-07-06,90.79985809326172
2015-07-07,91.24614715576172
2015-07-08,90.40818786621094
2015-07-09,91.21884155273438
2015-07-10,92.70343780517578
2015-07-13,92.93114471435547
2015-07-14,92.95848083496094
2015-07-15,92.77631378173828
2015-07-16,93.62340545654297
2015-07-17,93.27729034423828
2015-07-20,93.19532775878906
2015-07-21,93.02224731445312
2015-07-22,92.83096313476562
2015-07-23,92.51217651367188
2015-07-24,92.24806213378906
2015-07-27,92.02037048339844
2015-07-28,92.13876342773438
2015-07-29,92.79452514648438
2015-07-30,93.12340545654297
2015-07-31,92.05458068847656
2015-08-03,90.93098449707031
2015-08-04,91.53388977050781
2015-08-05,92.5661849975586
2015-08-06,92.1916275024414
2015-08-07,92.55701446533203
2015-08-10,93.88162231445312
2015-08-11,92.55701446533203
2015-08-12,92.4748306274414
2015-08-13,92.4656753540039
2015-08-14,92.53877258300781
2015-08-17,93.68978118896484
2015-08-18,93.57103729248047
2015-08-19,92.30125427246094
2015-08-20,90.7300033569336
2015-08-21,88.18132019042969
2015-08-24,83.79645538330078
2015-08-25,81.65884399414062
2015-08-26,84.60945892333984
2015-08-27,86.22640228271484
2015-08-28,85.44991302490234
2015-08-31,85.35856628417969
2015-09-01,82.47186279296875
2015-09-02,83.17525482177734
