,BG
2017-09-01,61.357200622558594
2017-09-05,60.93846893310547
2017-09-06,60.87405776977539
2017-09-07,60.90626907348633
2017-09-08,60.245975494384766
2017-09-11,60.994834899902344
2017-09-12,57.52436447143555
2017-09-13,58.20881271362305
2017-09-14,58.64360809326172
2017-09-15,58.40205764770508
2017-09-18,58.65167236328125
2017-09-19,58.36180877685547
2017-09-20,57.54853057861328
2017-09-21,57.47605514526367
2017-09-22,57.39554977416992
2017-09-25,57.55658721923828
2017-09-26,57.54853057861328
2017-09-27,56.99293518066406
2017-09-28,55.99445724487305
2017-09-29,55.9300537109375
2017-10-02,56.300453186035156
2017-10-03,55.817317962646484
2017-10-04,55.970314025878906
2017-10-05,56.203819274902344
2017-10-06,55.33419418334961
2017-10-09,54.09416961669922
2017-10-10,54.62560272216797
2017-10-11,54.54508972167969
2017-10-12,54.63364791870117
2017-10-13,58.369834899902344
2017-10-16,56.99293518066406
2017-10-17,57.33917999267578
2017-10-18,56.71916198730469
2017-10-19,57.033203125
2017-10-20,57.306968688964844
2017-10-23,57.266700744628906
2017-10-24,56.952674865722656
2017-10-25,56.38096237182617
2017-10-26,56.33265686035156
2017-10-27,56.219940185546875
2017-10-30,55.777061462402344
2017-10-31,55.38252639770508
2017-11-01,56.010581970214844
2017-11-02,55.66433334350586
2017-11-03,54.641719818115234
2017-11-06,54.46456527709961
2017-11-07,54.29546356201172
2017-11-08,54.665863037109375
2017-11-09,54.4323616027832
2017-11-10,54.07001495361328
2017-11-13,53.393638610839844
2017-11-14,53.3211669921875
2017-11-15,52.4595832824707
2017-11-16,52.84607696533203
2017-11-17,53.113685607910156
2017-11-20,52.95150375366211
2017-11-21,52.95150375366211
2017-11-22,53.09747314453125
2017-11-24,52.91095733642578
2017-11-27,52.837982177734375
2017-11-28,53.07313919067383
2017-11-29,53.85972213745117
2017-11-30,54.25704574584961
2017-12-01,54.44356155395508
2017-12-04,54.727359771728516
2017-12-05,53.56778335571289
2017-12-06,55.40851974487305
2017-12-07,56.122108459472656
2017-12-08,56.59242630004883
2017-12-11,56.495121002197266
2017-12-12,55.692325592041016
2017-12-13,53.697513580322266
2017-12-14,53.61643600463867
2017-12-15,54.889556884765625
2017-12-18,54.35435104370117
2017-12-19,54.25704574584961
2017-12-20,54.53274917602539
2017-12-21,54.32191467285156
2017-12-22,54.119197845458984
2017-12-26,54.46787643432617
2017-12-27,54.21649932861328
2017-12-28,54.45166778564453
2017-12-29,54.39491271972656
2018-01-02,55.1328239440918
2018-01-03,56.31672668457031
2018-01-04,57.143821716308594
2018-01-05,56.71406173706055
2018-01-08,55.895057678222656
2018-01-09,56.462684631347656
2018-01-10,56.2680778503418
2018-01-11,57.1195068359375
2018-01-12,56.551883697509766
2018-01-16,56.908687591552734
2018-01-17,57.12760543823242
2018-01-18,56.47079086303711
2018-01-19,62.89310073852539
2018-01-22,66.5826644897461
2018-01-23,65.3338851928711
2018-01-24,64.89601135253906
2018-01-25,64.8716812133789
2018-01-26,66.33129119873047
2018-01-29,65.56905364990234
2018-01-30,64.83112335205078
2018-01-31,64.40945434570312
2018-02-01,64.5959701538086
2018-02-02,63.73642349243164
2018-02-05,65.5933837890625
2018-02-06,66.93946838378906
2018-02-07,65.95825958251953
2018-02-08,64.83922576904297
2018-02-09,65.4798355102539
2018-02-12,64.5959701538086
2018-02-13,64.4743423461914
2018-02-14,60.8658447265625
2018-02-15,62.97902297973633
2018-02-16,64.53738403320312
2018-02-20,62.06523132324219
2018-02-21,61.2737922668457
2018-02-22,61.673580169677734
2018-02-23,62.513954162597656
2018-02-26,61.983642578125
2018-02-27,61.05350112915039
2018-02-28,61.543052673339844
2018-03-01,61.99177551269531
2018-03-02,61.33092498779297
2018-03-05,63.63172912597656
2018-03-06,62.91374206542969
2018-03-07,63.1748161315918
2018-03-08,62.8321647644043
2018-03-09,61.159568786621094
2018-03-12,61.95100402832031
2018-03-13,61.90202713012695
2018-03-14,60.57213592529297
2018-03-15,60.1641845703125
2018-03-16,59.9112548828125
2018-03-19,59.27486038208008
2018-03-20,60.36814880371094
2018-03-21,59.576725006103516
2018-03-22,58.78531265258789
2018-03-23,59.16877746582031
2018-03-26,59.715431213378906
2018-03-27,59.24221420288086
2018-03-28,59.60938262939453
2018-03-29,60.327369689941406
2018-04-02,59.21774673461914
2018-04-03,60.47423553466797
2018-04-04,61.714393615722656
2018-04-05,61.30642318725586
2018-04-06,61.673580169677734
2018-04-09,61.1187744140625
2018-04-10,60.45789337158203
2018-04-11,60.77610397338867
2018-04-12,61.23301315307617
2018-04-13,61.30642318725586
2018-04-16,61.24115753173828
2018-04-17,61.029022216796875
2018-04-18,61.077980041503906
2018-04-19,61.763336181640625
2018-04-20,60.15602111816406
2018-04-23,59.91939926147461
2018-04-24,59.33196258544922
2018-04-25,59.1932487487793
2018-04-26,58.72004699707031
2018-04-27,59.30748748779297
2018-04-30,58.93217468261719
2018-05-01,58.4508056640625
2018-05-02,59.79702377319336
2018-05-03,57.3330078125
2018-05-04,57.512516021728516
2018-05-07,56.59055709838867
2018-05-08,56.721099853515625
2018-05-09,57.047454833984375
2018-05-10,57.72465133666992
2018-05-11,58.06732940673828
2018-05-14,57.961273193359375
2018-05-15,57.961273193359375
2018-05-16,57.59410095214844
2018-05-17,57.67568588256836
2018-05-18,57.20758056640625
2018-05-21,57.42933654785156
2018-05-22,57.46217346191406
2018-05-23,57.355411529541016
2018-05-24,57.56892395019531
2018-05-25,57.43753433227539
2018-05-29,57.20758056640625
2018-05-30,57.77424621582031
2018-05-31,57.11725616455078
2018-06-01,57.3964729309082
2018-06-04,57.47858810424805
2018-06-05,57.84815216064453
2018-06-06,57.5443000793457
2018-06-07,56.74768829345703
2018-06-08,56.805179595947266
2018-06-11,57.23223114013672
2018-06-12,57.23223114013672
2018-06-13,58.299835205078125
2018-06-14,57.938480377197266
2018-06-15,57.552513122558594
2018-06-18,58.37374496459961
2018-06-19,59.01430892944336
2018-06-20,57.708534240722656
2018-06-21,58.349117279052734
2018-06-22,58.73509979248047
2018-06-25,58.51336669921875
2018-06-26,58.24236297607422
2018-06-27,57.5443000793457
2018-06-28,57.1583137512207
2018-06-29,57.248653411865234
2018-07-02,56.93657302856445
2018-07-03,55.84434127807617
2018-07-05,56.99406814575195
2018-07-06,57.306148529052734
2018-07-09,57.04335021972656
2018-07-10,57.65106201171875
2018-07-11,57.28971862792969
2018-07-12,56.54237365722656
2018-07-13,56.230316162109375
2018-07-16,55.56510925292969
2018-07-17,56.452049255371094
2018-07-18,56.181034088134766
2018-07-19,55.81968688964844
2018-07-20,55.86896514892578
2018-07-23,55.56510925292969
2018-07-24,55.68008804321289
2018-07-25,55.918235778808594
2018-07-26,56.238525390625
2018-07-27,55.8525505065918
2018-07-30,55.98393630981445
2018-07-31,56.77231216430664
2018-08-01,54.201847076416016
2018-08-02,54.49748611450195
2018-08-03,54.275753021240234
2018-08-06,54.39073944091797
2018-08-07,54.784934997558594
2018-08-08,54.03759765625
2018-08-09,53.536651611328125
2018-08-10,52.05842208862305
2018-08-13,50.60481643676758
2018-08-14,50.875816345214844
2018-08-15,50.74443054199219
2018-08-16,51.426048278808594
2018-08-17,51.77098083496094
2018-08-20,52.41153335571289
2018-08-21,52.87507629394531
2018-08-22,52.14666748046875
2018-08-23,51.89836120605469
2018-08-24,53.123390197753906
2018-08-27,53.55380630493164
2018-08-28,53.595191955566406
2018-08-29,54.066986083984375
2018-08-30,53.52070617675781
2018-08-31,53.785560607910156
2018-09-04,52.7343635559082
2018-09-05,52.966121673583984
2018-09-06,52.38671112060547
2018-09-07,52.72608184814453
2018-09-10,52.11357498168945
2018-09-11,52.361881256103516
2018-09-12,52.651580810546875
2018-09-13,52.70951461791992
2018-09-14,53.247554779052734
2018-09-17,53.479312896728516
2018-09-18,53.63657760620117
2018-09-19,54.00077438354492
2018-09-20,54.778839111328125
2018-09-21,55.23408889770508
2018-09-24,54.820228576660156
2018-09-25,55.151309967041016
2018-09-26,55.788673400878906
2018-09-27,56.73227310180664
2018-09-28,56.872982025146484
2018-10-01,55.96249771118164
2018-10-02,57.16267395019531
2018-10-03,56.955753326416016
2018-10-04,56.60811996459961
2018-10-05,57.055084228515625
2018-10-08,58.578086853027344
2018-10-09,57.86625671386719
2018-10-10,55.83004379272461
2018-10-11,55.134769439697266
2018-10-12,55.631385803222656
2018-10-15,56.301841735839844
2018-10-16,56.939208984375
2018-10-17,56.798492431640625
2018-10-18,55.714168548583984
2018-10-19,55.81349563598633
2018-10-22,55.325130462646484
2018-10-23,55.37479782104492
2018-10-24,54.33185958862305
2018-10-25,54.72917938232422
2018-10-26,53.992515563964844
2018-10-29,54.43946838378906
2018-10-30,56.301841735839844
2018-10-31,51.153404235839844
2018-11-01,51.790748596191406
2018-11-02,51.732818603515625
2018-11-05,51.318939208984375
2018-11-06,52.41982650756836
2018-11-07,51.93975067138672
2018-11-08,51.71625518798828
2018-11-09,52.37016677856445
2018-11-12,51.39344787597656
2018-11-13,51.09546661376953
2018-11-14,49.737998962402344
2018-11-15,48.84406280517578
2018-11-16,48.76056671142578
2018-11-19,48.76056671142578
2018-11-20,48.44334411621094
2018-11-21,48.61030960083008
2018-11-23,48.00925064086914
2018-11-26,48.81065368652344
2018-11-27,48.66875076293945
2018-11-28,48.944236755371094
2018-11-29,48.38491439819336
2018-11-30,47.641944885253906
2018-12-03,49.52858352661133
2018-12-04,48.45170593261719
2018-12-06,48.977622985839844
2018-12-07,49.645442962646484
2018-12-10,49.78738021850586
2018-12-11,48.81065368652344
2018-12-12,49.77903366088867
2018-12-13,49.31988525390625
2018-12-14,49.11119079589844
2018-12-17,48.326473236083984
2018-12-18,47.408203125
2018-12-19,47.22454833984375
2018-12-20,45.287811279296875
2018-12-21,44.5364875793457
2018-12-24,43.4596061706543
2018-12-26,44.661720275878906
2018-12-27,44.48640823364258
2018-12-28,44.24431228637695
2018-12-31,44.611629486083984
2019-01-02,44.60327911376953
2019-01-03,44.58657455444336
2019-01-04,45.82208251953125
2019-01-07,46.20610046386719
2019-01-08,46.523311614990234
2019-01-09,47.62525177001953
2019-01-10,47.308021545410156
2019-01-11,46.514976501464844
2019-01-14,45.546600341796875
2019-01-15,44.436317443847656
2019-01-16,43.7183837890625
2019-01-17,43.69334030151367
2019-01-18,44.26935577392578
2019-01-22,43.31768798828125
2019-01-23,43.96882247924805
2019-01-24,44.3194465637207
2019-01-25,44.48640823364258
2019-01-28,45.02067184448242
2019-01-29,44.8370246887207
2019-01-30,45.42137145996094
2019-01-31,45.972347259521484
2019-02-01,45.88051986694336
2019-02-04,45.17094039916992
2019-02-05,45.07076644897461
2019-02-06,45.271114349365234
2019-02-07,44.75354766845703
2019-02-08,44.26935577392578
2019-02-11,43.69334030151367
2019-02-12,43.98552322387695
2019-02-13,44.38623046875
2019-02-14,44.16917419433594
2019-02-15,44.08491134643555
2019-02-19,44.37144088745117
2019-02-20,44.413578033447266
2019-02-21,45.07093811035156
2019-02-22,43.62981414794922
2019-02-25,45.0287971496582
2019-02-26,44.548423767089844
2019-02-27,44.691688537597656
2019-02-28,44.733848571777344
2019-03-01,44.666404724121094
2019-03-04,44.50628662109375
2019-03-05,43.99220275878906
2019-03-06,42.997737884521484
2019-03-07,42.626930236816406
2019-03-08,42.33196258544922
2019-03-11,43.520263671875
2019-03-12,43.82365036010742
2019-03-13,43.84050750732422
2019-03-14,43.865787506103516
2019-03-15,44.548423767089844
2019-03-18,44.00904846191406
2019-03-19,43.865787506103516
2019-03-20,43.326419830322266
2019-03-21,44.068050384521484
2019-03-22,43.57081985473633
2019-03-25,43.3516960144043
2019-03-26,43.478111267089844
2019-03-27,43.66352844238281
2019-03-28,43.99220275878906
2019-03-29,44.725406646728516
2019-04-01,44.50628662109375
2019-04-02,43.958492279052734
2019-04-03,43.73094177246094
2019-04-04,44.8518180847168
2019-04-05,44.877105712890625
2019-04-08,45.113075256347656
2019-04-09,44.75911331176758
2019-04-10,44.65798568725586
2019-04-11,44.63269805908203
2019-04-12,44.37144088745117
2019-04-15,44.22816848754883
2019-04-16,43.604530334472656
2019-04-17,43.44440841674805
2019-04-18,43.09044647216797
2019-04-22,43.24213790893555
2019-04-23,43.191585540771484
2019-04-24,43.0820198059082
2019-04-25,40.95826721191406
2019-04-26,41.27008056640625
2019-04-29,42.239253997802734
2019-04-30,44.16917419433594
2019-05-01,43.958492279052734
2019-05-02,43.09044647216797
2019-05-03,43.10731506347656
2019-05-06,42.68592071533203
2019-05-07,42.12128448486328
2019-05-08,45.037235260009766
2019-05-09,44.80968475341797
2019-05-10,45.30691146850586
2019-05-13,44.23659896850586
2019-05-14,44.37144088745117
2019-05-15,44.89396286010742
2019-05-16,44.91081237792969
2019-05-17,44.43438720703125
2019-05-20,44.09410858154297
2019-05-21,44.22171401977539
2019-05-22,44.15365219116211
2019-05-23,43.74528884887695
2019-05-24,43.005149841308594
2019-05-28,43.064693450927734
2019-05-29,44.077083587646484
2019-05-30,43.5411262512207
2019-05-31,44.48543930053711
2019-06-03,46.45065689086914
2019-06-04,46.578277587890625
2019-06-05,46.391117095947266
2019-06-06,46.876033782958984
2019-06-07,46.9185791015625
2019-06-10,47.98200607299805
2019-06-11,47.81184768676758
2019-06-12,48.577518463134766
2019-06-13,48.917823791503906
2019-06-14,49.22410202026367
2019-06-17,48.926326751708984
2019-06-18,49.32617950439453
2019-06-19,48.79872512817383
2019-06-20,49.01141357421875
2019-06-21,48.960357666015625
2019-06-24,48.90930938720703
2019-06-25,47.539615631103516
2019-06-26,47.326927185058594
2019-06-27,46.876033782958984
2019-06-28,47.39499282836914
2019-07-01,47.888423919677734
2019-07-02,47.990509033203125
2019-07-03,48.26274108886719
2019-07-05,48.160667419433594
2019-07-08,48.466922760009766
2019-07-09,48.73916244506836
2019-07-10,48.65408706665039
2019-07-11,48.1096076965332
2019-07-12,48.373348236083984
2019-07-15,48.3052864074707
2019-07-16,47.505577087402344
2019-07-17,47.360958099365234
2019-07-18,47.4970817565918
2019-07-19,47.275882720947266
2019-07-22,47.93095779418945
2019-07-23,48.466922760009766
2019-07-24,48.3818473815918
2019-07-25,48.177677154541016
2019-07-26,48.43289566040039
2019-07-29,48.135135650634766
2019-07-30,47.947967529296875
2019-07-31,49.709014892578125
2019-08-01,49.27513122558594
2019-08-02,48.65408706665039
2019-08-05,47.046173095703125
2019-08-06,47.70125198364258
2019-08-07,47.871402740478516
2019-08-08,49.42827224731445
2019-08-09,48.67960739135742
2019-08-12,45.39574432373047
2019-08-13,45.48932647705078
2019-08-14,45.37872314453125
2019-08-15,45.787078857421875
2019-08-16,46.68036651611328
2019-08-19,47.2298469543457
2019-08-20,46.27684020996094
2019-08-21,46.96369171142578
2019-08-22,47.135406494140625
2019-08-23,45.69300079345703
2019-08-26,45.94199752807617
2019-08-27,45.143531799316406
2019-08-28,45.02333068847656
2019-08-29,45.17787170410156
2019-08-30,45.856136322021484
2019-09-03,45.81321334838867
2019-09-04,46.27684020996094
2019-09-05,47.41014862060547
2019-09-06,47.90811538696289
2019-09-09,49.02424621582031
2019-09-10,48.929813385009766
2019-09-11,49.77120590209961
2019-09-12,49.36769104003906
2019-09-13,48.792442321777344
2019-09-16,49.642425537109375
2019-09-17,48.646480560302734
2019-09-18,48.921226501464844
2019-09-19,48.2086067199707
2019-09-20,48.04548263549805
2019-09-23,48.054073333740234
2019-09-24,47.6934700012207
2019-09-25,48.14851379394531
2019-09-26,48.560630798339844
2019-09-27,48.543460845947266
2019-09-30,48.61213302612305
2019-10-01,48.41466522216797
2019-10-02,47.959632873535156
2019-10-03,47.899532318115234
2019-10-04,48.32881546020508
2019-10-07,47.76215744018555
2019-10-08,46.72329330444336
2019-10-09,47.0753059387207
2019-10-10,47.547515869140625
2019-10-11,48.26012420654297
2019-10-14,48.552040100097656
2019-10-15,49.05000686645508
2019-10-16,47.564693450927734
2019-10-17,47.26418685913086
2019-10-18,46.96369171142578
2019-10-21,47.35005569458008
2019-10-22,47.564693450927734
2019-10-23,47.607627868652344
2019-10-24,46.91217803955078
2019-10-25,47.42732238769531
2019-10-28,47.676307678222656
2019-10-29,48.242950439453125
2019-10-30,45.29806900024414
2019-10-31,46.36268997192383
2019-11-01,46.551578521728516
2019-11-04,48.30305099487305
2019-11-05,47.72781753540039
2019-11-06,47.40156555175781
2019-11-07,47.607627868652344
2019-11-08,47.98539352416992
2019-11-11,47.92530059814453
2019-11-12,47.83943176269531
2019-11-13,47.39297866821289
2019-11-14,47.607627868652344
2019-11-15,48.681922912597656
2019-11-18,47.37369155883789
2019-11-19,48.222740173339844
2019-11-20,47.91084289550781
2019-11-21,47.33904266357422
2019-11-22,46.853878021240234
2019-11-25,46.68058776855469
2019-11-26,46.16075897216797
2019-11-27,46.30804443359375
2019-11-29,46.247398376464844
2019-12-02,46.38602066040039
2019-12-03,45.79688262939453
2019-12-04,46.00481033325195
2019-12-05,46.36003494262695
2019-12-06,46.54197692871094
2019-12-09,46.26472473144531
2019-12-10,47.399688720703125
2019-12-11,47.89352035522461
2019-12-12,48.4566764831543
2019-12-13,48.318050384521484
2019-12-16,48.4480094909668
2019-12-17,48.378684997558594
2019-12-18,48.63861083984375
2019-12-19,48.49998474121094
2019-12-20,49.860206604003906
2019-12-23,49.357704162597656
2019-12-24,49.4270133972168
2019-12-26,49.712921142578125
2019-12-27,49.70425796508789
2019-12-30,49.513648986816406
2019-12-31,49.860206604003906
2020-01-02,49.86887741088867
2020-01-03,50.198089599609375
2020-01-06,49.83421325683594
2020-01-07,49.41835021972656
2020-01-08,48.85519790649414
2020-01-09,48.49998474121094
2020-01-10,48.222740173339844
2020-01-13,48.32670974731445
2020-01-14,48.17075729370117
2020-01-15,47.98015594482422
2020-01-16,48.7945556640625
2020-01-17,48.56930160522461
2020-01-21,48.87252426147461
2020-01-22,48.41335678100586
2020-01-23,48.17075729370117
2020-01-24,47.06179428100586
2020-01-27,44.913169860839844
2020-01-28,44.71390151977539
2020-01-29,44.22873306274414
2020-01-30,45.4589958190918
2020-01-31,45.42433547973633
2020-02-03,45.909515380859375
2020-02-04,45.90084457397461
2020-02-05,47.09645080566406
2020-02-06,46.47264862060547
2020-02-07,46.853878021240234
2020-02-10,47.365028381347656
2020-02-11,47.65093231201172
2020-02-12,47.66826248168945
2020-02-13,48.761165618896484
2020-02-14,47.40597152709961
2020-02-18,46.8638801574707
2020-02-19,47.003780364990234
2020-02-20,47.196128845214844
2020-02-21,46.54037857055664
2020-02-24,46.35677719116211
2020-02-25,44.608116149902344
2020-02-26,44.17970657348633
2020-02-27,41.83650588989258
2020-02-28,41.04961395263672
2020-03-02,42.86820602416992
2020-03-03,42.457279205322266
2020-03-04,43.46274185180664
2020-03-05,42.334877014160156
2020-03-06,40.96218490600586
2020-03-09,38.10313415527344
2020-03-10,37.89330291748047
2020-03-11,34.885616302490234
2020-03-12,31.606889724731445
2020-03-13,33.71402359008789
2020-03-16,29.412330627441406
2020-03-17,30.85496711730957
2020-03-18,26.448368072509766
2020-03-19,28.625442504882812
2020-03-20,27.786088943481445
2020-03-23,28.625442504882812
2020-03-24,30.601417541503906
2020-03-25,32.02656936645508
2020-03-26,32.909637451171875
2020-03-27,31.64185905456543
2020-03-30,34.61457061767578
2020-03-31,35.873600006103516
2020-04-01,33.54790115356445
2020-04-02,34.16867446899414
2020-04-03,32.49870681762695
2020-04-06,33.46046829223633
2020-04-07,33.241886138916016
2020-04-08,34.483421325683594
2020-04-09,35.6987419128418
2020-04-13,34.05500793457031
2020-04-14,34.50091552734375
2020-04-15,32.280120849609375
2020-04-16,33.32056427001953
2020-04-17,35.05173873901367
2020-04-20,33.99380111694336
2020-04-21,31.58941078186035
2020-04-22,33.04953384399414
2020-04-23,34.21238327026367
2020-04-24,34.632057189941406
2020-04-27,34.702003479003906
2020-04-28,35.34026336669922
2020-04-29,36.415687561035156
2020-04-30,34.684513092041016
2020-05-01,33.12821960449219
2020-05-04,32.95335388183594
2020-05-05,33.171932220458984
2020-05-06,29.901948928833008
2020-05-07,31.799243927001953
2020-05-08,31.93912696838379
2020-05-11,30.312889099121094
2020-05-12,30.277917861938477
2020-05-13,30.03310775756836
2020-05-14,30.400314331054688
2020-05-15,30.453548431396484
2020-05-18,31.42933464050293
2020-05-19,31.17208480834961
2020-05-20,31.571273803710938
2020-05-21,31.51804542541504
2020-05-22,31.384981155395508
2020-05-26,33.460758209228516
2020-05-27,34.91557312011719
2020-05-28,34.48090362548828
2020-05-29,34.61396026611328
2020-06-01,34.79137420654297
2020-06-02,35.367984771728516
2020-06-03,36.71635055541992
2020-06-04,36.63650894165039
2020-06-05,37.674400329589844
2020-06-08,38.86309814453125
2020-06-09,38.06471633911133
2020-06-10,35.85587692260742
2020-06-11,34.489768981933594
2020-06-12,34.94218063354492
2020-06-15,35.323638916015625
2020-06-16,36.44135284423828
2020-06-17,35.84700393676758
2020-06-18,36.556671142578125
2020-06-19,36.04216384887695
2020-06-22,35.82926940917969
2020-06-23,36.44135284423828
2020-06-24,36.538936614990234
2020-06-25,37.71875
2020-06-26,35.678470611572266
2020-06-29,36.201847076416016
2020-06-30,36.485713958740234
2020-07-01,35.59861755371094
2020-07-02,35.288150787353516
2020-07-06,35.917972564697266
2020-07-07,35.16395568847656
2020-07-08,34.76476287841797
2020-07-09,33.91316604614258
2020-07-10,35.3857307434082
2020-07-13,35.92684555053711
2020-07-14,37.16876220703125
2020-07-15,38.34858703613281
2020-07-16,38.00262451171875
2020-07-17,38.19778060913086
2020-07-20,37.17763137817383
2020-07-21,38.046966552734375
2020-07-22,38.472774505615234
2020-07-23,39.723567962646484
2020-07-24,39.324378967285156
2020-07-27,39.91871643066406
2020-07-28,39.56388854980469
2020-07-29,40.078399658203125
2020-07-30,39.927589416503906
2020-07-31,38.53487777709961
2020-08-03,39.058250427246094
2020-08-04,39.3066291809082
2020-08-05,39.77678298950195
2020-08-06,39.652587890625
2020-08-07,40.3267707824707
2020-08-10,41.515464782714844
2020-08-11,41.44450759887695
2020-08-12,41.52434539794922
2020-08-13,41.22273254394531
2020-08-14,41.18686294555664
2020-08-17,41.59935760498047
2020-08-18,41.40208053588867
2020-08-19,41.868377685546875
2020-08-20,41.240665435791016
2020-08-21,41.940120697021484
2020-08-24,41.99392318725586
2020-08-25,42.092559814453125
2020-08-26,41.8325080871582
2020-08-27,41.464847564697266
2020-08-28,41.85044479370117
2020-08-31,40.908870697021484
2020-09-01,40.77436447143555
2020-09-02,41.61730194091797
2020-09-03,41.034420013427734
2020-09-04,41.68006134033203
2020-09-08,40.5501823425293
2020-09-09,41.115116119384766
2020-09-10,40.70263671875
2020-09-11,40.92680740356445
2020-09-14,41.47381591796875
2020-09-15,41.581417083740234
2020-09-16,41.706966400146484
2020-09-17,42.442291259765625
2020-09-18,42.69336700439453
2020-09-21,41.00752258300781
2020-09-22,41.23169708251953
2020-09-23,40.04801940917969
2020-09-24,40.03904342651367
2020-09-25,41.33033752441406
2020-09-28,41.697994232177734
2020-09-29,40.514312744140625
2020-09-30,40.98060989379883
2020-10-01,41.08821487426758
2020-10-02,41.59935760498047
2020-10-05,42.36158752441406
2020-10-06,42.68440628051758
2020-10-07,43.993629455566406
2020-10-08,43.95777130126953
2020-10-09,45.258026123046875
2020-10-12,46.0830078125
2020-10-13,45.679481506347656
2020-10-14,46.764530181884766
2020-10-15,48.61178970336914
2020-10-16,48.95256042480469
2020-10-19,48.961509704589844
2020-10-20,49.34712219238281
2020-10-21,49.40988540649414
2020-10-22,50.62047576904297
2020-10-23,50.2348747253418
2020-10-26,49.9389533996582
2020-10-27,49.9389533996582
2020-10-28,52.064205169677734
2020-10-29,52.27046203613281
2020-10-30,50.871559143066406
2020-11-02,52.07318115234375
2020-11-03,50.64737319946289
2020-11-04,50.18107604980469
2020-11-05,52.458770751953125
2020-11-06,51.571006774902344
2020-11-09,50.979156494140625
2020-11-10,52.736759185791016
2020-11-11,52.81745910644531
2020-11-12,52.00144577026367
2020-11-13,53.059574127197266
2020-11-16,54.42261505126953
2020-11-17,53.69022750854492
2020-11-18,52.78604507446289
2020-11-19,52.921669006347656
2020-11-20,53.11155319213867
2020-11-23,54.18751907348633
2020-11-24,56.64690017700195
2020-11-25,55.90547180175781
2020-11-27,55.01033020019531
2020-11-30,53.24717712402344
2020-12-01,53.7716064453125
2020-12-02,53.6269416809082
2020-12-03,54.95608139038086
2020-12-04,55.57996368408203
2020-12-07,54.95608139038086
2020-12-08,55.471458435058594
2020-12-09,57.41544723510742
2020-12-10,58.31963348388672
2020-12-11,59.71207046508789
2020-12-14,57.66862487792969
2020-12-15,58.91639709472656
2020-12-16,58.43716812133789
2020-12-17,57.8675422668457
2020-12-18,58.211124420166016
2020-12-21,58.60895919799805
2020-12-22,57.94890594482422
2020-12-23,58.5185546875
2020-12-24,58.165916442871094
2020-12-28,57.96700668334961
2020-12-29,57.3611946105957
2020-12-30,58.94352340698242
2020-12-31,59.29615020751953
2021-01-04,59.41368865966797
2021-01-05,60.9417610168457
2021-01-06,63.446327209472656
2021-01-07,62.78628921508789
2021-01-08,63.473472595214844
2021-01-11,63.03945541381836
2021-01-12,63.01232147216797
2021-01-13,63.68142318725586
2021-01-14,65.3270263671875
2021-01-15,63.889381408691406
2021-01-19,63.88034439086914
2021-01-20,64.11542510986328
2021-01-21,62.09909439086914
2021-01-22,62.02677536010742
2021-01-25,61.2310905456543
2021-01-26,60.26362228393555
2021-01-27,57.78615951538086
2021-01-28,60.26362228393555
2021-01-29,59.16956329345703
2021-02-01,60.82420349121094
2021-02-02,62.84052276611328
2021-02-03,63.74473190307617
2021-02-04,64.72124481201172
2021-02-05,66.08653259277344
2021-02-08,67.0088119506836
2021-02-09,68.20232391357422
2021-02-10,67.53323364257812
2021-02-11,68.90756225585938
2021-02-12,70.99182891845703
2021-02-16,72.18412017822266
2021-02-17,70.99182891845703
2021-02-18,68.02472686767578
2021-02-19,69.51738739013672
2021-02-22,71.16476440429688
2021-02-23,70.45484161376953
2021-02-24,69.86324310302734
2021-02-25,68.00653839111328
2021-02-26,69.69942474365234
2021-03-01,71.6107406616211
2021-03-02,72.13861846923828
2021-03-03,71.40137481689453
2021-03-04,69.22612762451172
2021-03-05,70.73699188232422
2021-03-08,71.41049194335938
2021-03-09,71.95658111572266
2021-03-10,73.28541564941406
2021-03-11,74.14094543457031
2021-03-12,73.52204895019531
2021-03-15,72.12041473388672
2021-03-16,71.88377380371094
2021-03-17,71.95658111572266
2021-03-18,71.47421264648438
2021-03-19,71.1556625366211
2021-03-22,70.68238830566406
2021-03-23,68.78926849365234
2021-03-24,68.74373626708984
2021-03-25,70.17267608642578
2021-03-26,72.15681457519531
2021-03-29,70.70059204101562
2021-03-30,72.63921356201172
2021-03-31,72.1477279663086
2021-04-01,72.99415588378906
2021-04-05,71.84737396240234
2021-04-06,72.18412017822266
2021-04-07,71.51972198486328
2021-04-08,71.34678649902344
2021-04-09,72.31155395507812
2021-04-12,72.13861846923828
2021-04-13,70.70059204101562
2021-04-14,72.83944702148438
2021-04-15,73.64037322998047
2021-04-16,76.10689544677734
2021-04-19,75.70640563964844
2021-04-20,74.00442504882812
2021-04-21,75.36055755615234
2021-04-22,75.86112213134766
2021-04-23,77.45391082763672
2021-04-26,78.31856536865234
2021-04-27,80.40279388427734
2021-04-28,77.9544677734375
2021-04-29,77.78157806396484
2021-04-30,76.83499908447266
2021-05-03,78.11831665039062
2021-05-04,79.21048736572266
2021-05-05,81.91364288330078
2021-05-06,80.97618865966797
2021-05-07,83.11506652832031
2021-05-10,82.40512084960938
2021-05-11,82.61447143554688
2021-05-12,80.4209976196289
2021-05-13,81.28564453125
2021-05-14,82.4870376586914
2021-05-17,81.49498748779297
2021-05-18,80.33258056640625
2021-05-19,78.68511962890625
