,NSC
2014-05-12,76.69380950927734
2014-05-13,77.34373474121094
2014-05-14,77.2168960571289
2014-05-15,76.43223571777344
2014-05-16,77.15349578857422
2014-05-19,77.49433898925781
2014-05-20,77.57357788085938
2014-05-21,78.33452606201172
2014-05-22,78.50096893310547
2014-05-23,78.62776184082031
2014-05-27,79.11126708984375
2014-05-28,79.37283325195312
2014-05-29,80.086181640625
2014-05-30,79.85633850097656
2014-06-02,79.72158813476562
2014-06-03,78.37413024902344
2014-06-04,78.6119155883789
2014-06-05,79.65023803710938
2014-06-06,80.65689086914062
2014-06-09,81.1641845703125
2014-06-10,80.78369140625
2014-06-11,80.6489486694336
2014-06-12,79.42037963867188
2014-06-13,80.18132019042969
2014-06-16,80.49834442138672
2014-06-17,80.45079803466797
2014-06-18,81.4970474243164
2014-06-19,81.76654815673828
2014-06-20,82.75731658935547
2014-06-23,81.91714477539062
2014-06-24,80.95012664794922
2014-06-25,81.08487701416016
2014-06-26,80.561767578125
2014-06-27,80.56969451904297
2014-06-30,81.66349792480469
2014-07-01,81.28304290771484
2014-07-02,82.08358001708984
2014-07-03,82.3055191040039
2014-07-07,81.822021484375
2014-07-08,81.39400482177734
2014-07-09,81.95677185058594
2014-07-10,81.1720962524414
2014-07-11,82.3927230834961
2014-07-14,82.77317810058594
2014-07-15,82.70974731445312
2014-07-16,83.46275329589844
2014-07-17,82.73355102539062
2014-07-18,84.1602554321289
2014-07-21,84.19194793701172
2014-07-22,85.29368591308594
2014-07-23,84.68338775634766
2014-07-24,85.428466796875
2014-07-25,85.20651245117188
2014-07-28,83.48652648925781
2014-07-29,82.00433349609375
2014-07-30,82.61007690429688
2014-07-31,81.0240249633789
2014-08-01,80.65739440917969
2014-08-04,80.79286193847656
2014-08-05,80.25089263916016
2014-08-06,79.77268981933594
2014-08-07,79.70096588134766
2014-08-08,80.79286193847656
2014-08-11,81.96446990966797
2014-08-12,81.65364837646484
2014-08-13,82.27531433105469
2014-08-14,82.8651123046875
2014-08-15,83.2795639038086
2014-08-18,84.50692749023438
2014-08-19,84.54680633544922
2014-08-20,84.76994323730469
2014-08-21,83.82947540283203
2014-08-22,84.068603515625
2014-08-25,84.1243896484375
2014-08-26,84.10843658447266
2014-08-27,85.13660430908203
2014-08-28,84.9452896118164
2014-08-29,85.280029296875
2014-09-02,85.28800964355469
2014-09-03,86.04515838623047
2014-09-04,86.52338409423828
2014-09-05,87.31239318847656
2014-09-08,86.58711242675781
2014-09-09,86.69871520996094
2014-09-10,86.06907653808594
2014-09-11,86.58711242675781
2014-09-12,85.98936462402344
2014-09-15,86.21253967285156
2014-09-16,87.00955200195312
2014-09-17,89.08177947998047
2014-09-18,89.38462829589844
2014-09-19,89.26509857177734
2014-09-22,88.46810150146484
2014-09-23,87.71890258789062
2014-09-24,88.82673645019531
2014-09-25,87.51166534423828
2014-09-26,88.71514892578125
2014-09-29,88.80284881591797
2014-09-30,88.94628143310547
2014-10-01,86.59510040283203
2014-10-02,87.76670837402344
2014-10-03,89.63969421386719
2014-10-06,88.55575561523438
2014-10-07,86.27631378173828
2014-10-08,86.99365234375
2014-10-09,84.02873992919922
2014-10-10,81.58190155029297
2014-10-13,82.25938415527344
2014-10-14,83.24766540527344
2014-10-15,83.84540557861328
2014-10-16,83.52661895751953
2014-10-17,84.91340637207031
2014-10-20,85.33583068847656
2014-10-21,87.55150604248047
2014-10-22,84.88153839111328
2014-10-23,85.97343444824219
2014-10-24,87.18489074707031
2014-10-27,87.1609878540039
2014-10-28,88.70719146728516
2014-10-29,88.2130355834961
2014-10-30,87.30445098876953
2014-10-31,88.18114471435547
2014-11-03,87.20083618164062
2014-11-04,86.70670318603516
2014-11-05,87.96459197998047
2014-11-06,88.7096939086914
2014-11-07,90.42430877685547
2014-11-10,93.42079162597656
2014-11-11,93.44483947753906
2014-11-12,93.46888732910156
2014-11-13,92.49944305419922
2014-11-14,92.96411895751953
2014-11-17,92.80387878417969
2014-11-18,92.44332122802734
2014-11-19,92.27508544921875
2014-11-20,92.44332122802734
2014-11-21,92.42730712890625
2014-11-24,93.22051239013672
2014-11-25,93.8454360961914
2014-11-26,93.90152740478516
2014-11-28,89.44681549072266
2014-12-01,85.21643829345703
2014-12-02,87.57198333740234
2014-12-03,89.64712524414062
2014-12-04,85.96958923339844
2014-12-05,85.78528594970703
2014-12-08,82.84485626220703
2014-12-09,83.38970184326172
2014-12-10,81.14630126953125
2014-12-11,82.2279281616211
2014-12-12,81.36263275146484
2014-12-15,81.45874786376953
2014-12-16,81.98756408691406
2014-12-17,84.32711029052734
2014-12-18,87.31560516357422
2014-12-19,87.37167358398438
2014-12-22,88.14885711669922
2014-12-23,89.09427642822266
2014-12-24,89.26252746582031
2014-12-26,89.36669158935547
2014-12-29,89.56698608398438
2014-12-30,88.78982543945312
2014-12-31,87.82038116455078
2015-01-02,87.45185089111328
2015-01-05,85.24047088623047
2015-01-06,82.52438354492188
2015-01-07,82.52438354492188
2015-01-08,83.31756591796875
2015-01-09,82.66057586669922
2015-01-12,81.69914245605469
2015-01-13,81.31456756591797
2015-01-14,80.9780502319336
2015-01-15,81.59495544433594
2015-01-16,82.98907470703125
2015-01-20,82.88492584228516
2015-01-21,83.60601043701172
2015-01-22,85.00010681152344
2015-01-23,83.95053100585938
2015-01-26,85.01612854003906
2015-01-27,83.47781372070312
2015-01-28,82.52438354492188
2015-01-29,83.1573257446289
2015-01-30,81.69914245605469
2015-02-02,83.34961700439453
2015-02-03,85.94552612304688
2015-02-04,85.67967224121094
2015-02-05,86.88815307617188
2015-02-06,86.8398208618164
2015-02-09,87.00092315673828
2015-02-10,87.49234771728516
2015-02-11,87.90324401855469
2015-02-12,88.6847152709961
2015-02-13,88.5477523803711
2015-02-17,89.16001892089844
2015-02-18,89.5950927734375
2015-02-19,89.9012222290039
2015-02-20,90.01400756835938
2015-02-23,89.36951446533203
2015-02-24,89.3211669921875
2015-02-25,89.29698181152344
2015-02-26,88.57996368408203
2015-02-27,87.94355010986328
2015-03-02,88.82167053222656
2015-03-03,87.30707550048828
2015-03-04,87.76628112792969
2015-03-05,87.94355010986328
2015-03-06,87.17816925048828
2015-03-09,87.83879852294922
2015-03-10,86.67060089111328
2015-03-11,87.18619537353516
2015-03-12,87.99990844726562
2015-03-13,87.53263854980469
2015-03-16,89.08751678466797
2015-03-17,88.52357482910156
2015-03-18,89.53060913085938
2015-03-19,88.86997985839844
2015-03-20,88.96668243408203
2015-03-23,85.84886169433594
2015-03-24,85.4541015625
2015-03-25,83.82670593261719
2015-03-26,83.71392059326172
2015-03-27,83.48027801513672
2015-03-30,83.78643035888672
2015-03-31,82.91634368896484
2015-04-01,82.94855499267578
2015-04-02,83.90727996826172
2015-04-06,84.13286590576172
2015-04-07,84.15701293945312
2015-04-08,84.04423522949219
2015-04-09,85.21239471435547
2015-04-10,85.67967224121094
2015-04-13,84.48731994628906
2015-04-14,80.95862579345703
2015-04-15,81.16006469726562
2015-04-16,80.7813949584961
2015-04-17,81.08751678466797
2015-04-20,83.01300048828125
2015-04-21,82.50547790527344
2015-04-22,84.5678939819336
2015-04-23,85.56689453125
2015-04-24,84.82569885253906
2015-04-27,84.18927001953125
2015-04-28,84.08453369140625
2015-04-29,83.598388671875
2015-04-30,81.7105712890625
2015-05-01,83.6226806640625
2015-05-04,84.09260559082031
2015-05-05,81.49992370605469
2015-05-06,81.5895767211914
2015-05-07,82.29862976074219
2015-05-08,82.01335906982422
2015-05-11,81.63031005859375
2015-05-12,80.71752166748047
2015-05-13,79.64173126220703
2015-05-14,78.8185806274414
2015-05-15,79.5113296508789
2015-05-18,79.84546661376953
2015-05-19,79.2831039428711
2015-05-20,78.28880310058594
2015-05-21,79.14456939697266
2015-05-22,77.85688018798828
2015-05-26,77.0744857788086
2015-05-27,77.286376953125
2015-05-28,76.3735580444336
2015-05-29,74.97989654541016
2015-06-01,75.59931182861328
2015-06-02,75.55042266845703
2015-06-03,75.38742065429688
2015-06-04,74.94734954833984
2015-06-05,75.39557647705078
2015-06-08,74.21382904052734
2015-06-09,73.70853424072266
2015-06-10,73.79000854492188
2015-06-11,75.41187286376953
2015-06-12,74.73544311523438
2015-06-15,74.45833587646484
2015-06-16,74.45833587646484
2015-06-17,74.73544311523438
2015-06-18,75.7623062133789
2015-06-19,75.2407455444336
2015-06-22,75.64006042480469
2015-06-23,75.23257446289062
2015-06-24,73.37435913085938
2015-06-25,72.33932495117188
2015-06-26,72.428955078125
2015-06-29,70.88862609863281
2015-06-30,71.19831848144531
2015-07-01,71.80144500732422
2015-07-02,71.58138275146484
2015-07-06,70.85604095458984
2015-07-07,71.57322692871094
2015-07-08,69.60093688964844
2015-07-09,69.78022003173828
2015-07-10,70.37518310546875
2015-07-13,70.46483612060547
2015-07-14,70.6767349243164
2015-07-15,70.8723373413086
2015-07-16,69.763916015625
2015-07-17,70.04104614257812
2015-07-20,70.16326904296875
2015-07-21,70.02474212646484
2015-07-22,69.57646942138672
2015-07-23,68.0361099243164
2015-07-24,67.61231994628906
2015-07-27,67.48191833496094
2015-07-28,69.209716796875
2015-07-29,70.06549835205078
2015-07-30,69.92693328857422
2015-07-31,68.72885131835938
2015-08-03,67.6530990600586
2015-08-04,67.7916030883789
2015-08-05,67.78341674804688
2015-08-06,66.97901916503906
2015-08-07,66.57681274414062
2015-08-10,67.81626892089844
2015-08-11,66.47010803222656
2015-08-12,66.76561737060547
2015-08-13,66.50294494628906
2015-08-14,67.09392547607422
2015-08-17,67.43045806884766
2015-08-18,67.59463500976562
2015-08-19,66.89692687988281
2015-08-20,65.62467956542969
2015-08-21,64.00764465332031
2015-08-24,61.34819030761719
2015-08-25,59.46029281616211
2015-08-26,60.839298248291016
2015-08-27,63.95839309692383
2015-08-28,65.00904083251953
2015-08-31,63.95018005371094
2015-09-01,62.14436721801758
2015-09-02,62.825653076171875
2015-09-03,63.3345832824707
2015-09-04,62.81745910644531
2015-09-08,64.5904312133789
2015-09-09,64.79564666748047
2015-09-10,64.8777084350586
2015-09-11,64.98442077636719
2015-09-14,64.5904312133789
2015-09-15,66.0925521850586
2015-09-16,67.05289459228516
2015-09-17,66.57681274414062
2015-09-18,64.80386352539062
2015-09-21,65.31275177001953
2015-09-22,63.556182861328125
2015-09-23,62.661495208740234
2015-09-24,62.12797164916992
2015-09-25,62.070491790771484
2015-09-28,61.282527923583984
2015-09-29,61.48771667480469
2015-09-30,62.71073532104492
2015-10-01,63.47410583496094
2015-10-02,64.85309600830078
2015-10-05,65.64927673339844
2015-10-06,65.19783782958984
2015-10-07,66.65068817138672
2015-10-08,68.11176300048828
2015-10-09,68.05429077148438
2015-10-12,66.47010803222656
2015-10-13,65.08293914794922
2015-10-14,64.21283721923828
2015-10-15,65.22246551513672
2015-10-16,64.31954956054688
2015-10-19,63.835262298583984
2015-10-20,64.7135238647461
2015-10-21,64.5986328125
2015-10-22,66.0925521850586
2015-10-23,66.48653411865234
2015-10-26,65.8955307006836
2015-10-27,63.564388275146484
2015-10-28,66.97901916503906
2015-10-29,66.56037902832031
2015-10-30,65.69033813476562
2015-11-02,65.97761535644531
2015-11-03,66.223876953125
2015-11-04,66.43885040283203
2015-11-05,66.27347564697266
2015-11-06,66.04196166992188
2015-11-09,73.27703094482422
2015-11-10,73.23570251464844
2015-11-11,73.50030517578125
2015-11-12,73.3845443725586
2015-11-13,73.55815887451172
2015-11-16,73.01244354248047
2015-11-17,71.91270446777344
2015-11-18,76.4770278930664
2015-11-19,80.08219146728516
2015-11-20,80.66923522949219
2015-11-23,79.0154800415039
2015-11-24,78.18036651611328
2015-11-25,78.8832015991211
2015-11-27,78.86666107177734
2015-11-30,78.60208129882812
2015-12-01,78.39534759521484
2015-12-02,76.19588470458984
2015-12-03,76.98967742919922
2015-12-04,76.12149047851562
2015-12-07,75.67495727539062
2015-12-08,71.37525939941406
2015-12-09,72.39228820800781
2015-12-10,72.49978637695312
2015-12-11,73.95506286621094
2015-12-14,73.88065338134766
2015-12-15,75.26153564453125
2015-12-16,74.2444839477539
2015-12-17,70.33342742919922
2015-12-18,69.68017578125
2015-12-21,69.52307891845703
2015-12-22,71.16851043701172
2015-12-23,71.81349182128906
2015-12-24,71.75559997558594
2015-12-28,70.7716293334961
2015-12-29,70.74684143066406
2015-12-30,70.16799926757812
2015-12-31,69.94478607177734
2016-01-04,67.64608001708984
2016-01-05,68.02642059326172
2016-01-06,65.7194595336914
2016-01-07,64.4957046508789
2016-01-08,64.32208251953125
2016-01-11,62.81718444824219
2016-01-12,62.784080505371094
2016-01-13,59.07144546508789
2016-01-14,59.65853500366211
2016-01-15,59.34431838989258
2016-01-19,59.41046905517578
2016-01-20,58.85646057128906
2016-01-21,57.93865203857422
2016-01-22,56.71487808227539
2016-01-25,56.00376510620117
2016-01-26,56.9712028503418
2016-01-27,57.78981018066406
2016-01-28,57.971717834472656
2016-01-29,58.29419708251953
2016-02-01,58.037872314453125
2016-02-02,55.069419860839844
2016-02-03,56.162288665771484
2016-02-04,57.872528076171875
2016-02-05,58.5149040222168
2016-02-08,58.80687713623047
2016-02-09,59.582763671875
2016-02-10,60.91756057739258
2016-02-11,59.79130172729492
2016-02-12,60.53380584716797
2016-02-16,61.7267951965332
2016-02-17,63.21178436279297
2016-02-18,62.427581787109375
2016-02-19,62.56940841674805
2016-02-22,63.37029266357422
2016-02-23,61.626678466796875
2016-02-24,61.68507385253906
2016-02-25,61.45983123779297
2016-02-26,62.31911849975586
2016-02-29,61.04270935058594
2016-03-01,62.8280029296875
2016-03-02,63.73735046386719
2016-03-03,64.2378921508789
2016-03-04,64.57161712646484
2016-03-07,66.50709533691406
2016-03-08,63.70399475097656
2016-03-09,63.19508743286133
2016-03-10,63.20343017578125
2016-03-11,65.9147720336914
2016-03-14,65.88140106201172
2016-03-15,65.90642547607422
2016-03-16,67.56661224365234
2016-03-17,69.07659912109375
2016-03-18,70.09442138671875
2016-03-21,70.11109924316406
2016-03-22,70.32798767089844
2016-03-23,69.1266860961914
2016-03-24,69.96927642822266
2016-03-28,68.20065307617188
2016-03-29,69.07659912109375
2016-03-30,70.70342254638672
2016-03-31,69.45201873779297
2016-04-01,69.21844482421875
2016-04-04,68.8179931640625
2016-04-05,67.74182891845703
2016-04-06,67.70008087158203
2016-04-07,66.8241195678711
2016-04-08,67.98371124267578
2016-04-11,66.1400146484375
2016-04-12,65.67285919189453
2016-04-13,67.69173431396484
2016-04-14,68.5260009765625
2016-04-15,68.10053253173828
2016-04-18,68.02544403076172
2016-04-19,69.05157470703125
2016-04-20,69.3769302368164
2016-04-21,68.93478393554688
2016-04-22,76.19285583496094
2016-04-25,76.2261962890625
2016-04-26,77.6277847290039
2016-04-27,77.77793884277344
2016-04-28,76.73509216308594
2016-04-29,75.17503356933594
2016-05-02,75.68391418457031
2016-05-03,74.3658218383789
2016-05-04,74.63453674316406
2016-05-05,74.70174407958984
2016-05-06,75.29800415039062
2016-05-09,74.13904571533203
2016-05-10,75.84387969970703
2016-05-11,74.59255981445312
2016-05-12,74.05509948730469
2016-05-13,72.19910430908203
2016-05-16,72.42583465576172
2016-05-17,72.1067123413086
2016-05-18,71.81275939941406
2016-05-19,70.82177734375
2016-05-20,71.7540054321289
2016-05-23,71.12413024902344
2016-05-24,69.05815887451172
2016-05-25,69.96519470214844
2016-05-26,70.40189361572266
2016-05-27,70.54463195800781
2016-05-31,70.59503936767578
2016-06-01,69.71324157714844
2016-06-02,69.84760284423828
2016-06-03,69.79721069335938
2016-06-06,69.93156433105469
2016-06-07,70.32628631591797
2016-06-08,72.18228912353516
2016-06-09,71.8883285522461
2016-06-10,70.62023162841797
2016-06-13,69.89798736572266
2016-06-14,69.53685760498047
2016-06-15,70.1247329711914
2016-06-16,70.70421600341797
2016-06-17,71.54402923583984
2016-06-20,71.93035125732422
2016-06-21,71.39286041259766
2016-06-22,72.26628112792969
2016-06-23,73.06410217285156
2016-06-24,69.40248107910156
2016-06-27,66.91663360595703
2016-06-28,69.05815887451172
2016-06-29,70.3346939086914
2016-06-30,71.49365234375
2016-07-01,71.55244445800781
2016-07-05,70.46066284179688
2016-07-06,71.34246063232422
2016-07-07,70.57823944091797
2016-07-08,72.57699584960938
2016-07-11,73.0220947265625
2016-07-12,74.25662994384766
2016-07-13,76.230224609375
2016-07-14,77.0868148803711
2016-07-15,76.83486938476562
2016-07-18,76.93565368652344
2016-07-19,76.75930786132812
2016-07-20,77.0532455444336
2016-07-21,76.89366912841797
2016-07-22,77.2715835571289
2016-07-25,77.22960662841797
2016-07-26,77.89305114746094
2016-07-27,75.70112609863281
2016-07-28,75.600341796875
2016-07-29,75.39879608154297
2016-08-01,74.3658218383789
2016-08-02,73.20686340332031
2016-08-03,74.18103790283203
2016-08-04,74.07115173339844
2016-08-05,75.14488220214844
2016-08-08,75.68597412109375
2016-08-09,75.45771789550781
2016-08-10,74.88279724121094
2016-08-11,75.65218353271484
2016-08-12,74.70523834228516
2016-08-15,75.17871856689453
2016-08-16,75.34778594970703
2016-08-17,75.93961334228516
2016-08-18,77.50370025634766
2016-08-19,77.4276351928711
2016-08-22,77.24163055419922
2016-08-23,77.80809783935547
2016-08-24,77.86727905273438
2016-08-25,77.85034942626953
2016-08-26,78.01099395751953
2016-08-29,79.48211669921875
2016-08-30,79.78650665283203
2016-08-31,79.38910675048828
2016-09-01,79.3045654296875
2016-09-02,79.60894775390625
2016-09-06,80.44593048095703
2016-09-07,79.42292022705078
2016-09-08,79.46520233154297
2016-09-09,76.75125122070312
2016-09-12,78.10398864746094
2016-09-13,76.71745300292969
2016-09-14,76.65826416015625
2016-09-15,77.36844635009766
2016-09-16,77.23318481445312
2016-09-19,77.80809783935547
2016-09-20,77.71507263183594
2016-09-21,78.72118377685547
2016-09-22,79.3975830078125
2016-09-23,79.15239715576172
2016-09-26,78.86492919921875
2016-09-27,79.87948608398438
2016-09-28,80.7672119140625
2016-09-29,80.44593048095703
2016-09-30,82.06078338623047
2016-10-03,81.93395233154297
2016-10-04,80.987060546875
2016-10-05,82.04387664794922
2016-10-06,82.39051055908203
2016-10-07,81.82403564453125
2016-10-10,81.02086639404297
2016-10-11,80.0401382446289
2016-10-12,78.98329162597656
2016-10-13,80.16692352294922
2016-10-14,80.26839447021484
2016-10-17,80.1838607788086
2016-10-18,80.30221557617188
2016-10-19,80.86021423339844
2016-10-20,78.73809814453125
2016-10-21,78.5605697631836
2016-10-24,78.5859146118164
2016-10-25,78.85646057128906
2016-10-26,76.11717224121094
2016-10-27,77.23318481445312
2016-10-28,78.01099395751953
2016-10-31,78.62820434570312
2016-11-01,77.44453430175781
2016-11-02,78.2784423828125
2016-11-03,78.08277130126953
2016-11-04,77.963623046875
2016-11-07,80.7972640991211
2016-11-08,81.69074249267578
2016-11-09,84.07342529296875
2016-11-10,85.5200424194336
2016-11-11,85.86890411376953
2016-11-14,88.48979187011719
2016-11-15,88.99187469482422
2016-11-16,87.64736938476562
2016-11-17,87.7665023803711
2016-11-18,88.03031921386719
2016-11-21,89.00890350341797
2016-11-22,88.43025970458984
2016-11-23,88.53235626220703
2016-11-25,88.78763580322266
2016-11-28,88.48979187011719
2016-11-29,88.81316375732422
2016-11-30,90.59164428710938
2016-12-01,90.906494140625
2016-12-02,89.85982513427734
2016-12-05,90.16619873046875
2016-12-06,90.37892150878906
2016-12-07,93.39128112792969
2016-12-08,93.62104034423828
2016-12-09,94.11457061767578
2016-12-12,94.19114685058594
2016-12-13,93.4593505859375
2016-12-14,91.54472351074219
2016-12-15,91.9957046508789
2016-12-16,90.77034759521484
2016-12-19,90.99159240722656
2016-12-20,92.0467529296875
2016-12-21,91.94464111328125
2016-12-22,92.56585693359375
2016-12-23,92.99131774902344
2016-12-27,93.13599395751953
2016-12-28,92.51477813720703
2016-12-29,92.59986877441406
2016-12-30,91.96165466308594
2017-01-03,91.0426254272461
2017-01-04,94.14860534667969
2017-01-05,93.85078430175781
2017-01-06,95.01657104492188
2017-01-09,92.90623474121094
2017-01-10,92.97431182861328
2017-01-11,94.07200622558594
2017-01-12,94.46343994140625
2017-01-13,94.95702362060547
2017-01-17,92.66795349121094
2017-01-18,93.57848358154297
2017-01-19,97.36518859863281
2017-01-20,96.65888977050781
2017-01-23,96.62487030029297
2017-01-24,99.23725891113281
2017-01-25,102.56448364257812
2017-01-26,101.69650268554688
2017-01-27,102.4112777709961
2017-01-30,101.79859924316406
2017-01-31,99.95204162597656
2017-02-01,102.58665466308594
2017-02-02,102.19317626953125
2017-02-03,103.04000091552734
2017-02-06,102.53531646728516
2017-02-07,103.39926147460938
2017-02-08,103.45057678222656
2017-02-09,103.2025146484375
2017-02-10,103.60455322265625
2017-02-13,104.53692626953125
2017-02-14,104.77642059326172
2017-02-15,104.9646224975586
2017-02-16,105.15280151367188
2017-02-17,105.02450561523438
2017-02-21,105.66602325439453
2017-02-22,104.63101959228516
2017-02-23,102.67218017578125
2017-02-24,102.71492767333984
2017-02-27,103.60455322265625
2017-02-28,103.5275650024414
2017-03-01,105.51206970214844
2017-03-02,104.16056060791016
2017-03-03,104.69944763183594
2017-03-06,105.15280151367188
2017-03-07,104.35728454589844
2017-03-08,102.53531646728516
2017-03-09,102.13329315185547
2017-03-10,102.35566711425781
2017-03-13,102.24449157714844
2017-03-14,101.23513793945312
2017-03-15,100.51660919189453
2017-03-16,98.6689682006836
2017-03-17,98.12151336669922
2017-03-20,98.23272705078125
2017-03-21,95.37572479248047
2017-03-22,95.60670471191406
2017-03-23,94.5631103515625
2017-03-24,94.65718841552734
2017-03-27,95.0592269897461
2017-03-28,96.93256378173828
2017-03-29,96.83843231201172
2017-03-30,97.72803497314453
2017-03-31,95.77776336669922
2017-04-03,97.08647918701172
2017-04-04,98.53211212158203
2017-04-05,98.13862609863281
2017-04-06,99.12232208251953
2017-04-07,99.1394271850586
2017-04-10,98.78870391845703
2017-04-11,98.55774688720703
2017-04-12,95.62379455566406
2017-04-13,95.44416809082031
2017-04-17,96.82132720947266
2017-04-18,96.53048706054688
2017-04-19,96.26533508300781
2017-04-20,99.06244659423828
2017-04-21,99.54147338867188
2017-04-24,100.12311553955078
2017-04-25,99.89218139648438
2017-04-26,100.78176879882812
2017-04-27,101.62004089355469
2017-04-28,100.49951171875
2017-05-01,100.68769073486328
2017-05-02,101.14103698730469
2017-05-03,100.77991485595703
2017-05-04,100.46176147460938
2017-05-05,100.60796356201172
2017-05-08,99.52458953857422
2017-05-09,100.31561279296875
2017-05-10,100.52195739746094
2017-05-11,100.36721801757812
2017-05-12,100.5649642944336
2017-05-15,100.71112060546875
2017-05-16,100.47898864746094
2017-05-17,96.40340423583984
2017-05-18,96.98809051513672
2017-05-19,97.39221954345703
2017-05-22,98.1832504272461
2017-05-23,98.33802032470703
2017-05-24,98.85391235351562
2017-05-25,102.9810562133789
2017-05-26,105.18221282958984
2017-05-30,106.72991180419922
2017-05-31,106.64389038085938
2017-06-01,107.04804229736328
2017-06-02,106.30857849121094
2017-06-05,105.3283920288086
2017-06-06,103.99563598632812
2017-06-07,103.36798858642578
2017-06-08,103.54853820800781
2017-06-09,102.25020599365234
2017-06-12,102.92086791992188
2017-06-13,103.80650329589844
2017-06-14,101.70853424072266
2017-06-15,101.70853424072266
2017-06-16,102.43937683105469
2017-06-19,103.28199768066406
2017-06-20,101.22701263427734
2017-06-21,101.00344848632812
2017-06-22,100.94328308105469
2017-06-23,102.5683364868164
2017-06-26,102.7317123413086
2017-06-27,102.3533935546875
2017-06-28,103.79791259765625
2017-06-29,102.76612091064453
2017-06-30,104.64051818847656
2017-07-03,105.9990463256836
2017-07-05,105.47455596923828
2017-07-06,104.24498748779297
2017-07-07,105.19080352783203
2017-07-10,105.75830078125
2017-07-11,105.3283920288086
2017-07-12,105.9990463256836
2017-07-13,105.4057388305664
2017-07-14,106.61810302734375
2017-07-17,106.18820190429688
2017-07-18,105.98184204101562
2017-07-19,103.75489807128906
2017-07-20,101.90628814697266
2017-07-21,101.3302001953125
2017-07-24,101.02928161621094
2017-07-25,102.31041717529297
2017-07-26,100.09205627441406
2017-07-27,97.16866302490234
2017-07-28,98.21763610839844
2017-07-31,96.79891204833984
2017-08-01,97.13426208496094
2017-08-02,96.71295166015625
2017-08-03,98.06159210205078
2017-08-04,99.08172607421875
2017-08-07,100.18830108642578
2017-08-08,101.32945251464844
2017-08-09,101.54557800292969
2017-08-10,99.79926300048828
2017-08-11,100.76750183105469
2017-08-14,103.3523941040039
2017-08-15,103.7760238647461
2017-08-16,104.11316680908203
2017-08-17,101.58016204833984
2017-08-18,102.55705261230469
2017-08-21,101.72711944580078
2017-08-22,104.08722686767578
2017-08-23,102.82505798339844
2017-08-24,101.7876205444336
2017-08-25,102.19396209716797
2017-08-28,101.80492401123047
2017-08-29,103.22271728515625
2017-08-30,104.42440032958984
2017-08-31,104.19097900390625
2017-09-01,104.7442626953125
2017-09-05,104.70103454589844
2017-09-06,105.85083770751953
2017-09-07,107.13896179199219
2017-09-08,107.13031768798828
2017-09-11,109.2916030883789
2017-09-12,109.42992401123047
2017-09-13,109.58552551269531
2017-09-14,109.73249053955078
2017-09-15,110.69210052490234
2017-09-18,110.0956039428711
2017-09-19,110.4846420288086
2017-09-20,113.23377990722656
2017-09-21,113.00037384033203
2017-09-22,113.242431640625
2017-09-25,112.6977767944336
2017-09-26,113.25106811523438
2017-09-27,114.55648040771484
2017-09-28,114.79853820800781
2017-09-29,114.32308197021484
2017-10-02,113.80435943603516
2017-10-03,113.74382781982422
2017-10-04,112.81880950927734
2017-10-05,113.35480499267578
2017-10-06,112.78421020507812
2017-10-09,113.06951141357422
2017-10-10,112.38654327392578
2017-10-11,113.67467498779297
2017-10-12,115.57658386230469
2017-10-13,113.81298065185547
2017-10-16,112.21366119384766
2017-10-17,111.93699645996094
2017-10-18,112.83610534667969
2017-10-19,112.59403991699219
2017-10-20,114.76393127441406
2017-10-23,114.003173828125
2017-10-24,114.38359832763672
2017-10-25,111.25404357910156
2017-10-26,115.19622802734375
2017-10-27,115.5420150756836
2017-10-30,114.80720520019531
2017-10-31,113.61414337158203
2017-11-01,113.97722625732422
2017-11-02,114.77630615234375
2017-11-03,113.22163391113281
2017-11-06,113.01319122314453
2017-11-07,112.43125915527344
2017-11-08,112.3270492553711
2017-11-09,111.16321563720703
2017-11-10,110.43363189697266
2017-11-13,110.84186553955078
2017-11-14,110.28597259521484
2017-11-15,109.79962921142578
2017-11-16,112.23152923583984
2017-11-17,110.77236938476562
2017-11-20,110.36416625976562
2017-11-21,112.1272964477539
2017-11-22,112.24019622802734
2017-11-24,112.91764068603516
2017-11-27,110.72027587890625
2017-11-28,113.03923034667969
2017-11-29,118.47622680664062
2017-11-30,120.40435791015625
2017-12-01,119.4229736328125
2017-12-04,121.49873352050781
2017-12-05,120.58677673339844
2017-12-06,120.49126434326172
2017-12-07,122.48886108398438
2017-12-08,122.30648803710938
2017-12-11,122.94048309326172
2017-12-12,122.8623275756836
2017-12-13,123.18364715576172
2017-12-14,122.3412094116211
2017-12-15,122.55836486816406
2017-12-18,124.74701690673828
2017-12-19,124.82521057128906
2017-12-20,125.79794311523438
2017-12-21,125.31156158447266
2017-12-22,125.52002716064453
2017-12-26,125.5894775390625
2017-12-27,126.727294921875
2017-12-28,126.20613098144531
2017-12-29,125.85005950927734
2018-01-02,127.63917541503906
2018-01-03,127.64788818359375
2018-01-04,128.0040283203125
2018-01-05,130.51409912109375
2018-01-08,132.51165771484375
2018-01-09,133.4062957763672
2018-01-10,131.67788696289062
2018-01-11,133.7797393798828
2018-01-12,134.04896545410156
2018-01-16,132.8851776123047
2018-01-17,133.79708862304688
2018-01-18,133.2412567138672
2018-01-19,131.49551391601562
2018-01-22,131.55630493164062
2018-01-23,131.7213134765625
2018-01-24,130.22747802734375
2018-01-25,128.7422637939453
