,ICE
2017-09-15,59.52271270751953
2017-09-18,59.768531799316406
2017-09-19,60.378509521484375
2017-09-20,60.697147369384766
2017-09-21,60.84282302856445
2017-09-22,61.04309844970703
2017-09-25,61.197872161865234
2017-09-26,60.98847579956055
2017-09-27,62.026344299316406
2017-09-28,62.399635314941406
2017-09-29,62.545257568359375
2017-10-02,63.11885070800781
2017-10-03,63.619571685791016
2017-10-04,64.14761352539062
2017-10-05,64.60282897949219
2017-10-06,62.845726013183594
2017-10-09,63.23719024658203
2017-10-10,63.4374885559082
2017-10-11,63.810733795166016
2017-10-12,63.64688491821289
2017-10-13,63.1734733581543
2017-10-16,62.272159576416016
2017-10-17,62.062774658203125
2017-10-18,62.0900993347168
2017-10-19,60.861026763916016
2017-10-20,60.19641876220703
2017-10-23,59.804931640625
2017-10-24,59.395259857177734
2017-10-25,60.00522994995117
2017-10-26,59.73211669921875
2017-10-27,59.61376953125
2017-10-30,59.413490295410156
2017-10-31,60.17821502685547
2017-11-01,60.28746795654297
2017-11-02,62.517982482910156
2017-11-03,60.30569076538086
2017-11-06,60.26926803588867
2017-11-07,59.70479965209961
2017-11-08,60.078060150146484
2017-11-09,60.26926803588867
2017-11-10,60.332984924316406
2017-11-13,61.07041549682617
2017-11-14,61.270713806152344
2017-11-15,60.569698333740234
2017-11-16,60.15999221801758
2017-11-17,60.62431335449219
2017-11-20,61.9808349609375
2017-11-21,62.16290283203125
2017-11-22,61.59846115112305
2017-11-24,61.75323486328125
2017-11-27,61.99905014038086
2017-11-28,63.13704299926758
2017-11-29,63.54674530029297
2017-11-30,65.04890441894531
2017-12-01,65.6133804321289
2017-12-04,65.39486694335938
2017-12-05,64.59371185302734
2017-12-06,64.4024887084961
2017-12-07,64.0838851928711
2017-12-08,64.57552337646484
2017-12-11,64.46625518798828
2017-12-12,64.8213119506836
2017-12-13,64.34656524658203
2017-12-14,64.20050048828125
2017-12-15,64.355712890625
2017-12-18,65.0130386352539
2017-12-19,64.88522338867188
2017-12-20,63.92659378051758
2017-12-21,64.00875091552734
2017-12-22,64.1365737915039
2017-12-26,63.944847106933594
2017-12-27,64.15483856201172
2017-12-28,64.38309478759766
2017-12-29,64.41960906982422
2018-01-02,63.77140426635742
2018-01-03,64.7391586303711
2018-01-04,65.9625244140625
2018-01-05,66.51032257080078
2018-01-08,66.75684356689453
2018-01-09,67.60590362548828
2018-01-10,67.98021697998047
2018-01-11,67.90716552734375
2018-01-12,68.27235412597656
2018-01-16,68.08977508544922
2018-01-17,68.2906265258789
2018-01-18,68.71973419189453
2018-01-19,69.02099609375
2018-01-22,69.23098754882812
2018-01-23,69.19446563720703
2018-01-24,68.856689453125
2018-01-25,68.4184341430664
2018-01-26,68.99360656738281
2018-01-29,68.0258560180664
2018-01-30,67.1494140625
2018-01-31,67.41416931152344
2018-02-01,68.2906265258789
2018-02-02,67.54197692871094
2018-02-05,65.27778625488281
2018-02-06,65.98080444335938
2018-02-07,64.5656967163086
2018-02-08,61.16941833496094
2018-02-09,62.49322509765625
2018-02-12,62.63016128540039
2018-02-13,63.10491180419922
2018-02-14,64.88522338867188
2018-02-15,66.23644256591797
2018-02-16,65.48777770996094
2018-02-20,66.51947021484375
2018-02-21,66.51947021484375
2018-02-22,65.32344055175781
2018-02-23,66.1725082397461
2018-02-26,67.14027404785156
2018-02-27,67.03983306884766
2018-02-28,66.72032928466797
2018-03-01,65.78907012939453
2018-03-02,66.22730255126953
2018-03-05,66.35511016845703
2018-03-06,66.95767974853516
2018-03-07,66.86638641357422
2018-03-08,67.83412170410156
2018-03-09,69.13968658447266
2018-03-12,69.08491516113281
2018-03-13,68.52800750732422
2018-03-14,68.06089782714844
2018-03-15,68.0151138305664
2018-03-16,68.26238250732422
2018-03-19,67.83189392089844
2018-03-20,68.15245056152344
2018-03-21,67.79527282714844
2018-03-22,65.69784545898438
2018-03-23,64.40643310546875
2018-03-26,66.86104583740234
2018-03-27,65.761962890625
2018-03-28,65.44139099121094
2018-03-29,66.42140197753906
2018-04-02,65.1208267211914
2018-04-03,66.54048156738281
2018-04-04,66.30235290527344
2018-04-05,66.43055725097656
2018-04-06,64.68120574951172
2018-04-09,64.92850494384766
2018-04-10,66.37561798095703
2018-04-11,65.3864517211914
2018-04-12,66.366455078125
2018-04-13,66.43974304199219
2018-04-16,67.02591705322266
2018-04-17,67.25485229492188
2018-04-18,68.0700454711914
2018-04-19,68.34481811523438
2018-04-20,68.11585235595703
2018-04-23,67.70364379882812
2018-04-24,66.88851928710938
2018-04-25,67.05338287353516
2018-04-26,66.82440185546875
2018-04-27,66.60458374023438
2018-04-30,66.366455078125
2018-05-01,66.25654602050781
2018-05-02,66.2931900024414
2018-05-03,64.24158477783203
2018-05-04,64.34231567382812
2018-05-07,64.63538360595703
2018-05-08,64.17744445800781
2018-05-09,65.82608032226562
2018-05-10,65.37727355957031
2018-05-11,65.41388702392578
2018-05-14,65.6886978149414
2018-05-15,65.85357666015625
2018-05-16,66.19244384765625
2018-05-17,66.31150817871094
2018-05-18,65.53299713134766
2018-05-21,66.2748794555664
2018-05-22,65.71615600585938
2018-05-23,65.27655029296875
2018-05-24,65.27655029296875
2018-05-25,64.9010238647461
2018-05-29,63.948482513427734
2018-05-30,65.63372802734375
2018-05-31,64.92850494384766
2018-06-01,66.04589080810547
2018-06-04,66.41227722167969
2018-06-05,67.57544708251953
2018-06-06,69.59046936035156
2018-06-07,69.14163970947266
2018-06-08,69.29736328125
2018-06-11,68.9951171875
2018-06-12,69.09587097167969
2018-06-13,68.79264068603516
2018-06-14,68.47105407714844
2018-06-15,68.32405853271484
2018-06-18,68.36998748779297
2018-06-19,68.24134063720703
2018-06-20,68.55374145507812
2018-06-21,68.8477554321289
2018-06-22,68.72833251953125
2018-06-25,68.26891326904297
2018-06-26,68.51697540283203
2018-06-27,67.56141662597656
2018-06-28,67.84626007080078
2018-06-29,67.57978820800781
2018-07-02,67.74519348144531
2018-07-03,66.69771575927734
2018-07-05,66.7988052368164
2018-07-06,67.16630554199219
2018-07-09,68.52619171142578
2018-07-10,68.39754486083984
2018-07-11,68.58130645751953
2018-07-12,68.69156646728516
2018-07-13,68.6364517211914
2018-07-16,69.08667755126953
2018-07-17,69.47257995605469
2018-07-18,70.53841400146484
2018-07-19,69.61039733886719
2018-07-20,69.6563491821289
2018-07-23,70.3730239868164
2018-07-24,70.2352066040039
2018-07-25,70.55680084228516
2018-07-26,70.79569244384766
2018-07-27,70.10658264160156
2018-07-30,68.25971984863281
2018-07-31,67.91058349609375
2018-08-01,67.69003295898438
2018-08-02,66.9733657836914
2018-08-03,66.89986419677734
2018-08-06,66.68852233886719
2018-08-07,67.7359848022461
2018-08-08,67.2765884399414
2018-08-09,67.2857666015625
2018-08-10,67.32250213623047
2018-08-13,67.0468521118164
2018-08-14,67.53384399414062
2018-08-15,67.19385528564453
2018-08-16,67.33169555664062
2018-08-17,68.03921508789062
2018-08-20,68.12189483642578
2018-08-21,67.20308685302734
2018-08-22,67.44196319580078
2018-08-23,67.07443237304688
2018-08-24,67.24901580810547
2018-08-27,68.12189483642578
2018-08-28,68.59049224853516
2018-08-29,69.50933074951172
2018-08-30,69.6011962890625
2018-08-31,70.04224395751953
2018-09-04,71.06214141845703
2018-09-05,70.48330688476562
2018-09-06,71.09890747070312
2018-09-07,71.52156829833984
2018-09-10,71.66858673095703
2018-09-11,71.76963806152344
2018-09-12,70.35031127929688
2018-09-13,71.29959869384766
2018-09-14,71.86181640625
2018-09-17,71.44705200195312
2018-09-18,72.05537414550781
2018-09-19,71.50238037109375
2018-09-20,71.59454345703125
2018-09-21,71.72354125976562
2018-09-24,71.54845428466797
2018-09-25,70.38716888427734
2018-09-26,69.2904052734375
2018-09-27,69.11528015136719
2018-09-28,69.02310180664062
2018-10-01,69.35488891601562
2018-10-02,68.99543762207031
2018-10-03,68.99543762207031
2018-10-04,69.96320343017578
2018-10-05,70.06455993652344
2018-10-08,69.47472381591797
2018-10-09,70.08301544189453
2018-10-10,68.32263946533203
2018-10-11,66.81111907958984
2018-10-12,67.55767059326172
2018-10-15,66.98622131347656
2018-10-16,69.05995178222656
2018-10-17,67.8064956665039
2018-10-18,67.76963806152344
2018-10-19,68.4700927734375
2018-10-22,68.02770233154297
2018-10-23,68.52540588378906
2018-10-24,68.03692626953125
2018-10-25,68.31343841552734
2018-10-26,67.96319580078125
2018-10-29,67.16136169433594
2018-10-30,67.3733139038086
2018-10-31,71.00468444824219
2018-11-01,69.9171142578125
2018-11-02,70.8848648071289
2018-11-05,72.09223175048828
2018-11-06,71.98162841796875
2018-11-07,72.3963851928711
2018-11-08,73.68670654296875
2018-11-09,72.8848648071289
2018-11-12,71.79727935791016
2018-11-13,72.72816467285156
2018-11-14,72.62677001953125
2018-11-15,73.90789031982422
2018-11-16,74.85722351074219
2018-11-19,75.01390838623047
2018-11-20,73.65904998779297
2018-11-21,73.11528015136719
2018-11-23,72.73739624023438
2018-11-26,74.07380676269531
2018-11-27,74.99544525146484
2018-11-28,75.26272583007812
2018-11-29,74.73738861083984
2018-11-30,75.31800842285156
2018-12-03,74.77427673339844
2018-12-04,72.92172241210938
2018-12-06,73.0507583618164
2018-12-07,72.3963851928711
2018-12-10,72.74662017822266
2018-12-11,71.972412109375
2018-12-12,71.88946533203125
2018-12-13,71.7322998046875
2018-12-14,71.27928161621094
2018-12-17,70.6136474609375
2018-12-18,69.3470687866211
2018-12-19,69.41181945800781
2018-12-20,68.03426361083984
2018-12-21,67.3224105834961
2018-12-24,65.34397888183594
2018-12-26,67.71996307373047
2018-12-27,68.64446258544922
2018-12-28,68.82935333251953
2018-12-31,69.64293670654297
2019-01-02,69.64293670654297
2019-01-03,68.39483642578125
2019-01-04,69.9572525024414
2019-01-07,67.84013366699219
2019-01-08,66.70299530029297
2019-01-09,66.97110748291016
2019-01-10,67.2854232788086
2019-01-11,67.58125305175781
2019-01-14,67.21147155761719
2019-01-15,67.96031188964844
2019-01-16,68.88482666015625
2019-01-17,69.19914245605469
2019-01-18,69.9202651977539
2019-01-22,70.14215850830078
2019-01-23,70.31781005859375
2019-01-24,69.53196716308594
2019-01-25,70.04044342041016
2019-01-28,69.99422454833984
2019-01-29,69.66142272949219
2019-01-30,70.46572875976562
2019-01-31,70.96495056152344
2019-02-01,71.66756439208984
2019-02-04,71.27928161621094
2019-02-05,71.47343444824219
2019-02-06,71.54740142822266
2019-02-07,69.8463134765625
2019-02-08,70.41024780273438
2019-02-11,69.81856536865234
2019-02-12,70.38251495361328
2019-02-13,70.89100646972656
2019-02-14,70.21611022949219
2019-02-15,69.80007934570312
2019-02-19,69.20838928222656
2019-02-20,68.85709381103516
2019-02-21,69.21763610839844
2019-02-22,69.50425720214844
2019-02-25,69.65214538574219
2019-02-26,69.61519622802734
2019-02-27,70.45648956298828
2019-02-28,71.32550811767578
2019-03-01,71.36248779296875
2019-03-04,70.42874145507812
2019-03-05,69.68914031982422
2019-03-06,69.23612976074219
2019-03-07,68.08975982666016
2019-03-08,67.02656555175781
2019-03-11,67.07281494140625
2019-03-12,67.59976196289062
2019-03-13,68.45955657958984
2019-03-14,68.56626892089844
2019-03-15,69.25294494628906
2019-03-18,69.23438262939453
2019-03-19,68.90032958984375
2019-03-20,67.92598724365234
2019-03-21,68.10230255126953
2019-03-22,67.51768493652344
2019-03-25,68.46418762207031
2019-03-26,68.65904998779297
2019-03-27,68.5384292602539
2019-03-28,69.38285827636719
2019-03-29,70.65416717529297
2019-04-01,71.45220947265625
2019-04-02,71.79554748535156
2019-04-03,71.84194946289062
2019-04-04,71.69346618652344
2019-04-05,71.69346618652344
2019-04-08,71.45220947265625
2019-04-09,71.42436218261719
2019-04-10,71.31300354003906
2019-04-11,71.50788116455078
2019-04-12,71.71202087402344
2019-04-15,72.97402954101562
2019-04-16,73.71640014648438
2019-04-17,74.38450622558594
2019-04-18,74.10614013671875
2019-04-22,74.70003509521484
2019-04-23,74.72785186767578
2019-04-24,74.67217254638672
2019-04-25,74.99695587158203
2019-04-26,75.34033203125
2019-04-29,75.80429077148438
2019-04-30,75.48877716064453
2019-05-01,74.85775756835938
2019-05-02,73.97621154785156
2019-05-03,73.9483871459961
2019-05-06,75.1175765991211
2019-05-07,74.25459289550781
2019-05-08,74.61650085449219
2019-05-09,74.97842407226562
2019-05-10,75.49806213378906
2019-05-13,74.71856689453125
2019-05-14,75.45166015625
2019-05-15,74.80207824707031
2019-05-16,75.4794921875
2019-05-17,75.3681411743164
2019-05-20,75.25679016113281
2019-05-21,75.91563415527344
2019-05-22,75.27534484863281
2019-05-23,75.39598846435547
2019-05-24,75.93419647216797
2019-05-28,76.15689849853516
2019-05-29,76.13833618164062
2019-05-30,76.65799713134766
2019-05-31,76.28682708740234
2019-06-03,76.57447814941406
2019-06-04,77.77154541015625
2019-06-05,78.82940673828125
2019-06-06,79.05211639404297
2019-06-07,79.2284164428711
2019-06-10,79.87799835205078
2019-06-11,78.82012176513672
2019-06-12,79.32122802734375
2019-06-13,78.73007202148438
2019-06-14,79.06519317626953
2019-06-17,78.23665618896484
2019-06-18,78.84175872802734
2019-06-19,79.57721710205078
2019-06-20,80.46162414550781
2019-06-21,80.77813720703125
2019-06-24,80.61988830566406
2019-06-25,80.55471801757812
2019-06-26,78.68351745605469
2019-06-27,79.60515594482422
2019-06-28,80.00544738769531
2019-07-01,80.21027374267578
2019-07-02,81.34601593017578
2019-07-03,82.47245025634766
2019-07-05,83.33824920654297
2019-07-08,83.23584747314453
2019-07-09,83.4127197265625
2019-07-10,84.0550537109375
2019-07-11,85.39563751220703
2019-07-12,85.22803497314453
2019-07-15,85.5445785522461
2019-07-16,85.43286895751953
2019-07-17,84.6415786743164
2019-07-18,85.21875762939453
2019-07-19,84.5019302368164
2019-07-22,84.44606018066406
2019-07-23,84.6229476928711
2019-07-24,83.08690643310547
2019-07-25,83.40340423583984
2019-07-26,83.40340423583984
2019-07-29,82.09078979492188
2019-07-30,81.80217742919922
2019-07-31,81.79289245605469
2019-08-01,83.04033660888672
2019-08-02,84.17609405517578
2019-08-05,82.31419372558594
2019-08-06,84.31573486328125
2019-08-07,84.5763931274414
2019-08-08,85.5632095336914
2019-08-09,86.46623992919922
2019-08-12,84.3343505859375
2019-08-13,85.6562728881836
2019-08-14,83.10550689697266
2019-08-15,84.25056457519531
2019-08-16,85.33976745605469
2019-08-19,86.43829345703125
2019-08-20,85.67491149902344
2019-08-21,86.31726837158203
2019-08-22,86.13106536865234
2019-08-23,85.12566375732422
2019-08-26,86.12177276611328
2019-08-27,86.68965148925781
2019-08-28,86.82927703857422
2019-08-29,86.37312316894531
2019-08-30,87.02478790283203
2019-09-03,87.29476165771484
2019-09-04,87.75093078613281
2019-09-05,88.1884765625
2019-09-06,88.33741760253906
2019-09-09,85.81456756591797
2019-09-10,83.89680480957031
2019-09-11,82.91000366210938
2019-09-12,84.06439208984375
2019-09-13,84.81608581542969
2019-09-16,85.79653930664062
2019-09-17,87.07584381103516
2019-09-18,87.15054321289062
2019-09-19,87.3373031616211
2019-09-20,86.21675109863281
2019-09-23,86.3755111694336
2019-09-24,86.74903106689453
2019-09-25,87.19721221923828
2019-09-26,87.93490600585938
2019-09-27,86.28214263916016
2019-09-30,86.16072082519531
2019-10-01,86.21675109863281
2019-10-02,84.44255065917969
2019-10-03,85.30166625976562
2019-10-04,87.77616119384766
2019-10-07,88.11235046386719
2019-10-08,86.78636932373047
2019-10-09,87.89759063720703
2019-10-10,88.4671859741211
2019-10-11,87.72016906738281
2019-10-14,87.30931091308594
2019-10-15,87.1225357055664
2019-10-16,87.40267181396484
2019-10-17,88.03764343261719
2019-10-18,88.14971923828125
2019-10-21,87.15054321289062
2019-10-22,85.7872314453125
2019-10-23,86.77704620361328
2019-10-24,86.75836181640625
2019-10-25,85.87124633789062
2019-10-28,85.53507995605469
2019-10-29,85.30166625976562
2019-10-30,87.010498046875
2019-10-31,88.07499694824219
2019-11-01,86.77704620361328
2019-11-04,85.13355255126953
2019-11-05,83.49010467529297
2019-11-06,85.07756042480469
2019-11-07,84.63866424560547
2019-11-08,84.47991180419922
2019-11-11,85.14289093017578
2019-11-12,85.34837341308594
2019-11-13,86.53425598144531
2019-11-14,87.00115203857422
2019-11-15,86.80503845214844
2019-11-18,86.67432403564453
2019-11-19,87.75752258300781
2019-11-20,88.22441864013672
2019-11-21,87.67350006103516
2019-11-22,87.54273986816406
2019-11-25,88.07499694824219
2019-11-26,88.21507263183594
2019-11-27,87.24393463134766
2019-11-29,87.93490600585938
2019-12-02,87.1225357055664
2019-12-03,87.26261138916016
2019-12-04,87.14120483398438
2019-12-05,87.44934844970703
2019-12-06,87.58943176269531
2019-12-09,86.73035430908203
2019-12-10,86.21675109863281
2019-12-11,86.19807434082031
2019-12-12,84.71337127685547
2019-12-13,86.08553314208984
2019-12-16,86.42269897460938
2019-12-17,86.73180389404297
2019-12-18,86.03868865966797
2019-12-19,87.56539154052734
2019-12-20,87.13453674316406
2019-12-23,86.50702667236328
2019-12-24,86.34778594970703
2019-12-26,86.98467254638672
2019-12-27,87.10645294189453
2019-12-30,86.58194732666016
2019-12-31,86.68495178222656
2020-01-02,86.79735565185547
2020-01-03,88.67060852050781
2020-01-06,88.6987075805664
2020-01-07,88.44581604003906
2020-01-08,87.66842651367188
2020-01-09,88.44581604003906
2020-01-10,88.27723693847656
2020-01-13,89.00779724121094
2020-01-14,87.82764434814453
2020-01-15,89.7009048461914
2020-01-16,90.16922760009766
2020-01-17,90.63754272460938
2020-01-21,90.62815856933594
2020-01-22,90.31909942626953
2020-01-23,91.13394927978516
2020-01-24,90.95599365234375
2020-01-27,91.95817565917969
2020-01-28,92.67002868652344
2020-01-29,92.64192962646484
2020-01-30,93.82208251953125
2020-01-31,93.41932678222656
2020-02-03,93.70030975341797
2020-02-04,86.72242736816406
2020-02-05,86.99405670166016
2020-02-06,84.39958190917969
2020-02-07,86.7598876953125
2020-02-10,88.81112670898438
2020-02-11,88.75489807128906
2020-02-12,88.40835571289062
2020-02-13,88.22102355957031
2020-02-14,90.72183990478516
2020-02-18,90.10365295410156
2020-02-19,89.37309265136719
2020-02-20,89.17639923095703
2020-02-21,88.74555206298828
2020-02-24,87.90257263183594
2020-02-25,86.14170837402344
2020-02-26,87.91194915771484
2020-02-27,86.0012435913086
2020-02-28,83.56599426269531
2020-03-02,87.48110961914062
2020-03-03,88.92351531982422
2020-03-04,93.82208251953125
2020-03-05,91.70529174804688
2020-03-06,88.08055114746094
2020-03-09,83.00402069091797
2020-03-10,84.81171417236328
2020-03-11,80.73737335205078
2020-03-12,70.81849670410156
2020-03-13,77.85256958007812
2020-03-16,69.68378448486328
2020-03-17,72.18423461914062
2020-03-18,65.87669372558594
2020-03-19,69.26077270507812
2020-03-20,68.6121597290039
2020-03-23,62.84041976928711
2020-03-24,69.24197387695312
2020-03-25,70.0503921508789
2020-03-26,75.03248596191406
2020-03-27,76.37673950195312
2020-03-30,78.78317260742188
2020-03-31,75.9067153930664
2020-04-01,74.55307006835938
2020-04-02,76.2733154296875
2020-04-03,76.13233184814453
2020-04-06,79.36599731445312
2020-04-07,77.3637466430664
2020-04-08,80.2214126586914
2020-04-09,82.13904571533203
2020-04-13,80.07099914550781
2020-04-14,81.78184509277344
2020-04-15,81.07684326171875
2020-04-16,82.81586456298828
2020-04-17,84.97792053222656
2020-04-20,84.03791046142578
2020-04-21,82.2800521850586
2020-04-22,83.84049224853516
2020-04-23,83.19187927246094
2020-04-24,83.5866928100586
2020-04-27,86.8109359741211
2020-04-28,84.87451171875
2020-04-29,85.25992584228516
2020-04-30,84.08490753173828
2020-05-01,83.35169982910156
2020-05-04,84.29168701171875
2020-05-05,87.39376831054688
2020-05-06,86.237548828125
2020-05-07,87.50657653808594
2020-05-08,87.9107894897461
2020-05-11,88.45599365234375
2020-05-12,86.99895477294922
2020-05-13,87.70397186279297
2020-05-14,87.65697479248047
2020-05-15,87.86377716064453
2020-05-18,90.24202728271484
2020-05-19,87.38435363769531
2020-05-20,87.844970703125
2020-05-21,87.29037475585938
2020-05-22,88.14578247070312
2020-05-26,88.57820129394531
2020-05-27,87.26216888427734
2020-05-28,89.17982482910156
2020-05-29,91.41708374023438
2020-06-01,91.76487731933594
2020-06-02,90.571044921875
2020-06-03,92.00926971435547
2020-06-04,90.04464721679688
2020-06-05,91.94347381591797
2020-06-08,91.63326263427734
2020-06-09,91.5956802368164
2020-06-10,91.47347259521484
2020-06-11,86.51956939697266
2020-06-12,87.6663818359375
2020-06-15,88.43024444580078
2020-06-16,89.26956176757812
2020-06-17,89.23184967041016
2020-06-18,89.01493072509766
2020-06-19,89.13753509521484
2020-06-22,88.93949127197266
2020-06-23,88.17562866210938
2020-06-24,85.54448699951172
2020-06-25,87.54376983642578
2020-06-26,85.25215911865234
2020-06-29,85.25215911865234
2020-06-30,86.38382720947266
2020-07-01,87.98701477050781
2020-07-02,87.00624084472656
2020-07-06,87.26087188720703
2020-07-07,87.29857635498047
2020-07-08,88.49627685546875
2020-07-09,86.89307403564453
2020-07-10,87.27971649169922
2020-07-13,86.6007308959961
2020-07-14,86.49698638916016
2020-07-15,87.93043518066406
2020-07-16,87.10997009277344
2020-07-17,88.48682403564453
2020-07-20,88.88292694091797
2020-07-21,89.69395446777344
2020-07-22,90.58984375
2020-07-23,90.39180755615234
2020-07-24,90.83503723144531
2020-07-27,89.15640258789062
2020-07-28,87.62865447998047
2020-07-29,88.93009185791016
2020-07-30,88.99607849121094
2020-07-31,91.26884460449219
2020-08-03,90.79732513427734
2020-08-04,90.32579803466797
2020-08-05,90.68416595458984
2020-08-06,91.91011810302734
2020-08-07,95.21082305908203
2020-08-10,93.51331329345703
2020-08-11,92.99464416503906
2020-08-12,93.76795196533203
2020-08-13,94.49408721923828
2020-08-14,96.6536865234375
2020-08-17,98.12484741210938
2020-08-18,98.43606567382812
2020-08-19,97.63447570800781
2020-08-20,97.84195709228516
2020-08-21,98.26631927490234
2020-08-24,99.78463745117188
2020-08-25,98.4926528930664
2020-08-26,99.020751953125
2020-08-27,99.03020477294922
2020-08-28,99.54885864257812
2020-08-31,100.18071746826172
2020-09-01,100.45419311523438
2020-09-02,100.27500915527344
2020-09-03,97.34213256835938
2020-09-04,94.38092803955078
2020-09-08,93.19268798828125
2020-09-09,95.44660186767578
2020-09-10,92.65514373779297
2020-09-11,92.63628387451172
2020-09-14,94.73928833007812
2020-09-15,95.08926391601562
2020-09-16,95.4487075805664
2020-09-17,94.55012512207031
2020-09-18,93.8406982421875
2020-09-21,93.8974609375
2020-09-22,93.45291137695312
2020-09-23,91.75030517578125
2020-09-24,93.0083236694336
2020-09-25,95.11763000488281
2020-09-28,95.75138854980469
2020-09-29,93.80287170410156
2020-09-30,94.63524627685547
2020-10-01,95.94055938720703
2020-10-02,95.85541534423828
2020-10-05,96.29996490478516
2020-10-06,95.54328918457031
2020-10-07,95.39193725585938
2020-10-08,95.95001220703125
2020-10-09,95.90271759033203
2020-10-12,97.38774108886719
2020-10-13,97.09452819824219
2020-10-14,96.77293395996094
2020-10-15,96.54591369628906
2020-10-16,95.8176040649414
2020-10-19,93.121826171875
2020-10-20,94.54066467285156
2020-10-21,94.0866470336914
2020-10-22,93.98259735107422
2020-10-23,93.59478759765625
2020-10-26,92.46917724609375
2020-10-27,92.27999877929688
2020-10-28,88.69510650634766
2020-10-29,90.52066040039062
2020-10-30,89.2910385131836
2020-11-02,89.53695678710938
2020-11-03,90.8611831665039
2020-11-04,93.03670501708984
2020-11-05,95.4959945678711
2020-11-06,95.21223449707031
2020-11-09,92.90428161621094
2020-11-10,92.6961898803711
2020-11-11,94.56901550292969
2020-11-12,92.9894027709961
2020-11-13,93.97312927246094
2020-11-16,94.31364440917969
2020-11-17,94.61632537841797
2020-11-18,94.07716369628906
2020-11-19,95.43922424316406
2020-11-20,95.590576171875
2020-11-23,96.82022857666016
2020-11-24,97.49181365966797
2020-11-25,98.30525970458984
2020-11-27,99.30789184570312
2020-11-30,99.79974365234375
2020-12-01,101.36046600341797
2020-12-02,100.79292297363281
2020-12-03,101.64421081542969
2020-12-04,103.31842041015625
2020-12-07,104.31159973144531
2020-12-08,104.1034927368164
2020-12-09,104.2075424194336
2020-12-10,103.32787322998047
2020-12-11,102.93061065673828
2020-12-14,101.88066101074219
2020-12-15,105.26689910888672
2020-12-16,105.57991027832031
2020-12-17,106.98372650146484
2020-12-18,107.02167510986328
2020-12-21,106.74659729003906
2020-12-22,107.33467864990234
2020-12-23,106.40512084960938
2020-12-24,106.88887023925781
2020-12-28,107.74252319335938
2020-12-29,107.08806610107422
2020-12-30,107.32520294189453
2020-12-31,109.35503387451172
2021-01-04,107.46747589111328
2021-01-05,107.69512176513672
2021-01-06,109.7818603515625
2021-01-07,109.84825134277344
2021-01-08,111.5745620727539
2021-01-11,111.59353637695312
2021-01-12,111.79273986816406
2021-01-13,111.77375793457031
2021-01-14,109.66803741455078
2021-01-15,109.26017761230469
2021-01-19,108.96612548828125
2021-01-20,108.78592681884766
2021-01-21,107.1070556640625
2021-01-22,106.15850067138672
2021-01-25,106.67070007324219
2021-01-26,106.8509292602539
2021-01-27,103.72081756591797
2021-01-28,106.81299591064453
2021-01-29,104.66932678222656
2021-02-01,107.57182312011719
2021-02-02,110.76831817626953
2021-02-03,109.36450958251953
2021-02-04,108.65312194824219
2021-02-05,108.31166076660156
2021-02-08,107.61923217773438
2021-02-09,107.42952728271484
2021-02-10,105.91190338134766
2021-02-11,105.5704345703125
2021-02-12,105.35226440429688
2021-02-16,106.63276672363281
2021-02-17,106.97423553466797
2021-02-18,107.9986572265625
2021-02-19,107.51490020751953
2021-02-22,105.96881103515625
2021-02-23,105.68424224853516
2021-02-24,105.7221908569336
2021-02-25,106.2343978881836
2021-02-26,104.63140106201172
2021-03-01,107.88481140136719
2021-03-02,107.7709732055664
2021-03-03,105.8929443359375
2021-03-04,105.4091796875
2021-03-05,109.0514907836914
2021-03-08,107.88481140136719
2021-03-09,108.52033996582031
2021-03-10,109.63009643554688
2021-03-11,109.26966857910156
2021-03-12,109.38348388671875
2021-03-15,109.70598602294922
2021-03-16,109.06865692138672
2021-03-17,108.15546417236328
2021-03-18,106.1959457397461
2021-03-19,105.77739715576172
2021-03-22,106.11032104492188
2021-03-23,106.20545196533203
2021-03-24,107.11862182617188
2021-03-25,106.80471801757812
2021-03-26,108.09839630126953
2021-03-29,107.75594329833984
2021-03-30,105.80592346191406
2021-03-31,106.23397827148438
2021-04-01,108.63109588623047
2021-04-05,109.49671173095703
2021-04-06,108.35523986816406
2021-04-07,109.15425872802734
2021-04-08,110.3813705444336
2021-04-09,111.45625305175781
2021-04-12,111.96990966796875
2021-04-13,112.9306869506836
2021-04-14,112.426513671875
2021-04-15,114.01507568359375
2021-04-16,114.84265899658203
2021-04-19,113.90093231201172
2021-04-20,113.91996002197266
2021-04-21,113.701171875
2021-04-22,113.99605560302734
2021-04-23,115.35630798339844
2021-04-26,114.96631622314453
2021-04-27,115.31827545166016
2021-04-28,113.26359558105469
2021-04-29,111.9413833618164
2021-04-30,111.96990966796875
2021-05-03,109.82963562011719
2021-05-04,108.95449829101562
2021-05-05,109.125732421875
2021-05-06,108.0793685913086
2021-05-07,109.21134185791016
2021-05-10,108.70719146728516
2021-05-11,107.55619812011719
2021-05-12,106.02469635009766
2021-05-13,106.70008850097656
2021-05-14,107.7369384765625
2021-05-17,106.98546600341797
2021-05-18,105.35884857177734
2021-05-19,105.33980560302734
2021-05-20,106.50033569335938
2021-05-21,107.64180755615234
2021-05-24,107.46107482910156
2021-05-25,106.89984130859375
2021-05-26,106.89033508300781
2021-05-27,106.55738067626953
2021-05-28,107.37545776367188
2021-06-01,104.45516204833984
2021-06-02,106.30055236816406
2021-06-03,106.15788269042969
