,TT
2017-08-31,58.64856719970703
2017-09-01,58.43564224243164
2017-09-05,58.229618072509766
2017-09-06,57.96174621582031
2017-09-07,58.73512268066406
2017-09-08,60.392364501953125
2017-09-11,61.12430191040039
2017-09-12,62.153160095214844
2017-09-13,62.401763916015625
2017-09-14,62.160072326660156
2017-09-15,61.75957489013672
2017-09-18,62.49844741821289
2017-09-19,62.46390151977539
2017-09-20,61.662906646728516
2017-09-21,61.62148666381836
2017-09-22,61.40049743652344
2017-09-25,61.352176666259766
2017-09-26,61.28312301635742
2017-09-27,60.799747467041016
2017-09-28,60.88951873779297
2017-09-29,61.57313537597656
2017-10-02,62.118621826171875
2017-10-03,62.2429313659668
2017-10-04,62.46390151977539
2017-10-05,62.760799407958984
2017-10-06,63.561824798583984
2017-10-09,63.56873321533203
2017-10-10,63.099185943603516
2017-10-11,63.133697509765625
2017-10-12,63.099185943603516
2017-10-13,63.05774688720703
2017-10-16,63.043922424316406
2017-10-17,62.90584182739258
2017-10-18,62.98868179321289
2017-10-19,62.89202117919922
2017-10-20,64.5699691772461
2017-10-23,64.74260711669922
2017-10-24,66.02003479003906
2017-10-25,63.05774688720703
2017-10-26,62.601993560791016
2017-10-27,62.94036865234375
2017-10-30,61.37289047241211
2017-10-31,61.17953109741211
2017-11-01,60.4406852722168
2017-11-02,60.489013671875
2017-11-03,59.55683135986328
2017-11-06,59.48778533935547
2017-11-07,59.08039093017578
2017-11-08,59.163246154785156
2017-11-09,58.28628158569336
2017-11-10,58.666080474853516
2017-11-13,58.52796173095703
2017-11-14,58.486541748046875
2017-11-15,57.56124496459961
2017-11-16,58.87321090698242
2017-11-17,58.77655029296875
2017-11-20,58.50724411010742
2017-11-21,58.88703536987305
2017-11-22,58.410579681396484
2017-11-24,58.1619873046875
2017-11-27,58.50724411010742
2017-11-28,59.83304977416992
2017-11-29,59.43252944946289
2017-11-30,60.502838134765625
2017-12-01,59.52920150756836
2017-12-04,58.77655029296875
2017-12-05,58.40367126464844
2017-12-06,59.56373977661133
2017-12-07,59.90386199951172
2017-12-08,60.81317138671875
2017-12-11,60.95893096923828
2017-12-12,59.95939636230469
2017-12-13,60.47999572753906
2017-12-14,59.7164421081543
2017-12-15,60.216217041015625
2017-12-18,60.13986587524414
2017-12-19,60.20929718017578
2017-12-20,60.53554153442383
2017-12-21,62.73594665527344
2017-12-22,62.312522888183594
2017-12-26,61.923805236816406
2017-12-27,61.85438537597656
2017-12-28,61.937686920166016
2017-12-29,61.909915924072266
2018-01-02,61.604488372802734
2018-01-03,62.43745040893555
2018-01-04,62.74290466308594
2018-01-05,62.27085494995117
2018-01-08,62.763702392578125
2018-01-09,63.089942932128906
2018-01-10,63.15242004394531
2018-01-11,63.85350799560547
2018-01-12,63.235721588134766
2018-01-16,62.65264129638672
2018-01-17,62.59711456298828
2018-01-18,62.70124053955078
2018-01-19,63.11772155761719
2018-01-22,62.36109161376953
2018-01-23,63.70077896118164
2018-01-24,63.8465576171875
2018-01-25,63.561946868896484
2018-01-26,65.12377166748047
2018-01-29,65.1584701538086
2018-01-30,64.22833251953125
2018-01-31,65.68602752685547
2018-02-01,67.05347442626953
2018-02-02,66.10942077636719
2018-02-05,62.84006881713867
2018-02-06,63.68689727783203
2018-02-07,63.29819869995117
2018-02-08,60.80622482299805
2018-02-09,61.88908004760742
2018-02-12,63.10383224487305
2018-02-13,62.65264129638672
2018-02-14,62.74290466308594
2018-02-15,63.86737060546875
2018-02-16,63.187137603759766
2018-02-20,62.49991989135742
2018-02-21,62.479103088378906
2018-02-22,62.687347412109375
2018-02-23,62.5762825012207
2018-02-26,62.923343658447266
2018-02-27,62.52768325805664
2018-02-28,61.639198303222656
2018-03-01,59.60538864135742
2018-03-02,59.89693069458008
2018-03-05,59.848331451416016
2018-03-06,60.3828239440918
2018-03-07,60.549400329589844
2018-03-08,61.03781509399414
2018-03-09,62.537967681884766
2018-03-12,61.45644760131836
2018-03-13,61.56809616088867
2018-03-14,61.62391662597656
2018-03-15,62.94963455200195
2018-03-16,62.43330383300781
2018-03-19,61.76346969604492
2018-03-20,62.07046127319336
2018-03-21,62.09141159057617
2018-03-22,60.061012268066406
2018-03-23,58.51200866699219
2018-03-26,60.1237907409668
2018-03-27,59.307430267333984
2018-03-28,58.5748176574707
2018-03-29,59.66327667236328
2018-04-02,58.016639709472656
2018-04-03,58.94462585449219
2018-04-04,59.335357666015625
2018-04-05,59.91447448730469
2018-04-06,58.04454803466797
2018-04-09,57.74451446533203
2018-04-10,58.90275573730469
2018-04-11,58.32362747192383
2018-04-12,58.819034576416016
2018-04-13,58.700408935546875
2018-04-16,59.30046081542969
2018-04-17,60.04703903198242
2018-04-18,60.25635528564453
2018-04-19,58.951602935791016
2018-04-20,58.30270004272461
2018-04-23,58.0933837890625
2018-04-24,56.09088897705078
2018-04-25,59.41907501220703
2018-04-26,59.314414978027344
2018-04-27,60.08192825317383
2018-04-30,58.532955169677734
2018-05-01,59.956329345703125
2018-05-02,59.460933685302734
2018-05-03,59.98423385620117
2018-05-04,60.47264862060547
2018-05-07,60.975040435791016
2018-05-08,61.45644760131836
2018-05-09,61.791378021240234
2018-05-10,61.90998840332031
2018-05-11,61.9727897644043
2018-05-14,62.21001434326172
2018-05-15,62.01464080810547
2018-05-16,61.749515533447266
2018-05-17,62.77519226074219
2018-05-18,62.73332214355469
2018-05-21,63.90550231933594
2018-05-22,63.41708755493164
2018-05-23,62.97751998901367
2018-05-24,62.84492874145508
2018-05-25,62.663543701171875
2018-05-29,61.98674011230469
2018-05-30,62.55889129638672
2018-05-31,61.0797004699707
2018-06-01,61.589027404785156
2018-06-04,61.45644760131836
2018-06-05,61.68670654296875
2018-06-06,62.893802642822266
2018-06-07,63.53190612792969
2018-06-08,63.595035552978516
2018-06-11,65.2359390258789
2018-06-12,64.81517791748047
2018-06-13,63.917598724365234
2018-06-14,64.45053100585938
2018-06-15,64.6118392944336
2018-06-18,64.52767181396484
2018-06-19,63.826438903808594
2018-06-20,63.742286682128906
2018-06-21,63.020023345947266
2018-06-22,63.64411163330078
2018-06-25,62.96390151977539
2018-06-26,62.459022521972656
2018-06-27,62.33280944824219
2018-06-28,62.39592361450195
2018-06-29,62.92182159423828
2018-07-02,62.71147537231445
2018-07-03,63.06910705566406
2018-07-05,63.43376159667969
2018-07-06,63.020023345947266
2018-07-09,64.31028747558594
2018-07-10,64.12796020507812
2018-07-11,62.60627746582031
2018-07-12,63.027034759521484
2018-07-13,63.84748458862305
2018-07-16,63.08311080932617
2018-07-17,63.73527908325195
2018-07-18,63.994754791259766
2018-07-19,64.37339782714844
2018-07-20,64.37339782714844
2018-07-23,63.216373443603516
2018-07-24,63.8685417175293
2018-07-25,67.40272521972656
2018-07-26,68.53172302246094
2018-07-27,68.52470397949219
2018-07-30,68.17411804199219
2018-07-31,69.07868957519531
2018-08-01,68.3143310546875
2018-08-02,67.75335693359375
2018-08-03,67.98477172851562
2018-08-06,68.1039810180664
2018-08-07,68.40550994873047
2018-08-08,68.4476089477539
2018-08-09,67.67623901367188
2018-08-10,67.49388885498047
2018-08-13,67.34664154052734
2018-08-14,68.0478744506836
2018-08-15,68.65093231201172
2018-08-16,69.31009674072266
2018-08-17,69.99029541015625
2018-08-20,70.00430297851562
2018-08-21,70.6564712524414
2018-08-22,69.78694152832031
2018-08-23,69.72383117675781
2018-08-24,69.83602905273438
2018-08-27,70.77568054199219
2018-08-28,70.8668441772461
2018-08-29,71.3507080078125
2018-08-30,70.91593933105469
2018-08-31,71.02812957763672
2018-09-04,71.3997573852539
2018-09-05,72.24827575683594
2018-09-06,71.36014556884766
2018-09-07,70.69051361083984
2018-09-10,72.24828338623047
2018-09-11,71.91698455810547
2018-09-12,72.49497985839844
2018-09-13,72.78397369384766
2018-09-14,72.88264465332031
2018-09-17,72.61479949951172
2018-09-18,72.88970184326172
2018-09-19,72.57955932617188
2018-09-20,72.91085815429688
2018-09-21,73.32671356201172
2018-09-24,72.27648162841797
2018-09-25,72.48793029785156
2018-09-26,72.16368103027344
2018-09-27,72.37517547607422
2018-09-28,72.1073226928711
2018-10-01,72.8121566772461
2018-10-02,73.23509979248047
2018-10-03,73.59455108642578
2018-10-04,73.46765899658203
2018-10-05,72.68531036376953
2018-10-08,72.88970184326172
2018-10-09,72.1073226928711
2018-10-10,68.90721130371094
2018-10-11,67.61734771728516
2018-10-12,68.47022247314453
2018-10-15,68.44908142089844
2018-10-16,69.60504913330078
2018-10-17,68.7380599975586
2018-10-18,67.83586883544922
2018-10-19,66.13713073730469
2018-10-22,65.55210876464844
2018-10-23,64.7837905883789
2018-10-24,65.24900817871094
2018-10-25,67.32833862304688
2018-10-26,66.48250579833984
2018-10-29,65.78472137451172
2018-10-30,67.63851165771484
2018-10-31,67.6243896484375
2018-11-01,69.39358520507812
2018-11-02,69.2032699584961
2018-11-05,69.87994384765625
2018-11-06,71.25442504882812
2018-11-07,72.45268249511719
2018-11-08,72.98836517333984
2018-11-09,72.50204467773438
2018-11-12,71.29670715332031
2018-11-13,72.22713470458984
2018-11-14,71.63502502441406
2018-11-15,73.10820770263672
2018-11-16,73.55227661132812
2018-11-19,72.78397369384766
2018-11-20,70.61300659179688
2018-11-21,71.74078369140625
2018-11-23,71.84651184082031
2018-11-26,71.18394470214844
2018-11-27,70.83854675292969
2018-11-28,72.55841064453125
2018-11-29,72.86151123046875
2018-11-30,72.96724700927734
2018-12-03,74.45447540283203
2018-12-04,72.20598602294922
2018-12-06,71.71002197265625
2018-12-07,69.42146301269531
2018-12-10,69.24434661865234
2018-12-11,68.87591552734375
2018-12-12,69.49940490722656
2018-12-13,68.92550659179688
2018-12-14,67.99732971191406
2018-12-17,66.38897705078125
2018-12-18,67.01248168945312
2018-12-19,65.6025161743164
2018-12-20,64.51138305664062
2018-12-21,63.03054428100586
2018-12-24,61.15296173095703
2018-12-26,63.4911003112793
2018-12-27,64.63890838623047
2018-12-28,64.5184555053711
2018-12-31,64.63890838623047
2019-01-02,64.8302230834961
2019-01-03,63.78870391845703
2019-01-04,65.9638671875
2019-01-07,65.27659606933594
2019-01-08,65.57415771484375
2019-01-09,66.88495635986328
2019-01-10,67.50135040283203
2019-01-11,67.28172302246094
2019-01-14,67.35257720947266
2019-01-15,66.7715835571289
2019-01-16,66.4456558227539
2019-01-17,66.36772918701172
2019-01-18,68.09651184082031
2019-01-22,65.89301300048828
2019-01-23,66.21892547607422
2019-01-24,66.53067016601562
2019-01-25,66.93456268310547
2019-01-28,66.91327667236328
2019-01-29,68.54997253417969
2019-01-30,71.24237823486328
2019-01-31,70.88103485107422
2019-02-01,71.61791229248047
2019-02-04,71.3344955444336
2019-02-05,71.7667007446289
2019-02-06,71.45494079589844
2019-02-07,71.71710205078125
2019-02-08,72.21306610107422
2019-02-11,72.63109588623047
2019-02-12,73.50965881347656
2019-02-13,74.1048355102539
2019-02-14,73.3325424194336
2019-02-15,74.20402526855469
2019-02-19,74.39534759521484
2019-02-20,74.79917907714844
2019-02-21,74.78501892089844
2019-02-22,75.3376693725586
2019-02-25,75.76280212402344
2019-02-26,75.35182189941406
2019-02-27,75.78404998779297
2019-02-28,74.79209899902344
2019-03-01,75.13929748535156
2019-03-04,74.74958801269531
2019-03-05,75.10384368896484
2019-03-06,75.36602020263672
2019-03-07,74.31925964355469
2019-03-08,74.26939392089844
2019-03-11,75.03132629394531
2019-03-12,75.46570587158203
2019-03-13,75.77189636230469
2019-03-14,75.44432830810547
2019-03-15,75.5511474609375
2019-03-18,76.2276382446289
2019-03-19,75.85733795166016
2019-03-20,74.70377349853516
2019-03-21,75.71492004394531
2019-03-22,74.21955871582031
2019-03-25,74.55423736572266
2019-03-26,75.30193328857422
2019-03-27,75.38025665283203
2019-03-28,76.49108123779297
2019-03-29,76.86849212646484
2019-04-01,78.45641326904297
2019-04-02,78.51336669921875
2019-04-03,78.82671356201172
2019-04-04,79.9944839477539
2019-04-05,80.17964172363281
2019-04-08,80.12979888916016
2019-04-09,79.19699096679688
2019-04-10,79.033203125
2019-04-11,80.23660278320312
2019-04-12,81.4684829711914
2019-04-15,81.16229248046875
2019-04-16,81.01276397705078
2019-04-17,80.3434066772461
2019-04-18,80.31494140625
2019-04-22,80.37189483642578
2019-04-23,80.74929809570312
2019-04-24,80.67098236083984
2019-04-25,79.64557647705078
2019-04-26,80.54279327392578
2019-04-29,85.77654266357422
2019-04-30,87.30751037597656
2019-05-01,86.90873718261719
2019-05-02,87.77748107910156
2019-05-03,88.78860473632812
2019-05-06,87.8985366821289
2019-05-07,86.87313842773438
2019-05-08,86.51712036132812
2019-05-09,86.54558563232422
2019-05-10,87.4499282836914
2019-05-13,85.74806213378906
2019-05-14,86.31771087646484
2019-05-15,86.3889389038086
2019-05-16,86.80191802978516
2019-05-17,86.03289031982422
2019-05-20,86.4031753540039
2019-05-21,87.97684478759766
2019-05-22,87.07962799072266
2019-05-23,85.99017333984375
2019-05-24,85.58428192138672
2019-05-28,84.45207977294922
2019-05-29,84.21708679199219
2019-05-30,85.228271484375
2019-05-31,84.26695251464844
2019-06-03,85.96881103515625
2019-06-04,87.69915008544922
2019-06-05,88.35426330566406
2019-06-06,89.35545349121094
2019-06-07,89.64148712158203
2019-06-10,89.64148712158203
2019-06-11,88.19693756103516
2019-06-12,88.6617660522461
2019-06-13,88.9263687133789
2019-06-14,89.162353515625
2019-06-17,87.79646301269531
2019-06-18,88.1468505859375
2019-06-19,88.475830078125
2019-06-20,90.18499755859375
2019-06-21,89.50559997558594
2019-06-24,89.81312561035156
2019-06-25,89.29822540283203
2019-06-26,89.04078674316406
2019-06-27,88.9263687133789
2019-06-28,90.58546447753906
2019-07-01,91.31489562988281
2019-07-02,89.9346923828125
2019-07-03,89.78451538085938
2019-07-05,89.25531768798828
2019-07-08,89.64148712158203
2019-07-09,88.70465850830078
2019-07-10,88.82624816894531
2019-07-11,89.06938171386719
2019-07-12,90.5497055053711
2019-07-15,90.94303131103516
2019-07-16,91.6295394897461
2019-07-17,89.51274871826172
2019-07-18,89.56999206542969
2019-07-19,89.17666625976562
2019-07-22,89.05509948730469
2019-07-23,88.99787139892578
2019-07-24,88.74043273925781
2019-07-25,87.546142578125
2019-07-26,87.66056823730469
2019-07-29,87.40314483642578
2019-07-30,90.53539276123047
2019-07-31,88.43292999267578
2019-08-01,87.052734375
2019-08-02,86.44486236572266
2019-08-05,84.38528442382812
2019-08-06,85.45083618164062
2019-08-07,85.25772857666016
2019-08-08,86.49491119384766
2019-08-09,85.37931823730469
2019-08-12,84.19934844970703
2019-08-13,85.97288513183594
2019-08-14,83.16242980957031
2019-08-15,83.28399658203125
2019-08-16,84.29948425292969
2019-08-19,84.79291534423828
2019-08-20,84.48541259765625
2019-08-21,84.85728454589844
2019-08-22,84.37812042236328
2019-08-23,82.21129608154297
2019-08-26,82.44013977050781
2019-08-27,83.31975555419922
2019-08-28,84.02774047851562
2019-08-29,85.94427490234375
2019-08-30,86.59503936767578
2019-09-03,84.80721282958984
2019-09-04,85.37931823730469
2019-09-05,87.21105194091797
2019-09-06,87.3475112915039
2019-09-09,87.1176528930664
2019-09-10,87.03865051269531
2019-09-11,88.69076538085938
2019-09-12,88.71231842041016
2019-09-13,89.30134582519531
2019-09-16,89.02119445800781
2019-09-17,89.3803482055664
2019-09-18,89.02119445800781
2019-09-19,89.0499496459961
2019-09-20,88.46089935302734
2019-09-23,88.41063690185547
2019-09-24,88.17357635498047
2019-09-25,88.51836395263672
2019-09-26,88.69795227050781
2019-09-27,88.75540161132812
2019-09-30,88.50401306152344
2019-10-01,86.27002716064453
2019-10-02,83.77027893066406
2019-10-03,84.48141479492188
2019-10-04,85.1638412475586
2019-10-07,83.6481704711914
2019-10-08,81.1843490600586
2019-10-09,81.96012878417969
2019-10-10,81.95294952392578
2019-10-11,82.87957763671875
2019-10-14,82.84365844726562
2019-10-15,83.36085510253906
2019-10-16,83.3752212524414
2019-10-17,83.94269561767578
2019-10-18,84.25874328613281
2019-10-21,84.73283386230469
2019-10-22,84.96987915039062
2019-10-23,85.28592681884766
2019-10-24,86.01863098144531
2019-10-25,86.9596176147461
2019-10-28,87.69231414794922
2019-10-29,91.85135650634766
2019-10-30,91.79390716552734
2019-10-31,91.14739990234375
2019-11-01,92.56968688964844
2019-11-04,94.24336242675781
2019-11-05,93.92730712890625
2019-11-06,94.42295837402344
2019-11-07,92.73490142822266
2019-11-08,93.69744873046875
2019-11-11,93.3885726928711
2019-11-12,93.05813598632812
2019-11-13,91.8154525756836
2019-11-14,91.71488952636719
2019-11-15,92.44757080078125
2019-11-18,93.61125183105469
2019-11-19,93.56815338134766
2019-11-20,93.26644897460938
2019-11-21,93.00066375732422
2019-11-22,93.45321655273438
2019-11-25,93.99195098876953
2019-11-26,93.84831237792969
2019-11-27,94.66000366210938
2019-11-29,94.17872619628906
2019-12-02,92.87137603759766
2019-12-03,92.00940704345703
2019-12-04,92.36137390136719
2019-12-05,93.06104278564453
2019-12-06,94.98686981201172
2019-12-09,94.7127914428711
2019-12-10,94.5613021850586
2019-12-11,95.93896484375
2019-12-12,96.93435668945312
2019-12-13,96.5160140991211
2019-12-16,96.17700958251953
2019-12-17,96.37175750732422
2019-12-18,96.03995513916016
2019-12-19,96.32848358154297
2019-12-20,97.3815689086914
2019-12-23,97.23009490966797
2019-12-24,97.07864379882812
2019-12-26,96.56651306152344
2019-12-27,96.90550994873047
2019-12-30,95.85243225097656
2019-12-31,95.87406921386719
2020-01-02,96.90550994873047
2020-01-03,96.03995513916016
2020-01-06,95.20326232910156
2020-01-07,94.81378173828125
2020-01-08,94.66228485107422
2020-01-09,94.1429672241211
2020-01-10,94.61903381347656
2020-01-13,94.74163818359375
2020-01-14,94.40263366699219
2020-01-15,94.7127914428711
2020-01-16,95.85243225097656
2020-01-17,96.5953598022461
2020-01-21,95.46292114257812
2020-01-22,94.9508056640625
2020-01-23,95.419677734375
2020-01-24,94.20066833496094
2020-01-27,93.06822967529297
2020-01-28,94.33049774169922
2020-01-29,96.86222076416016
2020-01-30,97.47532653808594
2020-01-31,96.09767150878906
2020-02-03,98.23269653320312
2020-02-04,99.92051696777344
2020-02-05,102.25027465820312
2020-02-06,102.71912384033203
2020-02-07,102.28633880615234
2020-02-10,103.94532012939453
2020-02-11,104.1256332397461
2020-02-12,105.0128402709961
2020-02-13,105.03446960449219
2020-02-14,105.70527648925781
2020-02-18,104.56561279296875
2020-02-19,105.18594360351562
2020-02-20,105.31578063964844
2020-02-21,105.04888916015625
2020-02-24,102.48110961914062
2020-02-25,99.54544067382812
2020-02-26,100.08641052246094
2020-02-27,95.57833862304688
2020-02-28,93.07545471191406
2020-03-02,93.48583221435547
2020-03-03,98.60871887207031
2020-03-04,109.54252624511719
2020-03-05,104.53121185302734
2020-03-06,104.62416076660156
2020-03-09,97.88353729248047
2020-03-10,99.54777526855469
2020-03-11,99.48268127441406
2020-03-12,90.00814819335938
2020-03-13,96.65154266357422
2020-03-16,86.13985443115234
2020-03-17,87.0928955078125
2020-03-18,77.56230926513672
2020-03-19,76.3663101196289
2020-03-20,70.71333312988281
2020-03-23,66.58341217041016
2020-03-24,71.76918029785156
2020-03-25,79.5338363647461
2020-03-26,81.1783218383789
2020-03-27,77.24461364746094
2020-03-30,78.76762390136719
2020-03-31,77.16986083984375
2020-04-01,75.58140563964844
2020-04-02,77.42214965820312
2020-04-03,74.77789306640625
2020-04-06,81.32781982421875
2020-04-07,82.3836669921875
2020-04-08,82.10335540771484
2020-04-09,85.58854675292969
2020-04-13,83.916015625
2020-04-14,86.0837631225586
2020-04-15,81.02881622314453
2020-04-16,80.14116668701172
2020-04-17,84.00948333740234
2020-04-20,79.44037628173828
2020-04-21,75.21702575683594
2020-04-22,76.46908569335938
2020-04-23,78.19767761230469
2020-04-24,78.51535034179688
2020-04-27,80.70178985595703
2020-04-28,81.8884506225586
2020-04-29,84.41124725341797
2020-04-30,81.68287658691406
2020-05-01,81.1129150390625
2020-05-04,79.56185913085938
2020-05-05,76.76808166503906
2020-05-06,74.58164978027344
2020-05-07,75.71224975585938
2020-05-08,78.85171508789062
2020-05-11,75.66552734375
2020-05-12,71.72248077392578
2020-05-13,71.61969757080078
2020-05-14,73.18008422851562
2020-05-15,72.14293670654297
2020-05-18,76.0486068725586
2020-05-19,75.13294219970703
2020-05-20,74.51624298095703
2020-05-21,76.02057647705078
2020-05-22,77.88933563232422
2020-05-26,83.09379577636719
2020-05-27,84.97186279296875
2020-05-28,84.37386322021484
2020-05-29,84.28977966308594
2020-06-01,84.49534606933594
2020-06-02,85.43905639648438
2020-06-03,88.13939666748047
2020-06-04,89.7744140625
2020-06-05,95.85394287109375
2020-06-08,93.01617431640625
2020-06-09,91.57852935791016
2020-06-10,88.88172149658203
2020-06-11,84.35260009765625
2020-06-12,84.93518829345703
2020-06-15,85.17949676513672
2020-06-16,86.14733123779297
2020-06-17,86.30707550048828
2020-06-18,84.63449096679688
2020-06-19,83.90156555175781
2020-06-22,84.73783874511719
2020-06-23,84.65326690673828
2020-06-24,80.84768676757812
2020-06-25,80.62220764160156
2020-06-26,79.53218078613281
2020-06-29,83.80760192871094
2020-06-30,83.61028289794922
2020-07-01,83.49749755859375
2020-07-02,85.06674194335938
2020-07-06,86.95542907714844
2020-07-07,85.89362335205078
2020-07-08,86.5701675415039
2020-07-09,84.8412094116211
2020-07-10,86.1097412109375
2020-07-13,86.5325927734375
2020-07-14,91.6443099975586
2020-07-15,94.83912658691406
2020-07-16,95.78817749023438
2020-07-17,96.26737976074219
2020-07-20,97.1412582397461
2020-07-21,99.08634185791016
2020-07-22,99.80049133300781
2020-07-23,99.05815124511719
2020-07-24,97.49833679199219
2020-07-27,98.24066925048828
2020-07-28,97.45135498046875
2020-07-29,103.80341339111328
2020-07-30,104.16986846923828
2020-07-31,105.1189193725586
2020-08-03,105.41962432861328
2020-08-04,105.50418853759766
2020-08-05,108.20096588134766
2020-08-06,108.52044677734375
2020-08-07,109.79837036132812
2020-08-10,111.67768096923828
2020-08-11,112.57036590576172
2020-08-12,112.94622802734375
2020-08-13,111.2266616821289
2020-08-14,111.70585632324219
2020-08-17,112.15692138671875
2020-08-18,110.90717315673828
2020-08-19,110.31520080566406
2020-08-20,109.01846313476562
2020-08-21,110.47492980957031
2020-08-24,111.74346160888672
2020-08-25,111.31123352050781
2020-08-26,112.83345031738281
2020-08-27,111.74346160888672
2020-08-28,113.04019165039062
2020-08-31,111.24544525146484
2020-09-01,112.94622802734375
2020-09-02,115.0040512084961
2020-09-03,111.48390197753906
2020-09-04,111.14415740966797
2020-09-08,109.6530532836914
2020-09-09,110.48355865478516
2020-09-10,109.10568237304688
2020-09-11,110.40803527832031
2020-09-14,112.2955322265625
2020-09-15,114.40007019042969
2020-09-16,115.14562225341797
2020-09-17,117.84471893310547
2020-09-18,116.04216003417969
2020-09-21,113.32420349121094
2020-09-22,114.68318939208984
2020-09-23,112.10678100585938
2020-09-24,112.30497741699219
2020-09-25,112.22003936767578
2020-09-28,114.67375946044922
2020-09-29,114.40007019042969
2020-09-30,114.42837524414062
2020-10-01,115.0889892578125
2020-10-02,116.89153289794922
2020-10-05,119.788818359375
2020-10-06,119.46794128417969
2020-10-07,120.74199676513672
2020-10-08,122.49736022949219
2020-10-09,121.85560607910156
2020-10-12,124.53582763671875
2020-10-13,121.97827911376953
2020-10-14,122.8748550415039
2020-10-15,123.29007720947266
2020-10-16,123.82801055908203
2020-10-19,120.32675170898438
2020-10-20,121.48754119873047
2020-10-21,121.61965942382812
2020-10-22,123.12023162841797
2020-10-23,121.94998168945312
2020-10-26,119.05269622802734
2020-10-27,116.72166442871094
2020-10-28,120.64761352539062
2020-10-29,124.62076568603516
2020-10-30,125.28137969970703
2020-11-02,129.8113555908203
2020-11-03,133.31259155273438
2020-11-04,129.55653381347656
2020-11-05,133.18045043945312
2020-11-06,136.20045471191406
2020-11-09,137.4744873046875
2020-11-10,135.50210571289062
2020-11-11,134.9169921875
2020-11-12,135.32273864746094
2020-11-13,139.6639404296875
2020-11-16,143.8636016845703
2020-11-17,140.41896057128906
2020-11-18,136.31369018554688
2020-11-19,138.53146362304688
2020-11-20,136.08718872070312
2020-11-23,137.7104034423828
2020-11-24,138.7957305908203
2020-11-25,136.81387329101562
2020-11-27,135.4265899658203
2020-11-30,138.012451171875
2020-12-01,137.50279235839844
2020-12-02,136.2193145751953
2020-12-03,134.2396240234375
2020-12-04,134.36279296875
2020-12-07,133.6712646484375
2020-12-08,132.5725555419922
2020-12-09,133.60498046875
2020-12-10,131.87161254882812
2020-12-11,132.5535888671875
2020-12-14,130.44129943847656
2020-12-15,132.9703369140625
2020-12-16,131.25592041015625
2020-12-17,133.5292205810547
2020-12-18,133.61447143554688
2020-12-21,134.64688110351562
2020-12-22,135.4521026611328
2020-12-23,134.9784698486328
2020-12-24,136.07723999023438
2020-12-28,136.58871459960938
2020-12-29,135.35736083984375
2020-12-30,137.1854705810547
2020-12-31,137.49807739257812
2021-01-04,136.3803253173828
2021-01-05,138.15162658691406
2021-01-06,141.93106079101562
2021-01-07,145.60623168945312
2021-01-08,144.52638244628906
2021-01-11,144.21383666992188
2021-01-12,143.9202117919922
2021-01-13,142.98243713378906
2021-01-14,142.7930145263672
2021-01-15,141.61842346191406
2021-01-19,145.38839721679688
2021-01-20,147.0460205078125
2021-01-21,146.28822326660156
2021-01-22,144.61166381835938
2021-01-25,142.9540252685547
2021-01-26,140.083984375
2021-01-27,131.502197265625
2021-01-28,135.26263427734375
2021-01-29,135.78359985351562
2021-02-01,135.21531677246094
2021-02-02,137.3370361328125
2021-02-03,138.65365600585938
2021-02-04,140.98382568359375
2021-02-05,141.4669189453125
2021-02-08,141.11639404296875
2021-02-09,138.01904296875
2021-02-10,140.50074768066406
2021-02-11,142.9066619873047
2021-02-12,142.9635009765625
2021-02-16,143.29505920410156
2021-02-17,143.31396484375
2021-02-18,141.60899353027344
2021-02-19,145.83358764648438
2021-02-22,144.82005310058594
2021-02-23,145.11367797851562
2021-02-24,147.1501922607422
2021-02-25,144.43170166015625
2021-02-26,145.15158081054688
2021-03-01,150.10552978515625
2021-03-02,149.81187438964844
2021-03-03,149.18675231933594
2021-03-04,145.8494873046875
2021-03-05,152.52394104003906
2021-03-08,155.67105102539062
2021-03-09,152.58096313476562
2021-03-10,155.3857879638672
2021-03-11,154.91995239257812
2021-03-12,155.62347412109375
2021-03-15,159.7213592529297
2021-03-16,158.9417266845703
2021-03-17,157.79129028320312
2021-03-18,159.29348754882812
2021-03-19,156.02284240722656
2021-03-22,156.21298217773438
2021-03-23,152.43838500976562
2021-03-24,153.2750701904297
2021-03-25,155.8612060546875
2021-03-26,159.8164520263672
2021-03-29,158.38075256347656
2021-03-30,158.73257446289062
2021-03-31,157.41098022460938
2021-04-01,157.29685974121094
2021-04-05,159.20791625976562
2021-04-06,159.38858032226562
2021-04-07,158.3046875
2021-04-08,158.38075256347656
2021-04-09,161.20455932617188
2021-04-12,162.21237182617188
2021-04-13,162.38351440429688
2021-04-14,161.02391052246094
2021-04-15,162.1173095703125
2021-04-16,163.4959259033203
2021-04-19,163.80020141601562
2021-04-20,159.9209747314453
2021-04-21,162.10780334472656
2021-04-22,163.48641967773438
2021-04-23,166.7000732421875
2021-04-26,164.3230743408203
2021-04-27,165.24539184570312
2021-04-28,165.7777862548828
2021-04-29,166.94729614257812
2021-04-30,165.2738800048828
2021-05-03,166.14862060546875
2021-05-04,166.12008666992188
2021-05-05,169.92320251464844
2021-05-06,172.96568298339844
2021-05-07,174.6390380859375
2021-05-10,177.47239685058594
2021-05-11,173.75485229492188
2021-05-12,169.82814025878906
2021-05-13,173.14633178710938
2021-05-14,175.1334991455078
2021-05-17,174.50596618652344
2021-05-18,170.41761779785156
2021-05-19,169.59043884277344
