,TGT
2014-07-07,44.50307083129883
2014-07-08,44.36212158203125
2014-07-09,44.547584533691406
2014-07-10,44.45854187011719
2014-07-11,44.510494232177734
2014-07-14,44.644020080566406
2014-07-15,45.03718948364258
2014-07-16,44.61434555053711
2014-07-17,44.302772521972656
2014-07-18,44.51790237426758
2014-07-21,43.99119186401367
2014-07-22,44.05054473876953
2014-07-23,45.052032470703125
2014-07-24,45.24489974975586
2014-07-25,44.79979705810547
2014-07-28,44.73303985595703
2014-07-29,45.326507568359375
2014-07-30,45.53422546386719
2014-07-31,44.20631790161133
2014-08-01,44.39919662475586
2014-08-04,45.0297737121582
2014-08-05,43.04905700683594
2014-08-06,43.00455093383789
2014-08-07,42.6558837890625
2014-08-08,43.427406311035156
2014-08-11,43.293861389160156
2014-08-12,43.36804962158203
2014-08-13,43.21968460083008
2014-08-14,43.575775146484375
2014-08-15,43.175174713134766
2014-08-18,43.82640075683594
2014-08-19,44.350364685058594
2014-08-20,45.15877914428711
2014-08-21,45.712684631347656
2014-08-22,45.69770812988281
2014-08-25,45.64531707763672
2014-08-26,45.435726165771484
2014-08-27,45.50310134887695
2014-08-28,45.17374801635742
2014-08-29,44.96416091918945
2014-09-02,45.05397415161133
2014-09-03,45.20368957519531
2014-09-04,45.682743072509766
2014-09-05,45.72016906738281
2014-09-08,45.3309440612793
2014-09-09,45.570472717285156
2014-09-10,46.371395111083984
2014-09-11,46.8504524230957
2014-09-12,46.805545806884766
2014-09-15,46.566017150878906
2014-09-16,47.052555084228516
2014-09-17,47.060035705566406
2014-09-18,47.85348129272461
2014-09-19,47.7636604309082
2014-09-22,47.42682647705078
2014-09-23,47.217227935791016
2014-09-24,47.81606674194336
2014-09-25,47.06752395629883
2014-09-26,47.269630432128906
2014-09-29,47.18729019165039
2014-09-30,46.917823791503906
2014-10-01,46.46122360229492
2014-10-02,46.83548355102539
2014-10-03,47.209739685058594
2014-10-06,46.61840057373047
2014-10-07,46.064491271972656
2014-10-08,47.01512908935547
2014-10-09,46.109405517578125
2014-10-10,45.353389739990234
2014-10-13,45.241111755371094
2014-10-14,46.17676544189453
2014-10-15,44.896785736083984
2014-10-16,44.492591857910156
2014-10-17,44.21562957763672
2014-10-20,45.12882614135742
2014-10-21,46.13935470581055
2014-10-22,45.90729904174805
2014-10-23,46.43126678466797
2014-10-24,46.08695602416992
2014-10-27,46.079463958740234
2014-10-28,45.398311614990234
2014-10-29,45.57794952392578
2014-10-30,46.244136810302734
2014-10-31,46.27408218383789
2014-11-03,46.10192108154297
2014-11-04,45.93724060058594
2014-11-05,45.7501106262207
2014-11-06,46.326480865478516
2014-11-07,48.033119201660156
2014-11-10,49.043636322021484
2014-11-11,49.19333267211914
2014-11-12,49.94187545776367
2014-11-13,50.525733947753906
2014-11-14,50.9973030090332
2014-11-17,50.63523864746094
2014-11-18,50.921871185302734
2014-11-19,54.6857795715332
2014-11-20,53.6976432800293
2014-11-21,53.93903732299805
2014-11-24,53.98427963256836
2014-11-25,54.384056091308594
2014-11-26,54.4293212890625
2014-11-28,55.817195892333984
2014-12-01,54.87434005737305
2014-12-02,55.115718841552734
2014-12-03,55.31182098388672
2014-12-04,55.274105072021484
2014-12-05,55.56074523925781
2014-12-08,55.651268005371094
2014-12-09,55.51549530029297
2014-12-10,54.995018005371094
2014-12-11,55.46268081665039
2014-12-12,54.61033248901367
2014-12-15,55.2137451171875
2014-12-16,54.519840240478516
2014-12-17,55.492862701416016
2014-12-18,56.2999382019043
2014-12-19,55.779483795166016
2014-12-22,56.194339752197266
2014-12-23,56.33765411376953
2014-12-24,56.307472229003906
2014-12-26,56.616722106933594
2014-12-29,56.97125244140625
2014-12-30,57.10702896118164
2014-12-31,57.25788116455078
2015-01-02,56.82038497924805
2015-01-05,55.8021125793457
2015-01-06,55.79456329345703
2015-01-07,57.90655517578125
2015-01-08,58.17811584472656
2015-01-09,57.65011215209961
2015-01-12,57.80095672607422
2015-01-13,57.28805160522461
2015-01-14,56.06611633300781
2015-01-15,57.07685470581055
2015-01-16,56.52622604370117
2015-01-20,55.56826400756836
2015-01-21,55.779483795166016
2015-01-22,57.152286529541016
2015-01-23,56.79023361206055
2015-01-26,56.760047912597656
2015-01-27,56.390445709228516
2015-01-28,56.013328552246094
2015-01-29,56.941078186035156
2015-01-30,55.52302551269531
2015-02-02,56.00577163696289
2015-02-03,57.22770690917969
2015-02-04,57.031578063964844
2015-02-05,57.28805160522461
2015-02-06,57.597320556640625
2015-02-09,56.86565017700195
2015-02-10,57.816043853759766
2015-02-11,57.642574310302734
2015-02-12,57.981990814208984
2015-02-13,57.80732345581055
2015-02-17,58.20221710205078
2015-02-18,58.7414436340332
2015-02-19,58.232582092285156
2015-02-20,58.37689208984375
2015-02-23,58.24019241333008
2015-02-24,58.43764877319336
2015-02-25,58.58952713012695
2015-02-26,58.39968490600586
2015-02-27,58.346534729003906
2015-03-02,58.99203109741211
2015-03-03,59.23503875732422
2015-03-04,59.022403717041016
2015-03-05,59.386940002441406
2015-03-06,58.635093688964844
2015-03-09,59.667930603027344
2015-03-10,58.984432220458984
2015-03-11,59.06797790527344
2015-03-12,60.222320556640625
2015-03-13,60.13116455078125
2015-03-16,61.12601852416992
2015-03-17,61.53611755371094
2015-03-18,61.55887985229492
2015-03-19,61.20955276489258
2015-03-20,61.74873733520508
2015-03-23,61.68798828125
2015-03-24,62.27275085449219
2015-03-25,61.98417282104492
2015-03-26,61.08803176879883
2015-03-27,61.93859100341797
2015-03-30,62.37904357910156
2015-03-31,62.32590866088867
2015-04-01,62.34108352661133
2015-04-02,62.78154754638672
2015-04-06,63.29036331176758
2015-04-07,62.735984802246094
2015-04-08,63.13850402832031
2015-04-09,63.25239562988281
2015-04-10,63.46504211425781
2015-04-13,63.00178909301758
2015-04-14,63.077728271484375
2015-04-15,62.24236297607422
2015-04-16,62.21199417114258
2015-04-17,60.76907730102539
2015-04-20,61.46015548706055
2015-04-21,61.70317840576172
2015-04-22,61.771484375
2015-04-23,62.21957015991211
2015-04-24,62.804317474365234
2015-04-27,61.801910400390625
2015-04-28,61.900611877441406
2015-04-29,59.89574432373047
2015-04-30,59.8653678894043
2015-05-01,60.488101959228516
2015-05-04,60.890586853027344
2015-05-05,59.97168731689453
2015-05-06,60.08561325073242
2015-05-07,60.83743667602539
2015-05-08,61.31584548950195
2015-05-11,61.217124938964844
2015-05-12,61.3690071105957
2015-05-13,60.60959243774414
2015-05-14,58.67308044433594
2015-05-15,59.637550354003906
2015-05-18,59.90509796142578
2015-05-19,59.56875228881836
2015-05-20,59.76751708984375
2015-05-21,60.692508697509766
2015-05-22,60.6160888671875
2015-05-26,60.455535888671875
2015-05-27,61.38823699951172
2015-05-28,61.19710159301758
2015-05-29,60.63903045654297
2015-06-01,60.78425598144531
2015-06-02,61.15886306762695
2015-06-03,61.41877365112305
2015-06-04,61.128292083740234
2015-06-05,60.54729080200195
2015-06-08,60.31028366088867
2015-06-09,60.317928314208984
2015-06-10,60.90660095214844
2015-06-11,61.212364196777344
2015-06-12,60.75369644165039
2015-06-15,61.50286865234375
2015-06-16,61.900428771972656
2015-06-17,62.7642822265625
2015-06-18,63.59757614135742
2015-06-19,63.71986389160156
2015-06-22,64.39262390136719
2015-06-23,64.7978286743164
2015-06-24,64.47673034667969
2015-06-25,64.59904479980469
2015-06-26,64.2779541015625
2015-06-29,62.75664138793945
2015-06-30,62.404964447021484
2015-07-01,63.44468307495117
2015-07-02,62.894248962402344
2015-07-06,63.39882278442383
2015-07-07,64.56079864501953
2015-07-08,63.819271087646484
2015-07-09,63.48290252685547
2015-07-10,64.14803314208984
2015-07-13,64.29326629638672
2015-07-14,64.29326629638672
2015-07-15,64.56847381591797
2015-07-16,64.98893737792969
2015-07-17,64.74430847167969
2015-07-20,64.39262390136719
2015-07-21,62.901920318603516
2015-07-22,63.314697265625
2015-07-23,62.4202766418457
2015-07-24,61.319419860839844
2015-07-27,60.76897430419922
2015-07-28,61.564048767089844
2015-07-29,62.565521240234375
2015-07-30,62.63431167602539
2015-07-31,62.57316207885742
2015-08-03,61.45701217651367
2015-08-04,61.19710159301758
2015-08-05,61.189456939697266
2015-08-06,60.80723190307617
2015-08-07,60.37910079956055
2015-08-10,60.37144470214844
2015-08-11,60.29499435424805
2015-08-12,60.394371032714844
2015-08-13,60.38671875
2015-08-14,60.66195297241211
2015-08-17,60.80823516845703
2015-08-18,61.82453155517578
2015-08-19,62.26340103149414
2015-08-20,62.101688385009766
2015-08-21,60.36168670654297
2015-08-24,57.95953369140625
2015-08-25,56.92784118652344
2015-08-26,59.16062545776367
2015-08-27,59.93824768066406
2015-08-28,60.0767936706543
2015-08-31,59.830440521240234
2015-09-01,58.044227600097656
2015-09-02,59.32229232788086
2015-09-03,59.63025665283203
2015-09-04,58.83722686767578
2015-09-08,60.346290588378906
2015-09-09,59.40699768066406
2015-09-10,59.337711334228516
2015-09-11,59.961326599121094
2015-09-14,59.39928436279297
2015-09-15,59.91512680053711
2015-09-16,60.43867874145508
2015-09-17,60.06142044067383
2015-09-18,58.99123001098633
2015-09-21,60.25388717651367
2015-09-22,60.09220504760742
2015-09-23,60.63886642456055
2015-09-24,60.86981964111328
2015-09-25,60.86214828491211
2015-09-28,59.799644470214844
2015-09-29,60.038333892822266
2015-09-30,60.561859130859375
2015-10-01,61.21629333496094
2015-10-02,61.231693267822266
2015-10-05,61.21629333496094
2015-10-06,60.130706787109375
2015-10-07,60.484867095947266
2015-10-08,60.584957122802734
2015-10-09,60.731231689453125
2015-10-12,60.98531723022461
2015-10-13,60.792823791503906
2015-10-14,58.667869567871094
2015-10-15,57.844051361083984
2015-10-16,57.782466888427734
2015-10-19,57.51298141479492
2015-10-20,57.2819938659668
2015-10-21,58.82183837890625
2015-10-22,59.368492126464844
2015-10-23,56.15794372558594
2015-10-26,56.989444732666016
2015-10-27,57.536067962646484
2015-10-28,58.69097137451172
2015-10-29,58.72944641113281
2015-10-30,59.4223747253418
2015-11-02,59.48399353027344
2015-11-03,60.23077392578125
2015-11-04,59.584075927734375
2015-11-05,60.169219970703125
2015-11-06,59.45317840576172
2015-11-09,58.69097137451172
2015-11-10,59.43008804321289
2015-11-11,57.64386749267578
2015-11-12,57.6900634765625
2015-11-13,55.3494873046875
2015-11-16,56.10995101928711
2015-11-17,56.575531005859375
2015-11-18,54.14677047729492
2015-11-19,54.7442512512207
2015-11-20,54.96153259277344
2015-11-23,56.08667755126953
2015-11-24,56.56000900268555
2015-11-25,56.769527435302734
2015-11-27,56.98678970336914
2015-11-30,56.257389068603516
2015-12-01,56.49795150756836
2015-12-02,55.81509780883789
2015-12-03,56.79281234741211
2015-12-04,57.343727111816406
2015-12-07,56.94797897338867
2015-12-08,56.38153076171875
2015-12-09,55.87716293334961
2015-12-10,56.156524658203125
2015-12-11,55.7452507019043
2015-12-14,56.428096771240234
2015-12-15,56.62985610961914
2015-12-16,57.266136169433594
2015-12-17,56.125484466552734
2015-12-18,55.380550384521484
2015-12-21,55.64439010620117
2015-12-22,56.34273147583008
2015-12-23,57.149749755859375
2015-12-24,56.77729034423828
2015-12-28,56.54448318481445
2015-12-29,57.76276397705078
2015-12-30,57.1264762878418
2015-12-31,56.34273147583008
2016-01-04,57.07216262817383
2016-01-05,58.0731201171875
2016-01-06,57.483421325683594
2016-01-07,57.32820510864258
2016-01-08,55.38829803466797
2016-01-11,56.1953010559082
2016-01-12,56.924713134765625
2016-01-13,55.590057373046875
2016-01-14,54.63562774658203
2016-01-15,54.379547119140625
2016-01-19,53.72774124145508
2016-01-20,52.4473876953125
2016-01-21,53.262168884277344
2016-01-22,54.10021209716797
2016-01-25,53.47941970825195
2016-01-26,54.65891647338867
2016-01-27,54.8528938293457
2016-01-28,55.08568572998047
2016-01-29,56.1953010559082
2016-02-01,56.513450622558594
2016-02-02,56.88591003417969
2016-02-03,56.31169509887695
2016-02-04,54.3485221862793
2016-02-05,53.976051330566406
2016-02-08,54.31747817993164
2016-02-09,54.20884704589844
2016-02-10,53.355281829833984
2016-02-11,52.804359436035156
2016-02-12,54.72905349731445
2016-02-16,55.9417839050293
2016-02-17,56.41122055053711
2016-02-18,56.74764633178711
2016-02-19,56.58336639404297
2016-02-22,56.700721740722656
2016-02-23,57.88995361328125
2016-02-24,60.19804000854492
2016-02-25,61.55159378051758
2016-02-26,61.363834381103516
2016-02-29,61.379486083984375
2016-03-01,63.34331130981445
2016-03-02,63.45284652709961
2016-03-03,62.365291595458984
2016-03-04,63.476318359375
2016-03-07,63.233787536621094
2016-03-08,63.006874084472656
2016-03-09,63.538902282714844
2016-03-10,63.765804290771484
2016-03-11,64.0553207397461
2016-03-14,63.977046966552734
2016-03-15,63.88317108154297
2016-03-16,64.462158203125
2016-03-17,64.95506286621094
2016-03-18,64.7125244140625
2016-03-21,64.31348419189453
2016-03-22,63.92228698730469
2016-03-23,63.765804290771484
2016-03-24,64.18830108642578
2016-03-28,64.78295135498047
2016-03-29,64.91595458984375
2016-03-30,65.40885162353516
2016-03-31,64.37608337402344
2016-04-01,64.75164031982422
2016-04-04,64.3917236328125
2016-04-05,64.2352294921875
2016-04-06,64.29000091552734
2016-04-07,63.820579528808594
2016-04-08,63.280704498291016
2016-04-11,62.41225051879883
2016-04-12,63.20246887207031
2016-04-13,63.81272888183594
2016-04-14,63.9848747253418
2016-04-15,64.6264419555664
2016-04-18,65.26802062988281
2016-04-19,65.70616149902344
2016-04-20,64.83768463134766
2016-04-21,64.74381256103516
2016-04-22,64.41519927978516
2016-04-25,64.6264419555664
2016-04-26,64.6264419555664
2016-04-27,65.16632080078125
2016-04-28,63.63279724121094
2016-04-29,62.20100784301758
2016-05-02,62.68610763549805
2016-05-03,62.58436965942383
2016-05-04,62.365291595458984
2016-05-05,61.129112243652344
2016-05-06,61.60636901855469
2016-05-09,62.53744888305664
2016-05-10,62.63133239746094
2016-05-11,59.227874755859375
2016-05-12,59.149635314941406
2016-05-13,57.803890228271484
2016-05-16,58.82090759277344
2016-05-17,58.032535552978516
2016-05-18,53.60972595214844
2016-05-19,52.8686408996582
2016-05-20,54.130069732666016
2016-05-23,53.554534912109375
2016-05-24,54.15371322631836
2016-05-25,54.61884307861328
2016-05-26,54.32714080810547
2016-05-27,54.319278717041016
2016-05-31,54.22465896606445
2016-06-01,53.93296432495117
2016-06-02,53.86199951171875
2016-06-03,54.122188568115234
2016-06-06,54.248313903808594
2016-06-07,53.79893493652344
2016-06-08,54.09852600097656
2016-06-09,53.36532974243164
2016-06-10,53.51510238647461
2016-06-13,52.734642028808594
2016-06-14,52.616371154785156
2016-06-15,53.034202575683594
2016-06-16,52.80558776855469
2016-06-17,53.21553421020508
2016-06-20,53.601844787597656
2016-06-21,53.84625244140625
2016-06-22,54.28773498535156
2016-06-23,55.0130615234375
2016-06-24,54.674049377441406
2016-06-27,54.75285339355469
2016-06-28,54.981502532958984
2016-06-29,55.18648910522461
2016-06-30,55.04458236694336
2016-07-01,55.225914001464844
2016-07-05,54.981502532958984
2016-07-06,55.58856964111328
2016-07-07,55.257415771484375
2016-07-08,56.21926498413086
2016-07-11,57.18893814086914
2016-07-12,57.961551666259766
2016-07-13,57.685638427734375
2016-07-14,57.937931060791016
2016-07-15,57.58314895629883
2016-07-18,58.3084602355957
2016-07-19,58.30057907104492
2016-07-20,58.71842956542969
2016-07-21,58.608028411865234
2016-07-22,59.0653076171875
2016-07-25,60.15329360961914
2016-07-26,60.0901985168457
2016-07-27,59.32547378540039
2016-07-28,58.96281433105469
2016-07-29,59.38853454589844
2016-08-01,59.53043746948242
2016-08-02,58.25326156616211
2016-08-03,58.418853759765625
2016-08-04,58.45037841796875
2016-08-05,59.08106231689453
2016-08-08,59.12836837768555
2016-08-09,57.244163513183594
2016-08-10,57.591033935546875
2016-08-11,58.3478889465332
2016-08-12,59.76694869995117
2016-08-15,60.0212516784668
2016-08-16,59.98154067993164
2016-08-17,56.127384185791016
2016-08-18,55.86514663696289
2016-08-19,55.72209167480469
2016-08-22,55.93666076660156
2016-08-23,56.46114730834961
2016-08-24,57.00152587890625
2016-08-25,56.27042770385742
2016-08-26,55.904884338378906
2016-08-29,56.46114730834961
2016-08-30,55.93666076660156
2016-08-31,55.77773666381836
2016-09-01,56.087650299072266
2016-09-02,56.27042770385742
2016-09-06,55.706214904785156
2016-09-07,55.86514663696289
2016-09-08,55.19761276245117
2016-09-09,54.83208084106445
2016-09-12,55.07047653198242
2016-09-13,54.7844123840332
2016-09-14,54.196353912353516
2016-09-15,54.99895095825195
2016-09-16,55.01484680175781
2016-09-19,54.744667053222656
2016-09-20,54.53010559082031
2016-09-21,55.20556640625
2016-09-22,54.48240280151367
2016-09-23,54.64930725097656
2016-09-26,53.417572021484375
2016-09-27,54.267860412597656
2016-09-28,53.89436721801758
2016-09-29,53.814903259277344
2016-09-30,54.577781677246094
2016-10-03,54.577781677246094
2016-10-04,54.553958892822266
2016-10-05,53.830780029296875
2016-10-06,54.363216400146484
2016-10-07,54.86384963989258
2016-10-10,54.720829010009766
2016-10-11,54.34733200073242
2016-10-12,53.9261589050293
2016-10-13,53.94999313354492
2016-10-14,54.12481689453125
2016-10-17,53.43345642089844
2016-10-18,53.52882766723633
2016-10-19,53.66392135620117
2016-10-20,53.80695343017578
2016-10-21,54.22018051147461
2016-10-24,54.244014739990234
2016-10-25,53.99766540527344
2016-10-26,54.50624465942383
2016-10-27,53.735435485839844
2016-10-28,54.69699478149414
2016-10-31,54.617515563964844
2016-11-01,53.86258316040039
2016-11-02,54.244014739990234
2016-11-03,52.980491638183594
2016-11-04,52.869232177734375
2016-11-07,53.66392135620117
2016-11-08,53.282470703125
2016-11-09,54.68109130859375
2016-11-10,56.05586242675781
2016-11-11,56.69955062866211
2016-11-14,57.83755111694336
2016-11-15,57.25251007080078
2016-11-16,60.93097686767578
2016-11-17,61.011112213134766
2016-11-18,61.0592041015625
2016-11-21,61.31565856933594
2016-11-22,62.40557098388672
2016-11-23,62.89442825317383
2016-11-25,62.998592376708984
2016-11-28,62.28537368774414
2016-11-29,62.83831024169922
2016-11-30,61.900672912597656
2016-12-01,62.365501403808594
2016-12-02,62.46167755126953
2016-12-05,61.692298889160156
2016-12-06,61.52399444580078
2016-12-07,61.68428039550781
2016-12-08,62.381534576416016
2016-12-09,62.02088928222656
2016-12-12,61.49997329711914
2016-12-13,62.245277404785156
2016-12-14,61.86061477661133
2016-12-15,61.692298889160156
2016-12-16,61.507965087890625
2016-12-19,61.740394592285156
2016-12-20,62.22926330566406
2016-12-21,61.81254577636719
2016-12-22,59.095760345458984
2016-12-23,58.90342330932617
2016-12-27,59.06367874145508
2016-12-28,58.3664665222168
2016-12-29,58.198204040527344
2016-12-30,57.885623931884766
2017-01-03,58.302371978759766
2017-01-04,59.15186309814453
2017-01-05,58.150089263916016
2017-01-06,57.25251007080078
2017-01-09,57.24449920654297
2017-01-10,57.24449920654297
2017-01-11,57.38874435424805
2017-01-12,57.10024642944336
2017-01-13,56.25075912475586
2017-01-17,56.851806640625
2017-01-18,53.574058532714844
2017-01-19,52.40400314331055
2017-01-20,51.37018966674805
2017-01-23,51.16983413696289
2017-01-24,51.61862564086914
2017-01-25,52.09144973754883
2017-01-26,51.42628860473633
2017-01-27,51.04962158203125
2017-01-30,51.386226654052734
2017-01-31,51.67472457885742
2017-02-01,51.025577545166016
2017-02-02,51.033607482910156
2017-02-03,51.08969497680664
2017-02-06,50.825233459472656
2017-02-07,50.94544219970703
2017-02-08,51.90712356567383
2017-02-09,53.2214469909668
2017-02-10,52.67648696899414
2017-02-13,52.417667388916016
2017-02-14,53.0970458984375
2017-02-15,53.17792892456055
2017-02-16,52.73310470581055
2017-02-17,53.21028518676758
2017-02-21,53.54997634887695
2017-02-22,53.33159255981445
2017-02-23,52.55516815185547
2017-02-24,53.79262161254883
2017-02-27,54.11613082885742
2017-02-28,47.5325813293457
2017-03-01,46.7723274230957
2017-03-02,46.8693733215332
2017-03-03,46.38409423828125
2017-03-06,45.373111724853516
2017-03-07,44.596675872802734
2017-03-08,44.49961853027344
2017-03-09,44.64519119262695
2017-03-10,44.77461624145508
2017-03-13,44.63711166381836
2017-03-14,44.28124237060547
2017-03-15,44.135658264160156
2017-03-16,44.151832580566406
2017-03-17,43.90919876098633
2017-03-20,43.97390365600586
2017-03-21,43.18128967285156
2017-03-22,43.33496856689453
2017-03-23,42.979095458984375
2017-03-24,42.96290969848633
2017-03-27,43.13277053833008
2017-03-28,43.351139068603516
2017-03-29,44.604766845703125
2017-03-30,44.685646057128906
2017-03-31,44.63711166381836
2017-04-03,43.698909759521484
2017-04-04,43.21364212036133
2017-04-05,42.66366958618164
2017-04-06,43.32686996459961
2017-04-07,43.059967041015625
2017-04-10,43.50481033325195
2017-04-11,43.44010925292969
2017-04-12,43.189388275146484
2017-04-13,43.18128967285156
2017-04-17,43.41584396362305
2017-04-18,43.351139068603516
2017-04-19,43.58568572998047
2017-04-20,44.19227600097656
2017-04-21,44.30550765991211
2017-04-24,44.337860107421875
2017-04-25,44.604766845703125
2017-04-26,45.276058197021484
2017-04-27,45.365020751953125
2017-04-28,45.1709098815918
2017-05-01,45.10622024536133
2017-05-02,45.421634674072266
2017-05-03,46.376007080078125
2017-05-04,46.3355712890625
2017-05-05,46.35983657836914
2017-05-08,46.343658447265625
2017-05-09,46.974510192871094
2017-05-10,47.24140930175781
2017-05-11,45.34076690673828
2017-05-12,45.13047409057617
2017-05-15,45.25311279296875
2017-05-16,44.58269500732422
2017-05-17,44.999671936035156
2017-05-18,45.64555358886719
2017-05-19,45.776363372802734
2017-05-22,45.34303665161133
2017-05-23,44.54998016357422
2017-05-24,44.25566482543945
2017-05-25,44.312889099121094
2017-05-26,44.476417541503906
2017-05-30,44.91790771484375
2017-05-31,45.089603424072266
2017-06-01,45.50656509399414
2017-06-02,45.3921012878418
2017-06-05,45.4820442199707
2017-06-06,44.62358474731445
2017-06-07,44.53363037109375
2017-06-08,44.664451599121094
2017-06-09,46.52037048339844
2017-06-12,47.31342315673828
2017-06-13,46.912803649902344
2017-06-14,47.305233001708984
2017-06-15,45.34303665161133
2017-06-16,43.01293182373047
2017-06-19,42.2771110534668
2017-06-20,41.623050689697266
2017-06-21,41.30419158935547
2017-06-22,41.39412307739258
2017-06-23,41.50040817260742
2017-06-26,42.089080810546875
2017-06-27,42.571449279785156
2017-06-28,42.56327438354492
2017-06-29,42.58780288696289
2017-06-30,42.751312255859375
2017-07-03,43.045650482177734
2017-07-05,42.64502716064453
2017-07-06,42.056373596191406
2017-07-07,41.753868103027344
2017-07-10,41.026214599609375
2017-07-11,41.21426773071289
2017-07-12,41.5903434753418
2017-07-13,43.585243225097656
2017-07-14,43.51983642578125
2017-07-17,43.92863082885742
2017-07-18,43.92863082885742
2017-07-19,44.231136322021484
2017-07-20,44.62358474731445
2017-07-21,44.836143493652344
2017-07-24,44.19025421142578
2017-07-25,45.04872131347656
2017-07-26,44.93424606323242
2017-07-27,45.82542037963867
2017-07-28,45.87446594238281
2017-07-31,46.33232116699219
2017-08-01,46.48765563964844
2017-08-02,46.438602447509766
2017-08-03,46.634822845458984
2017-08-04,47.076316833496094
2017-08-07,47.321590423583984
2017-08-08,48.02470397949219
2017-08-09,47.31342315673828
2017-08-10,45.490211486816406
2017-08-11,45.49838638305664
2017-08-14,46.126747131347656
2017-08-15,44.93616485595703
2017-08-16,46.556671142578125
2017-08-17,46.399593353271484
2017-08-18,46.01099395751953
2017-08-21,46.76337814331055
2017-08-22,46.74684143066406
2017-08-23,46.680702209472656
2017-08-24,44.82040786743164
2017-08-25,45.48185729980469
2017-08-28,45.01057815551758
2017-08-29,45.10152053833008
2017-08-30,44.91135787963867
2017-08-31,45.08498764038086
2017-09-01,46.482269287109375
2017-09-05,47.41654968261719
2017-09-06,47.97050094604492
2017-09-07,48.30119705200195
2017-09-08,47.35038757324219
2017-09-11,47.366939544677734
2017-09-12,47.863006591796875
2017-09-13,49.20241165161133
2017-09-14,49.16933822631836
2017-09-15,49.57447814941406
2017-09-18,48.855159759521484
2017-09-19,49.070133209228516
2017-09-20,48.99571228027344
2017-09-21,48.22679901123047
2017-09-22,48.77248001098633
2017-09-25,48.40869140625
2017-09-26,48.441768646240234
2017-09-27,48.67327117919922
2017-09-28,48.70633316040039
2017-09-29,48.78901290893555
2017-10-02,48.68980026245117
2017-10-03,48.43349838256836
2017-10-04,48.4996452331543
2017-10-05,48.268150329589844
2017-10-06,47.226375579833984
2017-10-09,46.50706481933594
2017-10-10,47.62323760986328
2017-10-11,48.90476989746094
2017-10-12,49.76462936401367
2017-10-13,50.310325622558594
2017-10-16,49.73155975341797
2017-10-17,49.74809265136719
2017-10-18,49.63233947753906
2017-10-19,49.96306228637695
2017-10-20,51.06269454956055
2017-10-23,51.74066925048828
2017-10-24,52.03004837036133
2017-10-25,51.19498062133789
2017-10-26,51.269386291503906
2017-10-27,49.822509765625
2017-10-30,49.2354850769043
2017-10-31,48.81382751464844
2017-11-01,48.665000915527344
2017-11-02,49.43392562866211
2017-11-03,49.07839584350586
2017-11-06,49.02052688598633
2017-11-07,47.863006591796875
2017-11-08,48.2598762512207
2017-11-09,49.52486801147461
2017-11-10,50.765052795410156
2017-11-13,49.938255310058594
2017-11-14,50.19722366333008
2017-11-15,45.243507385253906
2017-11-16,46.02874755859375
2017-11-17,48.56825256347656
2017-11-20,48.35106658935547
2017-11-21,47.82477951049805
2017-11-22,48.025264739990234
2017-11-24,46.68033981323242
2017-11-27,46.64691925048828
2017-11-28,47.29850387573242
2017-11-29,51.525455474853516
2017-11-30,50.03850555419922
2017-12-01,49.71270751953125
2017-12-04,52.26058578491211
2017-12-05,51.95985794067383
2017-12-06,50.7235107421875
2017-12-07,51.0325927734375
2017-12-08,51.26648712158203
2017-12-11,51.59228515625
2017-12-12,50.97412109375
2017-12-13,52.35245895385742
2017-12-14,51.74264907836914
2017-12-15,52.30236053466797
2017-12-18,53.53033447265625
2017-12-19,53.513633728027344
2017-12-20,53.86448669433594
2017-12-21,54.48265838623047
2017-12-22,54.62467956542969
2017-12-26,54.9838752746582
2017-12-27,54.41582489013672
2017-12-28,54.14850616455078
2017-12-29,54.507720947265625
2018-01-02,56.49587631225586
2018-01-03,56.111629486083984
2018-01-04,55.008934020996094
2018-01-05,55.59370422363281
2018-01-08,56.11997604370117
2018-01-09,57.757301330566406
2018-01-10,59.08552932739258
2018-01-11,61.81717300415039
2018-01-12,64.15620422363281
2018-01-16,62.6191520690918
2018-01-17,64.17290496826172
2018-01-18,65.07512664794922
2018-01-19,65.24220275878906
2018-01-22,65.64317321777344
2018-01-23,65.2588882446289
2018-01-24,64.23141479492188
2018-01-25,63.73853302001953
2018-01-26,64.28150177001953
2018-01-29,64.15620422363281
2018-01-30,62.736083984375
2018-01-31,62.83635330200195
2018-02-01,62.62748718261719
2018-02-02,60.94003677368164
2018-02-05,59.11894226074219
2018-02-06,60.73954772949219
2018-02-07,61.1906623840332
2018-02-08,59.402957916259766
2018-02-09,60.52235412597656
2018-02-12,60.046207427978516
2018-02-13,61.7169303894043
2018-02-14,62.94493103027344
2018-02-15,63.52130126953125
2018-02-16,63.237300872802734
2018-02-20,61.36747741699219
2018-02-21,61.451690673828125
2018-02-22,63.1952018737793
2018-02-23,63.51523971557617
2018-02-26,64.77022552490234
2018-02-27,63.6500129699707
2018-02-28,63.51523971557617
2018-03-01,62.43714141845703
2018-03-02,63.29627990722656
2018-03-05,63.287864685058594
2018-03-06,60.46625518798828
2018-03-07,60.16303634643555
2018-03-08,58.74801254272461
2018-03-09,59.37129592895508
2018-03-12,59.52290725708008
2018-03-13,59.94404220581055
2018-03-14,59.50608444213867
2018-03-15,59.48923110961914
2018-03-16,59.79243850708008
2018-03-19,59.24496078491211
2018-03-20,60.27251434326172
