,IRM
2015-02-23,20.174463272094727
2015-02-24,20.33568572998047
2015-02-25,20.280088424682617
2015-02-26,20.48578453063965
2015-02-27,20.430192947387695
2015-03-02,20.84157943725586
2015-03-03,20.78598403930664
2015-03-04,20.546676635742188
2015-03-05,20.602981567382812
2015-03-06,20.428424835205078
2015-03-09,20.58608627319336
2015-03-10,20.411540985107422
2015-03-11,20.25387954711914
2015-03-12,20.664915084838867
2015-03-13,20.760644912719727
2015-03-16,21.17168426513672
2015-03-17,21.25052261352539
2015-03-18,21.71787452697754
2015-03-19,21.548948287963867
2015-03-20,21.762916564941406
2015-03-23,21.582733154296875
2015-03-24,21.295568466186523
2015-03-25,20.51289176940918
2015-03-26,20.479103088378906
2015-03-27,20.631134033203125
2015-03-30,20.693073272705078
2015-03-31,20.541040420532227
2015-04-01,20.43405532836914
2015-04-02,20.918306350708008
2015-04-06,21.256149291992188
2015-04-07,20.715599060058594
2015-04-08,21.154802322387695
2015-04-09,21.04218864440918
2015-04-10,20.929561614990234
2015-04-13,20.79442596435547
2015-04-14,20.766273498535156
2015-04-15,20.50162696838379
2015-04-16,20.766273498535156
2015-04-17,20.766273498535156
2015-04-20,20.715599060058594
2015-04-21,20.546676635742188
2015-04-22,20.490367889404297
2015-04-23,20.55230712890625
2015-04-24,20.563568115234375
2015-04-27,20.405902862548828
2015-04-28,20.991504669189453
2015-04-29,19.932926177978516
2015-04-30,19.420516967773438
2015-05-01,19.48246192932129
2015-05-04,19.623228073120117
2015-05-05,19.26285743713379
2015-05-06,19.28537940979004
2015-05-07,19.668270111083984
2015-05-08,19.955440521240234
2015-05-11,20.084941864013672
2015-05-12,20.20319938659668
2015-05-13,20.349590301513672
2015-05-14,20.597354888916016
2015-05-15,20.828214645385742
2015-05-18,20.957721710205078
2015-05-19,21.17168426513672
2015-05-20,20.96334457397461
2015-05-21,20.68181037902832
2015-05-22,20.631134033203125
2015-05-26,20.55230712890625
2015-05-27,20.78316307067871
2015-05-28,20.693073272705078
2015-05-29,20.535417556762695
2015-06-01,20.73811912536621
2015-06-02,19.527503967285156
2015-06-03,19.302276611328125
2015-06-04,18.519594192504883
2015-06-05,18.384458541870117
2015-06-08,18.187379837036133
2015-06-09,17.99030876159668
2015-06-10,18.20464324951172
2015-06-11,18.210359573364258
2015-06-12,18.30181312561035
2015-06-15,18.221792221069336
2015-06-16,18.11891746520996
2015-06-17,18.307531356811523
2015-06-18,18.696197509765625
2015-06-19,18.576168060302734
2015-06-22,18.7362060546875
2015-06-23,18.61617660522461
2015-06-24,18.090328216552734
2015-06-25,17.976016998291016
2015-06-26,18.210359573364258
2015-06-29,17.77025032043457
2015-06-30,17.718801498413086
2015-07-01,17.9931640625
2015-07-02,18.033170700073242
2015-07-06,17.850271224975586
2015-07-07,17.695945739746094
2015-07-08,17.45588493347168
2015-07-09,17.530187606811523
2015-07-10,17.673080444335938
2015-07-13,17.80454444885254
2015-07-14,18.01030921936035
2015-07-15,17.953155517578125
2015-07-16,18.158916473388672
2015-07-17,18.13605308532715
2015-07-20,17.947437286376953
2015-07-21,17.924579620361328
2015-07-22,18.050317764282227
2015-07-23,17.833120346069336
2015-07-24,17.787403106689453
2015-07-27,17.581632614135742
2015-07-28,17.661651611328125
2015-07-29,17.524471282958984
2015-07-30,17.095792770385742
2015-07-31,17.17580795288086
2015-08-03,17.278697967529297
2015-08-04,17.13008689880371
2015-08-05,17.03862953186035
2015-08-06,16.7299861907959
2015-08-07,16.7299861907959
2015-08-10,16.61566734313965
2015-08-11,16.524213790893555
2015-08-12,17.00433921813965
2015-08-13,16.872879028320312
2015-08-14,17.255830764770508
2015-08-17,17.312990188598633
2015-08-18,17.27297592163086
2015-08-19,17.23296546936035
2015-08-20,17.284412384033203
2015-08-21,16.71283721923828
2015-08-24,15.786883354187012
2015-08-25,15.15815544128418
2015-08-26,15.666853904724121
2015-08-27,16.124116897583008
2015-08-28,16.312732696533203
2015-08-31,16.198415756225586
2015-09-01,15.792598724365234
2015-09-02,16.072669982910156
2015-09-03,16.255573272705078
2015-09-04,16.124116897583008
2015-09-08,16.26700210571289
2015-09-09,16.281536102294922
2015-09-10,16.298978805541992
2015-09-11,16.496612548828125
2015-09-14,16.58962059020996
2015-09-15,16.793062210083008
2015-09-16,16.967445373535156
2015-09-17,17.13602066040039
2015-09-18,17.438278198242188
2015-09-21,17.362714767456055
2015-09-22,17.141826629638672
2015-09-23,17.327836990356445
2015-09-24,17.618473052978516
2015-09-25,17.757976531982422
2015-09-28,17.537094116210938
2015-09-29,17.64753532409668
2015-09-30,18.03118324279785
2015-10-01,18.112558364868164
2015-10-02,18.112558364868164
2015-10-05,18.43226432800293
2015-10-06,18.45551109313965
2015-10-07,18.50201416015625
2015-10-08,18.77521324157715
2015-10-09,18.182310104370117
2015-10-12,18.472949981689453
2015-10-13,18.41482162475586
2015-10-14,18.24625015258789
2015-10-15,18.164871215820312
2015-10-16,18.36832618713379
2015-10-19,18.41482162475586
2015-10-20,18.25788116455078
2015-10-21,18.21718978881836
2015-10-22,18.182310104370117
2015-10-23,18.054428100585938
2015-10-26,18.112558364868164
2015-10-27,17.583599090576172
2015-10-28,17.79867172241211
2015-10-29,17.612667083740234
2015-10-30,17.81029510498047
2015-11-02,18.490388870239258
2015-11-03,18.6473388671875
2015-11-04,18.25788116455078
2015-11-05,18.27531623840332
2015-11-06,17.60685157775879
2015-11-09,17.415021896362305
2015-11-10,17.199951171875
2015-11-11,17.147640228271484
2015-11-12,16.926755905151367
2015-11-13,16.630308151245117
2015-11-16,16.74074935913086
2015-11-17,16.53730010986328
2015-11-18,16.793062210083008
2015-11-19,16.7756290435791
2015-11-20,16.816312789916992
2015-11-23,16.822126388549805
2015-11-24,16.6826171875
2015-11-25,16.51404571533203
2015-11-27,16.59388542175293
2015-11-30,16.42830467224121
2015-12-01,16.58205795288086
2015-12-02,16.256803512573242
2015-12-03,16.185836791992188
2015-12-04,16.321855545043945
2015-12-07,16.144441604614258
2015-12-08,15.9552001953125
2015-12-09,16.008426666259766
2015-12-10,15.872408866882324
2015-12-11,15.819189071655273
2015-12-14,15.45253849029541
2015-12-15,15.801447868347168
2015-12-16,16.262714385986328
2015-12-17,16.0616512298584
2015-12-18,15.831016540527344
2015-12-21,15.943378448486328
2015-12-22,16.026165008544922
2015-12-23,16.28636932373047
2015-12-24,16.16809844970703
2015-12-28,16.20949363708496
2015-12-29,16.712158203125
2015-12-30,16.310029983520508
2015-12-31,15.972949981689453
2016-01-04,15.872408866882324
2016-01-05,16.16218376159668
2016-01-06,16.037994384765625
2016-01-07,15.505758285522461
2016-01-08,15.150940895080566
2016-01-11,15.322432518005371
2016-01-12,15.003095626831055
2016-01-13,14.819770812988281
2016-01-14,14.84933853149414
2016-01-15,14.689667701721191
2016-01-19,14.683754920959473
2016-01-20,14.524084091186523
2016-01-21,14.70741081237793
2016-01-22,15.085888862609863
2016-01-25,14.943961143493652
2016-01-26,15.26329517364502
2016-01-27,15.275126457214355
2016-01-28,15.434791564941406
2016-01-29,16.28636932373047
2016-02-01,16.01433753967285
2016-02-02,15.742310523986816
2016-02-03,16.026165008544922
2016-02-04,16.17401123046875
2016-02-05,15.967031478881836
2016-02-08,15.771876335144043
2016-02-09,15.706830024719238
2016-02-10,15.807360649108887
2016-02-11,15.736395835876465
2016-02-12,16.203577041625977
2016-02-16,16.93096351623535
2016-02-17,17.185258865356445
2016-02-18,17.3094425201416
2016-02-19,17.12020492553711
2016-02-22,17.415891647338867
2016-02-23,17.303529739379883
2016-02-24,17.226652145385742
2016-02-25,17.699745178222656
2016-02-26,17.48094367980957
2016-02-29,17.374496459960938
2016-03-01,17.723407745361328
2016-03-02,17.7352352142334
2016-03-03,18.152992248535156
2016-03-04,18.02676010131836
2016-03-07,18.53167724609375
2016-03-08,18.59779930114746
2016-03-09,18.91036605834961
2016-03-10,18.393434524536133
2016-03-11,19.108732223510742
2016-03-14,19.04261016845703
2016-03-15,18.748071670532227
2016-03-16,18.922393798828125
2016-03-17,19.60763168334961
2016-03-18,19.703807830810547
2016-03-21,19.469379425048828
2016-03-22,19.81200408935547
2016-03-23,19.745882034301758
2016-03-24,19.697799682617188
2016-03-28,19.890146255493164
2016-03-29,20.136594772338867
2016-03-30,20.202713012695312
2016-03-31,20.383039474487305
2016-04-01,19.67375946044922
2016-04-04,19.667743682861328
2016-04-05,19.60763168334961
2016-04-06,19.54151153564453
2016-04-07,19.403261184692383
2016-04-08,19.643701553344727
2016-04-11,19.71582794189453
2016-04-12,19.932222366333008
2016-04-13,19.95626449584961
2016-04-14,19.99834632873535
2016-04-15,20.178672790527344
2016-04-18,20.88796043395996
2016-04-19,21.044240951538086
2016-04-20,21.068286895751953
2016-04-21,21.164461135864258
2016-04-22,21.380857467651367
2016-04-25,21.338787078857422
2016-04-26,21.621301651000977
2016-04-27,21.651350021362305
2016-04-28,21.78359031677246
2016-04-29,21.957908630371094
2016-05-02,21.99997901916504
2016-05-03,21.93987274169922
2016-05-04,22.30052375793457
2016-05-05,22.402711868286133
2016-05-06,22.84151268005371
2016-05-09,22.93168067932129
2016-05-10,22.895610809326172
2016-05-11,22.53495979309082
2016-05-12,22.88960075378418
2016-05-13,22.775386810302734
2016-05-16,22.871570587158203
2016-05-17,22.661182403564453
2016-05-18,21.99997901916504
2016-05-19,21.837690353393555
2016-05-20,21.753541946411133
2016-05-23,21.639331817626953
2016-05-24,22.012004852294922
2016-05-25,21.969926834106445
2016-05-26,22.132213592529297
2016-05-27,22.120201110839844
2016-05-31,22.084135055541992
2016-06-01,22.03004264831543
2016-06-02,22.307205200195312
2016-06-03,22.362028121948242
2016-06-06,22.191465377807617
2016-06-07,22.355937957763672
2016-06-08,22.556955337524414
2016-06-09,22.60568618774414
2016-06-10,22.6544132232666
2016-06-13,23.111291885375977
2016-06-14,23.172204971313477
2016-06-15,23.488962173461914
2016-06-16,23.361034393310547
2016-06-17,23.300121307373047
2016-06-20,23.21484375
2016-06-21,23.287948608398438
2016-06-22,23.312307357788086
2016-06-23,23.513317108154297
2016-06-24,22.98336410522461
2016-06-27,23.135650634765625
2016-06-28,23.495052337646484
2016-06-29,24.092021942138672
2016-06-30,24.26258087158203
2016-07-01,24.329587936401367
2016-07-05,24.634174346923828
2016-07-06,24.36614990234375
2016-07-07,23.92755126953125
2016-07-08,24.27477264404297
2016-07-11,24.554975509643555
2016-07-12,24.950927734375
2016-07-13,24.682899475097656
2016-07-14,24.524520874023438
2016-07-15,24.2686767578125
2016-07-18,24.189485549926758
2016-07-19,24.36004638671875
2016-07-20,24.481876373291016
2016-07-21,24.530620574951172
2016-07-22,25.011842727661133
2016-07-25,25.04230308532715
2016-07-26,25.127573013305664
2016-07-27,24.975292205810547
2016-07-28,25.121496200561523
2016-07-29,25.10322380065918
2016-08-01,24.987478256225586
2016-08-02,24.658538818359375
2016-08-03,24.51234245300293
2016-08-04,23.117374420166016
2016-08-05,23.01382064819336
2016-08-08,22.410762786865234
2016-08-09,22.398582458496094
2016-08-10,22.355937957763672
2016-08-11,22.563051223754883
2016-08-12,22.636146545410156
2016-08-15,22.593502044677734
2016-08-16,22.459491729736328
2016-08-17,22.514310836791992
2016-08-18,22.80061149597168
2016-08-19,22.94681167602539
2016-08-22,23.111291885375977
2016-08-23,23.21484375
2016-08-24,23.14783477783203
2016-08-25,23.385406494140625
2016-08-26,23.300121307373047
2016-08-29,23.42803955078125
2016-08-30,23.391490936279297
2016-08-31,23.397586822509766
2016-09-01,23.48287010192871
2016-09-02,23.62906837463379
2016-09-06,24.110300064086914
2016-09-07,24.134666442871094
2016-09-08,23.60737419128418
2016-09-09,22.454151153564453
2016-09-12,22.676172256469727
2016-09-13,22.207468032836914
2016-09-14,21.97312355041504
2016-09-15,22.232133865356445
2016-09-16,22.09029769897461
2016-09-19,22.503490447998047
2016-09-20,22.571319580078125
2016-09-21,22.768661499023438
2016-09-22,23.077016830444336
2016-09-23,23.218854904174805
2016-09-26,23.348365783691406
2016-09-27,23.410037994384766
2016-09-28,23.7060546875
2016-09-29,23.280527114868164
2016-09-30,23.144853591918945
2016-10-03,22.52198600769043
2016-10-04,21.82510757446289
2016-10-05,21.134403228759766
2016-10-06,20.887720108032227
2016-10-07,20.702716827392578
2016-10-10,20.912389755249023
2016-10-11,20.776716232299805
2016-10-12,21.344083786010742
2016-10-13,21.720272064208984
2016-10-14,21.208410263061523
2016-10-17,21.041898727416992
2016-10-18,21.06039810180664
2016-10-19,21.122068405151367
2016-10-20,20.99872398376465
2016-10-21,20.949399948120117
2016-10-24,21.1097354888916
2016-10-25,21.122068405151367
2016-10-26,20.97406005859375
2016-10-27,20.203184127807617
2016-10-28,20.246349334716797
2016-10-31,20.801380157470703
2016-11-01,20.456026077270508
2016-11-02,19.802326202392578
2016-11-03,19.79615592956543
2016-11-04,20.005834579467773
2016-11-07,20.5300350189209
2016-11-08,20.776716232299805
2016-11-09,20.215518951416016
2016-11-10,19.401470184326172
2016-11-11,19.4508056640625
2016-11-14,19.530981063842773
2016-11-15,19.623483657836914
2016-11-16,19.882497787475586
2016-11-17,19.7344913482666
2016-11-18,19.456974029541016
2016-11-21,20.098344802856445
2016-11-22,20.400524139404297
2016-11-23,20.412853240966797
2016-11-25,20.75821876525879
2016-11-28,20.523868560791016
2016-11-29,20.801380157470703
2016-11-30,20.3511962890625
2016-12-01,20.05517578125
2016-12-02,20.79521942138672
2016-12-05,20.949399948120117
2016-12-06,20.84455108642578
2016-12-07,21.411924362182617
2016-12-08,21.578433990478516
2016-12-09,21.368749618530273
2016-12-12,21.054231643676758
2016-12-13,20.784706115722656
2016-12-14,20.195520401000977
2016-12-15,19.900917053222656
2016-12-16,20.09522819519043
2016-12-19,20.04508399963379
2016-12-20,20.038816452026367
2016-12-21,20.208053588867188
2016-12-22,20.314607620239258
2016-12-23,20.39609146118164
2016-12-27,20.339683532714844
2016-12-28,20.132835388183594
2016-12-29,20.295804977416992
2016-12-30,20.358484268188477
2017-01-03,20.747093200683594
2017-01-04,21.25480842590332
2017-01-05,21.298688888549805
2017-01-06,20.997819900512695
2017-01-09,20.84738540649414
2017-01-10,20.872461318969727
2017-01-11,20.803508758544922
2017-01-12,21.116910934448242
2017-01-13,20.93514060974121
2017-01-17,21.279884338378906
2017-01-18,21.373897552490234
2017-01-19,21.261070251464844
2017-01-20,21.737442016601562
2017-01-23,21.919221878051758
2017-01-24,22.132328033447266
2017-01-25,22.132328033447266
2017-01-26,22.671375274658203
2017-01-27,22.67764663696289
2017-01-30,22.433195114135742
2017-01-31,22.439464569091797
2017-02-01,22.552282333374023
2017-02-02,22.690181732177734
2017-02-03,22.93463134765625
2017-02-06,22.984777450561523
2017-02-07,23.00985336303711
2017-02-08,23.06626319885254
2017-02-09,23.210426330566406
2017-02-10,23.436077117919922
2017-02-13,23.580244064331055
2017-02-14,23.222963333129883
2017-02-15,23.354589462280273
2017-02-16,23.191625595092773
2017-02-17,23.285642623901367
2017-02-21,23.63665199279785
2017-02-22,23.27937126159668
2017-02-23,23.154008865356445
2017-02-24,23.128942489624023
2017-02-27,22.972248077392578
2017-02-28,22.784202575683594
2017-03-01,22.865684509277344
2017-03-02,22.796737670898438
2017-03-03,22.790470123291016
2017-03-06,22.640037536621094
2017-03-07,22.433195114135742
2017-03-08,21.7875919342041
2017-03-09,21.373897552490234
2017-03-10,21.46165657043457
2017-03-13,21.665502548217773
2017-03-14,21.633651733398438
2017-03-15,21.97127342224121
2017-03-16,22.02224349975586
2017-03-17,22.334388732910156
2017-03-20,22.213350296020508
2017-03-21,22.009506225585938
2017-03-22,22.308897018432617
2017-03-23,22.334388732910156
2017-03-24,22.124162673950195
2017-03-27,22.028610229492188
2017-03-28,22.359867095947266
2017-03-29,22.544607162475586
2017-03-30,22.544607162475586
2017-03-31,22.722972869873047
2017-04-03,22.506383895874023
2017-04-04,22.359867095947266
2017-04-05,22.257946014404297
2017-04-06,22.487276077270508
2017-04-07,22.627422332763672
2017-04-10,22.576457977294922
2017-04-11,22.614688873291016
2017-04-12,22.512760162353516
2017-04-13,22.48090362548828
2017-04-17,22.863122940063477
2017-04-18,23.277196884155273
2017-04-19,23.060604095458984
2017-04-20,23.26445770263672
2017-04-21,23.149789810180664
2017-04-24,23.23261070251465
2017-04-25,23.277196884155273
2017-04-26,22.996904373168945
2017-04-27,22.206981658935547
2017-04-28,22.143280029296875
2017-05-01,22.41720199584961
2017-05-02,22.506383895874023
2017-05-03,22.09868812561035
2017-05-04,22.13690757751465
2017-05-05,22.4617977142334
2017-05-08,22.232463836669922
2017-05-09,22.168758392333984
2017-05-10,22.347124099731445
2017-05-11,22.206981658935547
2017-05-12,22.02224349975586
2017-05-15,22.0859432220459
2017-05-16,22.264312744140625
2017-05-17,22.4617977142334
2017-05-18,22.557353973388672
2017-05-19,22.283424377441406
2017-05-22,22.17513656616211
2017-05-23,22.117799758911133
2017-05-24,22.168758392333984
2017-05-25,22.347124099731445
2017-05-26,22.404462814331055
2017-05-30,22.3216495513916
2017-05-31,22.245201110839844
2017-06-01,22.2898006439209
2017-06-02,22.4617977142334
2017-06-05,22.17513656616211
2017-06-06,22.296165466308594
2017-06-07,21.461652755737305
2017-06-08,21.30876922607422
2017-06-09,21.219581604003906
2017-06-12,21.850244522094727
2017-06-13,22.148054122924805
2017-06-14,22.135101318359375
2017-06-15,22.413496017456055
2017-06-16,22.148054122924805
2017-06-19,22.478240966796875
2017-06-20,22.536510467529297
2017-06-21,22.044464111328125
2017-06-22,22.08978843688965
2017-06-23,22.3487548828125
2017-06-26,22.497657775878906
2017-06-27,22.186899185180664
2017-06-28,22.478240966796875
2017-06-29,22.135101318359375
2017-06-30,22.24517059326172
2017-07-03,22.581823348999023
2017-07-05,22.3487548828125
2017-07-06,22.057415008544922
2017-07-07,22.290489196777344
2017-07-10,21.662494659423828
2017-07-11,21.584800720214844
2017-07-12,22.00562858581543
2017-07-13,21.97325325012207
2017-07-14,22.517078399658203
2017-07-17,22.491188049316406
2017-07-18,22.452335357666016
2017-07-19,22.62714195251465
2017-07-20,22.45880889892578
2017-07-21,22.659509658813477
2017-07-24,22.588294982910156
2017-07-25,22.568878173828125
2017-07-26,22.63361167907715
2017-07-27,22.50413703918457
2017-07-28,22.782520294189453
2017-07-31,23.585317611694336
2017-08-01,23.870174407958984
2017-08-02,23.902544021606445
2017-08-03,24.213308334350586
2017-08-04,23.954341888427734
2017-08-07,24.032024383544922
2017-08-08,24.070877075195312
2017-08-09,24.80245018005371
2017-08-10,24.4916934967041
2017-08-11,24.03849983215332
2017-08-14,24.36220932006836
2017-08-15,24.206838607788086
2017-08-16,24.271575927734375
2017-08-17,24.03849983215332
2017-08-18,23.88312530517578
2017-08-21,24.32984161376953
2017-08-22,24.42695426940918
2017-08-23,24.854248046875
2017-08-24,24.944881439208984
2017-08-25,24.906042098999023
2017-08-28,25.28801727294922
2017-08-29,25.40455436706543
2017-08-30,25.57935905456543
2017-08-31,25.52108383178711
2017-09-01,25.53403663635254
2017-09-05,25.611719131469727
2017-09-06,25.40455436706543
2017-09-07,25.81241798400879
2017-09-08,25.922473907470703
2017-09-11,26.142601013183594
2017-09-12,25.987224578857422
2017-09-13,25.70883560180664
2017-09-14,25.702272415161133
2017-09-15,25.912363052368164
2017-09-18,25.879526138305664
2017-09-19,26.15526008605957
2017-09-20,26.07647705078125
2017-09-21,26.109298706054688
2017-09-22,26.34565544128418
2017-09-25,26.31281852722168
2017-09-26,25.840131759643555
2017-09-27,25.032630920410156
2017-09-28,25.459352493286133
2017-09-29,25.53813934326172
2017-10-02,25.76791763305664
2017-10-03,25.570974349975586
2017-10-04,25.616926193237305
2017-10-05,25.61035919189453
2017-10-06,25.026063919067383
2017-10-09,25.157363891601562
2017-10-10,25.47249412536621
2017-10-11,25.56439781188965
2017-10-12,26.13555908203125
2017-10-13,26.16838836669922
2017-10-16,26.13555908203125
2017-10-17,26.33251190185547
2017-10-18,26.77894401550293
2017-10-19,26.890548706054688
2017-10-20,26.864288330078125
2017-10-23,26.299697875976562
2017-10-24,26.194652557373047
2017-10-25,26.13555908203125
2017-10-26,26.037090301513672
2017-10-27,26.260303497314453
2017-10-30,26.33251190185547
2017-10-31,26.260303497314453
2017-11-01,26.13555908203125
2017-11-02,26.188079833984375
2017-11-03,26.339075088500977
2017-11-06,26.680463790893555
2017-11-07,26.654207229614258
2017-11-08,26.765810012817383
2017-11-09,26.673898696899414
2017-11-10,26.69359016418457
2017-11-13,26.910245895385742
2017-11-14,26.91680145263672
2017-11-15,26.608245849609375
2017-11-16,26.798633575439453
2017-11-17,26.765810012817383
2017-11-20,26.864288330078125
2017-11-21,27.146583557128906
2017-11-22,27.00872039794922
2017-11-24,27.205669403076172
2017-11-27,26.588563919067383
2017-11-28,26.70673370361328
2017-11-29,26.6016902923584
2017-11-30,26.83145523071289
2017-12-01,26.752685546875
2017-12-04,26.608245849609375
2017-12-05,26.490074157714844
2017-12-06,26.306257247924805
2017-12-07,26.253734588623047
2017-12-08,26.339075088500977
2017-12-11,26.7198543548584
2017-12-12,24.815980911254883
2017-12-13,25.170501708984375
2017-12-14,25.309175491333008
2017-12-15,25.122495651245117
2017-12-18,25.29584503173828
2017-12-19,25.30251121520996
2017-12-20,24.78912353515625
2017-12-21,24.769126892089844
2017-12-22,25.109159469604492
2017-12-26,25.109159469604492
2017-12-27,24.969146728515625
2017-12-28,25.32251739501953
2017-12-29,25.155826568603516
2018-01-02,25.07581901550293
2018-01-03,24.735790252685547
2018-01-04,24.615772247314453
2018-01-05,24.535762786865234
2018-01-08,24.695785522460938
2018-01-09,24.55577278137207
2018-01-10,24.369081497192383
2018-01-11,24.389087677001953
2018-01-12,24.14906120300293
2018-01-16,24.155731201171875
2018-01-17,24.222408294677734
2018-01-18,23.535667419433594
2018-01-19,23.66234588623047
2018-01-22,23.875703811645508
2018-01-23,24.23573875427246
2018-01-24,23.849031448364258
2018-01-25,23.88237190246582
2018-01-26,23.842363357543945
2018-01-29,22.722257614135742
2018-01-30,22.62224769592285
2018-01-31,23.35565185546875
2018-02-01,23.082292556762695
2018-02-02,22.442222595214844
2018-02-05,21.822168350219727
2018-02-06,22.075525283813477
2018-02-07,22.122196197509766
2018-02-08,21.382123947143555
2018-02-09,22.06885528564453
2018-02-12,22.20220375061035
2018-02-13,22.362213134765625
2018-02-14,22.128860473632812
2018-02-15,22.482229232788086
2018-02-16,22.115528106689453
2018-02-20,21.41546058654785
2018-02-21,20.98208236694336
2018-02-22,21.055421829223633
2018-02-23,21.308778762817383
2018-02-26,21.302114486694336
2018-02-27,20.702051162719727
2018-02-28,20.97541618347168
2018-03-01,21.088756561279297
2018-03-02,21.035417556762695
2018-03-05,21.402122497558594
2018-03-06,21.595476150512695
2018-03-07,21.808834075927734
2018-03-08,21.808834075927734
2018-03-09,22.168865203857422
2018-03-12,22.008852005004883
2018-03-13,22.148866653442383
2018-03-14,22.385066986083984
2018-03-15,22.323978424072266
2018-03-16,22.072845458984375
2018-03-19,21.353370666503906
2018-03-20,21.536636352539062
2018-03-21,21.45517921447754
2018-03-22,21.475547790527344
2018-03-23,20.96648597717285
2018-03-26,21.224411010742188
2018-03-27,21.65202522277832
2018-03-28,22.20180320739746
2018-03-29,22.303621292114258
2018-04-02,21.971033096313477
2018-04-03,22.276470184326172
2018-04-04,22.60226821899414
2018-04-05,22.921283721923828
2018-04-06,22.758378982543945
2018-04-09,22.615840911865234
2018-04-10,22.71086883544922
2018-04-11,22.765167236328125
2018-04-12,22.50724220275879
2018-04-13,22.63620376586914
2018-04-16,22.81267547607422
2018-04-17,23.233503341674805
2018-04-18,23.430339813232422
2018-04-19,22.914487838745117
2018-04-20,22.629413604736328
2018-04-23,22.697294235229492
2018-04-24,22.914487838745117
2018-04-25,22.928054809570312
2018-04-26,23.301382064819336
2018-04-27,23.416767120361328
2018-04-30,23.036659240722656
2018-05-01,23.158836364746094
2018-05-02,23.077388763427734
2018-05-03,23.281017303466797
2018-05-04,23.409975051879883
2018-05-07,23.376039505004883
2018-05-08,22.731231689453125
2018-05-09,22.683717727661133
