,CVS
2017-09-05,63.160400390625
2017-09-06,64.11556243896484
2017-09-07,64.54096984863281
2017-09-08,63.987144470214844
2017-09-11,63.987144470214844
2017-09-12,66.16232299804688
2017-09-13,66.68404388427734
2017-09-14,66.33087158203125
2017-09-15,66.75627899169922
2017-09-18,66.8686294555664
2017-09-19,66.7000961303711
2017-09-20,64.77375793457031
2017-09-21,63.858699798583984
2017-09-22,63.9149169921875
2017-09-25,65.31151580810547
2017-09-26,65.53626251220703
2017-09-27,65.39177703857422
2017-09-28,65.2232437133789
2017-09-29,65.27137756347656
2017-10-02,64.82994079589844
2017-10-03,64.9422836303711
2017-10-04,64.26808166503906
2017-10-05,64.93425750732422
2017-10-06,61.73975372314453
2017-10-09,59.63678741455078
2017-10-10,59.96587371826172
2017-10-11,59.31571960449219
2017-10-12,59.219417572021484
2017-10-13,58.272281646728516
2017-10-16,58.14385986328125
2017-10-17,58.29636001586914
2017-10-18,59.47626876831055
2017-10-19,59.90165328979492
2017-10-20,61.39459228515625
2017-10-23,61.32994842529297
2017-10-24,61.410736083984375
2017-10-25,61.02293395996094
2017-10-26,59.22932052612305
2017-10-27,55.73908615112305
2017-10-30,55.302791595458984
2017-10-31,55.367431640625
2017-11-01,55.74715042114258
2017-11-02,56.05417251586914
2017-11-03,55.94915008544922
2017-11-06,53.9697151184082
2017-11-07,55.70675277709961
2017-11-08,55.73908615112305
2017-11-09,55.76331329345703
2017-11-10,57.35493087768555
2017-11-13,57.75082778930664
2017-11-14,56.91058349609375
2017-11-15,56.39350128173828
2017-11-16,56.765140533447266
2017-11-17,57.10447692871094
2017-11-20,56.86209487915039
2017-11-21,57.76698303222656
2017-11-22,57.75082778930664
2017-11-24,56.99945831298828
2017-11-27,56.87825393676758
2017-11-28,58.736507415771484
2017-11-29,59.302059173583984
2017-11-30,61.88743209838867
2017-12-01,60.69168472290039
2017-12-04,57.92049026489258
2017-12-05,57.3711051940918
2017-12-06,57.6700325012207
2017-12-07,57.43571090698242
2017-12-08,59.05158233642578
2017-12-11,59.04352569580078
2017-12-12,58.85768508911133
2017-12-13,57.86393737792969
2017-12-14,57.201446533203125
2017-12-15,59.04352569580078
2017-12-18,57.904319763183594
2017-12-19,58.421390533447266
2017-12-20,59.43130874633789
2017-12-21,60.30388641357422
2017-12-22,59.31012725830078
2017-12-26,59.52826690673828
2017-12-27,58.78496170043945
2017-12-28,59.01927947998047
2017-12-29,58.574886322021484
2018-01-02,59.39899826049805
2018-01-03,59.14044952392578
2018-01-04,60.69978713989258
2018-01-05,63.38209533691406
2018-01-08,62.832706451416016
2018-01-09,62.7680778503418
2018-01-10,62.56608581542969
2018-01-11,63.842613220214844
2018-01-12,63.64872741699219
2018-01-16,64.18193817138672
2018-01-17,64.2304458618164
2018-01-18,64.10922241210938
2018-01-19,64.52128601074219
2018-01-22,65.40188598632812
2018-01-23,65.3937759399414
2018-01-24,65.78400421142578
2018-01-25,66.32056427001953
2018-01-26,66.67013549804688
2018-01-29,67.98709869384766
2018-01-30,65.19055938720703
2018-01-31,63.97111129760742
2018-02-01,64.05240631103516
2018-02-02,62.150108337402344
2018-02-05,59.60558319091797
2018-02-06,60.17463684082031
2018-02-07,60.442901611328125
2018-02-08,57.35371398925781
2018-02-09,56.41068649291992
2018-02-12,56.8009033203125
2018-02-13,56.996002197265625
2018-02-14,56.73585510253906
2018-02-15,57.304931640625
2018-02-16,58.451175689697266
2018-02-20,57.4431266784668
2018-02-21,55.898521423339844
2018-02-22,55.280677795410156
2018-02-23,55.41075897216797
2018-02-26,55.4676513671875
2018-02-27,55.48390579223633
2018-02-28,55.06118392944336
2018-03-01,54.58966827392578
2018-03-02,54.841678619384766
2018-03-05,55.53269958496094
2018-03-06,54.99614334106445
2018-03-07,54.88233947753906
2018-03-08,55.57333755493164
2018-03-09,56.313133239746094
2018-03-12,56.10176086425781
2018-03-13,55.48390579223633
2018-03-14,54.50837326049805
2018-03-15,53.54096221923828
2018-03-16,53.3702507019043
2018-03-19,51.72808074951172
2018-03-20,51.167144775390625
2018-03-21,50.74441146850586
2018-03-22,50.23224639892578
2018-03-23,49.4761962890625
2018-03-26,50.07779312133789
2018-03-27,49.26483917236328
2018-03-28,50.98017120361328
2018-03-29,50.57368087768555
2018-04-02,49.622535705566406
2018-04-03,50.87449264526367
2018-04-04,52.25649642944336
2018-04-05,52.565425872802734
2018-04-06,51.524837493896484
2018-04-09,51.46793746948242
2018-04-10,52.004478454589844
2018-04-11,51.272823333740234
2018-04-12,52.02886962890625
2018-04-13,51.56548309326172
2018-04-16,53.7360725402832
2018-04-17,54.55715560913086
2018-04-18,54.15067672729492
2018-04-19,53.54096221923828
2018-04-20,53.3443603515625
2018-04-23,53.8030891418457
2018-04-24,54.55673599243164
2018-04-25,55.482391357421875
2018-04-26,56.2688102722168
2018-04-27,57.30094528198242
2018-04-30,57.20265197753906
2018-05-01,55.70357131958008
2018-05-02,54.016075134277344
2018-05-03,51.009727478027344
2018-05-04,51.68962860107422
2018-05-07,50.583763122558594
2018-05-08,49.73181915283203
2018-05-09,50.14140319824219
2018-05-10,51.14897918701172
2018-05-11,52.762760162353516
2018-05-14,54.73695373535156
2018-05-15,53.93416213989258
2018-05-16,54.171714782714844
2018-05-17,53.86863327026367
2018-05-18,53.18053436279297
2018-05-21,53.655643463134766
2018-05-22,53.753944396972656
2018-05-23,53.712982177734375
2018-05-24,53.3443603515625
2018-05-25,54.08980178833008
2018-05-29,53.08222198486328
2018-05-30,54.05703353881836
2018-05-31,51.92719650268555
2018-06-01,52.484230041503906
2018-06-04,52.508819580078125
2018-06-05,51.87804412841797
2018-06-06,53.31159210205078
2018-06-07,53.26243591308594
2018-06-08,54.08980178833008
2018-06-11,54.83525085449219
2018-06-12,54.35193634033203
2018-06-13,56.039432525634766
2018-06-14,56.62104034423828
2018-06-15,57.41563415527344
2018-06-18,55.490577697753906
2018-06-19,57.9726676940918
2018-06-20,58.652591705322266
2018-06-21,58.22660827636719
2018-06-22,59.127708435058594
2018-06-25,58.51332473754883
2018-06-26,57.186256408691406
2018-06-27,57.38286590576172
2018-06-28,53.88501739501953
2018-06-29,52.713592529296875
2018-07-02,53.385311126708984
2018-07-03,52.83647537231445
2018-07-05,53.31977844238281
2018-07-06,54.45844268798828
2018-07-09,55.408668518066406
2018-07-10,55.90017318725586
2018-07-11,55.130157470703125
2018-07-12,55.69538116455078
2018-07-13,56.21965789794922
2018-07-16,55.90017318725586
2018-07-17,55.65442657470703
2018-07-18,55.62165069580078
2018-07-19,54.17991256713867
2018-07-20,53.459041595458984
2018-07-23,54.34374237060547
2018-07-24,54.129150390625
2018-07-25,54.46755599975586
2018-07-26,54.75643539428711
2018-07-27,55.02882385253906
2018-07-30,55.65611267089844
2018-07-31,53.53486633300781
2018-08-01,52.8993034362793
2018-08-02,52.6434440612793
2018-08-03,53.559627532958984
2018-08-06,53.68343734741211
2018-08-07,54.021854400634766
2018-08-08,56.26689529418945
2018-08-09,56.597068786621094
2018-08-10,56.99325942993164
2018-08-13,57.36467742919922
2018-08-14,58.91639709472656
2018-08-15,59.13100814819336
2018-08-16,60.41863250732422
2018-08-17,60.814815521240234
2018-08-20,61.590694427490234
2018-08-21,60.82307434082031
2018-08-22,61.004661560058594
2018-08-23,60.78178024291992
2018-08-24,61.144981384277344
2018-08-27,61.871307373046875
2018-08-28,61.838294982910156
2018-08-29,61.45036697387695
2018-08-30,61.516395568847656
2018-08-31,62.102413177490234
2018-09-04,61.07894515991211
2018-09-05,61.81354522705078
2018-09-06,62.7874870300293
2018-09-07,63.79447937011719
2018-09-10,62.43259048461914
2018-09-11,62.5068473815918
2018-09-12,63.81922912597656
2018-09-13,63.621158599853516
2018-09-14,63.48081588745117
2018-09-17,64.46305847167969
2018-09-18,64.88398742675781
2018-09-19,65.17288970947266
2018-09-20,65.52780151367188
2018-09-21,65.69286346435547
2018-09-24,64.99129486083984
2018-09-25,64.05859375
2018-09-26,64.73542785644531
2018-09-27,65.00779724121094
2018-09-28,64.97477722167969
2018-10-01,65.61859893798828
2018-10-02,65.40399932861328
2018-10-03,65.9487533569336
2018-10-04,65.52780151367188
2018-10-05,64.93350219726562
2018-10-08,65.86620330810547
2018-10-09,65.6103286743164
2018-10-10,65.13984680175781
2018-10-11,60.41036605834961
2018-10-12,61.55765151977539
2018-10-15,60.303077697753906
2018-10-16,60.84783935546875
2018-10-17,61.376094818115234
2018-10-18,61.516395568847656
2018-10-19,61.227508544921875
2018-10-22,60.121463775634766
2018-10-23,60.21290588378906
2018-10-24,58.01880645751953
2018-10-25,58.73354721069336
2018-10-26,58.27645492553711
2018-10-29,58.625511169433594
2018-10-30,60.16301345825195
2018-10-31,60.16301345825195
2018-11-01,61.84184646606445
2018-11-02,60.74479675292969
2018-11-05,61.24346923828125
2018-11-06,64.74238586425781
2018-11-07,65.4654312133789
2018-11-08,66.52923583984375
2018-11-09,66.34640502929688
2018-11-12,66.7702407836914
2018-11-13,67.15255737304688
2018-11-14,66.42118072509766
2018-11-15,66.35470581054688
2018-11-16,65.93083190917969
2018-11-19,65.28260803222656
2018-11-20,62.764373779296875
2018-11-21,62.40699005126953
2018-11-23,62.48180389404297
2018-11-26,64.69252014160156
2018-11-27,66.07212829589844
2018-11-28,66.7120590209961
2018-11-29,66.4876708984375
2018-11-30,66.65389251708984
2018-12-03,66.08875274658203
2018-12-04,65.58180236816406
2018-12-06,63.63703536987305
2018-12-07,61.575889587402344
2018-12-10,60.95257568359375
2018-12-11,61.010772705078125
2018-12-12,61.916648864746094
2018-12-13,60.97750473022461
2018-12-14,59.73918533325195
2018-12-17,58.750179290771484
2018-12-18,57.8110237121582
2018-12-19,57.00486755371094
2018-12-20,55.25127410888672
2018-12-21,52.9408073425293
2018-12-24,52.29255294799805
2018-12-26,54.36199188232422
2018-12-27,54.220699310302734
2018-12-28,54.17914581298828
2018-12-31,54.453407287597656
2019-01-02,54.50328063964844
2019-01-03,54.21239471435547
2019-01-04,55.533836364746094
2019-01-07,57.02150344848633
2019-01-08,56.955013275146484
2019-01-09,54.88557815551758
2019-01-10,54.478336334228516
2019-01-11,54.69443130493164
2019-01-14,54.30379867553711
2019-01-15,52.97406005859375
2019-01-16,53.123653411865234
2019-01-17,52.66655349731445
2019-01-18,54.453407287597656
2019-01-22,53.95475387573242
2019-01-23,54.943756103515625
2019-01-24,54.41617965698242
2019-01-25,54.809776306152344
2019-01-28,54.633907318115234
2019-01-29,54.8851318359375
2019-01-30,55.23685073852539
2019-01-31,54.89351272583008
2019-02-01,54.617156982421875
2019-02-04,55.19498825073242
2019-02-05,54.99400329589844
2019-02-06,55.29547119140625
2019-02-07,55.06100082397461
2019-02-08,54.441307067871094
2019-02-11,54.516666412353516
2019-02-12,56.11615753173828
2019-02-13,56.76935577392578
2019-02-14,56.68560791015625
2019-02-15,58.22648239135742
2019-02-19,58.51957702636719
2019-02-20,53.77972412109375
2019-02-21,52.213748931884766
2019-02-22,51.878761291503906
2019-02-25,51.275814056396484
2019-02-26,50.81522750854492
2019-02-27,48.98963165283203
2019-02-28,48.42855453491211
2019-03-01,48.679779052734375
2019-03-04,46.86256790161133
2019-03-05,46.02513885498047
2019-03-06,45.22119903564453
2019-03-07,43.84782028198242
2019-03-08,44.32514953613281
2019-03-11,45.011837005615234
2019-03-12,45.765533447265625
2019-03-13,47.37339401245117
2019-03-14,46.795562744140625
2019-03-15,46.56108856201172
2019-03-18,47.457130432128906
2019-03-19,47.80885696411133
2019-03-20,47.03003692626953
2019-03-21,48.06846618652344
2019-03-22,46.929561614990234
2019-03-25,46.016761779785156
2019-03-26,46.385223388671875
2019-03-27,45.263065338134766
2019-03-28,44.68524169921875
2019-03-29,45.1625862121582
2019-04-01,45.38031005859375
2019-04-02,43.65521240234375
2019-04-03,44.207908630371094
2019-04-04,44.71874237060547
2019-04-05,45.27145004272461
2019-04-08,45.3468132019043
2019-04-09,44.986732482910156
2019-04-10,45.11233901977539
2019-04-11,44.12416076660156
2019-04-12,44.22465896606445
2019-04-15,45.40544128417969
2019-04-16,45.13746643066406
2019-04-17,43.998558044433594
2019-04-18,44.07392883300781
2019-04-22,44.327552795410156
2019-04-23,44.775657653808594
2019-04-24,44.75028991699219
2019-04-25,45.003929138183594
2019-04-26,45.25756072998047
2019-04-29,45.64647674560547
2019-04-30,45.97621536254883
2019-05-01,48.4703254699707
2019-05-02,47.96304702758789
2019-05-03,47.90385437011719
2019-05-06,47.8531379699707
2019-05-07,46.79629135131836
2019-05-08,47.12603759765625
2019-05-09,46.79629135131836
2019-05-10,46.63566589355469
2019-05-13,45.50275421142578
2019-05-14,44.78410339355469
2019-05-15,44.63192367553711
2019-05-16,44.217647552490234
2019-05-17,44.7080192565918
2019-05-20,44.809478759765625
2019-05-21,45.249107360839844
2019-05-22,45.40974807739258
2019-05-23,44.63192367553711
2019-05-24,44.86865997314453
2019-05-28,44.55582809448242
2019-05-29,44.40364456176758
2019-05-30,44.59810256958008
2019-05-31,44.27682876586914
2019-06-03,45.13919448852539
2019-06-04,46.179115295410156
2019-06-05,44.95319366455078
2019-06-06,45.74794006347656
2019-06-07,45.5872917175293
2019-06-10,46.5257568359375
2019-06-11,45.62957000732422
2019-06-12,45.36748123168945
2019-06-13,46.15375900268555
2019-06-14,45.79866409301758
2019-06-17,46.111488342285156
2019-06-18,46.212947845458984
2019-06-19,46.40739822387695
2019-06-20,45.54502487182617
2019-06-21,45.35902404785156
2019-06-24,44.92784118652344
2019-06-25,45.38438415527344
2019-06-26,45.40129470825195
2019-06-27,46.28057861328125
2019-06-28,46.0692138671875
2019-07-01,46.44121551513672
2019-07-02,46.33130645751953
2019-07-03,46.669498443603516
2019-07-05,46.9823112487793
2019-07-08,46.76248550415039
2019-07-09,46.35667419433594
2019-07-10,46.82167053222656
2019-07-11,49.01142120361328
2019-07-12,48.65632247924805
2019-07-15,48.56332015991211
2019-07-16,48.51259994506836
2019-07-17,47.54031753540039
2019-07-18,47.76858901977539
2019-07-19,47.29513168334961
2019-07-22,46.906211853027344
2019-07-23,47.57413864135742
2019-07-24,47.761802673339844
2019-07-25,47.292633056640625
2019-07-26,47.377925872802734
2019-07-29,47.99211883544922
2019-07-30,48.22244644165039
2019-07-31,47.65943145751953
2019-08-01,47.232913970947266
2019-08-02,47.52294921875
2019-08-05,46.499305725097656
2019-08-06,46.141029357910156
2019-08-07,49.57878112792969
2019-08-08,50.36357879638672
2019-08-09,50.576839447021484
2019-08-12,50.116188049316406
2019-08-13,51.05453872680664
2019-08-14,49.95412063598633
2019-08-15,50.192970275878906
2019-08-16,51.42135238647461
2019-08-19,52.36822509765625
2019-08-20,52.51324462890625
2019-08-21,52.59001541137695
2019-08-22,52.93123245239258
2019-08-23,51.38723373413086
2019-08-26,51.830806732177734
2019-08-27,50.491539001464844
2019-08-28,50.73891830444336
2019-08-29,51.31045150756836
2019-08-30,51.9672966003418
2019-09-03,51.77109909057617
2019-09-04,52.598548889160156
2019-09-05,53.53689193725586
2019-09-06,53.08477783203125
2019-09-09,54.32168960571289
2019-09-10,54.253440856933594
2019-09-11,54.58613586425781
2019-09-12,54.509368896484375
2019-09-13,54.645851135253906
2019-09-16,54.108436584472656
2019-09-17,54.15108108520508
2019-09-18,53.96341323852539
2019-09-19,54.27903747558594
2019-09-20,54.850582122802734
2019-09-23,54.040191650390625
2019-09-24,53.68191146850586
2019-09-25,53.39187240600586
2019-09-26,52.53883743286133
2019-09-27,52.95682907104492
2019-09-30,53.80133819580078
2019-10-01,53.1871452331543
2019-10-02,52.46205520629883
2019-10-03,52.22321319580078
2019-10-04,53.09330368041992
2019-10-07,52.88005447387695
2019-10-08,51.50665283203125
2019-10-09,51.86492919921875
2019-10-10,53.00801086425781
2019-10-11,53.69043731689453
2019-10-14,53.73310089111328
2019-10-15,55.302696228027344
2019-10-16,55.797462463378906
2019-10-17,56.72726058959961
2019-10-18,56.43724060058594
2019-10-21,56.044837951660156
2019-10-22,56.7784538269043
2019-10-23,56.383087158203125
2019-10-24,55.7298583984375
2019-10-25,55.95332336425781
2019-10-28,56.62372970581055
2019-10-29,56.632328033447266
2019-10-30,57.629364013671875
2019-10-31,57.06208801269531
2019-11-01,57.792667388916016
2019-11-04,58.48025894165039
2019-11-05,57.861412048339844
2019-11-06,60.964202880859375
2019-11-07,61.694786071777344
2019-11-08,62.2878303527832
2019-11-11,61.65180969238281
2019-11-12,62.18471145629883
2019-11-13,62.588653564453125
2019-11-14,62.69179916381836
2019-11-15,63.852115631103516
2019-11-18,64.54830932617188
2019-11-19,64.76319122314453
2019-11-20,64.39360046386719
2019-11-21,64.41078186035156
2019-11-22,64.72880554199219
2019-11-25,65.82036590576172
2019-11-26,64.41078186035156
2019-11-27,64.49674224853516
2019-11-29,64.69442749023438
2019-12-02,64.93508911132812
2019-12-03,64.21312713623047
2019-12-04,64.46234893798828
2019-12-05,64.01541900634766
2019-12-06,64.77179718017578
2019-12-09,64.45376586914062
2019-12-10,62.8980827331543
2019-12-11,63.0441780090332
2019-12-12,63.82633590698242
2019-12-13,63.25046920776367
2019-12-16,63.94666290283203
2019-12-17,63.0441780090332
2019-12-18,62.984039306640625
2019-12-19,63.6888313293457
2019-12-20,64.10138702392578
2019-12-23,63.92947769165039
2019-12-24,64.04121398925781
2019-12-26,64.01541900634766
2019-12-27,63.94666290283203
2019-12-30,63.34501647949219
2019-12-31,63.852115631103516
2020-01-02,63.740386962890625
2020-01-03,63.23328399658203
2020-01-06,63.482566833496094
2020-01-07,63.24186706542969
2020-01-08,62.451141357421875
2020-01-09,62.62303161621094
2020-01-10,61.978416442871094
2020-01-13,62.537078857421875
2020-01-14,63.45676040649414
2020-01-15,64.69442749023438
2020-01-16,65.3648452758789
2020-01-17,65.33904266357422
2020-01-21,64.10997009277344
2020-01-22,64.04074096679688
2020-01-23,63.625404357910156
2020-01-24,61.80826950073242
2020-01-27,61.41022872924805
2020-01-28,62.14573669433594
2020-01-29,61.04682540893555
2020-01-30,60.3199577331543
2020-01-31,58.6845588684082
2020-02-03,57.9144287109375
2020-02-04,58.7364616394043
2020-02-05,61.03816604614258
2020-02-06,61.297752380371094
2020-02-07,61.92076110839844
2020-02-10,63.38312911987305
2020-02-11,63.90229415893555
2020-02-12,63.815765380859375
2020-02-13,62.3015022277832
2020-02-14,61.756370544433594
2020-02-18,62.3015022277832
2020-02-19,62.11113357543945
2020-02-20,62.24958419799805
2020-02-21,61.877506256103516
2020-02-24,58.771080017089844
2020-02-25,55.66465759277344
2020-02-26,54.21095275878906
2020-02-27,51.338165283203125
2020-02-28,51.20836639404297
2020-03-02,55.40506362915039
2020-03-03,54.11576843261719
2020-03-04,57.14432144165039
2020-03-05,55.69062042236328
2020-03-06,55.50890350341797
2020-03-09,53.04279327392578
2020-03-10,54.16769027709961
2020-03-11,53.051456451416016
2020-03-12,47.245296478271484
2020-03-13,51.606407165527344
2020-03-16,45.25511932373047
2020-03-17,50.18730926513672
2020-03-18,49.4777717590332
2020-03-19,47.920230865478516
2020-03-20,47.33183288574219
2020-03-23,45.938697814941406
2020-03-24,47.02897644042969
2020-03-25,46.41461944580078
2020-03-26,50.455562591552734
2020-03-27,50.70649719238281
2020-03-30,51.64101791381836
2020-03-31,51.338165283203125
2020-04-01,50.48151779174805
2020-04-02,47.94619369506836
2020-04-03,48.214439392089844
2020-04-06,48.64708709716797
2020-04-07,49.209529876708984
2020-04-08,51.40739059448242
2020-04-09,52.32460403442383
2020-04-13,51.018001556396484
2020-04-14,53.26778793334961
2020-04-15,52.40248489379883
2020-04-16,54.13308334350586
2020-04-17,54.825321197509766
2020-04-20,53.942718505859375
2020-04-21,52.134239196777344
2020-04-22,52.65776443481445
2020-04-23,53.4692268371582
2020-04-24,54.36793899536133
2020-04-27,55.40626525878906
2020-04-28,55.17940902709961
2020-04-29,54.62970733642578
2020-04-30,53.70480728149414
2020-05-01,52.090614318847656
2020-05-04,52.308746337890625
2020-05-05,53.40815353393555
2020-05-06,52.71011734008789
2020-05-07,53.617557525634766
2020-05-08,55.07469940185547
2020-05-11,55.70292663574219
2020-05-12,55.275386810302734
2020-05-13,53.35580062866211
2020-05-14,54.36793899536133
2020-05-15,55.13578414916992
2020-05-18,55.60694122314453
2020-05-19,55.50224685668945
2020-05-20,55.16195297241211
2020-05-21,55.266658782958984
2020-05-22,55.257938385009766
2020-05-26,56.40095901489258
2020-05-27,57.56144714355469
2020-05-28,58.07623291015625
2020-05-29,57.21241760253906
2020-06-01,57.273494720458984
2020-06-02,58.32054901123047
2020-06-03,58.32927322387695
2020-06-04,58.05007553100586
2020-06-05,59.638084411621094
2020-06-08,61.61873245239258
2020-06-09,60.528072357177734
2020-06-10,58.9051513671875
2020-06-11,55.10960006713867
2020-06-12,55.973411560058594
2020-06-15,55.249210357666016
2020-06-16,57.22114944458008
2020-06-17,56.71508026123047
2020-06-18,56.270076751708984
2020-06-19,56.270076751708984
2020-06-22,56.10429763793945
2020-06-23,56.21772766113281
2020-06-24,55.12705612182617
2020-06-25,55.85997772216797
2020-06-26,55.36263656616211
2020-06-29,56.20899200439453
2020-06-30,56.688899993896484
2020-07-01,56.331153869628906
2020-07-02,56.45331954956055
2020-07-06,56.65399169921875
2020-07-07,55.77272415161133
2020-07-08,55.0921516418457
2020-07-09,53.4692268371582
2020-07-10,54.66460418701172
2020-07-13,54.63844299316406
2020-07-14,55.58076858520508
2020-07-15,56.348609924316406
2020-07-16,56.70634841918945
2020-07-17,57.02919006347656
2020-07-20,55.76400375366211
2020-07-21,56.2962532043457
2020-07-22,56.085205078125
2020-07-23,56.0940055847168
2020-07-24,55.69829177856445
2020-07-27,55.021183013916016
2020-07-28,55.63673782348633
2020-07-29,56.47212600708008
2020-07-30,56.27867126464844
2020-07-31,55.346553802490234
2020-08-03,56.15555953979492
2020-08-04,57.140438079833984
2020-08-05,56.63041305541992
2020-08-06,56.384193420410156
2020-08-07,57.12285232543945
2020-08-10,57.78236389160156
2020-08-11,57.386661529541016
2020-08-12,57.14923095703125
2020-08-13,56.89421844482422
2020-08-14,57.74718475341797
2020-08-17,57.07008743286133
2020-08-18,57.316307067871094
2020-08-19,57.40423583984375
2020-08-20,56.032447814941406
2020-08-21,56.22590637207031
2020-08-24,56.16435623168945
2020-08-25,55.81260681152344
2020-08-26,55.13550567626953
2020-08-27,55.74225616455078
2020-08-28,55.583980560302734
2020-08-31,54.62546920776367
2020-09-01,53.00747299194336
2020-09-02,53.561466217041016
2020-09-03,53.156959533691406
2020-09-04,52.97229766845703
2020-09-08,52.34795379638672
2020-09-09,52.34795379638672
2020-09-10,51.00255584716797
2020-09-11,50.47492980957031
2020-09-14,50.97616195678711
2020-09-15,50.12318420410156
2020-09-16,50.54528045654297
2020-09-17,51.36308288574219
2020-09-18,52.38312911987305
2020-09-21,51.767574310302734
2020-09-22,51.12564468383789
2020-09-23,50.47492980957031
2020-09-24,49.8681755065918
2020-09-25,50.40458297729492
2020-09-28,50.94977569580078
2020-09-29,50.59804153442383
2020-09-30,51.35429763793945
2020-10-01,50.861846923828125
2020-10-02,50.853050231933594
2020-10-05,51.837928771972656
2020-10-06,51.204795837402344
2020-10-07,52.251216888427734
2020-10-08,53.17454528808594
2020-10-09,52.233642578125
2020-10-12,52.51503372192383
2020-10-13,51.987422943115234
2020-10-14,51.451011657714844
2020-10-15,52.16328811645508
2020-10-16,52.400718688964844
2020-10-19,51.688446044921875
2020-10-20,52.2600212097168
2020-10-21,52.52606201171875
2020-10-22,52.74776840209961
2020-10-23,53.43062210083008
2020-10-26,52.81871795654297
2020-10-27,51.568302154541016
2020-10-28,50.16713333129883
2020-10-29,49.599571228027344
2020-10-30,49.7414665222168
2020-11-02,51.50623321533203
2020-11-03,52.721168518066406
2020-11-04,53.53703308105469
2020-11-05,54.459320068359375
2020-11-06,57.59864807128906
2020-11-09,59.88663101196289
2020-11-10,62.281028747558594
2020-11-11,61.64253616333008
2020-11-12,61.536102294921875
2020-11-13,62.963871002197266
2020-11-16,65.15430450439453
2020-11-17,59.540767669677734
2020-11-18,58.840187072753906
2020-11-19,58.583011627197266
2020-11-20,58.87566375732422
2020-11-23,59.221519470214844
2020-11-24,60.68476867675781
2020-11-25,59.975311279296875
2020-11-27,60.18815231323242
2020-11-30,60.11721420288086
2020-12-01,59.89550018310547
2020-12-02,61.74895095825195
2020-12-03,64.31184387207031
2020-12-04,66.0677261352539
2020-12-07,65.29619598388672
2020-12-08,65.50017547607422
2020-12-09,65.20751953125
2020-12-10,64.03693389892578
2020-12-11,63.47823715209961
2020-12-14,61.828758239746094
2020-12-15,61.97951126098633
2020-12-16,61.47404098510742
2020-12-17,61.71346664428711
2020-12-18,61.67799377441406
2020-12-21,60.933067321777344
2020-12-22,59.611717224121094
2020-12-23,60.31230545043945
2020-12-24,60.276824951171875
2020-12-28,60.37437438964844
2020-12-29,60.21475601196289
2020-12-30,60.08171844482422
2020-12-31,60.569488525390625
2021-01-04,62.06820297241211
2021-01-05,62.4849967956543
2021-01-06,64.3473129272461
2021-01-07,65.6154556274414
2021-01-08,66.3869857788086
2021-01-11,67.46002197265625
2021-01-12,67.6285171508789
2021-01-13,66.44019317626953
2021-01-14,66.55548095703125
2021-01-15,67.6285171508789
2021-01-19,66.86587524414062
2021-01-20,66.73284149169922
2021-01-21,66.13471984863281
2021-01-22,66.17041778564453
2021-01-25,65.3580093383789
2021-01-26,66.26860809326172
2021-01-27,64.65274810791016
2021-01-28,64.8223648071289
2021-01-29,63.965328216552734
2021-02-01,63.795711517333984
2021-02-02,64.12602233886719
2021-02-03,65.38479614257812
2021-02-04,65.1705322265625
2021-02-05,64.4384765625
2021-02-08,65.1526870727539
2021-02-09,65.60797882080078
2021-02-10,65.91152954101562
2021-02-11,65.7061996459961
2021-02-12,66.2507553100586
2021-02-16,62.96544647216797
2021-02-17,64.9116439819336
2021-02-18,63.84925842285156
2021-02-19,62.867252349853516
2021-02-22,62.920799255371094
2021-02-23,62.17091751098633
2021-02-24,62.84939193725586
2021-02-25,61.894161224365234
2021-02-26,60.82286071777344
2021-03-01,61.84952163696289
2021-03-02,61.54598617553711
2021-03-03,61.6263313293457
2021-03-04,61.751319885253906
2021-03-05,63.05473327636719
2021-03-08,64.03675079345703
2021-03-09,63.59036636352539
2021-03-10,64.90272521972656
2021-03-11,64.59024047851562
2021-03-12,65.99185943603516
2021-03-15,66.92925262451172
2021-03-16,67.01851654052734
2021-03-17,66.07220458984375
2021-03-18,66.4917984008789
2021-03-19,65.33123779296875
2021-03-22,65.59012603759766
2021-03-23,64.18852996826172
2021-03-24,65.3580093383789
2021-03-25,66.12577819824219
2021-03-26,67.81306457519531
2021-03-29,68.11659240722656
2021-03-30,67.92019653320312
2021-03-31,67.1613540649414
2021-04-01,66.33111572265625
2021-04-05,66.99174499511719
2021-04-06,66.6167984008789
2021-04-07,66.500732421875
2021-04-08,65.87580108642578
2021-04-09,66.12577819824219
2021-04-12,66.47393798828125
2021-04-13,66.08113098144531
2021-04-14,67.02745819091797
2021-04-15,67.65238952636719
2021-04-16,67.74164581298828
2021-04-19,67.6255874633789
2021-04-20,67.76844024658203
2021-04-21,68.47370910644531
2021-04-22,68.45573425292969
2021-04-23,68.33891296386719
2021-04-26,68.06932067871094
2021-04-27,67.49421691894531
2021-04-28,67.75482940673828
2021-04-29,68.62647247314453
2021-04-30,68.65342712402344
2021-05-03,69.81262969970703
2021-05-04,72.89484405517578
2021-05-05,74.62017822265625
2021-05-06,75.2132339477539
2021-05-07,76.48027038574219
2021-05-10,77.14523315429688
2021-05-11,75.8153076171875
2021-05-12,74.92567443847656
2021-05-13,75.7254409790039
2021-05-14,75.77935791015625
2021-05-17,75.98603820800781
2021-05-18,79.62539672851562
2021-05-19,80.16453552246094
