,SHW
2014-10-01,64.82249450683594
2014-10-02,65.05602264404297
2014-10-03,65.5048599243164
2014-10-06,65.09542083740234
2014-10-07,64.12494659423828
2014-10-08,65.73839569091797
2014-10-09,64.90435791015625
2014-10-10,64.64054107666016
2014-10-13,61.8928108215332
2014-10-14,62.405357360839844
2014-10-15,63.845916748046875
2014-10-16,64.17044067382812
2014-10-17,65.81422424316406
2014-10-20,66.66035461425781
2014-10-21,68.83482360839844
2014-10-22,68.51641082763672
2014-10-23,68.48304748535156
2014-10-24,69.42318725585938
2014-10-27,68.44361114501953
2014-10-28,67.93412017822266
2014-10-29,67.28205871582031
2014-10-30,68.285888671875
2014-10-31,69.62030792236328
2014-11-03,69.5354232788086
2014-11-04,69.22911834716797
2014-11-05,69.87205505371094
2014-11-06,70.73035430908203
2014-11-07,71.58557891845703
2014-11-10,71.79182434082031
2014-11-11,72.06474304199219
2014-11-12,72.37783813476562
2014-11-13,72.84294128417969
2014-11-14,72.84901428222656
2014-11-17,72.74568176269531
2014-11-18,73.3566665649414
2014-11-19,73.21378326416016
2014-11-20,73.63634490966797
2014-11-21,73.57858276367188
2014-11-24,73.5724868774414
2014-11-25,72.90071105957031
2014-11-26,73.1377944946289
2014-11-28,74.4327621459961
2014-12-01,73.88863372802734
2014-12-02,74.33853912353516
2014-12-03,74.91609954833984
2014-12-04,75.29912567138672
2014-12-05,75.04376220703125
2014-12-08,75.84323120117188
2014-12-09,75.86754608154297
2014-12-10,75.0224838256836
2014-12-11,77.27498626708984
2014-12-12,75.15621948242188
2014-12-15,74.96774291992188
2014-12-16,74.67597198486328
2014-12-17,76.70349884033203
2014-12-18,78.1565170288086
2014-12-19,79.05631256103516
2014-12-22,79.5365982055664
2014-12-23,79.97431945800781
2014-12-24,80.41816711425781
2014-12-26,80.50933074951172
2014-12-29,80.494140625
2014-12-30,80.53363800048828
2014-12-31,79.9591293334961
2015-01-02,79.77676391601562
2015-01-05,79.53963470458984
2015-01-06,79.29951477050781
2015-01-07,80.65221405029297
2015-01-08,82.8591079711914
2015-01-09,83.4184341430664
2015-01-12,82.40921783447266
2015-01-13,81.81343841552734
2015-01-14,81.83771514892578
2015-01-15,82.25419616699219
2015-01-16,83.23605346679688
2015-01-20,82.83785247802734
2015-01-21,83.05365753173828
2015-01-22,84.23616790771484
2015-01-23,83.29383850097656
2015-01-26,83.68290710449219
2015-01-27,83.3454818725586
2015-01-28,82.35755157470703
2015-01-29,83.55522155761719
2015-01-30,82.46088409423828
2015-02-02,82.94420623779297
2015-02-03,83.1600341796875
2015-02-04,83.32117462158203
2015-02-05,84.47628021240234
2015-02-06,85.20886993408203
2015-02-09,83.40930938720703
2015-02-10,85.13287353515625
2015-02-11,84.49148559570312
2015-02-12,86.03268432617188
2015-02-13,86.63456726074219
2015-02-17,86.96892547607422
2015-02-18,87.56168365478516
2015-02-19,87.16956329345703
2015-02-20,88.07845306396484
2015-02-23,88.02069854736328
2015-02-24,88.3429183959961
2015-02-25,87.47050476074219
2015-02-26,87.65943145751953
2015-02-27,86.89768981933594
2015-03-02,88.63137817382812
2015-03-03,87.12010192871094
2015-03-04,87.11402893066406
2015-03-05,88.1072998046875
2015-03-06,87.2754898071289
2015-03-09,87.06220245361328
2015-03-10,85.75814056396484
2015-03-11,85.60275268554688
2015-03-12,86.90681457519531
2015-03-13,86.90986633300781
2015-03-16,87.79347229003906
2015-03-17,87.15666961669922
2015-03-18,86.16641235351562
2015-03-19,86.6813735961914
2015-03-20,88.3602066040039
2015-03-23,87.70816802978516
2015-03-24,87.09876251220703
2015-03-25,85.724609375
2015-03-26,85.1061019897461
2015-03-27,85.82515716552734
2015-03-30,86.60517883300781
2015-03-31,86.68441772460938
2015-04-01,87.0865478515625
2015-04-02,86.63868713378906
2015-04-06,87.40955352783203
2015-04-07,87.62897491455078
2015-04-08,88.55824279785156
2015-04-09,88.68013000488281
2015-04-10,88.55824279785156
2015-04-13,88.29926300048828
2015-04-14,88.41809844970703
2015-04-15,87.97322082519531
2015-04-16,86.47416687011719
2015-04-17,85.96533966064453
2015-04-20,85.89527130126953
2015-04-21,86.0506362915039
2015-04-22,85.81298065185547
2015-04-23,86.0323715209961
2015-04-24,86.11157989501953
2015-04-27,86.1999282836914
2015-04-28,85.8861312866211
2015-04-29,85.06952667236328
2015-04-30,84.70390319824219
2015-05-01,85.97144317626953
2015-05-04,85.32549285888672
2015-05-05,83.76850891113281
2015-05-06,84.67037963867188
2015-05-07,85.7398452758789
2015-05-08,87.50709533691406
2015-05-11,87.43089294433594
2015-05-12,87.9671630859375
2015-05-13,87.93352508544922
2015-05-14,88.9627456665039
2015-05-15,88.93830108642578
2015-05-18,88.88640594482422
2015-05-19,89.3108901977539
2015-05-20,87.85413360595703
2015-05-21,87.78695678710938
2015-05-22,87.4999008178711
2015-05-26,87.46322631835938
2015-05-27,88.48631286621094
2015-05-28,88.5382308959961
2015-05-29,88.0099105834961
2015-06-01,88.0282211303711
2015-06-02,87.50296020507812
2015-06-03,87.72892761230469
2015-06-04,86.18665313720703
2015-06-05,85.62779235839844
2015-06-08,84.99254608154297
2015-06-09,84.9528579711914
2015-06-10,86.27217102050781
2015-06-11,86.35770416259766
2015-06-12,85.78963470458984
2015-06-15,85.16356658935547
2015-06-16,85.23991394042969
2015-06-17,85.58197021484375
2015-06-18,86.58368682861328
2015-06-19,86.11946105957031
2015-06-22,87.09369659423828
2015-06-23,86.89213562011719
2015-06-24,86.11638641357422
2015-06-25,86.30577850341797
2015-06-26,86.45542907714844
2015-06-29,84.37259674072266
2015-06-30,83.9908447265625
2015-07-01,85.75910186767578
2015-07-02,84.80014038085938
2015-07-06,85.49952697753906
2015-07-07,86.62034606933594
2015-07-08,85.79882049560547
2015-07-09,84.72074890136719
2015-07-10,84.96508026123047
2015-07-13,86.14695739746094
2015-07-14,86.81884765625
2015-07-15,86.17141723632812
2015-07-16,79.77938079833984
2015-07-17,81.23921203613281
2015-07-20,81.73089599609375
2015-07-21,81.53849792480469
2015-07-22,83.58468627929688
2015-07-23,82.60432434082031
2015-07-24,81.57818603515625
2015-07-27,81.24837493896484
2015-07-28,83.6304702758789
2015-07-29,85.1452407836914
2015-07-30,84.87651824951172
2015-07-31,84.82765197753906
2015-08-03,84.96508026123047
2015-08-04,84.75434875488281
2015-08-05,83.88394165039062
2015-08-06,82.9830322265625
2015-08-07,82.25619506835938
2015-08-10,83.52357482910156
2015-08-11,82.76925659179688
2015-08-12,83.63260650634766
2015-08-13,84.50210571289062
2015-08-14,85.53076934814453
2015-08-17,87.15953063964844
2015-08-18,87.2758560180664
2015-08-19,86.31149291992188
2015-08-20,82.33145904541016
2015-08-21,80.01385498046875
2015-08-24,77.861572265625
2015-08-25,76.12566375732422
2015-08-26,78.23812866210938
2015-08-27,79.40770721435547
2015-08-28,79.02189636230469
2015-08-31,78.31773376464844
2015-09-01,76.08893585205078
2015-09-02,77.80034637451172
2015-09-03,78.33611297607422
2015-09-04,77.72073364257812
2015-09-08,80.09959411621094
2015-09-09,78.7677993774414
2015-09-10,78.2718276977539
2015-09-11,78.2718276977539
2015-09-14,77.13597106933594
2015-09-15,76.74410247802734
2015-09-16,76.73182678222656
2015-09-17,77.5094985961914
2015-09-18,75.51333618164062
2015-09-21,74.78472900390625
2015-09-22,72.63549041748047
2015-09-23,71.21800231933594
2015-09-24,69.7423095703125
2015-09-25,69.64742279052734
2015-09-28,67.52574920654297
2015-09-29,67.0297622680664
2015-09-30,68.20542907714844
2015-10-01,71.00367736816406
2015-10-02,72.5589599609375
2015-10-05,73.83561706542969
2015-10-06,72.46099853515625
2015-10-07,73.2080078125
2015-10-08,74.76631927490234
2015-10-09,74.35301208496094
2015-10-12,74.63162231445312
2015-10-13,74.97758483886719
2015-10-14,74.24586486816406
2015-10-15,72.27726745605469
2015-10-16,74.44792938232422
2015-10-19,74.35609436035156
2015-10-20,73.35496520996094
2015-10-21,72.97533416748047
2015-10-22,75.59909057617188
2015-10-23,75.24392700195312
2015-10-26,75.6939926147461
2015-10-27,74.06218719482422
2015-10-28,75.54703521728516
2015-10-29,79.02189636230469
2015-10-30,81.69156646728516
2015-11-02,82.61005401611328
2015-11-03,82.65901947021484
2015-11-04,82.87641906738281
2015-11-05,82.0834732055664
2015-11-06,81.81405639648438
2015-11-09,81.60893249511719
2015-11-10,81.20379638671875
2015-11-11,81.67952728271484
2015-11-12,80.4426040649414
2015-11-13,80.60835266113281
2015-11-16,81.9219741821289
2015-11-17,82.78754425048828
2015-11-18,83.67147064208984
2015-11-19,83.73593139648438
2015-11-20,84.18404388427734
2015-11-23,84.54007720947266
2015-11-24,84.81016540527344
2015-11-25,84.64441680908203
2015-11-27,84.9666976928711
2015-11-30,84.7334213256836
2015-12-01,85.19074249267578
2015-12-02,83.85563659667969
2015-12-03,81.645751953125
2015-12-04,83.6131591796875
2015-12-07,83.0545425415039
2015-12-08,83.13435363769531
2015-12-09,82.1675033569336
2015-12-10,81.80843353271484
2015-12-11,80.3781509399414
2015-12-14,80.82625579833984
2015-12-15,80.84159851074219
2015-12-16,82.72306060791016
2015-12-17,80.78327941894531
2015-12-18,78.64400482177734
2015-12-21,80.13566589355469
2015-12-22,80.36891174316406
2015-12-23,81.99565124511719
2015-12-24,81.387939453125
2015-12-28,81.09942626953125
2015-12-29,81.302001953125
2015-12-30,80.5531005859375
2015-12-31,79.6783447265625
2016-01-04,78.18971252441406
2016-01-05,78.50589752197266
2016-01-06,76.23463439941406
2016-01-07,74.14446258544922
2016-01-08,74.2058334350586
2016-01-11,74.26721954345703
2016-01-12,75.633056640625
2016-01-13,74.01858520507812
2016-01-14,74.65702819824219
2016-01-15,74.30709838867188
2016-01-19,73.46307373046875
2016-01-20,75.31080627441406
2016-01-21,75.49494171142578
2016-01-22,76.73491668701172
2016-01-25,74.9332504272461
2016-01-26,76.5538330078125
2016-01-27,77.42244720458984
2016-01-28,76.62747192382812
2016-01-29,78.47212982177734
2016-02-01,78.2204360961914
2016-02-02,76.40957641601562
2016-02-03,78.83734893798828
2016-02-04,79.88092803955078
2016-02-05,78.61026000976562
2016-02-08,75.69750213623047
2016-02-09,77.47766876220703
2016-02-10,77.56360626220703
2016-02-11,76.08113861083984
2016-02-12,78.7729263305664
2016-02-16,79.47579193115234
2016-02-17,79.54022216796875
2016-02-18,78.19896697998047
2016-02-19,78.42301940917969
2016-02-22,79.1258773803711
2016-02-23,78.17748260498047
2016-02-24,79.71212005615234
2016-02-25,81.7413330078125
2016-02-26,84.07229614257812
2016-02-29,83.29328155517578
2016-03-01,86.5757064819336
2016-03-02,84.27556610107422
2016-03-03,83.75208282470703
2016-03-04,85.23626708984375
2016-03-07,85.07308197021484
2016-03-08,85.04533386230469
2016-03-09,84.74356079101562
2016-03-10,86.0953598022461
2016-03-11,87.70580291748047
2016-03-14,87.35477447509766
2016-03-15,87.0622329711914
2016-03-16,88.37708282470703
2016-03-17,88.40172576904297
2016-03-18,88.89437866210938
2016-03-21,84.15237426757812
2016-03-22,86.83439636230469
2016-03-23,87.13922882080078
2016-03-24,86.63422393798828
2016-03-28,87.42867279052734
2016-03-29,87.94287872314453
2016-03-30,87.58261108398438
2016-03-31,87.65653228759766
2016-04-01,88.57414245605469
2016-04-04,88.41403198242188
2016-04-05,88.4478988647461
2016-04-06,89.53485870361328
2016-04-07,90.13837432861328
2016-04-08,91.44705963134766
2016-04-11,90.74805450439453
2016-04-12,91.65645599365234
2016-04-13,91.47786712646484
2016-04-14,90.68341064453125
2016-04-15,91.27771759033203
2016-04-18,91.38241577148438
2016-04-19,91.85352325439453
2016-04-20,92.38314819335938
2016-04-21,91.5671615600586
2016-04-22,92.099853515625
2016-04-25,92.14606475830078
2016-04-26,92.41394805908203
2016-04-27,92.0013198852539
2016-04-28,89.17768096923828
2016-04-29,88.46945190429688
2016-05-02,89.1468734741211
2016-05-03,88.98983764648438
2016-05-04,88.98983764648438
2016-05-05,88.95288848876953
2016-05-06,89.44556427001953
2016-05-09,89.85202026367188
2016-05-10,91.1452865600586
2016-05-11,90.52944946289062
2016-05-12,91.20075988769531
2016-05-13,90.27388000488281
2016-05-16,91.66259765625
2016-05-17,90.12299346923828
2016-05-18,89.93463134765625
2016-05-19,89.04217529296875
2016-05-20,89.43435668945312
2016-05-23,90.3947525024414
2016-05-24,90.14769744873047
2016-05-25,89.94081115722656
2016-05-26,89.06684112548828
2016-05-27,90.10755157470703
2016-05-31,89.89140319824219
2016-06-01,89.96858978271484
2016-06-02,90.18167114257812
2016-06-03,89.86360168457031
2016-06-06,90.62637329101562
2016-06-07,90.73753356933594
2016-06-08,91.19149780273438
2016-06-09,90.49048614501953
2016-06-10,90.18783569335938
2016-06-13,90.00257110595703
2016-06-14,90.21875
2016-06-15,89.8388900756836
2016-06-16,89.72154235839844
2016-06-17,89.03291320800781
2016-06-20,89.41889953613281
2016-06-21,88.78276062011719
2016-06-22,89.53008270263672
2016-06-23,89.2243423461914
2016-06-24,87.6247329711914
2016-06-27,86.5655288696289
2016-06-28,89.57331085205078
2016-06-29,89.681396484375
2016-06-30,90.6881332397461
2016-07-01,90.72824096679688
2016-07-05,90.99384307861328
2016-07-06,92.57803344726562
2016-07-07,93.29137420654297
2016-07-08,94.65634155273438
2016-07-11,94.86324310302734
2016-07-12,94.39691925048828
2016-07-13,94.77057647705078
2016-07-14,94.57296752929688
2016-07-15,94.46485137939453
2016-07-18,94.88175201416016
2016-07-19,95.42217254638672
2016-07-20,96.37947845458984
2016-07-21,89.74933624267578
2016-07-22,90.66033172607422
2016-07-25,91.15751647949219
2016-07-26,90.45032501220703
2016-07-27,90.26502227783203
2016-07-28,91.99132537841797
2016-07-29,92.55953979492188
2016-08-01,91.82762908935547
2016-08-02,93.17711639404297
2016-08-03,93.10919189453125
2016-08-04,92.65215301513672
2016-08-05,92.7602310180664
2016-08-08,91.89250183105469
2016-08-09,91.18840026855469
2016-08-10,91.5497055053711
2016-08-11,91.63616180419922
2016-08-12,91.34896087646484
2016-08-15,91.50955963134766
2016-08-16,90.02725219726562
2016-08-17,89.08577728271484
2016-08-18,89.3738021850586
2016-08-19,89.1229248046875
2016-08-22,89.16010284423828
2016-08-23,90.16353607177734
2016-08-24,88.82561492919922
2016-08-25,88.73271942138672
2016-08-26,88.5190200805664
2016-08-29,88.78536224365234
2016-08-30,88.79466247558594
2016-08-31,87.86554718017578
2016-09-01,88.34867858886719
2016-09-02,88.7079086303711
2016-09-06,88.30532836914062
2016-09-07,88.72651672363281
2016-09-08,87.75404357910156
2016-09-09,84.9791488647461
2016-09-12,86.51524353027344
2016-09-13,84.7809066772461
2016-09-14,85.3569564819336
2016-09-15,85.70690155029297
2016-09-16,84.85214233398438
2016-09-19,84.71279907226562
2016-09-20,85.22069549560547
2016-09-21,86.21484375
2016-09-22,86.59886169433594
2016-09-23,87.64566040039062
2016-09-26,86.81255340576172
2016-09-27,87.45364379882812
2016-09-28,87.31120300292969
2016-09-29,85.88037109375
2016-09-30,85.68212890625
2016-10-03,85.42820739746094
2016-10-04,83.92922973632812
2016-10-05,84.26681518554688
2016-10-06,84.8800277709961
2016-10-07,83.22932434082031
2016-10-10,83.84868621826172
2016-10-11,82.81741333007812
2016-10-12,83.31912994384766
2016-10-13,83.4522933959961
2016-10-14,83.1240005493164
2016-10-17,83.4925537109375
2016-10-18,83.88277435302734
2016-10-19,84.08409881591797
2016-10-20,85.42510986328125
2016-10-21,85.8307876586914
2016-10-24,86.05999755859375
2016-10-25,76.6853256225586
2016-10-26,77.18700408935547
2016-10-27,76.68221282958984
2016-10-28,75.79334259033203
2016-10-31,75.83362579345703
2016-11-01,74.52360534667969
2016-11-02,75.09652709960938
2016-11-03,74.79923248291016
2016-11-04,75.11511993408203
2016-11-07,76.79680633544922
2016-11-08,78.10372924804688
2016-11-09,79.82259368896484
2016-11-10,82.07412719726562
2016-11-11,81.06758880615234
2016-11-14,81.56928253173828
2016-11-15,82.29710388183594
2016-11-16,81.39300537109375
2016-11-17,81.61982727050781
2016-11-18,80.86796569824219
2016-11-21,82.68545532226562
2016-11-22,83.50566101074219
2016-11-23,84.6334457397461
2016-11-25,85.42879486083984
2016-11-28,85.13362884521484
2016-11-29,85.84825897216797
2016-11-30,83.47148132324219
2016-12-01,82.60469818115234
2016-12-02,82.34993743896484
2016-12-05,82.7662582397461
2016-12-06,82.78489685058594
2016-12-07,83.81634521484375
2016-12-08,84.30722045898438
2016-12-09,84.17054748535156
2016-12-12,84.12084197998047
2016-12-13,83.75730895996094
2016-12-14,82.79419708251953
2016-12-15,83.17635345458984
2016-12-16,84.43150329589844
2016-12-19,83.5367431640625
2016-12-20,82.70098876953125
2016-12-21,84.2606430053711
2016-12-22,83.94995880126953
2016-12-23,84.59927368164062
2016-12-27,84.62411499023438
2016-12-28,83.97789764404297
2016-12-29,84.23577880859375
2016-12-30,83.4932632446289
2017-01-03,85.29522705078125
2017-01-04,85.87308502197266
2017-01-05,85.80474090576172
2017-01-06,86.67776489257812
2017-01-09,86.60629272460938
2017-01-10,86.64359283447266
2017-01-11,88.15972900390625
2017-01-12,88.09137725830078
2017-01-13,88.57603454589844
2017-01-17,88.34613800048828
2017-01-18,89.15390014648438
2017-01-19,87.95157623291016
2017-01-20,88.11621856689453
2017-01-23,88.23429870605469
2017-01-24,87.23077392578125
2017-01-25,88.05409240722656
2017-01-26,94.75865173339844
2017-01-27,94.8207778930664
2017-01-30,94.7058334350586
2017-01-31,94.38894653320312
2017-02-01,95.1252670288086
2017-02-02,94.40447998046875
2017-02-03,94.4479751586914
2017-02-06,93.81727600097656
2017-02-07,93.84213256835938
2017-02-08,94.87049102783203
2017-02-09,95.2215805053711
2017-02-10,95.21533966064453
2017-02-13,96.19400024414062
2017-02-14,96.28099060058594
2017-02-15,96.28410339355469
2017-02-16,96.67556762695312
2017-02-17,96.73147583007812
2017-02-21,97.09500885009766
2017-02-22,97.07633972167969
2017-02-23,96.63710021972656
2017-02-24,97.40033721923828
2017-02-27,96.63710021972656
2017-02-28,96.11994171142578
2017-03-01,98.24458312988281
2017-03-02,97.50001525878906
2017-03-03,97.17604064941406
2017-03-06,96.98287200927734
2017-03-07,96.7554702758789
2017-03-08,96.8863296508789
2017-03-09,96.64020538330078
2017-03-10,97.16668701171875
2017-03-13,97.16358184814453
2017-03-14,96.61839294433594
2017-03-15,97.38475799560547
2017-03-16,96.98912811279297
2017-03-17,97.62774658203125
2017-03-20,97.23835754394531
2017-03-21,95.93614196777344
2017-03-22,97.09191131591797
2017-03-23,96.80842590332031
2017-03-24,96.40345764160156
2017-03-27,96.40966796875
2017-03-28,96.86763763427734
2017-03-29,96.61839294433594
2017-03-30,96.64020538330078
2017-03-31,96.63397979736328
2017-04-03,96.1417465209961
2017-04-04,96.07012939453125
2017-04-05,96.3504867553711
2017-04-06,96.72120666503906
2017-04-07,97.53118896484375
2017-04-10,97.151123046875
2017-04-11,97.32247924804688
2017-04-12,97.49691009521484
2017-04-13,96.06073760986328
2017-04-17,96.83958435058594
2017-04-18,96.90812683105469
2017-04-19,97.05455017089844
2017-04-20,100.94245147705078
2017-04-21,101.12315368652344
2017-04-24,102.09822845458984
2017-04-25,103.17303466796875
2017-04-26,103.09825134277344
2017-04-27,104.54064178466797
2017-04-28,104.26339721679688
2017-05-01,103.59980773925781
2017-05-02,104.2696304321289
2017-05-03,104.10761260986328
2017-05-04,105.48771667480469
2017-05-05,105.3724365234375
2017-05-08,105.21980285644531
2017-05-09,105.41605377197266
2017-05-10,105.20420837402344
2017-05-11,104.25093841552734
2017-05-12,104.0671157836914
2017-05-15,104.02973937988281
2017-05-16,104.94877624511719
2017-05-17,102.58763122558594
2017-05-18,103.4465103149414
2017-05-19,103.80565643310547
2017-05-22,103.51831817626953
2017-05-23,103.66199493408203
2017-05-24,103.9337158203125
2017-05-25,104.34282684326172
2017-05-26,104.61145782470703
2017-05-30,104.739501953125
2017-05-31,103.6182632446289
2017-06-01,105.85757446289062
2017-06-02,107.87519836425781
2017-06-05,106.89449310302734
2017-06-06,106.2885971069336
2017-06-07,106.26985931396484
2017-06-08,108.05323028564453
2017-06-09,110.22069549560547
2017-06-12,108.66847229003906
2017-06-13,110.32689666748047
2017-06-14,110.1520004272461
2017-06-15,109.78034973144531
2017-06-16,109.48362731933594
2017-06-19,111.49807739257812
2017-06-20,111.79792022705078
2017-06-21,110.99836730957031
2017-06-22,110.79537963867188
2017-06-23,111.52930450439453
2017-06-26,112.11648559570312
2017-06-27,111.86038208007812
2017-06-28,112.75675964355469
2017-06-29,110.13638305664062
2017-06-30,109.61167907714844
2017-07-03,110.32064056396484
2017-07-05,109.64913940429688
2017-07-06,109.25875091552734
2017-07-07,109.94586181640625
2017-07-10,109.9146499633789
2017-07-11,110.33313751220703
2017-07-12,111.17330169677734
2017-07-13,110.92029571533203
2017-07-14,111.3325424194336
2017-07-17,112.24764251708984
2017-07-18,111.8635025024414
2017-07-19,112.34761810302734
2017-07-20,109.55548095703125
2017-07-21,109.98959350585938
2017-07-24,109.82718658447266
2017-07-25,110.00523376464844
2017-07-26,109.4992446899414
2017-07-27,107.931396484375
2017-07-28,106.93197631835938
2017-07-31,105.3360366821289
2017-08-01,105.27981567382812
2017-08-02,105.27357482910156
2017-08-03,104.32411193847656
2017-08-04,104.64891815185547
2017-08-07,104.43653869628906
2017-08-08,103.84625244140625
2017-08-09,104.83943176269531
2017-08-10,103.70259857177734
2017-08-11,103.65260314941406
2017-08-14,105.4109878540039
2017-08-15,103.8681411743164
2017-08-16,104.40355682373047
2017-08-17,103.19178009033203
2017-08-18,103.00704956054688
2017-08-21,103.21058654785156
2017-08-22,106.15702819824219
2017-08-23,105.13627624511719
2017-08-24,105.07048797607422
2017-08-25,106.19773864746094
2017-08-28,106.1225814819336
2017-08-29,104.31275939941406
2017-08-30,105.83451843261719
2017-08-31,106.23216247558594
2017-09-01,107.59425354003906
2017-09-05,108.02008819580078
2017-09-06,107.38761901855469
2017-09-07,106.31983947753906
2017-09-08,107.88545989990234
2017-09-11,108.8154296875
2017-09-12,109.7015609741211
2017-09-13,108.6275405883789
2017-09-14,108.5085678100586
2017-09-15,106.76761627197266
2017-09-18,106.36680603027344
2017-09-19,107.31871032714844
2017-09-20,108.66511535644531
2017-09-21,109.46983337402344
2017-09-22,109.51680755615234
2017-09-25,110.21820068359375
2017-09-26,110.26202392578125
2017-09-27,109.54185485839844
2017-09-28,111.79632568359375
2017-09-29,112.10945892333984
2017-10-02,112.54468536376953
2017-10-03,117.2226791381836
2017-10-04,117.16007995605469
2017-10-05,118.95423126220703
2017-10-06,120.07209014892578
2017-10-09,119.61178588867188
2017-10-10,119.4458236694336
2017-10-11,119.93742370605469
2017-10-12,120.10337829589844
2017-10-13,120.81414794921875
2017-10-16,120.25997161865234
2017-10-17,119.82472229003906
2017-10-18,120.2662124633789
2017-10-19,121.35587310791016
2017-10-20,122.0228042602539
2017-10-23,121.04588317871094
2017-10-24,121.77542114257812
2017-10-25,122.91205596923828
2017-10-26,124.15202331542969
2017-10-27,124.39938354492188
2017-10-30,123.44747924804688
2017-10-31,123.72930908203125
2017-11-01,123.92347717285156
2017-11-02,122.77743530273438
2017-11-03,124.34304809570312
2017-11-06,123.35043334960938
2017-11-07,123.37239074707031
2017-11-08,123.8420639038086
2017-11-09,121.18682098388672
2017-11-10,121.94768524169922
2017-11-13,122.02594757080078
2017-11-14,121.8443374633789
2017-11-15,120.85174560546875
2017-11-16,121.76806640625
2017-11-17,121.43856048583984
2017-11-20,121.66136932373047
2017-11-21,122.42707824707031
2017-11-22,122.56200408935547
2017-11-24,123.65093994140625
2017-11-27,122.45220184326172
2017-11-28,124.75244140625
2017-11-29,123.62895965576172
2017-11-30,125.3423843383789
2017-12-01,123.977294921875
2017-12-04,127.69910430908203
2017-12-05,127.26602935791016
2017-12-06,125.89783477783203
2017-12-07,127.55479431152344
2017-12-08,128.30162048339844
2017-12-11,127.95956420898438
2017-12-12,127.72734832763672
2017-12-13,127.23467254638672
2017-12-14,125.5965805053711
2017-12-15,126.7231674194336
2017-12-18,128.0819854736328
2017-12-19,129.24929809570312
2017-12-20,130.0244598388672
2017-12-21,129.14266967773438
2017-12-22,129.6321258544922
2017-12-26,129.0987091064453
2017-12-27,128.7252197265625
2017-12-28,129.62588500976562
2017-12-29,128.67507934570312
2018-01-02,129.8235626220703
2018-01-03,130.34457397460938
2018-01-04,129.63531494140625
2018-01-05,132.32151794433594
2018-01-08,133.05587768554688
2018-01-09,133.1217498779297
2018-01-10,131.65313720703125
2018-01-11,133.48263549804688
2018-01-12,135.82994079589844
2018-01-16,133.01507568359375
2018-01-17,133.97848510742188
2018-01-18,135.17726135253906
2018-01-19,135.1897735595703
2018-01-22,134.05377197265625
2018-01-23,134.69081115722656
2018-01-24,134.744140625
2018-01-25,133.26296997070312
2018-01-26,132.95547485351562
2018-01-29,132.0485382080078
2018-01-30,132.22740173339844
2018-01-31,130.89369201660156
2018-02-01,129.33096313476562
2018-02-02,126.506591796875
2018-02-05,123.39987182617188
2018-02-06,127.09344482421875
2018-02-07,126.61643981933594
2018-02-08,121.64881134033203
2018-02-09,125.16666412353516
2018-02-12,126.6823501586914
2018-02-13,127.33194732666016
2018-02-14,127.30056762695312
2018-02-15,125.86642456054688
2018-02-16,126.24614715576172
2018-02-20,124.47941589355469
2018-02-21,124.62372589111328
2018-02-22,125.17293548583984
2018-02-23,125.22953033447266
2018-02-26,127.11649322509766
2018-02-27,125.61007690429688
2018-02-28,126.2925033569336
2018-03-01,124.6980209350586
2018-03-02,122.7261962890625
2018-03-05,123.62565612792969
2018-03-06,126.1195297241211
2018-03-07,128.2485809326172
2018-03-08,127.16365051269531
2018-03-09,132.45021057128906
2018-03-12,130.59156799316406
2018-03-13,130.12612915039062
2018-03-14,128.6322784423828
2018-03-15,129.02540588378906
2018-03-16,128.63548278808594
2018-03-19,127.47183990478516
2018-03-20,127.65421295166016
2018-03-21,127.44039916992188
2018-03-22,123.62565612792969
2018-03-23,122.1538314819336
2018-03-26,124.20114135742188
2018-03-27,122.87716674804688
2018-03-28,121.15687561035156
2018-03-29,123.31744384765625
2018-04-02,120.09707641601562
2018-04-03,123.60044860839844
2018-04-04,124.68231964111328
2018-04-05,124.79553985595703
2018-04-06,121.30155944824219
2018-04-09,122.37393188476562
2018-04-10,122.07521057128906
2018-04-11,122.21987915039062
2018-04-12,121.59717559814453
2018-04-13,121.2135009765625
2018-04-16,121.99342346191406
2018-04-17,125.29875946044922
2018-04-18,126.07235717773438
2018-04-19,124.597412109375
2018-04-20,123.40233612060547
2018-04-23,121.9305191040039
2018-04-24,116.07160949707031
2018-04-25,117.21633911132812
2018-04-26,116.76033782958984
2018-04-27,117.9774169921875
2018-04-30,115.62503814697266
2018-05-01,117.56230163574219
2018-05-02,116.71630859375
2018-05-03,116.43954467773438
2018-05-04,118.72903442382812
2018-05-07,119.08126831054688
2018-05-08,118.85799407958984
2018-05-09,119.76056671142578
2018-05-10,119.64734649658203
2018-05-11,119.84861755371094
2018-05-14,120.9461669921875
2018-05-15,119.3957748413086
2018-05-16,119.85807037353516
2018-05-17,119.84859466552734
2018-05-18,122.16217041015625
2018-05-21,123.17711639404297
2018-05-22,118.50582885742188
2018-05-23,121.19449615478516
2018-05-24,121.818603515625
2018-05-25,123.63729858398438
2018-05-29,122.2882308959961
2018-05-30,121.43090057373047
2018-05-31,119.53970336914062
2018-06-01,121.66731262207031
2018-06-04,121.93522644042969
2018-06-05,123.06361389160156
2018-06-06,124.68378448486328
2018-06-07,124.5293197631836
2018-06-08,125.46543884277344
2018-06-11,125.61357116699219
2018-06-12,126.84921264648438
2018-06-13,124.86658477783203
2018-06-14,126.45832061767578
2018-06-15,126.7451400756836
2018-06-18,125.55689239501953
