,GL
2014-10-03,48.322853088378906
2014-10-06,48.16669464111328
2014-10-07,47.30329132080078
2014-10-08,48.24017333984375
2014-10-09,47.633968353271484
2014-10-10,47.30329132080078
2014-10-13,46.9450798034668
2014-10-14,47.27574920654297
2014-10-15,46.50418472290039
2014-10-16,46.219451904296875
2014-10-17,47.12876892089844
2014-10-20,47.459442138671875
2014-10-21,48.57083511352539
2014-10-22,48.322853088378906
2014-10-23,46.44907760620117
2014-10-24,47.073665618896484
2014-10-27,47.1655158996582
2014-10-28,47.441070556640625
2014-10-29,47.542110443115234
2014-10-30,47.94624710083008
2014-10-31,48.644309997558594
2014-11-03,48.708621978759766
2014-11-04,49.01171112060547
2014-11-05,49.36994552612305
2014-11-06,49.048465728759766
2014-11-07,49.10358428955078
2014-11-10,48.76372146606445
2014-11-11,48.846397399902344
2014-11-12,48.919864654541016
2014-11-13,48.938232421875
2014-11-14,48.919864654541016
2014-11-17,48.96580505371094
2014-11-18,49.14031219482422
2014-11-19,48.9014892578125
2014-11-20,49.112754821777344
2014-11-21,49.41587448120117
2014-11-24,49.7189826965332
2014-11-25,49.5352783203125
2014-11-26,49.443424224853516
2014-11-28,49.36994552612305
2014-12-01,48.956600189208984
2014-12-02,49.09438705444336
2014-12-03,49.28726577758789
2014-12-04,49.10358428955078
2014-12-05,49.68224334716797
2014-12-08,49.97614669799805
2014-12-09,49.792457580566406
2014-12-10,49.24135208129883
2014-12-11,49.351566314697266
2014-12-12,47.89112854003906
2014-12-15,47.50536346435547
2014-12-16,47.41350555419922
2014-12-17,48.699432373046875
2014-12-18,50.00370788574219
2014-12-19,50.02207946777344
2014-12-22,50.52725601196289
2014-12-23,50.90385437011719
2014-12-24,50.68341064453125
2014-12-26,50.75689697265625
2014-12-29,50.830379486083984
2014-12-30,50.55481719970703
2014-12-31,49.870784759521484
2015-01-02,49.86158752441406
2015-01-05,48.968570709228516
2015-01-06,48.30570602416992
2015-01-07,48.36094284057617
2015-01-08,49.10667419433594
2015-01-09,48.397769927978516
2015-01-12,47.96507263183594
2015-01-13,47.698097229003906
2015-01-14,47.237770080566406
2015-01-15,46.95238494873047
2015-01-16,47.734920501708984
2015-01-20,47.28382110595703
2015-01-21,47.34824752807617
2015-01-22,48.12160110473633
2015-01-23,47.65205383300781
2015-01-26,47.71650314331055
2015-01-27,47.24698257446289
2015-01-28,46.326351165771484
2015-01-29,46.814273834228516
2015-01-30,46.09618377685547
2015-02-02,47.00761795043945
2015-02-03,46.94317626953125
2015-02-04,47.80856704711914
2015-02-05,48.35174560546875
2015-02-06,48.8028450012207
2015-02-09,48.72919845581055
2015-02-10,48.8028450012207
2015-02-11,49.1987190246582
2015-02-12,49.438087463378906
2015-02-13,49.760311126708984
2015-02-17,49.69587326049805
2015-02-18,49.46571350097656
2015-02-19,49.557777404785156
2015-02-20,49.87999725341797
2015-02-23,49.46571350097656
2015-02-24,49.58539581298828
2015-02-25,49.3552360534668
2015-02-26,49.22634506225586
2015-02-27,49.023799896240234
2015-03-02,49.705078125
2015-03-03,49.677452087402344
2015-03-04,49.16189956665039
2015-03-05,49.40126037597656
2015-03-06,49.52095031738281
2015-03-09,49.78791809082031
2015-03-10,49.08823013305664
2015-03-11,49.17110061645508
2015-03-12,49.87999725341797
2015-03-13,49.31841278076172
2015-03-16,50.008880615234375
2015-03-17,50.119354248046875
2015-03-18,50.855873107910156
2015-03-19,50.54285430908203
2015-03-20,51.242530822753906
2015-03-23,51.113643646240234
2015-03-24,50.975555419921875
2015-03-25,50.33111572265625
2015-03-26,50.41395568847656
2015-03-27,50.33111572265625
2015-03-30,50.837467193603516
2015-03-31,50.685157775878906
2015-04-01,50.74055099487305
2015-04-02,50.86052703857422
2015-04-06,50.9158935546875
2015-04-07,50.81438064575195
2015-04-08,51.294281005859375
2015-04-09,51.6172981262207
2015-04-10,51.55270767211914
2015-04-13,51.52500915527344
2015-04-14,51.68190383911133
2015-04-15,52.06029510498047
2015-04-16,52.30946731567383
2015-04-17,52.13411331176758
2015-04-20,52.291015625
2015-04-21,51.77417755126953
2015-04-22,52.032588958740234
2015-04-23,51.86647415161133
2015-04-24,51.76495361328125
2015-04-27,51.561920166015625
2015-04-28,51.93107986450195
2015-04-29,52.15257263183594
2015-04-30,51.78341293334961
2015-05-01,52.032588958740234
2015-05-04,52.42020797729492
2015-05-05,52.21718215942383
2015-05-06,52.45713424682617
2015-05-07,52.586334228515625
2015-05-08,52.78937530517578
2015-05-11,52.770912170410156
2015-05-12,52.30023956298828
2015-05-13,52.235626220703125
2015-05-14,52.37406539916992
2015-05-15,52.09720230102539
2015-05-18,52.55864715576172
2015-05-19,53.21391296386719
2015-05-20,53.4723014831543
2015-05-21,53.40770721435547
2015-05-22,53.23234939575195
2015-05-26,52.59556198120117
2015-05-27,52.94626235961914
2015-05-28,53.01084899902344
2015-05-29,52.66938781738281
2015-06-01,52.5494270324707
2015-06-02,52.807823181152344
2015-06-03,53.14929962158203
2015-06-04,52.85397720336914
2015-06-05,53.08470153808594
2015-06-08,52.85397720336914
2015-06-09,53.1031494140625
2015-06-10,53.527679443359375
2015-06-11,53.84146499633789
2015-06-12,53.70302963256836
2015-06-15,53.444618225097656
2015-06-16,53.77687072753906
2015-06-17,53.92453384399414
2015-06-18,54.39519500732422
2015-06-19,54.18292236328125
2015-06-22,54.4782600402832
2015-06-23,54.50593948364258
2015-06-24,54.18292236328125
2015-06-25,54.16447067260742
2015-06-26,54.5890007019043
2015-06-29,53.37078094482422
2015-06-30,53.85643768310547
2015-07-01,54.494720458984375
2015-07-02,54.411476135253906
2015-07-06,54.18022155761719
2015-07-07,54.34672546386719
2015-07-08,53.2181510925293
2015-07-09,53.4401741027832
2015-07-10,54.34672546386719
2015-07-13,54.6982307434082
2015-07-14,54.985008239746094
2015-07-15,55.68803787231445
2015-07-16,56.36333465576172
2015-07-17,55.79904556274414
2015-07-20,55.85454177856445
2015-07-21,55.80830764770508
2015-07-22,55.98405838012695
2015-07-23,55.54002380371094
2015-07-24,57.50114822387695
2015-07-27,56.62234115600586
2015-07-28,55.38277053833008
2015-07-29,56.862857818603516
2015-07-30,57.158878326416016
2015-07-31,56.99236297607422
2015-08-03,57.64915466308594
2015-08-04,57.66764450073242
2015-08-05,57.99140930175781
2015-08-06,57.5196418762207
2015-08-07,57.325374603271484
2015-08-10,58.389183044433594
2015-08-11,58.148677825927734
2015-08-12,57.78790283203125
2015-08-13,57.538150787353516
2015-08-14,57.81566619873047
2015-08-17,58.00992202758789
2015-08-18,57.935916900634766
2015-08-19,57.83415222167969
2015-08-20,56.54833984375
2015-08-21,54.90175247192383
2015-08-24,52.20060729980469
2015-08-25,51.451316833496094
2015-08-26,53.23666763305664
2015-08-27,54.411476135253906
2015-08-28,54.503971099853516
2015-08-31,54.078453063964844
2015-09-01,52.4226188659668
2015-09-02,53.12564468383789
2015-09-03,53.35690689086914
2015-09-04,52.635372161865234
2015-09-08,53.45866775512695
2015-09-09,52.84812927246094
2015-09-10,52.91289520263672
2015-09-11,53.3014030456543
2015-09-14,53.0516471862793
2015-09-15,53.88420104980469
2015-09-16,54.170963287353516
2015-09-17,53.42167282104492
2015-09-18,52.413360595703125
2015-09-21,53.199649810791016
2015-09-22,52.48736572265625
2015-09-23,52.626121520996094
2015-09-24,52.5891227722168
2015-09-25,53.08864974975586
2015-09-28,52.02483367919922
2015-09-29,52.4226188659668
2015-09-30,52.29743957519531
2015-10-01,52.29743957519531
2015-10-02,52.3994255065918
2015-10-05,53.1134147644043
2015-10-06,52.90015411376953
2015-10-07,53.44723892211914
2015-10-08,53.688316345214844
2015-10-09,53.688316345214844
2015-10-12,53.82740020751953
2015-10-13,53.233970642089844
2015-10-14,52.56633758544922
2015-10-15,53.3545036315918
2015-10-16,53.855228424072266
2015-10-19,53.743961334228516
2015-10-20,53.845970153808594
2015-10-21,53.428688049316406
2015-10-22,54.142669677734375
2015-10-23,54.73612594604492
2015-10-26,54.198326110839844
2015-10-27,52.631256103515625
2015-10-28,54.17977523803711
2015-10-29,54.448673248291016
2015-10-30,53.790313720703125
2015-11-02,54.71756362915039
2015-11-03,54.47650146484375
2015-11-04,54.161231994628906
2015-11-05,54.30031204223633
2015-11-06,55.41300964355469
2015-11-09,55.03285217285156
2015-11-10,55.681922912597656
2015-11-11,55.431575775146484
2015-11-12,54.467220306396484
2015-11-13,54.29104232788086
2015-11-16,55.19047927856445
2015-11-17,55.3110237121582
2015-11-18,55.61702346801758
2015-11-19,55.839569091796875
2015-11-20,56.127017974853516
2015-11-23,56.06210708618164
2015-11-24,56.43301010131836
2015-11-25,56.28464889526367
2015-11-27,56.51647186279297
2015-11-30,56.21046829223633
2015-12-01,56.73900604248047
2015-12-02,56.37737274169922
2015-12-03,55.60773849487305
2015-12-04,56.54428482055664
2015-12-07,56.303192138671875
2015-12-08,55.802467346191406
2015-12-09,55.199745178222656
2015-12-10,55.246116638183594
2015-12-11,54.22611618041992
2015-12-14,53.1134147644043
2015-12-15,53.65122985839844
2015-12-16,54.03140640258789
2015-12-17,52.844520568847656
2015-12-18,51.33308029174805
2015-12-21,51.7039794921875
2015-12-22,52.51069641113281
2015-12-23,53.076332092285156
2015-12-24,53.104156494140625
2015-12-28,53.12268829345703
2015-12-29,53.632694244384766
2015-12-30,53.40087890625
2015-12-31,53.00215148925781
2016-01-04,52.346885681152344
2016-01-05,52.98820114135742
2016-01-06,51.9658088684082
2016-01-07,51.09212875366211
2016-01-08,50.58091354370117
2016-01-11,50.599517822265625
2016-01-12,50.776100158691406
2016-01-13,49.744415283203125
2016-01-14,50.106903076171875
2016-01-15,49.21461486816406
2016-01-19,49.14025115966797
2016-01-20,48.01561737060547
2016-01-21,48.145751953125
2016-01-22,49.354042053222656
2016-01-25,48.53611373901367
2016-01-26,49.168148040771484
2016-01-27,48.805660247802734
2016-01-28,49.2703857421875
2016-01-29,50.50655746459961
2016-02-01,50.49727249145508
2016-02-02,49.038028717041016
2016-02-03,48.5546989440918
2016-02-04,48.68482971191406
2016-02-05,49.093788146972656
2016-02-08,47.625267028808594
2016-02-09,47.50441360473633
2016-02-10,47.44866180419922
2016-02-11,45.15289306640625
2016-02-12,46.584259033203125
2016-02-16,47.48583984375
2016-02-17,48.59188461303711
2016-02-18,48.396705627441406
2016-02-19,48.22010803222656
2016-02-22,48.787078857421875
2016-02-23,48.164344787597656
2016-02-24,47.06757736206055
2016-02-25,47.78326416015625
2016-02-26,48.48963928222656
2016-02-29,47.60667037963867
2016-03-01,49.23320770263672
2016-03-02,49.6700439453125
2016-03-03,49.5306282043457
2016-03-04,49.6700439453125
2016-03-07,49.902408599853516
2016-03-08,48.89860534667969
2016-03-09,49.14025115966797
2016-03-10,49.18674087524414
2016-03-11,50.952693939208984
2016-03-14,50.84116744995117
2016-03-15,50.729637145996094
2016-03-16,51.1200065612793
2016-03-17,51.81708526611328
2016-03-18,51.779911041259766
2016-03-21,51.528968811035156
2016-03-22,51.22224807739258
2016-03-23,50.84116744995117
2016-03-24,50.31137466430664
2016-03-28,50.58091354370117
2016-03-29,50.42290496826172
2016-03-30,50.93410873413086
2016-03-31,50.46818923950195
2016-04-01,50.96206283569336
2016-04-04,50.375022888183594
2016-04-05,49.94635772705078
2016-04-06,50.29114532470703
2016-04-07,49.22884750366211
2016-04-08,49.75068664550781
2016-04-11,49.937049865722656
2016-04-12,51.02729415893555
2016-04-13,51.623680114746094
2016-04-14,51.670257568359375
2016-04-15,51.772769927978516
2016-04-18,51.99640655517578
2016-04-19,52.480960845947266
2016-04-20,53.1146125793457
2016-04-21,52.44368362426758
2016-04-22,53.23574447631836
2016-04-25,53.151893615722656
2016-04-26,53.27301025390625
2016-04-27,54.37258529663086
2016-04-28,54.06508255004883
2016-04-29,53.94393539428711
2016-05-02,54.03712463378906
2016-05-03,53.645751953125
2016-05-04,53.86941146850586
2016-05-05,53.999855041503906
2016-05-06,54.176910400390625
2016-05-09,54.23280334472656
2016-05-10,54.782588958740234
2016-05-11,54.568275451660156
2016-05-12,54.55893325805664
2016-05-13,54.32600021362305
2016-05-16,54.52167510986328
2016-05-17,54.456443786621094
2016-05-18,55.60261154174805
2016-05-19,55.05282974243164
2016-05-20,55.5560188293457
2016-05-23,55.38828659057617
2016-05-24,56.403987884521484
2016-05-25,56.348079681396484
2016-05-26,56.292171478271484
2016-05-27,56.78602600097656
2016-05-31,57.429012298583984
2016-06-01,57.24262237548828
2016-06-02,57.31718444824219
2016-06-03,56.329444885253906
2016-06-06,56.730133056640625
2016-06-07,56.78602600097656
2016-06-08,56.98173141479492
2016-06-09,56.5064811706543
2016-06-10,56.07785415649414
2016-06-13,55.8076057434082
2016-06-14,55.751708984375
2016-06-15,55.28578567504883
2016-06-16,55.863529205322266
2016-06-17,55.99397659301758
2016-06-20,56.581031799316406
2016-06-21,56.77671432495117
2016-06-22,56.925819396972656
2016-06-23,58.137203216552734
2016-06-24,55.54670333862305
2016-06-27,53.74824523925781
2016-06-28,54.6428108215332
2016-06-29,56.25873565673828
2016-06-30,57.74391555786133
2016-07-01,57.64116668701172
2016-07-05,56.39887237548828
2016-07-06,56.566993713378906
2016-07-07,56.54830551147461
2016-07-08,57.27688217163086
2016-07-11,57.40764617919922
2016-07-12,57.96809005737305
2016-07-13,57.67852783203125
2016-07-14,58.13621520996094
2016-07-15,58.425777435302734
2016-07-18,58.33238220214844
2016-07-19,58.28567123413086
2016-07-20,58.22962188720703
2016-07-21,57.89336013793945
2016-07-22,58.14556884765625
2016-07-25,57.76259231567383
2016-07-26,57.575782775878906
2016-07-27,57.35160827636719
2016-07-28,57.9026985168457
2016-07-29,57.790618896484375
2016-08-01,57.248863220214844
2016-08-02,56.931278228759766
2016-08-03,57.491722106933594
2016-08-04,57.20215606689453
2016-08-05,58.01479721069336
2016-08-08,57.85599899291992
2016-08-09,58.01479721069336
2016-08-10,57.9400634765625
2016-08-11,57.865352630615234
2016-08-12,57.071388244628906
2016-08-15,58.10820007324219
2016-08-16,57.9400634765625
2016-08-17,58.28567123413086
2016-08-18,58.407100677490234
2016-08-19,58.752716064453125
2016-08-22,58.58457565307617
2016-08-23,58.818092346191406
2016-08-24,59.21974563598633
2016-08-25,59.59336471557617
2016-08-26,59.257110595703125
2016-08-29,59.789520263671875
2016-08-30,60.29393005371094
2016-08-31,60.41534423828125
2016-09-01,60.37797164916992
2016-09-02,60.78897476196289
2016-09-06,60.76095199584961
2016-09-07,60.564781188964844
2016-09-08,60.57414627075195
2016-09-09,60.12577438354492
2016-09-12,60.4433708190918
2016-09-13,60.172481536865234
2016-09-14,60.19117736816406
2016-09-15,60.48073959350586
2016-09-16,59.63072967529297
2016-09-19,59.8455696105957
2016-09-20,60.12577438354492
2016-09-21,60.9103889465332
2016-09-22,60.58347702026367
2016-09-23,59.64005661010742
2016-09-26,59.03292465209961
2016-09-27,59.29446792602539
2016-09-28,59.71480178833008
2016-09-29,59.060943603515625
2016-09-30,59.67742919921875
2016-10-03,59.56533432006836
2016-10-04,59.686771392822266
2016-10-05,60.58544921875
2016-10-06,60.26716995239258
2016-10-07,60.26716995239258
2016-10-10,60.679054260253906
2016-10-11,60.108028411865234
2016-10-12,60.27653503417969
2016-10-13,59.55571746826172
2016-10-14,59.668052673339844
2016-10-17,59.6586799621582
2016-10-18,60.201637268066406
2016-10-19,60.30461120605469
2016-10-20,59.8084602355957
2016-10-21,59.42466354370117
2016-10-24,59.59315872192383
2016-10-25,59.153175354003906
2016-10-26,59.134464263916016
2016-10-27,59.293601989746094
2016-10-28,59.321685791015625
2016-10-31,59.359127044677734
2016-11-01,59.284244537353516
2016-11-02,59.26552200317383
2016-11-03,59.73358154296875
2016-11-04,59.58380126953125
