,FTV
2017-07-17,52.082054138183594
2017-07-18,51.765380859375
2017-07-19,51.94401931762695
2017-07-20,51.5623664855957
2017-07-21,51.359375
2017-07-24,51.391849517822266
2017-07-25,51.21321105957031
2017-07-26,50.490535736083984
2017-07-27,50.8153190612793
2017-07-28,52.35000991821289
2017-07-31,52.56926727294922
2017-08-01,52.942771911621094
2017-08-02,53.81974411010742
2017-08-03,54.02275085449219
2017-08-04,54.54243850708008
2017-08-07,54.583038330078125
2017-08-08,54.33942794799805
2017-08-09,54.25823211669922
2017-08-10,53.21074676513672
2017-08-11,53.267574310302734
2017-08-14,53.79539108276367
2017-08-15,53.689823150634766
2017-08-16,53.71419525146485
2017-08-17,52.91029739379883
2017-08-18,52.80473709106445
2017-08-21,53.12142562866211
2017-08-22,53.478702545166016
2017-08-23,52.86092758178711
2017-08-24,52.7390022277832
2017-08-25,52.58455657958984
2017-08-28,52.42197799682617
2017-08-29,52.397586822509766
2017-08-30,52.67396926879883
2017-08-31,52.81214904785156
2017-09-01,52.91782760620117
2017-09-05,52.909698486328125
2017-09-06,52.617061614990234
2017-09-07,53.29987335205078
2017-09-08,54.039581298828125
2017-09-11,54.88497543334961
2017-09-12,55.16947555541992
2017-09-13,55.836036682128906
2017-09-14,56.24247741699219
2017-09-15,56.38064193725586
2017-09-18,57.15287399291992
2017-09-19,56.96591567993164
2017-09-20,57.0390739440918
2017-09-21,56.843990325927734
2017-09-22,56.92526626586914
2017-09-25,56.92526626586914
2017-09-26,56.778961181640625
2017-09-27,57.07160186767578
2017-09-28,56.83585357666016
2017-09-29,57.54307174682617
2017-10-02,58.16084289550781
2017-10-03,58.10393524169922
2017-10-04,58.453468322753906
2017-10-05,58.17708969116211
2017-10-06,58.16084289550781
2017-10-09,58.445343017578125
2017-10-10,58.46160125732422
2017-10-11,58.811134338378906
2017-10-12,59.25008010864258
2017-10-13,58.811134338378906
2017-10-16,58.54288482666016
2017-10-17,58.112060546875
2017-10-18,58.217750549316406
2017-10-19,57.79505157470703
2017-10-20,58.53475189208984
2017-10-23,58.599796295166016
2017-10-24,59.59149932861328
2017-10-25,58.90867614746094
2017-10-26,59.72154235839844
2017-10-27,60.23366928100586
2017-10-30,58.900543212890625
2017-10-31,58.737979888916016
2017-11-01,59.22570037841797
2017-11-02,59.59149932861328
2017-11-03,59.85973358154297
2017-11-06,59.22570037841797
2017-11-07,59.72154235839844
2017-11-08,59.15254211425781
2017-11-09,59.03873443603515
2017-11-10,59.05497741699219
2017-11-13,59.01435470581055
2017-11-14,59.071250915527344
2017-11-15,58.40470123291016
2017-11-16,58.8842887878418
2017-11-17,58.729854583740234
2017-11-20,59.185054779052734
2017-11-21,58.89242935180664
2017-11-22,58.58323669433594
2017-11-24,58.68901062011719
2017-11-27,59.20161056518555
2017-11-28,59.63284683227539
2017-11-29,59.73862075805664
2017-11-30,60.73942947387695
2017-12-01,60.682464599609375
2017-12-04,60.3976936340332
2017-12-05,59.356197357177734
2017-12-06,59.63284683227539
2017-12-07,59.88509368896485
2017-12-08,59.95830154418945
2017-12-11,59.40501403808594
2017-12-12,59.00632858276367
2017-12-13,58.91683197021485
2017-12-14,58.09503936767578
2017-12-15,58.632049560546875
2017-12-18,59.177207946777344
2017-12-19,59.177207946777344
2017-12-20,59.38875198364258
2017-12-21,59.23415756225586
2017-12-22,58.96564102172851
2017-12-26,59.08769607543945
2017-12-27,58.88427734375
2017-12-28,58.99005508422851
2017-12-29,58.868011474609375
2018-01-02,58.892425537109375
2018-01-03,58.92497253417969
2018-01-04,60.413963317871094
2018-01-05,59.72234725952149
2018-01-08,59.60030746459961
2018-01-09,60.03153610229492
2018-01-10,59.41315841674805
2018-01-11,59.97458267211914
2018-01-12,60.592960357666016
2018-01-16,60.20241928100586
2018-01-17,60.812644958496094
2018-01-18,60.5848274230957
2018-01-19,60.66619491577149
2018-01-22,60.37328338623047
2018-01-23,61.07302474975586
2018-01-24,61.31711959838867
2018-01-25,60.869606018066406
2018-01-26,62.301658630371094
2018-01-29,62.14704513549805
2018-01-30,61.86227035522461
2018-01-31,61.854122161865234
2018-02-01,61.47171401977539
2018-02-02,61.30897903442383
2018-02-05,58.30658721923828
2018-02-06,58.67273712158203
2018-02-07,58.33100128173828
2018-02-08,56.25618362426758
