,INTC
2017-08-30,29.117462158203125
2017-08-31,29.267677307128906
2017-09-01,29.28436851501465
2017-09-05,29.225950241088867
2017-09-06,29.843517303466797
2017-09-07,29.659921646118164
2017-09-08,29.367820739746094
2017-09-11,29.851858139038086
2017-09-12,30.118915557861328
2017-09-13,30.319215774536133
2017-09-14,30.44438934326172
2017-09-15,30.87835693359375
2017-09-18,30.87835693359375
2017-09-19,31.07030487060547
2017-09-20,30.936771392822266
2017-09-21,31.045272827148438
2017-09-22,31.028581619262695
2017-09-25,31.011898040771484
2017-09-26,31.270601272583008
2017-09-27,31.329015731811523
2017-09-28,31.571035385131836
2017-09-29,31.7796688079834
2017-10-02,32.58085250854492
2017-10-03,32.86459732055664
2017-10-04,32.831207275390625
2017-10-05,32.98976135253906
2017-10-06,33.0732307434082
2017-10-09,33.26517868041992
2017-10-10,33.08991241455078
2017-10-11,32.797821044921875
2017-10-12,32.706024169921875
2017-10-13,33.10661697387695
2017-10-16,33.18171310424805
2017-10-17,33.20677185058594
2017-10-18,33.59064483642578
2017-10-19,33.457122802734375
2017-10-20,33.740867614746094
2017-10-23,34.07469177246094
2017-10-24,34.17483139038086
2017-10-25,34.032958984375
2017-10-26,34.50864791870117
2017-10-27,37.054039001464844
2017-10-30,37.02898406982422
2017-10-31,37.96369171142578
2017-11-01,38.981834411621094
2017-11-02,39.30731201171875
2017-11-03,38.67304992675781
2017-11-06,39.20446014404297
2017-11-07,39.2716178894043
2017-11-08,39.20446014404297
2017-11-09,38.8686637878418
2017-11-10,38.26422119140625
2017-11-13,38.40693664550781
2017-11-14,38.499271392822266
2017-11-15,38.163482666015625
2017-11-16,38.32299041748047
2017-11-17,37.466705322265625
2017-11-20,37.45832061767578
2017-11-21,37.72693634033203
2017-11-22,37.48349380493164
2017-11-24,37.567447662353516
2017-11-27,37.34917449951172
2017-11-28,37.550655364990234
2017-11-29,36.89584732055664
2017-11-30,37.64299774169922
2017-12-01,37.508670806884766
2017-12-04,37.34917449951172
2017-12-05,36.46770095825195
2017-12-06,36.476097106933594
2017-12-07,36.16548156738281
2017-12-08,36.392154693603516
2017-12-11,36.65239715576172
2017-12-12,36.37537384033203
2017-12-13,36.383758544921875
2017-12-14,36.316585540771484
2017-12-15,37.407936096191406
2017-12-18,38.835086822509766
2017-12-19,39.489891052246094
2017-12-20,39.926429748535156
2017-12-21,39.25483703613281
2017-12-22,39.20446014404297
2017-12-26,38.68397903442383
2017-12-27,38.70915222167969
2017-12-28,38.801509857177734
2017-12-29,38.75114059448242
2018-01-02,39.33039093017578
2018-01-03,37.99559783935547
2018-01-04,37.298805236816406
2018-01-05,37.55904769897461
2018-01-08,37.55904769897461
2018-01-09,36.618812561035156
2018-01-10,35.67858123779297
2018-01-11,36.44252395629883
2018-01-12,36.299808502197266
2018-01-16,36.215858459472656
2018-01-17,37.26522445678711
2018-01-18,37.34077835083008
2018-01-19,37.6262092590332
2018-01-22,38.40693664550781
2018-01-23,38.66718292236328
2018-01-24,38.20546340942383
2018-01-25,38.0291633605957
2018-01-26,42.04195785522461
2018-01-29,41.958003997802734
2018-01-30,40.959007263183594
2018-01-31,40.413330078125
2018-02-01,40.00197982788086
2018-02-02,38.742733001708984
2018-02-05,37.37436294555664
2018-02-06,37.957542419433594
2018-02-07,38.20265197753906
2018-02-08,36.13192367553711
2018-02-09,37.14616012573242
2018-02-12,37.88993453979492
2018-02-13,37.57720184326172
2018-02-14,38.35478973388672
2018-02-15,38.81119155883789
2018-02-16,38.50692367553711
2018-02-20,39.14925765991211
2018-02-21,38.828094482421875
2018-02-22,38.709754943847656
2018-02-23,40.340980529785156
2018-02-26,41.507347106933594
2018-02-27,42.18350601196289
2018-02-28,41.65947341918945
2018-03-01,40.433956146240234
2018-03-02,41.39747619628906
2018-03-05,42.04827117919922
2018-03-06,42.85965347290039
2018-03-07,43.375221252441406
2018-03-08,42.885009765625
2018-03-09,44.11054229736328
2018-03-12,43.54426193237305
2018-03-13,43.76399612426758
2018-03-14,43.83161926269531
2018-03-15,43.00333786010742
2018-03-16,43.24843978881836
2018-03-19,42.96106719970703
2018-03-20,43.56961441040039
2018-03-21,43.578067779541016
2018-03-22,42.96106719970703
2018-03-23,41.7186393737793
2018-03-26,44.35564041137695
2018-03-27,43.265342712402344
2018-03-28,41.921485900878906
2018-03-29,44.0175666809082
2018-04-02,41.34675216674805
2018-04-03,42.04827117919922
2018-04-04,42.25111389160156
2018-04-05,42.58074188232422
2018-04-06,41.23688507080078
2018-04-09,41.87923049926758
2018-04-10,43.33295822143555
2018-04-11,43.189273834228516
2018-04-12,44.55849075317383
2018-04-13,43.83161926269531
2018-04-16,44.28803253173828
2018-04-17,45.25154495239258
2018-04-18,45.31071472167969
2018-04-19,44.13588333129883
2018-04-20,43.552696228027344
2018-04-23,43.189273834228516
2018-04-24,43.48508834838867
2018-04-25,43.425933837890625
2018-04-26,44.837398529052734
2018-04-27,44.56694412231445
2018-04-30,43.62876892089844
2018-05-01,45.07406234741211
2018-05-02,44.211952209472656
2018-05-03,44.186588287353516
2018-05-04,44.866661071777344
2018-05-07,45.334197998046875
2018-05-08,45.58921432495117
2018-05-09,46.19276809692383
2018-05-10,46.736820220947266
2018-05-11,46.47329330444336
2018-05-14,46.668800354003906
2018-05-15,45.83573913574219
2018-05-16,46.447784423828125
2018-05-17,46.59229278564453
2018-05-18,45.47871398925781
2018-05-21,46.17575454711914
2018-05-22,46.28626251220703
2018-05-23,46.93231964111328
2018-05-24,46.54128646850586
2018-05-25,47.127838134765625
2018-05-29,47.025840759277344
2018-05-30,47.33185577392578
2018-05-31,46.923828125
2018-06-01,48.5219612121582
2018-06-04,48.3094367980957
2018-06-05,48.054412841796875
2018-06-06,48.47945022583008
2018-06-07,47.501869201660156
2018-06-08,46.79631423950195
2018-06-11,46.34577560424805
2018-06-12,46.60079574584961
2018-06-13,46.7793083190918
2018-06-14,47.21284866333008
2018-06-15,46.84731674194336
2018-06-18,45.240684509277344
2018-06-19,44.994163513183594
2018-06-20,45.444705963134766
2018-06-21,44.3651123046875
2018-06-22,44.628631591796875
2018-06-25,43.107017517089844
2018-06-26,42.222930908203125
2018-06-27,41.449371337890625
2018-06-28,41.865901947021484
2018-06-29,42.25694274902344
2018-07-02,42.67347717285156
2018-07-03,42.052940368652344
2018-07-05,43.141021728515625
2018-07-06,43.668052673339844
2018-07-09,44.0845947265625
2018-07-10,44.3396110534668
2018-07-11,43.5235481262207
2018-07-12,44.50112533569336
2018-07-13,44.39061737060547
2018-07-16,44.21211242675781
2018-07-17,43.991085052490234
2018-07-18,43.96558380126953
2018-07-19,44.186588287353516
2018-07-20,44.12709045410156
2018-07-23,44.46713638305664
2018-07-24,44.35661315917969
2018-07-25,44.56913757324219
2018-07-26,44.3396110534668
2018-07-27,40.53129577636719
2018-07-30,40.53980255126953
2018-07-31,40.88833236694336
2018-08-01,41.491878509521484
2018-08-02,42.06142807006836
2018-08-03,42.18893051147461
2018-08-06,42.16328430175781
2018-08-07,42.505374908447266
2018-08-08,42.72772979736328
2018-08-09,42.881675720214844
2018-08-10,41.77842330932617
2018-08-13,41.43632507324219
2018-08-14,41.15410614013672
2018-08-15,40.58964157104492
2018-08-16,40.34162521362305
2018-08-17,40.281761169433594
2018-08-20,39.768611907958984
2018-08-21,40.726478576660156
2018-08-22,40.238990783691406
2018-08-23,40.179134368896484
2018-08-24,40.76068878173828
2018-08-27,41.350799560546875
2018-08-28,41.538963317871094
2018-08-29,41.69289779663086
2018-08-30,41.2567253112793
2018-08-31,41.41921615600586
2018-09-04,41.01725769042969
2018-09-05,40.812015533447266
2018-09-06,40.41859436035156
2018-09-07,39.725852966308594
2018-09-10,39.597564697265625
2018-09-11,38.42588424682617
2018-09-12,38.42588424682617
2018-09-13,38.97323989868164
2018-09-14,38.94758605957031
2018-09-17,38.84495544433594
2018-09-18,39.426513671875
2018-09-19,39.46928405761719
2018-09-20,40.367279052734375
2018-09-21,39.90544891357422
2018-09-24,40.1192626953125
2018-09-25,39.26402282714844
2018-09-26,39.084415435791016
2018-09-27,39.23836135864258
2018-09-28,40.444252014160156
2018-10-01,39.725852966308594
2018-10-02,41.13700485229492
2018-10-03,41.70145797729492
2018-10-04,41.16265106201172
2018-10-05,40.221893310546875
2018-10-08,40.221893310546875
2018-10-09,39.811370849609375
2018-10-10,38.314701080322266
2018-10-11,37.82722091674805
2018-10-12,38.383121490478516
2018-10-15,38.08378601074219
2018-10-16,39.28968048095703
2018-10-17,39.246910095214844
2018-10-18,38.46009063720703
2018-10-19,37.63051223754883
2018-10-22,38.49430847167969
2018-10-23,38.058128356933594
2018-10-24,36.279239654541016
2018-10-25,37.8956413269043
2018-10-26,39.07586669921875
2018-10-29,38.827842712402344
2018-10-30,40.846214294433594
2018-10-31,40.093605041503906
2018-11-01,41.239627838134766
2018-11-02,40.290313720703125
2018-11-05,41.025814056396484
2018-11-06,40.66435241699219
2018-11-07,41.92947006225586
2018-11-08,42.161842346191406
2018-11-09,41.404476165771484
2018-11-12,40.147979736328125
2018-11-13,40.78483200073242
2018-11-14,40.52665328979492
2018-11-15,41.404476165771484
2018-11-16,42.02414321899414
2018-11-19,41.309810638427734
2018-11-20,40.78483200073242
2018-11-21,40.47502136230469
2018-11-23,40.05331802368164
2018-11-26,40.836483001708984
2018-11-27,41.37005615234375
2018-11-28,42.049949645996094
2018-11-29,41.0516357421875
2018-11-30,42.437232971191406
2018-12-03,43.1429328918457
2018-12-04,41.09465408325195
2018-12-06,41.62824630737305
2018-12-07,39.79512405395508
2018-12-10,40.62991714477539
2018-12-11,40.77623748779297
2018-12-12,41.16351318359375
2018-12-13,41.55939865112305
2018-12-14,41.189327239990234
2018-12-17,40.518043518066406
2018-12-18,41.0860595703125
2018-12-19,39.218505859375
2018-12-20,39.19269561767578
2018-12-21,38.59025573730469
2018-12-24,37.51448440551758
2018-12-26,39.75209045410156
2018-12-27,39.898399353027344
2018-12-28,40.23403549194336
2018-12-31,40.38895797729492
2019-01-02,40.518043518066406
2019-01-03,38.28904724121094
2019-01-04,40.63854217529297
2019-01-07,40.8278694152832
2019-01-08,41.0860595703125
2019-01-09,41.31842041015625
2019-01-10,41.79176330566406
2019-01-11,42.11019515991211
2019-01-14,41.61103439331055
2019-01-15,41.82619094848633
2019-01-16,41.421695709228516
2019-01-17,41.71430587768555
2019-01-18,42.33395767211914
2019-01-22,41.54218292236328
2019-01-23,41.25818634033203
2019-01-24,42.82450866699219
2019-01-25,40.48362350463867
2019-01-28,40.199623107910156
2019-01-29,40.05331802368164
2019-01-30,40.91393280029297
2019-01-31,40.55247116088867
2019-02-01,41.93806838989258
2019-02-04,42.35978317260742
2019-02-05,43.03965759277344
2019-02-06,43.217220306396484
2019-02-07,42.63693618774414
2019-02-08,42.299171447753906
2019-02-11,42.23854064941406
2019-02-12,43.31247329711914
2019-02-13,43.710880279541016
2019-02-14,44.005340576171875
2019-02-15,44.74150466918945
2019-02-19,44.516326904296875
2019-02-20,44.507659912109375
2019-02-21,44.524986267089844
2019-02-22,45.46035385131836
2019-02-25,45.9886589050293
2019-02-26,46.101253509521484
2019-02-27,46.10990905761719
2019-02-28,45.86739730834961
2019-03-01,46.161869049072266
2019-03-04,46.71615982055664
2019-03-05,46.4909782409668
2019-03-06,45.8587532043457
2019-03-07,45.55562210083008
2019-03-08,45.45168685913086
2019-03-11,46.20517349243164
2019-03-12,46.39571762084961
2019-03-13,47.08857727050781
2019-03-14,46.28312301635742
2019-03-15,47.05392837524414
2019-03-18,46.8547248840332
2019-03-19,46.91535568237305
2019-03-20,46.61222839355469
2019-03-21,47.322410583496094
2019-03-22,46.127220153808594
2019-03-25,45.711509704589844
2019-03-26,46.28312301635742
2019-03-27,46.04063034057617
2019-03-28,45.997318267822266
2019-03-29,46.50830078125
2019-04-01,47.2098274230957
2019-04-02,47.07991409301758
2019-04-03,48.0499153137207
2019-04-04,48.43098831176758
2019-04-05,48.15383529663086
2019-04-08,48.22312927246094
2019-04-09,47.911346435546875
2019-04-10,48.28375244140625
2019-04-11,48.327064514160156
2019-04-12,48.86404037475586
2019-04-15,48.742774963378906
2019-04-16,49.11519241333008
2019-04-17,50.71743392944336
2019-04-18,50.65681076049805
2019-04-22,50.94260787963867
2019-04-23,50.90796661376953
2019-04-24,50.85599899291992
2019-04-25,49.89466857910156
2019-04-26,45.40839385986328
2019-04-29,44.265167236328125
2019-04-30,44.204551696777344
2019-05-01,43.962039947509766
2019-05-02,43.780155181884766
2019-05-03,44.8194465637207
2019-05-06,44.632102966308594
2019-05-07,43.98728561401367
2019-05-08,42.90676498413086
2019-05-09,40.62374496459961
2019-05-10,40.25777816772461
2019-05-13,39.00298309326172
2019-05-14,39.36024856567383
2019-05-15,39.75237274169922
2019-05-16,39.67394256591797
2019-05-17,39.116268157958984
2019-05-20,37.95732498168945
2019-05-21,38.741573333740234
2019-05-22,38.34074020385742
2019-05-23,38.802574157714844
2019-05-24,38.83742904663086
2019-05-28,37.966041564941406
2019-05-29,38.541160583496094
2019-05-30,38.97684860229492
2019-05-31,38.37559509277344
2019-06-03,37.870201110839844
2019-06-04,39.02913284301758
2019-06-05,38.81999969482422
2019-06-06,39.299259185791016
2019-06-07,40.10963821411133
2019-06-10,40.780609130859375
2019-06-11,40.82417678833008
2019-06-12,40.362335205078125
2019-06-13,40.693458557128906
2019-06-14,40.24905776977539
2019-06-17,40.19678497314453
2019-06-18,41.27729034423828
2019-06-19,41.015872955322266
2019-06-20,41.12044143676758
2019-06-21,41.35572052001953
2019-06-24,41.50384521484375
2019-06-25,40.82417678833008
2019-06-26,41.9918212890625
2019-06-27,41.35572052001953
2019-06-28,41.71297836303711
2019-07-01,41.86982345581055
2019-07-02,41.93082809448242
2019-07-03,42.27937698364258
2019-07-05,41.895973205566406
2019-07-08,41.66941833496094
2019-07-09,41.60840606689453
2019-07-10,42.00924301147461
2019-07-11,42.349082946777344
2019-07-12,43.49931716918945
2019-07-15,43.673583984375
2019-07-16,42.84577941894531
2019-07-17,43.0374870300293
2019-07-18,43.51673889160156
2019-07-19,43.804298400878906
2019-07-22,44.745391845703125
2019-07-23,45.09394073486328
2019-07-24,46.11345291137695
2019-07-25,45.451202392578125
2019-07-26,44.95450973510742
2019-07-29,45.756187438964844
2019-07-30,45.05036926269531
2019-07-31,44.04827880859375
2019-08-01,43.13333511352539
2019-08-02,42.41880416870117
2019-08-05,40.92873764038086
2019-08-06,41.196311950683594
2019-08-07,40.994529724121094
2019-08-08,41.38053512573242
2019-08-09,40.33658218383789
2019-08-12,40.003231048583984
2019-08-13,41.09103775024414
2019-08-14,40.2401008605957
2019-08-15,40.09095001220703
2019-08-16,40.792762756347656
2019-08-19,41.433162689208984
2019-08-20,40.880489349365234
2019-08-21,41.36298370361328
2019-08-22,41.038394927978516
2019-08-23,39.44178009033203
2019-08-26,39.968143463134766
2019-08-27,40.16990661621094
2019-08-28,40.16990661621094
2019-08-29,41.117347717285156
2019-08-30,41.591068267822266
2019-09-03,41.21384811401367
2019-09-04,42.915733337402344
2019-09-05,43.95090866088867
2019-09-06,44.670265197753906
2019-09-09,45.25802993774414
2019-09-10,45.459800720214844
2019-09-11,46.310752868652344
2019-09-12,46.50374984741211
2019-09-13,46.0914306640625
2019-09-16,45.79316329956055
2019-09-17,45.573856353759766
2019-09-18,45.38962936401367
2019-09-19,45.2404899597168
2019-09-20,44.49482345581055
2019-09-23,44.65272521972656
2019-09-24,43.70526885986328
2019-09-25,44.75799560546875
2019-09-26,44.670265197753906
2019-09-27,44.54745101928711
2019-09-30,45.20540237426758
2019-10-01,44.5299072265625
2019-10-02,43.32806396484375
2019-10-03,43.88949966430664
2019-10-04,44.670265197753906
2019-10-07,44.40708923339844
2019-10-08,43.626319885253906
2019-10-09,44.284271240234375
2019-10-10,44.83694839477539
2019-10-11,45.6966667175293
2019-10-14,45.30190658569336
2019-10-15,46.18793487548828
2019-10-16,46.01247787475586
2019-10-17,45.494903564453125
2019-10-18,45.05626678466797
2019-10-21,45.73176574707031
2019-10-22,45.62649154663086
2019-10-23,45.37207794189453
2019-10-24,45.81948471069336
2019-10-25,49.53031539916992
2019-10-28,49.793487548828125
2019-10-29,49.425045013427734
2019-10-30,49.65312576293945
2019-10-31,49.591712951660156
2019-11-01,49.57417678833008
2019-11-04,50.53916931152344
2019-11-05,50.48652648925781
2019-11-06,50.80848693847656
2019-11-07,51.2054328918457
2019-11-08,51.39949035644531
2019-11-11,51.470062255859375
2019-11-12,51.337745666503906
2019-11-13,51.06429672241211
2019-11-14,50.99372482299805
2019-11-15,51.126033782958984
2019-11-18,51.38185119628906
2019-11-19,51.470062255859375
2019-11-20,51.07312774658203
2019-11-21,51.35539245605469
2019-11-22,50.81731414794922
2019-11-25,51.87582015991211
2019-11-26,51.95520782470703
2019-11-27,51.6111946105957
2019-11-29,51.2054328918457
2019-12-02,50.861419677734375
2019-12-03,49.45889663696289
2019-12-04,49.41478729248047
2019-12-05,49.46770095825195
2019-12-06,50.11164474487305
2019-12-09,49.86465072631836
2019-12-10,49.91757583618164
2019-12-11,50.34098434448242
2019-12-12,50.76438522338867
2019-12-13,50.976097106933594
2019-12-16,50.896697998046875
2019-12-17,50.54385757446289
2019-12-18,50.4291877746582
2019-12-19,51.126033782958984
2019-12-20,51.99931716918945
2019-12-23,52.24630355834961
2019-12-24,52.40508270263672
2019-12-26,52.76673889160156
2019-12-27,52.9960823059082
2019-12-30,52.59031295776367
2019-12-31,52.79319381713867
2020-01-02,53.666465759277344
2020-01-03,53.01371765136719
2020-01-06,52.863765716552734
2020-01-07,51.98167037963867
2020-01-08,52.01696014404297
2020-01-09,52.30804443359375
2020-01-10,51.990482330322266
2020-01-13,52.56386184692383
2020-01-14,52.42271423339844
2020-01-15,51.990482330322266
2020-01-16,52.6255989074707
2020-01-17,52.572662353515625
2020-01-21,53.41065979003906
2020-01-22,55.3336181640625
2020-01-23,55.85405349731445
2020-01-24,60.39681625366211
2020-01-27,57.944618225097656
2020-01-28,59.373592376708984
2020-01-29,58.50914764404297
2020-01-30,58.63264846801758
2020-01-31,56.39213180541992
2020-02-03,56.82435607910156
2020-02-04,57.741737365722656
2020-02-05,59.40006637573242
2020-02-06,59.470977783203125
2020-02-07,58.52248001098633
2020-02-10,58.85047149658203
2020-02-11,59.754642486572266
2020-02-12,59.79896545410156
2020-02-13,59.7812385559082
2020-02-14,59.63053512573242
2020-02-18,58.62887191772461
2020-02-19,59.488712310791016
2020-02-20,58.01721954345703
2020-02-21,57.03327560424805
2020-02-24,54.74627685546875
2020-02-25,52.94680404663086
2020-02-26,52.87590408325195
2020-02-27,49.489707946777344
2020-02-28,49.21492004394531
2020-03-02,51.57283020019531
2020-03-03,49.61381530761719
2020-03-04,52.016056060791016
2020-03-05,50.49137496948242
2020-03-06,49.436527252197266
2020-03-09,45.07526397705078
2020-03-10,47.84980010986328
2020-03-11,45.79327392578125
2020-03-12,40.368289947509766
2020-03-13,48.24870681762695
2020-03-16,39.54390335083008
2020-03-17,44.392704010009766
2020-03-18,42.203216552734375
2020-03-19,40.722862243652344
2020-03-20,40.62535095214844
2020-03-23,43.94948959350586
2020-03-24,46.4492301940918
2020-03-25,45.43870544433594
2020-03-26,49.232643127441406
2020-03-27,46.422645568847656
2020-03-30,49.18832015991211
2020-03-31,47.97390365600586
2020-04-01,45.988285064697266
2020-04-02,48.177791595458984
2020-04-03,47.98276901245117
2020-04-06,51.79444885253906
2020-04-07,51.767852783203125
2020-04-08,52.281986236572266
2020-04-09,50.650936126708984
2020-04-13,52.03378677368164
2020-04-14,53.77119445800781
2020-04-15,52.184471130371094
2020-04-16,53.886436462402344
2020-04-17,53.505271911621094
2020-04-20,52.45927429199219
2020-04-21,49.959529876708984
2020-04-22,53.27479553222656
2020-04-23,52.33517837524414
2020-04-24,52.53019332885742
2020-04-27,52.716339111328125
2020-04-28,52.07810592651367
2020-04-29,54.78173065185547
2020-04-30,53.16843795776367
2020-05-01,50.9434700012207
2020-05-04,51.404415130615234
2020-05-05,52.07810592651367
2020-05-06,52.75560760498047
2020-05-07,52.74668502807617
2020-05-08,53.192405700683594
2020-05-11,53.602481842041016
2020-05-12,52.05135726928711
2020-05-13,51.471927642822266
2020-05-14,52.66645812988281
2020-05-15,51.95329284667969
2020-05-18,53.4152717590332
2020-05-19,53.7451057434082
2020-05-20,56.250057220458984
2020-05-21,55.251644134521484
2020-05-22,55.50123596191406
2020-05-26,55.57256317138672
2020-05-27,56.66012191772461
2020-05-28,55.00204086303711
2020-05-29,56.098514556884766
2020-06-01,55.14467239379883
2020-06-02,55.37644577026367
2020-06-03,55.207069396972656
2020-06-04,56.13417434692383
2020-06-05,57.35544204711914
2020-06-08,56.758182525634766
2020-06-09,56.19657897949219
2020-06-10,56.93647003173828
2020-06-11,53.21915054321289
2020-06-12,52.88931655883789
2020-06-15,53.57572555541992
2020-06-16,53.84315872192383
2020-06-17,53.92339324951172
2020-06-18,53.55791091918945
2020-06-19,53.14784240722656
2020-06-22,53.56681823730469
2020-06-23,53.4152717590332
2020-06-24,52.67538070678711
2020-06-25,52.158321380615234
2020-06-26,51.25798034667969
2020-06-29,51.94438934326172
2020-06-30,53.33504104614258
2020-07-01,52.42576599121094
2020-07-02,52.71103286743164
2020-07-06,53.07652282714844
2020-07-07,51.98004150390625
2020-07-08,52.24747085571289
2020-07-09,52.078102111816406
2020-07-10,53.06760787963867
2020-07-13,52.22073745727539
2020-07-14,52.57731628417969
2020-07-15,52.621891021728516
2020-07-16,52.71995544433594
2020-07-17,53.48659133911133
2020-07-20,54.51174545288086
2020-07-21,54.110599517822266
2020-07-22,54.42259979248047
2020-07-23,53.84315872192383
2020-07-24,45.09810256958008
2020-07-27,44.18883514404297
2020-07-28,43.89466857910156
2020-07-29,42.8516731262207
2020-07-30,42.78034973144531
2020-07-31,42.54857635498047
2020-08-03,43.056697845458984
2020-08-04,43.79661178588867
2020-08-05,43.609397888183594
2020-08-06,43.5914421081543
2020-08-07,43.10679626464844
2020-08-10,44.17481994628906
2020-08-11,43.25040054321289
2020-08-12,44.147891998291016
2020-08-13,43.58247375488281
2020-08-14,43.87863540649414
2020-08-17,43.91454315185547
2020-08-18,43.66324996948242
2020-08-19,43.37604904174805
2020-08-20,44.12994384765625
2020-08-21,44.228668212890625
2020-08-24,44.10301971435547
2020-08-25,44.3632926940918
2020-08-26,44.47098922729492
2020-08-27,44.33637619018555
2020-08-28,45.26078796386719
2020-08-31,45.72748947143555
2020-09-01,45.583892822265625
2020-09-02,46.89423751831055
2020-09-03,45.224891662597656
2020-09-04,44.94667434692383
2020-09-08,43.89659118652344
2020-09-09,44.533817291259766
2020-09-10,43.941471099853516
2020-09-11,44.228668212890625
2020-09-14,44.3453483581543
2020-09-15,44.87486267089844
2020-09-16,45.206932067871094
2020-09-17,45.16206741333008
2020-09-18,44.77614212036133
2020-09-21,44.623573303222656
2020-09-22,44.82999038696289
2020-09-23,43.81582260131836
2020-09-24,44.1209716796875
2020-09-25,44.821022033691406
2020-09-28,46.158287048339844
2020-09-29,45.94288635253906
2020-09-30,46.472412109375
2020-10-01,46.8852653503418
2020-10-02,45.781341552734375
2020-10-05,46.391639709472656
2020-10-06,46.10444259643555
2020-10-07,47.271183013916016
2020-10-08,47.899436950683594
2020-10-09,47.40580749511719
2020-10-12,48.35716247558594
2020-10-13,48.31228256225586
2020-10-14,48.060977935791016
2020-10-15,48.33022689819336
2020-10-16,48.60845184326172
2020-10-19,48.98540115356445
2020-10-20,47.95329284667969
2020-10-21,48.0161018371582
2020-10-22,48.3751106262207
2020-10-23,43.259376525878906
2020-10-26,41.93107604980469
2020-10-27,40.9617805480957
2020-10-28,39.714263916015625
2020-10-29,39.5886116027832
2020-10-30,39.741172790527344
2020-11-02,39.90273666381836
2020-11-03,40.25275802612305
2020-11-04,41.01563262939453
2020-11-05,41.295875549316406
2020-11-06,41.03371810913086
2020-11-09,41.22356033325195
2020-11-10,41.07891082763672
2020-11-11,41.90156936645508
2020-11-12,40.63593673706055
2020-11-13,41.096988677978516
2020-11-16,41.756927490234375
2020-11-17,41.160274505615234
2020-11-18,40.73537826538086
2020-11-19,41.24163055419922
2020-11-20,41.03371810913086
2020-11-23,41.63941192626953
2020-11-24,42.49822235107422
2020-11-25,42.534385681152344
2020-11-27,42.89600372314453
2020-11-30,43.70962142944336
2020-12-01,44.80349349975586
2020-12-02,45.110862731933594
2020-12-03,46.096248626708984
2020-12-04,47.00027847290039
2020-12-07,45.38207244873047
2020-12-08,45.825042724609375
2020-12-09,45.26454544067383
2020-12-10,45.43632125854492
2020-12-11,44.957176208496094
2020-12-14,45.626155853271484
2020-12-15,45.80695343017578
2020-12-16,46.21376419067383
2020-12-17,45.78887939453125
2020-12-18,42.9050407409668
2020-12-21,41.91061782836914
2020-12-22,41.73884582519531
2020-12-23,42.1004524230957
2020-12-24,42.55247116088867
2020-12-28,42.55247116088867
2020-12-29,44.64981460571289
2020-12-30,44.07122802734375
2020-12-31,45.03854751586914
2021-01-04,44.90293502807617
2021-01-05,45.752716064453125
2021-01-06,46.19569396972656
2021-01-07,47.18108367919922
2021-01-08,46.692909240722656
2021-01-11,46.59346008300781
2021-01-12,48.13031005859375
2021-01-13,51.4842414855957
2021-01-14,53.56349563598633
2021-01-15,52.05377960205078
2021-01-19,52.4244270324707
2021-01-20,53.03916549682617
2021-01-21,56.465415954589844
2021-01-22,51.22207260131836
2021-01-25,50.11915588378906
2021-01-26,49.911224365234375
2021-01-27,48.446720123291016
2021-01-28,50.68870162963867
2021-01-29,50.18244552612305
2021-02-01,51.24919128417969
2021-02-02,52.433467864990234
2021-02-03,52.14418411254883
2021-02-04,53.470245361328125
2021-02-05,52.91545104980469
2021-02-08,53.806766510009766
2021-02-09,53.461151123046875
2021-02-10,53.53391647338867
2021-02-11,55.17103958129883
2021-02-12,56.21697998046875
2021-02-16,56.817256927490234
2021-02-17,56.253360748291016
2021-02-18,56.03507995605469
2021-02-19,57.308387756347656
2021-02-22,55.21651077270508
2021-02-23,55.58940505981445
2021-02-24,57.47210693359375
2021-02-25,54.93456268310547
2021-02-26,55.28018569946289
2021-03-01,57.19015121459961
2021-03-02,55.69855880737305
2021-03-03,54.47980499267578
2021-03-04,53.0518684387207
2021-03-05,55.24380874633789
2021-03-08,54.4343376159668
2021-03-09,56.9991569519043
2021-03-10,56.61716842651367
2021-03-11,57.581241607666016
2021-03-12,57.20834732055664
2021-03-15,58.017818450927734
2021-03-16,58.918235778808594
2021-03-17,59.8277473449707
2021-03-18,57.9632453918457
2021-03-19,57.99052047729492
2021-03-22,59.69129943847656
2021-03-23,57.735862731933594
2021-03-24,56.42617416381836
2021-03-25,56.40797805786133
2021-03-26,59.000083923339844
2021-03-29,58.66355895996094
2021-03-30,57.99961471557617
2021-03-31,58.208805084228516
2021-04-01,58.709049224853516
2021-04-05,60.51897430419922
2021-04-06,59.627647399902344
2021-04-07,60.255210876464844
2021-04-08,60.98283004760742
2021-04-09,62.08333206176758
2021-04-12,59.49123001098633
2021-04-13,59.318416595458984
2021-04-14,58.38161849975586
2021-04-15,59.13650894165039
2021-04-16,58.89094161987305
2021-04-19,57.87229537963867
2021-04-20,57.02644348144531
2021-04-21,57.935951232910156
2021-04-22,56.908203125
2021-04-23,53.87953186035156
2021-04-26,53.442962646484375
2021-04-27,52.724449157714844
2021-04-28,52.40611267089844
2021-04-29,53.00639343261719
2021-04-30,52.324256896972656
2021-05-03,52.07868957519531
2021-05-04,51.75127029418945
2021-05-05,51.70579528808594
2021-05-06,52.335391998291016
2021-05-07,52.77465057373047
2021-05-10,51.218963623046875
2021-05-11,50.3679084777832
2021-05-12,49.06843185424805
2021-05-13,49.42532730102539
2021-05-14,50.651580810546875
