,BK
2014-11-10,30.73131561279297
2014-11-11,30.692419052124023
2014-11-12,30.91802978515625
2014-11-13,30.801340103149414
2014-11-14,30.863584518432617
2014-11-17,30.910261154174805
2014-11-18,30.87914276123047
2014-11-19,30.956951141357422
2014-11-20,31.08921241760254
2014-11-21,31.190351486206055
2014-11-24,31.15144157409668
2014-11-25,31.198123931884766
2014-11-26,31.283710479736328
2014-11-28,31.1436710357666
2014-12-01,30.79356575012207
2014-12-02,31.338167190551758
2014-12-03,31.4315242767334
2014-12-04,31.41596031188965
2014-12-05,31.983915328979492
2014-12-08,32.085060119628906
2014-12-09,32.085060119628906
2014-12-10,31.72715950012207
2014-12-11,31.540451049804688
2014-12-12,31.05808448791504
2014-12-15,30.90249252319336
2014-12-16,30.824682235717773
2014-12-17,31.392627716064453
2014-12-18,31.983915328979492
2014-12-19,31.78164291381836
2014-12-22,31.85943031311035
2014-12-23,32.310691833496094
2014-12-24,32.12394714355469
2014-12-26,32.12394714355469
2014-12-29,32.11616516113281
2014-12-30,31.921669006347656
2014-12-31,31.563785552978516
2015-01-02,31.47821044921875
2015-01-05,30.669069290161133
2015-01-06,29.78215789794922
2015-01-07,30.396770477294922
2015-01-08,30.816896438598633
2015-01-09,30.365663528442383
2015-01-12,29.929975509643555
2015-01-13,29.87550926208496
2015-01-14,29.120849609375
2015-01-15,28.98080825805664
2015-01-16,29.14417839050293
2015-01-20,28.973026275634766
2015-01-21,29.214210510253906
2015-01-22,30.124469757080078
2015-01-23,28.708513259887695
2015-01-26,29.113061904907227
2015-01-27,28.584022521972656
2015-01-28,27.74376678466797
2015-01-29,28.35061264038086
2015-01-30,28.139564514160156
2015-02-02,28.66327476501465
2015-02-03,29.2338924407959
2015-02-04,29.054096221923828
2015-02-05,29.4918212890625
2015-02-06,30.07025718688965
2015-02-09,30.07807159423828
2015-02-10,30.547073364257812
2015-02-11,30.586149215698242
2015-02-12,30.805009841918945
2015-02-13,30.64086151123047
2015-02-17,30.844083786010742
2015-02-18,30.47671127319336
2015-02-19,30.578332901000977
2015-02-20,30.828468322753906
2015-02-23,30.61741828918457
2015-02-24,31.09421730041504
2015-02-25,31.15675926208496
2015-02-26,30.828468322753906
2015-02-27,30.593965530395508
2015-03-02,30.992605209350586
2015-03-03,30.992605209350586
2015-03-04,30.828468322753906
2015-03-05,30.633039474487305
2015-03-06,30.703411102294922
2015-03-09,31.102035522460938
2015-03-10,30.633039474487305
2015-03-11,30.812820434570312
2015-03-12,31.610122680664062
2015-03-13,32.00094223022461
2015-03-16,32.08692932128906
2015-03-17,32.15727615356445
2015-03-18,31.91495704650879
2015-03-19,31.50068473815918
2015-03-20,31.711732864379883
2015-03-23,31.594482421875
2015-03-24,31.34434700012207
2015-03-25,30.89099884033203
2015-03-26,31.117677688598633
2015-03-27,31.070772171020508
2015-03-30,31.49286460876465
2015-03-31,31.453777313232422
2015-04-01,31.430335998535156
2015-04-02,31.69610023498535
2015-04-06,31.649200439453125
2015-04-07,31.711732864379883
2015-04-08,31.80552864074707
2015-04-09,31.922780990600586
2015-04-10,31.938417434692383
2015-04-13,32.00876235961914
2015-04-14,32.09474182128906
2015-04-15,32.149444580078125
2015-04-16,32.09474182128906
2015-04-17,31.657018661499023
2015-04-20,31.87587547302246
2015-04-21,32.07909393310547
2015-04-22,33.165611267089844
2015-04-23,33.282859802246094
2015-04-24,32.884212493896484
2015-04-27,32.806053161621094
2015-04-28,33.423545837402344
2015-04-29,33.50172424316406
2015-04-30,33.227046966552734
2015-05-01,33.54095458984375
2015-05-04,33.96472930908203
2015-05-05,33.666526794433594
2015-05-06,33.697906494140625
2015-05-07,33.98828125
2015-05-08,34.0667610168457
2015-05-11,33.94119644165039
2015-05-12,33.88626480102539
2015-05-13,33.95689010620117
2015-05-14,34.03536605834961
2015-05-15,33.81562805175781
2015-05-18,34.11383056640625
2015-05-19,34.16877365112305
2015-05-20,34.2315559387207
2015-05-21,34.247249603271484
2015-05-22,34.11383056640625
2015-05-26,34.10599136352539
2015-05-27,34.43559646606445
2015-05-28,34.49052429199219
2015-05-29,34.02750778198242
2015-06-01,33.68221664428711
2015-06-02,33.666526794433594
2015-06-03,34.0667610168457
2015-06-04,33.713600158691406
2015-06-05,34.02750778198242
2015-06-08,34.011817932128906
2015-06-09,34.05890655517578
2015-06-10,34.32572937011719
2015-06-11,34.43559646606445
2015-06-12,34.27863311767578
2015-06-15,33.97257995605469
2015-06-16,33.901954650878906
2015-06-17,33.86271286010742
2015-06-18,33.95689010620117
2015-06-19,33.83917236328125
2015-06-22,34.11383056640625
2015-06-23,34.262939453125
2015-06-24,33.97257995605469
2015-06-25,33.62728500366211
2015-06-26,33.729305267333984
2015-06-29,32.79543685913086
2015-06-30,32.93667984008789
2015-07-01,33.101497650146484
2015-07-02,32.79543685913086
2015-07-06,32.60708236694336
2015-07-07,32.59923553466797
2015-07-08,31.81446647644043
2015-07-09,32.1676139831543
2015-07-10,32.73265838623047
2015-07-13,33.258453369140625
2015-07-14,33.376163482666016
2015-07-15,33.48602294921875
2015-07-16,33.79993438720703
2015-07-17,33.60374069213867
2015-07-20,33.729305267333984
2015-07-21,34.64748001098633
2015-07-22,35.10264587402344
2015-07-23,34.89860916137695
2015-07-24,34.310035705566406
2015-07-27,33.949039459228516
2015-07-28,34.208011627197266
2015-07-29,34.357120513916016
2015-07-30,34.609222412109375
2015-07-31,34.19166946411133
2015-08-03,34.19166946411133
2015-08-04,34.57771301269531
2015-08-05,34.979496002197266
2015-08-06,34.88496017456055
2015-08-07,35.255245208740234
2015-08-10,35.65702819824219
2015-08-11,35.19221496582031
2015-08-12,34.58559036254883
2015-08-13,34.561954498291016
2015-08-14,34.71953201293945
2015-08-17,34.71164321899414
2015-08-18,34.94010925292969
2015-08-19,34.806175231933594
2015-08-20,33.71897888183594
2015-08-21,32.6554069519043
2015-08-24,30.441617965698242
2015-08-25,29.764087677001953
2015-08-26,31.09552001953125
2015-08-27,32.14332580566406
2015-08-28,32.04090881347656
2015-08-31,31.355499267578125
2015-09-01,30.205272674560547
2015-09-02,30.74099349975586
2015-09-03,30.945825576782227
2015-09-04,30.323448181152344
2015-09-08,30.97734260559082
2015-09-09,30.70948600769043
2015-09-10,30.9852294921875
2015-09-11,31.166414260864258
2015-09-14,31.166414260864258
2015-09-15,31.560335159301758
2015-09-16,31.694259643554688
2015-09-17,31.363380432128906
2015-09-18,30.61495590209961
2015-09-21,31.06400489807129
2015-09-22,30.6070613861084
2015-09-23,30.583431243896484
2015-09-24,30.347078323364258
2015-09-25,31.197921752929688
2015-09-28,30.094974517822266
2015-09-29,30.2840576171875
2015-09-30,30.84341049194336
2015-10-01,31.00885581970215
2015-10-02,30.85916519165039
2015-10-05,31.631235122680664
2015-10-06,31.481548309326172
2015-10-07,31.946369171142578
2015-10-08,32.19847869873047
2015-10-09,31.867572784423828
2015-10-12,31.875465393066406
2015-10-13,31.386999130249023
2015-10-14,30.930070877075195
2015-10-15,31.891216278076172
2015-10-16,31.899106979370117
2015-10-19,31.646997451782227
2015-10-20,32.49784469604492
2015-10-21,32.174835205078125
2015-10-22,32.81297302246094
2015-10-23,33.285667419433594
2015-10-26,33.00204849243164
2015-10-27,32.860252380371094
2015-10-28,33.93169403076172
2015-10-29,33.575767517089844
2015-10-30,32.94300079345703
2015-11-02,33.417572021484375
2015-11-03,33.73395538330078
2015-11-04,33.686500549316406
2015-11-05,34.24016571044922
2015-11-06,34.952022552490234
2015-11-09,34.54071807861328
2015-11-10,34.50908279418945
2015-11-11,34.67517852783203
2015-11-12,34.153160095214844
2015-11-13,33.74977493286133
2015-11-16,33.95541763305664
2015-11-17,33.939598083496094
2015-11-18,34.80172348022461
2015-11-19,34.667274475097656
2015-11-20,34.59608840942383
2015-11-23,34.54071807861328
2015-11-24,34.54863357543945
2015-11-25,34.746376037597656
2015-11-27,34.706817626953125
2015-11-30,34.67517852783203
2015-12-01,34.730552673339844
2015-12-02,34.39836120605469
2015-12-03,33.994972229003906
2015-12-04,34.849205017089844
2015-12-07,34.47745132446289
2015-12-08,34.129432678222656
2015-12-09,33.536224365234375
2015-12-10,33.43339157104492
2015-12-11,32.246971130371094
2015-12-14,31.946407318115234
2015-12-15,33.25148010253906
2015-12-16,33.77349853515625
2015-12-17,32.634544372558594
2015-12-18,31.811948776245117
2015-12-21,32.1046028137207
2015-12-22,32.42097854614258
2015-12-23,32.705718994140625
2015-12-24,32.610809326171875
2015-12-28,32.539615631103516
2015-12-29,32.99837112426758
2015-12-30,32.65035629272461
2015-12-31,32.602901458740234
2016-01-04,31.614208221435547
2016-01-05,31.495569229125977
2016-01-06,30.704618453979492
2016-01-07,29.929489135742188
2016-01-08,29.38373565673828
2016-01-11,29.5972900390625
2016-01-12,29.834577560424805
2016-01-13,28.837980270385742
2016-01-14,29.320463180541992
2016-01-15,28.300140380859375
2016-01-19,28.418785095214844
2016-01-20,28.05493927001953
2016-01-21,27.1374454498291
2016-01-22,27.801843643188477
2016-01-25,27.42218589782715
2016-01-26,28.126131057739258
2016-01-27,28.023311614990234
2016-01-28,27.975845336914062
2016-01-29,28.786518096923828
2016-02-01,28.214282989501953
2016-02-02,27.252609252929688
2016-02-03,27.292354583740234
2016-02-04,27.77716064453125
2016-02-05,27.387725830078125
2016-02-08,26.465784072875977
2016-02-09,26.70421600341797
2016-02-10,26.67243003845215
2016-02-11,26.02072525024414
2016-02-12,26.887025833129883
2016-02-16,27.459253311157227
2016-02-17,27.745370864868164
2016-02-18,27.451313018798828
2016-02-19,27.761262893676758
2016-02-22,28.158649444580078
2016-02-23,27.864587783813477
2016-02-24,27.634096145629883
2016-02-25,28.07916831970215
2016-02-26,28.70703125
2016-02-29,28.126859664916992
2016-03-01,29.247482299804688
2016-03-02,29.740234375
2016-03-03,29.954822540283203
2016-03-04,30.272722244262695
2016-03-07,30.336301803588867
2016-03-08,29.79587745666504
2016-03-09,29.5176944732666
2016-03-10,29.303112030029297
2016-03-11,30.00251007080078
2016-03-14,29.907127380371094
2016-03-15,29.79587745666504
2016-03-16,29.541532516479492
2016-03-17,29.70844841003418
2016-03-18,30.320425033569336
2016-03-21,30.304521560668945
2016-03-22,30.089935302734375
2016-03-23,29.8197021484375
2016-03-24,29.628965377807617
2016-03-28,29.676651000976562
2016-03-29,29.382596969604492
2016-03-30,29.5176944732666
2016-03-31,29.271320343017578
2016-04-01,29.350793838500977
2016-04-04,29.438220977783203
2016-04-05,29.024940490722656
2016-04-06,29.382596969604492
2016-04-07,28.34938621520996
2016-04-08,28.206331253051758
2016-04-11,28.500396728515625
2016-04-12,28.714982986450195
2016-04-13,30.026348114013672
2016-04-14,30.24889373779297
2016-04-15,30.08199119567871
2016-04-18,30.44757652282715
2016-04-19,30.868803024291992
2016-04-20,31.568208694458008
2016-04-21,32.347068786621094
2016-04-22,32.63319778442383
2016-04-25,32.3232307434082
2016-04-26,32.7682991027832
2016-04-27,32.80803680419922
2016-04-28,32.29939651489258
2016-04-29,32.1158332824707
2016-05-02,32.5388298034668
2016-05-03,31.772640228271484
2016-05-04,31.349637985229492
2016-05-05,31.445417404174805
2016-05-06,31.54916000366211
2016-05-09,31.42147445678711
2016-05-10,32.1158332824707
2016-05-11,31.820531845092773
2016-05-12,31.716772079467773
2016-05-13,31.477333068847656
2016-05-16,31.716772079467773
2016-05-17,31.796571731567383
2016-05-18,32.83411407470703
2016-05-19,32.586708068847656
2016-05-20,32.77825164794922
2016-05-23,32.698448181152344
2016-05-24,33.265098571777344
2016-05-25,33.68809127807617
2016-05-26,33.544437408447266
2016-05-27,33.73598861694336
2016-05-31,33.56838607788086
2016-06-01,33.72001647949219
2016-06-02,33.648197174072266
2016-06-03,33.13740921020508
2016-06-06,33.83174514770508
2016-06-07,33.55241394042969
2016-06-08,33.56838607788086
2016-06-09,33.24114227294922
2016-06-10,32.91393280029297
2016-06-13,32.690460205078125
2016-06-14,32.04399108886719
2016-06-15,32.13178634643555
2016-06-16,32.051979064941406
2016-06-17,31.9721622467041
2016-06-20,32.259483337402344
2016-06-21,32.27545166015625
2016-06-22,32.40313720703125
2016-06-23,33.153358459472656
2016-06-24,30.320085525512695
2016-06-27,28.63607406616211
2016-06-28,29.36236000061035
2016-06-29,30.328075408935547
2016-06-30,31.00644874572754
2016-07-01,30.3599796295166
2016-07-05,29.633708953857422
2016-07-06,29.77735710144043
2016-07-07,30.136524200439453
2016-07-08,30.719135284423828
2016-07-11,30.79893684387207
2016-07-12,31.42147445678711
2016-07-13,31.453392028808594
2016-07-14,31.676862716674805
2016-07-15,31.756675720214844
2016-07-18,31.868404388427734
2016-07-19,31.692838668823242
2016-07-20,31.932254791259766
2016-07-21,30.806928634643555
2016-07-22,31.277812957763672
2016-07-25,31.16608428955078
2016-07-26,31.605030059814453
2016-07-27,31.868404388427734
2016-07-28,31.788604736328125
2016-07-29,31.59613609313965
2016-08-01,31.43575668334961
2016-08-02,31.114967346191406
2016-08-03,31.4517879486084
2016-08-04,31.227235794067383
2016-08-05,32.478267669677734
2016-08-08,32.55044174194336
2016-08-09,32.30183410644531
2016-08-10,31.948978424072266
2016-08-11,32.10936737060547
2016-08-12,31.860769271850586
2016-08-15,32.20560836791992
2016-08-16,32.069278717041016
2016-08-17,32.245697021484375
2016-08-18,32.2697639465332
2016-08-19,32.27777862548828
2016-08-22,32.221641540527344
2016-08-23,32.27777862548828
2016-08-24,32.30984878540039
2016-08-25,32.502315521240234
2016-08-26,32.758934020996094
2016-08-29,33.08773422241211
2016-08-30,33.44860076904297
2016-08-31,33.416526794433594
2016-09-01,33.25613784790039
2016-09-02,33.40046691894531
2016-09-06,33.26416015625
2016-09-07,33.11178970336914
2016-09-08,33.23208236694336
2016-09-09,32.823097229003906
2016-09-12,33.24811935424805
2016-09-13,32.67073059082031
2016-09-14,32.51033020019531
2016-09-15,32.758934020996094
2016-09-16,32.12541198730469
2016-09-19,32.14945983886719
2016-09-20,32.221641540527344
2016-09-21,32.49430465698242
2016-09-22,32.35796356201172
2016-09-23,32.23768615722656
2016-09-26,31.71642303466797
2016-09-27,31.67632484436035
2016-09-28,31.67632484436035
2016-09-29,31.32347869873047
2016-09-30,31.981063842773438
2016-10-03,31.828693389892578
2016-10-04,32.23768615722656
2016-10-05,32.74290466308594
2016-10-06,32.662715911865234
2016-10-07,32.53439712524414
2016-10-10,32.62261962890625
2016-10-11,32.03719711303711
2016-10-12,32.17353439331055
2016-10-13,31.347536087036133
2016-10-14,31.652271270751953
2016-10-17,31.515945434570312
2016-10-18,32.10134506225586
2016-10-19,32.42212677001953
2016-10-20,33.881649017333984
2016-10-21,34.52318572998047
2016-10-24,34.811885833740234
2016-10-25,34.80385971069336
2016-10-26,34.9722785949707
2016-10-27,35.04444885253906
2016-10-28,35.03639221191406
2016-10-31,34.85114288330078
2016-11-01,34.955841064453125
2016-11-02,34.528961181640625
2016-11-03,34.665889739990234
2016-11-04,34.62562561035156
2016-11-07,35.463260650634766
2016-11-08,35.34244918823242
2016-11-09,36.679481506347656
2016-11-10,37.219120025634766
2016-11-11,37.637943267822266
2016-11-14,38.28228759765625
2016-11-15,38.604461669921875
2016-11-16,37.895687103271484
2016-11-17,38.33866500854492
2016-11-18,38.209800720214844
2016-11-21,38.193695068359375
2016-11-22,38.05677795410156
2016-11-23,38.23397445678711
2016-11-25,38.23397445678711
2016-11-28,37.87957763671875
2016-11-29,37.895687103271484
2016-11-30,38.193695068359375
2016-12-01,39.14411544799805
2016-12-02,38.37894058227539
2016-12-05,38.54808044433594
2016-12-06,38.65279769897461
2016-12-07,39.10383987426758
2016-12-08,39.60319519042969
2016-12-09,39.160213470458984
2016-12-12,38.838035583496094
2016-12-13,38.88636016845703
2016-12-14,38.717227935791016
2016-12-15,38.942745208740234
2016-12-16,38.306461334228516
2016-12-19,38.0809326171875
2016-12-20,38.403099060058594
2016-12-21,38.29840850830078
2016-12-22,38.34673309326172
2016-12-23,38.322566986083984
2016-12-27,38.44337844848633
2016-12-28,38.37894058227539
2016-12-29,38.12925720214844
2016-12-30,38.16147232055664
2017-01-03,38.62862777709961
2017-01-04,39.232696533203125
2017-01-05,38.733341217041016
2017-01-06,38.797767639160156
2017-01-09,38.370887756347656
2017-01-10,38.435333251953125
2017-01-11,38.68499755859375
2017-01-12,38.22591781616211
2017-01-13,38.45143127441406
2017-01-17,37.39631271362305
2017-01-18,37.235225677490234
2017-01-19,36.11566162109375
2017-01-20,35.8901481628418
2017-01-23,35.33441162109375
2017-01-24,35.946537017822266
2017-01-25,36.17205810546875
2017-01-26,36.22037887573242
2017-01-27,36.220375061035156
2017-01-30,36.13140869140625
2017-01-31,36.17993927001953
2017-02-01,36.41450500488281
