,ES
2014-09-15,32.23038101196289
2014-09-16,32.90937805175781
2014-09-17,32.95271682739258
2014-09-18,32.69267272949219
2014-09-19,32.829925537109375
2014-09-22,32.439849853515625
2014-09-23,32.280941009521484
2014-09-24,32.158145904541016
2014-09-25,31.977561950683594
2014-09-26,32.07148361206055
2014-09-29,32.00645446777344
2014-09-30,31.999242782592773
2014-10-01,32.42540740966797
2014-10-02,32.540985107421875
2014-10-03,32.90215301513672
2014-10-06,32.90215301513672
2014-10-07,33.08995819091797
2014-10-08,33.711151123046875
2014-10-09,33.29942321777344
2014-10-10,33.55946350097656
2014-10-13,33.78339767456055
2014-10-14,34.35403823852539
2014-10-15,34.35403823852539
2014-10-16,33.906185150146484
2014-10-17,34.07954788208008
2014-10-20,34.7224235534668
2014-10-21,34.53462219238281
2014-10-22,34.7224235534668
2014-10-23,34.9680290222168
2014-10-24,35.09803771972656
2014-10-27,34.996917724609375
2014-10-28,35.235286712646484
2014-10-29,34.9246711730957
2014-10-30,35.647003173828125
2014-10-31,35.647003173828125
2014-11-03,35.81314468383789
2014-11-04,35.7625732421875
2014-11-05,36.71604919433594
2014-11-06,35.75536346435547
2014-11-07,36.62215042114258
2014-11-10,36.64381408691406
2014-11-11,36.506568908691406
2014-11-12,35.748138427734375
2014-11-13,35.5892219543457
2014-11-14,35.24972152709961
2014-11-17,35.71202087402344
2014-11-18,35.95760726928711
2014-11-19,36.073177337646484
2014-11-20,36.08763122558594
2014-11-21,36.376564025878906
2014-11-24,36.12373733520508
2014-11-25,35.7625732421875
2014-11-26,35.85647964477539
2014-11-28,36.57880783081055
2014-12-01,36.61493682861328
2014-12-02,36.983314514160156
2014-12-03,36.99776077270508
2014-12-04,37.24336242675781
2014-12-05,37.07722091674805
2014-12-08,37.525054931640625
2014-12-09,37.73453140258789
2014-12-10,37.3083610534668
2014-12-11,37.616249084472656
2014-12-12,37.223201751708984
2014-12-15,36.924774169921875
2014-12-16,37.09946060180664
2014-12-17,37.73271560668945
2014-12-18,38.48241424560547
2014-12-19,38.35868453979492
2014-12-22,38.62071228027344
2014-12-23,39.12294387817383
2014-12-24,40.04732894897461
2014-12-26,40.52044677734375
2014-12-29,40.86981964111328
2014-12-30,39.79257583618164
2014-12-31,38.95552062988281
2015-01-02,39.11566925048828
2015-01-05,38.76628494262695
2015-01-06,38.78813171386719
2015-01-07,39.355865478515625
2015-01-08,39.421363830566406
2015-01-09,38.92641830444336
2015-01-12,38.817237854003906
2015-01-13,39.07198715209961
2015-01-14,39.41409683227539
2015-01-15,40.098289489746094
2015-01-16,40.43310546875
2015-01-20,40.29480743408203
2015-01-21,40.585960388183594
2015-01-22,40.44038391113281
2015-01-23,40.64418411254883
2015-01-26,40.615081787109375
2015-01-27,40.622352600097656
2015-01-28,40.51316452026367
2015-01-29,41.05179214477539
2015-01-30,40.45493698120117
2015-02-02,40.86981964111328
2015-02-03,40.789756774902344
2015-02-04,40.476768493652344
2015-02-05,40.96445083618164
2015-02-06,39.09382247924805
2015-02-09,38.686214447021484
2015-02-10,39.79985809326172
2015-02-11,38.802696228027344
2015-02-12,38.06753158569336
2015-02-13,37.1358757019043
2015-02-17,37.288719177246094
2015-02-18,38.242225646972656
2015-02-19,38.21310806274414
2015-02-20,38.242225646972656
2015-02-23,38.35868453979492
2015-02-24,38.82451629638672
2015-02-25,38.29315948486328
2015-02-26,38.0349006652832
2015-02-27,37.9688835144043
2015-03-02,36.86832809448242
2015-03-03,37.1251220703125
2015-03-04,36.62620544433594
2015-03-05,37.08843994140625
2015-03-06,35.77511215209961
2015-03-09,35.84848403930664
2015-03-10,36.03190994262695
2015-03-11,35.81914138793945
2015-03-12,36.44278335571289
2015-03-13,36.04658508300781
2015-03-16,36.50880813598633
2015-03-17,36.34006118774414
2015-03-18,37.29387664794922
2015-03-19,37.22050094604492
2015-03-20,37.425941467285156
2015-03-23,37.7634391784668
2015-03-24,37.279205322265625
2015-03-25,36.77294921875
2015-03-26,36.618873596191406
2015-03-27,36.77294921875
2015-03-30,37.15446090698242
2015-03-31,37.066429138183594
2015-04-01,37.22050094604492
2015-04-02,37.15446090698242
2015-04-06,37.45528030395508
2015-04-07,36.912349700927734
2015-04-08,36.96370315551758
2015-04-09,36.655540466308594
2015-04-10,37.05175018310547
2015-04-13,36.45011520385742
2015-04-14,36.853660583496094
2015-04-15,36.86098861694336
2015-04-16,36.94169235229492
2015-04-17,36.721580505371094
2015-04-20,37.05175018310547
2015-04-21,36.398765563964844
2015-04-22,36.28870391845703
2015-04-23,36.406097412109375
2015-04-24,36.897674560546875
2015-04-27,36.55284118652344
2015-04-28,36.971046447753906
2015-04-29,36.69223403930664
2015-04-30,35.77511215209961
2015-05-01,35.870487213134766
2015-05-04,36.215335845947266
2015-05-05,35.3789176940918
2015-05-06,35.056095123291016
2015-05-07,35.1588134765625
2015-05-08,35.55501174926758
2015-05-11,35.591697692871094
2015-05-12,35.738433837890625
2015-05-13,35.1734733581543
2015-05-14,35.613712310791016
2015-05-15,36.07593536376953
2015-05-18,36.2740364074707
2015-05-19,36.18600082397461
2015-05-20,36.29604721069336
2015-05-21,36.26668930053711
2015-05-22,36.16396713256836
2015-05-26,35.951210021972656
2015-05-27,36.09033203125
2015-05-28,36.445533752441406
2015-05-29,36.445533752441406
2015-06-01,36.401126861572266
2015-06-02,35.88313293457031
2015-06-03,35.28371810913086
2015-06-04,35.106109619140625
2015-06-05,34.55111312866211
2015-06-08,34.28471374511719
2015-06-09,34.28471374511719
2015-06-10,34.1736946105957
2015-06-11,34.528907775878906
2015-06-12,34.11449432373047
2015-06-15,34.05530548095703
2015-06-16,34.543704986572266
2015-06-17,34.74351119995117
2015-06-18,34.9951171875
2015-06-19,34.58810043334961
2015-06-22,34.45491409301758
2015-06-23,33.92949295043945
2015-06-24,33.722293853759766
2015-06-25,33.677894592285156
2015-06-26,34.03308868408203
2015-06-29,33.67049026489258
2015-06-30,33.603885650634766
2015-07-01,33.722293853759766
2015-07-02,34.417903900146484
2015-07-06,34.2699089050293
2015-07-07,35.061710357666016
2015-07-08,34.876712799072266
2015-07-09,34.580718994140625
2015-07-10,34.69911193847656
2015-07-13,34.810096740722656
2015-07-14,35.00251007080078
2015-07-15,35.313331604003906
2015-07-16,35.742523193359375
2015-07-17,35.46131896972656
2015-07-20,35.209712982177734
2015-07-21,35.16531753540039
2015-07-22,35.39472198486328
2015-07-23,35.039520263671875
2015-07-24,34.9359130859375
2015-07-27,35.42432403564453
2015-07-28,35.60932540893555
2015-07-29,35.7351188659668
2015-07-30,36.09033203125
2015-07-31,36.79334259033203
2015-08-03,36.88954162597656
2015-08-04,36.33451843261719
2015-08-05,36.43813705444336
2015-08-06,36.65273666381836
2015-08-07,36.852535247802734
2015-08-10,37.01534652709961
2015-08-11,37.30394744873047
2015-08-12,37.673946380615234
2015-08-13,37.58514404296875
2015-08-14,37.87376022338867
2015-08-17,38.191959381103516
2015-08-18,38.08835983276367
2015-08-19,38.24375915527344
2015-08-20,38.199363708496094
2015-08-21,37.7701530456543
2015-08-24,36.201324462890625
2015-08-25,34.96550369262695
2015-08-26,35.57971954345703
2015-08-27,35.95713424682617
2015-08-28,35.7351188659668
2015-08-31,34.95811080932617
2015-09-01,34.0922966003418
2015-09-02,34.15150451660156
2015-09-03,34.380897521972656
2015-09-04,33.84809494018555
