,TRV
2017-09-18,102.59307861328125
2017-09-19,102.4740982055664
2017-09-20,103.60440063476562
2017-09-21,103.24748992919922
2017-09-22,103.71488189697266
2017-09-25,104.25028228759766
2017-09-26,104.16531372070312
2017-09-27,104.18228912353516
2017-09-28,104.36074829101562
2017-09-29,104.12281036376953
2017-10-02,104.80267333984375
2017-10-03,105.12561798095703
2017-10-04,105.29558563232422
2017-10-05,105.75452423095703
2017-10-06,106.28988647460938
2017-10-09,106.18792724609375
2017-10-10,107.029296875
2017-10-11,106.74880981445312
2017-10-12,107.03777313232422
2017-10-13,107.64964294433594
2017-10-16,109.47682189941406
2017-10-17,109.33233642578125
2017-10-18,110.49663543701172
2017-10-19,113.17362213134766
2017-10-20,113.30111694335938
2017-10-23,114.26144409179688
2017-10-24,113.1906509399414
2017-10-25,111.99234771728516
2017-10-26,112.12833404541016
2017-10-27,111.38046264648438
2017-10-30,112.70621490478516
2017-10-31,112.56175231933594
2017-11-01,113.4285888671875
2017-11-02,114.46540832519531
2017-11-03,113.30111694335938
2017-11-06,113.40309143066406
2017-11-07,113.64105224609375
2017-11-08,113.4710693359375
2017-11-09,114.32941436767578
2017-11-10,115.18778228759766
2017-11-13,113.30111694335938
2017-11-14,113.76005554199219
2017-11-15,113.6325454711914
2017-11-16,111.16799926757812
2017-11-17,110.41163635253906
2017-11-20,110.28417205810547
2017-11-21,111.0150146484375
2017-11-22,110.48811340332031
2017-11-24,110.3351821899414
2017-11-27,110.88755798339844
2017-11-28,113.03765106201172
2017-11-29,114.32941436767578
2017-11-30,115.21324157714844
2017-12-01,115.75714111328125
2017-12-04,115.88463592529297
2017-12-05,115.00080871582031
2017-12-06,115.03482818603516
2017-12-07,114.0574722290039
2017-12-08,114.27961730957031
2017-12-11,113.77552795410156
2017-12-12,114.79226684570312
2017-12-13,114.11730194091797
2017-12-14,113.27998352050781
2017-12-15,115.2536392211914
2017-12-18,115.52708435058594
2017-12-19,115.8090591430664
2017-12-20,115.56977844238281
2017-12-21,114.86917114257812
2017-12-22,114.82647705078125
2017-12-26,115.15967559814453
2017-12-27,115.15113830566406
2017-12-28,115.91156768798828
2017-12-29,115.89448547363281
2018-01-02,112.76728057861328
2018-01-03,113.12612915039062
2018-01-04,113.12612915039062
2018-01-05,112.92107391357422
2018-01-08,112.31444549560547
2018-01-09,113.18595886230469
2018-01-10,112.87835693359375
2018-01-11,113.07486724853516
2018-01-12,115.11695098876953
2018-01-16,115.79194641113281
2018-01-17,116.93688201904297
2018-01-18,117.34700775146484
2018-01-19,117.78276824951172
2018-01-22,119.06439208984375
2018-01-23,124.96853637695312
2018-01-24,126.13052368164062
2018-01-25,126.85680389404297
2018-01-26,127.66851043701172
2018-01-29,127.27545166015625
2018-01-30,127.0704116821289
2018-01-31,128.09567260742188
2018-02-01,128.1640625
2018-02-02,126.41248321533203
2018-02-05,120.91852569580078
2018-02-06,120.3460693359375
2018-02-07,121.44827270507812
2018-02-08,115.35621643066406
2018-02-09,117.12484741210938
2018-02-12,118.03057861328125
2018-02-13,118.406494140625
2018-02-14,120.1324234008789
2018-02-15,120.3716812133789
2018-02-16,120.61091613769531
2018-02-20,118.82518005371094
2018-02-21,118.37232971191406
2018-02-22,117.60334014892578
2018-02-23,119.39763641357422
2018-02-26,121.8241958618164
2018-02-27,120.93560028076172
2018-02-28,118.76539611816406
2018-03-01,118.73970031738281
2018-03-02,117.80839538574219
2018-03-05,119.26093292236328
2018-03-06,120.80743408203125
2018-03-07,118.662841796875
2018-03-08,119.95973205566406
2018-03-09,122.2186050415039
2018-03-12,121.52291107177734
2018-03-13,120.83580780029297
2018-03-14,119.8309097290039
2018-03-15,120.64681243896484
2018-03-16,121.37690734863281
2018-03-19,120.26033020019531
2018-03-20,121.5143051147461
2018-03-21,121.18794250488281
2018-03-22,118.65423583984375
2018-03-23,115.86286926269531
2018-03-26,118.71438598632812
2018-03-27,117.45181274414062
2018-03-28,119.20392608642578
2018-03-29,119.2640380859375
2018-04-02,115.81135559082031
2018-04-03,117.6579360961914
2018-04-04,119.0665054321289
2018-04-05,119.63337707519531
2018-04-06,117.8812484741211
2018-04-09,117.86405944824219
2018-04-10,118.40514373779297
2018-04-11,117.31436920166016
2018-04-12,117.91561889648438
2018-04-13,117.05671691894531
2018-04-16,118.13892364501953
2018-04-17,117.95856475830078
2018-04-18,117.21129608154297
2018-04-19,117.31436920166016
2018-04-20,117.52908325195312
2018-04-23,117.86405944824219
2018-04-24,114.12793731689453
2018-04-25,113.56111145019531
2018-04-26,114.18806457519531
2018-04-27,114.39421081542969
2018-04-30,113.02859497070312
2018-05-01,112.590576171875
2018-05-02,110.21147918701172
2018-05-03,109.34400177001953
2018-05-04,111.40531921386719
2018-05-07,110.78690338134766
2018-05-08,110.50350189208984
2018-05-09,111.43964385986328
2018-05-10,112.4101791381836
2018-05-11,112.72798919677734
2018-05-14,111.65438079833984
2018-05-15,111.53414154052734
2018-05-16,111.78319549560547
2018-05-17,112.27276611328125
2018-05-18,111.52554321289062
2018-05-21,112.63348388671875
2018-05-22,112.87398529052734
2018-05-23,112.42733764648438
2018-05-24,112.21263122558594
2018-05-25,112.53900909423828
2018-05-29,110.11699676513672
2018-05-30,111.80038452148438
2018-05-31,110.38322448730469
2018-06-01,111.04457092285156
2018-06-04,111.41389465332031
2018-06-05,110.94152069091797
2018-06-06,110.59796142578125
2018-06-07,112.1273193359375
2018-06-08,113.46659088134766
2018-06-11,112.7580795288086
2018-06-12,111.96317291259766
2018-06-13,112.08409881591797
2018-06-14,111.34103393554688
2018-06-15,111.78170013427734
2018-06-18,110.24370574951172
2018-06-19,110.7361831665039
2018-06-20,107.9971694946289
2018-06-21,106.66654205322266
2018-06-22,107.49603271484375
2018-06-25,106.89982604980469
2018-06-26,105.94937896728516
2018-06-27,104.84339904785156
2018-06-28,105.802490234375
2018-06-29,105.70742797851562
2018-07-02,105.7506332397461
2018-07-03,106.0789794921875
2018-07-05,105.93209838867188
2018-07-06,106.4332504272461
2018-07-09,108.35144805908203
2018-07-10,108.7575454711914
2018-07-11,108.04901123046875
2018-07-12,108.88713836669922
2018-07-13,109.4142074584961
2018-07-16,110.76211547851562
2018-07-17,111.28052520751953
2018-07-18,112.32603454589844
2018-07-19,108.16133880615234
2018-07-20,108.17861938476562
2018-07-23,107.34913635253906
2018-07-24,107.78981018066406
2018-07-25,109.11180114746094
2018-07-26,111.88539123535156
2018-07-27,112.95681762695312
2018-07-30,113.2765121459961
2018-07-31,112.44700622558594
2018-08-01,111.42742919921875
2018-08-02,110.88310241699219
2018-08-03,112.06681823730469
2018-08-06,112.32603454589844
2018-08-07,112.27421569824219
2018-08-08,111.64346313476562
2018-08-09,111.94587707519531
2018-08-10,111.34967803955078
2018-08-13,110.64115905761719
2018-08-14,110.20050811767578
2018-08-15,111.26327514648438
2018-08-16,112.61982727050781
2018-08-17,112.68893432617188
2018-08-20,113.5530014038086
2018-08-21,113.80357360839844
2018-08-22,111.81626892089844
2018-08-23,111.91130065917969
2018-08-24,112.7667007446289
2018-08-27,113.95906829833984
2018-08-28,114.29607391357422
2018-08-29,114.6244125366211
2018-08-30,113.7517318725586
2018-08-31,113.70852661132812
2018-09-04,114.16645050048828
2018-09-05,114.56391143798828
2018-09-06,114.54666900634766
2018-09-07,113.06049346923828
2018-09-10,110.89644622802734
2018-09-11,111.11372375488281
2018-09-12,110.2793960571289
2018-09-13,111.96543884277344
2018-09-14,112.99095916748047
2018-09-17,112.88668060302734
2018-09-18,114.17293548583984
2018-09-19,115.155029296875
2018-09-20,116.58903503417969
2018-09-21,116.841064453125
2018-09-24,115.44178771972656
2018-09-25,114.1034164428711
2018-09-26,112.54771423339844
2018-09-27,112.21746063232422
2018-09-28,112.7302474975586
2018-10-01,112.08712005615234
2018-10-02,112.5564193725586
2018-10-03,112.58248138427734
2018-10-04,113.66885375976562
2018-10-05,113.09525299072266
2018-10-08,114.42497253417969
2018-10-09,114.3641357421875
2018-10-10,111.3918228149414
2018-10-11,108.037109375
2018-10-12,107.46351623535156
2018-10-15,107.2375717163086
2018-10-16,108.41954040527344
2018-10-17,109.88829040527344
2018-10-18,108.75847625732422
2018-10-19,109.56674194335938
2018-10-22,107.82854461669922
2018-10-23,107.5938949584961
2018-10-24,105.64712524414062
2018-10-25,105.3690185546875
2018-10-26,105.41248321533203
2018-10-29,106.30764770507812
2018-10-30,109.3929214477539
2018-10-31,108.74979400634766
2018-11-01,108.81060791015625
2018-11-02,108.54988861083984
2018-11-05,109.96652221679688
2018-11-06,111.76554107666016
2018-11-07,113.22560119628906
2018-11-08,113.84268951416016
2018-11-09,113.87742614746094
2018-11-12,110.40975952148438
2018-11-13,110.20986938476562
2018-11-14,106.93338012695312
2018-11-15,109.14956665039062
2018-11-16,111.91329193115234
2018-11-19,113.43419647216797
2018-11-20,111.56564331054688
2018-11-21,111.03550720214844
2018-11-23,110.02735900878906
2018-11-26,113.27777099609375
2018-11-27,112.64335632324219
2018-11-28,113.59062957763672
2018-11-29,113.52980041503906
2018-11-30,113.30382537841797
2018-12-03,113.07786560058594
2018-12-04,110.10556030273438
2018-12-06,108.99315643310547
2018-12-07,108.04869079589844
2018-12-10,107.55900573730469
2018-12-11,105.78384399414062
2018-12-12,106.69328308105469
2018-12-13,106.24732971191406
2018-12-14,105.41659545898438
2018-12-17,104.87442016601562
2018-12-18,104.32350158691406
2018-12-19,104.20106506347656
2018-12-20,102.59207153320312
2018-12-21,101.49022674560547
2018-12-24,98.49083709716797
2018-12-26,102.46088409423828
2018-12-27,103.7725830078125
2018-12-28,103.39653778076172
2018-12-31,104.7170181274414
2019-01-02,102.63578033447266
2019-01-03,100.79067993164062
2019-01-04,103.78134155273438
2019-01-07,103.44904327392578
2019-01-08,103.0467758178711
2019-01-09,103.78134155273438
2019-01-10,105.1717300415039
2019-01-11,105.34661865234375
2019-01-14,105.44281768798828
2019-01-15,106.52715301513672
2019-01-16,106.94688415527344
2019-01-17,107.50653839111328
2019-01-18,108.44222259521484
2019-01-22,106.99935913085938
2019-01-23,107.57649230957031
2019-01-24,108.7657699584961
2019-01-25,109.29045867919922
2019-01-28,109.33417510986328
2019-01-29,109.15052795410156
2019-01-30,110.07748413085938
2019-01-31,109.7801513671875
2019-02-01,110.61089324951172
2019-02-04,110.21739196777344
2019-02-05,110.3398208618164
2019-02-06,109.78890228271484
2019-02-07,110.84700775146484
2019-02-08,109.99876403808594
2019-02-11,109.67523193359375
2019-02-12,111.28423309326172
2019-02-13,111.96629333496094
2019-02-14,110.99564361572266
2019-02-15,112.57843780517578
2019-02-19,112.89326477050781
2019-02-20,113.4529037475586
2019-02-21,113.5228500366211
2019-02-22,114.57220458984375
2019-02-25,115.85767364501953
2019-02-26,116.53974914550781
2019-02-27,115.97132873535156
2019-02-28,116.22496032714844
2019-03-01,116.32987213134766
2019-03-04,115.56036376953125
2019-03-05,116.0325698852539
2019-03-06,115.25431060791016
2019-03-07,114.98320770263672
2019-03-08,115.24711608886719
2019-03-11,115.99474334716797
2019-03-12,116.74246215820312
2019-03-13,116.98873901367188
2019-03-14,117.04151153564453
2019-03-15,118.02665710449219
2019-03-18,118.6951904296875
2019-03-19,116.9271469116211
2019-03-20,115.519775390625
2019-03-21,118.19377136230469
2019-03-22,118.65999603271484
2019-03-25,118.70398712158203
2019-03-26,118.7303695678711
2019-03-27,119.93543243408203
2019-03-28,120.41925048828125
2019-03-29,120.6479263305664
2019-04-01,121.4043960571289
2019-04-02,120.34004211425781
2019-04-03,120.15534210205078
2019-04-04,120.08499908447266
2019-04-05,119.97940063476562
2019-04-08,119.52201080322266
2019-04-09,118.91509246826172
2019-04-10,119.15257263183594
2019-04-11,119.8738784790039
2019-04-12,121.14051818847656
2019-04-15,120.32249450683594
2019-04-16,121.68585205078125
2019-04-17,119.51322174072266
2019-04-18,122.204833984375
2019-04-22,120.16411590576172
2019-04-23,121.3956069946289
2019-04-24,122.42474365234375
2019-04-25,122.43356323242188
2019-04-26,123.35714721679688
2019-04-29,124.43025207519531
2019-04-30,126.44461059570312
2019-05-01,125.85525512695312
2019-05-02,125.52098846435547
2019-05-03,126.09276580810547
2019-05-06,126.16314697265625
2019-05-07,124.65016174316406
2019-05-08,124.4918441772461
2019-05-09,124.75570678710938
2019-05-10,126.6292953491211
2019-05-13,126.1455307006836
2019-05-14,128.1686553955078
2019-05-15,128.88111877441406
2019-05-16,129.66397094726562
2019-05-17,129.73434448242188
2019-05-20,130.33250427246094
2019-05-21,129.71676635742188
2019-05-22,130.14776611328125
2019-05-23,129.2505645751953
2019-05-24,130.13015747070312
2019-05-28,128.66998291015625
2019-05-29,127.60569763183594
2019-05-30,128.1862335205078
2019-05-31,128.0454864501953
2019-06-03,129.1186065673828
2019-06-04,129.78712463378906
2019-06-05,131.81024169921875
2019-06-06,131.06256103515625
2019-06-07,132.2566375732422
2019-06-10,132.0708770751953
2019-06-11,131.95590209960938
2019-06-12,132.43350219726562
2019-06-13,132.15045166015625
2019-06-14,132.76963806152344
2019-06-17,132.60153198242188
2019-06-18,132.96421813964844
2019-06-19,134.08750915527344
2019-06-20,134.6092987060547
2019-06-21,133.9813690185547
2019-06-24,134.45896911621094
2019-06-25,135.44073486328125
2019-06-26,131.5225067138672
2019-06-27,131.9647216796875
2019-06-28,132.24778747558594
2019-07-01,133.92823791503906
2019-07-02,135.17543029785156
2019-07-03,136.47555541992188
2019-07-05,136.28985595703125
2019-07-08,136.0333251953125
2019-07-09,135.72377014160156
2019-07-10,135.61766052246094
2019-07-11,134.8216094970703
2019-07-12,135.67071533203125
2019-07-15,136.9443817138672
2019-07-16,136.73207092285156
2019-07-17,134.77735900878906
2019-07-18,135.0692901611328
2019-07-19,132.87574768066406
2019-07-22,132.4158477783203
2019-07-23,130.46112060546875
2019-07-24,131.65518188476562
2019-07-25,131.33676147460938
2019-07-26,132.61041259765625
2019-07-29,131.557861328125
2019-07-30,130.5672149658203
2019-07-31,129.6827392578125
2019-08-01,128.93983459472656
2019-08-02,129.9481201171875
2019-08-05,127.30348205566406
2019-08-06,129.09901428222656
2019-08-07,130.33731079101562
2019-08-08,131.09793090820312
2019-08-09,131.84974670410156
2019-08-12,129.53240966796875
2019-08-13,131.09793090820312
2019-08-14,126.9054946899414
2019-08-15,128.77178955078125
2019-08-16,129.85084533691406
2019-08-19,130.53184509277344
2019-08-20,129.58547973632812
2019-08-21,130.05422973632812
2019-08-22,130.7353057861328
2019-08-23,128.01109313964844
2019-08-26,130.319580078125
2019-08-27,130.10733032226562
2019-08-28,129.46168518066406
2019-08-29,129.96578979492188
2019-08-30,129.9834747314453
2019-09-03,130.52304077148438
2019-09-04,132.8138427734375
2019-09-05,134.21133422851562
2019-09-06,135.18426513671875
2019-09-09,132.7032470703125
2019-09-10,130.33782958984375
2019-09-11,130.0354766845703
2019-09-12,131.87623596191406
2019-09-13,130.10659790039062
2019-09-16,130.13328552246094
2019-09-17,130.94248962402344
2019-09-18,130.2489013671875
2019-09-19,130.6668243408203
2019-09-20,130.0799102783203
2019-09-23,130.31114196777344
2019-09-24,130.49786376953125
2019-09-25,130.5868377685547
2019-09-26,131.6983642578125
2019-09-27,131.6094512939453
2019-09-30,132.22305297851562
2019-10-01,129.43080139160156
2019-10-02,126.62073516845703
2019-10-03,126.03384399414062
2019-10-04,128.90611267089844
2019-10-07,127.29657745361328
2019-10-08,125.05565643310547
2019-10-09,125.6514892578125
2019-10-10,125.8826675415039
2019-10-11,126.80747985839844
2019-10-14,127.26099395751953
2019-10-15,127.43885803222656
2019-10-16,126.78081512451172
2019-10-17,124.92227935791016
2019-10-18,125.70476531982422
2019-10-21,126.19391632080078
2019-10-22,115.73626708984375
2019-10-23,117.52368927001953
2019-10-24,116.87451934814453
2019-10-25,115.98526000976562
2019-10-28,114.98041534423828
2019-10-29,114.65138244628906
2019-10-30,115.40725708007812
2019-10-31,116.54551696777344
2019-11-01,116.24317169189453
2019-11-04,115.78074645996094
2019-11-05,116.73225402832031
2019-11-06,117.6926498413086
2019-11-07,118.27954864501953
2019-11-08,118.52851867675781
2019-11-11,118.75083923339844
2019-11-12,118.58189392089844
2019-11-13,119.27550506591797
2019-11-14,119.11544799804688
2019-11-15,118.77751922607422
2019-11-18,119.41777038574219
2019-11-19,120.45820617675781
2019-11-20,120.43153381347656
2019-11-21,119.77351379394531
2019-11-22,120.1647720336914
2019-11-25,120.07584381103516
2019-11-26,121.54309844970703
2019-11-27,121.68536376953125
2019-11-29,121.57868194580078
2019-12-02,120.28034210205078
2019-12-03,119.71122741699219
2019-12-04,120.20032501220703
2019-12-05,119.43557739257812
2019-12-06,120.68942260742188
2019-12-09,121.18148040771484
2019-12-10,121.26200103759766
2019-12-11,120.44786071777344
2019-12-12,121.32462310791016
2019-12-13,121.36939239501953
2019-12-16,121.83460235595703
2019-12-17,122.55924224853516
2019-12-18,121.37828063964844
2019-12-19,122.09402465820312
2019-12-20,122.0582275390625
2019-12-23,121.87931060791016
2019-12-24,121.52145385742188
2019-12-26,121.93299865722656
2019-12-27,122.38928985595703
2019-12-30,122.11192321777344
2019-12-31,122.52348327636719
2020-01-02,123.02445220947266
2020-01-03,122.58609771728516
2020-01-06,122.72029876708984
2020-01-07,120.92201232910156
2020-01-08,122.2192611694336
2020-01-09,123.12287902832031
2020-01-10,121.23515319824219
2020-01-13,121.9061508178711
2020-01-14,122.25505065917969
2020-01-15,123.07817840576172
2020-01-16,124.22332000732422
2020-01-17,125.9052963256836
2020-01-21,126.06632232666016
2020-01-22,126.4510498046875
2020-01-23,120.05420684814453
2020-01-24,120.5820541381836
2020-01-27,119.64265441894531
2020-01-28,120.23316192626953
2020-01-29,119.23114776611328
2020-01-30,120.06317901611328
2020-01-31,117.75493621826172
2020-02-03,119.5353012084961
2020-02-04,118.61383819580078
2020-02-05,122.37137603759766
2020-02-06,122.12088775634766
2020-02-07,121.68248748779297
2020-02-10,121.870361328125
2020-02-11,122.90818786621094
2020-02-12,121.41410827636719
2020-02-13,122.46086120605469
2020-02-14,123.24813842773438
2020-02-18,121.56616973876953
2020-02-19,120.34049987792969
2020-02-20,119.86631774902344
2020-02-21,120.92201232910156
2020-02-24,119.99162292480469
2020-02-25,117.01235961914062
2020-02-26,115.01728057861328
2020-02-27,111.00920104980469
2020-02-28,107.18902587890625
2020-03-02,114.22998809814453
2020-03-03,112.1096420288086
2020-03-04,117.67442321777344
2020-03-05,114.53417205810547
2020-03-06,111.68914794921875
2020-03-09,104.64665985107422
2020-03-10,107.68161010742188
2020-03-11,101.40460968017578
2020-03-12,92.02062225341797
2020-03-13,96.76664733886719
2020-03-16,76.63883209228516
2020-03-17,86.82431030273438
2020-03-18,73.56787872314453
2020-03-19,77.51238250732422
2020-03-20,80.61035919189453
2020-03-23,79.57469940185547
2020-03-24,84.41979217529297
2020-03-25,83.01488494873047
2020-03-26,88.85961151123047
2020-03-27,90.01233673095703
2020-03-30,92.38985443115234
2020-03-31,89.47200012207031
2020-04-01,85.73462677001953
2020-04-02,87.52677154541016
2020-04-03,84.55486297607422
2020-04-06,89.13880157470703
2020-04-07,90.75981903076172
2020-04-08,94.50621032714844
2020-04-09,98.82897186279297
2020-04-13,95.83906555175781
2020-04-14,97.27998352050781
2020-04-15,92.0116195678711
2020-04-16,89.88626098632812
2020-04-17,94.62330627441406
2020-04-20,91.66038513183594
2020-04-21,91.66038513183594
2020-04-22,91.66941833496094
2020-04-23,90.46263885498047
2020-04-24,90.79584503173828
2020-04-27,92.66002655029297
2020-04-28,93.92085266113281
2020-04-29,95.46082305908203
2020-04-30,91.1470718383789
2020-05-01,86.50010681152344
2020-05-04,87.27458953857422
2020-05-05,87.22057342529297
2020-05-06,84.01451873779297
2020-05-07,86.27496337890625
2020-05-08,87.66184997558594
2020-05-11,86.0138168334961
2020-05-12,84.61792755126953
2020-05-13,80.92556762695312
2020-05-14,81.2497787475586
2020-05-15,81.33081817626953
2020-05-18,85.8246841430664
2020-05-19,83.99651336669922
2020-05-20,86.04083251953125
2020-05-21,89.30989837646484
2020-05-22,90.14745330810547
2020-05-26,93.08329010009766
2020-05-27,96.19929504394531
2020-05-28,96.89273071289062
2020-05-29,96.3433837890625
2020-06-01,98.29762268066406
2020-06-02,99.96368408203125
2020-06-03,103.08868408203125
2020-06-04,106.2677001953125
2020-06-05,111.99536895751953
2020-06-08,115.27344512939453
2020-06-09,113.70502471923828
2020-06-10,109.67977142333984
2020-06-11,100.2239761352539
2020-06-12,102.74432373046875
2020-06-15,104.1223373413086
2020-06-16,105.30091094970703
2020-06-17,104.09513092041016
2020-06-18,105.21023559570312
2020-06-19,105.672607421875
2020-06-22,105.3734359741211
2020-06-23,105.3371810913086
2020-06-24,102.3182144165039
2020-06-25,103.913818359375
2020-06-26,100.6319580078125
2020-06-29,102.35447692871094
2020-06-30,103.39705657958984
2020-07-01,101.99182891845703
2020-07-02,101.95557403564453
2020-07-06,103.86849212646484
2020-07-07,101.97370910644531
2020-07-08,102.60830688476562
2020-07-09,99.76163482666016
2020-07-10,103.20667266845703
2020-07-13,103.56932067871094
2020-07-14,107.47674560546875
2020-07-15,108.01162719726562
2020-07-16,109.24459075927734
2020-07-17,108.02975463867188
2020-07-20,107.6761703491211
2020-07-21,109.17206573486328
2020-07-22,110.82209014892578
2020-07-23,107.53112030029297
2020-07-24,107.23194122314453
2020-07-27,105.73607635498047
2020-07-28,104.28553009033203
2020-07-29,105.93550872802734
2020-07-30,105.10147094726562
2020-07-31,103.73249053955078
2020-08-03,103.7143783569336
2020-08-04,102.53579711914062
2020-08-05,104.33084869384766
2020-08-06,103.11599731445312
2020-08-07,106.39788055419922
2020-08-10,107.99348449707031
2020-08-11,108.71878051757812
2020-08-12,107.75777435302734
2020-08-13,108.12947845458984
2020-08-14,107.52206420898438
2020-08-17,105.08332824707031
2020-08-18,104.19485473632812
2020-08-19,102.62646484375
2020-08-20,102.01902770996094
2020-08-21,101.3844223022461
2020-08-24,104.16767120361328
2020-08-25,104.82042694091797
2020-08-26,102.9346923828125
2020-08-27,106.23470306396484
2020-08-28,105.06519317626953
2020-08-31,105.2011947631836
2020-09-01,103.97728729248047
2020-09-02,106.50668334960938
2020-09-03,104.57562255859375
2020-09-04,105.6816635131836
2020-09-08,103.11599731445312
2020-09-09,103.79193878173828
2020-09-10,102.12039184570312
2020-09-11,103.58185577392578
2020-09-14,104.55009460449219
2020-09-15,102.44007110595703
2020-09-16,103.37178039550781
2020-09-17,102.85111999511719
2020-09-18,101.94683074951172
2020-09-21,99.97384643554688
2020-09-22,99.79117584228516
2020-09-23,98.18353271484375
2020-09-24,98.48497772216797
2020-09-25,98.7498779296875
2020-09-28,100.67717742919922
2020-09-29,98.13787841796875
2020-09-30,98.82292938232422
2020-10-01,98.47584533691406
2020-10-02,99.1791763305664
2020-10-05,102.2208480834961
2020-10-06,101.8737564086914
2020-10-07,103.9472427368164
2020-10-08,105.60967254638672
2020-10-09,105.80147552490234
2020-10-12,106.44999694824219
2020-10-13,103.11602783203125
2020-10-14,102.33047485351562
2020-10-15,102.88766479492188
2020-10-16,103.50877380371094
2020-10-19,102.15692901611328
2020-10-20,107.88406372070312
2020-10-21,114.17752075195312
2020-10-22,115.21883392333984
2020-10-23,115.06355285644531
2020-10-26,111.01710510253906
2020-10-27,108.77921295166016
2020-10-28,110.9805679321289
2020-10-29,111.85743713378906
2020-10-30,110.25895690917969
2020-11-02,113.19102478027344
2020-11-03,115.4015121459961
2020-11-04,112.716064453125
2020-11-05,116.47022247314453
2020-11-06,116.00438690185547
2020-11-09,122.65406799316406
2020-11-10,124.5539779663086
2020-11-11,123.27521514892578
2020-11-12,120.93685150146484
2020-11-13,122.9737548828125
2020-11-16,124.49004364013672
2020-11-17,123.34825897216797
2020-11-18,122.73625946044922
2020-11-19,122.27958679199219
2020-11-20,122.90069580078125
2020-11-23,122.9737548828125
2020-11-24,124.58138275146484
2020-11-25,124.24342346191406
2020-11-27,122.80022430419922
2020-11-30,118.42491149902344
2020-12-01,121.85941314697266
2020-12-02,122.4348373413086
2020-12-03,123.3939208984375
2020-12-04,124.37127685546875
2020-12-07,122.30697631835938
2020-12-08,123.54920196533203
2020-12-09,124.00880432128906
2020-12-10,125.66338348388672
2020-12-11,124.04559326171875
2020-12-14,123.16317749023438
2020-12-15,126.16893005371094
2020-12-16,126.33441162109375
2020-12-17,126.87673950195312
2020-12-18,127.63961791992188
2020-12-21,126.98699951171875
2020-12-22,125.45194244384766
2020-12-23,126.80316162109375
2020-12-24,127.29954528808594
2020-12-28,127.9429931640625
2020-12-29,127.17086791992188
2020-12-30,127.84187316894531
2020-12-31,129.0276336669922
2021-01-04,124.68901824951172
2021-01-05,123.65953063964844
2021-01-06,127.86028289794922
2021-01-07,127.83269500732422
2021-01-08,128.36578369140625
2021-01-11,126.32516479492188
2021-01-12,129.0736083984375
2021-01-13,130.75572204589844
2021-01-14,130.820068359375
2021-01-15,131.6656951904297
2021-01-19,131.91392517089844
2021-01-20,133.3019256591797
2021-01-21,136.70294189453125
2021-01-22,134.05563354492188
2021-01-25,134.53366088867188
2021-01-26,132.0977783203125
2021-01-27,128.22793579101562
2021-01-28,128.68751525878906
2021-01-29,125.2865219116211
2021-02-01,127.0421371459961
2021-02-02,128.53126525878906
2021-02-03,127.45584106445312
2021-02-04,132.2999725341797
2021-02-05,133.13644409179688
2021-02-08,134.38658142089844
2021-02-09,135.26893615722656
2021-02-10,134.1383514404297
2021-02-11,134.51524353027344
2021-02-12,134.16595458984375
2021-02-16,135.5079803466797
2021-02-17,136.45474243164062
2021-02-18,135.75613403320312
2021-02-19,134.11996459960938
2021-02-22,135.92160034179688
2021-02-23,137.26364135742188
2021-02-24,138.76194763183594
2021-02-25,136.0410919189453
2021-02-26,133.7431182861328
2021-03-01,138.23794555664062
2021-03-02,137.07061767578125
2021-03-03,138.5321502685547
2021-03-04,136.97869873046875
2021-03-05,140.04881286621094
2021-03-08,143.16488647460938
2021-03-09,142.1667022705078
2021-03-10,143.60850524902344
2021-03-11,143.34048461914062
2021-03-12,145.3553466796875
2021-03-15,145.4199981689453
2021-03-16,144.61595153808594
2021-03-17,145.95606994628906
2021-03-18,144.9486541748047
2021-03-19,137.98910522460938
2021-03-22,136.40866088867188
2021-03-23,135.86337280273438
2021-03-24,137.9706573486328
2021-03-25,141.2054901123047
2021-03-26,142.00035095214844
2021-03-29,142.1944122314453
2021-03-30,142.36077880859375
2021-03-31,139.0057830810547
2021-04-01,139.20912170410156
2021-04-05,140.51229858398438
2021-04-06,140.25350952148438
2021-04-07,140.7526092529297
2021-04-08,138.96884155273438
2021-04-09,140.1610565185547
2021-04-12,140.3367156982422
2021-04-13,140.67868041992188
2021-04-14,143.65472412109375
2021-04-15,142.66580200195312
2021-04-16,144.13531494140625
2021-04-19,142.6842498779297
2021-04-20,143.93197631835938
2021-04-21,145.45700073242188
2021-04-22,144.06137084960938
2021-04-23,145.88211059570312
2021-04-26,143.93197631835938
2021-04-27,143.442138671875
2021-04-28,142.13894653320312
2021-04-29,143.9042510986328
2021-04-30,142.94305419921875
2021-05-03,144.7268524169922
2021-05-04,146.51988220214844
2021-05-05,147.22227478027344
2021-05-06,148.34060668945312
2021-05-07,148.6271514892578
2021-05-10,149.4219970703125
2021-05-11,144.81927490234375
2021-05-12,142.10198974609375
2021-05-13,145.80824279785156
2021-05-14,148.349853515625
2021-05-17,148.1095733642578
2021-05-18,145.3738250732422
2021-05-19,145.1057586669922
2021-05-20,146.77867126464844
2021-05-21,147.0281982421875
2021-05-24,146.70469665527344
2021-05-25,144.68988037109375
2021-05-26,145.23516845703125
2021-05-27,147.27774047851562
2021-05-28,147.60121154785156
2021-06-01,148.7010955810547
2021-06-02,148.06333923339844
2021-06-03,148.80271911621094
