,RJF
2014-06-10,28.63306999206543
2014-06-11,28.101455688476562
2014-06-12,27.947113037109375
2014-06-13,27.992847442626953
2014-06-16,27.815635681152344
2014-06-17,28.815994262695312
2014-06-18,28.987483978271484
2014-06-19,28.587337493896484
2014-06-20,28.867435455322266
2014-06-23,29.056076049804688
2014-06-24,28.68451499938965
2014-06-25,28.93031883239746
2014-06-26,28.867435455322266
2014-06-27,28.947723388671875
2014-06-30,29.091094970703125
2014-07-01,29.26312828063965
2014-07-02,29.10254669189453
2014-07-03,29.670269012451172
2014-07-07,29.366334915161133
2014-07-08,28.87891387939453
2014-07-09,28.67247200012207
2014-07-10,28.276777267456055
2014-07-11,28.39147186279297
2014-07-14,28.50042724609375
2014-07-15,28.48322868347168
2014-07-16,28.397212982177734
2014-07-17,28.3857364654541
2014-07-18,28.706871032714844
2014-07-21,28.55777931213379
2014-07-22,28.81009292602539
2014-07-23,28.81009292602539
2014-07-24,29.50969886779785
2014-07-25,29.056676864624023
2014-07-28,29.056676864624023
2014-07-29,28.827301025390625
2014-07-30,29.647336959838867
2014-07-31,29.21725082397461
2014-08-01,28.884645462036133
2014-08-04,29.033733367919922
2014-08-05,28.80436134338379
2014-08-06,28.95918846130371
2014-08-07,28.67820167541504
2014-08-08,29.29178810119629
2014-08-11,29.57278060913086
2014-08-12,29.635868072509766
2014-08-13,29.825092315673828
2014-08-14,29.8824462890625
2014-08-15,29.819366455078125
2014-08-18,30.16343116760254
2014-08-19,30.123302459716797
2014-08-20,30.410001754760742
2014-08-21,30.97773551940918
2014-08-22,31.01789093017578
2014-08-25,31.367685317993164
2014-08-26,31.470909118652344
2014-08-27,31.13255500793457
2014-08-28,31.166975021362305
2014-08-29,31.33327865600586
2014-09-02,31.511049270629883
2014-09-03,31.373409271240234
2014-09-04,31.470909118652344
2014-09-05,31.53398323059082
2014-09-08,31.568387985229492
2014-09-09,31.24152183532715
2014-09-10,31.327533721923828
2014-09-11,31.264455795288086
2014-09-12,31.258726119995117
2014-09-15,31.258726119995117
2014-09-16,31.493844985961914
2014-09-17,31.683067321777344
2014-09-18,32.15331268310547
2014-09-19,31.941123962402344
2014-09-22,31.71748161315918
2014-09-23,31.201391220092773
2014-09-24,31.063758850097656
2014-09-25,31.126842498779297
2014-09-26,31.470909118652344
2014-09-29,31.17182159423828
2014-09-30,30.815265655517578
2014-10-01,30.04458999633789
2014-10-02,30.314891815185547
2014-10-03,30.705982208251953
2014-10-06,30.46442222595215
2014-10-07,29.84330177307129
2014-10-08,30.17111587524414
2014-10-09,29.42345428466797
2014-10-10,29.296924591064453
2014-10-13,28.825313568115234
2014-10-14,28.790807723999023
2014-10-15,28.508996963500977
2014-10-16,28.67578125
2014-10-17,29.492460250854492
2014-10-20,29.50972557067871
2014-10-21,30.452930450439453
2014-10-22,29.929561614990234
2014-10-23,30.40692138671875
2014-10-24,30.596708297729492
2014-10-27,30.521947860717773
2014-10-28,31.13732147216797
2014-10-29,31.516916275024414
2014-10-30,31.72970962524414
2014-10-31,32.28182601928711
2014-11-03,32.12080001831055
2014-11-04,32.264583587646484
2014-11-05,32.56364440917969
2014-11-06,32.70742416381836
2014-11-07,32.460113525390625
2014-11-10,32.78793716430664
2014-11-11,33.06401443481445
2014-11-12,32.810935974121094
2014-11-13,32.655662536621094
2014-11-14,32.494625091552734
2014-11-17,32.327850341796875
2014-11-18,32.339332580566406
2014-11-19,32.207054138183594
2014-11-20,31.913734436035156
2014-11-21,32.29332733154297
2014-11-24,32.448604583740234
2014-11-25,32.47736740112305
2014-11-26,32.46586608886719
2014-11-28,32.37958908081055
2014-12-01,32.01727294921875
2014-12-02,32.327850341796875
2014-12-03,32.5521240234375
2014-12-04,32.598140716552734
2014-12-05,32.989234924316406
2014-12-08,33.16753005981445
2014-12-09,33.09275817871094
2014-12-10,32.35083770751953
2014-12-11,32.40261459350586
2014-12-12,31.528413772583008
2014-12-15,31.516916275024414
2014-12-16,31.022308349609375
2014-12-17,32.01727294921875
2014-12-18,32.580894470214844
2014-12-19,32.626895904541016
2014-12-22,32.77642822265625
2014-12-23,33.21352005004883
2014-12-24,33.2020378112793
2014-12-26,33.10425567626953
2014-12-29,33.17902755737305
2014-12-30,33.213645935058594
2014-12-31,33.05208969116211
2015-01-02,32.97132110595703
2015-01-05,32.04248809814453
2015-01-06,31.200164794921875
2015-01-07,31.477092742919922
2015-01-08,32.10593795776367
2015-01-09,31.517473220825195
2015-01-12,31.090539932250977
2015-01-13,30.934791564941406
2015-01-14,30.490549087524414
2015-01-15,29.971323013305664
2015-01-16,30.37515640258789
2015-01-20,30.115550994873047
2015-01-21,30.184776306152344
2015-01-22,31.39056396484375
2015-01-23,30.352083206176758
2015-01-26,31.107864379882812
2015-01-27,30.90593147277832
2015-01-28,30.167463302612305
2015-01-29,30.738628387451172
2015-01-30,30.357858657836914
2015-02-02,30.727096557617188
2015-02-03,31.517473220825195
2015-02-04,31.48287010192871
2015-02-05,31.857852935791016
2015-02-06,32.504032135009766
2015-02-09,32.0193977355957
2015-02-10,32.42903137207031
2015-02-11,32.573246002197266
2015-02-12,33.121315002441406
2015-02-13,32.91362762451172
2015-02-17,32.87901306152344
2015-02-18,32.44632339477539
2015-02-19,32.382869720458984
2015-02-20,32.65401077270508
2015-02-23,32.59632873535156
2015-02-24,33.2771110534668
2015-02-25,33.04633331298828
2015-02-26,32.954010009765625
2015-02-27,32.95979690551758
2015-03-02,33.55403137207031
2015-03-03,33.42709732055664
2015-03-04,33.36363983154297
2015-03-05,33.49057388305664
2015-03-06,33.911720275878906
2015-03-09,33.8944091796875
2015-03-10,33.398250579833984
2015-03-11,33.90019226074219
2015-03-12,34.41364288330078
2015-03-13,33.877098083496094
2015-03-16,34.12518310546875
2015-03-17,33.94634246826172
2015-03-18,33.58287048339844
2015-03-19,33.12710952758789
2015-03-20,33.59440612792969
2015-03-23,33.30595779418945
2015-03-24,33.12710952758789
2015-03-25,32.59632873535156
2015-03-26,32.700164794921875
2015-03-27,32.83863830566406
2015-03-30,33.243770599365234
2015-03-31,32.86178970336914
2015-04-01,32.67657470703125
2015-04-02,32.989112854003906
2015-04-06,32.99489212036133
2015-04-07,32.7807731628418
2015-04-08,33.0064811706543
2015-04-09,32.84440994262695
2015-04-10,32.34668731689453
2015-04-13,32.3582649230957
2015-04-14,32.74604415893555
2015-04-15,32.93702697753906
2015-04-16,33.18589401245117
2015-04-17,32.647640228271484
2015-04-20,32.75181198120117
2015-04-21,32.86178970336914
2015-04-22,32.989112854003906
2015-04-23,33.3132209777832
2015-04-24,33.02384948730469
2015-04-27,32.93702697753906
2015-04-28,33.11643981933594
2015-04-29,33.22060775756836
2015-04-30,32.71709060668945
2015-05-01,32.86178970336914
2015-05-04,33.34795379638672
2015-05-05,33.22639083862305
2015-05-06,33.24955368041992
2015-05-07,33.46369934082031
2015-05-08,33.544708251953125
2015-05-11,33.741493225097656
2015-05-12,33.29585266113281
2015-05-13,33.417381286621094
2015-05-14,33.75886535644531
2015-05-15,33.52737045288086
2015-05-18,34.05980682373047
2015-05-19,33.85723876953125
2015-05-20,34.0019416809082
2015-05-21,33.955650329589844
2015-05-22,33.88618469238281
2015-05-26,33.6373176574707
2015-05-27,33.87461853027344
2015-05-28,33.996150970458984
2015-05-29,33.6373176574707
2015-06-01,33.61418151855469
2015-06-02,33.70098876953125
2015-06-03,34.36076736450195
2015-06-04,34.158203125
2015-06-05,34.4822998046875
2015-06-08,34.354976654052734
2015-06-09,34.326045989990234
2015-06-10,34.939517974853516
2015-06-11,34.98581314086914
2015-06-12,34.939517974853516
2015-06-15,34.76011276245117
2015-06-16,34.89323043823242
2015-06-17,34.58070373535156
2015-06-18,34.8758659362793
2015-06-19,34.8064079284668
2015-06-22,35.32729721069336
2015-06-23,35.471981048583984
2015-06-24,35.11314392089844
2015-06-25,35.17102813720703
2015-06-26,35.350440979003906
2015-06-29,34.444908142089844
2015-06-30,34.5842170715332
2015-07-01,34.833831787109375
2015-07-02,34.671295166015625
2015-07-06,34.352046966552734
2015-07-07,34.02116775512695
2015-07-08,33.10403823852539
2015-07-09,33.463932037353516
2015-07-10,34.044395446777344
2015-07-13,34.5958251953125
2015-07-14,34.723533630371094
2015-07-15,34.88027572631836
2015-07-16,35.512977600097656
2015-07-17,35.35044860839844
2015-07-20,35.35624694824219
2015-07-21,35.007965087890625
2015-07-22,35.25175857543945
2015-07-23,34.71773910522461
2015-07-24,34.23593521118164
2015-07-27,33.64966583251953
2015-07-28,33.93989181518555
2015-07-29,34.398475646972656
2015-07-30,34.6480827331543
2015-07-31,34.24755859375
2015-08-03,34.224334716796875
2015-08-04,34.555198669433594
2015-08-05,34.49135208129883
2015-08-06,34.16047668457031
2015-08-07,34.02698516845703
2015-08-10,34.5203742980957
2015-08-11,33.6903076171875
2015-08-12,33.38266372680664
2015-08-13,33.59162902832031
2015-08-14,33.95730972290039
2015-08-17,34.02698516845703
2015-08-18,33.94571304321289
2015-08-19,33.38846206665039
2015-08-20,32.192691802978516
2015-08-21,30.85762596130371
2015-08-24,29.017541885375977
2015-08-25,29.081390380859375
2015-08-26,30.25975227355957
2015-08-27,31.165266036987305
2015-08-28,31.025957107543945
2015-08-31,30.758949279785156
2015-09-01,29.63283348083496
2015-09-02,30.132041931152344
2015-09-03,30.00434684753418
2015-09-04,29.60962677001953
2015-09-08,30.468704223632812
2015-09-09,30.03335952758789
2015-09-10,30.37582778930664
2015-09-11,30.097209930419922
2015-09-14,30.091405868530273
2015-09-15,30.491943359375
2015-09-16,30.70670509338379
2015-09-17,29.923072814941406
2015-09-18,28.976909637451172
2015-09-21,29.203292846679688
2015-09-22,28.895645141601562
2015-09-23,28.762134552001953
2015-09-24,28.52995491027832
2015-09-25,28.8317928314209
2015-09-28,28.18747329711914
2015-09-29,28.519567489624023
2015-09-30,28.915756225585938
2015-10-01,29.0439453125
2015-10-02,28.7001895904541
2015-10-05,29.585786819458008
2015-10-06,29.323596954345703
2015-10-07,29.63239288330078
2015-10-08,29.813003540039062
2015-10-09,29.813003540039062
2015-10-12,29.923702239990234
2015-10-13,29.71395492553711
2015-10-14,29.271160125732422
2015-10-15,30.273284912109375
2015-10-16,30.418935775756836
2015-10-19,30.232507705688477
2015-10-20,30.372331619262695
2015-10-21,29.842140197753906
2015-10-22,30.681119918823242
2015-10-23,31.094799041748047
2015-10-26,31.368623733520508
2015-10-27,31.246274948120117
2015-10-28,32.650394439697266
2015-10-29,32.42899703979492
2015-10-30,32.10856246948242
2015-11-02,32.77858352661133
2015-11-03,32.89509582519531
2015-11-04,32.95918655395508
2015-11-05,33.09901809692383
2015-11-06,33.97297668457031
2015-11-09,33.60590362548828
2015-11-10,33.60008239746094
2015-11-11,33.61173629760742
2015-11-12,33.087364196777344
2015-11-13,32.73779296875
2015-11-16,33.0582389831543
2015-11-17,32.982505798339844
2015-11-18,33.38450241088867
2015-11-19,33.18642044067383
2015-11-20,33.52434539794922
2015-11-23,33.477725982666016
2015-11-24,33.838958740234375
2015-11-25,33.93800354003906
2015-11-27,34.03705978393555
2015-11-30,34.21765899658203
2015-12-01,34.3516731262207
2015-12-02,34.16522979736328
2015-12-03,33.838958740234375
2015-12-04,34.56140899658203
2015-12-07,34.462364196777344
2015-12-08,34.38079071044922
2015-12-09,33.49521255493164
2015-12-10,33.763221740722656
2015-12-11,32.982505798339844
2015-12-14,32.813533782958984
2015-12-15,33.815650939941406
2015-12-16,34.328365325927734
2015-12-17,34.3516731262207
2015-12-18,33.850608825683594
2015-12-21,34.4332389831543
2015-12-22,34.5206298828125
2015-12-23,34.08364486694336
2015-12-24,33.908870697021484
2015-12-28,34.048702239990234
2015-12-29,34.45653533935547
2015-12-30,34.16424560546875
2015-12-31,33.88947677612305
2016-01-04,32.93657302856445
2016-01-05,33.00672149658203
2016-01-06,31.7205867767334
2016-01-07,30.411087036132812
2016-01-08,29.71540069580078
2016-01-11,29.972637176513672
2016-01-12,29.639402389526367
2016-01-13,28.364973068237305
2016-01-14,28.87357521057129
2016-01-15,28.20128059387207
2016-01-19,28.288969039916992
2016-01-20,27.634218215942383
2016-01-21,26.125940322875977
2016-01-22,26.576086044311523
2016-01-25,25.021032333374023
2016-01-26,25.237337112426758
2016-01-27,25.401037216186523
2016-01-28,24.97426414489746
2016-01-29,25.611488342285156
2016-02-01,25.868709564208984
2016-02-02,24.49489402770996
2016-02-03,24.377975463867188
2016-02-04,25.295795440673828
2016-02-05,25.371795654296875
2016-02-08,24.518278121948242
2016-02-09,24.787200927734375
2016-02-10,24.465660095214844
2016-02-11,23.635526657104492
2016-02-12,23.968751907348633
2016-02-16,24.681962966918945
2016-02-17,25.31918716430664
2016-02-18,25.266565322875977
2016-02-19,25.646570205688477
2016-02-22,25.86286735534668
2016-02-23,25.395187377929688
2016-02-24,25.091188430786133
2016-02-25,25.781021118164062
2016-02-26,26.283775329589844
2016-02-29,25.629026412963867
2016-03-01,26.75731086730957
2016-03-02,26.961923599243164
2016-03-03,27.078842163085938
2016-03-04,27.04376792907715
2016-03-07,27.15484046936035
2016-03-08,26.5410099029541
2016-03-09,26.593626022338867
2016-03-10,26.599464416503906
2016-03-11,27.739444732666016
2016-03-14,27.62252426147461
2016-03-15,27.090532302856445
2016-03-16,27.055456161499023
2016-03-17,27.593292236328125
2016-03-18,28.09604835510254
2016-03-21,28.20128059387207
2016-03-22,28.125286102294922
2016-03-23,27.692678451538086
2016-03-24,27.417909622192383
2016-03-28,27.50560188293457
2016-03-29,27.903133392333984
2016-03-30,28.03228759765625
2016-03-31,27.95009422302246
2016-04-01,28.055774688720703
2016-04-04,27.73288345336914
2016-04-05,27.016666412353516
2016-04-06,27.691789627075195
2016-04-07,26.112592697143555
2016-04-08,26.20064353942871
2016-04-11,26.482440948486328
2016-04-12,27.139951705932617
2016-04-13,28.449098587036133
2016-04-14,28.44322395324707
2016-04-15,27.961837768554688
2016-04-18,27.961837768554688
2016-04-19,28.36104393005371
2016-04-20,28.74263572692871
2016-04-21,31.243532180786133
2016-04-22,31.65447998046875
2016-04-25,31.40791130065918
2016-04-26,31.754281997680664
2016-04-27,31.625106811523438
2016-04-28,31.038061141967773
2016-04-29,30.62710952758789
2016-05-02,30.996957778930664
2016-05-03,30.15158462524414
2016-05-04,29.963726043701172
2016-05-05,29.94611358642578
2016-05-06,29.81694984436035
2016-05-09,29.56452751159668
2016-05-10,30.679948806762695
2016-05-11,30.069398880004883
2016-05-12,30.11049461364746
2016-05-13,29.593873977661133
2016-05-16,29.805219650268555
2016-05-17,29.822834014892578
2016-05-18,30.879541397094727
2016-05-19,30.274869918823242
2016-05-20,30.756267547607422
2016-05-23,30.715167999267578
2016-05-24,31.443126678466797
2016-05-25,31.87755012512207
2016-05-26,31.98322296142578
2016-05-27,32.51744842529297
2016-05-31,32.916656494140625
2016-06-01,32.99884796142578
2016-06-02,33.216060638427734
2016-06-03,32.48810577392578
2016-06-06,32.98710250854492
2016-06-07,32.47636795043945
2016-06-08,32.3941650390625
2016-06-09,31.836454391479492
2016-06-10,31.032180786132812
2016-06-13,30.679948806762695
2016-06-14,30.157461166381836
2016-06-15,30.527301788330078
2016-06-16,30.50969696044922
2016-06-17,30.55078125
2016-06-20,30.914770126342773
2016-06-21,30.77387046813965
2016-06-22,30.90303611755371
2016-06-23,31.689695358276367
2016-06-24,28.701539993286133
2016-06-27,27.597862243652344
2016-06-28,27.762235641479492
2016-06-29,28.58171844482422
2016-06-30,29.065155029296875
2016-07-01,28.670154571533203
2016-07-05,27.803504943847656
2016-07-06,28.227983474731445
2016-07-07,28.85291290283203
2016-07-08,29.501432418823242
2016-07-11,29.60165023803711
2016-07-12,30.686431884765625
2016-07-13,30.30912208557129
2016-07-14,30.76308250427246
2016-07-15,31.134504318237305
2016-07-18,31.358535766601562
2016-07-19,31.18166160583496
2016-07-20,31.511810302734375
2016-07-21,31.64152717590332
2016-07-22,31.7535400390625
2016-07-25,31.853769302368164
2016-07-26,32.107269287109375
2016-07-27,32.260555267333984
2016-07-28,32.37256622314453
2016-07-29,32.366668701171875
2016-08-01,32.01884460449219
2016-08-02,31.54129981994629
2016-08-03,32.07779312133789
2016-08-04,32.042415618896484
2016-08-05,32.838314056396484
2016-08-08,32.9503288269043
2016-08-09,32.90317916870117
2016-08-10,32.814735412597656
2016-08-11,33.11540985107422
2016-08-12,33.07414627075195
2016-08-15,33.58706283569336
2016-08-16,33.42787551879883
2016-08-17,33.268699645996094
2016-08-18,33.16848373413086
2016-08-19,33.10362243652344
2016-08-22,33.03876876831055
2016-08-23,33.20974349975586
2016-08-24,33.13311004638672
2016-08-25,33.36302947998047
2016-08-26,33.70497131347656
2016-08-29,33.81108474731445
2016-08-30,34.30632781982422
2016-08-31,34.294525146484375
2016-09-01,33.99385452270508
2016-09-02,34.24735641479492
2016-09-06,33.92900848388672
2016-09-07,34.20018768310547
2016-09-08,34.20609664916992
2016-09-09,33.840572357177734
2016-09-12,34.27094650268555
2016-09-13,33.5045166015625
2016-09-14,33.28049087524414
2016-09-15,33.83467102050781
2016-09-16,33.22153854370117
2016-09-19,33.28049087524414
2016-09-20,33.58706283569336
2016-09-21,34.064598083496094
2016-09-22,34.577518463134766
2016-09-23,34.20018768310547
2016-09-26,33.398406982421875
2016-09-27,33.60475158691406
2016-09-28,33.94668197631836
2016-09-29,33.51482009887695
2016-09-30,34.43772506713867
2016-10-03,34.33123779296875
2016-10-04,34.64479064941406
2016-10-05,35.18906784057617
2016-10-06,35.05891418457031
2016-10-07,34.881439208984375
2016-10-10,34.9110107421875
2016-10-11,34.490966796875
2016-10-12,34.366722106933594
2016-10-13,33.96443176269531
2016-10-14,34.431819915771484
2016-10-17,34.33715057373047
2016-10-18,34.5797119140625
2016-10-19,34.8991813659668
2016-10-20,34.79269790649414
2016-10-21,34.7571907043457
2016-10-24,34.79269790649414
2016-10-25,34.63887023925781
2016-10-26,34.98202133178711
2016-10-27,36.656272888183594
2016-10-28,35.95817184448242
2016-10-31,35.56770706176758
2016-11-01,35.715614318847656
2016-11-02,34.81043243408203
2016-11-03,35.12399673461914
2016-11-04,34.95834732055664
2016-11-07,36.0587272644043
2016-11-08,36.271728515625
2016-11-09,38.614505767822266
2016-11-10,39.839141845703125
2016-11-11,40.08171081542969
2016-11-14,41.466060638427734
2016-11-15,42.536895751953125
2016-11-16,42.38898849487305
2016-11-17,43.01609802246094
2016-11-18,43.35331726074219
2016-11-21,42.785362243652344
2016-11-22,43.38288497924805
2016-11-23,43.087093353271484
2016-11-25,42.8918571472168
2016-11-28,42.10501480102539
2016-11-29,42.063602447509766
2016-11-30,42.56055450439453
2016-12-01,43.56629180908203
2016-12-02,43.163997650146484
2016-12-05,43.49529266357422
2016-12-06,43.40064239501953
2016-12-07,43.57221984863281
2016-12-08,43.77336502075195
2016-12-09,43.27048873901367
2016-12-12,42.353492736816406
2016-12-13,42.359405517578125
2016-12-14,42.51913833618164
2016-12-15,42.897769927978516
2016-12-16,42.377166748046875
2016-12-19,42.31208801269531
2016-12-20,43.152164459228516
2016-12-21,42.97468566894531
2016-12-22,42.2647590637207
2016-12-23,42.47772979736328
2016-12-27,42.22333526611328
2016-12-28,41.48381805419922
2016-12-29,41.15740966796875
2016-12-30,41.10993194580078
2017-01-03,41.35326385498047
2017-01-04,42.914085388183594
2017-01-05,43.67373275756836
2017-01-06,44.30876159667969
2017-01-09,43.709354400634766
2017-01-10,44.172264099121094
2017-01-11,44.45118713378906
2017-01-12,43.81024169921875
2017-01-13,44.142581939697266
2017-01-17,42.80727005004883
2017-01-18,43.22270202636719
2017-01-19,42.85474395751953
2017-01-20,43.14555740356445
2017-01-23,43.282047271728516
2017-01-24,44.065433502197266
2017-01-25,44.87255096435547
2017-01-26,45.79243469238281
2017-01-27,45.09808349609375
2017-01-30,44.84288787841797
2017-01-31,44.46900177001953
2017-02-01,44.79541015625
2017-02-02,44.172264099121094
2017-02-03,45.311729431152344
2017-02-06,45.442291259765625
2017-02-07,45.63814163208008
2017-02-08,45.371070861816406
2017-02-09,46.02389907836914
2017-02-10,45.63814163208008
2017-02-13,46.04170227050781
2017-02-14,46.451194763183594
2017-02-15,46.920040130615234
2017-02-16,46.92599105834961
2017-02-17,46.801353454589844
2017-02-21,47.02688217163086
2017-02-22,47.27020263671875
2017-02-23,46.605499267578125
2017-02-24,46.581764221191406
2017-02-27,47.127750396728516
2017-02-28,46.62329864501953
2017-03-01,48.095115661621094
2017-03-02,47.187110900878906
2017-03-03,47.353275299072266
2017-03-06,46.98532485961914
2017-03-07,46.70046615600586
2017-03-08,46.688594818115234
2017-03-09,47.01499938964844
2017-03-10,47.062477111816406
2017-03-13,46.92599105834961
2017-03-14,46.427467346191406
2017-03-15,45.82211685180664
2017-03-16,46.237545013427734
2017-03-17,46.231605529785156
2017-03-20,46.08324432373047
2017-03-21,43.86365509033203
2017-03-22,44.101036071777344
2017-03-23,44.4215202331543
2017-03-24,44.32062530517578
2017-03-27,43.77463912963867
2017-03-28,44.57581329345703
2017-03-29,44.47492980957031
2017-03-30,45.29038619995117
2017-03-31,45.39156723022461
2017-04-03,45.39156723022461
2017-04-04,45.18920135498047
2017-04-05,44.349945068359375
2017-04-06,45.02252960205078
2017-04-07,45.129669189453125
2017-04-10,44.85587692260742
2017-04-11,44.4927864074707
2017-04-12,43.903526306152344
2017-04-13,43.2249641418457
2017-04-17,43.87971496582031
2017-04-18,43.49281311035156
2017-04-19,43.34400939941406
2017-04-20,44.141605377197266
2017-04-21,43.57614517211914
2017-04-24,44.689208984375
2017-04-25,44.75468063354492
2017-04-26,45.08205795288086
2017-04-27,44.582088470458984
2017-04-28,44.35588455200195
2017-05-01,44.61183547973633
2017-05-02,45.135616302490234
2017-05-03,45.50465774536133
2017-05-04,45.48085021972656
2017-05-05,45.236812591552734
2017-05-08,45.01658248901367
2017-05-09,44.95111083984375
2017-05-10,44.945152282714844
2017-05-11,44.61183547973633
2017-05-12,44.29041290283203
2017-05-15,45.06418991088867
2017-05-16,45.712989807128906
2017-05-17,42.724971771240234
2017-05-18,42.9749641418457
2017-05-19,43.457096099853516
2017-05-22,43.552337646484375
2017-05-23,43.635677337646484
2017-05-24,43.361873626708984
2017-05-25,43.83209991455078
2017-05-26,43.85590362548828
2017-05-30,43.45114517211914
2017-05-31,43.01663589477539
2017-06-01,43.93328094482422
2017-06-02,43.6475715637207
2017-06-05,43.92137145996094
2017-06-06,43.802330017089844
2017-06-07,44.02256774902344
2017-06-08,45.284423828125
2017-06-09,46.59986877441406
2017-06-12,46.86177062988281
2017-06-13,46.96891403198242
2017-06-14,46.98677062988281
2017-06-15,46.80223846435547
2017-06-16,46.70701217651367
2017-06-19,47.05817794799805
2017-06-20,46.51654052734375
2017-06-21,46.23678207397461
2017-06-22,45.94512176513672
2017-06-23,45.6058464050293
2017-06-26,46.12369918823242
2017-06-27,46.808189392089844
2017-06-28,48.04029846191406
2017-06-29,48.04627227783203
2017-06-30,47.879154205322266
2017-07-03,48.70280838012695
2017-07-05,48.66103744506836
2017-07-06,48.350669860839844
2017-07-07,48.57746124267578
2017-07-10,49.1802978515625
2017-07-11,48.80427551269531
2017-07-12,49.08478927612305
2017-07-13,49.25788879394531
2017-07-14,49.120609283447266
2017-07-17,49.401123046875
2017-07-18,49.3354606628418
2017-07-19,49.401123046875
2017-07-20,49.37724685668945
2017-07-21,49.371280670166016
2017-07-24,50.045719146728516
2017-07-25,50.72612380981445
2017-07-26,50.95292663574219
2017-07-27,49.37724685668945
2017-07-28,49.47272872924805
2017-07-31,49.651798248291016
2017-08-01,49.80101013183594
2017-08-02,49.41901397705078
2017-08-03,49.16835021972656
2017-08-04,49.47870635986328
2017-08-07,49.46677780151367
2017-08-08,49.46677780151367
2017-08-09,48.893802642822266
2017-08-10,47.6583251953125
2017-08-11,47.35990524291992
2017-08-14,47.879154205322266
2017-08-15,47.95078659057617
2017-08-16,47.70009994506836
2017-08-17,46.40494918823242
2017-08-18,46.464630126953125
2017-08-21,46.38703918457031
2017-08-22,47.150997161865234
2017-08-23,47.156978607177734
2017-08-24,47.025665283203125
2017-08-25,47.00178909301758
2017-08-28,46.804832458496094
2017-08-29,46.27961349487305
2017-08-30,46.673526763916016
2017-08-31,46.74515151977539
2017-09-01,47.127132415771484
2017-09-05,45.521610260009766
2017-09-06,45.44997024536133
2017-09-07,44.65020751953125
2017-09-08,44.95459747314453
2017-09-11,46.01102828979492
2017-09-12,46.685455322265625
2017-09-13,46.82869338989258
2017-09-14,46.73321533203125
2017-09-15,47.61056900024414
2017-09-18,48.296958923339844
2017-09-19,48.446163177490234
2017-09-20,49.132537841796875
2017-09-21,49.383216857910156
2017-09-22,49.484683990478516
2017-09-25,49.371280670166016
2017-09-26,49.50855255126953
2017-09-27,50.356082916259766
2017-09-28,50.47544479370117
2017-09-29,50.46348571777344
2017-10-02,50.59514236450195
2017-10-03,51.337158203125
2017-10-04,51.181575775146484
2017-10-05,51.46879959106445
2017-10-06,51.6243896484375
2017-10-09,51.504695892333984
2017-10-10,51.75004959106445
2017-10-11,51.69620895385742
2017-10-12,51.66028594970703
2017-10-13,51.0618782043457
2017-10-16,51.24739074707031
2017-10-17,50.33183288574219
2017-10-18,51.04991912841797
2017-10-19,51.29526138305664
2017-10-20,51.83981704711914
2017-10-23,51.65430450439453
2017-10-24,51.67824935913086
2017-10-25,51.30125045776367
2017-10-26,50.61307144165039
2017-10-27,51.15761947631836
2017-10-30,50.870384216308594
2017-10-31,50.732757568359375
2017-11-01,50.152305603027344
2017-11-02,51.47478103637695
2017-11-03,51.28329086303711
2017-11-06,51.055904388427734
2017-11-07,50.28395462036133
2017-11-08,50.36774444580078
2017-11-09,50.032623291015625
2017-11-10,49.99673080444336
2017-11-13,49.889015197753906
2017-11-14,49.68556213378906
2017-11-15,49.54193878173828
2017-11-16,49.84712219238281
2017-11-17,50.134361267089844
2017-11-20,50.69685745239258
2017-11-21,50.95417785644531
2017-11-22,50.846458435058594
2017-11-24,50.8344841003418
2017-11-27,51.037960052490234
2017-11-28,52.08515930175781
2017-11-29,52.89897537231445
2017-11-30,52.83914566040039
2017-12-01,52.80324935913086
2017-12-04,53.92226028442383
2017-12-05,52.85112762451172
2017-12-06,52.492069244384766
2017-12-07,52.93489456176758
2017-12-08,53.551246643066406
2017-12-11,53.28196716308594
2017-12-12,53.57518768310547
2017-12-13,52.57585144042969
2017-12-14,51.84579086303711
2017-12-15,52.80324935913086
2017-12-18,53.22810745239258
2017-12-19,53.060550689697266
2017-12-20,52.83914566040039
2017-12-21,54.06587600708008
2017-12-22,54.23939895629883
2017-12-26,53.802574157714844
2017-12-27,53.646995544433594
2017-12-28,53.754703521728516
2017-12-29,53.43754959106445
2018-01-02,53.32353591918945
2018-01-03,53.88762283325195
2018-01-04,54.331695556640625
2018-01-05,54.57770919799805
2018-01-08,55.021759033203125
2018-01-09,55.897911071777344
2018-01-10,56.648014068603516
2018-01-11,57.11007308959961
2018-01-12,58.08220291137695
2018-01-16,57.36811828613281
2018-01-17,57.75815963745117
2018-01-18,57.24809265136719
2018-01-19,57.7221565246582
2018-01-22,57.94419860839844
2018-01-23,57.950199127197266
2018-01-24,58.14821243286133
2018-01-25,57.51813507080078
2018-01-26,58.9643440246582
2018-01-29,58.20221710205078
2018-01-30,57.434112548828125
2018-01-31,57.842185974121094
2018-02-01,58.42426681518555
2018-02-02,56.60601043701172
2018-02-05,53.881622314453125
2018-02-06,54.8597526550293
2018-02-07,54.63772964477539
2018-02-08,51.64330291748047
2018-02-09,52.25538635253906
2018-02-12,53.413536071777344
2018-02-13,53.24553298950195
2018-02-14,54.61971664428711
2018-02-15,54.79374313354492
2018-02-16,55.543853759765625
2018-02-20,55.3458251953125
2018-02-21,54.7397346496582
2018-02-22,54.05563735961914
