,SLB
2017-09-18,55.22615051269531
2017-09-19,55.24241638183594
2017-09-20,55.02271270751953
2017-09-21,55.405155181884766
2017-09-22,55.98289108276367
2017-09-25,56.67454147338867
2017-09-26,55.999168395996094
2017-09-27,56.21072006225586
2017-09-28,56.27583694458008
2017-09-29,56.7640380859375
2017-10-02,56.4060173034668
2017-10-03,56.19445037841797
2017-10-04,55.999168395996094
2017-10-05,56.03984451293945
2017-10-06,55.608577728271484
2017-10-09,55.6004524230957
2017-10-10,55.6004524230957
2017-10-11,55.120361328125
2017-10-12,54.75419616699219
2017-10-13,54.65654754638672
2017-10-16,54.3554801940918
2017-10-17,54.11137390136719
2017-10-18,53.63127899169922
2017-10-19,52.48396301269531
2017-10-20,51.38545227050781
2017-10-23,50.376461029052734
2017-10-24,50.80772018432617
2017-10-25,51.62141799926758
2017-10-26,51.56446075439453
2017-10-27,51.71092987060547
2017-10-30,52.16661071777344
2017-10-31,52.07710647583008
2017-11-01,52.30493927001953
2017-11-02,51.46682357788086
2017-11-03,51.73534393310547
2017-11-06,54.583309173583984
2017-11-07,54.054405212402344
2017-11-08,54.567039489746094
2017-11-09,54.428714752197266
2017-11-10,53.49293899536133
2017-11-13,52.9233512878418
2017-11-14,51.084373474121094
2017-11-15,50.08353042602539
2017-11-16,49.88823318481445
2017-11-17,50.41714859008789
2017-11-20,50.22184753417969
2017-11-21,50.35205078125
2017-11-22,50.56361389160156
2017-11-24,50.392738342285156
2017-11-27,49.928932189941406
2017-11-28,50.68566131591797
2017-11-29,50.57174301147461
2017-11-30,51.14134216308594
2017-12-01,52.67111587524414
2017-12-04,52.56533432006836
2017-12-05,52.03229904174805
2017-12-06,50.9006233215332
2017-12-07,50.9006233215332
2017-12-08,52.106109619140625
2017-12-11,52.94255065917969
2017-12-12,52.63093185424805
2017-12-13,51.9092903137207
2017-12-14,51.14664077758789
2017-12-15,50.91702651977539
2017-12-18,52.15529251098633
2017-12-19,52.80314254760742
2017-12-20,53.532989501953125
2017-12-21,55.64871597290039
2017-12-22,55.304298400878906
2017-12-26,55.4437141418457
2017-12-27,55.69792938232422
2017-12-28,55.32069778442383
2017-12-29,55.263309478759766
2018-01-02,57.00999450683594
2018-01-03,58.49430847167969
2018-01-04,59.9457893371582
2018-01-05,60.35582733154297
2018-01-08,61.339881896972656
2018-01-09,61.42188262939453
2018-01-10,61.99591827392578
2018-01-11,63.184993743896484
2018-01-12,63.939453125
2018-01-16,63.28339385986328
2018-01-17,63.31620788574219
2018-01-18,62.62736511230469
2018-01-19,62.66837692260742
2018-01-22,65.43193054199219
2018-01-23,64.95630645751953
2018-01-24,64.1116714477539
2018-01-25,63.414608001708984
2018-01-26,63.64424133300781
2018-01-29,62.635562896728516
2018-01-30,61.126678466796875
2018-01-31,60.33941650390625
2018-02-01,61.922122955322266
2018-02-02,60.42961883544922
2018-02-05,58.51069641113281
2018-02-06,58.6676139831543
2018-02-07,57.602264404296875
2018-02-08,55.66154861450195
2018-02-09,53.836448669433594
2018-02-12,55.1990852355957
2018-02-13,54.439308166503906
2018-02-14,54.398033142089844
2018-02-15,54.678810119628906
2018-02-16,54.73661422729492
2018-02-20,54.18331527709961
2018-02-21,53.184051513671875
2018-02-22,53.646522521972656
2018-02-23,54.918312072753906
2018-02-26,55.108245849609375
2018-02-27,55.256893157958984
2018-02-28,54.20808792114258
2018-03-01,53.861228942871094
2018-03-02,54.067684173583984
2018-03-05,54.63752365112305
2018-03-06,55.025672912597656
2018-03-07,54.69532775878906
2018-03-08,55.116493225097656
2018-03-09,56.80122375488281
2018-03-12,56.23138427734375
2018-03-13,55.44684600830078
2018-03-14,54.86050033569336
2018-03-15,53.968589782714844
2018-03-16,54.58797073364258
2018-03-19,53.43178939819336
2018-03-20,54.14200210571289
2018-03-21,55.942344665527344
2018-03-22,54.10898208618164
2018-03-23,52.96932601928711
2018-03-26,53.233585357666016
2018-03-27,53.25010681152344
2018-03-28,52.201290130615234
2018-03-29,53.49786376953125
2018-04-02,52.42427444458008
2018-04-03,53.5061149597168
2018-04-04,53.52263259887695
2018-04-05,54.3154411315918
2018-04-06,53.1510124206543
2018-04-09,53.068424224853516
2018-04-10,55.09172439575195
2018-04-11,55.78544998168945
2018-04-12,55.79368591308594
2018-04-13,56.11577606201172
2018-04-16,56.58649826049805
2018-04-17,56.702125549316406
2018-04-18,58.08952331542969
2018-04-19,58.03995895385742
2018-04-20,57.172855377197266
2018-04-23,56.908573150634766
2018-04-24,56.38829803466797
2018-04-25,57.065486907958984
2018-04-26,57.371036529541016
2018-04-27,57.04896545410156
2018-04-30,56.619537353515625
2018-05-01,56.487396240234375
2018-05-02,56.702125549316406
2018-05-03,55.92583465576172
2018-05-04,56.80948257446289
2018-05-07,57.156333923339844
2018-05-08,57.428863525390625
2018-05-09,58.53546905517578
2018-05-10,58.73368835449219
2018-05-11,58.70064926147461
2018-05-14,59.130096435546875
2018-05-15,59.130096435546875
2018-05-16,60.37710189819336
2018-05-17,61.46720886230469
2018-05-18,61.351585388183594
2018-05-21,61.962711334228516
2018-05-22,60.88912582397461
2018-05-23,60.65786361694336
2018-05-24,58.81627655029297
2018-05-25,56.652565002441406
2018-05-29,56.214866638183594
2018-05-30,57.37930679321289
2018-05-31,56.71037292480469
2018-06-01,56.949859619140625
2018-06-04,57.040714263916016
2018-06-05,56.94921112060547
2018-06-06,57.306915283203125
2018-06-07,57.897525787353516
2018-06-08,57.7561149597168
2018-06-11,58.12214660644531
2018-06-12,57.065670013427734
2018-06-13,56.54159164428711
2018-06-14,56.84105682373047
2018-06-15,55.593265533447266
2018-06-18,55.76797103881836
2018-06-19,54.65327072143555
2018-06-20,54.52848815917969
2018-06-21,53.896278381347656
2018-06-22,55.38530731201172
2018-06-25,54.42865753173828
2018-06-26,54.91946029663086
2018-06-27,55.57663345336914
2018-06-28,55.74300765991211
2018-06-29,55.7596435546875
2018-07-02,54.245662689208984
2018-07-03,54.76972961425781
2018-07-05,55.26053237915039
2018-07-06,55.7596435546875
2018-07-09,56.849369049072266
2018-07-10,57.80601501464844
2018-07-11,56.849369049072266
2018-07-12,56.12565231323242
2018-07-13,56.63310623168945
2018-07-16,56.08405303955078
2018-07-17,55.518402099609375
2018-07-18,55.784610748291016
2018-07-19,55.66813659667969
2018-07-20,54.97769546508789
2018-07-23,54.6865348815918
2018-07-24,54.50353240966797
2018-07-25,54.719810485839844
2018-07-26,55.61822509765625
2018-07-27,55.76797103881836
2018-07-30,56.21717071533203
2018-07-31,56.167259216308594
2018-08-01,55.45185470581055
2018-08-02,54.852909088134766
2018-08-03,54.811317443847656
2018-08-06,54.6865348815918
2018-08-07,55.4684944152832
2018-08-08,55.243900299072266
2018-08-09,54.40370559692383
2018-08-10,54.93610382080078
2018-08-13,54.0460090637207
2018-08-14,53.90459442138672
2018-08-15,51.816627502441406
2018-08-16,51.98299789428711
2018-08-17,52.26583480834961
2018-08-20,52.82316970825195
2018-08-21,53.87131881713867
2018-08-22,54.145835876464844
2018-08-23,53.779823303222656
2018-08-24,54.27892303466797
2018-08-27,53.94618606567383
2018-08-28,53.297340393066406
2018-08-29,53.6467170715332
2018-08-30,53.521942138671875
2018-08-31,52.54033279418945
2018-09-04,51.91984558105469
2018-09-05,51.16520690917969
2018-09-06,50.486026763916016
2018-09-07,50.058387756347656
2018-09-10,50.29316711425781
2018-09-11,50.5782470703125
2018-09-12,50.99750518798828
2018-09-13,51.16520690917969
2018-09-14,51.341278076171875
2018-09-17,51.1232795715332
2018-09-18,51.140045166015625
2018-09-19,51.341278076171875
2018-09-20,51.62638473510742
2018-09-21,51.2574462890625
2018-09-24,51.651527404785156
2018-09-25,52.43133544921875
2018-09-26,51.04780960083008
2018-09-27,51.29098129272461
2018-09-28,51.08135223388672
2018-10-01,51.64314270019531
2018-10-02,51.89469909667969
2018-10-03,52.506797790527344
2018-10-04,52.69965744018555
2018-10-05,52.82543182373047
2018-10-08,52.77513122558594
2018-10-09,52.91766357421875
2018-10-10,50.99750518798828
2018-10-11,49.57204818725586
2018-10-12,49.748146057128906
2018-10-15,49.93260955810547
2018-10-16,50.04161071777344
2018-10-17,49.67267990112305
2018-10-18,48.99348068237305
2018-10-19,49.02703094482422
2018-10-22,47.6351203918457
2018-10-23,46.19290542602539
2018-10-24,44.448829650878906
2018-10-25,44.691993713378906
2018-10-26,44.356590270996094
2018-10-29,43.140769958496094
2018-10-30,43.87027359008789
2018-10-31,43.02336883544922
2018-11-01,43.31684875488281
2018-11-02,43.09884262084961
2018-11-05,43.56840515136719
2018-11-06,43.66902542114258
2018-11-07,43.87027359008789
2018-11-08,43.24977111816406
2018-11-09,42.26034927368164
2018-11-12,41.46377182006836
2018-11-13,39.694541931152344
2018-11-14,40.0886344909668
2018-11-15,40.315032958984375
2018-11-16,40.43241882324219
2018-11-19,40.50788497924805
2018-11-20,39.32560348510742
2018-11-21,39.94609069824219
2018-11-23,38.88119888305664
2018-11-26,39.099205017089844
2018-11-27,38.738651275634766
2018-11-28,38.914737701416016
2018-11-29,38.48710250854492
2018-11-30,37.816307067871094
2018-12-03,38.82249450683594
2018-12-04,37.3984375
2018-12-06,35.87266540527344
2018-12-07,36.48297882080078
2018-12-10,35.575984954833984
2018-12-11,34.95720291137695
2018-12-12,35.126731872558594
2018-12-13,34.770721435546875
2018-12-14,33.143218994140625
2018-12-17,33.10083770751953
2018-12-18,32.07517623901367
2018-12-19,32.03280258178711
2018-12-20,30.685029983520508
2018-12-21,30.261207580566406
2018-12-24,29.82890510559082
2018-12-26,31.032575607299805
2018-12-27,30.79522132873535
2018-12-28,31.024084091186523
2018-12-31,30.58331298828125
2019-01-02,31.532684326171875
2019-01-03,31.871742248535156
2019-01-04,33.13473892211914
2019-01-07,34.050209045410156
2019-01-08,34.47404479980469
2019-01-09,34.95720291137695
2019-01-10,35.30473327636719
2019-01-11,35.38104248046875
2019-01-14,35.02500915527344
2019-01-15,35.36407470703125
2019-01-16,34.965675354003906
2019-01-17,35.06740188598633
2019-01-18,37.91550827026367
2019-01-22,37.26280975341797
2019-01-23,36.71184158325195
2019-01-24,36.92376708984375
2019-01-25,38.14437484741211
2019-01-28,37.50016784667969
2019-01-29,37.29671859741211
2019-01-30,38.14437484741211
2019-01-31,37.47472381591797
2019-02-01,37.77140808105469
2019-02-04,37.80530548095703
2019-02-05,38.2630500793457
2019-02-06,38.203712463378906
2019-02-07,36.83898162841797
2019-02-08,36.2625846862793
2019-02-11,37.0339469909668
2019-02-12,37.77995300292969
2019-02-13,38.0886344909668
2019-02-14,37.848541259765625
2019-02-15,38.5430793762207
2019-02-19,39.04899597167969
2019-02-20,39.35768508911133
2019-02-21,38.34587860107422
2019-02-22,38.03718566894531
2019-02-25,38.40590286254883
2019-02-26,37.99430847167969
2019-02-27,38.028602600097656
2019-02-28,37.77995300292969
2019-03-01,38.748878479003906
2019-03-04,38.79176330566406
2019-03-05,38.40590286254883
2019-03-06,37.188297271728516
2019-03-07,36.43373107910156
2019-03-08,35.40476608276367
2019-03-11,36.0821647644043
2019-03-12,36.519466400146484
2019-03-13,36.99965286254883
2019-03-14,36.948204040527344
2019-03-15,36.347984313964844
2019-03-18,37.179718017578125
2019-03-19,37.08540725708008
2019-03-20,37.97716522216797
2019-03-21,37.91714096069336
2019-03-22,36.416568756103516
2019-03-25,36.416568756103516
2019-03-26,36.91389846801758
2019-03-27,36.596641540527344
2019-03-28,37.40266418457031
2019-03-29,37.35979080200195
2019-04-01,38.38017272949219
2019-04-02,38.14865493774414
2019-04-03,37.37693405151367
2019-04-04,37.814247131347656
2019-04-05,38.58596420288086
2019-04-08,39.58919143676758
2019-04-09,39.08329391479492
2019-04-10,39.05756759643555
2019-04-11,38.851783752441406
2019-04-12,39.14331817626953
2019-04-15,39.78641891479492
2019-04-16,40.59243392944336
2019-04-17,40.6524543762207
2019-04-18,39.0661506652832
2019-04-22,39.3148078918457
2019-04-23,39.349098205566406
2019-04-24,37.934295654296875
2019-04-25,37.128273010253906
2019-04-26,37.128273010253906
2019-04-29,37.239749908447266
2019-04-30,36.596641540527344
2019-05-01,35.473365783691406
2019-05-02,35.25898742675781
2019-05-03,35.39619064331055
2019-05-06,35.361900329589844
2019-05-07,34.81311798095703
2019-05-08,34.5301513671875
2019-05-09,34.5301513671875
2019-05-10,33.92135238647461
2019-05-13,32.72090530395508
2019-05-14,33.44116973876953
2019-05-15,33.7241325378418
2019-05-16,34.178585052490234
2019-05-17,33.45833206176758
2019-05-20,33.544071197509766
2019-05-21,33.86990737915039
2019-05-22,32.875244140625
2019-05-23,32.14639663696289
2019-05-24,31.72623634338379
2019-05-28,31.297513961791992
2019-05-29,31.023120880126953
2019-05-30,30.1656494140625
2019-05-31,29.745492935180664
2019-06-03,30.431461334228516
2019-06-04,31.075044631958008
2019-06-05,30.387969970703125
2019-06-06,30.483652114868164
2019-06-07,30.961990356445312
2019-06-10,30.84892463684082
2019-06-11,31.909990310668945
2019-06-12,30.944597244262695
2019-06-13,31.996959686279297
2019-06-14,31.248994827270508
2019-06-17,31.883892059326172
2019-06-18,32.11872100830078
2019-06-19,31.753427505493164
2019-06-20,33.26674270629883
2019-06-21,33.814674377441406
2019-06-24,33.61463928222656
2019-06-25,33.55375671386719
2019-06-26,33.93644332885742
2019-06-27,34.014705657958984
2019-06-28,34.562625885009766
2019-07-01,34.19734573364258
2019-07-02,34.07558822631836
2019-07-03,34.3452033996582
2019-07-05,34.41476821899414
2019-07-08,34.693084716796875
2019-07-09,34.962703704833984
2019-07-10,35.327980041503906
2019-07-11,35.63238525390625
2019-07-12,35.49321746826172
2019-07-15,35.19752502441406
2019-07-16,34.84963607788086
2019-07-17,33.59723663330078
2019-07-18,33.72769546508789
2019-07-19,33.66681671142578
2019-07-22,34.3452033996582
2019-07-23,34.571327209472656
2019-07-24,35.075775146484375
2019-07-25,34.74527359008789
2019-07-26,34.797447204589844
2019-07-29,34.10166931152344
2019-07-30,34.397377014160156
2019-07-31,34.76266860961914
2019-08-01,33.49287414550781
2019-08-02,32.54487991333008
2019-08-05,31.301185607910156
2019-08-06,30.840221405029297
2019-08-07,30.214033126831055
2019-08-08,30.622802734375
2019-08-09,30.031394958496094
2019-08-12,29.80526351928711
2019-08-13,30.118366241455078
2019-08-14,28.126708984375
2019-08-15,27.5266056060791
2019-08-16,28.457204818725586
2019-08-19,29.657411575317383
2019-08-20,29.483470916748047
2019-08-21,29.300825119018555
2019-08-22,29.31822395324707
2019-08-23,27.85709571838379
2019-08-26,27.47442054748535
2019-08-27,27.1787166595459
2019-08-28,27.50050926208496
2019-08-29,28.057132720947266
2019-08-30,28.204980850219727
2019-09-03,28.019481658935547
2019-09-04,29.13249397277832
2019-09-05,30.08648681640625
2019-09-06,30.210155487060547
2019-09-09,32.00334167480469
2019-09-10,33.08983612060547
2019-09-11,32.9661750793457
2019-09-12,32.59516906738281
2019-09-13,32.97500991821289
2019-09-16,34.72401428222656
2019-09-17,33.71700668334961
2019-09-18,33.593353271484375
2019-09-19,33.35484313964844
2019-09-20,32.9484977722168
2019-09-23,32.97500991821289
2019-09-24,31.411500930786133
2019-09-25,31.128829956054688
2019-09-26,30.51049041748047
2019-09-27,30.324989318847656
2019-09-30,30.183664321899414
2019-10-01,28.885154724121094
2019-10-02,28.054811477661133
2019-10-03,28.31098175048828
2019-10-04,28.16081428527832
2019-10-07,28.090147018432617
2019-10-08,27.127307891845703
2019-10-09,27.295143127441406
2019-10-10,27.4453125
2019-10-11,28.690818786621094
2019-10-14,28.77031898498535
2019-10-15,28.98232078552246
2019-10-16,28.222646713256836
2019-10-17,28.169647216796875
2019-10-18,28.540653228759766
2019-10-21,29.671327590942383
2019-10-22,30.75782585144043
2019-10-23,31.208328247070312
2019-10-24,31.014001846313477
2019-10-25,30.996326446533203
2019-10-28,30.934490203857422
2019-10-29,30.731327056884766
2019-10-30,29.238489151000977
2019-10-31,28.87631607055664
2019-11-01,30.422161102294922
2019-11-04,32.01216125488281
2019-11-05,32.4361686706543
2019-11-06,31.411500930786133
2019-11-07,31.87083625793457
2019-11-08,32.10050964355469
2019-11-11,32.16233825683594
2019-11-12,31.985666275024414
2019-11-13,30.943336486816406
2019-11-14,30.660663604736328
2019-11-15,31.234834671020508
2019-11-18,30.64299774169922
2019-11-19,30.307331085205078
2019-11-20,31.923837661743164
2019-11-21,32.347835540771484
2019-11-22,32.33901596069336
2019-11-25,32.75416946411133
2019-11-26,32.14467239379883
2019-11-27,32.480342864990234
2019-11-29,31.976831436157227
2019-12-02,32.118167877197266
2019-12-03,31.338953018188477
2019-12-04,32.41373825073242
2019-12-05,32.10921859741211
2019-12-06,33.04070281982422
2019-12-09,33.28252029418945
2019-12-10,33.4437370300293
2019-12-11,34.39313888549805
2019-12-12,34.993221282958984
2019-12-13,34.93052673339844
2019-12-16,35.28879165649414
2019-12-17,35.342529296875
2019-12-18,35.48583984375
2019-12-19,35.47687530517578
2019-12-20,35.315650939941406
2019-12-23,36.53375244140625
2019-12-24,36.40835952758789
2019-12-26,35.88887405395508
2019-12-27,35.82617950439453
2019-12-30,36.18444061279297
2019-12-31,36.005313873291016
2020-01-02,35.97843551635742
2020-01-03,36.32774353027344
2020-01-06,36.56061935424805
2020-01-07,36.37253189086914
2020-01-08,35.29774475097656
2020-01-09,35.70078659057617
2020-01-10,35.67391586303711
2020-01-13,35.13652420043945
2020-01-14,35.40522766113281
2020-01-15,34.33043670654297
2020-01-16,34.733482360839844
2020-01-17,34.36625671386719
2020-01-21,33.09442901611328
2020-01-22,32.852603912353516
2020-01-23,32.628700256347656
2020-01-24,32.037559509277344
2020-01-27,30.416423797607422
2020-01-28,30.416423797607422
2020-01-29,30.21041488647461
2020-01-30,30.488080978393555
2020-01-31,30.01338005065918
2020-02-03,29.968599319458008
2020-02-04,30.51494598388672
2020-02-05,31.410600662231445
2020-02-06,30.909029006958008
2020-02-07,30.82843017578125
2020-02-10,30.765727996826172
2020-02-11,31.1656436920166
2020-02-12,31.85639762878418
2020-02-13,31.511011123657227
2020-02-14,31.283796310424805
2020-02-18,30.58395767211914
2020-02-19,31.1656436920166
2020-02-20,30.74755096435547
2020-02-21,30.347646713256836
2020-02-24,28.111791610717773
2020-02-25,26.666662216186523
2020-02-26,25.79413414001465
2020-02-27,24.394454956054688
2020-02-28,24.62167739868164
2020-03-02,25.257892608642578
2020-03-03,24.3671817779541
2020-03-04,24.612586975097656
2020-03-05,23.47648048400879
2020-03-06,21.676891326904297
2020-03-09,15.732786178588867
2020-03-10,16.532604217529297
2020-03-11,15.796407699584961
2020-03-12,13.106110572814941
2020-03-13,14.687569618225098
2020-03-16,13.097023010253906
2020-03-17,12.724379539489746
2020-03-18,10.952055931091309
2020-03-19,12.606224060058594
2020-03-20,12.978866577148438
2020-03-23,11.660987854003906
2020-03-24,13.315155029296875
2020-03-25,13.269710540771484
2020-03-26,14.10588550567627
2020-03-27,12.506247520446777
2020-03-30,12.06998348236084
2020-03-31,12.26085090637207
2020-04-01,11.442852020263672
2020-04-02,12.615313529968262
2020-04-03,12.987956047058105
2020-04-06,14.242216110229492
2020-04-07,14.969321250915527
2020-04-08,15.705519676208496
2020-04-09,14.969321250915527
2020-04-13,14.496703147888184
2020-04-14,14.124061584472656
2020-04-15,13.387866020202637
2020-04-16,12.769822120666504
2020-04-17,13.887752532958984
2020-04-20,13.824129104614258
2020-04-21,13.351511001586914
2020-04-22,13.942286491394043
2020-04-23,15.01476764678955
2020-04-24,14.642126083374023
2020-04-27,14.587592124938965
2020-04-28,14.678482055664062
2020-04-29,16.54169273376465
2020-04-30,15.287436485290527
2020-05-01,14.314926147460938
2020-05-04,14.751191139221191
2020-05-05,14.769371032714844
2020-05-06,14.378547668457031
2020-05-07,15.205635070800781
2020-05-08,16.405359268188477
2020-05-11,15.778230667114258
2020-05-12,15.523744583129883
2020-05-13,14.405816078186035
2020-05-14,14.633038520812988
2020-05-15,14.496703147888184
2020-05-18,16.314477920532227
2020-05-19,15.551008224487305
2020-05-20,16.550779342651367
2020-05-21,16.169052124023438
2020-05-22,15.978185653686523
2020-05-26,16.723468780517578
2020-05-27,17.31424331665039
2020-05-28,17.07793617248535
2020-05-29,16.787092208862305
2020-06-01,16.750736236572266
2020-06-02,17.25861167907715
2020-06-03,17.944931030273438
2020-06-04,18.603797912597656
2020-06-05,20.122844696044922
2020-06-08,21.641897201538086
2020-06-09,20.598695755004883
2020-06-10,19.180299758911133
2020-06-11,16.938331604003906
2020-06-12,17.386728286743164
2020-06-15,17.67955207824707
2020-06-16,17.890024185180664
2020-06-17,18.14625358581543
2020-06-18,18.466533660888672
2020-06-19,18.03643798828125
2020-06-22,18.137102127075195
2020-06-23,17.908327102661133
2020-06-24,16.343524932861328
2020-06-25,16.855972290039062
2020-06-26,15.959182739257812
2020-06-29,16.48078727722168
2020-06-30,16.828523635864258
2020-07-01,16.215408325195312
2020-07-02,16.45333480834961
2020-07-06,17.157947540283203
2020-07-07,16.6363468170166
2020-07-08,16.535696029663086
2020-07-09,15.67550277709961
2020-07-10,16.27946662902832
2020-07-13,15.904280662536621
2020-07-14,16.828523635864258
2020-07-15,17.295217514038086
2020-07-16,17.222007751464844
2020-07-17,17.03899383544922
2020-07-20,16.8742733001709
2020-07-21,17.8991756439209
2020-07-22,17.542285919189453
2020-07-23,17.661251068115234
2020-07-24,17.82596778869629
2020-07-27,18.00898551940918
2020-07-28,17.52398681640625
2020-07-29,17.780214309692383
2020-07-30,16.8742733001709
2020-07-31,16.599746704101562
2020-08-03,17.13050079345703
2020-08-04,17.597196578979492
2020-08-05,17.844270706176758
2020-08-06,17.67955207824707
2020-08-07,17.96323585510254
2020-08-10,18.503135681152344
2020-08-11,18.576345443725586
2020-08-12,18.63124656677246
2020-08-13,18.18285369873047
2020-08-14,18.365873336791992
2020-08-17,18.31096839904785
2020-08-18,18.091346740722656
2020-08-19,18.04558563232422
2020-08-20,17.17625617980957
2020-08-21,17.00238609313965
2020-08-24,17.890024185180664
2020-08-25,17.62464714050293
2020-08-26,17.084745407104492
2020-08-27,17.112197875976562
2020-08-28,17.77106475830078
2020-08-31,17.395872116088867
2020-09-01,17.16098403930664
2020-09-02,17.289945602416992
2020-09-03,17.61234474182129
2020-09-04,17.787363052368164
2020-09-08,16.930692672729492
2020-09-09,17.142560958862305
2020-09-10,16.31352424621582
2020-09-11,16.460906982421875
2020-09-14,16.608299255371094
2020-09-15,16.764888763427734
2020-09-16,17.667613983154297
2020-09-17,17.575498580932617
2020-09-18,17.253095626831055
2020-09-21,15.908220291137695
2020-09-22,15.963489532470703
2020-09-23,15.30026626586914
2020-09-24,15.309477806091309
2020-09-25,14.6646728515625
2020-09-28,15.152880668640137
2020-09-29,14.369906425476074
2020-09-30,14.333062171936035
2020-10-01,13.82642936706543
2020-10-02,14.342270851135254
2020-10-05,14.802844047546387
2020-10-06,14.434386253356934
2020-10-07,14.692307472229004
2020-10-08,15.134455680847168
2020-10-09,14.950228691101074
2020-10-12,14.848902702331543
2020-10-13,14.489653587341309
2020-10-14,14.692307472229004
2020-10-15,15.125246047973633
2020-10-16,13.789582252502441
2020-10-19,13.82642936706543
2020-10-20,14.26857852935791
2020-10-21,13.82642936706543
2020-10-22,14.093560218811035
2020-10-23,14.185675621032715
2020-10-26,13.973814010620117
2020-10-27,13.900120735168457
2020-10-28,13.06187629699707
2020-10-29,13.310585021972656
2020-10-30,13.761948585510254
2020-11-02,14.351484298706055
2020-11-03,14.517289161682129
2020-11-04,14.710731506347656
2020-11-05,14.296211242675781
2020-11-06,14.019869804382324
2020-11-09,16.81094741821289
2020-11-10,16.866214752197266
2020-11-11,16.31352424621582
2020-11-12,15.93585205078125
2020-11-13,16.580659866333008
2020-11-16,18.459802627563477
2020-11-17,18.505859375
2020-11-18,18.39531898498535
2020-11-19,18.846683502197266
2020-11-20,18.61639976501465
2020-11-23,19.906003952026367
2020-11-24,20.47711753845215
2020-11-25,20.35736656188965
2020-11-27,20.154712677001953
2020-11-30,19.15066146850586
2020-12-01,19.52598762512207
2020-12-02,20.054208755493164
2020-12-03,20.45270538330078
2020-12-04,21.731576919555664
2020-12-07,21.15700912475586
2020-12-08,21.52769660949707
2020-12-09,21.65744400024414
2020-12-10,21.666706085205078
2020-12-11,21.258949279785156
2020-12-14,20.554641723632812
2020-12-15,21.28675079345703
2020-12-16,21.16628074645996
2020-12-17,21.249683380126953
2020-12-18,20.675121307373047
2020-12-21,20.1839599609375
2020-12-22,19.79473114013672
2020-12-23,20.31369972229004
2020-12-24,20.054208755493164
2020-12-28,19.989343643188477
2020-12-29,19.813261032104492
2020-12-30,20.27662467956543
2020-12-31,20.230287551879883
2021-01-04,20.34149742126465
2021-01-05,21.435028076171875
2021-01-06,22.621227264404297
2021-01-07,23.056785583496094
2021-01-08,23.01971435546875
2021-01-11,23.158727645874023
2021-01-12,24.224454879760742
2021-01-13,23.594280242919922
2021-01-14,24.05764389038086
2021-01-15,23.08458709716797
2021-01-19,23.55721664428711
2021-01-20,23.492340087890625
2021-01-21,22.417346954345703
2021-01-22,22.621227264404297
2021-01-25,22.00032615661621
2021-01-26,21.073606491088867
2021-01-27,20.21175765991211
2021-01-28,20.980934143066406
2021-01-29,20.58244514465332
2021-02-01,20.536108016967773
2021-02-02,20.860462188720703
2021-02-03,22.4080810546875
2021-02-04,22.99190902709961
2021-02-05,23.17725944519043
2021-02-08,24.08544921875
2021-02-09,24.09471321105957
2021-02-10,24.66927719116211
2021-02-11,24.437597274780273
2021-02-12,24.808284759521484
2021-02-16,24.961910247802734
2021-02-17,25.017776489257812
2021-02-18,23.81669807434082
2021-02-19,24.31947898864746
2021-02-22,25.64159393310547
2021-02-23,25.82780647277832
2021-02-24,27.382686614990234
2021-02-25,26.54472541809082
2021-02-26,25.986085891723633
2021-03-01,26.740249633789062
2021-03-02,26.200231552124023
2021-03-03,26.414377212524414
2021-03-04,26.60990333557129
2021-03-05,27.066123962402344
2021-03-08,27.66200828552246
2021-03-09,27.32682228088379
2021-03-10,27.885465621948242
2021-03-11,27.37337875366211
2021-03-12,27.0102596282959
2021-03-15,27.1126766204834
2021-03-16,26.12574577331543
2021-03-17,26.358509063720703
2021-03-18,25.371583938598633
2021-03-19,25.185365676879883
2021-03-22,25.744009017944336
2021-03-23,24.831562042236328
2021-03-24,25.529865264892578
2021-03-25,25.511240005493164
2021-03-26,26.358509063720703
2021-03-29,25.790563583374023
2021-03-30,25.343650817871094
2021-03-31,25.315719604492188
2021-04-01,26.162988662719727
2021-04-05,25.65090560913086
2021-04-06,25.548484802246094
2021-04-07,25.464689254760742
2021-04-08,25.19467544555664
2021-04-09,24.915359497070312
2021-04-12,24.71052360534668
2021-04-13,24.2449893951416
2021-04-14,25.427444458007812
2021-04-15,24.822254180908203
2021-04-16,24.477760314941406
2021-04-19,24.70121192932129
2021-04-20,23.509445190429688
2021-04-21,23.956361770629883
2021-04-22,23.509445190429688
2021-04-23,23.937740325927734
2021-04-26,24.552242279052734
2021-04-27,24.37533950805664
2021-04-28,25.4739990234375
2021-04-29,25.90228843688965
2021-04-30,25.185365676879883
2021-05-03,26.274717330932617
2021-05-04,26.433000564575195
2021-05-05,28.248584747314453
2021-05-06,28.611696243286133
2021-05-07,29.69173240661621
2021-05-10,29.449655532836914
2021-05-11,29.105159759521484
2021-05-12,29.887256622314453
2021-05-13,29.570693969726562
2021-05-14,30.548311233520508
2021-05-17,31.702836990356445
2021-05-18,30.79039764404297
2021-05-19,29.794151306152344
2021-05-20,29.58000373840332
2021-05-21,29.747596740722656
2021-05-24,29.514833450317383
2021-05-25,29.08654022216797
2021-05-26,29.375167846679688
2021-05-27,29.17964744567871
2021-05-28,29.17033576965332
2021-06-01,30.78285789489746
2021-06-02,33.147891998291016
2021-06-03,34.13878631591797
