,KO
2014-08-25,29.707687377929688
2014-08-26,29.84398078918457
2014-08-27,29.84398078918457
2014-08-28,29.865522384643555
2014-08-29,29.930076599121094
2014-09-02,29.87267303466797
2014-09-03,29.973115921020508
2014-09-04,30.037681579589844
2014-09-05,30.016164779663086
2014-09-08,29.973115921020508
2014-09-09,30.0878963470459
2014-09-10,30.25290298461914
2014-09-11,30.314334869384766
2014-09-12,29.960248947143555
2014-09-15,29.989152908325195
2014-09-16,30.09031105041504
2014-09-17,30.06862449645996
2014-09-18,30.19869613647461
2014-09-19,30.386594772338867
2014-09-22,30.50943374633789
2014-09-23,30.270959854125977
2014-09-24,30.545578002929688
2014-09-25,30.19148063659668
2014-09-26,30.4949951171875
2014-09-29,30.53111457824707
2014-09-30,30.827396392822266
2014-10-01,30.885204315185547
2014-10-02,30.827396392822266
2014-10-03,31.073083877563477
2014-10-06,31.506675720214844
2014-10-07,31.737911224365234
2014-10-08,32.19316864013672
2014-10-09,31.701780319213867
2014-10-10,32.13536071777344
2014-10-13,31.846309661865234
2014-10-14,31.535579681396484
2014-10-15,31.239295959472656
2014-10-16,30.755146026611328
2014-10-17,30.986371994018555
2014-10-20,31.282663345336914
2014-10-21,29.396591186523438
2014-10-22,29.353229522705078
2014-10-23,29.526653289794922
2014-10-24,29.649497985839844
2014-10-27,29.454389572143555
2014-10-28,29.309886932373047
2014-10-29,29.598922729492188
2014-10-30,29.91687774658203
2014-10-31,30.263748168945312
2014-11-03,30.213153839111328
2014-11-04,30.220386505126953
2014-11-05,30.574480056762695
2014-11-06,30.560022354125977
2014-11-07,30.58169174194336
2014-11-10,30.632282257080078
2014-11-11,30.718994140625
2014-11-12,30.8635311126709
2014-11-13,30.921350479125977
2014-11-14,30.877979278564453
2014-11-17,31.015275955200195
2014-11-18,31.45606803894043
2014-11-19,31.954700469970703
2014-11-20,31.97638511657715
2014-11-21,32.15704345703125
2014-11-24,31.990829467773438
2014-11-25,32.1064567565918
2014-11-26,32.22651290893555
2014-11-28,32.61943054199219
2014-12-01,32.41569137573242
2014-12-02,32.40840530395508
2014-12-03,31.869970321655273
2014-12-04,31.651683807373047
2014-12-05,31.67350959777832
2014-12-08,31.389747619628906
2014-12-09,30.5893497467041
2014-12-10,30.26918601989746
2014-12-11,30.21825408935547
2014-12-12,29.767139434814453
2014-12-15,29.519737243652344
2014-12-16,29.388776779174805
2014-12-17,30.232824325561523
2014-12-18,30.844024658203125
2014-12-19,30.523868560791016
2014-12-22,30.81490707397461
2014-12-23,31.26604461669922
2014-12-24,31.244218826293945
2014-12-26,31.258764266967773
2014-12-29,31.18600845336914
2014-12-30,31.11325454711914
2014-12-31,30.720319747924805
2015-01-02,30.662118911743164
2015-01-05,30.662118911743164
2015-01-06,30.89495849609375
2015-01-07,31.28058433532715
2015-01-08,31.65896224975586
2015-01-09,31.3096981048584
2015-01-12,31.025915145874023
2015-01-13,31.01865005493164
2015-01-14,30.967721939086914
2015-01-15,30.83674430847168
2015-01-16,30.945878982543945
2015-01-20,31.404294967651367
2015-01-21,31.549823760986328
2015-01-22,31.85541534423828
2015-01-23,31.513427734375
2015-01-26,31.287878036499023
2015-01-27,30.844024658203125
2015-01-28,30.502037048339844
2015-01-29,30.63300895690918
2015-01-30,29.956314086914062
2015-02-02,30.261920928955078
2015-02-03,30.29102325439453
2015-02-04,30.327409744262695
2015-02-05,30.407442092895508
2015-02-06,30.160058975219727
2015-02-09,29.99997329711914
2015-02-10,30.851301193237305
2015-02-11,30.829469680786133
2015-02-12,30.68393898010254
2015-02-13,30.5529727935791
2015-02-17,30.4219970703125
2015-02-18,30.363786697387695
2015-02-19,30.640281677246094
2015-02-20,30.538421630859375
2015-02-23,30.45109748840332
2015-02-24,30.654836654663086
2015-02-25,30.596622467041016
2015-02-26,30.89495849609375
2015-02-27,31.50616455078125
2015-03-02,31.433399200439453
2015-03-03,31.251487731933594
2015-03-04,30.924060821533203
2015-03-05,30.851301193237305
2015-03-06,30.21098518371582
2015-03-09,30.116403579711914
2015-03-10,29.60706329345703
2015-03-11,29.17776107788086
2015-03-12,29.764686584472656
2015-03-13,29.28046989440918
2015-03-16,29.559263229370117
2015-03-17,29.720664978027344
2015-03-18,29.786706924438477
2015-03-19,29.36117935180664
2015-03-20,29.823389053344727
2015-03-23,29.801361083984375
2015-03-24,29.691326141357422
2015-03-25,29.676654815673828
2015-03-26,29.603288650512695
2015-03-27,29.40519905090332
2015-03-30,29.720664978027344
2015-03-31,29.75001335144043
2015-04-01,29.84539222717285
2015-04-02,29.84539222717285
2015-04-06,30.204885482788086
2015-04-07,30.08750343322754
2015-04-08,29.99945640563965
2015-04-09,30.11684799194336
2015-04-10,29.992128372192383
2015-04-13,29.860071182250977
2015-04-14,29.720664978027344
2015-04-15,29.63997459411621
2015-04-16,29.786706924438477
2015-04-17,29.566606521606445
2015-04-20,29.83071517944336
2015-04-21,29.91874885559082
2015-04-22,30.30760383605957
2015-04-23,30.043487548828125
2015-04-24,29.99945640563965
2015-04-27,29.955440521240234
2015-04-28,29.911422729492188
2015-04-29,29.705997467041016
2015-04-30,29.757343292236328
2015-05-01,30.014129638671875
2015-05-04,30.050823211669922
2015-05-05,29.896759033203125
2015-05-06,29.83071517944336
2015-05-07,29.860071182250977
2015-05-08,30.06549072265625
2015-05-11,30.036148071289062
2015-05-12,29.85272216796875
2015-05-13,30.11684799194336
2015-05-14,30.446992874145508
2015-05-15,30.461671829223633
2015-05-18,30.31493377685547
2015-05-19,30.30760383605957
2015-05-20,30.336946487426758
2015-05-21,30.24891471862793
2015-05-22,30.234237670898438
2015-05-26,30.07283592224121
2015-05-27,30.16819953918457
2015-05-28,30.18288230895996
2015-05-29,30.050823211669922
2015-06-01,30.036148071289062
2015-06-02,30.07283592224121
2015-06-03,29.984798431396484
2015-06-04,29.779367446899414
2015-06-05,29.419870376586914
2015-06-08,29.463884353637695
2015-06-09,29.493236541748047
2015-06-10,29.58861541748047
2015-06-11,29.662586212158203
2015-06-12,29.559017181396484
2015-06-15,29.285327911376953
2015-06-16,29.64778709411621
2015-06-17,29.788330078125
2015-06-18,30.069427490234375
2015-06-19,29.884502410888672
2015-06-22,29.943675994873047
2015-06-23,29.869701385498047
2015-06-24,29.729154586791992
2015-06-25,29.60340118408203
2015-06-26,29.588607788085938
2015-06-29,29.144784927368164
2015-06-30,29.019018173217773
2015-07-01,29.218751907348633
2015-07-02,29.211355209350586
2015-07-06,29.15957260131836
2015-07-07,29.773540496826172
2015-07-08,29.48505210876465
2015-07-09,29.529434204101562
2015-07-10,29.877107620239258
2015-07-13,30.07682228088379
2015-07-14,30.454078674316406
2015-07-15,30.42449188232422
2015-07-16,30.683385848999023
2015-07-17,30.513254165649414
2015-07-20,30.609418869018555
2015-07-21,30.46887969970703
2015-07-22,30.254344940185547
2015-07-23,30.209972381591797
2015-07-24,29.91408348083496
2015-07-27,29.988054275512695
2015-07-28,29.99545669555664
2015-07-29,30.02503776550293
2015-07-30,30.002851486206055
2015-07-31,30.38750648498535
2015-08-03,30.727771759033203
2015-08-04,30.95707893371582
2015-08-05,31.156803131103516
2015-08-06,31.008867263793945
2015-08-07,30.897899627685547
2015-08-10,30.831344604492188
2015-08-11,30.683385848999023
2015-08-12,30.520645141601562
2015-08-13,30.402301788330078
2015-08-14,30.513254165649414
2015-08-17,30.58722686767578
2015-08-18,30.550249099731445
2015-08-19,30.16558074951172
2015-08-20,29.99545669555664
2015-08-21,29.240949630737305
2015-08-24,28.390274047851562
2015-08-25,28.10179328918457
2015-08-26,28.649168014526367
2015-08-27,29.04862403869629
2015-08-28,29.181766510009766
2015-08-31,29.08560562133789
2015-09-01,28.66396141052246
2015-09-02,28.774925231933594
2015-09-03,28.967243194580078
2015-09-04,28.493837356567383
2015-09-08,28.774925231933594
2015-09-09,28.331104278564453
2015-09-10,28.41985511779785
2015-09-11,28.449710845947266
2015-09-14,28.42732048034668
2015-09-15,28.725767135620117
2015-09-16,29.210756301879883
2015-09-17,29.38235855102539
2015-09-18,29.083908081054688
2015-09-21,29.24059295654297
2015-09-22,28.94214630126953
2015-09-23,28.919767379760742
2015-09-24,29.210756301879883
2015-09-25,29.56142234802246
2015-09-28,29.49428367614746
2015-09-29,29.59126853942871
2015-09-30,29.93449592590332
2015-10-01,29.695735931396484
2015-10-02,30.135950088500977
2015-10-05,30.598543167114258
2015-10-06,30.561235427856445
2015-10-07,30.979063034057617
2015-10-08,31.32228660583496
2015-10-09,31.352128982543945
2015-10-12,31.337202072143555
2015-10-13,31.076059341430664
2015-10-14,31.09845542907715
2015-10-15,31.277517318725586
2015-10-16,31.352128982543945
2015-10-19,31.32973861694336
2015-10-20,31.553590774536133
2015-10-21,31.47896957397461
2015-10-22,32.26240158081055
2015-10-23,31.92664909362793
2015-10-26,31.77741813659668
2015-10-27,31.792343139648438
2015-10-28,31.881881713867188
2015-10-29,31.92664909362793
2015-10-30,31.598342895507812
2015-11-02,31.516267776489258
2015-11-03,31.456579208374023
2015-11-04,31.314821243286133
2015-11-05,31.583419799804688
2015-11-06,31.307355880737305
2015-11-09,30.993988037109375
2015-11-10,31.165592193603516
2015-11-11,31.367055892944336
2015-11-12,31.023828506469727
2015-11-13,30.874610900878906
2015-11-16,31.307355880737305
2015-11-17,31.09098243713379
2015-11-18,31.546112060546875
2015-11-19,32.165401458740234
2015-11-20,31.658039093017578
2015-11-23,32.05348587036133
2015-11-24,32.35194778442383
2015-11-25,32.35194778442383
2015-11-27,32.442142486572266
2015-11-30,32.04367446899414
2015-12-01,32.246673583984375
2015-12-02,32.156463623046875
2015-12-03,31.923377990722656
2015-12-04,32.54741668701172
2015-12-07,32.4797477722168
2015-12-08,32.33688735961914
2015-12-09,32.07374572753906
2015-12-10,32.14892578125
2015-12-11,31.78053092956543
2015-12-14,31.91587257385254
2015-12-15,32.38200759887695
2015-12-16,32.9609260559082
2015-12-17,32.69778060913086
2015-12-18,31.953458786010742
2015-12-21,32.16397476196289
2015-12-22,32.54741668701172
2015-12-23,32.83311080932617
2015-12-24,32.735382080078125
2015-12-28,32.69778060913086
2015-12-29,32.863189697265625
2015-12-30,32.75794219970703
2015-12-31,32.29930114746094
2016-01-04,31.878271102905273
2016-01-05,31.991044998168945
2016-01-06,31.818117141723633
2016-01-07,31.291837692260742
2016-01-08,31.209115982055664
2016-01-11,31.26174545288086
2016-01-12,31.66774559020996
2016-01-13,31.46474838256836
2016-01-14,31.487306594848633
2016-01-15,31.20160675048828
2016-01-19,31.51738739013672
2016-01-20,31.11138916015625
2016-01-21,31.11890983581543
2016-01-22,31.622634887695312
2016-01-25,31.697816848754883
2016-01-26,31.637683868408203
2016-01-27,31.64519691467285
2016-01-28,32.00608444213867
2016-01-29,32.26922607421875
2016-02-01,32.32937240600586
2016-02-02,31.908344268798828
2016-02-03,32.118865966796875
2016-02-04,31.976011276245117
2016-02-05,31.908344268798828
2016-02-08,32.06623458862305
2016-02-09,32.554935455322266
2016-02-10,31.991044998168945
2016-02-11,31.885791778564453
2016-02-12,32.41207504272461
2016-02-16,32.60005569458008
2016-02-17,32.69778060913086
2016-02-18,32.788002014160156
2016-02-19,32.90830612182617
2016-02-22,33.036109924316406
2016-02-23,32.848148345947266
2016-02-24,33.0135612487793
2016-02-25,33.20151901245117
2016-02-26,32.43464660644531
2016-02-29,32.4271125793457
2016-03-01,32.848148345947266
2016-03-02,32.90830612182617
2016-03-03,33.05113983154297
2016-03-04,33.1639289855957
2016-03-07,33.08873748779297
2016-03-08,33.32181167602539
2016-03-09,33.69022750854492
2016-03-10,34.00600051879883
2016-03-11,34.24846267700195
2016-03-14,34.316650390625
2016-03-15,34.27876663208008
2016-03-16,34.13481140136719
2016-03-17,34.680355072021484
2016-03-18,34.55154800415039
2016-03-21,34.60457992553711
2016-03-22,34.47576904296875
2016-03-23,34.445465087890625
2016-03-24,34.5363883972168
2016-03-28,34.703086853027344
2016-03-29,35.218326568603516
2016-03-30,35.294105529785156
2016-03-31,35.15012741088867
2016-04-01,35.4835319519043
2016-04-04,35.52899932861328
2016-04-05,35.256221771240234
2016-04-06,35.39259338378906
2016-04-07,35.12740707397461
2016-04-08,35.51383590698242
2016-04-11,35.188018798828125
2016-04-12,35.347137451171875
2016-04-13,34.88494110107422
2016-04-14,34.7258186340332
2016-04-15,34.930397033691406
2016-04-18,35.021331787109375
2016-04-19,35.30924987792969
2016-04-20,33.61956024169922
2016-04-21,33.08158874511719
2016-04-22,33.74837112426758
2016-04-25,33.87718200683594
2016-04-26,33.74079895019531
2016-04-27,33.854454040527344
2016-04-28,33.816558837890625
2016-04-29,33.945377349853516
2016-05-02,34.081764221191406
2016-05-03,33.97568893432617
2016-05-04,34.081764221191406
2016-05-05,34.14237976074219
2016-05-06,34.339385986328125
2016-05-09,34.27876663208008
2016-05-10,34.66520309448242
2016-05-11,34.445465087890625
2016-05-12,34.7258186340332
2016-05-13,34.36211395263672
2016-05-16,34.566688537597656
2016-05-17,33.90748977661133
2016-05-18,33.702911376953125
2016-05-19,33.58168029785156
2016-05-20,33.30132293701172
2016-05-23,33.31648254394531
2016-05-24,33.61956024169922
2016-05-25,33.627140045166016
2016-05-26,33.862037658691406
2016-05-27,33.93021774291992
2016-05-31,33.79383850097656
2016-06-01,33.86960983276367
2016-06-02,33.884765625
2016-06-03,34.12721633911133
2016-06-06,34.37727355957031
2016-06-07,34.339385986328125
2016-06-08,34.51365661621094
2016-06-09,34.67277908325195
2016-06-10,34.84705352783203
2016-06-13,34.45002365112305
2016-06-14,34.388938903808594
2016-06-15,34.36602020263672
2016-06-16,34.5950927734375
2016-06-17,34.19805145263672
2016-06-20,34.34313201904297
2016-06-21,34.45764923095703
2016-06-22,34.25150680541992
2016-06-23,34.41947937011719
2016-06-24,33.54143524169922
2016-06-27,33.4268913269043
2016-06-28,33.73230743408203
2016-06-29,33.93082809448242
2016-06-30,34.6103630065918
2016-07-01,34.45002365112305
2016-07-05,34.68670654296875
2016-07-06,34.56454849243164
2016-07-07,34.42711639404297
2016-07-08,34.648536682128906
2016-07-11,34.79360580444336
2016-07-12,34.801231384277344
2016-07-13,34.923397064208984
2016-07-14,34.88522720336914
2016-07-15,34.83942794799805
2016-07-18,34.83942794799805
2016-07-19,34.83942794799805
2016-07-20,34.7477912902832
2016-07-21,34.70198059082031
2016-07-22,34.992122650146484
2016-07-25,34.79360580444336
2016-07-26,34.26678466796875
2016-07-27,33.13677215576172
2016-07-28,33.32765197753906
2016-07-29,33.3123779296875
2016-08-01,33.174930572509766
2016-08-02,33.23602294921875
2016-08-03,33.32000732421875
2016-08-04,33.22075271606445
2016-08-05,33.19784927368164
2016-08-08,33.167301177978516
2016-08-09,33.190223693847656
2016-08-10,33.29710006713867
2016-08-11,33.403987884521484
2016-08-12,33.61778259277344
2016-08-15,33.77812576293945
2016-08-16,33.4650764465332
2016-08-17,33.64068603515625
2016-08-18,33.67123031616211
2016-08-19,33.53379440307617
2016-08-22,33.396366119384766
2016-08-23,33.480350494384766
2016-08-24,33.480350494384766
2016-08-25,33.34291458129883
2016-08-26,33.07567596435547
2016-08-29,33.2436637878418
2016-08-30,33.01460647583008
2016-08-31,33.159664154052734
2016-09-01,33.098575592041016
2016-09-02,33.33528518676758
2016-09-06,33.43455123901367
2016-09-07,33.32000732421875
2016-09-08,33.3123779296875
2016-09-09,32.273990631103516
2016-09-12,32.97642135620117
2016-09-13,32.54536437988281
2016-09-14,32.41450119018555
2016-09-15,32.6069450378418
2016-09-16,32.43759536743164
2016-09-19,32.406803131103516
2016-09-20,32.59154510498047
2016-09-21,32.73780059814453
2016-09-22,33.06880187988281
2016-09-23,32.89944839477539
2016-09-26,32.368316650390625
2016-09-27,32.78398895263672
2016-09-28,32.4453010559082
2016-09-29,32.35292053222656
2016-09-30,32.576148986816406
2016-10-03,32.35292053222656
2016-10-04,32.206668853759766
2016-10-05,32.18356704711914
2016-10-06,32.10659408569336
2016-10-07,32.12199783325195
2016-10-10,32.12199783325195
2016-10-11,31.97574234008789
2016-10-12,32.160484313964844
2016-10-13,32.14508819580078
2016-10-14,32.0758056640625
2016-10-17,32.02192687988281
2016-10-18,32.30673599243164
2016-10-19,32.368316650390625
2016-10-20,32.275962829589844
2016-10-21,32.42990493774414
2016-10-24,32.760894775390625
2016-10-25,32.74550247192383
2016-10-26,32.66851806640625
2016-10-27,32.422203063964844
2016-10-28,32.506874084472656
2016-10-31,32.63772964477539
2016-11-01,32.422203063964844
2016-11-02,32.368316650390625
2016-11-03,32.35292053222656
2016-11-04,32.0911979675293
2016-11-07,32.68391036987305
2016-11-08,33.00721740722656
2016-11-09,32.53767013549805
2016-11-10,31.513877868652344
2016-11-11,31.583168029785156
2016-11-14,31.690933227539062
2016-11-15,31.898778915405273
2016-11-16,31.760211944580078
2016-11-17,31.652441024780273
2016-11-18,31.49079704284668
2016-11-21,31.837186813354492
2016-11-22,31.844884872436523
2016-11-23,31.652441024780273
2016-11-25,31.968042373657227
2016-11-28,32.137386322021484
2016-11-29,31.94331932067871
2016-11-30,31.322315216064453
2016-12-01,31.182580947875977
2016-12-02,31.33006477355957
2016-12-05,31.531909942626953
2016-12-06,31.493091583251953
2016-12-07,32.052001953125
2016-12-08,31.81135368347168
2016-12-09,32.6031608581543
2016-12-12,32.5255241394043
2016-12-13,32.41684341430664
2016-12-14,31.989910125732422
2016-12-15,32.25382995605469
2016-12-16,32.40132522583008
2016-12-19,32.34697341918945
2016-12-20,32.33921813964844
2016-12-21,32.26935958862305
2016-12-22,32.25382995605469
2016-12-23,32.29264450073242
2016-12-27,32.300411224365234
2016-12-28,32.129634857177734
2016-12-29,32.29264450073242
2016-12-30,32.1839714050293
2017-01-03,32.44789505004883
2017-01-04,32.331451416015625
2017-01-05,32.40907669067383
2017-01-06,32.40132522583008
2017-01-09,32.07529067993164
2017-01-10,31.85794448852539
2017-01-11,31.86569595336914
2017-01-12,31.788074493408203
2017-01-13,31.73372459411621
2017-01-17,31.997657775878906
2017-01-18,32.052001953125
2017-01-19,31.935558319091797
2017-01-20,32.07529067993164
2017-01-23,32.16067123413086
2017-01-24,32.5255241394043
2017-01-25,32.69630432128906
2017-01-26,32.455650329589844
2017-01-27,32.17620086669922
2017-01-30,32.12186813354492
2017-01-31,32.26935958862305
2017-02-01,32.02871322631836
2017-02-02,32.13739013671875
2017-02-03,32.246070861816406
2017-02-06,32.26158905029297
2017-02-07,32.5255241394043
2017-02-08,32.61867904663086
2017-02-09,32.02095413208008
2017-02-10,31.5008544921875
2017-02-13,31.531909942626953
2017-02-14,31.46204948425293
2017-02-15,31.39217758178711
2017-02-16,31.982131958007812
2017-02-17,32.00542449951172
2017-02-21,32.1839714050293
2017-02-22,32.29264450073242
2017-02-23,32.33921813964844
2017-02-24,32.432369232177734
2017-02-27,32.34697341918945
2017-02-28,32.57209396362305
2017-03-01,32.72734832763672
2017-03-02,32.967994689941406
2017-03-03,32.975746154785156
2017-03-06,32.74287796020508
2017-03-07,32.59539031982422
2017-03-08,32.59539031982422
2017-03-09,32.62643814086914
2017-03-10,32.828269958496094
2017-03-13,32.914405822753906
2017-03-14,32.867431640625
2017-03-15,32.98489761352539
2017-03-16,33.08668899536133
2017-03-17,32.914405822753906
2017-03-20,33.03187561035156
2017-03-21,33.28247833251953
2017-03-22,33.18850326538086
2017-03-23,33.02404022216797
2017-03-24,32.98489761352539
2017-03-27,33.14151382446289
2017-03-28,33.2276611328125
2017-03-29,33.219818115234375
2017-03-30,33.36079025268555
2017-03-31,33.2354850769043
2017-04-03,33.211997985839844
2017-04-04,33.42343521118164
2017-04-05,33.3372917175293
2017-04-06,33.41559982299805
2017-04-07,33.368621826171875
2017-04-10,33.4312629699707
2017-04-11,33.40776824951172
2017-04-12,33.627037048339844
2017-04-13,33.50959014892578
2017-04-17,33.728851318359375
2017-04-18,34.0499267578125
2017-04-19,33.85414505004883
2017-04-20,33.744503021240234
2017-04-21,33.728851318359375
2017-04-24,33.89331817626953
2017-04-25,33.760169982910156
2017-04-26,33.86198806762695
2017-04-27,33.681854248046875
2017-04-28,33.79149627685547
2017-05-01,33.846317291259766
2017-05-02,33.97944641113281
2017-05-03,33.92462921142578
2017-05-04,34.190895080566406
2017-05-05,34.21438217163086
2017-05-08,34.37100601196289
2017-05-09,34.07341384887695
2017-05-10,34.12040710449219
2017-05-11,34.198726654052734
2017-05-12,34.13608169555664
2017-05-15,34.245704650878906
2017-05-16,34.33967971801758
2017-05-17,34.40233612060547
2017-05-18,34.3005256652832
2017-05-19,34.37884521484375
2017-05-22,34.598114013671875
2017-05-23,34.762577056884766
2017-05-24,35.26375961303711
2017-05-25,35.561344146728516
2017-05-26,35.545684814453125
2017-05-30,35.57700729370117
2017-05-31,35.60832977294922
2017-06-01,35.85894012451172
2017-06-02,35.93723678588867
2017-06-05,36.01555633544922
2017-06-06,36.007728576660156
2017-06-07,35.63965606689453
2017-06-08,35.342071533203125
2017-06-09,35.49085235595703
2017-06-12,35.49870300292969
2017-06-13,35.55396270751953
2017-06-14,35.767147064208984
2017-06-15,35.727664947509766
2017-06-16,35.775047302246094
2017-06-19,35.830318450927734
2017-06-20,36.01191329956055
2017-06-21,35.7039794921875
2017-06-22,35.58554458618164
2017-06-23,35.727664947509766
2017-06-26,35.86979293823242
2017-06-27,35.56976318359375
2017-06-28,35.782928466796875
2017-06-29,35.39604949951172
2017-06-30,35.41184616088867
2017-07-03,35.34078598022461
2017-07-05,35.38816833496094
2017-07-06,35.05654525756836
2017-07-07,35.04865264892578
2017-07-10,35.04075241088867
2017-07-11,35.00127410888672
2017-07-12,35.143394470214844
2017-07-13,35.080230712890625
2017-07-14,35.27762222290039
2017-07-17,35.317100524902344
2017-07-18,35.26972579956055
2017-07-19,35.39604949951172
2017-07-20,35.38816833496094
2017-07-21,35.55396270751953
2017-07-24,35.403953552246094
2017-07-25,35.719764709472656
2017-07-26,36.11455154418945
2017-07-27,36.414581298828125
2017-07-28,36.3277473449707
2017-07-31,36.19351577758789
2017-08-01,36.082969665527344
2017-08-02,35.99612808227539
2017-08-03,36.05928039550781
2017-08-04,35.9250602722168
2017-08-07,36.03559875488281
2017-08-08,36.00400924682617
2017-08-09,35.99612808227539
2017-08-10,36.11455154418945
2017-08-11,35.99612808227539
2017-08-14,36.16193389892578
2017-08-15,36.4698600769043
2017-08-16,36.477760314941406
2017-08-17,36.20930862426758
2017-08-18,36.05928039550781
2017-08-21,36.067169189453125
2017-08-22,36.00400924682617
2017-08-23,35.956642150878906
2017-08-24,35.854000091552734
2017-08-25,35.98032760620117
2017-08-28,35.86188888549805
2017-08-29,35.885581970214844
2017-08-30,35.83821105957031
2017-08-31,35.96453094482422
2017-09-01,36.1461296081543
2017-09-05,36.256675720214844
2017-09-06,36.28825378417969
2017-09-07,36.540916442871094
2017-09-08,36.55670928955078
2017-09-11,36.73040771484375
2017-09-12,36.88833236694336
2017-09-13,37.006752014160156
2017-09-14,36.696380615234375
2017-09-15,36.75209426879883
2017-09-18,36.696380615234375
2017-09-19,36.59292221069336
2017-09-20,36.43374252319336
2017-09-21,36.13133239746094
2017-09-22,36.20295333862305
2017-09-25,36.36212921142578
2017-09-26,36.26662063598633
2017-09-27,35.526493072509766
2017-09-28,35.74136734008789
2017-09-29,35.820953369140625
2017-10-02,35.653831481933594
2017-10-03,35.964202880859375
2017-10-04,36.210914611816406
2017-10-05,36.22682571411133
2017-10-06,36.20295333862305
2017-10-09,36.1392936706543
2017-10-10,36.50537872314453
2017-10-11,36.68840789794922
2017-10-12,36.696380615234375
2017-10-13,36.75209426879883
2017-10-16,37.10226821899414
2017-10-17,37.022666931152344
2017-10-18,36.92716979980469
2017-10-19,37.07838821411133
2017-10-20,36.91124725341797
2017-10-23,36.86350631713867
2017-10-24,36.75209426879883
2017-10-25,36.64862060546875
2017-10-26,36.79187774658203
2017-10-27,36.66454315185547
2017-10-30,36.497432708740234
2017-10-31,36.59292221069336
2017-11-01,36.44966506958008
2017-11-02,36.51333236694336
2017-11-03,36.5849723815918
2017-11-06,36.187042236328125
2017-11-07,36.56108856201172
2017-11-08,36.75209426879883
2017-11-09,36.79187774658203
2017-11-10,37.03859329223633
2017-11-13,37.18185043334961
2017-11-14,37.74689483642578
2017-11-15,37.25346755981445
2017-11-16,37.046546936035156
2017-11-17,36.37804412841797
2017-11-20,36.179080963134766
2017-11-21,36.43374252319336
2017-11-22,36.481502532958984
2017-11-24,36.51333236694336
2017-11-27,36.52925491333008
2017-11-28,36.47354507446289
2017-11-29,36.210914611816406
2017-11-30,36.724430084228516
2017-12-01,36.884918212890625
2017-12-04,37.0935173034668
2017-12-05,37.11759567260742
2017-12-06,37.27004623413086
2017-12-07,36.732460021972656
2017-12-08,36.35533905029297
2017-12-11,36.37139129638672
2017-12-12,36.339298248291016
2017-12-13,36.828739166259766
2017-12-14,36.933048248291016
2017-12-15,37.061431884765625
2017-12-18,36.852806091308594
2017-12-19,37.013282775878906
2017-12-20,36.97316360473633
2017-12-21,36.58802032470703
2017-12-22,36.58000564575195
2017-12-26,36.756534576416016
2017-12-27,36.852806091308594
2017-12-28,36.68429946899414
2017-12-29,36.812686920166016
2018-01-02,36.539886474609375
2018-01-03,36.45965576171875
2018-01-04,36.97316360473633
2018-01-05,36.96513748168945
2018-01-08,36.90897750854492
2018-01-09,37.0935173034668
2018-01-10,36.96513748168945
2018-01-11,36.941070556640625
2018-01-12,37.02932357788086
2018-01-16,37.334224700927734
2018-01-17,37.56691360473633
2018-01-18,37.61506271362305
2018-01-19,37.8397216796875
2018-01-22,38.0162353515625
2018-01-23,38.07241439819336
2018-01-24,38.37731170654297
2018-01-25,38.38534164428711
2018-01-26,38.938968658447266
2018-01-29,38.27299880981445
2018-01-30,38.04031753540039
2018-01-31,38.18474578857422
2018-02-01,38.07241439819336
2018-02-02,37.49470138549805
2018-02-05,36.018348693847656
2018-02-06,35.84182357788086
2018-02-07,35.753570556640625
2018-02-08,34.58210754394531
2018-02-09,34.606178283691406
2018-02-12,35.28016662597656
2018-02-13,35.456687927246094
2018-02-14,35.38446807861328
2018-02-15,35.930084228515625
2018-02-16,36.090553283691406
2018-02-20,35.29621887207031
2018-02-21,34.77468490600586
2018-02-22,34.91910171508789
2018-02-23,35.336334228515625
2018-02-26,35.328304290771484
2018-02-27,34.99934005737305
2018-02-28,34.67837905883789
2018-03-01,34.84688949584961
2018-03-02,35.0795783996582
2018-03-05,35.215972900390625
2018-03-06,35.248069763183594
2018-03-07,35.15980529785156
2018-03-08,35.665306091308594
2018-03-09,35.962181091308594
2018-03-12,35.729496002197266
2018-03-13,35.761592864990234
2018-03-14,35.43780517578125
2018-03-15,35.3487663269043
2018-03-16,35.17878341674805
2018-03-19,35.01689147949219
2018-03-20,34.93594741821289
2018-03-21,34.80643081665039
2018-03-22,34.61216735839844
2018-03-23,34.26409912109375
2018-03-26,34.55550003051758
2018-03-27,34.71738815307617
2018-03-28,35.06545639038086
2018-03-29,35.154502868652344
2018-04-02,34.5393180847168
2018-04-03,35.11402893066406
2018-04-04,35.81016159057617
2018-04-05,35.93967056274414
2018-04-06,35.55112838745117
2018-04-09,35.47827911376953
2018-04-10,35.60779571533203
2018-04-11,35.60779571533203
2018-04-12,35.640167236328125
2018-04-13,36.02870178222656
2018-04-16,36.166316986083984
2018-04-17,36.32819747924805
2018-04-18,36.02870178222656
2018-04-19,35.8668098449707
2018-04-20,35.40542221069336
2018-04-23,35.59969711303711
2018-04-24,34.863094329833984
2018-04-25,34.34504699707031
2018-04-26,34.60407257080078
2018-04-27,35.057376861572266
2018-04-30,34.97641372680664
2018-05-01,34.47455978393555
2018-05-02,34.045555114746094
2018-05-03,33.90793228149414
2018-05-04,34.28837966918945
2018-05-07,34.110313415527344
2018-05-08,33.84318923950195
