,DIS
2014-09-18,82.12680053710938
2014-09-19,82.26316833496094
2014-09-22,81.17225646972656
2014-09-23,80.28135681152344
2014-09-24,81.31771850585938
2014-09-25,80.06317901611328
2014-09-26,80.67227172851562
2014-09-29,80.75408172607422
2014-09-30,80.93588256835938
2014-10-01,79.53589630126953
2014-10-02,78.89956665039062
2014-10-03,80.40861511230469
2014-10-06,80.50862884521484
2014-10-07,79.19046020507812
2014-10-08,80.09955596923828
2014-10-09,77.91773223876953
2014-10-10,78.42681121826172
2014-10-13,76.2813949584961
2014-10-14,76.49047088623047
2014-10-15,74.61775207519531
2014-10-16,74.30866241455078
2014-10-17,76.20866394042969
2014-10-20,77.74501037597656
2014-10-21,79.58136749267578
2014-10-22,79.18135833740234
2014-10-23,79.9904556274414
2014-10-24,80.5540771484375
2014-10-27,80.40861511230469
2014-10-28,81.75408935546875
2014-10-29,81.39043426513672
2014-10-30,82.01770782470703
2014-10-31,83.0722427368164
2014-11-03,83.37225341796875
2014-11-04,82.13589477539062
2014-11-05,82.726806640625
2014-11-06,83.63587951660156
2014-11-07,81.81771850585938
2014-11-10,81.61770629882812
2014-11-11,81.7995376586914
2014-11-12,81.72681427001953
2014-11-13,82.26316833496094
2014-11-14,82.54499053955078
2014-11-17,82.19043731689453
2014-11-18,82.07225799560547
2014-11-19,81.6540756225586
2014-11-20,80.81771850585938
2014-11-21,80.87226867675781
2014-11-24,82.344970703125
2014-11-25,83.31770324707031
2014-11-26,83.56314849853516
2014-11-28,84.09952545166016
2014-12-01,84.27225494384766
2014-12-02,84.97222900390625
2014-12-03,84.64495849609375
2014-12-04,84.75406646728516
2014-12-05,85.23587799072266
2014-12-08,85.2722396850586
2014-12-09,84.49043273925781
2014-12-10,83.29954528808594
2014-12-11,84.46874237060547
2014-12-12,84.2293701171875
2014-12-15,83.68618774414062
2014-12-16,83.01410675048828
2014-12-17,84.12809753417969
2014-12-18,85.26048278808594
2014-12-19,85.51824951171875
2014-12-22,86.72430419921875
2014-12-23,87.1754150390625
2014-12-24,86.92684173583984
2014-12-26,87.4884262084961
2014-12-29,87.92112731933594
2014-12-30,87.18461608886719
2014-12-31,86.715087890625
2015-01-02,86.31002044677734
2015-01-05,85.04873657226562
2015-01-06,84.59761810302734
2015-01-07,85.46302795410156
2015-01-08,86.34684753417969
2015-01-09,86.77034759521484
2015-01-12,86.96366882324219
2015-01-13,87.63573455810547
2015-01-14,86.75192260742188
2015-01-15,86.8624038696289
2015-01-16,87.62652587890625
2015-01-20,87.2214584350586
2015-01-21,86.6966781616211
2015-01-22,87.59891510009766
2015-01-23,87.20304107666016
2015-01-26,87.43319702148438
2015-01-27,86.51255798339844
2015-01-28,85.31572723388672
2015-01-29,85.82207489013672
2015-01-30,83.7414321899414
2015-02-02,84.63445281982422
2015-02-03,86.63223266601562
2015-02-04,93.24243927001953
2015-02-05,94.4945068359375
2015-02-06,93.9237060546875
2015-02-09,93.65672302246094
2015-02-10,93.83164978027344
2015-02-11,93.78560638427734
2015-02-12,95.35990905761719
2015-02-13,95.90309143066406
2015-02-17,95.85706329345703
2015-02-18,95.61769104003906
2015-02-19,95.64530181884766
2015-02-20,96.2529296875
2015-02-23,96.65801239013672
2015-02-24,96.3634033203125
2015-02-25,97.19197845458984
2015-02-26,96.26213073730469
2015-02-27,95.82023620605469
2015-03-02,97.48657989501953
2015-03-03,97.91007995605469
2015-03-04,97.19197845458984
2015-03-05,96.6948471069336
2015-03-06,95.58086395263672
2015-03-09,96.90658569335938
2015-03-10,94.90880584716797
2015-03-11,94.72467041015625
2015-03-12,98.66500854492188
2015-03-13,97.99293518066406
2015-03-16,98.84913635253906
2015-03-17,98.47166442871094
2015-03-18,99.40152740478516
2015-03-19,98.84913635253906
2015-03-20,99.82501983642578
2015-03-23,99.63167572021484
2015-03-24,98.60977935791016
2015-03-25,96.66722106933594
2015-03-26,96.8881607055664
2015-03-27,97.10911560058594
2015-03-30,97.6983413696289
2015-03-31,96.56595611572266
2015-04-01,97.07230377197266
2015-04-02,97.5878677368164
2015-04-06,97.24722290039062
2015-04-07,97.0630874633789
2015-04-08,97.91927337646484
2015-04-09,98.29673767089844
2015-04-10,98.46247100830078
2015-04-13,98.05738067626953
2015-04-14,98.19548034667969
2015-04-15,98.49007415771484
2015-04-16,99.52120971679688
2015-04-17,98.22311401367188
2015-04-20,99.63167572021484
2015-04-21,99.13452911376953
2015-04-22,99.37389373779297
2015-04-23,100.34978485107422
2015-04-24,100.83772277832031
2015-04-27,101.41771697998047
2015-04-28,101.19676971435547
2015-04-29,101.09549713134766
2015-04-30,100.09200286865234
2015-05-01,101.7491455078125
2015-05-04,102.21867370605469
2015-05-05,102.0161361694336
2015-05-06,101.01264953613281
2015-05-07,100.58914947509766
2015-05-08,101.3716812133789
2015-05-11,99.98152160644531
2015-05-12,100.57073211669922
2015-05-13,100.52469635009766
2015-05-14,101.20597839355469
2015-05-15,101.546630859375
2015-05-18,101.57423400878906
2015-05-19,101.78598022460938
2015-05-20,101.45455932617188
2015-05-21,101.62947082519531
2015-05-22,101.5097885131836
2015-05-26,100.75486755371094
2015-05-27,101.6110610961914
2015-05-28,101.75836944580078
2015-05-29,101.6110610961914
2015-06-01,102.15422821044922
2015-06-02,101.96089172363281
2015-06-03,102.34756469726562
2015-06-04,101.546630859375
2015-06-05,101.546630859375
2015-06-08,100.61676788330078
2015-06-09,99.90787506103516
2015-06-10,101.27041625976562
2015-06-11,101.84122467041016
2015-06-12,101.2243881225586
2015-06-15,101.4361343383789
2015-06-16,102.24630737304688
2015-06-17,102.64216613769531
2015-06-18,104.23486328125
2015-06-19,103.6824951171875
2015-06-22,104.52027893066406
2015-06-23,105.33043670654297
2015-06-24,104.7412338256836
2015-06-25,105.36726379394531
2015-06-26,105.86442565917969
2015-06-29,104.078369140625
2015-06-30,105.08187866210938
2015-07-01,106.6097412109375
2015-07-02,106.46160125732422
2015-07-06,107.13758087158203
2015-07-07,108.43395233154297
2015-07-08,106.66532897949219
2015-07-09,107.04498291015625
2015-07-10,107.82280731201172
2015-07-13,109.31365966796875
2015-07-14,109.12844848632812
2015-07-15,109.545166015625
2015-07-16,110.2581787109375
2015-07-17,110.06370544433594
2015-07-20,110.73043060302734
2015-07-21,110.48042297363281
2015-07-22,110.49893188476562
2015-07-23,110.00816345214844
2015-07-24,110.11003112792969
2015-07-27,109.49887084960938
2015-07-28,109.69332122802734
2015-07-29,110.97119140625
2015-07-30,111.14712524414062
2015-07-31,111.11935424804688
2015-08-03,112.1564712524414
2015-08-04,112.68428802490234
2015-08-05,102.35018920898438
2015-08-06,100.5167236328125
2015-08-07,101.25750732421875
2015-08-10,102.785400390625
2015-08-11,100.00741577148438
2015-08-12,99.07215881347656
2015-08-13,99.56293487548828
2015-08-14,99.22958374023438
2015-08-17,100.97972869873047
2015-08-18,99.02587890625
2015-08-19,98.57212829589844
2015-08-20,92.61797332763672
2015-08-21,91.52530670166016
2015-08-24,88.30284118652344
2015-08-25,88.79362487792969
2015-08-26,91.88644409179688
2015-08-27,94.6088638305664
2015-08-28,94.89593505859375
2015-08-31,94.34032440185547
2015-09-01,92.14573669433594
2015-09-02,94.3495864868164
2015-09-03,94.44219207763672
2015-09-04,93.49767303466797
2015-09-08,96.31270599365234
2015-09-09,94.36811065673828
2015-09-10,95.00704193115234
2015-09-11,96.74791717529297
2015-09-14,96.13674926757812
2015-09-15,95.77562713623047
2015-09-16,96.26640319824219
2015-09-17,96.48863220214844
2015-09-18,95.22928619384766
2015-09-21,95.7571029663086
2015-09-22,94.90518951416016
2015-09-23,94.05327606201172
2015-09-24,93.173583984375
2015-09-25,92.87725067138672
2015-09-28,91.20121002197266
2015-09-29,92.0623779296875
2015-09-30,94.63665008544922
2015-10-01,95.07186126708984
2015-10-02,95.37743377685547
2015-10-05,96.16454315185547
2015-10-06,96.09044647216797
2015-10-07,95.73857879638672
2015-10-08,96.8682861328125
2015-10-09,97.74797821044922
2015-10-12,98.47953033447266
2015-10-13,98.7017593383789
2015-10-14,97.90541076660156
2015-10-15,99.90556335449219
2015-10-16,100.22966003417969
2015-10-19,101.36863708496094
2015-10-20,101.71124267578125
2015-10-21,101.94273376464844
2015-10-22,104.86888885498047
2015-10-23,104.7207260131836
2015-10-26,105.11890411376953
2015-10-27,105.35041046142578
2015-10-28,105.87820434570312
2015-10-29,106.52642822265625
2015-10-30,105.32261657714844
2015-11-02,106.52642822265625
2015-11-03,106.98941040039062
2015-11-04,104.86888885498047
2015-11-05,104.63739776611328
2015-11-06,107.10980224609375
2015-11-09,107.80429077148438
2015-11-10,108.73029327392578
2015-11-11,107.89688110351562
2015-11-12,107.60983276367188
2015-11-13,106.34122467041016
2015-11-16,107.34129333496094
2015-11-17,107.53575134277344
2015-11-18,109.39701080322266
2015-11-19,109.92481994628906
2015-11-20,111.18417358398438
2015-11-23,110.582275390625
2015-11-24,109.22106170654297
2015-11-25,109.88777923583984
2015-11-27,106.6097412109375
2015-11-30,105.07260131835938
2015-12-01,106.85051727294922
2015-12-02,105.56338500976562
2015-12-03,103.60953521728516
2015-12-04,105.7856216430664
2015-12-07,105.40596771240234
2015-12-08,104.15587615966797
2015-12-09,103.22061920166016
2015-12-10,103.22061920166016
2015-12-11,100.68576049804688
2015-12-14,101.90657806396484
2015-12-15,104.52533721923828
2015-12-16,106.04436492919922
2015-12-17,104.38552856445312
2015-12-18,100.38755798339844
2015-12-21,99.33446502685547
2015-12-22,99.47425842285156
2015-12-23,98.37457275390625
2015-12-24,98.65416717529297
2015-12-28,99.94953918457031
2015-12-29,99.79110717773438
2015-12-30,99.10147857666016
2015-12-31,97.92726135253906
2016-01-04,95.97019958496094
2016-01-05,94.03179168701172
2016-01-06,93.52853393554688
2016-01-07,92.72708892822266
2016-01-08,92.49410247802734
2016-01-11,93.11848449707031
2016-01-12,94.55366516113281
2016-01-13,91.77651977539062
2016-01-14,92.36361694335938
2016-01-15,87.5082778930664
2016-01-19,87.57350158691406
2016-01-20,86.24085235595703
2016-01-21,87.62008666992188
2016-01-22,90.30406951904297
2016-01-25,88.80366516113281
2016-01-26,89.71694946289062
2016-01-27,87.89967346191406
2016-01-28,87.1634521484375
2016-01-29,89.2975845336914
2016-02-01,88.67317199707031
2016-02-02,86.78136444091797
2016-02-03,88.66385650634766
2016-02-04,88.93412017822266
2016-02-05,87.5082778930664
2016-02-08,85.84942626953125
2016-02-09,86.03582000732422
2016-02-10,82.80203247070312
2016-02-11,84.16262817382812
2016-02-12,84.9454574584961
2016-02-16,86.58566284179688
2016-02-17,88.99935150146484
2016-02-18,88.69181060791016
2016-02-19,88.54270935058594
2016-02-22,89.81014251708984
2016-02-23,88.88751983642578
2016-02-24,88.93412017822266
2016-02-25,89.13916015625
2016-02-26,88.82227325439453
2016-02-29,89.01799774169922
2016-03-01,91.00299835205078
2016-03-02,90.39725494384766
2016-03-03,92.09336853027344
2016-03-04,91.77651977539062
2016-03-07,92.62457275390625
2016-03-08,91.16144561767578
2016-03-09,91.0123291015625
2016-03-10,90.43453216552734
2016-03-11,91.27327728271484
2016-03-14,92.08405303955078
2016-03-15,91.55284881591797
2016-03-16,91.7392349243164
2016-03-17,92.82027435302734
2016-03-18,92.44749450683594
2016-03-21,91.75787353515625
2016-03-22,90.93777465820312
2016-03-23,90.23884582519531
2016-03-24,90.60228729248047
2016-03-28,91.4130630493164
2016-03-29,91.47828674316406
2016-03-30,92.17725372314453
2016-03-31,92.55000305175781
2016-04-01,92.32633972167969
2016-04-04,91.96288299560547
2016-04-05,90.39725494384766
2016-04-06,90.8445816040039
2016-04-07,89.61444091796875
2016-04-08,89.85673522949219
2016-04-11,89.71694946289062
2016-04-12,90.72343444824219
2016-04-13,92.70844268798828
2016-04-14,91.91627502441406
2016-04-15,91.87901306152344
2016-04-18,94.57231140136719
2016-04-19,95.6533432006836
2016-04-20,96.24044799804688
2016-04-21,95.90496063232422
2016-04-22,96.7064208984375
2016-04-25,97.45197296142578
2016-04-26,97.75019073486328
2016-04-27,98.11363983154297
2016-04-28,96.9487075805664
2016-04-29,96.23114776611328
2016-05-02,97.25627136230469
2016-05-03,96.71574401855469
2016-05-04,96.61321258544922
2016-05-05,97.78746032714844
2016-05-06,98.35592651367188
2016-05-09,98.16956329345703
2016-05-10,99.34378051757812
2016-05-11,95.32716369628906
2016-05-12,94.78665161132812
2016-05-13,93.67765045166016
2016-05-16,93.52853393554688
2016-05-17,93.13712310791016
2016-05-18,92.2611083984375
2016-05-19,91.71127319335938
2016-05-20,92.98802185058594
2016-05-23,92.4288558959961
2016-05-24,92.73639678955078
2016-05-25,93.06256866455078
2016-05-26,93.01597595214844
2016-05-27,93.46331024169922
2016-05-31,92.46614074707031
2016-06-01,91.81378173828125
2016-06-02,92.00017547607422
2016-06-03,92.02814483642578
2016-06-06,92.05609893798828
2016-06-07,91.65535736083984
2016-06-08,91.366455078125
2016-06-09,91.18006896972656
2016-06-10,90.71409606933594
2016-06-13,90.928466796875
2016-06-14,91.70195007324219
2016-06-15,91.58080291748047
2016-06-16,91.68331909179688
2016-06-17,92.2611083984375
2016-06-20,92.79232025146484
2016-06-21,92.09336853027344
2016-06-22,92.06541442871094
2016-06-23,92.27975463867188
2016-06-24,89.20438385009766
2016-06-27,87.9555892944336
2016-06-28,89.51190948486328
2016-06-29,90.37862396240234
2016-06-30,91.16144561767578
2016-07-01,91.35713195800781
2016-07-05,91.0123291015625
2016-07-06,91.7485580444336
2016-07-07,92.37747192382812
2016-07-08,93.51332092285156
2016-07-11,93.85124206542969
2016-07-12,94.05774688720703
2016-07-13,93.75737762451172
2016-07-14,93.84185028076172
2016-07-15,93.6822738647461
2016-07-18,94.01083374023438
2016-07-19,93.37251281738281
2016-07-20,92.19913482666016
2016-07-21,92.00199890136719
2016-07-22,91.72039794921875
2016-07-25,91.41999816894531
2016-07-26,90.7629165649414
2016-07-27,90.42498779296875
2016-07-28,90.03075408935547
2016-07-29,90.06828308105469
2016-08-01,89.68342590332031
2016-08-02,89.18589782714844
2016-08-03,90.19969177246094
2016-08-04,89.32670593261719
2016-08-05,89.95564270019531
2016-08-08,89.88054656982422
2016-08-09,90.744140625
2016-08-10,91.86119842529297
2016-08-11,91.77671813964844
2016-08-12,90.90372467041016
2016-08-15,91.14778900146484
2016-08-16,90.94127655029297
2016-08-17,90.93189239501953
2016-08-18,90.72537231445312
2016-08-19,90.4813232421875
2016-08-22,89.9931869506836
2016-08-23,90.08704376220703
2016-08-24,89.94625091552734
2016-08-25,89.69280242919922
2016-08-26,89.37364196777344
2016-08-29,89.05448913574219
2016-08-30,89.04509735107422
2016-08-31,88.66962432861328
2016-09-01,88.48189544677734
2016-09-02,88.63206481933594
2016-09-06,88.0500717163086
2016-09-07,87.9655990600586
2016-09-08,88.32230377197266
2016-09-09,86.75468444824219
2016-09-12,87.8998794555664
2016-09-13,87.01750946044922
2016-09-14,86.60447692871094
2016-09-15,86.82977294921875
2016-09-16,86.8860855102539
2016-09-19,86.9517822265625
2016-09-20,87.25218200683594
2016-09-21,86.72651672363281
2016-09-22,87.68399047851562
2016-09-23,87.55255889892578
2016-09-26,86.32286834716797
2016-09-27,86.09759521484375
2016-09-28,86.54815673828125
2016-09-29,86.17267608642578
2016-09-30,87.1677017211914
2016-10-03,86.82038116455078
2016-10-04,86.91424560546875
2016-10-05,86.78282928466797
2016-10-06,87.13954162597656
2016-10-07,86.82038116455078
2016-10-10,86.82038116455078
2016-10-11,86.22899627685547
2016-10-12,85.80658721923828
2016-10-13,85.53437042236328
2016-10-14,85.70332336425781
2016-10-17,85.26213073730469
2016-10-18,85.58130645751953
2016-10-19,86.29471588134766
2016-10-20,86.38858795166016
2016-10-21,87.32727813720703
2016-10-24,87.64643859863281
2016-10-25,87.06443786621094
2016-10-26,87.75907135009766
2016-10-27,88.25658416748047
2016-10-28,88.09701538085938
2016-10-31,87.00811767578125
2016-11-01,86.72651672363281
2016-11-02,86.27593994140625
2016-11-03,87.64643859863281
2016-11-04,86.78282928466797
2016-11-07,88.64146423339844
2016-11-08,88.59452056884766
2016-11-09,88.83858489990234
2016-11-10,89.13896942138672
2016-11-11,91.6922378540039
2016-11-14,91.91751861572266
2016-11-15,91.71099853515625
2016-11-16,93.04397583007812
2016-11-17,93.27864837646484
2016-11-18,92.21790313720703
2016-11-21,91.64529418945312
2016-11-22,91.72039794921875
2016-11-23,92.23667907714844
2016-11-25,92.76234436035156
2016-11-28,92.90316009521484
2016-11-29,93.56024169921875
2016-11-30,93.04397583007812
2016-12-01,92.87500762939453
2016-12-02,92.46195983886719
2016-12-05,93.83246612548828
2016-12-06,94.48957061767578
2016-12-07,95.738037109375
2016-12-08,97.79071044921875
2016-12-09,99.19068908691406
2016-12-12,98.4339370727539
2016-12-13,98.23531341552734
2016-12-14,98.42449951171875
2016-12-15,98.74608612060547
2016-12-16,98.29206085205078
2016-12-19,99.6069107055664
2016-12-20,99.75824737548828
2016-12-21,99.85284423828125
2016-12-22,99.72040557861328
2016-12-23,99.46503448486328
2016-12-27,99.48393249511719
2016-12-28,98.66095733642578
2016-12-29,98.90690612792969
2016-12-30,98.58528900146484
2017-01-03,100.34473419189453
2017-01-04,101.63119506835938
2017-01-05,101.57444763183594
2017-01-06,103.08795166015625
2017-01-09,102.50146484375
2017-01-10,102.5203857421875
2017-01-11,103.5230712890625
2017-01-12,101.7163314819336
2017-01-13,102.21768188476562
2017-01-17,102.13256072998047
2017-01-18,102.31227111816406
2017-01-19,101.47984313964844
2017-01-20,101.83931732177734
2017-01-23,101.3285140991211
2017-01-24,102.06633758544922
2017-01-25,102.19876861572266
2017-01-26,102.21768188476562
2017-01-27,103.39064025878906
2017-01-30,104.94198608398438
2017-01-31,104.66765594482422
2017-02-01,105.28250885009766
2017-02-02,104.62980651855469
2017-02-03,104.33658599853516
2017-02-06,103.64604949951172
2017-02-07,103.10687255859375
2017-02-08,103.10687255859375
2017-02-09,103.57035827636719
2017-02-10,103.3528060913086
2017-02-13,103.72172546386719
2017-02-14,104.36495971679688
2017-02-15,104.22305297851562
2017-02-16,104.72441101074219
2017-02-17,104.10954284667969
2017-02-21,104.062255859375
2017-02-22,104.16630554199219
2017-02-23,103.79740142822266
2017-02-24,104.35549926757812
2017-02-27,104.27037048339844
2017-02-28,104.13792419433594
2017-03-01,105.03657531738281
2017-03-02,104.61088562011719
2017-03-03,105.22575378417969
2017-03-06,104.68656921386719
2017-03-07,104.8663101196289
2017-03-08,104.84738159179688
2017-03-09,105.02710723876953
2017-03-10,104.92306518554688
2017-03-13,105.49061584472656
2017-03-14,106.23789978027344
2017-03-15,105.82170104980469
2017-03-16,105.67034149169922
2017-03-17,105.71764373779297
2017-03-20,106.61627197265625
2017-03-21,105.70818328857422
2017-03-22,106.02034759521484
2017-03-23,106.17169189453125
2017-03-24,106.07709503173828
2017-03-27,106.30412292480469
2017-03-28,106.93789672851562
2017-03-29,106.44600677490234
2017-03-30,107.06086730957031
2017-03-31,107.25951385498047
2017-04-03,107.07978057861328
2017-04-04,106.92843627929688
2017-04-05,106.8906021118164
2017-04-06,106.93789672851562
2017-04-07,106.4933090209961
2017-04-10,106.3514175415039
2017-04-11,106.95680236816406
2017-04-12,106.92843627929688
2017-04-13,107.07978057861328
2017-04-17,107.62842559814453
2017-04-18,108.01626586914062
2017-04-19,107.58113861083984
2017-04-20,108.58382415771484
2017-04-21,108.25275421142578
2017-04-24,107.55274963378906
2017-04-25,108.9527359008789
2017-04-26,109.33112335205078
2017-04-27,109.57704162597656
2017-04-28,109.35002899169922
2017-05-01,108.5270767211914
2017-05-02,108.18653869628906
2017-05-03,105.58521270751953
2017-05-04,105.15953063964844
2017-05-05,105.9352035522461
2017-05-08,105.39602661132812
2017-05-09,106.01087951660156
2017-05-10,103.7311782836914
2017-05-11,103.65550994873047
2017-05-12,103.75956726074219
2017-05-15,103.2298355102539
2017-05-16,102.14201354980469
2017-05-17,100.56229400634766
2017-05-18,100.91229248046875
2017-05-19,101.70687866210938
2017-05-22,101.81092834472656
2017-05-23,101.2339096069336
2017-05-24,101.8866195678711
2017-05-25,101.47039031982422
2017-05-26,102.54876708984375
2017-05-30,102.4825439453125
2017-05-31,102.10417175292969
2017-06-01,102.35956573486328
2017-06-02,101.38525390625
2017-06-05,100.76093292236328
2017-06-06,99.79608154296875
2017-06-07,100.1933822631836
2017-06-08,98.67988586425781
2017-06-09,99.90960693359375
2017-06-12,101.25283813476562
2017-06-13,100.79878234863281
2017-06-14,100.40148162841797
2017-06-15,100.2501449584961
2017-06-16,99.80554962158203
2017-06-19,99.67312622070312
2017-06-20,98.3204345703125
2017-06-21,99.13394165039062
2017-06-22,98.58528900146484
2017-06-23,98.71773529052734
2017-06-26,99.86229705810547
2017-06-27,99.7109603881836
2017-06-28,101.08255767822266
2017-06-29,99.99474334716797
2017-06-30,100.50552368164062
2017-07-03,101.6501235961914
2017-07-05,99.91905212402344
2017-07-06,98.4896011352539
2017-07-07,98.46100616455078
2017-07-10,98.71831512451172
2017-07-11,98.95655822753906
2017-07-12,99.47115325927734
2017-07-13,99.3853988647461
2017-07-14,100.14777374267578
2017-07-17,99.86189270019531
2017-07-18,100.77674102783203
2017-07-19,101.7964096069336
2017-07-20,102.31101989746094
2017-07-21,102.05372619628906
2017-07-24,101.96794128417969
2017-07-25,101.41522979736328
2017-07-26,101.91078186035156
2017-07-27,104.82685852050781
2017-07-28,104.78873443603516
2017-07-31,104.76016235351562
2017-08-01,105.40817260742188
2017-08-02,103.55941009521484
2017-08-03,103.9882583618164
2017-08-04,102.62550354003906
2017-08-07,101.34851837158203
2017-08-08,101.94889068603516
2017-08-09,97.99405670166016
2017-08-10,96.58365631103516
2017-08-11,97.19356536865234
2017-08-14,96.63130950927734
2017-08-15,96.73613739013672
2017-08-16,97.39368438720703
2017-08-17,96.61225128173828
2017-08-18,95.96422576904297
2017-08-21,96.41212463378906
2017-08-22,97.93688201904297
2017-08-23,96.72660827636719
2017-08-24,96.74566650390625
2017-08-25,97.59381103515625
2017-08-28,97.73677062988281
2017-08-29,97.74629974365234
2017-08-30,98.03218078613281
2017-08-31,96.44070434570312
2017-09-01,96.72660827636719
2017-09-05,96.8218994140625
2017-09-06,96.72660827636719
2017-09-07,92.49541473388672
2017-09-08,92.50494384765625
2017-09-11,92.52400207519531
2017-09-12,93.286376953125
2017-09-13,94.17263793945312
2017-09-14,93.2958984375
2017-09-15,93.8867416381836
2017-09-18,93.48650360107422
2017-09-19,93.80098724365234
2017-09-20,94.54429626464844
2017-09-21,94.2393569946289
2017-09-22,93.96298217773438
2017-09-25,94.88737487792969
2017-09-26,93.99156951904297
2017-09-27,94.57288360595703
2017-09-28,93.43885040283203
2017-09-29,93.93439483642578
2017-10-02,95.16373443603516
2017-10-03,96.04999542236328
2017-10-04,95.8212890625
2017-10-05,95.40196990966797
2017-10-06,95.36385345458984
2017-10-09,94.88737487792969
2017-10-10,94.89690399169922
2017-10-11,93.91533660888672
2017-10-12,92.37152862548828
2017-10-13,92.80036163330078
2017-10-16,93.51509857177734
2017-10-17,93.73426818847656
2017-10-18,93.62944793701172
2017-10-19,94.35370635986328
2017-10-20,94.72537231445312
2017-10-23,94.05828094482422
2017-10-24,93.66757202148438
2017-10-25,93.20060729980469
2017-10-26,93.92485809326172
2017-10-27,93.6866226196289
2017-10-30,93.42931365966797
2017-10-31,93.21013641357422
2017-11-01,94.37276458740234
2017-11-02,93.72473907470703
2017-11-03,94.00111389160156
2017-11-06,95.90705108642578
2017-11-07,96.83142852783203
2017-11-08,96.42164611816406
2017-11-09,97.85110473632812
2017-11-10,99.85234832763672
2017-11-13,99.81422424316406
2017-11-14,98.31806182861328
2017-11-15,98.81361389160156
2017-11-16,98.72783660888672
2017-11-17,98.57537078857422
2017-11-20,97.91781616210938
2017-11-21,98.15605926513672
2017-11-22,97.90828704833984
2017-11-24,97.81299591064453
2017-11-27,97.9559326171875
2017-11-28,98.54679107666016
2017-11-29,100.29071807861328
2017-11-30,99.89046478271484
2017-12-01,100.30024719238281
2017-12-04,105.0365219116211
2017-12-05,102.17760467529297
2017-12-06,100.50037384033203
2017-12-07,100.30977630615234
2017-12-08,100.12725830078125
2017-12-11,102.62491607666016
2017-12-12,103.20128631591797
2017-12-13,103.37421417236328
2017-12-14,106.21769714355469
2017-12-15,106.89014434814453
2017-12-18,106.65958404541016
2017-12-19,107.40888977050781
2017-12-20,105.3723373413086
2017-12-21,105.25706481933594
2017-12-22,104.3924789428711
2017-12-26,103.8641357421875
2017-12-27,103.40302276611328
2017-12-28,103.52791595458984
2017-12-29,103.27814483642578
2018-01-02,107.39928436279297
2018-01-03,107.86038208007812
2018-01-04,107.81236267089844
2018-01-05,107.22637176513672
2018-01-08,105.68934631347656
2018-01-09,105.61249542236328
2018-01-10,105.16099548339844
2018-01-11,106.62116241455078
2018-01-12,108.04291534423828
2018-01-16,106.33296966552734
2018-01-17,107.56259155273438
2018-01-18,106.07360076904297
2018-01-19,106.23690795898438
2018-01-22,106.7268295288086
2018-01-23,106.06400299072266
2018-01-24,106.15045166015625
2018-01-25,106.19849395751953
2018-01-26,107.77392578125
2018-01-29,107.14952087402344
2018-01-30,105.77580261230469
2018-01-31,104.3924789428711
2018-02-01,106.14083862304688
2018-02-02,104.42130279541016
2018-02-05,100.57875061035156
2018-02-06,101.99089050292969
2018-02-07,100.63639068603516
2018-02-08,97.3606185913086
2018-02-09,99.0321273803711
2018-02-12,99.32032012939453
2018-02-13,100.02159118652344
2018-02-14,100.4826889038086
2018-02-15,101.03986358642578
2018-02-16,102.33671569824219
2018-02-20,101.80838012695312
2018-02-21,100.91498565673828
2018-02-22,101.09749603271484
2018-02-23,103.02838897705078
2018-02-26,105.48760986328125
2018-02-27,100.74205780029297
2018-02-28,99.09937286376953
2018-03-01,98.53260803222656
2018-03-02,98.9360580444336
2018-03-05,99.33953857421875
2018-03-06,100.80931091308594
2018-03-07,99.51244354248047
2018-03-08,99.93511962890625
2018-03-09,100.60758209228516
2018-03-12,101.0302505493164
2018-03-13,99.64694213867188
2018-03-14,99.81025695800781
2018-03-15,99.17622375488281
2018-03-16,98.82078552246094
2018-03-19,97.48550415039062
2018-03-20,97.3606185913086
2018-03-21,97.81211853027344
2018-03-22,96.64013671875
2018-03-23,94.66122436523438
2018-03-26,96.68818664550781
2018-03-27,95.44895935058594
2018-03-28,94.66122436523438
2018-03-29,96.48644256591797
2018-04-02,94.77650451660156
2018-04-03,95.506591796875
2018-04-04,96.97636413574219
2018-04-05,98.09071350097656
2018-04-06,96.39997863769531
2018-04-09,95.77555847167969
2018-04-10,97.37984466552734
2018-04-11,96.83228302001953
2018-04-12,96.43841552734375
2018-04-13,96.39997863769531
2018-04-16,96.2943115234375
2018-04-17,98.1483383178711
2018-04-18,97.22612762451172
2018-04-19,96.9187240600586
2018-04-20,96.2943115234375
2018-04-23,96.20785522460938
2018-04-24,95.54501342773438
2018-04-25,97.16848754882812
2018-04-26,95.91004180908203
2018-04-27,95.3240737915039
2018-04-30,96.38076782226562
2018-05-01,96.12139892578125
2018-05-02,95.69872283935547
2018-05-03,94.87257385253906
2018-05-04,97.16848754882812
2018-05-07,98.44613647460938
2018-05-08,97.78330993652344
2018-05-09,96.0349349975586
2018-05-10,97.67762756347656
2018-05-11,98.05228424072266
2018-05-14,98.40771484375
2018-05-15,98.86881256103516
2018-05-16,100.90538024902344
2018-05-17,100.23291015625
2018-05-18,99.83905792236328
2018-05-21,99.96395111083984
2018-05-22,99.97354888916016
2018-05-23,98.84000396728516
2018-05-24,98.09071350097656
2018-05-25,98.17716217041016
2018-05-29,95.76595306396484
2018-05-30,96.04454803466797
2018-05-31,95.55461883544922
2018-06-01,95.44895935058594
2018-06-04,96.2943115234375
2018-06-05,96.00611114501953
