,VTRS
2014-07-14,44.0123176574707
2014-07-15,44.81113815307617
2014-07-16,44.347312927246094
2014-07-17,44.17551803588867
2014-07-18,44.5792236328125
2014-07-21,44.14115905761719
2014-07-22,44.716651916503906
2014-07-23,44.957157135009766
2014-07-24,44.5792236328125
2014-07-25,44.441795349121094
2014-07-28,43.402462005615234
2014-07-29,43.290809631347656
2014-07-30,43.41964340209961
2014-07-31,42.406097412109375
2014-08-01,42.28584289550781
2014-08-04,42.1741828918457
2014-08-05,41.6330451965332
2014-08-06,41.16061782836914
2014-08-07,39.93233108520508
2014-08-08,39.38261413574219
2014-08-11,38.96173095703125
2014-08-12,38.626739501953125
2014-08-13,38.987491607666016
2014-08-14,39.64029312133789
2014-08-15,39.89797592163086
2014-08-18,39.92374801635742
2014-08-19,40.404754638671875
2014-08-20,41.73611831665039
2014-08-21,41.01459884643555
2014-08-22,41.40971374511719
2014-08-25,41.66740036010742
2014-08-26,41.487030029296875
2014-08-27,41.29806137084961
2014-08-28,41.341007232666016
2014-08-29,41.74470520019531
2014-09-02,41.81342315673828
2014-09-03,41.066139221191406
2014-09-04,40.31885528564453
2014-09-05,40.35321807861328
2014-09-08,41.19498062133789
2014-09-09,40.774105072021484
2014-09-10,40.748329162597656
2014-09-11,41.0489616394043
2014-09-12,40.421932220458984
2014-09-15,40.15565872192383
2014-09-16,41.19498062133789
2014-09-17,41.22933578491211
2014-09-18,41.59868240356445
2014-09-19,40.67961120605469
2014-09-22,39.96669387817383
2014-09-23,40.0354118347168
2014-09-24,39.8893928527832
2014-09-25,39.468505859375
2014-09-26,39.76054382324219
2014-09-29,39.3310661315918
2014-09-30,39.07339096069336
2014-10-01,38.884422302246094
2014-10-02,39.94091796875
2014-10-03,43.1447868347168
2014-10-06,43.78899002075195
2014-10-07,43.06748962402344
2014-10-08,44.00373077392578
2014-10-09,43.05030059814453
2014-10-10,42.388912200927734
2014-10-13,40.92012023925781
2014-10-14,40.21578598022461
2014-10-15,40.696800231933594
2014-10-16,41.89072036743164
2014-10-17,42.4833984375
2014-10-20,43.213504791259766
2014-10-21,44.708065032958984
2014-10-22,43.256446838378906
2014-10-23,43.31657791137695
2014-10-24,43.99514389038086
2014-10-27,43.763221740722656
2014-10-28,44.41602325439453
2014-10-29,43.67732620239258
2014-10-30,44.98292541503906
2014-10-31,45.99648666381836
2014-11-03,46.03083419799805
2014-11-04,46.168270111083984
2014-11-05,45.927764892578125
2014-11-06,45.95353317260742
2014-11-07,45.61854934692383
2014-11-10,46.340057373046875
2014-11-11,45.962127685546875
2014-11-12,46.211219787597656
2014-11-13,47.01002883911133
2014-11-14,46.42595672607422
2014-11-17,47.35361099243164
2014-11-18,48.30704116821289
2014-11-19,47.82603454589844
2014-11-20,47.43092346191406
2014-11-21,47.9205207824707
2014-11-24,48.06654357910156
2014-11-25,48.246917724609375
2014-11-26,50.35132598876953
