,AVGO
2017-09-12,19.57767677307129
2017-09-13,19.506372451782227
2017-09-14,19.5626277923584
2017-09-15,19.847801208496094
2017-09-18,19.870872497558594
2017-09-19,19.86609649658203
2017-09-20,19.32124900817871
2017-09-21,19.120010375976562
2017-09-22,19.02933120727539
2017-09-25,18.73264503479004
2017-09-26,18.872636795043945
2017-09-27,19.135915756225586
2017-09-28,19.323631286621094
2017-09-29,19.291820526123047
2017-10-02,19.127164840698242
2017-10-03,19.05001449584961
2017-10-04,19.248855590820312
2017-10-05,19.381698608398438
2017-10-06,19.546344757080078
2017-10-09,19.600431442260742
2017-10-10,19.566232681274414
2017-10-11,19.917001724243164
2017-10-12,19.784969329833984
2017-10-13,19.722923278808594
2017-10-16,19.620319366455078
2017-10-17,19.298175811767578
2017-10-18,19.407941818237305
2017-10-19,19.43100929260254
2017-10-20,19.427034378051758
2017-10-23,19.42941665649414
2017-10-24,19.700653076171875
2017-10-25,19.552709579467773
2017-10-26,19.38884925842285
2017-10-27,20.115856170654297
2017-10-30,20.778427124023438
2017-10-31,20.991600036621094
2017-11-01,20.624122619628906
2017-11-02,20.64082908630371
2017-11-03,21.764734268188477
2017-11-06,22.074146270751953
2017-11-07,21.580995559692383
2017-11-08,21.666906356811523
2017-11-09,21.129207611083984
2017-11-10,21.075117111206055
2017-11-13,21.079092025756836
2017-11-14,20.939897537231445
2017-11-15,21.12602424621582
2017-11-16,21.64383316040039
2017-11-17,21.623950958251953
2017-11-20,21.86416244506836
2017-11-21,22.000173568725586
2017-11-22,21.903139114379883
2017-11-24,22.46072006225586
2017-11-27,22.63888931274414
2017-11-28,22.064603805541992
2017-11-29,21.595317840576172
2017-11-30,22.10755729675293
2017-12-01,21.600086212158203
2017-12-04,20.967735290527344
2017-12-05,20.811838150024414
2017-12-06,20.990015029907227
2017-12-07,20.990015029907227
2017-12-08,20.673437118530273
2017-12-11,20.676620483398438
2017-12-12,20.57719612121582
2017-12-13,20.842063903808594
2017-12-14,20.62809944152832
2017-12-15,21.13636589050293
2017-12-18,21.169193267822266
2017-12-19,21.113943099975586
2017-12-20,21.269275665283203
2017-12-21,20.94019889831543
2017-12-22,21.0058536529541
2017-12-26,20.665569305419922
2017-12-27,20.747238159179688
2017-12-28,20.851322174072266
2017-12-29,20.569486618041992
2018-01-02,21.37897300720215
2018-01-03,21.612770080566406
2018-01-04,21.619977951049805
2018-01-05,21.74808692932129
2018-01-08,21.800125122070312
2018-01-09,21.498271942138672
2018-01-10,21.044292449951172
2018-01-11,21.097929000854492
2018-01-12,21.16118812561035
2018-01-16,21.077913284301758
2018-01-17,21.282886505126953
2018-01-18,21.602357864379883
2018-01-19,21.329328536987305
2018-01-22,20.986637115478516
2018-01-23,21.04989242553711
2018-01-24,20.566280364990234
2018-01-25,19.800031661987305
2018-01-26,20.08026885986328
2018-01-29,19.654308319091797
2018-01-30,19.294797897338867
2018-01-31,19.859277725219727
2018-02-01,19.11945152282715
2018-02-02,18.854427337646484
2018-02-05,18.263521194458008
2018-02-06,19.246761322021484
2018-02-07,19.00655174255371
2018-02-08,18.381229400634766
2018-02-09,18.85601806640625
2018-02-12,19.568632125854492
2018-02-13,19.685529708862305
2018-02-14,19.82965660095215
2018-02-15,20.163537979125977
2018-02-16,19.928138732910156
2018-02-20,19.98658561706543
2018-02-21,19.90652084350586
2018-02-22,19.9649658203125
2018-02-23,20.31406593322754
2018-02-26,20.253217697143555
2018-02-27,20.16193389892578
2018-02-28,19.733572006225586
2018-03-01,19.48135757446289
2018-03-02,20.086671829223633
2018-03-05,19.775209426879883
2018-03-06,20.09387969970703
2018-03-07,19.780813217163086
2018-03-08,19.772808074951172
2018-03-09,20.319673538208008
2018-03-12,21.045089721679688
2018-03-13,20.915374755859375
2018-03-14,20.864933013916016
2018-03-15,21.439022064208984
2018-03-16,20.40694808959961
2018-03-19,19.612668991088867
2018-03-20,19.405296325683594
2018-03-21,19.985355377197266
2018-03-22,19.78794288635254
2018-03-23,19.69938850402832
2018-03-26,20.125900268554688
2018-03-27,19.85293197631836
2018-03-28,19.228187561035156
2018-03-29,19.144515991210938
2018-04-02,18.497013092041016
2018-04-03,19.236310958862305
2018-04-04,19.25337028503418
2018-04-05,19.19812774658203
2018-04-06,18.59369659423828
2018-04-09,19.070579528808594
2018-04-10,19.47759437561035
2018-04-11,19.523902893066406
2018-04-12,19.451602935791016
2018-04-13,20.061725616455078
2018-04-16,20.259138107299805
2018-04-17,20.45168113708496
2018-04-18,20.277009963989258
2018-04-19,19.73025894165039
2018-04-20,19.263931274414062
2018-04-23,18.96577262878418
2018-04-24,18.554697036743164
2018-04-25,18.60425567626953
2018-04-26,18.719615936279297
2018-04-27,18.911344528198242
2018-04-30,18.638370513916016
2018-05-01,18.71636390686035
2018-05-02,18.583127975463867
2018-05-03,18.299596786499023
2018-05-04,18.72774314880371
2018-05-07,19.170507431030273
2018-05-08,19.404483795166016
2018-05-09,19.33949089050293
2018-05-10,19.783061981201172
2018-05-11,19.772504806518555
2018-05-14,19.884614944458008
2018-05-15,19.626272201538086
2018-05-16,19.539342880249023
2018-05-17,19.45322608947754
2018-05-18,19.17213249206543
2018-05-21,19.420730590820312
2018-05-22,19.375232696533203
2018-05-23,19.543399810791016
2018-05-24,19.78468894958496
2018-05-25,20.31275749206543
2018-05-29,20.285131454467773
2018-05-30,20.26157569885254
2018-05-31,20.478492736816406
2018-06-01,20.82539176940918
2018-06-04,20.990310668945312
2018-06-05,21.062625885009766
2018-06-06,21.408706665039062
2018-06-07,21.502941131591797
2018-06-08,20.957815170288086
2018-06-11,21.190162658691406
2018-06-12,21.238908767700195
2018-06-13,21.4135799407959
2018-06-14,21.810035705566406
2018-06-15,21.953832626342773
2018-06-18,21.48832130432129
2018-06-19,21.484203338623047
2018-06-20,21.506431579589844
2018-06-21,21.37717628479004
2018-06-22,21.382112503051758
2018-06-25,20.781923294067383
2018-06-26,20.70947265625
2018-06-27,20.34474754333496
2018-06-28,20.162792205810547
2018-06-29,19.976728439331055
2018-07-02,19.928152084350586
2018-07-03,19.70092010498047
2018-07-05,20.20395851135254
2018-07-06,20.391674041748047
2018-07-09,20.37109375
2018-07-10,20.628787994384766
2018-07-11,20.04259490966797
2018-07-12,17.287809371948242
2018-07-13,16.668678283691406
2018-07-16,16.73372459411621
2018-07-17,17.15030860900879
2018-07-18,17.18901252746582
2018-07-19,17.319913864135742
2018-07-20,17.31662368774414
2018-07-23,17.84271812438965
2018-07-24,17.89375877380371
2018-07-25,18.604270935058594
2018-07-26,18.374574661254883
2018-07-27,18.19920539855957
2018-07-30,18.540054321289062
2018-07-31,18.25848960876465
2018-08-01,17.849302291870117
2018-08-02,17.812255859375
2018-08-03,17.932456970214844
2018-08-06,17.861650466918945
2018-08-07,18.138282775878906
2018-08-08,18.068296432495117
2018-08-09,17.83119010925293
2018-08-10,17.473054885864258
2018-08-13,17.37837028503418
2018-08-14,17.067153930664062
2018-08-15,17.00788688659668
2018-08-16,17.181596755981445
2018-08-17,17.229347229003906
2018-08-20,17.0194091796875
2018-08-21,17.33144187927246
2018-08-22,17.086917877197266
2018-08-23,16.926380157470703
2018-08-24,17.207122802734375
2018-08-27,17.53397560119629
2018-08-28,17.654178619384766
2018-08-29,17.70028305053711
2018-08-30,17.836952209472656
2018-08-31,18.03289794921875
2018-09-04,18.065828323364258
2018-09-05,18.22966957092285
2018-09-06,17.780963897705078
2018-09-07,19.148481369018555
2018-09-10,19.809598922729492
2018-09-11,19.146011352539062
2018-09-12,18.927011489868164
2018-09-13,19.382295608520508
2018-09-14,19.458051681518555
2018-09-17,19.33372688293457
2018-09-18,19.885334014892578
2018-09-19,20.056209564208984
2018-09-20,20.316673278808594
2018-09-21,20.579618453979492
2018-09-24,20.691598892211914
2018-09-25,20.54229164123535
2018-09-26,20.358144760131836
2018-09-27,20.442750930786133
2018-09-28,20.465970993041992
2018-10-01,20.696577072143555
2018-10-02,20.579618453979492
2018-10-03,20.689104080200195
2018-10-04,20.585426330566406
2018-10-05,20.25860595703125
2018-10-08,20.02136993408203
2018-10-09,20.29759979248047
2018-10-10,19.230039596557617
2018-10-11,18.98699951171875
2018-10-12,19.322940826416016
2018-10-15,19.283123016357422
2018-10-16,19.76837921142578
2018-10-17,19.672983169555664
2018-10-18,18.914003372192383
2018-10-19,18.935569763183594
2018-10-22,18.96377182006836
2018-10-23,18.999441146850586
2018-10-24,18.141748428344727
2018-10-25,18.434558868408203
2018-10-26,17.68055534362793
2018-10-29,17.543689727783203
2018-10-30,18.332530975341797
2018-10-31,18.53824806213379
2018-11-01,19.06828498840332
2018-11-02,18.312623977661133
2018-11-05,18.25621795654297
2018-11-06,18.933080673217773
2018-11-07,19.443218231201172
2018-11-08,19.928464889526367
2018-11-09,19.823955535888672
2018-11-12,18.549854278564453
2018-11-13,18.649394989013672
2018-11-14,18.76303482055664
2018-11-15,19.604141235351562
2018-11-16,19.70948028564453
2018-11-19,19.006071090698242
2018-11-20,18.888286590576172
2018-11-21,19.0782413482666
2018-11-23,19.0699462890625
2018-11-26,19.518701553344727
2018-11-27,19.561832427978516
2018-11-28,19.511240005493164
2018-11-29,19.55768585205078
2018-11-30,19.692893981933594
2018-12-03,20.079431533813477
2018-12-04,19.24745750427246
2018-12-06,18.84930419921875
2018-12-07,18.95879554748535
2018-12-10,19.845516204833984
2018-12-11,20.475099563598633
2018-12-12,21.150300979614258
2018-12-13,21.425697326660156
2018-12-14,21.137863159179688
2018-12-17,21.07979965209961
2018-12-18,20.928081512451172
2018-12-19,20.443578720092773
2018-12-20,20.275936126708984
2018-12-21,20.529085159301758
2018-12-24,19.597810745239258
2018-12-26,20.799821853637695
2018-12-27,21.026987075805664
2018-12-28,21.256664276123047
2018-12-31,21.314504623413086
2019-01-02,21.249958038330078
2019-01-03,19.35975456237793
2019-01-04,19.55002784729004
2019-01-07,19.94818878173828
2019-01-08,19.788087844848633
2019-01-09,20.643924713134766
2019-01-10,20.915502548217773
2019-01-11,21.00351905822754
2019-01-14,21.02866554260254
2019-01-15,21.499753952026367
2019-01-16,21.098237991333008
2019-01-17,21.402517318725586
2019-01-18,21.86270523071289
2019-01-22,21.650632858276367
2019-01-23,21.586088180541992
2019-01-24,22.091541290283203
2019-01-25,22.459524154663086
2019-01-28,22.432701110839844
2019-01-29,22.323732376098633
2019-01-30,22.70093536376953
2019-01-31,22.48550796508789
2019-02-01,22.364805221557617
2019-02-04,22.80990219116211
2019-02-05,22.632198333740234
2019-02-06,23.152738571166992
2019-02-07,22.55592155456543
2019-02-08,22.972522735595703
2019-02-11,23.111669540405273
2019-02-12,23.419296264648438
2019-02-13,23.58107566833496
2019-02-14,23.596162796020508
2019-02-15,23.632204055786133
2019-02-19,23.609577178955078
2019-02-20,23.75710678100586
2019-02-21,23.549222946166992
2019-02-22,23.17704963684082
2019-02-25,23.353078842163086
2019-02-26,23.051315307617188
2019-02-27,22.75709342956543
2019-02-28,23.08148956298828
2019-03-01,22.862709045410156
2019-03-04,23.042091369628906
2019-03-05,23.21980094909668
2019-03-06,22.745361328125
2019-03-07,22.255834579467773
2019-03-08,22.145191192626953
2019-03-11,22.553407669067383
2019-03-12,22.601184844970703
2019-03-13,22.733623504638672
2019-03-14,22.481313705444336
2019-03-15,24.33296775817871
2019-03-18,24.630538940429688
2019-03-19,25.089052200317383
2019-03-20,24.612911224365234
2019-03-21,25.10089111328125
2019-03-22,24.74991226196289
2019-03-25,24.708477020263672
2019-03-26,25.120342254638672
2019-03-27,25.03069305419922
2019-03-28,25.292869567871094
2019-03-29,25.431570053100586
2019-04-01,25.86119270324707
2019-04-02,25.629465103149414
2019-04-03,25.72671890258789
2019-04-04,25.540664672851562
2019-04-05,25.733488082885742
2019-04-08,25.75040054321289
2019-04-09,25.663291931152344
2019-04-10,26.00665283203125
2019-04-11,26.167339324951172
2019-04-12,26.811777114868164
2019-04-15,26.75849151611328
2019-04-16,26.93609619140625
2019-04-17,27.107778549194336
2019-04-18,26.946243286132812
2019-04-22,26.640094757080078
2019-04-23,26.694223403930664
2019-04-24,26.58343505859375
2019-04-25,26.371156692504883
2019-04-26,26.251916885375977
2019-04-29,26.44727325439453
2019-04-30,26.927640914916992
2019-05-01,26.969919204711914
2019-05-02,26.709447860717773
2019-05-03,26.700136184692383
2019-05-06,26.350017547607422
2019-05-07,25.988046646118164
2019-05-08,25.658220291137695
2019-05-09,25.714879989624023
2019-05-10,25.7064208984375
2019-05-13,24.8116512298584
2019-05-14,25.540664672851562
2019-05-15,25.74109649658203
2019-05-16,25.1423282623291
2019-05-17,24.516502380371094
2019-05-20,23.053409576416016
2019-05-21,23.285133361816406
2019-05-22,22.768400192260742
2019-05-23,21.996259689331055
2019-05-24,21.645286560058594
2019-05-28,21.521814346313477
2019-05-29,21.491369247436523
2019-05-30,21.702796936035156
2019-05-31,21.28162956237793
2019-06-03,21.41187286376953
2019-06-04,22.470706939697266
2019-06-05,22.472402572631836
2019-06-06,23.0703182220459
2019-06-07,23.24622917175293
2019-06-10,23.697843551635742
2019-06-11,23.974393844604492
2019-06-12,23.657249450683594
2019-06-13,23.816242218017578
2019-06-14,22.49015998840332
2019-06-17,22.493541717529297
2019-06-18,23.515169143676758
2019-06-19,23.467809677124023
2019-06-20,23.599742889404297
2019-06-21,23.393970489501953
2019-06-24,23.838809967041016
2019-06-25,23.609132766723633
2019-06-26,24.030067443847656
2019-06-27,24.394657135009766
2019-06-28,24.578224182128906
2019-07-01,25.644657135009766
2019-07-02,25.216039657592773
2019-07-03,24.324642181396484
2019-07-05,24.134239196777344
2019-07-08,23.476791381835938
2019-07-09,23.525461196899414
2019-07-10,23.437515258789062
2019-07-11,23.57071304321289
2019-07-12,24.36733055114746
2019-07-15,24.61920738220215
2019-07-16,24.259750366210938
2019-07-17,24.340858459472656
2019-07-18,24.742164611816406
2019-07-19,24.760942459106445
2019-07-22,25.286046981811523
2019-07-23,25.681371688842773
2019-07-24,25.936660766601562
2019-07-25,25.648067474365234
2019-07-26,25.693317413330078
2019-07-29,25.763334274291992
2019-07-30,25.57720184326172
2019-07-31,24.760095596313477
2019-08-01,24.363061904907227
2019-08-02,23.781606674194336
2019-08-05,22.853492736816406
2019-08-06,22.749326705932617
2019-08-07,23.057558059692383
2019-08-08,23.136974334716797
2019-08-09,23.54253578186035
2019-08-12,23.53485107421875
2019-08-13,24.223031997680664
2019-08-14,23.186491012573242
2019-08-15,22.937170028686523
2019-08-16,23.376041412353516
2019-08-19,23.802949905395508
2019-08-20,23.938716888427734
2019-08-21,24.547487258911133
2019-08-22,24.557737350463867
2019-08-23,23.235158920288086
2019-08-26,23.669754028320312
2019-08-27,23.528871536254883
2019-08-28,23.57071304321289
2019-08-29,24.194852828979492
2019-08-30,24.13252830505371
2019-09-03,23.399091720581055
2019-09-04,24.164976119995117
2019-09-05,24.848033905029297
2019-09-06,24.924026489257812
2019-09-09,24.983793258666992
2019-09-10,25.140047073364258
2019-09-11,25.444860458374023
2019-09-12,25.664289474487305
2019-09-13,24.788267135620117
2019-09-16,24.64653205871582
2019-09-17,24.661046981811523
2019-09-18,24.567975997924805
2019-09-19,24.815587997436523
2019-09-20,24.494186401367188
2019-09-23,24.59758186340332
2019-09-24,24.326154708862305
2019-09-25,23.762617111206055
2019-09-26,23.86084747314453
2019-09-27,23.622161865234375
2019-09-30,23.788461685180664
2019-10-01,23.683340072631836
2019-10-02,23.271451950073242
2019-10-03,23.64714813232422
2019-10-04,24.250328063964844
2019-10-07,23.78932762145996
2019-10-08,23.293859481811523
2019-10-09,23.53685760498047
2019-10-10,23.64887237548828
2019-10-11,24.20551872253418
2019-10-14,24.2701416015625
2019-10-15,25.016361236572266
2019-10-16,24.85780906677246
2019-10-17,24.939672470092773
2019-10-18,24.707015991210938
2019-10-21,24.951736450195312
2019-10-22,24.769920349121094
2019-10-23,24.154678344726562
2019-10-24,24.326154708862305
2019-10-25,24.97327995300293
2019-10-28,25.122346878051758
2019-10-29,24.83023452758789
2019-10-30,25.009469985961914
2019-10-31,25.234365463256836
2019-11-01,25.556636810302734
2019-11-04,26.281307220458984
2019-11-05,27.060272216796875
2019-11-06,26.98444366455078
2019-11-07,26.862085342407227
2019-11-08,27.0059871673584
2019-11-11,26.949113845825195
2019-11-12,27.188661575317383
2019-11-13,27.02838897705078
2019-11-14,26.623397827148438
2019-11-15,26.962900161743164
2019-11-18,26.804353713989258
2019-11-19,27.37564468383789
2019-11-20,26.856050491333008
2019-11-21,27.16452980041504
2019-11-22,27.136098861694336
2019-11-25,27.541093826293945
2019-11-26,27.25242805480957
2019-11-27,27.439407348632812
2019-11-29,27.24725914001465
2019-12-02,26.77419090270996
2019-12-03,26.412290573120117
2019-12-04,26.688026428222656
2019-12-05,26.814695358276367
2019-12-06,27.233470916748047
2019-12-09,27.089567184448242
2019-12-10,27.14816665649414
2019-12-11,27.549707412719727
2019-12-12,28.245941162109375
2019-12-13,27.17918586730957
2019-12-16,27.84354019165039
2019-12-17,27.901277542114258
2019-12-18,28.214927673339844
2019-12-19,27.927127838134766
2019-12-20,27.766096115112305
2019-12-23,27.81222915649414
2019-12-24,27.89666175842285
2019-12-26,27.677316665649414
2019-12-27,27.551105499267578
2019-12-30,27.283891677856445
2019-12-31,27.5067138671875
2020-01-02,28.0611629486084
2020-01-03,27.347431182861328
2020-01-06,27.3065242767334
2020-01-07,27.212512969970703
2020-01-08,26.873056411743164
2020-01-09,26.657190322875977
2020-01-10,26.04442596435547
2020-01-13,26.215024948120117
2020-01-14,26.82431411743164
2020-01-15,26.38562774658203
2020-01-16,26.725954055786133
2020-01-17,26.877408981323242
2020-01-21,26.814739227294922
2020-01-22,27.241239547729492
2020-01-23,27.822673797607422
2020-01-24,28.20130729675293
2020-01-27,26.898303985595703
2020-01-28,27.706043243408203
2020-01-29,27.636409759521484
2020-01-30,27.43534278869629
2020-01-31,26.561447143554688
2020-02-03,26.56753921508789
2020-02-04,27.121992111206055
2020-02-05,27.62509536743164
2020-02-06,27.826152801513672
2020-02-07,27.43795394897461
2020-02-10,27.34830093383789
2020-02-11,27.867063522338867
2020-02-12,28.262231826782227
2020-02-13,28.198688507080078
2020-02-14,27.65903663635254
2020-02-18,27.04800796508789
2020-02-19,27.477994918823242
2020-02-20,26.916574478149414
2020-02-21,26.504003524780273
2020-02-24,25.381175994873047
2020-02-25,24.604764938354492
2020-02-26,24.883296966552734
2020-02-27,23.844900131225586
2020-02-28,23.7291316986084
2020-03-02,24.804094314575195
2020-03-03,23.871007919311523
2020-03-04,24.845870971679688
2020-03-05,23.852731704711914
2020-03-06,23.453210830688477
2020-03-09,21.561811447143555
2020-03-10,22.88309669494629
2020-03-11,21.409486770629883
2020-03-12,19.042844772338867
2020-03-13,20.386756896972656
2020-03-16,16.32716178894043
2020-03-17,17.36556053161621
2020-03-18,14.61158275604248
2020-03-19,16.925134658813477
2020-03-20,17.015424728393555
2020-03-23,17.126073837280273
2020-03-24,18.833635330200195
2020-03-25,19.25765609741211
2020-03-26,21.52554702758789
2020-03-27,20.42081642150879
2020-03-30,21.25467872619629
2020-03-31,20.98822593688965
2020-04-01,19.79585838317871
2020-04-02,20.98468780517578
2020-04-03,20.736831665039062
2020-04-06,22.34613609313965
2020-04-07,22.41960334777832
2020-04-08,23.112722396850586
2020-04-09,22.510784149169922
2020-04-13,23.008268356323242
2020-04-14,23.690759658813477
2020-04-15,22.78873634338379
2020-04-16,22.863977432250977
2020-04-17,23.535850524902344
2020-04-20,22.863096237182617
2020-04-21,21.922119140625
2020-04-22,23.012691497802734
2020-04-23,22.920629501342773
2020-04-24,23.441137313842773
2020-04-27,23.763347625732422
2020-04-28,23.434049606323242
2020-04-29,24.433448791503906
2020-04-30,24.043962478637695
2020-05-01,22.988794326782227
2020-05-04,23.21540641784668
2020-05-05,23.446443557739258
2020-05-06,23.385364532470703
2020-05-07,23.70138168334961
2020-05-08,24.345809936523438
2020-05-11,24.37856674194336
2020-05-12,23.763347625732422
2020-05-13,23.294189453125
2020-05-14,23.599586486816406
2020-05-15,23.0516414642334
2020-05-18,24.213035583496094
2020-05-19,24.073171615600586
2020-05-20,24.668914794921875
2020-05-21,24.325456619262695
2020-05-22,24.48921775817871
2020-05-26,24.96457290649414
2020-05-27,25.457632064819336
2020-05-28,25.063711166381836
2020-05-29,25.783388137817383
2020-06-01,25.670080184936523
2020-06-02,26.384441375732422
2020-06-03,27.39977264404297
2020-06-04,27.343122482299805
2020-06-05,28.06810760498047
2020-06-08,28.107051849365234
2020-06-09,27.912303924560547
2020-06-10,27.88751983642578
2020-06-11,26.00292205810547
2020-06-12,26.57830238342285
2020-06-15,26.91822052001953
2020-06-16,27.505111694335938
2020-06-17,27.74588966369629
2020-06-18,28.212392807006836
2020-06-19,27.077489852905273
2020-06-22,28.04068374633789
2020-06-23,27.840351104736328
2020-06-24,27.453107833862305
2020-06-25,27.62124252319336
2020-06-26,27.492462158203125
2020-06-29,27.70441436767578
2020-06-30,28.225807189941406
2020-07-01,27.968242645263672
2020-07-02,28.21329116821289
2020-07-06,28.51020050048828
2020-07-07,28.00312042236328
2020-07-08,28.579957962036133
2020-07-09,28.7525634765625
2020-07-10,28.568334579467773
2020-07-13,27.84124755859375
2020-07-14,28.178403854370117
2020-07-15,28.06214714050293
2020-07-16,27.843931198120117
2020-07-17,27.966449737548828
2020-07-20,28.361743927001953
2020-07-21,28.11223030090332
2020-07-22,28.063932418823242
2020-07-23,27.694576263427734
2020-07-24,27.347578048706055
2020-07-27,27.96376609802246
2020-07-28,27.487092971801758
2020-07-29,27.62124252319336
2020-07-30,27.911893844604492
2020-07-31,28.3277587890625
2020-08-03,28.728416442871094
2020-08-04,29.36875343322754
2020-08-05,29.47159767150879
2020-08-06,29.43761444091797
2020-08-07,29.14874839782715
2020-08-10,29.276641845703125
2020-08-11,28.97882652282715
2020-08-12,29.838274002075195
2020-08-13,29.460872650146484
2020-08-14,29.317777633666992
2020-08-17,29.54135513305664
2020-08-18,29.391109466552734
2020-08-19,29.44208526611328
2020-08-20,29.408105850219727
2020-08-21,29.5145263671875
2020-08-24,29.870473861694336
2020-08-25,30.061851501464844
2020-08-26,30.37755584716797
2020-08-27,30.33016014099121
2020-08-28,30.838130950927734
2020-08-31,31.0465087890625
2020-09-01,32.154579162597656
2020-09-02,33.538089752197266
2020-09-03,31.488309860229492
2020-09-04,32.45954132080078
2020-09-08,31.349693298339844
2020-09-09,32.19839096069336
2020-09-10,31.9345760345459
2020-09-11,32.16889190673828
2020-09-14,32.39246368408203
2020-09-15,32.81370162963867
2020-09-16,32.825321197509766
2020-09-17,32.72515869140625
2020-09-18,32.171573638916016
2020-09-21,31.748310089111328
2020-09-22,32.63273620605469
2020-09-23,31.730253219604492
2020-09-24,31.814191818237305
2020-09-25,32.2004508972168
2020-09-28,33.14805603027344
2020-09-29,32.873695373535156
2020-09-30,32.87911605834961
2020-10-01,33.26537322998047
2020-10-02,32.203155517578125
2020-10-05,33.03976058959961
2020-10-06,32.84843063354492
2020-10-07,33.09751510620117
2020-10-08,33.69225311279297
2020-10-09,33.99637985229492
2020-10-12,34.51350402832031
2020-10-13,34.42866516113281
2020-10-14,34.321266174316406
2020-10-15,34.287899017333984
2020-10-16,34.17237091064453
2020-10-19,33.91245651245117
2020-10-20,34.022552490234375
2020-10-21,33.57673645019531
2020-10-22,33.695858001708984
2020-10-23,33.6371955871582
2020-10-26,32.76359558105469
2020-10-27,32.4531364440918
2020-10-28,31.334976196289062
2020-10-29,32.038909912109375
2020-10-30,31.55337142944336
2020-11-02,31.699573516845703
2020-11-03,31.926095962524414
2020-11-04,32.9070930480957
2020-11-05,34.37272262573242
2020-11-06,34.35015106201172
2020-11-09,33.89170455932617
2020-11-10,32.7717170715332
2020-11-11,33.925987243652344
2020-11-12,33.40977478027344
2020-11-13,33.70758819580078
2020-11-16,34.367305755615234
2020-11-17,34.34834289550781
2020-11-18,34.35015106201172
2020-11-19,34.68497085571289
2020-11-20,34.5947265625
2020-11-23,34.925941467285156
2020-11-24,35.39793014526367
2020-11-25,35.27158737182617
2020-11-27,35.64340591430664
2020-11-30,36.24175262451172
2020-12-01,36.511600494384766
2020-12-02,36.435794830322266
2020-12-03,36.08110809326172
2020-12-04,37.15325927734375
2020-12-07,37.98444366455078
2020-12-08,38.21186828613281
2020-12-09,37.56298065185547
2020-12-10,37.0052490234375
2020-12-11,36.62440490722656
2020-12-14,37.16408157348633
2020-12-15,37.72903823852539
2020-12-16,38.34634017944336
2020-12-17,38.454627990722656
2020-12-18,39.55229949951172
2020-12-21,39.03532028198242
2020-12-22,39.419410705566406
2020-12-23,38.724037170410156
2020-12-24,39.270137786865234
2020-12-28,39.30836486816406
2020-12-29,39.04987716674805
2020-12-30,39.57686996459961
2020-12-31,39.85173797607422
2021-01-04,38.70219421386719
2021-01-05,38.96432113647461
2021-01-06,38.724037170410156
2021-01-07,40.3559684753418
2021-01-08,40.56075668334961
2021-01-11,40.571678161621094
2021-01-12,40.90207290649414
2021-01-13,41.067726135253906
2021-01-14,41.14599609375
2021-01-15,40.57986831665039
2021-01-19,41.80132293701172
2021-01-20,42.038883209228516
2021-01-21,42.488502502441406
2021-01-22,42.32466125488281
2021-01-25,42.303733825683594
2021-01-26,42.21999740600586
2021-01-27,40.47520446777344
2021-01-28,41.115962982177734
2021-01-29,41.00310134887695
2021-02-01,42.48121643066406
2021-02-02,43.40412902832031
2021-02-03,42.34014892578125
2021-02-04,42.83527374267578
2021-02-05,42.41477966308594
2021-02-08,43.023677825927734
2021-02-09,43.199337005615234
2021-02-10,42.7824821472168
2021-02-11,43.54156494140625
2021-02-12,44.2633171081543
2021-02-16,44.519081115722656
2021-02-17,43.913818359375
2021-02-18,43.98481750488281
2021-02-19,44.59462356567383
2021-02-22,43.35680389404297
2021-02-23,42.95086669921875
2021-02-24,43.76820373535156
2021-02-25,41.609275817871094
2021-02-26,42.7661018371582
2021-03-01,44.56003952026367
2021-03-02,43.734519958496094
2021-03-03,42.14627456665039
2021-03-04,40.37417984008789
2021-03-05,40.9703369140625
2021-03-08,38.340858459472656
2021-03-09,40.37508773803711
2021-03-10,39.82807922363281
2021-03-11,41.29344177246094
2021-03-12,41.064090728759766
2021-03-15,42.848018646240234
2021-03-16,43.5224494934082
2021-03-17,44.01485061645508
2021-03-18,42.245487213134766
2021-03-19,43.521419525146484
2021-03-22,43.59663772583008
2021-03-23,42.56745147705078
2021-03-24,41.94461441040039
2021-03-25,42.35095977783203
2021-03-26,44.21672439575195
2021-03-29,43.352638244628906
2021-03-30,41.84279251098633
2021-03-31,42.530757904052734
2021-04-01,43.65810012817383
2021-04-05,44.80745315551758
2021-04-06,44.38458251953125
2021-04-07,44.2552490234375
2021-04-08,44.532264709472656
2021-04-09,44.49648666381836
2021-04-12,44.36623764038086
2021-04-13,44.48457336425781
2021-04-14,43.78193283081055
2021-04-15,44.02959060668945
2021-04-16,43.918609619140625
2021-04-19,42.378482818603516
2021-04-20,41.943702697753906
2021-04-21,42.1757698059082
2021-04-22,41.74648666381836
2021-04-23,42.757328033447266
2021-04-26,43.282012939453125
2021-04-27,42.777503967285156
2021-04-28,42.12164306640625
2021-04-29,42.77200698852539
2021-04-30,41.846466064453125
2021-05-03,41.29059600830078
2021-05-04,40.77691650390625
2021-05-05,40.71178436279297
2021-05-06,41.147491455078125
2021-05-07,41.514408111572266
2021-05-10,40.00271987915039
2021-05-11,40.36688232421875
2021-05-12,38.744205474853516
2021-05-13,39.49821472167969
2021-05-14,40.509056091308594
2021-05-17,40.354957580566406
2021-05-18,39.7862434387207
2021-05-19,40.51823806762695
2021-05-20,41.736392974853516
2021-05-21,41.39148712158203
2021-05-24,42.120731353759766
2021-05-25,42.152835845947266
2021-05-26,42.2399787902832
