,XEL
2017-08-31,39.7510871887207
2017-09-01,39.6386604309082
2017-09-05,39.871543884277344
2017-09-06,39.79927062988281
2017-09-07,40.064266204833984
2017-09-08,40.33731460571289
2017-09-11,40.56216812133789
2017-09-12,39.77518081665039
2017-09-13,39.47803497314453
2017-09-14,39.72074890136719
2017-09-15,39.704559326171875
2017-09-18,39.332435607910156
2017-09-19,39.18681335449219
2017-09-20,38.9360466003418
2017-09-21,38.83896255493164
2017-09-22,38.35356903076172
2017-09-25,38.58816909790039
2017-09-26,38.59627151489258
2017-09-27,38.05424499511719
2017-09-28,38.32120895385742
2017-09-29,38.280757904052734
2017-10-02,38.31312942504883
2017-10-03,38.167503356933594
2017-10-04,38.64479446411133
2017-10-05,38.49109649658203
2017-10-06,38.3373908996582
2017-10-09,38.49109649658203
2017-10-10,38.782325744628906
2017-10-11,39.057373046875
2017-10-12,39.445682525634766
2017-10-13,39.324344635009766
2017-10-16,39.227272033691406
2017-10-17,39.41333770751953
2017-10-18,39.421409606933594
2017-10-19,39.84208297729492
2017-10-20,39.85017395019531
2017-10-23,39.8582649230957
2017-10-24,40.0119743347168
2017-10-25,39.947242736816406
2017-10-26,39.68029022216797
2017-10-27,39.80972671508789
2017-10-30,39.87445068359375
2017-10-31,40.06050491333008
2017-11-01,39.82590103149414
2017-11-02,39.85017395019531
2017-11-03,40.11713409423828
2017-11-06,39.96342849731445
2017-11-07,40.473087310791016
2017-11-08,40.651058197021484
2017-11-09,40.86138916015625
2017-11-10,40.61061477661133
2017-11-13,41.087913513183594
2017-11-14,41.904972076416016
2017-11-15,41.40340805053711
2017-11-16,41.40340805053711
2017-11-17,41.16880798339844
2017-11-20,40.926109313964844
2017-11-21,40.942291259765625
2017-11-22,40.87758255004883
2017-11-24,41.023193359375
2017-11-27,41.144535064697266
2017-11-28,41.46003723144531
2017-11-29,41.46812438964844
2017-11-30,41.75127410888672
2017-12-01,41.54903030395508
2017-12-04,41.322509765625
2017-12-05,41.09599685668945
2017-12-06,41.330596923828125
2017-12-07,41.128353118896484
2017-12-08,41.41958999633789
2017-12-11,41.61374282836914
2017-12-12,40.885658264160156
2017-12-13,41.120269775390625
2017-12-14,40.764320373535156
2017-12-15,41.0798225402832
2017-12-18,40.5216178894043
2017-12-19,39.906803131103516
2017-12-20,39.227272033691406
2017-12-21,39.1463737487793
2017-12-22,39.03310012817383
2017-12-26,38.693336486816406
2017-12-27,38.962310791015625
2017-12-28,39.190547943115234
2017-12-29,39.215003967285156
2018-01-02,38.97047805786133
2018-01-03,38.70964813232422
2018-01-04,38.40803527832031
2018-01-05,38.13907241821289
2018-01-08,38.42435073852539
2018-01-09,37.97603988647461
2018-01-10,37.60109329223633
2018-01-11,37.10387420654297
2018-01-12,36.802284240722656
2018-01-16,36.9163932800293
2018-01-17,37.2424430847168
2018-01-18,36.989749908447266
2018-01-19,36.78597640991211
2018-01-22,36.867488861083984
2018-01-23,37.26689147949219
2018-01-24,37.128326416015625
2018-01-25,37.495121002197266
2018-01-26,37.250587463378906
2018-01-29,36.557743072509766
2018-01-30,36.851192474365234
2018-01-31,37.20167922973633
2018-02-01,36.525142669677734
2018-02-02,36.25614929199219
2018-02-05,35.56330871582031
2018-02-06,34.829715728759766
2018-02-07,34.60962677001953
2018-02-08,34.59333419799805
2018-02-09,35.33507537841797
2018-02-12,35.669273376464844
2018-02-13,35.832305908203125
2018-02-14,35.22911071777344
2018-02-15,36.019779205322266
2018-02-16,36.41917037963867
2018-02-20,35.96271896362305
2018-02-21,35.62036895751953
2018-02-22,35.54701232910156
2018-02-23,36.49253463745117
2018-02-26,36.3050537109375
2018-02-27,35.62036895751953
2018-02-28,35.27802276611328
2018-03-01,35.1883544921875
2018-03-02,35.07424545288086
2018-03-05,35.72633361816406
2018-03-06,34.9764289855957
2018-03-07,34.82154846191406
2018-03-08,35.15575408935547
2018-03-09,35.27802276611328
2018-03-12,35.587764739990234
2018-03-13,35.465492248535156
2018-03-14,35.80263137817383
2018-03-15,35.89309310913086
2018-03-16,36.28779220581055
2018-03-19,36.32067108154297
2018-03-20,36.39468765258789
2018-03-21,36.55914306640625
2018-03-22,36.64960861206055
2018-03-23,35.967098236083984
2018-03-26,36.29600143432617
2018-03-27,37.0936393737793
2018-03-28,37.28276062011719
2018-03-29,37.39788055419922
2018-04-02,36.96207046508789
2018-04-03,37.16764450073242
2018-04-04,37.17586898803711
2018-04-05,37.5705680847168
2018-04-06,37.38966751098633
2018-04-09,37.422550201416016
2018-04-10,37.02784729003906
2018-04-11,36.87161636352539
2018-04-12,36.19733428955078
2018-04-13,36.575584411621094
2018-04-16,37.23342514038086
2018-04-17,37.504783630371094
2018-04-18,37.26631546020508
2018-04-19,37.323875427246094
2018-04-20,37.085411071777344
2018-04-23,37.25809097290039
2018-04-24,37.56234359741211
2018-04-25,37.636348724365234
2018-04-26,38.22018051147461
2018-04-27,38.72999954223633
2018-04-30,38.51620101928711
2018-05-01,38.35997009277344
2018-05-02,38.26951217651367
2018-05-03,38.22018051147461
2018-05-04,38.14617156982422
2018-05-07,37.932376861572266
2018-05-08,37.00318145751953
2018-05-09,36.84695053100586
2018-05-10,37.2087516784668
2018-05-11,37.21697235107422
2018-05-14,37.01139831542969
2018-05-15,36.633148193359375
2018-05-16,36.38646697998047
2018-05-17,36.041099548339844
2018-05-18,35.934207916259766
2018-05-21,35.81085968017578
2018-05-22,35.942420959472656
2018-05-23,36.47691345214844
2018-05-24,36.87161636352539
2018-05-25,37.159420013427734
2018-05-29,37.2087516784668
2018-05-30,37.504783630371094
2018-05-31,37.430782318115234
2018-06-01,36.78938674926758
2018-06-04,36.29600143432617
2018-06-05,35.62173080444336
2018-06-06,34.8241081237793
2018-06-07,35.12834548950195
2018-06-08,35.12834548950195
2018-06-11,34.643192291259766
2018-06-12,35.01323699951172
2018-06-13,34.94744873046875
2018-06-14,35.56972885131836
2018-06-15,35.95140838623047
2018-06-18,36.175418853759766
2018-06-19,36.66495895385742
2018-06-20,36.407745361328125
2018-06-21,36.38285446166992
2018-06-22,36.38285446166992
2018-06-25,37.46147918701172
2018-06-26,37.61083221435547
2018-06-27,37.909515380859375
2018-06-28,37.88463592529297
2018-06-29,37.901222229003906
2018-07-02,38.35755920410156
2018-07-03,38.37416458129883
2018-07-05,38.65626525878906
2018-07-06,38.963253021240234
2018-07-09,37.46976852416992
2018-07-10,37.909515380859375
2018-07-11,38.49031448364258
2018-07-12,38.44883728027344
2018-07-13,38.39075469970703
2018-07-16,38.22481155395508
2018-07-17,38.05058288574219
2018-07-18,37.8514404296875
2018-07-19,38.09205627441406
2018-07-20,37.859737396240234
2018-07-23,37.56934356689453
2018-07-24,37.785072326660156
2018-07-25,37.909515380859375
2018-07-26,38.89688491821289
2018-07-27,38.65626525878906
2018-07-30,38.407352447509766
2018-07-31,38.88027572631836
2018-08-01,38.49031448364258
2018-08-02,38.66455841064453
2018-08-03,39.145782470703125
2018-08-06,39.22876739501953
2018-08-07,39.162391662597656
2018-08-08,39.2619514465332
2018-08-09,39.5274658203125
2018-08-10,39.43619155883789
2018-08-13,39.43619155883789
2018-08-14,39.37811279296875
2018-08-15,39.74317169189453
2018-08-16,39.96720504760742
2018-08-17,40.06678009033203
2018-08-20,40.016990661621094
2018-08-21,39.7597770690918
2018-08-22,39.353214263916016
2018-08-23,39.568946838378906
2018-08-24,39.784664154052734
2018-08-27,39.41958999633789
2018-08-28,39.46937942504883
2018-08-29,39.859344482421875
2018-08-30,40.10825729370117
2018-08-31,39.867637634277344
2018-09-04,40.24101638793945
2018-09-05,40.88818359375
2018-09-06,40.896484375
2018-09-07,40.38205337524414
2018-09-10,40.66416549682617
2018-09-11,40.42354965209961
2018-09-12,40.31568908691406
2018-09-13,40.51639175415039
2018-09-14,40.47457504272461
2018-09-17,40.46622085571289
2018-09-18,40.24041748046875
2018-09-19,39.46270751953125
2018-09-20,39.59650802612305
2018-09-21,39.71359634399414
2018-09-24,39.337276458740234
2018-09-25,38.977684020996094
2018-09-26,38.5261116027832
2018-09-27,38.95258712768555
2018-09-28,39.479434967041016
2018-10-01,39.404170989990234
2018-10-02,39.93101119995117
2018-10-03,39.420894622802734
2018-10-04,39.68014144897461
2018-10-05,40.449485778808594
2018-10-08,40.7923469543457
2018-10-09,40.98469161987305
2018-10-10,40.842525482177734
2018-10-11,39.822303771972656
2018-10-12,39.84739685058594
2018-10-15,39.839019775390625
2018-10-16,40.36585998535156
2018-10-17,40.340782165527344
2018-10-18,40.42439270019531
2018-10-19,41.08504104614258
2018-10-22,40.86759948730469
2018-10-23,40.88433837890625
2018-10-24,42.03000259399414
2018-10-25,41.335914611816406
2018-10-26,40.56656265258789
2018-10-29,41.31918716430664
2018-10-30,41.5533332824707
2018-10-31,40.98469161987305
2018-11-01,40.53310775756836
2018-11-02,39.905921936035156
2018-11-05,40.47457504272461
2018-11-06,41.09339904785156
2018-11-07,41.394447326660156
2018-11-08,41.252288818359375
2018-11-09,42.096900939941406
2018-11-12,42.740814208984375
2018-11-13,42.96660232543945
2018-11-14,42.78262710571289
2018-11-15,42.95823669433594
2018-11-16,42.69900894165039
2018-11-19,43.16731262207031
2018-11-20,43.326194763183594
2018-11-21,42.43975830078125
2018-11-23,42.53176498413086
2018-11-26,42.732452392578125
2018-11-27,43.26765823364258
2018-11-28,43.11713409423828
2018-11-29,43.092041015625
2018-11-30,43.861392974853516
2018-12-03,44.27116394042969
2018-12-04,44.17916488647461
2018-12-06,44.4969367980957
2018-12-07,44.4802131652832
2018-12-10,44.70600509643555
2018-12-11,44.75617980957031
2018-12-12,44.27116394042969
2018-12-13,44.88998794555664
2018-12-14,44.43841552734375
2018-12-17,43.2592887878418
2018-12-18,43.058589935302734
2018-12-19,42.58192825317383
2018-12-20,42.95823669433594
2018-12-21,42.56520080566406
2018-12-24,40.64183044433594
2018-12-26,41.44462966918945
2018-12-27,41.79856872558594
2018-12-28,41.50361633300781
2018-12-31,41.520469665527344
2019-01-02,40.635623931884766
2019-01-03,40.47550582885742
2019-01-04,40.871585845947266
2019-01-07,40.694610595703125
2019-01-08,41.166534423828125
2019-01-09,40.83787155151367
2019-01-10,41.520469665527344
2019-01-11,41.537322998046875
2019-01-14,41.233943939208984
2019-01-15,42.0429573059082
2019-01-16,42.3463249206543
2019-01-17,42.71712112426758
2019-01-18,42.725555419921875
2019-01-22,42.68341064453125
2019-01-23,43.08791732788086
2019-01-24,43.3070182800293
2019-01-25,42.59071731567383
2019-01-28,42.51487731933594
2019-01-29,42.674983978271484
2019-01-30,42.910945892333984
2019-01-31,44.12445831298828
2019-02-01,43.93905258178711
2019-02-04,44.14130783081055
2019-02-05,44.15816116333008
2019-02-06,44.183441162109375
2019-02-07,44.773345947265625
2019-02-08,45.06829833984375
2019-02-11,45.14413070678711
2019-02-12,45.06829833984375
2019-02-13,44.89132308959961
2019-02-14,44.89132308959961
2019-02-15,45.05143356323242
2019-02-19,45.32953643798828
2019-02-20,45.590763092041016
2019-02-21,46.163818359375
2019-02-22,46.576744079589844
2019-02-25,46.10483169555664
2019-02-26,45.9025764465332
2019-02-27,45.83516311645508
2019-02-28,46.231231689453125
2019-03-01,46.28179931640625
2019-03-04,46.4166259765625
2019-03-05,46.26494598388672
2019-03-06,46.42506790161133
2019-03-07,46.787437438964844
2019-03-08,46.91383361816406
2019-03-11,47.23405838012695
2019-03-12,47.57957458496094
2019-03-13,47.739688873291016
2019-03-14,47.667545318603516
2019-03-15,47.95612716674805
2019-03-18,47.63359451293945
2019-03-19,47.24314498901367
2019-03-20,47.387451171875
2019-03-21,47.93915939331055
2019-03-22,48.439937591552734
2019-03-25,48.439937591552734
2019-03-26,48.68608474731445
2019-03-27,48.30412673950195
2019-03-28,47.667545318603516
2019-03-29,47.70998764038086
2019-04-01,47.1667594909668
2019-04-02,47.17524719238281
2019-04-03,46.99700927734375
2019-04-04,46.920616149902344
2019-04-05,47.28559112548828
2019-04-08,46.946083068847656
2019-04-09,47.32802963256836
2019-04-10,46.98003387451172
2019-04-11,47.25164031982422
2019-04-12,47.42140197753906
2019-04-15,47.34500503540039
2019-04-16,46.56412887573242
2019-04-17,46.487735748291016
2019-04-18,46.41135025024414
2019-04-22,46.496219635009766
2019-04-23,46.83574676513672
2019-04-24,47.03095626831055
2019-04-25,47.523258209228516
2019-04-26,47.463836669921875
2019-04-29,47.06490707397461
2019-04-30,47.95612716674805
2019-05-01,47.446861267089844
2019-05-02,47.463836669921875
2019-05-03,48.0240364074707
2019-05-06,47.96461486816406
2019-05-07,48.0240364074707
2019-05-08,47.42989730834961
2019-05-09,47.582672119140625
2019-05-10,48.55876922607422
2019-05-13,49.042572021484375
2019-05-14,48.64364242553711
2019-05-15,48.56724548339844
2019-05-16,49.00012969970703
2019-05-17,49.40755081176758
2019-05-20,49.560325622558594
2019-05-21,49.297203063964844
2019-05-22,49.66217041015625
2019-05-23,50.15447998046875
2019-05-24,50.069602966308594
2019-05-28,49.254764556884766
2019-05-29,48.5502815246582
2019-05-30,48.68608474731445
2019-05-31,48.66910934448242
2019-06-03,49.186866760253906
2019-06-04,49.042572021484375
2019-06-05,50.34970474243164
2019-06-06,50.75710678100586
2019-06-07,50.443050384521484
2019-06-10,50.29876708984375
2019-06-11,49.81495666503906
2019-06-12,50.51945114135742
2019-06-13,50.80574417114258
2019-06-14,51.30139923095703
2019-06-17,51.1732177734375
2019-06-18,51.34412384033203
2019-06-19,51.96799087524414
2019-06-20,52.395294189453125
2019-06-21,52.59185028076172
2019-06-24,52.36110305786133
2019-06-25,52.12181091308594
2019-06-26,50.80574417114258
2019-06-27,50.66044998168945
2019-06-28,50.83992385864258
2019-07-01,50.788639068603516
2019-07-02,51.40395736694336
2019-07-03,51.88252639770508
2019-07-05,51.86543273925781
2019-07-08,52.002174377441406
2019-07-09,52.03636932373047
2019-07-10,52.275634765625
2019-07-11,52.29273223876953
2019-07-12,51.959442138671875
2019-07-15,52.28419494628906
2019-07-16,52.13036346435547
2019-07-17,52.3696403503418
2019-07-18,52.92513656616211
2019-07-19,51.933807373046875
2019-07-22,51.88252639770508
2019-07-23,51.62615203857422
2019-07-24,51.66887664794922
2019-07-25,51.43814468383789
2019-07-26,51.71160888671875
2019-07-29,52.11327362060547
2019-07-30,51.779972076416016
2019-07-31,50.94247055053711
2019-08-01,51.92526626586914
2019-08-02,51.1219367980957
2019-08-05,50.95957565307617
2019-08-06,51.643245697021484
2019-08-07,51.95090103149414
2019-08-08,52.677284240722656
2019-08-09,52.78839874267578
2019-08-12,52.58329391479492
2019-08-13,52.45510482788086
2019-08-14,51.942352294921875
2019-08-15,52.58329391479492
2019-08-16,52.81403732299805
2019-08-19,53.11314392089844
2019-08-20,53.32679748535156
2019-08-21,53.83955383300781
2019-08-22,54.07883834838867
2019-08-23,53.369529724121094
2019-08-26,54.30104064941406
2019-08-27,54.685611724853516
2019-08-28,54.677059173583984
2019-08-29,55.20690155029297
2019-08-30,54.88216781616211
2019-09-03,56.001686096191406
2019-09-04,56.2495231628418
2019-09-05,55.676937103271484
2019-09-06,55.37782287597656
2019-09-09,54.1728401184082
2019-09-10,53.83100891113281
2019-09-11,54.053199768066406
2019-09-12,54.246726989746094
2019-09-13,53.85108184814453
2019-09-16,54.04030227661133
2019-09-17,54.814395904541016
2019-09-18,55.05522537231445
2019-09-19,55.27024841308594
2019-09-20,55.57988739013672
2019-09-23,55.56268310546875
2019-09-24,56.27656936645508
2019-09-25,55.94972610473633
2019-09-26,56.39698028564453
2019-09-27,56.21636199951172
2019-09-30,55.812110900878906
2019-10-01,55.86371612548828
2019-10-02,54.47896194458008
2019-10-03,54.59077072143555
2019-10-04,55.588478088378906
2019-10-07,55.287445068359375
2019-10-08,54.6939811706543
2019-10-09,54.97780990600586
2019-10-10,55.00360870361328
2019-10-11,54.47035217285156
2019-10-14,54.42734909057617
2019-10-15,54.31553649902344
2019-10-16,54.60797882080078
2019-10-17,54.76279067993164
2019-10-18,55.05522537231445
2019-10-21,55.296051025390625
2019-10-22,55.22724151611328
2019-10-23,55.4250602722168
2019-10-24,55.511085510253906
2019-10-25,54.73698425292969
2019-10-28,53.704856872558594
2019-10-29,53.82527542114258
2019-10-30,54.46174621582031
2019-10-31,54.62516784667969
2019-11-01,54.27253341674805
2019-11-04,53.0253791809082
2019-11-05,52.07065963745117
2019-11-06,52.689937591552734
2019-11-07,51.89004135131836
2019-11-08,51.67500686645508
2019-11-11,51.66640853881836
2019-11-12,51.752418518066406
2019-11-13,53.01675796508789
2019-11-14,52.72434616088867
2019-11-15,52.3545036315918
2019-11-18,52.36310577392578
2019-11-19,52.74155044555664
2019-11-20,53.059791564941406
2019-11-21,53.06838607788086
2019-11-22,52.689937591552734
2019-11-25,52.29429244995117
2019-11-26,52.621131896972656
2019-11-27,52.94797134399414
2019-11-29,52.88777160644531
2019-12-02,52.63833999633789
2019-12-03,52.86195755004883
2019-12-04,53.33500671386719
2019-12-05,53.44681930541992
2019-12-06,53.32640838623047
2019-12-09,53.09418869018555
2019-12-10,53.154396057128906
2019-12-11,53.46403121948242
2019-12-12,52.77594757080078
2019-12-13,53.55002975463867
2019-12-16,54.212318420410156
2019-12-17,54.582176208496094
2019-12-18,54.86600112915039
2019-12-19,54.917606353759766
2019-12-20,55.17564010620117
2019-12-23,54.20372772216797
2019-12-24,54.41580581665039
2019-12-26,54.35520935058594
2019-12-27,54.64088439941406
2019-12-30,54.788047790527344
2019-12-31,54.961185455322266
2020-01-02,54.00029754638672
2020-01-03,54.259986877441406
2020-01-06,54.18207550048828
2020-01-07,54.06953811645508
2020-01-08,54.01760482788086
2020-01-09,54.138797760009766
2020-01-10,54.2253532409668
2020-01-13,54.857295989990234
2020-01-14,54.94386672973633
2020-01-15,55.80952835083008
2020-01-16,56.2943000793457
2020-01-17,56.58863067626953
2020-01-21,57.13399887084961
2020-01-22,57.32444381713867
2020-01-23,57.91310501098633
2020-01-24,58.14683151245117
2020-01-27,57.9304084777832
2020-01-28,58.19011306762695
2020-01-29,58.36323928833008
2020-01-30,59.52324676513672
2020-01-31,59.895477294921875
2020-02-03,60.12052917480469
2020-02-04,59.990684509277344
2020-02-05,59.990684509277344
2020-02-06,59.990684509277344
2020-02-07,59.47996139526367
2020-02-10,59.78292465209961
2020-02-11,59.69637680053711
2020-02-12,59.75696563720703
2020-02-13,60.440853118896484
2020-02-14,60.821739196777344
2020-02-18,61.600833892822266
2020-02-19,61.280555725097656
2020-02-20,61.17667770385742
2020-02-21,61.30651092529297
2020-02-24,60.916954040527344
2020-02-25,59.59249496459961
2020-02-26,59.16832733154297
2020-02-27,56.138484954833984
2020-02-28,53.94834899902344
2020-03-02,57.02146530151367
2020-03-03,56.88295364379883
2020-03-04,59.90413284301758
2020-03-05,59.94743347167969
2020-03-06,60.726524353027344
2020-03-09,58.8566780090332
2020-03-10,59.28950881958008
2020-03-11,57.84385299682617
2020-03-12,53.40034866333008
2020-03-13,58.23590850830078
2020-03-16,50.847530364990234
2020-03-17,56.5717887878418
2020-03-18,53.47005844116211
2020-03-19,50.525150299072266
2020-03-20,44.11257553100586
2020-03-23,43.56366729736328
2020-03-24,47.09233474731445
2020-03-25,48.39924240112305
2020-03-26,50.45545196533203
2020-03-27,51.204742431640625
2020-03-30,54.50688171386719
2020-03-31,52.53779983520508
2020-04-01,50.60356140136719
2020-04-02,52.642356872558594
2020-04-03,50.411888122558594
2020-04-06,53.278377532958984
2020-04-07,51.60552215576172
2020-04-08,54.71597671508789
2020-04-09,57.739295959472656
2020-04-13,55.465274810791016
2020-04-14,57.72187805175781
2020-04-15,56.022884368896484
2020-04-16,56.8505973815918
2020-04-17,58.506011962890625
2020-04-20,56.066444396972656
2020-04-21,55.24745559692383
2020-04-22,56.911582946777344
2020-04-23,56.092586517333984
2020-04-24,56.25813293457031
2020-04-27,57.04227828979492
2020-04-28,57.65217208862305
2020-04-29,56.70248794555664
2020-04-30,55.378143310546875
2020-05-01,54.1757926940918
2020-05-04,54.358760833740234
2020-05-05,55.134185791015625
2020-05-06,53.33937454223633
2020-05-07,52.24156188964844
2020-05-08,52.546504974365234
2020-05-11,52.389678955078125
2020-05-12,51.222171783447266
2020-05-13,50.58614730834961
2020-05-14,50.7081184387207
2020-05-15,50.438026428222656
2020-05-18,52.389678955078125
2020-05-19,52.01504135131836
2020-05-20,52.494232177734375
2020-05-21,52.407100677490234
2020-05-22,52.59878921508789
2020-05-26,53.1999626159668
2020-05-27,53.78371810913086
2020-05-28,55.77022171020508
2020-05-29,56.65890884399414
2020-06-01,57.28622817993164
2020-06-02,57.56503677368164
2020-06-03,58.21849822998047
2020-06-04,56.65890884399414
2020-06-05,56.859317779541016
2020-06-08,58.331764221191406
2020-06-09,57.82642364501953
2020-06-10,58.3143424987793
2020-06-11,56.70248794555664
2020-06-12,55.825408935546875
2020-06-15,55.7026252746582
2020-06-16,55.90434265136719
2020-06-17,56.03590774536133
2020-06-18,56.57969665527344
2020-06-19,56.14115905761719
2020-06-22,57.14102554321289
2020-06-23,56.29902267456055
2020-06-24,55.851722717285156
2020-06-25,55.1676139831543
2020-06-26,54.650146484375
2020-06-29,54.78169631958008
2020-06-30,54.8167839050293
2020-07-01,56.29902267456055
2020-07-02,56.2200927734375
2020-07-06,55.764015197753906
2020-07-07,55.781558990478516
2020-07-08,55.930660247802734
2020-07-09,55.4658088684082
2020-07-10,55.930660247802734
2020-07-13,56.2814826965332
2020-07-14,56.693702697753906
2020-07-15,56.30780029296875
2020-07-16,57.000675201416016
2020-07-17,58.228572845458984
2020-07-20,57.842674255371094
2020-07-21,58.07948303222656
2020-07-22,59.97393798828125
2020-07-23,59.87746810913086
2020-07-24,59.53541564941406
2020-07-27,59.21089553833008
2020-07-28,59.965179443359375
2020-07-29,60.28092575073242
2020-07-30,60.51773452758789
2020-07-31,60.55281066894531
2020-08-03,60.30723190307617
2020-08-04,61.33338928222656
2020-08-05,61.210609436035156
2020-08-06,61.482505798339844
2020-08-07,63.447139739990234
2020-08-10,63.543617248535156
2020-08-11,61.85087203979492
2020-08-12,62.69286346435547
2020-08-13,62.51743698120117
2020-08-14,62.03505325317383
2020-08-17,61.57020568847656
2020-08-18,61.394798278808594
2020-08-19,61.02643585205078
2020-08-20,60.526493072509766
2020-08-21,61.0527458190918
2020-08-24,61.75441360473633
2020-08-25,60.49140930175781
2020-08-26,59.75469207763672
2020-08-27,60.19322204589844
2020-08-28,60.21075439453125
2020-08-31,60.9299430847168
2020-09-01,60.123043060302734
2020-09-02,62.7542610168457
2020-09-03,61.96488952636719
2020-09-04,61.412315368652344
2020-09-08,60.61420440673828
2020-09-09,61.91226577758789
2020-09-10,60.631744384765625
2020-09-11,60.39495086669922
2020-09-14,61.374610900878906
2020-09-15,62.14244842529297
2020-09-16,62.592552185058594
2020-09-17,60.403770446777344
2020-09-18,59.044593811035156
2020-09-21,58.81511688232422
2020-09-22,59.01811599731445
2020-09-23,58.417964935302734
2020-09-24,59.19463348388672
2020-09-25,60.456722259521484
2020-09-28,60.7656364440918
2020-09-29,60.58910369873047
2020-09-30,60.906829833984375
2020-10-01,62.115962982177734
2020-10-02,62.204227447509766
2020-10-05,63.07797622680664
2020-10-06,63.94291305541992
2020-10-07,63.62516784667969
2020-10-08,63.995845794677734
2020-10-09,64.17237854003906
2020-10-12,64.97552490234375
2020-10-13,64.42831420898438
2020-10-14,63.854652404785156
2020-10-15,63.722259521484375
2020-10-16,64.5430679321289
2020-10-19,63.27216339111328
2020-10-20,63.13093948364258
2020-10-21,63.13093948364258
2020-10-22,63.025028228759766
2020-10-23,63.07797622680664
2020-10-26,63.27216339111328
2020-10-27,63.83700180053711
2020-10-28,62.010066986083984
2020-10-29,62.433685302734375
2020-10-30,61.80706787109375
2020-11-02,63.35157775878906
2020-11-03,64.41068267822266
2020-11-04,64.18122863769531
2020-11-05,65.0726089477539
2020-11-06,64.70191955566406
2020-11-09,64.80783081054688
2020-11-10,65.0726089477539
2020-11-11,65.9198989868164
2020-11-12,65.09907531738281
2020-11-13,65.38151550292969
2020-11-16,65.93753814697266
2020-11-17,64.10176849365234
2020-11-18,62.22187423706055
2020-11-19,61.20691680908203
2020-11-20,61.17160415649414
2020-11-23,60.33316421508789
2020-11-24,60.13899230957031
2020-11-25,60.11251449584961
2020-11-27,59.6800537109375
2020-11-30,59.45058059692383
2020-12-01,60.377296447753906
2020-12-02,60.6155891418457
2020-12-03,59.40644836425781
2020-12-04,58.029624938964844
2020-12-07,58.78864288330078
2020-12-08,58.28556823730469
2020-12-09,57.861934661865234
2020-12-10,57.52656173706055
2020-12-11,57.36768341064453
2020-12-14,57.40298843383789
2020-12-15,58.26791000366211
2020-12-16,57.88840103149414
2020-12-17,59.14167785644531
2020-12-18,58.338523864746094
2020-12-21,57.711891174316406
2020-12-22,57.596397399902344
2020-12-23,57.13441467285156
2020-12-24,57.4187126159668
2020-12-28,58.03172302246094
2020-12-29,58.120567321777344
2020-12-30,58.324913024902344
2020-12-31,59.23109817504883
2021-01-04,58.33379364013672
2021-01-05,57.765193939208984
2021-01-06,59.044532775878906
2021-01-07,57.88958740234375
2021-01-08,58.42263412475586
2021-01-11,57.21437454223633
2021-01-12,56.325958251953125
2021-01-13,57.75631332397461
2021-01-14,56.468101501464844
2021-01-15,57.71189498901367
2021-01-19,57.48978805541992
2021-01-20,58.129451751708984
2021-01-21,57.84516143798828
2021-01-22,57.53421401977539
2021-01-25,59.08005905151367
2021-01-26,58.4670524597168
2021-01-27,56.6990966796875
2021-01-28,56.5391731262207
2021-01-29,56.850128173828125
2021-02-01,56.805702209472656
2021-02-02,57.03670120239258
2021-02-03,56.13050842285156
2021-02-04,56.4947509765625
2021-02-05,56.36149215698242
2021-02-08,55.30427169799805
2021-02-09,55.18877410888672
2021-02-10,55.33092498779297
2021-02-11,54.70014572143555
2021-02-12,54.67348861694336
2021-02-16,53.758419036865234
2021-02-17,54.10490798950195
2021-02-18,55.34869384765625
2021-02-19,55.14435577392578
2021-02-22,53.68734359741211
2021-02-23,55.01997375488281
2021-02-24,53.491886138916016
2021-02-25,53.163177490234375
2021-02-26,52.05264663696289
2021-03-01,52.550167083740234
2021-03-02,52.39912796020508
2021-03-03,51.55513000488281
2021-03-04,52.345821380615234
2021-03-05,54.50468826293945
2021-03-08,55.046630859375
2021-03-09,55.215423583984375
2021-03-10,55.24208068847656
2021-03-11,54.95779037475586
2021-03-12,55.56462860107422
2021-03-15,56.45072937011719
2021-03-16,56.755043029785156
2021-03-17,56.1106071472168
2021-03-18,55.851043701171875
2021-03-19,56.379127502441406
2021-03-22,57.059364318847656
2021-03-23,58.571998596191406
2021-03-24,58.69729995727539
2021-03-25,59.07322311401367
2021-03-26,59.350677490234375
2021-03-29,59.96826934814453
2021-03-30,59.08217239379883
2021-03-31,59.529701232910156
2021-04-01,59.78030776977539
2021-04-05,60.96177291870117
2021-04-06,61.00653839111328
2021-04-07,60.90807342529297
2021-04-08,60.61270523071289
2021-04-09,60.353145599365234
2021-04-12,60.78275680541992
2021-04-13,61.2929573059082
2021-04-14,61.471954345703125
2021-04-15,62.617618560791016
2021-04-16,62.98457717895508
2021-04-19,63.091983795166016
2021-04-20,64.04074096679688
2021-04-21,63.83489227294922
2021-04-22,63.65586853027344
2021-04-23,63.62005615234375
2021-04-26,63.19044876098633
2021-04-27,62.65340805053711
2021-04-28,62.48335266113281
2021-04-29,63.15464401245117
2021-04-30,63.816993713378906
2021-05-03,64.10340118408203
2021-05-04,64.30030822753906
2021-05-05,63.3246955871582
2021-05-06,64.04074096679688
2021-05-07,63.83489227294922
2021-05-10,64.9715805053711
2021-05-11,63.57533264160156
2021-05-12,62.80558395385742
2021-05-13,63.65586853027344
2021-05-14,64.1928939819336
2021-05-17,63.36945343017578
