,FITB
2014-06-18,15.152046203613281
2014-06-19,15.166147232055664
2014-06-20,15.222559928894043
2014-06-23,15.180249214172363
2014-06-24,15.130894660949707
2014-06-25,15.123848915100098
2014-06-26,15.102560043334961
2014-06-27,15.081281661987305
2014-06-30,15.145126342773438
2014-07-01,15.27991008758545
2014-07-02,15.1876859664917
2014-07-03,15.34374713897705
2014-07-07,15.301194190979004
2014-07-08,15.1876859664917
2014-07-09,15.26572322845459
2014-07-10,15.052908897399902
2014-07-11,15.201875686645508
2014-07-14,15.180597305297852
2014-07-15,15.428875923156738
2014-07-16,15.287003517150879
2014-07-17,14.386098861694336
2014-07-18,14.50669002532959
2014-07-21,14.563437461853027
2014-07-22,14.684033393859863
2014-07-23,14.712409973144531
2014-07-24,14.960692405700684
2014-07-25,15.0245361328125
2014-07-28,14.811720848083496
2014-07-29,14.712409973144531
2014-07-30,14.747876167297363
2014-07-31,14.527976036071777
2014-08-01,14.187472343444824
2014-08-04,14.166189193725586
2014-08-05,13.946285247802734
2014-08-06,13.960477828979492
2014-08-07,13.846972465515137
2014-08-08,13.953380584716797
2014-08-11,13.903721809387207
2014-08-12,13.896628379821777
2014-08-13,13.939194679260254
2014-08-14,14.052691459655762
2014-08-15,13.995940208435059
2014-08-18,14.20166015625
2014-08-19,14.166189193725586
2014-08-20,14.258405685424805
2014-08-21,14.36481761932373
2014-08-22,14.414472579956055
2014-08-25,14.499594688415527
2014-08-26,14.485411643981934
2014-08-27,14.393193244934082
2014-08-28,14.378999710083008
2014-08-29,14.478311538696289
2014-09-02,14.549253463745117
2014-09-03,14.478311538696289
2014-09-04,14.485411643981934
2014-09-05,14.44994068145752
2014-09-08,14.43575668334961
2014-09-09,14.336440086364746
2014-09-10,14.50669002532959
2014-09-11,14.535066604614258
2014-09-12,14.648565292358398
2014-09-15,14.563437461853027
2014-09-16,14.591813087463379
2014-09-17,14.712409973144531
2014-09-18,14.90394401550293
2014-09-19,14.840097427368164
2014-09-22,14.747876167297363
2014-09-23,14.563437461853027
2014-09-24,14.606006622314453
2014-09-25,14.40738296508789
2014-09-26,14.48591423034668
2014-09-29,14.357405662536621
2014-09-30,14.293148040771484
2014-10-01,14.136080741882324
2014-10-02,14.12894058227539
2014-10-03,14.314563751220703
2014-10-06,14.221746444702148
2014-10-07,14.036128997802734
2014-10-08,14.350257873535156
2014-10-09,14.007572174072266
2014-10-10,13.871920585632324
2014-10-13,13.743409156799316
2014-10-14,13.743409156799316
2014-10-15,13.265067100524902
2014-10-16,12.665355682373047
2014-10-17,12.943793296813965
2014-10-20,13.10086441040039
2014-10-21,13.472113609313965
2014-10-22,13.443551063537598
2014-10-23,13.55064582824707
2014-10-24,13.650599479675293
2014-10-27,13.672017097473145
2014-10-28,13.936174392700195
2014-10-29,14.064682006835938
2014-10-30,14.086102485656738
2014-10-31,14.271728515625
2014-11-03,14.250309944152832
2014-11-04,14.143217086791992
2014-11-05,14.407384872436523
2014-11-06,14.49305248260498
2014-11-07,14.357405662536621
2014-11-10,14.407384872436523
2014-11-11,14.450215339660645
2014-11-12,14.550165176391602
2014-11-13,14.500195503234863
2014-11-14,14.393096923828125
2014-11-17,14.400242805480957
2014-11-18,14.414515495300293
2014-11-19,14.286012649536133
2014-11-20,14.400242805480957
2014-11-21,14.371681213378906
2014-11-24,14.528752326965332
2014-11-25,14.43593692779541
2014-11-26,14.48591423034668
2014-11-28,14.364542007446289
2014-12-01,14.100380897521973
2014-12-02,14.221746444702148
2014-12-03,14.335983276367188
2014-12-04,14.393096923828125
2014-12-05,14.728652000427246
2014-12-08,14.750070571899414
2014-12-09,14.771493911743164
2014-12-10,14.293148040771484
2014-12-11,14.321708679199219
2014-12-12,14.093241691589355
2014-12-15,13.886199951171875
2014-12-16,13.786243438720703
2014-12-17,13.99328899383545
2014-12-18,14.343122482299805
2014-12-19,14.328843116760254
2014-12-22,14.385956764221191
2014-12-23,14.692955017089844
2014-12-24,14.700098991394043
2014-12-26,14.700098991394043
2014-12-29,14.793500900268555
2014-12-30,14.858160018920898
2014-12-31,14.642616271972656
2015-01-02,14.52047348022461
2015-01-05,14.08220100402832
2015-01-06,13.514605522155762
2015-01-07,13.665482521057129
2015-01-08,13.974430084228516
2015-01-09,13.600825309753418
2015-01-12,13.392460823059082
2015-01-13,13.299059867858887
2015-01-14,13.083516120910645
2015-01-15,12.947004318237305
2015-01-16,13.14818000793457
2015-01-20,12.99010944366455
2015-01-21,12.594948768615723
2015-01-22,12.867971420288086
2015-01-23,12.695539474487305
2015-01-26,12.882338523864746
2015-01-27,12.695539474487305
2015-01-28,12.37221908569336
2015-01-29,12.544654846191406
2015-01-30,12.42969799041748
2015-02-02,12.846415519714355
2015-02-03,13.112255096435547
2015-02-04,13.184104919433594
2015-02-05,13.385276794433594
2015-02-06,13.572081565856934
2015-02-09,13.500235557556152
2015-02-10,13.543342590332031
2015-02-11,13.49305248260498
2015-02-12,13.787625312805176
2015-02-13,13.837921142578125
2015-02-17,13.988801002502441
2015-02-18,13.730152130126953
2015-02-19,13.794812202453613
2015-02-20,13.931320190429688
2015-02-23,13.859477043151855
2015-02-24,13.931320190429688
2015-02-25,13.938504219055176
2015-02-26,13.967245101928711
2015-02-27,13.90976619720459
2015-03-02,14.017538070678711
2015-03-03,14.003169059753418
2015-03-04,13.852290153503418
2015-03-05,13.873841285705566
2015-03-06,13.974430084228516
2015-03-09,13.988801002502441
2015-03-10,13.70859146118164
2015-03-11,13.665482521057129
2015-03-12,13.823549270629883
2015-03-13,13.70859146118164
2015-03-16,13.830733299255371
2015-03-17,13.830733299255371
2015-03-18,13.837921142578125
2015-03-19,13.80918025970459
2015-03-20,13.995985984802246
2015-03-23,13.859477043151855
2015-03-24,13.780444145202637
2015-03-25,13.521787643432617
2015-03-26,13.715776443481445
2015-03-27,13.679610252380371
2015-03-30,13.788119316101074
2015-03-31,13.636202812194824
2015-04-01,13.686842918395996
2015-04-02,13.73024845123291
2015-04-06,13.73024845123291
2015-04-07,13.882161140441895
2015-04-08,13.817056655883789
2015-04-09,13.889396667480469
2015-04-10,13.780879974365234
2015-04-13,13.896629333496094
2015-04-14,13.751944541931152
2015-04-15,13.867691040039062
2015-04-16,13.94726848602295
2015-04-17,13.679610252380371
2015-04-20,13.737482070922852
2015-04-21,14.041308403015137
2015-04-22,14.287266731262207
2015-04-23,14.251094818115234
2015-04-24,14.135358810424805
2015-04-27,14.214930534362793
2015-04-28,14.337906837463379
2015-04-29,14.525993347167969
2015-04-30,14.468120574951172
2015-05-01,14.641738891601562
2015-05-04,14.786413192749023
2015-05-05,14.721315383911133
2015-05-06,14.547698974609375
2015-05-07,14.453655242919922
2015-05-08,14.620034217834473
2015-05-11,14.699607849121094
2015-05-12,14.67067813873291
2015-05-13,14.822590827941895
2015-05-14,14.923866271972656
2015-05-15,14.728544235229492
2015-05-18,14.844287872314453
2015-05-19,15.14811897277832
2015-05-20,14.808119773864746
2015-05-21,14.808119773864746
2015-05-22,14.837057113647461
2015-05-26,14.771953582763672
2015-05-27,14.90939712524414
2015-05-28,14.894933700561523
2015-05-29,14.641738891601562
2015-06-01,14.518756866455078
2015-06-02,14.69237995147705
2015-06-03,14.880459785461426
2015-06-04,14.714072227478027
2015-06-05,15.075782775878906
2015-06-08,15.04684066772461
2015-06-09,15.184290885925293
2015-06-10,15.401309967041016
2015-06-11,15.307269096374512
2015-06-12,15.314506530761719
2015-06-15,15.292802810668945
2015-06-16,15.357912063598633
2015-06-17,15.16258716583252
2015-06-18,15.285567283630371
2015-06-19,15.220465660095215
2015-06-22,15.64726448059082
2015-06-23,15.690675735473633
2015-06-24,15.56769847869873
2015-06-25,15.488117218017578
2015-06-26,15.480840682983398
2015-06-29,15.102378845214844
2015-06-30,15.153325080871582
2015-07-01,15.386226654052734
2015-07-02,15.233386039733887
2015-07-06,15.284331321716309
2015-07-07,15.073260307312012
2015-07-08,14.891303062438965
2015-07-09,15.03686809539795
2015-07-10,15.211552619934082
2015-07-13,15.349842071533203
2015-07-14,15.386226654052734
2015-07-15,15.473564147949219
2015-07-16,15.546343803405762
2015-07-17,15.378947257995605
2015-07-20,15.488122940063477
2015-07-21,15.662798881530762
2015-07-22,15.713748931884766
2015-07-23,15.502680778503418
2015-07-24,15.386226654052734
2015-07-27,15.175156593322754
2015-07-28,15.211552619934082
2015-07-29,15.36439037322998
2015-07-30,15.393502235412598
2015-07-31,15.33527660369873
2015-08-03,15.342554092407227
2015-08-04,15.40078067779541
2015-08-05,15.539069175720215
2015-08-06,15.451736450195312
2015-08-07,15.386226654052734
2015-08-10,15.801081657409668
2015-08-11,15.408060073852539
2015-08-12,15.051424980163574
2015-08-13,15.167882919311523
2015-08-14,15.36439037322998
2015-08-17,15.378947257995605
2015-08-18,15.40078067779541
2015-08-19,15.27704906463623
2015-08-20,14.891303062438965
2015-08-21,14.418221473693848
2015-08-24,13.603055953979492
2015-08-25,13.26826000213623
2015-08-26,13.966968536376953
2015-08-27,14.512836456298828
2015-08-28,14.534667015075684
2015-08-31,14.498276710510254
2015-09-01,13.894184112548828
2015-09-02,14.076141357421875
2015-09-03,14.192593574523926
2015-09-04,13.988801956176758
2015-09-08,14.418221473693848
2015-09-09,14.316322326660156
2015-09-10,14.396384239196777
2015-09-11,14.389101028442383
2015-09-14,14.440053939819336
2015-09-15,14.58561897277832
2015-09-16,14.636568069458008
2015-09-17,14.119813919067383
2015-09-18,13.763177871704102
2015-09-21,13.959692001342773
2015-09-22,13.719507217407227
2015-09-23,13.683116912841797
2015-09-24,13.712227821350098
2015-09-25,14.01791763305664
2015-09-28,13.629547119140625
2015-09-29,13.666187286376953
2015-09-30,13.856703758239746
2015-10-01,13.900673866271973
2015-10-02,13.6881685256958
2015-10-05,14.017913818359375
2015-10-06,13.886017799377441
2015-10-07,13.951967239379883
2015-10-08,14.032574653625488
2015-10-09,13.900673866271973
2015-10-12,13.915329933166504
2015-10-13,13.790756225585938
2015-10-14,13.585578918457031
2015-10-15,13.951967239379883
2015-10-16,13.92265510559082
2015-10-19,13.937305450439453
2015-10-20,13.79808521270752
2015-10-21,13.395062446594238
2015-10-22,13.710149765014648
2015-10-23,14.003263473510742
2015-10-26,13.886017799377441
2015-10-27,13.739460945129395
2015-10-28,14.406279563903809
2015-10-29,14.267058372497559
2015-10-30,13.959291458129883
2015-11-02,14.325675964355469
2015-11-03,14.31102466583252
2015-11-04,14.27438735961914
2015-11-05,14.523527145385742
2015-11-06,15.014484405517578
2015-11-09,14.95586109161377
2015-11-10,15.117072105407715
2015-11-11,14.95586109161377
2015-11-12,14.69939136505127
2015-11-13,14.428265571594238
2015-11-16,14.494213104248047
2015-11-17,14.53818130493164
2015-11-18,14.91922664642334
2015-11-19,14.963189125061035
2015-11-20,14.84595012664795
2015-11-23,14.977851867675781
2015-11-24,15.029138565063477
2015-11-25,15.043793678283691
2015-11-27,15.12440013885498
2015-11-30,15.146381378173828
2015-12-01,15.402851104736328
2015-12-02,15.205008506774902
2015-12-03,15.007161140441895
2015-12-04,15.432167053222656
2015-12-07,15.234312057495117
2015-12-08,14.677409172058105
2015-12-09,14.479560852050781
2015-12-10,14.706717491149902
2015-12-11,14.442923545837402
2015-12-14,14.54550552368164
2015-12-15,15.036469459533691
2015-12-16,15.263628959655762
2015-12-17,14.867932319641113
2015-12-18,14.464900016784668
2015-12-21,14.552840232849121
2015-12-22,14.69939136505127
2015-12-23,14.992494583129883
2015-12-24,15.036469459533691
2015-12-28,14.985174179077148
2015-12-29,15.103171348571777
2015-12-30,14.93355655670166
2015-12-31,14.822931289672852
2016-01-04,14.417325973510742
2016-01-05,14.46158218383789
2016-01-06,14.247713088989258
2016-01-07,13.797863006591797
2016-01-08,13.561874389648438
2016-01-11,13.399635314941406
2016-01-12,13.473379135131836
2016-01-13,12.780170440673828
2016-01-14,13.016154289245605
2016-01-15,12.625303268432617
2016-01-19,12.448310852050781
2016-01-20,12.190202713012695
2016-01-21,11.600236892700195
2016-01-22,11.755102157592773
2016-01-25,11.06926441192627
2016-01-26,11.231505393981934
2016-01-27,11.371623039245605
2016-01-28,11.482240676879883
2016-01-29,11.651857376098633
2016-02-01,11.614983558654785
2016-02-02,11.305253982543945
2016-02-03,11.327375411987305
2016-02-04,11.452743530273438
2016-02-05,11.305253982543945
2016-02-08,10.914397239685059
2016-02-09,10.93652057647705
2016-02-10,10.818530082702637
2016-02-11,10.280182838439941
2016-02-12,10.966018676757812
2016-02-16,11.489615440368652
2016-02-17,11.364248275756836
2016-02-18,11.172507286071777
2016-02-19,11.268378257751465
2016-02-22,11.555987358093262
2016-02-23,11.135634422302246
2016-02-24,11.098760604858398
2016-02-25,11.283124923706055
2016-02-26,11.563360214233398
2016-02-29,11.253629684448242
2016-03-01,11.917343139648438
2016-03-02,12.160703659057617
2016-03-03,12.433563232421875
2016-03-04,12.632678985595703
2016-03-07,12.56630802154541
2016-03-08,12.263948440551758
2016-03-09,12.24182415008545
2016-03-10,12.433563232421875
2016-03-11,12.831792831420898
2016-03-14,12.750670433044434
2016-03-15,12.676924705505371
2016-03-16,12.418815612792969
2016-03-17,12.522061347961426
2016-03-18,12.802291870117188
2016-03-21,12.80966854095459
2016-03-22,12.817039489746094
2016-03-23,12.691675186157227
2016-03-24,12.610552787780762
2016-03-28,12.603179931640625
2016-03-29,12.4099702835083
2016-03-30,12.536299705505371
2016-03-31,12.402542114257812
2016-04-01,12.484281539916992
2016-04-04,12.447124481201172
2016-04-05,12.21675968170166
2016-04-06,12.25391674041748
2016-04-07,11.986393928527832
2016-04-08,12.112723350524902
2016-04-11,12.209331512451172
2016-04-12,12.372817993164062
2016-04-13,12.937582015991211
2016-04-14,13.175378799438477
2016-04-15,13.130790710449219
2016-04-18,13.153082847595215
2016-04-19,13.457758903503418
2016-04-20,13.665827751159668
2016-04-21,13.769865036010742
2016-04-22,13.836748123168945
2016-04-25,13.769865036010742
2016-04-26,13.933347702026367
2016-04-27,13.918489456176758
2016-04-28,13.740140914916992
2016-04-29,13.6063814163208
2016-05-02,13.710420608520508
2016-05-03,13.39831256866455
2016-05-04,13.034184455871582
2016-05-05,12.997029304504395
2016-05-06,12.989599227905273
2016-05-09,12.878132820129395
2016-05-10,13.175378799438477
2016-05-11,13.115923881530762
2016-05-12,13.041616439819336
2016-05-13,12.744372367858887
2016-05-16,13.07876968383789
2016-05-17,12.989599227905273
2016-05-18,13.584089279174805
2016-05-19,13.48005485534668
2016-05-20,13.584089279174805
2016-05-23,13.472618103027344
2016-05-24,13.650964736938477
2016-05-25,13.985366821289062
2016-05-26,13.821885108947754
2016-05-27,14.00766372680664
2016-05-31,14.0225248336792
2016-06-01,14.133986473083496
2016-06-02,14.342060089111328
2016-06-03,13.985366821289062
2016-06-06,14.267744064331055
2016-06-07,14.11913013458252
2016-06-08,14.104266166687012
2016-06-09,13.918489456176758
2016-06-10,13.769865036010742
2016-06-13,13.613811492919922
2016-06-14,13.249688148498535
2016-06-15,13.39831256866455
2016-06-16,13.271979331970215
2016-06-17,13.53207015991211
2016-06-20,13.673260688781738
2016-06-21,13.680689811706543
2016-06-22,13.702982902526855
2016-06-23,14.200872421264648
2016-06-24,13.004460334777832
2016-06-27,12.083002090454102
2016-06-28,12.465044021606445
2016-06-29,12.824612617492676
2016-06-30,13.176689147949219
2016-07-01,13.056830406188965
2016-07-05,12.509989738464355
2016-07-06,12.56242847442627
2016-07-07,12.697264671325684
2016-07-08,12.92199420928955
2016-07-11,13.049339294433594
2016-07-12,13.401419639587402
2016-07-13,13.438875198364258
2016-07-14,13.813422203063965
2016-07-15,13.88833236694336
2016-07-18,13.805935859680176
2016-07-19,13.790946960449219
2016-07-20,13.775968551635742
2016-07-21,13.678587913513184
2016-07-22,13.805935859680176
2016-07-25,13.798442840576172
2016-07-26,13.978227615356445
2016-07-27,13.970735549926758
2016-07-28,14.172995567321777
2016-07-29,14.217939376831055
2016-08-01,14.068121910095215
2016-08-02,13.91829776763916
2016-08-03,14.202958106994629
2016-08-04,14.135544776916504
2016-08-05,14.659908294677734
2016-08-08,14.532560348510742
2016-08-09,14.532560348510742
2016-08-10,14.300338745117188
2016-08-11,14.412704467773438
2016-08-12,14.315323829650879
2016-08-15,14.570018768310547
2016-08-16,14.540053367614746
2016-08-17,14.62244987487793
2016-08-18,14.667399406433105
2016-08-19,14.674894332885742
2016-08-22,14.697360038757324
2016-08-23,14.62244987487793
2016-08-24,14.570018768310547
2016-08-25,14.674894332885742
2016-08-26,14.749801635742188
2016-08-29,14.839695930480957
2016-08-30,15.101877212524414
2016-08-31,15.101877212524414
2016-09-01,15.011987686157227
2016-09-02,15.056931495666504
2016-09-06,14.88464641571045
2016-09-07,14.997003555297852
2016-09-08,15.086897850036621
2016-09-09,14.929587364196777
2016-09-12,15.13933277130127
2016-09-13,15.146821975708008
2016-09-14,15.259193420410156
2016-09-15,15.386537551879883
2016-09-16,15.326604843139648
2016-09-19,15.453953742980957
2016-09-20,15.461444854736328
2016-09-21,15.536355018615723
2016-09-22,15.581305503845215
2016-09-23,15.671196937561035
2016-09-26,15.326604843139648
2016-09-27,15.52137279510498
2016-09-28,15.483686447143555
2016-09-29,15.257532119750977
2016-09-30,15.423373222351074
2016-10-03,15.340458869934082
2016-10-04,15.430913925170898
2016-10-05,15.634445190429688
2016-10-06,15.634445190429688
2016-10-07,15.596756935119629
2016-10-10,15.589216232299805
2016-10-11,15.37060260772705
2016-10-12,15.355534553527832
2016-10-13,14.880616188049316
2016-10-14,14.925846099853516
2016-10-17,14.760004043579102
2016-10-18,14.978616714477539
2016-10-19,15.468607902526855
2016-10-20,15.845521926879883
2016-10-21,15.988746643066406
2016-10-24,16.064132690429688
2016-10-25,16.041521072387695
2016-10-26,16.335514068603516
2016-10-27,16.448589324951172
2016-10-28,16.290285110473633
2016-10-31,16.403356552124023
2016-11-01,16.471200942993164
2016-11-02,16.297822952270508
2016-11-03,16.147050857543945
2016-11-04,15.988746643066406
2016-11-07,16.508893966674805
2016-11-08,16.320430755615234
2016-11-09,17.3004150390625
2016-11-10,17.895944595336914
2016-11-11,18.44624137878418
2016-11-14,19.049301147460938
2016-11-15,19.3508358001709
2016-11-16,18.770383834838867
2016-11-17,19.1699161529541
2016-11-18,19.358379364013672
2016-11-21,19.486526489257812
2016-11-22,19.70513153076172
2016-11-23,19.81821060180664
2016-11-25,19.70513153076172
2016-11-28,19.13222312927246
2016-11-29,19.139760971069336
2016-11-30,19.61467170715332
2016-12-01,19.931289672851562
2016-12-02,19.516674041748047
2016-12-05,19.667448043823242
2016-12-06,19.8408260345459
2016-12-07,20.014204025268555
2016-12-08,20.338356018066406
2016-12-09,20.270505905151367
2016-12-12,20.00667381286621
2016-12-13,20.17251205444336
2016-12-14,20.285585403442383
2016-12-15,20.504201889038086
2016-12-16,20.202661514282227
2016-12-19,20.526811599731445
2016-12-20,20.948955535888672
2016-12-21,20.87357521057129
2016-12-22,20.820810317993164
2016-12-23,20.86603355407715
2016-12-27,20.926345825195312
2016-12-28,20.653579711914062
2016-12-29,20.252029418945312
2016-12-30,20.433868408203125
2017-01-03,20.49447250366211
2017-01-04,20.774810791015625
2017-01-05,20.183837890625
2017-01-06,20.35810089111328
2017-01-09,20.274761199951172
2017-01-10,20.509628295898438
2017-01-11,20.52478790283203
2017-01-12,20.388408660888672
2017-01-13,20.676315307617188
2017-01-17,19.7216796875
2017-01-18,19.948972702026367
2017-01-19,19.691368103027344
2017-01-20,19.918663024902344
2017-01-23,20.077770233154297
2017-01-24,20.153539657592773
2017-01-25,20.388408660888672
2017-01-26,20.539939880371094
2017-01-27,20.274761199951172
2017-01-30,19.948972702026367
2017-01-31,19.77471351623535
2017-02-01,19.880779266357422
2017-02-02,19.653484344482422
2017-02-03,20.09292221069336
2017-02-06,20.274761199951172
2017-02-07,20.0701961517334
2017-02-08,19.6156005859375
2017-02-09,19.812589645385742
2017-02-10,20.085346221923828
2017-02-13,20.259611129760742
2017-02-14,20.87330436706543
2017-02-15,20.880884170532227
2017-02-16,20.911191940307617
2017-02-17,20.865732192993164
2017-02-21,20.888456344604492
2017-02-22,20.83542251586914
2017-02-23,20.81269073486328
2017-02-24,20.699047088623047
2017-02-27,20.888456344604492
2017-02-28,20.78996467590332
2017-03-01,21.78249168395996
2017-03-02,21.017255783081055
2017-03-03,21.09302520751953
2017-03-06,20.865732192993164
2017-03-07,20.736936569213867
2017-03-08,20.736936569213867
2017-03-09,20.82784652709961
2017-03-10,20.577821731567383
2017-03-13,20.426292419433594
2017-03-14,20.267183303833008
2017-03-15,20.039894104003906
2017-03-16,20.19141960144043
2017-03-17,19.964122772216797
2017-03-20,19.842899322509766
2017-03-21,18.873104095458984
2017-03-22,18.820066452026367
2017-03-23,18.986751556396484
2017-03-24,18.857948303222656
2017-03-27,18.736726760864258
2017-03-28,19.123130798339844
2017-03-29,19.07741928100586
2017-03-30,19.603111267089844
2017-03-31,19.35169219970703
2017-04-03,19.26788902282715
2017-04-04,19.3135986328125
2017-04-05,18.970754623413086
2017-04-06,19.184080123901367
2017-04-07,19.0545597076416
2017-04-10,18.89456558227539
2017-04-11,18.810758590698242
2017-04-12,18.536487579345703
2017-04-13,18.23172950744629
2017-04-17,18.589818954467773
2017-04-18,18.292688369750977
2017-04-19,18.445058822631836
2017-04-20,19.00885581970215
2017-04-21,18.75743293762207
2017-04-24,19.298364639282227
2017-04-25,19.0545597076416
2017-04-26,19.02408790588379
2017-04-27,18.780284881591797
2017-04-28,18.612674713134766
2017-05-01,18.88694953918457
2017-05-02,18.63552474975586
2017-05-03,18.8336181640625
2017-05-04,18.97837257385254
2017-05-05,18.89456558227539
2017-05-08,19.001230239868164
2017-05-09,18.925045013427734
2017-05-10,18.765039443969727
2017-05-11,18.62029266357422
2017-05-12,18.406963348388672
2017-05-15,18.772666931152344
2017-05-16,18.970754623413086
2017-05-17,18.117454528808594
2017-05-18,18.147926330566406
2017-05-19,18.422208786010742
2017-05-22,18.582199096679688
2017-05-23,18.848852157592773
2017-05-24,18.650768280029297
2017-05-25,18.64314842224121
2017-05-26,18.483150482177734
2017-05-30,18.323150634765625
2017-05-31,18.086977005004883
2017-06-01,18.307920455932617
2017-06-02,18.01078987121582
2017-06-05,18.05650520324707
2017-06-06,17.99555206298828
2017-06-07,18.193634033203125
2017-06-08,18.536487579345703
2017-06-09,19.0926570892334
2017-06-12,19.191694259643555
2017-06-13,19.298364639282227
2017-06-14,19.488828659057617
2017-06-15,19.412641525268555
2017-06-16,19.40502166748047
2017-06-19,19.496450424194336
2017-06-20,19.47359275817871
2017-06-21,19.344070434570312
2017-06-22,19.15360450744629
2017-06-23,18.78790283203125
2017-06-26,18.90980339050293
2017-06-27,19.11551284790039
2017-06-28,19.529232025146484
2017-06-29,19.973602294921875
2017-06-30,19.889324188232422
2017-07-03,20.280061721801758
2017-07-05,20.364343643188477
2017-07-06,20.27239990234375
2017-07-07,20.287723541259766
2017-07-10,20.180463790893555
2017-07-11,20.065540313720703
2017-07-12,20.00425148010254
2017-07-13,20.14215660095215
2017-07-14,19.98126220703125
2017-07-17,20.04255485534668
2017-07-18,19.782060623168945
2017-07-19,19.766742706298828
2017-07-20,19.529232025146484
2017-07-21,20.057878494262695
2017-07-24,20.24941635131836
2017-07-25,20.37200164794922
2017-07-26,20.057878494262695
2017-07-27,20.027231216430664
2017-07-28,20.211105346679688
2017-07-31,20.45627784729004
2017-08-01,20.624828338623047
2017-08-02,20.655479431152344
2017-08-03,20.609512329101562
2017-08-04,20.824033737182617
2017-08-07,20.709108352661133
2017-08-08,21.03089141845703
2017-08-09,20.79338264465332
2017-08-10,20.211105346679688
2017-08-11,20.00425148010254
2017-08-14,20.440954208374023
2017-08-15,20.70144271850586
2017-08-16,20.555877685546875
2017-08-17,20.119169235229492
2017-08-18,20.17280387878418
2017-08-21,20.080862045288086
2017-08-22,20.394990921020508
2017-08-23,20.379663467407227
2017-08-24,20.571203231811523
2017-08-25,20.43329429626465
2017-08-28,20.37200164794922
2017-08-29,20.119169235229492
2017-08-30,20.149816513061523
2017-08-31,20.019569396972656
2017-09-01,20.234092712402344
2017-09-05,19.75908088684082
2017-09-06,19.743759155273438
2017-09-07,19.13083267211914
2017-09-08,19.230430603027344
2017-09-11,19.690128326416016
2017-09-12,20.057878494262695
2017-09-13,20.17280387878418
2017-09-14,20.157474517822266
2017-09-15,20.318370819091797
2017-09-18,20.586523056030273
2017-09-19,20.824033737182617
2017-09-20,21.000246047973633
2017-09-21,21.099851608276367
2017-09-22,20.92363166809082
2017-09-25,20.79338264465332
2017-09-26,20.98492431640625
2017-09-27,21.20710563659668
2017-09-28,21.261049270629883
2017-09-29,21.561588287353516
2017-10-02,21.476821899414062
2017-10-03,21.50764274597168
2017-10-04,21.430587768554688
2017-10-05,21.746532440185547
2017-10-06,21.723417282104492
2017-10-09,21.67717933654785
2017-10-10,21.90065574645996
2017-10-11,21.77735710144043
2017-10-12,21.692590713500977
2017-10-13,21.623239517211914
2017-10-16,21.862123489379883
2017-10-17,21.553878784179688
2017-10-18,21.630939483642578
2017-10-19,21.792774200439453
2017-10-20,22.039358139038086
2017-10-23,21.90836524963379
2017-10-24,22.039358139038086
2017-10-25,22.023950576782227
2017-10-26,22.23201560974121
2017-10-27,22.401548385620117
2017-10-30,22.355310440063477
2017-10-31,22.270545959472656
2017-11-01,22.316783905029297
2017-11-02,22.547964096069336
2017-11-03,22.440082550048828
2017-11-06,22.53255271911621
2017-11-07,21.92377471923828
2017-11-08,21.808181762695312
2017-11-09,21.58470344543457
2017-11-10,21.322702407836914
2017-11-13,21.723417282104492
2017-11-14,22.047073364257812
2017-11-15,21.931474685668945
2017-11-16,21.939186096191406
2017-11-17,21.92377471923828
2017-11-20,22.01624298095703
2017-11-21,21.94689178466797
2017-11-22,21.90065574645996
2017-11-24,21.731117248535156
2017-11-27,21.88524055480957
2017-11-28,22.53255271911621
2017-11-29,23.472688674926758
2017-11-30,23.511220932006836
2017-12-01,23.649930953979492
2017-12-04,24.166240692138672
2017-12-05,23.71928596496582
2017-12-06,23.56516456604004
2017-12-07,23.426456451416016
2017-12-08,23.40334129333496
2017-12-11,23.34939193725586
2017-12-12,23.464990615844727
2017-12-13,23.071975708007812
2017-12-14,22.86391258239746
2017-12-15,23.14133071899414
2017-12-18,23.480396270751953
2017-12-19,23.59599494934082
2017-12-20,23.511220932006836
2017-12-21,23.834880828857422
2017-12-22,23.765520095825195
2017-12-26,23.64222526550293
2017-12-27,23.626811981201172
2017-12-28,23.73526382446289
2017-12-29,23.502870559692383
2018-01-02,23.57258415222168
2018-01-03,23.64230728149414
2018-01-04,23.727514266967773
2018-01-05,23.789485931396484
2018-01-08,23.7817440032959
2018-01-09,24.207796096801758
2018-01-10,24.463436126708984
2018-01-11,24.680339813232422
2018-01-12,25.059907913208008
2018-01-16,25.005693435668945
2018-01-17,25.168371200561523
2018-01-18,24.92047882080078
2018-01-19,25.176111221313477
2018-01-22,25.38526725769043
2018-01-23,25.50146484375
2018-01-24,25.819076538085938
2018-01-25,25.43949317932129
2018-01-26,25.83456039428711
2018-01-29,25.69512367248535
2018-01-30,25.578929901123047
2018-01-31,25.640897750854492
2018-02-01,26.074697494506836
2018-02-02,25.66414451599121
2018-02-05,24.556398391723633
2018-02-06,24.804279327392578
2018-02-07,25.05217170715332
2018-02-08,24.091602325439453
2018-02-09,24.77329444885254
2018-02-12,24.982454299926758
2018-02-13,25.090906143188477
2018-02-14,25.757102966308594
2018-02-15,25.71837615966797
2018-02-16,25.66414451599121
2018-02-20,25.726116180419922
2018-02-21,25.904281616210938
2018-02-22,25.46273422241211
2018-02-23,25.912033081054688
2018-02-26,26.152170181274414
2018-02-27,25.764848709106445
2018-02-28,25.602163314819336
2018-03-01,25.400758743286133
