,ZTS
2014-10-07,34.074684143066406
2014-10-08,34.85438537597656
2014-10-09,34.36243438720703
2014-10-10,34.04683303833008
2014-10-13,33.01652145385742
2014-10-14,33.29498291015625
2014-10-15,32.7287712097168
2014-10-16,32.55241394042969
2014-10-17,32.83087158203125
2014-10-20,32.868003845214844
2014-10-21,33.49919128417969
2014-10-22,33.31354904174805
2014-10-23,33.51775360107422
2014-10-24,33.95400619506836
2014-10-27,33.94472885131836
2014-10-28,34.35313415527344
2014-10-29,33.99114990234375
2014-10-30,34.6408805847168
2014-10-31,34.49238586425781
2014-11-03,35.08015441894531
2014-11-04,36.38216781616211
2014-11-05,36.521671295166016
2014-11-06,36.93087387084961
2014-11-07,37.414485931396484
2014-11-10,37.34938430786133
2014-11-11,40.66022491455078
2014-11-12,39.65581512451172
2014-11-13,40.213829040527344
2014-11-14,40.12081527709961
2014-11-17,41.134552001953125
2014-11-18,41.09733581542969
2014-11-19,40.36262893676758
2014-11-20,40.13013458251953
2014-11-21,40.79973602294922
2014-11-24,41.46004867553711
2014-11-25,40.836936950683594
2014-11-26,41.54374313354492
2014-11-28,41.785552978515625
2014-12-01,41.26473617553711
2014-12-02,41.60884475708008
2014-12-03,41.739051818847656
2014-12-04,40.92063522338867
2014-12-05,40.902042388916016
2014-12-08,41.013641357421875
2014-12-09,40.753231048583984
2014-12-10,39.77671813964844
2014-12-11,39.87902069091797
2014-12-12,38.84670639038086
2014-12-15,38.81879806518555
2014-12-16,37.9911003112793
2014-12-17,38.25149917602539
2014-12-18,40.13013458251953
2014-12-19,40.464927673339844
2014-12-22,40.37192916870117
2014-12-23,39.962730407714844
2014-12-24,40.771846771240234
2014-12-26,41.10664749145508
2014-12-29,40.929927825927734
2014-12-30,40.31612014770508
2014-12-31,40.018524169921875
2015-01-02,40.27892303466797
2015-01-05,40.03712844848633
2015-01-06,39.64651870727539
2015-01-07,40.464927673339844
2015-01-08,41.088043212890625
2015-01-09,41.15314865112305
2015-01-12,40.3812370300293
2015-01-13,39.81391906738281
2015-01-14,40.018524169921875
2015-01-15,39.934818267822266
2015-01-16,41.1252326965332
2015-01-20,40.58761215209961
2015-01-21,41.23053741455078
2015-01-22,41.472782135009766
2015-01-23,41.10940170288086
2015-01-26,41.081443786621094
2015-01-27,40.3453483581543
2015-01-28,40.16831588745117
2015-01-29,40.36399841308594
2015-01-30,39.81425094604492
2015-02-02,40.41988754272461
2015-02-03,40.53171157836914
2015-02-04,40.49443817138672
2015-02-05,40.438541412353516
2015-02-06,40.6807861328125
2015-02-09,39.944698333740234
2015-02-10,40.91372299194336
2015-02-11,42.64680480957031
2015-02-12,42.665443420410156
2015-02-13,42.35795593261719
2015-02-17,43.04747772216797
2015-02-18,42.721351623535156
2015-02-19,42.535003662109375
2015-02-20,42.488407135009766
2015-02-23,42.46976852416992
2015-02-24,42.302066802978516
2015-02-25,42.6002197265625
2015-02-26,43.438804626464844
2015-02-27,42.94497299194336
2015-03-02,44.08171844482422
2015-03-03,43.36427307128906
2015-03-04,43.075408935546875
2015-03-05,43.28971862792969
2015-03-06,42.6561393737793
2015-03-09,43.1313362121582
2015-03-10,42.58158874511719
2015-03-11,42.87042999267578
2015-03-12,43.6437873840332
2015-03-13,43.28041076660156
2015-03-16,43.774234771728516
2015-03-17,43.932647705078125
2015-03-18,44.26807403564453
2015-03-19,44.17490005493164
2015-03-20,44.10968017578125
2015-03-23,43.932647705078125
2015-03-24,43.8115234375
2015-03-25,43.112693786621094
2015-03-26,42.96361541748047
2015-03-27,43.066104888916016
2015-03-30,43.71833801269531
2015-03-31,43.1313362121582
2015-04-01,43.112693786621094
2015-04-02,43.32698059082031
2015-04-06,43.16859436035156
2015-04-07,43.274085998535156
2015-04-08,43.134063720703125
2015-04-09,43.4514274597168
2015-04-10,44.03015899658203
2015-04-13,43.554115295410156
2015-04-14,43.77813720703125
2015-04-15,43.871463775634766
2015-04-16,44.00215530395508
2015-04-17,43.65678405761719
2015-04-20,43.9088134765625
2015-04-21,44.375518798828125
2015-04-22,43.89948272705078
2015-04-23,43.91813659667969
2015-04-24,44.72090530395508
2015-04-27,43.71280288696289
2015-04-28,42.6860237121582
2015-04-29,42.209964752197266
2015-04-30,41.46319580078125
2015-05-01,41.640560150146484
2015-05-04,42.37797927856445
2015-05-05,42.63933181762695
2015-05-06,42.275299072265625
2015-05-07,42.52733612060547
2015-05-08,42.84470748901367
2015-05-11,43.02204132080078
2015-05-12,42.545989990234375
2015-05-13,42.58332824707031
2015-05-14,43.19940185546875
2015-05-15,43.39541244506836
2015-05-18,43.61945343017578
2015-05-19,44.29152297973633
2015-05-20,44.13283920288086
2015-05-21,44.61822509765625
2015-05-22,44.45954895019531
2015-05-26,44.75823211669922
2015-05-27,46.15838623046875
2015-05-28,45.84102249145508
2015-05-29,46.457088470458984
2015-06-01,46.46642303466797
2015-06-02,46.27973937988281
2015-06-03,46.25172805786133
2015-06-04,45.64500427246094
