,WST
2014-07-24,38.62586212158203
2014-07-25,38.52082061767578
2014-07-28,38.46352005004883
2014-07-29,38.29163360595703
2014-07-30,38.46352005004883
2014-07-31,38.91231918334961
2014-08-01,38.425331115722656
2014-08-04,38.66404342651367
2014-08-05,38.845481872558594
2014-08-06,39.07465362548828
2014-08-07,38.36803436279297
2014-08-08,38.32027816772461
2014-08-11,38.13884735107422
2014-08-12,37.4895133972168
2014-08-13,38.673583984375
2014-08-14,39.628482818603516
2014-08-15,40.125038146972656
2014-08-18,40.81257247924805
2014-08-19,41.49055862426758
2014-08-20,41.95846176147461
2014-08-21,42.063507080078125
2014-08-22,41.70064163208008
2014-08-25,42.168540954589844
2014-08-26,42.66509246826172
2014-08-27,41.86297607421875
2014-08-28,41.49055862426758
2014-08-29,41.471466064453125
2014-09-02,41.98711395263672
2014-09-03,42.120792388916016
2014-09-04,41.87251663208008
2014-09-05,41.99667739868164
2014-09-08,42.168540954589844
2014-09-09,41.59559631347656
2014-09-10,41.710201263427734
2014-09-11,41.92026138305664
2014-09-12,41.65289306640625
2014-09-15,41.41417694091797
2014-09-16,41.614688873291016
2014-09-17,42.02531051635742
2014-09-18,42.86563491821289
2014-09-19,42.770137786865234
2014-09-22,42.49321365356445
2014-09-23,42.321327209472656
2014-09-24,42.38816452026367
2014-09-25,42.17809295654297
2014-09-26,42.49321365356445
2014-09-29,42.922916412353516
2014-09-30,42.741477966308594
2014-10-01,42.063507080078125
2014-10-02,42.397727966308594
2014-10-03,42.87516403198242
2014-10-06,42.73194122314453
2014-10-07,41.7961311340332
2014-10-08,42.75104522705078
2014-10-09,42.59825897216797
2014-10-10,42.292686462402344
2014-10-13,42.55051040649414
2014-10-14,43.32396697998047
2014-10-15,42.73194122314453
2014-10-16,42.28311538696289
2014-10-17,42.426368713378906
2014-10-20,43.048583984375
2014-10-21,43.22090148925781
2014-10-22,42.818843841552734
2014-10-23,43.173030853271484
2014-10-24,43.536800384521484
2014-10-27,43.91971206665039
2014-10-28,45.633243560791016
2014-10-29,45.28862380981445
2014-10-30,48.03599166870117
2014-10-31,49.060279846191406
2014-11-03,48.34231185913086
2014-11-04,48.60078048706055
2014-11-05,48.6295166015625
2014-11-06,48.677371978759766
2014-11-07,47.85410690307617
2014-11-10,48.18916702270508
2014-11-11,49.26129150390625
2014-11-12,50.21856689453125
2014-11-13,49.912254333496094
2014-11-14,49.15599822998047
2014-11-17,49.48147201538086
2014-11-18,49.53890609741211
2014-11-19,48.53377151489258
2014-11-20,48.80180358886719
2014-11-21,48.71565246582031
2014-11-24,50.02711868286133
2014-11-25,49.720787048339844
2014-11-26,49.883514404296875
2014-11-28,49.78780746459961
2014-12-01,49.548484802246094
2014-12-02,50.76421356201172
2014-12-03,51.367305755615234
2014-12-04,51.089698791503906
2014-12-05,51.635337829589844
2014-12-08,51.29071807861328
2014-12-09,52.516021728515625
2014-12-10,50.98439025878906
2014-12-11,51.55876541137695
2014-12-12,51.07054901123047
2014-12-15,50.05583190917969
2014-12-16,50.11326217651367
2014-12-17,51.87464904785156
2014-12-18,52.72663497924805
2014-12-19,52.334144592285156
2014-12-22,52.2097053527832
2014-12-23,51.29071807861328
2014-12-24,51.635337829589844
2014-12-26,51.597049713134766
2014-12-29,51.47259521484375
2014-12-30,51.099273681640625
2014-12-31,50.96525192260742
2015-01-02,49.931396484375
2015-01-05,49.24216079711914
2015-01-06,48.39976501464844
2015-01-07,49.18471908569336
2015-01-08,50.151573181152344
2015-01-09,49.57720184326172
2015-01-12,49.663360595703125
2015-01-13,50.237728118896484
2015-01-14,49.42403793334961
2015-01-15,48.658226013183594
2015-01-16,49.75187301635742
2015-01-20,49.5024528503418
2015-01-21,48.92683792114258
2015-01-22,48.92683792114258
2015-01-23,48.63903045654297
2015-01-26,49.30097961425781
2015-01-27,48.69658279418945
2015-01-28,47.78520965576172
2015-01-29,48.14976119995117
2015-01-30,47.3055305480957
2015-02-02,47.19041061401367
2015-02-03,47.85236740112305
2015-02-04,48.082603454589844
2015-02-05,49.29139709472656
2015-02-06,48.898067474365234
2015-02-09,47.80439376831055
2015-02-10,48.5431022644043
2015-02-11,48.97480773925781
2015-02-12,48.71577453613281
2015-02-13,49.262611389160156
2015-02-17,49.43528366088867
2015-02-18,50.23155212402344
2015-02-19,51.4691162109375
2015-02-20,51.56503677368164
2015-02-23,51.93918991088867
2015-02-24,52.505218505859375
2015-02-25,52.67790222167969
2015-02-26,52.71625518798828
2015-02-27,52.49562072753906
2015-03-02,53.06163024902344
2015-03-03,52.48602294921875
2015-03-04,52.303749084472656
2015-03-05,52.56277847290039
2015-03-06,51.7281379699707
2015-03-09,52.07349395751953
2015-03-10,51.680179595947266
2015-03-11,51.9583854675293
2015-03-12,52.16944122314453
2015-03-13,52.0063591003418
2015-03-16,53.37821578979492
2015-03-17,53.64682388305664
2015-03-18,53.99220657348633
2015-03-19,54.45268630981445
2015-03-20,55.555946350097656
2015-03-23,55.555946350097656
2015-03-24,55.9588737487793
2015-03-25,55.555946350097656
2015-03-26,55.31611251831055
2015-03-27,55.987648010253906
2015-03-30,57.27317810058594
2015-03-31,57.762447357177734
2015-04-01,54.577396392822266
2015-04-02,54.37594223022461
2015-04-06,53.7619743347168
2015-04-07,53.618064880371094
2015-04-08,53.944236755371094
2015-04-09,53.77156448364258
2015-04-10,54.10733413696289
2015-04-13,54.27040481567383
2015-04-14,54.30879592895508
2015-04-15,54.60618591308594
2015-04-16,53.8291130065918
2015-04-17,53.32064437866211
2015-04-20,54.1857795715332
2015-04-21,54.37803268432617
2015-04-22,53.955078125
2015-04-23,54.406864166259766
2015-04-24,55.15664291381836
2015-04-27,53.76283264160156
2015-04-28,53.83972930908203
2015-04-29,53.18609619140625
2015-04-30,51.21551513671875
2015-05-01,51.53273010253906
2015-05-04,51.8403205871582
2015-05-05,51.03288269042969
2015-05-06,51.36931610107422
2015-05-07,51.869163513183594
2015-05-08,51.93645095825195
2015-05-11,51.88840103149414
2015-05-12,51.55195236206055
2015-05-13,51.811492919921875
2015-05-14,52.35940933227539
2015-05-15,52.0998649597168
2015-05-18,52.76313018798828
2015-05-19,52.60932540893555
2015-05-20,52.676612854003906
2015-05-21,52.5612678527832
2015-05-22,52.99383544921875
2015-05-26,51.90761947631836
2015-05-27,53.339881896972656
2015-05-28,52.83041763305664
2015-05-29,52.04218673706055
2015-06-01,52.58049392700195
2015-06-02,52.772735595703125
2015-06-03,54.099266052246094
2015-06-04,52.897705078125
2015-06-05,53.282203674316406
2015-06-08,53.08035659790039
2015-06-09,53.099578857421875
2015-06-10,53.80128479003906
2015-06-11,53.90702438354492
2015-06-12,54.128108978271484
2015-06-15,53.52252197265625
2015-06-16,54.70485305786133
2015-06-17,54.714481353759766
2015-06-18,56.06983947753906
2015-06-19,56.25246810913086
2015-06-22,56.93497085571289
2015-06-23,56.92534637451172
2015-06-24,56.07945251464844
2015-06-25,56.6081428527832
2015-06-26,56.35821533203125
2015-06-29,55.64689636230469
2015-06-30,55.82951354980469
2015-07-01,56.06022262573242
2015-07-02,55.320064544677734
2015-07-06,55.541141510009766
2015-07-07,58.29993438720703
2015-07-08,57.97311782836914
2015-07-09,57.44441604614258
2015-07-10,57.598228454589844
2015-07-13,58.04041290283203
2015-07-14,58.46334457397461
2015-07-15,58.24226379394531
2015-07-16,58.83824157714844
2015-07-17,58.67483139038086
2015-07-20,59.088924407958984
2015-07-21,58.934837341308594
2015-07-22,59.223731994628906
2015-07-23,58.56888961791992
2015-07-24,57.58665466308594
2015-07-27,57.519256591796875
2015-07-28,57.59629440307617
2015-07-29,58.36666488647461
2015-07-30,57.567386627197266
2015-07-31,57.65406036376953
2015-08-03,57.62518310546875
2015-08-04,58.077781677246094
2015-08-05,58.45336151123047
2015-08-06,57.59629440307617
2015-08-07,57.48072814941406
2015-08-10,57.64442443847656
2015-08-11,57.43257141113281
2015-08-12,57.13404846191406
2015-08-13,57.105159759521484
2015-08-14,57.19181823730469
2015-08-17,57.88518524169922
2015-08-18,57.90445327758789
2015-08-19,57.114784240722656
2015-08-20,55.04437255859375
2015-08-21,54.00434494018555
2015-08-24,52.60801315307617
2015-08-25,53.20505142211914
2015-08-26,55.62215805053711
2015-08-27,54.97694396972656
2015-08-28,54.755470275878906
2015-08-31,53.78285217285156
2015-09-01,52.665775299072266
2015-09-02,53.59025192260742
2015-09-03,53.2917366027832
2015-09-04,53.00283432006836
2015-09-08,54.495460510253906
2015-09-09,53.85025405883789
2015-09-10,54.65916061401367
2015-09-11,55.352516174316406
2015-09-14,54.80361557006836
2015-09-15,55.12141036987305
2015-09-16,54.85177230834961
2015-09-17,55.371788024902344
2015-09-18,54.79399490356445
2015-09-21,54.54361343383789
2015-09-22,54.1487922668457
2015-09-23,54.55323791503906
2015-09-24,55.728092193603516
2015-09-25,53.59988784790039
2015-09-28,52.31911849975586
2015-09-29,52.29022216796875
2015-09-30,52.11688232421875
2015-10-01,51.837615966796875
2015-10-02,52.396148681640625
2015-10-05,53.05098342895508
2015-10-06,51.71243667602539
2015-10-07,52.41541290283203
2015-10-08,52.530967712402344
2015-10-09,52.85838317871094
2015-10-12,53.57099914550781
2015-10-13,52.954689025878906
2015-10-14,52.7620849609375
2015-10-15,54.01396560668945
2015-10-16,54.26433563232422
2015-10-19,53.92658233642578
2015-10-20,53.48265075683594
2015-10-21,53.173851013183594
2015-10-22,53.569515228271484
2015-10-23,55.026737213134766
2015-10-26,55.15218734741211
2015-10-27,55.596107482910156
2015-10-28,57.863948822021484
2015-10-29,58.00871658325195
2015-10-30,57.91221237182617
2015-11-02,58.713191986083984
2015-11-03,58.97374725341797
2015-11-04,59.8615837097168
2015-11-05,60.35376739501953
2015-11-06,61.41530990600586
2015-11-09,61.0389518737793
2015-11-10,60.894187927246094
2015-11-11,60.373069763183594
2015-11-12,59.38872528076172
2015-11-13,59.813323974609375
2015-11-16,60.392372131347656
2015-11-17,60.84593200683594
2015-11-18,60.78803253173828
2015-11-19,60.12215042114258
2015-11-20,60.06425476074219
2015-11-23,60.47921371459961
2015-11-24,61.463558197021484
2015-11-25,61.39600372314453
2015-11-27,61.888179779052734
2015-11-30,60.84593200683594
2015-12-01,61.724124908447266
2015-12-02,61.50217056274414
2015-12-03,59.813323974609375
2015-12-04,60.60467529296875
2015-12-07,59.97740173339844
2015-12-08,61.21265411376953
2015-12-09,60.633636474609375
2015-12-10,60.83628845214844
2015-12-11,59.427330017089844
2015-12-14,59.272926330566406
2015-12-15,59.70718765258789
2015-12-16,60.45027160644531
2015-12-17,59.880889892578125
2015-12-18,58.50088119506836
2015-12-21,58.616695404052734
2015-12-22,58.93516159057617
2015-12-23,58.79039764404297
2015-12-24,59.46592712402344
2015-12-28,59.909854888916016
2015-12-29,60.00634002685547
2015-12-30,59.813323974609375
2015-12-31,58.114864349365234
2016-01-04,55.58645248413086
2016-01-05,54.8819694519043
2016-01-06,55.248695373535156
2016-01-07,54.032745361328125
2016-01-08,53.5019645690918
2016-01-11,53.27036666870117
2016-01-12,54.10029983520508
2016-01-13,53.84938430786133
2016-01-14,54.82406997680664
2016-01-15,54.37921142578125
2016-01-19,55.15288543701172
2016-01-20,56.294036865234375
2016-01-21,54.93046951293945
2016-01-22,56.03293228149414
2016-01-25,55.355979919433594
2016-01-26,55.38499450683594
2016-01-27,54.940120697021484
2016-01-28,53.228389739990234
2016-01-29,55.33663558959961
2016-02-01,55.21090316772461
2016-02-02,55.0078239440918
2016-02-03,54.98847198486328
2016-02-04,54.195472717285156
2016-02-05,52.860897064208984
2016-02-08,53.9633674621582
2016-02-09,53.711917877197266
2016-02-10,53.82798767089844
2016-02-11,52.841548919677734
2016-02-12,53.363773345947266
2016-02-16,54.45658874511719
2016-02-17,54.99815368652344
2016-02-18,54.340538024902344
2016-02-19,57.2611198425293
2016-02-22,57.49323654174805
2016-02-23,57.676963806152344
2016-02-24,59.70787048339844
2016-02-25,60.44283676147461
2016-02-26,60.83934783935547
2016-02-29,59.97864532470703
2016-03-01,61.506629943847656
2016-03-02,61.719390869140625
2016-03-03,62.038536071777344
2016-03-04,62.37701416015625
2016-03-07,62.72516632080078
2016-03-08,61.8354377746582
2016-03-09,62.048194885253906
2016-03-10,61.78709030151367
2016-03-11,62.976585388183594
2016-03-14,62.72516632080078
2016-03-15,62.54140853881836
2016-03-16,62.5704231262207
2016-03-17,62.61880111694336
2016-03-18,63.32476043701172
2016-03-21,63.247398376464844
2016-03-22,64.18547058105469
2016-03-23,63.21840286254883
2016-03-24,63.199031829833984
2016-03-28,64.25316619873047
2016-03-29,66.60317993164062
2016-03-30,66.20668029785156
2016-03-31,67.03836059570312
2016-04-01,68.24722290039062
2016-04-04,67.66698455810547
2016-04-05,67.09635925292969
2016-04-06,67.52191925048828
2016-04-07,66.62252807617188
2016-04-08,67.01901245117188
2016-04-11,66.40973663330078
2016-04-12,67.80237579345703
2016-04-13,68.67274475097656
2016-04-14,68.7984619140625
2016-04-15,68.95318603515625
2016-04-18,69.35037994384766
2016-04-19,69.70879364013672
2016-04-20,69.6990966796875
2016-04-21,69.52473449707031
2016-04-22,70.1059799194336
2016-04-25,70.00908660888672
2016-04-26,69.6990966796875
2016-04-27,69.84440612792969
2016-04-28,70.00908660888672
2016-04-29,68.97257232666016
2016-05-02,69.60224151611328
2016-05-03,68.51726531982422
2016-05-04,67.81982421875
2016-05-05,68.47853088378906
2016-05-06,68.18790435791016
2016-05-09,69.02098846435547
2016-05-10,69.58283996582031
2016-05-11,70.01876068115234
2016-05-12,69.04035949707031
2016-05-13,69.4181900024414
2016-05-16,70.94873046875
2016-05-17,68.90477752685547
2016-05-18,68.97257232666016
2016-05-19,69.03070068359375
2016-05-20,70.45471954345703
2016-05-23,70.03814697265625
2016-05-24,71.71404266357422
2016-05-25,71.49124908447266
2016-05-26,71.39434814453125
2016-05-27,72.24683380126953
2016-05-31,72.731201171875
2016-06-01,72.8377456665039
2016-06-02,73.36085510253906
2016-06-03,72.89583587646484
2016-06-06,73.02181243896484
2016-06-07,73.88394927978516
2016-06-08,74.65892791748047
2016-06-09,74.99797821044922
2016-06-10,74.23268127441406
2016-06-13,73.45769500732422
2016-06-14,73.02181243896484
2016-06-15,72.54713439941406
2016-06-16,72.69244384765625
2016-06-17,71.57842254638672
2016-06-20,72.50837707519531
2016-06-21,72.3049087524414
2016-06-22,72.77961730957031
2016-06-23,73.38990783691406
2016-06-24,70.57096862792969
2016-06-27,69.35037994384766
2016-06-28,71.72373962402344
2016-06-29,71.95619201660156
2016-06-30,73.50614929199219
2016-07-01,74.24238586425781
2016-07-05,73.51585388183594
2016-07-06,73.59332275390625
2016-07-07,73.91303253173828
2016-07-08,74.86235809326172
2016-07-11,75.29829406738281
2016-07-12,76.11200714111328
2016-07-13,75.4823226928711
2016-07-14,75.84077453613281
2016-07-15,75.35639953613281
2016-07-18,75.14295959472656
2016-07-19,75.13325500488281
2016-07-20,76.14227294921875
2016-07-21,75.10413360595703
2016-07-22,75.69598388671875
2016-07-25,75.19145965576172
2016-07-26,75.7347640991211
2016-07-27,76.09375762939453
2016-07-28,77.61698913574219
2016-07-29,77.8886489868164
2016-08-01,78.53870391845703
2016-08-02,78.40287017822266
2016-08-03,78.54840087890625
2016-08-04,79.07231140136719
2016-08-05,79.29547119140625
2016-08-08,78.23794555664062
2016-08-09,78.90738677978516
2016-08-10,79.1693344116211
2016-08-11,78.96559143066406
2016-08-12,78.58721160888672
2016-08-15,78.76184844970703
2016-08-16,77.82074737548828
2016-08-17,77.73342895507812
2016-08-18,78.71332550048828
2016-08-19,79.32456970214844
2016-08-22,79.13050079345703
2016-08-23,78.9170913696289
2016-08-24,78.64542388916016
2016-08-25,78.63573455810547
2016-08-26,79.13050079345703
2016-08-29,80.14925384521484
2016-08-30,79.9940414428711
2016-08-31,79.39249420166016
2016-09-01,79.29547119140625
2016-09-02,81.5269546508789
2016-09-06,81.01273345947266
2016-09-07,80.9642333984375
2016-09-08,80.05223083496094
2016-09-09,77.80134582519531
2016-09-12,79.88729095458984
2016-09-13,77.76253509521484
2016-09-14,78.3543472290039
2016-09-15,80.04254913330078
2016-09-16,78.96559143066406
2016-09-19,78.89766693115234
2016-09-20,78.89766693115234
2016-09-21,72.73683166503906
2016-09-22,72.39727020263672
2016-09-23,70.38892364501953
2016-09-26,69.65154266357422
2016-09-27,71.32032775878906
2016-09-28,72.5331039428711
2016-09-29,71.54347229003906
2016-09-30,72.28083801269531
2016-10-03,72.26141357421875
2016-10-04,71.06806182861328
2016-10-05,71.76663208007812
2016-10-06,72.6785888671875
2016-10-07,73.19285583496094
2016-10-10,73.34806823730469
2016-10-11,71.96066284179688
2016-10-12,71.7472152709961
2016-10-13,70.8934097290039
2016-10-14,70.6702651977539
2016-10-17,70.57307434082031
2016-10-18,70.9229736328125
2016-10-19,70.68974304199219
2016-10-20,70.4564437866211
2016-10-21,69.66918182373047
2016-10-24,70.14543151855469
2016-10-25,69.13460540771484
2016-10-26,68.59031677246094
2016-10-27,70.38839721679688
2016-10-28,71.24373626708984
2016-10-31,73.89713287353516
2016-11-01,72.17681121826172
2016-11-02,72.34205627441406
2016-11-03,72.55584716796875
2016-11-04,73.27509307861328
2016-11-07,75.2384033203125
2016-11-08,75.3939437866211
2016-11-09,75.38423156738281
2016-11-10,75.32588958740234
2016-11-11,75.37451171875
2016-11-14,75.05375671386719
2016-11-15,77.08512115478516
2016-11-16,77.29896545410156
2016-11-17,77.94044494628906
2016-11-18,77.89183807373047
2016-11-21,78.05709075927734
2016-11-22,78.27090454101562
2016-11-23,79.21369934082031
2016-11-25,79.73853302001953
2016-11-28,79.38865661621094
2016-11-29,80.03012084960938
2016-11-30,78.87350463867188
2016-12-01,77.48362731933594
2016-12-02,78.30976104736328
2016-12-05,79.17483520507812
2016-12-06,81.05068969726562
2016-12-07,81.13813781738281
2016-12-08,81.86711120605469
2016-12-09,81.84769439697266
2016-12-12,82.08094787597656
2016-12-13,82.11007690429688
2016-12-14,82.28504180908203
2016-12-15,82.90711975097656
2016-12-16,82.25588989257812
2016-12-19,82.62523651123047
2016-12-20,81.88654327392578
2016-12-21,82.24616241455078
2016-12-22,81.5657958984375
2016-12-23,81.69216918945312
2016-12-27,82.4211196899414
2016-12-28,82.37252807617188
2016-12-29,82.83906555175781
2016-12-30,82.45028686523438
2017-01-03,81.71160888671875
2017-01-04,82.90711975097656
2017-01-05,82.6446533203125
2017-01-06,84.19978332519531
2017-01-09,84.40389251708984
2017-01-10,85.23974609375
2017-01-11,83.55831909179688
2017-01-12,83.59716033935547
2017-01-13,83.58746337890625
2017-01-17,82.02021789550781
2017-01-18,82.10783386230469
2017-01-19,81.4946060180664
2017-01-20,81.31938171386719
2017-01-23,80.20968627929688
2017-01-24,82.05918884277344
2017-01-25,82.30252838134766
2017-01-26,81.5627212524414
2017-01-27,81.47512817382812
2017-01-30,81.21231079101562
2017-01-31,82.38041687011719
2017-02-01,82.25387573242188
2017-02-02,82.29280853271484
2017-02-03,84.13255310058594
2017-02-06,83.34408569335938
2017-02-07,83.3830337524414
2017-02-08,83.71397399902344
2017-02-09,83.71397399902344
2017-02-10,83.62638092041016
2017-02-13,84.1228256225586
2017-02-14,84.61927795410156
2017-02-15,84.64847564697266
2017-02-16,79.87871551513672
2017-02-17,80.92025756835938
2017-02-21,81.25123596191406
2017-02-22,81.0273666381836
2017-02-23,81.54325103759766
2017-02-24,81.89371490478516
2017-02-27,81.52381134033203
2017-02-28,80.27781677246094
2017-03-01,82.19547271728516
2017-03-02,80.73532104492188
2017-03-03,79.53803253173828
2017-03-06,79.22653198242188
2017-03-07,79.0318374633789
2017-03-08,78.35045623779297
2017-03-09,79.1291732788086
2017-03-10,79.216796875
2017-03-13,79.78136444091797
2017-03-14,79.49907684326172
2017-03-15,80.73532104492188
2017-03-16,80.0344467163086
2017-03-17,80.51142120361328
2017-03-20,80.45304107666016
2017-03-21,78.0
2017-03-22,77.68853759765625
2017-03-23,77.46463775634766
2017-03-24,78.87610626220703
2017-03-27,78.94425201416016
2017-03-28,79.31414794921875
2017-03-29,79.5185546875
2017-03-30,79.77165222167969
2017-03-31,79.44068145751953
2017-04-03,79.81058502197266
2017-04-04,78.67169952392578
2017-04-05,78.01950073242188
2017-04-06,78.0389633178711
2017-04-07,77.43544006347656
2017-04-10,76.91954040527344
2017-04-11,77.21155548095703
2017-04-12,77.06555938720703
2017-04-13,76.52041625976562
2017-04-17,77.30044555664062
2017-04-18,77.8562240600586
2017-04-19,78.5875015258789
2017-04-20,79.82579040527344
2017-04-21,79.85503387451172
2017-04-24,80.38154602050781
2017-04-25,80.80081939697266
2017-04-26,81.90258026123047
2017-04-27,90.3756103515625
2017-04-28,89.7320785522461
2017-05-01,90.87288665771484
2017-05-02,91.91616821289062
2017-05-03,92.0234146118164
2017-05-04,93.41769409179688
2017-05-05,94.13922119140625
2017-05-08,93.83698272705078
2017-05-09,93.15444946289062
2017-05-10,92.52066802978516
2017-05-11,92.51093292236328
2017-05-12,92.06240844726562
2017-05-15,93.1739730834961
2017-05-16,93.84671783447266
2017-05-17,93.63221740722656
2017-05-18,92.70594024658203
2017-05-19,92.9301986694336
2017-05-22,93.1934585571289
2017-05-23,92.92042541503906
2017-05-24,93.23243713378906
2017-05-25,94.06124114990234
2017-05-26,94.61699676513672
2017-05-30,94.92900848388672
2017-05-31,94.59747314453125
2017-06-01,96.42078399658203
2017-06-02,96.45979309082031
2017-06-05,96.73279571533203
2017-06-06,96.77180480957031
2017-06-07,96.95707702636719
2017-06-08,96.34280395507812
2017-06-09,95.4945297241211
2017-06-12,93.69072723388672
2017-06-13,95.19226837158203
2017-06-14,94.52924346923828
2017-06-15,93.83698272705078
2017-06-16,93.5737075805664
2017-06-19,94.55848693847656
2017-06-20,93.67121124267578
2017-06-21,94.14899444580078
2017-06-22,94.0514907836914
2017-06-23,94.01244354248047
2017-06-26,94.26598358154297
2017-06-27,93.39822387695312
2017-06-28,93.82722473144531
2017-06-29,92.06240844726562
2017-06-30,92.159912109375
2017-07-03,91.0971450805664
2017-07-05,91.93565368652344
2017-07-06,91.3896484375
2017-07-07,93.33970642089844
2017-07-10,91.04838562011719
2017-07-11,91.30188751220703
2017-07-12,91.73091125488281
2017-07-13,91.31163024902344
2017-07-14,91.2823715209961
2017-07-17,91.46791076660156
2017-07-18,91.64364624023438
2017-07-19,91.81941223144531
2017-07-20,91.27264404296875
2017-07-21,90.8039779663086
2017-07-24,91.71199798583984
2017-07-25,92.22949981689453
2017-07-26,90.48175048828125
2017-07-27,90.08142852783203
2017-07-28,87.4354248046875
2017-07-31,86.6054916381836
2017-08-01,85.72675323486328
2017-08-02,85.30691528320312
2017-08-03,85.443603515625
2017-08-04,84.35980987548828
2017-08-07,85.00422668457031
2017-08-08,84.66249084472656
2017-08-09,84.32077026367188
2017-08-10,82.69017791748047
2017-08-11,82.92451477050781
2017-08-14,83.09050750732422
2017-08-15,83.4029541015625
2017-08-16,83.95948028564453
2017-08-17,83.29556274414062
2017-08-18,83.13933563232422
2017-08-21,83.26627349853516
2017-08-22,83.84233093261719
2017-08-23,82.5437240600586
2017-08-24,83.58846282958984
2017-08-25,83.41272735595703
2017-08-28,82.69995880126953
2017-08-29,83.07099151611328
2017-08-30,83.90091705322266
2017-08-31,84.98468780517578
2017-09-01,85.4240951538086
2017-09-05,85.463134765625
2017-09-06,86.81055450439453
2017-09-07,87.16204071044922
2017-09-08,89.27104949951172
2017-09-11,89.18316650390625
2017-09-12,89.15385437011719
2017-09-13,88.84143829345703
2017-09-14,89.5151596069336
2017-09-15,93.645263671875
2017-09-18,94.46540832519531
2017-09-19,92.32711791992188
2017-09-20,92.44429779052734
2017-09-21,91.90726470947266
2017-09-22,92.9617691040039
2017-09-25,93.01061248779297
2017-09-26,92.95198822021484
2017-09-27,93.4695053100586
2017-09-28,94.03579711914062
2017-09-29,93.98700714111328
2017-10-02,94.28966522216797
2017-10-03,92.38572692871094
2017-10-04,92.7469711303711
2017-10-05,92.60050201416016
2017-10-06,93.19611358642578
2017-10-09,91.84870910644531
2017-10-10,92.2782974243164
2017-10-11,91.73153686523438
2017-10-12,92.81532287597656
2017-10-13,92.92271423339844
2017-10-16,93.4109115600586
2017-10-17,90.9370346069336
2017-10-18,90.36011505126953
2017-10-19,90.2330093383789
2017-10-20,91.75841522216797
2017-10-23,90.45791625976562
2017-10-24,90.36011505126953
2017-10-25,89.61698150634766
2017-10-26,98.6911392211914
2017-10-27,98.91604614257812
2017-10-30,99.101806640625
2017-10-31,99.15070343017578
2017-11-01,98.65200805664062
2017-11-02,97.78176879882812
2017-11-03,98.71070098876953
2017-11-06,98.36846160888672
2017-11-07,98.79869079589844
2017-11-08,98.99427795410156
2017-11-09,99.18004608154297
2017-11-10,99.3951644897461
2017-11-13,99.3756103515625
2017-11-14,98.61292266845703
2017-11-15,96.18791961669922
2017-11-16,96.51060485839844
2017-11-17,96.76483917236328
2017-11-20,97.01907348632812
2017-11-21,97.576416015625
2017-11-22,96.39327239990234
2017-11-24,95.298095703125
2017-11-27,95.05364227294922
2017-11-28,94.21273040771484
2017-11-29,97.6644287109375
2017-11-30,97.71331024169922
2017-12-01,96.9114990234375
2017-12-04,97.18528747558594
2017-12-05,97.28308868408203
2017-12-06,96.98973846435547
2017-12-07,97.40040588378906
2017-12-08,97.41996002197266
2017-12-11,96.88217163085938
2017-12-12,96.80393981933594
2017-12-13,96.54971313476562
2017-12-14,96.0608139038086
2017-12-15,96.53992462158203
2017-12-18,96.4225845336914
2017-12-19,97.43953704833984
2017-12-20,98.07510375976562
2017-12-21,97.53730010986328
2017-12-22,97.33196258544922
2017-12-26,96.98973846435547
2017-12-27,97.18528747558594
2017-12-28,96.82350158691406
2017-12-29,96.48126983642578
2018-01-02,97.29286193847656
2018-01-03,97.41020202636719
2018-01-04,97.380859375
2018-01-05,98.60310363769531
2018-01-08,99.16048431396484
2018-01-09,100.04054260253906
2018-01-10,97.9870834350586
2018-01-11,96.89192962646484
2018-01-12,95.5718765258789
2018-01-16,95.65989685058594
2018-01-17,97.29521179199219
2018-01-18,96.54119873046875
2018-01-19,98.51922607421875
2018-01-22,98.19606018066406
2018-01-23,98.29401397705078
2018-01-24,98.21566772460938
2018-01-25,98.92070007324219
2018-01-26,99.4103012084961
2018-01-29,100.27201080322266
2018-01-30,98.6856918334961
2018-01-31,98.11772155761719
2018-02-01,98.05897521972656
2018-02-02,96.75659942626953
2018-02-05,93.29019927978516
2018-02-06,92.31096649169922
2018-02-07,92.252197265625
2018-02-08,88.54095458984375
2018-02-09,89.35374450683594
2018-02-12,90.0489730834961
2018-02-13,91.06735229492188
2018-02-14,93.06497955322266
2018-02-15,86.50419616699219
2018-02-16,85.63268280029297
2018-02-20,87.77720642089844
2018-02-21,85.28997802734375
2018-02-22,84.95703125
2018-02-23,84.78077697753906
2018-02-26,84.44784545898438
2018-02-27,85.45642852783203
2018-02-28,85.40747833251953
2018-03-01,83.78197479248047
2018-03-02,83.95820617675781
2018-03-05,85.38787078857422
2018-03-06,87.81636810302734
2018-03-07,87.08194732666016
2018-03-08,87.79676818847656
2018-03-09,90.12730407714844
2018-03-12,90.09793090820312
2018-03-13,90.15670776367188
2018-03-14,90.25459289550781
2018-03-15,89.41246032714844
2018-03-16,89.08935546875
2018-03-19,88.16886901855469
2018-03-20,89.02079772949219
2018-03-21,88.12970733642578
2018-03-22,87.03296661376953
2018-03-23,84.34010314941406
2018-03-26,85.58375549316406
2018-03-27,84.47721862792969
2018-03-28,84.70243072509766
2018-03-29,86.4552230834961
2018-04-02,83.33152770996094
2018-04-03,82.32295227050781
2018-04-04,84.11490631103516
2018-04-05,83.2531967163086
2018-04-06,81.58851623535156
2018-04-09,82.881103515625
2018-04-10,85.34872436523438
