,EVRG
2015-06-23,24.810041427612305
2015-06-24,24.56743621826172
2015-06-25,24.339099884033203
2015-06-26,24.531761169433594
2015-06-29,24.438989639282227
2015-06-30,24.417585372924805
2015-07-01,24.76009750366211
2015-07-02,25.202491760253906
2015-07-06,25.302387237548828
2015-07-07,25.908918380737305
2015-07-08,25.908918380737305
2015-07-09,25.759065628051758
2015-07-10,26.08728790283203
2015-07-13,25.809009552001953
2015-07-14,25.637758255004883
2015-07-15,25.694843292236328
2015-07-16,26.080162048339844
2015-07-17,25.901763916015625
2015-07-20,25.680570602416992
2015-07-21,25.388023376464844
2015-07-22,25.559267044067383
2015-07-23,25.33806037902832
2015-07-24,25.373750686645508
2015-07-27,25.816144943237305
2015-07-28,26.023075103759766
2015-07-29,26.32990264892578
2015-07-30,26.62245750427246
2015-07-31,26.86505699157715
2015-08-03,26.95069122314453
2015-08-04,26.608182907104492
2015-08-05,26.565378189086914
2015-08-06,26.558238983154297
2015-08-07,27.107669830322266
2015-08-10,26.964950561523438
2015-08-11,27.328866958618164
2015-08-12,27.72844886779785
2015-08-13,27.999601364135742
2015-08-14,28.35637664794922
2015-08-17,28.449138641357422
2015-08-18,28.206518173217773
2015-08-19,28.23507308959961
2015-08-20,27.999601364135742
2015-08-21,27.600019454956055
2015-08-24,26.50828742980957
2015-08-25,25.644887924194336
2015-08-26,26.17292594909668
2015-08-27,26.52255630493164
2015-08-28,26.458341598510742
2015-08-31,26.080162048339844
2015-09-01,25.32379913330078
2015-09-02,25.395153045654297
2015-09-03,25.616348266601562
2015-09-04,25.263172149658203
2015-09-08,25.9046573638916
2015-09-09,25.623558044433594
2015-09-10,25.623558044433594
2015-09-11,26.070436477661133
2015-09-14,25.969533920288086
2015-09-15,26.084850311279297
2015-09-16,26.43082618713379
2015-09-17,26.863296508789062
2015-09-18,26.71912956237793
2015-09-21,26.8344669342041
2015-09-22,26.625436782836914
2015-09-23,26.892126083374023
2015-09-24,27.093936920166016
2015-09-25,27.44712257385254
2015-09-28,27.295761108398438
2015-09-29,27.30295753479004
2015-09-30,27.70659828186035
2015-10-01,27.24530029296875
2015-10-02,27.50478744506836
2015-10-05,27.77146339416504
2015-10-06,27.51198387145996
2015-10-07,27.6273136138916
2015-10-08,28.182313919067383
2015-10-09,28.182313919067383
2015-10-12,28.535497665405273
2015-10-13,28.722888946533203
2015-10-14,28.521072387695312
2015-10-15,28.881467819213867
2015-10-16,28.888671875
2015-10-19,28.960739135742188
2015-10-20,29.126523971557617
2015-10-21,29.155351638793945
2015-10-22,29.768024444580078
2015-10-23,28.99679183959961
2015-10-26,29.364391326904297
2015-10-27,29.306718826293945
2015-10-28,28.758934020996094
2015-10-29,28.57152557373047
2015-10-30,28.614778518676758
2015-11-02,28.600358963012695
2015-11-03,28.47783088684082
2015-11-04,29.364391326904297
2015-11-05,29.198604583740234
2015-11-06,28.023731231689453
2015-11-09,28.31926155090332
2015-11-10,29.371583938598633
2015-11-11,29.926576614379883
2015-11-12,29.414838790893555
2015-11-13,29.061664581298828
2015-11-16,29.948217391967773
2015-11-17,29.580608367919922
2015-11-18,30.099573135375977
2015-11-19,30.539228439331055
2015-11-20,30.798723220825195
2015-11-23,30.41672134399414
2015-11-24,30.308589935302734
2015-11-25,30.32301139831543
2015-11-27,30.582490921020508
2015-11-30,30.7626895904541
2015-12-01,31.360916137695312
2015-12-02,30.488788604736328
2015-12-03,29.98426055908203
2015-12-04,30.33022689819336
2015-12-07,30.250255584716797
2015-12-08,30.097583770751953
2015-12-09,29.84313201904297
2015-12-10,29.377853393554688
2015-12-11,29.588680267333984
2015-12-14,29.5159854888916
2015-12-15,29.97400665283203
2015-12-16,30.70826530456543
2015-12-17,30.562870025634766
2015-12-18,30.133935928344727
2015-12-21,30.032161712646484
2015-12-22,30.39565086364746
2015-12-23,31.04267692565918
2015-12-24,31.049943923950195
2015-12-28,31.13719367980957
2015-12-29,31.297121047973633
2015-12-30,31.37708854675293
2015-12-31,30.831851959228516
2016-01-04,30.802749633789062
2016-01-05,30.99905014038086
2016-01-06,31.071754455566406
2016-01-07,30.70826530456543
2016-01-08,30.599218368530273
2016-01-11,30.715534210205078
2016-01-12,30.20663833618164
2016-01-13,30.22843360900879
2016-01-14,30.49015235900879
2016-01-15,29.952180862426758
2016-01-19,30.322946548461914
2016-01-20,29.595947265625
2016-01-21,29.356048583984375
2016-01-22,30.286596298217773
2016-01-25,29.821331024169922
2016-01-26,30.075763702392578
2016-01-27,30.155736923217773
2016-01-28,30.700990676879883
2016-01-29,31.667890548706055
2016-02-01,32.19132614135742
2016-02-02,32.70750045776367
2016-02-03,33.41267013549805
2016-02-04,32.81653594970703
2016-02-05,32.903778076171875
2016-02-08,32.5548210144043
2016-02-09,32.70750045776367
2016-02-10,33.05645751953125
2016-02-11,32.87470626831055
2016-02-12,32.540279388427734
2016-02-16,32.91105651855469
2016-02-17,32.82380676269531
2016-02-18,33.23820495605469
2016-02-19,33.12187957763672
2016-02-22,33.49264144897461
2016-02-23,33.47809982299805
2016-02-24,33.69620895385742
2016-02-25,32.62752914428711
2016-02-26,31.355281829833984
2016-02-29,31.595182418823242
2016-03-01,31.049943923950195
2016-03-02,31.04267692565918
2016-03-03,31.369823455810547
2016-03-04,31.47159767150879
2016-03-07,31.92633056640625
2016-03-08,32.04368209838867
2016-03-09,32.32973098754883
2016-03-10,34.39799499511719
2016-03-11,34.053279876708984
2016-03-14,34.3613166809082
2016-03-15,34.735374450683594
2016-03-16,35.07276153564453
2016-03-17,35.30744552612305
2016-03-18,35.44681930541992
2016-03-21,35.036075592041016
2016-03-22,35.087425231933594
2016-03-23,35.07276153564453
2016-03-24,35.424800872802734
2016-03-28,35.38813018798828
2016-03-29,36.60563659667969
2016-03-30,36.52494812011719
2016-03-31,36.3856086730957
2016-04-01,36.92833709716797
2016-04-04,36.77432632446289
2016-04-05,36.14357376098633
2016-04-06,36.51763153076172
2016-04-07,36.47361755371094
2016-04-08,37.11903762817383
2016-04-11,36.73765182495117
2016-04-12,37.14836502075195
2016-04-13,37.15571975708008
2016-04-14,36.93566131591797
2016-04-15,37.1117057800293
2016-04-18,37.30238342285156
2016-04-19,37.559104919433594
2016-04-20,36.855010986328125
2016-04-21,36.58363342285156
2016-04-22,36.76699447631836
2016-04-25,36.67897415161133
2016-04-26,37.08970260620117
2016-04-27,37.39040756225586
2016-04-28,37.49309158325195
2016-04-29,37.85245895385742
2016-05-02,37.676448822021484
2016-05-03,37.595767974853516
2016-05-04,38.06517028808594
2016-05-05,37.9771614074707
2016-05-06,37.66910171508789
2016-05-09,38.057830810546875
2016-05-10,38.12382507324219
2016-05-11,38.10184097290039
2016-05-12,38.27052307128906
2016-05-13,38.23385238647461
2016-05-16,38.35120391845703
2016-05-17,37.823123931884766
2016-05-18,37.647117614746094
2016-05-19,38.26319122314453
2016-05-20,38.42454528808594
2016-05-23,38.20451354980469
2016-05-24,38.725250244140625
2016-05-25,38.48322677612305
2016-05-26,38.798583984375
2016-05-27,38.81325912475586
2016-05-31,41.314273834228516
2016-06-01,41.27760314941406
2016-06-02,41.314273834228516
2016-06-03,41.41695022583008
2016-06-06,41.30693435668945
2016-06-07,41.10757064819336
2016-06-08,41.20355987548828
2016-06-09,41.432464599609375
2016-06-10,41.62445831298828
2016-06-13,41.40293502807617
2016-06-14,41.432464599609375
2016-06-15,41.38817596435547
2016-06-16,41.18141174316406
2016-06-17,41.46939468383789
2016-06-20,41.20355987548828
2016-06-21,41.18879318237305
2016-06-22,41.233089447021484
2016-06-23,41.299560546875
2016-06-24,41.14447784423828
2016-06-27,41.19617462158203
2016-06-28,41.092803955078125
2016-06-29,40.9377326965332
2016-06-30,41.417701721191406
2016-07-01,41.543235778808594
2016-07-05,41.5579948425293
2016-07-06,41.55061340332031
2016-07-07,41.58753967285156
2016-07-08,41.661373138427734
2016-07-11,41.63922119140625
2016-07-12,41.32169723510742
2016-07-13,41.358619689941406
2016-07-14,41.59492111206055
2016-07-15,41.51369094848633
2016-07-18,41.6170654296875
2016-07-19,41.6023063659668
2016-07-20,41.51369094848633
2016-07-21,41.53583908081055
2016-07-22,41.521087646484375
2016-07-25,41.44725036621094
2016-07-26,40.98203659057617
2016-07-27,40.98203659057617
2016-07-28,40.952491760253906
2016-07-29,41.03373336791992
2016-08-01,40.922950744628906
2016-08-02,41.00417709350586
2016-08-03,40.21408462524414
2016-08-04,40.11809158325195
2016-08-05,39.85963821411133
2016-08-08,39.80057144165039
2016-08-09,39.71934509277344
2016-08-10,39.6454963684082
2016-08-11,39.59382247924805
2016-08-12,39.46828079223633
2016-08-15,39.33537292480469
2016-08-16,39.26152038574219
2016-08-17,39.52735137939453
2016-08-18,39.86702346801758
2016-08-19,39.793190002441406
2016-08-22,40.12547302246094
2016-08-23,40.236236572265625
2016-08-24,40.287925720214844
2016-08-25,40.15501022338867
2016-08-26,40.24361801147461
2016-08-29,40.649742126464844
2016-08-30,40.31745147705078
2016-08-31,40.56852340698242
2016-09-01,40.457759857177734
2016-09-02,40.797428131103516
2016-09-06,40.819583892822266
2016-09-07,40.908809661865234
2016-09-08,41.005462646484375
2016-09-09,40.760108947753906
2016-09-12,41.18391799926758
2016-09-13,40.945980072021484
2016-09-14,40.88650894165039
2016-09-15,41.213653564453125
2016-09-16,41.518497467041016
2016-09-19,41.70438003540039
2016-09-20,41.6300163269043
2016-09-21,41.82334899902344
2016-09-22,42.00922775268555
2016-09-23,41.994346618652344
2016-09-26,42.15793228149414
2016-09-27,41.94231033325195
2016-09-28,42.135623931884766
2016-09-29,42.180240631103516
2016-09-30,42.19509506225586
2016-10-03,42.17280578613281
2016-10-04,42.18767166137695
2016-10-05,42.120758056640625
2016-10-06,41.92744445800781
2016-10-07,41.82334899902344
2016-10-10,42.15050506591797
2016-10-11,41.875389099121094
2016-10-12,41.994346618652344
2016-10-13,42.33637237548828
2016-10-14,42.544559478759766
2016-10-17,42.60403823852539
2016-10-18,42.648658752441406
2016-10-19,42.47021484375
2016-10-20,42.35868453979492
2016-10-21,42.321510314941406
2016-10-24,42.49995803833008
2016-10-25,42.44047927856445
2016-10-26,42.425601959228516
2016-10-27,42.43303298950195
2016-10-28,42.410728454589844
2016-10-31,42.618919372558594
2016-11-01,42.41816711425781
2016-11-02,42.403297424316406
2016-11-03,42.41816711425781
2016-11-04,42.08356857299805
