,ZBH
2014-10-31,99.75101470947266
2014-11-03,99.00674438476562
2014-11-04,97.9306640625
2014-11-05,99.52682495117188
2014-11-06,98.80946350097656
2014-11-07,97.01602172851562
2014-11-10,99.01567077636719
2014-11-11,99.59854888916016
2014-11-12,99.41922760009766
2014-11-13,99.1860580444336
2014-11-14,98.74667358398438
2014-11-17,99.24884796142578
2014-11-18,99.9841537475586
2014-11-19,99.13224792480469
2014-11-20,98.74667358398438
2014-11-21,99.06950378417969
2014-11-24,98.71080780029297
2014-11-25,99.60753631591797
2014-11-26,100.10072326660156
2014-11-28,100.69255828857422
2014-12-01,99.9572525024414
2014-12-02,102.61152648925781
2014-12-03,101.91211700439453
2014-12-04,102.19007110595703
2014-12-05,103.0868148803711
2014-12-08,102.9881591796875
2014-12-09,101.98382568359375
2014-12-10,99.99313354492188
2014-12-11,101.54443359375
2014-12-12,99.8406753540039
2014-12-15,98.87223052978516
2014-12-16,97.55406188964844
2014-12-17,100.36079406738281
2014-12-18,103.0688705444336
2014-12-19,103.04198455810547
2014-12-22,103.16751098632812
2014-12-23,101.75068664550781
2014-12-24,102.52336120605469
2014-12-26,102.5772476196289
2014-12-29,101.97531127929688
2014-12-30,102.93666076660156
2014-12-31,101.9034194946289
2015-01-02,101.15770721435547
2015-01-05,104.93121337890625
2015-01-06,104.04177856445312
2015-01-07,106.62932586669922
2015-01-08,107.76141357421875
2015-01-09,106.20703887939453
2015-01-12,106.45861053466797
2015-01-13,106.69223022460938
2015-01-14,105.28166961669922
2015-01-15,103.30500793457031
2015-01-16,105.1198959350586
2015-01-20,104.1226577758789
2015-01-21,104.1136474609375
2015-01-22,106.33283996582031
2015-01-23,105.10194396972656
2015-01-26,105.18282318115234
2015-01-27,104.4281005859375
2015-01-28,102.8737564086914
2015-01-29,101.0948257446289
2015-01-30,100.71746063232422
2015-02-02,102.40656280517578
2015-02-03,104.8144302368164
2015-02-04,103.79019927978516
2015-02-05,105.20977783203125
2015-02-06,104.3562240600586
2015-02-09,103.11634063720703
2015-02-10,105.18282318115234
2015-02-11,105.0300521850586
2015-02-12,106.15315246582031
2015-02-13,107.21332550048828
2015-02-17,108.16569519042969
2015-02-18,108.08482360839844
2015-02-19,107.9949951171875
2015-02-20,109.24385833740234
2015-02-23,108.99226379394531
2015-02-24,109.39659881591797
2015-02-25,108.28248596191406
2015-02-26,109.01023864746094
2015-02-27,108.16569519042969
2015-03-02,109.06414794921875
2015-03-03,107.15943145751953
2015-03-04,106.89839935302734
2015-03-05,107.27644348144531
2015-03-06,104.72908782958984
2015-03-09,105.26914978027344
2015-03-10,103.97299194335938
2015-03-11,104.62108612060547
2015-03-12,105.49419403076172
2015-03-13,104.63906860351562
2015-03-16,106.2323226928711
2015-03-17,103.76595306396484
2015-03-18,107.30345153808594
2015-03-19,106.71835327148438
2015-03-20,106.89839935302734
2015-03-23,106.6373519897461
2015-03-24,105.59321594238281
2015-03-25,103.79297637939453
2015-03-26,104.09900665283203
2015-03-27,105.76425170898438
2015-03-30,106.72736358642578
2015-03-31,105.78223419189453
2015-04-01,104.5850601196289
2015-04-02,105.24215698242188
2015-04-06,105.63822937011719
2015-04-07,104.42306518554688
2015-04-08,104.52207946777344
2015-04-09,105.49419403076172
2015-04-10,105.71922302246094
2015-04-13,104.60306549072266
2015-04-14,104.37806701660156
2015-04-15,104.07199096679688
2015-04-16,103.83795928955078
2015-04-17,103.16287994384766
2015-04-20,104.34204864501953
2015-04-21,105.64723205566406
2015-04-22,105.75521087646484
2015-04-23,106.72736358642578
2015-04-24,106.89839935302734
2015-04-27,104.96312713623047
2015-04-28,105.07115173339844
2015-04-29,103.81996154785156
2015-04-30,98.86929321289062
2015-05-01,99.40037536621094
2015-05-04,99.62541961669922
2015-05-05,99.47239685058594
2015-05-06,99.10331726074219
2015-05-07,99.94947052001953
2015-05-08,101.6686782836914
2015-05-11,101.87568664550781
2015-05-12,101.02958679199219
2015-05-13,100.86727905273438
2015-05-14,102.42752075195312
2015-05-15,102.07577514648438
2015-05-18,103.06787109375
2015-05-19,103.12198638916016
2015-05-20,103.12198638916016
2015-05-21,103.23021697998047
2015-05-22,102.60790252685547
2015-05-26,101.99462127685547
2015-05-27,103.05884552001953
2015-05-28,102.26517486572266
2015-05-29,102.89647674560547
2015-06-01,103.50980377197266
2015-06-02,102.95963287353516
2015-06-03,102.72513580322266
2015-06-04,101.9765853881836
2015-06-05,102.13890075683594
2015-06-08,102.03974914550781
2015-06-09,101.58878326416016
2015-06-10,102.50869750976562
2015-06-11,102.91455841064453
2015-06-12,101.19195556640625
2015-06-15,100.71394348144531
2015-06-16,101.50759887695312
2015-06-17,101.46248626708984
2015-06-18,102.18399810791016
2015-06-19,101.60678100585938
2015-06-22,102.27420043945312
2015-06-23,101.62487030029297
2015-06-24,102.38243865966797
2015-06-25,102.15699005126953
2015-06-26,102.41850280761719
2015-06-29,98.56742858886719
2015-06-30,98.5133285522461
2015-07-01,98.49527740478516
2015-07-02,97.57536315917969
2015-07-06,98.1164779663086
2015-07-07,99.0003433227539
2015-07-08,97.34989166259766
2015-07-09,96.35782623291016
2015-07-10,96.33076477050781
2015-07-13,97.0703125
2015-07-14,96.86286926269531
2015-07-15,96.61933898925781
2015-07-16,97.19657897949219
2015-07-17,96.95303344726562
2015-07-20,97.43107604980469
2015-07-21,97.63848114013672
2015-07-22,97.8909912109375
2015-07-23,97.26870727539062
2015-07-24,96.19550323486328
2015-07-27,95.40180206298828
2015-07-28,96.05119323730469
2015-07-29,96.50209045410156
2015-07-30,94.56306457519531
2015-07-31,93.85958862304688
2015-08-03,94.09407043457031
2015-08-04,93.01180267333984
2015-08-05,93.68821716308594
2015-08-06,91.71307373046875
2015-08-07,91.74916076660156
2015-08-10,93.28236389160156
2015-08-11,93.94977569580078
2015-08-12,93.50785827636719
2015-08-13,94.1211166381836
2015-08-14,95.17634582519531
2015-08-17,95.95195770263672
2015-08-18,95.57317352294922
2015-08-19,95.72650909423828
2015-08-20,94.59009552001953
2015-08-21,94.1211166381836
2015-08-24,89.80107116699219
2015-08-25,88.41216278076172
2015-08-26,91.10880279541016
2015-08-27,93.26432037353516
2015-08-28,94.13013458251953
2015-08-31,93.39960479736328
2015-09-01,90.77513122558594
2015-09-02,91.65898895263672
2015-09-03,92.07381439208984
2015-09-04,90.60375213623047
2015-09-08,92.61498260498047
2015-09-09,91.29824829101562
2015-09-10,90.27909088134766
2015-09-11,90.3692626953125
2015-09-14,89.32308197021484
2015-09-15,90.16181945800781
2015-09-16,90.8563003540039
2015-09-17,90.99156951904297
2015-09-18,89.4673843383789
2015-09-21,88.55647277832031
2015-09-22,88.00631713867188
2015-09-23,87.79884338378906
2015-09-24,86.23863220214844
2015-09-25,85.17437744140625
2015-09-28,83.53816986083984
2015-09-29,84.78565979003906
2015-09-30,84.91226959228516
2015-10-01,84.9393539428711
2015-10-02,86.12358856201172
2015-10-05,86.33150482177734
2015-10-06,84.96647644042969
2015-10-07,85.78005981445312
2015-10-08,86.27725219726562
2015-10-09,87.1903076171875
2015-10-12,87.2445297241211
2015-10-13,86.86483764648438
2015-10-14,86.05125427246094
2015-10-15,88.51915740966797
2015-10-16,89.07965087890625
2015-10-19,88.76325225830078
2015-10-20,88.3293685913086
2015-10-21,87.59709167480469
2015-10-22,85.32805633544922
2015-10-23,85.48173522949219
2015-10-26,85.5811996459961
2015-10-27,86.05125427246094
2015-10-28,88.4739761352539
2015-10-29,94.80194854736328
2015-10-30,94.53073120117188
2015-11-02,96.68223571777344
2015-11-03,96.18505096435547
2015-11-04,97.44160461425781
2015-11-05,97.4958267211914
2015-11-06,96.98055267333984
2015-11-09,96.6551284790039
2015-11-10,96.96248626708984
2015-11-11,96.3929672241211
2015-11-12,94.60305786132812
2015-11-13,94.2776107788086
2015-11-16,95.45280456542969
2015-11-17,94.69344329833984
2015-11-18,94.892333984375
2015-11-19,94.07874298095703
2015-11-20,93.78043365478516
2015-11-23,92.97584533691406
2015-11-24,92.1351547241211
2015-11-25,91.56562805175781
2015-11-27,91.303466796875
2015-11-30,91.31251525878906
2015-12-01,92.85836029052734
2015-12-02,92.44253540039062
2015-12-03,89.82093048095703
2015-12-04,90.89668273925781
2015-12-07,90.77011108398438
2015-12-08,90.20059967041016
2015-12-09,90.39949035644531
2015-12-10,90.37237548828125
2015-12-11,89.4593276977539
2015-12-14,89.93843841552734
2015-12-15,91.35770416259766
2015-12-16,92.14419555664062
2015-12-17,91.04131317138672
2015-12-18,89.4593276977539
2015-12-21,90.60739135742188
2015-12-22,91.96337890625
2015-12-23,92.90353393554688
2015-12-24,93.03009796142578
2015-12-28,92.43347930908203
2015-12-29,93.10387420654297
2015-12-30,92.83210754394531
2015-12-31,92.94080352783203
2016-01-04,92.23413848876953
2016-01-05,94.15476989746094
2016-01-06,94.56245422363281
2016-01-07,92.3881607055664
2016-01-08,91.9986343383789
2016-01-11,90.41321563720703
2016-01-12,93.1944808959961
2016-01-13,91.6815414428711
2016-01-14,93.04045104980469
2016-01-15,91.57283782958984
2016-01-19,89.90589141845703
2016-01-20,89.03617858886719
2016-01-21,88.94558715820312
2016-01-22,89.82435607910156
2016-01-25,89.74281311035156
2016-01-26,92.17073059082031
2016-01-27,92.08015441894531
2016-01-28,88.37484741210938
2016-01-29,89.92400360107422
2016-02-01,89.71562957763672
2016-02-02,88.81873321533203
2016-02-03,88.11209869384766
2016-02-04,88.37484741210938
2016-02-05,86.07374572753906
2016-02-08,83.3740463256836
2016-02-09,83.25627136230469
2016-02-10,84.1712646484375
2016-02-11,83.05695343017578
2016-02-12,83.14755249023438
2016-02-16,84.81448364257812
2016-02-17,86.39988708496094
2016-02-18,86.14624786376953
2016-02-19,85.87443542480469
2016-02-22,86.1915054321289
2016-02-23,84.7601089477539
2016-02-24,85.4758071899414
2016-02-25,87.77691650390625
2016-02-26,88.35674285888672
2016-02-29,87.70442199707031
2016-03-01,88.22991180419922
2016-03-02,88.27518463134766
2016-03-03,89.58882141113281
2016-03-04,89.95117950439453
2016-03-07,91.21044158935547
2016-03-08,91.0926513671875
2016-03-09,90.93869018554688
2016-03-10,91.37350463867188
2016-03-11,94.7617416381836
2016-03-14,95.16943359375
2016-03-15,94.4990234375
2016-03-16,94.4537353515625
2016-03-17,93.84671783447266
2016-03-18,94.68022155761719
2016-03-21,94.56245422363281
2016-03-22,94.58958435058594
2016-03-23,94.60773468017578
2016-03-24,93.98262786865234
2016-03-28,94.52621459960938
2016-03-29,96.10615539550781
2016-03-30,96.8870849609375
2016-03-31,96.82351684570312
2016-04-01,97.4954833984375
2016-04-04,97.03235626220703
2016-04-05,96.23330688476562
2016-04-06,98.14925384521484
2016-04-07,98.20374298095703
2016-04-08,98.93924713134766
2016-04-11,99.24799346923828
2016-04-12,101.30919647216797
2016-04-13,103.92433166503906
2016-04-14,104.81422424316406
2016-04-15,103.54296112060547
2016-04-18,103.16157531738281
2016-04-19,103.37044525146484
2016-04-20,104.27845764160156
2016-04-21,103.87891387939453
2016-04-22,104.20581817626953
2016-04-25,104.11503601074219
2016-04-26,104.61443328857422
2016-04-27,105.23192596435547
2016-04-28,104.42376708984375
2016-04-29,105.1229248046875
2016-05-02,105.26824188232422
2016-05-03,104.33294677734375
2016-05-04,104.14228820800781
2016-05-05,105.2773208618164
2016-05-06,104.7869644165039
2016-05-09,105.72225952148438
2016-05-10,106.58488464355469
2016-05-11,106.17626953125
2016-05-12,106.63935852050781
2016-05-13,106.63935852050781
2016-05-16,108.60071563720703
2016-05-17,107.60186767578125
2016-05-18,107.8924331665039
2016-05-19,107.32037353515625
2016-05-20,108.35555267333984
2016-05-23,108.44632720947266
2016-05-24,109.65401458740234
2016-05-25,110.71640014648438
2016-05-26,111.22492980957031
2016-05-27,111.7515640258789
2016-05-31,110.87989044189453
2016-06-01,110.91620635986328
2016-06-02,111.60626983642578
2016-06-03,110.61653900146484
2016-06-06,110.3623046875
2016-06-07,108.44632720947266
2016-06-08,108.74597930908203
2016-06-09,108.41909790039062
2016-06-10,108.26473236083984
2016-06-13,107.36577606201172
2016-06-14,106.07637023925781
2016-06-15,105.71317291259766
2016-06-16,105.97647094726562
2016-06-17,105.76763153076172
2016-06-20,106.83004760742188
2016-06-21,107.68359375
2016-06-22,107.9383544921875
2016-06-23,110.02196502685547
2016-06-24,106.17321014404297
2016-06-27,104.94486236572266
2016-06-28,106.7464370727539
2016-06-29,108.4114990234375
2016-06-30,109.53062438964844
2016-07-01,109.80360412597656
2016-07-05,109.13939666748047
2016-07-06,110.804443359375
2016-07-07,111.0228271484375
2016-07-08,113.63417053222656
2016-07-11,113.80703735351562
2016-07-12,114.15281677246094
2016-07-13,114.25287628173828
2016-07-14,114.90802001953125
2016-07-15,114.11640167236328
2016-07-18,113.57048797607422
2016-07-19,113.29753112792969
2016-07-20,115.08995819091797
2016-07-21,113.99809265136719
2016-07-22,113.26112365722656
2016-07-25,112.23294830322266
2016-07-26,112.47863006591797
2016-07-27,111.62335205078125
2016-07-28,115.98163604736328
2016-07-29,119.3208999633789
2016-08-01,119.24810791015625
2016-08-02,118.8204574584961
2016-08-03,118.67487335205078
2016-08-04,119.11158752441406
2016-08-05,119.55743408203125
2016-08-08,119.79402160644531
2016-08-09,121.09516143798828
2016-08-10,117.30096435546875
2016-08-11,117.82870483398438
2016-08-12,117.68313598632812
2016-08-15,118.20173645019531
2016-08-16,116.73684692382812
2016-08-17,116.26371765136719
2016-08-18,116.48206329345703
2016-08-19,116.26371765136719
2016-08-22,116.70045471191406
