,MA
2014-06-03,71.58406829833984
2014-06-04,71.55593872070312
2014-06-05,72.04345703125
2014-06-06,72.6341552734375
2014-06-09,72.06221771240234
2014-06-10,72.53102111816406
2014-06-11,72.07162475585938
2014-06-12,70.99339294433594
2014-06-13,71.19966125488281
2014-06-16,70.42147827148438
2014-06-17,70.29959106445312
2014-06-18,70.43083953857422
2014-06-19,69.6339111328125
2014-06-20,69.20262908935547
2014-06-23,69.51204681396484
2014-06-24,68.16189575195312
2014-06-25,68.48065948486328
2014-06-26,68.22752380371094
2014-06-27,68.8182373046875
2014-06-30,68.88384246826172
2014-07-01,70.81523895263672
2014-07-02,71.44342041015625
2014-07-03,71.94970703125
2014-07-07,71.52720642089844
2014-07-08,71.067138671875
2014-07-09,71.94974517822266
2014-07-10,70.86054992675781
2014-07-11,71.1985855102539
2014-07-14,72.60697937011719
2014-07-15,73.53649139404297
2014-07-16,73.5271224975586
2014-07-17,71.7243881225586
2014-07-18,72.76660919189453
2014-07-21,72.62574005126953
2014-07-22,73.48954772949219
2014-07-23,72.99191284179688
2014-07-24,72.83235168457031
2014-07-25,71.12348937988281
2014-07-28,71.5365982055664
2014-07-29,71.25492095947266
2014-07-30,71.27366638183594
2014-07-31,69.62120056152344
2014-08-01,70.40049743652344
2014-08-04,71.0577392578125
2014-08-05,70.6070556640625
2014-08-06,70.75731658935547
2014-08-07,69.53666687011719
2014-08-08,70.57889556884766
2014-08-11,71.01078796386719
2014-08-12,71.01078796386719
2014-08-13,71.63987731933594
2014-08-14,71.4051513671875
2014-08-15,70.61643981933594
2014-08-18,72.08116149902344
2014-08-19,71.73377227783203
2014-08-20,71.7243881225586
2014-08-21,72.28772735595703
2014-08-22,71.80886840820312
2014-08-25,71.761962890625
2014-08-26,72.2971420288086
2014-08-27,71.95912170410156
2014-08-28,71.50845336914062
2014-08-29,71.17977905273438
2014-09-02,70.96382904052734
2014-09-03,71.30187225341797
2014-09-04,71.71498107910156
2014-09-05,72.1656723022461
2014-09-08,71.57413482666016
2014-09-09,71.4239273071289
2014-09-10,71.968505859375
2014-09-11,71.00141143798828
2014-09-12,70.86054992675781
2014-09-15,70.6446304321289
2014-09-16,71.91214752197266
2014-09-17,71.56476593017578
2014-09-18,73.04827880859375
2014-09-19,72.56002044677734
2014-09-22,71.50845336914062
2014-09-23,70.89811706542969
2014-09-24,72.34406280517578
2014-09-25,70.15638732910156
2014-09-26,70.47563171386719
2014-09-29,69.96859741210938
2014-09-30,69.40522003173828
2014-10-01,68.84188079833984
2014-10-02,68.93578338623047
2014-10-03,69.7901840209961
2014-10-06,69.95921325683594
2014-10-07,68.5863265991211
2014-10-08,69.63948059082031
2014-10-09,67.5426025390625
2014-10-10,66.29199981689453
2014-10-13,65.6149673461914
2014-10-14,66.76216888427734
2014-10-15,67.04421997070312
2014-10-16,66.6304931640625
2014-10-17,67.28872680664062
2014-10-20,67.74007415771484
2014-10-21,69.73352813720703
2014-10-22,68.84963989257812
2014-10-23,69.66769409179688
2014-10-24,69.58309173583984
2014-10-27,69.68647766113281
2014-10-28,71.46369934082031
2014-10-29,71.45428466796875
2014-10-30,78.16815185546875
2014-10-31,78.7511215209961
2014-11-03,79.10845184326172
2014-11-04,78.976806640625
2014-11-05,80.8573989868164
2014-11-06,80.63172912597656
2014-11-07,79.73843383789062
2014-11-10,79.78543853759766
2014-11-11,79.54096221923828
2014-11-12,79.31529998779297
2014-11-13,79.17427062988281
2014-11-14,79.03321075439453
2014-11-17,78.23394775390625
2014-11-18,78.89218139648438
2014-11-19,79.24949645996094
2014-11-20,79.55038452148438
2014-11-21,79.66321563720703
2014-11-24,79.91709899902344
2014-11-25,81.18653106689453
2014-11-26,81.39340209960938
2014-11-28,82.07981872558594
2014-12-01,82.23965454101562
2014-12-02,82.45594024658203
2014-12-03,83.04833984375
2014-12-04,83.47148132324219
2014-12-05,83.76297760009766
2014-12-08,82.78506469726562
2014-12-09,82.59700775146484
2014-12-10,81.17710876464844
2014-12-11,82.45594024658203
2014-12-12,79.10845184326172
2014-12-15,79.55979919433594
2014-12-16,77.70735931396484
2014-12-17,79.6726303100586
2014-12-18,81.73189544677734
2014-12-19,81.28056335449219
2014-12-22,81.64727783203125
2014-12-23,82.3995361328125
2014-12-24,82.53117370605469
2014-12-26,82.53117370605469
2014-12-29,82.446533203125
2014-12-30,81.7789306640625
2014-12-31,81.01725769042969
2015-01-02,80.5659408569336
2015-01-05,78.2997817993164
2015-01-06,78.13053894042969
2015-01-07,79.34588623046875
2015-01-08,80.58003997802734
2015-01-09,79.5531234741211
2015-01-12,78.53561401367188
2015-01-13,78.71463012695312
2015-01-14,78.62985229492188
2015-01-15,77.4898452758789
2015-01-16,78.95014953613281
2015-01-20,79.383544921875
2015-01-21,78.87477111816406
2015-01-22,79.4966049194336
2015-01-23,79.5060043334961
2015-01-26,78.76174926757812
2015-01-27,77.03764343261719
2015-01-28,76.06725311279297
2015-01-29,76.67020416259766
2015-01-30,77.28260803222656
2015-02-02,78.1776123046875
2015-02-03,78.9595947265625
2015-02-04,79.30817413330078
2015-02-05,80.8532485961914
2015-02-06,79.28933715820312
2015-02-09,79.69442749023438
2015-02-10,79.35527038574219
2015-02-11,79.57197570800781
2015-02-12,82.45487213134766
2015-02-13,82.09688568115234
2015-02-17,82.45487213134766
2015-02-18,82.65269470214844
2015-02-19,84.03765106201172
2015-02-20,85.53562927246094
2015-02-23,85.84652709960938
2015-02-24,86.0349349975586
2015-02-25,87.30681610107422
2015-02-26,85.97842407226562
2015-02-27,84.913818359375
2015-03-02,86.69445037841797
2015-03-03,85.70523071289062
2015-03-04,86.4023666381836
2015-03-05,87.43872833251953
2015-03-06,85.53562927246094
2015-03-09,85.84652709960938
2015-03-10,83.69844055175781
2015-03-11,81.93669891357422
2015-03-12,84.08475494384766
2015-03-13,82.67154693603516
2015-03-16,83.57600402832031
2015-03-17,82.87882232666016
2015-03-18,83.73615264892578
2015-03-19,83.86805725097656
2015-03-20,84.62175750732422
2015-03-23,84.16011810302734
2015-03-24,84.31086730957031
2015-03-25,82.31354522705078
2015-03-26,82.84112548828125
2015-03-27,82.20050811767578
2015-03-30,82.59619140625
2015-03-31,81.3902816772461
2015-04-01,81.72000885009766
2015-04-02,81.99322509765625
2015-04-06,82.2853012084961
2015-04-07,82.98374938964844
2015-04-08,84.3051528930664
2015-04-09,84.05973815917969
2015-04-10,83.59723663330078
2015-04-13,83.29522705078125
2015-04-14,84.11639404296875
2015-04-15,84.23908233642578
2015-04-16,83.73883819580078
2015-04-17,82.0493392944336
2015-04-20,82.42688751220703
2015-04-21,82.84214782714844
2015-04-22,86.07958221435547
2015-04-23,85.77754211425781
2015-04-24,85.62652587890625
2015-04-27,84.71099853515625
2015-04-28,85.1640396118164
2015-04-29,85.18292236328125
2015-04-30,85.14517211914062
2015-05-01,86.12677001953125
2015-05-04,86.06071472167969
2015-05-05,85.68317413330078
2015-05-06,85.48497772216797
2015-05-07,86.88187408447266
2015-05-08,88.25987243652344
2015-05-11,87.32548522949219
2015-05-12,87.2027587890625
2015-05-13,87.32548522949219
2015-05-14,88.57135772705078
2015-05-15,87.98615264892578
2015-05-18,87.8540267944336
2015-05-19,88.53360748291016
2015-05-20,88.00505065917969
2015-05-21,87.68413543701172
2015-05-22,87.48593139648438
2015-05-26,86.73088073730469
2015-05-27,87.39154052734375
2015-05-28,87.60863494873047
2015-05-29,87.080078125
2015-06-01,87.36328125
2015-06-02,87.93899536132812
2015-06-03,88.25045776367188
2015-06-04,87.37267303466797
2015-06-05,87.4198989868164
2015-06-08,86.74028015136719
2015-06-09,86.91960144042969
2015-06-10,88.88282775878906
2015-06-11,89.1943130493164
2015-06-12,88.50531768798828
2015-06-15,88.06170654296875
2015-06-16,88.86396026611328
2015-06-17,89.14710998535156
2015-06-18,90.65728759765625
2015-06-19,89.48689270019531
2015-06-22,90.0626449584961
2015-06-23,90.32691955566406
2015-06-24,90.1476058959961
2015-06-25,89.15653991699219
2015-06-26,89.20375061035156
2015-06-29,87.32548522949219
2015-06-30,88.23157501220703
2015-07-01,89.1943130493164
2015-07-02,88.94889068603516
2015-07-06,89.21317291259766
2015-07-07,88.76883697509766
2015-07-08,87.44518280029297
2015-07-09,87.96517181396484
2015-07-10,89.45899200439453
2015-07-13,90.29100799560547
2015-07-14,90.07354736328125
2015-07-15,90.0546875
2015-07-16,90.59354400634766
2015-07-17,90.83938598632812
2015-07-20,91.95499420166016
2015-07-21,91.43501281738281
2015-07-22,91.59574890136719
2015-07-23,89.96954345703125
2015-07-24,90.60303497314453
2015-07-27,89.2415771484375
2015-07-28,89.96954345703125
2015-07-29,91.45394134521484
2015-07-30,93.04230499267578
2015-07-31,92.08738708496094
2015-08-03,92.12517547607422
2015-08-04,91.99284362792969
2015-08-05,92.90994262695312
2015-08-06,91.86046600341797
2015-08-07,92.43720245361328
2015-08-10,92.73029327392578
2015-08-11,91.8982925415039
2015-08-12,91.74701690673828
2015-08-13,91.92664337158203
2015-08-14,92.55064392089844
2015-08-17,92.5223159790039
2015-08-18,92.27644348144531
2015-08-19,91.33098602294922
2015-08-20,89.40226745605469
2015-08-21,85.73392486572266
2015-08-24,83.03937530517578
2015-08-25,82.08443450927734
2015-08-26,86.70770263671875
2015-08-27,88.92008209228516
2015-08-28,88.94845581054688
2015-08-31,87.33174133300781
2015-09-01,84.19281768798828
2015-09-02,85.4975357055664
2015-09-03,86.65098571777344
2015-09-04,85.59207916259766
2015-09-08,87.83284759521484
2015-09-09,85.0626220703125
2015-09-10,84.78845977783203
2015-09-11,86.36736297607422
2015-09-14,85.97972869873047
2015-09-15,87.08589172363281
2015-09-16,87.67208099365234
2015-09-17,88.12591552734375
2015-09-18,87.12372589111328
2015-09-21,87.97465515136719
2015-09-22,87.04810333251953
2015-09-23,87.1142578125
2015-09-24,86.14990997314453
2015-09-25,86.32009887695312
2015-09-28,83.531005859375
2015-09-29,83.91865539550781
2015-09-30,85.2044448852539
2015-10-01,85.78118896484375
2015-10-02,87.04810333251953
2015-10-05,89.18480682373047
2015-10-06,88.79719543457031
2015-10-07,90.14202880859375
2015-10-08,90.79547119140625
2015-10-09,90.74813842773438
2015-10-12,91.52474212646484
2015-10-13,90.85233306884766
2015-10-14,89.99996185302734
2015-10-15,92.01721954345703
2015-10-16,92.47180938720703
2015-10-19,92.56649780273438
2015-10-20,92.50022888183594
2015-10-21,91.48686981201172
2015-10-22,92.83171081542969
2015-10-23,94.50799560546875
2015-10-26,94.35648345947266
2015-10-27,93.22000885009766
2015-10-28,94.7921371459961
2015-10-29,95.26566314697266
2015-10-30,93.7503433227539
2015-11-02,94.1197280883789
2015-11-03,94.82056427001953
2015-11-04,95.19938659667969
2015-11-05,95.3603744506836
2015-11-06,96.12749481201172
2015-11-09,95.15201568603516
2015-11-10,95.32249450683594
2015-11-11,95.54033660888672
2015-11-12,93.07794189453125
2015-11-13,91.73310852050781
2015-11-16,93.09687042236328
2015-11-17,92.87905883789062
2015-11-18,93.91136932373047
2015-11-19,93.69354248046875
2015-11-20,94.23332977294922
2015-11-23,94.11026000976562
2015-11-24,93.28630065917969
2015-11-25,92.96430969238281
2015-11-27,93.44729614257812
2015-11-30,92.73697662353516
2015-12-01,92.74645233154297
2015-12-02,91.96038818359375
2015-12-03,90.88072204589844
2015-12-04,93.4757080078125
2015-12-07,92.64228820800781
2015-12-08,92.98320770263672
2015-12-09,92.64228820800781
2015-12-10,92.44339752197266
2015-12-11,89.81053924560547
2015-12-14,91.20275115966797
2015-12-15,93.22000885009766
2015-12-16,94.7447738647461
2015-12-17,94.07237243652344
2015-12-18,91.19326782226562
2015-12-21,91.90357971191406
2015-12-22,92.3770980834961
2015-12-23,93.50411987304688
2015-12-24,93.37153625488281
2015-12-28,93.314697265625
2015-12-29,94.44172668457031
2015-12-30,93.63670349121094
2015-12-31,92.20665740966797
2016-01-04,89.79159545898438
2016-01-05,89.96208953857422
2016-01-06,88.58607482910156
2016-01-07,86.96334838867188
2016-01-08,85.30265808105469
2016-01-11,85.95744323730469
2016-01-12,86.77352905273438
2016-01-13,84.63837432861328
2016-01-14,86.0807876586914
2016-01-15,84.18289184570312
2016-01-19,81.81993865966797
2016-01-20,80.78556060791016
2016-01-21,81.72506713867188
2016-01-22,83.50909423828125
2016-01-25,82.34188842773438
2016-01-26,82.56013488769531
2016-01-27,80.48190307617188
2016-01-28,79.17230987548828
2016-01-29,84.4865493774414
2016-02-01,84.10696411132812
2016-02-02,81.54474639892578
2016-02-03,82.05719757080078
2016-02-04,81.92430114746094
2016-02-05,78.53652954101562
2016-02-08,76.5341796875
2016-02-09,77.78682708740234
2016-02-10,79.05844116210938
2016-02-11,77.9197006225586
2016-02-12,80.5578384399414
2016-02-16,81.781982421875
2016-02-17,82.7593994140625
2016-02-18,81.64913940429688
2016-02-19,82.3608627319336
2016-02-22,83.33830261230469
2016-02-23,81.8104476928711
2016-02-24,82.0097427368164
2016-02-25,82.95870208740234
2016-02-26,83.1010513305664
2016-02-29,82.48420715332031
2016-03-01,85.5019302368164
2016-03-02,85.30265808105469
2016-03-03,85.1603012084961
2016-03-04,85.45450592041016
2016-03-07,83.79380798339844
2016-03-08,82.41776275634766
2016-03-09,82.73096466064453
2016-03-10,82.45574951171875
2016-03-11,84.05951690673828
2016-03-14,84.33472442626953
2016-03-15,84.79971313476562
2016-03-16,85.41654205322266
2016-03-17,86.7450942993164
2016-03-18,87.59915924072266
2016-03-21,87.63713836669922
2016-03-22,87.0772476196289
2016-03-23,87.4283218383789
2016-03-24,87.2195816040039
2016-03-28,86.58378601074219
2016-03-29,88.04518127441406
2016-03-30,89.02259826660156
2016-03-31,89.67738342285156
2016-04-01,90.97747039794922
2016-04-04,90.19932556152344
2016-04-05,89.53504180908203
2016-04-06,90.09608459472656
2016-04-07,88.91698455810547
2016-04-08,89.18321990966797
2016-04-11,88.87896728515625
2016-04-12,89.24980163574219
2016-04-13,91.0469741821289
2016-04-14,91.44631958007812
2016-04-15,91.93125915527344
2016-04-18,92.87264251708984
2016-04-19,92.46378326416016
2016-04-20,93.0913314819336
2016-04-21,92.74900817871094
2016-04-22,92.66343688964844
2016-04-25,92.21656799316406
2016-04-26,92.49229431152344
2016-04-27,93.54776763916016
2016-04-28,92.4067153930664
2016-04-29,92.22606658935547
2016-05-02,92.96774291992188
2016-05-03,91.71256256103516
2016-05-04,91.52238464355469
2016-05-05,91.4653549194336
2016-05-06,91.93125915527344
2016-05-09,91.96931457519531
2016-05-10,92.84410858154297
2016-05-11,91.6745376586914
2016-05-12,91.14202880859375
2016-05-13,90.6761245727539
2016-05-16,91.42729949951172
2016-05-17,90.90434265136719
2016-05-18,90.93285369873047
2016-05-19,90.04850769042969
2016-05-20,90.78072357177734
2016-05-23,90.40985870361328
2016-05-24,91.74109649658203
2016-05-25,91.71256256103516
2016-05-26,91.64598846435547
2016-05-27,92.4067153930664
2016-05-31,91.18956756591797
2016-06-01,91.6745376586914
2016-06-02,92.12144470214844
2016-06-03,91.3132095336914
2016-06-06,91.89321899414062
2016-06-07,91.93125915527344
2016-06-08,93.17692565917969
2016-06-09,92.25457000732422
2016-06-10,90.533447265625
2016-06-13,89.56358337402344
2016-06-14,89.48751831054688
2016-06-15,88.75531768798828
2016-06-16,89.45897674560547
2016-06-17,88.70779418945312
2016-06-20,89.71571350097656
2016-06-21,90.43840789794922
2016-06-22,89.43995666503906
2016-06-23,91.0089340209961
2016-06-24,86.97715759277344
2016-06-27,84.695068359375
2016-06-28,85.9787368774414
2016-06-29,87.60475158691406
2016-06-30,83.73465728759766
2016-07-01,84.48588562011719
2016-07-05,83.90583038330078
2016-07-06,82.74324798583984
2016-07-07,83.67710876464844
2016-07-08,84.3918228149414
2016-07-11,84.57289123535156
2016-07-12,85.7640609741211
2016-07-13,86.08804321289062
2016-07-14,87.14579010009766
2016-07-15,86.65027618408203
2016-07-18,87.28874206542969
2016-07-19,88.03202819824219
2016-07-20,88.90872955322266
2016-07-21,88.10826873779297
2016-07-22,89.25178527832031
2016-07-25,88.62285614013672
2016-07-26,89.03260040283203
2016-07-27,89.33755493164062
2016-07-28,91.4911880493164
2016-07-29,90.75743103027344
2016-08-01,90.59542083740234
2016-08-02,90.76696014404297
2016-08-03,90.60494232177734
2016-08-04,91.3958740234375
2016-08-05,92.32023620605469
2016-08-08,92.22494506835938
2016-08-09,92.14871215820312
2016-08-10,91.75801849365234
2016-08-11,91.9867172241211
2016-08-12,91.59603881835938
2016-08-15,91.90096282958984
2016-08-16,91.11954498291016
2016-08-17,91.09095001220703
2016-08-18,90.78601837158203
2016-08-19,90.73836517333984
2016-08-22,91.28153228759766
2016-08-23,91.75801849365234
2016-08-24,91.03378295898438
2016-08-25,91.09095001220703
2016-08-26,91.92953491210938
2016-08-29,92.22494506835938
2016-08-30,92.52033996582031
2016-08-31,92.08199310302734
2016-09-01,93.02542114257812
2016-09-02,93.28269958496094
2016-09-06,94.14035034179688
2016-09-07,94.88361358642578
2016-09-08,95.27432250976562
2016-09-09,93.53044128417969
2016-09-12,95.39822387695312
2016-09-13,94.71208953857422
2016-09-14,94.06407928466797
2016-09-15,94.78834533691406
2016-09-16,94.68352508544922
2016-09-19,94.9884262084961
2016-09-20,95.76034545898438
2016-09-21,96.49407196044922
2016-09-22,97.31362915039062
2016-09-23,96.87527465820312
2016-09-26,96.39881896972656
2016-09-27,96.67513275146484
2016-09-28,96.73230743408203
2016-09-29,95.87467956542969
2016-09-30,96.9801025390625
2016-10-03,97.08489990234375
2016-10-04,96.45596313476562
2016-10-05,97.76395416259766
2016-10-06,98.27950286865234
2016-10-07,97.62074279785156
2016-10-10,98.00263214111328
2016-10-11,96.76148986816406
2016-10-12,96.77102661132812
2016-10-13,96.09318542480469
2016-10-14,96.31275177001953
2016-10-17,96.28411865234375
2016-10-18,97.12428283691406
2016-10-19,98.07904052734375
2016-10-20,97.90717315673828
2016-10-21,98.19359588623047
2016-10-24,98.51818084716797
2016-10-25,98.22222900390625
2016-10-26,98.54682159423828
2016-10-27,98.90963745117188
2016-10-28,102.06021881103516
2016-10-31,102.17478942871094
2016-11-01,100.20801544189453
2016-11-02,99.29150390625
2016-11-03,99.08147430419922
2016-11-04,98.36542510986328
2016-11-07,101.16275787353516
2016-11-08,100.91452026367188
2016-11-09,101.3823471069336
2016-11-10,99.76885986328125
2016-11-11,99.88343811035156
2016-11-14,96.56099700927734
2016-11-15,97.84033203125
2016-11-16,99.29150390625
2016-11-17,99.72111511230469
2016-11-18,100.03620147705078
2016-11-21,101.14366912841797
2016-11-22,101.13412475585938
2016-11-23,99.82614135742188
2016-11-25,100.94319915771484
2016-11-28,98.68048095703125
2016-11-29,99.11966705322266
2016-11-30,97.57300567626953
2016-12-01,95.64444732666016
2016-12-02,96.52279663085938
2016-12-05,98.86188507080078
2016-12-06,97.3820571899414
2016-12-07,100.48493957519531
2016-12-08,100.07438659667969
