,SRE
2014-06-10,36.0488395690918
2014-06-11,35.70336151123047
2014-06-12,35.89049530029297
2014-06-13,36.39073181152344
2014-06-16,36.58865737915039
2014-06-17,36.49510192871094
2014-06-18,37.47395324707031
2014-06-19,37.66109848022461
2014-06-20,37.41277313232422
2014-06-23,37.312015533447266
2014-06-24,37.4847412109375
2014-06-25,37.68627166748047
2014-06-26,37.61429214477539
2014-06-27,37.675880432128906
2014-06-30,37.922142028808594
2014-07-01,37.48394012451172
2014-07-02,37.00225067138672
2014-07-03,36.480735778808594
2014-07-07,36.7451057434082
2014-07-08,36.933448791503906
2014-07-09,37.027591705322266
2014-07-10,37.10365295410156
2014-07-11,37.027591705322266
2014-07-14,36.632843017578125
2014-07-15,36.87186813354492
2014-07-16,37.023983001708984
2014-07-17,36.792198181152344
2014-07-18,37.12538146972656
2014-07-21,36.980525970458984
2014-07-22,37.020355224609375
2014-07-23,36.962406158447266
2014-07-24,36.96965408325195
2014-07-25,36.77409362792969
2014-07-28,37.33543395996094
2014-07-29,37.28471755981445
2014-07-30,36.72701644897461
2014-07-31,36.111324310302734
2014-08-01,36.12944412231445
2014-08-04,36.07149124145508
2014-08-05,35.41960144042969
2014-08-06,35.22039794921875
2014-08-07,36.042510986328125
2014-08-08,36.55678176879883
2014-08-11,36.56040573120117
2014-08-12,36.502464294433594
2014-08-13,36.6690559387207
2014-08-14,37.07467269897461
2014-08-15,37.31732940673828
2014-08-18,37.234039306640625
2014-08-19,37.63241958618164
2014-08-20,37.607059478759766
2014-08-21,37.66863250732422
2014-08-22,37.43684387207031
2014-08-25,37.531009674072266
2014-08-26,37.110897064208984
2014-08-27,37.643280029296875
2014-08-28,37.98371505737305
2014-08-29,38.37847137451172
2014-09-02,38.233612060546875
2014-09-03,38.40745544433594
2014-09-04,38.429176330566406
2014-09-05,38.88188171386719
2014-09-08,38.827545166015625
2014-09-09,38.2843132019043
2014-09-10,37.98371505737305
2014-09-11,38.38209915161133
2014-09-12,37.523765563964844
2014-09-15,37.77727127075195
2014-09-16,38.07787322998047
2014-09-17,38.15031814575195
2014-09-18,38.14667892456055
2014-09-19,38.38932800292969
2014-09-22,38.143062591552734
2014-09-23,37.957191467285156
2014-09-24,37.97905731201172
2014-09-25,37.62919616699219
2014-09-26,37.815059661865234
2014-09-29,38.205013275146484
2014-09-30,38.40546417236328
2014-10-01,38.29248046875
2014-10-02,38.22688674926758
2014-10-03,38.91569137573242
2014-10-06,38.98493957519531
2014-10-07,38.76262664794922
2014-10-08,39.374900817871094
2014-10-09,38.52573776245117
2014-10-10,38.5220832824707
2014-10-13,37.41780471801758
2014-10-14,37.17363357543945
2014-10-15,36.53220748901367
2014-10-16,37.031494140625
2014-10-17,37.66927719116211
2014-10-20,38.121192932128906
2014-10-21,38.56583023071289
2014-10-22,38.57311248779297
2014-10-23,38.86467361450195
2014-10-24,39.30928421020508
2014-10-27,39.27283477783203
2014-10-28,39.739349365234375
2014-10-29,39.54618835449219
2014-10-30,40.267791748046875
2014-10-31,40.08920669555664
2014-11-03,40.39533233642578
2014-11-04,40.417213439941406
2014-11-05,41.342918395996094
2014-11-06,41.12424087524414
2014-11-07,40.99668502807617
2014-11-10,41.03677749633789
2014-11-11,40.99668502807617
2014-11-12,40.32609558105469
2014-11-13,39.91063690185547
2014-11-14,39.6044921875
2014-11-17,40.08192825317383
2014-11-18,40.26415252685547
2014-11-19,40.12929916381836
2014-11-20,40.183963775634766
2014-11-21,40.20949172973633
2014-11-24,40.14752197265625
2014-11-25,40.51197814941406
2014-11-26,40.69783401489258
2014-11-28,40.71970748901367
2014-12-01,39.82315444946289
2014-12-02,40.34431838989258
2014-12-03,40.36983108520508
2014-12-04,40.49010467529297
2014-12-05,40.14387512207031
2014-12-08,39.90699005126953
2014-12-09,40.01995849609375
2014-12-10,39.480587005615234
2014-12-11,39.8814811706543
2014-12-12,39.39311981201172
2014-12-15,38.67515563964844
2014-12-16,38.354434967041016
2014-12-17,38.94485092163086
2014-12-18,40.31635284423828
2014-12-19,40.37504196166992
2014-12-22,40.55471420288086
2014-12-23,40.45937728881836
2014-12-24,41.104774475097656
2014-12-26,42.120582580566406
2014-12-29,42.483612060546875
2014-12-30,41.555843353271484
2014-12-31,40.83707809448242
2015-01-02,41.104774475097656
2015-01-05,40.35301971435547
2015-01-06,39.975311279296875
2015-01-07,40.620723724365234
2015-01-08,40.9837646484375
2015-01-09,40.61338424682617
2015-01-12,40.39335632324219
2015-01-13,40.6353874206543
2015-01-14,40.87376022338867
2015-01-15,41.123111724853516
2015-01-16,41.420162200927734
2015-01-20,41.68418502807617
2015-01-21,41.988563537597656
2015-01-22,41.99222183227539
2015-01-23,42.20124816894531
2015-01-26,41.999568939208984
2015-01-27,42.003231048583984
2015-01-28,41.56316375732422
2015-01-29,42.14990997314453
2015-01-30,41.042442321777344
2015-02-02,41.50450134277344
2015-02-03,41.73552703857422
2015-02-04,41.08277893066406
2015-02-05,41.59251403808594
2015-02-06,39.68193817138672
2015-02-09,39.56093215942383
2015-02-10,40.47771072387695
2015-02-11,39.282230377197266
2015-02-12,39.11720275878906
2015-02-13,38.71015167236328
2015-02-17,38.966854095458984
2015-02-18,40.23200225830078
2015-02-19,40.04497528076172
2015-02-20,40.31635284423828
2015-02-23,40.5400505065918
2015-02-24,40.437374114990234
2015-02-25,39.83962631225586
2015-02-26,39.76994323730469
2015-02-27,39.67827224731445
2015-03-02,39.285888671875
2015-03-03,39.850624084472656
2015-03-04,39.57192611694336
2015-03-05,39.90196990966797
2015-03-06,39.23820877075195
2015-03-09,39.60492706298828
2015-03-10,39.16487121582031
2015-03-11,38.926509857177734
2015-03-12,39.78461456298828
2015-03-13,39.003517150878906
2015-03-16,39.868961334228516
2015-03-17,40.066986083984375
2015-03-18,41.18545150756836
2015-03-19,40.58772659301758
2015-03-20,40.99843215942383
2015-03-23,40.8994255065918
2015-03-24,40.697731018066406
2015-03-25,40.391422271728516
2015-03-26,39.55002212524414
2015-03-27,40.04084777832031
2015-03-30,40.472618103027344
2015-03-31,40.23274230957031
2015-04-01,40.542724609375
2015-04-02,40.58332443237305
2015-04-06,40.767845153808594
2015-04-07,40.52427673339844
2015-04-08,40.08143997192383
2015-04-09,39.81941223144531
2015-04-10,39.800960540771484
2015-04-13,39.83047866821289
2015-04-14,39.97810745239258
