,EOG
2014-09-08,76.58802795410156
2014-09-09,76.51250457763672
2014-09-10,77.04116821289062
2014-09-11,77.83416748046875
2014-09-12,76.52005767822266
2014-09-15,76.96566009521484
2014-09-16,79.4654769897461
2014-09-17,79.44277954101562
2014-09-18,79.28419494628906
2014-09-19,78.8235092163086
2014-09-22,76.8372573852539
2014-09-23,76.15755462646484
2014-09-24,77.1393814086914
2014-09-25,75.7950439453125
2014-09-26,76.94297790527344
2014-09-29,76.93544006347656
2014-09-30,74.78299713134766
2014-10-01,73.1441650390625
2014-10-02,73.30277252197266
2014-10-03,72.93268585205078
2014-10-06,71.81492614746094
2014-10-07,70.69719696044922
2014-10-08,71.41471099853516
2014-10-09,69.45109558105469
2014-10-10,67.84243774414062
2014-10-13,63.25817108154297
2014-10-14,63.3186149597168
2014-10-15,66.72244262695312
2014-10-16,69.06837463378906
2014-10-17,69.03055572509766
2014-10-20,70.19593048095703
2014-10-21,72.67050170898438
2014-10-22,69.67377471923828
2014-10-23,70.68025207519531
2014-10-24,69.69646453857422
2014-10-27,66.91922760009766
2014-10-28,69.24244689941406
2014-10-29,70.4759521484375
2014-10-30,69.78729248046875
2014-10-31,71.92887878417969
2014-11-03,70.6197280883789
2014-11-04,68.31919860839844
2014-11-05,72.72348022460938
2014-11-06,74.89530181884766
2014-11-07,75.334228515625
2014-11-10,74.53966522216797
2014-11-11,74.72884368896484
2014-11-12,73.82831573486328
2014-11-13,72.5342788696289
2014-11-14,74.28238677978516
2014-11-17,72.91268157958984
2014-11-18,73.91156768798828
2014-11-19,74.41101837158203
2014-11-20,75.25100708007812
2014-11-21,76.99151611328125
2014-11-24,75.34178924560547
2014-11-25,73.20779418945312
2014-11-26,71.18726348876953
2014-11-28,65.62517547607422
2014-12-01,66.0186767578125
2014-12-02,68.33433532714844
2014-12-03,69.46945190429688
2014-12-04,70.37754821777344
2014-12-05,68.67486572265625
2014-12-08,66.73762512207031
2014-12-09,67.46408081054688
2014-12-10,65.67815399169922
2014-12-11,65.73113250732422
2014-12-12,65.3603286743164
2014-12-15,64.5808334350586
2014-12-16,64.67922973632812
2014-12-17,68.97002410888672
2014-12-18,69.96131896972656
2014-12-19,71.90621185302734
2014-12-22,71.93645477294922
2014-12-23,72.95804595947266
2014-12-24,71.17212677001953
2014-12-26,70.99809265136719
2014-12-29,71.384033203125
2014-12-30,70.15050506591797
2014-12-31,69.67377471923828
2015-01-02,69.80239868164062
2015-01-05,65.59490966796875
2015-01-06,63.72572326660156
2015-01-07,63.32466125488281
2015-01-08,65.7462387084961
2015-01-09,66.18516540527344
2015-01-12,63.95280075073242
2015-01-13,64.36896514892578
2015-01-14,66.52847290039062
2015-01-15,65.61097717285156
2015-01-16,68.47712707519531
2015-01-20,67.73408508300781
2015-01-21,68.65154266357422
2015-01-22,68.51506805419922
2015-01-23,68.84110260009766
2015-01-26,70.00881958007812
2015-01-27,70.51681518554688
2015-01-28,66.80142211914062
2015-01-29,67.4156265258789
2015-01-30,67.50656127929688
2015-02-02,70.15287780761719
2015-02-03,73.02662658691406
2015-02-04,72.17738342285156
2015-02-05,72.93563079833984
2015-02-06,72.63232421875
2015-02-09,72.7536392211914
2015-02-10,72.23046112060547
2015-02-11,70.66847229003906
2015-02-12,71.88166046142578
2015-02-13,73.48914337158203
2015-02-17,73.16309356689453
2015-02-18,72.26835632324219
2015-02-19,71.12342834472656
2015-02-20,69.06098937988281
2015-02-23,69.70552825927734
2015-02-24,69.46287536621094
2015-02-25,70.5395736694336
2015-02-26,68.3406753540039
2015-02-27,68.02978515625
2015-03-02,67.52932739257812
2015-03-03,68.52262878417969
2015-03-04,68.61361694335938
2015-03-05,67.93122100830078
2015-03-06,67.15779113769531
2015-03-09,66.5132827758789
2015-03-10,65.35316467285156
2015-03-11,65.62613677978516
2015-03-12,64.98924255371094
2015-03-13,64.74656677246094
2015-03-16,66.6497802734375
2015-03-17,65.81568145751953
2015-03-18,68.7425308227539
2015-03-19,67.88569641113281
2015-03-20,68.75769805908203
2015-03-23,67.48384094238281
2015-03-24,67.36251068115234
2015-03-25,68.21174621582031
2015-03-26,69.2732925415039
2015-03-27,68.66671752929688
2015-03-30,69.86473846435547
2015-03-31,69.52350616455078
2015-04-01,69.16716003417969
2015-04-02,70.29692840576172
2015-04-06,71.93474578857422
2015-04-07,71.47978973388672
2015-04-08,71.305419921875
2015-04-09,72.57168579101562
2015-04-10,73.23895263671875
2015-04-13,71.79824829101562
2015-04-14,73.27037048339844
2015-04-15,74.40972900390625
2015-04-16,74.44011688232422
2015-04-17,73.85523223876953
2015-04-20,74.24264526367188
2015-04-21,73.369140625
2015-04-22,74.21224975585938
2015-04-23,74.64520263671875
2015-04-24,73.46783447265625
2015-04-27,73.9540023803711
2015-04-28,74.78953552246094
2015-04-29,75.76181030273438
2015-04-30,75.1617431640625
2015-05-01,75.12377166748047
2015-05-04,75.49594116210938
2015-05-05,71.81192779541016
2015-05-06,72.22212219238281
2015-05-07,71.02193450927734
2015-05-08,71.02193450927734
2015-05-11,69.58634185791016
2015-05-12,70.9535903930664
2015-05-13,69.57874298095703
2015-05-14,68.91788482666016
2015-05-15,68.72039031982422
2015-05-18,69.73065185546875
2015-05-19,68.56087493896484
2015-05-20,68.71278381347656
2015-05-21,69.49515533447266
2015-05-22,68.56087493896484
2015-05-26,67.71772003173828
2015-05-27,67.60379028320312
2015-05-28,67.71772003173828
2015-05-29,67.36831665039062
2015-06-01,67.4214859008789
2015-06-02,68.18866729736328
2015-06-03,67.61138153076172
2015-06-04,66.37323760986328
2015-06-05,68.12032318115234
2015-06-08,67.68733978271484
2015-06-09,67.67215728759766
2015-06-10,68.67481231689453
2015-06-11,68.85711669921875
2015-06-12,68.00634765625
2015-06-15,67.77091217041016
2015-06-16,68.42414855957031
2015-06-17,67.6189956665039
2015-06-18,67.45945739746094
2015-06-19,67.04927062988281
2015-06-22,66.90496826171875
2015-06-23,67.44425964355469
2015-06-24,67.10242462158203
2015-06-25,66.5783462524414
2015-06-26,66.88977813720703
2015-06-29,65.51488494873047
2015-06-30,66.50237274169922
2015-07-01,65.15030670166016
2015-07-02,65.07435607910156
2015-07-06,64.63375091552734
2015-07-07,65.87191009521484
2015-07-08,64.17803955078125
2015-07-09,64.79330444335938
2015-07-10,64.21600341796875
2015-07-13,63.96534729003906
2015-07-14,64.7401123046875
2015-07-15,63.361019134521484
2015-07-16,62.714088439941406
2015-07-17,61.26802062988281
2015-07-20,59.312007904052734
2015-07-21,58.85535430908203
2015-07-22,57.91157913208008
2015-07-23,58.08664321899414
2015-07-24,57.20377731323242
2015-07-27,55.70442581176758
2015-07-28,58.49001693725586
2015-07-29,59.167381286621094
2015-07-30,59.77627944946289
2015-07-31,58.748802185058594
2015-08-03,58.177978515625
2015-08-04,58.40629577636719
2015-08-05,57.91157913208008
2015-08-06,59.12172317504883
2015-08-07,56.13825225830078
2015-08-10,58.048580169677734
2015-08-11,58.832515716552734
2015-08-12,60.83419418334961
2015-08-13,60.64390563964844
2015-08-14,60.83419418334961
2015-08-17,60.895076751708984
2015-08-18,61.199485778808594
2015-08-19,58.65747833251953
2015-08-20,58.39872360229492
2015-08-21,56.97541809082031
2015-08-24,52.71332550048828
2015-08-25,52.02835464477539
2015-08-26,54.0300178527832
2015-08-27,57.683265686035156
2015-08-28,58.84012985229492
2015-08-31,59.601219177246094
2015-09-01,57.858299255371094
2015-09-02,59.14456558227539
2015-09-03,58.94668197631836
2015-09-04,58.52045440673828
2015-09-08,59.10650634765625
2015-09-09,58.5509033203125
2015-09-10,59.41093826293945
2015-09-11,58.718345642089844
2015-09-14,58.17035675048828
2015-09-15,58.7944450378418
2015-09-16,60.8418083190918
2015-09-17,60.62870788574219
2015-09-18,58.0410041809082
2015-09-21,58.238861083984375
2015-09-22,57.24945831298828
2015-09-23,55.590248107910156
2015-09-24,55.75770950317383
2015-09-25,55.39998245239258
2015-09-28,52.84272003173828
2015-09-29,53.375465393066406
2015-09-30,55.407588958740234
2015-10-01,56.008853912353516
2015-10-02,58.64984893798828
2015-10-05,61.38217544555664
2015-10-06,63.0489616394043
2015-10-07,63.756778717041016
2015-10-08,66.24555206298828
2015-10-09,66.4434585571289
2015-10-12,65.47683715820312
2015-10-13,64.90605163574219
2015-10-14,65.41545104980469
2015-10-15,66.45257568359375
2015-10-16,66.72710418701172
2015-10-19,64.67572784423828
2015-10-20,64.72149658203125
2015-10-21,63.89027404785156
2015-10-22,65.43071746826172
2015-10-23,65.14852142333984
2015-10-26,63.59284973144531
2015-10-27,63.066654205322266
2015-10-28,64.66048431396484
2015-10-29,65.2171859741211
2015-10-30,65.4688491821289
2015-11-02,65.63661193847656
2015-11-03,67.45158386230469
2015-11-04,65.94165802001953
2015-11-05,65.94165802001953
2015-11-06,65.02653503417969
2015-11-09,65.10279083251953
2015-11-10,66.0255126953125
2015-11-11,63.53948211669922
2015-11-12,62.29644012451172
2015-11-13,62.72350311279297
2015-11-16,64.66048431396484
2015-11-17,63.28020095825195
2015-11-18,64.9350357055664
2015-11-19,63.02854537963867
2015-11-20,63.013275146484375
2015-11-23,62.967529296875
2015-11-24,64.92742919921875
2015-11-25,63.699615478515625
2015-11-27,62.5480842590332
2015-11-30,63.62333297729492
2015-12-01,64.09614562988281
2015-12-02,61.663482666015625
2015-12-03,61.76261901855469
2015-12-04,61.381324768066406
2015-12-07,58.102134704589844
2015-12-08,58.80375289916992
2015-12-09,59.77223587036133
2015-12-10,59.61973190307617
2015-12-11,57.11079788208008
2015-12-14,58.61308670043945
2015-12-15,58.948646545410156
2015-12-16,57.80474853515625
2015-12-17,55.89827346801758
2015-12-18,54.47220230102539
2015-12-21,53.57233428955078
2015-12-22,53.236793518066406
2015-12-23,56.19567108154297
2015-12-24,55.989784240722656
2015-12-28,53.7553596496582
2015-12-29,54.21290588378906
2015-12-30,53.846900939941406
2015-12-31,53.9841423034668
2016-01-04,53.137664794921875
2016-01-05,53.4808235168457
2016-01-06,51.337921142578125
2016-01-07,49.91950988769531
2016-01-08,49.96526336669922
2016-01-11,48.554466247558594
2016-01-12,47.98250961303711
2016-01-13,49.06676483154297
2016-01-14,49.900238037109375
2016-01-15,48.149200439453125
2016-01-19,46.6275749206543
2016-01-20,46.061744689941406
2016-01-21,48.74563217163086
2016-01-22,50.481346130371094
2016-01-25,47.09400177001953
2016-01-26,50.48897933959961
2016-01-27,50.51958465576172
2016-01-28,52.477054595947266
2016-01-29,54.304534912109375
2016-02-01,52.82877731323242
2016-02-02,51.35304641723633
2016-02-03,53.6699104309082
2016-02-04,52.33177947998047
2016-02-05,51.27657699584961
2016-02-08,52.32414627075195
2016-02-09,50.15254592895508
2016-02-10,50.30548095703125
2016-02-11,50.12961196899414
2016-02-12,51.765926361083984
2016-02-16,51.911216735839844
2016-02-17,54.151615142822266
2016-02-18,53.111690521240234
2016-02-19,53.30284881591797
2016-02-22,55.21444320678711
2016-02-23,52.01061248779297
2016-02-24,53.1575813293457
2016-02-25,52.377655029296875
2016-02-26,51.61302185058594
2016-02-29,49.50260925292969
2016-03-01,49.71672058105469
2016-03-02,51.23070526123047
2016-03-03,52.95111846923828
2016-03-04,54.60274887084961
2016-03-07,57.707176208496094
2016-03-08,53.95281982421875
2016-03-09,55.252685546875
2016-03-10,55.26032257080078
2016-03-11,57.48542022705078
2016-03-14,57.17957305908203
2016-03-15,56.28497314453125
2016-03-16,57.37838363647461
2016-03-17,58.4947509765625
2016-03-18,57.82950973510742
2016-03-21,58.08185958862305
2016-03-22,58.03596878051758
2016-03-23,56.84312057495117
2016-03-24,56.81254196166992
2016-03-28,56.988426208496094
2016-03-29,57.691890716552734
2016-03-30,56.323177337646484
2016-03-31,55.49738311767578
2016-04-01,55.08445358276367
2016-04-04,53.76165771484375
2016-04-05,53.9375
2016-04-06,54.45744705200195
2016-04-07,54.633338928222656
2016-04-08,56.17789840698242
2016-04-11,56.59082794189453
2016-04-12,59.26704025268555
2016-04-13,59.60266876220703
2016-04-14,59.62565994262695
2016-04-15,58.016441345214844
2016-04-18,59.342132568359375
2016-04-19,60.63716506958008
2016-04-20,60.821083068847656
2016-04-21,60.6601676940918
2016-04-22,62.00885772705078
2016-04-25,61.11994171142578
2016-04-26,63.43416976928711
2016-04-27,64.75987243652344
2016-04-28,62.752159118652344
2016-04-29,63.311553955078125
2016-05-02,63.43416976928711
2016-05-03,61.786624908447266
2016-05-04,60.798126220703125
2016-05-05,62.26940155029297
2016-05-06,60.292335510253906
2016-05-09,60.261688232421875
2016-05-10,61.096961975097656
2016-05-11,61.5490608215332
2016-05-12,61.6870002746582
2016-05-13,60.26934051513672
2016-05-16,61.83259201049805
2016-05-17,62.50695037841797
2016-05-18,61.6180419921875
2016-05-19,61.365142822265625
2016-05-20,62.00885772705078
2016-05-23,62.27704620361328
2016-05-24,63.2119140625
2016-05-25,63.664066314697266
2016-05-26,63.06633377075195
2016-05-27,62.50695037841797
2016-05-31,62.346031188964844
2016-06-01,61.87858581542969
2016-06-02,61.67933654785156
2016-06-03,61.08163833618164
2016-06-06,62.27704620361328
2016-06-07,65.4571762084961
2016-06-08,65.41120910644531
2016-06-09,64.81349182128906
2016-06-10,62.49929428100586
2016-06-13,62.36901092529297
2016-06-14,63.587459564208984
2016-06-15,63.17362594604492
2016-06-16,61.44179153442383
2016-06-17,61.98584747314453
2016-06-20,63.74834060668945
2016-06-21,65.06636047363281
2016-06-22,64.0625228881836
2016-06-23,64.75220489501953
2016-06-24,62.11613845825195
2016-06-27,60.223358154296875
2016-06-28,62.6448860168457
2016-06-29,63.939937591552734
2016-06-30,63.92457962036133
2016-07-01,64.96676635742188
2016-07-05,63.4188232421875
2016-07-06,63.4188232421875
2016-07-07,62.53758239746094
2016-07-08,63.25025177001953
2016-07-11,63.52609634399414
2016-07-12,65.24263000488281
2016-07-13,64.37345123291016
2016-07-14,64.9800033569336
2016-07-15,64.57308959960938
2016-07-18,63.92045974731445
2016-07-19,62.991390228271484
2016-07-20,63.0451545715332
2016-07-21,62.56908416748047
2016-07-22,62.1775016784668
2016-07-25,60.46530532836914
2016-07-26,61.77056121826172
2016-07-27,61.25614547729492
2016-07-28,61.348270416259766
2016-07-29,62.730323791503906
2016-08-01,60.42690658569336
2016-08-02,61.34059143066406
2016-08-03,63.24477005004883
2016-08-04,64.68055725097656
2016-08-05,69.22604370117188
2016-08-08,69.60993957519531
2016-08-09,69.39496612548828
2016-08-10,68.65785217285156
2016-08-11,69.31816864013672
2016-08-12,70.02454376220703
2016-08-15,69.5254898071289
2016-08-16,69.30281829833984
2016-08-17,69.2721176147461
2016-08-18,70.4314956665039
2016-08-19,70.45451354980469
2016-08-22,70.00154876708984
2016-08-23,70.0322265625
2016-08-24,69.66368103027344
2016-08-25,69.29513549804688
2016-08-26,69.24140167236328
2016-08-29,69.97850799560547
2016-08-30,69.15694427490234
2016-08-31,67.94381713867188
2016-09-01,67.98988342285156
2016-09-02,68.2662582397461
2016-09-06,72.8117446899414
2016-09-07,72.4201431274414
2016-09-08,73.27239990234375
2016-09-09,71.13788604736328
2016-09-12,71.3912582397461
2016-09-13,69.4103012084961
2016-09-14,67.91307067871094
2016-09-15,69.8326187133789
2016-09-16,69.84796905517578
2016-09-19,69.1416015625
2016-09-20,69.4103012084961
2016-09-21,71.80589294433594
2016-09-22,71.10720825195312
2016-09-23,68.91124725341797
2016-09-26,68.5350112915039
2016-09-27,67.9975357055664
2016-09-28,72.14373016357422
2016-09-29,72.98066711425781
2016-09-30,74.2552261352539
2016-10-03,73.79454040527344
2016-10-04,73.04975128173828
2016-10-05,74.76964569091797
2016-10-06,74.58538055419922
2016-10-07,74.04792022705078
2016-10-10,74.70056915283203
2016-10-11,73.74847412109375
2016-10-12,73.94039916992188
2016-10-13,73.45429992675781
2016-10-14,72.66974639892578
2016-10-17,72.13136291503906
2016-10-18,71.63140869140625
2016-10-19,73.11587524414062
2016-10-20,73.00051879882812
2016-10-21,72.20828247070312
2016-10-24,72.00833892822266
2016-10-25,71.27761840820312
2016-10-26,70.86992645263672
2016-10-27,70.56228637695312
2016-10-28,69.83927154541016
2016-10-31,69.54700469970703
2016-11-01,70.11616516113281
2016-11-02,69.94696044921875
2016-11-03,70.82379150390625
2016-11-04,70.60845184326172
2016-11-07,71.86213684082031
2016-11-08,71.80833435058594
2016-11-09,71.86213684082031
2016-11-10,71.24681854248047
2016-11-11,70.30847930908203
2016-11-14,71.2853012084961
2016-11-15,72.73898315429688
2016-11-16,73.23892974853516
2016-11-17,71.02376556396484
2016-11-18,71.64679718017578
2016-11-21,73.5850601196289
2016-11-22,73.27741241455078
2016-11-23,74.60802459716797
2016-11-25,73.82350158691406
2016-11-28,71.8929214477539
2016-11-29,71.1006851196289
2016-11-30,78.85379791259766
2016-12-01,80.56901550292969
2016-12-02,79.79214477539062
2016-12-05,80.34593200683594
2016-12-06,79.96904754638672
2016-12-07,79.6306381225586
2016-12-08,80.70744323730469
2016-12-09,81.87654113769531
2016-12-12,81.39967346191406
2016-12-13,83.07644653320312
2016-12-14,80.15364074707031
2016-12-15,79.93058776855469
2016-12-16,79.99214172363281
2016-12-19,79.59217834472656
2016-12-20,79.34603881835938
2016-12-21,78.87684631347656
2016-12-22,79.32296752929688
2016-12-23,78.47689056396484
2016-12-27,78.86917114257812
2016-12-28,78.18463134765625
2016-12-29,77.9000473022461
2016-12-30,77.7615737915039
2017-01-03,79.63831329345703
2017-01-04,79.6998519897461
2017-01-05,80.13056945800781
2017-01-06,80.92281341552734
2017-01-09,79.23834228515625
2017-01-10,79.5306396484375
2017-01-11,80.69975280761719
2017-01-12,81.17585754394531
2017-01-13,81.19125366210938
2017-01-17,81.26058959960938
2017-01-18,81.19896697998047
2017-01-19,81.03717803955078
2017-01-20,81.25288391113281
2017-01-23,79.70442199707031
2017-01-24,79.87390899658203
2017-01-25,80.04340362548828
2017-01-26,80.42084503173828
2017-01-27,79.2729721069336
2017-01-30,77.96333312988281
2017-01-31,78.2560806274414
2017-02-01,77.80926513671875
2017-02-02,76.81544494628906
2017-02-03,77.7630386352539
2017-02-06,76.80774688720703
2017-02-07,74.87408447265625
2017-02-08,75.6059341430664
2017-02-09,76.89248657226562
2017-02-10,78.14822387695312
2017-02-13,77.3084716796875
2017-02-14,77.9864273071289
2017-02-15,77.61664581298828
2017-02-16,77.16985321044922
2017-02-17,76.29158020019531
2017-02-21,76.63055419921875
2017-02-22,75.1360092163086
2017-02-23,75.16682434082031
2017-02-24,74.18842315673828
2017-02-27,75.42875671386719
2017-02-28,74.72000122070312
2017-03-01,77.077392578125
2017-03-02,75.86016082763672
2017-03-03,75.93722534179688
2017-03-06,77.09276580810547
2017-03-07,76.67677307128906
2017-03-08,73.05595397949219
2017-03-09,73.7261962890625
2017-03-10,73.02513122558594
2017-03-13,73.14838409423828
2017-03-14,72.87103271484375
2017-03-15,74.77391815185547
2017-03-16,73.82635498046875
2017-03-17,74.28858184814453
2017-03-20,74.12679290771484
2017-03-21,72.82484436035156
2017-03-22,72.91728973388672
2017-03-23,73.04052734375
2017-03-24,73.0790786743164
2017-03-27,71.93888854980469
2017-03-28,73.41032409667969
2017-03-29,74.72769165039062
2017-03-30,74.85868072509766
2017-03-31,75.15141296386719
2017-04-03,74.69689178466797
2017-04-04,75.69068145751953
2017-04-05,75.17449951171875
2017-04-06,75.53661346435547
2017-04-07,75.0050048828125
2017-04-10,75.93722534179688
2017-04-11,75.53439331054688
2017-04-12,75.2333984375
2017-04-13,73.80577850341797
2017-04-17,73.88290405273438
2017-04-18,73.18067932128906
2017-04-19,71.99226379394531
2017-04-20,71.99996948242188
2017-04-21,72.21604919433594
2017-04-24,72.33953857421875
2017-04-25,73.5202407836914
2017-04-26,72.77937316894531
2017-04-27,71.7684555053711
2017-04-28,71.38261413574219
2017-05-01,71.01991271972656
2017-05-02,70.8964614868164
2017-05-03,70.8115234375
2017-05-04,68.37296295166016
2017-05-05,70.13248443603516
2017-05-08,70.75752258300781
2017-05-09,70.71896362304688
2017-05-10,72.95689392089844
2017-05-11,72.75624084472656
2017-05-12,73.08035278320312
2017-05-15,73.10350799560547
2017-05-16,72.40898132324219
2017-05-17,71.7298812866211
2017-05-18,70.75752258300781
2017-05-19,72.39354705810547
2017-05-22,71.85334014892578
2017-05-23,71.40576171875
2017-05-24,71.51380920410156
2017-05-25,70.24049377441406
2017-05-26,70.39482879638672
2017-05-30,69.16011047363281
2017-05-31,69.69258117675781
2017-06-01,69.76202392578125
2017-06-02,69.20642852783203
2017-06-05,68.83599090576172
2017-06-06,70.0938491821289
2017-06-07,68.02570343017578
2017-06-08,67.99485778808594
2017-06-09,69.51510620117188
2017-06-12,69.36076354980469
2017-06-13,69.88549041748047
2017-06-14,68.62762451171875
2017-06-15,67.16910552978516
2017-06-16,68.31123352050781
2017-06-19,67.96394348144531
2017-06-20,67.794189453125
2017-06-21,67.23084259033203
2017-06-22,67.67073059082031
2017-06-23,67.74788665771484
2017-06-26,67.439208984375
2017-06-27,67.90994262695312
2017-06-28,68.69709014892578
2017-06-29,69.4533462524414
2017-06-30,69.85464477539062
2017-07-03,71.28231048583984
2017-07-05,69.68486785888672
2017-07-06,68.39611053466797
2017-07-07,68.24948120117188
2017-07-10,69.16011047363281
2017-07-11,69.93952941894531
2017-07-12,69.89324951171875
2017-07-13,70.98179626464844
2017-07-14,71.02819061279297
2017-07-17,71.05139923095703
2017-07-18,70.89676666259766
2017-07-19,72.91463470458984
2017-07-20,72.412109375
2017-07-21,71.8322525024414
2017-07-24,72.1415023803711
2017-07-25,73.34761047363281
2017-07-26,73.25483703613281
2017-07-27,74.20578002929688
2017-07-28,73.7728271484375
2017-07-31,73.55636596679688
2017-08-01,73.0306167602539
2017-08-02,71.3760986328125
2017-08-03,68.7319564819336
2017-08-04,69.93032836914062
2017-08-07,69.32727813720703
2017-08-08,70.47151947021484
2017-08-09,69.8530044555664
2017-08-10,68.9020767211914
2017-08-11,68.44590759277344
2017-08-14,68.02841186523438
2017-08-15,67.2784652709961
2017-08-16,65.7012710571289
2017-08-17,64.46422576904297
2017-08-18,65.01318359375
2017-08-21,64.70391845703125
2017-08-22,65.12913513183594
2017-08-23,65.80176544189453
2017-08-24,65.42294311523438
2017-08-25,65.33790588378906
2017-08-28,64.47970581054688
2017-08-29,64.28641510009766
2017-08-30,64.68844604492188
2017-08-31,65.70902252197266
2017-09-01,66.21928405761719
2017-09-05,66.38936614990234
2017-09-06,67.92018127441406
2017-09-07,68.50003814697266
2017-09-08,67.09291076660156
2017-09-11,67.98201751708984
2017-09-12,68.39952850341797
2017-09-13,70.43289947509766
2017-09-14,70.95861053466797
2017-09-15,72.07192993164062
2017-09-18,71.94049072265625
2017-09-19,72.00235748291016
2017-09-20,72.81414031982422
2017-09-21,72.58993530273438
2017-09-22,73.10020446777344
2017-09-25,74.4454574584961
2017-09-26,74.89389038085938
2017-09-27,75.24179077148438
2017-09-28,74.855224609375
2017-09-29,74.79336547851562
2017-10-02,75.13357543945312
2017-10-03,74.60782623291016
2017-10-04,74.47637939453125
2017-10-05,74.64646911621094
2017-10-06,74.3681411743164
2017-10-09,74.60782623291016
2017-10-10,74.82431030273438
2017-10-11,74.94027709960938
2017-10-12,74.72378540039062
2017-10-13,74.70060729980469
2017-10-16,75.28764343261719
2017-10-17,75.47352600097656
2017-10-18,74.8616943359375
2017-10-19,74.16465759277344
2017-10-20,75.00111389160156
2017-10-23,75.10179901123047
2017-10-24,74.7222900390625
2017-10-25,74.46671295166016
2017-10-26,75.06304931640625
2017-10-27,76.26351165771484
2017-10-30,77.08444213867188
2017-10-31,77.34779357910156
2017-11-01,79.2220458984375
2017-11-02,79.73320007324219
2017-11-03,80.93366241455078
2017-11-06,82.8388900756836
2017-11-07,82.16510772705078
2017-11-08,80.80199432373047
2017-11-09,81.15052795410156
2017-11-10,80.99561309814453
2017-11-13,80.90266418457031
2017-11-14,79.3614501953125
2017-11-15,78.50176239013672
2017-11-16,78.55599212646484
2017-11-17,78.7186279296875
2017-11-20,78.5637435913086
2017-11-21,78.7341079711914
2017-11-22,78.67988586425781
2017-11-24,78.7341079711914
2017-11-27,77.30908203125
2017-11-28,77.32453918457031
2017-11-29,77.835693359375
2017-11-30,79.24526977539062
2017-12-01,79.70221710205078
2017-12-04,78.26170349121094
2017-12-05,78.14550018310547
2017-12-06,76.5655517578125
2017-12-07,77.23162078857422
2017-12-08,77.75052642822266
2017-12-11,78.3855972290039
2017-12-12,77.66529846191406
2017-12-13,77.40200805664062
2017-12-14,77.16963958740234
2017-12-15,76.32546997070312
2017-12-18,77.3787612915039
2017-12-19,78.55599212646484
2017-12-20,80.19013977050781
2017-12-21,82.36643981933594
2017-12-22,82.95503997802734
2017-12-26,84.73636627197266
2017-12-27,83.92315673828125
2017-12-28,83.99288177490234
2017-12-29,83.57466125488281
2018-01-02,84.65116882324219
2018-01-03,85.91360473632812
2018-01-04,85.92906951904297
2018-01-05,86.87395477294922
2018-01-08,87.29216003417969
2018-01-09,86.5176773071289
2018-01-10,86.75001525878906
2018-01-11,89.17417907714844
2018-01-12,89.60787200927734
2018-01-16,87.94651794433594
2018-01-17,88.05509948730469
2018-01-18,88.60578155517578
2018-01-19,88.70661926269531
2018-01-22,90.60687255859375
2018-01-23,91.39797973632812
2018-01-24,91.88664245605469
2018-01-25,91.09550476074219
2018-01-26,91.33594512939453
2018-01-29,90.42073822021484
2018-01-30,89.32710266113281
2018-01-31,89.19525146484375
2018-02-01,90.37417602539062
2018-02-02,87.5121841430664
2018-02-05,84.9759521484375
2018-02-06,83.97539520263672
2018-02-07,82.04412078857422
2018-02-08,78.36771392822266
2018-02-09,77.61537170410156
2018-02-12,79.99649047851562
2018-02-13,79.47685241699219
2018-02-14,82.80422973632812
2018-02-15,83.52552032470703
2018-02-16,83.48675537109375
2018-02-20,83.7349624633789
2018-02-21,82.0673828125
2018-02-22,83.0601806640625
2018-02-23,84.40972900390625
2018-02-26,84.921630859375
2018-02-27,82.94384002685547
2018-02-28,78.66244506835938
2018-03-01,78.47630310058594
2018-03-02,78.68572235107422
2018-03-05,78.96497344970703
2018-03-06,78.34447479248047
2018-03-07,78.23587036132812
2018-03-08,78.01869201660156
2018-03-09,79.73280334472656
2018-03-12,78.06522369384766
2018-03-13,77.59988403320312
2018-03-14,77.47579193115234
2018-03-15,76.5140151977539
2018-03-16,77.91010284423828
2018-03-19,76.3744125366211
2018-03-20,78.59263610839844
2018-03-21,81.26852416992188
2018-03-22,80.8884506225586
2018-03-23,82.10617065429688
2018-03-26,83.43247985839844
2018-03-27,82.47069549560547
2018-03-28,80.52392578125
2018-03-29,81.64856719970703
2018-04-02,79.8336181640625
2018-04-03,81.493408203125
2018-04-04,80.7953872680664
2018-04-05,80.958251953125
2018-04-06,79.05802917480469
2018-04-09,80.18267059326172
2018-04-10,83.50228118896484
2018-04-11,84.851806640625
2018-04-12,85.30169677734375
2018-04-13,86.25341796875
2018-04-16,86.25341796875
2018-04-17,86.35440063476562
2018-04-18,87.67516326904297
2018-04-19,88.59970092773438
2018-04-20,88.5453109741211
2018-04-23,89.22122955322266
2018-04-24,89.02699279785156
2018-04-25,89.65632629394531
2018-04-26,91.38105773925781
2018-04-27,90.73621368408203
2018-04-30,91.80838012695312
2018-05-01,91.3344497680664
2018-05-02,90.62743377685547
2018-05-03,90.13021087646484
2018-05-04,89.08140563964844
2018-05-07,88.48316192626953
2018-05-08,89.57086181640625
2018-05-09,91.51315307617188
2018-05-10,92.41435241699219
2018-05-11,91.2179183959961
2018-05-14,92.20459747314453
2018-05-15,93.40882110595703
2018-05-16,94.39551544189453
2018-05-17,98.00818634033203
2018-05-18,97.72848510742188
2018-05-21,99.0181655883789
2018-05-22,96.15135192871094
2018-05-23,95.54534149169922
