,TSN
2014-07-17,31.290237426757812
2014-07-18,31.626680374145508
2014-07-21,31.0499210357666
2014-07-22,31.674758911132812
2014-07-23,31.474485397338867
2014-07-24,31.859018325805664
2014-07-25,31.674758911132812
2014-07-28,32.49184799194336
2014-07-29,31.378358840942383
2014-07-30,30.60129737854004
2014-07-31,29.80823516845703
2014-08-01,29.680049896240234
2014-08-04,29.832273483276367
2014-08-05,29.431724548339844
2014-08-06,29.74415397644043
2014-08-07,29.151336669921875
2014-08-08,29.53587532043457
2014-08-11,29.88833999633789
2014-08-12,29.93639373779297
2014-08-13,30.16872787475586
2014-08-14,30.112638473510742
2014-08-15,29.952417373657227
2014-08-18,29.896350860595703
2014-08-19,30.08860969543457
2014-08-20,29.976465225219727
2014-08-21,30.000503540039062
2014-08-22,29.656034469604492
2014-08-25,30.00850486755371
2014-08-26,29.816242218017578
2014-08-27,30.269771575927734
2014-08-28,30.53467559814453
2014-08-29,30.550708770751953
2014-09-02,30.79954719543457
2014-09-03,30.333986282348633
2014-09-04,30.012910842895508
2014-09-05,30.414255142211914
2014-09-08,30.759410858154297
2014-09-09,30.68718147277832
2014-09-10,31.160770416259766
2014-09-11,31.152740478515625
2014-09-12,30.71125602722168
2014-09-15,30.743366241455078
2014-09-16,31.369470596313477
2014-09-17,30.84771156311035
2014-09-18,31.12866973876953
2014-09-19,30.911928176879883
2014-09-22,30.39821434020996
2014-09-23,29.884475708007812
2014-09-24,30.695205688476562
2014-09-25,30.325958251953125
2014-09-26,30.29384994506836
2014-09-29,31.18484115600586
2014-09-30,31.602249145507812
2014-10-01,32.09993362426758
2014-10-02,32.77417755126953
2014-10-03,33.472537994384766
2014-10-06,33.32804489135742
2014-10-07,32.950775146484375
2014-10-08,33.32804489135742
2014-10-09,32.878543853759766
2014-10-10,32.44507598876953
2014-10-13,31.578170776367188
2014-10-14,31.7226619720459
2014-10-15,31.18484115600586
2014-10-16,29.796180725097656
2014-10-17,30.149364471435547
2014-10-20,30.78349494934082
2014-10-21,31.313282012939453
2014-10-22,30.944040298461914
2014-10-23,30.759410858154297
2014-10-24,31.096548080444336
2014-10-27,31.144716262817383
2014-10-28,31.594234466552734
2014-10-29,31.273147583007812
2014-10-30,31.80292320251465
2014-10-31,32.38889694213867
2014-11-03,32.77417755126953
2014-11-04,32.93472671508789
2014-11-05,33.2798957824707
2014-11-06,33.336082458496094
2014-11-07,32.998939514160156
2014-11-10,32.701942443847656
2014-11-11,32.62971115112305
2014-11-12,32.003597259521484
2014-11-13,33.05513381958008
2014-11-14,32.63773727416992
2014-11-17,34.54013442993164
2014-11-18,34.235103607177734
2014-11-19,34.660526275634766
2014-11-20,34.16286087036133
2014-11-21,33.92205047607422
2014-11-24,33.11132049560547
2014-11-25,33.2397575378418
2014-11-26,33.851287841796875
2014-11-28,34.068538665771484
2014-12-01,33.23976135253906
2014-12-02,33.151241302490234
2014-12-03,33.392642974853516
2014-12-04,32.74893569946289
2014-12-05,33.513336181640625
2014-12-08,33.23976135253906
2014-12-09,33.151241302490234
2014-12-10,32.676509857177734
2014-12-11,33.577701568603516
2014-12-12,32.829376220703125
2014-12-15,33.167335510253906
2014-12-16,31.855772018432617
2014-12-17,31.75116729736328
2014-12-18,31.960369110107422
2014-12-19,32.36268997192383
2014-12-22,32.98226547241211
2014-12-23,33.17538833618164
2014-12-24,32.45121383666992
2014-12-26,32.330509185791016
2014-12-29,32.3707389831543
2014-12-30,32.53166580200195
2014-12-31,32.258094787597656
2015-01-02,32.145442962646484
2015-01-05,31.405174255371094
2015-01-06,31.590234756469727
2015-01-07,31.97646713256836
2015-01-08,33.151241302490234
2015-01-09,32.46730422973633
2015-01-12,31.46149444580078
2015-01-13,31.260347366333008
2015-01-14,32.064971923828125
2015-01-15,32.258094787597656
2015-01-16,32.47534942626953
2015-01-20,32.43510437011719
2015-01-21,32.75696563720703
2015-01-22,33.070777893066406
2015-01-23,33.20757293701172
2015-01-26,33.23976135253906
2015-01-27,33.03858184814453
2015-01-28,32.330509185791016
2015-01-29,32.354644775390625
2015-01-30,31.413217544555664
2015-02-02,31.839683532714844
2015-02-03,31.276439666748047
2015-02-04,31.582189559936523
2015-02-05,32.2017707824707
2015-02-06,31.99256706237793
2015-02-09,32.00059509277344
2015-02-10,32.75696563720703
2015-02-11,32.3707389831543
2015-02-12,32.821346282958984
2015-02-13,32.74893569946289
2015-02-17,32.69260025024414
2015-02-18,33.08687973022461
2015-02-19,33.26388931274414
2015-02-20,33.52942657470703
2015-02-23,33.368499755859375
2015-02-24,33.392642974853516
2015-02-25,33.31198501586914
2015-02-26,32.96514892578125
2015-02-27,33.320045471191406
2015-03-02,34.01371765136719
2015-03-03,34.191165924072266
2015-03-04,33.39263916015625
2015-03-05,32.71509552001953
2015-03-06,32.795772552490234
2015-03-09,32.61831283569336
2015-03-10,32.085960388183594
2015-03-11,30.28728485107422
2015-03-12,30.295337677001953
2015-03-13,30.182415008544922
2015-03-16,30.72283935546875
2015-03-17,31.22292137145996
2015-03-18,31.940780639648438
2015-03-19,32.12629318237305
2015-03-20,32.440860748291016
2015-03-23,32.10210418701172
2015-03-24,31.214862823486328
2015-03-25,30.8922176361084
2015-03-26,30.779306411743164
2015-03-27,30.779306411743164
2015-03-30,31.053539276123047
2015-03-31,30.8922176361084
2015-04-01,30.97288703918457
2015-04-02,31.158388137817383
2015-04-06,31.384244918823242
2015-04-07,31.50522232055664
2015-04-08,31.17452621459961
2015-04-09,31.190662384033203
2015-04-10,31.76334571838379
2015-04-13,31.63426971435547
2015-04-14,32.1827507019043
2015-04-15,31.932708740234375
2015-04-16,31.723003387451172
2015-04-17,31.481029510498047
2015-04-20,31.04547119140625
2015-04-21,30.738977432250977
2015-04-22,30.795438766479492
2015-04-23,30.884157180786133
2015-04-24,31.17452621459961
2015-04-27,31.376171112060547
2015-04-28,31.706884384155273
2015-04-29,31.626205444335938
2015-04-30,31.860124588012695
2015-05-01,32.65864562988281
2015-05-04,33.14259719848633
2015-05-05,32.80384063720703
2015-05-06,32.545719146728516
2015-05-07,32.5779914855957
2015-05-08,33.27972412109375
2015-05-11,33.36843490600586
2015-05-12,33.005470275878906
2015-05-13,33.16679382324219
2015-05-14,33.6507568359375
2015-05-15,33.9653205871582
2015-05-18,34.02983474731445
2015-05-19,34.65092086791992
2015-05-20,35.02193832397461
2015-05-21,35.078407287597656
2015-05-22,34.64284896850586
2015-05-26,34.79608917236328
2015-05-27,34.46540832519531
2015-05-28,34.2390251159668
2015-05-29,34.31987762451172
2015-06-01,34.133914947509766
2015-06-02,34.174346923828125
2015-06-03,33.76200485229492
2015-06-04,33.43862533569336
2015-06-05,33.09907150268555
2015-06-08,32.929283142089844
2015-06-09,33.276939392089844
2015-06-10,33.47096633911133
2015-06-11,33.40629196166992
2015-06-12,33.624568939208984
2015-06-15,33.673091888427734
2015-06-16,33.88328170776367
2015-06-17,34.1258430480957
2015-06-18,34.20668029785156
2015-06-19,34.78070068359375
2015-06-22,34.95048141479492
2015-06-23,35.62152099609375
2015-06-24,36.38957214355469
2015-06-25,36.098514556884766
2015-06-26,35.24961471557617
2015-06-29,34.724117279052734
2015-06-30,34.46540832519531
2015-07-01,34.73219299316406
2015-07-02,34.70793151855469
2015-07-06,34.41687774658203
2015-07-07,34.845375061035156
2015-07-08,34.45730972290039
2015-07-09,34.49774169921875
2015-07-10,34.74837112426758
2015-07-13,35.346641540527344
2015-07-14,35.597259521484375
2015-07-15,35.12026596069336
2015-07-16,35.12834548950195
2015-07-17,34.716026306152344
2015-07-20,34.610923767089844
2015-07-21,34.39263153076172
2015-07-22,34.8696403503418
2015-07-23,34.8696403503418
2015-07-24,34.67561340332031
2015-07-27,34.49774169921875
2015-07-28,35.07176971435547
2015-07-29,35.427486419677734
2015-07-30,35.8802375793457
2015-07-31,35.855979919433594
2015-08-03,32.30677032470703
2015-08-04,33.61651611328125
2015-08-05,33.47096633911133
2015-08-06,34.01264190673828
2015-08-07,33.834781646728516
2015-08-10,34.64326858520508
2015-08-11,33.91563034057617
2015-08-12,34.182430267333984
2015-08-13,34.19860076904297
2015-08-14,34.36030197143555
2015-08-17,34.64326858520508
2015-08-18,34.65943145751953
2015-08-19,34.910064697265625
2015-08-20,35.12834548950195
2015-08-21,33.68925094604492
2015-08-24,32.47654724121094
2015-08-25,32.136985778808594
2015-08-26,32.99396896362305
2015-08-27,34.230934143066406
2015-08-28,34.538883209228516
2015-08-31,34.26335144042969
2015-09-01,33.55020523071289
2015-09-02,34.03645324707031
2015-09-03,34.595611572265625
2015-09-04,34.14180374145508
2015-09-08,34.66044235229492
2015-09-09,34.44164276123047
2015-09-10,34.72528076171875
2015-09-11,35.14667892456055
2015-09-14,35.089962005615234
2015-09-15,35.438411712646484
2015-09-16,35.349273681640625
2015-09-17,35.39789581298828
2015-09-18,34.75770568847656
2015-09-21,34.571292877197266
2015-09-22,33.955406188964844
2015-09-23,34.15800476074219
2015-09-24,34.830631256103516
2015-09-25,35.12237548828125
2015-09-28,33.89867401123047
2015-09-29,33.89057159423828
2015-09-30,34.92787170410156
2015-10-01,35.38979721069336
2015-10-02,35.97327423095703
2015-10-05,36.39468765258789
2015-10-06,36.12724685668945
2015-10-07,36.15967559814453
2015-10-08,37.2699089050293
2015-10-09,37.545448303222656
2015-10-12,38.128910064697266
2015-10-13,36.83230209350586
2015-10-14,35.89223861694336
2015-10-15,35.600502014160156
2015-10-16,36.71074295043945
2015-10-19,37.42387390136719
2015-10-20,37.350948333740234
2015-10-21,37.46440124511719
2015-10-22,38.23426055908203
2015-10-23,38.44497299194336
2015-10-26,36.54865264892578
2015-10-27,36.305545806884766
2015-10-28,36.44329833984375
2015-10-29,35.53565979003906
2015-10-30,35.94896697998047
2015-11-02,36.289337158203125
2015-11-03,36.7431526184082
2015-11-04,36.58916473388672
2015-11-05,36.95384979248047
2015-11-06,36.8728141784668
2015-11-09,36.508140563964844
2015-11-10,36.66211700439453
2015-11-11,36.31364822387695
2015-11-12,35.3411750793457
2015-11-13,34.92787170410156
2015-11-16,35.81121063232422
2015-11-17,35.60860824584961
2015-11-18,36.54865264892578
2015-11-19,36.029998779296875
2015-11-20,35.37359619140625
2015-11-23,38.97172164916992
2015-11-24,39.78213119506836
2015-11-25,40.39802169799805
2015-11-27,41.088924407958984
2015-11-30,40.64187240600586
2015-12-01,41.170223236083984
2015-12-02,41.113311767578125
2015-12-03,41.84486389160156
2015-12-04,42.3000602722168
2015-12-07,42.10496520996094
2015-12-08,42.763370513916016
2015-12-09,43.08851623535156
2015-12-10,43.41365051269531
2015-12-11,42.690216064453125
2015-12-14,42.84465789794922
2015-12-15,43.852569580078125
2015-12-16,43.771297454833984
2015-12-17,42.982852935791016
2015-12-18,42.714595794677734
2015-12-21,43.21856689453125
2015-12-22,43.559940338134766
2015-12-23,43.730655670166016
2015-12-24,43.844444274902344
2015-12-28,43.51118469238281
2015-12-29,43.81193542480469
2015-12-30,43.71438980102539
2015-12-31,43.34861755371094
2016-01-04,43.0478630065918
2016-01-05,42.51139450073242
2016-01-06,42.478885650634766
2016-01-07,42.40572738647461
2016-01-08,42.51139450073242
2016-01-11,42.852787017822266
2016-01-12,43.55182647705078
2016-01-13,43.177913665771484
2016-01-14,43.00722885131836
2016-01-15,41.85299301147461
2016-01-19,40.38175964355469
2016-01-20,40.60934829711914
2016-01-21,41.46284103393555
2016-01-22,41.6335334777832
2016-01-25,41.69043731689453
2016-01-26,42.67396545410156
2016-01-27,42.15375518798828
2016-01-28,42.74713134765625
2016-01-29,43.37300109863281
2016-02-01,44.14519119262695
2016-02-02,43.080379486083984
2016-02-03,43.01534652709961
2016-02-04,42.22690200805664
2016-02-05,46.41300582885742
2016-02-08,48.900291442871094
2016-02-09,49.46115493774414
2016-02-10,50.05452346801758
2016-02-11,48.810882568359375
2016-02-12,48.90842819213867
2016-02-16,50.241477966308594
2016-02-17,50.72917938232422
2016-02-18,51.17624282836914
2016-02-19,51.18436050415039
2016-02-22,52.10287857055664
2016-02-23,52.66373062133789
2016-02-24,53.143306732177734
2016-02-25,54.045570373535156
2016-02-26,53.09238815307617
2016-02-29,52.750213623046875
2016-03-01,53.42640686035156
2016-03-02,53.59748840332031
2016-03-03,53.78486251831055
2016-03-04,52.921302795410156
2016-03-07,53.516014099121094
2016-03-08,53.31235122680664
2016-03-09,53.833740234375
2016-03-10,54.28996658325195
2016-03-11,55.14537811279297
2016-03-14,54.7624626159668
2016-03-15,54.30625915527344
2016-03-16,54.623966217041016
2016-03-17,54.754329681396484
2016-03-18,54.729881286621094
2016-03-21,54.38772964477539
2016-03-22,54.330684661865234
2016-03-23,54.94171142578125
2016-03-24,54.49363327026367
2016-03-28,54.97428512573242
2016-03-29,55.153526306152344
2016-03-30,55.03944778442383
2016-03-31,54.30625915527344
2016-04-01,55.47123718261719
2016-04-04,55.2105598449707
2016-04-05,54.94171142578125
2016-04-06,55.43050765991211
2016-04-07,55.267555236816406
2016-04-08,55.48754119873047
2016-04-11,54.94171142578125
2016-04-12,55.699344635009766
2016-04-13,53.46714401245117
2016-04-14,52.67691421508789
2016-04-15,53.222740173339844
2016-04-18,53.59748840332031
2016-04-19,53.21458053588867
2016-04-20,51.8703727722168
2016-04-21,51.275657653808594
2016-04-22,51.381561279296875
2016-04-25,52.20439147949219
2016-04-26,52.69318771362305
2016-04-27,53.222740173339844
2016-04-28,53.37752151489258
2016-04-29,53.62192153930664
2016-05-02,54.314395904541016
2016-05-03,54.06184387207031
2016-05-04,54.330684661865234
2016-05-05,54.07814407348633
2016-05-06,54.786903381347656
2016-05-09,55.59343719482422
2016-05-10,56.43255615234375
2016-05-11,55.788970947265625
2016-05-12,55.927452087402344
2016-05-13,56.0089225769043
2016-05-16,55.68305587768555
2016-05-17,54.175899505615234
2016-05-18,53.43455505371094
2016-05-19,52.97018814086914
2016-05-20,52.71762466430664
2016-05-23,52.937591552734375
2016-05-24,53.035362243652344
2016-05-25,52.774662017822266
2016-05-26,53.06793975830078
2016-05-27,53.133270263671875
2016-05-31,52.079917907714844
2016-06-01,52.51266860961914
2016-06-02,51.11637878417969
2016-06-03,51.61446762084961
2016-06-06,49.71190643310547
2016-06-07,49.67924118041992
2016-06-08,48.797359466552734
2016-06-09,50.03852462768555
2016-06-10,49.45877456665039
2016-06-13,48.93617248535156
2016-06-14,49.230140686035156
2016-06-15,49.28728485107422
2016-06-16,50.21001052856445
2016-06-17,49.98954391479492
2016-06-20,50.04668426513672
2016-06-21,50.77341842651367
2016-06-22,51.181705474853516
2016-06-23,51.736961364746094
2016-06-24,51.90843963623047
2016-06-27,53.27208709716797
2016-06-28,52.42286682128906
2016-06-29,52.44736099243164
2016-06-30,54.53775405883789
2016-07-01,53.90899658203125
2016-07-05,54.45608139038086
2016-07-06,55.2481575012207
2016-07-07,55.2481575012207
2016-07-08,56.27702331542969
2016-07-11,55.9095573425293
2016-07-12,56.064720153808594
2016-07-13,56.51380920410156
2016-07-14,57.03641128540039
2016-07-15,56.80777359008789
2016-07-18,57.06907653808594
2016-07-19,58.040775299072266
2016-07-20,57.70595932006836
2016-07-21,58.08159255981445
2016-07-22,59.110450744628906
2016-07-25,59.8616943359375
2016-07-26,59.44524002075195
2016-07-27,58.92265319824219
2016-07-28,59.64937973022461
2016-07-29,60.09849548339844
2016-08-01,60.65375900268555
2016-08-02,60.00050735473633
2016-08-03,59.58405303955078
2016-08-04,60.065818786621094
2016-08-05,60.13114547729492
2016-08-08,60.48226547241211
2016-08-09,60.80889129638672
2016-08-10,60.94770812988281
2016-08-11,60.89055633544922
2016-08-12,61.54378890991211
2016-08-15,61.315147399902344
2016-08-16,60.629249572753906
2016-08-17,60.73542785644531
2016-08-18,61.26615905761719
2016-08-19,61.14369583129883
2016-08-22,61.73160171508789
2016-08-23,61.421321868896484
2016-08-24,61.24164962768555
2016-08-25,61.62545394897461
2016-08-26,61.315147399902344
2016-08-29,62.08270263671875
2016-08-30,61.71453094482422
2016-08-31,61.8291015625
2016-09-01,61.75546646118164
2016-09-02,62.54088592529297
2016-09-06,62.24636459350586
2016-09-07,61.59183120727539
2016-09-08,61.11726379394531
2016-09-09,59.12095260620117
2016-09-12,60.40546798706055
2016-09-13,60.02910614013672
2016-09-14,59.8082160949707
2016-09-15,60.21729278564453
2016-09-16,59.930931091308594
2016-09-19,60.732757568359375
2016-09-20,61.00273132324219
2016-09-21,61.92727279663086
2016-09-22,62.80271530151367
2016-09-23,62.39362335205078
2016-09-26,62.08271789550781
2016-09-27,61.95182800292969
2016-09-28,62.19724655151367
2016-09-29,61.2236442565918
2016-09-30,61.092742919921875
2016-10-03,61.444549560546875
2016-10-04,60.27458953857422
2016-10-05,60.35637664794922
2016-10-06,60.855491638183594
2016-10-07,55.430992126464844
2016-10-10,57.68096160888672
2016-10-11,58.40095520019531
2016-10-12,58.54822540283203
2016-10-13,58.9327507019043
2016-10-14,58.56460189819336
2016-10-17,58.54005813598633
2016-10-18,58.54822540283203
2016-10-19,57.65642547607422
2016-10-20,57.116432189941406
2016-10-21,56.8955078125
2016-10-24,57.1328010559082
2016-10-25,56.4864387512207
2016-10-26,56.18370819091797
2016-10-27,56.38008117675781
2016-10-28,57.05915069580078
2016-10-31,57.96733856201172
2016-11-01,58.163700103759766
2016-11-02,57.5255126953125
2016-11-03,57.24734115600586
2016-11-04,54.964630126953125
2016-11-07,56.77280807495117
2016-11-08,57.517337799072266
2016-11-09,56.87913131713867
2016-11-10,54.195556640625
2016-11-11,54.441009521484375
2016-11-14,56.02826690673828
2016-11-15,56.29007339477539
2016-11-16,56.47007369995117
2016-11-17,54.571922302246094
2016-11-18,55.1119270324707
2016-11-21,47.1265754699707
2016-11-22,48.23928451538086
2016-11-23,47.99383544921875
2016-11-25,48.80382537841797
2016-11-28,47.732025146484375
2016-11-29,48.42605209350586
2016-11-30,46.66017532348633
2016-12-01,46.1345329284668
2016-12-02,46.857303619384766
2016-12-05,47.03799819946289
2016-12-06,47.13655471801758
2016-12-07,48.31106185913086
2016-12-08,50.58616638183594
2016-12-09,50.857215881347656
2016-12-12,51.04611587524414
2016-12-13,51.53071594238281
2016-12-14,51.037906646728516
2016-12-15,51.25145721435547
2016-12-16,51.28430938720703
2016-12-19,51.19396209716797
2016-12-20,50.840782165527344
2016-12-21,50.898277282714844
2016-12-22,50.709373474121094
2016-12-23,51.37465286254883
2016-12-27,51.28430938720703
2016-12-28,50.63545227050781
2016-12-29,51.04611587524414
2016-12-30,50.66010284423828
2017-01-03,51.39929962158203
2017-01-04,52.13029098510742
2017-01-05,52.401329040527344
2017-01-06,52.007083892822266
2017-01-09,51.456790924072266
2017-01-10,50.27405548095703
2017-01-11,50.479393005371094
2017-01-12,50.66830062866211
2017-01-13,50.91470718383789
2017-01-17,51.185752868652344
2017-01-18,51.53071594238281
2017-01-19,51.20216751098633
2017-01-20,51.39107894897461
2017-01-23,50.717586517333984
2017-01-24,51.218597412109375
2017-01-25,51.44036865234375
2017-01-26,50.68474197387695
2017-01-27,51.55534362792969
2017-01-30,51.39107894897461
2017-01-31,51.571773529052734
2017-02-01,52.811988830566406
2017-02-02,53.53476333618164
2017-02-03,53.707252502441406
2017-02-06,51.85102844238281
2017-02-07,53.09946823120117
2017-02-08,53.428001403808594
2017-02-09,53.707252502441406
2017-02-10,53.43621826171875
2017-02-13,53.633331298828125
2017-02-14,53.38692855834961
2017-02-15,53.6579704284668
2017-02-16,53.30480194091797
2017-02-17,53.60048294067383
2017-02-21,51.99885940551758
2017-02-22,51.924949645996094
2017-02-23,51.59640884399414
2017-02-24,51.481422424316406
2017-02-27,51.40312194824219
2017-02-28,51.5679931640625
2017-03-01,52.91982650756836
2017-03-02,52.01309585571289
2017-03-03,52.425254821777344
2017-03-06,51.09814453125
2017-03-07,51.015689849853516
2017-03-08,51.04043197631836
2017-03-09,51.345420837402344
2017-03-10,52.38404083251953
2017-03-13,52.425254821777344
2017-03-14,51.65864562988281
2017-03-15,52.01309585571289
2017-03-16,51.10637664794922
2017-03-17,50.9744873046875
2017-03-20,51.40312194824219
2017-03-21,51.32068634033203
2017-03-22,51.69985580444336
2017-03-23,51.37839889526367
2017-03-24,51.576229095458984
2017-03-27,50.9744873046875
2017-03-28,50.95799255371094
2017-03-29,51.0074577331543
2017-03-30,50.809627532958984
2017-03-31,50.86733627319336
2017-04-03,51.08987808227539
2017-04-04,51.16407012939453
2017-04-05,51.065162658691406
2017-04-06,51.617431640625
2017-04-07,51.23826217651367
2017-04-10,51.64216613769531
2017-04-11,51.81526565551758
2017-04-12,52.96928024291992
2017-04-13,52.31809616088867
2017-04-17,53.13414764404297
2017-04-18,53.777095794677734
2017-04-19,53.27427673339844
2017-04-20,53.61223220825195
2017-04-21,53.69465255737305
2017-04-24,53.9007453918457
2017-04-25,53.68641662597656
2017-04-26,53.19184112548828
2017-04-27,53.257781982421875
2017-04-28,52.96928024291992
2017-05-01,52.647804260253906
2017-05-02,52.112022399902344
2017-05-03,51.64216613769531
2017-05-04,51.90594482421875
2017-05-05,52.20269775390625
2017-05-08,49.02914810180664
2017-05-09,47.71028137207031
2017-05-10,47.842166900634766
2017-05-11,47.85041046142578
2017-05-12,48.007022857666016
2017-05-15,47.86688995361328
2017-05-16,47.685550689697266
2017-05-17,47.82567596435547
2017-05-18,47.66905212402344
2017-05-19,48.27080154418945
2017-05-22,48.17188262939453
2017-05-23,48.155399322509766
2017-05-24,48.163639068603516
2017-05-25,47.89162063598633
2017-05-26,48.089454650878906
2017-05-30,47.94464111328125
2017-05-31,47.448158264160156
2017-06-01,48.39149475097656
2017-06-02,47.90325927734375
2017-06-05,48.21770477294922
2017-06-06,49.12794494628906
2017-06-07,50.0381965637207
2017-06-08,50.079559326171875
2017-06-09,50.26988220214844
2017-06-12,50.70016860961914
2017-06-13,51.61868667602539
2017-06-14,51.72625732421875
2017-06-15,51.27113723754883
2017-06-16,50.98151779174805
2017-06-19,50.94015121459961
2017-06-20,50.79947280883789
2017-06-21,50.791194915771484
2017-06-22,51.072547912597656
2017-06-23,51.95795822143555
2017-06-26,51.93313217163086
2017-06-27,51.056007385253906
2017-06-28,50.94841766357422
2017-06-29,50.94841766357422
2017-06-30,51.8255615234375
2017-07-03,51.7841911315918
2017-07-05,50.94841766357422
2017-07-06,49.82303237915039
2017-07-07,49.831298828125
2017-07-10,49.05347442626953
2017-07-11,48.474220275878906
2017-07-12,49.58305358886719
2017-07-13,50.3857307434082
2017-07-14,50.79947280883789
2017-07-17,51.03116226196289
2017-07-18,50.344356536865234
2017-07-19,50.58433151245117
2017-07-20,50.41883850097656
2017-07-21,51.20494842529297
2017-07-24,50.98151779174805
2017-07-25,51.9000358581543
2017-07-26,52.15654754638672
2017-07-27,52.429622650146484
2017-07-28,52.131736755371094
2017-07-31,52.429622650146484
2017-08-01,52.04898452758789
2017-08-02,52.65304946899414
2017-08-03,52.330326080322266
2017-08-04,52.37998580932617
2017-08-07,55.35892868041992
2017-08-08,53.80324935913086
2017-08-09,53.50535202026367
2017-08-10,53.67913818359375
2017-08-11,54.24182891845703
2017-08-14,54.49005126953125
2017-08-15,54.58110046386719
2017-08-16,54.3245735168457
2017-08-17,53.70396041870117
2017-08-18,53.902549743652344
2017-08-21,53.87772750854492
2017-08-22,53.74533462524414
2017-08-23,53.422611236572266
2017-08-24,52.84336853027344
2017-08-25,52.33860397338867
2017-08-28,51.75935745239258
2017-08-29,51.453189849853516
2017-08-30,51.89750671386719
2017-08-31,52.5702018737793
2017-09-01,53.59170150756836
2017-09-05,53.54188537597656
2017-09-06,53.940521240234375
2017-09-07,53.69136428833008
2017-09-08,54.30593490600586
2017-09-11,54.397281646728516
2017-09-12,54.66304397583008
2017-09-13,54.77100372314453
2017-09-14,55.07828903198242
2017-09-15,55.535057067871094
2017-09-18,55.983524322509766
2017-09-19,54.986942291259766
2017-09-20,54.629817962646484
2017-09-21,54.256103515625
2017-09-22,54.322547912597656
2017-09-25,54.52186965942383
2017-09-26,54.671348571777344
2017-09-27,54.96201705932617
2017-09-28,54.355751037597656
2017-09-29,58.50822067260742
2017-10-02,58.95668411254883
2017-10-03,59.247371673583984
2017-10-04,59.49649429321289
2017-10-05,59.02313995361328
2017-10-06,58.68263244628906
2017-10-09,58.66602325439453
2017-10-10,58.225860595703125
2017-10-11,58.167720794677734
2017-10-12,58.798919677734375
2017-10-13,58.308902740478516
2017-10-16,58.59128189086914
2017-10-17,58.91516876220703
2017-10-18,59.421775817871094
2017-10-19,59.30551528930664
2017-10-20,59.4134635925293
2017-10-23,59.3968505859375
2017-10-24,59.09788131713867
2017-10-25,59.039737701416016
2017-10-26,59.21416091918945
2017-10-27,58.99822235107422
2017-10-30,59.35532760620117
2017-10-31,60.551239013671875
2017-11-01,60.883419036865234
2017-11-02,60.75055694580078
2017-11-03,60.459877014160156
2017-11-06,59.94498062133789
2017-11-07,60.700721740722656
2017-11-08,61.45646667480469
2017-11-09,61.306983947753906
2017-11-10,61.57273483276367
2017-11-13,62.77694320678711
2017-11-14,63.17559051513672
2017-11-15,63.29186248779297
2017-11-16,64.16388702392578
2017-11-17,64.75353240966797
2017-11-20,65.57569885253906
2017-11-21,65.65875244140625
2017-11-22,66.13215637207031
2017-11-24,66.82978820800781
2017-11-27,67.46923065185547
2017-11-28,67.39450073242188
2017-11-29,68.11703491210938
2017-11-30,68.5588150024414
2017-12-01,68.67547607421875
2017-12-04,69.65074157714844
2017-12-05,69.47569274902344
2017-12-06,69.42568969726562
2017-12-07,69.033935546875
2017-12-08,69.70075988769531
2017-12-11,68.85054779052734
2017-12-12,68.90888977050781
2017-12-13,68.93389129638672
2017-12-14,67.27515411376953
2017-12-15,67.75027465820312
2017-12-18,69.05892181396484
2017-12-19,67.90032958984375
2017-12-20,67.79195404052734
2017-12-21,67.65025329589844
2017-12-22,67.20013427734375
2017-12-26,68.1253662109375
2017-12-27,67.9169921875
2017-12-28,67.97531127929688
2017-12-29,67.5751953125
2018-01-02,67.20013427734375
2018-01-03,66.44159698486328
2018-01-04,66.86669921875
2018-01-05,67.37517547607422
2018-01-08,68.10868072509766
2018-01-09,68.56713104248047
2018-01-10,67.51686096191406
2018-01-11,66.64999389648438
2018-01-12,66.59998321533203
2018-01-16,65.57472229003906
2018-01-17,66.05818176269531
2018-01-18,65.7497787475586
2018-01-19,66.84172058105469
2018-01-22,67.42520141601562
2018-01-23,67.62525939941406
2018-01-24,66.49996185302734
2018-01-25,66.51664733886719
2018-01-26,66.82504272460938
2018-01-29,65.77477264404297
2018-01-30,65.75809478759766
2018-01-31,63.44086837768555
2018-02-01,63.14912796020508
2018-02-02,62.090511322021484
2018-02-05,61.040260314941406
2018-02-06,61.84044647216797
2018-02-07,61.16529083251953
2018-02-08,61.61540985107422
2018-02-09,62.40726089477539
2018-02-12,62.12385940551758
2018-02-13,62.29057693481445
2018-02-14,63.21579360961914
2018-02-15,63.249141693115234
2018-02-16,63.357513427734375
2018-02-20,63.4575309753418
2018-02-21,62.849029541015625
2018-02-22,62.257232666015625
2018-02-23,62.582305908203125
2018-02-26,63.107452392578125
2018-02-27,62.14886474609375
2018-02-28,62.24930191040039
2018-03-01,61.44587326049805
2018-03-02,61.63835906982422
2018-03-05,61.59651565551758
2018-03-06,61.973114013671875
2018-03-07,62.37483215332031
2018-03-08,62.74308776855469
2018-03-09,63.34566116333008
2018-03-12,62.99416732788086
2018-03-13,63.287078857421875
2018-03-14,63.086212158203125
2018-03-15,61.705318450927734
2018-03-16,62.15724182128906
2018-03-19,62.04005813598633
2018-03-20,61.948001861572266
2018-03-21,61.671836853027344
2018-03-22,60.84329605102539
2018-03-23,59.87248229980469
2018-03-26,61.88105773925781
2018-03-27,61.95636749267578
2018-03-28,61.03577423095703
2018-03-29,61.253395080566406
