,PNW
2014-06-19,37.483856201171875
2014-06-20,37.212135314941406
2014-06-23,37.43082809448242
2014-06-24,37.570011138916016
2014-06-25,37.410953521728516
2014-06-26,37.318172454833984
2014-06-27,37.43082809448242
2014-06-30,38.33213806152344
2014-07-01,38.279117584228516
2014-07-02,37.73569107055664
2014-07-03,37.40433120727539
2014-07-07,37.37118911743164
2014-07-08,37.7621955871582
2014-07-09,37.45071792602539
2014-07-10,37.73569107055664
2014-07-11,37.6296501159668
2014-07-14,37.11273956298828
2014-07-15,37.11273956298828
2014-07-16,36.9404182434082
2014-07-17,36.841007232666016
2014-07-18,37.656150817871094
2014-07-21,37.7621955871582
2014-07-22,37.782073974609375
2014-07-23,37.676048278808594
2014-07-24,37.656150817871094
