,UPS
2015-02-18,73.93017578125
2015-02-19,73.79229736328125
2015-02-20,73.98098754882812
2015-02-23,73.84309387207031
2015-02-24,74.24217224121094
2015-02-25,73.98098754882812
2015-02-26,73.90840911865234
2015-02-27,73.81407928466797
2015-03-02,73.95918273925781
2015-03-03,73.64720153808594
2015-03-04,72.86355590820312
2015-03-05,73.08123779296875
2015-03-06,73.00867462158203
2015-03-09,72.95787811279297
2015-03-10,72.17427062988281
2015-03-11,71.63004302978516
2015-03-12,72.31935119628906
2015-03-13,71.49220275878906
2015-03-16,72.74748229980469
2015-03-17,72.2685775756836
2015-03-18,72.74748229980469
2015-03-19,72.49349975585938
2015-03-20,72.74018096923828
2015-03-23,72.47172546386719
2015-03-24,72.02188873291016
2015-03-25,70.7158203125
2015-03-26,70.12081909179688
2015-03-27,70.08453369140625
2015-03-30,70.57794189453125
2015-03-31,70.33850860595703
2015-04-01,70.04827880859375
2015-04-02,69.99746704101562
2015-04-06,70.26594543457031
2015-04-07,70.14984893798828
2015-04-08,70.14260864257812
2015-04-09,70.16436004638672
2015-04-10,70.22968292236328
2015-04-13,69.76528930664062
2015-04-14,70.05550384521484
2015-04-15,70.10631561279297
2015-04-16,69.75804138183594
2015-04-17,69.20658874511719
2015-04-20,70.7158203125
2015-04-21,70.82466125488281
2015-04-22,71.20919036865234
2015-04-23,71.26725006103516
2015-04-24,71.1801986694336
2015-04-27,70.69403839111328
2015-04-28,73.11749267578125
2015-04-29,73.46578979492188
2015-04-30,72.943359375
2015-05-01,73.56012725830078
2015-05-04,73.59639739990234
2015-05-05,72.63861846923828
2015-05-06,71.99285888671875
2015-05-07,72.29759216308594
2015-05-08,72.81999969482422
2015-05-11,72.943359375
2015-05-12,72.53704833984375
2015-05-13,72.14521789550781
2015-05-14,73.585205078125
2015-05-15,74.65241241455078
2015-05-18,74.49156188964844
2015-05-19,74.61585235595703
2015-05-20,74.52812957763672
2015-05-21,74.59391784667969
2015-05-22,74.14071655273438
2015-05-26,73.47554016113281
2015-05-27,73.76793670654297
2015-05-28,73.00045013427734
2015-05-29,72.52534484863281
2015-06-01,72.71536254882812
2015-06-02,72.6788330078125
2015-06-03,73.53404235839844
2015-06-04,73.16856384277344
2015-06-05,73.46826171875
2015-06-08,72.56187438964844
2015-06-09,72.81768798828125
2015-06-10,73.43170166015625
2015-06-11,73.82640838623047
2015-06-12,73.13935089111328
2015-06-15,73.06623077392578
2015-06-16,73.35131072998047
2015-06-17,73.4024429321289
2015-06-18,74.11878204345703
2015-06-19,73.70945739746094
2015-06-22,74.11149597167969
2015-06-23,73.64366912841797
2015-06-24,72.64958190917969
2015-06-25,72.3206558227539
2015-06-26,72.62034606933594
2015-06-29,71.12918853759766
2015-06-30,70.83683013916016
2015-07-01,70.85875701904297
2015-07-02,71.04879760742188
2015-07-06,70.6540756225586
2015-07-07,71.2680892944336
2015-07-08,69.7988510131836
2015-07-09,69.98888397216797
2015-07-10,70.87335205078125
2015-07-13,71.4581527709961
2015-07-14,71.53854370117188
2015-07-15,71.0341567993164
2015-07-16,71.25345611572266
2015-07-17,71.34117126464844
2015-07-20,71.33385467529297
2015-07-21,71.60430908203125
2015-07-22,71.07073211669922
2015-07-23,70.25205993652344
2015-07-24,69.25794219970703
2015-07-27,69.5284194946289
2015-07-28,73.05160522460938
2015-07-29,73.74600219726562
2015-07-30,74.11878204345703
2015-07-31,74.82051086425781
2015-08-03,75.1055908203125
2015-08-04,75.02518463134766
2015-08-05,75.24445343017578
2015-08-06,74.87165832519531
2015-08-07,74.65970611572266
2015-08-10,75.60264587402344
2015-08-11,75.2810287475586
2015-08-12,75.15674591064453
2015-08-13,74.97271728515625
2015-08-14,75.62789154052734
2015-08-17,75.7530746459961
2015-08-18,75.6500015258789
2015-08-19,75.31871032714844
2015-08-20,74.39112854003906
2015-08-21,72.98500061035156
2015-08-24,70.31267547607422
2015-08-25,69.53972625732422
2015-08-26,71.13720703125
2015-08-27,72.99238586425781
2015-08-28,72.61692810058594
2015-08-31,71.88810729980469
2015-09-01,70.08445739746094
2015-09-02,71.19609832763672
2015-09-03,71.2402572631836
2015-09-04,70.15808868408203
2015-09-08,72.09423828125
2015-09-09,71.44639587402344
2015-09-10,71.27706146240234
2015-09-11,71.54210662841797
2015-09-14,71.41694641113281
2015-09-15,74.00094604492188
2015-09-16,73.67704010009766
2015-09-17,74.0745620727539
2015-09-18,72.38134765625
2015-09-21,73.3604736328125
2015-09-22,72.52122497558594
2015-09-23,71.8292007446289
2015-09-24,71.77769470214844
2015-09-25,72.70526123046875
2015-09-28,71.60833740234375
2015-09-29,72.24883270263672
2015-09-30,72.65375518798828
2015-10-01,72.57276916503906
2015-10-02,73.16169738769531
2015-10-05,74.74449920654297
2015-10-06,74.67086029052734
2015-10-07,75.26718139648438
2015-10-08,76.10640716552734
2015-10-09,76.3272933959961
2015-10-12,76.86468505859375
2015-10-13,76.04755401611328
2015-10-14,75.72361755371094
2015-10-15,76.41559600830078
2015-10-16,76.52604675292969
2015-10-19,76.75425720214844
2015-10-20,76.97513580322266
2015-10-21,77.49044799804688
2015-10-22,78.35177612304688
2015-10-23,78.62417602539062
2015-10-26,78.16770935058594
2015-10-27,75.90032196044922
2015-10-28,75.5542984008789
2015-10-29,76.17268371582031
2015-10-30,75.8414077758789
2015-11-02,76.98248291015625
2015-11-03,76.9162368774414
2015-11-04,76.56285095214844
2015-11-05,76.73218536376953
2015-11-06,77.29167175292969
2015-11-09,76.57022094726562
2015-11-10,76.81314086914062
2015-11-11,77.15180206298828
2015-11-12,76.06202697753906
2015-11-13,75.4541244506836
2015-11-16,76.46233367919922
2015-11-17,76.46233367919922
2015-11-18,76.86266326904297
2015-11-19,77.1740493774414
2015-11-20,77.1740493774414
2015-11-23,76.79596710205078
2015-11-24,76.65509796142578
2015-11-25,76.72180938720703
2015-11-27,77.23336029052734
2015-11-30,76.3659896850586
2015-12-01,77.38159942626953
2015-12-02,76.58097076416016
2015-12-03,75.83219909667969
2015-12-04,76.55132293701172
2015-12-07,75.95083618164062
2015-12-08,74.99451446533203
2015-12-09,74.47555541992188
2015-12-10,74.46814727783203
2015-12-11,72.25152587890625
2015-12-14,72.55546569824219
2015-12-15,73.31906127929688
2015-12-16,74.51261138916016
2015-12-17,74.13452911376953
2015-12-18,72.65184783935547
2015-12-21,71.82896423339844
2015-12-22,72.65184783935547
2015-12-23,72.08843231201172
2015-12-24,72.16255187988281
2015-12-28,71.9104995727539
2015-12-29,72.44426727294922
2015-12-30,71.97721099853516
2015-12-31,71.33966064453125
2016-01-04,70.30917358398438
2016-01-05,71.00605010986328
2016-01-06,69.99784088134766
2016-01-07,68.64859008789062
2016-01-08,67.75154876708984
2016-01-11,67.95171356201172
2016-01-12,68.94511413574219
2016-01-13,67.17328643798828
2016-01-14,67.57363891601562
2016-01-15,66.7507095336914
2016-01-19,66.98052215576172
2016-01-20,65.75733947753906
2016-01-21,66.03163146972656
2016-01-22,66.64693450927734
2016-01-25,66.29110717773438
2016-01-26,67.41051483154297
2016-01-27,67.36605834960938
2016-01-28,67.4624252319336
2016-01-29,69.09339141845703
2016-02-01,69.74577331542969
2016-02-02,70.19799041748047
2016-02-03,70.67245483398438
2016-02-04,71.35447692871094
2016-02-05,70.70210266113281
2016-02-08,72.13288879394531
2016-02-09,72.30342102050781
2016-02-10,71.25811004638672
2016-02-11,70.4945297241211
2016-02-12,72.09584045410156
2016-02-16,73.06700134277344
2016-02-17,72.87422943115234
2016-02-18,72.82941436767578
2016-02-19,72.76216888427734
2016-02-22,73.24790954589844
2016-02-23,72.46324920654297
2016-02-24,72.38851928710938
2016-02-25,73.02369689941406
2016-02-26,72.81446838378906
2016-02-29,72.14939880371094
2016-03-01,73.501953125
2016-03-02,73.80834197998047
2016-03-03,74.4435043334961
2016-03-04,75.02640533447266
2016-03-07,75.69894409179688
2016-03-08,75.19081115722656
2016-03-09,74.39867401123047
2016-03-10,74.63033294677734
2016-03-11,75.34022521972656
2016-03-14,75.69147491455078
2016-03-15,75.7885971069336
2016-03-16,75.97541809082031
2016-03-17,77.5297622680664
2016-03-18,78.45638275146484
2016-03-21,78.57595825195312
2016-03-22,78.3592300415039
2016-03-23,78.37417602539062
2016-03-24,78.7851791381836
2016-03-28,78.50868225097656
2016-03-29,79.28584289550781
2016-03-30,79.0093765258789
2016-03-31,78.81507110595703
2016-04-01,78.42650604248047
2016-04-04,78.37417602539062
2016-04-05,77.65680694580078
2016-04-06,78.21725463867188
2016-04-07,77.7090835571289
2016-04-08,77.9482192993164
2016-04-11,77.61194610595703
2016-04-12,78.6357192993164
2016-04-13,78.86737060546875
2016-04-14,78.52363586425781
2016-04-15,78.86737060546875
2016-04-18,79.34562683105469
2016-04-19,79.83885955810547
2016-04-20,79.33816528320312
2016-04-21,78.45638275146484
2016-04-22,78.8524398803711
2016-04-25,78.51616668701172
2016-04-26,79.38301849365234
2016-04-27,79.55487060546875
2016-04-28,78.39661407470703
2016-04-29,78.51616668701172
2016-05-02,78.28450775146484
2016-05-03,78.00052642822266
2016-05-04,77.0514907836914
2016-05-05,76.32664489746094
2016-05-06,76.30422973632812
2016-05-09,76.73766326904297
2016-05-10,77.45503997802734
2016-05-11,76.55831909179688
2016-05-12,76.648681640625
2016-05-13,75.79776000976562
2016-05-16,76.54324340820312
2016-05-17,76.12154388427734
2016-05-18,76.27970123291016
2016-05-19,76.27217102050781
2016-05-20,76.43782806396484
2016-05-23,76.12154388427734
2016-05-24,76.79174041748047
2016-05-25,77.03270721435547
2016-05-26,77.14566040039062
2016-05-27,77.54475402832031
2016-05-31,77.62759399414062
2016-06-01,77.47698211669922
2016-06-02,77.59745025634766
2016-06-03,77.65015411376953
2016-06-06,77.64262390136719
2016-06-07,78.21493530273438
2016-06-08,78.83240509033203
2016-06-09,79.0432357788086
2016-06-10,78.70435333251953
2016-06-13,78.041748046875
2016-06-14,78.10948944091797
2016-06-15,78.22998809814453
2016-06-16,78.4709701538086
2016-06-17,79.08088684082031
2016-06-20,79.89411163330078
2016-06-21,80.32333374023438
2016-06-22,79.78116607666016
2016-06-23,80.73751068115234
2016-06-24,78.6215591430664
2016-06-27,78.13961791992188
2016-06-28,78.83240509033203
2016-06-29,80.07484436035156
2016-06-30,81.11399841308594
2016-07-01,81.59593200683594
2016-07-05,81.66368865966797
2016-07-06,81.11399841308594
2016-07-07,81.2119140625
2016-07-08,82.46940612792969
2016-07-11,82.83840942382812
2016-07-12,83.04924774169922
2016-07-13,83.42575073242188
2016-07-14,83.96036529541016
2016-07-15,83.60646057128906
2016-07-18,83.50857543945312
2016-07-19,83.31280517578125
2016-07-20,83.27513885498047
2016-07-21,82.74803161621094
2016-07-22,83.1019287109375
2016-07-25,82.90616607666016
2016-07-26,83.1094741821289
2016-07-27,81.92725372314453
2016-07-28,81.87455749511719
2016-07-29,81.40015411376953
2016-08-01,81.33238983154297
2016-08-02,80.91822052001953
2016-08-03,81.54322814941406
2016-08-04,81.20436096191406
2016-08-05,81.91972351074219
2016-08-08,82.0477294921875
2016-08-09,82.56731414794922
2016-08-10,82.74051666259766
2016-08-11,83.50857543945312
2016-08-12,83.34931945800781
2016-08-15,83.3038101196289
2016-08-16,83.27349090576172
2016-08-17,83.59956359863281
2016-08-18,83.78916931152344
2016-08-19,83.84982299804688
2016-08-22,83.28864288330078
2016-08-23,82.99290466308594
2016-08-24,83.14456176757812
2016-08-25,82.90948486328125
2016-08-26,82.62133026123047
2016-08-29,82.75022888183594
2016-08-30,82.94740295410156
2016-08-31,82.82605743408203
2016-09-01,83.03840637207031
2016-09-02,83.10664367675781
2016-09-06,83.03840637207031
2016-09-07,83.02324676513672
2016-09-08,82.61372375488281
2016-09-09,81.62029266357422
2016-09-12,82.31798553466797
2016-09-13,81.03636932373047
2016-09-14,81.03636932373047
2016-09-15,81.20319366455078
2016-09-16,81.03636932373047
2016-09-19,81.23355102539062
2016-09-20,82.16629028320312
2016-09-21,83.15975189208984
2016-09-22,83.16731262207031
2016-09-23,82.81845092773438
2016-09-26,82.53788757324219
2016-09-27,83.4251480102539
2016-09-28,82.84881591796875
2016-09-29,82.06013488769531
2016-09-30,82.93222045898438
2016-10-03,82.79571533203125
2016-10-04,82.29519653320312
2016-10-05,82.78056335449219
2016-10-06,82.75022888183594
2016-10-07,82.50755310058594
2016-10-10,82.69715118408203
2016-10-11,82.43171691894531
2016-10-12,82.46204376220703
2016-10-13,82.12838745117188
2016-10-14,82.2193832397461
2016-10-17,81.92365264892578
2016-10-18,81.99947357177734
2016-10-19,81.93880462646484
2016-10-20,81.44587707519531
2016-10-21,81.26387786865234
2016-10-24,82.24214935302734
2016-10-25,81.77955627441406
2016-10-26,82.36348724365234
2016-10-27,81.9615707397461
2016-10-28,81.67338562011719
2016-10-31,81.71888732910156
2016-11-01,81.0212173461914
2016-11-02,81.06670379638672
2016-11-03,81.50655364990234
2016-11-04,81.09703826904297
2016-11-07,83.26589965820312
2016-11-08,84.95702362060547
2016-11-09,86.06430053710938
2016-11-10,86.53012084960938
2016-11-11,87.2326889038086
2016-11-14,86.22468566894531
2016-11-15,86.43085479736328
2016-11-16,86.14830780029297
2016-11-17,86.66759490966797
2016-11-18,87.12578582763672
2016-11-21,87.59161376953125
2016-11-22,87.53814697265625
2016-11-23,88.34001159667969
2016-11-25,88.78295135498047
2016-11-28,88.34764099121094
2016-11-29,88.79820251464844
2016-11-30,88.5232925415039
2016-12-01,88.91275024414062
2016-12-02,88.8516616821289
2016-12-05,89.01203155517578
2016-12-06,88.99677276611328
2016-12-07,90.58517456054688
2016-12-08,90.8600845336914
2016-12-09,91.33353424072266
2016-12-12,91.73828125
2016-12-13,91.76119995117188
2016-12-14,89.54660034179688
2016-12-15,89.56184387207031
2016-12-16,88.43927764892578
2016-12-19,89.33277130126953
2016-12-20,89.74514770507812
2016-12-21,88.66073608398438
2016-12-22,88.81348419189453
2016-12-23,88.56147003173828
2016-12-27,88.68366241455078
2016-12-28,87.97346496582031
2016-12-29,87.80545043945312
2016-12-30,87.5457992553711
2017-01-03,87.88179016113281
2017-01-04,87.90470886230469
2017-01-05,87.9505386352539
2017-01-06,88.1261978149414
2017-01-09,87.64506530761719
2017-01-10,86.9959716796875
2017-01-11,87.19452667236328
2017-01-12,86.98833465576172
2017-01-13,87.2403564453125
2017-01-17,87.11051177978516
2017-01-18,87.79017639160156
2017-01-19,87.26323699951172
2017-01-20,87.79017639160156
2017-01-23,87.4083251953125
2017-01-24,88.62256622314453
2017-01-25,89.34041595458984
2017-01-26,89.2945785522461
2017-01-27,90.180419921875
2017-01-30,89.37096405029297
2017-01-31,83.33804321289062
2017-02-01,80.451416015625
2017-02-02,80.26051330566406
2017-02-03,81.67326354980469
2017-02-06,80.99360656738281
2017-02-07,80.7110595703125
2017-02-08,81.06998443603516
2017-02-09,81.29908752441406
2017-02-10,81.97108459472656
2017-02-13,82.85694122314453
2017-02-14,83.23114013671875
2017-02-15,83.25405883789062
2017-02-16,82.50760650634766
2017-02-17,82.2613754272461
2017-02-21,82.89236450195312
2017-02-22,81.2763900756836
2017-02-23,80.8685302734375
2017-02-24,81.70732116699219
2017-02-27,82.13055419921875
2017-02-28,81.38414001464844
2017-03-01,82.23827362060547
2017-03-02,81.53031921386719
2017-03-03,81.51493835449219
2017-03-06,81.645751953125
2017-03-07,81.29176330566406
2017-03-08,81.36104583740234
2017-03-09,81.49185943603516
2017-03-10,82.13055419921875
2017-03-13,82.71536254882812
2017-03-14,82.20748901367188
2017-03-15,82.90776824951172
2017-03-16,82.95394134521484
2017-03-17,83.22325134277344
2017-03-20,82.43065643310547
2017-03-21,81.96125030517578
2017-03-22,81.96894836425781
2017-03-23,81.2994613647461
2017-03-24,80.8377685546875
2017-03-27,80.62998962402344
2017-03-28,81.71500396728516
2017-03-29,81.59187316894531
2017-03-30,82.07669830322266
2017-03-31,82.56917572021484
2017-04-03,81.8766098022461
2017-04-04,82.0536117553711
2017-04-05,82.13826751708984
2017-04-06,82.0843734741211
2017-04-07,80.79158782958984
2017-04-10,81.89200592041016
2017-04-11,81.37643432617188
2017-04-12,80.2067642211914
2017-04-13,79.8296890258789
2017-04-17,80.69926452636719
2017-04-18,80.10669708251953
2017-04-19,80.38375091552734
2017-04-20,81.20713806152344
2017-04-21,81.39179992675781
2017-04-24,82.31522369384766
2017-04-25,82.61534118652344
2017-04-26,82.81542205810547
2017-04-27,83.74654388427734
2017-04-28,82.6922836303711
2017-05-01,81.9843521118164
2017-05-02,82.2767562866211
2017-05-03,82.607666015625
2017-05-04,82.37679290771484
2017-05-05,82.66921997070312
2017-05-08,82.73846435546875
2017-05-09,81.96125030517578
2017-05-10,80.87626647949219
2017-05-11,80.7831802368164
2017-05-12,80.76764678955078
2017-05-15,81.66739654541016
2017-05-16,81.05461883544922
2017-05-17,79.79035949707031
2017-05-18,80.03856658935547
2017-05-19,80.21694946289062
2017-05-22,80.49616241455078
2017-05-23,80.82196044921875
2017-05-24,81.22526550292969
2017-05-25,82.17156982421875
2017-05-26,82.11725616455078
2017-05-30,82.84635162353516
2017-05-31,82.1948471069336
2017-06-01,83.50566101074219
2017-06-02,83.51343536376953
2017-06-05,83.73059844970703
2017-06-06,83.3272705078125
2017-06-07,82.74552154541016
2017-06-08,82.79981231689453
2017-06-09,83.01701354980469
2017-06-12,84.49849700927734
2017-06-13,85.2043228149414
2017-06-14,84.8475341796875
2017-06-15,85.5223388671875
2017-06-16,85.77830505371094
2017-06-19,85.99547576904297
2017-06-20,85.01817321777344
2017-06-21,84.69239807128906
2017-06-22,84.59932708740234
2017-06-23,85.53008270263672
2017-06-26,86.10406494140625
2017-06-27,85.0647201538086
2017-06-28,85.38272094726562
2017-06-29,85.1500244140625
2017-06-30,85.77830505371094
2017-07-03,85.7938003540039
2017-07-05,85.72402954101562
2017-07-06,84.73117065429688
2017-07-07,85.59993743896484
2017-07-10,85.48355865478516
2017-07-11,85.37496185302734
2017-07-12,85.7627944946289
2017-07-13,86.22040557861328
2017-07-14,87.18997192382812
2017-07-17,86.89521789550781
2017-07-18,86.74009704589844
2017-07-19,87.63983154296875
2017-07-20,87.32183074951172
2017-07-21,87.3993911743164
2017-07-24,86.98829650878906
2017-07-25,87.81824493408203
2017-07-26,87.09690856933594
2017-07-27,83.60649871826172
2017-07-28,85.05696105957031
2017-07-31,85.54560852050781
2017-08-01,85.4525146484375
2017-08-02,86.29798889160156
2017-08-03,86.49962615966797
2017-08-04,86.91072082519531
2017-08-07,86.76335906982422
2017-08-08,86.78663635253906
2017-08-09,87.18997192382812
2017-08-10,86.67423248291016
2017-08-11,87.08056640625
2017-08-14,88.8387451171875
2017-08-15,89.2216567993164
2017-08-16,89.67485809326172
2017-08-17,88.23706817626953
2017-08-18,88.56524658203125
2017-08-21,88.94815826416016
2017-08-22,89.54984283447266
2017-08-23,88.7293472290039
2017-08-24,88.57305908203125
2017-08-25,88.61214447021484
2017-08-28,88.9168930053711
2017-08-29,89.77643585205078
2017-08-30,89.83897399902344
2017-08-31,89.3623046875
2017-09-01,89.3857192993164
2017-09-05,89.01847839355469
2017-09-06,88.9325180053711
2017-09-07,89.60453033447266
2017-09-08,89.90145111083984
2017-09-11,90.80008697509766
2017-09-12,91.54242706298828
2017-09-13,91.47211456298828
2017-09-14,91.72216796875
2017-09-15,92.12849426269531
2017-09-18,91.88626098632812
2017-09-19,91.40177154541016
2017-09-20,92.07380676269531
2017-09-21,91.62837982177734
2017-09-22,91.94876098632812
2017-09-25,92.37854766845703
2017-09-26,92.925537109375
2017-09-27,92.69112396240234
2017-09-28,93.4646987915039
2017-09-29,93.83977508544922
2017-10-02,94.38679504394531
2017-10-03,93.54285430908203
2017-10-04,92.988037109375
2017-10-05,92.3629150390625
2017-10-06,91.97220611572266
2017-10-09,91.54242706298828
2017-10-10,92.3004150390625
2017-10-11,92.925537109375
2017-10-12,93.4334487915039
2017-10-13,92.48792266845703
2017-10-16,92.4723129272461
2017-10-17,91.95658874511719
2017-10-18,92.32384490966797
2017-10-19,93.31625366210938
2017-10-20,93.58192443847656
2017-10-23,93.51942443847656
2017-10-24,93.5350341796875
2017-10-25,92.63642883300781
2017-10-26,93.24591064453125
2017-10-27,94.35550689697266
2017-10-30,92.27696228027344
2017-10-31,91.83935546875
2017-11-01,91.7846450805664
2017-11-02,91.32364654541016
2017-11-03,90.22184753417969
2017-11-06,89.01847839355469
2017-11-07,89.04190826416016
2017-11-08,88.4011459350586
2017-11-09,87.94794464111328
2017-11-10,89.13664245605469
2017-11-13,90.38043212890625
2017-11-14,89.79792022705078
2017-11-15,88.86898803710938
2017-11-16,89.50662994384766
2017-11-17,88.9083480834961
2017-11-20,89.11299133300781
2017-11-21,89.67982482910156
2017-11-22,89.56172943115234
2017-11-24,89.06578063964844
2017-11-27,90.16790771484375
2017-11-28,90.67960357666016
2017-11-29,93.71036529541016
2017-11-30,95.60755920410156
2017-12-01,94.71013641357422
2017-12-04,97.39454650878906
2017-12-05,94.75736999511719
2017-12-06,93.11996459960938
2017-12-07,94.25354766845703
2017-12-08,94.1197280883789
2017-12-11,92.93106079101562
2017-12-12,93.01763153076172
2017-12-13,93.20654296875
2017-12-14,91.97850799560547
2017-12-15,92.89166259765625
2017-12-18,93.52930450439453
2017-12-19,93.67886352539062
2017-12-20,93.15144348144531
2017-12-21,93.34825134277344
2017-12-22,93.39547729492188
2017-12-26,93.09636688232422
2017-12-27,93.74185180664062
2017-12-28,93.7182388305664
2017-12-29,93.7969970703125
2018-01-02,97.35518646240234
2018-01-03,99.51216125488281
2018-01-04,100.15769958496094
2018-01-05,100.46471405029297
2018-01-08,101.68488311767578
2018-01-09,101.63765716552734
2018-01-10,102.17296600341797
2018-01-11,105.0620346069336
2018-01-12,105.5579605102539
2018-01-16,104.60545349121094
2018-01-17,105.49501037597656
2018-01-18,105.16438293457031
2018-01-19,104.7629165649414
2018-01-22,104.58972930908203
2018-01-23,103.96781158447266
2018-01-24,103.6686782836914
2018-01-25,103.35379028320312
2018-01-26,104.47950744628906
2018-01-29,102.84209442138672
2018-01-30,100.8504409790039
2018-01-31,100.22852325439453
2018-02-01,94.08037567138672
2018-02-02,91.68724060058594
2018-02-05,89.1917495727539
2018-02-06,88.72727966308594
2018-02-07,88.0975112915039
2018-02-08,86.02713775634766
2018-02-09,83.75208282470703
2018-02-12,83.68910217285156
2018-02-13,84.67312622070312
2018-02-14,83.91738891601562
2018-02-15,85.2635269165039
2018-02-16,84.4696273803711
2018-02-20,83.12796783447266
2018-02-21,83.12002563476562
2018-02-22,83.42170715332031
2018-02-23,83.84246826171875
2018-02-26,85.7954330444336
2018-02-27,83.90597534179688
2018-02-28,82.88980865478516
2018-03-01,84.49346923828125
2018-03-02,83.65194702148438
2018-03-05,84.00125122070312
2018-03-06,87.16886138916016
2018-03-07,86.7004623413086
2018-03-08,86.3749771118164
2018-03-09,87.62931060791016
2018-03-12,86.46228790283203
2018-03-13,86.79573822021484
2018-03-14,86.34322357177734
2018-03-15,87.10535430908203
2018-03-16,88.05007934570312
2018-03-19,86.10504913330078
2018-03-20,85.76366424560547
2018-03-21,85.46199035644531
2018-03-22,82.92155456542969
2018-03-23,80.70659637451172
2018-03-26,82.32612609863281
2018-03-27,81.11149597167969
2018-03-28,81.5163803100586
2018-03-29,83.08828735351562
2018-04-02,82.43730163574219
2018-04-03,83.78691101074219
2018-04-04,84.47757720947266
2018-04-05,85.0888671875
2018-04-06,83.62018585205078
2018-04-09,83.04064178466797
2018-04-10,84.1679458618164
2018-04-11,84.22354888916016
2018-04-12,84.93803405761719
2018-04-13,85.14443969726562
2018-04-16,86.73222351074219
2018-04-17,86.94657135009766
2018-04-18,88.04212951660156
2018-04-19,87.07359313964844
2018-04-20,86.1764907836914
2018-04-23,86.6210708618164
2018-04-24,85.91451263427734
2018-04-25,86.26383209228516
2018-04-26,89.93159484863281
2018-04-27,90.4952621459961
2018-04-30,90.10624694824219
2018-05-01,89.27264404296875
2018-05-02,88.24060821533203
2018-05-03,87.17679595947266
2018-05-04,88.36763000488281
2018-05-07,89.01068115234375
2018-05-08,88.33588409423828
2018-05-09,88.43907165527344
2018-05-10,90.4952621459961
2018-05-11,91.65433502197266
2018-05-14,92.36089324951172
2018-05-15,91.78136444091797
2018-05-16,92.34500885009766
2018-05-17,92.5593490600586
2018-05-18,92.3193130493164
2018-05-21,93.67953491210938
2018-05-22,92.3033218383789
2018-05-23,92.23929595947266
2018-05-24,92.51936340332031
2018-05-25,92.40733337402344
2018-05-29,91.07910919189453
2018-05-30,93.36746978759766
2018-05-31,92.91140747070312
2018-06-01,93.8155746459961
2018-06-04,93.59152221679688
2018-06-05,93.46350860595703
2018-06-06,93.63155364990234
2018-06-07,92.9674301147461
2018-06-08,93.29547119140625
2018-06-11,93.49552917480469
2018-06-12,94.6877212524414
2018-06-13,93.87958526611328
2018-06-14,93.7675552368164
2018-06-15,93.43148040771484
2018-06-18,93.43148040771484
2018-06-19,91.87123107910156
2018-06-20,90.93508911132812
2018-06-21,90.75104522705078
2018-06-22,90.97506713867188
2018-06-25,88.17464447021484
2018-06-26,87.67053985595703
2018-06-27,86.71837615966797
2018-06-28,84.71806335449219
2018-06-29,84.99810028076172
2018-07-02,84.71806335449219
2018-07-03,84.62203979492188
2018-07-05,85.0461196899414
2018-07-06,84.83808898925781
2018-07-09,86.88642120361328
2018-07-10,86.82239532470703
2018-07-11,85.87822723388672
2018-07-12,86.83840942382812
2018-07-13,87.19047546386719
2018-07-16,88.53468322753906
2018-07-17,88.87075805664062
2018-07-18,89.74288940429688
2018-07-19,90.28697967529297
2018-07-20,89.67088317871094
2018-07-23,90.18295288085938
2018-07-24,89.9669418334961
2018-07-25,96.17594146728516
2018-07-26,95.11177825927734
2018-07-27,94.94376373291016
2018-07-30,94.98374938964844
2018-07-31,95.92791748046875
2018-08-01,95.50385284423828
2018-08-02,94.89573669433594
2018-08-03,95.33582305908203
2018-08-06,95.64784240722656
2018-08-07,96.0239486694336
2018-08-08,96.48001098632812
2018-08-09,96.71205139160156
2018-08-10,95.43183898925781
2018-08-13,94.54369354248047
2018-08-14,95.19979095458984
2018-08-15,96.05591583251953
2018-08-16,96.90406036376953
2018-08-17,98.1939926147461
2018-08-20,98.79862976074219
2018-08-21,99.16946411132812
2018-08-22,98.25041961669922
2018-08-23,98.12142181396484
2018-08-24,98.95179748535156
2018-08-27,99.8466796875
2018-08-28,98.9598617553711
2018-08-29,99.54031372070312
2018-08-30,99.04048156738281
2018-08-31,99.06465148925781
2018-09-04,100.24169158935547
2018-09-05,100.49969482421875
2018-09-06,99.7257308959961
2018-09-07,99.1533432006836
2018-09-10,100.24169158935547
2018-09-11,99.21784210205078
2018-09-12,99.40326690673828
2018-09-13,96.5009765625
2018-09-14,97.0572509765625
2018-09-17,96.00921630859375
2018-09-18,95.32394409179688
2018-09-19,95.33199310302734
2018-09-20,96.03338623046875
2018-09-21,95.5254898071289
2018-09-24,94.59031677246094
2018-09-25,93.7276840209961
2018-09-26,94.08241271972656
2018-09-27,94.1065902709961
2018-09-28,94.12271881103516
2018-10-01,94.69512176513672
2018-10-02,94.31619262695312
2018-10-03,94.9531021118164
2018-10-04,94.57418823242188
2018-10-05,94.51774597167969
2018-10-08,95.75929260253906
2018-10-09,95.06596374511719
2018-10-10,94.04212188720703
2018-10-11,91.71222686767578
2018-10-12,93.22783660888672
2018-10-15,93.33264923095703
2018-10-16,94.71122741699219
2018-10-17,95.13851928710938
2018-10-18,92.49420166015625
2018-10-19,93.91310119628906
2018-10-22,93.22783660888672
2018-10-23,92.09918975830078
2018-10-24,87.01212310791016
2018-10-25,86.92345428466797
2018-10-26,84.89988708496094
2018-10-29,84.75476837158203
2018-10-30,86.31879425048828
2018-10-31,85.89151000976562
