,ALLE
2014-06-03,47.00027847290039
2014-06-04,47.66389465332031
2014-06-05,48.70415115356445
2014-06-06,50.067264556884766
2014-06-09,50.53358459472656
2014-06-10,50.87435531616211
2014-06-11,50.52462387084961
2014-06-12,50.39889144897461
2014-06-13,50.371952056884766
2014-06-16,51.305931091308594
2014-06-17,51.413692474365234
2014-06-18,51.4945068359375
2014-06-19,51.431663513183594
2014-06-20,51.745975494384766
2014-06-23,51.69209671020508
2014-06-24,50.90180587768555
2014-06-25,50.91078567504883
2014-06-26,50.578514099121094
2014-06-27,49.9139518737793
2014-06-30,50.90180587768555
2014-07-01,51.24307632446289
2014-07-02,51.52146911621094
2014-07-03,51.33286666870117
2014-07-07,50.32705307006836
2014-07-08,49.851078033447266
2014-07-09,49.94088363647461
2014-07-10,49.931915283203125
2014-07-11,50.31807327270508
2014-07-14,50.27315902709961
2014-07-15,49.94088363647461
2014-07-16,49.77924346923828
2014-07-17,48.73750305175781
2014-07-18,49.29427719116211
2014-07-21,49.17753601074219
2014-07-22,49.30327606201172
2014-07-23,48.89914321899414
2014-07-24,49.366119384765625
2014-07-25,49.48287582397461
2014-07-28,48.10886001586914
2014-07-29,47.1030387878418
2014-07-30,48.18967819213867
2014-07-31,46.1870231628418
2014-08-01,45.226104736328125
2014-08-04,45.010562896728516
2014-08-05,45.262020111083984
2014-08-06,45.010562896728516
2014-08-07,44.786048889160156
2014-08-08,45.45060729980469
2014-08-11,45.226104736328125
2014-08-12,45.76492691040039
2014-08-13,46.9144401550293
2014-08-14,46.71686553955078
2014-08-15,46.93239212036133
2014-08-18,47.273651123046875
2014-08-19,47.24672317504883
2014-08-20,47.165889739990234
2014-08-21,46.82463073730469
2014-08-22,46.671958923339844
2014-08-25,47.12099075317383
2014-08-26,47.0401725769043
2014-08-27,46.707889556884766
2014-08-28,46.29477310180664
2014-08-29,46.1870231628418
2014-09-02,46.94139099121094
2014-09-03,46.869529724121094
2014-09-04,46.99525833129883
2014-09-05,47.129966735839844
2014-09-08,46.89647674560547
2014-09-09,46.465396881103516
2014-09-10,46.65401840209961
2014-09-11,46.7527961730957
2014-09-12,45.7544059753418
2014-09-15,45.691444396972656
2014-09-16,45.96127700805664
2014-09-17,45.92530059814453
2014-09-18,45.52954864501953
2014-09-19,44.84598159790039
2014-09-22,44.252342224121094
2014-09-23,44.000511169433594
2014-09-24,44.07244873046875
2014-09-25,43.36190414428711
2014-09-26,43.53281021118164
2014-09-29,43.17302322387695
2014-09-30,42.84922790527344
2014-10-01,42.96615982055664
2014-10-02,43.05609130859375
2014-10-03,44.19839859008789
2014-10-06,43.70368957519531
2014-10-07,41.90481185913086
2014-10-08,42.489444732666016
2014-10-09,42.003753662109375
2014-10-10,41.5989990234375
2014-10-13,40.76252746582031
2014-10-14,40.528663635253906
2014-10-15,41.122310638427734
2014-10-16,41.67097091674805
2014-10-17,42.04872512817383
2014-10-20,42.18363952636719
2014-10-21,43.379886627197266
2014-10-22,42.3635368347168
2014-10-23,43.5777702331543
2014-10-24,44.18039321899414
2014-10-27,44.20737838745117
2014-10-28,45.15177917480469
2014-10-29,45.23274230957031
2014-10-30,47.34641647338867
2014-10-31,47.75116729736328
2014-11-03,48.056976318359375
2014-11-04,47.77815246582031
2014-11-05,47.71519470214844
2014-11-06,48.047969818115234
2014-11-07,47.63423156738281
2014-11-10,47.38240051269531
2014-11-11,47.23849105834961
2014-11-12,47.22048568725586
2014-11-13,46.87871170043945
2014-11-14,47.01363754272461
2014-11-17,47.52630615234375
2014-11-18,48.45273971557617
2014-11-19,48.56965255737305
2014-11-20,48.65058898925781
2014-11-21,48.74954605102539
2014-11-24,48.5246696472168
2014-11-25,48.182891845703125
2014-11-26,47.724185943603516
2014-11-28,48.434730529785156
2014-12-01,48.299827575683594
2014-12-02,48.893455505371094
2014-12-03,49.19025802612305
2014-12-04,49.10032272338867
2014-12-05,49.96379852294922
2014-12-08,49.38813018798828
2014-12-09,49.469085693359375
2014-12-10,48.7045783996582
2014-12-11,48.740543365478516
2014-12-12,48.47031021118164
2014-12-15,48.37124252319336
2014-12-16,48.12802505493164
2014-12-17,48.74054718017578
2014-12-18,49.497196197509766
2014-12-19,49.53321838378906
2014-12-22,50.09169006347656
2014-12-23,50.154754638671875
2014-12-24,50.199790954589844
2014-12-26,50.127723693847656
2014-12-29,50.361915588378906
2014-12-30,50.13673782348633
2014-12-31,49.95658874511719
2015-01-02,49.58727264404297
2015-01-05,49.48817825317383
2015-01-06,49.40711975097656
2015-01-07,50.08269500732422
2015-01-08,50.75825500488281
2015-01-09,50.33489990234375
2015-01-12,49.53321838378906
2015-01-13,49.63230514526367
2015-01-14,49.839481353759766
2015-01-15,48.4613037109375
2015-01-16,48.073974609375
2015-01-20,47.55153274536133
2015-01-21,47.66862106323242
2015-01-22,48.96574020385742
2015-01-23,49.073822021484375
2015-01-26,48.56039047241211
2015-01-27,48.4613037109375
2015-01-28,48.95672607421875
2015-01-29,49.35306167602539
2015-01-30,48.65046310424805
2015-02-02,49.08284378051758
2015-02-03,49.58727264404297
2015-02-04,50.109718322753906
2015-02-05,51.3437614440918
2015-02-06,51.83918762207031
2015-02-09,51.262699127197266
2015-02-10,51.23567581176758
2015-02-11,51.091552734375
2015-02-12,52.02835464477539
2015-02-13,52.839046478271484
2015-02-17,52.748966217041016
2015-02-18,50.442989349365234
2015-02-19,51.90224838256836
2015-02-20,52.78498077392578
2015-02-23,52.55078125
2015-02-24,52.60484313964844
2015-02-25,52.73994827270508
2015-02-26,52.50575637817383
2015-02-27,52.00132369995117
2015-03-02,52.983154296875
2015-03-03,52.694915771484375
2015-03-04,52.64988708496094
2015-03-05,52.3436164855957
2015-03-06,51.749107360839844
2015-03-09,52.23552322387695
2015-03-10,51.893226623535156
2015-03-11,52.16346740722656
2015-03-12,52.60484313964844
2015-03-13,52.47850799560547
2015-03-16,53.00186538696289
2015-03-17,52.64091873168945
2015-03-18,53.99440383911133
2015-03-19,54.147789001464844
2015-03-20,55.16740417480469
2015-03-23,54.95085906982422
2015-03-24,54.95085906982422
2015-03-25,54.41849136352539
2015-03-26,54.59895324707031
2015-03-27,55.24861145019531
2015-03-30,55.862186431884766
2015-03-31,55.19447708129883
2015-04-01,55.11328125
2015-04-02,55.44712448120117
2015-04-06,55.62759780883789
2015-04-07,55.55541229248047
2015-04-08,55.66368103027344
2015-04-09,55.43810272216797
2015-04-10,55.25762939453125
2015-04-13,54.391422271728516
2015-04-14,54.11170959472656
2015-04-15,54.58090591430664
2015-04-16,54.283138275146484
2015-04-17,53.326690673828125
2015-04-20,53.51617431640625
2015-04-21,53.96733093261719
2015-04-22,54.46361541748047
2015-04-23,53.90418243408203
2015-04-24,55.00497817993164
2015-04-27,54.671138763427734
2015-04-28,54.86964416503906
2015-04-29,54.635040283203125
2015-04-30,55.176429748535156
2015-05-01,55.44712448120117
2015-05-04,56.16897964477539
2015-05-05,55.49223327636719
2015-05-06,55.293724060058594
2015-05-07,55.483219146728516
2015-05-08,56.286285400390625
2015-05-11,57.008121490478516
2015-05-12,55.74488830566406
2015-05-13,55.70880126953125
2015-05-14,55.826087951660156
2015-05-15,55.75391387939453
2015-05-18,55.84415054321289
2015-05-19,55.790008544921875
2015-05-20,55.52833557128906
2015-05-21,55.40200424194336
2015-05-22,55.27568435668945
2015-05-26,54.94182586669922
2015-05-27,55.78097915649414
2015-05-28,55.889251708984375
2015-05-29,56.34040451049805
2015-06-01,55.97948455810547
2015-06-02,56.2952995300293
2015-06-03,56.67426681518555
2015-06-04,55.790008544921875
2015-06-05,55.85316467285156
2015-06-08,55.40200424194336
2015-06-09,54.99596405029297
2015-06-10,55.60052490234375
2015-06-11,55.62759780883789
2015-06-12,55.22090148925781
2015-06-15,55.00398635864258
2015-06-16,54.778038024902344
2015-06-17,55.284149169921875
2015-06-18,55.501060485839844
2015-06-19,55.73604965209961
2015-06-22,56.106590270996094
2015-06-23,56.106590270996094
2015-06-24,56.079471588134766
2015-06-25,55.79026794433594
2015-06-26,55.699886322021484
2015-06-29,54.136356353759766
2015-06-30,54.35325622558594
2015-07-01,54.41652297973633
2015-07-02,54.01887130737305
2015-07-06,53.82906723022461
2015-07-07,53.91041564941406
2015-07-08,52.852989196777344
2015-07-09,53.49468231201172
2015-07-10,54.47075271606445
2015-07-13,55.121490478515625
2015-07-14,55.60047912597656
2015-07-15,55.03109359741211
2015-07-16,55.37451934814453
2015-07-17,55.48299026489258
2015-07-20,55.73604965209961
2015-07-21,54.96782302856445
2015-07-22,55.19377899169922
2015-07-23,55.20281982421875
2015-07-24,55.519134521484375
2015-07-27,55.311283111572266
2015-07-28,56.38676834106445
2015-07-29,57.61589813232422
2015-07-30,57.11882400512695
2015-07-31,57.13689422607422
2015-08-03,56.65790557861328
2015-08-04,56.60366439819336
2015-08-05,56.82961654663086
2015-08-06,56.296382904052734
2015-08-07,56.63981246948242
2015-08-10,57.28150177001953
2015-08-11,57.082672119140625
2015-08-12,57.001338958740234
2015-08-13,57.200164794921875
2015-08-14,57.48032760620117
2015-08-17,58.45641326904297
2015-08-18,58.35700607299805
2015-08-19,58.04972457885742
2015-08-20,56.57655334472656
2015-08-21,54.570159912109375
2015-08-24,52.92527770996094
2015-08-25,51.470211029052734
2015-08-26,53.341026306152344
2015-08-27,54.68765640258789
2015-08-28,54.47075271606445
2015-08-31,53.874271392822266
2015-09-01,52.92527770996094
2015-09-02,53.612152099609375
2015-09-03,54.03694152832031
2015-09-04,53.06989288330078
2015-09-08,54.55210494995117
2015-09-09,54.40748596191406
2015-09-10,54.497859954833984
2015-09-11,54.796112060546875
2015-09-14,54.968116760253906
2015-09-15,55.80095291137695
2015-09-16,55.954856872558594
2015-09-17,56.16307067871094
2015-09-18,55.330223083496094
2015-09-21,55.87338638305664
2015-09-22,54.65127182006836
2015-09-23,54.85042953491211
2015-09-24,54.47926330566406
2015-09-25,53.99042892456055
2015-09-28,51.83586502075195
2015-09-29,50.75860595703125
2015-09-30,52.197975158691406
2015-10-01,53.012725830078125
2015-10-02,52.57820129394531
2015-10-05,53.42008972167969
2015-10-06,53.09419631958008
2015-10-07,53.99042892456055
2015-10-08,54.08095169067383
2015-10-09,54.01757049560547
2015-10-12,53.53778076171875
2015-10-13,53.28430938720703
2015-10-14,53.257144927978516
2015-10-15,54.62411117553711
2015-10-16,54.606014251708984
2015-10-19,54.2982177734375
2015-10-20,56.11780548095703
2015-10-21,55.46600341796875
2015-10-22,57.9373893737793
2015-10-23,57.69297790527344
2015-10-26,58.00075149536133
2015-10-27,58.39002990722656
2015-10-28,59.023746490478516
2015-10-29,58.39910125732422
2015-10-30,58.99656677246094
2015-11-02,60.426876068115234
2015-11-03,59.141422271728516
2015-11-04,58.57109451293945
2015-11-05,58.082244873046875
2015-11-06,58.181819915771484
2015-11-09,57.64772415161133
2015-11-10,57.33088302612305
2015-11-11,58.85173416137695
2015-11-12,58.55299377441406
2015-11-13,57.656776428222656
2015-11-16,58.58921432495117
2015-11-17,58.47151184082031
2015-11-18,59.61214828491211
2015-11-19,60.363525390625
2015-11-20,60.20964431762695
2015-11-23,59.467315673828125
2015-11-24,59.00562286376953
2015-11-25,60.11006164550781
2015-11-27,60.770877838134766
2015-11-30,60.843326568603516
2015-12-01,61.58564376831055
2015-12-02,60.933868408203125
2015-12-03,59.83846664428711
2015-12-04,60.76186752319336
2015-12-07,60.10100173950195
2015-12-08,59.61214828491211
2015-12-09,59.00562286376953
2015-12-10,59.19573211669922
2015-12-11,58.47151184082031
2015-12-14,58.85232162475586
2015-12-15,59.32378387451172
2015-12-16,60.257659912109375
2015-12-17,59.49606704711914
2015-12-18,58.6165885925293
2015-12-21,58.71631622314453
2015-12-22,59.08805465698242
2015-12-23,59.6773796081543
2015-12-24,59.48699188232422
2015-12-28,60.121673583984375
2015-12-29,60.710994720458984
2015-12-30,60.39366149902344
2015-12-31,59.76805877685547
2016-01-04,58.507781982421875
2016-01-05,58.44431686401367
2016-01-06,56.91203689575195
2016-01-07,55.27095031738281
2016-01-08,54.192012786865234
2016-01-11,53.93814468383789
2016-01-12,54.500282287597656
2016-01-13,53.321590423583984
2016-01-14,54.60908126831055
2016-01-15,53.2037353515625
2016-01-19,52.596256256103516
2016-01-20,52.052242279052734
2016-01-21,51.870914459228516
2016-01-22,54.36426544189453
2016-01-25,53.666133880615234
2016-01-26,54.34613800048828
2016-01-27,54.155738830566406
2016-01-28,53.69334030151367
2016-01-29,54.90827560424805
2016-02-01,54.808555603027344
2016-02-02,53.24906539916992
2016-02-03,53.83839797973633
2016-02-04,54.21920394897461
2016-02-05,51.01864242553711
2016-02-08,48.751949310302734
2016-02-09,49.214359283447266
2016-02-10,49.73115921020508
2016-02-11,51.44477462768555
2016-02-12,52.13385009765625
2016-02-16,53.040523529052734
2016-02-17,53.321590423583984
2016-02-18,53.12213134765625
2016-02-19,53.2762565612793
2016-02-22,55.37067794799805
2016-02-23,55.406951904296875
2016-02-24,56.78510665893555
2016-02-25,57.84590530395508
2016-02-26,57.9184455871582
2016-02-29,57.120567321777344
2016-03-01,58.779788970947266
2016-03-02,58.607513427734375
2016-03-03,58.78885269165039
2016-03-04,57.97282409667969
2016-03-07,57.5648307800293
2016-03-08,57.07523727416992
2016-03-09,57.410701751708984
2016-03-10,57.211238861083984
2016-03-11,57.80057144165039
2016-03-14,58.29110336303711
2016-03-15,57.809654235839844
2016-03-16,57.918663024902344
2016-03-17,58.47278594970703
2016-03-18,58.64536666870117
2016-03-21,58.581790924072266
2016-03-22,58.33651351928711
2016-03-23,57.5553092956543
2016-03-24,57.35546875
2016-03-28,57.56439208984375
2016-03-29,57.809654235839844
2016-03-30,57.99134063720703
2016-03-31,57.873252868652344
2016-04-01,59.39023971557617
2016-04-04,58.91789627075195
2016-04-05,58.772544860839844
2016-04-06,60.14421081542969
2016-04-07,58.10942459106445
2016-04-08,58.191184997558594
2016-04-11,57.60072326660156
2016-04-12,57.60072326660156
2016-04-13,58.391029357910156
2016-04-14,57.86416244506836
2016-04-15,57.92774963378906
2016-04-18,58.3637809753418
2016-04-19,58.02767562866211
2016-04-20,58.05492401123047
2016-04-21,57.446311950683594
2016-04-22,58.35468292236328
2016-04-25,58.772544860839844
2016-04-26,59.65367126464844
2016-04-27,60.7073974609375
2016-04-28,59.2630729675293
2016-04-29,59.45383071899414
2016-05-02,60.40763473510742
2016-05-03,59.671852111816406
2016-05-04,59.462921142578125
2016-05-05,59.38117599487305
2016-05-06,59.96255111694336
2016-05-09,60.10786437988281
2016-05-10,60.807342529296875
2016-05-11,59.89894485473633
2016-05-12,60.0715446472168
2016-05-13,59.96255111694336
2016-05-16,60.26228713989258
2016-05-17,60.7073974609375
2016-05-18,61.02535629272461
2016-05-19,61.0526008605957
2016-05-20,61.18887710571289
2016-05-23,61.06167221069336
2016-05-24,61.87923049926758
2016-05-25,61.72480010986328
2016-05-26,61.52495574951172
2016-05-27,61.76111602783203
2016-05-31,61.44321823120117
2016-06-01,61.94283676147461
2016-06-02,61.888309478759766
2016-06-03,61.6702995300293
2016-06-06,61.67938232421875
2016-06-07,61.54312515258789
2016-06-08,62.687686920166016
2016-06-09,62.660465240478516
2016-06-10,61.6884765625
2016-06-13,61.41548156738281
2016-06-14,61.5428466796875
2016-06-15,62.02515411376953
2016-06-16,62.061561584472656
2016-06-17,61.597469329833984
2016-06-20,62.74407196044922
2016-06-21,62.80776596069336
2016-06-22,62.643959045410156
2016-06-23,63.01707077026367
2016-06-24,59.804779052734375
2016-06-27,58.25778579711914
2016-06-28,60.43267822265625
2016-06-29,61.888675689697266
2016-06-30,63.180850982666016
2016-07-01,62.60755920410156
2016-07-05,61.888675689697266
2016-07-06,62.11615753173828
2016-07-07,62.461971282958984
2016-07-08,63.46295928955078
2016-07-11,63.635860443115234
2016-07-12,64.18183898925781
2016-07-13,64.09994506835938
2016-07-14,64.61865234375
2016-07-15,64.92806243896484
2016-07-18,64.5549545288086
2016-07-19,65.37393951416016
2016-07-20,65.45584869384766
2016-07-21,65.11914825439453
2016-07-22,65.82892608642578
2016-07-25,65.40125274658203
2016-07-26,65.9381332397461
2016-07-27,65.41029357910156
2016-07-28,66.22932434082031
2016-07-29,65.8744125366211
2016-08-01,65.8835220336914
2016-08-02,65.2374267578125
2016-08-03,64.6550521850586
2016-08-04,64.60953521728516
2016-08-05,64.98265838623047
2016-08-08,64.59133911132812
2016-08-09,64.89161682128906
2016-08-10,64.92806243896484
2016-08-11,65.34662628173828
2016-08-12,65.83802795410156
2016-08-15,66.2657241821289
2016-08-16,65.72882843017578
2016-08-17,65.21013641357422
2016-08-18,65.41942596435547
2016-08-19,64.8643569946289
2016-08-22,65.4376449584961
2016-08-23,65.68334197998047
2016-08-24,65.33753967285156
2016-08-25,65.6014404296875
2016-08-26,65.1373519897461
2016-08-29,65.61053466796875
2016-08-30,64.84614562988281
2016-08-31,64.80975341796875
2016-09-01,65.37393951416016
2016-09-02,65.8744125366211
2016-09-06,65.58323669433594
2016-09-07,64.50944519042969
2016-09-08,63.590370178222656
2016-09-09,60.81486892700195
2016-09-12,61.31539535522461
2016-09-13,60.695472717285156
2016-09-14,60.248779296875
2016-09-15,60.94160079956055
2016-09-16,60.394630432128906
2016-09-19,61.41563415527344
2016-09-20,61.40652847290039
2016-09-21,61.88056564331055
2016-09-22,62.94717025756836
2016-09-23,62.6007194519043
2016-09-26,62.217864990234375
2016-09-27,62.84688186645508
2016-09-28,63.27534866333008
2016-09-29,62.22697448730469
2016-09-30,62.81953811645508
2016-10-03,62.14493179321289
2016-10-04,61.42478561401367
2016-10-05,61.579742431640625
2016-10-06,61.944374084472656
2016-10-07,60.96894836425781
2016-10-10,61.333614349365234
2016-10-11,60.37641143798828
2016-10-12,61.10569763183594
2016-10-13,60.65899658203125
2016-10-14,61.70736312866211
2016-10-17,62.299903869628906
2016-10-18,61.8988037109375
2016-10-19,61.260677337646484
2016-10-20,61.333614349365234
2016-10-21,61.24244689941406
2016-10-24,61.771175384521484
2016-10-25,59.72914505004883
2016-10-26,59.79296875
2016-10-27,57.2860221862793
2016-10-28,57.96973419189453
2016-10-31,58.197635650634766
2016-11-01,57.85121536254883
2016-11-02,57.750938415527344
2016-11-03,57.696250915527344
2016-11-04,58.015316009521484
2016-11-07,59.63800048828125
2016-11-08,59.90235900878906
2016-11-09,60.85043716430664
2016-11-10,63.00186538696289
2016-11-11,63.18419647216797
2016-11-14,62.52778244018555
2016-11-15,62.69190979003906
2016-11-16,61.59798049926758
2016-11-17,62.245208740234375
2016-11-18,61.37007141113281
2016-11-21,61.926151275634766
2016-11-22,61.98994064331055
2016-11-23,61.71645736694336
2016-11-25,61.907920837402344
2016-11-28,61.4430046081543
2016-11-29,61.515933990478516
2016-11-30,60.99630355834961
2016-12-01,59.67445373535156
2016-12-02,59.136600494384766
2016-12-05,58.899574279785156
2016-12-06,59.2551155090332
2016-12-07,59.96617889404297
2016-12-08,59.601531982421875
2016-12-09,59.875022888183594
2016-12-12,59.36452865600586
2016-12-13,59.95814514160156
2016-12-14,59.766361236572266
2016-12-15,59.2731819152832
2016-12-16,58.652137756347656
2016-12-19,59.28230285644531
2016-12-20,59.66590118408203
2016-12-21,59.86680603027344
2016-12-22,59.592830657958984
2016-12-23,59.72068405151367
2016-12-27,59.85770034790039
2016-12-28,59.18184280395508
2016-12-29,59.15444564819336
2016-12-30,58.451202392578125
2017-01-03,59.09050750732422
2017-01-04,60.21388626098633
2017-01-05,60.54267501831055
2017-01-06,60.177337646484375
2017-01-09,59.74810028076172
2017-01-10,58.90784454345703
2017-01-11,60.003814697265625
2017-01-12,60.38740539550781
2017-01-13,59.82115173339844
2017-01-17,60.159080505371094
2017-01-18,60.716190338134766
2017-01-19,60.807518005371094
2017-01-20,59.51063537597656
2017-01-23,59.4284553527832
2017-01-24,60.661376953125
2017-01-25,60.825782775878906
2017-01-26,60.232139587402344
2017-01-27,60.752716064453125
2017-01-30,60.13167190551758
2017-01-31,59.97640609741211
2017-02-01,60.22300338745117
2017-02-02,59.93075942993164
2017-02-03,61.49248504638672
2017-02-06,61.50162124633789
2017-02-07,61.20936584472656
2017-02-08,61.73908233642578
2017-02-09,65.5110092163086
2017-02-10,65.68453979492188
2017-02-13,65.25530242919922
2017-02-14,64.91737365722656
2017-02-15,65.60232543945312
2017-02-16,66.60697937011719
2017-02-17,66.9175033569336
2017-02-21,68.04999542236328
2017-02-22,67.63898468017578
2017-02-23,67.53853607177734
2017-02-24,67.53853607177734
2017-02-27,67.2188949584961
2017-02-28,66.29646301269531
2017-03-01,67.30107879638672
2017-03-02,67.54767608642578
2017-03-03,67.4198226928711
2017-03-06,66.8626708984375
2017-03-07,66.54304504394531
2017-03-08,66.77136993408203
2017-03-09,67.0910415649414
2017-03-10,68.01346588134766
2017-03-13,68.42533874511719
2017-03-14,68.06836700439453
2017-03-15,68.57176971435547
2017-03-16,68.78229522705078
2017-03-17,69.08433532714844
2017-03-20,68.85549926757812
2017-03-21,67.97682189941406
2017-03-22,68.43445587158203
2017-03-23,68.51683807373047
2017-03-24,68.69074249267578
2017-03-27,68.54430389404297
2017-03-28,68.75482940673828
2017-03-29,69.0202865600586
2017-03-30,69.43212890625
2017-03-31,69.28564453125
2017-04-03,69.3039779663086
2017-04-04,68.55348205566406
2017-04-05,67.84870910644531
2017-04-06,68.37039184570312
2017-04-07,68.36125183105469
2017-04-10,68.29718017578125
2017-04-11,68.91043090820312
2017-04-12,68.86465454101562
2017-04-13,68.74566650390625
2017-04-17,69.77075958251953
2017-04-18,69.50534057617188
2017-04-19,70.31993103027344
2017-04-20,71.134521484375
2017-04-21,71.30841827392578
2017-04-24,71.61045837402344
2017-04-25,72.07722473144531
2017-04-26,72.96504211425781
2017-04-27,73.7887954711914
2017-04-28,71.97657012939453
2017-05-01,71.11621856689453
2017-05-02,71.04299926757812
2017-05-03,70.73179626464844
2017-05-04,70.7958755493164
2017-05-05,70.93316650390625
2017-05-08,70.29248046875
2017-05-09,70.45722961425781
2017-05-10,70.31993103027344
2017-05-11,70.74095153808594
2017-05-12,70.2284164428711
2017-05-15,70.6951675415039
2017-05-16,71.83011627197266
2017-05-17,70.48469543457031
2017-05-18,70.7684097290039
2017-05-19,72.36096954345703
2017-05-22,72.72708892822266
2017-05-23,72.21451568603516
2017-05-24,72.35182189941406
2017-05-25,72.72708892822266
2017-05-26,72.65386962890625
2017-05-30,71.81182861328125
2017-05-31,71.9674072265625
2017-06-01,72.43417358398438
2017-06-02,73.27622985839844
2017-06-05,73.2213363647461
2017-06-06,71.88502502441406
2017-06-07,71.69282531738281
2017-06-08,71.07044982910156
2017-06-09,70.68602752685547
2017-06-12,71.80265045166016
2017-06-13,72.71062469482422
2017-06-14,73.14168548583984
2017-06-15,74.05879974365234
2017-06-16,74.82005310058594
2017-06-19,75.36116790771484
2017-06-20,75.12269592285156
2017-06-21,74.75585174560547
2017-06-22,74.46233367919922
2017-06-23,74.70079803466797
2017-06-26,74.66413116455078
2017-06-27,73.91207885742188
2017-06-28,74.50819396972656
2017-06-29,73.20587158203125
2017-06-30,74.39813232421875
2017-07-03,74.62745666503906
2017-07-05,75.33361053466797
2017-07-06,73.97628021240234
2017-07-07,74.48986053466797
2017-07-10,74.77416229248047
2017-07-11,74.71914672851562
2017-07-12,75.19606018066406
2017-07-13,74.09550476074219
2017-07-14,74.07716369628906
2017-07-17,74.13218688964844
2017-07-18,73.92124938964844
2017-07-19,74.01295471191406
2017-07-20,74.37065124511719
2017-07-21,73.74700927734375
2017-07-24,73.65524291992188
2017-07-25,72.54553985595703
2017-07-26,71.98607635498047
2017-07-27,74.47152709960938
2017-07-28,74.65494537353516
2017-07-31,74.50819396972656
2017-08-01,74.71914672851562
2017-08-02,74.15052795410156
2017-08-03,74.06800079345703
2017-08-04,74.58157348632812
2017-08-07,75.19606018066406
2017-08-08,74.62745666503906
2017-08-09,73.91207885742188
2017-08-10,72.38043975830078
2017-08-11,72.71062469482422
2017-08-14,72.88490295410156
2017-08-15,72.407958984375
2017-08-16,72.71979522705078
2017-08-17,72.29790496826172
2017-08-18,71.69258880615234
2017-08-21,71.0597915649414
2017-08-22,71.61006927490234
2017-08-23,70.70209503173828
2017-08-24,70.75712585449219
2017-08-25,71.18816375732422
2017-08-28,71.58253479003906
2017-08-29,71.32574462890625
2017-08-30,71.81185150146484
2017-08-31,72.1878433227539
2017-09-01,72.59137725830078
2017-09-05,72.82068634033203
2017-09-06,73.60940551757812
2017-09-07,73.57273864746094
2017-09-08,74.11383819580078
2017-09-11,74.352294921875
2017-09-12,74.28807830810547
2017-09-13,75.03096008300781
2017-09-14,75.77385711669922
2017-09-15,76.05872344970703
2017-09-18,75.94847869873047
2017-09-19,76.13223266601562
2017-09-20,76.79385375976562
2017-09-21,76.70196533203125
2017-09-22,77.69441986083984
2017-09-25,77.6484375
2017-09-26,78.42952728271484
2017-09-27,78.4111557006836
2017-09-28,78.8062973022461
2017-09-29,79.4587173461914
2017-10-02,79.51383972167969
2017-10-03,80.37761688232422
2017-10-04,79.6976318359375
2017-10-05,80.01008605957031
2017-10-06,80.12033081054688
2017-10-09,80.51547241210938
2017-10-10,80.69005584716797
2017-10-11,81.00251007080078
2017-10-12,82.29817962646484
2017-10-13,81.14034271240234
2017-10-16,80.99327850341797
2017-10-17,79.94574737548828
2017-10-18,80.4970703125
2017-10-19,80.62574768066406
2017-10-20,80.88304138183594
2017-10-23,80.23060607910156
2017-10-24,81.30575561523438
2017-10-25,79.47710418701172
2017-10-26,74.15657043457031
2017-10-27,73.77982330322266
2017-10-30,75.32359313964844
2017-10-31,76.62845611572266
2017-11-01,76.02198028564453
2017-11-02,75.56250762939453
2017-11-03,75.3695297241211
2017-11-06,76.352783203125
2017-11-07,76.7571029663086
2017-11-08,76.66522216796875
2017-11-09,75.4246826171875
2017-11-10,76.3895263671875
2017-11-13,77.13384246826172
2017-11-14,76.17816925048828
2017-11-15,75.37871551513672
2017-11-16,75.72791290283203
2017-11-17,75.94847869873047
2017-11-20,76.4906005859375
2017-11-21,76.63763427734375
2017-11-22,76.41710662841797
2017-11-24,76.19657135009766
2017-11-27,76.3619613647461
2017-11-28,76.57331085205078
2017-11-29,76.21495819091797
2017-11-30,77.31765747070312
2017-12-01,77.72196197509766
2017-12-04,76.66522216796875
2017-12-05,75.35115051269531
2017-12-06,75.15818786621094
2017-12-07,76.37115478515625
2017-12-08,75.77385711669922
2017-12-11,75.50737762451172
2017-12-12,75.48899841308594
2017-12-13,75.93925476074219
2017-12-14,75.05709075927734
2017-12-15,75.75687408447266
2017-12-18,76.0146484375
2017-12-19,73.72206115722656
2017-12-20,74.5783462524414
2017-12-21,74.5783462524414
2017-12-22,73.97064208984375
2017-12-26,74.01669311523438
2017-12-27,73.6575927734375
2017-12-28,73.25249481201172
2017-12-29,73.25249481201172
2018-01-02,73.57475280761719
2018-01-03,73.88780212402344
2018-01-04,74.91899108886719
2018-01-05,75.1031265258789
2018-01-08,74.79930114746094
2018-01-09,76.35530853271484
2018-01-10,76.05149841308594
2018-01-11,77.69034576416016
2018-01-12,78.29802703857422
2018-01-16,77.40494537353516
2018-01-17,77.53385162353516
2018-01-18,77.38653564453125
2018-01-19,79.39369201660156
2018-01-22,78.99778747558594
2018-01-23,78.58345794677734
2018-01-24,78.79525756835938
2018-01-25,78.58345794677734
2018-01-26,79.52261352539062
2018-01-29,79.8080062866211
2018-01-30,78.66632843017578
2018-01-31,79.28321075439453
2018-02-01,78.41771697998047
2018-02-02,75.3609619140625
2018-02-05,72.83816528320312
2018-02-06,73.75888061523438
2018-02-07,73.62078094482422
2018-02-08,71.19010162353516
2018-02-09,72.267333984375
2018-02-12,73.42744445800781
2018-02-13,73.33534240722656
2018-02-14,73.6299819946289
