,PWR
2014-06-04,32.96687698364258
2014-06-05,33.79202651977539
2014-06-06,33.98849105834961
2014-06-09,34.76453399658203
2014-06-10,34.08672332763672
2014-06-11,33.84114074707031
2014-06-12,33.232093811035156
2014-06-13,33.31068801879883
2014-06-16,33.1829833984375
2014-06-17,33.34999084472656
2014-06-18,33.37945556640625
2014-06-19,33.929561614990234
2014-06-20,34.16530227661133
2014-06-23,34.008148193359375
2014-06-24,33.428558349609375
2014-06-25,33.723262786865234
2014-06-26,33.76255416870117
2014-06-27,34.14566421508789
2014-06-30,33.96885299682617
2014-07-01,34.48948669433594
2014-07-02,34.73506546020508
2014-07-03,34.84312438964844
2014-07-07,34.430545806884766
2014-07-08,34.48948669433594
2014-07-09,34.44036102294922
2014-07-10,34.0572509765625
2014-07-11,34.21442794799805
2014-07-14,34.34213638305664
2014-07-15,34.2635498046875
2014-07-16,34.39124298095703
2014-07-17,34.03761291503906
2014-07-18,34.47965621948242
2014-07-21,34.55824279785156
2014-07-22,34.91188430786133
2014-07-23,34.715415954589844
2014-07-24,34.351959228515625
2014-07-25,34.27336502075195
2014-07-28,34.332313537597656
2014-07-29,33.84114074707031
2014-07-30,34.351959228515625
2014-07-31,32.89811325073242
2014-08-01,33.232093811035156
2014-08-04,33.34016418457031
2014-08-05,32.59358596801758
2014-08-06,32.9963493347168
2014-08-07,32.770416259765625
2014-08-08,33.17315673828125
2014-08-11,34.027793884277344
2014-08-12,33.98849105834961
2014-08-13,34.243896484375
2014-08-14,34.34213638305664
2014-08-15,33.97866439819336
2014-08-18,34.52876663208008
2014-08-19,34.69576644897461
2014-08-20,34.548423767089844
2014-08-21,35.35393524169922
2014-08-22,35.56021499633789
2014-08-25,35.44233703613281
2014-08-26,35.6780891418457
2014-08-27,35.52092361450195
2014-08-28,35.58968734741211
2014-08-29,35.697750091552734
2014-09-02,36.30677795410156
2014-09-03,36.54254913330078
2014-09-04,36.267486572265625
2014-09-05,36.37556076049805
2014-09-08,36.46396255493164
2014-09-09,36.23802947998047
2014-09-10,36.25766372680664
2014-09-11,36.45412826538086
2014-09-12,35.894203186035156
2014-09-15,35.894203186035156
2014-09-16,36.13978576660156
2014-09-17,36.32643508911133
2014-09-18,36.39518356323242
2014-09-19,36.35590744018555
2014-09-22,36.48360061645508
2014-09-23,36.198726654052734
2014-09-24,36.34607696533203
2014-09-25,35.579864501953125
2014-09-26,35.70756149291992
2014-09-29,35.697750091552734
2014-09-30,35.64862060546875
2014-10-01,34.47965621948242
2014-10-02,34.65647506713867
2014-10-03,34.97080993652344
2014-10-06,34.6368293762207
2014-10-07,33.73309326171875
2014-10-08,34.243896484375
2014-10-09,32.790061950683594
2014-10-10,31.581796646118164
2014-10-13,30.697702407836914
2014-10-14,30.088655471801758
2014-10-15,30.137775421142578
2014-10-16,29.833250045776367
2014-10-17,30.92363166809082
2014-10-20,30.884342193603516
2014-10-21,32.07295227050781
2014-10-22,31.42462158203125
2014-10-23,31.896148681640625
2014-10-24,32.239959716796875
2014-10-27,32.11224365234375
2014-10-28,32.52482604980469
2014-10-29,32.239959716796875
2014-10-30,32.554290771484375
2014-10-31,33.477684020996094
2014-11-03,33.17315673828125
2014-11-04,32.41677474975586
2014-11-05,32.64271545410156
2014-11-06,33.34999084472656
2014-11-07,33.32050323486328
2014-11-10,33.20263671875
2014-11-11,33.477684020996094
2014-11-12,33.487510681152344
2014-11-13,33.0552864074707
2014-11-14,32.573944091796875
2014-11-17,32.58375930786133
2014-11-18,32.78022766113281
2014-11-19,32.03366470336914
2014-11-20,32.52482604980469
2014-11-21,32.7016487121582
2014-11-24,32.98651885986328
2014-11-25,33.19281768798828
2014-11-26,32.91775894165039
2014-11-28,29.960956573486328
2014-12-01,27.996301651000977
2014-12-02,28.693754196166992
2014-12-03,29.243854522705078
2014-12-04,29.09650993347168
2014-12-05,29.489437103271484
2014-12-08,28.880403518676758
2014-12-09,29.214387893676758
2014-12-10,27.79001235961914
2014-12-11,27.583724975585938
2014-12-12,26.149534225463867
2014-12-15,25.393138885498047
2014-12-16,25.07878875732422
2014-12-17,26.159351348876953
2014-12-18,26.650514602661133
2014-12-19,27.122034072875977
2014-12-22,26.955039978027344
2014-12-23,27.573902130126953
2014-12-24,27.583724975585938
2014-12-26,27.60336685180664
2014-12-29,28.015953063964844
2014-12-30,28.035593032836914
2014-12-31,27.888246536254883
2015-01-02,27.848957061767578
2015-01-05,27.063091278076172
2015-01-06,26.729103088378906
2015-01-07,26.709461212158203
2015-01-08,27.524784088134766
2015-01-09,27.043441772460938
2015-01-12,26.208471298217773
2015-01-13,26.002178192138672
2015-01-14,25.874475479125977
2015-01-15,25.334197998046875
2015-01-16,25.903949737548828
2015-01-20,25.91376495361328
2015-01-21,26.689807891845703
2015-01-22,26.75857162475586
2015-01-23,26.86663055419922
2015-01-26,27.072914123535156
2015-01-27,26.846982955932617
2015-01-28,25.854827880859375
2015-01-29,26.3165283203125
2015-01-30,26.01200294494629
2015-02-02,27.65249252319336
2015-02-03,28.507112503051758
2015-02-04,27.731077194213867
2015-02-05,28.428529739379883
2015-02-06,28.438352584838867
2015-02-09,28.241886138916016
2015-02-10,28.09453582763672
2015-02-11,28.025768280029297
2015-02-12,28.34994125366211
2015-02-13,28.251708984375
2015-02-17,28.173124313354492
2015-02-18,28.86075210571289
2015-02-19,29.086685180664062
2015-02-20,28.98845863342285
2015-02-23,28.251708984375
2015-02-24,28.526762008666992
2015-02-25,28.624988555908203
2015-02-26,28.34994125366211
2015-02-27,28.2713565826416
2015-03-02,28.153474807739258
2015-03-03,28.192766189575195
2015-03-04,28.09453582763672
2015-03-05,28.192766189575195
2015-03-06,27.829307556152344
2015-03-09,27.888246536254883
2015-03-10,27.63284683227539
2015-03-11,27.642662048339844
2015-03-12,27.642662048339844
2015-03-13,27.180973052978516
2015-03-16,27.662307739257812
2015-03-17,27.48549461364746
2015-03-18,27.888246536254883
2015-03-19,27.328325271606445
2015-03-20,27.544435501098633
2015-03-23,27.809659957885742
2015-03-24,27.721254348754883
2015-03-25,27.3577938079834
2015-03-26,27.74090003967285
2015-03-27,27.514965057373047
2015-03-30,28.320466995239258
2015-03-31,28.025768280029297
2015-04-01,27.8980712890625
2015-04-02,27.937362670898438
2015-04-06,28.6053466796875
2015-04-07,28.153474807739258
2015-04-08,27.96683120727539
2015-04-09,28.182947158813477
2015-04-10,28.114179611206055
2015-04-13,28.20258903503418
2015-04-14,28.54640769958496
2015-04-15,29.420679092407227
2015-04-16,28.99827766418457
2015-04-17,28.595523834228516
2015-04-20,28.801807403564453
2015-04-21,28.65446662902832
2015-04-22,28.49729347229004
2015-04-23,28.693754196166992
2015-04-24,28.76251792907715
2015-04-27,28.958982467651367
2015-04-28,29.037572860717773
2015-04-29,29.155445098876953
2015-04-30,28.399057388305664
2015-05-01,27.731077194213867
2015-05-04,27.63284683227539
2015-05-05,27.45602035522461
2015-05-06,27.505138397216797
2015-05-07,27.534608840942383
2015-05-08,28.261531829833984
2015-05-11,28.664287567138672
2015-05-12,28.251708984375
2015-05-13,28.713401794433594
2015-05-14,28.850929260253906
2015-05-15,29.155445098876953
2015-05-18,29.479616165161133
2015-05-19,28.90986442565918
2015-05-20,29.106334686279297
2015-05-21,29.61713981628418
2015-05-22,29.09650993347168
2015-05-26,28.40888023376465
2015-05-27,29.008102416992188
2015-05-28,28.890214920043945
2015-05-29,28.801807403564453
2015-06-01,28.978628158569336
2015-06-02,29.50908851623535
2015-06-03,29.538557052612305
2015-06-04,28.664287567138672
2015-06-05,28.880403518676758
2015-06-08,28.320466995239258
2015-06-09,28.389232635498047
2015-06-10,28.811630249023438
2015-06-11,28.929515838623047
2015-06-12,29.214387893676758
2015-06-15,28.919692993164062
2015-06-16,29.391210556030273
2015-06-17,29.30280113220215
2015-06-18,29.273330688476562
2015-06-19,29.3126163482666
2015-06-22,29.87254524230957
2015-06-23,29.71537208557129
2015-06-24,29.076862335205078
2015-06-25,28.674116134643555
2015-06-26,29.175098419189453
2015-06-29,28.320466995239258
2015-06-30,28.310646057128906
2015-07-01,28.232067108154297
2015-07-02,28.0454158782959
2015-07-06,27.819482803344727
2015-07-07,28.281173706054688
2015-07-08,27.210445404052734
2015-07-09,27.436378479003906
2015-07-10,27.593549728393555
2015-07-13,28.09453582763672
2015-07-14,28.389232635498047
2015-07-15,27.79001235961914
2015-07-16,28.006126403808594
2015-07-17,27.691781997680664
2015-07-20,27.65249252319336
2015-07-21,27.613197326660156
2015-07-22,27.279205322265625
2015-07-23,26.974679946899414
2015-07-24,26.52281379699707
2015-07-27,26.159351348876953
2015-07-28,26.729103088378906
2015-07-29,27.298852920532227
2015-07-30,27.28902816772461
2015-07-31,27.131855010986328
2015-08-03,26.93539810180664
2015-08-04,26.846982955932617
2015-08-05,22.701560974121094
2015-08-06,22.927499771118164
2015-08-07,23.222192764282227
2015-08-10,24.04734992980957
2015-08-11,24.017873764038086
2015-08-12,24.499225616455078
2015-08-13,23.762475967407227
2015-08-14,24.096471786499023
2015-08-17,24.027700424194336
2015-08-18,24.057172775268555
2015-08-19,23.75265121459961
2015-08-20,23.24184226989746
2015-08-21,22.652450561523438
2015-08-24,21.581716537475586
2015-08-25,21.444183349609375
2015-08-26,22.01393699645996
2015-08-27,23.232023239135742
2015-08-28,23.349903106689453
2015-08-31,23.81159019470215
2015-09-01,22.84891128540039
2015-09-02,23.281137466430664
2015-09-03,23.457958221435547
2015-09-04,23.271318435668945
2015-09-08,23.988414764404297
2015-09-09,23.929471969604492
2015-09-10,24.106292724609375
2015-09-11,23.96876335144043
2015-09-14,23.791942596435547
2015-09-15,24.17505645751953
2015-09-16,24.489398956298828
2015-09-17,24.302757263183594
2015-09-18,24.145584106445312
2015-09-21,24.469751358032227
2015-09-22,24.027700424194336
2015-09-23,23.31060218811035
2015-09-24,23.674072265625
2015-09-25,23.949119567871094
2015-09-28,23.182905197143555
2015-09-29,23.428485870361328
2015-09-30,23.78212547302246
2015-10-01,24.253639221191406
2015-10-02,24.312578201293945
2015-10-05,25.108264923095703
2015-10-06,25.177024841308594
2015-10-07,25.736949920654297
2015-10-08,26.306703567504883
2015-10-09,26.041471481323242
2015-10-12,25.81553840637207
2015-10-13,25.422607421875
2015-10-14,25.14756202697754
2015-10-15,25.74677085876465
2015-10-16,18.408796310424805
2015-10-19,18.96872329711914
2015-10-20,19.48935317993164
2015-10-21,19.204483032226562
2015-10-22,18.978551864624023
2015-10-23,19.135713577270508
2015-10-26,19.165189743041992
2015-10-27,18.978551864624023
2015-10-28,19.48935317993164
2015-10-29,19.499181747436523
2015-10-30,19.754587173461914
2015-11-02,19.67599868774414
2015-11-03,19.803701400756836
2015-11-04,19.5974178314209
2015-11-05,20.363622665405273
2015-11-06,20.481508255004883
2015-11-09,20.864614486694336
2015-11-10,21.11019515991211
2015-11-11,21.26737403869629
2015-11-12,20.3046875
2015-11-13,20.334156036376953
2015-11-16,20.795848846435547
2015-11-17,20.57973861694336
2015-11-18,20.93337631225586
2015-11-19,21.16913414001465
2015-11-20,21.12002182006836
2015-11-23,21.03160858154297
2015-11-24,21.37542152404785
2015-11-25,21.296836853027344
2015-11-27,21.33613395690918
2015-11-30,21.660295486450195
2015-12-01,22.161283493041992
2015-12-02,22.200578689575195
2015-12-03,22.53456687927246
2015-12-04,21.159311294555664
2015-12-07,20.481508255004883
2015-12-08,19.91175651550293
2015-12-09,19.970701217651367
2015-12-10,20.059104919433594
2015-12-11,19.479534149169922
2015-12-14,19.48935317993164
2015-12-15,19.960872650146484
2015-12-16,20.343978881835938
2015-12-17,19.509002685546875
2015-12-18,19.509002685546875
2015-12-21,19.61705780029297
2015-12-22,19.862638473510742
2015-12-23,20.540443420410156
2015-12-24,20.314512252807617
2015-12-28,20.255571365356445
2015-12-29,20.402921676635742
2015-12-30,20.157337188720703
2015-12-31,19.892108917236328
2016-01-04,19.9510498046875
2016-01-05,19.116071701049805
2016-01-06,19.096431732177734
2016-01-07,18.585615158081055
2016-01-08,18.369504928588867
2016-01-11,18.143571853637695
2016-01-12,18.173038482666016
2016-01-13,17.760461807250977
2016-01-14,17.711347579956055
2016-01-15,17.80957794189453
2016-01-19,17.23982810974121
2016-01-20,17.328237533569336
2016-01-21,17.347883224487305
2016-01-22,17.57381248474121
2016-01-25,17.514883041381836
2016-01-26,17.59346580505371
2016-01-27,17.455942153930664
2016-01-28,17.68187713623047
2016-01-29,18.369504928588867
2016-02-01,18.418617248535156
2016-02-02,18.025686264038086
2016-02-03,18.251625061035156
2016-02-04,18.565969467163086
2016-02-05,18.487380981445312
2016-02-08,17.338062286376953
2016-02-09,17.230009078979492
2016-02-10,17.18088722229004
2016-02-11,16.984426498413086
2016-02-12,17.347883224487305
2016-02-16,17.721168518066406
2016-02-17,18.23198127746582
2016-02-18,18.24180030822754
2016-02-19,18.349855422973633
2016-02-22,18.683849334716797
2016-02-23,18.369504928588867
2016-02-24,18.19268035888672
2016-02-25,19.567943572998047
2016-02-26,19.852813720703125
2016-02-29,19.93140411376953
2016-03-01,20.520797729492188
2016-03-02,20.825326919555664
2016-03-03,21.129844665527344
2016-03-04,21.37542152404785
2016-03-07,21.621007919311523
2016-03-08,21.611186981201172
2016-03-09,21.571884155273438
2016-03-10,21.71923828125
2016-03-11,22.161283493041992
2016-03-14,22.063051223754883
2016-03-15,21.522777557373047
2016-03-16,21.797821044921875
2016-03-17,22.12199592590332
2016-03-18,22.26934051513672
2016-03-21,22.2398681640625
2016-03-22,22.298810958862305
2016-03-23,21.925521850585938
2016-03-24,21.905879974365234
2016-03-28,21.89605712890625
2016-03-29,22.180931091308594
2016-03-30,22.220224380493164
2016-03-31,22.161283493041992
2016-04-01,22.063051223754883
2016-04-04,21.768354415893555
2016-04-05,21.660295486450195
2016-04-06,22.063051223754883
2016-04-07,21.454008102416992
2016-04-08,21.73888397216797
2016-04-11,21.542421340942383
2016-04-12,21.994287490844727
2016-04-13,22.357749938964844
2016-04-14,22.210403442382812
2016-04-15,22.200578689575195
2016-04-18,22.23004913330078
2016-04-19,22.485456466674805
2016-04-20,22.49527931213379
2016-04-21,22.544395446777344
2016-04-22,22.996267318725586
2016-04-25,22.544395446777344
2016-04-26,23.212369918823242
2016-04-27,23.8607120513916
2016-04-28,23.163259506225586
2016-04-29,23.30078125
2016-05-02,23.497251510620117
2016-05-03,22.907852172851562
2016-05-04,22.809621810913086
2016-05-05,22.75067901611328
2016-05-06,23.212369918823242
2016-05-09,22.799793243408203
2016-05-10,23.24184226989746
2016-05-11,23.212369918823242
2016-05-12,22.996267318725586
2016-05-13,22.446157455444336
2016-05-16,22.78997039794922
2016-05-17,22.33810043334961
2016-05-18,22.023752212524414
2016-05-19,22.171106338500977
2016-05-20,22.416688919067383
2016-05-23,22.465803146362305
2016-05-24,22.249692916870117
2016-05-25,22.996267318725586
2016-05-26,23.15342903137207
2016-05-27,23.24184226989746
2016-05-31,23.605302810668945
2016-06-01,23.51689338684082
2016-06-02,23.212369918823242
2016-06-03,23.192724227905273
2016-06-06,23.497251510620117
2016-06-07,23.674072265625
2016-06-08,23.949119567871094
2016-06-09,23.674072265625
2016-06-10,23.055204391479492
2016-06-13,22.6131591796875
2016-06-14,22.544395446777344
2016-06-15,22.642621994018555
2016-06-16,22.681917190551758
2016-06-17,22.799793243408203
2016-06-20,23.025732040405273
2016-06-21,23.08466911315918
2016-06-22,23.14360809326172
2016-06-23,23.683887481689453
2016-06-24,22.60333251953125
2016-06-27,21.33613395690918
2016-06-28,21.532594680786133
2016-06-29,22.033588409423828
2016-06-30,22.71138572692871
2016-07-01,22.76050567626953
2016-07-05,22.63280487060547
2016-07-06,23.04537582397461
2016-07-07,23.24184226989746
2016-07-08,23.929471969604492
2016-07-11,24.233993530273438
2016-07-12,24.941267013549805
2016-07-13,24.980562210083008
2016-07-14,24.911794662475586
2016-07-15,25.010025024414062
2016-07-18,25.22614288330078
2016-07-19,25.010025024414062
2016-07-20,25.098440170288086
2016-07-21,24.97073745727539
2016-07-22,24.95108985900879
2016-07-25,24.97073745727539
2016-07-26,25.304723739624023
2016-07-27,25.38331413269043
2016-07-28,25.118087768554688
2016-07-29,25.14756202697754
2016-08-01,24.941267013549805
2016-08-02,24.725156784057617
2016-08-03,24.97073745727539
2016-08-04,23.035560607910156
2016-08-05,24.410816192626953
2016-08-08,24.20452308654785
2016-08-09,24.35187530517578
2016-08-10,24.292930603027344
2016-08-11,24.626920700073242
2016-08-12,24.459924697875977
2016-08-15,24.931446075439453
2016-08-16,24.941267013549805
2016-08-17,24.99038314819336
2016-08-18,25.67800521850586
2016-08-19,25.481548309326172
2016-08-22,25.540489196777344
2016-08-23,25.894126892089844
2016-08-24,25.81553840637207
2016-08-25,25.756591796875
2016-08-26,25.540489196777344
2016-08-29,25.658363342285156
2016-08-30,25.49136734008789
2016-08-31,25.275264739990234
2016-09-01,25.285085678100586
2016-09-02,25.69765853881836
2016-09-06,25.756591796875
2016-09-07,25.550310134887695
2016-09-08,25.64854621887207
2016-09-09,24.87250518798828
2016-09-12,24.862682342529297
2016-09-13,24.430456161499023
2016-09-14,24.233993530273438
2016-09-15,24.499225616455078
2016-09-16,24.489398956298828
2016-09-19,24.96091079711914
2016-09-20,24.440279006958008
2016-09-21,25.25560760498047
2016-09-22,25.481548309326172
2016-09-23,25.74677085876465
2016-09-26,25.982534408569336
2016-09-27,26.40493392944336
2016-09-28,27.33814239501953
2016-09-29,27.308673858642578
2016-09-30,27.495319366455078
2016-10-03,27.387264251708984
2016-10-04,27.406902313232422
2016-10-05,27.760549545288086
2016-10-06,28.074893951416016
2016-10-07,28.006126403808594
2016-10-10,28.251708984375
2016-10-11,27.377437591552734
2016-10-12,27.505138397216797
2016-10-13,27.387264251708984
2016-10-14,27.446205139160156
2016-10-17,27.122034072875977
2016-10-18,27.416725158691406
2016-10-19,27.711427688598633
2016-10-20,27.839130401611328
2016-10-21,27.770366668701172
2016-10-24,27.986480712890625
2016-10-25,27.907896041870117
2016-10-26,27.917715072631836
2016-10-27,27.691781997680664
2016-10-28,28.05524444580078
2016-10-31,28.241886138916016
2016-11-01,27.848957061767578
2016-11-02,27.986480712890625
2016-11-03,27.809659957885742
2016-11-04,27.583724975585938
2016-11-07,28.124004364013672
2016-11-08,28.487470626831055
2016-11-09,30.147598266601562
2016-11-10,30.805757522583008
2016-11-11,30.854869842529297
2016-11-14,31.2281551361084
2016-11-15,32.4560661315918
2016-11-16,31.660381317138672
2016-11-17,31.680023193359375
2016-11-18,31.355854034423828
2016-11-21,31.709503173828125
2016-11-22,31.650558471679688
2016-11-23,32.200660705566406
2016-11-25,32.298892974853516
2016-11-28,31.699670791625977
2016-11-29,31.7880802154541
2016-11-30,33.12405014038086
2016-12-01,33.487510681152344
2016-12-02,33.20263671875
2016-12-05,33.1436882019043
2016-12-06,33.359806060791016
2016-12-07,33.96885299682617
2016-12-08,34.47965621948242
2016-12-09,34.951171875
2016-12-12,35.03957748413086
2016-12-13,34.45018768310547
2016-12-14,34.34213638305664
2016-12-15,34.73506546020508
2016-12-16,34.93153381347656
2016-12-19,34.548423767089844
2016-12-20,34.90205383300781
2016-12-21,34.410892486572266
2016-12-22,34.08672332763672
2016-12-23,34.194786071777344
2016-12-27,34.42071533203125
2016-12-28,33.811676025390625
2016-12-29,33.97866439819336
2016-12-30,34.23406982421875
2017-01-03,34.29302215576172
2017-01-04,34.48948669433594
2017-01-05,34.253719329833984
2017-01-06,34.28318786621094
2017-01-09,33.58573913574219
2017-01-10,33.95902633666992
2017-01-11,34.10637283325195
2017-01-12,33.79202651977539
2017-01-13,34.27336502075195
2017-01-17,33.5366325378418
2017-01-18,33.67414474487305
2017-01-19,33.86079025268555
2017-01-20,34.04743576049805
2017-01-23,34.155494689941406
2017-01-24,36.74882888793945
2017-01-25,36.93546676635742
2017-01-26,36.788124084472656
2017-01-27,36.05137252807617
2017-01-30,35.93349838256836
2017-01-31,35.25570297241211
2017-02-01,35.069061279296875
2017-02-02,34.90205383300781
2017-02-03,35.953147888183594
2017-02-06,36.031734466552734
2017-02-07,35.81561279296875
2017-02-08,35.53074264526367
2017-02-09,36.267486572265625
2017-02-10,36.30677795410156
2017-02-13,36.49343490600586
2017-02-14,36.72919464111328
2017-02-15,36.739009857177734
2017-02-16,37.063175201416016
2017-02-17,36.58183670043945
2017-02-21,37.79010009765625
2017-02-22,36.994422912597656
2017-02-23,36.48360061645508
2017-02-24,37.092655181884766
2017-02-27,37.45610809326172
2017-02-28,36.660430908203125
2017-03-01,37.57399368286133
2017-03-02,36.85689163208008
2017-03-03,37.367698669433594
2017-03-06,37.00423049926758
2017-03-07,36.8667106628418
2017-03-08,36.82741928100586
2017-03-09,36.0710334777832
2017-03-10,36.650596618652344
2017-03-13,37.00423049926758
2017-03-14,36.572017669677734
2017-03-15,36.984588623046875
2017-03-16,36.81759262084961
2017-03-17,36.60148620605469
2017-03-20,36.444305419921875
2017-03-21,35.27534103393555
2017-03-22,35.66827392578125
2017-03-23,35.78615188598633
2017-03-24,35.491458892822266
2017-03-27,35.3441047668457
2017-03-28,35.83526611328125
2017-03-29,36.0710334777832
2017-03-30,36.46396255493164
2017-03-31,36.45412826538086
2017-04-03,35.83526611328125
2017-04-04,35.70756149291992
2017-04-05,34.676124572753906
2017-04-06,34.960994720458984
2017-04-07,35.16728973388672
2017-04-10,35.16728973388672
2017-04-11,34.9904670715332
2017-04-12,34.21442794799805
2017-04-13,33.556270599365234
2017-04-17,34.253719329833984
2017-04-18,34.322479248046875
2017-04-19,34.430545806884766
2017-04-20,34.58771514892578
2017-04-21,34.39124298095703
2017-04-24,35.29499053955078
2017-04-25,35.36375427246094
2017-04-26,35.64862060546875
2017-04-27,35.491458892822266
2017-04-28,34.81364822387695
2017-05-01,34.97080993652344
2017-05-02,34.90205383300781
2017-05-03,34.430545806884766
2017-05-04,34.351959228515625
2017-05-05,33.900089263916016
2017-05-08,33.83131408691406
2017-05-09,33.900089263916016
2017-05-10,33.074920654296875
2017-05-11,33.015995025634766
2017-05-12,31.91579818725586
2017-05-15,31.876489639282227
2017-05-16,31.25762367248535
2017-05-17,30.501237869262695
2017-05-18,30.668230056762695
2017-05-19,30.884342193603516
2017-05-22,31.04151725769043
2017-05-23,31.13974952697754
2017-05-24,30.727174758911133
2017-05-25,30.461942672729492
2017-05-26,30.520883560180664
2017-05-30,30.206541061401367
2017-05-31,30.118125915527344
2017-06-01,30.815582275390625
2017-06-02,31.04151725769043
2017-06-05,30.70752716064453
2017-06-06,30.687881469726562
2017-06-07,30.84505271911621
2017-06-08,31.2478084564209
2017-06-09,32.13190460205078
2017-06-12,32.0827751159668
2017-06-13,32.41677474975586
2017-06-14,31.886316299438477
2017-06-15,31.414796829223633
2017-06-16,31.493385314941406
2017-06-19,31.827369689941406
2017-06-20,31.208511352539062
2017-06-21,30.668230056762695
2017-06-22,30.658401489257812
2017-06-23,31.061161041259766
2017-06-26,31.719324111938477
2017-06-27,31.591617584228516
2017-06-28,31.689847946166992
2017-06-29,31.316564559936523
2017-06-30,32.33817672729492
2017-07-03,32.09260940551758
2017-07-05,32.09260940551758
2017-07-06,32.181026458740234
2017-07-07,32.46588897705078
2017-07-10,32.79987716674805
2017-07-11,32.81951904296875
2017-07-12,33.153526306152344
2017-07-13,33.76255416870117
2017-07-14,33.62503433227539
2017-07-17,33.20263671875
2017-07-18,32.495357513427734
2017-07-19,32.78022766113281
2017-07-20,32.17119216918945
2017-07-21,32.46588897705078
2017-07-24,33.015995025634766
2017-07-25,33.566097259521484
2017-07-26,33.17315673828125
2017-07-27,33.34016418457031
2017-07-28,32.98651885986328
2017-07-31,33.13386917114258
2017-08-01,33.83131408691406
2017-08-02,33.61521530151367
2017-08-03,35.069061279296875
2017-08-04,35.854915618896484
2017-08-07,35.64862060546875
2017-08-08,35.894203186035156
2017-08-09,36.031734466552734
2017-08-10,35.049400329589844
2017-08-11,34.98064422607422
2017-08-14,34.9904670715332
2017-08-15,34.70558547973633
2017-08-16,33.664310455322266
2017-08-17,33.232093811035156
2017-08-18,33.43838882446289
2017-08-21,33.1829833984375
2017-08-22,33.693790435791016
2017-08-23,33.811676025390625
2017-08-24,33.80184555053711
2017-08-25,33.99831771850586
2017-08-28,34.27336502075195
2017-08-29,34.6368293762207
2017-08-30,34.75471878051758
2017-08-31,35.29499053955078
2017-09-01,35.383399963378906
2017-09-05,35.14762496948242
2017-09-06,34.93153381347656
2017-09-07,34.872589111328125
2017-09-08,35.491458892822266
2017-09-11,35.52092361450195
2017-09-12,35.894203186035156
2017-09-13,35.62898254394531
2017-09-14,35.81561279296875
2017-09-15,35.658451080322266
2017-09-18,35.697750091552734
2017-09-19,36.12014389038086
2017-09-20,36.31659698486328
2017-09-21,36.4050178527832
2017-09-22,36.46396255493164
2017-09-25,36.650596618652344
2017-09-26,36.84706497192383
2017-09-27,36.92565155029297
2017-09-28,36.85689163208008
2017-09-29,36.70953369140625
2017-10-02,36.75865936279297
