,SJM
2014-05-28,75.43869018554688
2014-05-29,77.22305297851562
2014-05-30,76.92314147949219
2014-06-02,76.82569885253906
2014-06-03,77.17808532714844
2014-06-04,77.09559631347656
2014-06-05,78.20519256591797
2014-06-06,79.23983001708984
2014-06-09,79.21735382080078
2014-06-10,78.79750061035156
2014-06-11,78.57258605957031
2014-06-12,78.67005157470703
2014-06-13,78.90245819091797
2014-06-16,79.34481048583984
2014-06-17,79.54724884033203
2014-06-18,79.94459533691406
2014-06-19,79.92208099365234
2014-06-20,79.81715393066406
2014-06-23,80.00454711914062
2014-06-24,79.72718048095703
2014-06-25,79.31483459472656
2014-06-26,79.08241271972656
2014-06-27,79.509765625
2014-06-30,79.89959716796875
2014-07-01,80.07955169677734
2014-07-02,79.94459533691406
2014-07-03,80.61936950683594
2014-07-07,80.48441314697266
2014-07-08,79.96709442138672
2014-07-09,79.92208099365234
2014-07-10,79.62969970703125
2014-07-11,79.82464599609375
2014-07-14,79.78715515136719
2014-07-15,79.17235565185547
2014-07-16,79.20236206054688
2014-07-17,78.51260375976562
2014-07-18,79.23983001708984
2014-07-21,78.79000091552734
2014-07-22,78.76750946044922
2014-07-23,78.53509521484375
2014-07-24,78.84249877929688
2014-07-25,78.44511413574219
2014-07-28,78.03276062011719
2014-07-29,77.41046142578125
2014-07-30,76.55577850341797
2014-07-31,74.70391845703125
2014-08-01,75.36367797851562
2014-08-04,75.64861297607422
2014-08-05,74.50149536132812
2014-08-06,75.88101959228516
2014-08-07,75.43869018554688
2014-08-08,76.34586334228516
2014-08-11,77.28302001953125
2014-08-12,76.91566467285156
2014-08-13,77.4588623046875
2014-08-14,77.93416595458984
2014-08-15,77.60974884033203
2014-08-18,77.80592346191406
2014-08-19,78.04730987548828
2014-08-20,77.27025604248047
2014-08-21,76.68932342529297
2014-08-22,76.47053527832031
2014-08-25,76.91564178466797
2014-08-26,77.30796813964844
2014-08-27,77.27025604248047
2014-08-28,77.2249984741211
2014-08-29,77.40603637695312
2014-09-02,77.45130920410156
2014-09-03,77.24759674072266
2014-09-04,76.96845245361328
2014-09-05,77.4890365600586
2014-09-08,76.93074798583984
2014-09-09,76.39508056640625
2014-09-10,76.25929260253906
2014-09-11,76.2969970703125
2014-09-12,75.2181625366211
2014-09-15,75.24078369140625
2014-09-16,76.04804992675781
2014-09-17,75.22569274902344
2014-09-18,75.61048126220703
2014-09-19,75.58783721923828
2014-09-22,75.0748291015625
2014-09-23,74.54670715332031
2014-09-24,75.36905670166016
2014-09-25,74.1015853881836
2014-09-26,74.33546447753906
2014-09-29,74.26756286621094
2014-09-30,74.6824951171875
2014-10-01,73.85261535644531
2014-10-02,73.7469711303711
2014-10-03,74.43354034423828
2014-10-06,74.31283569335938
2014-10-07,73.3697738647461
2014-10-08,74.4863510131836
2014-10-09,73.8375244140625
2014-10-10,73.71678924560547
2014-10-13,73.49048614501953
2014-10-14,73.92051696777344
2014-10-15,73.4527587890625
2014-10-16,73.84503936767578
2014-10-17,74.43354034423828
2014-10-20,76.2215576171875
2014-10-21,77.24759674072266
2014-10-22,76.74968719482422
2014-10-23,76.76476287841797
2014-10-24,77.20987701416016
2014-10-27,77.8134536743164
2014-10-28,78.39435577392578
2014-10-29,77.3456802368164
2014-10-30,77.73042297363281
2014-10-31,78.46226501464844
2014-11-03,78.51506042480469
2014-11-04,78.69612121582031
2014-11-05,79.47322082519531
2014-11-06,79.82026672363281
2014-11-07,79.09600067138672
2014-11-10,79.4505844116211
2014-11-11,79.00548553466797
2014-11-12,76.19686889648438
2014-11-13,75.80973815917969
2014-11-14,76.08302307128906
2014-11-17,77.06221771240234
2014-11-18,77.40380096435547
2014-11-19,77.16848754882812
2014-11-20,76.75098419189453
2014-11-21,76.88763427734375
2014-11-24,76.39422607421875
2014-11-25,76.81171417236328
2014-11-26,76.76616668701172
2014-11-28,77.85923767089844
2014-12-01,78.0186538696289
2014-12-02,78.36784362792969
2014-12-03,77.36583709716797
2014-12-04,76.7813720703125
2014-12-05,77.2140121459961
2014-12-08,77.30511474609375
2014-12-09,76.81930541992188
2014-12-10,76.08302307128906
2014-12-11,76.39422607421875
2014-12-12,75.27079010009766
2014-12-15,74.6103744506836
2014-12-16,74.62557220458984
2014-12-17,76.1740951538086
2014-12-18,77.88963317871094
2014-12-19,78.02628326416016
2014-12-22,78.29950714111328
2014-12-23,78.67906951904297
2014-12-24,78.52722930908203
2014-12-26,78.48168182373047
2014-12-29,78.2615737915039
2014-12-30,77.80610656738281
2014-12-31,76.65231323242188
2015-01-02,76.27276611328125
2015-01-05,75.02784729003906
2015-01-06,74.42819213867188
2015-01-07,76.0905532836914
2015-01-08,77.1912612915039
2015-01-09,76.6978530883789
2015-01-12,76.16648864746094
2015-01-13,76.6219711303711
2015-01-14,76.63713836669922
2015-01-15,76.89522552490234
2015-01-16,77.32032012939453
2015-01-20,79.0889663696289
2015-01-21,80.49327087402344
2015-01-22,81.12330627441406
2015-01-23,80.83487701416016
2015-01-26,80.80449676513672
2015-01-27,80.28832244873047
2015-01-28,79.49888610839844
2015-01-29,79.77972412109375
2015-01-30,78.29950714111328
2015-02-02,79.3015365600586
2015-02-03,80.371826171875
2015-02-04,85.09331512451172
2015-02-05,86.02700805664062
2015-02-06,85.77650451660156
2015-02-09,85.70816802978516
2015-02-10,85.89036560058594
2015-02-11,84.93611145019531
2015-02-12,85.79875183105469
2015-02-13,86.94384765625
2015-02-17,86.42475128173828
2015-02-18,87.25685119628906
2015-02-19,86.93622589111328
2015-02-20,86.60032653808594
2015-02-23,86.45527648925781
2015-02-24,86.62321472167969
2015-02-25,86.34839630126953
2015-02-26,87.95153045654297
2015-02-27,88.05841827392578
2015-03-02,87.76069641113281
2015-03-03,87.11944580078125
2015-03-04,87.2110595703125
2015-03-05,87.20343017578125
2015-03-06,86.0888442993164
2015-03-09,86.3026123046875
2015-03-10,84.53152465820312
2015-03-11,84.8292236328125
2015-03-12,85.83692932128906
2015-03-13,84.75286865234375
2015-03-16,85.33308410644531
2015-03-17,84.42460632324219
2015-03-18,85.9666976928711
2015-03-19,85.50103759765625
2015-03-20,86.80644226074219
2015-03-23,86.56217193603516
2015-03-24,85.97430419921875
2015-03-25,87.51640319824219
2015-03-26,87.39427185058594
2015-03-27,88.56227111816406
2015-03-30,89.41727447509766
2015-03-31,88.3485107421875
2015-04-01,88.15765380859375
2015-04-02,88.56227111816406
2015-04-06,89.50125122070312
2015-04-07,88.45540618896484
2015-04-08,88.21109771728516
2015-04-09,88.66150665283203
2015-04-10,89.127197265625
2015-04-13,89.24171447753906
2015-04-14,89.9211196899414
2015-04-15,90.14250946044922
2015-04-16,90.06616973876953
2015-04-17,89.6386489868164
2015-04-20,89.37911987304688
2015-04-21,89.65393829345703
2015-04-22,90.03563690185547
2015-04-23,89.2951431274414
2015-04-24,88.79126739501953
2015-04-27,90.2341079711914
2015-04-28,88.6996841430664
2015-04-29,88.56989288330078
2015-04-30,88.4935302734375
2015-05-01,89.21112823486328
2015-05-04,90.3638916015625
2015-05-05,88.76837158203125
2015-05-06,88.7455062866211
2015-05-07,88.37906646728516
2015-05-08,88.5469970703125
2015-05-11,88.76074981689453
2015-05-12,88.90580749511719
2015-05-13,89.48918914794922
2015-05-14,90.85555267333984
2015-05-15,90.96302795410156
2015-05-18,91.09349822998047
2015-05-19,91.55411529541016
2015-05-20,92.02232360839844
2015-05-21,91.56177520751953
2015-05-22,92.41383361816406
2015-05-26,91.70760345458984
2015-05-27,92.0376968383789
2015-05-28,91.73063659667969
2015-05-29,91.00140380859375
2015-06-01,90.901611328125
2015-06-02,91.00140380859375
2015-06-03,90.72506713867188
2015-06-04,87.31682586669922
2015-06-05,85.45150756835938
2015-06-08,84.80671691894531
2015-06-09,85.66641235351562
2015-06-10,85.64338684082031
2015-06-11,85.78160095214844
2015-06-12,85.42848205566406
2015-06-15,85.19820404052734
2015-06-16,86.24215698242188
2015-06-17,86.52619171142578
2015-06-18,86.98674774169922
2015-06-19,87.10956573486328
2015-06-22,87.26311492919922
2015-06-23,86.59527587890625
2015-06-24,85.74317932128906
2015-06-25,85.1521224975586
2015-06-26,84.9141845703125
2015-06-29,83.19470977783203
2015-06-30,83.21772003173828
2015-07-01,83.83183288574219
2015-07-02,83.47872924804688
2015-07-06,82.92601776123047
2015-07-07,84.29240417480469
2015-07-08,83.25611114501953
2015-07-09,83.13328552246094
2015-07-10,82.58826446533203
2015-07-13,83.44033813476562
2015-07-14,83.31751251220703
2015-07-15,82.9874496459961
2015-07-16,83.3712387084961
2015-07-17,83.25611114501953
2015-07-20,82.95672607421875
2015-07-21,82.42705535888672
2015-07-22,82.4654541015625
2015-07-23,82.08164978027344
2015-07-24,81.05305480957031
2015-07-27,81.3524169921875
2015-07-28,83.44801330566406
2015-07-29,84.2616958618164
2015-07-30,85.0216293334961
2015-07-31,85.73551940917969
2015-08-03,85.89671325683594
2015-08-04,86.05023193359375
2015-08-05,87.11724853515625
2015-08-06,85.78927612304688
2015-08-07,84.46896362304688
2015-08-10,84.8297348022461
2015-08-11,83.59387969970703
2015-08-12,84.45890808105469
2015-08-13,83.90281677246094
2015-08-14,84.48211669921875
2015-08-17,84.19630432128906
2015-08-18,84.16539001464844
2015-08-19,86.41301727294922
2015-08-20,86.32035064697266
2015-08-21,84.88373565673828
2015-08-24,83.50892639160156
2015-08-25,82.52799987792969
2015-08-26,84.30445861816406
2015-08-27,89.81920623779297
2015-08-28,90.82327270507812
2015-08-31,90.92367553710938
2015-09-01,88.06586456298828
2015-09-02,89.31714630126953
2015-09-03,90.2748794555664
2015-09-04,89.29397583007812
2015-09-08,89.86554718017578
2015-09-09,88.5138931274414
2015-09-10,88.49073028564453
2015-09-11,89.68016052246094
2015-09-14,89.3094253540039
2015-09-15,89.76510620117188
2015-09-16,90.77693176269531
2015-09-17,90.19764709472656
2015-09-18,90.03546142578125
2015-09-21,90.40619659423828
2015-09-22,87.44800567626953
2015-09-23,87.70288848876953
2015-09-24,87.61019897460938
2015-09-25,88.32849884033203
2015-09-28,87.28581237792969
2015-09-29,86.92276000976562
2015-09-30,88.1199722290039
2015-10-01,87.7492446899414
2015-10-02,89.32488250732422
2015-10-05,90.15901947021484
2015-10-06,88.68380737304688
2015-10-07,89.58746337890625
2015-10-08,90.3366928100586
2015-10-09,91.2094497680664
2015-10-12,91.46434783935547
2015-10-13,91.76556396484375
2015-10-14,92.14399719238281
2015-10-15,92.39117431640625
2015-10-16,91.98954772949219
2015-10-19,91.73466491699219
2015-10-20,88.75330352783203
2015-10-21,89.30168914794922
2015-10-22,91.3484878540039
2015-10-23,91.3484878540039
2015-10-26,90.61473083496094
2015-10-27,90.44480895996094
2015-10-28,89.86554718017578
2015-10-29,90.12813568115234
2015-10-30,90.6688003540039
2015-11-02,90.69196319580078
2015-11-03,90.52976989746094
2015-11-04,90.84644317626953
2015-11-05,91.11676025390625
2015-11-06,88.82283020019531
2015-11-09,88.75330352783203
2015-11-10,89.12621307373047
2015-11-11,89.53020477294922
2015-11-12,88.04634857177734
2015-11-13,86.81105041503906
2015-11-16,88.04634857177734
2015-11-17,87.0985107421875
2015-11-18,88.08513641357422
2015-11-19,94.22270202636719
2015-11-20,95.08505249023438
2015-11-23,95.20159149169922
2015-11-24,94.89082336425781
2015-11-25,95.51235961914062
2015-11-27,95.7609634399414
2015-11-30,94.15277862548828
2015-12-01,93.85755157470703
2015-12-02,93.70995330810547
2015-12-03,93.46134185791016
2015-12-04,95.66773223876953
2015-12-07,96.07949829101562
2015-12-08,95.93187713623047
2015-12-09,95.24044036865234
2015-12-10,94.78984832763672
2015-12-11,93.67886352539062
2015-12-14,93.3603515625
2015-12-15,94.81314849853516
2015-12-16,96.39027404785156
2015-12-17,96.05619049072266
2015-12-18,94.43247985839844
2015-12-21,95.5589828491211
2015-12-22,95.53564453125
2015-12-23,97.00402069091797
2015-12-24,96.94189453125
2015-12-28,96.51456451416016
2015-12-29,96.9574203491211
2015-12-30,96.29703521728516
2015-12-31,95.82311248779297
2016-01-04,95.07730865478516
2016-01-05,95.79205322265625
2016-01-06,95.09283447265625
2016-01-07,93.46910858154297
2016-01-08,93.25935363769531
2016-01-11,93.80315399169922
2016-01-12,94.52569580078125
2016-01-13,92.57566833496094
2016-01-14,93.46134185791016
2016-01-15,91.87646484375
2016-01-19,93.01850891113281
2016-01-20,92.74658966064453
2016-01-21,92.65335845947266
2016-01-22,95.4735107421875
2016-01-25,94.66553497314453
2016-01-26,95.50458526611328
2016-01-27,96.67771911621094
2016-01-28,98.11495971679688
2016-01-29,99.69213104248047
2016-02-01,100.32139587402344
2016-02-02,99.69986724853516
2016-02-03,100.50785064697266
2016-02-04,97.83528900146484
2016-02-05,97.4779281616211
2016-02-08,97.64885711669922
2016-02-09,98.93851470947266
2016-02-10,99.82884979248047
2016-02-11,98.52455139160156
2016-02-12,99.12594604492188
2016-02-16,99.73512268066406
2016-02-17,99.52427673339844
2016-02-18,99.60234832763672
2016-02-19,99.77418518066406
2016-02-22,99.0790786743164
2016-02-23,96.72824096679688
2016-02-24,99.78199768066406
2016-02-25,101.19561767578125
2016-02-26,99.71168518066406
2016-02-29,99.63361358642578
2016-03-01,100.14905548095703
2016-03-02,99.82105255126953
2016-03-03,100.2115478515625
2016-03-04,99.61016845703125
2016-03-07,99.03224182128906
2016-03-08,98.5714111328125
2016-03-09,99.24311065673828
2016-03-10,100.35211944580078
2016-03-11,101.15658569335938
2016-03-14,100.9534912109375
2016-03-15,100.32872009277344
2016-03-16,100.85977935791016
2016-03-17,101.46117401123047
2016-03-18,100.63330841064453
2016-03-21,100.2349853515625
2016-03-22,99.73512268066406
2016-03-23,100.57080078125
2016-03-24,100.5239486694336
2016-03-28,101.21903991699219
2016-03-29,101.5158462524414
2016-03-30,101.67203521728516
2016-03-31,101.40648651123047
2016-04-01,103.49959564208984
2016-04-04,99.63361358642578
2016-04-05,98.41521453857422
2016-04-06,99.61016845703125
2016-04-07,99.750732421875
2016-04-08,99.8913345336914
2016-04-11,99.79762268066406
2016-04-12,99.94600677490234
2016-04-13,100.14124298095703
2016-04-14,99.50082397460938
2016-04-15,100.28182220458984
2016-04-18,101.04723358154297
2016-04-19,101.16438293457031
2016-04-20,100.39115905761719
2016-04-21,97.29837799072266
2016-04-22,98.52455139160156
2016-04-25,99.52427673339844
2016-04-26,99.43053436279297
2016-04-27,99.9225845336914
2016-04-28,99.79762268066406
2016-04-29,99.17280578613281
2016-05-02,99.71952056884766
2016-05-03,99.0478515625
2016-05-04,100.08660125732422
2016-05-05,100.26622009277344
2016-05-06,100.96131134033203
2016-05-09,101.07847595214844
2016-05-10,102.5233383178711
2016-05-11,102.4134521484375
2016-05-12,103.2376937866211
2016-05-13,102.49981689453125
2016-05-16,102.70389556884766
2016-05-17,100.2781753540039
2016-05-18,99.47747802734375
2016-05-19,99.76007843017578
2016-05-20,99.3832778930664
2016-05-23,99.65019989013672
2016-05-24,100.42736053466797
2016-05-25,101.10245513916016
2016-05-26,101.63627624511719
2016-05-27,101.44001770019531
2016-05-31,101.38507843017578
2016-06-01,101.83252716064453
2016-06-02,102.3663101196289
2016-06-03,103.40257263183594
2016-06-06,103.5674057006836
2016-06-07,104.03844451904297
2016-06-08,104.17974853515625
2016-06-09,112.4380874633789
2016-06-10,113.2309799194336
2016-06-13,113.2153091430664
2016-06-14,113.10541534423828
2016-06-15,112.66578674316406
2016-06-16,114.14160919189453
2016-06-17,113.60779571533203
2016-06-20,113.95323944091797
2016-06-21,114.61260223388672
2016-06-22,115.46827697753906
2016-06-23,115.05224609375
2016-06-24,114.08665466308594
2016-06-27,115.20140075683594
2016-06-28,115.38191986083984
2016-06-29,117.05402374267578
2016-06-30,119.64457702636719
2016-07-01,119.04011535644531
2016-07-05,119.42477416992188
2016-07-06,120.14698791503906
2016-07-07,120.27259063720703
2016-07-08,120.95557403564453
2016-07-11,120.30393981933594
2016-07-12,119.21280670166016
2016-07-13,119.8565444946289
2016-07-14,118.93023681640625
2016-07-15,119.91936492919922
2016-07-18,119.90362548828125
2016-07-19,119.9742660522461
2016-07-20,119.62887573242188
2016-07-21,119.90362548828125
2016-07-22,120.08419799804688
2016-07-25,121.45799255371094
2016-07-26,119.88792419433594
2016-07-27,119.11859893798828
2016-07-28,119.59749603271484
2016-07-29,121.01837921142578
2016-08-01,121.11253356933594
2016-08-02,121.34809875488281
2016-08-03,119.92717742919922
2016-08-04,122.61981964111328
2016-08-05,121.85831451416016
2016-08-08,121.26171112060547
2016-08-09,120.80643463134766
2016-08-10,121.47693634033203
2016-08-11,120.58551788330078
2016-08-12,120.56182861328125
2016-08-15,119.95442199707031
2016-08-16,119.386474609375
2016-08-17,120.9168472290039
2016-08-18,121.77670288085938
2016-08-19,121.96607208251953
2016-08-22,123.24398803710938
2016-08-23,113.30435943603516
2016-08-24,112.23934936523438
2016-08-25,111.22171783447266
2016-08-26,109.63612365722656
2016-08-29,111.61616516113281
2016-08-30,110.25141906738281
2016-08-31,111.8528060913086
2016-09-01,110.96139526367188
2016-09-02,111.60037994384766
2016-09-06,111.87647247314453
2016-09-07,110.55119323730469
2016-09-08,110.10944366455078
2016-09-09,107.23006439208984
2016-09-12,108.72894287109375
2016-09-13,107.63240051269531
2016-09-14,108.03473663330078
2016-09-15,108.61058807373047
2016-09-16,108.09784698486328
2016-09-19,108.09784698486328
2016-09-20,107.04074096679688
2016-09-21,107.54564666748047
2016-09-22,108.76045989990234
2016-09-23,108.21617889404297
2016-09-26,108.64214324951172
2016-09-27,105.4314956665039
2016-09-28,106.27555084228516
2016-09-29,106.31500244140625
2016-09-30,106.92244720458984
2016-10-03,106.80411529541016
2016-10-04,105.0606918334961
2016-10-05,104.99761199951172
2016-10-06,104.9818344116211
2016-10-07,104.87138366699219
2016-10-10,106.02313995361328
2016-10-11,104.26396179199219
2016-10-12,104.59526824951172
2016-10-13,105.64446258544922
2016-10-14,105.32894897460938
2016-10-17,104.966064453125
2016-10-18,104.30341339111328
2016-10-19,104.7767333984375
2016-10-20,102.3785629272461
2016-10-21,102.56002807617188
2016-10-24,102.46533203125
2016-10-25,102.7020263671875
2016-10-26,102.93077850341797
2016-10-27,101.98414611816406
2016-10-28,104.06675720214844
2016-10-31,103.58556365966797
2016-11-01,103.301513671875
2016-11-02,103.07279205322266
2016-11-03,102.72569274902344
2016-11-04,101.97624969482422
2016-11-07,103.7117691040039
2016-11-08,105.18746948242188
2016-11-09,104.10053253173828
2016-11-10,101.14910125732422
2016-11-11,100.80796813964844
2016-11-14,102.2043228149414
2016-11-15,102.18843841552734
2016-11-16,103.1008529663086
2016-11-17,99.05458068847656
2016-11-18,99.05458068847656
2016-11-21,100.3319320678711
2016-11-22,100.6968994140625
2016-11-23,99.63375091552734
2016-11-25,100.3319320678711
2016-11-28,100.75243377685547
2016-11-29,100.97457122802734
2016-11-30,99.92729187011719
2016-12-01,98.96729278564453
2016-12-02,99.39570617675781
2016-12-05,99.97489929199219
2016-12-06,100.56200408935547
2016-12-07,102.0694580078125
2016-12-08,102.1567153930664
2016-12-09,103.5292739868164
2016-12-12,103.29126739501953
2016-12-13,103.6006851196289
2016-12-14,101.61722564697266
2016-12-15,101.11737823486328
2016-12-16,102.45817565917969
2016-12-19,102.65655517578125
2016-12-20,102.50580596923828
2016-12-21,101.99010467529297
2016-12-22,102.52169036865234
2016-12-23,102.71211242675781
2016-12-27,102.2519302368164
2016-12-28,101.52201080322266
2016-12-29,102.46613311767578
2016-12-30,101.60132598876953
2017-01-03,102.32333374023438
2017-01-04,101.97422790527344
2017-01-05,102.48992156982422
2017-01-06,102.37884521484375
2017-01-09,101.56167602539062
2017-01-10,102.14086151123047
2017-01-11,103.65619659423828
2017-01-12,103.5848159790039
2017-01-13,103.93389892578125
2017-01-17,104.9335708618164
2017-01-18,105.52066040039062
2017-01-19,105.40959167480469
2017-01-20,105.97291564941406
2017-01-23,105.90947723388672
2017-01-24,106.71870422363281
2017-01-25,107.11540985107422
2017-01-26,107.7580337524414
2017-01-27,107.57555389404297
2017-01-30,106.40926361083984
2017-01-31,107.7818374633789
2017-02-01,107.50416564941406
2017-02-02,109.15436553955078
2017-02-03,110.10648345947266
2017-02-06,109.48761749267578
2017-02-07,110.8046646118164
2017-02-08,109.43267059326172
2017-02-09,109.83949279785156
2017-02-10,110.0947265625
