,RVTY
2014-09-25,41.99101638793945
2014-09-26,42.22264862060547
2014-09-29,42.45427322387695
2014-09-30,42.077880859375
2014-10-01,41.35405349731445
2014-10-02,40.919776916503906
2014-10-03,41.30582046508789
2014-10-06,41.38300704956055
2014-10-07,40.75570297241211
2014-10-08,41.67253494262695
2014-10-09,40.94872283935547
2014-10-10,39.74237823486328
2014-10-13,38.43950271606445
2014-10-14,38.98959732055664
2014-10-15,38.52553939819336
2014-10-16,38.73822784423828
2014-10-17,38.67055892944336
2014-10-20,38.73822784423828
2014-10-21,40.30439376831055
2014-10-22,38.89291000366211
2014-10-23,39.76301574707031
2014-10-24,40.33340072631836
2014-10-27,40.40107345581055
2014-10-28,41.41615295410156
2014-10-29,41.2034797668457
2014-10-30,41.94789123535156
2014-10-31,41.976898193359375
2014-11-03,42.35393142700195
2014-11-04,42.61496353149414
2014-11-05,42.60528564453125
2014-11-06,43.175682067871094
2014-11-07,42.35393142700195
2014-11-10,42.55695724487305
2014-11-11,42.5279541015625
2014-11-12,42.324913024902344
2014-11-13,42.09291076660156
2014-11-14,42.199241638183594
2014-11-17,41.94789123535156
2014-11-18,42.40226745605469
2014-11-19,42.27658462524414
2014-11-20,42.537620544433594
2014-11-21,43.82342529296875
2014-11-24,43.97810363769531
2014-11-25,44.23911666870117
2014-11-26,44.123111724853516
2014-11-28,43.95875930786133
2014-12-01,43.87175369262695
2014-12-02,43.45603561401367
2014-12-03,43.3593635559082
2014-12-04,43.069339752197266
2014-12-05,42.60528564453125
2014-12-08,42.044559478759766
2014-12-09,41.570858001708984
2014-12-10,40.62342834472656
2014-12-11,40.67176818847656
2014-12-12,40.34306335449219
2014-12-15,40.033695220947266
2014-12-16,39.5889892578125
2014-12-17,40.95211410522461
2014-12-18,41.686851501464844
2014-12-19,42.31526565551758
2014-12-22,42.769649505615234
2014-12-23,42.58595657348633
2014-12-24,42.5279541015625
2014-12-26,42.60528564453125
2014-12-29,42.46995544433594
2014-12-30,42.61496353149414
2014-12-31,42.27658462524414
2015-01-02,42.62462615966797
2015-01-05,41.61918640136719
2015-01-06,41.242149353027344
2015-01-07,41.49351119995117
2015-01-08,42.537620544433594
2015-01-09,42.10256576538086
2015-01-12,41.996219635009766
2015-01-13,41.94789123535156
2015-01-14,41.58960723876953
2015-01-15,41.44435501098633
2015-01-16,41.996299743652344
2015-01-20,41.66708755493164
2015-01-21,42.01567077636719
2015-01-22,42.45142364501953
2015-01-23,42.887168884277344
2015-01-26,43.032405853271484
2015-01-27,42.54825210571289
2015-01-28,43.080833435058594
2015-01-29,43.439117431640625
2015-01-30,44.26219177246094
2015-02-02,44.14598083496094
2015-02-03,45.346717834472656
2015-02-04,44.5333137512207
2015-02-05,45.11432647705078
2015-02-06,44.52363967895508
2015-02-09,44.03947067260742
2015-02-10,44.417110443115234
2015-02-11,44.47523880004883
2015-02-12,44.930328369140625
2015-02-13,44.833499908447266
2015-02-17,44.852874755859375
2015-02-18,44.90128707885742
2015-02-19,44.47523880004883
2015-02-20,45.09495162963867
2015-02-23,45.2789306640625
2015-02-24,45.685630798339844
2015-02-25,45.472599029541016
2015-02-26,45.51133346557617
2015-02-27,45.51133346557617
2015-03-02,45.65657043457031
2015-03-03,45.41449737548828
2015-03-04,45.027156829833984
2015-03-05,45.782470703125
2015-03-06,45.09495162963867
2015-03-09,44.978763580322266
2015-03-10,44.765716552734375
2015-03-11,45.26923751831055
2015-03-12,45.74372482299805
2015-03-13,45.94707489013672
2015-03-16,46.7701530456543
2015-03-17,46.992862701416016
2015-03-18,47.72878646850586
2015-03-19,48.271053314208984
2015-03-20,48.619667053222656
2015-03-23,48.890785217285156
2015-03-24,48.910152435302734
2015-03-25,48.90046691894531
2015-03-26,48.910152435302734
2015-03-27,49.47178649902344
2015-03-30,49.83974838256836
2015-03-31,49.52019500732422
2015-04-01,48.99729919433594
2015-04-02,49.14255142211914
2015-04-06,49.2684440612793
2015-04-07,48.94889450073242
2015-04-08,49.587989807128906
2015-04-09,49.62672805786133
2015-04-10,49.90754318237305
2015-04-13,49.917205810546875
2015-04-14,49.54923629760742
2015-04-15,49.801361083984375
2015-04-16,49.86922836303711
2015-04-17,49.44258499145508
2015-04-20,49.946807861328125
2015-04-21,50.1407356262207
2015-04-22,50.12134552001953
2015-04-23,50.00498580932617
2015-04-24,50.08255386352539
2015-04-27,49.97590637207031
2015-04-28,50.189231872558594
2015-04-29,50.189231872558594
2015-04-30,49.70438766479492
2015-05-01,50.95524978637695
2015-05-04,50.48012161254883
2015-05-05,49.65591812133789
2015-05-06,48.773521423339844
2015-05-07,48.918975830078125
2015-05-08,49.209869384765625
2015-05-11,49.56863021850586
2015-05-12,49.45229721069336
2015-05-13,49.71409606933594
2015-05-14,50.208614349365234
2015-05-15,50.57707595825195
2015-05-18,50.76131057739258
2015-05-19,51.207359313964844
2015-05-20,51.95397186279297
2015-05-21,51.769752502441406
2015-05-22,51.769752502441406
2015-05-26,51.13948059082031
2015-05-27,51.83762741088867
2015-05-28,51.47883987426758
2015-05-29,51.1297721862793
2015-06-01,50.974639892578125
2015-06-02,51.01340103149414
2015-06-03,51.24613571166992
2015-06-04,50.85828399658203
2015-06-05,50.79039764404297
2015-06-08,50.47042465209961
2015-06-09,50.16982650756836
2015-06-10,51.00372314453125
2015-06-11,51.13948059082031
2015-06-12,50.48012161254883
2015-06-15,50.46072769165039
2015-06-16,50.87767791748047
2015-06-17,51.459468841552734
2015-06-18,52.24489212036133
2015-06-19,52.26427459716797
2015-06-22,52.3321533203125
2015-06-23,52.12853240966797
2015-06-24,51.89581298828125
2015-06-25,52.37092208862305
2015-06-26,52.642452239990234
2015-06-29,51.226741790771484
2015-06-30,51.042503356933594
2015-07-01,50.89707565307617
2015-07-02,50.65465545654297
2015-07-06,50.62556838989258
2015-07-07,50.59647750854492
2015-07-08,49.44258499145508
2015-07-09,49.4716682434082
2015-07-10,49.96620178222656
2015-07-13,50.451026916503906
2015-07-14,51.39158248901367
2015-07-15,51.00321578979492
2015-07-16,50.82844161987305
2015-07-17,50.760475158691406
2015-07-20,50.73136520385742
2015-07-21,50.38181686401367
2015-07-22,50.39152145385742
2015-07-23,50.12938690185547
2015-07-24,49.410888671875
2015-07-27,48.964271545410156
2015-07-28,49.226417541503906
2015-07-29,49.27495193481445
2015-07-30,49.92548751831055
2015-07-31,51.38189697265625
2015-08-03,50.97409439086914
2015-08-04,51.38189697265625
2015-08-05,51.31391143798828
2015-08-06,50.11967086791992
2015-08-07,49.711883544921875
2015-08-10,50.09054183959961
2015-08-11,49.226417541503906
2015-08-12,48.62443161010742
2015-08-13,48.867164611816406
2015-08-14,49.0516471862793
2015-08-17,48.867164611816406
2015-08-18,49.071067810058594
2015-08-19,48.362281799316406
2015-08-20,47.71175003051758
2015-08-21,46.32331085205078
2015-08-24,44.61445999145508
2015-08-25,44.68242645263672
2015-08-26,46.64372253417969
2015-08-27,48.003021240234375
2015-08-28,48.041866302490234
2015-08-31,47.2651252746582
2015-09-01,45.07081985473633
2015-09-02,46.17767333984375
2015-09-03,46.556339263916016
2015-09-04,45.97377395629883
2015-09-08,46.82819747924805
2015-09-09,45.97377395629883
2015-09-10,46.07087326049805
2015-09-11,46.546627044677734
2015-09-14,46.37186050415039
2015-09-15,47.00296401977539
2015-09-16,47.21657180786133
2015-09-17,47.604949951171875
2015-09-18,45.99319076538086
2015-09-21,45.47860336303711
2015-09-22,45.12905502319336
2015-09-23,45.16790008544922
2015-09-24,44.59504699707031
2015-09-25,44.420284271240234
2015-09-28,43.15806579589844
2015-09-29,43.9736442565918
2015-09-30,44.624176025390625
2015-10-01,44.109580993652344
2015-10-02,45.08052062988281
2015-10-05,45.43975830078125
2015-10-06,45.38150405883789
2015-10-07,46.148536682128906
2015-10-08,46.488372802734375
2015-10-09,46.78936004638672
2015-10-12,46.80878829956055
