,HBAN
2014-12-15,6.767302989959717
2014-12-16,6.801108360290527
2014-12-17,6.930328369140625
2014-12-18,7.120761871337891
2014-12-19,7.02554178237915
2014-12-22,7.100356578826904
2014-12-23,7.215972423553467
2014-12-24,7.181968688964844
2014-12-26,7.188769340515137
2014-12-29,7.2771830558776855
2014-12-30,7.249979019165039
2014-12-31,7.154763698577881
2015-01-02,7.141164302825928
2015-01-05,6.930328369140625
2015-01-06,6.746699810028076
2015-01-07,6.835111141204834
2015-01-08,6.991539001464844
2015-01-09,6.794304847717285
2015-01-12,6.807907581329346
2015-01-13,6.787503719329834
2015-01-14,6.699090480804443
2015-01-15,6.603874683380127
2015-01-16,6.746699810028076
2015-01-20,6.644680976867676
2015-01-21,6.637881755828857
2015-01-22,6.903124809265137
2015-01-23,6.828310966491699
2015-01-26,6.91672420501709
2015-01-27,6.821509838104248
2015-01-28,6.644680976867676
2015-01-29,6.855515956878662
2015-01-30,6.814709186553955
2015-02-02,6.984738349914551
2015-02-03,7.0527472496032715
2015-02-04,6.95073127746582
2015-02-05,7.0119428634643555
2015-02-06,7.079952716827393
2015-02-09,7.0527472496032715
2015-02-10,7.209175109863281
2015-02-11,7.141164302825928
2015-02-12,7.283987045288086
2015-02-13,7.270383834838867
2015-02-17,7.2771830558776855
2015-02-18,7.229576587677002
2015-02-19,7.236377716064453
2015-02-20,7.290786266326904
2015-02-23,7.256781578063965
2015-02-24,7.4540114402771
2015-02-25,7.467616558074951
2015-02-26,7.460813999176025
2015-02-27,7.440410614013672
2015-03-02,7.4540114402771
2015-03-03,7.426806926727295
2015-03-04,7.3587965965271
2015-03-05,7.392805099487305
2015-03-06,7.488018989562988
2015-03-09,7.542427062988281
2015-03-10,7.317991256713867
2015-03-11,7.386003494262695
2015-03-12,7.617237567901611
2015-03-13,7.562829494476318
2015-03-16,7.617536544799805
2015-03-17,7.672239303588867
2015-03-18,7.638047695159912
2015-03-19,7.590185165405273
2015-03-20,7.7064313888549805
2015-03-23,7.624372959136963
2015-03-24,7.535477161407471
2015-03-25,7.398717880249023
2015-03-26,7.439748287200928
2015-03-27,7.405557632446289
2015-03-30,7.528643608093262
2015-03-31,7.555995941162109
2015-04-01,7.521801471710205
2015-04-02,7.549156665802002
2015-04-06,7.562831878662109
2015-04-07,7.590185165405273
2015-04-08,7.562831878662109
2015-04-09,7.583345413208008
2015-04-10,7.555995941162109
2015-04-13,7.713265419006348
2015-04-14,7.624372959136963
2015-04-15,7.7064313888549805
2015-04-16,7.7064313888549805
2015-04-17,7.597020626068115
2015-04-20,7.624372959136963
2015-04-21,7.638047695159912
2015-04-22,7.542318344116211
2015-04-23,7.480774402618408
2015-04-24,7.378204822540283
2015-04-27,7.3235015869140625
2015-04-28,7.378204822540283
2015-04-29,7.446585178375244
2015-04-30,7.426070690155029
2015-05-01,7.446585178375244
2015-05-04,7.555995941162109
2015-05-05,7.508129596710205
2015-05-06,7.439748287200928
2015-05-07,7.460260391235352
2015-05-08,7.521801471710205
2015-05-11,7.583345413208008
2015-05-12,7.590185165405273
2015-05-13,7.65856409072876
2015-05-14,7.679076194763184
2015-05-15,7.576507091522217
2015-05-18,7.699592113494873
2015-05-19,7.829512119293213
2015-05-20,7.761131286621094
2015-05-21,7.754294395446777
2015-05-22,7.699592113494873
2015-05-26,7.610696792602539
2015-05-27,7.7064313888549805
2015-05-28,7.713265419006348
2015-05-29,7.610696792602539
2015-06-01,7.549156665802002
2015-06-02,7.638047695159912
2015-06-03,7.7064313888549805
2015-06-04,7.631211757659912
2015-06-05,7.754294395446777
2015-06-08,7.7064313888549805
2015-06-09,7.788485050201416
2015-06-10,7.822673797607422
2015-06-11,7.8500261306762695
2015-06-12,7.877379417419434
2015-06-15,7.843008041381836
2015-06-16,7.898001194000244
2015-06-17,7.808642864227295
2015-06-18,7.911749839782715
2015-06-19,7.808642864227295
2015-06-22,7.952988624572754
2015-06-23,8.028605461120605
2015-06-24,7.959866046905518
2015-06-25,7.856757164001465
2015-06-26,7.877381801605225
2015-06-29,7.6986589431762695
2015-06-30,7.774270534515381
2015-07-01,7.884251117706299
2015-07-02,7.8017659187316895
2015-07-06,7.794893264770508
2015-07-07,7.71240758895874
2015-07-08,7.595554828643799
2015-07-09,7.6436662673950195
2015-07-10,7.7055344581604
2015-07-13,7.808642864227295
2015-07-14,7.863630771636963
2015-07-15,7.925494194030762
2015-07-16,7.959866046905518
2015-07-17,7.932369709014893
2015-07-20,7.987360000610352
2015-07-21,7.959866046905518
2015-07-22,7.973613262176514
2015-07-23,8.062971115112305
2015-07-24,8.083592414855957
2015-07-27,7.973613262176514
2015-07-28,8.035476684570312
2015-07-29,8.062971115112305
2015-07-30,8.09046745300293
2015-07-31,8.021730422973633
2015-08-03,8.042352676391602
2015-08-04,8.021730422973633
2015-08-05,8.09046745300293
2015-08-06,8.062971115112305
2015-08-07,7.973613262176514
2015-08-10,8.131711959838867
2015-08-11,8.001106262207031
2015-08-12,7.911749839782715
2015-08-13,7.987360000610352
2015-08-14,8.111089706420898
2015-08-17,8.10421371459961
2015-08-18,8.138585090637207
2015-08-19,8.001106262207031
2015-08-20,7.7811479568481445
2015-08-21,7.561183452606201
2015-08-24,7.17625093460083
2015-08-25,7.018153190612793
2015-08-26,7.272481918334961
2015-08-27,7.464951992034912
2015-08-28,7.4993181228637695
2015-08-31,7.4993181228637695
2015-09-01,7.18312406539917
2015-09-02,7.27935791015625
2015-09-03,7.36184549331665
2015-09-04,7.251862525939941
2015-09-08,7.451201915740967
2015-09-09,7.36184549331665
2015-09-10,7.437452793121338
2015-09-11,7.430582046508789
2015-09-14,7.464951992034912
2015-09-15,7.561717510223389
2015-09-16,7.6308393478393555
2015-09-17,7.388920783996582
2015-09-18,7.160820960998535
2015-09-21,7.271416187286377
2015-09-22,7.14008903503418
2015-09-23,7.160820960998535
2015-09-24,7.133177757263184
2015-09-25,7.250678062438965
2015-09-28,7.11244010925293
2015-09-29,7.216119766235352
2015-09-30,7.326711177825928
2015-10-01,7.388920783996582
2015-10-02,7.31288480758667
2015-10-05,7.451126575469971
2015-10-06,7.444212913513184
2015-10-07,7.53407096862793
2015-10-08,7.5478949546813965
2015-10-09,7.458038330078125
2015-10-12,7.5064239501953125
2015-10-13,7.4234795570373535
2015-10-14,7.278326988220215
2015-10-15,7.4096527099609375
2015-10-16,7.39583158493042
2015-10-19,7.39583158493042
2015-10-20,7.478771686553955
2015-10-21,7.340537071228027
2015-10-22,7.513333797454834
2015-10-23,7.693048000335693
2015-10-26,7.582454204559326
2015-10-27,7.53407096862793
2015-10-28,7.845109462738037
2015-10-29,7.810550689697266
2015-10-30,7.582454204559326
2015-11-02,7.679222106933594
2015-11-03,7.693048000335693
2015-11-04,7.741429805755615
2015-11-05,7.831286430358887
2015-11-06,8.052469253540039
2015-11-09,7.997171401977539
2015-11-10,8.024822235107422
2015-11-11,7.983351230621338
2015-11-12,7.824376583099365
2015-11-13,7.75525426864624
2015-11-16,7.893492698669434
2015-11-17,7.92805290222168
2015-11-18,8.093940734863281
2015-11-19,8.107765197753906
2015-11-20,8.066295623779297
2015-11-23,8.052469253540039
2015-11-24,8.059383392333984
2015-11-25,8.059383392333984
2015-11-27,8.128501892089844
2015-11-30,8.080117225646973
2015-12-01,8.156150817871094
2015-12-02,8.066295623779297
2015-12-03,7.9004058837890625
2015-12-04,8.121588706970215
2015-12-07,7.990262031555176
2015-12-08,7.762166976928711
2015-12-09,7.644662380218506
2015-12-10,7.665398597717285
2015-12-11,7.478771686553955
2015-12-14,7.4925971031188965
2015-12-15,7.762166976928711
2015-12-16,7.831286430358887
2015-12-17,7.733914852142334
2015-12-18,7.525265693664551
2015-12-21,7.546132564544678
2015-12-22,7.643502712249756
2015-12-23,7.754782199859619
2015-12-24,7.796512126922607
2015-12-28,7.754782199859619
2015-12-29,7.859105110168457
2015-12-30,7.768691062927246
2015-12-31,7.6921868324279785
2016-01-04,7.441808700561523
2016-01-05,7.455716133117676
2016-01-06,7.337483882904053
2016-01-07,7.114924907684326
2016-01-08,6.989734649658203
2016-01-11,7.02451229095459
2016-01-12,7.080148220062256
2016-01-13,6.781088352203369
2016-01-14,6.8506364822387695
2016-01-15,6.662854194641113
2016-01-19,6.593303680419922
2016-01-20,6.44029426574707
2016-01-21,6.25946569442749
2016-01-22,6.363789081573486
2016-01-25,6.120367050170898
2016-01-26,5.598743438720703
2016-01-27,5.744798183441162
2016-01-28,5.897806644439697
2016-01-29,5.967358112335205
2016-02-01,6.009086608886719
2016-02-02,5.849122524261475
2016-02-03,5.9256272315979
2016-02-04,6.0299506187438965
2016-02-05,5.967358112335205
2016-02-08,5.849122524261475
2016-02-09,5.876941680908203
2016-02-10,5.821303844451904
2016-02-11,5.570924282073975
2016-02-12,5.869986534118652
2016-02-16,6.078636646270752
2016-02-17,6.09950065612793
2016-02-18,5.9256272315979
2016-02-19,6.0299506187438965
2016-02-22,6.148184299468994
2016-02-23,5.988221645355225
2016-02-24,5.939535617828369
2016-02-25,6.009086608886719
2016-02-26,6.224688529968262
2016-02-29,6.085592269897461
2016-03-01,6.384654521942139
2016-03-02,6.461160182952881
2016-03-03,6.676763534545898
2016-03-04,6.725447654724121
2016-03-07,6.662854194641113
2016-03-08,6.502889156341553
2016-03-09,6.495933532714844
2016-03-10,6.6350321769714355
2016-03-11,6.829771518707275
2016-03-14,6.774132251739502
2016-03-15,6.71849250793457
2016-03-16,6.641429901123047
2016-03-17,6.6904683113098145
2016-03-18,6.774538516998291
2016-03-21,6.788549423217773
2016-03-22,6.79555606842041
2016-03-23,6.746517181396484
2016-03-24,6.718491077423096
2016-03-28,6.676458835601807
2016-03-29,6.676458835601807
2016-03-30,6.718491077423096
2016-03-31,6.683463096618652
2016-04-01,6.697475433349609
2016-04-04,6.662448883056641
2016-04-05,6.5923895835876465
2016-04-06,6.683463096618652
2016-04-07,6.515326976776123
2016-04-08,6.536344528198242
2016-04-11,6.5713725090026855
2016-04-12,6.7044806480407715
2016-04-13,6.9356689453125
2016-04-14,6.998720645904541
2016-04-15,6.95668888092041
2016-04-18,6.977705478668213
2016-04-19,7.082790851593018
2016-04-20,7.201887607574463
2016-04-21,7.159854412078857
2016-04-22,7.18087100982666
2016-04-25,7.117818355560303
2016-04-26,7.1878767013549805
2016-04-27,7.194883346557617
2016-04-28,7.089795112609863
2016-04-29,7.047761917114258
2016-05-02,7.138834476470947
2016-05-03,7.012734413146973
2016-05-04,6.907646179199219
2016-05-05,6.91465425491333
2016-05-06,6.921658039093018
2016-05-09,6.858607292175293
2016-05-10,6.998720645904541
2016-05-11,6.9847092628479
2016-05-12,6.9286651611328125
2016-05-13,6.774538516998291
2016-05-16,6.851602077484131
2016-05-17,6.844595909118652
2016-05-18,7.208895206451416
2016-05-19,7.159854412078857
2016-05-20,7.166858673095703
2016-05-23,7.145841121673584
2016-05-24,7.271946430206299
2016-05-25,7.440083980560303
2016-05-26,7.327991485595703
2016-05-27,7.412057399749756
2016-05-31,7.32098388671875
2016-06-01,7.363020420074463
2016-06-02,7.39804744720459
2016-06-03,7.257931709289551
2016-06-06,7.377031326293945
2016-06-07,7.2929606437683105
2016-06-08,7.250927925109863
2016-06-09,7.124824047088623
2016-06-10,6.97069787979126
2016-06-13,6.907646179199219
2016-06-14,6.641429901123047
2016-06-15,6.676718711853027
2016-06-16,6.5708513259887695
2016-06-17,6.563793659210205
2016-06-20,6.549677848815918
2016-06-21,6.535562038421631
2016-06-22,6.507330894470215
2016-06-23,6.655545234680176
2016-06-24,6.076801300048828
2016-06-27,5.7097954750061035
2016-06-28,5.90741491317749
2016-06-29,6.006223678588867
2016-06-30,6.3097100257873535
2016-07-01,6.2320733070373535
2016-07-05,6.006223678588867
2016-07-06,6.013281345367432
2016-07-07,6.055629730224609
2016-07-08,6.154438018798828
2016-07-11,6.246190071105957
2016-07-12,6.42263650894165
2016-07-13,6.4085211753845215
2016-07-14,6.514388561248779
2016-07-15,6.535562038421631
2016-07-18,6.563793659210205
2016-07-19,6.54262113571167
2016-07-20,6.521446228027344
2016-07-21,6.464983940124512
2016-07-22,6.549677848815918
2016-07-25,6.563793659210205
2016-07-26,6.641429901123047
2016-07-27,6.648486137390137
2016-07-28,6.676718711853027
2016-07-29,6.704950332641602
2016-08-01,6.620256423950195
2016-08-02,6.54262113571167
2016-08-03,6.620256423950195
2016-08-04,6.599082946777344
2016-08-05,6.881397247314453
2016-08-08,6.874338626861572
2016-08-09,6.846107006072998
2016-08-10,6.733180522918701
2016-08-11,6.754355430603027
2016-08-12,6.6908345222473145
2016-08-15,6.831991672515869
2016-08-16,6.8037590980529785
2016-08-17,6.817875385284424
2016-08-18,6.712008953094482
2016-08-19,6.712008953094482
2016-08-22,6.810817718505859
2016-08-23,6.8037590980529785
2016-08-24,6.712008953094482
2016-08-25,6.775529384613037
2016-08-26,6.839048385620117
2016-08-29,6.888455390930176
2016-08-30,6.9802069664001465
2016-08-31,7.064900875091553
2016-09-01,7.029610633850098
2016-09-02,7.071957588195801
2016-09-06,6.959031105041504
2016-09-07,6.98726224899292
2016-09-08,6.9802069664001465
2016-09-09,6.959031105041504
2016-09-12,7.057842254638672
2016-09-13,6.973148345947266
2016-09-14,6.916685581207275
2016-09-15,6.95933723449707
2016-09-16,6.916685104370117
2016-09-19,6.909577369689941
2016-09-20,6.902468204498291
2016-09-21,6.916685104370117
2016-09-22,7.023313999176025
2016-09-23,7.037529945373535
2016-09-26,6.831380844116211
2016-09-27,6.923793315887451
2016-09-28,7.051747798919678
2016-09-29,6.902468204498291
2016-09-30,7.009096145629883
2016-10-03,6.966444969177246
2016-10-04,7.023313999176025
2016-10-05,7.208137512207031
2016-10-06,7.222355365753174
2016-10-07,7.22946310043335
2016-10-10,7.222355365753174
2016-10-11,7.122835159301758
2016-10-12,7.087291717529297
2016-10-13,6.909577369689941
2016-10-14,6.980661869049072
2016-10-17,6.866923809051514
2016-10-18,6.966444969177246
2016-10-19,7.129943370819092
2016-10-20,7.208137512207031
2016-10-21,7.151269912719727
2016-10-24,7.1797051429748535
2016-10-25,7.243679523468018
2016-10-26,7.6062211990356445
2016-10-27,7.6417646408081055
2016-10-28,7.506699562072754
2016-10-31,7.535135269165039
2016-11-01,7.506699562072754
2016-11-02,7.343203544616699
2016-11-03,7.28633451461792
2016-11-04,7.222355365753174
2016-11-07,7.428504467010498
2016-11-08,7.28633451461792
2016-11-09,7.755499839782715
2016-11-10,8.245997428894043
2016-11-11,8.317081451416016
2016-11-14,8.501906394958496
2016-11-15,8.501906394958496
2016-11-16,8.480579376220703
2016-11-17,8.693840026855469
2016-11-18,8.885773658752441
2016-11-21,8.843120574951172
2016-11-22,8.899991035461426
2016-11-23,8.963964462280273
2016-11-25,8.928422927856445
2016-11-28,8.715166091918945
2016-11-29,8.72938346862793
2016-11-30,8.857337951660156
2016-12-01,9.262528419494629
2016-12-02,9.198554039001465
2016-12-05,9.262528419494629
2016-12-06,9.397592544555664
2016-12-07,9.390483856201172
2016-12-08,9.568201065063477
2016-12-09,9.603742599487305
2016-12-12,9.454459190368652
2016-12-13,9.41892147064209
2016-12-14,9.312288284301758
2016-12-15,9.482897758483887
2016-12-16,9.311260223388672
2016-12-19,9.361320495605469
2016-12-20,9.554409980773926
2016-12-21,9.532955169677734
2016-12-22,9.532955169677734
2016-12-23,9.597322463989258
2016-12-27,9.611621856689453
2016-12-28,9.475743293762207
2016-12-29,9.354168891906738
2016-12-30,9.454289436340332
2017-01-03,9.52580451965332
2017-01-04,9.640229225158691
2017-01-05,9.48289680480957
2017-01-06,9.504352569580078
2017-01-09,9.52580451965332
2017-01-10,9.532955169677734
2017-01-11,9.611621856689453
2017-01-12,9.52580451965332
2017-01-13,9.633079528808594
2017-01-17,9.261199951171875
2017-01-18,9.404229164123535
2017-01-19,9.304108619689941
2017-01-20,9.38277816772461
2017-01-23,9.339865684509277
2017-01-24,9.475743293762207
2017-01-25,10.026412963867188
2017-01-26,10.019259452819824
2017-01-27,9.854771614074707
2017-01-30,9.740350723266602
2017-01-31,9.675987243652344
2017-02-01,9.654531478881836
2017-02-02,9.46859359741211
2017-02-03,9.733198165893555
2017-02-06,9.675987243652344
2017-02-07,9.640229225158691
2017-02-08,9.583017349243164
2017-02-09,9.690288543701172
2017-02-10,9.740350723266602
2017-02-13,9.876230239868164
2017-02-14,10.097922325134277
2017-02-15,10.169442176818848
2017-02-16,10.133684158325195
2017-02-17,10.105077743530273
2017-02-21,10.14798641204834
2017-02-22,10.14798641204834
2017-02-23,10.140833854675293
2017-02-24,10.140833854675293
2017-02-27,10.162288665771484
2017-02-28,10.112229347229004
2017-03-01,10.48410701751709
2017-03-02,10.219498634338379
2017-03-03,10.29816722869873
2017-03-06,10.233803749084473
2017-03-07,10.183743476867676
2017-03-08,10.140833854675293
2017-03-09,10.162288665771484
2017-03-10,10.14798641204834
2017-03-13,10.162288665771484
