,HIG
2015-07-01,35.929351806640625
2015-07-02,35.79927062988281
2015-07-06,35.83992385864258
2015-07-07,35.880577087402344
2015-07-08,34.986202239990234
2015-07-09,35.083778381347656
2015-07-10,35.59600067138672
2015-07-13,36.66925048828125
2015-07-14,37.1570930480957
2015-07-15,37.95386505126953
2015-07-16,38.44174575805664
2015-07-17,38.083988189697266
2015-07-20,37.64493179321289
2015-07-21,37.98640823364258
2015-07-22,37.73438262939453
2015-07-23,37.66119384765625
2015-07-24,37.78315353393555
2015-07-27,37.124568939208984
2015-07-28,38.09210968017578
2015-07-29,38.75882339477539
2015-07-30,39.02714157104492
2015-07-31,38.661258697509766
2015-08-03,39.21414566040039
2015-08-04,38.840126037597656
2015-08-05,38.59621810913086
2015-08-06,38.775089263916016
2015-08-07,38.9702262878418
2015-08-10,39.336116790771484
2015-08-11,38.89704132080078
2015-08-12,38.60435104370117
2015-08-13,39.693851470947266
2015-08-14,40.14916229248047
2015-08-17,39.97029113769531
2015-08-18,40.27112579345703
2015-08-19,40.002811431884766
2015-08-20,39.384883880615234
2015-08-21,38.002685546875
2015-08-24,36.1651496887207
2015-08-25,36.33589553833008
2015-08-26,37.588016510009766
2015-08-27,38.222198486328125
2015-08-28,37.74851608276367
2015-08-31,37.52799606323242
2015-09-01,36.54794692993164
2015-09-02,37.2258186340332
2015-09-03,37.405487060546875
2015-09-04,36.52344512939453
2015-09-08,37.48716735839844
2015-09-09,36.99714660644531
2015-09-10,37.41365432739258
2015-09-11,37.52799606323242
2015-09-14,37.20948791503906
2015-09-15,37.74851608276367
2015-09-16,37.9853630065918
2015-09-17,37.41365432739258
2015-09-18,36.19675064086914
2015-09-21,36.482608795166016
2015-09-22,36.03341293334961
2015-09-23,36.30292892456055
2015-09-24,36.83379364013672
2015-09-25,37.06247329711914
2015-09-28,36.31926727294922
2015-09-29,36.79295349121094
2015-09-30,37.38916015625
2015-10-01,37.5606689453125
2015-10-02,37.495330810546875
2015-10-05,38.11604309082031
2015-10-06,38.009857177734375
2015-10-07,38.303871154785156
2015-10-08,38.47539138793945
2015-10-09,38.28754425048828
2015-10-12,38.27120590209961
2015-10-13,37.993526458740234
2015-10-14,37.4708251953125
2015-10-15,38.34471893310547
2015-10-16,38.49988555908203
2015-10-19,38.785743713378906
2015-10-20,39.26759338378906
2015-10-21,39.5371208190918
2015-10-22,39.83930587768555
2015-10-23,40.21498107910156
2015-10-26,39.86380386352539
2015-10-27,37.02979278564453
2015-10-28,37.91184997558594
2015-10-29,38.483551025390625
2015-10-30,37.781166076660156
2015-11-02,38.189537048339844
2015-11-03,37.97719192504883
2015-11-04,38.05070495605469
2015-11-05,38.303871154785156
2015-11-06,38.875572204589844
2015-11-09,38.28754425048828
2015-11-10,38.66323471069336
2015-11-11,38.17321014404297
2015-11-12,37.348323822021484
2015-11-13,36.866455078125
2015-11-16,37.4708251953125
2015-11-17,37.19314956665039
2015-11-18,37.48716735839844
2015-11-19,37.585166931152344
2015-11-20,37.5525016784668
2015-11-23,37.446319580078125
2015-11-24,37.32381820678711
2015-11-25,37.17680358886719
2015-11-27,37.373741149902344
2015-11-30,37.447566986083984
2015-12-01,37.90705490112305
2015-12-02,37.71013259887695
2015-12-03,37.14399719238281
2015-12-04,38.32550048828125
2015-12-07,38.05474853515625
2015-12-08,37.61167526245117
2015-12-09,37.037315368652344
2015-12-10,36.922454833984375
2015-12-11,35.99528503417969
2015-12-14,35.46196365356445
2015-12-15,36.101951599121094
2015-12-16,36.57783508300781
2015-12-17,35.53581237792969
2015-12-18,34.55121612548828
2015-12-21,34.780941009521484
2015-12-22,35.49477767944336
2015-12-23,35.57683563232422
2015-12-24,35.822994232177734
2015-12-28,35.68350601196289
2015-12-29,36.19220733642578
2015-12-30,35.97066116333008
2015-12-31,35.65888595581055
2016-01-04,35.027095794677734
2016-01-05,35.58503723144531
2016-01-06,34.65789031982422
2016-01-07,33.804561614990234
2016-01-08,33.35329055786133
2016-01-11,33.57481002807617
2016-01-12,33.94404983520508
2016-01-13,32.893802642822266
2016-01-14,33.02507400512695
2016-01-15,32.06510543823242
2016-01-19,32.089717864990234
2016-01-20,31.072296142578125
2016-01-21,31.203584671020508
2016-01-22,31.761516571044922
2016-01-25,30.875377655029297
2016-01-26,31.6712589263916
2016-01-27,31.63024139404297
2016-01-28,31.91741943359375
2016-01-29,32.9676513671875
2016-02-01,32.729705810546875
2016-02-02,32.17997741699219
2016-02-03,31.95023536682129
2016-02-04,32.655853271484375
2016-02-05,33.26303482055664
2016-02-08,32.48357009887695
2016-02-09,32.8199577331543
2016-02-10,32.606624603271484
2016-02-11,31.695884704589844
2016-02-12,33.46815872192383
2016-02-16,33.779937744140625
2016-02-17,34.38711166381836
2016-02-18,34.27224349975586
2016-02-19,34.28044509887695
2016-02-22,34.87120056152344
2016-02-23,34.23120880126953
2016-02-24,34.3789176940918
2016-02-25,35.05992126464844
2016-02-26,35.1419792175293
2016-02-29,34.55941390991211
2016-03-01,35.765560150146484
2016-03-02,35.79016876220703
2016-03-03,35.765438079833984
2016-03-04,36.07872772216797
2016-03-07,36.169410705566406
2016-03-08,35.6664924621582
2016-03-09,35.625274658203125
2016-03-10,35.979801177978516
2016-03-11,36.86198043823242
2016-03-14,36.812503814697266
2016-03-15,36.804264068603516
2016-03-16,37.17527770996094
2016-03-17,38.03272247314453
2016-03-18,37.85133743286133
2016-03-21,37.42262268066406
2016-03-22,37.760650634765625
2016-03-23,37.81011962890625
2016-03-24,37.57926559448242
2016-03-28,38.09043502807617
2016-03-29,38.06570053100586
2016-03-30,38.18112564086914
2016-03-31,37.991493225097656
2016-04-01,38.585113525390625
2016-04-04,38.18936538696289
2016-04-05,37.727664947509766
2016-04-06,38.01622772216797
2016-04-07,37.200008392333984
2016-04-08,37.125816345214844
2016-04-11,36.96915054321289
2016-04-12,37.43910598754883
2016-04-13,38.08218765258789
2016-04-14,37.94203186035156
2016-04-15,37.85958480834961
2016-04-18,37.99973678588867
2016-04-19,37.991493225097656
2016-04-20,38.38723373413086
2016-04-21,36.95267105102539
2016-04-22,37.17527770996094
2016-04-25,36.93617630004883
2016-04-26,37.14229965209961
2016-04-27,37.09283447265625
2016-04-28,36.07872772216797
2016-04-29,36.58989715576172
2016-05-02,37.068092346191406
2016-05-03,36.74655532836914
2016-05-04,36.350807189941406
2016-05-05,36.42500305175781
2016-05-06,36.169410705566406
2016-05-09,36.41676330566406
2016-05-10,36.8867073059082
2016-05-11,36.490966796875
2016-05-12,36.68883514404297
2016-05-13,36.63936233520508
2016-05-16,36.52394485473633
2016-05-17,36.06224822998047
2016-05-18,36.60638427734375
2016-05-19,36.31782150268555
2016-05-20,37.10106658935547
2016-05-23,36.83725357055664
2016-05-24,37.48857498168945
2016-05-25,37.47208786010742
2016-05-26,37.125816345214844
2016-05-27,37.440574645996094
2016-05-31,37.41572189331055
2016-06-01,37.382591247558594
2016-06-02,37.250057220458984
2016-06-03,36.71164321899414
2016-06-06,36.8110466003418
2016-06-07,36.902164459228516
2016-06-08,36.877315521240234
2016-06-09,36.844181060791016
2016-06-10,36.25605392456055
2016-06-13,36.504554748535156
2016-06-14,36.37202072143555
2016-06-15,35.8915901184082
2016-06-16,36.2974739074707
2016-06-17,36.446571350097656
2016-06-20,36.52940368652344
2016-06-21,36.628814697265625
2016-06-22,36.49628448486328
2016-06-23,37.24177169799805
2016-06-24,35.12124252319336
2016-06-27,33.945011138916016
2016-06-28,34.88102722167969
2016-06-29,35.75077819824219
2016-06-30,36.7613410949707
2016-07-01,36.66193771362305
2016-07-05,35.67622756958008
2016-07-06,35.39458465576172
2016-07-07,35.38631820678711
2016-07-08,36.09868621826172
2016-07-11,36.26434326171875
2016-07-12,36.31403350830078
2016-07-13,35.97443389892578
2016-07-14,36.28090286254883
2016-07-15,36.239498138427734
2016-07-18,36.23121643066406
2016-07-19,36.247772216796875
2016-07-20,36.22292709350586
2016-07-21,36.00756072998047
2016-07-22,37.084388732910156
2016-07-25,36.7613410949707
2016-07-26,36.61223220825195
2016-07-27,36.289188385009766
2016-07-28,36.388587951660156
2016-07-29,33.008995056152344
2016-08-01,33.14154052734375
2016-08-02,33.23265838623047
2016-08-03,33.58883285522461
2016-08-04,33.33204650878906
2016-08-05,33.671661376953125
2016-08-08,33.65510559082031
2016-08-09,33.4645881652832
2016-08-10,33.35689163208008
2016-08-11,33.340328216552734
2016-08-12,33.207794189453125
2016-08-15,33.30720138549805
2016-08-16,33.124961853027344
2016-08-17,33.13325119018555
2016-08-18,33.315486907958984
2016-08-19,33.340328216552734
2016-08-22,33.44801712036133
2016-08-23,33.23265838623047
2016-08-24,33.16639709472656
2016-08-25,33.19951629638672
2016-08-26,33.02556610107422
2016-08-29,33.414886474609375
2016-08-30,34.08101272583008
2016-08-31,34.197593688964844
2016-09-01,33.88117599487305
2016-09-02,34.1309814453125
2016-09-06,33.92280197143555
2016-09-07,34.555641174316406
2016-09-08,34.12264633178711
2016-09-09,34.180938720703125
2016-09-12,34.98030471801758
2016-09-13,34.85540008544922
2016-09-14,34.8054313659668
2016-09-15,35.09687042236328
2016-09-16,34.8054313659668
2016-09-19,35.005271911621094
2016-09-20,34.946983337402344
2016-09-21,35.3882942199707
2016-09-22,35.91289138793945
2016-09-23,35.61312484741211
2016-09-26,35.28837966918945
2016-09-27,35.563175201416016
2016-09-28,35.73802185058594
2016-09-29,35.263397216796875
2016-09-30,35.65475845336914
2016-10-03,35.3882942199707
2016-10-04,36.45411682128906
2016-10-05,36.74553680419922
2016-10-06,36.379173278808594
2016-10-07,36.312564849853516
2016-10-10,36.37084197998047
2016-10-11,35.96283721923828
2016-10-12,36.1376953125
2016-10-13,35.68806076049805
2016-10-14,36.06275939941406
2016-10-17,35.921207427978516
2016-10-18,36.012794494628906
2016-10-19,36.02945327758789
2016-10-20,35.71304702758789
2016-10-21,35.454917907714844
2016-10-24,35.73802185058594
2016-10-25,35.563175201416016
2016-10-26,36.162681579589844
2016-10-27,35.89622116088867
2016-10-28,36.8454704284668
2016-10-31,36.72889709472656
2016-11-01,36.75386428833008
2016-11-02,36.72056198120117
2016-11-03,36.429141998291016
2016-11-04,35.98781967163086
2016-11-07,37.020328521728516
2016-11-08,37.245147705078125
2016-11-09,38.069488525390625
2016-11-10,38.55242919921875
2016-11-11,38.985416412353516
2016-11-14,39.9096794128418
2016-11-15,39.87635803222656
2016-11-16,38.785579681396484
2016-11-17,39.110313415527344
2016-11-18,39.34346389770508
2016-11-21,39.39342498779297
2016-11-22,39.60158920288086
2016-11-23,39.96795654296875
2016-11-25,39.85970687866211
2016-11-28,39.47669219970703
2016-11-29,39.2591438293457
2016-11-30,39.426483154296875
2016-12-01,39.97035598754883
2016-12-02,39.6775016784668
2016-12-05,39.844844818115234
2016-12-06,40.36362838745117
2016-12-07,39.76118469238281
2016-12-08,40.15442657470703
2016-12-09,40.61464309692383
2016-12-12,40.648101806640625
2016-12-13,40.3803596496582
2016-12-14,40.03729248046875
2016-12-15,40.13771057128906
2016-12-16,39.86994171142578
2016-12-19,40.02056884765625
2016-12-20,40.17116928100586
2016-12-21,40.338523864746094
2016-12-22,40.29668045043945
2016-12-23,40.37197494506836
2016-12-27,40.37197494506836
2016-12-28,39.936885833740234
2016-12-29,39.92851638793945
2016-12-30,39.86994171142578
2017-01-03,39.95362854003906
2017-01-04,40.623016357421875
2017-01-05,40.45565414428711
2017-01-06,40.539329528808594
2017-01-09,40.221378326416016
2017-01-10,40.522605895996094
2017-01-11,40.58953094482422
2017-01-12,40.35523986816406
2017-01-13,40.43891525268555
2017-01-17,40.61464309692383
2017-01-18,41.3342170715332
2017-01-19,40.36362838745117
2017-01-20,40.42219543457031
2017-01-23,39.91178512573242
2017-01-24,40.07913589477539
2017-01-25,40.45565414428711
2017-01-26,40.63973617553711
2017-01-27,40.940956115722656
2017-01-30,40.966060638427734
2017-01-31,40.75688171386719
2017-02-01,40.53097152709961
2017-02-02,40.13771057128906
2017-02-03,39.60219955444336
2017-02-06,39.78628158569336
2017-02-07,39.618934631347656
2017-02-08,39.367919921875
2017-02-09,39.77791976928711
2017-02-10,40.04566192626953
2017-02-13,40.20463562011719
2017-02-14,40.58116149902344
2017-02-15,40.66482925415039
2017-02-16,40.66482925415039
2017-02-17,40.464019775390625
2017-02-21,40.940956115722656
2017-02-22,40.740142822265625
2017-02-23,40.82382583618164
2017-02-24,40.681575775146484
2017-02-27,40.940956115722656
2017-02-28,40.90748977661133
2017-03-01,41.57686233520508
2017-03-02,41.20700454711914
2017-03-03,41.316287994384766
2017-03-06,41.01365661621094
2017-03-07,40.90438461303711
2017-03-08,40.7698860168457
2017-03-09,41.433956146240234
2017-03-10,41.795433044433594
2017-03-13,41.66093063354492
2017-03-14,41.82063674926758
2017-03-15,41.92151641845703
2017-03-16,41.03048324584961
2017-03-17,41.00525665283203
2017-03-20,40.5681266784668
2017-03-21,40.10578536987305
2017-03-22,40.181453704833984
2017-03-23,39.98810958862305
2017-03-24,39.78635787963867
2017-03-27,39.88723373413086
2017-03-28,40.08898162841797
2017-03-29,39.74433135986328
2017-03-30,40.18986511230469
2017-03-31,40.408416748046875
2017-04-03,40.45884323120117
2017-04-04,40.27391815185547
2017-04-05,40.1478271484375
2017-04-06,40.41682052612305
2017-04-07,40.2066650390625
2017-04-10,40.41682052612305
2017-04-11,40.526100158691406
2017-04-12,40.19824981689453
2017-04-13,40.12260055541992
2017-04-17,40.65219497680664
2017-04-18,40.08898162841797
2017-04-19,39.727516174316406
2017-04-20,40.038543701171875
2017-04-21,39.74433135986328
2017-04-24,39.81157684326172
2017-04-25,40.1394157409668
2017-04-26,40.442039489746094
2017-04-27,40.55131530761719
2017-04-28,40.65219497680664
2017-05-01,40.946414947509766
2017-05-02,40.99684524536133
2017-05-03,41.22381591796875
2017-05-04,41.49281692504883
2017-05-05,41.61049270629883
2017-05-08,41.501216888427734
2017-05-09,41.40874481201172
2017-05-10,41.82063674926758
2017-05-11,41.64412307739258
2017-05-12,41.257450103759766
2017-05-15,41.35831069946289
2017-05-16,41.425559997558594
2017-05-17,41.10612487792969
2017-05-18,40.92959976196289
2017-05-19,40.70262145996094
2017-05-22,41.02206039428711
2017-05-23,41.316287994384766
2017-05-24,41.383541107177734
2017-05-25,41.795433044433594
2017-05-26,41.383541107177734
2017-05-30,41.42575454711914
2017-05-31,41.71290588378906
2017-06-01,42.09296798706055
2017-06-02,41.92404556274414
2017-06-05,41.76358413696289
2017-06-06,41.873374938964844
2017-06-07,41.983177185058594
2017-06-08,42.83617401123047
2017-06-09,43.503379821777344
2017-06-12,43.174007415771484
2017-06-13,43.63850402832031
2017-06-14,43.79053497314453
2017-06-15,43.807430267333984
2017-06-16,44.26349639892578
2017-06-19,44.29726791381836
2017-06-20,44.11147689819336
2017-06-21,43.70606994628906
2017-06-22,43.57939147949219
2017-06-23,43.45270919799805
2017-06-26,43.934104919433594
2017-06-27,44.08613204956055
2017-06-28,44.53374099731445
2017-06-29,44.55063247680664
2017-06-30,44.39860916137695
2017-07-03,44.626651763916016
2017-07-05,44.516849517822266
2017-07-06,44.390167236328125
2017-07-07,44.53374099731445
2017-07-10,44.6519775390625
2017-07-11,44.55063247680664
2017-07-12,44.6519775390625
2017-07-13,44.998260498046875
2017-07-14,45.06581497192383
2017-07-17,45.25162124633789
2017-07-18,45.24317932128906
2017-07-19,45.513427734375
2017-07-20,45.420536041259766
2017-07-21,45.42898941040039
2017-07-24,45.352970123291016
2017-07-25,45.5556640625
2017-07-26,44.94757843017578
2017-07-27,44.694210052490234
2017-07-28,46.298885345458984
2017-07-31,46.450897216796875
2017-08-01,47.050540924072266
2017-08-02,46.98297119140625
2017-08-03,47.160335540771484
2017-08-04,47.54038619995117
2017-08-07,47.27012252807617
2017-08-08,47.33769989013672
2017-08-09,47.49816131591797
2017-08-10,47.067420959472656
2017-08-11,47.32923126220703
2017-08-14,47.6755256652832
2017-08-15,47.97956085205078
2017-08-16,47.726192474365234
2017-08-17,46.9576301574707
2017-08-18,46.92384719848633
2017-08-21,46.687374114990234
2017-08-22,46.92384719848633
2017-08-23,46.57759094238281
2017-08-24,46.1384162902832
2017-08-25,46.476234436035156
2017-08-28,46.020172119140625
2017-08-29,45.885047912597656
2017-08-30,46.09708023071289
2017-08-31,45.85960006713867
2017-09-01,45.84263610839844
2017-09-05,44.85029983520508
2017-09-06,44.75699996948242
2017-09-07,43.79859924316406
2017-09-08,45.09626770019531
2017-09-11,45.74934005737305
2017-09-12,45.66453170776367
2017-09-13,45.38462829589844
2017-09-14,45.23196029663086
2017-09-15,45.55426025390625
2017-09-18,45.656036376953125
2017-09-19,46.14796829223633
2017-09-20,46.758644104003906
2017-09-21,46.09708023071289
2017-09-22,46.18190002441406
2017-09-25,46.37697219848633
2017-09-26,46.56357192993164
2017-09-27,46.68231201171875
2017-09-28,46.750152587890625
2017-09-29,47.013084411621094
2017-10-02,47.15726089477539
2017-10-03,47.00461196899414
2017-10-04,47.22513198852539
2017-10-05,47.0639762878418
2017-10-06,47.17422866821289
2017-10-09,47.14031219482422
2017-10-10,47.43716812133789
2017-10-11,47.38626480102539
2017-10-12,47.37778091430664
2017-10-13,47.48804473876953
2017-10-16,47.564388275146484
2017-10-17,47.335384368896484
2017-10-18,47.089420318603516
2017-10-19,47.895164489746094
2017-10-20,47.912132263183594
2017-10-23,45.85111999511719
2017-10-24,46.546600341796875
2017-10-25,46.512672424316406
2017-10-26,47.12333679199219
2017-10-27,46.818023681640625
2017-10-30,46.80105972290039
2017-10-31,46.69077682495117
2017-11-01,46.860416412353516
2017-11-02,47.25056838989258
2017-11-03,47.36083221435547
2017-11-06,47.40324020385742
2017-11-07,46.936744689941406
2017-11-08,46.818023681640625
2017-11-09,46.860416412353516
2017-11-10,47.089420318603516
2017-11-13,47.233604431152344
2017-11-14,47.68313217163086
2017-11-15,48.06479263305664
2017-11-16,47.505008697509766
2017-11-17,47.61526870727539
2017-11-20,47.36930847167969
2017-11-21,47.5728645324707
2017-11-22,47.3099365234375
2017-11-24,47.191192626953125
2017-11-27,47.326908111572266
2017-11-28,48.081748962402344
2017-11-29,48.89597702026367
2017-11-30,48.93006134033203
2017-12-01,48.921531677246094
2017-12-04,48.129329681396484
2017-12-05,46.544891357421875
2017-12-06,46.78340530395508
2017-12-07,46.65563201904297
2017-12-08,46.996368408203125
2017-12-11,47.20932388305664
2017-12-12,47.72895050048828
2017-12-13,47.32007598876953
2017-12-14,47.03044509887695
2017-12-15,47.490440368652344
2017-12-18,47.396732330322266
2017-12-19,48.32524871826172
2017-12-20,48.00154495239258
2017-12-21,47.643775939941406
2017-12-22,47.32007598876953
2017-12-26,47.67784881591797
2017-12-27,47.94191360473633
2017-12-28,48.18043518066406
2017-12-29,47.94191360473633
2018-01-02,47.0815544128418
2018-01-03,46.70673751831055
2018-01-04,47.192298889160156
2018-01-05,46.98785400390625
2018-01-08,46.664146423339844
2018-01-09,46.82600021362305
2018-01-10,46.88562774658203
2018-01-11,46.928226470947266
2018-01-12,47.09858703613281
2018-01-16,47.055999755859375
2018-01-17,47.89933776855469
2018-01-18,47.78006362915039
2018-01-19,47.66933059692383
2018-01-22,47.74599075317383
2018-01-23,48.27414321899414
2018-01-24,49.534873962402344
2018-01-25,49.824501037597656
2018-01-26,50.3526496887207
2018-01-29,49.764869689941406
2018-01-30,49.620052337646484
2018-01-31,50.05449676513672
2018-02-01,50.063011169433594
2018-02-02,49.41560363769531
2018-02-05,47.345619201660156
2018-02-06,46.96228790283203
2018-02-07,47.584144592285156
2018-02-08,45.43748474121094
2018-02-09,45.982666015625
2018-02-12,45.57378387451172
2018-02-13,45.974143981933594
2018-02-14,46.45117950439453
2018-02-15,46.39155960083008
2018-02-16,46.118961334228516
2018-02-20,45.846378326416016
2018-02-21,45.95711898803711
2018-02-22,45.33527755737305
2018-02-23,46.033782958984375
2018-02-26,46.425636291503906
2018-02-27,45.837860107421875
2018-02-28,45.02008056640625
2018-03-01,44.21935272216797
2018-03-02,44.313507080078125
2018-03-05,46.170963287353516
2018-03-06,46.581817626953125
2018-03-07,46.453426361083984
2018-03-08,46.53047561645508
2018-03-09,48.0455322265625
2018-03-12,47.249481201171875
2018-03-13,46.487667083740234
2018-03-14,46.111045837402344
2018-03-15,46.0596923828125
2018-03-16,46.16239547729492
2018-03-19,45.751529693603516
2018-03-20,45.93984603881836
2018-03-21,45.7087287902832
2018-03-22,44.407657623291016
2018-03-23,43.04667663574219
2018-03-26,44.06527328491211
2018-03-27,43.748565673828125
2018-03-28,44.279258728027344
2018-03-29,44.099517822265625
2018-04-02,43.19219207763672
2018-04-03,43.47465896606445
2018-04-04,44.29638671875
2018-04-05,44.68156814575195
2018-04-06,43.75712585449219
2018-04-09,43.82560729980469
2018-04-10,44.42478561401367
2018-04-11,44.10805892944336
2018-04-12,44.527496337890625
2018-04-13,44.227901458740234
2018-04-16,44.54461669921875
2018-04-17,44.287837982177734
2018-04-18,44.330631256103516
2018-04-19,44.53606033325195
2018-04-20,44.53606033325195
2018-04-23,44.47613525390625
2018-04-24,43.851287841796875
2018-04-25,44.364864349365234
2018-04-26,44.68156814575195
2018-04-27,46.71878433227539
2018-04-30,46.085357666015625
2018-05-01,46.13671875
2018-05-02,44.75861358642578
2018-05-03,44.330631256103516
2018-05-04,45.13523864746094
2018-05-07,45.04963684082031
2018-05-08,44.98972702026367
2018-05-09,45.08387756347656
2018-05-10,45.203704833984375
2018-05-11,44.98972702026367
2018-05-14,44.904117584228516
2018-05-15,45.13523864746094
2018-05-16,45.24651336669922
2018-05-17,45.59746551513672
2018-05-18,45.73441696166992
2018-05-21,45.88848114013672
2018-05-22,46.00831985473633
2018-05-23,45.63170623779297
2018-05-24,45.392024993896484
2018-05-25,45.2978630065918
2018-05-29,44.381980895996094
2018-05-30,45.54609680175781
2018-05-31,45.004295349121094
2018-06-01,45.14189529418945
2018-06-04,45.296695709228516
2018-06-05,45.12469482421875
2018-06-06,45.176292419433594
2018-06-07,45.37410354614258
2018-06-08,45.804100036621094
2018-06-11,45.46010971069336
2018-06-12,45.580501556396484
2018-06-13,45.666500091552734
2018-06-14,45.649295806884766
2018-06-15,46.234100341796875
2018-06-18,45.72669982910156
2018-06-19,45.62350082397461
2018-06-20,44.84090042114258
2018-06-21,44.264671325683594
2018-06-22,44.53128433227539
2018-06-25,44.4280891418457
2018-06-26,44.367881774902344
2018-06-27,43.66267776489258
2018-06-28,43.8002815246582
2018-06-29,43.972286224365234
2018-07-02,44.144283294677734
2018-07-03,44.350685119628906
2018-07-05,44.462493896484375
2018-07-06,44.591495513916016
2018-07-09,45.82990646362305
2018-07-10,45.78690719604492
2018-07-11,45.36549758911133
2018-07-12,45.176292419433594
2018-07-13,45.176292419433594
2018-07-16,45.64069747924805
2018-07-17,45.804100036621094
2018-07-18,46.12230682373047
2018-07-19,45.296695709228516
2018-07-20,45.01288604736328
2018-07-23,45.081695556640625
2018-07-24,45.0558967590332
2018-07-25,45.03009033203125
2018-07-26,45.7611083984375
2018-07-27,44.69468688964844
2018-07-30,45.296695709228516
2018-07-31,45.3224983215332
2018-08-01,45.219303131103516
2018-08-02,45.37410354614258
2018-08-03,45.37410354614258
2018-08-06,45.3224983215332
2018-08-07,45.46010971069336
2018-08-08,45.12469482421875
2018-08-09,44.892486572265625
2018-08-10,44.44528579711914
2018-08-13,44.22167205810547
2018-08-14,43.89488220214844
2018-08-15,43.851890563964844
2018-08-16,44.462493896484375
2018-08-17,44.68608474731445
2018-08-20,44.70329284667969
2018-08-21,45.01288604736328
2018-08-22,43.13808059692383
2018-08-23,42.914466857910156
2018-08-24,43.00046920776367
2018-08-27,43.860477447509766
2018-08-28,43.77448654174805
2018-08-29,43.63688278198242
