,COP
2015-03-27,46.1143913269043
2015-03-30,46.898468017578125
2015-03-31,45.623443603515625
2015-04-01,46.18034362792969
2015-04-02,46.29759216308594
2015-04-06,47.91703796386719
2015-04-07,48.210166931152344
2015-04-08,47.492034912109375
2015-04-09,49.096832275390625
2015-04-10,48.752445220947266
2015-04-13,48.613189697265625
2015-04-14,50.093441009521484
2015-04-15,50.85554504394531
2015-04-16,50.56975555419922
2015-04-17,49.60246276855469
2015-04-20,50.276641845703125
2015-04-21,49.84428787231445
2015-04-22,49.741703033447266
2015-04-23,50.02015686035156
2015-04-24,49.470558166503906
2015-04-27,49.140804290771484
2015-04-28,49.639102935791016
2015-04-29,49.87359619140625
2015-04-30,49.7710075378418
2015-05-01,49.41926193237305
2015-05-04,49.11148452758789
2015-05-05,49.24338150024414
2015-05-06,49.26538848876953
2015-05-07,48.81839370727539
2015-05-08,49.221412658691406
2015-05-11,47.836448669433594
2015-05-12,47.924381256103516
2015-05-13,47.91703796386719
2015-05-14,47.939022064208984
2015-05-15,48.18817901611328
2015-05-18,48.39336013793945
2015-05-19,47.71920394897461
2015-05-20,48.00823211669922
2015-05-21,48.60110855102539
2015-05-22,48.2527961730957
2015-05-26,47.31159210205078
2015-05-27,47.29677963256836
2015-05-28,47.3264274597168
2015-05-29,47.193016052246094
2015-06-01,47.14113998413086
2015-06-02,47.48204803466797
2015-06-03,47.28194046020508
2015-06-04,46.68907165527344
2015-06-05,46.718719482421875
2015-06-08,47.00774383544922
2015-06-09,46.7335319519043
2015-06-10,47.44498825073242
2015-06-11,47.452392578125
2015-06-12,47.06703186035156
2015-06-15,46.889183044433594
2015-06-16,47.00774383544922
2015-06-17,46.75578308105469
2015-06-18,46.63719940185547
2015-06-19,46.20736312866211
2015-06-22,46.377830505371094
2015-06-23,46.815059661865234
2015-06-24,46.56309127807617
2015-06-25,46.111019134521484
2015-06-26,46.08137512207031
2015-06-29,45.21428680419922
2015-06-30,45.510738372802734
2015-07-01,44.48802185058594
2015-07-02,44.85115432739258
2015-07-06,43.7691535949707
2015-07-07,44.20639419555664
2015-07-08,43.250389099121094
2015-07-09,43.48011779785156
2015-07-10,43.82102584838867
2015-07-13,43.67280578613281
2015-07-14,44.117469787597656
2015-07-15,43.29484939575195
2015-07-16,42.946533203125
2015-07-17,42.39071273803711
2015-07-20,41.92382049560547
2015-07-21,41.864540100097656
2015-07-22,41.37540817260742
2015-07-23,40.58680725097656
2015-07-24,39.122257232666016
2015-07-27,38.04074478149414
2015-07-28,39.23491668701172
2015-07-29,39.73060607910156
2015-07-30,39.10722732543945
2015-07-31,37.80792236328125
2015-08-03,37.334754943847656
2015-08-04,37.454925537109375
2015-08-05,36.891639709472656
2015-08-06,37.76285934448242
2015-08-07,36.681331634521484
2015-08-10,37.7027702331543
2015-08-11,37.852989196777344
2015-08-12,38.70918273925781
2015-08-13,37.62766647338867
2015-08-14,37.37982177734375
2015-08-17,37.22209548950195
2015-08-18,37.18455505371094
2015-08-19,35.810123443603516
2015-08-20,35.29940414428711
2015-08-21,34.090213775634766
2015-08-24,32.24262619018555
2015-08-25,31.68684196472168
2015-08-26,32.60313415527344
2015-08-27,34.450721740722656
2015-08-28,35.164222717285156
2015-08-31,36.91417694091797
2015-09-01,35.862693786621094
2015-09-02,36.19316101074219
2015-09-03,36.18564224243164
2015-09-04,35.449615478515625
2015-09-08,36.39594268798828
2015-09-09,35.93779754638672
2015-09-10,36.3734130859375
2015-09-11,35.569786071777344
2015-09-14,35.12666320800781
2015-09-15,35.509708404541016
2015-09-16,37.15449142456055
2015-09-17,37.650211334228516
2015-09-18,36.32083511352539
2015-09-21,36.61374282836914
2015-09-22,36.516117095947266
2015-09-23,35.9453010559082
2015-09-24,35.87019348144531
2015-09-25,35.44210433959961
2015-09-28,34.43569564819336
2015-09-29,34.9764518737793
2015-09-30,36.020423889160156
2015-10-01,36.170631408691406
2015-10-02,38.446327209472656
2015-10-05,39.790687561035156
2015-10-06,41.412967681884766
2015-10-07,41.51059341430664
2015-10-08,42.269168853759766
2015-10-09,42.133968353271484
2015-10-12,41.51059341430664
2015-10-13,41.33785629272461
2015-10-14,41.653297424316406
2015-10-15,42.0415153503418
2015-10-16,42.0415153503418
2015-10-19,40.8692512512207
2015-10-20,40.75506591796875
2015-10-21,40.32119369506836
2015-10-22,41.546722412109375
2015-10-23,41.56957244873047
2015-10-26,40.30596160888672
2015-10-27,39.34684753417969
2015-10-28,40.60283660888672
2015-10-29,40.815982818603516
2015-10-30,40.61043930053711
2015-11-02,41.820762634277344
2015-11-03,43.18333435058594
2015-11-04,42.88645935058594
2015-11-05,42.84077835083008
2015-11-06,42.45256423950195
2015-11-09,41.592403411865234
2015-11-10,41.60002517700195
2015-11-11,40.6789436340332
2015-11-12,39.55997848510742
2015-11-13,39.45341110229492
2015-11-16,41.38688278198242
2015-11-17,41.02909851074219
2015-11-18,41.47061538696289
2015-11-19,40.77029800415039
2015-11-20,40.290748596191406
2015-11-23,40.557167053222656
2015-11-24,42.11002731323242
2015-11-25,41.39448928833008
2015-11-27,40.70941162109375
2015-11-30,41.14329147338867
2015-12-01,41.56957244873047
2015-12-02,40.00148010253906
2015-12-03,39.28594970703125
2015-12-04,38.966243743896484
2015-12-07,37.291568756103516
2015-12-08,36.766334533691406
2015-12-09,36.895755767822266
2015-12-10,37.466651916503906
2015-12-11,36.63693618774414
2015-12-14,37.702632904052734
2015-12-15,38.48667907714844
2015-12-16,37.56560516357422
2015-12-17,35.98991775512695
2015-12-18,34.962276458740234
2015-12-21,34.33047103881836
2015-12-22,35.22871017456055
2015-12-23,37.32202911376953
2015-12-24,36.987098693847656
2015-12-28,35.921409606933594
2015-12-29,36.36289978027344
2015-12-30,35.47229766845703
2015-12-31,35.54080581665039
2016-01-04,35.685428619384766
2016-01-05,36.08126449584961
2016-01-06,34.52078628540039
2016-01-07,33.5388298034668
2016-01-08,32.95269775390625
2016-01-11,31.300874710083008
2016-01-12,30.63861846923828
2016-01-13,29.687118530273438
2016-01-14,31.39982795715332
2016-01-15,29.961151123046875
2016-01-19,27.70796775817871
2016-01-20,26.451982498168945
2016-01-21,28.096193313598633
2016-01-22,28.674707412719727
2016-01-25,26.033315658569336
2016-01-26,26.9086971282959
2016-01-27,27.563329696655273
2016-01-28,28.941125869750977
2016-01-29,29.748014450073242
2016-02-01,29.38263511657715
2016-02-02,27.85260581970215
2016-02-03,29.405467987060547
2016-02-04,26.88587188720703
2016-02-05,25.043743133544922
2016-02-08,26.20838737487793
2016-02-09,25.561359405517578
2016-02-10,24.617467880249023
2016-02-11,24.45636558532715
2016-02-12,25.238847732543945
2016-02-16,25.131452560424805
2016-02-17,26.01365852355957
2016-02-18,25.852561950683594
2016-02-19,25.215835571289062
2016-02-22,26.427906036376953
2016-02-23,25.254188537597656
2016-02-24,25.28487777709961
2016-02-25,25.361591339111328
2016-02-26,26.174755096435547
2016-02-29,25.952285766601562
2016-03-01,26.43558692932129
2016-03-02,27.992876052856445
2016-03-03,29.580856323242188
2016-03-04,31.544727325439453
2016-03-07,31.7595272064209
2016-03-08,29.62688446044922
2016-03-09,29.956748962402344
2016-03-10,29.94140625
2016-03-11,31.084440231323242
2016-03-14,30.693199157714844
2016-03-15,30.555126190185547
2016-03-16,32.120086669921875
2016-03-17,32.994606018066406
2016-03-18,33.00229263305664
2016-03-21,32.66476058959961
2016-03-22,32.1584358215332
2016-03-23,30.570457458496094
2016-03-24,30.716215133666992
2016-03-28,30.440048217773438
2016-03-29,30.394023895263672
2016-03-30,30.746904373168945
2016-03-31,30.892667770385742
2016-04-01,30.51677131652832
2016-04-04,29.995105743408203
2016-04-05,29.949094772338867
2016-04-06,31.260883331298828
2016-04-07,30.923336029052734
2016-04-08,31.62911033630371
2016-04-11,31.598424911499023
2016-04-12,33.34749984741211
2016-04-13,33.43189239501953
2016-04-14,33.9228630065918
2016-04-15,33.5239372253418
2016-04-18,34.52122497558594
2016-04-19,36.10153579711914
2016-04-20,36.11687088012695
2016-04-21,35.46479415893555
2016-04-22,36.53110885620117
2016-04-25,35.49549865722656
2016-04-26,36.884002685546875
2016-04-27,36.907020568847656
2016-04-28,36.569480895996094
2016-04-29,36.66154098510742
2016-05-02,35.94041061401367
2016-05-03,34.58258819580078
2016-05-04,33.30147171020508
2016-05-05,33.148040771484375
2016-05-06,32.802825927734375
2016-05-09,31.951311111450195
2016-05-10,32.88722229003906
2016-05-11,33.508609771728516
2016-05-12,33.54695510864258
2016-05-13,33.00229263305664
2016-05-16,33.81545639038086
2016-05-17,33.58530807495117
2016-05-18,33.438720703125
2016-05-19,33.45415496826172
2016-05-20,33.623897552490234
2016-05-23,33.63161849975586
2016-05-24,33.53131103515625
2016-05-25,34.64232635498047
2016-05-26,34.511165618896484
2016-05-27,34.202552795410156
2016-05-31,33.78591537475586
2016-06-01,33.994224548339844
2016-06-02,34.24113082885742
2016-06-03,34.08681106567383
2016-06-06,35.120670318603516
2016-06-07,36.679203033447266
2016-06-08,36.6406364440918
2016-06-09,35.930809020996094
2016-06-10,34.34142303466797
2016-06-13,33.85535430908203
2016-06-14,34.1948356628418
2016-06-15,33.72419738769531
2016-06-16,33.29984664916992
2016-06-17,34.06365966796875
2016-06-20,34.48031234741211
2016-06-21,34.565185546875
2016-06-22,33.940223693847656
2016-06-23,35.20555877685547
2016-06-24,33.30755615234375
2016-06-27,31.46355438232422
2016-06-28,32.36628723144531
2016-06-29,33.87850570678711
2016-06-30,33.63932418823242
2016-07-01,33.569881439208984
2016-07-05,32.17338562011719
2016-07-06,32.32769775390625
2016-07-07,32.02678680419922
2016-07-08,32.63630676269531
2016-07-11,32.752052307128906
2016-07-12,33.79362487792969
2016-07-13,33.076107025146484
2016-07-14,33.191829681396484
2016-07-15,33.130104064941406
2016-07-18,32.95265197753906
2016-07-19,32.33539581298828
2016-07-20,32.4279899597168
2016-07-21,31.853641510009766
2016-07-22,31.636310577392578
2016-07-25,31.232704162597656
2016-07-26,31.659608840942383
2016-07-27,31.10075569152832
2016-07-28,31.248218536376953
2016-07-29,31.682884216308594
2016-08-01,30.743728637695312
2016-08-02,30.883441925048828
2016-08-03,31.287038803100586
2016-08-04,31.12403678894043
2016-08-05,31.512123107910156
2016-08-08,32.25724792480469
2016-08-09,32.008880615234375
2016-08-10,31.512123107910156
2016-08-11,32.12529373168945
2016-08-12,32.10976791381836
2016-08-15,32.73847579956055
2016-08-16,33.2662467956543
2016-08-17,33.53015899658203
2016-08-18,33.83285140991211
2016-08-19,33.623287200927734
2016-08-22,33.087738037109375
2016-08-23,33.54566192626953
2016-08-24,33.34386444091797
2016-08-25,33.20417022705078
2016-08-26,32.83159255981445
2016-08-29,32.87041091918945
2016-08-30,32.77726364135742
2016-08-31,31.86139488220215
2016-09-01,31.512123107910156
2016-09-02,31.760494232177734
2016-09-06,31.822599411010742
2016-09-07,32.19515609741211
2016-09-08,33.59223556518555
2016-09-09,32.79279327392578
2016-09-12,33.1187744140625
2016-09-13,31.830352783203125
2016-09-14,31.038671493530273
2016-09-15,31.06971549987793
2016-09-16,30.945537567138672
2016-09-19,30.487598419189453
2016-09-20,30.278018951416016
2016-09-21,31.093002319335938
2016-09-22,31.838115692138672
2016-09-23,30.99986457824707
2016-09-26,31.06196403503418
2016-09-27,30.60401725769043
2016-09-28,32.73847579956055
2016-09-29,33.88717269897461
2016-09-30,33.739707946777344
2016-10-03,33.70866394042969
2016-10-04,33.274024963378906
2016-10-05,34.081214904785156
2016-10-06,34.5546760559082
2016-10-07,34.32181167602539
2016-10-10,34.45378112792969
2016-10-11,33.63105392456055
2016-10-12,33.739707946777344
2016-10-13,32.9044189453125
2016-10-14,32.52969741821289
2016-10-17,32.08473205566406
2016-10-18,31.733444213867188
2016-10-19,32.5687370300293
2016-10-20,32.389183044433594
2016-10-21,32.428226470947266
2016-10-24,32.97466278076172
2016-10-25,32.63899230957031
2016-10-26,32.631187438964844
2016-10-27,34.348609924316406
2016-10-28,35.1058349609375
2016-10-31,33.91926193237305
2016-11-01,33.98950958251953
2016-11-02,33.74750518798828
2016-11-03,34.036354064941406
2016-11-04,33.3806037902832
2016-11-07,34.28616714477539
2016-11-08,34.606231689453125
2016-11-09,35.69914245605469
2016-11-10,34.95751953125
2016-11-11,34.30177688598633
2016-11-14,34.450103759765625
2016-11-15,35.34784698486328
2016-11-16,34.645259857177734
2016-11-17,34.04415512084961
2016-11-18,34.9419059753418
2016-11-21,36.190948486328125
2016-11-22,35.964561462402344
2016-11-23,36.144107818603516
2016-11-25,35.714752197265625
2016-11-28,35.519588470458984
2016-11-29,34.52816390991211
2016-11-30,37.87716293334961
2016-12-01,37.64296340942383
2016-12-02,37.56490707397461
2016-12-05,38.1581916809082
2016-12-06,38.9544563293457
2016-12-07,38.9544563293457
2016-12-08,38.86076354980469
2016-12-09,39.63361740112305
2016-12-12,40.10980987548828
2016-12-13,41.09343338012695
2016-12-14,40.1956901550293
2016-12-15,40.39085006713867
2016-12-16,40.54697799682617
2016-12-19,40.57821273803711
2016-12-20,40.24251937866211
2016-12-21,40.18787384033203
2016-12-22,40.23472595214844
2016-12-23,40.10200881958008
2016-12-27,40.28155517578125
2016-12-28,39.63361740112305
2016-12-29,39.454071044921875
2016-12-30,39.14180374145508
2017-01-03,39.50871276855469
2017-01-04,39.87562942504883
2017-01-05,39.758514404296875
2017-01-06,39.61020278930664
2017-01-09,38.767093658447266
2017-01-10,38.767093658447266
2017-01-11,39.98490524291992
2017-01-12,39.14961624145508
