,FDS
2014-11-26,123.789794921875
2014-11-28,123.67250061035156
2014-12-01,124.15071868896484
2014-12-02,124.57478332519531
2014-12-03,124.51168823242188
2014-12-04,123.97929382324219
2014-12-05,123.9161376953125
2014-12-08,123.60935974121094
2014-12-09,124.43943786621094
2014-12-10,122.30097961425781
2014-12-11,124.09659576416016
2014-12-12,121.48890686035156
2014-12-15,121.90394592285156
2014-12-16,122.56266021728516
2014-12-17,126.29830169677734
2014-12-18,128.3374481201172
2014-12-19,128.31039428710938
2014-12-22,129.58274841308594
2014-12-23,130.2684783935547
2014-12-24,130.40382385253906
2014-12-26,130.4669647216797
2014-12-29,128.66236877441406
2014-12-30,128.69847106933594
2014-12-31,127.00204467773438
2015-01-02,126.85772705078125
2015-01-05,124.87256622314453
2015-01-06,124.21387481689453
2015-01-07,125.20647430419922
2015-01-08,126.74940490722656
2015-01-09,125.7568359375
2015-01-12,125.83809661865234
2015-01-13,126.57798767089844
2015-01-14,126.33432006835938
2015-01-15,124.95376586914062
2015-01-16,126.53288269042969
2015-01-20,125.81105041503906
2015-01-21,125.44109344482422
2015-01-22,128.93309020996094
2015-01-23,130.22335815429688
2015-01-26,131.80242919921875
2015-01-27,131.60397338867188
2015-01-28,130.7828369140625
2015-01-29,130.80087280273438
2015-01-30,129.5646514892578
2015-02-02,130.21432495117188
2015-02-03,134.157470703125
2015-02-04,133.33644104003906
2015-02-05,133.9138946533203
2015-02-06,133.534912109375
2015-02-09,134.01315307617188
2015-02-10,135.33055114746094
2015-02-11,136.07945251464844
2015-02-12,138.78636169433594
2015-02-13,139.9052734375
2015-02-17,138.99395751953125
2015-02-18,140.3203887939453
2015-02-19,140.89785766601562
2015-02-20,142.61231994628906
2015-02-23,142.63931274414062
2015-02-24,142.11599731445312
2015-02-25,142.25164794921875
2015-02-26,141.00343322753906
2015-02-27,140.70484924316406
2015-03-02,140.98529052734375
2015-03-03,139.8545684814453
2015-03-04,138.11785888671875
2015-03-05,139.7550811767578
2015-03-06,137.58412170410156
2015-03-09,138.09068298339844
2015-03-10,135.79310607910156
2015-03-11,136.399169921875
2015-03-12,138.79623413085938
2015-03-13,137.294677734375
2015-03-16,139.4746551513672
2015-03-17,143.7894744873047
2015-03-18,142.5411376953125
2015-03-19,141.51898193359375
2015-03-20,140.7772216796875
2015-03-23,141.75418090820312
2015-03-24,142.3693389892578
2015-03-25,140.6234588623047
2015-03-26,141.67279052734375
2015-03-27,142.74017333984375
2015-03-30,144.63975524902344
2015-03-31,144.0065460205078
2015-04-01,144.82064819335938
2015-04-02,144.72116088867188
2015-04-06,144.7030487060547
2015-04-07,144.7482452392578
2015-04-08,145.68899536132812
2015-04-09,145.67100524902344
2015-04-10,143.4185791015625
2015-04-13,142.4959259033203
2015-04-14,143.50003051757812
2015-04-15,143.53614807128906
2015-04-16,143.25570678710938
2015-04-17,141.3380126953125
2015-04-20,142.42355346679688
2015-04-21,143.1291046142578
2015-04-22,143.36434936523438
2015-04-23,144.44073486328125
2015-04-24,144.48593139648438
2015-04-27,143.680908203125
2015-04-28,144.62161254882812
2015-04-29,143.7080078125
2015-04-30,142.3693389892578
2015-05-01,143.9522705078125
2015-05-04,144.79351806640625
2015-05-05,143.79849243164062
2015-05-06,143.9522705078125
2015-05-07,144.44073486328125
2015-05-08,145.69808959960938
2015-05-11,146.2679901123047
2015-05-12,146.15036010742188
2015-05-13,147.30819702148438
2015-05-14,149.35252380371094
2015-05-15,149.4791259765625
2015-05-18,150.67320251464844
2015-05-19,151.84007263183594
2015-05-20,151.53250122070312
2015-05-21,151.6953582763672
2015-05-22,150.69125366210938
2015-05-26,149.207763671875
2015-05-27,151.21221923828125
2015-05-28,150.52296447753906
2015-05-29,149.80641174316406
2015-06-01,151.23037719726562
2015-06-02,150.95826721191406
2015-06-03,151.28477478027344
2015-06-04,149.79734802246094
2015-06-05,149.316650390625
2015-06-08,148.3370819091797
2015-06-09,148.21917724609375
2015-06-10,150.45034790039062
2015-06-11,150.94918823242188
2015-06-12,150.32342529296875
2015-06-15,150.09666442871094
2015-06-16,146.6954345703125
2015-06-17,148.8721923828125
2015-06-18,149.58872985839844
2015-06-19,148.99920654296875
2015-06-22,148.3098602294922
2015-06-23,150.67710876464844
2015-06-24,148.51846313476562
2015-06-25,149.6068878173828
2015-06-26,149.7610626220703
2015-06-29,147.11265563964844
2015-06-30,147.39381408691406
2015-07-01,149.56153869628906
2015-07-02,148.3370819091797
2015-07-06,147.5570831298828
2015-07-07,146.30538940429688
2015-07-08,145.34402465820312
2015-07-09,145.8882598876953
2015-07-10,147.39381408691406
2015-07-13,147.76565551757812
2015-07-14,148.0377960205078
2015-07-15,149.49803161621094
2015-07-16,150.9129180908203
2015-07-17,149.78823852539062
2015-07-20,151.1759796142578
2015-07-21,149.6703643798828
2015-07-22,149.7610626220703
2015-07-23,148.6182403564453
2015-07-24,149.08078002929688
2015-07-27,146.5503692626953
2015-07-28,148.40965270996094
2015-07-29,149.70663452148438
2015-07-30,150.23269653320312
2015-07-31,150.2508087158203
2015-08-03,150.78590393066406
2015-08-04,152.77224731445312
2015-08-05,154.96714782714844
2015-08-06,153.29827880859375
2015-08-07,154.02386474609375
2015-08-10,155.47500610351562
2015-08-11,153.37994384765625
2015-08-12,152.29148864746094
2015-08-13,154.0601348876953
2015-08-14,155.2210693359375
2015-08-17,157.0894775390625
2015-08-18,156.81732177734375
2015-08-19,155.2754669189453
2015-08-20,151.11248779296875
2015-08-21,146.90406799316406
2015-08-24,139.08587646484375
2015-08-25,139.59376525878906
2015-08-26,142.95864868164062
2015-08-27,144.94143676757812
2015-08-28,145.7509002685547
2015-08-31,143.63172912597656
2015-09-01,139.49343872070312
2015-09-02,141.89456176757812
2015-09-03,144.06826782226562
2015-09-04,141.63983154296875
2015-09-08,147.16978454589844
2015-09-09,146.4239501953125
2015-09-10,147.45169067382812
2015-09-11,149.65274047851562
2015-09-14,150.22576904296875
2015-09-15,151.3080596923828
2015-09-16,151.29901123046875
2015-09-17,150.72598266601562
2015-09-18,149.45266723632812
2015-09-21,150.91700744628906
2015-09-22,147.95191955566406
2015-09-23,148.3430633544922
2015-09-24,145.00506591796875
2015-09-25,145.38711547851562
2015-09-28,142.23104858398438
2015-09-29,141.94003295898438
2015-09-30,145.35073852539062
2015-10-01,145.47804260253906
2015-10-02,146.77865600585938
2015-10-05,146.442138671875
2015-10-06,146.09649658203125
2015-10-07,147.06971740722656
2015-10-08,147.92465209960938
2015-10-09,148.78868103027344
2015-10-12,149.3981170654297
2015-10-13,148.72508239746094
2015-10-14,147.3062286376953
2015-10-15,149.6981964111328
2015-10-16,150.40768432617188
2015-10-19,152.4085693359375
2015-10-20,152.79971313476562
2015-10-21,152.99070739746094
2015-10-22,157.67474365234375
2015-10-23,160.08494567871094
2015-10-26,160.04859924316406
2015-10-27,158.15670776367188
2015-10-28,159.65745544433594
2015-10-29,159.42098999023438
2015-10-30,159.2755126953125
2015-11-02,159.34825134277344
2015-11-03,157.1562957763672
2015-11-04,158.111328125
2015-11-05,158.70252990722656
2015-11-06,157.71109008789062
2015-11-09,158.25686645507812
2015-11-10,159.3391876220703
2015-11-11,159.02081298828125
2015-11-12,158.1931610107422
2015-11-13,151.84471130371094
2015-11-16,153.80018615722656
2015-11-17,154.22764587402344
2015-11-18,155.9102783203125
2015-11-19,153.85475158691406
2015-11-20,154.7551727294922
2015-11-23,154.7369842529297
2015-11-24,155.18267822265625
2015-11-25,154.5260772705078
2015-11-27,155.80274963378906
2015-11-30,154.58993530273438
2015-12-01,156.23129272460938
2015-12-02,155.99424743652344
2015-12-03,154.3437042236328
2015-12-04,157.79061889648438
2015-12-07,156.61428833007812
2015-12-08,157.18878173828125
2015-12-09,153.769287109375
2015-12-10,155.4562530517578
2015-12-11,153.32240295410156
2015-12-14,154.3893585205078
2015-12-15,148.26153564453125
2015-12-16,147.54119873046875
2015-12-17,147.35874938964844
2015-12-18,142.48936462402344
2015-12-21,142.77206420898438
2015-12-22,144.36785888671875
2015-12-23,145.2432098388672
2015-12-24,146.0912628173828
2015-12-28,147.13079833984375
2015-12-29,149.14602661132812
2015-12-30,148.17039489746094
2015-12-31,148.24330139160156
2016-01-04,142.81765747070312
2016-01-05,144.74166870117188
2016-01-06,142.82675170898438
2016-01-07,139.06980895996094
2016-01-08,137.07284545898438
2016-01-11,137.5196533203125
2016-01-12,137.2005157470703
2016-01-13,133.4526824951172
2016-01-14,135.1214141845703
2016-01-15,133.88131713867188
2016-01-19,132.85997009277344
2016-01-20,130.16079711914062
2016-01-21,129.92372131347656
2016-01-22,133.0150146484375
2016-01-25,131.95729064941406
2016-01-26,133.89955139160156
2016-01-27,134.28253173828125
2016-01-28,134.83876037597656
2016-01-29,137.4193572998047
2016-02-01,136.62603759765625
2016-02-02,132.4222869873047
2016-02-03,131.7474822998047
2016-02-04,132.73228454589844
2016-02-05,129.932861328125
2016-02-08,127.65319061279297
2016-02-09,125.46467590332031
2016-02-10,126.77778625488281
2016-02-11,124.3795166015625
2016-02-12,128.05438232421875
2016-02-16,131.86607360839844
2016-02-17,134.8114013671875
2016-02-18,133.96336364746094
2016-02-19,135.32205200195312
2016-02-22,137.2370147705078
2016-02-23,136.19740295410156
2016-02-24,136.45281982421875
2016-02-25,138.7666473388672
2016-02-26,137.9343719482422
2016-02-29,137.63253784179688
2016-03-01,141.56517028808594
2016-03-02,141.0987548828125
2016-03-03,141.32740783691406
2016-03-04,141.9767608642578
2016-03-07,144.03451538085938
2016-03-08,144.47349548339844
2016-03-09,144.89414978027344
2016-03-10,138.50140380859375
2016-03-11,141.345703125
2016-03-14,141.60177612304688
2016-03-15,134.13894653320312
2016-03-16,137.19358825683594
2016-03-17,137.8155059814453
2016-03-18,137.27589416503906
2016-03-21,136.91917419433594
2016-03-22,138.51966857910156
2016-03-23,135.84912109375
2016-03-24,136.41615295410156
2016-03-28,137.91612243652344
2016-03-29,139.01358032226562
2016-03-30,139.04100036621094
2016-03-31,138.5836944580078
2016-04-01,139.69029235839844
2016-04-04,139.48912048339844
2016-04-05,137.63253784179688
2016-04-06,138.8671417236328
2016-04-07,135.40106201171875
2016-04-08,135.77598571777344
2016-04-11,134.06578063964844
2016-04-12,136.4801788330078
2016-04-13,139.5256805419922
2016-04-14,140.07443237304688
2016-04-15,140.75115966796875
2016-04-18,141.2725067138672
2016-04-19,141.6200408935547
2016-04-20,144.23570251464844
2016-04-21,141.17190551757812
2016-04-22,141.78468322753906
2016-04-25,139.19642639160156
2016-04-26,139.58973693847656
2016-04-27,140.01954650878906
2016-04-28,138.08982849121094
2016-04-29,137.87037658691406
2016-05-02,139.1507110595703
2016-05-03,136.0686492919922
2016-05-04,136.2790069580078
2016-05-05,136.1417694091797
2016-05-06,137.7057342529297
2016-05-09,138.92205810546875
2016-05-10,139.5623016357422
2016-05-11,138.42820739746094
2016-05-12,138.70263671875
2016-05-13,137.5502166748047
2016-05-16,139.10504150390625
2016-05-17,137.63253784179688
2016-05-18,138.52883911132812
2016-05-19,139.62625122070312
2016-05-20,142.10476684570312
2016-05-23,142.89134216308594
2016-05-24,146.10137939453125
2016-05-25,144.5557861328125
2016-05-26,143.91354370117188
2016-05-27,146.39990234375
2016-05-31,145.94114685058594
2016-06-01,145.4457244873047
2016-06-02,147.04212951660156
2016-06-03,145.82192993164062
2016-06-06,146.88616943359375
2016-06-07,146.62005615234375
2016-06-08,146.47325134277344
2016-06-09,146.79440307617188
2016-06-10,145.9687042236328
2016-06-13,144.89523315429688
2016-06-14,145.29893493652344
2016-06-15,145.3448028564453
2016-06-16,145.14300537109375
2016-06-17,142.9410400390625
2016-06-20,144.9411163330078
2016-06-21,145.18887329101562
2016-06-22,145.1613311767578
2016-06-23,149.28993225097656
2016-06-24,142.47311401367188
2016-06-27,138.7115478515625
2016-06-28,140.38136291503906
2016-06-29,144.28970336914062
2016-06-30,148.0972137451172
2016-07-01,147.8770294189453
2016-07-05,148.7394256591797
2016-07-06,146.7393798828125
2016-07-07,146.79440307617188
2016-07-08,147.73023986816406
2016-07-11,148.53761291503906
2016-07-12,151.49185180664062
2016-07-13,152.37261962890625
2016-07-14,153.528564453125
2016-07-15,153.5469512939453
2016-07-18,152.86802673339844
2016-07-19,153.29920959472656
2016-07-20,154.85891723632812
2016-07-21,154.41854858398438
2016-07-22,155.75804138183594
2016-07-25,156.4369659423828
2016-07-26,157.81314086914062
2016-07-27,157.69390869140625
2016-07-28,158.84994506835938
2016-07-29,157.7672882080078
2016-08-01,157.08836364746094
2016-08-02,157.0791778564453
2016-08-03,157.9874725341797
2016-08-04,158.71224975585938
2016-08-05,159.83160400390625
2016-08-08,159.38204956054688
2016-08-09,158.3177490234375
2016-08-10,158.9966583251953
2016-08-11,158.4095458984375
2016-08-12,158.52882385253906
2016-08-15,159.71231079101562
2016-08-16,159.0792694091797
2016-08-17,159.02426147460938
2016-08-18,160.3544921875
2016-08-19,160.75823974609375
2016-08-22,161.2903594970703
2016-08-23,163.0518798828125
2016-08-24,162.7490997314453
2016-08-25,162.96014404296875
2016-08-26,162.996826171875
2016-08-29,164.07327270507812
2016-08-30,164.51492309570312
2016-08-31,163.7972869873047
2016-09-01,165.7293701171875
2016-09-02,167.00827026367188
2016-09-06,165.73861694335938
2016-09-07,166.90708923339844
2016-09-08,166.2538299560547
2016-09-09,162.3159942626953
2016-09-12,164.1653289794922
2016-09-13,161.8468017578125
2016-09-14,160.99111938476562
2016-09-15,163.80650329589844
2016-09-16,162.4540252685547
2016-09-19,162.4356231689453
2016-09-20,161.8651580810547
2016-09-21,163.98129272460938
2016-09-22,165.42581176757812
2016-09-23,164.2941131591797
2016-09-26,162.1044158935547
2016-09-27,151.20176696777344
2016-09-28,149.4076385498047
2016-09-29,147.4019012451172
2016-09-30,149.1408233642578
2016-10-03,146.7026824951172
2016-10-04,145.35020446777344
2016-10-05,145.69061279296875
2016-10-06,146.29782104492188
2016-10-07,144.79818725585938
2016-10-10,145.3961639404297
2016-10-11,143.6848907470703
2016-10-12,143.6848907470703
2016-10-13,142.78326416015625
2016-10-14,142.79244995117188
2016-10-17,142.35081481933594
2016-10-18,143.38125610351562
2016-10-19,142.9120635986328
2016-10-20,141.05348205566406
2016-10-21,142.53475952148438
2016-10-24,142.06558227539062
2016-10-25,140.80511474609375
2016-10-26,142.3323974609375
2016-10-27,141.9183807373047
2016-10-28,143.0316619873047
2016-10-31,142.35081481933594
2016-11-01,140.10586547851562
2016-11-02,139.54466247558594
2016-11-03,140.7039337158203
2016-11-04,140.51992797851562
2016-11-07,142.42442321777344
2016-11-08,143.48245239257812
2016-11-09,145.7090301513672
2016-11-10,147.9263153076172
2016-11-11,149.196044921875
2016-11-14,148.28514099121094
2016-11-15,147.53993225097656
2016-11-16,146.69345092773438
2016-11-17,149.47206115722656
2016-11-18,150.0240478515625
2016-11-21,150.14366149902344
2016-11-22,148.6439971923828
2016-11-23,147.8343963623047
2016-11-25,148.04598999023438
2016-11-28,148.00904846191406
2016-11-29,149.2642059326172
2016-11-30,147.8243865966797
2016-12-01,147.1046142578125
2016-12-02,146.7354278564453
2016-12-05,147.99057006835938
2016-12-06,149.02427673339844
2016-12-07,151.8299102783203
2016-12-08,153.50967407226562
2016-12-09,154.478759765625
2016-12-12,152.51290893554688
2016-12-13,154.62635803222656
2016-12-14,151.85763549804688
2016-12-15,152.6051788330078
2016-12-16,152.59596252441406
2016-12-19,152.58676147460938
2016-12-20,148.84886169433594
2016-12-21,152.4482879638672
2016-12-22,150.32553100585938
2016-12-23,150.63015747070312
2016-12-27,152.3375244140625
2016-12-28,150.1779022216797
2016-12-29,149.4580078125
2016-12-30,150.83319091796875
2017-01-03,152.41134643554688
2017-01-04,156.62911987304688
2017-01-05,155.86312866210938
2017-01-06,157.57972717285156
2017-01-09,156.712158203125
2017-01-10,156.39840698242188
2017-01-11,156.3799285888672
2017-01-12,156.47222900390625
2017-01-13,157.11830139160156
2017-01-17,156.28761291503906
2017-01-18,158.00425720214844
2017-01-19,156.1215362548828
2017-01-20,157.3951416015625
2017-01-23,158.05043029785156
2017-01-24,159.06564331054688
2017-01-25,160.98529052734375
2017-01-26,160.16390991210938
2017-01-27,160.10855102539062
2017-01-30,159.6101531982422
2017-01-31,159.71170043945312
2017-02-01,159.5732421875
2017-02-02,161.068359375
2017-02-03,162.5819854736328
2017-02-06,162.2128448486328
2017-02-07,160.59771728515625
2017-02-08,160.7268829345703
2017-02-09,162.36973571777344
2017-02-10,164.22474670410156
2017-02-13,164.85235595703125
2017-02-14,164.9907989501953
2017-02-15,165.95989990234375
2017-02-16,166.20907592773438
2017-02-17,167.6673126220703
2017-02-21,169.05165100097656
2017-02-22,167.42733764648438
2017-02-23,167.6857452392578
2017-02-24,168.70370483398438
2017-02-27,167.9356231689453
2017-02-28,164.6409454345703
2017-03-01,167.37110900878906
2017-03-02,165.88108825683594
2017-03-03,165.0481414794922
2017-03-06,163.78028869628906
2017-03-07,163.5303955078125
2017-03-08,163.5396270751953
2017-03-09,164.5484161376953
2017-03-10,164.34478759765625
2017-03-13,163.77101135253906
2017-03-14,163.90052795410156
2017-03-15,165.89956665039062
2017-03-16,166.37156677246094
2017-03-17,166.52890014648438
2017-03-20,167.24148559570312
2017-03-21,163.12315368652344
2017-03-22,163.57666015625
2017-03-23,164.33551025390625
2017-03-24,163.5581817626953
2017-03-27,161.5406036376953
2017-03-28,152.30441284179688
2017-03-29,152.11009216308594
2017-03-30,152.17489624023438
2017-03-31,152.61911010742188
2017-04-03,151.98060607910156
2017-04-04,150.24990844726562
2017-04-05,148.917236328125
2017-04-06,149.12081909179688
2017-04-07,147.99176025390625
2017-04-10,147.75111389160156
2017-04-11,148.56556701660156
2017-04-12,147.3346710205078
2017-04-13,146.15008544921875
2017-04-17,149.0838165283203
2017-04-18,149.16708374023438
2017-04-19,150.8791961669922
2017-04-20,150.38873291015625
2017-04-21,150.07408142089844
2017-04-24,150.9717559814453
2017-04-25,150.9624786376953
2017-04-26,151.29568481445312
2017-04-27,151.61961364746094
2017-04-28,151.0920867919922
2017-05-01,150.814453125
2017-05-02,151.0735321044922
2017-05-03,151.08282470703125
2017-05-04,151.79544067382812
2017-05-05,151.8417205810547
2017-05-08,149.21331787109375
2017-05-09,150.5182647705078
2017-05-10,149.2596435546875
2017-05-11,149.05599975585938
2017-05-12,148.35272216796875
2017-05-15,149.4355010986328
2017-05-16,148.71363830566406
2017-05-17,147.26063537597656
2017-05-18,147.88070678710938
2017-05-19,149.22264099121094
2017-05-22,149.19483947753906
2017-05-23,148.88946533203125
2017-05-24,149.34292602539062
2017-05-25,150.4072723388672
2017-05-26,150.39791870117188
2017-05-30,152.1438751220703
2017-05-31,153.8711700439453
2017-06-01,154.12191772460938
2017-06-02,153.5832977294922
2017-06-05,152.70106506347656
2017-06-06,151.75381469726562
2017-06-07,152.32955932617188
2017-06-08,152.0509796142578
2017-06-09,152.20889282226562
2017-06-12,153.98268127441406
2017-06-13,155.0691375732422
2017-06-14,155.533447265625
2017-06-15,156.8893585205078
2017-06-16,157.81796264648438
2017-06-19,159.38746643066406
2017-06-20,155.78419494628906
2017-06-21,154.01979064941406
2017-06-22,154.24264526367188
2017-06-23,154.8741455078125
2017-06-26,154.24264526367188
2017-06-27,153.8340301513672
2017-06-28,157.63230895996094
2017-06-29,157.4744415283203
2017-06-30,154.32618713378906
2017-07-03,153.9454803466797
2017-07-05,153.4997100830078
2017-07-06,149.1256561279297
2017-07-07,150.48153686523438
2017-07-10,150.10073852539062
2017-07-11,150.7693634033203
2017-07-12,152.24603271484375
2017-07-13,152.69175720214844
2017-07-14,151.72596740722656
2017-07-17,150.8529815673828
2017-07-18,150.51864624023438
2017-07-19,151.8095245361328
2017-07-20,153.75975036621094
2017-07-21,154.25192260742188
2017-07-24,154.42835998535156
2017-07-25,154.84629821777344
2017-07-26,153.66690063476562
2017-07-27,152.9889678955078
2017-07-28,153.22113037109375
2017-07-31,155.2920379638672
2017-08-01,153.9454803466797
2017-08-02,152.71958923339844
2017-08-03,153.11895751953125
2017-08-04,152.10667419433594
2017-08-07,150.92733764648438
2017-08-08,149.47857666015625
2017-08-09,150.70440673828125
2017-08-10,147.4076385498047
2017-08-11,147.45408630371094
2017-08-14,150.0543212890625
2017-08-15,150.63943481445312
2017-08-16,151.98602294921875
2017-08-17,149.6085968017578
2017-08-18,147.67694091796875
2017-08-21,147.46334838867188
2017-08-22,149.162841796875
2017-08-23,146.8968505859375
2017-08-24,147.36119079589844
2017-08-25,147.90911865234375
2017-08-28,145.9867401123047
2017-08-29,144.95225524902344
2017-08-30,146.24771118164062
2017-08-31,146.4900360107422
2017-09-01,147.34744262695312
2017-09-05,146.7975616455078
2017-09-06,146.35028076171875
2017-09-07,147.3008270263672
2017-09-08,148.3074188232422
2017-09-11,148.32606506347656
2017-09-12,150.11550903320312
2017-09-13,149.5283203125
2017-09-14,150.49754333496094
2017-09-15,150.84243774414062
2017-09-18,151.85830688476562
2017-09-19,151.96084594726562
2017-09-20,153.0885009765625
2017-09-21,155.7819366455078
2017-09-22,157.14268493652344
2017-09-25,159.19300842285156
2017-09-26,167.7021026611328
2017-09-27,166.81671142578125
2017-09-28,166.9005584716797
2017-09-29,167.8605499267578
2017-10-02,170.0600128173828
2017-10-03,170.6471710205078
2017-10-04,168.83912658691406
2017-10-05,168.60614013671875
2017-10-06,167.46908569335938
2017-10-09,166.30410766601562
2017-10-10,165.8754119873047
2017-10-11,166.01519775390625
2017-10-12,166.0711212158203
2017-10-13,165.3441925048828
2017-10-16,165.67037963867188
2017-10-17,167.26409912109375
2017-10-18,167.8978271484375
2017-10-19,169.8643035888672
2017-10-20,173.1262664794922
2017-10-23,173.67617797851562
2017-10-24,174.53358459472656
2017-10-25,175.40036010742188
2017-10-26,176.55606079101562
2017-10-27,176.2391357421875
2017-10-30,175.3257598876953
2017-10-31,176.95675659179688
2017-11-01,172.78146362304688
2017-11-02,177.05926513671875
2017-11-03,177.66505432128906
2017-11-06,178.037841796875
2017-11-07,178.3267822265625
2017-11-08,182.01744079589844
2017-11-09,182.89356994628906
2017-11-10,182.8656005859375
2017-11-13,182.56732177734375
2017-11-14,181.94290161132812
2017-11-15,182.12933349609375
2017-11-16,182.00814819335938
2017-11-17,182.75376892089844
2017-11-20,182.98672485351562
2017-11-21,183.37820434570312
2017-11-22,184.15171813964844
2017-11-24,185.19558715820312
2017-11-27,183.24765014648438
2017-11-28,185.5030975341797
2017-11-29,185.31617736816406
2017-11-30,186.81161499023438
2017-12-01,188.2789306640625
2017-12-04,191.12017822265625
2017-12-05,189.01730346679688
2017-12-06,188.92376708984375
2017-12-07,186.92372131347656
2017-12-08,188.85838317871094
2017-12-11,190.7089385986328
2017-12-12,190.69960021972656
2017-12-13,188.8116455078125
2017-12-14,189.22291564941406
2017-12-15,191.47531127929688
2017-12-18,191.344482421875
2017-12-19,175.20359802246094
2017-12-20,182.21322631835938
2017-12-21,178.56822204589844
2017-12-22,179.5496063232422
2017-12-26,178.58689880371094
2017-12-27,180.21316528320312
2017-12-28,180.46546936035156
2017-12-29,180.15708923339844
2018-01-02,179.1009521484375
2018-01-03,180.605712890625
2018-01-04,183.08245849609375
2018-01-05,184.05445861816406
2018-01-08,181.5869903564453
2018-01-09,181.48422241210938
2018-01-10,182.5684051513672
2018-01-11,184.119873046875
2018-01-12,184.8208465576172
2018-01-16,185.36289978027344
2018-01-17,185.46571350097656
2018-01-18,186.2227783203125
2018-01-19,187.89573669433594
2018-01-22,186.4564666748047
2018-01-23,184.84886169433594
2018-01-24,185.176025390625
2018-01-25,187.9611358642578
2018-01-26,195.04556274414062
2018-01-29,189.49391174316406
2018-01-30,187.59666442871094
2018-01-31,187.568603515625
2018-02-01,190.94261169433594
2018-02-02,186.29754638671875
2018-02-05,179.5869598388672
2018-02-06,179.43740844726562
2018-02-07,179.5682830810547
2018-02-08,175.69898986816406
2018-02-09,177.39064025878906
2018-02-12,180.2598876953125
2018-02-13,182.8020782470703
2018-02-14,187.40037536621094
2018-02-15,188.61541748046875
2018-02-16,188.9612274169922
2018-02-20,187.5873260498047
2018-02-21,188.12002563476562
2018-02-22,188.1667938232422
2018-02-23,191.8118133544922
2018-02-26,192.91461181640625
2018-02-27,191.3870849609375
2018-02-28,190.4124298095703
2018-03-01,190.3374481201172
2018-03-02,193.60816955566406
2018-03-05,195.26690673828125
2018-03-06,197.24436950683594
2018-03-07,194.96697998046875
2018-03-08,194.88265991210938
2018-03-09,200.18699645996094
2018-03-12,199.91522216796875
2018-03-13,199.09054565429688
2018-03-14,198.03155517578125
2018-03-15,199.32479858398438
2018-03-16,201.09605407714844
2018-03-19,198.35015869140625
2018-03-20,202.08010864257812
2018-03-21,200.99293518066406
2018-03-22,193.54251098632812
2018-03-23,191.04031372070312
2018-03-26,196.79446411132812
2018-03-27,189.05352783203125
2018-03-28,185.9702911376953
2018-03-29,186.88870239257812
2018-04-02,183.82412719726562
2018-04-03,185.59539794921875
2018-04-04,183.66481018066406
2018-04-05,184.38648986816406
2018-04-06,181.4812469482422
2018-04-09,183.318115234375
2018-04-10,185.54855346679688
2018-04-11,184.41458129882812
2018-04-12,185.94215393066406
2018-04-13,185.07057189941406
2018-04-16,184.002197265625
2018-04-17,184.1802520751953
2018-04-18,183.8804168701172
2018-04-19,182.23097229003906
2018-04-20,180.4784698486328
2018-04-23,179.72877502441406
2018-04-24,180.95643615722656
2018-04-25,181.06890869140625
2018-04-26,181.79052734375
2018-04-27,179.35394287109375
2018-04-30,177.2266082763672
2018-05-01,176.8048095703125
2018-05-02,174.35882568359375
2018-05-03,175.22105407714844
2018-05-04,177.78883361816406
2018-05-07,179.46633911132812
2018-05-08,181.9123992919922
2018-05-09,184.54576110839844
2018-05-10,185.12681579589844
2018-05-11,185.20181274414062
2018-05-14,184.13340759277344
2018-05-15,184.3583526611328
2018-05-16,185.2486114501953
2018-05-17,185.4642333984375
2018-05-18,185.211181640625
2018-05-21,189.24093627929688
2018-05-22,188.46315002441406
2018-05-23,189.21282958984375
2018-05-24,189.8594207763672
2018-05-25,188.93170166015625
2018-05-29,187.89144897460938
2018-05-30,190.0255889892578
2018-05-31,188.9819793701172
2018-06-01,191.72731018066406
2018-06-04,192.07518005371094
2018-06-05,192.55467224121094
2018-06-06,193.14694213867188
2018-06-07,194.1341552734375
2018-06-08,195.9392547607422
2018-06-11,197.15203857421875
2018-06-12,198.0828399658203
2018-06-13,199.31443786621094
2018-06-14,200.61187744140625
2018-06-15,200.44264221191406
2018-06-18,201.0160675048828
2018-06-19,201.1101531982422
2018-06-20,202.87762451171875
2018-06-21,200.28277587890625
2018-06-22,198.3272247314453
2018-06-25,195.4315643310547
2018-06-26,185.32479858398438
2018-06-27,188.2769012451172
2018-06-28,185.6632843017578
2018-06-29,186.2461395263672
2018-07-02,188.22048950195312
2018-07-03,187.3273162841797
2018-07-05,188.0042266845703
2018-07-06,189.56495666503906
2018-07-09,192.31019592285156
2018-07-10,193.14694213867188
2018-07-11,193.60763549804688
2018-07-12,193.07177734375
2018-07-13,190.1007843017578
2018-07-16,189.69656372070312
2018-07-17,192.85546875
2018-07-18,193.908447265625
2018-07-19,193.1375732421875
2018-07-20,193.2127227783203
2018-07-23,191.98114013671875
2018-07-24,193.46658325195312
2018-07-25,194.93324279785156
2018-07-26,192.705078125
2018-07-27,191.10684204101562
2018-07-30,189.39572143554688
2018-07-31,189.3110809326172
2018-08-01,188.3615264892578
2018-08-02,190.0725860595703
2018-08-03,190.66493225097656
2018-08-06,199.77511596679688
2018-08-07,200.6964874267578
2018-08-08,200.68704223632812
2018-08-09,201.2041015625
2018-08-10,199.77511596679688
2018-08-13,201.77760314941406
2018-08-14,203.8553466796875
2018-08-15,202.85882568359375
