,ALL
2017-09-18,76.4671401977539
2017-09-19,77.02490234375
2017-09-20,77.22774505615234
2017-09-21,76.62772369384766
2017-09-22,76.50939178466797
2017-09-25,76.94039154052734
2017-09-26,76.67842102050781
2017-09-27,76.8136215209961
2017-09-28,77.15169525146484
2017-09-29,77.67565155029297
2017-10-02,78.07289123535156
2017-10-03,77.83621978759766
2017-10-04,78.4785385131836
2017-10-05,78.7574462890625
2017-10-06,78.8419189453125
2017-10-09,78.76587677001953
2017-10-10,78.875732421875
2017-10-11,78.67290496826172
2017-10-12,78.20812225341797
2017-10-13,78.03907012939453
2017-10-16,78.14048767089844
2017-10-17,77.25309753417969
2017-10-18,77.11788177490234
2017-10-19,78.3686752319336
2017-10-20,78.57148742675781
2017-10-23,78.57148742675781
2017-10-24,79.1377182006836
2017-10-25,78.83348083496094
2017-10-26,79.40817260742188
2017-10-27,79.21380615234375
2017-10-30,79.50114440917969
2017-10-31,79.32367706298828
2017-11-01,79.65325927734375
2017-11-02,82.69570922851562
2017-11-03,82.687255859375
2017-11-06,83.74368286132812
2017-11-07,83.81974792480469
2017-11-08,83.74368286132812
2017-11-09,83.62535095214844
2017-11-10,83.76903533935547
2017-11-13,84.03947448730469
2017-11-14,84.46204376220703
2017-11-15,84.8338851928711
2017-11-16,84.14935302734375
2017-11-17,84.6563949584961
2017-11-20,84.78318786621094
2017-11-21,84.25919342041016
2017-11-22,83.92115020751953
2017-11-24,83.73523712158203
2017-11-27,84.01412200927734
2017-11-28,85.26490020751953
2017-11-29,86.48637390136719
2017-11-30,87.08013916015625
2017-12-01,87.45335388183594
2017-12-04,87.89446258544922
2017-12-05,87.23281860351562
2017-12-06,87.0716552734375
2017-12-07,86.61360931396484
2017-12-08,86.94442749023438
2017-12-11,86.83415222167969
2017-12-12,87.82657623291016
2017-12-13,87.6399917602539
2017-12-14,87.0716552734375
2017-12-15,88.19131469726562
2017-12-18,88.35249328613281
2017-12-19,88.53910827636719
2017-12-20,88.57302856445312
2017-12-21,88.39491271972656
2017-12-22,88.31008911132812
2017-12-26,88.50516510009766
2017-12-27,88.72571563720703
2017-12-28,88.98867797851562
2017-12-29,88.81900787353516
2018-01-02,86.45243072509766
2018-01-03,86.50336456298828
2018-01-04,85.50240325927734
2018-01-05,86.41000366210938
2018-01-08,86.00288391113281
2018-01-09,85.62116241455078
2018-01-10,85.18856811523438
2018-01-11,85.48542785644531
2018-01-12,86.61360931396484
2018-01-16,86.63056182861328
2018-01-17,88.16587829589844
2018-01-18,88.2167739868164
2018-01-19,87.9622802734375
2018-01-22,88.5815200805664
2018-01-23,85.8841323852539
2018-01-24,84.71357727050781
2018-01-25,85.44302368164062
2018-01-26,85.27337646484375
2018-01-29,83.1612777709961
2018-01-30,83.50904846191406
2018-01-31,83.78050231933594
2018-02-01,83.73809051513672
2018-02-02,83.07645416259766
2018-02-05,80.59959411621094
2018-02-06,81.93980407714844
2018-02-07,82.16881561279297
2018-02-08,76.392333984375
2018-02-09,77.09635925292969
2018-02-12,76.96066284179688
2018-02-13,78.148193359375
2018-02-14,80.60807037353516
2018-02-15,80.17544555664062
2018-02-16,80.6165771484375
2018-02-20,79.43753051757812
2018-02-21,79.23394775390625
2018-02-22,78.71651458740234
2018-02-23,80.0482177734375
2018-02-26,81.21879577636719
2018-02-27,79.74288177490234
2018-02-28,78.25843811035156
2018-03-01,78.08881378173828
2018-03-02,78.09733581542969
2018-03-05,79.18855285644531
2018-03-06,79.64887237548828
2018-03-07,79.61475372314453
2018-03-08,80.41615295410156
2018-03-09,81.86537170410156
2018-03-12,80.85942840576172
2018-03-13,82.1893310546875
2018-03-14,82.1893310546875
2018-03-15,82.53031921386719
2018-03-16,83.14411926269531
2018-03-19,82.50473022460938
2018-03-20,83.02477264404297
2018-03-21,82.55589294433594
2018-03-22,80.68892669677734
2018-03-23,78.64293670654297
2018-03-26,80.57809448242188
2018-03-27,79.61475372314453
2018-03-28,80.65481567382812
2018-03-29,80.81678009033203
2018-04-02,79.87907409667969
2018-04-03,81.0896224975586
2018-04-04,82.29164123535156
2018-04-05,82.80310821533203
2018-04-06,81.75455474853516
2018-04-09,81.65225219726562
2018-04-10,82.79458618164062
2018-04-11,82.0102767944336
2018-04-12,82.4791488647461
2018-04-13,82.14672088623047
2018-04-16,83.14411926269531
2018-04-17,83.3316650390625
2018-04-18,83.36576080322266
2018-04-19,83.52775573730469
2018-04-20,83.80906677246094
2018-04-23,84.0648193359375
2018-04-24,83.02477264404297
2018-04-25,83.11001586914062
2018-04-26,83.14411926269531
2018-04-27,83.70677947998047
2018-04-30,83.3913345336914
2018-05-01,83.7153091430664
2018-05-02,80.18595123291016
2018-05-03,80.17744445800781
2018-05-04,80.57809448242188
2018-05-07,81.0384292602539
2018-05-08,81.59256744384766
2018-05-09,82.1893310546875
2018-05-10,81.925048828125
2018-05-11,82.16373443603516
2018-05-14,81.37944793701172
2018-05-15,81.72045135498047
2018-05-16,81.51583862304688
2018-05-17,80.98731994628906
2018-05-18,80.91909790039062
2018-05-21,81.50731658935547
2018-05-22,81.73751068115234
2018-05-23,81.49026489257812
2018-05-24,81.43058776855469
2018-05-25,81.37090301513672
2018-05-29,80.33940124511719
2018-05-30,80.84484100341797
2018-05-31,80.08240509033203
2018-06-01,80.40792846679688
2018-06-04,80.74201202392578
2018-06-05,80.27088165283203
2018-06-06,79.67974090576172
2018-06-07,79.84252166748047
2018-06-08,80.27943420410156
2018-06-11,80.20234680175781
2018-06-12,80.09952545166016
2018-06-13,79.90251159667969
2018-06-14,79.49984741210938
2018-06-15,80.3650894165039
2018-06-18,79.66262817382812
2018-06-19,80.08240509033203
2018-06-20,78.96871185302734
2018-06-21,79.01155090332031
2018-06-22,79.02010345458984
2018-06-25,78.49755096435547
2018-06-26,79.00297546386719
2018-06-27,77.3667221069336
2018-06-28,78.25767517089844
2018-06-29,78.18912506103516
2018-07-02,78.53180694580078
2018-07-03,78.72884368896484
2018-07-05,78.76311492919922
2018-07-06,78.95159149169922
2018-07-09,80.1852035522461
2018-07-10,79.97960662841797
2018-07-11,79.52555084228516
2018-07-12,79.58552551269531
2018-07-13,79.52555084228516
2018-07-16,80.06526947021484
2018-07-17,80.7506103515625
2018-07-18,82.03561401367188
2018-07-19,80.03099822998047
2018-07-20,80.03099822998047
2018-07-23,79.83396911621094
2018-07-24,79.86821746826172
2018-07-25,80.31370544433594
2018-07-26,81.17896270751953
2018-07-27,81.07612609863281
2018-07-30,81.03330993652344
2018-07-31,81.48735809326172
2018-08-01,81.084716796875
2018-08-02,83.56051635742188
2018-08-03,83.99740600585938
2018-08-06,84.29727172851562
2018-08-07,84.61421203613281
2018-08-08,84.99117279052734
2018-08-09,85.22246551513672
2018-08-10,84.49430847167969
2018-08-13,84.09168243408203
2018-08-14,84.2801284790039
2018-08-15,84.6742172241211
2018-08-16,85.57372283935547
2018-08-17,85.68507385253906
2018-08-20,86.04489135742188
2018-08-21,86.90157318115234
2018-08-22,85.24815368652344
2018-08-23,84.93977355957031
2018-08-24,85.26528930664062
2018-08-27,86.02774810791016
2018-08-28,85.99349212646484
2018-08-29,86.16484069824219
2018-08-30,86.08735656738281
2018-08-31,86.55208587646484
2018-09-04,86.87911987304688
2018-09-05,87.26641845703125
2018-09-06,87.00823211669922
2018-09-07,86.08735656738281
2018-09-10,84.21121978759766
2018-09-11,84.47801971435547
2018-09-12,83.9788589477539
2018-09-13,85.24396514892578
2018-09-14,86.05293273925781
2018-09-17,86.3455581665039
2018-09-18,87.05125427246094
2018-09-19,87.52458190917969
2018-09-20,87.80859375
2018-09-21,87.62786102294922
2018-09-24,86.38858795166016
2018-09-25,85.88943481445312
2018-09-26,85.07184600830078
2018-09-27,84.46942901611328
2018-09-28,84.9427490234375
2018-10-01,84.79644775390625
2018-10-02,85.07184600830078
2018-10-03,85.04600524902344
2018-10-04,85.57959747314453
2018-10-05,85.70869445800781
2018-10-08,86.13898468017578
2018-10-09,86.45742797851562
2018-10-10,83.36782836914062
2018-10-11,80.18354034423828
2018-10-12,80.17494201660156
2018-10-15,79.85649871826172
2018-10-16,81.87894439697266
2018-10-17,82.40392303466797
2018-10-18,83.14405822753906
2018-10-19,83.75509643554688
2018-10-22,83.25593566894531
2018-10-23,82.67933654785156
2018-10-24,79.25406646728516
2018-10-25,79.90812683105469
2018-10-26,79.46060180664062
2018-10-29,80.50198364257812
2018-10-30,82.18016815185547
2018-10-31,82.37812805175781
2018-11-01,77.42958068847656
2018-11-02,77.068115234375
2018-11-05,77.79102325439453
2018-11-06,78.34182739257812
2018-11-07,79.6241455078125
2018-11-08,80.63967895507812
2018-11-09,80.65690612792969
2018-11-12,78.7979507446289
2018-11-13,78.6430435180664
2018-11-14,76.28494262695312
2018-11-15,76.84435272216797
2018-11-16,77.02507781982422
2018-11-19,76.12142944335938
2018-11-20,75.81161499023438
2018-11-21,75.79438781738281
2018-11-23,75.50180053710938
2018-11-26,76.09558868408203
2018-11-27,75.30384063720703
2018-11-28,76.73248291015625
2018-11-29,76.54215240478516
2018-11-30,77.15635681152344
2018-12-03,76.78436279296875
2018-12-04,74.74281311035156
2018-12-06,73.60953521728516
2018-12-07,72.50225067138672
2018-12-10,72.04373931884766
2018-12-11,71.3603286743164
2018-12-12,71.28247833251953
2018-12-13,69.71668243408203
2018-12-14,68.6007308959961
2018-12-17,69.3447036743164
2018-12-18,70.51255798339844
2018-12-19,70.05406188964844
2018-12-20,69.04190826416016
2018-12-21,69.07653045654297
2018-12-24,66.8446273803711
2018-12-26,69.89835357666016
2018-12-27,70.75475311279297
2018-12-28,70.95374298095703
2018-12-31,71.48143768310547
2019-01-02,70.62503814697266
2019-01-03,69.46580505371094
2019-01-04,71.51603698730469
2019-01-07,71.40357971191406
2019-01-08,71.39495086669922
2019-01-09,71.93994140625
2019-01-10,72.2686538696289
2019-01-11,72.19081115722656
2019-01-14,72.49360656738281
2019-01-15,72.86557006835938
2019-01-16,73.13374328613281
2019-01-17,73.1596908569336
2019-01-18,74.13723754882812
2019-01-22,74.2756576538086
2019-01-23,74.30158233642578
2019-01-24,74.61302947998047
2019-01-25,74.52652740478516
2019-01-28,74.82064819335938
2019-01-29,75.0715103149414
2019-01-30,75.55596160888672
2019-01-31,76.01445770263672
2019-02-01,76.83628845214844
2019-02-04,76.8189926147461
2019-02-05,76.9573974609375
2019-02-06,80.07169342041016
2019-02-07,79.8727035522461
2019-02-08,79.98516082763672
2019-02-11,80.04573059082031
2019-02-12,80.37447357177734
2019-02-13,81.3174057006836
2019-02-14,80.65127563476562
2019-02-15,81.64611053466797
2019-02-19,81.853759765625
2019-02-20,82.23436737060547
2019-02-21,81.86239624023438
2019-02-22,81.81049346923828
2019-02-25,82.09596252441406
2019-02-26,81.3952407836914
2019-02-27,81.73442840576172
2019-02-28,82.08232116699219
2019-03-01,82.6302261352539
2019-03-04,81.92576599121094
2019-03-05,81.7518081665039
2019-03-06,81.34307861328125
2019-03-07,81.09085845947266
2019-03-08,81.14305114746094
2019-03-11,81.84748840332031
2019-03-12,81.81271362304688
2019-03-13,81.3604507446289
2019-03-14,81.6213607788086
2019-03-15,82.4823989868164
2019-03-18,82.63890838623047
2019-03-19,81.93445587158203
2019-03-20,80.91690826416016
2019-03-21,82.26493072509766
2019-03-22,81.89966583251953
2019-03-25,81.74312591552734
2019-03-26,81.83880615234375
2019-03-27,81.88227844238281
2019-03-28,81.69964599609375
2019-03-29,81.90837097167969
2019-04-01,82.69978332519531
2019-04-02,82.4562759399414
2019-04-03,83.1781234741211
2019-04-04,83.5521011352539
2019-04-05,83.76082611083984
2019-04-08,82.50848388671875
2019-04-09,82.06491088867188
2019-04-10,82.62152099609375
2019-04-11,83.32598114013672
2019-04-12,84.36961364746094
2019-04-15,83.83911895751953
2019-04-16,85.39585876464844
2019-04-17,84.7348861694336
2019-04-18,84.11741638183594
2019-04-22,84.42181396484375
2019-04-23,84.61312866210938
2019-04-24,83.8478012084961
2019-04-25,83.9000015258789
2019-04-26,84.7175064086914
2019-04-29,85.02189636230469
2019-04-30,86.15251922607422
2019-05-01,85.23062133789062
2019-05-02,85.48283386230469
2019-05-03,85.73505401611328
2019-05-06,84.95232391357422
2019-05-07,83.19552612304688
2019-05-08,82.89982604980469
2019-05-09,82.09102630615234
2019-05-10,83.82170104980469
2019-05-13,81.8214111328125
2019-05-14,82.39540100097656
2019-05-15,83.04767608642578
2019-05-16,83.37816619873047
2019-05-17,83.1781234741211
2019-05-20,83.43904113769531
2019-05-21,84.28264617919922
2019-05-22,84.43920135498047
2019-05-23,83.47382354736328
2019-05-24,83.8130111694336
2019-05-28,82.69978332519531
2019-05-29,83.69124603271484
2019-05-30,83.83113098144531
2019-05-31,83.49893188476562
2019-06-03,84.6004638671875
2019-06-04,85.57087707519531
2019-06-05,86.83853912353516
2019-06-06,86.98713684082031
2019-06-07,88.05372619628906
2019-06-10,88.11491394042969
2019-06-11,87.8001937866211
2019-06-12,87.95755767822266
2019-06-13,88.38594055175781
2019-06-14,89.29515075683594
2019-06-17,88.54330444335938
2019-06-18,89.05908966064453
2019-06-19,89.83719635009766
2019-06-20,90.52784729003906
2019-06-21,88.48210144042969
2019-06-24,89.33885955810547
2019-06-25,88.8318099975586
2019-06-26,86.9784164428711
2019-06-27,87.5466537475586
2019-06-28,88.90172576904297
2019-07-01,90.17813873291016
2019-07-02,90.28304290771484
2019-07-03,91.47200012207031
2019-07-05,91.34962463378906
2019-07-08,91.25346374511719
2019-07-09,91.49823760986328
2019-07-10,91.14854431152344
2019-07-11,90.17813873291016
2019-07-12,90.84255981445312
2019-07-15,91.26219940185547
2019-07-16,91.66433715820312
2019-07-17,89.99456024169922
2019-07-18,90.22183990478516
2019-07-19,88.6569595336914
2019-07-22,88.48210144042969
2019-07-23,88.744384765625
2019-07-24,89.24269104003906
2019-07-25,89.20773315429688
2019-07-26,89.9858169555664
2019-07-29,89.00666809082031
2019-07-30,89.02411651611328
2019-07-31,93.89366149902344
2019-08-01,91.69056701660156
2019-08-02,91.36710357666016
2019-08-05,88.98042297363281
2019-08-06,90.8075942993164
2019-08-07,90.33550262451172
2019-08-08,92.05775451660156
2019-08-09,90.99991607666016
2019-08-12,89.91586303710938
2019-08-13,91.30591583251953
2019-08-14,88.90172576904297
2019-08-15,89.03284454345703
2019-08-16,90.23932647705078
2019-08-19,90.91250610351562
2019-08-20,90.23932647705078
2019-08-21,90.8250732421875
2019-08-22,91.3583755493164
2019-08-23,89.15526580810547
2019-08-26,90.23058319091797
2019-08-27,89.72352600097656
2019-08-28,89.53119659423828
2019-08-29,89.80354309082031
2019-08-30,89.95288848876953
2019-09-03,90.08467864990234
2019-09-04,91.27948760986328
2019-09-05,91.701171875
2019-09-06,92.51819610595703
2019-09-09,92.93990325927734
2019-09-10,92.84325408935547
2019-09-11,93.25618743896484
2019-09-12,93.6339340209961
2019-09-13,92.95745849609375
2019-09-16,93.4582290649414
2019-09-17,94.82874298095703
2019-09-18,94.87267303466797
2019-09-19,95.19772338867188
2019-09-20,94.81118774414062
2019-09-23,95.24166107177734
2019-09-24,94.67060089111328
2019-09-25,94.5827407836914
2019-09-26,94.97808074951172
2019-09-27,94.73211669921875
2019-09-30,95.47884368896484
2019-10-01,94.1522445678711
2019-10-02,92.78176879882812
2019-10-03,92.81690216064453
2019-10-04,95.28559875488281
2019-10-07,94.40705108642578
2019-10-08,93.03653717041016
2019-10-09,93.62516021728516
2019-10-10,94.12591552734375
2019-10-11,94.8199691772461
2019-10-14,95.08352661132812
2019-10-15,94.94296264648438
2019-10-16,94.43341064453125
2019-10-17,94.65303802490234
2019-10-18,95.24166107177734
2019-10-21,95.87420654296875
2019-10-22,94.44216918945312
2019-10-23,95.03958129882812
2019-10-24,95.10987854003906
2019-10-25,94.2137680053711
2019-10-28,93.6515121459961
2019-10-29,95.07474517822266
2019-10-30,92.20193481445312
2019-10-31,93.49337005615234
2019-11-01,93.03653717041016
2019-11-04,93.55487060546875
2019-11-05,92.98381805419922
2019-11-06,93.958984375
2019-11-07,94.63546752929688
2019-11-08,95.04837036132812
2019-11-11,96.09382629394531
2019-11-12,96.75273132324219
2019-11-13,97.13926696777344
2019-11-14,97.34136199951172
2019-11-15,97.60489654541016
2019-11-18,97.96509552001953
2019-11-19,97.54339599609375
2019-11-20,96.98992156982422
2019-11-21,96.81421661376953
2019-11-22,96.67367553710938
2019-11-25,97.2007827758789
2019-11-26,98.94027709960938
2019-11-27,98.85202026367188
2019-11-29,98.26078796386719
2019-12-02,98.0754623413086
2019-12-03,96.5753173828125
2019-12-04,97.1930160522461
2019-12-05,96.6635513305664
2019-12-06,98.04016876220703
2019-12-09,98.23431396484375
2019-12-10,97.72250366210938
2019-12-11,96.70767211914062
2019-12-12,97.37834167480469
2019-12-13,96.80474090576172
2019-12-16,96.73414611816406
2019-12-17,96.9371109008789
2019-12-18,96.76063537597656
2019-12-19,98.1372299194336
2019-12-20,98.4637451171875
2019-12-23,97.84603881835938
2019-12-24,98.10191345214844
2019-12-26,98.48139190673828
2019-12-27,98.71965789794922
2019-12-30,98.63141632080078
2019-12-31,99.23147583007812
2020-01-02,99.5579833984375
2020-01-03,99.56680297851562
2020-01-06,99.85802459716797
2020-01-07,99.00204467773438
2020-01-08,99.27560424804688
2020-01-09,100.40513610839844
2020-01-10,100.11392211914062
2020-01-13,101.02285766601562
2020-01-14,100.42277526855469
2020-01-15,100.82872772216797
2020-01-16,102.49655151367188
2020-01-17,103.73197174072266
2020-01-21,103.95259094238281
2020-01-22,103.82024383544922
2020-01-23,104.2614517211914
2020-01-24,104.37615203857422
2020-01-27,102.87600708007812
2020-01-28,103.72313690185547
2020-01-29,104.4467544555664
2020-01-30,105.78807067871094
2020-01-31,104.60560607910156
2020-02-03,105.05567169189453
2020-02-04,105.84986114501953
2020-02-05,110.01502227783203
2020-02-06,109.32670593261719
2020-02-07,109.80323028564453
2020-02-10,109.37966918945312
2020-02-11,110.39446258544922
2020-02-12,109.2296371459961
2020-02-13,110.20914459228516
2020-02-14,110.8092269897461
2020-02-18,109.68852233886719
2020-02-19,109.6532211303711
2020-02-20,108.94725799560547
2020-02-21,109.08843994140625
2020-02-24,106.37049865722656
2020-02-25,103.52017211914062
2020-02-26,102.12592315673828
2020-02-27,96.99888610839844
2020-02-28,93.33638000488281
2020-03-02,99.91648864746094
2020-03-03,96.8392562866211
2020-03-04,101.5481948852539
2020-03-05,96.18301391601562
2020-03-06,95.01242065429688
2020-03-09,84.78755950927734
2020-03-10,88.0244140625
2020-03-11,82.26901245117188
2020-03-12,74.31438446044922
2020-03-13,82.26901245117188
2020-03-16,75.36082458496094
2020-03-17,77.98574829101562
2020-03-18,66.99822235107422
2020-03-19,66.2355728149414
2020-03-20,65.50839233398438
2020-03-23,64.94084167480469
2020-03-24,69.09996032714844
2020-03-25,73.60493469238281
2020-03-26,79.3691635131836
2020-03-27,78.44689178466797
2020-03-30,83.92736053466797
2020-03-31,81.34674072265625
2020-04-01,76.62006378173828
2020-04-02,76.07910919189453
2020-04-03,76.2298812866211
2020-04-06,82.93412780761719
2020-04-07,82.05620574951172
2020-04-08,86.24190521240234
2020-04-09,88.9821548461914
2020-04-13,86.90702819824219
2020-04-14,90.84443664550781
2020-04-15,86.85382080078125
2020-04-16,88.6185531616211
2020-04-17,93.04373168945312
2020-04-20,91.09273529052734
2020-04-21,88.76043701171875
2020-04-22,90.44538879394531
2020-04-23,88.19288635253906
2020-04-24,89.95763397216797
2020-04-27,91.4208755493164
2020-04-28,90.31236267089844
2020-04-29,93.84184265136719
2020-04-30,90.2059555053711
2020-05-01,88.4500732421875
2020-05-04,88.9821548461914
2020-05-05,90.58727264404297
2020-05-06,89.99311828613281
2020-05-07,89.43441772460938
2020-05-08,89.3812255859375
2020-05-11,90.31236267089844
2020-05-12,86.50794982910156
2020-05-13,81.65714263916016
2020-05-14,83.28886413574219
2020-05-15,84.58358001708984
2020-05-18,87.82930755615234
2020-05-19,86.25963592529297
2020-05-20,86.01133728027344
2020-05-21,83.47508239746094
2020-05-22,84.08699035644531
2020-05-26,83.40413665771484
2020-05-27,86.66759490966797
2020-05-28,87.62173461914062
2020-05-29,87.22045135498047
2020-06-01,88.34403228759766
2020-06-02,88.28162384033203
2020-06-03,89.53897094726562
2020-06-04,90.83197784423828
2020-06-05,94.05113220214844
2020-06-08,95.40656280517578
2020-06-09,92.03583526611328
2020-06-10,90.93899536132812
2020-06-11,84.52742767333984
2020-06-12,85.33892059326172
2020-06-15,87.23828887939453
2020-06-16,88.38861846923828
2020-06-17,87.34529876708984
2020-06-18,88.05867767333984
2020-06-19,88.04085540771484
2020-06-22,86.64085388183594
2020-06-23,86.19498443603516
2020-06-24,82.88664245605469
2020-06-25,85.454833984375
2020-06-26,84.34017944335938
2020-06-29,85.10704803466797
2020-06-30,86.48925018310547
2020-07-01,85.18729400634766
2020-07-02,83.9032211303711
2020-07-06,85.28540802001953
2020-07-07,82.6191177368164
2020-07-08,78.66874694824219
2020-07-09,76.52857971191406
2020-07-10,77.5540771484375
2020-07-13,78.91841888427734
2020-07-14,80.01525115966797
2020-07-15,80.3719482421875
2020-07-16,81.69171905517578
2020-07-17,81.74520874023438
2020-07-20,81.08534240722656
2020-07-21,81.91465759277344
2020-07-22,83.39490509033203
2020-07-23,84.4204330444336
2020-07-24,84.14398956298828
2020-07-27,82.66370391845703
2020-07-28,82.2802505493164
2020-07-29,83.82296752929688
2020-07-30,82.11082458496094
2020-07-31,84.17074584960938
2020-08-03,85.7758560180664
2020-08-04,85.8204345703125
2020-08-05,84.50067901611328
2020-08-06,84.25099182128906
2020-08-07,86.41790008544922
2020-08-10,86.7210922241211
2020-08-11,86.3465576171875
2020-08-12,85.81151580810547
2020-08-13,85.8382797241211
2020-08-14,85.71343231201172
2020-08-17,84.91979217529297
2020-08-18,84.4293441772461
2020-08-19,84.07264709472656
2020-08-20,85.03572845458984
2020-08-21,84.2599105834961
2020-08-24,84.71469116210938
2020-08-25,83.61785888671875
2020-08-26,82.94014739990234
2020-08-27,84.42906188964844
2020-08-28,84.58155059814453
2020-08-31,83.41553497314453
2020-09-01,83.37965393066406
2020-09-02,84.84164428710938
2020-09-03,83.72048950195312
2020-09-04,84.14205169677734
2020-09-08,81.84587097167969
2020-09-09,83.0029296875
2020-09-10,83.0746841430664
2020-09-11,84.15100860595703
2020-09-14,85.16455841064453
2020-09-15,85.06588745117188
2020-09-16,86.02561950683594
2020-09-17,83.23612213134766
2020-09-18,81.87277221679688
2020-09-21,82.54549407958984
2020-09-22,82.82354736328125
2020-09-23,80.38387298583984
2020-09-24,80.70675659179688
2020-09-25,81.87277221679688
2020-09-28,83.61284637451172
2020-09-29,83.81019592285156
2020-09-30,84.43801879882812
2020-10-01,82.75179290771484
2020-10-02,83.43345642089844
2020-10-05,84.02545166015625
2020-10-06,83.10159301757812
2020-10-07,83.67562866210938
2020-10-08,83.93573760986328
2020-10-09,83.28995513916016
2020-10-12,84.54566955566406
2020-10-13,82.33021545410156
2020-10-14,81.87277221679688
2020-10-15,82.25846862792969
2020-10-16,83.03881072998047
2020-10-19,81.99836730957031
2020-10-20,81.69341278076172
2020-10-21,81.40638732910156
2020-10-22,82.24053192138672
2020-10-23,81.84587097167969
2020-10-26,81.46017456054688
2020-10-27,79.86363220214844
2020-10-28,78.93081665039062
2020-10-29,79.45999908447266
2020-10-30,79.60353088378906
2020-11-02,81.53192901611328
2020-11-03,83.34378814697266
2020-11-04,82.55445098876953
2020-11-05,81.09244537353516
2020-11-06,81.75617980957031
2020-11-09,84.21380615234375
2020-11-10,84.70712280273438
2020-11-11,84.64433288574219
2020-11-12,85.03897857666016
2020-11-13,86.7431869506836
2020-11-16,87.95402526855469
2020-11-17,89.1290283203125
2020-11-18,89.75688934326172
2020-11-19,90.0259780883789
2020-11-20,89.85555267333984
2020-11-23,90.86910247802734
2020-11-24,94.0711898803711
2020-11-25,93.23702239990234
2020-11-27,93.89520263671875
2020-11-30,92.28130340576172
2020-12-01,94.03045654296875
2020-12-02,93.48046112060547
2020-12-03,93.61570739746094
2020-12-04,94.09356689453125
2020-12-07,93.23703002929688
2020-12-08,95.07634735107422
2020-12-09,94.8419189453125
2020-12-10,95.0492935180664
2020-12-11,94.15667724609375
2020-12-14,94.55342102050781
2020-12-15,95.50010681152344
2020-12-16,95.95092010498047
2020-12-17,96.07713317871094
2020-12-18,96.83451080322266
2020-12-21,95.72551727294922
2020-12-22,95.74354553222656
2020-12-23,95.56321716308594
2020-12-24,96.6451644897461
2020-12-28,96.8976058959961
2020-12-29,96.94268798828125
2020-12-30,97.51072692871094
2020-12-31,99.1156234741211
2021-01-04,97.44761657714844
2021-01-05,96.68122863769531
2021-01-06,99.16971588134766
2021-01-07,99.2418441772461
2021-01-08,99.13365173339844
2021-01-11,98.412353515625
2021-01-12,98.98038482666016
2021-01-13,98.16890716552734
2021-01-14,98.33120727539062
2021-01-15,97.73612976074219
2021-01-19,99.42216491699219
2021-01-20,100.08035278320312
2021-01-21,99.8279037475586
2021-01-22,99.5664291381836
2021-01-25,100.03526306152344
2021-01-26,98.74596405029297
2021-01-27,99.63856506347656
2021-01-28,98.54759216308594
2021-01-29,96.63615417480469
2021-02-01,98.01564025878906
2021-02-02,99.8910140991211
2021-02-03,98.27711486816406
2021-02-04,96.59107208251953
2021-02-05,96.4017105102539
2021-02-08,96.81645202636719
2021-02-09,97.26729583740234
2021-02-10,95.21158599853516
2021-02-11,94.20176696777344
2021-02-12,94.15667724609375
2021-02-16,93.05669403076172
2021-02-17,94.54438781738281
2021-02-18,94.74272918701172
2021-02-19,93.27308654785156
2021-02-22,94.95011138916016
2021-02-23,97.38450622558594
2021-02-24,97.7000732421875
2021-02-25,98.12384796142578
2021-02-26,96.11320495605469
2021-03-01,98.92627716064453
2021-03-02,99.62052917480469
2021-03-03,101.05562591552734
2021-03-04,99.32079315185547
2021-03-05,101.38258361816406
2021-03-08,102.89035034179688
2021-03-09,101.3553466796875
2021-03-10,103.28091430664062
2021-03-11,103.32630920410156
2021-03-12,105.12472534179688
2021-03-15,106.51438903808594
2021-03-16,105.21554565429688
2021-03-17,105.21554565429688
2021-03-18,105.39720153808594
2021-03-19,102.85400390625
2021-03-22,101.94573211669922
2021-03-23,101.60057830810547
2021-03-24,102.49978637695312
2021-03-25,104.1891860961914
2021-03-26,105.38810729980469
2021-03-29,106.08750915527344
2021-03-30,106.36907196044922
2021-03-31,104.36177062988281
2021-04-01,105.38810729980469
2021-04-05,106.71420288085938
2021-04-06,107.02304077148438
2021-04-07,105.7060317993164
2021-04-08,106.31456756591797
2021-04-09,106.35999298095703
2021-04-12,108.41270446777344
2021-04-13,108.25830078125
2021-04-14,109.37549591064453
2021-04-15,110.43819427490234
2021-04-16,110.99221801757812
2021-04-19,111.57352447509766
2021-04-20,111.60077667236328
2021-04-21,112.53632354736328
2021-04-22,112.3183364868164
2021-04-23,113.58084869384766
2021-04-26,113.80790710449219
2021-04-27,114.29837799072266
2021-04-28,113.85332489013672
2021-04-29,116.14220428466797
2021-04-30,115.17033386230469
2021-05-03,116.37836456298828
2021-05-04,116.11494445800781
2021-05-05,115.76072692871094
2021-05-06,120.45653533935547
2021-05-07,120.12956237792969
2021-05-10,122.15505981445312
2021-05-11,121.82806396484375
2021-05-12,120.57461547851562
2021-05-13,124.90713500976562
2021-05-14,126.48756408691406
2021-05-17,126.26956939697266
2021-05-18,124.55292510986328
2021-05-19,123.2449722290039
2021-05-20,123.60828399658203
2021-05-21,124.82537078857422
2021-05-24,124.65281677246094
2021-05-25,122.75448608398438
2021-05-26,123.135986328125
2021-05-27,123.79901123046875
2021-05-28,124.08059692382812
2021-06-01,125.36128234863281
2021-06-02,125.47026062011719
2021-06-03,124.49267578125
