,BEN
2014-10-06,35.26806640625
2014-10-07,34.562835693359375
2014-10-08,34.87987518310547
2014-10-09,33.275306701660156
2014-10-10,32.83534622192383
2014-10-13,32.544193267822266
2014-10-14,32.83534622192383
2014-10-15,32.69300079345703
2014-10-16,32.94533920288086
2014-10-17,33.45646286010742
2014-10-20,33.57292938232422
2014-10-21,34.24580001831055
2014-10-22,33.72173309326172
2014-10-23,34.21992492675781
2014-10-24,34.556373596191406
2014-10-27,34.873390197753906
2014-10-28,35.171016693115234
2014-10-29,35.177486419677734
2014-10-30,35.449222564697266
2014-10-31,35.97977066040039
2014-11-03,35.98624038696289
2014-11-04,36.02506637573242
2014-11-05,36.14799499511719
2014-11-06,36.43266296386719
2014-11-07,36.86616516113281
2014-11-10,36.60089874267578
2014-11-11,36.87263488769531
2014-11-12,36.85968780517578
2014-11-13,36.74970626831055
2014-11-14,36.47796630859375
2014-11-17,36.374446868896484
2014-11-18,36.47796630859375
2014-11-19,36.503841400146484
2014-11-20,36.594425201416016
2014-11-21,36.87263488769531
2014-11-24,36.904991149902344
2014-11-25,36.95674514770508
2014-11-26,36.904991149902344
2014-11-28,36.78852081298828
2014-12-01,36.91792678833008
2014-12-02,37.28025436401367
2014-12-03,37.54551696777344
2014-12-04,37.500221252441406
2014-12-05,37.72019958496094
2014-12-08,38.069580078125
2014-12-09,37.467872619628906
2014-12-10,36.54913330078125
2014-12-11,36.48442840576172
2014-12-12,34.91220474243164
2014-12-15,34.595184326171875
2014-12-16,34.51754379272461
2014-12-17,35.3521728515625
2014-12-18,36.29032897949219
2014-12-19,36.67853927612305
2014-12-22,36.723819732666016
2014-12-23,36.963218688964844
2014-12-24,36.87263488769531
2014-12-26,36.963218688964844
2014-12-29,36.94358444213867
2014-12-30,36.662166595458984
2014-12-31,36.23677444458008
2015-01-02,36.3153190612793
2015-01-05,35.11112976074219
2015-01-06,34.42395782470703
2015-01-07,34.87553024291992
2015-01-08,35.333641052246094
2015-01-09,35.25511169433594
2015-01-12,34.54176712036133
2015-01-13,34.19490051269531
2015-01-14,33.69752502441406
2015-01-15,33.37029266357422
2015-01-16,33.900386810302734
2015-01-20,33.756412506103516
2015-01-21,34.07709884643555
2015-01-22,35.48416519165039
2015-01-23,34.88861083984375
2015-01-26,35.45798873901367
2015-01-27,34.86244583129883
2015-01-28,34.14254379272461
2015-01-29,34.45668411254883
2015-01-30,33.72370147705078
2015-02-02,34.24070739746094
2015-02-03,35.05876541137695
2015-02-04,34.64646530151367
2015-02-05,34.98024368286133
2015-02-06,34.999874114990234
2015-02-09,34.7119140625
2015-02-10,35.03913879394531
2015-02-11,34.947513580322266
2015-02-12,35.13075256347656
2015-02-13,35.28129196166992
2015-02-17,35.412174224853516
2015-02-18,35.18965530395508
2015-02-19,35.248565673828125
2015-02-20,35.44489669799805
2015-02-23,35.30092239379883
2015-02-24,35.2354736328125
2015-02-25,35.49070358276367
2015-02-26,35.68050003051758
2015-02-27,35.22893142700195
2015-03-02,35.601966857910156
2015-03-03,35.2354736328125
2015-03-04,34.901702880859375
2015-03-05,35.38599395751953
2015-03-06,34.71845626831055
2015-03-09,34.88206481933594
2015-03-10,33.756412506103516
2015-03-11,33.900386810302734
2015-03-12,34.7642707824707
2015-03-13,34.3715934753418
2015-03-16,34.947513580322266
2015-03-17,34.482845306396484
2015-03-18,34.88206481933594
2015-03-19,34.463218688964844
2015-03-20,34.914791107177734
2015-03-23,35.14384460449219
2015-03-24,34.548301696777344
2015-03-25,33.83495330810547
2015-03-26,33.867671966552734
2015-03-27,33.5263671875
2015-03-30,33.979248046875
2015-03-31,33.68389892578125
2015-04-01,33.71015548706055
2015-04-02,33.861122131347656
2015-04-06,33.84798049926758
2015-04-07,33.80204391479492
2015-04-08,33.99893569946289
2015-04-09,34.22210693359375
2015-04-10,33.9530029296875
2015-04-13,34.07114791870117
2015-04-14,34.30086898803711
2015-04-15,34.45182418823242
2015-04-16,34.54372024536133
2015-04-17,33.59200668334961
2015-04-20,33.62482833862305
2015-04-21,33.65763854980469
2015-04-22,33.788909912109375
2015-04-23,34.051456451416016
2015-04-24,33.99237823486328
2015-04-27,34.08427810668945
2015-04-28,34.2089729309082
2015-04-29,34.14334487915039
2015-04-30,33.841426849365234
2015-05-01,34.22210693359375
2015-05-04,34.399322509765625
2015-05-05,34.261478424072266
2015-05-06,34.02519607543945
2015-05-07,33.966129302978516
2015-05-08,34.320552825927734
2015-05-11,34.02519607543945
2015-05-12,33.82829666137695
2015-05-13,33.841426849365234
2015-05-14,34.22210693359375
2015-05-15,33.99237823486328
2015-05-18,34.19585037231445
2015-05-19,33.92018508911133
2015-05-20,33.92675018310547
2015-05-21,33.939876556396484
2015-05-22,33.8151741027832
2015-05-26,33.44105529785156
2015-05-27,33.83485412597656
2015-05-28,33.85454177856445
2015-05-29,33.41480255126953
2015-06-01,33.41480255126953
2015-06-02,33.342594146728516
2015-06-03,33.55262756347656
2015-06-04,33.00129318237305
2015-06-05,33.093177795410156
2015-06-08,32.73218536376953
2015-06-09,32.594356536865234
2015-06-10,32.994728088378906
2015-06-11,33.09974670410156
2015-06-12,32.85033416748047
2015-06-15,32.64686965942383
2015-06-16,33.03410720825195
2015-06-17,33.342594146728516
2015-06-18,33.70358657836914
2015-06-19,33.762657165527344
2015-06-22,33.68389892578125
2015-06-23,33.578880310058594
2015-06-24,33.224449157714844
2015-06-25,33.0209846496582
2015-06-26,33.23163986206055
2015-06-29,32.184932708740234
2015-06-30,32.2770881652832
2015-07-01,32.47459030151367
2015-07-02,32.395591735839844
2015-07-06,32.15201187133789
2015-07-07,32.231014251708984
2015-07-08,31.579282760620117
2015-07-09,31.836030960083008
2015-07-10,32.11252212524414
2015-07-13,32.31000900268555
2015-07-14,32.17835235595703
2015-07-15,32.28366470336914
2015-07-16,32.67207336425781
2015-07-17,32.52725601196289
2015-07-20,32.31000900268555
2015-07-21,32.198097229003906
2015-07-22,31.92160415649414
2015-07-23,31.32912826538086
2015-07-24,30.54572105407715
2015-07-27,30.552309036254883
2015-07-28,30.624731063842773
2015-07-29,30.618141174316406
2015-07-30,30.387731552124023
2015-07-31,29.986156463623047
2015-08-03,29.92032814025879
2015-08-04,29.762331008911133
2015-08-05,29.749164581298828
2015-08-06,29.433181762695312
2015-08-07,29.183019638061523
2015-08-10,29.578006744384766
2015-08-11,28.932857513427734
2015-08-12,28.95261001586914
2015-08-13,28.68270492553711
2015-08-14,28.715618133544922
2015-08-17,28.807777404785156
2015-08-18,28.89336395263672
2015-08-19,28.485210418701172
2015-08-20,27.68865394592285
2015-08-21,26.977664947509766
2015-08-24,25.944124221801758
2015-08-25,25.575468063354492
2015-08-26,26.325952529907227
2015-08-27,27.02374839782715
2015-08-28,27.148832321166992
2015-08-31,26.714344024658203
2015-09-01,25.970455169677734
2015-09-02,26.016536712646484
2015-09-03,26.20744514465332
2015-09-04,25.6807918548584
2015-09-08,26.378610610961914
2015-09-09,26.108694076538086
2015-09-10,25.8717098236084
2015-09-11,25.950695037841797
2015-09-14,25.786128997802734
2015-09-15,25.970455169677734
2015-09-16,26.062620162963867
2015-09-17,26.023117065429688
2015-09-18,25.35164451599121
2015-09-21,25.443805694580078
2015-09-22,25.02248191833496
2015-09-23,24.713075637817383
2015-09-24,24.535327911376953
2015-09-25,24.594579696655273
2015-09-28,24.25748634338379
2015-09-29,24.032758712768555
2015-09-30,24.627628326416016
2015-10-01,24.50865364074707
2015-10-02,24.958110809326172
2015-10-05,25.559589385986328
2015-10-06,25.59263801574707
2015-10-07,25.790931701660156
2015-10-08,25.70500373840332
2015-10-09,25.678564071655273
2015-10-12,25.13656997680664
2015-10-13,24.786258697509766
2015-10-14,24.766435623168945
2015-10-15,24.99115562438965
2015-10-16,25.427400588989258
2015-10-19,25.21588706970215
2015-10-20,25.235719680786133
2015-10-21,25.07708168029785
2015-10-22,26.293256759643555
2015-10-23,26.557647705078125
2015-10-26,26.491548538208008
2015-10-27,26.022258758544922
2015-10-28,26.41884422302246
2015-10-29,26.511381149291992
2015-10-30,26.941011428833008
2015-11-02,27.198787689208984
2015-11-03,27.364028930664062
2015-11-04,27.185565948486328
2015-11-05,27.476394653320312
2015-11-06,27.007110595703125
2015-11-09,26.868305206298828
2015-11-10,26.967449188232422
2015-11-11,26.993892669677734
2015-11-12,26.709671020507812
2015-11-13,26.1875
2015-11-16,26.769161224365234
2015-11-17,26.716276168823242
2015-11-18,27.377248764038086
2015-11-19,27.483001708984375
2015-11-20,27.32437515258789
2015-11-23,27.225217819213867
2015-11-24,27.291330337524414
2015-11-25,27.635026931762695
2015-11-27,27.483001708984375
2015-11-30,27.707733154296875
2015-12-01,27.648250579833984
2015-12-02,27.11947250366211
2015-12-03,26.716276168823242
2015-12-04,27.192180633544922
2015-12-07,26.980663299560547
2015-12-08,25.98921775817871
2015-12-09,25.45383644104004
2015-12-10,25.427400588989258
2015-12-11,23.91378402709961
2015-12-14,23.213150024414062
2015-12-15,23.530424118041992
2015-12-16,23.900556564331055
2015-12-17,23.431278228759766
2015-12-18,23.13383674621582
2015-12-21,23.292476654052734
2015-12-22,23.675832748413086
2015-12-23,24.693723678588867
2015-12-24,24.554248809814453
2015-12-28,24.521039962768555
2015-12-29,24.839839935302734
2015-12-30,24.594100952148438
2015-12-31,24.454622268676758
2016-01-04,24.029550552368164
2016-01-05,23.989704132080078
2016-01-06,23.378677368164062
2016-01-07,22.6281681060791
2016-01-08,22.349210739135742
2016-01-11,22.249588012695312
2016-01-12,22.58167266845703
2016-01-13,21.904218673706055
2016-01-14,22.16324806213379
2016-01-15,21.65848159790039
2016-01-19,21.95071029663086
2016-01-20,21.857730865478516
2016-01-21,22.056976318359375
2016-01-22,22.608240127563477
2016-01-25,21.605348587036133
2016-01-26,22.16324806213379
2016-01-27,22.056976318359375
2016-01-28,22.12339210510254
2016-01-29,23.02001953125
2016-02-01,22.375782012939453
2016-02-02,21.412738800048828
2016-02-03,21.758100509643555
2016-02-04,22.442197799682617
2016-02-05,22.389060974121094
2016-02-08,21.558853149414062
2016-02-09,21.313114166259766
2016-02-10,21.552215576171875
2016-02-11,20.888046264648438
2016-02-12,21.465869903564453
2016-02-16,22.4820499420166
2016-02-17,22.754352569580078
2016-02-18,23.02001953125
2016-02-19,22.63480567932129
2016-02-22,23.252477645874023
2016-02-23,23.205995559692383
2016-02-24,23.086437225341797
2016-02-25,23.730684280395508
2016-02-26,24.009632110595703
2016-02-29,23.81037712097168
2016-03-01,24.521039962768555
2016-03-02,24.806625366210938
2016-03-03,25.15864372253418
2016-03-04,25.55050277709961
2016-03-07,25.537216186523438
2016-03-08,25.238340377807617
2016-03-09,24.846479415893555
2016-03-10,24.414775848388672
2016-03-11,25.477436065673828
2016-03-14,25.298112869262695
2016-03-15,24.461275100708008
2016-03-16,24.952747344970703
2016-03-17,25.749753952026367
2016-03-18,25.9622802734375
2016-03-21,25.935714721679688
2016-03-22,25.935714721679688
2016-03-23,25.616914749145508
2016-03-24,25.298112869262695
2016-03-28,25.45751190185547
2016-03-29,26.091455459594727
2016-03-30,26.11813735961914
2016-03-31,26.058082580566406
2016-04-01,26.331676483154297
2016-04-04,25.891260147094727
2016-04-05,25.657703399658203
2016-04-06,25.677724838256836
2016-04-07,24.823583602905273
2016-04-08,24.850269317626953
2016-04-11,24.977066040039062
2016-04-12,25.33740997314453
2016-04-13,26.411760330200195
2016-04-14,26.61194610595703
2016-04-15,26.365039825439453
2016-04-18,26.45846939086914
2016-04-19,26.958934783935547
2016-04-20,27.345972061157227
2016-04-21,27.052364349365234
2016-04-22,27.139108657836914
2016-04-25,26.7921085357666
2016-04-26,26.8121337890625
2016-04-27,26.45846939086914
2016-04-28,25.45751190185547
2016-04-29,24.917001724243164
2016-05-02,25.183917999267578
2016-05-03,24.556652069091797
2016-05-04,24.042835235595703
2016-05-05,23.909379959106445
2016-05-06,24.089550018310547
2016-05-09,23.989450454711914
2016-05-10,24.38315773010254
2016-05-11,23.802608489990234
2016-05-12,23.916053771972656
2016-05-13,23.382205963134766
2016-05-16,23.522336959838867
2016-05-17,23.4022274017334
2016-05-18,23.762571334838867
2016-05-19,23.495641708374023
2016-05-20,23.729206085205078
2016-05-23,23.802608489990234
2016-05-24,24.403179168701172
2016-05-25,25.01708984375
2016-05-26,24.710140228271484
2016-05-27,24.930347442626953
2016-05-31,24.923669815063477
2016-06-01,24.570003509521484
2016-06-02,23.87601089477539
2016-06-03,23.74922752380371
2016-06-06,23.88935661315918
2016-06-07,23.655805587768555
2016-06-08,23.522336959838867
2016-06-09,22.96847915649414
2016-06-10,22.54808807373047
2016-06-13,22.20108985900879
2016-06-14,21.960861206054688
2016-06-15,22.05428123474121
2016-06-16,22.05428123474121
2016-06-17,22.254472732543945
2016-06-20,22.528066635131836
2016-06-21,22.561431884765625
2016-06-22,22.514719009399414
2016-06-23,23.075252532958984
2016-06-24,21.386985778808594
2016-06-27,20.466108322143555
2016-06-28,20.821866989135742
2016-06-29,21.8018741607666
2016-06-30,22.399276733398438
2016-07-01,22.19790267944336
2016-07-05,21.681049346923828
2016-07-06,21.835433959960938
2016-07-07,21.88242530822754
2016-07-08,22.80872917175293
2016-07-11,22.78859519958496
2016-07-12,23.386005401611328
2016-07-13,23.13763999938965
2016-07-14,23.251750946044922
2016-07-15,23.28530502319336
2016-07-18,23.48668670654297
2016-07-19,23.21147918701172
2016-07-20,23.573945999145508
2016-07-21,23.5001163482666
2016-07-22,23.607505798339844
2016-07-25,23.265178680419922
2016-07-26,23.218191146850586
2016-07-27,23.392709732055664
2016-07-28,23.50682830810547
2016-07-29,24.29216766357422
2016-08-01,24.18477439880371
2016-08-02,23.540386199951172
2016-08-03,23.922990798950195
2016-08-04,23.748470306396484
2016-08-05,24.453269958496094
2016-08-08,24.453269958496094
2016-08-09,24.0035400390625
2016-08-10,23.86928939819336
2016-08-11,23.929698944091797
2016-08-12,23.84915542602539
2016-08-15,24.14450454711914
2016-08-16,24.19820213317871
2016-08-17,24.33245086669922
2016-08-18,24.567384719848633
2016-08-19,24.71506118774414
2016-08-22,24.50025749206543
2016-08-23,24.748611450195312
2016-08-24,24.305599212646484
2016-08-25,24.17806625366211
2016-08-26,24.272043228149414
2016-08-29,24.36601448059082
2016-08-30,24.49354362487793
2016-08-31,24.50025749206543
2016-09-01,24.070667266845703
2016-09-02,24.26532745361328
2016-09-06,24.245189666748047
2016-09-07,24.48012351989746
2016-09-08,24.621084213256836
2016-09-09,23.882720947265625
2016-09-12,24.453269958496094
2016-09-13,23.641069412231445
2016-09-14,23.620933532714844
2016-09-15,23.996829986572266
2016-09-16,23.560522079467773
2016-09-19,23.647781372070312
2016-09-20,23.48668670654297
2016-09-21,23.95655059814453
2016-09-22,24.204914093017578
2016-09-23,23.620933532714844
2016-09-26,23.157777786254883
2016-09-27,23.238323211669922
2016-09-28,23.575700759887695
2016-09-29,23.440752029418945
2016-09-30,24.000791549682617
2016-10-03,24.479860305786133
2016-10-04,24.135740280151367
2016-10-05,24.803739547729492
2016-10-06,24.425880432128906
2016-10-07,24.236957550048828
2016-10-10,24.547338485717773
2016-10-11,23.46773338317871
2016-10-12,23.44750213623047
2016-10-13,23.211341857910156
2016-10-14,23.002164840698242
2016-10-17,22.819984436035156
2016-10-18,23.09663200378418
2016-10-19,23.508228302001953
2016-10-20,23.332796096801758
2016-10-21,23.26531982421875
2016-10-24,23.43401336669922
2016-10-25,23.49472999572754
2016-10-26,23.68366050720215
2016-10-27,23.231578826904297
2016-10-28,23.069643020629883
2016-10-31,22.712018966674805
2016-11-01,22.73900604248047
2016-11-02,22.388151168823242
2016-11-03,22.570327758789062
2016-11-04,22.80648422241211
2016-11-07,23.231578826904297
2016-11-08,23.110126495361328
2016-11-09,25.971052169799805
2016-11-10,25.539213180541992
2016-11-11,25.114137649536133
2016-11-14,26.12625503540039
2016-11-15,26.25444793701172
2016-11-16,25.977794647216797
2016-11-17,26.20722198486328
2016-11-18,26.240947723388672
2016-11-21,26.52435302734375
2016-11-22,26.423137664794922
2016-11-23,26.497360229492188
2016-11-25,26.53110122680664
2016-11-28,26.07901954650879
2016-11-29,26.112764358520508
2016-11-30,26.490617752075195
2016-12-01,26.69304084777832
2016-12-02,26.45686912536621
2016-12-05,26.82798194885254
2016-12-06,26.91570281982422
2016-12-07,27.408275604248047
2016-12-08,28.35291290283203
2016-12-09,27.67142105102539
2016-12-12,26.98318099975586
2016-12-13,26.98318099975586
2016-12-14,26.52435302734375
2016-12-15,26.625558853149414
2016-12-16,26.504106521606445
2016-12-19,26.834741592407227
2016-12-20,27.25982666015625
2016-12-21,27.266576766967773
2016-12-22,27.178848266601562
2016-12-23,27.313812255859375
2016-12-27,27.199100494384766
2016-12-28,26.76511001586914
2016-12-29,26.724416732788086
2016-12-30,26.839706420898438
2017-01-03,27.42287254333496
2017-01-04,28.039958953857422
2017-01-05,27.619524002075195
2017-01-06,27.633094787597656
2017-01-09,27.334720611572266
2017-01-10,27.395751953125
2017-01-11,27.633094787597656
2017-01-12,27.450002670288086
2017-01-13,27.463563919067383
2017-01-17,27.083824157714844
2017-01-18,27.131296157836914
2017-01-19,27.029577255249023
2017-01-20,27.53815460205078
2017-01-23,27.395751953125
2017-01-24,27.91111946105957
2017-01-25,28.385793685913086
2017-01-26,27.646657943725586
2017-01-27,27.34150505065918
2017-01-30,27.23978614807129
2017-01-31,26.948196411132812
2017-02-01,27.11772918701172
2017-02-02,27.05669593811035
2017-02-03,27.334720611572266
2017-02-06,27.11772918701172
2017-02-07,27.131296157836914
2017-02-08,26.948196411132812
2017-02-09,27.450002670288086
2017-02-10,27.72124671936035
2017-02-13,28.148448944091797
2017-02-14,28.548540115356445
2017-02-15,28.968971252441406
2017-02-16,28.677391052246094
2017-02-17,28.84012794494629
2017-02-21,29.17918586730957
2017-02-22,29.002880096435547
2017-02-23,29.118160247802734
2017-02-24,28.982532501220703
2017-02-27,29.409751892089844
2017-02-28,29.185962677001953
2017-03-01,29.457212448120117
2017-03-02,29.084245681762695
2017-03-03,28.94184684753418
2017-03-06,28.738422393798828
2017-03-07,28.738422393798828
2017-03-08,28.8604736328125
2017-03-09,28.76553726196289
2017-03-10,28.874040603637695
2017-03-13,28.867259979248047
2017-03-14,28.772327423095703
2017-03-15,29.15206527709961
2017-03-16,29.775924682617188
2017-03-17,28.629919052124023
2017-03-20,28.50785255432129
2017-03-21,28.039958953857422
2017-03-22,28.05352210998535
2017-03-23,28.11454963684082
2017-03-24,27.978931427001953
2017-03-27,27.863651275634766
2017-03-28,28.42647933959961
2017-03-29,28.215253829956055
2017-03-30,28.767168045043945
2017-03-31,28.712650299072266
2017-04-03,28.446924209594727
2017-04-04,28.324281692504883
2017-04-05,28.208452224731445
2017-04-06,28.590007781982422
2017-04-07,28.467363357543945
2017-04-10,28.644519805908203
2017-04-11,27.942710876464844
2017-04-12,27.806442260742188
2017-04-13,27.656543731689453
2017-04-17,28.187999725341797
2017-04-18,28.371971130371094
2017-04-19,28.078989028930664
2017-04-20,28.358352661132812
2017-04-21,27.942710876464844
2017-04-24,28.555938720703125
2017-04-25,28.644519805908203
2017-04-26,28.9375057220459
2017-04-27,28.80804443359375
2017-04-28,29.373586654663086
2017-05-01,29.128292083740234
2017-05-02,29.060152053833008
2017-05-03,29.114656448364258
2017-05-04,28.930688858032227
2017-05-05,29.14191436767578
2017-05-08,29.284996032714844
2017-05-09,29.59160804748535
2017-05-10,29.802837371826172
2017-05-11,29.516666412353516
2017-05-12,29.414453506469727
2017-05-15,29.693819046020508
2017-05-16,29.584802627563477
2017-05-17,28.65133285522461
2017-05-18,28.528688430786133
2017-05-19,28.644519805908203
2017-05-22,28.69902992248535
2017-05-23,28.208452224731445
2017-05-24,28.17437744140625
2017-05-25,28.412851333618164
2017-05-26,28.412851333618164
2017-05-30,28.35153579711914
2017-05-31,28.474180221557617
2017-06-01,29.128292083740234
2017-06-02,29.135093688964844
2017-06-05,29.169172286987305
2017-06-06,28.99201202392578
2017-06-07,28.964759826660156
2017-06-08,29.230497360229492
2017-06-09,29.7619571685791
2017-06-12,29.91185760498047
2017-06-13,30.075382232666016
2017-06-14,30.116262435913086
2017-06-15,30.3206787109375
2017-06-16,30.06856918334961
2017-06-19,30.552335739135742
2017-06-20,30.327484130859375
2017-06-21,30.15714454650879
2017-06-22,30.211647033691406
2017-06-23,29.966360092163086
2017-06-26,30.143526077270508
2017-06-27,30.293411254882812
2017-06-28,30.710933685302734
2017-06-29,30.491905212402344
2017-06-30,30.656173706054688
2017-07-03,30.84781837463379
2017-07-05,30.964174270629883
2017-07-06,30.745145797729492
2017-07-07,31.08736228942871
2017-07-10,31.16950035095215
2017-07-11,31.07368278503418
2017-07-12,31.470666885375977
2017-07-13,31.703369140625
2017-07-14,31.66915512084961
2017-07-17,31.587013244628906
2017-07-18,31.648611068725586
2017-07-19,31.874483108520508
2017-07-20,32.03874969482422
2017-07-21,31.94291877746582
2017-07-24,31.936080932617188
2017-07-25,32.36043167114258
2017-07-26,32.31937026977539
2017-07-27,31.415904998779297
2017-07-28,30.58772850036621
2017-07-31,30.649330139160156
2017-08-01,30.608266830444336
2017-08-02,30.07439422607422
2017-08-03,29.999114990234375
2017-08-04,29.978578567504883
2017-08-07,29.834840774536133
2017-08-08,29.875905990600586
2017-08-09,29.834840774536133
2017-08-10,29.17777442932129
2017-08-11,29.25991439819336
2017-08-14,29.44470977783203
2017-08-15,29.35573387145996
2017-08-16,29.314668655395508
2017-08-17,28.787643432617188
2017-08-18,28.630220413208008
2017-08-21,28.589162826538086
2017-08-22,29.095645904541016
2017-08-23,28.986133575439453
2017-08-24,29.013504028320312
2017-08-25,29.205162048339844
2017-08-28,29.157249450683594
2017-08-29,29.020362854003906
2017-08-30,29.164087295532227
2017-08-31,29.58844757080078
2017-09-01,29.704801559448242
2017-09-05,28.561779022216797
2017-09-06,28.47964859008789
2017-09-07,28.157955169677734
2017-09-08,28.089519500732422
2017-09-11,28.561779022216797
2017-09-12,28.87661361694336
2017-09-13,28.7397403717041
2017-09-14,28.8492488861084
2017-09-15,29.075117111206055
2017-09-18,29.273601531982422
2017-09-19,29.32835578918457
2017-09-20,29.41048812866211
2017-09-21,29.14356231689453
2017-09-22,29.35573387145996
2017-09-25,29.711641311645508
2017-09-26,29.77324867248535
2017-09-27,30.44399642944336
2017-09-28,30.629629135131836
2017-09-29,30.602127075195312
2017-10-02,30.753387451171875
2017-10-03,30.780895233154297
2017-10-04,30.849645614624023
2017-10-05,30.774005889892578
2017-10-06,30.712139129638672
2017-10-09,30.739641189575195
2017-10-10,30.884023666381836
2017-10-11,30.890892028808594
2017-10-12,30.801515579223633
2017-10-13,30.691505432128906
2017-10-16,30.76714324951172
2017-10-17,30.519624710083008
2017-10-18,30.801515579223633
2017-10-19,30.849645614624023
2017-10-20,30.987152099609375
2017-10-23,30.622758865356445
2017-10-24,30.801515579223633
2017-10-25,30.354623794555664
2017-10-26,30.21710968017578
2017-10-27,29.481449127197266
2017-10-30,29.24768829345703
2017-10-31,28.965801239013672
2017-11-01,29.158308029174805
2017-11-02,29.584575653076172
2017-11-03,29.419574737548828
2017-11-06,29.282068252563477
2017-11-07,28.72516441345215
2017-11-08,28.800790786743164
2017-11-09,28.4157772064209
2017-11-10,28.27827262878418
2017-11-13,28.058259963989258
2017-11-14,28.072006225585938
2017-11-15,27.81074333190918
2017-11-16,27.879486083984375
2017-11-17,27.831371307373047
2017-11-20,28.023874282836914
2017-11-21,28.587661743164062
2017-11-22,28.463903427124023
2017-11-24,28.333267211914062
2017-11-27,28.312641143798828
2017-11-28,28.99329948425293
2017-11-29,29.65333366394043
2017-11-30,29.804588317871094
2017-12-01,29.893970489501953
2017-12-04,30.677757263183594
2017-12-05,30.354623794555664
2017-12-06,30.450876235961914
2017-12-07,30.595256805419922
2017-12-08,30.712139129638672
2017-12-11,30.320247650146484
2017-12-12,30.354623794555664
2017-12-13,30.03834342956543
2017-12-14,29.612070083618164
2017-12-15,29.880216598510742
2017-12-18,30.010847091674805
2017-12-19,30.031475067138672
2017-12-20,30.03834342956543
2017-12-21,30.1414852142334
2017-12-22,30.34882926940918
2017-12-26,30.113834381103516
2017-12-27,30.01706886291504
2017-12-28,30.086193084716797
2017-12-29,29.94796371459961
2018-01-02,29.892656326293945
2018-01-03,30.030902862548828
2018-01-04,29.927227020263672
2018-01-05,30.113834381103516
2018-01-08,30.35573959350586
2018-01-09,30.1760311126709
2018-01-10,29.906494140625
2018-01-11,30.36956214904785
2018-01-12,30.777345657348633
2018-01-16,30.265893936157227
2018-01-17,31.033077239990234
2018-01-18,30.846464157104492
2018-01-19,31.02615737915039
2018-01-22,31.344097137451172
2018-01-23,31.45467758178711
2018-01-24,31.461593627929688
2018-01-25,31.212779998779297
2018-01-26,31.69658851623535
2018-01-29,31.18512535095215
2018-01-30,29.526344299316406
2018-01-31,29.312095642089844
2018-02-01,29.07709503173828
2018-02-02,28.254613876342773
2018-02-05,26.920679092407227
2018-02-06,27.45287322998047
2018-02-07,27.259340286254883
2018-02-08,26.26407814025879
2018-02-09,26.416128158569336
2018-02-12,26.837736129760742
2018-02-13,26.84464454650879
2018-02-14,27.51507568359375
2018-02-15,26.9966983795166
2018-02-16,27.024349212646484
2018-02-20,26.85847282409668
2018-02-21,27.00361442565918
2018-02-22,26.76171112060547
2018-02-23,27.16949462890625
2018-02-26,27.535812377929688
2018-02-27,27.06581687927246
2018-02-28,26.727153778076172
2018-03-01,26.51289176940918
2018-03-02,26.81009292602539
2018-03-05,27.21787452697754
2018-03-06,27.369930267333984
2018-03-07,27.16949462890625
2018-03-08,27.31463623046875
2018-03-09,27.964324951171875
2018-03-12,27.52890396118164
2018-03-13,27.245512008666992
2018-03-14,26.85847282409668
2018-03-15,26.72024154663086
2018-03-16,26.94832420349121
2018-03-19,26.42995262145996
2018-03-20,26.519798278808594
2018-03-21,26.7409725189209
2018-03-22,25.7595272064209
2018-03-23,25.331010818481445
2018-03-26,26.34010124206543
2018-03-27,25.994522094726562
2018-03-28,25.790382385253906
2018-03-29,26.221355438232422
2018-04-02,25.29135513305664
2018-04-03,25.684520721435547
2018-04-04,25.986955642700195
2018-04-05,25.745006561279297
2018-04-06,25.11745834350586
2018-04-09,25.004037857055664
2018-04-10,25.019161224365234
2018-04-11,24.557941436767578
2018-04-12,25.20818519592285
2018-04-13,25.06452751159668
2018-04-16,25.58622932434082
2018-04-17,25.684520721435547
2018-04-18,25.745006561279297
2018-04-19,25.83574104309082
2018-04-20,25.73745346069336
2018-04-23,25.43501091003418
2018-04-24,25.185503005981445
2018-04-25,25.389650344848633
2018-04-26,25.540864944458008
2018-04-27,25.91891098022461
2018-04-30,25.43501091003418
2018-05-01,24.973793029785156
2018-05-02,24.595745086669922
2018-05-03,24.45964813232422
2018-05-04,24.845258712768555
2018-05-07,25.321596145629883
2018-05-08,25.185503005981445
2018-05-09,24.694042205810547
2018-05-10,25.102333068847656
2018-05-11,25.14769744873047
2018-05-14,25.480375289916992
2018-05-15,25.374523162841797
2018-05-16,25.44257354736328
2018-05-17,25.73745346069336
2018-05-18,25.790382385253906
2018-05-21,26.085254669189453
2018-05-22,26.06256866455078
2018-05-23,25.60891342163086
2018-05-24,25.646718978881836
2018-05-25,25.729887008666992
2018-05-29,24.822580337524414
2018-05-30,25.47281837463379
2018-05-31,25.382089614868164
2018-06-01,25.79793930053711
2018-06-04,25.593791961669922
2018-06-05,25.540864944458008
2018-06-06,26.06256866455078
2018-06-07,25.91891098022461
2018-06-08,26.01720428466797
2018-06-11,25.934040069580078
2018-06-12,25.752574920654297
2018-06-13,25.215740203857422
2018-06-14,25.06452751159668
2018-06-15,25.676958084106445
2018-06-18,25.230863571166992
2018-06-19,25.261112213134766
2018-06-20,25.1325740814209
