,HCA
2017-09-01,73.6766128540039
2017-09-05,73.33946228027344
2017-09-06,72.37483215332031
2017-09-07,71.52259826660156
2017-09-08,72.15943908691406
2017-09-11,73.37690734863281
2017-09-12,73.7608871459961
2017-09-13,73.92948150634766
2017-09-14,74.80045318603516
2017-09-15,74.21041870117188
2017-09-18,72.74945831298828
2017-09-19,71.45701599121094
2017-09-20,72.81501770019531
2017-09-21,72.7213363647461
2017-09-22,73.25518035888672
2017-09-25,71.41020965576172
2017-09-26,72.7213363647461
2017-09-27,73.20834350585938
2017-09-28,74.07930755615234
2017-09-29,74.53822326660156
2017-10-02,74.84725952148438
2017-10-03,74.43519592285156
2017-10-04,72.75881958007812
2017-10-05,72.35610961914062
2017-10-06,71.77545166015625
2017-10-09,70.52986907958984
2017-10-10,70.6609878540039
2017-10-11,70.73591613769531
2017-10-12,69.50906372070312
2017-10-13,69.8462142944336
2017-10-16,70.41749572753906
2017-10-17,71.94403839111328
2017-10-18,72.53406524658203
2017-10-19,74.72553253173828
2017-10-20,75.90552520751953
2017-10-23,75.62458038330078
2017-10-24,74.51949310302734
2017-10-25,74.17295837402344
2017-10-26,72.00958251953125
2017-10-27,71.8035659790039
2017-10-30,71.34466552734375
2017-10-31,70.84831237792969
2017-11-01,71.95340728759766
2017-11-02,71.57878112792969
2017-11-03,71.57878112792969
2017-11-06,71.99085998535156
2017-11-07,72.97421264648438
2017-11-08,73.85455322265625
2017-11-09,74.36963653564453
2017-11-10,73.68598175048828
2017-11-13,72.77754211425781
2017-11-14,71.22290802001953
2017-11-15,70.17398834228516
2017-11-16,71.14799499511719
2017-11-17,70.46432495117188
2017-11-20,69.87431335449219
2017-11-21,71.07305908203125
2017-11-22,72.17814636230469
2017-11-24,72.29054260253906
2017-11-27,72.44039154052734
2017-11-28,73.11469268798828
2017-11-29,75.05329895019531
2017-11-30,79.60481262207031
2017-12-01,78.7151107788086
2017-12-04,78.9211654663086
2017-12-05,77.93779754638672
2017-12-06,77.82540893554688
2017-12-07,79.66100311279297
2017-12-08,79.4549789428711
2017-12-11,79.57673645019531
2017-12-12,80.96279907226562
2017-12-13,82.03043365478516
2017-12-14,80.68183898925781
2017-12-15,82.84520721435547
2017-12-18,83.99713897705078
2017-12-19,83.19172668457031
2017-12-20,80.96279907226562
2017-12-21,82.26457214355469
2017-12-22,83.43522644042969
2017-12-26,83.48207092285156
2017-12-27,82.31138610839844
2017-12-28,82.70474243164062
2017-12-29,82.26457214355469
2018-01-02,83.82858276367188
2018-01-03,81.51533508300781
2018-01-04,80.50389099121094
2018-01-05,81.41230773925781
2018-01-08,81.24375915527344
2018-01-09,80.54133605957031
2018-01-10,79.56736755371094
2018-01-11,81.44978332519531
2018-01-12,83.16365051269531
2018-01-16,83.15426635742188
2018-01-17,83.72554779052734
2018-01-18,84.3904800415039
2018-01-19,87.10641479492188
2018-01-22,86.96592712402344
2018-01-23,85.90765380859375
2018-01-24,85.68287658691406
2018-01-25,86.93782806396484
2018-01-26,90.90870666503906
2018-01-29,91.42382049560547
2018-01-30,95.01068878173828
2018-01-31,94.7391128540039
2018-02-01,95.75055694580078
2018-02-02,93.3624038696289
2018-02-05,89.80359649658203
2018-02-06,92.44462585449219
2018-02-07,92.15428924560547
2018-02-08,89.87853240966797
2018-02-09,91.62984466552734
2018-02-12,92.04188537597656
2018-02-13,92.64128875732422
2018-02-14,93.56846618652344
2018-02-15,94.54241943359375
2018-02-16,94.58924865722656
2018-02-20,94.58924865722656
2018-02-21,93.98050689697266
2018-02-22,94.15845489501953
2018-02-23,94.43940734863281
2018-02-26,93.67145538330078
2018-02-27,95.11371612548828
2018-02-28,93.27177429199219
2018-03-01,93.44092559814453
2018-03-02,95.27347564697266
2018-03-05,95.01972198486328
2018-03-06,94.90697479248047
2018-03-07,95.20768737792969
2018-03-08,96.18504333496094
2018-03-09,97.64167785644531
2018-03-12,97.32215881347656
2018-03-13,96.40121459960938
2018-03-14,95.79035949707031
2018-03-15,96.93685913085938
2018-03-16,96.57974243164062
2018-03-19,96.47637176513672
2018-03-20,94.54045867919922
2018-03-21,94.8223876953125
2018-03-22,93.77925109863281
2018-03-23,92.83008575439453
2018-03-26,92.0782699584961
2018-03-27,91.56141662597656
2018-03-28,91.29825592041016
2018-03-29,91.15730285644531
2018-04-02,89.57848358154297
2018-04-03,91.22308349609375
2018-04-04,91.0257339477539
2018-04-05,92.32260131835938
2018-04-06,90.44308471679688
2018-04-09,90.50885009765625
2018-04-10,91.09150695800781
2018-04-11,90.39608764648438
2018-04-12,90.80960083007812
2018-04-13,90.48067474365234
2018-04-16,91.57078552246094
2018-04-17,91.82454681396484
2018-04-18,92.78308868408203
2018-04-19,92.48237609863281
2018-04-20,91.58019256591797
2018-04-23,91.06333923339844
2018-04-24,90.978759765625
2018-04-25,92.49178314208984
2018-04-26,89.59727478027344
2018-04-27,90.45247650146484
2018-04-30,89.97319793701172
2018-05-01,90.40547180175781
2018-05-02,91.85271453857422
2018-05-03,90.06716918945312
2018-05-04,91.67417907714844
2018-05-07,91.73997497558594
2018-05-08,91.5332260131836
2018-05-09,94.08939361572266
2018-05-10,95.35807037353516
2018-05-11,95.6493911743164
2018-05-14,95.6493911743164
2018-05-15,94.9727554321289
2018-05-16,96.720703125
2018-05-17,96.88986206054688
2018-05-18,96.63615417480469
2018-05-21,97.6041030883789
2018-05-22,97.18119812011719
2018-05-23,97.27517700195312
2018-05-24,97.35975646972656
2018-05-25,97.4443359375
2018-05-29,97.05903625488281
2018-05-30,98.58145904541016
2018-05-31,97.25193786621094
2018-06-01,98.36457824707031
2018-06-04,98.35514831542969
2018-06-05,98.29856872558594
2018-06-06,98.67574310302734
2018-06-07,99.3074951171875
2018-06-08,99.37349700927734
2018-06-11,100.36355590820312
2018-06-12,100.24097442626953
2018-06-13,99.64692687988281
2018-06-14,99.9581069946289
2018-06-15,100.4295883178711
2018-06-18,99.90152740478516
2018-06-19,99.4960708618164
2018-06-20,101.63648223876953
2018-06-21,101.42903137207031
2018-06-22,100.64642333984375
2018-06-25,99.21321105957031
2018-06-26,99.32633972167969
2018-06-27,98.2325668334961
2018-06-28,97.20480346679688
2018-06-29,96.74280548095703
2018-07-02,97.29908752441406
2018-07-03,97.94026184082031
2018-07-05,97.57252502441406
2018-07-06,99.21321105957031
2018-07-09,99.68466186523438
2018-07-10,99.76009368896484
2018-07-11,99.4960708618164
2018-07-12,99.3546371459961
2018-07-13,100.46727752685547
2018-07-16,100.73129272460938
2018-07-17,102.22109985351562
2018-07-18,100.5049819946289
2018-07-19,101.55160522460938
2018-07-20,101.83450317382812
2018-07-23,102.17394256591797
2018-07-24,101.9853515625
2018-07-25,111.38617706298828
2018-07-26,117.20397186279297
2018-07-27,117.06250762939453
2018-07-30,116.96822357177734
2018-07-31,117.13795471191406
2018-08-01,117.46797943115234
2018-08-02,118.12800598144531
2018-08-03,122.72944641113281
2018-08-06,121.45648956298828
2018-08-07,122.05054473876953
2018-08-08,120.98501586914062
2018-08-09,120.8813247680664
2018-08-10,120.85301971435547
2018-08-13,121.30561065673828
2018-08-14,122.58797454833984
2018-08-15,122.22969055175781
2018-08-16,121.6545181274414
2018-08-17,124.0589370727539
2018-08-20,123.95523071289062
2018-08-21,123.1537094116211
2018-08-22,123.62519073486328
2018-08-23,123.5969009399414
2018-08-24,123.86090850830078
2018-08-27,123.76660919189453
2018-08-28,122.80486297607422
2018-08-29,124.58695983886719
2018-08-30,124.266357421875
2018-08-31,126.79063415527344
2018-09-04,126.71499633789062
2018-09-05,126.48812103271484
2018-09-06,125.07945251464844
2018-09-07,125.24017333984375
2018-09-10,124.32308197021484
2018-09-11,124.58782958984375
2018-09-12,124.32308197021484
2018-09-13,126.53538513183594
2018-09-14,126.33684539794922
2018-09-17,125.45758819580078
2018-09-18,126.47866821289062
2018-09-19,124.72016143798828
2018-09-20,125.45758819580078
2018-09-21,126.09104919433594
2018-09-24,126.97970581054688
2018-09-25,127.17829132080078
2018-09-26,129.17312622070312
2018-09-27,130.78038024902344
2018-09-28,131.52719116210938
2018-10-01,132.642822265625
2018-10-02,130.40216064453125
2018-10-03,131.08285522460938
2018-10-04,131.62176513671875
2018-10-05,131.38540649414062
2018-10-08,131.30029296875
2018-10-09,131.9621124267578
2018-10-10,127.71717071533203
2018-10-11,125.20232391357422
2018-10-12,126.55427551269531
2018-10-15,125.51434326171875
2018-10-16,128.10476684570312
2018-10-17,129.02182006835938
2018-10-18,128.9273223876953
2018-10-19,126.41246795654297
2018-10-22,125.13616943359375
2018-10-23,123.50057983398438
2018-10-24,119.59599304199219
2018-10-25,120.12541961669922
2018-10-26,120.88176727294922
2018-10-29,121.95953369140625
2018-10-30,127.83060455322266
2018-10-31,126.24229431152344
2018-11-01,128.28440856933594
2018-11-02,127.10263061523438
2018-11-05,127.97241973876953
2018-11-06,127.8590316772461
2018-11-07,133.91915893554688
2018-11-08,133.9002227783203
2018-11-09,136.09359741210938
2018-11-12,134.16494750976562
2018-11-13,133.81515502929688
2018-11-14,132.2173614501953
2018-11-15,130.2225341796875
2018-11-16,132.63336181640625
2018-11-19,127.78335571289062
2018-11-20,127.71717071533203
2018-11-21,127.45244598388672
2018-11-23,127.56587982177734
2018-11-26,128.11427307128906
2018-11-27,130.53451538085938
2018-11-28,136.5001678466797
2018-11-29,136.61358642578125
2018-11-30,136.46192932128906
2018-12-03,138.64169311523438
2018-12-04,134.69918823242188
2018-12-06,133.4861297607422
2018-12-07,128.75704956054688
2018-12-10,127.10800170898438
2018-12-11,126.88997650146484
2018-12-12,127.90408325195312
2018-12-13,129.19296264648438
2018-12-14,120.10435485839844
2018-12-17,116.68307495117188
2018-12-18,118.75857543945312
2018-12-19,115.85856628417969
2018-12-20,113.58402252197266
2018-12-21,113.80200958251953
2018-12-24,110.05852508544922
2018-12-26,114.94874572753906
2018-12-27,115.98176574707031
2018-12-28,116.10498046875
2018-12-31,117.94355010986328
2019-01-02,115.39417266845703
2019-01-03,113.19547271728516
2019-01-04,116.93894958496094
2019-01-07,117.93408966064453
2019-01-08,119.59259033203125
2019-01-09,121.59226989746094
2019-01-10,122.96646881103516
2019-01-11,122.38836669921875
2019-01-14,122.50205993652344
2019-01-15,124.61547088623047
2019-01-16,125.39259338378906
2019-01-17,127.05110931396484
2019-01-18,127.50604248046875
2019-01-22,126.01809692382812
2019-01-23,126.79524230957031
2019-01-24,125.75273895263672
2019-01-25,125.95176696777344
2019-01-28,124.8428955078125
2019-01-29,130.8135528564453
2019-01-30,131.78973388671875
2019-01-31,132.140380859375
2019-02-01,132.40577697753906
2019-02-04,131.50540161132812
2019-02-05,132.41522216796875
2019-02-06,132.70901489257812
2019-02-07,133.2681427001953
2019-02-08,132.23512268066406
2019-02-11,131.41062927246094
2019-02-12,132.8890380859375
2019-02-13,133.52401733398438
2019-02-14,134.7845001220703
2019-02-15,136.71788024902344
2019-02-19,136.08287048339844
2019-02-20,134.88873291015625
2019-02-21,134.58544921875
2019-02-22,136.50936889648438
2019-02-25,135.7700958251953
2019-02-26,135.06881713867188
2019-02-27,131.5527801513672
2019-02-28,132.15155029296875
2019-03-01,131.60983276367188
2019-03-04,129.35723876953125
2019-03-05,128.682373046875
2019-03-06,122.35234832763672
2019-03-07,120.60353088378906
2019-03-08,118.56002807617188
2019-03-11,119.65306091308594
2019-03-12,122.49494171142578
2019-03-13,124.33881378173828
2019-03-14,125.24174499511719
2019-03-15,125.79302215576172
2019-03-18,128.0740966796875
2019-03-19,129.85147094726562
2019-03-20,128.3877716064453
2019-03-21,130.12710571289062
2019-03-22,127.77945709228516
2019-03-25,126.08763122558594
2019-03-26,123.32182312011719
2019-03-27,122.30484771728516
2019-03-28,122.28581237792969
2019-03-29,123.92061614990234
2019-04-01,125.44135284423828
2019-04-02,124.17723846435547
2019-04-03,124.70950317382812
2019-04-04,125.79302215576172
2019-04-05,127.43731689453125
2019-04-08,125.30825805664062
2019-04-09,125.72644805908203
2019-04-10,127.29471588134766
2019-04-11,123.6830062866211
2019-04-12,121.53495025634766
2019-04-15,120.7936019897461
2019-04-16,108.71329498291016
2019-04-17,106.4607162475586
2019-04-18,109.53070831298828
2019-04-22,109.30256652832031
2019-04-23,114.22595977783203
2019-04-24,117.70462036132812
2019-04-25,118.3889389038086
2019-04-26,119.32991790771484
2019-04-29,119.20634460449219
2019-04-30,120.92668151855469
2019-05-01,117.94223022460938
2019-05-02,119.30138397216797
2019-05-03,119.38692474365234
2019-05-06,122.39987182617188
2019-05-07,120.24234008789062
2019-05-08,118.89268493652344
2019-05-09,118.42697143554688
2019-05-10,117.61907196044922
2019-05-13,116.11735534667969
2019-05-14,116.18388366699219
2019-05-15,117.07735443115234
2019-05-16,116.62108612060547
2019-05-17,117.39098358154297
2019-05-20,119.46297454833984
2019-05-21,121.85812377929688
2019-05-22,121.85812377929688
2019-05-23,120.43242645263672
2019-05-24,117.70462036132812
2019-05-28,116.94425201416016
2019-05-29,115.82270812988281
2019-05-30,116.4975357055664
2019-05-31,115.34369659423828
2019-06-03,117.31758117675781
2019-06-04,119.70153045654297
2019-06-05,118.95774841308594
2019-06-06,120.15925598144531
2019-06-07,122.44781494140625
2019-06-10,124.22144317626953
2019-06-11,122.094970703125
2019-06-12,120.84580993652344
2019-06-13,121.46562194824219
2019-06-14,120.75045013427734
2019-06-17,122.21894073486328
2019-06-18,123.06763458251953
2019-06-19,124.05933380126953
2019-06-20,122.13312530517578
2019-06-21,122.27616119384766
2019-06-24,125.00335693359375
2019-06-25,128.9034423828125
2019-06-26,127.45408630371094
2019-06-27,127.8736343383789
2019-06-28,128.89393615722656
2019-07-01,128.2931671142578
2019-07-02,129.05604553222656
2019-07-03,131.76414489746094
2019-07-05,132.097900390625
2019-07-08,130.9822540283203
2019-07-09,128.72232055664062
2019-07-10,130.3338165283203
2019-07-11,132.21237182617188
2019-07-12,134.93954467773438
2019-07-15,134.37693786621094
2019-07-16,133.21360778808594
2019-07-17,133.4710693359375
2019-07-18,134.67257690429688
2019-07-19,133.00381469726562
2019-07-22,134.04318237304688
2019-07-23,134.13856506347656
2019-07-24,136.63690185546875
2019-07-25,135.28285217285156
2019-07-26,138.3247528076172
2019-07-29,139.37367248535156
2019-07-30,126.63398742675781
2019-07-31,127.3110122680664
2019-08-01,123.52534484863281
2019-08-02,121.23676300048828
2019-08-05,117.8039321899414
2019-08-06,118.5572509765625
2019-08-07,120.24506378173828
2019-08-08,120.74093627929688
2019-08-09,121.5800552368164
2019-08-12,119.95899963378906
2019-08-13,121.96149444580078
2019-08-14,117.54646301269531
2019-08-15,117.54646301269531
2019-08-16,118.17582702636719
2019-08-19,118.82425689697266
2019-08-20,117.47017669677734
2019-08-21,117.84207153320312
2019-08-22,116.56427001953125
2019-08-23,114.218505859375
2019-08-26,114.81926727294922
2019-08-27,111.9489974975586
2019-08-28,113.52242279052734
2019-08-29,115.14348602294922
2019-08-30,114.99993896484375
2019-09-03,114.77033996582031
2019-09-04,116.06193542480469
2019-09-05,118.87476348876953
2019-09-06,120.64472961425781
2019-09-09,121.99371337890625
2019-09-10,124.47168731689453
2019-09-11,125.591064453125
2019-09-12,123.12266540527344
2019-09-13,123.48624420166016
2019-09-16,123.37140655517578
2019-09-17,119.5827407836914
2019-09-18,120.09937286376953
2019-09-19,121.33358001708984
2019-09-20,118.90343475341797
2019-09-23,118.09980773925781
2019-09-24,116.04280090332031
2019-09-25,113.94754791259766
2019-09-26,113.01949310302734
2019-09-27,113.81360626220703
2019-09-30,115.21044158935547
2019-10-01,111.9766616821289
2019-10-02,110.11102294921875
2019-10-03,110.9338150024414
2019-10-04,112.53157806396484
2019-10-07,113.06734466552734
2019-10-08,111.59398651123047
2019-10-09,112.464599609375
2019-10-10,113.430908203125
2019-10-11,115.22000885009766
2019-10-14,114.26325988769531
2019-10-15,116.25330352783203
2019-10-16,116.1767349243164
2019-10-17,117.48748779296875
2019-10-18,118.29113006591797
2019-10-21,118.26244354248047
2019-10-22,119.8123550415039
2019-10-23,119.83149719238281
2019-10-24,119.59232330322266
2019-10-25,120.80734252929688
2019-10-28,121.38140869140625
2019-10-29,129.150146484375
2019-10-30,128.9396209716797
2019-10-31,127.76289367675781
2019-11-01,127.86810302734375
2019-11-04,130.326904296875
2019-11-05,128.52822875976562
2019-11-06,129.03530883789062
2019-11-07,130.31735229492188
2019-11-08,130.92005920410156
2019-11-11,129.4754180908203
2019-11-12,129.29364013671875
2019-11-13,128.57608032226562
2019-11-14,128.67176818847656
2019-11-15,132.0777587890625
2019-11-18,130.86265563964844
2019-11-19,132.8048553466797
2019-11-20,133.71377563476562
2019-11-21,133.2640838623047
2019-11-22,133.17799377441406
2019-11-25,135.416748046875
2019-11-26,132.8909454345703
2019-11-27,133.8764190673828
2019-11-29,133.04161071777344
2019-12-02,132.87855529785156
2019-12-03,132.57151794433594
2019-12-04,134.9126434326172
2019-12-05,134.97979736328125
2019-12-06,138.75054931640625
2019-12-09,137.0523223876953
2019-12-10,136.66851806640625
2019-12-11,136.75486755371094
2019-12-12,137.76231384277344
2019-12-13,137.07150268554688
2019-12-16,137.84869384765625
2019-12-17,137.61839294433594
2019-12-18,138.2420654296875
2019-12-19,139.49896240234375
2019-12-20,141.55224609375
2019-12-23,142.732421875
2019-12-24,141.98402404785156
2019-12-26,142.2622833251953
2019-12-27,143.21218872070312
2019-12-30,141.5714569091797
2019-12-31,141.82090759277344
2020-01-02,141.51388549804688
2020-01-03,141.94566345214844
2020-01-06,142.48297119140625
2020-01-07,142.2910614013672
2020-01-08,143.23135375976562
2020-01-09,141.44671630859375
2020-01-10,142.13755798339844
2020-01-13,141.19728088378906
2020-01-14,141.91685485839844
2020-01-15,141.28359985351562
2020-01-16,141.78253173828125
2020-01-17,142.38699340820312
2020-01-21,141.27403259277344
2020-01-22,141.17803955078125
2020-01-23,140.74632263183594
2020-01-24,137.63758850097656
2020-01-27,135.86256408691406
2020-01-28,139.60447692871094
2020-01-29,139.3550262451172
2020-01-30,137.63758850097656
2020-01-31,133.1759796142578
2020-02-03,136.05442810058594
2020-02-04,138.52027893066406
2020-02-05,144.9200439453125
2020-02-06,143.21218872070312
2020-02-07,140.01707458496094
2020-02-10,140.7366943359375
2020-02-11,143.49996948242188
2020-02-12,144.45945739746094
2020-02-13,144.76651000976562
2020-02-14,143.5095672607422
2020-02-18,142.22389221191406
2020-02-19,143.99896240234375
2020-02-20,142.1087646484375
2020-02-21,142.00318908691406
2020-02-24,134.34652709960938
2020-02-25,127.61103057861328
2020-02-26,123.16858673095703
2020-02-27,122.19953918457031
2020-02-28,122.27654266357422
2020-03-02,130.0168914794922
2020-03-03,123.97093963623047
2020-03-04,130.19020080566406
2020-03-05,123.06597137451172
2020-03-06,122.45942687988281
2020-03-09,112.3892822265625
2020-03-10,116.3653793334961
2020-03-11,108.3939437866211
2020-03-12,97.72687530517578
2020-03-13,100.39364624023438
2020-03-16,81.30268096923828
2020-03-17,74.57318878173828
2020-03-18,65.59089660644531
2020-03-19,80.3880844116211
2020-03-20,75.57443237304688
2020-03-23,75.82473754882812
2020-03-24,83.5169677734375
2020-03-25,89.14895629882812
2020-03-26,90.92037963867188
2020-03-27,84.07537078857422
2020-03-30,87.57007598876953
2020-03-31,86.50143432617188
2020-04-01,80.60951232910156
2020-04-02,80.77317810058594
2020-04-03,78.78032684326172
2020-04-06,90.09241485595703
2020-04-07,94.9349594116211
2020-04-08,104.03277587890625
2020-04-09,104.03277587890625
2020-04-13,99.74860382080078
2020-04-14,108.34581756591797
2020-04-15,105.39987182617188
2020-04-16,104.28309631347656
2020-04-17,111.34954071044922
2020-04-20,106.31446075439453
2020-04-21,101.539306640625
2020-04-22,100.62471008300781
2020-04-23,100.83649444580078
2020-04-24,103.81136322021484
2020-04-27,106.75729370117188
2020-04-28,105.18805694580078
2020-04-29,109.10636901855469
2020-04-30,105.78494262695312
2020-05-01,100.95203399658203
2020-05-04,99.74860382080078
2020-05-05,102.49239349365234
2020-05-06,95.77255249023438
2020-05-07,98.71849060058594
2020-05-08,103.89797973632812
2020-05-11,100.25888061523438
2020-05-12,95.83993530273438
2020-05-13,96.57160949707031
2020-05-14,95.47408294677734
2020-05-15,95.06011199951172
2020-05-18,101.66445922851562
2020-05-19,99.98930358886719
2020-05-20,102.45389556884766
2020-05-21,104.02315521240234
2020-05-22,102.71382904052734
2020-05-26,105.005126953125
2020-05-27,109.424072265625
2020-05-28,105.6790542602539
2020-05-29,102.91603088378906
2020-06-01,104.77409362792969
2020-06-02,104.95699310302734
2020-06-03,103.91725158691406
2020-06-04,102.97378540039062
2020-06-05,111.2532730102539
2020-06-08,113.64083862304688
2020-06-09,111.6768569946289
2020-06-10,105.98711395263672
2020-06-11,97.341796875
2020-06-12,96.80265808105469
2020-06-15,99.68122100830078
2020-06-16,100.37439727783203
2020-06-17,95.40669250488281
2020-06-18,96.36943054199219
2020-06-19,93.89521789550781
2020-06-22,94.65576171875
2020-06-23,95.387451171875
2020-06-24,90.23683166503906
2020-06-25,89.87100219726562
2020-06-26,89.03340911865234
2020-06-29,92.6147689819336
2020-06-30,93.44274139404297
2020-07-01,94.42471313476562
2020-07-02,94.31881713867188
2020-07-06,95.51262664794922
2020-07-07,92.65328216552734
2020-07-08,92.0660171508789
2020-07-09,90.82410430908203
2020-07-10,93.11539459228516
2020-07-13,93.22129821777344
2020-07-14,95.27192687988281
2020-07-15,101.71260070800781
2020-07-16,103.14705657958984
2020-07-17,102.10731506347656
2020-07-20,101.05792999267578
2020-07-21,105.25545501708984
2020-07-22,117.85759735107422
2020-07-23,122.23802947998047
2020-07-24,120.83245086669922
2020-07-27,120.65914916992188
2020-07-28,119.34020233154297
2020-07-29,124.94332122802734
2020-07-30,123.27778625488281
2020-07-31,121.92032623291016
2020-08-03,121.17901611328125
2020-08-04,123.60511779785156
2020-08-05,125.5498275756836
2020-08-06,127.38864135742188
2020-08-07,125.41504669189453
2020-08-10,127.5330810546875
2020-08-11,126.68585968017578
2020-08-12,127.20574188232422
2020-08-13,125.80011749267578
2020-08-14,129.42005920410156
2020-08-17,129.29486083984375
2020-08-18,128.9193878173828
2020-08-19,128.08181762695312
2020-08-20,126.26221466064453
2020-08-21,127.57156372070312
2020-08-24,129.3718719482422
2020-08-25,129.11190795898438
2020-08-26,126.72437286376953
2020-08-27,129.4103546142578
2020-08-28,130.92189025878906
2020-08-31,130.6619110107422
2020-09-01,129.19857788085938
2020-09-02,133.02061462402344
2020-09-03,131.50914001464844
2020-09-04,131.9423370361328
2020-09-08,127.5908203125
2020-09-09,128.8231201171875
2020-09-10,129.6510772705078
2020-09-11,129.00601196289062
2020-09-14,130.6619110107422
2020-09-15,130.73895263671875
2020-09-16,132.86660766601562
2020-09-17,132.0290069580078
2020-09-18,127.3212661743164
2020-09-21,120.77467346191406
2020-09-22,116.153564453125
2020-09-23,111.99456787109375
2020-09-24,112.5914535522461
2020-09-25,116.05729675292969
2020-09-28,116.83711242675781
2020-09-29,115.70109558105469
2020-09-30,120.03337097167969
2020-10-01,119.9178466796875
2020-10-02,122.31505584716797
2020-10-05,125.31877136230469
2020-10-06,123.58584594726562
2020-10-07,124.2597885131836
2020-10-08,126.91687774658203
2020-10-09,128.967529296875
2020-10-12,125.37651824951172
2020-10-13,127.98554992675781
2020-10-14,129.6414794921875
2020-10-15,132.65476989746094
2020-10-16,130.0843048095703
2020-10-19,129.32374572753906
2020-10-20,131.3358154296875
2020-10-21,130.9122314453125
2020-10-22,130.1709442138672
2020-10-23,131.49949645996094
2020-10-26,130.3827362060547
2020-10-27,125.6942138671875
2020-10-28,121.83367919921875
2020-10-29,120.7952651977539
2020-10-30,119.38887023925781
2020-11-02,125.8043441772461
2020-11-03,131.09271240234375
2020-11-04,126.96023559570312
2020-11-05,132.50875854492188
2020-11-06,133.4142303466797
2020-11-09,141.9103546142578
2020-11-10,146.52444458007812
2020-11-11,140.12831115722656
2020-11-12,139.2805633544922
2020-11-13,144.2511444091797
2020-11-16,146.2451171875
2020-11-17,147.41070556640625
2020-11-18,145.68643188476562
2020-11-19,145.31072998046875
2020-11-20,141.9296417236328
2020-11-23,143.91397094726562
2020-11-24,149.36611938476562
2020-11-25,147.97900390625
2020-11-27,147.42996215820312
2020-11-30,144.59791564941406
2020-12-01,146.3318328857422
2020-12-02,146.99647521972656
2020-12-03,147.14097595214844
2020-12-04,151.88992309570312
2020-12-07,149.66476440429688
2020-12-08,153.34446716308594
2020-12-09,154.05731201171875
2020-12-10,155.84901428222656
2020-12-11,151.7839813232422
2020-12-14,154.95314025878906
2020-12-15,155.03985595703125
2020-12-16,155.62747192382812
2020-12-17,158.70034790039062
2020-12-18,158.305419921875
2020-12-21,157.1012725830078
2020-12-22,157.27467346191406
2020-12-23,159.76954650878906
2020-12-24,158.46511840820312
2020-12-28,158.23355102539062
2020-12-29,158.06951904296875
2020-12-30,156.64157104492188
2020-12-31,158.67738342285156
2021-01-04,157.88616943359375
2021-01-05,159.2080535888672
2021-01-06,164.56288146972656
2021-01-07,167.49600219726562
2021-01-08,166.22239685058594
2021-01-11,165.34439086914062
2021-01-12,166.18380737304688
2021-01-13,164.47604370117188
2021-01-14,162.35337829589844
2021-01-15,162.83580017089844
2021-01-19,160.2597198486328
2021-01-20,162.04464721679688
2021-01-21,161.51400756835938
2021-01-22,161.09912109375
2021-01-25,162.5077362060547
2021-01-26,158.3589630126953
2021-01-27,151.4989776611328
2021-01-28,158.04058837890625
2021-01-29,156.76695251464844
2021-02-01,161.06051635742188
2021-02-02,160.01849365234375
2021-02-03,167.0328369140625
2021-02-04,172.99557495117188
2021-02-05,170.57383728027344
2021-02-08,172.6482391357422
2021-02-09,169.25198364257812
2021-02-10,168.64410400390625
2021-02-11,169.37742614746094
2021-02-12,167.40914916992188
2021-02-16,167.88194274902344
2021-02-17,170.23614501953125
2021-02-18,168.470458984375
2021-02-19,171.1334228515625
2021-02-22,168.67308044433594
2021-02-23,168.914306640625
2021-02-24,169.26162719726562
2021-02-25,168.87570190429688
2021-02-26,165.98117065429688
2021-03-01,169.29055786132812
2021-03-02,171.9149627685547
2021-03-03,169.40635681152344
2021-03-04,170.13963317871094
2021-03-05,177.25051879882812
2021-03-08,182.55711364746094
2021-03-09,177.8487091064453
2021-03-10,178.85215759277344
2021-03-11,178.71705627441406
2021-03-12,182.76937866210938
2021-03-15,185.0753173828125
2021-03-16,179.44590759277344
2021-03-17,179.42654418945312
2021-03-18,181.87371826171875
2021-03-19,182.42507934570312
2021-03-22,182.01878356933594
2021-03-23,177.64678955078125
2021-03-24,178.54632568359375
2021-03-25,181.2159881591797
2021-03-26,184.81419372558594
2021-03-29,181.0612335205078
2021-03-30,182.36703491210938
2021-03-31,182.17359924316406
2021-04-01,180.05528259277344
2021-04-05,181.84469604492188
2021-04-06,180.27774047851562
2021-04-07,180.65499877929688
2021-04-08,181.88336181640625
2021-04-09,184.63040161132812
2021-04-12,185.3848876953125
2021-04-13,182.4057159423828
2021-04-14,184.6981201171875
2021-04-15,187.1549530029297
2021-04-16,190.48233032226562
2021-04-19,188.50912475585938
2021-04-20,186.62295532226562
2021-04-21,191.0626983642578
2021-04-22,194.912353515625
2021-04-23,195.86996459960938
2021-04-26,193.9934844970703
2021-04-27,192.44586181640625
2021-04-28,191.9912567138672
2021-04-29,195.3282928466797
2021-04-30,194.47708129882812
2021-05-03,197.8141632080078
2021-05-04,199.584228515625
2021-05-05,201.03512573242188
2021-05-06,202.47634887695312
2021-05-07,203.6273651123047
2021-05-10,204.95252990722656
2021-05-11,199.990478515625
2021-05-12,197.4272003173828
2021-05-13,200.67723083496094
2021-05-14,204.57525634765625
2021-05-17,202.64077758789062
2021-05-18,198.7233428955078
2021-05-19,197.00164794921875
2021-05-20,199.45849609375
