,MDLZ
2015-06-22,33.58381271362305
2015-06-23,33.62470626831055
2015-06-24,33.608360290527344
2015-06-25,33.608360290527344
2015-06-26,33.75615692138672
2015-06-29,33.53445816040039
2015-06-30,33.780792236328125
2015-07-01,34.166709899902344
2015-07-02,34.11744689941406
2015-07-06,33.87932586669922
2015-07-07,34.30629348754883
2015-07-08,34.00248718261719
2015-07-09,33.871116638183594
2015-07-10,34.00248718261719
2015-07-13,34.15850067138672
2015-07-14,34.3884162902832
2015-07-15,33.94502258300781
2015-07-16,34.46232223510742
2015-07-17,34.39662551879883
2015-07-20,34.3309440612793
2015-07-21,34.54442596435547
2015-07-22,34.692222595214844
2015-07-23,34.58547592163086
2015-07-24,34.51158142089844
2015-07-27,34.51158142089844
2015-07-28,35.143836975097656
2015-07-29,35.39017868041992
2015-07-30,37.1720085144043
2015-07-31,37.05704879760742
2015-08-03,37.35265350341797
2015-08-04,37.44297409057617
2015-08-05,38.009544372558594
2015-08-06,38.43653869628906
2015-08-07,37.861751556396484
2015-08-10,38.10808181762695
2015-08-11,37.85353088378906
2015-08-12,38.206607818603516
2015-08-13,37.779632568359375
2015-08-14,38.173770904541016
2015-08-17,37.93564987182617
2015-08-18,37.89458465576172
2015-08-19,37.122745513916016
2015-08-20,36.12918472290039
2015-08-21,35.4722785949707
2015-08-24,34.4541015625
2015-08-25,33.92038345336914
2015-08-26,34.651180267333984
2015-08-27,35.111000061035156
2015-08-28,35.143836975097656
2015-08-31,34.78255844116211
2015-09-01,33.674041748046875
2015-09-02,34.70863342285156
2015-09-03,35.50514221191406
2015-09-04,34.954978942871094
2015-09-08,35.25059127807617
2015-09-09,34.47874450683594
2015-09-10,34.79897689819336
2015-09-11,35.04530715942383
2015-09-14,34.71686935424805
2015-09-15,35.29986572265625
2015-09-16,35.34092330932617
2015-09-17,35.899269104003906
2015-09-18,35.18489456176758
2015-09-21,35.18489456176758
2015-09-22,34.47874450683594
2015-09-23,34.71686935424805
2015-09-24,34.593692779541016
2015-09-25,35.143836975097656
2015-09-28,34.18754959106445
2015-09-29,33.64345169067383
2015-09-30,34.51729965209961
2015-10-01,34.797603607177734
2015-10-02,35.910526275634766
2015-10-05,36.51234436035156
2015-10-06,36.190826416015625
2015-10-07,36.54531478881836
2015-10-08,37.353214263916016
2015-10-09,37.097660064697266
2015-10-12,37.13886642456055
2015-10-13,36.96574020385742
2015-10-14,36.88330841064453
2015-10-15,37.08115768432617
2015-10-16,37.798377990722656
2015-10-19,38.26829147338867
2015-10-20,37.70771026611328
2015-10-21,37.468624114990234
2015-10-22,38.69697189331055
2015-10-23,38.35896301269531
2015-10-26,38.58156204223633
2015-10-27,38.41667556762695
2015-10-28,38.25180435180664
2015-10-29,38.15288162231445
2015-10-30,38.053955078125
2015-11-02,38.28477478027344
2015-11-03,38.25180435180664
2015-11-04,37.82312774658203
2015-11-05,37.82312774658203
2015-11-06,36.99872589111328
2015-11-09,36.59477615356445
2015-11-10,36.759647369384766
2015-11-11,36.66072463989258
2015-11-12,35.976470947265625
2015-11-13,35.67145538330078
2015-11-16,36.32273483276367
2015-11-17,36.12487030029297
2015-11-18,36.66896438598633
2015-11-19,36.75140380859375
2015-11-20,36.232032775878906
2015-11-23,36.339210510253906
2015-11-24,36.25676727294922
2015-11-25,36.215553283691406
2015-11-27,36.6194953918457
2015-11-30,35.99297332763672
2015-12-01,36.53707504272461
2015-12-02,36.15785598754883
2015-12-03,35.127349853515625
2015-12-04,36.68545150756836
2015-12-07,36.297996520996094
2015-12-08,36.27326583862305
2015-12-09,35.98472213745117
2015-12-10,36.25676727294922
2015-12-11,35.226295471191406
2015-12-14,35.71268081665039
2015-12-15,36.289756774902344
2015-12-16,36.9739990234375
2015-12-17,36.57004165649414
2015-12-18,35.69618606567383
2015-12-21,36.63600158691406
2015-12-22,36.85856628417969
2015-12-23,37.5757942199707
2015-12-24,37.38618850708008
2015-12-28,37.15534973144531
2015-12-29,37.85873794555664
2015-12-30,37.66013717651367
2015-12-31,37.10569763183594
2016-01-04,36.2368278503418
2016-01-05,36.53472900390625
2016-01-06,36.402320861816406
2016-01-07,34.41628646850586
2016-01-08,33.91978073120117
2016-01-11,34.49076461791992
2016-01-12,34.85487365722656
2016-01-13,33.588775634765625
2016-01-14,34.2259635925293
2016-01-15,33.35707092285156
2016-01-19,34.3087043762207
2016-01-20,33.65498352050781
2016-01-21,33.37363052368164
2016-01-22,34.424560546875
2016-01-25,33.266056060791016
2016-01-26,34.217689514160156
2016-01-27,34.027366638183594
2016-01-28,34.383182525634766
2016-01-29,35.66584396362305
2016-02-01,35.35966873168945
2016-02-02,34.71419143676758
2016-02-03,32.46335983276367
2016-02-04,31.462072372436523
2016-02-05,31.1972599029541
2016-02-08,30.071842193603516
2016-02-09,30.659378051757812
2016-02-10,31.470348358154297
2016-02-11,31.18071174621582
2016-02-12,31.52826690673828
2016-02-16,32.37232971191406
2016-02-17,32.943321228027344
2016-02-18,33.06744384765625
2016-02-19,32.943321228027344
2016-02-22,32.85227966308594
2016-02-23,33.15847396850586
2016-02-24,33.72945022583008
2016-02-25,34.408023834228516
2016-02-26,33.671531677246094
2016-02-29,33.539127349853516
2016-03-01,34.201141357421875
2016-03-02,34.110111236572266
2016-03-03,34.65626525878906
2016-03-04,34.86314392089844
2016-03-07,34.53215408325195
2016-03-08,34.24250793457031
2016-03-09,34.71419143676758
2016-03-10,34.482513427734375
2016-03-11,35.05347442626953
2016-03-14,34.95417404174805
2016-03-15,34.45766067504883
2016-03-16,34.523868560791016
2016-03-17,33.746002197265625
2016-03-18,33.712913513183594
2016-03-21,33.671531677246094
2016-03-22,33.026065826416016
2016-03-23,33.05088806152344
2016-03-24,32.695068359375
2016-03-28,32.63713073730469
2016-03-29,33.32695007324219
2016-03-30,33.626129150390625
2016-03-31,33.343563079833984
2016-04-01,34.274391174316406
2016-04-04,34.25777053833008
2016-04-05,34.0998649597168
2016-04-06,34.8062858581543
2016-04-07,34.50709915161133
2016-04-08,35.171993255615234
2016-04-11,35.03901290893555
2016-04-12,35.23847198486328
2016-04-13,35.487796783447266
2016-04-14,35.03901290893555
2016-04-15,35.753746032714844
2016-04-18,35.94490051269531
2016-04-19,35.95320510864258
2016-04-20,35.8784065246582
2016-04-21,34.82292556762695
2016-04-22,35.063941955566406
2016-04-25,35.122100830078125
2016-04-26,35.32158279418945
2016-04-27,36.46849060058594
2016-04-28,36.052947998046875
2016-04-29,35.70387268066406
2016-05-02,36.825862884521484
2016-05-03,36.293949127197266
2016-05-04,36.293949127197266
2016-05-05,36.50173568725586
2016-05-06,36.510047912597656
2016-05-09,36.80092239379883
2016-05-10,37.43254852294922
2016-05-11,36.900665283203125
2016-05-12,37.274658203125
2016-05-13,36.867408752441406
2016-05-16,37.00039291381836
2016-05-17,35.94490051269531
2016-05-18,35.93659591674805
2016-05-19,35.961517333984375
2016-05-20,36.03631591796875
2016-05-23,35.89503479003906
2016-05-24,36.69289016723633
2016-05-25,36.751060485839844
2016-05-26,36.85910415649414
2016-05-27,37.216468811035156
2016-05-31,36.9754524230957
2016-06-01,37.25803756713867
2016-06-02,37.457489013671875
2016-06-03,37.59878921508789
2016-06-06,37.499046325683594
2016-06-07,37.6735725402832
2016-06-08,37.44086837768555
2016-06-09,37.58216857910156
2016-06-10,37.41593933105469
2016-06-13,36.70951461791992
2016-06-14,36.584842681884766
2016-06-15,36.42695236206055
2016-06-16,36.75937271118164
2016-06-17,36.601470947265625
2016-06-20,36.75937271118164
2016-06-21,36.96714782714844
2016-06-22,36.71782684326172
2016-06-23,37.274658203125
2016-06-24,35.13042449951172
2016-06-27,34.39073944091797
2016-06-28,34.92483901977539
2016-06-29,35.8595085144043
2016-06-30,37.97920608520508
2016-07-01,37.645389556884766
2016-07-05,37.47014617919922
2016-07-06,37.720497131347656
2016-07-07,37.69546127319336
2016-07-08,38.47156524658203
2016-07-11,38.26294708251953
2016-07-12,38.162803649902344
2016-07-13,38.0543212890625
2016-07-14,38.12107467651367
2016-07-15,37.879066467285156
2016-07-18,37.90410232543945
2016-07-19,38.03762435913086
2016-07-20,37.69546127319336
2016-07-21,37.70379638671875
2016-07-22,37.66208267211914
2016-07-25,38.187828063964844
2016-07-26,37.76222610473633
2016-07-27,36.66899108886719
2016-07-28,36.86928939819336
2016-07-29,36.70237350463867
2016-08-01,36.28511428833008
2016-08-02,35.90958786010742
2016-08-03,35.967994689941406
2016-08-04,35.46727752685547
2016-08-05,36.10987091064453
2016-08-08,36.235042572021484
2016-08-09,36.31850814819336
2016-08-10,36.27676773071289
2016-08-11,36.00138854980469
2016-08-12,36.026424407958984
2016-08-15,35.851165771484375
2016-08-16,35.634193420410156
2016-08-17,35.89289474487305
2016-08-18,36.07648468017578
2016-08-19,35.93462371826172
2016-08-22,36.051448822021484
2016-08-23,36.05979537963867
2016-08-24,35.884552001953125
2016-08-25,35.95131301879883
2016-08-26,35.93462371826172
2016-08-29,35.91793441772461
2016-08-30,37.33662033081055
2016-08-31,37.57029724121094
2016-09-01,36.677345275878906
2016-09-02,36.877628326416016
2016-09-06,37.069576263427734
2016-09-07,36.38524627685547
2016-09-08,36.41864013671875
2016-09-09,35.12512969970703
2016-09-12,36.34353256225586
2016-09-13,35.62583541870117
2016-09-14,35.50067138671875
2016-09-15,35.90125274658203
2016-09-16,35.809444427490234
2016-09-19,35.77606201171875
2016-09-20,35.75101852416992
2016-09-21,35.826141357421875
2016-09-22,36.193321228027344
2016-09-23,36.01808547973633
2016-09-26,35.65088653564453
2016-09-27,36.01808547973633
2016-09-28,36.378509521484375
2016-09-29,36.16057586669922
2016-09-30,36.797603607177734
2016-10-03,36.697017669677734
2016-10-04,36.177345275878906
2016-10-05,36.06836700439453
2016-10-06,36.05160140991211
2016-10-07,35.783363342285156
2016-10-10,36.076751708984375
2016-10-11,35.48162078857422
2016-10-12,35.54866409301758
2016-10-13,35.09602737426758
2016-10-14,35.246917724609375
2016-10-17,35.196617126464844
2016-10-18,35.305580139160156
2016-10-19,35.313968658447266
2016-10-20,35.28044128417969
2016-10-21,35.38102722167969
2016-10-24,35.716304779052734
2016-10-25,35.84203338623047
2016-10-26,37.14965057373047
2016-10-27,36.797603607177734
2016-10-28,37.88728713989258
2016-10-31,37.66935348510742
2016-11-01,37.21671676635742
2016-11-02,36.87305450439453
2016-11-03,36.303077697753906
2016-11-04,35.716304779052734
2016-11-07,37.06584167480469
2016-11-08,38.566261291503906
2016-11-09,36.88982009887695
2016-11-10,35.137943267822266
2016-11-11,34.52604675292969
2016-11-14,34.718841552734375
2016-11-15,35.51514434814453
2016-11-16,35.666019439697266
2016-11-17,36.03483581542969
2016-11-18,35.97616195678711
2016-11-21,36.02645492553711
2016-11-22,36.378509521484375
2016-11-23,35.62410354614258
2016-11-25,36.277915954589844
2016-11-28,35.97616195678711
2016-11-29,35.925872802734375
2016-11-30,34.56796646118164
2016-12-01,34.23268127441406
2016-12-02,34.50927734375
2016-12-05,34.39192581176758
2016-12-06,34.073421478271484
2016-12-07,35.15471649169922
2016-12-08,34.643409729003906
2016-12-09,35.1630973815918
2016-12-12,35.75823211669922
2016-12-13,36.11027908325195
2016-12-14,35.900718688964844
2016-12-15,37.476566314697266
2016-12-16,37.19158172607422
2016-12-19,37.375980377197266
2016-12-20,37.14965057373047
2016-12-21,37.610679626464844
2016-12-22,37.7028694152832
2016-12-23,37.728031158447266
2016-12-27,37.753173828125
2016-12-28,37.64374542236328
2016-12-29,37.74475860595703
2016-12-30,37.31544876098633
2017-01-03,37.753173828125
2017-01-04,37.711090087890625
2017-01-05,37.87944412231445
2017-01-06,37.92994689941406
2017-01-09,37.618492126464844
2017-01-10,37.18076705932617
2017-01-11,37.93836212158203
2017-01-12,37.786842346191406
2017-01-13,37.5427360534668
2017-01-17,37.79526901245117
2017-01-18,37.904701232910156
2017-01-19,37.534305572509766
2017-01-20,38.04779052734375
2017-01-23,37.761592864990234
2017-01-24,37.820518493652344
2017-01-25,37.955196380615234
2017-01-26,37.55115509033203
2017-01-27,37.206024169921875
2017-01-30,37.39964294433594
2017-01-31,37.27335739135742
2017-02-01,36.94508361816406
2017-02-02,37.04608917236328
2017-02-03,37.34070587158203
2017-02-06,37.04608917236328
2017-02-07,36.9787483215332
2017-02-08,37.43330383300781
2017-02-09,37.62690734863281
2017-02-10,37.871028900146484
2017-02-13,37.904701232910156
2017-02-14,37.871028900146484
2017-02-15,38.19088363647461
2017-02-16,36.36426544189453
2017-02-17,35.77503204345703
2017-02-21,37.85417938232422
2017-02-22,37.58482360839844
2017-02-23,37.786842346191406
2017-02-24,38.19931411743164
2017-02-27,36.84407424926758
2017-02-28,36.970333099365234
2017-03-01,37.07133865356445
2017-03-02,36.85248565673828
2017-03-03,36.81039810180664
2017-03-06,36.74305725097656
2017-03-07,36.3895149230957
2017-03-08,36.31375503540039
2017-03-09,36.86931610107422
2017-03-10,36.91140365600586
2017-03-13,37.214447021484375
2017-03-14,36.919830322265625
2017-03-15,37.500640869140625
2017-03-16,37.77842712402344
2017-03-17,37.669002532958984
2017-03-20,37.40804672241211
2017-03-21,37.121849060058594
2017-03-22,37.03768539428711
2017-03-23,37.05451202392578
2017-03-24,36.86931610107422
2017-03-27,36.64204025268555
2017-03-28,36.78514862060547
2017-03-29,36.98804473876953
2017-03-30,36.590694427490234
2017-03-31,36.421607971191406
2017-04-03,36.396236419677734
2017-04-04,36.74287414550781
2017-04-05,37.20786666870117
2017-04-06,37.29240798950195
2017-04-07,37.35157775878906
2017-04-10,37.53759002685547
2017-04-11,37.25013732910156
2017-04-12,37.52912902832031
2017-04-13,37.23322296142578
2017-04-17,37.317771911621094
2017-04-18,37.825042724609375
2017-04-19,37.72359085083008
2017-04-20,38.02793502807617
2017-04-21,37.99413299560547
2017-04-24,38.37457275390625
2017-04-25,38.47602462768555
2017-04-26,38.14630126953125
2017-04-27,38.044857025146484
2017-04-28,38.070220947265625
2017-05-01,37.25013732910156
2017-05-02,36.97958755493164
2017-05-03,38.070220947265625
2017-05-04,38.087120056152344
2017-05-05,37.9011344909668
2017-05-08,37.698211669921875
2017-05-09,37.453041076660156
2017-05-10,37.410770416259766
2017-05-11,37.75739669799805
2017-05-12,37.93494415283203
2017-05-15,38.72966384887695
2017-05-16,38.47602462768555
2017-05-17,37.926490783691406
2017-05-18,38.044857025146484
2017-05-19,38.66202926635742
2017-05-22,38.9832878112793
2017-05-23,38.93256378173828
2017-05-24,38.9832878112793
2017-05-25,39.338382720947266
2017-05-26,39.26228332519531
2017-05-30,39.19465255737305
2017-05-31,39.38910675048828
2017-06-01,39.693458557128906
2017-06-02,39.896366119384766
2017-06-05,39.73573303222656
2017-06-06,39.57510757446289
2017-06-07,39.53281021118164
2017-06-08,39.22001647949219
2017-06-09,38.569026947021484
2017-06-12,38.35765838623047
2017-06-13,38.585933685302734
2017-06-14,38.66202926635742
2017-06-15,38.788841247558594
2017-06-16,38.20549011230469
2017-06-19,38.45066452026367
2017-06-20,38.070220947265625
2017-06-21,38.02793502807617
2017-06-22,37.918033599853516
2017-06-23,37.96031188964844
2017-06-26,37.96031188964844
2017-06-27,37.17404556274414
2017-06-28,37.394813537597656
2017-06-29,36.61363220214844
2017-06-30,36.67306137084961
2017-07-03,36.68155288696289
2017-07-05,36.61363220214844
2017-07-06,36.562686920166016
2017-07-07,36.698543548583984
2017-07-10,36.554195404052734
2017-07-11,36.50325393676758
2017-07-12,36.71553421020508
2017-07-13,36.75798034667969
2017-07-14,37.03819274902344
2017-07-17,37.09762954711914
2017-07-18,37.1910285949707
2017-07-19,37.47972106933594
2017-07-20,37.199520111083984
2017-07-21,37.38632583618164
2017-07-24,37.1485710144043
2017-07-25,37.56464385986328
2017-07-26,37.547645568847656
2017-07-27,37.56464385986328
2017-07-28,37.30141067504883
2017-07-31,37.37782669067383
2017-08-01,37.03819274902344
2017-08-02,37.44575119018555
2017-08-03,36.85987091064453
2017-08-04,36.9193000793457
2017-08-07,37.352352142333984
2017-08-08,37.055171966552734
2017-08-09,36.91081619262695
2017-08-10,36.74100112915039
2017-08-11,37.012718200683594
2017-08-14,37.10612106323242
2017-08-15,37.241973876953125
2017-08-16,37.522178649902344
2017-08-17,36.85987091064453
2017-08-18,36.460792541503906
2017-08-21,36.60515213012695
2017-08-22,36.885337829589844
2017-08-23,36.59665298461914
2017-08-24,35.56073760986328
2017-08-25,35.22108840942383
2017-08-28,35.06825637817383
2017-08-29,35.56922912597656
2017-08-30,35.34845733642578
2017-08-31,34.52481460571289
2017-09-01,34.71162414550781
2017-09-05,34.58426284790039
2017-09-06,34.465389251708984
2017-09-07,34.77954864501953
2017-09-08,34.499351501464844
2017-09-11,34.974849700927734
2017-09-12,34.796531677246094
2017-09-13,34.915409088134766
2017-09-14,34.541805267333984
2017-09-15,34.69464111328125
2017-09-18,34.56727600097656
2017-09-19,34.45690155029297
2017-09-20,34.31254196166992
2017-09-21,34.12574005126953
2017-09-22,34.006858825683594
2017-09-25,34.388954162597656
2017-09-26,34.499351501464844
2017-09-27,34.44839859008789
2017-09-28,34.593528747558594
2017-09-29,34.71306228637695
2017-10-02,35.08870315551758
2017-10-03,34.952110290527344
2017-10-04,35.02040481567383
2017-10-05,35.08870315551758
2017-10-06,35.114322662353516
2017-10-09,34.84111404418945
2017-10-10,35.38752365112305
2017-10-11,35.60948944091797
2017-10-12,35.69485855102539
2017-10-13,35.583885192871094
2017-10-16,35.47288131713867
2017-10-17,35.114322662353516
2017-10-18,34.84111404418945
2017-10-19,34.772830963134766
2017-10-20,35.02040481567383
2017-10-23,35.03748321533203
2017-10-24,35.08015823364258
2017-10-25,35.07164001464844
2017-10-26,34.92649841308594
2017-10-27,34.73012924194336
2017-10-30,33.55196762084961
2017-10-31,35.370445251464844
2017-11-01,35.233829498291016
2017-11-02,35.13992691040039
2017-11-03,34.97772216796875
2017-11-06,34.50815963745117
2017-11-07,35.182621002197266
2017-11-08,35.51557922363281
2017-11-09,35.30214309692383
2017-11-10,35.81438446044922
2017-11-13,35.89976119995117
2017-11-14,36.30955505371094
2017-11-15,35.81438446044922
2017-11-16,36.019283294677734
2017-11-17,36.11320114135742
2017-11-20,35.95098876953125
2017-11-21,36.13026428222656
2017-11-22,36.13880920410156
2017-11-24,35.98512649536133
2017-11-27,36.25833511352539
2017-11-28,36.37784957885742
2017-11-29,36.65959167480469
2017-11-30,36.65959167480469
2017-12-01,36.64250183105469
2017-12-04,36.804718017578125
2017-12-05,36.7022819519043
2017-12-06,36.99253845214844
2017-12-07,36.4376106262207
2017-12-08,36.41200637817383
2017-12-11,36.599822998046875
2017-12-12,36.608367919921875
2017-12-13,36.65959167480469
2017-12-14,36.51445007324219
2017-12-15,37.03523254394531
2017-12-18,36.804718017578125
2017-12-19,36.92424011230469
2017-12-20,36.66811752319336
2017-12-21,36.796180725097656
2017-12-22,37.01816177368164
2017-12-26,37.06938171386719
2017-12-27,36.92424011230469
2017-12-28,36.949989318847656
2017-12-29,36.72688674926758
2018-01-02,36.3922233581543
2018-01-03,36.53810501098633
2018-01-04,36.6239128112793
2018-01-05,37.095863342285156
2018-01-08,36.90708541870117
2018-01-09,36.88992691040039
2018-01-10,36.58100128173828
2018-01-11,36.47802734375
2018-01-12,36.44370651245117
2018-01-16,36.88992691040039
2018-01-17,37.636470794677734
2018-01-18,37.48202133178711
2018-01-19,37.876747131347656
2018-01-22,37.99687194824219
2018-01-23,38.1856689453125
2018-01-24,38.26289367675781
2018-01-25,38.159915924072266
2018-01-26,38.11701202392578
2018-01-29,38.21998977661133
2018-01-30,38.04835891723633
2018-01-31,38.09984588623047
2018-02-01,39.36125946044922
2018-02-02,39.043766021728516
2018-02-05,37.705116271972656
2018-02-06,38.22856140136719
2018-02-07,37.79951477050781
2018-02-08,36.6239128112793
2018-02-09,36.16053771972656
2018-02-12,36.49520492553711
2018-02-13,36.72688674926758
2018-02-14,36.86417007446289
2018-02-15,37.825252532958984
2018-02-16,37.876747131347656
2018-02-20,37.55066680908203
2018-02-21,37.4305305480957
2018-02-22,37.336143493652344
2018-02-23,37.542076110839844
2018-02-26,38.41735076904297
2018-02-27,37.76519012451172
2018-02-28,37.67080307006836
2018-03-01,37.4305305480957
2018-03-02,38.11701202392578
2018-03-05,38.66619873046875
2018-03-06,39.10383224487305
2018-03-07,37.396202087402344
2018-03-08,37.75660705566406
2018-03-09,37.988304138183594
2018-03-12,38.09127426147461
2018-03-13,37.790924072265625
2018-03-14,37.65364074707031
2018-03-15,37.23316192626953
2018-03-16,37.06155014038086
2018-03-19,36.34072494506836
2018-03-20,36.34072494506836
2018-03-21,36.06613540649414
2018-03-22,35.22520446777344
2018-03-23,34.761817932128906
2018-03-26,35.46546936035156
2018-03-27,35.105064392089844
2018-03-28,35.0187873840332
2018-03-29,36.002315521240234
2018-04-02,35.122318267822266
2018-04-03,35.52780532836914
2018-04-04,36.295650482177734
2018-04-05,36.407814025878906
2018-04-06,35.78664016723633
2018-04-09,35.95918273925781
2018-04-10,36.01094055175781
2018-04-11,36.088592529296875
2018-04-12,36.26113510131836
2018-04-13,36.312904357910156
2018-04-16,36.433685302734375
2018-04-17,36.157615661621094
2018-04-18,36.22663497924805
2018-04-19,35.381141662597656
2018-04-20,34.60468292236328
2018-04-23,34.81172180175781
2018-04-24,34.31134796142578
2018-04-25,34.233699798583984
2018-04-26,34.31134796142578
2018-04-27,34.44938278198242
2018-04-30,34.078399658203125
2018-05-01,33.638404846191406
2018-05-02,32.68937683105469
2018-05-03,32.413299560546875
2018-05-04,33.56074905395508
2018-05-07,33.37957000732422
2018-05-08,33.284671783447266
2018-05-09,33.44858932495117
2018-05-10,33.73329162597656
2018-05-11,33.845455169677734
2018-05-14,33.83683395385742
2018-05-15,34.00074768066406
2018-05-16,34.09564971923828
2018-05-17,34.09564971923828
2018-05-18,34.20781326293945
2018-05-21,33.94036102294922
2018-05-22,34.018009185791016
2018-05-23,34.03526306152344
2018-05-24,34.130165100097656
2018-05-25,34.147422790527344
2018-05-29,33.931739807128906
2018-05-30,34.233699798583984
2018-05-31,33.879966735839844
2018-06-01,34.130165100097656
2018-06-04,34.31996154785156
2018-06-05,33.871337890625
2018-06-06,34.069766998291016
2018-06-07,33.92310333251953
2018-06-08,34.31996154785156
2018-06-11,34.70820236206055
2018-06-12,34.88075256347656
2018-06-13,34.630550384521484
2018-06-14,34.854862213134766
2018-06-15,35.217227935791016
2018-06-18,34.665061950683594
2018-06-19,34.80310821533203
2018-06-20,35.16545867919922
2018-06-21,35.148197174072266
2018-06-22,35.63133239746094
2018-06-25,35.76074981689453
2018-06-26,35.52780532836914
2018-06-27,35.363887786865234
2018-06-28,35.47664260864258
2018-06-29,35.563392639160156
2018-07-02,35.44194793701172
2018-07-03,35.398582458496094
2018-07-05,36.30936050415039
2018-07-06,36.734371185302734
2018-07-09,36.57823944091797
2018-07-10,36.50017547607422
2018-07-11,36.647647857666016
2018-07-12,36.82111740112305
2018-07-13,37.150726318359375
2018-07-16,36.699684143066406
2018-07-17,37.150726318359375
2018-07-18,36.54355239868164
2018-07-19,36.638973236083984
2018-07-20,36.82111740112305
2018-07-23,36.153221130371094
2018-07-24,36.01443099975586
2018-07-25,35.997093200683594
2018-07-26,37.53239059448242
2018-07-27,37.211456298828125
2018-07-30,37.29819107055664
2018-07-31,37.62779998779297
2018-08-01,37.150726318359375
2018-08-02,37.43697738647461
2018-08-03,37.9574089050293
2018-08-06,37.53239059448242
2018-08-07,37.24613571166992
2018-08-08,36.769073486328125
2018-08-09,36.569576263427734
2018-08-10,36.378746032714844
2018-08-13,36.34404754638672
2018-08-14,36.318016052246094
2018-08-15,36.2659797668457
2018-08-16,36.526206970214844
2018-08-17,37.0466423034668
2018-08-20,37.14204788208008
2018-08-21,36.91653060913086
2018-08-22,36.65631103515625
2018-08-23,36.50885009765625
2018-08-24,36.769073486328125
2018-08-27,36.85581970214844
2018-08-28,36.647647857666016
2018-08-29,36.899192810058594
2018-08-30,36.81243896484375
2018-08-31,37.05531692504883
2018-09-04,36.96858215332031
2018-09-05,37.72320556640625
2018-09-06,37.72320556640625
2018-09-07,36.881839752197266
2018-09-10,37.211456298828125
2018-09-11,37.176753997802734
2018-09-12,37.601783752441406
2018-09-13,38.05282211303711
2018-09-14,37.992103576660156
2018-09-17,37.91404342651367
2018-09-18,37.70587158203125
2018-09-19,37.67985153198242
2018-09-20,38.05282211303711
2018-09-21,38.11354446411133
2018-09-24,37.68851852416992
2018-09-25,37.52371597290039
2018-09-26,37.50636672973633
2018-09-27,37.584896087646484
2018-09-28,37.48891830444336
2018-10-01,37.37546920776367
2018-10-02,37.72452926635742
2018-10-03,37.33184051513672
2018-10-04,36.97404479980469
2018-10-05,37.01768112182617
2018-10-08,37.454002380371094
2018-10-09,37.31438446044922
2018-10-10,36.88679122924805
2018-10-11,35.9443244934082
2018-10-12,35.88324737548828
2018-10-15,35.81343078613281
2018-10-16,36.02286148071289
2018-10-17,35.91813659667969
2018-10-18,35.81343078613281
2018-10-19,36.47663879394531
2018-10-22,36.1624870300293
2018-10-23,36.005409240722656
2018-10-24,36.05777359008789
2018-10-25,35.77851486206055
2018-10-26,35.00187301635742
2018-10-29,35.00187301635742
2018-10-30,36.75588607788086
2018-10-31,36.63372039794922
2018-11-01,36.97404479980469
2018-11-02,36.63372039794922
2018-11-05,37.270755767822266
2018-11-06,37.9165153503418
2018-11-07,38.099769592285156
2018-11-08,38.344112396240234
2018-11-09,38.65824890136719
2018-11-12,38.78915023803711
2018-11-13,38.466285705566406
2018-11-14,38.18702697753906
2018-11-15,38.344112396240234
2018-11-16,38.632083892822266
2018-11-19,38.77170181274414
2018-11-20,38.125938415527344
2018-11-21,37.94268035888672
2018-11-23,38.21321105957031
2018-11-26,38.35282516479492
2018-11-27,38.86769485473633
2018-11-28,38.762969970703125
2018-11-29,38.85896301269531
2018-11-30,39.25165557861328
2018-12-03,39.295291900634766
2018-12-04,38.80660629272461
2018-12-06,38.614627838134766
2018-12-07,38.2219352722168
2018-12-10,38.33538055419922
2018-12-11,38.5797233581543
2018-12-12,38.45755386352539
2018-12-13,38.70188522338867
2018-12-14,38.003780364990234
2018-12-17,37.35801315307617
2018-12-18,36.773345947265625
2018-12-19,36.13631057739258
2018-12-20,35.91813659667969
2018-12-21,35.499271392822266
2018-12-24,34.452110290527344
2018-12-26,34.9058837890625
2018-12-27,35.106590270996094
2018-12-28,35.03631591796875
2018-12-31,35.15928268432617
2019-01-02,35.03631591796875
2019-01-03,34.904571533203125
2019-01-04,35.8707275390625
2019-01-07,36.11665344238281
2019-01-08,36.95985412597656
2019-01-09,36.82809829711914
2019-01-10,37.1882209777832
2019-01-11,37.091590881347656
2019-01-14,37.31117248535156
2019-01-15,37.71520233154297
2019-01-16,37.478057861328125
2019-01-17,37.803035736083984
2019-01-18,38.08409881591797
2019-01-22,37.88208770751953
2019-01-23,38.215850830078125
2019-01-24,37.79425811767578
2019-01-25,37.521968841552734
2019-01-28,37.87330627441406
2019-01-29,38.14558410644531
2019-01-30,38.4793586730957
2019-01-31,40.63124465942383
2019-02-01,40.025203704833984
2019-02-04,40.49949264526367
2019-02-05,40.385311126708984
2019-02-06,40.578529357910156
2019-02-07,40.842037200927734
2019-02-08,41.19337844848633
2019-02-11,41.676448822021484
2019-02-12,41.7642707824707
2019-02-13,41.816978454589844
2019-02-14,41.562259674072266
2019-02-15,42.300048828125
2019-02-19,42.247352600097656
2019-02-20,42.15073776245117
2019-02-21,42.51964569091797
2019-02-22,41.91359329223633
2019-02-25,41.46564865112305
2019-02-26,41.658878326416016
2019-02-27,41.395381927490234
2019-02-28,41.42173385620117
2019-03-01,41.48321533203125
2019-03-04,41.272422790527344
2019-03-05,41.21971130371094
2019-03-06,41.254852294921875
