,DOW
2019-10-22,35.577880859375
2019-10-23,35.88943862915039
2019-10-24,37.59158706665039
2019-10-25,38.35906600952149
2019-10-28,38.913787841796875
2019-10-29,39.126556396484375
2019-10-30,38.77700424194336
2019-10-31,38.36667251586914
2019-11-01,39.74966812133789
2019-11-04,41.163047790527344
2019-11-05,41.185848236083984
2019-11-06,41.24662780761719
2019-11-07,42.40166473388672
2019-11-08,42.54604721069336
2019-11-11,42.40926742553711
2019-11-12,41.91534423828125
2019-11-13,40.77550506591797
2019-11-14,40.995872497558594
2019-11-15,41.68737030029297
2019-11-18,41.27703094482422
2019-11-19,40.570343017578125
2019-11-20,40.02322006225586
2019-11-21,40.94268035888672
2019-11-22,41.185848236083984
2019-11-25,41.94573593139648
2019-11-26,42.074913024902344
2019-11-27,41.77476119995117
2019-11-29,41.074405670166016
2019-12-02,40.91279602050781
2019-12-03,39.88151168823242
2019-12-04,40.23552703857422
2019-12-05,40.02003479003906
2019-12-06,40.95896911621094
2019-12-09,40.99744415283203
2019-12-10,40.88970184326172
2019-12-11,40.86662292480469
2019-12-12,41.90560531616211
2019-12-13,41.005149841308594
2019-12-16,41.69010543823242
2019-12-17,42.06722259521485
2019-12-18,41.751678466796875
2019-12-19,41.959468841552734
2019-12-20,42.02873992919922
2019-12-23,42.27500915527344
2019-12-24,42.251922607421875
2019-12-26,42.498199462890625
2019-12-27,42.19804763793945
2019-12-30,41.820945739746094
2019-12-31,42.12109375
2020-01-02,41.36686706542969
2020-01-03,40.34326934814453
2020-01-06,40.18165588378906
2020-01-07,40.16626739501953
2020-01-08,40.58185958862305
2020-01-09,40.16626739501953
2020-01-10,39.63522720336914
2020-01-13,40.289398193359375
2020-01-14,40.204742431640625
2020-01-15,40.227840423583984
2020-01-16,40.38944625854492
2020-01-17,41.05131912231445
2020-01-21,40.481807708740234
2020-01-22,39.15037155151367
2020-01-23,38.673213958740234
2020-01-24,37.31868362426758
2020-01-27,36.31048583984375
2020-01-28,36.29509353637695
2020-01-29,38.226829528808594
2020-01-30,37.30329513549805
2020-01-31,35.45621871948242
2020-02-03,35.971858978271484
2020-02-04,36.98005676269531
2020-02-05,38.180660247802734
2020-02-06,37.865116119384766
2020-02-07,36.96466827392578
2020-02-10,37.087799072265625
2020-02-11,37.549560546875
2020-02-12,38.003639221191406
2020-02-13,37.17245864868164
2020-02-14,37.42643356323242
2020-02-18,36.74148178100586
2020-02-19,36.60294723510742
2020-02-20,37.526485443115234
2020-02-21,37.17245864868164
2020-02-24,35.58705139160156
2020-02-25,33.82463073730469
2020-02-26,33.13197326660156
2020-02-27,30.941429138183594
2020-02-28,31.61423683166504
2020-03-02,32.40440368652344
2020-03-03,31.731586456298828
2020-03-04,32.78775405883789
2020-03-05,31.371713638305664
2020-03-06,30.4876651763916
2020-03-09,23.88475227355957
2020-03-10,24.56538200378418
2020-03-11,21.897613525390625
2020-03-12,18.517919540405273
2020-03-13,20.09823989868164
2020-03-16,17.211416244506836
2020-03-17,20.81016540527344
2020-03-18,20.68498992919922
2020-03-19,21.999317169189453
2020-03-20,21.46732711791992
2020-03-23,20.794519424438477
2020-03-24,22.273134231567383
2020-03-25,23.76739501953125
2020-03-26,23.219764709472656
2020-03-27,22.34354019165039
2020-03-30,22.413959503173828
2020-03-31,22.875534057617188
2020-04-01,21.154394149780273
2020-04-02,21.928905487060547
2020-04-03,21.8819637298584
2020-04-06,23.892574310302734
2020-04-07,25.292957305908203
2020-04-08,27.217500686645508
2020-04-09,28.60224151611328
2020-04-13,27.561731338500977
2020-04-14,27.67125701904297
2020-04-15,25.214723587036133
2020-04-16,24.74532127380371
2020-04-17,26.14570426940918
2020-04-20,24.66708755493164
2020-04-21,24.158567428588867
2020-04-22,24.909608840942383
2020-04-23,25.4728946685791
2020-04-24,25.910999298095703
2020-04-27,26.94368553161621
2020-04-28,28.06242561340332
2020-04-29,29.314172744750977
2020-04-30,28.70393943786621
2020-05-01,26.544696807861328
2020-05-04,25.864063262939453
2020-05-05,26.106590270996097
2020-05-06,25.003490447998047
2020-05-07,25.699771881103516
2020-05-08,26.857627868652344
2020-05-11,26.5212345123291
2020-05-12,26.435163497924805
2020-05-13,25.30860137939453
2020-05-14,26.21611785888672
2020-05-15,26.255229949951172
