,HPE
2019-07-02,12.672873497009276
2019-07-03,12.849349975585938
2019-07-05,12.748507499694824
2019-07-08,12.630851745605469
2019-07-09,12.496395111083984
2019-07-10,12.412357330322266
2019-07-11,12.269492149353027
2019-07-12,12.53000831604004
2019-07-15,12.572028160095217
2019-07-16,12.445971488952637
2019-07-17,12.34512710571289
2019-07-18,12.395549774169922
2019-07-19,12.471181869506836
2019-07-22,12.017378807067873
2019-07-23,12.277897834777832
2019-07-24,12.387145042419434
2019-07-25,12.193860054016112
2019-07-26,12.294703483581545
2019-07-29,12.319912910461426
2019-07-30,12.277897834777832
2019-07-31,12.076205253601074
2019-08-01,11.882919311523438
2019-08-02,11.151789665222168
2019-08-05,10.840853691101074
2019-08-06,10.983717918395996
2019-08-07,10.97531509399414
2019-08-08,11.387097358703612
2019-08-09,11.252639770507812
2019-08-12,10.99211883544922
2019-08-13,11.26103973388672
2019-08-14,10.807235717773438
2019-08-15,10.655970573425291
2019-08-16,10.75681495666504
2019-08-19,11.01733112335205
2019-08-20,10.874466896057127
2019-08-21,10.983717918395996
2019-08-22,11.134986877441406
2019-08-23,10.714797019958496
2019-08-26,10.874466896057127
2019-08-27,10.86606502532959
2019-08-28,11.235830307006836
2019-08-29,11.496344566345217
2019-08-30,11.613999366760254
2019-09-03,11.336675643920898
2019-09-04,11.555171966552734
2019-09-05,12.101415634155272
2019-09-06,12.244281768798828
2019-09-09,12.56362533569336
2019-09-10,12.77785873413086
2019-09-11,13.014955520629885
2019-09-12,13.006488800048828
2019-09-13,12.972617149353027
2019-09-16,12.803261756896973
2019-09-17,12.693181991577148
2019-09-18,12.481486320495604
2019-09-19,12.57463264465332
2019-09-20,12.218984603881836
2019-09-23,12.193580627441406
2019-09-24,12.066566467285156
2019-09-25,12.35446834564209
2019-09-26,12.38834285736084
2019-09-27,12.70164966583252
2019-09-30,12.845600128173828
2019-10-01,12.405275344848633
2019-10-02,12.227453231811523
2019-10-03,12.278260231018066
2019-10-04,12.193580627441406
2019-10-07,12.151243209838867
2019-10-08,11.72785472869873
2019-10-09,11.914146423339844
2019-10-10,11.948018074035645
2019-10-11,12.151243209838867
2019-10-14,12.659309387207031
2019-10-15,12.820196151733398
2019-10-16,12.77785873413086
2019-10-17,12.879472732543944
2019-10-18,12.998021125793455
2019-10-21,13.52302360534668
2019-10-22,13.506086349487305
2019-10-23,13.565361976623535
2019-10-24,13.455279350280762
2019-10-25,13.68390941619873
2019-10-28,13.912537574768066
2019-10-29,13.93794059753418
2019-10-30,13.810928344726562
2019-10-31,13.895605087280272
2019-11-01,13.971813201904297
2019-11-04,14.098828315734863
2019-11-05,14.251251220703123
2019-11-06,14.344395637512209
2019-11-07,14.547622680664062
2019-11-08,14.759315490722656
2019-11-11,14.784716606140137
2019-11-12,14.683104515075684
2019-11-13,14.589959144592283
2019-11-14,14.420608520507812
2019-11-15,14.589959144592283
2019-11-18,14.632299423217772
2019-11-19,14.767782211303713
2019-11-20,14.496813774108888
2019-11-21,14.462945938110352
2019-11-22,14.496813774108888
2019-11-25,14.776253700256348
2019-11-26,13.52302360534668
2019-11-27,13.497617721557615
2019-11-29,13.404475212097168
2019-12-02,13.34519863128662
2019-12-03,13.218182563781738
2019-12-04,13.32826042175293
2019-12-05,13.489150047302246
2019-12-06,13.47221565246582
2019-12-09,13.455279350280762
2019-12-10,13.515003204345703
2019-12-11,13.54060173034668
2019-12-12,13.992809295654297
2019-12-13,13.677117347717283
2019-12-16,13.71977710723877
2019-12-17,13.515003204345703
2019-12-18,13.574728965759276
2019-12-19,13.429681777954102
2019-12-20,13.293166160583496
2019-12-23,13.515003204345703
2019-12-24,13.58326244354248
2019-12-26,13.617392539978027
2019-12-27,13.566198348999023
2019-12-30,13.463809967041016
2019-12-31,13.53206729888916
2020-01-02,13.7965669631958
2020-01-03,13.455279350280762
2020-01-06,13.412616729736328
2020-01-07,13.344359397888184
2020-01-08,13.446746826171877
2020-01-09,13.369954109191896
2020-01-10,13.199312210083008
2020-01-13,13.267569541931152
2020-01-14,13.259038925170898
2020-01-15,13.216378211975098
2020-01-16,13.455279350280762
2020-01-17,12.883623123168944
2020-01-21,12.71297836303711
2020-01-22,12.823896408081056
2020-01-23,12.934815406799316
2020-01-24,12.59352684020996
2020-01-27,12.388755798339844
2020-01-28,12.474078178405762
2020-01-29,12.303431510925291
2020-01-30,12.303431510925291
2020-01-31,11.885354042053224
2020-02-03,12.064529418945312
2020-02-04,12.303431510925291
2020-02-05,12.704445838928224
2020-02-06,12.73004150390625
2020-02-07,12.576462745666504
2020-02-10,12.60206127166748
2020-02-11,12.687379837036133
2020-02-12,12.823896408081056
2020-02-13,12.54233455657959
2020-02-14,12.320496559143066
2020-02-18,12.269304275512695
2020-02-19,12.34609317779541
2020-02-20,12.34609317779541
2020-02-21,12.098661422729492
2020-02-24,11.69764518737793
2020-02-25,11.373422622680664
2020-02-26,11.125988006591797
2020-02-27,10.733506202697754
2020-02-28,10.912683486938477
2020-03-02,10.998004913330078
2020-03-03,10.742039680480955
2020-03-04,10.460476875305176
2020-03-05,10.059462547302246
2020-03-06,10.230108261108398
2020-03-09,9.504874229431152
2020-03-10,9.936127662658691
2020-03-11,9.116738319396973
2020-03-12,7.866101264953613
2020-03-13,8.50435733795166
2020-03-16,7.201966285705566
2020-03-17,7.132966041564941
2020-03-18,7.357219219207764
2020-03-19,7.857475757598877
2020-03-20,7.443469524383545
2020-03-23,6.7534613609313965
2020-03-24,7.710847854614258
2020-03-25,8.098978042602539
2020-03-26,9.082239151000977
2020-03-27,8.469856262207031
2020-03-30,8.668234825134277
2020-03-31,8.374979972839355
2020-04-01,8.262855529785156
2020-04-02,8.090353965759277
2020-04-03,8.021352767944336
2020-04-06,8.478483200073242
2020-04-07,8.331855773925781
2020-04-08,8.823487281799316
2020-04-09,9.082239151000977
2020-04-13,8.935614585876465
2020-04-14,8.935614585876465
2020-04-15,8.21110725402832
2020-04-16,8.038602828979492
2020-04-17,8.374979972839355
2020-04-20,8.073101997375488
2020-04-21,7.805724620819092
2020-04-22,7.788474082946777
2020-04-23,7.995477676391602
2020-04-24,8.21972942352295
2020-04-27,8.331855773925781
2020-04-28,8.452606201171875
2020-04-29,8.892487525939941
2020-04-30,8.676859855651855
2020-05-01,8.176604270935059
2020-05-04,8.090353965759277
2020-05-05,8.116228103637695
2020-05-06,8.064478874206543
2020-05-07,8.262855529785156
2020-05-08,8.840737342834473
2020-05-11,8.392230987548828
2020-05-12,8.176604270935059
2020-05-13,7.831598281860352
2020-05-14,7.90922737121582
2020-05-15,7.857475757598877
2020-05-18,8.616483688354492
2020-05-19,8.6596097946167
2020-05-20,8.866612434387207
2020-05-21,8.935614585876465
2020-05-22,7.90922737121582
2020-05-26,8.124852180480957
2020-05-27,8.418107986450195
2020-05-28,8.271479606628418
2020-05-29,8.374979972839355
2020-06-01,8.418107986450195
2020-06-02,8.58198356628418
2020-06-03,8.918363571166992
2020-06-04,9.03911590576172
2020-06-05,9.58249855041504
2020-06-08,9.996501922607422
2020-06-09,9.604312896728516
2020-06-10,9.325419425964355
2020-06-11,8.497461318969727
2020-06-12,8.846076965332031
2020-06-15,8.898367881774902
2020-06-16,9.072675704956056
2020-06-17,8.75020694732666
2020-06-18,8.837360382080078
2020-06-19,8.558467864990234
2020-06-22,8.462599754333496
2020-06-23,8.427738189697266
2020-06-24,8.079126358032227
2020-06-25,8.253434181213379
2020-06-26,8.27957820892334
2020-06-29,8.349302291870117
2020-06-30,8.48003101348877
2020-07-01,8.209855079650879
2020-07-02,8.201140403747559
2020-07-06,8.358016014099121
2020-07-07,7.904818058013916
2020-07-08,8.026832580566406
2020-07-09,7.826381206512451
2020-07-10,8.07041072845459
2020-07-13,8.227287292480469
2020-07-14,8.28829574584961
2020-07-15,8.401594161987305
2020-07-16,8.47131633758545
2020-07-17,8.427738189697266
2020-07-20,8.32315444946289
2020-07-21,8.419024467468262
2020-07-22,8.497461318969727
2020-07-23,8.558467864990234
2020-07-24,8.384163856506348
2020-07-27,8.497461318969727
2020-07-28,8.2621488571167
2020-07-29,8.462599754333496
2020-07-30,8.384163856506348
2020-07-31,8.602046012878418
2020-08-03,8.619477272033691
2020-08-04,8.680484771728516
2020-08-05,8.680484771728516
2020-08-06,8.811213493347168
2020-08-07,8.79378604888916
2020-08-10,8.898367881774902
2020-08-11,8.854791641235352
2020-08-12,8.837360382080078
2020-08-13,8.375447273254395
2020-08-14,8.427738189697266
2020-08-17,8.244719505310059
2020-08-18,8.236002922058105
2020-08-19,8.209855079650879
2020-08-20,8.07041072845459
2020-08-21,8.13141918182373
2020-08-24,8.384163856506348
2020-08-25,8.13141918182373
2020-08-26,8.427738189697266
2020-08-27,8.340584754943848
2020-08-28,8.567185401916504
2020-08-31,8.427738189697266
2020-09-01,8.253434181213379
2020-09-02,8.567185401916504
2020-09-03,8.297011375427246
2020-09-04,8.358016014099121
2020-09-08,8.322714805603027
2020-09-09,8.349189758300781
2020-09-10,8.137373924255371
2020-09-11,8.155023574829102
2020-09-14,8.269758224487305
2020-09-15,8.190327644348145
2020-09-16,8.358016014099121
2020-09-17,8.499229431152344
2020-09-18,8.384493827819824
2020-09-21,8.146198272705078
2020-09-22,8.216805458068848
2020-09-23,8.004983901977539
2020-09-24,8.057939529418945
2020-09-25,8.040287017822266
2020-09-28,8.366841316223145
2020-09-29,8.278585433959961
2020-09-30,8.269758224487305
2020-10-01,8.146198272705078
2020-10-02,8.313888549804688
2020-10-05,8.622790336608887
2020-10-06,8.437448501586914
2020-10-07,8.622790336608887
2020-10-08,8.816956520080566
2020-10-09,8.658093452453613
2020-10-12,8.76400375366211
2020-10-13,8.63161563873291
2020-10-14,8.613964080810547
2020-10-15,8.719873428344727
2020-10-16,8.366841316223145
2020-10-19,8.252107620239258
2020-10-20,8.243281364440918
2020-10-21,8.225630760192871
2020-10-22,8.349189758300781
2020-10-23,8.366841316223145
2020-10-26,7.996161937713623
2020-10-27,7.766690254211426
2020-10-28,7.387180805206299
2020-10-29,7.52839469909668
2020-10-30,7.625476837158203
2020-11-02,7.863771915435791
2020-11-03,8.225630760192871
2020-11-04,7.78433895111084
2020-11-05,8.190327644348145
2020-11-06,8.110895156860352
2020-11-09,8.587486267089844
2020-11-10,8.746352195739746
2020-11-11,8.781652450561523
2020-11-12,8.534533500671387
2020-11-13,8.94934368133545
2020-11-16,9.381808280944824
2020-11-17,9.249420166015623
2020-11-18,9.267074584960938
2020-11-19,9.258248329162598
2020-11-20,9.240594863891602
2020-11-23,9.7701416015625
2020-11-24,10.176127433776855
2020-11-25,9.92017936706543
2020-11-27,9.902528762817385
2020-11-30,9.74366569519043
2020-12-01,9.884878158569336
2020-12-02,10.167304039001465
2020-12-03,10.246733665466309
2020-12-04,10.891016006469728
2020-12-07,10.66154670715332
2020-12-08,10.786346435546877
2020-12-09,10.81308937072754
2020-12-10,10.804174423217772
2020-12-11,10.688289642333984
2020-12-14,10.58131504058838
2020-12-15,10.848747253417969
2020-12-16,10.83983325958252
2020-12-17,10.857661247253418
2020-12-18,10.804174423217772
2020-12-21,10.403030395507812
2020-12-22,10.349543571472168
2020-12-23,10.474347114562988
2020-12-24,10.483261108398438
2020-12-28,10.510003089904783
2020-12-29,10.403030395507812
2020-12-30,10.411946296691896
2020-12-31,10.563490867614746
2021-01-04,10.313885688781738
2021-01-05,10.501089096069336
2021-01-06,10.732861518859863
2021-01-07,10.67046070098877
2021-01-08,10.590232849121094
2021-01-11,10.67046070098877
2021-01-12,10.822003364562988
2021-01-13,10.848747253417969
2021-01-14,11.125091552734377
2021-01-15,11.17857551574707
2021-01-19,10.97354793548584
2021-01-20,11.000290870666504
2021-01-21,10.92897605895996
2021-01-22,10.822003364562988
2021-01-25,10.964632987976074
2021-01-26,10.893319129943848
2021-01-27,11.65103530883789
2021-01-28,11.196407318115234
2021-01-29,11.000290870666504
2021-02-01,11.035947799682615
2021-02-02,11.009204864501951
2021-02-03,11.339035987854004
2021-02-04,11.552979469299316
2021-02-05,11.713438987731934
2021-02-08,12.034353256225586
2021-02-09,12.123496055603027
2021-02-10,12.444413185119627
2021-02-11,12.649443626403809
2021-02-12,12.818817138671877
2021-02-16,12.747499465942385
2021-02-17,12.48007106781006
2021-02-18,12.426586151123049
2021-02-19,12.595958709716797
2021-02-22,12.899046897888184
2021-02-23,12.899046897888184
2021-02-24,13.228876113891602
2021-02-25,12.91687297821045
2021-02-26,12.979273796081545
2021-03-01,13.014932632446287
2021-03-02,12.925786018371582
2021-03-03,12.979273796081545
2021-03-04,12.515727996826172
2021-03-05,12.836642265319824
2021-03-08,13.202133178710938
2021-03-09,13.354913711547852
2021-03-10,13.615541458129885
2021-03-11,13.930092811584473
2021-03-12,14.20869255065918
2021-03-15,14.424384117126465
2021-03-16,14.145782470703123
2021-03-17,14.406412124633787
2021-03-18,14.001989364624023
2021-03-19,13.732373237609863
2021-03-22,13.786298751831056
2021-03-23,13.265042304992676
2021-03-24,13.265042304992676
2021-03-25,13.786298751831056
2021-03-26,14.38843822479248
2021-03-29,14.07388687133789
2021-03-30,14.18173122406006
2021-03-31,14.145782470703123
2021-04-01,14.109835624694824
2021-04-05,14.29856300354004
2021-04-06,14.307552337646484
2021-04-07,14.289576530456545
2021-04-08,14.145782470703123
2021-04-09,14.190720558166504
2021-04-12,14.217680931091309
2021-04-13,14.08287239074707
2021-04-14,14.18173122406006
2021-04-15,14.235657691955566
2021-04-16,14.334514617919922
2021-04-19,14.343502044677734
2021-04-20,14.154770851135254
2021-04-21,14.37046241760254
2021-04-22,14.379448890686035
2021-04-23,14.756912231445312
2021-04-26,14.586153984069824
2021-04-27,14.55919361114502
2021-04-28,14.51425838470459
2021-04-29,14.711974143981934
2021-04-30,14.397424697875977
2021-05-03,14.397424697875977
2021-05-04,14.262617111206056
2021-05-05,14.343502044677734
2021-05-06,14.711974143981934
2021-05-07,14.810832023620604
2021-05-10,14.7479248046875
2021-05-11,14.532231330871582
2021-05-12,14.091862678527832
2021-05-13,14.442359924316406
2021-05-14,14.613114356994627
2021-05-17,14.864757537841797
2021-05-18,14.676027297973633
2021-05-19,14.487295150756836
2021-05-20,14.478309631347656
2021-05-21,14.586153984069824
2021-05-24,14.70298671722412
2021-05-25,14.424384117126465
2021-05-26,14.595141410827637
2021-05-27,14.685013771057127
2021-05-28,14.343502044677734
2021-06-01,14.460334777832031
2021-06-02,14.442359924316406
2021-06-03,14.289576530456545
2021-06-04,14.577167510986328
2021-06-07,14.289576530456545
2021-06-08,14.379448890686035
2021-06-09,14.064897537231444
2021-06-10,14.04692554473877
2021-06-11,14.280592918395996
2021-06-14,14.127809524536133
2021-06-15,14.15497875213623
2021-06-16,14.091586112976074
2021-06-17,13.358026504516602
2021-06-18,13.08633804321289
2021-06-21,13.339910507202148
2021-06-22,13.231236457824709
2021-06-23,13.095392227172852
2021-06-24,13.240293502807615
2021-06-25,13.34896755218506
2021-06-28,13.15878677368164
2021-06-29,13.15878677368164
2021-06-30,13.20406723022461
2021-07-01,13.312743186950684
2021-07-02,13.321799278259276
2021-07-06,12.995773315429688
2021-07-07,13.077279090881348
2021-07-08,12.950491905212402
2021-07-09,13.20406723022461
2021-07-12,13.104450225830078
2021-07-13,12.46145248413086
2021-07-14,12.687858581542969
2021-07-15,12.74219799041748
2021-07-16,12.552014350891112
2021-07-19,12.379945755004885
2021-07-20,12.651636123657228
2021-07-21,12.88709831237793
2021-07-22,12.69691562652588
2021-07-23,12.769366264343262
2021-07-26,13.06822395324707
2021-07-27,12.986717224121094
2021-07-28,13.095392227172852
2021-07-29,13.176898956298828
2021-07-30,13.131617546081545
2021-08-02,13.12256145477295
2021-08-03,13.448589324951172
2021-08-04,13.276517868041992
2021-08-05,13.30368709564209
2021-08-06,13.46669864654541
2021-08-09,13.330856323242188
2021-08-10,13.421419143676758
2021-08-11,13.756500244140623
2021-08-12,13.774614334106444
2021-08-13,13.566319465637209
2021-08-16,13.584431648254396
2021-08-17,13.511982917785645
2021-08-18,13.321799278259276
2021-08-19,13.022943496704102
2021-08-20,13.20406723022461
2021-08-23,13.312743186950684
2021-08-24,13.439530372619627
2021-08-25,13.684051513671877
2021-08-26,13.693106651306152
2021-08-27,13.96479606628418
2021-08-30,13.865177154541016
2021-08-31,14.001021385192873
2021-09-01,13.892345428466797
2021-09-02,13.937628746032717
2021-09-03,14.019131660461426
2021-09-07,13.602544784545898
2021-09-08,13.16784381866455
2021-09-09,13.276517868041992
2021-09-10,13.066505432128906
2021-09-13,13.057374000549316
2021-09-14,12.55516529083252
2021-09-15,12.546035766601562
2021-09-16,12.47298812866211
2021-09-17,12.37254524230957
2021-09-20,12.126007080078123
2021-09-21,11.879471778869627
2021-09-22,12.016436576843262
2021-09-23,12.272104263305664
2021-09-24,12.244712829589844
2021-09-27,12.783443450927734
2021-09-28,12.947799682617188
2021-09-29,12.865622520446776
2021-09-30,13.011717796325684
2021-10-01,13.349567413330078
2021-10-04,13.55958080291748
2021-10-05,13.723938941955566
2021-10-06,13.431745529174805
2021-10-07,13.486532211303713
2021-10-08,13.541319847106934
2021-10-11,13.56871223449707
2021-10-12,13.422615051269531
2021-10-13,13.440876960754396
2021-10-14,13.742201805114746
2021-10-15,13.833511352539062
2021-10-18,13.796988487243652
2021-10-19,14.034395217895508
2021-10-20,14.143967628479004
2021-10-21,14.143967628479004
2021-10-22,14.025262832641602
2021-10-25,14.070918083190918
2021-10-26,13.58697509765625
2021-10-27,13.313043594360352
2021-10-28,13.477401733398438
2021-10-29,13.376959800720217
2021-11-01,13.660022735595703
2021-11-02,13.915691375732422
2021-11-03,13.952215194702148
2021-11-04,13.943084716796877
2021-11-05,14.116572380065918
2021-11-08,14.098311424255373
2021-11-09,14.180490493774414
2021-11-10,14.35398006439209
2021-11-11,14.554863929748535
2021-11-12,13.36782932281494
2021-11-15,13.422615051269531
2021-11-16,13.313043594360352
2021-11-17,13.285650253295898
2021-11-18,13.340435028076172
2021-11-19,13.139554023742676
2021-11-22,13.486532211303713
2021-11-23,13.523056983947754
2021-11-24,13.56871223449707
2021-11-26,13.176077842712402
2021-11-29,13.340435028076172
2021-11-30,13.103028297424316
2021-12-01,12.975194931030272
2021-12-02,13.68741512298584
2021-12-03,13.851774215698242
2021-12-06,13.806118965148926
2021-12-07,14.125702857971191
2021-12-08,14.226146697998049
2021-12-09,14.152531623840332
2021-12-10,13.996097564697266
2021-12-13,13.609617233276367
2021-12-14,13.407175064086914
2021-12-15,13.609617233276367
2021-12-16,13.75684928894043
2021-12-17,13.876471519470217
2021-12-20,13.66482925415039
2021-12-21,14.189335823059082
2021-12-22,14.30896282196045
2021-12-23,14.502202987670898
2021-12-27,14.649434089660645
2021-12-28,14.695442199707031
2021-12-29,14.78746223449707
2021-12-30,14.62182903289795
2021-12-31,14.511404991149902
2022-01-03,14.851873397827148
2022-01-04,15.48680591583252
2022-01-05,15.54201602935791
2022-01-06,15.615633010864258
2022-01-07,15.762864112854004
2022-01-10,15.64323902130127
2022-01-11,15.680049896240234
2022-01-12,15.78126621246338
2022-01-13,16.094135284423828
2022-01-14,16.158544540405273
2022-01-18,15.937699317932127
2022-01-19,15.403986930847168
2022-01-20,15.339577674865724
2022-01-21,14.851873397827148
2022-01-24,14.815067291259766
2022-01-25,14.62182903289795
2022-01-26,14.575818061828612
2022-01-27,14.548213005065918
2022-01-28,14.84267234802246
2022-01-31,15.026711463928224
2022-02-01,15.468405723571776
2022-02-02,15.670844078063965
2022-02-03,15.505210876464844
2022-02-04,15.49600887298584
2022-02-07,15.578827857971191
2022-02-08,15.73526096343994
2022-02-09,15.91929531097412
2022-02-10,15.965307235717772
2022-02-11,15.82728099822998
2022-02-14,15.523614883422852
2022-02-15,15.992910385131836
2022-02-16,16.23215675354004
2022-02-17,15.864083290100098
2022-02-18,15.94690227508545
2022-02-22,15.588031768798828
2022-02-23,15.293567657470703
2022-02-24,14.953095436096191
2022-02-25,14.741454124450684
2022-02-28,14.649434089660645
2022-03-01,14.180135726928713
2022-03-02,15.634034156799316
2022-03-03,15.413190841674805
2022-03-04,15.109529495239258
2022-03-07,14.511404991149902
2022-03-08,14.805866241455078
2022-03-09,15.063518524169922
2022-03-10,15.165487289428713
2022-03-11,15.34161376953125
2022-03-14,15.12840747833252
2022-03-15,15.323077201843262
2022-03-16,15.536282539367676
2022-03-17,15.499199867248535
2022-03-18,15.7958402633667
2022-03-21,15.805106163024902
2022-03-22,15.879265785217283
2022-03-23,15.730950355529783
2022-03-24,15.805106163024902
2022-03-25,16.259328842163086
2022-03-28,16.111013412475586
2022-03-29,16.277868270874023
2022-03-30,16.0183162689209
2022-03-31,15.4899320602417
2022-04-01,15.10059928894043
2022-04-04,15.12840747833252
2022-04-05,14.646374702453612
2022-04-06,14.433168411254885
2022-04-07,14.831771850585938
2022-04-08,14.924471855163574
2022-04-11,14.655647277832031
2022-04-12,14.284849166870115
2022-04-13,14.349739074707031
2022-04-14,14.257041931152344
2022-04-18,14.562946319580078
2022-04-19,14.933740615844728
2022-04-20,15.313806533813477
2022-04-21,15.12840747833252
2022-04-22,14.600024223327637
2022-04-25,14.451706886291504
2022-04-26,14.155075073242188
2022-04-27,14.257041931152344
2022-04-28,14.553677558898926
2022-04-29,14.284849166870115
2022-05-02,14.257041931152344
2022-05-03,14.359009742736816
2022-05-04,14.915201187133787
2022-05-05,14.785423278808594
2022-05-06,14.54440689086914
2022-05-09,14.683453559875488
2022-05-10,15.035707473754885
2022-05-11,14.442438125610352
2022-05-12,14.479517936706545
2022-05-13,14.785423278808594
2022-05-16,14.803962707519531
2022-05-17,15.527010917663574
2022-05-18,14.609296798706056
2022-05-19,13.941865921020508
2022-05-20,13.126117706298828
2022-05-23,13.450563430786133
2022-05-24,13.496912956237791
2022-05-25,13.821358680725098
2022-05-26,13.988215446472168
2022-05-27,14.637104988098145
2022-05-31,14.460979461669922
2022-06-01,14.627835273742676
2022-06-02,13.86770725250244
2022-06-03,13.978943824768066
2022-06-06,14.108724594116213
2022-06-07,14.219962120056152
2022-06-08,13.876976013183594
2022-06-09,13.608152389526367
2022-06-10,13.299722671508787
2022-06-13,12.80437183380127
2022-06-14,12.776333808898926
2022-06-15,13.15018367767334
2022-06-16,12.477253913879396
2022-06-17,12.542677879333496
2022-06-21,12.991297721862791
2022-06-22,12.832409858703612
2022-06-23,12.729602813720703
2022-06-24,13.140838623046877
2022-06-27,13.20626163482666
2022-06-28,12.851104736328123
2022-06-29,12.486600875854492
2022-06-30,12.39313793182373
2022-07-01,12.112749099731444
2022-07-05,11.991249084472656
2022-07-06,11.935171127319336
2022-07-07,12.18752098083496
2022-07-08,12.327713966369627
2022-07-11,12.206212043762209
2022-07-12,12.262290954589844
2022-07-13,12.15013313293457
2022-07-14,12.159481048583984
2022-07-15,12.402483940124512
2022-07-18,12.299674987792969
2022-07-19,12.879142761230469
2022-07-20,13.00064468383789
2022-07-21,13.140838623046877
2022-07-22,12.869796752929688
2022-07-25,12.97260570526123
2022-07-26,12.879142761230469
2022-07-27,13.075414657592772
2022-07-28,13.15952968597412
2022-07-29,13.309070587158203
2022-08-01,13.477303504943848
2022-08-02,13.243647575378418
2022-08-03,13.337111473083496
2022-08-04,13.35580062866211
2022-08-05,13.421223640441896
2022-08-08,13.458610534667969
2022-08-09,13.168874740600586
2022-08-10,13.561419486999512
2022-08-11,13.710959434509276
2022-08-12,13.832460403442385
2022-08-15,13.88853931427002
2022-08-16,13.97265338897705
2022-08-17,13.953960418701172
2022-08-18,14.17827320098877
2022-08-19,13.88853931427002
2022-08-22,13.467957496643066
2022-08-23,13.467957496643066
2022-08-24,13.421223640441896
2022-08-25,13.86050033569336
2022-08-26,12.860450744628906
2022-08-29,12.823063850402832
2022-08-30,12.757641792297363
2022-08-31,12.710911750793455
2022-09-01,12.495945930480955
2022-09-02,12.374444961547852
2022-09-06,12.290328979492188
2022-09-07,12.42117691040039
2022-09-08,12.486600875854492
2022-09-09,12.665789604187012
2022-09-12,12.977010726928713
2022-09-13,12.430014610290527
2022-09-14,12.28855037689209
2022-09-15,12.326273918151855
2022-09-16,12.316843032836914
2022-09-19,12.24139404296875
2022-09-20,12.03391456604004
2022-09-21,11.883018493652344
2022-09-22,11.694398880004885
2022-09-23,11.468055725097656
2022-09-26,11.326590538024902
2022-09-27,11.354886054992676
2022-09-28,11.581228256225586
2022-09-29,11.430331230163574
2022-09-30,11.298297882080078
2022-10-03,11.66610622406006
2022-10-04,12.118792533874512
2022-10-05,12.213102340698242
2022-10-06,12.17537784576416
2022-10-07,11.750984191894531
2022-10-10,11.600090026855469
2022-10-11,11.51521110534668
2022-10-12,11.647244453430176
2022-10-13,12.099929809570312
2022-10-14,11.873587608337402
2022-10-17,12.052776336669922
2022-10-18,12.137653350830078
2022-10-19,12.090497970581056
2022-10-20,12.081068992614746
2022-10-21,12.703513145446776
2022-10-24,12.88270092010498
2022-10-25,13.0618896484375
2022-10-26,13.184492111206056
2022-10-27,13.269371032714844
2022-10-28,13.571162223815918
2022-10-31,13.457990646362305
2022-11-01,13.542868614196776
2022-11-02,13.203354835510254
2022-11-03,13.014735221862791
2022-11-04,13.439128875732422
2022-11-07,13.608885765075684
2022-11-08,13.599454879760742
2022-11-09,13.344818115234377
2022-11-10,14.023847579956056
2022-11-11,14.419947624206545
2022-11-14,14.448240280151367
2022-11-15,14.627429008483888
2022-11-16,14.363362312316896
2022-11-17,14.655722618103027
2022-11-18,14.872634887695312
2022-11-21,14.665153503417969
2022-11-22,14.740601539611816
2022-11-23,14.90092658996582
2022-11-25,14.929221153259276
2022-11-28,14.665153503417969
2022-11-29,14.580273628234863
2022-11-30,15.825162887573242
2022-12-01,15.862884521484377
2022-12-02,15.74028491973877
2022-12-05,15.287595748901367
2022-12-06,15.34418487548828
2022-12-07,15.146132469177246
2022-12-08,15.363046646118164
2022-12-09,15.231012344360352
2022-12-12,15.429062843322754
2022-12-13,15.438562393188477
2022-12-14,15.391058921813965
2022-12-15,14.973030090332031
2022-12-16,14.859023094177246
2022-12-19,14.707011222839355
2022-12-20,14.878023147583008
2022-12-21,14.99203109741211
2022-12-22,14.925525665283203
2022-12-23,14.963529586791992
2022-12-27,15.08703899383545
2022-12-28,14.792518615722656
2022-12-29,15.125041961669922
2022-12-30,15.163043975830078
2023-01-03,15.258049011230469
2023-01-04,15.60007381439209
2023-01-05,15.628578186035156
2023-01-06,16.255617141723633
2023-01-09,16.113109588623047
2023-01-10,16.208118438720703
2023-01-11,16.06560516357422
2023-01-12,15.505066871643066
2023-01-13,15.628578186035156
2023-01-17,15.438562393188477
2023-01-18,15.27705192565918
2023-01-19,15.020533561706545
2023-01-20,15.15354347229004
2023-01-23,15.362558364868164
2023-01-24,15.362558364868164
2023-01-25,15.324554443359377
2023-01-26,15.410058975219728
2023-01-27,15.334054946899414
2023-01-30,15.21054744720459
2023-01-31,15.324554443359377
2023-02-01,15.305553436279297
2023-02-02,15.590572357177734
2023-02-03,15.514566421508787
2023-02-06,15.305553436279297
2023-02-07,15.419560432434082
2023-02-08,15.21054744720459
2023-02-09,15.429061889648438
2023-02-10,15.619074821472168
2023-02-13,15.828089714050291
2023-02-14,15.714082717895508
2023-02-15,15.74258518218994
2023-02-16,15.63807487487793
2023-02-17,15.543070793151855
2023-02-21,15.182044982910156
2023-02-22,14.963529586791992
2023-02-23,14.954028129577637
2023-02-24,14.821020126342772
2023-02-27,14.859023094177246
2023-02-28,14.830519676208496
2023-03-01,14.764016151428224
2023-03-02,14.72601318359375
2023-03-03,14.51699924468994
2023-03-06,14.3934907913208
2023-03-07,14.260480880737305
2023-03-08,14.345987319946287
2023-03-09,13.975461959838867
2023-03-10,13.614437103271484
2023-03-13,13.310417175292969
2023-03-14,13.43392562866211
