,WMT
2015-05-21,21.02649688720703
2015-05-22,20.957426071166992
2015-05-26,20.69221305847168
2015-05-27,20.772329330444336
2015-05-28,20.67563819885254
2015-05-29,20.51816749572754
2015-06-01,20.645246505737305
2015-06-02,20.589994430541992
2015-06-03,20.6894474029541
2015-06-04,20.485010147094727
2015-06-05,20.18388557434082
2015-06-08,20.0595645904541
2015-06-09,20.02088737487793
2015-06-10,20.147972106933594
2015-06-11,20.150733947753906
2015-06-12,20.009836196899414
2015-06-15,19.871702194213867
2015-06-16,19.98773956298828
2015-06-17,20.09272003173828
2015-06-18,20.161781311035156
2015-06-19,20.095483779907227
2015-06-22,20.109289169311523
2015-06-23,20.04850959777832
2015-06-24,19.99601936340332
2015-06-25,19.85236167907715
2015-06-26,19.924192428588867
2015-06-29,19.730810165405273
2015-06-30,19.595441818237305
2015-07-01,19.857892990112305
2015-07-02,19.85236167907715
2015-07-06,20.037464141845703
2015-07-07,20.385555267333984
2015-07-08,20.18388557434082
2015-07-09,20.106531143188477
2015-07-10,20.200464248657227
2015-07-13,20.410419464111328
2015-07-14,20.385555267333984
2015-07-15,20.346878051757812
2015-07-16,20.3966064453125
2015-07-17,20.275054931640625
2015-07-20,20.1949405670166
2015-07-21,20.095483779907227
2015-07-22,20.211505889892578
2015-07-23,20.031940460205078
2015-07-24,19.775009155273438
2015-07-27,19.719762802124023
2015-07-28,19.918672561645508
2015-07-29,19.9545841217041
2015-07-30,19.935245513916016
2015-07-31,19.885515213012695
2015-08-03,19.94076919555664
2015-08-04,19.960105895996094
2015-08-05,20.44687843322754
2015-08-06,20.246604919433594
2015-08-07,19.81825828552246
2015-08-10,19.882234573364258
2015-08-11,20.00739288330078
2015-08-12,20.188190460205078
2015-08-13,20.057466506958008
2015-08-14,20.1325626373291
2015-08-17,20.001834869384766
2015-08-18,19.325923919677734
2015-08-19,19.07280731201172
2015-08-20,19.03386688232422
2015-08-21,18.508159637451172
2015-08-24,17.78775405883789
2015-08-25,17.551321029663086
2015-08-26,18.032522201538086
2015-08-27,18.380210876464844
2015-08-28,18.063125610351562
2015-08-31,18.004709243774414
2015-09-01,17.75159454345703
2015-09-02,17.924043655395508
2015-09-03,18.040870666503906
2015-09-04,17.77105712890625
2015-09-08,18.463659286499023
2015-09-09,18.113182067871094
2015-09-10,17.835041046142578
2015-09-11,17.982460021972656
2015-09-14,17.879545211791992
2015-09-15,17.89067268371582
2015-09-16,17.993581771850586
2015-09-17,17.93239402770996
2015-09-18,17.618080139160156
2015-09-21,17.72377586364746
2015-09-22,17.687612533569336
2015-09-23,17.72377586364746
2015-09-24,17.754371643066406
2015-09-25,17.74047088623047
2015-09-28,17.707082748413086
2015-09-29,17.74047088623047
2015-09-30,18.03530502319336
2015-10-01,17.87676239013672
2015-10-02,18.074249267578125
2015-10-05,18.32180404663086
2015-10-06,18.268953323364258
2015-10-07,18.458091735839844
2015-10-08,18.60273551940918
2015-10-09,18.549882888793945
2015-10-12,18.616641998291016
2015-10-13,18.561010360717773
2015-10-14,16.697399139404297
2015-10-15,16.502689361572266
2015-10-16,16.38030433654785
2015-10-19,16.369182586669922
2015-10-20,16.341371536254883
2015-10-21,16.310768127441406
2015-10-22,16.38309097290039
2015-10-23,16.216196060180664
