,EQR
2014-06-12,36.51673889160156
2014-06-13,36.820796966552734
2014-06-16,36.55250549316406
2014-06-17,36.5584602355957
2014-06-18,36.8505973815918
2014-06-19,37.229270935058594
2014-06-20,37.31341552734375
2014-06-23,37.24129104614258
2014-06-24,37.43964385986328
2014-06-25,37.87239074707031
2014-06-26,37.84233856201172
2014-06-27,38.184940338134766
2014-06-30,37.86638259887695
2014-07-01,38.05271911621094
2014-07-02,38.136863708496094
2014-07-03,37.980594635009766
2014-07-07,37.980594635009766
2014-07-08,38.172916412353516
2014-07-09,38.221004486083984
2014-07-10,38.34722900390625
2014-07-11,38.58163833618164
2014-07-14,38.62973403930664
2014-07-15,38.84610366821289
2014-07-16,38.996360778808594
2014-07-17,38.767967224121094
2014-07-18,38.948280334472656
2014-07-21,38.88817596435547
2014-07-22,39.18268966674805
2014-07-23,39.260833740234375
2014-07-24,39.57337951660156
2014-07-25,38.972328186035156
2014-07-28,39.45918655395508
2014-07-29,39.30891036987305
2014-07-30,39.90395736694336
2014-07-31,38.858123779296875
2014-08-01,38.54556655883789
2014-08-04,39.13460922241211
2014-08-05,38.68381118774414
2014-08-06,38.77397537231445
2014-08-07,38.79201126098633
2014-08-08,39.08050537109375
2014-08-11,39.16465377807617
2014-08-12,39.008384704589844
2014-08-13,39.6214714050293
2014-08-14,39.53131103515625
2014-08-15,39.47721862792969
2014-08-18,40.144386291503906
2014-08-19,40.15638732910156
2014-08-20,40.32469940185547
2014-08-21,40.33070373535156
2014-08-22,39.9279899597168
2014-08-25,39.83183288574219
2014-08-26,39.80177307128906
2014-08-27,39.78374099731445
2014-08-28,39.78374099731445
2014-08-29,39.9520378112793
2014-09-02,39.849857330322266
2014-09-03,39.98810577392578
2014-09-04,39.90997314453125
2014-09-05,40.4268798828125
2014-09-08,40.661285400390625
2014-09-09,40.36077117919922
2014-09-10,38.828067779541016
2014-09-11,38.88216781616211
2014-09-12,37.650001525878906
2014-09-15,37.319435119628906
2014-09-16,37.571876525878906
2014-09-17,37.43964385986328
2014-09-18,37.203338623046875
2014-09-19,37.530521392822266
2014-09-22,37.609283447265625
2014-09-23,37.621421813964844
2014-09-24,36.87614059448242
2014-09-25,36.83978271484375
2014-09-26,37.203338623046875
2014-09-29,37.28815460205078
2014-09-30,37.31239318847656
2014-10-01,37.58506393432617
2014-10-02,37.70018005371094
2014-10-03,37.936492919921875
2014-10-06,38.19702911376953
2014-10-07,37.936492919921875
2014-10-08,38.51816940307617
2014-10-09,38.839317321777344
2014-10-10,39.45127487182617
2014-10-13,39.723941802978516
2014-10-14,40.42680740356445
2014-10-15,40.61463928222656
2014-10-16,40.16020202636719
2014-10-17,39.92995834350586
2014-10-20,40.71159362792969
2014-10-21,40.905479431152344
2014-10-22,40.905479431152344
2014-10-23,41.24481201171875
2014-10-24,41.04484176635742
2014-10-27,41.105430603027344
2014-10-28,40.87519073486328
2014-10-29,41.050907135009766
2014-10-30,41.184207916259766
2014-10-31,42.147605895996094
2014-11-03,42.60205078125
2014-11-04,42.35968780517578
2014-11-05,42.4505729675293
2014-11-06,42.10519027709961
2014-11-07,41.984012603759766
2014-11-10,42.69294357299805
2014-11-11,42.38998031616211
2014-11-12,41.996131896972656
2014-11-13,42.40210723876953
2014-11-14,41.96583557128906
2014-11-17,42.232452392578125
2014-11-18,42.523284912109375
2014-11-19,41.94766616821289
2014-11-20,42.147605895996094
2014-11-21,42.60205078125
2014-11-24,42.4505729675293
2014-11-25,42.43846893310547
2014-11-26,43.04438018798828
2014-11-28,42.92319107055664
