,CTSH
2014-05-21,42.71127700805664
2014-05-22,42.927490234375
2014-05-23,43.80134963989258
2014-05-27,43.99953842163086
2014-05-28,44.05360412597656
2014-05-29,44.107643127441406
2014-05-30,43.79233932495117
2014-06-02,43.55811309814453
2014-06-03,43.6932487487793
2014-06-04,43.720279693603516
2014-06-05,44.143680572509766
2014-06-06,44.89142990112305
2014-06-09,44.88241195678711
2014-06-10,42.76533508300781
2014-06-11,42.61216354370117
2014-06-12,42.323883056640625
2014-06-13,42.71127700805664
2014-06-16,43.03560256958008
2014-06-17,43.6932487487793
2014-06-18,44.143680572509766
2014-06-19,44.09864807128906
2014-06-20,44.5130615234375
2014-06-23,44.477020263671875
2014-06-24,44.19774627685547
2014-06-25,44.7833251953125
2014-06-26,44.49503707885742
2014-06-27,44.41395568847656
2014-06-30,44.06260299682617
2014-07-01,44.86439895629883
2014-07-02,44.92746353149414
2014-07-03,45.31485366821289
2014-07-07,45.46800231933594
2014-07-08,45.4139518737793
2014-07-09,45.37791061401367
2014-07-10,45.0535888671875
2014-07-11,44.7743034362793
2014-07-14,44.99952697753906
2014-07-15,44.603145599365234
2014-07-16,44.5130615234375
2014-07-17,43.819358825683594
2014-07-18,44.54008102416992
2014-07-21,44.45900344848633
2014-07-22,45.46800231933594
2014-07-23,45.60313034057617
2014-07-24,45.765296936035156
2014-07-25,46.0535774230957
2014-07-28,45.891414642333984
2014-07-29,45.621150970458984
2014-07-30,45.008548736572266
2014-07-31,44.1887321472168
2014-08-01,44.40495300292969
2014-08-04,45.08061599731445
2014-08-05,45.02656555175781
2014-08-06,39.3419303894043
2014-08-07,39.98157501220703
2014-08-08,40.06264877319336
2014-08-11,40.08066940307617
2014-08-12,40.143741607666016
2014-08-13,40.4860725402832
2014-08-14,40.37795639038086
2014-08-15,40.32390213012695
2014-08-18,40.78337097167969
2014-08-19,41.63921356201172
2014-08-20,41.45003128051758
2014-08-21,41.45003128051758
2014-08-22,41.495059967041016
2014-08-25,41.10768508911133
2014-08-26,41.20677185058594
2014-08-27,41.55812072753906
2014-08-28,40.96354675292969
2014-08-29,41.197776794433594
2014-09-02,41.33290481567383
2014-09-03,41.36894607543945
2014-09-04,41.486053466796875
2014-09-05,41.63019943237305
2014-09-08,41.197776794433594
2014-09-09,40.80138397216797
2014-09-10,40.8914680480957
2014-09-11,40.576168060302734
2014-09-12,40.32390213012695
2014-09-15,39.918514251708984
2014-09-16,40.52210235595703
2014-09-17,40.34192657470703
2014-09-18,40.81938934326172
2014-09-19,40.540122985839844
2014-09-22,40.17975997924805
2014-09-23,40.09868621826172
2014-09-24,40.720298767089844
2014-09-25,39.70228576660156
2014-09-26,40.31489181518555
2014-09-29,39.972564697265625
2014-09-30,40.332916259765625
2014-10-01,39.972564697265625
2014-10-02,39.54914093017578
2014-10-03,39.98157501220703
2014-10-06,39.86445617675781
2014-10-07,39.54914093017578
2014-10-08,40.567142486572266
2014-10-09,39.747344970703125
2014-10-10,39.01761245727539
2014-10-13,39.57615661621094
2014-10-14,40.22481155395508
2014-10-15,39.98157501220703
2014-10-16,39.747344970703125
2014-10-17,39.81940841674805
2014-10-20,39.2518424987793
2014-10-21,40.206783294677734
2014-10-22,39.76535415649414
2014-10-23,40.107696533203125
2014-10-24,40.63019561767578
2014-10-27,41.00858688354492
2014-10-28,42.27885818481445
2014-10-29,42.08965301513672
2014-10-30,43.22478103637695
2014-10-31,44.0085563659668
2014-11-03,44.04459762573242
2014-11-04,43.684226989746094
2014-11-05,47.20673370361328
2014-11-06,47.422943115234375
2014-11-07,48.30580520629883
2014-11-10,48.33283233642578
2014-11-11,47.882389068603516
2014-11-12,47.963470458984375
2014-11-13,48.098602294921875
2014-11-14,48.00852966308594
2014-11-17,47.80130386352539
2014-11-18,47.51302719116211
2014-11-19,47.23374938964844
2014-11-20,46.630149841308594
2014-11-21,47.80130386352539
2014-11-24,48.404911041259766
2014-11-25,48.01752853393555
2014-11-26,48.32381820678711
2014-11-28,48.63914489746094
2014-12-01,48.693199157714844
2014-12-02,49.08958435058594
2014-12-03,49.044551849365234
2014-12-04,48.21571731567383
2014-12-05,47.89139938354492
2014-12-08,47.34185791015625
2014-12-09,47.38690185546875
2014-12-10,46.233768463134766
2014-12-11,46.40492630004883
2014-12-12,45.47701644897461
2014-12-15,45.504024505615234
2014-12-16,46.13466262817383
2014-12-17,45.94547653198242
2014-12-18,48.15266799926758
2014-12-19,48.18869400024414
2014-12-22,48.927433013916016
2014-12-23,48.846343994140625
2014-12-24,48.88236999511719
2014-12-26,48.503997802734375
2014-12-29,48.585086822509766
2014-12-30,47.882389068603516
2014-12-31,47.44095230102539
2015-01-02,47.44995880126953
2015-01-05,47.15268325805664
2015-01-06,45.927452087402344
2015-01-07,47.431949615478516
2015-01-08,48.5400390625
2015-01-09,48.75626754760742
2015-01-12,48.78328323364258
2015-01-13,48.78328323364258
2015-01-14,49.01750946044922
2015-01-15,48.503997802734375
2015-01-16,49.585079193115234
2015-01-20,50.08957290649414
2015-01-21,49.80128479003906
2015-01-22,50.612098693847656
2015-01-23,50.50397872924805
2015-01-26,50.54002380371094
2015-01-27,49.78327178955078
2015-01-28,49.0355224609375
2015-01-29,49.981468200683594
2015-01-30,48.765254974365234
2015-02-02,48.927433013916016
2015-02-03,49.639122009277344
2015-02-04,52.14360046386719
2015-02-05,51.927391052246094
2015-02-06,51.7472038269043
2015-02-09,51.756229400634766
2015-02-10,52.612060546875
2015-02-11,53.05351257324219
2015-02-12,54.30574035644531
2015-02-13,54.260704040527344
2015-02-17,54.22465896606445
2015-02-18,55.035465240478516
2015-02-19,55.85527801513672
2015-02-20,56.80122756958008
2015-02-23,56.24266815185547
2015-02-24,56.26068115234375
2015-02-25,56.44085693359375
2015-02-26,56.566986083984375
2015-02-27,56.29670715332031
2015-03-02,56.684104919433594
2015-03-03,56.5579719543457
2015-03-04,55.909332275390625
2015-03-05,56.17960739135742
2015-03-06,55.50392150878906
2015-03-09,55.783199310302734
2015-03-10,54.63908386230469
2015-03-11,54.81924819946289
2015-03-12,55.53997039794922
2015-03-13,55.08953094482422
2015-03-16,55.882301330566406
2015-03-17,56.08049774169922
2015-03-18,57.46787643432617
2015-03-19,57.882286071777344
2015-03-20,57.711116790771484
2015-03-23,57.58497619628906
2015-03-24,56.72914505004883
2015-03-25,55.13456344604492
2015-03-26,56.332759857177734
2015-03-27,56.75616455078125
2015-03-30,57.062469482421875
2015-03-31,56.20662307739258
2015-04-01,55.8372688293457
2015-04-02,56.3687858581543
2015-04-06,56.23365783691406
2015-04-07,55.90032196044922
2015-04-08,56.34176254272461
2015-04-09,56.900306701660156
2015-04-10,56.575992584228516
2015-04-13,55.612030029296875
2015-04-14,56.413841247558594
2015-04-15,56.85526657104492
2015-04-16,56.26068115234375
2015-04-17,54.68412399291992
2015-04-20,55.080509185791016
2015-04-21,55.32375717163086
2015-04-22,55.14357376098633
2015-04-23,55.13456344604492
2015-04-24,53.81026840209961
2015-04-27,53.612064361572266
2015-04-28,54.350799560546875
2015-04-29,53.98142623901367
2015-04-30,52.738189697265625
2015-05-01,53.27872848510742
2015-05-04,56.5579719543457
2015-05-05,54.95438766479492
2015-05-06,54.6120491027832
2015-05-07,55.23367691040039
2015-05-08,56.837249755859375
2015-05-11,56.46788024902344
2015-05-12,55.972389221191406
2015-05-13,55.72014236450195
2015-05-14,57.49489974975586
2015-05-15,57.26968002319336
2015-05-18,58.323707580566406
2015-05-19,58.584983825683594
2015-05-20,58.557960510253906
2015-05-21,58.53091049194336
2015-05-22,58.38677978515625
2015-05-26,57.49489974975586
2015-05-27,58.26967239379883
2015-05-28,58.4138069152832
2015-05-29,58.305702209472656
2015-06-01,58.91830062866211
2015-06-02,59.09848403930664
2015-06-03,59.18858337402344
2015-06-04,58.08049011230469
2015-06-05,58.19760513305664
2015-06-08,57.287696838378906
2015-06-09,57.39580535888672
2015-06-10,58.422828674316406
2015-06-11,58.11653137207031
2015-06-12,57.30572509765625
2015-06-15,56.7381591796875
2015-06-16,56.50392532348633
2015-06-17,55.9273567199707
2015-06-18,56.98139190673828
2015-06-19,56.29670715332031
2015-06-22,56.93634796142578
2015-06-23,57.017433166503906
2015-06-24,56.77418518066406
2015-06-25,57.38679504394531
2015-06-26,57.503910064697266
2015-06-29,55.116554260253906
2015-06-30,55.035465240478516
2015-07-01,55.963382720947266
2015-07-02,54.53096008300781
2015-07-06,54.01746368408203
2015-07-07,54.323760986328125
2015-07-08,53.17963409423828
2015-07-09,53.59405517578125
2015-07-10,53.792240142822266
2015-07-13,54.260704040527344
2015-07-14,54.603031158447266
2015-07-15,54.81924819946289
2015-07-16,55.10753631591797
2015-07-17,54.58502197265625
2015-07-20,54.49494171142578
2015-07-21,55.45888137817383
2015-07-22,56.02644348144531
2015-07-23,56.089508056640625
2015-07-24,55.49492263793945
2015-07-27,54.72917556762695
2015-07-28,55.10753631591797
2015-07-29,56.089508056640625
2015-07-30,56.864280700683594
2015-07-31,56.846248626708984
2015-08-03,56.64806365966797
2015-08-04,57.017433166503906
2015-08-05,60.6660270690918
2015-08-06,60.431800842285156
2015-08-07,60.918296813964844
2015-08-10,61.657047271728516
2015-08-11,61.06242752075195
2015-08-12,60.78316879272461
2015-08-13,61.20657730102539
2015-08-14,60.51288604736328
2015-08-17,60.9453239440918
2015-08-18,61.11647415161133
2015-08-19,60.38674545288086
2015-08-20,59.18858337402344
2015-08-21,56.621036529541016
2015-08-24,53.90034484863281
2015-08-25,53.13458251953125
2015-08-26,55.999427795410156
2015-08-27,57.47688674926758
2015-08-28,57.40481948852539
2015-08-31,56.70211410522461
2015-09-01,55.161590576171875
2015-09-02,56.34176254272461
2015-09-03,56.63005447387695
2015-09-04,55.63006591796875
2015-09-08,56.90932083129883
2015-09-09,55.972389221191406
2015-09-10,56.42283630371094
2015-09-11,56.566986083984375
2015-09-14,55.9273567199707
2015-09-15,56.5489616394043
2015-09-16,57.31472396850586
2015-09-17,56.657081604003906
2015-09-18,55.70213317871094
2015-09-21,56.59401321411133
2015-09-22,55.729156494140625
2015-09-23,56.08049774169922
2015-09-24,55.06249237060547
2015-09-25,55.215641021728516
2015-09-28,54.089542388916016
2015-09-29,54.57602310180664
2015-09-30,56.40483474731445
2015-10-01,56.9994010925293
2015-10-02,56.9994010925293
2015-10-05,58.65705871582031
2015-10-06,58.53993606567383
2015-10-07,59.44984436035156
2015-10-08,59.78315734863281
2015-10-09,60.30567932128906
2015-10-12,59.6300163269043
2015-10-13,58.4138069152832
2015-10-14,58.33272171020508
2015-10-15,58.46786880493164
2015-10-16,58.46786880493164
2015-10-19,58.603004455566406
2015-10-20,58.73812484741211
2015-10-21,58.53091049194336
2015-10-22,61.64801025390625
2015-10-23,62.00838851928711
2015-10-26,61.66603469848633
2015-10-27,61.4948616027832
2015-10-28,62.846195220947266
2015-10-29,62.053428649902344
2015-10-30,61.35972213745117
2015-11-02,61.64801025390625
2015-11-03,61.38673400878906
2015-11-04,60.197574615478516
2015-11-05,60.51288604736328
2015-11-06,62.2065544128418
2015-11-09,61.23359298706055
2015-11-10,61.34170913696289
2015-11-11,61.161529541015625
2015-11-12,60.458831787109375
2015-11-13,59.36875915527344
2015-11-16,59.332725524902344
2015-11-17,57.756168365478516
2015-11-18,58.79218673706055
2015-11-19,58.774166107177734
2015-11-20,58.675079345703125
2015-11-23,57.8732795715332
2015-11-24,58.1795768737793
2015-11-25,58.08049011230469
2015-11-27,58.31471633911133
2015-11-30,58.1795768737793
2015-12-01,58.73812484741211
2015-12-02,57.69309997558594
2015-12-03,55.557987213134766
2015-12-04,56.72013473510742
2015-12-07,55.85527801513672
2015-12-08,55.86428451538086
2015-12-09,54.350799560546875
2015-12-10,54.38682174682617
2015-12-11,52.52198028564453
2015-12-14,53.83728790283203
2015-12-15,54.51295471191406
2015-12-16,56.23365783691406
2015-12-17,54.431880950927734
2015-12-18,53.02647399902344
2015-12-21,53.81926727294922
2015-12-22,54.14357376098633
2015-12-23,54.41385269165039
2015-12-24,54.711143493652344
2015-12-28,54.50394821166992
2015-12-29,55.32375717163086
2015-12-30,54.95438766479492
2015-12-31,54.0715217590332
2016-01-04,52.36882400512695
2016-01-05,52.36882400512695
2016-01-06,51.46794128417969
2016-01-07,51.02649688720703
2016-01-08,50.233726501464844
2016-01-11,50.55803298950195
2016-01-12,53.73818588256836
2016-01-13,52.04451370239258
2016-01-14,54.242671966552734
2016-01-15,52.89134216308594
2016-01-19,53.99945068359375
2016-01-20,53.37782669067383
2016-01-21,53.2066650390625
2016-01-22,54.51295471191406
2016-01-25,54.88232421875
2016-01-26,55.80121994018555
2016-01-27,54.963409423828125
2016-01-28,55.260684967041016
2016-01-29,57.03544616699219
2016-02-01,56.15257263183594
2016-02-02,54.16160202026367
2016-02-03,54.73817443847656
2016-02-04,53.711158752441406
2016-02-05,52.738189697265625
2016-02-08,48.693199157714844
2016-02-09,47.1436653137207
2016-02-10,48.03553771972656
2016-02-11,46.94545364379883
2016-02-12,48.531028747558594
2016-02-16,49.558048248291016
2016-02-17,50.99947738647461
2016-02-18,50.45893096923828
2016-02-19,50.359840393066406
2016-02-22,51.017486572265625
2016-02-23,50.233726501464844
2016-02-24,50.62110137939453
2016-02-25,51.56703567504883
2016-02-26,51.3868522644043
2016-02-29,51.33279037475586
2016-03-01,52.4409065246582
2016-03-02,51.96343231201172
2016-03-03,52.071533203125
2016-03-04,52.01748275756836
2016-03-07,51.35081481933594
2016-03-08,50.38687515258789
2016-03-09,50.49497985839844
2016-03-10,49.927406311035156
2016-03-11,51.323795318603516
2016-03-14,52.35981369018555
2016-03-15,52.278743743896484
2016-03-16,53.071529388427734
2016-03-17,52.90936279296875
2016-03-18,53.37782669067383
2016-03-21,53.621070861816406
2016-03-22,53.017478942871094
2016-03-23,53.2066650390625
2016-03-24,54.341793060302734
2016-03-28,54.215660095214844
2016-03-29,55.512939453125
2016-03-30,56.26068115234375
2016-03-31,56.48589324951172
2016-04-01,56.864280700683594
2016-04-04,55.639060974121094
2016-04-05,55.116554260253906
2016-04-06,55.45888137817383
2016-04-07,54.04449462890625
2016-04-08,54.19765090942383
2016-04-11,54.035484313964844
2016-04-12,53.5670166015625
2016-04-13,54.45890426635742
2016-04-14,54.37782287597656
2016-04-15,54.11656188964844
2016-04-18,54.395835876464844
2016-04-19,53.918357849121094
2016-04-20,54.134578704833984
2016-04-21,54.09853744506836
2016-04-22,54.449893951416016
2016-04-25,54.242671966552734
2016-04-26,54.621063232421875
2016-04-27,54.57602310180664
2016-04-28,53.81026840209961
2016-04-29,52.58504867553711
2016-05-02,52.58504867553711
2016-05-03,51.936397552490234
2016-05-04,51.837310791015625
2016-05-05,51.88234329223633
2016-05-06,54.548988342285156
2016-05-09,54.79222106933594
2016-05-10,55.621055603027344
2016-05-11,55.04448318481445
2016-05-12,55.071502685546875
2016-05-13,55.26969909667969
2016-05-16,55.68410873413086
2016-05-17,55.53095626831055
2016-05-18,55.87331008911133
2016-05-19,55.86428451538086
2016-05-20,56.70211410522461
2016-05-23,55.621055603027344
2016-05-24,56.675086975097656
2016-05-25,56.39582061767578
2016-05-26,56.089508056640625
2016-05-27,56.26969909667969
2016-05-31,55.350791931152344
2016-06-01,55.071502685546875
2016-06-02,55.260684967041016
2016-06-03,54.16160202026367
2016-06-06,54.368812561035156
2016-06-07,54.711143493652344
2016-06-08,55.512939453125
2016-06-09,54.94538116455078
2016-06-10,54.29673385620117
2016-06-13,54.09853744506836
2016-06-14,54.59403991699219
2016-06-15,53.72017288208008
2016-06-16,53.792240142822266
2016-06-17,53.64809036254883
2016-06-20,55.224647521972656
2016-06-21,55.49492263793945
2016-06-22,55.6030387878418
2016-06-23,56.48589324951172
2016-06-24,52.260719299316406
2016-06-27,49.981468200683594
2016-06-28,50.44993209838867
2016-06-29,51.43190383911133
2016-06-30,51.56703567504883
2016-07-01,51.531002044677734
2016-07-05,50.8102912902832
2016-07-06,51.143619537353516
2016-07-07,51.2066764831543
2016-07-08,52.18864059448242
2016-07-11,52.648094177246094
2016-07-12,52.57604217529297
2016-07-13,52.693153381347656
2016-07-14,53.09855270385742
2016-07-15,52.03550338745117
2016-07-18,52.23369598388672
2016-07-19,51.95441436767578
2016-07-20,52.900352478027344
2016-07-21,52.5309944152832
2016-07-22,52.57604217529297
2016-07-25,52.612060546875
2016-07-26,52.810272216796875
2016-07-27,52.47694778442383
2016-07-28,52.15261459350586
2016-07-29,51.79226303100586
2016-08-01,52.6571159362793
2016-08-02,52.1165885925293
2016-08-03,52.386837005615234
2016-08-04,52.94540023803711
2016-08-05,53.792240142822266
2016-08-08,52.5309944152832
2016-08-09,51.95441436767578
2016-08-10,51.82829666137695
2016-08-11,51.64812469482422
2016-08-12,52.431888580322266
2016-08-15,52.14360046386719
2016-08-16,51.62108612060547
2016-08-17,51.35081481933594
2016-08-18,51.29676818847656
2016-08-19,51.47693634033203
2016-08-22,52.01748275756836
2016-08-23,52.386837005615234
2016-08-24,51.95441436767578
2016-08-25,51.864322662353516
2016-08-26,52.13458251953125
2016-08-29,52.1165885925293
2016-08-30,52.17063903808594
2016-08-31,51.7472038269043
2016-09-01,51.88234329223633
2016-09-02,52.57604217529297
2016-09-06,52.84629821777344
2016-09-07,52.594051361083984
2016-09-08,50.59406661987305
2016-09-09,49.756248474121094
2016-09-12,50.8102912902832
2016-09-13,49.54903793334961
2016-09-14,48.6751708984375
2016-09-15,48.738224029541016
2016-09-16,48.03553771972656
2016-09-19,48.04454803466797
2016-09-20,47.711219787597656
2016-09-21,48.15266799926758
2016-09-22,48.837337493896484
2016-09-23,49.01750946044922
2016-09-26,48.78328323364258
2016-09-27,49.00849914550781
2016-09-28,49.449951171875
2016-09-29,49.54903793334961
2016-09-30,42.981544494628906
2016-10-03,45.404945373535156
2016-10-04,45.12565612792969
2016-10-05,45.85538864135742
2016-10-06,46.13466262817383
2016-10-07,45.359893798828125
2016-10-10,45.449981689453125
2016-10-11,44.94548416137695
2016-10-12,45.02656555175781
2016-10-13,46.17069625854492
2016-10-14,45.350894927978516
2016-10-17,45.13466262817383
2016-10-18,45.242774963378906
2016-10-19,45.39592361450195
2016-10-20,45.11665725708008
2016-10-21,44.7833251953125
2016-10-24,45.449981689453125
2016-10-25,45.621150970458984
2016-10-26,45.82835006713867
2016-10-27,46.215736389160156
2016-10-28,46.45897674560547
2016-10-31,46.260780334472656
2016-11-01,46.39591979980469
2016-11-02,46.3148307800293
2016-11-03,46.53105545043945
2016-11-04,46.91844177246094
2016-11-07,49.323822021484375
2016-11-08,49.449951171875
2016-11-09,47.756263732910156
2016-11-10,48.47697448730469
2016-11-11,48.60309982299805
2016-11-14,48.60309982299805
2016-11-15,48.80128860473633
2016-11-16,49.8463249206543
2016-11-17,50.792274475097656
2016-11-18,50.06254959106445
2016-11-21,49.639122009277344
2016-11-22,47.9094123840332
2016-11-23,46.720237731933594
2016-11-25,47.972469329833984
2016-11-28,51.3057746887207
2016-11-29,50.11659622192383
2016-11-30,49.62110900878906
2016-12-01,48.720218658447266
2016-12-02,48.66616439819336
2016-12-05,49.33280944824219
2016-12-06,49.81930160522461
2016-12-07,51.4409065246582
2016-12-08,50.60307693481445
2016-12-09,50.3057861328125
2016-12-12,50.350833892822266
2016-12-13,51.0715446472168
2016-12-14,50.75623321533203
2016-12-15,51.17063903808594
2016-12-16,50.684165954589844
2016-12-19,51.0715446472168
2016-12-20,50.828304290771484
2016-12-21,50.702178955078125
2016-12-22,50.85532760620117
2016-12-23,50.89137649536133
2016-12-27,51.00848388671875
2016-12-28,50.585060119628906
2016-12-29,50.612098693847656
2016-12-30,50.47695541381836
2017-01-03,50.91838836669922
2017-01-04,51.639102935791016
2017-01-05,51.43190383911133
2017-01-06,52.13458251953125
2017-01-09,50.972450256347656
2017-01-10,51.04450988769531
2017-01-11,51.35982894897461
2017-01-12,51.3418083190918
2017-01-13,50.91838836669922
2017-01-17,50.972450256347656
2017-01-18,51.67514419555664
2017-01-19,51.035518646240234
2017-01-20,51.21569061279297
2017-01-23,50.60307693481445
2017-01-24,50.99947738647461
2017-01-25,51.846309661865234
2017-01-26,50.69317626953125
2017-01-27,50.567047119140625
2017-01-30,48.34184265136719
2017-01-31,47.37788391113281
2017-02-01,47.25176239013672
2017-02-02,46.55807876586914
2017-02-03,47.29680633544922
2017-02-06,47.53104019165039
2017-02-07,48.458961486816406
2017-02-08,50.85532760620117
2017-02-09,52.251712799072266
2017-02-10,51.711177825927734
2017-02-13,51.927391052246094
2017-02-14,51.67514419555664
2017-02-15,52.36882400512695
2017-02-16,52.3418083190918
2017-02-17,52.215675354003906
2017-02-21,52.810272216796875
2017-02-22,52.92737579345703
2017-02-23,53.287742614746094
2017-02-24,53.60306167602539
2017-02-27,53.67512512207031
2017-02-28,53.395851135253906
2017-03-01,54.27871322631836
2017-03-02,54.2066535949707
2017-03-03,53.945396423339844
2017-03-06,52.99945831298828
2017-03-07,52.107566833496094
2017-03-08,51.79226303100586
2017-03-09,51.95441436767578
2017-03-10,52.91836929321289
2017-03-13,53.37782669067383
2017-03-14,53.2967414855957
2017-03-15,53.38682174682617
2017-03-16,53.52198028564453
2017-03-17,52.7562141418457
2017-03-20,53.13458251953125
2017-03-21,52.729183197021484
2017-03-22,53.5670166015625
2017-03-23,52.93638610839844
2017-03-24,52.810272216796875
2017-03-27,52.89134216308594
2017-03-28,53.18864440917969
2017-03-29,53.22468185424805
2017-03-30,53.36882019042969
2017-03-31,53.621070861816406
2017-04-03,52.47694778442383
2017-04-04,52.4409065246582
2017-04-05,52.30576705932617
2017-04-06,52.377845764160156
2017-04-07,52.63909912109375
2017-04-10,53.125579833984375
2017-04-11,53.044498443603516
2017-04-12,52.84629821777344
2017-04-13,52.56703186035156
2017-04-17,52.882328033447266
2017-04-18,52.13458251953125
2017-04-19,52.22469711303711
2017-04-20,52.05352020263672
2017-04-21,52.1165885925293
2017-04-24,53.05351257324219
2017-04-25,53.23368835449219
2017-04-26,53.53097915649414
2017-04-27,53.783233642578125
2017-04-28,54.260704040527344
2017-05-01,54.368812561035156
2017-05-02,54.49494171142578
2017-05-03,54.55800247192383
2017-05-04,54.72917556762695
2017-05-05,56.954368591308594
2017-05-08,57.90931701660156
2017-05-09,57.81020736694336
2017-05-10,57.63005447387695
2017-05-11,57.882286071777344
2017-05-12,58.0084114074707
2017-05-15,58.09850311279297
2017-05-16,58.7291259765625
2017-05-17,58.107513427734375
2017-05-18,58.7125129699707
2017-05-19,59.07371139526367
2017-05-22,59.4078254699707
2017-05-23,59.60648727416992
2017-05-24,60.039913177490234
2017-05-25,60.39207077026367
2017-05-26,60.310813903808594
2017-05-30,60.039913177490234
2017-05-31,60.419185638427734
2017-06-01,60.85258865356445
2017-06-02,60.924835205078125
2017-06-05,61.006107330322266
2017-06-06,60.87065887451172
2017-06-07,60.46432113647461
2017-06-08,60.38304901123047
2017-06-09,59.87736511230469
2017-06-12,59.85932540893555
2017-06-13,59.9857292175293
2017-06-14,60.021873474121094
2017-06-15,59.94961166381836
2017-06-16,60.130226135253906
2017-06-19,60.86164093017578
2017-06-20,60.74425506591797
2017-06-21,61.32217025756836
2017-06-22,60.60881423950195
2017-06-23,60.843570709228516
2017-06-26,60.915809631347656
2017-06-27,60.07602310180664
2017-06-28,60.527549743652344
2017-06-29,59.72386169433594
2017-06-30,59.95863723754883
2017-07-03,60.22952651977539
2017-07-05,60.401126861572266
2017-07-06,59.85932540893555
2017-07-07,60.46432113647461
2017-07-10,60.753265380859375
2017-07-11,61.04221725463867
2017-07-12,61.52082443237305
2017-07-13,61.31312942504883
2017-07-14,62.15290832519531
2017-07-17,62.20710754394531
2017-07-18,62.116798400878906
2017-07-19,62.7579231262207
2017-07-20,63.17330551147461
2017-07-21,63.19135284423828
2017-07-24,63.17330551147461
2017-07-25,63.182334899902344
2017-07-26,63.25455093383789
2017-07-27,62.95657730102539
2017-07-28,62.595394134521484
2017-07-31,62.595394134521484
2017-08-01,62.76694107055664
2017-08-02,61.872989654541016
2017-08-03,63.164249420166016
2017-08-04,64.27495574951172
2017-08-07,62.839176177978516
2017-08-08,63.46225357055664
2017-08-09,64.12142944335938
2017-08-10,63.218448638916016
2017-08-11,63.7602424621582
2017-08-14,64.87093353271484
2017-08-15,64.7173843383789
2017-08-16,65.06957244873047
2017-08-17,63.56157684326172
2017-08-18,63.40773010253906
2017-08-21,62.91005325317383
2017-08-22,63.480140686035156
2017-08-23,63.36248016357422
2017-08-24,63.18151092529297
2017-08-25,63.145320892333984
2017-08-28,63.3082160949707
2017-08-29,63.02765655517578
2017-08-30,63.045780181884766
2017-08-31,64.04116821289062
2017-09-01,64.0954818725586
2017-09-05,63.83304977416992
2017-09-06,64.18598175048828
2017-09-07,64.62940216064453
2017-09-08,64.33980560302734
2017-09-11,65.31712341308594
2017-09-12,65.91437530517578
2017-09-13,65.3985595703125
2017-09-14,64.91895294189453
2017-09-15,64.9913330078125
2017-09-18,65.19041442871094
2017-09-19,65.606689453125
2017-09-20,65.57049560546875
2017-09-21,65.02758026123047
2017-09-22,65.2085189819336
2017-09-25,64.87371826171875
2017-09-26,64.81037139892578
2017-09-27,65.07279968261719
2017-09-28,65.28094482421875
2017-09-29,65.64290618896484
2017-10-02,65.5614242553711
2017-10-03,65.65193939208984
2017-10-04,65.74243927001953
2017-10-05,66.24014282226562
2017-10-06,66.78311157226562
2017-10-09,66.6473617553711
2017-10-10,66.96407318115234
2017-10-11,66.60208892822266
2017-10-12,67.04554748535156
2017-10-13,67.30793762207031
2017-10-16,67.11791229248047
2017-10-17,66.93692779541016
2017-10-18,66.90979766845703
2017-10-19,67.20838165283203
2017-10-20,67.68801879882812
2017-10-23,67.32605743408203
2017-10-24,67.58847045898438
2017-10-25,67.1903076171875
2017-10-26,67.48895263671875
2017-10-27,68.22191619873047
2017-10-30,68.33052062988281
2017-10-31,68.47529602050781
2017-11-01,66.54779052734375
2017-11-02,67.28982543945312
2017-11-03,67.20838165283203
2017-11-06,67.66989135742188
2017-11-07,67.55227661132812
2017-11-08,67.30793762207031
2017-11-09,66.90979766845703
2017-11-10,67.19935607910156
2017-11-13,67.47081756591797
2017-11-14,67.8418197631836
2017-11-15,67.04554748535156
2017-11-16,68.2128677368164
2017-11-17,66.10926818847656
2017-11-20,65.1934585571289
2017-11-21,65.07560729980469
2017-11-22,65.02120971679688
2017-11-24,65.52896118164062
2017-11-27,65.6468276977539
2017-11-28,66.07298278808594
2017-11-29,65.38388061523438
2017-11-30,65.53804016113281
2017-12-01,64.70384979248047
2017-12-04,63.7608642578125
2017-12-05,63.860599517822266
2017-12-06,64.83078002929688
2017-12-07,64.93051147460938
2017-12-08,65.12092590332031
2017-12-11,64.88518524169922
2017-12-12,64.78546142578125
2017-12-13,64.54969787597656
2017-12-14,65.11186981201172
2017-12-15,65.356689453125
2017-12-18,65.16626739501953
2017-12-19,65.22067260742188
2017-12-20,65.92794036865234
2017-12-21,65.6468276977539
2017-12-22,65.01213836669922
2017-12-26,64.59501647949219
2017-12-27,64.55876159667969
2017-12-28,64.73103332519531
2017-12-29,64.39556884765625
2018-01-02,64.33206939697266
2018-01-03,64.8761215209961
2018-01-04,65.90071868896484
2018-01-05,66.462890625
2018-01-08,66.52635955810547
2018-01-09,66.60797882080078
2018-01-10,67.07039642333984
2018-01-11,67.1066665649414
2018-01-12,67.60536193847656
2018-01-16,67.75950622558594
2018-01-17,68.76595306396484
2018-01-18,69.591064453125
2018-01-19,70.0807113647461
2018-01-22,70.6882095336914
2018-01-23,70.96025085449219
2018-01-24,71.13251495361328
2018-01-25,70.67914581298828
2018-01-26,71.11437225341797
2018-01-29,70.86048889160156
2018-01-30,70.50688171386719
2018-01-31,70.70639038085938
2018-02-01,70.2711410522461
