,EIX
2014-06-12,37.114749908447266
2014-06-13,37.19606399536133
2014-06-16,37.68397521972656
2014-06-17,37.68397521972656
2014-06-18,38.700435638427734
2014-06-19,39.195125579833984
2014-06-20,39.02570724487305
2014-06-23,39.01214599609375
2014-06-24,39.086692810058594
2014-06-25,39.2425537109375
2014-06-26,39.27324295043945
2014-06-27,39.116424560546875
2014-06-30,39.6209716796875
2014-07-01,39.22550964355469
2014-07-02,38.46867752075195
2014-07-03,38.05958938598633
2014-07-07,38.10731887817383
2014-07-08,38.67325210571289
2014-07-09,38.48231506347656
2014-07-10,38.857322692871094
2014-07-11,38.60503387451172
2014-07-14,38.15503692626953
2014-07-15,38.557315826416016
2014-07-16,38.727779388427734
2014-07-17,38.557315826416016
2014-07-18,38.939144134521484
2014-07-21,38.864131927490234
2014-07-22,38.836883544921875
2014-07-23,38.62550735473633
2014-07-24,38.836883544921875
2014-07-25,38.60503387451172
2014-07-28,39.18460464477539
2014-07-29,38.877777099609375
2014-07-30,38.03230667114258
2014-07-31,37.364131927490234
2014-08-01,38.14140319824219
2014-08-04,38.06641387939453
2014-08-05,37.94367218017578
2014-08-06,37.405033111572266
2014-08-07,37.87550354003906
2014-08-08,38.809593200683594
2014-08-11,38.51640701293945
2014-08-12,38.284603118896484
2014-08-13,38.50959014892578
2014-08-14,38.90504837036133
2014-08-15,39.102779388427734
2014-08-18,39.232330322265625
2014-08-19,39.83234405517578
2014-08-20,40.05052947998047
2014-08-21,39.76415252685547
2014-08-22,39.880069732666016
2014-08-25,39.955055236816406
2014-08-26,39.36869430541992
2014-08-27,39.78461456298828
2014-08-28,39.86643600463867
2014-08-29,40.32325744628906
2014-09-02,39.982337951660156
2014-09-03,40.432350158691406
2014-09-04,40.22098159790039
2014-09-05,40.555057525634766
2014-09-08,40.03006362915039
2014-09-09,39.51869201660156
2014-09-10,39.31415557861328
2014-09-11,39.54596710205078
2014-09-12,38.782325744628906
2014-09-15,38.94596481323242
2014-09-16,39.6277961730957
2014-09-17,39.593692779541016
2014-09-18,39.348243713378906
2014-09-19,39.484615325927734
2014-09-22,39.06869125366211
2014-09-23,38.74140548706055
2014-09-24,38.536861419677734
2014-09-25,38.19596862792969
2014-09-26,38.2817268371582
2014-09-29,38.25428009033203
2014-09-30,38.370914459228516
2014-10-01,38.89242935180664
2014-10-02,38.63167953491211
2014-10-03,38.837520599365234
2014-10-06,39.009071350097656
2014-10-07,38.89928436279297
2014-10-08,39.8393440246582
2014-10-09,39.18061447143555
2014-10-10,39.60604476928711
2014-10-13,39.89424133300781
2014-10-14,41.033294677734375
2014-10-15,40.51179504394531
2014-10-16,40.06578063964844
2014-10-17,40.31966781616211
2014-10-20,41.04701614379883
2014-10-21,41.12250518798828
2014-10-22,41.39696502685547
2014-10-23,41.06759262084961
2014-10-24,41.61654281616211
2014-10-27,41.767494201660156
2014-10-28,42.3781852722168
2014-10-29,42.11745071411133
2014-10-30,42.927127838134766
2014-10-31,42.940853118896484
2014-11-03,43.393733978271484
2014-11-04,42.755592346191406
2014-11-05,43.24277114868164
2014-11-06,42.536014556884766
2014-11-07,42.80363082885742
2014-11-10,43.28395080566406
2014-11-11,43.37314987182617
2014-11-12,42.817344665527344
2014-11-13,42.32329177856445
2014-11-14,42.3781852722168
2014-11-17,43.03690719604492
2014-11-18,43.02320098876953
2014-11-19,42.92027282714844
2014-11-20,42.71442413330078
2014-11-21,42.85165786743164
2014-11-24,42.61834716796875
2014-11-25,42.817344665527344
2014-11-26,42.96144485473633
2014-11-28,43.613304138183594
2014-12-01,43.6407585144043
2014-12-02,44.093624114990234
2014-12-03,44.059329986572266
2014-12-04,44.19655990600586
2014-12-05,43.661338806152344
2014-12-08,44.347511291503906
2014-12-09,44.42985534667969
2014-12-10,44.073055267333984
2014-12-11,44.21027374267578
2014-12-12,43.91523361206055
2014-12-15,43.37314987182617
2014-12-16,43.352569580078125
2014-12-17,43.83974075317383
2014-12-18,44.45045471191406
2014-12-19,44.46416473388672
2014-12-22,44.766082763671875
2014-12-23,44.8347053527832
2014-12-24,45.80220031738281
2014-12-26,46.34428405761719
2014-12-29,47.13621139526367
2014-12-30,46.211029052734375
2014-12-31,45.20991516113281
2015-01-02,45.23060989379883
2015-01-05,45.12013626098633
2015-01-06,45.29274368286133
2015-01-07,46.05223846435547
2015-01-08,46.30769348144531
2015-01-09,46.521728515625
2015-01-12,46.1765022277832
2015-01-13,45.914146423339844
2015-01-14,46.61839294433594
2015-01-15,46.84623718261719
2015-01-16,46.94980239868164
2015-01-20,47.06717300415039
2015-01-21,47.267391204833984
2015-01-22,47.0740852355957
2015-01-23,47.21907424926758
2015-01-26,47.18455505371094
2015-01-27,47.205265045166016
2015-01-28,46.68745040893555
2015-01-29,47.674774169921875
2015-01-30,47.053375244140625
2015-02-02,47.15003204345703
2015-02-03,46.89456558227539
2015-02-04,46.60458755493164
2015-02-05,46.76338195800781
2015-02-06,44.443519592285156
2015-02-09,44.26399612426758
2015-02-10,45.56892776489258
2015-02-11,44.650638580322266
2015-02-12,44.74039840698242
2015-02-13,43.435482025146484
2015-02-17,43.78068923950195
2015-02-18,45.1063346862793
2015-02-19,44.45732116699219
2015-02-20,44.25019073486328
2015-02-23,45.202999114990234
2015-02-24,45.320369720458984
2015-02-25,44.80253219604492
2015-02-26,44.257102966308594
2015-02-27,44.36066818237305
2015-03-02,43.99473190307617
2015-03-03,44.00853729248047
2015-03-04,43.808311462402344
2015-03-05,44.06377029418945
2015-03-06,42.33767318725586
2015-03-09,42.66218948364258
2015-03-10,42.85550308227539
2015-03-11,42.80717468261719
2015-03-12,43.532127380371094
2015-03-13,43.3802375793457
2015-03-16,44.298526763916016
2015-03-17,43.85663604736328
2015-03-18,45.216800689697266
2015-03-19,44.74729537963867
2015-03-20,44.305419921875
2015-03-23,44.33995056152344
2015-03-24,43.58738327026367
2015-03-25,43.20762252807617
2015-03-26,42.96596908569336
2015-03-27,43.2210807800293
2015-03-30,43.8188591003418
2015-03-31,43.42264938354492
2015-04-01,43.74239730834961
2015-04-02,43.8188591003418
2015-04-06,44.65297317504883
2015-04-07,44.2984733581543
2015-04-08,44.28456115722656
2015-04-09,44.04824447631836
2015-04-10,44.340179443359375
2015-04-13,43.65899658203125
2015-04-14,43.78411102294922
2015-04-15,43.43655776977539
2015-04-16,42.87352752685547
2015-04-17,42.44951248168945
2015-04-20,42.8526725769043
2015-04-21,42.05331039428711
2015-04-22,41.71271514892578
2015-04-23,42.0115966796875
2015-04-24,42.80403137207031
2015-04-27,42.407806396484375
2015-04-28,42.859619140625
2015-04-29,43.1029052734375
2015-04-30,42.359153747558594
2015-05-01,42.77621078491211
2015-05-04,43.04034423828125
2015-05-05,41.96295166015625
2015-05-06,41.42771530151367
2015-05-07,41.803077697753906
2015-05-08,42.171478271484375
2015-05-11,41.89344024658203
2015-05-12,41.37210464477539
2015-05-13,40.89945602416992
2015-05-14,41.531986236572266
2015-05-15,42.0115966796875
2015-05-18,42.24100112915039
2015-05-19,42.108917236328125
2015-05-20,42.268795013427734
2015-05-21,42.28269577026367
2015-05-22,42.220123291015625
2015-05-26,42.025516510009766
2015-05-27,42.24794006347656
2015-05-28,42.43562316894531
2015-05-29,42.268795013427734
2015-06-01,42.24794006347656
2015-06-02,41.38603210449219
2015-06-03,40.746524810791016
2015-06-04,40.89945602416992
2015-06-05,40.09315490722656
2015-06-08,39.9819221496582
2015-06-09,39.80120849609375
2015-06-10,39.912418365478516
2015-06-11,40.22520446777344
2015-06-12,39.759490966796875
2015-06-15,39.87071228027344
2015-06-16,40.02363967895508
2015-06-17,40.30862045288086
2015-06-18,40.913360595703125
2015-06-19,40.73958206176758
2015-06-22,40.5797119140625
2015-06-23,40.058387756347656
2015-06-24,38.974037170410156
2015-06-25,38.925376892089844
2015-06-26,39.379188537597656
2015-06-29,38.994014739990234
2015-06-30,38.92397689819336
2015-07-01,39.49824523925781
2015-07-02,40.303619384765625
2015-07-06,40.3386344909668
2015-07-07,41.20003890991211
2015-07-08,40.79383850097656
2015-07-09,40.32463073730469
2015-07-10,40.583740234375
2015-07-13,40.42267990112305
2015-07-14,40.57673645019531
2015-07-15,40.69579315185547
2015-07-16,41.41712188720703
2015-07-17,40.99694061279297
2015-07-20,40.7518310546875
2015-07-21,40.611759185791016
2015-07-22,40.89889144897461
2015-07-23,40.44368362426758
2015-07-24,40.37363815307617
2015-07-27,41.270076751708984
2015-07-28,41.23504638671875
2015-07-29,41.375118255615234
2015-07-30,41.69026565551758
2015-07-31,42.02640914916992
2015-08-03,42.12446975708008
2015-08-04,41.78830337524414
2015-08-05,41.92136764526367
2015-08-06,42.439598083496094
2015-08-07,42.72673416137695
2015-08-10,41.697265625
2015-08-11,41.31908416748047
2015-08-12,42.50263214111328
2015-08-13,42.43259811401367
2015-08-14,42.81777572631836
2015-08-17,43.23798370361328
2015-08-18,42.88080978393555
2015-08-19,43.3780403137207
2015-08-20,43.23798370361328
2015-08-21,43.518096923828125
2015-08-24,41.79530334472656
2015-08-25,40.2615852355957
2015-08-26,41.10898971557617
2015-08-27,41.928367614746094
2015-08-28,41.767295837402344
2015-08-31,40.95491027832031
2015-09-01,40.06550979614258
2015-09-02,40.296607971191406
2015-09-03,40.345638275146484
2015-09-04,39.953453063964844
2015-09-08,40.5277099609375
2015-09-09,40.12153244018555
2015-09-10,40.08652114868164
2015-09-11,40.56273651123047
2015-09-14,40.77283477783203
2015-09-15,41.43114471435547
2015-09-16,41.81631851196289
2015-09-17,42.789764404296875
2015-09-18,42.92283248901367
2015-09-21,43.146934509277344
2015-09-22,42.614681243896484
2015-09-23,42.77576446533203
2015-09-24,43.2869987487793
2015-09-25,43.65117263793945
2015-09-28,43.45234298706055
2015-09-29,43.565147399902344
2015-09-30,44.46761703491211
2015-10-01,43.840118408203125
2015-10-02,44.50285720825195
2015-10-05,44.89768981933594
2015-10-06,44.44645690917969
2015-10-07,44.375953674316406
2015-10-08,44.9259033203125
2015-10-09,44.516971588134766
2015-10-12,44.834232330322266
2015-10-13,44.813087463378906
2015-10-14,44.996402740478516
2015-10-15,45.42647933959961
2015-10-16,45.32073211669922
2015-10-19,45.81426239013672
2015-10-20,46.14564514160156
2015-10-21,45.84246826171875
2015-10-22,46.59686279296875
2015-10-23,45.51108932495117
2015-10-26,45.86361312866211
2015-10-27,45.391239166259766
2015-10-28,43.17032241821289
2015-10-29,42.75434112548828
2015-10-30,42.669734954833984
2015-11-02,42.93060302734375
2015-11-03,42.740234375
2015-11-04,42.87420654296875
2015-11-05,42.43000793457031
2015-11-06,41.64034652709961
2015-11-09,41.774314880371094
2015-11-10,42.33836364746094
2015-11-11,42.846004486083984
2015-11-12,42.33836364746094
2015-11-13,42.09158706665039
2015-11-16,42.479366302490234
2015-11-17,41.6333122253418
2015-11-18,41.8095817565918
2015-11-19,42.514617919921875
2015-11-20,42.712032318115234
2015-11-23,42.37360382080078
2015-11-24,42.09158706665039
2015-11-25,41.7249641418457
2015-11-27,41.9012336730957
2015-11-30,41.85187911987305
2015-12-01,41.8095817565918
2015-12-02,41.36538314819336
2015-12-03,41.3442268371582
2015-12-04,42.45116424560547
2015-12-07,42.3313102722168
2015-12-08,42.056339263916016
2015-12-09,41.88007354736328
2015-12-10,41.61215591430664
2015-12-11,41.760215759277344
2015-12-14,41.816619873046875
2015-12-15,42.0422248840332
2015-12-16,42.90239334106445
2015-12-17,42.937644958496094
2015-12-18,42.063385009765625
2015-12-21,41.548709869384766
2015-12-22,41.97174072265625
2015-12-23,42.55692672729492
2015-12-24,42.55692672729492
2015-12-28,42.60627746582031
2015-12-29,42.933204650878906
2015-12-30,42.85502243041992
2015-12-31,42.08035659790039
2016-01-04,41.89557647705078
2016-01-05,41.909786224365234
2016-01-06,41.632633209228516
2016-01-07,41.42652893066406
2016-01-08,41.419410705566406
2016-01-11,42.0732536315918
2016-01-12,42.215396881103516
2016-01-13,42.20117950439453
2016-01-14,42.321998596191406
2016-01-15,42.016395568847656
2016-01-19,42.72709274291992
2016-01-20,41.9382209777832
2016-01-21,41.73211669921875
2016-01-22,42.449928283691406
2016-01-25,42.58494567871094
2016-01-26,43.13929748535156
2016-01-27,42.99717330932617
2016-01-28,43.75049591064453
2016-01-29,43.92106246948242
2016-02-01,44.22666931152344
2016-02-02,44.57490539550781
2016-02-03,45.53434753417969
2016-02-04,44.82365036010742
2016-02-05,44.980003356933594
2016-02-08,44.70282745361328
2016-02-09,45.05818176269531
2016-02-10,45.13636016845703
2016-02-11,44.31193161010742
2016-02-12,43.892635345458984
2016-02-16,44.33326721191406
2016-02-17,44.439884185791016
2016-02-18,45.27138900756836
2016-02-19,44.69572448730469
2016-02-22,45.6551628112793
2016-02-23,46.181087493896484
2016-02-24,48.20657730102539
2016-02-25,48.88884735107422
2016-02-26,47.80146789550781
2016-02-29,48.441104888916016
2016-03-01,47.53139877319336
2016-03-02,47.59537887573242
2016-03-03,47.91517639160156
2016-03-04,48.12128829956055
2016-03-07,48.725372314453125
2016-03-08,49.10914611816406
2016-03-09,49.57110595703125
2016-03-10,49.57821273803711
2016-03-11,50.0330696105957
2016-03-14,49.848289489746094
2016-03-15,49.770111083984375
2016-03-16,50.2320556640625
2016-03-17,50.63714599609375
2016-03-18,50.765079498291016
2016-03-21,50.72953414916992
2016-03-22,50.4310417175293
2016-03-23,50.87877655029297
2016-03-24,50.70109939575195
2016-03-28,50.686893463134766
2016-03-29,51.59560775756836
2016-03-30,51.230682373046875
2016-03-31,51.43818283081055
2016-04-01,51.473968505859375
2016-04-04,51.39524841308594
2016-04-05,50.400699615478516
2016-04-06,50.34344482421875
2016-04-07,50.228973388671875
2016-04-08,50.57957458496094
2016-04-11,50.48656463623047
2016-04-12,50.79423904418945
2016-04-13,50.13594436645508
2016-04-14,50.1144905090332
2016-04-15,50.84431076049805
2016-04-18,50.84431076049805
2016-04-19,51.101905822753906
2016-04-20,49.73527526855469
2016-04-21,48.65484619140625
2016-04-22,49.119930267333984
2016-04-25,49.17000961303711
2016-04-26,49.24872589111328
2016-04-27,50.07155227661133
2016-04-28,50.164588928222656
2016-04-29,50.593875885009766
2016-05-02,51.116214752197266
2016-05-03,51.28078842163086
2016-05-04,52.060691833496094
2016-05-05,51.73155212402344
2016-05-06,51.50975799560547
2016-05-09,51.93904495239258
2016-05-10,51.03034210205078
2016-05-11,51.49543380737305
2016-05-12,51.473968505859375
2016-05-13,51.094749450683594
2016-05-16,51.094749450683594
2016-05-17,50.164588928222656
2016-05-18,49.36318588256836
2016-05-19,49.78535842895508
2016-05-20,50.12165069580078
2016-05-23,49.52777099609375
2016-05-24,50.0214729309082
2016-05-25,49.921302795410156
2016-05-26,50.68690490722656
2016-05-27,50.64397048950195
2016-05-31,51.25215530395508
2016-06-01,51.209224700927734
2016-06-02,51.345176696777344
2016-06-03,51.8961067199707
2016-06-06,51.903289794921875
2016-06-07,51.83171463012695
2016-06-08,52.16086196899414
2016-06-09,52.70463180541992
2016-06-10,52.919288635253906
2016-06-13,52.862060546875
2016-06-14,53.00516891479492
2016-06-15,52.56155014038086
2016-06-16,52.89067459106445
2016-06-17,53.03377151489258
2016-06-20,52.89784240722656
2016-06-21,53.03377151489258
2016-06-22,52.83345031738281
2016-06-23,52.94076156616211
2016-06-24,53.37005615234375
2016-06-27,54.70090866088867
2016-06-28,54.75132369995117
2016-06-29,54.79453659057617
2016-06-30,55.92499542236328
2016-07-01,55.91057205200195
2016-07-05,56.55862045288086
2016-07-06,56.45060348510742
2016-07-07,55.47136306762695
2016-07-08,56.284996032714844
2016-07-11,56.155391693115234
2016-07-12,55.13294982910156
2016-07-13,55.73778533935547
2016-07-14,55.52177429199219
2016-07-15,55.57216262817383
2016-07-18,55.600982666015625
2016-07-19,55.52177429199219
2016-07-20,55.08975601196289
2016-07-21,55.25535583496094
2016-07-22,55.903377532958984
2016-07-25,55.716182708740234
2016-07-26,55.34174346923828
2016-07-27,54.73692321777344
2016-07-28,55.04652404785156
2016-07-29,55.716182708740234
2016-08-01,55.478580474853516
2016-08-02,55.12574768066406
2016-08-03,54.7081413269043
2016-08-04,54.88813781738281
2016-08-05,53.99528884887695
2016-08-08,53.96649169921875
2016-08-09,54.218502044677734
2016-08-10,54.08171081542969
2016-08-11,54.36250686645508
2016-08-12,54.607322692871094
2016-08-15,53.6856689453125
2016-08-16,52.800048828125
2016-08-17,53.45527648925781
2016-08-18,54.045684814453125
2016-08-19,53.43366241455078
2016-08-22,53.55606460571289
2016-08-23,53.260868072509766
2016-08-24,53.27525329589844
2016-08-25,53.030452728271484
2016-08-26,51.7703857421875
2016-08-29,52.42562484741211
2016-08-30,51.81359100341797
2016-08-31,52.360809326171875
2016-09-01,52.34641647338867
2016-09-02,53.06645965576172
2016-09-06,53.361656188964844
2016-09-07,53.11684799194336
2016-09-08,53.1744499206543
2016-09-09,51.4103889465332
2016-09-12,52.21681594848633
2016-09-13,51.57598114013672
2016-09-14,51.719974517822266
2016-09-15,51.98640441894531
2016-09-16,52.620025634765625
2016-09-19,52.936851501464844
2016-09-20,52.821651458740234
2016-09-21,54.002506256103516
2016-09-22,54.36970901489258
2016-09-23,54.44892120361328
2016-09-26,54.39851379394531
2016-09-27,53.45527648925781
2016-09-28,53.41178894042969
2016-09-29,52.672569274902344
2016-09-30,52.36093521118164
2016-10-03,51.73767852783203
2016-10-04,50.65060043334961
2016-10-05,50.55640411376953
2016-10-06,50.59988021850586
2016-10-07,50.65060043334961
2016-10-10,50.918739318847656
2016-10-11,50.30274200439453
2016-10-12,50.77381896972656
2016-10-13,51.4622917175293
2016-10-14,51.34634017944336
2016-10-17,51.614479064941406
2016-10-18,52.230491638183594
2016-10-19,52.19425582885742
2016-10-20,51.99858474731445
2016-10-21,51.382572174072266
2016-10-24,51.64346694946289
2016-10-25,51.90437698364258
2016-10-26,52.005828857421875
2016-10-27,51.752193450927734
2016-10-28,52.092811584472656
2016-10-31,53.25233840942383
2016-11-01,52.5421142578125
2016-11-02,51.23762512207031
2016-11-03,51.491275787353516
2016-11-04,50.954986572265625
2016-11-07,51.868133544921875
2016-11-08,52.36819076538086
2016-11-09,50.85353469848633
2016-11-10,49.83168411254883
2016-11-11,49.896888732910156
2016-11-14,49.527286529541016
2016-11-15,50.324485778808594
2016-11-16,49.8896484375
2016-11-17,49.780948638916016
2016-11-18,49.60700988769531
2016-11-21,50.208534240722656
2016-11-22,50.53464889526367
2016-11-23,49.99834442138672
2016-11-25,50.55640411376953
2016-11-28,51.65072250366211
2016-11-29,51.56375503540039
2016-11-30,49.838924407958984
2016-12-01,49.686729431152344
2016-12-02,50.29548645019531
2016-12-05,50.54188537597656
2016-12-06,49.896888732910156
2016-12-07,50.44769287109375
2016-12-08,50.324485778808594
2016-12-09,50.70858383178711
2016-12-12,51.05644989013672
2016-12-13,51.57822799682617
2016-12-14,50.43318176269531
2016-12-15,50.868019104003906
2016-12-16,51.976844787597656
2016-12-19,51.89712905883789
2016-12-20,52.25947952270508
2016-12-21,51.99132537841797
2016-12-22,52.273983001708984
2016-12-23,52.10728073120117
2016-12-27,52.136287689208984
2016-12-28,51.95591354370117
2016-12-29,52.78106689453125
2016-12-30,52.56931686401367
2017-01-03,52.3940544128418
2017-01-04,52.83949661254883
2017-01-05,52.64962387084961
2017-01-06,52.350250244140625
2017-01-09,51.860984802246094
2017-01-10,51.92670822143555
2017-01-11,52.671539306640625
2017-01-12,52.85409164428711
2017-01-13,52.64962387084961
2017-01-17,52.94903564453125
2017-01-18,52.79568862915039
2017-01-19,52.37215805053711
2017-01-20,52.55469512939453
2017-01-23,52.44517135620117
2017-01-24,52.57661056518555
2017-01-25,52.37945556640625
2017-01-26,52.547393798828125
2017-01-27,52.57661056518555
2017-01-30,52.525489807128906
2017-01-31,53.21921920776367
2017-02-01,52.284507751464844
2017-02-02,53.02205276489258
2017-02-03,52.970947265625
2017-02-06,53.12428665161133
2017-02-07,53.34336471557617
2017-02-08,54.64315414428711
2017-02-09,54.59204864501953
2017-02-10,54.920658111572266
2017-02-13,55.17623519897461
2017-02-14,55.05208969116211
2017-02-15,54.752685546875
2017-02-16,55.34419631958008
2017-02-17,55.74580383300781
2017-02-21,56.388423919677734
2017-02-22,56.366512298583984
2017-02-23,56.884986877441406
2017-02-24,57.59329605102539
2017-02-27,57.688228607177734
2017-02-28,58.228572845458984
2017-03-01,57.96572494506836
2017-03-02,58.36003112792969
2017-03-03,58.04604721069336
2017-03-06,57.94379425048828
2017-03-07,57.870784759521484
2017-03-08,57.045623779296875
2017-03-09,56.95799255371094
2017-03-10,57.549468994140625
2017-03-13,57.74663543701172
2017-03-14,57.264686584472656
2017-03-15,58.27971267700195
2017-03-16,57.819664001464844
2017-03-17,58.126373291015625
2017-03-20,57.542179107666016
2017-03-21,58.0971565246582
2017-03-22,58.316219329833984
2017-03-23,58.557193756103516
2017-03-24,58.936912536621094
2017-03-27,58.7835578918457
2017-03-28,59.075653076171875
2017-03-29,58.68086624145508
2017-03-30,58.438297271728516
2017-03-31,58.5264892578125
2017-04-03,58.77643585205078
2017-04-04,58.79115295410156
2017-04-05,59.2469482421875
2017-04-06,59.15138244628906
2017-04-07,58.997013092041016
2017-04-10,58.87202453613281
2017-04-11,58.805850982666016
2017-04-12,59.40135192871094
2017-04-13,59.041114807128906
2017-04-17,59.305782318115234
2017-04-18,59.45278549194336
2017-04-19,59.26901626586914
2017-04-20,59.041114807128906
2017-04-21,59.25430679321289
2017-04-24,59.50425720214844
2017-04-25,59.4160270690918
2017-04-26,58.95288848876953
2017-04-27,59.07051467895508
2017-04-28,58.79115295410156
2017-05-01,58.254478454589844
2017-05-02,58.15891647338867
2017-05-03,57.94570541381836
2017-05-04,58.651458740234375
2017-05-05,58.59267044067383
2017-05-08,58.51915740966797
2017-05-09,58.46767807006836
2017-05-10,58.10743713378906
2017-05-11,57.76192092895508
2017-05-12,57.91632080078125
2017-05-15,57.87220764160156
2017-05-16,57.247310638427734
2017-05-17,57.04146194458008
2017-05-18,57.3134765625
2017-05-19,57.48991012573242
2017-05-22,58.011871337890625
2017-05-23,57.94570541381836
2017-05-24,58.23978805541992
2017-05-25,58.77643585205078
2017-05-26,58.78380584716797
2017-05-30,59.305782318115234
2017-05-31,59.967411041259766
2017-06-01,60.3938102722168
2017-06-02,60.29090118408203
2017-06-05,60.165897369384766
2017-06-06,59.923316955566406
2017-06-07,60.1585807800293
2017-06-08,59.85714340209961
2017-06-09,59.76155471801758
2017-06-12,59.12931823730469
2017-06-13,59.03376770019531
2017-06-14,59.46015930175781
2017-06-15,60.268821716308594
2017-06-16,60.415889739990234
2017-06-19,60.21003341674805
2017-06-20,60.121788024902344
2017-06-21,59.87918472290039
2017-06-22,59.46750259399414
2017-06-23,58.83526611328125
2017-06-26,59.15874481201172
2017-06-27,58.122169494628906
2017-06-28,57.806053161621094
2017-06-29,57.85789489746094
2017-06-30,57.880104064941406
2017-07-03,57.1324348449707
2017-07-05,56.917762756347656
2017-07-06,56.75491714477539
2017-07-07,56.87335968017578
2017-07-10,56.584651947021484
2017-07-11,56.66607666015625
2017-07-12,56.6956787109375
2017-07-13,57.39151382446289
2017-07-14,57.33230972290039
2017-07-17,57.621009826660156
2017-07-18,57.63580322265625
2017-07-19,57.791255950927734
2017-07-20,58.072540283203125
2017-07-21,58.46488952636719
2017-07-24,58.09477233886719
2017-07-25,58.02814483642578
2017-07-26,58.41306686401367
2017-07-27,58.64255142211914
2017-07-28,57.924495697021484
2017-07-31,58.24281311035156
2017-08-01,58.390865325927734
2017-08-02,58.287235260009766
2017-08-03,58.80541229248047
2017-08-04,58.694358825683594
2017-08-07,58.80541229248047
2017-08-08,59.06447982788086
2017-08-09,58.81281280517578
2017-08-10,58.97565841674805
2017-08-11,58.87202453613281
2017-08-14,59.60487365722656
2017-08-15,59.16072463989258
2017-08-16,59.049686431884766
2017-08-17,58.487091064453125
2017-08-18,58.435279846191406
2017-08-21,59.05707550048828
2017-08-22,59.2939567565918
2017-08-23,59.4642333984375
2017-08-24,59.36798858642578
2017-08-25,59.77513122558594
2017-08-28,59.85654830932617
2017-08-29,59.55305480957031
2017-08-30,59.4420280456543
2017-08-31,59.35318374633789
2017-09-01,59.19033432006836
2017-09-05,59.41239547729492
2017-09-06,58.88683319091797
2017-09-07,59.345767974853516
2017-09-08,59.767723083496094
2017-09-11,60.32291030883789
2017-09-12,59.767723083496094
2017-09-13,59.94538116455078
2017-09-14,59.98238754272461
2017-09-15,60.108238220214844
2017-09-18,59.627079010009766
2017-09-19,59.005271911621094
2017-09-20,58.546295166015625
2017-09-21,58.22801208496094
2017-09-22,57.94671630859375
2017-09-25,58.6795539855957
2017-09-26,58.590721130371094
2017-09-27,57.79867935180664
2017-09-28,57.823272705078125
2017-09-29,57.52508544921875
2017-10-02,57.39837646484375
2017-10-03,57.405826568603516
2017-10-04,58.031978607177734
2017-10-05,57.90525436401367
2017-10-06,57.86054611206055
2017-10-09,57.808353424072266
2017-10-10,58.54634475708008
2017-10-11,58.456878662109375
2017-10-12,59.38121795654297
2017-10-13,58.13634490966797
2017-10-16,57.87543869018555
2017-10-17,57.845619201660156
2017-10-18,58.031978607177734
2017-10-19,59.23957443237305
2017-10-20,59.336509704589844
2017-10-23,59.64211654663086
2017-10-24,59.53776550292969
2017-10-25,58.89668655395508
2017-10-26,58.687957763671875
2017-10-27,59.23957443237305
2017-10-30,59.329036712646484
2017-10-31,59.59739303588867
2017-11-01,58.94886016845703
2017-11-02,58.94140625
2017-11-03,59.276851654052734
2017-11-06,58.77742004394531
2017-11-07,59.18741226196289
2017-11-08,59.783748626708984
2017-11-09,59.88811111450195
2017-11-10,59.67938232421875
2017-11-13,60.45465850830078
2017-11-14,61.60260772705078
2017-11-15,61.006256103515625
2017-11-16,60.939186096191406
2017-11-17,60.29810333251953
2017-11-20,59.955196380615234
2017-11-21,59.79867935180664
2017-11-22,59.746482849121094
2017-11-24,60.044654846191406
2017-11-27,60.24590301513672
2017-11-28,60.48444747924805
2017-11-29,60.685726165771484
2017-11-30,60.58138656616211
2017-12-01,60.20119094848633
2017-12-04,59.82847595214844
2017-12-05,52.18033218383789
2017-12-06,51.22616958618164
2017-12-07,53.499755859375
2017-12-08,53.5221061706543
2017-12-11,54.40172576904297
2017-12-12,51.12181091308594
2017-12-13,52.031246185302734
2017-12-14,51.65108108520508
2017-12-15,51.96416091918945
2017-12-18,52.88848876953125
2017-12-19,52.068511962890625
2017-12-20,50.91309356689453
2017-12-21,47.19337844848633
2017-12-22,48.62460708618164
2017-12-26,47.737552642822266
2017-12-27,48.00590896606445
2017-12-28,48.11501693725586
2017-12-29,47.588260650634766
2018-01-02,47.59579849243164
2018-01-03,47.219539642333984
2018-01-04,46.87338638305664
2018-01-05,47.39262008666992
2018-01-08,48.3106575012207
2018-01-09,47.79896926879883
2018-01-10,47.28727340698242
2018-01-11,46.895957946777344
2018-01-12,46.218719482421875
2018-01-16,46.1509895324707
2018-01-17,46.43695068359375
2018-01-18,46.59496307373047
2018-01-19,46.74546813964844
2018-01-22,46.76051712036133
2018-01-23,46.68526840209961
2018-01-24,46.42940902709961
2018-01-25,46.96369171142578
2018-01-26,47.001312255859375
2018-01-29,46.96369171142578
2018-01-30,47.03141784667969
2018-01-31,47.05398941040039
2018-02-01,46.45951461791992
2018-02-02,46.35416793823242
2018-02-05,45.533931732177734
2018-02-06,45.42106246948242
2018-02-07,44.91687774658203
2018-02-08,43.69783020019531
2018-02-09,44.352508544921875
2018-02-12,45.195316314697266
2018-02-13,45.27808380126953
2018-02-14,44.5782585144043
2018-02-15,45.21788787841797
2018-02-16,45.940284729003906
2018-02-20,45.383445739746094
2018-02-21,44.46538543701172
2018-02-22,44.95450973510742
2018-02-23,46.7830810546875
2018-02-26,46.36921310424805
