,WRB
2014-05-28,10.341355323791504
2014-05-29,10.406789779663086
2014-05-30,10.416139602661133
2014-06-02,10.42548942565918
2014-06-03,10.420818328857422
2014-06-04,10.54935073852539
2014-06-05,10.589080810546875
2014-06-06,10.626564025878906
2014-06-09,10.647652626037598
2014-06-10,10.598453521728516
2014-06-11,10.60079574584961
2014-06-12,10.575023651123047
2014-06-13,10.582054138183594
2014-06-16,10.546915054321289
2014-06-17,10.673419952392578
2014-06-18,10.755414962768555
2014-06-19,10.806954383850098
2014-06-20,10.767128944396973
2014-06-23,10.753074645996094
2014-06-24,10.675763130187988
2014-06-25,10.692159652709961
2014-06-26,10.703874588012695
2014-06-27,10.792898178100586
2014-06-30,10.849124908447266
2014-07-01,10.849124908447266
2014-07-02,10.804615020751953
2014-07-03,10.867862701416016
2014-07-07,10.867862701416016
2014-07-08,10.82803726196289
2014-07-09,10.818668365478516
2014-07-10,10.816326141357422
2014-07-11,10.806954383850098
2014-07-14,10.865522384643555
2014-07-15,10.79055404663086
2014-07-16,10.797585487365723
2014-07-17,10.7085599899292
2014-07-18,10.74604606628418
2014-07-21,10.68747615814209
2014-07-22,10.589081764221191
2014-07-23,10.60079574584961
2014-07-24,10.605481147766113
2014-07-25,10.504743576049805
2014-07-28,10.478975296020508
2014-07-29,10.565654754638672
2014-07-30,10.525830268859863
2014-07-31,10.450860977172852
2014-08-01,10.471945762634277
2014-08-04,10.478975296020508
2014-08-05,10.490691184997559
2014-08-06,10.556281089782715
2014-08-07,10.565654754638672
2014-08-08,10.614851951599121
2014-08-11,10.689817428588867
2014-08-12,10.79055404663086
2014-08-13,10.867862701416016
2014-08-14,10.992027282714844
2014-08-15,11.031854629516602
2014-08-18,11.083393096923828
2014-08-19,11.064653396606445
2014-08-20,11.160704612731934
2014-08-21,11.223958969116211
2014-08-22,11.198186874389648
2014-08-25,11.261443138122559
2014-08-26,11.275496482849121
2014-08-27,11.315327644348145
2014-08-28,11.287211418151855
2014-08-29,11.327040672302246
2014-09-02,11.334066390991211
2014-09-03,11.28955364227295
2014-09-04,11.329381942749023
2014-09-05,11.312981605529785
2014-09-08,11.336461067199707
2014-09-09,11.258977890014648
2014-09-10,11.320026397705078
2014-09-11,11.258977890014648
2014-09-12,11.256630897521973
2014-09-15,11.369336128234863
2014-09-16,11.359944343566895
2014-09-17,11.338811874389648
2014-09-18,11.428037643432617
2014-09-19,11.371683120727539
2014-09-22,11.287155151367188
2014-09-23,11.193230628967285
2014-09-24,11.308286666870117
2014-09-25,11.22140884399414
2014-09-26,11.28245735168457
2014-09-29,11.254277229309082
2014-09-30,11.223753929138184
2014-10-01,11.223753929138184
2014-10-02,11.266018867492676
2014-10-03,11.463258743286133
2014-10-06,11.416296005249023
2014-10-07,11.317679405212402
2014-10-08,11.44212818145752
2014-10-09,11.247238159179688
2014-10-10,11.244889259338379
2014-10-13,11.233148574829102
2014-10-14,11.320026397705078
2014-10-15,11.273063659667969
2014-10-16,11.141572952270508
2014-10-17,11.32237434387207
2014-10-20,11.374032974243164
2014-10-21,11.66049575805664
2014-10-22,11.56892204284668
2014-10-23,11.662846565246582
2014-10-24,11.961048126220703
2014-10-27,11.930523872375488
2014-10-28,11.937564849853516
2014-10-29,11.91174030303955
2014-10-30,11.972790718078613
2014-10-31,12.101936340332031
2014-11-03,12.07375717163086
2014-11-04,12.118371963500977
2014-11-05,12.134804725646973
2014-11-06,12.08549690246582
2014-11-07,12.054969787597656
2014-11-10,12.080798149108887
2014-11-11,12.010359764099121
2014-11-12,11.98218059539795
2014-11-13,12.03383731842041
2014-11-14,11.954001426696777
2014-11-17,11.94930648803711
2014-11-18,12.017398834228516
2014-11-19,12.012703895568848
2014-11-20,12.144198417663574
2014-11-21,12.174723625183105
2014-11-24,12.245163917541504
2014-11-25,12.205248832702637
2014-11-26,12.261602401733398
2014-11-28,12.292191505432129
2014-12-01,12.212185859680176
2014-12-02,12.280423164367676
2014-12-03,12.271012306213379
2014-12-04,12.447487831115723
2014-12-05,12.482784271240234
2014-12-08,12.696907997131348
2014-12-09,12.569845199584961
2014-12-10,12.388663291931152
2014-12-11,12.379252433776855
2014-12-12,12.160420417785645
2014-12-15,12.042766571044922
2014-12-16,12.040366172790527
2014-12-17,12.15556812286377
2014-12-18,12.328359603881836
2014-12-19,12.124367713928223
2014-12-22,12.237160682678223
2014-12-23,12.373955726623535
2014-12-24,12.371560096740723
2014-12-26,12.361955642700195
2014-12-29,12.438756942749023
2014-12-30,12.450754165649414
2014-12-31,12.301959037780762
2015-01-02,12.15556812286377
2015-01-05,12.047571182250977
2015-01-06,12.016371726989746
2015-01-07,12.028369903564453
2015-01-08,12.285161018371582
2015-01-09,12.179566383361816
2015-01-12,12.0595703125
2015-01-13,12.08357048034668
2015-01-14,11.728378295898438
2015-01-15,11.651582717895508
2015-01-16,11.841177940368652
2015-01-20,11.733181953430176
2015-01-21,11.785978317260742
2015-01-22,12.129166603088379
2015-01-23,11.97557258605957
2015-01-26,12.045167922973633
2015-01-27,12.025968551635742
2015-01-28,11.90597152709961
2015-01-29,12.109963417053223
2015-01-30,11.757180213928223
2015-02-02,11.898772239685059
2015-02-03,11.98037338256836
2015-02-04,11.615584373474121
2015-02-05,11.80758285522461
2015-02-06,11.881973266601562
2015-02-09,11.910774230957031
2015-02-10,11.958772659301758
2015-02-11,11.987571716308594
2015-02-12,12.045167922973633
2015-02-13,12.064369201660156
2015-02-17,12.061968803405762
2015-02-18,12.069169044494629
2015-02-19,12.028369903564453
2015-02-20,12.114766120910645
2015-02-23,12.037970542907715
2015-02-24,12.013972282409668
2015-02-25,12.011571884155273
2015-02-26,12.08357048034668
2015-02-27,11.977972030639648
2015-03-02,12.0595703125
2015-03-03,12.037970542907715
2015-03-04,12.011571884155273
2015-03-05,12.042768478393555
2015-03-06,12.054770469665527
2015-03-09,12.047571182250977
2015-03-10,11.85317611694336
2015-03-11,12.042768478393555
2015-03-12,12.299560546875
2015-03-13,12.143567085266113
2015-03-16,12.325960159301758
2015-03-17,12.299503326416016
2015-03-18,12.40051555633545
2015-03-19,12.239376068115234
2015-03-20,12.359633445739746
2015-03-23,12.422161102294922
2015-03-24,12.212923049926758
2015-03-25,12.097478866577148
2015-03-26,12.155200004577637
2015-03-27,12.099885940551758
2015-03-30,12.304314613342285
2015-03-31,12.147984504699707
2015-04-01,12.07342529296875
2015-04-02,12.095073699951172
2015-04-06,12.172033309936523
2015-04-07,12.020515441894531
2015-04-08,12.06620979309082
2015-04-09,12.179252624511719
2015-04-10,12.12393569946289
2015-04-13,12.114313125610352
2015-04-14,12.121529579162598
2015-04-15,12.078238487243652
2015-04-16,12.193682670593262
2015-04-17,12.071022033691406
2015-04-20,12.186464309692383
2015-04-21,11.974822044372559
2015-04-22,11.864185333251953
2015-04-23,11.90748119354248
2015-04-24,11.967602729797363
2015-04-27,11.945960998535156
2015-04-28,12.003683090209961
2015-04-29,11.84254264831543
2015-04-30,11.782414436340332
2015-05-01,11.806467056274414
2015-05-04,11.835329055786133
2015-05-05,11.811275482177734
2015-05-06,11.859375953674316
2015-05-07,11.938745498657227
2015-05-08,12.020515441894531
2015-05-11,11.994063377380371
2015-05-12,11.960390090942383
2015-05-13,11.972414016723633
2015-05-14,12.025323867797852
2015-05-15,11.994063377380371
2015-05-18,12.015708923339844
2015-05-19,12.063810348510742
2015-05-20,12.07342529296875
2015-05-21,11.977225303649902
2015-05-22,11.902666091918945
2015-05-26,11.767985343933105
2015-05-27,11.84254264831543
2015-05-28,11.847352027893066
2015-05-29,11.784821510314941
2015-06-01,11.825705528259277
2015-06-02,11.931528091430664
2015-06-03,12.099885940551758
2015-06-04,11.943554878234863
2015-06-05,11.90507698059082
2015-06-08,11.818492889404297
2015-06-09,11.72469425201416
2015-06-10,12.087858200073242
2015-06-11,12.275904655456543
2015-06-12,12.374747276306152
2015-06-15,12.340994834899902
2015-06-16,12.425375938415527
2015-06-17,12.406085014343262
2015-06-18,12.642346382141113
2015-06-19,12.755656242370605
2015-06-22,12.702616691589355
2015-06-23,12.818341255187988
2015-06-24,12.738780975341797
2015-06-25,12.659226417541504
2015-06-26,12.68574333190918
2015-06-29,12.468768119812012
2015-06-30,12.519397735595703
2015-07-01,13.192009925842285
2015-07-02,13.134156227111816
2015-07-06,13.290862083435059
2015-07-07,13.529525756835938
2015-07-08,13.510245323181152
2015-07-09,13.375234603881836
2015-07-10,13.563283920288086
2015-07-13,13.541583061218262
2015-07-14,13.55845832824707
2015-07-15,13.49577522277832
2015-07-16,13.556051254272461
2015-07-17,13.584979057312012
2015-07-20,13.416220664978027
2015-07-21,13.382466316223145
2015-07-22,13.565690994262695
2015-07-23,13.500598907470703
2015-07-24,13.589801788330078
2015-07-27,13.464435577392578
2015-07-28,13.213712692260742
2015-07-29,13.425865173339844
2015-07-30,13.493362426757812
2015-07-31,13.433098793029785
2015-08-03,13.462029457092285
2015-08-04,13.536760330200195
2015-08-05,13.539172172546387
2015-08-06,13.548819541931152
2015-08-07,13.63801383972168
2015-08-10,13.782665252685547
2015-08-11,13.797130584716797
2015-08-12,13.770613670349121
2015-08-13,13.927316665649414
2015-08-14,14.02133846282959
2015-08-17,14.081608772277832
2015-08-18,14.030981063842773
2015-08-19,13.961074829101562
2015-08-20,13.654892921447754
2015-08-21,13.331842422485352
2015-08-24,12.712262153625488
2015-08-25,12.521805763244629
2015-08-26,12.77735424041748
2015-08-27,13.122098922729492
2015-08-28,13.13897705078125
2015-08-31,13.085939407348633
2015-09-01,12.820752143859863
2015-09-02,12.919594764709473
2015-09-03,13.018656730651855
2015-09-04,12.84227466583252
2015-09-08,13.149130821228027
2015-09-09,13.037989616394043
2015-09-10,13.04523754119873
2015-09-11,13.086311340332031
2015-09-14,13.0404052734375
2015-09-15,13.209539413452148
2015-09-16,13.31343936920166
2015-09-17,13.27236557006836
2015-09-18,13.02832317352295
2015-09-21,13.158799171447754
2015-09-22,13.088727951049805
2015-09-23,13.105642318725586
2015-09-24,13.11772346496582
2015-09-25,13.14430046081543
2015-09-28,12.95100212097168
2015-09-29,13.008994102478027
2015-09-30,13.137055397033691
2015-10-01,13.04523754119873
2015-10-02,13.069401741027832
2015-10-05,13.100811958312988
2015-10-06,13.151551246643066
2015-10-07,13.26511287689209
2015-10-08,13.455994606018066
2015-10-09,13.424583435058594
2015-10-12,13.489819526672363
2015-10-13,13.356929779052734
2015-10-14,13.207125663757324
2015-10-15,13.427002906799316
2015-10-16,13.472911834716797
2015-10-19,13.46082878112793
2015-10-20,13.533316612243652
2015-10-21,13.361762046813965
2015-10-22,13.376261711120605
2015-10-23,13.405252456665039
2015-10-26,13.42216682434082
2015-10-27,13.709698677062988
2015-10-28,13.791853904724121
2015-10-29,13.726611137390137
2015-10-30,13.489819526672363
2015-11-02,13.50432014465332
2015-11-03,13.39559268951416
2015-11-04,13.306192398071289
2015-11-05,13.383511543273926
2015-11-06,13.419753074645996
2015-11-09,13.284446716308594
2015-11-10,13.349681854248047
2015-11-11,13.303773880004883
2015-11-12,13.0404052734375
2015-11-13,12.897847175598145
2015-11-16,13.023488998413086
2015-11-17,12.844687461853027
2015-11-18,13.086311340332031
2015-11-19,13.166049003601074
2015-11-20,13.214371681213379
2015-11-23,13.412500381469727
2015-11-24,13.463245391845703
2015-11-25,13.448748588562012
2015-11-27,13.482647895812988
2015-11-30,13.477806091308594
2015-12-01,13.647306442260742
2015-12-02,13.7102632522583
2015-12-03,13.560133934020996
2015-12-04,13.792593002319336
2015-12-07,13.637615203857422
2015-12-08,13.468122482299805
2015-12-09,13.23323917388916
2015-12-10,13.213862419128418
2015-12-11,13.06131362915039
2015-12-14,13.172700881958008
2015-12-15,13.12911605834961
2015-12-16,13.155752182006836
2015-12-17,13.000778198242188
2015-12-18,12.765897750854492
2015-12-21,12.831277847290039
2015-12-22,12.925713539123535
2015-12-23,13.005620002746582
2015-12-24,13.407583236694336
2015-12-28,13.422111511230469
2015-12-29,13.586770057678223
2015-12-30,13.516547203063965
2015-12-31,13.257450103759766
2016-01-04,12.906342506408691
2016-01-05,13.017727851867676
2016-01-06,12.853069305419922
2016-01-07,12.635139465332031
2016-01-08,12.593974113464355
2016-01-11,12.426898002624512
2016-01-12,12.3179292678833
2016-01-13,12.015247344970703
2016-01-14,12.19927978515625
2016-01-15,11.923232078552246
2016-01-19,11.911126136779785
2016-01-20,11.722251892089844
2016-01-21,11.719832420349121
2016-01-22,11.911126136779785
2016-01-25,11.610865592956543
2016-01-26,11.76341724395752
2016-01-27,11.705302238464355
2016-01-28,11.819110870361328
2016-01-29,12.143583297729492
2016-02-01,12.172639846801758
2016-02-02,11.932920455932617
2016-02-03,12.23076057434082
2016-02-04,12.233179092407227
2016-02-05,12.376046180725098
2016-02-08,12.392993927001953
2016-02-09,12.44384479522705
2016-02-10,12.424471855163574
2016-02-11,12.194436073303223
2016-02-12,12.44384479522705
2016-02-16,12.545543670654297
2016-02-17,12.550389289855957
2016-02-18,12.632718086242676
2016-02-19,12.591551780700684
2016-02-22,12.623030662536621
2016-02-23,12.509224891662598
2016-02-24,12.506802558898926
2016-02-25,12.601235389709473
2016-02-26,12.639984130859375
2016-02-29,12.470479965209961
2016-03-01,12.707782745361328
2016-03-02,12.838541030883789
2016-03-03,12.882128715515137
2016-03-04,12.838541030883789
2016-03-07,12.775581359863281
2016-03-08,12.712623596191406
2016-03-09,12.639984130859375
2016-03-10,12.647250175476074
2016-03-11,12.955479621887207
2016-03-14,12.996739387512207
2016-03-15,13.018579483032227
2016-03-16,12.94091796875
2016-03-17,13.227306365966797
2016-03-18,13.287981033325195
2016-03-21,13.190901756286621
2016-03-22,13.270992279052734
2016-03-23,13.20061206817627
2016-03-24,13.069552421569824
2016-03-28,13.220026016235352
2016-03-29,13.382637977600098
2016-03-30,13.627764701843262
2016-03-31,13.639904022216797
2016-04-01,13.77096176147461
2016-04-04,13.671454429626465
2016-04-05,13.535537719726562
2016-04-06,13.525833129882812
2016-04-07,13.445744514465332
2016-04-08,13.45059585571289
2016-04-11,13.392345428466797
2016-04-12,13.615633010864258
2016-04-13,13.719993591308594
2016-04-14,13.584081649780273
2016-04-15,13.686013221740723
2016-04-18,13.780665397644043
2016-04-19,13.775815963745117
2016-04-20,13.804938316345215
2016-04-21,13.397199630737305
2016-04-22,13.610779762268066
2016-04-25,13.554956436157227
2016-04-26,13.671454429626465
2016-04-27,13.817078590393066
2016-04-28,13.591361045837402
2016-04-29,13.591361045837402
2016-05-02,13.588934898376465
2016-05-03,13.513696670532227
2016-05-04,13.399628639221191
2016-05-05,13.416613578796387
2016-05-06,13.341376304626465
2016-05-09,13.368075370788574
2016-05-10,13.579225540161133
2016-05-11,13.557384490966797
2016-05-12,13.66659927368164
2016-05-13,13.618059158325195
2016-05-16,13.639904022216797
2016-05-17,13.438459396362305
2016-05-18,13.603496551513672
2016-05-19,13.518550872802734
2016-05-20,13.598640441894531
2016-05-23,13.513696670532227
2016-05-24,13.70543098449707
2016-05-25,13.712714195251465
2016-05-26,13.635045051574707
2016-05-27,13.75882625579834
2016-05-31,13.841346740722656
2016-06-01,13.851054191589355
2016-06-02,13.860759735107422
2016-06-03,13.717567443847656
2016-06-06,13.673879623413086
2016-06-07,13.664172172546387
2016-06-08,13.68844223022461
2016-06-09,13.698149681091309
2016-06-10,13.615633010864258
2016-06-13,13.50859546661377
2016-06-14,13.503727912902832
2016-06-15,13.406423568725586
2016-06-16,13.566977500915527
2016-06-17,13.601036071777344
2016-06-20,13.588872909545898
2016-06-21,13.649688720703125
2016-06-22,13.698344230651855
2016-06-23,13.961071968078613
2016-06-24,13.59130573272705
2016-06-27,13.394259452819824
2016-06-28,13.742130279541016
2016-06-29,14.026753425598145
2016-06-30,14.576537132263184
2016-07-01,14.484095573425293
2016-07-05,14.289481163024902
2016-07-06,14.313807487487793
2016-07-07,14.262718200683594
2016-07-08,14.39651870727539
2016-07-11,14.491392135620117
2016-07-12,14.450040817260742
2016-07-13,14.45733642578125
2016-07-14,14.471932411193848
2016-07-15,14.415985107421875
2016-07-18,14.33813190460205
2016-07-19,14.250557899475098
2016-07-20,14.231094360351562
2016-07-21,14.189738273620605
2016-07-22,14.343002319335938
2016-07-25,14.223800659179688
2016-07-26,14.287053108215332
2016-07-27,14.199470520019531
2016-07-28,14.270021438598633
2016-07-29,14.155685424804688
2016-08-01,14.141085624694824
2016-08-02,14.141085624694824
2016-08-03,14.221362113952637
2016-08-04,14.165413856506348
2016-08-05,14.308938980102539
2016-08-08,14.345434188842773
2016-08-09,14.27975082397461
2016-08-10,14.231094360351562
2016-08-11,14.182440757751465
2016-08-12,14.141085624694824
2016-08-15,14.201908111572266
2016-08-16,14.107035636901855
2016-08-17,14.092435836791992
2016-08-18,14.231094360351562
2016-08-19,14.235960960388184
2016-08-22,14.287053108215332
2016-08-23,14.167848587036133
2016-08-24,14.197038650512695
2016-08-25,14.267587661743164
2016-08-26,14.170279502868652
2016-08-29,14.274885177612305
2016-08-30,14.296778678894043
2016-08-31,14.44273853302002
2016-09-01,14.257858276367188
2016-09-02,14.308938980102539
2016-09-06,14.231094360351562
2016-09-07,14.289481163024902
2016-09-08,14.184876441955566
2016-09-09,13.875927925109863
2016-09-12,14.116764068603516
2016-09-13,13.965936660766602
2016-09-14,13.8807954788208
2016-09-15,13.944045066833496
2016-09-16,13.853031158447266
2016-09-19,14.054727554321289
2016-09-20,14.143279075622559
2016-09-21,14.246583938598633
2016-09-22,14.404004096984863
2016-09-23,14.155579566955566
2016-09-26,14.062106132507324
2016-09-27,14.239209175109863
2016-09-28,14.35481071472168
2016-09-29,14.148199081420898
2016-09-30,14.20722484588623
2016-10-03,14.128518104553223
2016-10-04,14.160494804382324
2016-10-05,14.17033576965332
2016-10-06,14.180171966552734
2016-10-07,14.180171966552734
2016-10-10,14.244125366210938
2016-10-11,14.140817642211914
2016-10-12,14.310539245605469
2016-10-13,14.26134204864502
2016-10-14,14.372027397155762
2016-10-17,14.342514038085938
2016-10-18,14.28101634979248
2016-10-19,14.303155899047852
2016-10-20,13.90468692779541
2016-10-21,13.739885330200195
2016-10-24,13.769401550292969
2016-10-25,13.732504844665527
2016-10-26,14.086702346801758
2016-10-27,13.90468692779541
2016-10-28,13.956340789794922
2016-10-31,14.044888496398926
2016-11-01,13.843194007873535
2016-11-02,13.789083480834961
2016-11-03,13.84565544128418
2016-11-04,13.774321556091309
2016-11-07,13.870251655578613
2016-11-08,14.027669906616211
2016-11-09,14.126930236816406
2016-11-10,14.221229553222656
2016-11-11,14.553741455078125
2016-11-14,14.727442741394043
2016-11-15,14.625703811645508
2016-11-16,14.692699432373047
2016-11-17,14.925960540771484
2016-11-18,15.077330589294434
2016-11-21,15.074845314025879
2016-11-22,15.201398849487305
2016-11-23,15.27336597442627
2016-11-25,15.394957542419434
2016-11-28,15.375103950500488
2016-11-29,15.467117309570312
2016-11-30,15.365156173706055
2016-12-01,15.501924514770508
2016-12-02,15.50440788269043
2016-12-05,15.561600685119629
2016-12-06,15.780433654785156
2016-12-07,15.912226676940918
2016-12-08,16.108671188354492
2016-12-09,16.168352127075195
2016-12-12,16.41204833984375
2016-12-13,16.426963806152344
2016-12-14,16.295175552368164
2016-12-15,16.407072067260742
2016-12-16,16.33993148803711
2016-12-19,16.43939781188965
2016-12-20,16.521459579467773
2016-12-21,16.591089248657227
2016-12-22,16.59855079650879
2016-12-23,16.58114242553711
2016-12-27,16.551298141479492
2016-12-28,16.511516571044922
2016-12-29,16.573678970336914
2016-12-30,16.53886604309082
2017-01-03,16.583627700805664
2017-01-04,16.8248348236084
2017-01-05,16.742774963378906
2017-01-06,16.67812156677246
2017-01-09,16.404584884643555
2017-01-10,16.638328552246094
2017-01-11,16.7104434967041
2017-01-12,16.59855079650879
2017-01-13,16.69055938720703
2017-01-17,16.688066482543945
2017-01-18,16.70298957824707
2017-01-19,16.693044662475586
2017-01-20,16.61346435546875
2017-01-23,16.593578338623047
2017-01-24,16.742774963378906
2017-01-25,16.804943084716797
2017-01-26,16.89446449279785
2017-01-27,16.859649658203125
2017-01-30,16.735313415527344
2017-01-31,16.712934494018555
2017-02-01,16.685577392578125
2017-02-02,16.859649658203125
2017-02-03,16.87705421447754
2017-02-06,16.901926040649414
2017-02-07,16.91435432434082
2017-02-08,16.8248348236084
2017-02-09,16.979007720947266
2017-02-10,16.979007720947266
2017-02-13,17.063556671142578
2017-02-14,17.187894821166992
2017-02-15,17.396770477294922
2017-02-16,17.595701217651367
2017-02-17,17.545970916748047
2017-02-21,17.585750579833984
2017-02-22,17.69268226623535
2017-02-23,17.794635772705078
2017-02-24,17.784692764282227
2017-02-27,17.62554359436035
2017-02-28,17.66036033630371
2017-03-01,17.936378479003906
2017-03-02,17.657869338989258
2017-03-03,17.690200805664062
2017-03-06,17.6429500579834
2017-03-07,17.690200805664062
2017-03-08,17.68522834777832
2017-03-09,17.819503784179688
2017-03-10,17.94384002685547
2017-03-13,18.09330940246582
2017-03-14,18.055940628051758
2017-03-15,18.180496215820312
2017-03-16,18.075878143310547
2017-03-17,18.108253479003906
2017-03-20,17.978715896606445
2017-03-21,17.79187774658203
2017-03-22,17.644901275634766
2017-03-23,17.672300338745117
2017-03-24,17.542757034301758
2017-03-27,17.622474670410156
2017-03-28,17.667322158813477
2017-03-29,17.463043212890625
2017-03-30,17.619985580444336
2017-03-31,17.595075607299805
2017-04-03,17.358415603637695
2017-04-04,17.480480194091797
2017-04-05,17.321048736572266
2017-04-06,17.233854293823242
2017-04-07,17.096837997436523
2017-04-10,17.21143341064453
2017-04-11,17.236347198486328
2017-04-12,17.074420928955078
2017-04-13,16.937408447265625
2017-04-17,17.18154525756836
2017-04-18,17.126737594604492
2017-04-19,17.042030334472656
2017-04-20,16.999685287475586
2017-04-21,16.94239044189453
2017-04-24,17.156627655029297
2017-04-25,16.992210388183594
2017-04-26,17.06196403503418
2017-04-27,17.081897735595703
2017-04-28,16.93491554260254
2017-05-01,16.905017852783203
2017-05-02,16.805370330810547
2017-05-03,16.812847137451172
2017-05-04,16.845232009887695
2017-05-05,16.81534194946289
2017-05-08,16.64345359802246
2017-05-09,16.394338607788086
2017-05-10,16.516403198242188
2017-05-11,16.503950119018555
2017-05-12,16.481523513793945
2017-05-15,16.51889419555664
2017-05-16,16.553770065307617
2017-05-17,16.543811798095703
2017-05-18,16.663379669189453
2017-05-19,16.718181610107422
2017-05-22,16.857688903808594
2017-05-23,16.94239044189453
2017-05-24,16.929933547973633
2017-05-25,17.052003860473633
2017-05-26,17.014629364013672
2017-05-30,17.054500579833984
2017-05-31,17.186519622802734
2017-06-01,17.231361389160156
2017-06-02,17.21392822265625
2017-06-05,17.08936309814453
2017-06-06,16.875133514404297
2017-06-07,16.840261459350586
2017-06-08,17.0096492767334
2017-06-09,17.208946228027344
2017-06-12,17.24631118774414
2017-06-13,17.26894187927246
2017-06-14,17.457521438598633
2017-06-15,17.5078125
2017-06-16,17.643592834472656
2017-06-19,17.570674896240234
2017-06-20,17.43740463256836
2017-06-21,17.36448860168457
2017-06-22,17.21613883972168
2017-06-23,17.231225967407227
2017-06-26,17.3142032623291
2017-06-27,17.2010555267334
2017-06-28,17.4449462890625
2017-06-29,17.404720306396484
2017-06-30,17.392148971557617
2017-07-03,17.610902786254883
2017-07-05,17.427350997924805
2017-07-06,17.402206420898438
2017-07-07,17.457521438598633
2017-07-10,17.349403381347656
2017-07-11,17.367006301879883
2017-07-12,17.402206420898438
2017-07-13,17.46506690979004
2017-07-14,17.57318687438965
2017-07-17,17.419803619384766
2017-07-18,17.22368049621582
2017-07-19,17.4449462890625
2017-07-20,17.643592834472656
2017-07-21,17.74668312072754
2017-07-24,17.917661666870117
2017-07-25,18.15401268005371
2017-07-26,17.367006301879883
2017-07-27,17.218652725219727
2017-07-28,17.339344024658203
2017-07-31,17.34186363220215
2017-08-01,17.4323787689209
2017-08-02,17.384605407714844
2017-08-03,17.399694442749023
2017-08-04,17.25636863708496
2017-08-07,17.13316535949707
2017-08-08,16.874177932739258
2017-08-09,17.196022033691406
2017-08-10,17.233745574951172
2017-08-11,17.193504333496094
2017-08-14,17.384605407714844
2017-08-15,17.16082000732422
2017-08-16,17.153284072875977
2017-08-17,16.999900817871094
2017-08-18,16.92447280883789
2017-08-21,16.83897590637207
2017-08-22,16.89931869506836
2017-08-23,16.806293487548828
2017-08-24,16.83897590637207
2017-08-25,16.969724655151367
2017-08-28,16.773601531982422
2017-08-29,16.768577575683594
2017-08-30,16.55988311767578
2017-08-31,16.756004333496094
2017-09-01,16.665485382080078
2017-09-05,15.9564208984375
2017-09-06,16.014257431030273
2017-09-07,15.725101470947266
2017-09-08,16.215404510498047
2017-09-11,16.542274475097656
2017-09-12,16.58250617980957
2017-09-13,16.532222747802734
2017-09-14,16.4442138671875
2017-09-15,16.4693546295166
2017-09-18,16.396442413330078
2017-09-19,16.36872673034668
2017-09-20,16.429201126098633
2017-09-21,16.42163848876953
2017-09-22,16.461956024169922
2017-09-25,16.572834014892578
2017-09-26,16.756778717041016
2017-09-27,16.741661071777344
2017-09-28,16.81473159790039
2017-09-29,16.8172550201416
2017-10-02,16.970964431762695
2017-10-03,16.948284149169922
2017-10-04,17.036474227905273
2017-10-05,17.066715240478516
2017-10-06,17.02639389038086
2017-10-09,16.94576072692871
2017-10-10,16.973482131958008
2017-10-11,16.95584487915039
2017-10-12,16.9432373046875
2017-10-13,16.9860782623291
2017-10-16,17.18766212463379
2017-10-17,17.248140335083008
2017-10-18,17.328771591186523
2017-10-19,17.497604370117188
2017-10-20,17.671464920043945
2017-10-23,17.648792266845703
2017-10-24,17.668954849243164
2017-10-25,17.711788177490234
2017-10-26,17.782337188720703
2017-10-27,17.527841567993164
2017-10-30,17.32373809814453
2017-10-31,17.280900955200195
2017-11-01,17.27081298828125
2017-11-02,17.432086944580078
2017-11-03,17.449726104736328
2017-11-06,17.492563247680664
2017-11-07,17.3942928314209
2017-11-08,17.31365394592285
2017-11-09,17.30358123779297
2017-11-10,17.32121467590332
2017-11-13,17.167505264282227
2017-11-14,17.079315185546875
2017-11-15,17.159944534301758
2017-11-16,16.90292739868164
2017-11-17,16.89284324645996
2017-11-20,16.86764907836914
2017-11-21,16.882768630981445
2017-11-22,16.73661994934082
2017-11-24,16.678661346435547
2017-11-27,16.726537704467773
2017-11-28,16.933162689208984
