,BWA
2017-08-30,35.201629638671875
2017-08-31,36.482975006103516
2017-09-01,36.679500579833984
2017-09-05,36.12922668457031
2017-09-06,36.490840911865234
2017-09-07,36.22356414794922
2017-09-08,36.317893981933594
2017-09-11,36.93891906738281
2017-09-12,37.37913131713867
2017-09-13,37.44987869262695
2017-09-14,37.94511795043945
2017-09-15,38.330318450927734
2017-09-18,38.652610778808594
2017-09-19,38.589717864990234
2017-09-20,38.880592346191406
2017-09-21,38.98278045654297
2017-09-22,39.273643493652344
2017-09-25,39.698123931884766
2017-09-26,39.97327423095703
2017-09-27,39.666690826416016
2017-09-28,39.533050537109375
2017-09-29,40.27198791503906
2017-10-02,40.75936508178711
2017-10-03,40.72792434692383
2017-10-04,41.23102951049805
2017-10-05,40.92445373535156
2017-10-06,40.77509307861328
2017-10-09,40.87728500366211
2017-10-10,40.86942672729492
2017-10-11,40.885135650634766
2017-10-12,40.02829360961914
2017-10-13,40.193382263183594
2017-10-16,41.01091766357422
2017-10-17,40.893009185791016
2017-10-18,41.18385696411133
2017-10-19,40.91658401489258
2017-10-20,41.034488677978516
2017-10-23,40.9794807434082
2017-10-24,41.466880798339844
2017-10-25,40.610008239746094
2017-10-26,41.9542350769043
2017-10-27,41.56119918823242
2017-10-30,41.18385696411133
2017-10-31,41.44327163696289
2017-11-01,41.42756271362305
2017-11-02,41.58477783203125
2017-11-03,41.63978958129883
2017-11-06,41.3803825378418
2017-11-07,41.191715240478516
2017-11-08,41.02663803100586
2017-11-09,40.95589065551758
2017-11-10,40.932308197021484
2017-11-13,40.9008674621582
2017-11-14,40.932308197021484
2017-11-15,40.625732421875
2017-11-16,40.90871810913086
2017-11-17,40.830116271972656
2017-11-20,41.15241241455078
2017-11-21,41.38825225830078
2017-11-22,41.576908111572266
2017-11-24,41.569053649902344
2017-11-27,41.70269012451172
2017-11-28,42.67745590209961
2017-11-29,43.12553024291992
2017-11-30,43.906185150146484
2017-12-01,43.377872467041016
2017-12-04,42.77068328857422
2017-12-05,42.881072998046875
2017-12-06,41.83232498168945
2017-12-07,42.329097747802734
2017-12-08,42.392173767089844
2017-12-11,42.23447799682617
2017-12-12,42.09254837036133
2017-12-13,41.25667953491211
2017-12-14,40.64161682128906
2017-12-15,40.63372802734375
2017-12-18,41.1541633605957
2017-12-19,41.16204833984375
2017-12-20,41.84020233154297
2017-12-21,41.00434494018555
2017-12-22,40.775665283203125
2017-12-26,40.60218048095703
2017-12-27,40.6652717590332
2017-12-28,41.08319854736328
2017-12-29,40.28676986694336
2018-01-02,40.830875396728516
2018-01-03,41.03589630126953
2018-01-04,42.368526458740234
2018-01-05,43.59866714477539
2018-01-08,43.622314453125
2018-01-09,43.95350646972656
2018-01-10,42.98359298706055
2018-01-11,44.08755111694336
2018-01-12,45.1284294128418
2018-01-16,44.410865783691406
2018-01-17,45.664649963378906
2018-01-18,45.03382110595703
2018-01-19,44.899757385253906
2018-01-22,44.53702926635742
2018-01-23,44.24525833129883
2018-01-24,44.74205017089844
2018-01-25,44.36354446411133
2018-01-26,45.07323455810547
2018-01-29,44.805137634277344
2018-01-30,44.72628402709961
2018-01-31,44.36354446411133
2018-02-01,44.466060638427734
2018-02-02,42.952064514160156
2018-02-05,41.28033447265625
2018-02-06,42.70760726928711
2018-02-07,43.36998748779297
2018-02-08,40.957027435302734
2018-02-09,41.485355377197266
2018-02-12,41.76923751831055
2018-02-13,41.24879455566406
2018-02-14,42.17927932739258
2018-02-15,41.53267288208008
2018-02-16,41.177825927734375
2018-02-20,41.20936965942383
2018-02-21,41.0753173828125
2018-02-22,41.193603515625
2018-02-23,41.25667953491211
2018-02-26,40.933372497558594
2018-02-27,39.49822998046875
2018-02-28,38.83359146118164
2018-03-01,38.23225402832031
2018-03-02,37.986976623535156
2018-03-05,38.54875183105469
2018-03-06,38.667423248291016
2018-03-07,38.65160369873047
2018-03-08,39.44283676147461
2018-03-09,40.79583740234375
2018-03-12,40.170772552490234
2018-03-13,40.21824264526367
2018-03-14,40.028343200683594
2018-03-15,40.09956359863281
2018-03-16,40.700897216796875
2018-03-19,40.02043533325195
2018-03-20,39.62482833862305
2018-03-21,40.416046142578125
2018-03-22,39.43492889404297
2018-03-23,38.46171951293945
2018-03-26,39.806793212890625
2018-03-27,38.92853927612305
2018-03-28,38.49335479736328
2018-03-29,39.74351119995117
2018-04-02,38.64369583129883
2018-04-03,39.85428237915039
2018-04-04,40.83540725708008
2018-04-05,41.51585388183594
2018-04-06,40.5663948059082
2018-04-09,40.80375671386719
2018-04-10,41.94312286376953
2018-04-11,42.10136795043945
2018-04-12,42.38621139526367
2018-04-13,41.8244514465332
2018-04-16,42.56820297241211
2018-04-17,42.631492614746094
2018-04-18,42.655235290527344
2018-04-19,41.674110412597656
2018-04-20,41.745323181152344
2018-04-23,41.97477722167969
2018-04-24,41.41300582885742
2018-04-25,41.864009857177734
2018-04-26,40.99365234375
2018-04-27,39.26085662841797
2018-04-30,38.72282791137695
2018-05-01,38.40632247924805
2018-05-02,38.32719802856445
2018-05-03,37.85247039794922
2018-05-04,38.87315368652344
2018-05-07,38.920631408691406
2018-05-08,39.26876449584961
2018-05-09,39.50614547729492
2018-05-10,39.941307067871094
2018-05-11,40.044166564941406
2018-05-14,40.33694076538086
2018-05-15,40.154945373535156
2018-05-16,41.00156021118164
2018-05-17,41.45256805419922
2018-05-18,41.0806884765625
2018-05-21,41.405094146728516
2018-05-22,41.674110412597656
2018-05-23,41.27848434448242
2018-05-24,40.787933349609375
2018-05-25,40.71672821044922
2018-05-29,38.358856201171875
2018-05-30,39.14216232299805
2018-05-31,38.729312896728516
2018-06-01,39.658233642578125
2018-06-04,39.983768463134766
2018-06-05,40.04728698730469
2018-06-06,40.30929183959961
2018-06-07,39.85673141479492
2018-06-08,39.71383285522461
2018-06-11,39.920249938964844
2018-06-12,38.99132537841797
2018-06-13,38.41966247558594
2018-06-14,38.76107406616211
2018-06-15,38.292633056640625
2018-06-18,38.09414291381836
2018-06-19,37.41926574707031
2018-06-20,37.236671447753906
2018-06-21,36.474464416503906
2018-06-22,35.79961013793945
2018-06-25,35.871063232421875
2018-06-26,35.696380615234375
2018-06-27,35.426448822021484
2018-06-28,34.71980667114258
2018-06-29,34.267269134521484
2018-07-02,34.73571014404297
2018-07-03,34.46575164794922
2018-07-05,35.1247444152832
2018-07-06,35.40262222290039
2018-07-09,36.585628509521484
2018-07-10,36.736480712890625
2018-07-11,35.426448822021484
2018-07-12,35.33116149902344
2018-07-13,35.79166793823242
2018-07-16,35.61699676513672
2018-07-17,36.260101318359375
2018-07-18,36.52211380004883
2018-07-19,35.7519645690918
2018-07-20,35.212074279785156
2018-07-23,35.35498046875
2018-07-24,35.27558898925781
2018-07-25,34.950069427490234
2018-07-26,35.30735397338867
2018-07-27,36.363319396972656
2018-07-30,36.17276382446289
2018-07-31,36.53797912597656
2018-08-01,35.06916809082031
2018-08-02,35.44232177734375
2018-08-03,35.974281311035156
2018-08-06,36.21245574951172
2018-08-07,36.80793380737305
2018-08-08,36.16482925415039
2018-08-09,35.728145599365234
2018-08-10,34.88655090332031
2018-08-13,34.862728118896484
2018-08-14,35.148555755615234
2018-08-15,34.950069427490234
2018-08-16,35.3629264831543
2018-08-17,35.95045852661133
2018-08-20,36.44270706176758
2018-08-21,36.48241424560547
2018-08-22,35.196197509765625
2018-08-23,34.82303237915039
2018-08-24,35.25971984863281
2018-08-27,36.450660705566406
2018-08-28,36.67296600341797
2018-08-29,35.886940002441406
2018-08-30,35.339107513427734
2018-08-31,34.88481903076172
2018-09-04,34.91668701171875
2018-09-05,35.29128646850586
2018-09-06,35.20362091064453
2018-09-07,34.80512237548828
2018-09-10,35.29128646850586
2018-09-11,34.4384880065918
2018-09-12,34.8449592590332
2018-09-13,35.33112716674805
2018-09-14,35.761512756347656
2018-09-17,35.18767547607422
2018-09-18,34.255184173583984
2018-09-19,35.968746185302734
2018-09-20,36.48679733276367
2018-09-21,36.072349548339844
2018-09-24,35.48257064819336
2018-09-25,34.62180709838867
2018-09-26,34.5739860534668
2018-09-27,34.08781433105469
2018-09-28,34.095787048339844
2018-10-01,33.95232391357422
2018-10-02,34.446468353271484
2018-10-03,34.797142028808594
2018-10-04,34.23925018310547
2018-10-05,33.23501968383789
2018-10-08,33.6654052734375
2018-10-09,32.597415924072266
2018-10-10,30.748371124267578
2018-10-11,30.18250274658203
2018-10-12,30.166561126708984
2018-10-15,30.18250274658203
2018-10-16,30.517240524291992
2018-10-17,30.20640754699707
2018-10-18,29.417375564575195
2018-10-19,29.234066009521484
2018-10-22,29.186243057250977
2018-10-23,29.943395614624023
2018-10-24,28.524730682373047
2018-10-25,30.062944412231445
2018-10-26,30.32595443725586
2018-10-29,31.529436111450195
2018-10-30,31.003414154052734
2018-10-31,31.409887313842773
2018-11-01,32.70899963378906
2018-11-02,32.18297576904297
2018-11-05,31.385969161987305
2018-11-06,31.864168167114258
2018-11-07,32.055458068847656
2018-11-08,31.991701126098633
2018-11-09,30.91574478149414
2018-11-12,30.20640754699707
2018-11-13,30.166561126708984
2018-11-14,31.226579666137695
2018-11-15,31.704771041870117
2018-11-16,31.704771041870117
2018-11-19,31.409887313842773
2018-11-20,30.44550895690918
2018-11-21,31.441761016845703
2018-11-23,31.46567726135254
2018-11-26,31.864168167114258
2018-11-27,31.1707820892334
2018-11-28,31.896055221557617
2018-11-29,31.378000259399414
2018-11-30,31.68216896057129
2018-12-03,32.578697204589844
2018-12-04,30.13728904724121
2018-12-06,29.841123580932617
2018-12-07,28.608413696289062
2018-12-10,27.92002296447754
2018-12-11,27.92002296447754
2018-12-12,28.12813949584961
2018-12-13,27.583829879760742
2018-12-14,27.71990203857422
2018-12-17,27.22361946105957
2018-12-18,27.52779197692871
2018-12-19,27.13556671142578
2018-12-20,27.18359375
2018-12-21,27.031511306762695
2018-12-24,26.57525062561035
2018-12-26,27.535804748535156
2018-12-27,27.83196449279785
2018-12-28,27.62384796142578
2018-12-31,27.807958602905273
2019-01-02,28.120134353637695
2019-01-03,27.271650314331055
2019-01-04,28.296236038208008
2019-01-07,29.032657623291016
2019-01-08,29.945188522338867
2019-01-09,30.977779388427734
2019-01-10,31.450048446655273
2019-01-11,31.37800407409668
2019-01-14,31.530094146728516
2019-01-15,31.61814308166504
2019-01-16,31.722198486328125
2019-01-17,32.08240509033203
2019-01-18,32.51465606689453
2019-01-22,32.03438186645508
2019-01-23,31.353992462158203
2019-01-24,32.10641860961914
2019-01-25,32.802825927734375
2019-01-28,32.48264694213867
2019-01-29,32.33854675292969
2019-01-30,32.402587890625
2019-01-31,32.73878860473633
2019-02-01,32.98693084716797
2019-02-04,32.802825927734375
2019-02-05,32.77080535888672
2019-02-06,32.97092056274414
2019-02-07,31.394012451171875
2019-02-08,30.641582489013672
2019-02-11,31.073822021484375
2019-02-12,32.13043975830078
2019-02-13,32.32254409790039
2019-02-14,32.61071014404297
2019-02-15,33.55525588989258
2019-02-19,33.45119857788086
2019-02-20,33.507225036621094
2019-02-21,32.67474365234375
2019-02-22,33.3631477355957
2019-02-25,33.587276458740234
2019-02-26,33.3631477355957
2019-02-27,33.11499786376953
2019-02-28,32.64078140258789
2019-03-01,32.87386703491211
2019-03-04,32.74526596069336
2019-03-05,32.5523681640625
2019-03-06,31.796836853027344
2019-03-07,31.041297912597656
2019-03-08,30.631378173828125
2019-03-11,31.049325942993164
2019-03-12,31.226163864135742
2019-03-13,31.049325942993164
2019-03-14,30.25360679626465
2019-03-15,30.39025115966797
2019-03-18,30.896615982055664
2019-03-19,30.67156219482422
2019-03-20,29.932106018066406
2019-03-21,30.36612892150879
2019-03-22,29.128341674804688
2019-03-25,29.28105354309082
2019-03-26,29.578453063964844
2019-03-27,29.835655212402344
2019-03-28,30.39025115966797
2019-03-29,30.87250328063965
2019-04-01,32.56843948364258
2019-04-02,32.721160888671875
2019-04-03,33.46062469482422
2019-04-04,34.055397033691406
2019-04-05,33.878570556640625
2019-04-08,34.256343841552734
2019-04-09,33.613338470458984
2019-04-10,34.384944915771484
2019-04-11,34.37689971923828
2019-04-12,35.550392150878906
2019-04-15,35.26908493041992
2019-04-16,35.26103973388672
2019-04-17,34.963661193847656
2019-04-18,35.365535736083984
2019-04-22,35.132442474365234
2019-04-23,35.068145751953125
2019-04-24,35.003849029541016
2019-04-25,33.41239547729492
2019-04-26,34.17597198486328
2019-04-29,33.79016876220703
2019-04-30,33.57314682006836
2019-05-01,32.99443817138672
2019-05-02,32.825645446777344
2019-05-03,33.18734359741211
2019-05-06,32.74526596069336
2019-05-07,31.965620040893555
2019-05-08,31.66019058227539
2019-05-09,31.009143829345703
2019-05-10,30.92876625061035
2019-05-13,29.42572784423828
2019-05-14,29.369468688964844
2019-05-15,29.73116111755371
2019-05-16,29.457881927490234
2019-05-17,29.1444149017334
2019-05-20,28.8872127532959
2019-05-21,29.586483001708984
2019-05-22,28.38084602355957
2019-05-23,28.509443283081055
2019-05-24,28.64608383178711
2019-05-28,29.289093017578125
2019-05-29,29.007776260375977
2019-05-30,29.56237030029297
2019-05-31,28.64990234375
2019-06-03,29.893442153930664
2019-06-04,30.95933723449707
2019-06-05,31.346939086914062
2019-06-06,31.451904296875
2019-06-07,32.114051818847656
2019-06-10,32.566253662109375
2019-06-11,33.042667388916016
2019-06-12,32.76813507080078
2019-06-13,33.19609832763672
2019-06-14,33.066898345947266
2019-06-17,33.131492614746094
2019-06-18,33.47872543334961
2019-06-19,33.46257400512695
2019-06-20,34.092403411865234
2019-06-21,33.9228515625
2019-06-24,33.67251968383789
2019-06-25,33.50294494628906
2019-06-26,33.583702087402344
2019-06-27,34.019752502441406
2019-06-28,33.898616790771484
2019-07-01,33.8744010925293
2019-07-02,33.17995071411133
2019-07-03,32.8569450378418
2019-07-05,32.921539306640625
2019-07-08,32.50973129272461
2019-07-09,31.734542846679688
2019-07-10,31.678003311157227
2019-07-11,31.508426666259766
2019-07-12,32.275550842285156
2019-07-15,32.07368469238281
2019-07-16,32.61470413208008
2019-07-17,31.879884719848633
2019-07-18,31.77489471435547
2019-07-19,32.33208084106445
2019-07-22,32.28363800048828
2019-07-23,33.6563606262207
2019-07-24,34.3023681640625
2019-07-25,32.76005935668945
2019-07-26,31.621484756469727
2019-07-29,31.37116241455078
2019-07-30,30.7493896484375
2019-07-31,30.52328872680664
2019-08-01,29.27167510986328
2019-08-02,28.94059944152832
2019-08-05,27.826261520385742
2019-08-06,27.745508193969727
2019-08-07,27.785888671875
2019-08-08,28.24616050720215
2019-08-09,27.301389694213867
2019-08-12,26.663469314575195
2019-08-13,26.841115951538086
2019-08-14,25.436077117919922
2019-08-15,25.096927642822266
2019-08-16,25.83982276916504
2019-08-19,26.25971794128418
2019-08-20,25.63794708251953
2019-08-21,25.88827133178711
2019-08-22,25.678321838378906
2019-08-23,24.935428619384766
2019-08-26,25.08077621459961
2019-08-27,25.14537811279297
2019-08-28,25.69447135925293
2019-08-29,26.445446014404297
2019-08-30,26.486034393310547
2019-09-03,26.234403610229492
2019-09-04,26.95682144165039
2019-09-05,28.482833862304688
2019-09-06,28.750694274902344
2019-09-09,29.757213592529297
2019-09-10,31.17770004272461
2019-09-11,31.754018783569336
2019-09-12,31.851421356201172
2019-09-13,32.46832275390625
2019-09-16,32.05434799194336
2019-09-17,31.28322982788086
2019-09-18,30.495866775512695
2019-09-19,30.05754852294922
2019-09-20,29.84650230407715
2019-09-23,29.87896156311035
2019-09-24,29.408178329467773
2019-09-25,29.9033203125
2019-09-26,29.684162139892578
2019-09-27,29.53805160522461
2019-09-30,29.773447036743164
2019-10-01,29.1646671295166
2019-10-02,28.1662654876709
2019-10-03,28.263668060302734
2019-10-04,28.53153419494629
2019-10-07,28.3773136138916
2019-10-08,27.695478439331055
2019-10-09,28.174379348754883
2019-10-10,28.734458923339844
2019-10-11,30.19553565979004
2019-10-14,30.090009689331055
2019-10-15,30.625732421875
2019-10-16,31.112754821777344
2019-10-17,30.86113929748535
2019-10-18,31.445560455322266
2019-10-21,31.640369415283203
2019-10-22,32.25726318359375
2019-10-23,32.452091217041016
2019-10-24,31.90013313293457
2019-10-25,32.24103927612305
2019-10-28,32.801109313964844
2019-10-29,32.21669006347656
2019-10-30,31.843297958374023
2019-10-31,33.83197784423828
2019-11-01,35.43104553222656
2019-11-04,36.77036666870117
2019-11-05,36.57555389404297
2019-11-06,36.3807487487793
2019-11-07,37.31421661376953
2019-11-08,37.59019470214844
2019-11-11,37.54148864746094
2019-11-12,37.11128616333008
2019-11-13,36.28334426879883
2019-11-14,35.99113464355469
2019-11-15,36.19406509399414
2019-11-18,35.52033996582031
2019-11-19,35.317413330078125
2019-11-20,34.107967376708984
2019-11-21,34.424530029296875
2019-11-22,34.73298645019531
2019-11-25,35.28494644165039
2019-11-26,34.77357482910156
2019-11-27,34.49758529663086
2019-11-29,34.2693977355957
2019-12-02,34.61167907714844
2019-12-03,33.87821578979492
2019-12-04,34.179744720458984
2019-12-05,34.76652526855469
2019-12-06,35.32884979248047
2019-12-09,35.32884979248047
2019-12-10,35.4266471862793
2019-12-11,35.801544189453125
2019-12-12,36.26606750488281
2019-12-13,35.695594787597656
2019-12-16,35.972679138183594
2019-12-17,36.37201690673828
2019-12-18,36.8365364074707
2019-12-19,36.59204864501953
2019-12-20,36.037872314453125
2019-12-23,36.10307312011719
2019-12-24,35.76078414916992
2019-12-26,35.703739166259766
2019-12-27,35.662986755371094
2019-12-30,35.369598388671875
2019-12-31,35.353302001953125
2020-01-02,35.81782913208008
2020-01-03,34.522029876708984
2020-01-06,34.37534713745117
2020-01-07,34.58723449707031
2020-01-08,34.799129486083984
2020-01-09,34.171600341796875
2020-01-10,33.755977630615234
2020-01-13,33.723365783691406
2020-01-14,34.008609771728516
2020-01-15,33.6500129699707
2020-01-16,34.13084030151367
2020-01-17,33.84561538696289
2020-01-21,33.006195068359375
2020-01-22,32.83504867553711
2020-01-23,33.05508804321289
2020-01-24,31.97934341430664
2020-01-27,31.26216697692871
2020-01-28,28.874305725097656
2020-01-29,28.760217666625977
2020-01-30,28.57276725769043
2020-01-31,27.94524574279785
2020-02-03,28.018596649169922
2020-02-04,28.05933952331543
2020-02-05,28.55647087097168
2020-02-06,27.513309478759766
2020-02-07,27.358470916748047
2020-02-10,27.122129440307617
2020-02-11,27.798553466796875
2020-02-12,28.271230697631836
2020-02-13,28.589069366455078
2020-02-14,27.831151962280273
2020-02-18,27.985992431640625
2020-02-19,28.35272789001465
2020-02-20,28.6461181640625
2020-02-21,27.692607879638672
2020-02-24,26.20935821533203
2020-02-25,25.07655906677246
2020-02-26,24.620176315307617
2020-02-27,24.92986488342285
2020-02-28,25.896902084350586
2020-03-02,26.49515151977539
2020-03-03,25.60187530517578
2020-03-04,25.847732543945312
2020-03-05,24.503711700439453
2020-03-06,23.659605026245117
2020-03-09,21.348554611206055
2020-03-10,22.77452278137207
2020-03-11,21.955001831054688
2020-03-12,20.1766357421875
2020-03-13,21.028940200805664
2020-03-16,18.889986038208008
2020-03-17,18.267152786254883
2020-03-18,16.169170379638672
2020-03-19,17.21816062927246
2020-03-20,16.800203323364258
2020-03-23,17.332889556884766
2020-03-24,18.676910400390625
2020-03-25,19.439064025878906
2020-03-26,20.43888282775879
2020-03-27,19.422672271728516
2020-03-30,20.14385414123535
2020-03-31,19.97175407409668
2020-04-01,18.570375442504883
2020-04-02,18.258953094482422
2020-04-03,17.44762420654297
2020-04-06,20.266786575317383
2020-04-07,20.217613220214844
2020-04-08,20.922401428222656
2020-04-09,21.094501495361328
2020-04-13,21.43869972229004
2020-04-14,22.282806396484375
2020-04-15,21.6927490234375
2020-04-16,21.348554611206055
2020-04-17,22.1107120513916
2020-04-20,20.914203643798828
2020-04-21,20.906007766723633
2020-04-22,21.02074432373047
2020-04-23,21.840269088745117
2020-04-24,22.19266128540039
2020-04-27,22.995792388916016
2020-04-28,23.397356033325195
2020-04-29,24.315223693847656
2020-04-30,23.41375160217285
2020-05-01,22.258222579956055
2020-05-04,22.143489837646484
2020-05-05,22.094316482543945
2020-05-06,23.003986358642578
2020-05-07,22.815494537353516
2020-05-08,24.085756301879883
2020-05-11,23.97921371459961
2020-05-12,23.126914978027344
2020-05-13,21.586210250854492
2020-05-14,22.790912628173828
2020-05-15,22.75813102722168
2020-05-18,24.208683013916016
2020-05-19,23.675992965698242
2020-05-20,24.380788803100586
2020-05-21,24.503711700439453
2020-05-22,24.45454216003418
2020-05-26,25.83133888244629
2020-05-27,26.66724967956543
2020-05-28,26.306663513183594
2020-05-29,26.4879150390625
2020-06-01,27.402429580688477
2020-06-02,27.962671279907227
2020-06-03,28.283987045288086
2020-06-04,28.811277389526367
2020-06-05,30.72268295288086
2020-06-08,30.912179946899414
2020-06-09,30.195402145385742
2020-06-10,29.30561065673828
2020-06-11,26.908100128173828
2020-06-12,27.641355514526367
2020-06-15,27.896757125854492
2020-06-16,27.68255043029785
2020-06-17,27.46834373474121
2020-06-18,27.394189834594727
2020-06-19,28.20983123779297
2020-06-22,28.2427921295166
2020-06-23,29.18202018737793
2020-06-24,27.336517333984375
2020-06-25,27.60016441345215
2020-06-26,27.377714157104492
2020-06-29,28.901897430419922
2020-06-30,29.083152770996094
2020-07-01,28.20983123779297
2020-07-02,28.992528915405273
2020-07-06,29.124347686767578
2020-07-07,28.86894416809082
2020-07-08,28.778318405151367
2020-07-09,28.341659545898438
2020-07-10,29.25617218017578
2020-07-13,29.04195785522461
2020-07-14,29.89055824279785
2020-07-15,30.94513511657715
2020-07-16,31.118144989013672
2020-07-17,30.887460708618164
2020-07-20,31.118144989013672
2020-07-21,31.06048011779785
2020-07-22,31.563047409057617
2020-07-23,31.909074783325195
2020-07-24,31.604238510131836
2020-07-27,32.11505126953125
2020-07-28,31.719585418701172
2020-07-29,32.06562042236328
2020-07-30,30.57439422607422
2020-07-31,30.154211044311523
2020-08-03,30.426084518432617
2020-08-04,30.615591049194336
2020-08-05,31.90083885192871
2020-08-06,31.867889404296875
2020-08-07,32.05738830566406
2020-08-10,33.35912322998047
2020-08-11,34.388973236083984
2020-08-12,34.1994743347168
2020-08-13,33.7463493347168
2020-08-14,34.430171966552734
2020-08-17,34.26539611816406
2020-08-18,33.95231246948242
2020-08-19,33.787532806396484
2020-08-20,33.499176025390625
2020-08-21,33.44150924682617
2020-08-24,34.09237289428711
2020-08-25,33.779300689697266
2020-08-26,34.21596145629883
2020-08-27,33.581565856933594
2020-08-28,34.13357162475586
2020-08-31,33.57929611206055
2020-09-01,34.39829635620117
2020-09-02,35.51513671875
2020-09-03,34.91121292114258
2020-09-04,34.80366897583008
2020-09-08,34.423126220703125
2020-09-09,34.98567199707031
2020-09-10,34.4644889831543
2020-09-11,35.051856994628906
2020-09-14,35.424129486083984
2020-09-15,34.96912384033203
2020-09-16,32.72719192504883
2020-09-17,32.74374008178711
2020-09-18,32.2639274597168
2020-09-21,30.94854164123535
2020-09-22,30.94854164123535
2020-09-23,30.940263748168945
2020-09-24,30.634187698364258
2020-09-25,30.452177047729492
2020-09-28,31.44491958618164
2020-09-29,31.461454391479492
2020-09-30,32.048828125
2020-10-01,32.71064758300781
2020-10-02,32.42936706542969
2020-10-05,33.81920623779297
2020-10-06,33.04157257080078
2020-10-07,34.365211486816406
2020-10-08,33.165653228759766
2020-10-09,32.77684020996094
2020-10-12,32.61137390136719
2020-10-13,32.222557067871094
2020-10-14,31.899919509887695
2020-10-15,32.43764877319336
2020-10-16,32.00746536254883
2020-10-19,31.98264503479004
2020-10-20,32.50383758544922
2020-10-21,32.77684020996094
2020-10-22,33.248382568359375
2020-10-23,32.88438034057617
2020-10-26,31.833730697631836
2020-10-27,31.056095123291016
2020-10-28,30.319812774658203
2020-10-29,29.318803787231445
2020-10-30,28.938255310058594
2020-11-02,29.451168060302734
2020-11-03,30.063358306884766
2020-11-04,29.649717330932617
2020-11-05,30.625904083251953
2020-11-06,30.1378116607666
2020-11-09,31.428363800048828
2020-11-10,32.09846878051758
2020-11-11,31.899919509887695
2020-11-12,30.00544548034668
2020-11-13,31.155366897583008
2020-11-16,32.048828125
2020-11-17,31.4366397857666
2020-11-18,31.734453201293945
2020-11-19,31.196733474731445
2020-11-20,31.072635650634766
2020-11-23,32.31355667114258
2020-11-24,33.48002624511719
2020-11-25,32.35492706298828
2020-11-27,32.67756271362305
2020-11-30,32.278751373291016
2020-12-01,32.16242599487305
2020-12-02,32.07933807373047
2020-12-03,32.145816802978516
2020-12-04,33.12622833251953
2020-12-07,32.586158752441406
2020-12-08,32.694183349609375
2020-12-09,33.11791229248047
2020-12-10,31.805160522460938
2020-12-11,30.342857360839844
2020-12-14,30.19330406188965
2020-12-15,31.323257446289062
2020-12-16,31.913171768188477
2020-12-17,32.40338134765625
2020-12-18,32.087650299072266
2020-12-21,32.021183013916016
2020-12-22,32.49477005004883
2020-12-23,32.91851043701172
2020-12-24,32.370140075683594
2020-12-28,32.602787017822266
2020-12-29,32.02949142456055
2020-12-30,32.561241149902344
2020-12-31,32.104270935058594
2021-01-04,31.62237548828125
2021-01-05,32.370140075683594
2021-01-06,33.3754768371582
2021-01-07,34.14817810058594
2021-01-08,33.47518539428711
2021-01-11,33.38378143310547
2021-01-12,34.20633316040039
2021-01-13,33.358863830566406
2021-01-14,32.90188217163086
2021-01-15,32.0710334777832
2021-01-19,32.65262222290039
2021-01-20,33.965389251708984
2021-01-21,36.225318908691406
2021-01-22,35.56063461303711
2021-01-25,36.15053939819336
2021-01-26,36.5244140625
2021-01-27,37.305419921875
2021-01-28,35.236595153808594
2021-01-29,34.887638092041016
2021-02-01,34.96242141723633
2021-02-02,34.34757995605469
2021-02-03,35.4775390625
2021-02-04,35.485862731933594
2021-02-05,35.80988693237305
2021-02-08,36.09238052368164
2021-02-09,35.65202331542969
2021-02-10,36.30009078979492
2021-02-11,35.593875885009766
2021-02-12,34.887638092041016
2021-02-16,36.3748664855957
2021-02-17,37.03124237060547
2021-02-18,35.77665710449219
2021-02-19,36.192073822021484
2021-02-22,37.089412689208984
2021-02-23,37.2888069152832
2021-02-24,38.219364166259766
2021-02-25,37.47990417480469
2021-02-26,37.529945373535156
2021-03-01,37.72175979614258
2021-03-02,38.54742431640625
2021-03-03,39.464820861816406
2021-03-04,38.78928756713867
2021-03-05,40.732505798339844
2021-03-08,41.45808410644531
2021-03-09,40.7908821105957
2021-03-10,41.61654281616211
2021-03-11,40.99104309082031
2021-03-12,41.975162506103516
2021-03-15,42.15863037109375
2021-03-16,40.67412185668945
2021-03-17,41.416385650634766
2021-03-18,40.16538619995117
2021-03-19,40.88261413574219
2021-03-22,40.14036178588867
2021-03-23,36.94615173339844
2021-03-24,36.278953552246094
2021-03-25,36.44574737548828
2021-03-26,38.1470947265625
2021-03-29,37.780147552490234
2021-03-30,38.805965423583984
2021-03-31,38.664180755615234
2021-04-01,38.6141471862793
2021-04-05,39.02281188964844
2021-04-06,38.922725677490234
2021-04-07,37.94694900512695
2021-04-08,38.36394119262695
2021-04-09,38.76426315307617
2021-04-12,39.681663513183594
2021-04-13,39.34806823730469
2021-04-14,39.58158874511719
2021-04-15,39.93186569213867
2021-04-16,40.83259201049805
2021-04-19,41.13282775878906
2021-04-20,39.97356414794922
2021-04-21,41.81669998168945
2021-04-22,41.31629943847656
2021-04-23,42.50891876220703
2021-04-26,42.10860061645508
2021-04-27,41.791683197021484
2021-04-28,42.08357620239258
2021-04-29,41.166175842285156
2021-04-30,40.51565933227539
2021-05-03,41.08278274536133
2021-05-04,40.448944091796875
2021-05-05,42.63401412963867
2021-05-06,43.55976104736328
2021-05-07,44.86912536621094
2021-05-10,44.143558502197266
2021-05-11,43.07603454589844
2021-05-12,41.49144744873047
2021-05-13,42.325439453125
2021-05-14,42.89256286621094
2021-05-17,43.07603454589844
