,LW
2020-07-30,55.6456184387207
2020-07-31,56.35853958129883
2020-08-03,56.40543746948242
2020-08-04,57.915714263916016
2020-08-05,58.91005325317383
2020-08-06,59.78565979003906
2020-08-07,59.07952117919922
2020-08-10,60.793060302734375
2020-08-11,60.454124450683594
2020-08-12,60.61417770385742
2020-08-13,60.90604782104492
2020-08-14,60.86838912963867
2020-08-17,59.738582611083984
2020-08-18,59.57852554321289
2020-08-19,60.312896728515625
2020-08-20,58.693504333496094
2020-08-21,57.883811950683594
2020-08-24,59.93629837036133
2020-08-25,59.24899673461914
2020-08-26,57.85556411743164
2020-08-27,58.797080993652344
2020-08-28,60.4352912902832
2020-08-31,59.17367172241211
2020-09-01,57.74259185791016
2020-09-02,59.09836196899414
2020-09-03,59.57852554321289
2020-09-04,58.78766250610352
2020-09-08,57.52603912353515
2020-09-09,57.80849838256836
2020-09-10,58.37339401245117
2020-09-11,59.625606536865234
2020-09-14,61.7722282409668
2020-09-15,63.316307067871094
2020-09-16,64.2013168334961
2020-09-17,65.99959564208984
2020-09-18,64.34254455566406
2020-09-21,61.20734024047851
2020-09-22,59.8515625
2020-09-23,59.81389999389648
2020-09-24,59.00419998168945
2020-09-25,61.09434127807617
2020-09-28,62.864376068115234
2020-09-29,61.470951080322266
2020-09-30,62.39363098144531
2020-10-01,62.770233154296875
2020-10-02,63.95651626586914
2020-10-05,65.48178100585938
2020-10-06,66.05609893798828
2020-10-07,67.9861831665039
2020-10-08,69.98217010498047
2020-10-09,68.92768096923828
2020-10-12,68.3721923828125
2020-10-13,67.75081634521484
2020-10-14,67.91085052490234
2020-10-15,68.9559097290039
2020-10-16,68.44750213623047
2020-10-19,67.46833801269531
2020-10-20,67.68488311767578
2020-10-21,67.16707611083984
2020-10-22,68.61698913574219
2020-10-23,67.89203643798828
2020-10-26,63.82472229003906
2020-10-27,62.35598373413086
2020-10-28,59.60677337646485
2020-10-29,60.34114456176758
2020-10-30,59.738582611083984
2020-11-02,61.82872009277344
2020-11-03,63.297481536865234
2020-11-04,63.27864456176758
2020-11-05,64.01554870605469
2020-11-06,62.721248626708984
2020-11-09,71.67736053466797
2020-11-10,72.23477172851562
2020-11-11,69.70287322998047
2020-11-12,67.46383666992188
2020-11-13,67.9551010131836
2020-11-16,70.12800598144531
2020-11-17,70.38309478759766
2020-11-18,69.19270324707031
2020-11-19,67.6433334350586
2020-11-20,65.77274322509766
2020-11-23,66.1978988647461
2020-11-24,68.00235748291016
2020-11-25,69.21160888671875
2020-11-27,69.14546966552734
2020-11-30,68.38021850585938
2020-12-01,68.72978973388672
2020-12-02,68.61642456054688
2020-12-03,71.47899627685547
2020-12-04,72.15919494628906
2020-12-07,72.36703491210938
2020-12-08,73.21731567382812
2020-12-09,73.1228256225586
2020-12-10,72.16864013671875
2020-12-11,73.00944519042969
2020-12-14,72.31035614013672
2020-12-15,72.62213134765625
2020-12-16,71.88521575927734
2020-12-17,74.29430389404297
2020-12-18,74.31319427490234
2020-12-21,73.18895721435547
2020-12-22,73.06613159179688
2020-12-23,74.2564926147461
2020-12-24,73.3590087890625
2020-12-28,73.16061401367188
2020-12-29,72.5937728881836
2020-12-30,73.08505249023438
2020-12-31,74.3887710571289
2021-01-04,71.4884262084961
2021-01-05,71.2238998413086
2021-01-06,72.39537048339844
2021-01-07,71.51676940917969
2021-01-08,72.58432006835938
2021-01-11,71.80965423583984
2021-01-12,70.93103790283203
2021-01-13,72.45206451416016
2021-01-14,73.82191467285156
2021-01-15,74.16203308105469
2021-01-19,72.82997131347656
2021-01-20,73.09449005126953
2021-01-21,72.81107330322266
2021-01-22,73.83136749267578
2021-01-25,73.718017578125
2021-01-26,72.67880249023438
2021-01-27,69.3249740600586
2021-01-28,72.65990447998047
2021-01-29,70.572021484375
2021-02-01,71.42229461669922
2021-02-02,73.53850555419922
2021-02-03,74.19983673095703
2021-02-04,75.06685638427734
2021-02-05,75.33216857910156
2021-02-08,75.53117370605469
2021-02-09,74.64044189453125
2021-02-10,73.0390396118164
2021-02-11,73.20962524414062
2021-02-12,73.11486053466797
2021-02-16,72.69792175292969
2021-02-17,73.04853057861328
2021-02-18,73.52229309082031
2021-02-19,73.99609375
2021-02-22,76.51663970947266
2021-02-23,78.71501159667969
2021-02-24,79.207763671875
2021-02-25,76.13761138916016
2021-02-26,75.58802795410156
2021-03-01,77.0093994140625
2021-03-02,77.07572937011719
2021-03-03,78.7718734741211
2021-03-04,78.42127227783203
2021-03-05,81.30191040039062
2021-03-08,79.88053894042969
2021-03-09,77.32208251953125
2021-03-10,76.45979309082031
2021-03-11,76.3176498413086
2021-03-12,76.48822021484375
2021-03-15,78.41178894042969
2021-03-16,76.0902328491211
2021-03-17,76.526123046875
2021-03-18,75.73015594482422
2021-03-19,76.03338623046875
2021-03-22,75.09530639648438
2021-03-23,73.91083526611328
2021-03-24,73.90132904052734
2021-03-25,75.61643981933594
2021-03-26,76.41240692138672
2021-03-29,75.03843688964844
2021-03-30,74.78258514404297
2021-03-31,73.4180679321289
2021-04-01,73.98663330078125
2021-04-05,76.37451171875
2021-04-06,76.677734375
2021-04-07,73.90132904052734
2021-04-08,73.55073547363281
2021-04-09,73.35175323486328
2021-04-12,74.56462860107422
2021-04-13,73.62654876708984
2021-04-14,73.45597839355469
2021-04-15,74.60254669189453
2021-04-16,76.38397216796875
2021-04-19,75.55012512207031
2021-04-20,75.010009765625
2021-04-21,76.63036346435547
2021-04-22,75.919677734375
2021-04-23,77.07572937011719
2021-04-26,77.33158111572266
2021-04-27,76.24185180664062
2021-04-28,75.50276184082031
2021-04-29,76.36502075195312
2021-04-30,76.27975463867188
2021-05-03,77.02832794189453
2021-05-04,74.72573852539062
2021-05-05,74.51726531982422
2021-05-06,74.17987823486328
2021-05-07,75.05423736572266
2021-05-10,74.98770904541016
2021-05-11,74.2654037475586
2021-05-12,72.9443130493164
2021-05-13,74.51251983642578
2021-05-14,74.88317108154297
2021-05-17,73.82821655273438
2021-05-18,73.63813018798828
2021-05-19,73.31498718261719
2021-05-20,73.71415710449219
2021-05-21,76.26126861572266
2021-05-24,76.44185638427734
2021-05-25,76.27076721191406
2021-05-26,76.6794662475586
2021-05-27,76.27076721191406
2021-05-28,78.39971160888672
2021-06-01,79.79681396484375
2021-06-02,79.96788787841797
2021-06-03,79.45466613769531
2021-06-04,79.83484649658203
2021-06-07,79.64476776123047
2021-06-08,79.45466613769531
2021-06-09,78.4092025756836
2021-06-10,78.00052642822266
2021-06-11,79.55921936035156
2021-06-14,79.2930908203125
2021-06-15,78.50425720214844
2021-06-16,77.34474182128906
2021-06-17,75.58648681640625
2021-06-18,74.08482360839844
2021-06-21,75.71003723144531
2021-06-22,75.85260009765625
2021-06-23,75.02574920654297
2021-06-24,76.06169891357422
2021-06-25,76.6794662475586
2021-06-28,75.91913604736328
2021-06-29,75.34886932373047
2021-06-30,76.66045379638672
2021-07-01,76.77449798583984
2021-07-02,76.28978729248047
2021-07-06,75.8335952758789
2021-07-07,75.96663665771484
2021-07-08,75.65300750732422
2021-07-09,76.81251525878906
2021-07-12,75.748046875
2021-07-13,74.09432983398438
2021-07-14,74.13235473632812
2021-07-15,74.75011444091797
2021-07-16,73.79969787597656
2021-07-19,70.42572784423828
2021-07-20,72.21250915527344
2021-07-21,71.94638061523438
2021-07-22,70.88192749023438
2021-07-23,71.7563247680664
2021-07-26,72.30754852294922
2021-07-27,62.527774810791016
2021-07-28,63.5067024230957
2021-07-29,63.915382385253906
2021-07-30,63.45918655395508
2021-08-02,64.01044464111328
2021-08-03,63.35465240478515
2021-08-04,62.14762496948242
2021-08-05,61.21762466430664
2021-08-06,62.07608795166016
2021-08-09,61.427467346191406
2021-08-10,62.47669219970703
2021-08-11,63.04899597167969
2021-08-12,62.58160400390625
2021-08-13,63.42098617553711
2021-08-16,63.38283920288086
2021-08-17,62.99176406860352
2021-08-18,63.09669876098633
2021-08-19,62.69608688354492
2021-08-20,62.07608795166016
2021-08-23,63.077606201171875
2021-08-24,63.55452346801758
2021-08-25,63.039459228515625
2021-08-26,61.53238677978515
2021-08-27,62.53392028808594
2021-08-30,61.3797721862793
2021-08-31,62.142852783203125
2021-09-01,62.553001403808594
2021-09-02,61.522850036621094
2021-09-03,60.645320892333984
2021-09-07,59.29085922241211
2021-09-08,59.10962677001953
2021-09-09,58.42285919189453
2021-09-10,57.697940826416016
2021-09-13,58.623165130615234
2021-09-14,58.06993865966797
2021-09-15,58.2130126953125
2021-09-16,59.01423645019531
2021-09-17,58.72809600830078
2021-09-20,58.68040084838867
2021-09-21,58.43239974975586
2021-09-22,58.20348358154297
2021-09-23,57.58347702026367
2021-09-24,57.98409652709961
2021-09-27,58.689937591552734
2021-09-28,58.46100997924805
2021-09-29,58.76625061035156
2021-09-30,58.537315368652344
2021-10-01,59.90131759643555
2021-10-04,60.02531814575195
2021-10-05,59.56747055053711
2021-10-06,59.46255111694336
2021-10-07,55.51363754272461
2021-10-08,53.78718948364258
2021-10-11,52.65211486816406
2021-10-12,52.54719161987305
2021-10-13,53.3961181640625
2021-10-14,55.28471755981445
2021-10-15,53.64411163330078
2021-10-18,52.938270568847656
2021-10-19,53.36749267578125
2021-10-20,54.82686996459961
2021-10-21,54.59795379638672
2021-10-22,56.36256408691406
2021-10-25,55.70441436767578
2021-10-26,55.64717102050781
2021-10-27,54.79825973510742
2021-10-28,54.8364143371582
2021-10-29,53.84441375732422
2021-11-01,54.9031867980957
2021-11-02,54.101951599121094
2021-11-03,55.132102966308594
2021-11-04,53.776912689208984
2021-11-05,55.22309494018555
2021-11-08,55.67323303222656
2021-11-09,56.29576110839844
2021-11-10,56.104209899902344
2021-11-11,55.38590621948242
2021-11-12,54.1217041015625
2021-11-15,55.730690002441406
2021-11-16,55.28055953979492
2021-11-17,56.219139099121094
2021-11-18,54.49519729614258
2021-11-19,53.987606048583984
2021-11-22,54.92618942260742
2021-11-23,54.69633102416992
2021-11-24,53.60451126098633
2021-11-26,50.520606994628906
2021-11-29,51.03778076171875
2021-11-30,49.72567367553711
2021-12-01,48.11668395996094
2021-12-02,50.817501068115234
2021-12-03,51.69861602783203
2021-12-06,52.522274017333984
2021-12-07,54.035491943359375
2021-12-08,54.63887405395508
2021-12-09,54.31324005126953
2021-12-10,54.63887405395508
2021-12-13,54.37070846557617
2021-12-14,54.48563003540039
2021-12-15,54.772953033447266
2021-12-16,54.80168914794922
2021-12-17,55.5870246887207
2021-12-20,56.554344177246094
2021-12-21,58.59431838989258
2021-12-22,58.374046325683594
2021-12-23,59.14023208618164
2021-12-27,59.14023208618164
2021-12-28,59.590370178222656
2021-12-29,60.011775970458984
2021-12-30,60.3565559387207
2021-12-31,60.70133972167969
2022-01-03,61.2185173034668
2022-01-04,60.624725341796875
2022-01-05,60.45232772827149
2022-01-06,64.95369720458984
2022-01-07,67.27140808105469
2022-01-10,65.64327239990234
2022-01-11,66.3998794555664
2022-01-12,65.9209976196289
2022-01-13,66.12213897705078
2022-01-14,66.01677703857422
2022-01-18,64.85792541503906
2022-01-19,64.19706726074219
2022-01-20,62.56893539428711
2022-01-21,62.07089614868164
2022-01-24,62.11878967285156
2022-01-25,61.295143127441406
2022-01-26,61.0269775390625
2022-01-27,60.90247344970703
2022-01-28,61.33344650268555
2022-01-31,61.49625778198242
2022-02-01,61.86019134521485
2022-02-02,61.57288360595703
2022-02-03,61.50078582763672
2022-02-04,60.32787322998047
2022-02-07,61.7891960144043
2022-02-08,62.21220779418945
2022-02-09,64.01004791259766
2022-02-10,63.6639289855957
2022-02-11,63.692771911621094
2022-02-14,62.85634994506836
2022-02-15,64.21192932128906
2022-02-16,64.5387954711914
2022-02-17,63.5774040222168
2022-02-18,63.93312454223633
2022-02-22,64.1061782836914
2022-02-23,63.59663009643555
2022-02-24,62.08724212646485
2022-02-25,65.22139739990234
2022-02-28,63.865840911865234
2022-03-01,61.28927230834961
2022-03-02,61.04891586303711
2022-03-03,58.73194885253906
2022-03-04,55.78044509887695
2022-03-07,50.617733001708984
2022-03-08,49.762081146240234
2022-03-09,51.261863708496094
2022-03-10,49.34867858886719
2022-03-11,48.17577362060547
2022-03-14,48.03155899047851
2022-03-15,48.61800765991211
2022-03-16,51.03113555908203
2022-03-17,51.4253044128418
2022-03-18,52.47323226928711
2022-03-21,52.38669967651367
2022-03-22,53.56923294067383
2022-03-23,52.68474197387695
2022-03-24,53.60768127441406
2022-03-25,55.011329650878906
2022-03-28,55.77083206176758
2022-03-29,57.32830810546875
2022-03-30,57.414833068847656
2022-03-31,57.59749603271485
2022-04-01,58.83770751953125
2022-04-04,58.34738540649414
2022-04-05,57.96282577514648
2022-04-06,58.10704040527344
2022-04-07,62.74098205566406
2022-04-08,63.76968765258789
2022-04-11,63.41396713256836
2022-04-12,63.7023811340332
2022-04-13,64.72147369384766
2022-04-14,66.05780792236328
2022-04-18,64.56764221191406
2022-04-19,65.44251251220703
2022-04-20,66.48084259033203
2022-04-21,66.00975036621094
2022-04-22,65.56748962402344
2022-04-25,66.4712142944336
2022-04-26,63.817752838134766
2022-04-27,64.25999450683594
2022-04-28,65.14448547363281
2022-04-29,63.548553466796875
2022-05-02,63.32744598388672
2022-05-03,63.5004997253418
2022-05-04,63.34666442871094
2022-05-05,61.20922088623047
2022-05-06,60.939022064208984
2022-05-09,60.524078369140625
2022-05-10,60.23457336425781
2022-05-11,59.1923942565918
2022-05-12,59.28888702392578
2022-05-13,61.30571746826172
2022-05-16,61.29606628417969
2022-05-17,62.193504333496094
2022-05-18,60.21528244018555
2022-05-19,60.23457336425781
2022-05-20,60.95832061767578
2022-05-23,61.73995590209961
2022-05-24,61.49871444702149
2022-05-25,61.402217864990234
2022-05-26,63.47694396972656
2022-05-27,65.60956573486328
2022-05-31,65.21392822265625
2022-06-01,64.23926544189453
2022-06-02,65.72537231445312
2022-06-03,65.78327178955078
2022-06-06,66.56491088867188
2022-06-07,66.63246154785156
2022-06-08,65.87975311279297
2022-06-09,65.05952453613281
2022-06-10,64.24893951416016
2022-06-13,62.868995666503906
2022-06-14,61.90401077270508
2022-06-15,62.84004592895508
2022-06-16,61.47941589355469
2022-06-17,63.16812896728515
2022-06-21,64.7410659790039
2022-06-22,65.83150482177734
2022-06-23,66.7771987915039
2022-06-24,69.39231872558594
2022-06-27,70.1257095336914
2022-06-28,69.19931030273438
2022-06-29,69.50811004638672
2022-06-30,68.95808410644531
2022-07-01,69.15106964111328
2022-07-05,70.83016204833984
2022-07-06,70.95559692382812
2022-07-07,72.16183471679688
2022-07-08,72.31623840332031
2022-07-11,72.01708984375
2022-07-12,71.57320404052734
2022-07-13,70.61785888671875
2022-07-14,71.36090087890625
2022-07-15,71.02314758300781
2022-07-18,70.58890533447266
2022-07-19,72.0556869506836
2022-07-20,71.99779510498047
2022-07-21,72.53817749023438
2022-07-22,72.32588195800781
2022-07-25,72.2390365600586
2022-07-26,72.51889038085938
2022-07-27,74.439208984375
2022-07-28,77.34382629394531
2022-07-29,76.87097930908203
2022-08-01,77.77806854248047
2022-08-02,78.51145935058594
2022-08-03,78.88780212402344
2022-08-04,78.04090118408203
2022-08-05,78.65066528320312
2022-08-08,77.4311294555664
2022-08-09,76.85039520263672
2022-08-10,78.06027221679688
2022-08-11,77.73118591308594
2022-08-12,79.0475082397461
2022-08-15,80.57676696777344
2022-08-16,79.99604034423828
2022-08-17,79.56048583984375
2022-08-18,79.4346694946289
2022-08-19,79.308837890625
2022-08-22,78.65066528320312
2022-08-23,78.9700698852539
2022-08-24,79.75408172607422
2022-08-25,79.92828369140625
2022-08-26,78.12801361083984
2022-08-29,77.837646484375
2022-08-30,77.21819305419922
2022-08-31,76.9762191772461
2022-09-01,76.96654510498047
2022-09-02,75.71796417236328
2022-09-06,75.48566436767578
2022-09-07,77.53759002685547
2022-09-08,76.89879608154297
2022-09-09,76.94718170166016
2022-09-12,77.48919677734375
2022-09-13,74.67265319824219
2022-09-14,73.31761169433594
2022-09-15,75.1275634765625
2022-09-16,74.1015853881836
2022-09-19,75.5243911743164
2022-09-20,75.0694808959961
2022-09-21,75.4372787475586
2022-09-22,75.33081817626953
2022-09-23,75.05980682373047
2022-09-26,75.17595672607422
2022-09-27,74.69200897216797
2022-09-28,76.46324157714844
2022-09-29,75.57278442382812
2022-09-30,74.89527893066406
2022-10-03,74.16934204101562
2022-10-04,76.31806182861328
2022-10-05,79.51209259033203
2022-10-06,80.0734634399414
2022-10-07,80.13154602050781
2022-10-10,80.26705169677734
2022-10-11,78.73777770996094
2022-10-12,80.2186508178711
2022-10-13,82.1253890991211
2022-10-14,81.29300689697266
2022-10-17,81.83502960205078
2022-10-18,82.54158782958984
2022-10-19,81.17686462402344
2022-10-20,80.02507781982422
2022-10-21,79.09589385986328
2022-10-24,80.0734634399414
2022-10-25,81.91244506835938
2022-10-26,81.32205200195312
2022-10-27,82.1253890991211
2022-10-28,82.72547149658203
2022-10-31,83.45140838623047
2022-11-01,83.4126968383789
2022-11-02,83.40300750732422
2022-11-03,82.36927795410156
2022-11-04,82.95166015625
2022-11-07,82.5730972290039
2022-11-08,82.67987060546875
2022-11-09,80.8065185546875
2022-11-10,82.14600372314453
2022-11-11,79.43789672851562
2022-11-14,77.75867462158203
2022-11-15,78.90404510498047
2022-11-16,80.28235626220703
2022-11-17,80.38914489746094
2022-11-18,81.55392456054688
2022-11-21,83.64081573486328
2022-11-22,83.6505355834961
2022-11-23,83.86407470703125
2022-11-25,83.62141418457031
2022-11-28,82.96134948730469
2022-11-29,82.55368041992188
2022-11-30,84.34939575195312
2022-12-01,83.97083282470703
2022-12-02,85.15502166748047
2022-12-05,85.10649871826172
2022-12-06,83.75728607177734
2022-12-07,84.51439666748047
2022-12-08,83.96112060546875
2022-12-09,83.0681381225586
2022-12-12,83.48551177978516
2022-12-13,83.6116943359375
2022-12-14,84.52410888671875
2022-12-15,83.62141418457031
2022-12-16,84.43675994873047
2022-12-19,84.55323791503906
2022-12-20,85.15502166748047
2022-12-21,86.04803466796875
2022-12-22,85.98008728027344
2022-12-23,86.999267578125
2022-12-27,87.36811065673828
2022-12-28,86.31980895996094
2022-12-29,86.32952117919922
2022-12-30,86.7371826171875
2023-01-03,84.6891098022461
2023-01-04,84.91236877441406
2023-01-05,93.2114028930664
2023-01-06,96.6863250732422
2023-01-09,95.76422119140624
2023-01-10,95.17212677001952
2023-01-11,94.38589477539062
2023-01-12,94.21117401123048
2023-01-13,95.27890014648438
2023-01-17,97.05518341064452
2023-01-18,94.24030303955078
2023-01-19,92.8328628540039
2023-01-20,93.7258529663086
2023-01-23,93.3084716796875
2023-01-24,94.13353729248048
2023-01-25,94.89063262939452
2023-01-26,95.85157012939452
2023-01-27,95.42449188232422
2023-01-30,95.65745544433594
2023-01-31,96.9581298828125
2023-02-01,96.67662811279295
2023-02-02,94.49625396728516
2023-02-03,95.50857543945312
2023-02-06,96.5014190673828
2023-02-07,96.42354583740234
2023-02-08,96.35541534423828
2023-02-09,95.50857543945312
2023-02-10,96.6279525756836
2023-02-13,96.93943786621094
2023-02-14,96.6279525756836
2023-02-15,97.4456024169922
2023-02-16,97.3482666015625
2023-02-17,97.80575561523438
2023-02-21,97.65975189208984
2023-02-22,98.60392761230467
2023-02-23,97.65975189208984
2023-02-24,97.3190689086914
2023-02-27,98.34111785888672
2023-02-28,97.96149444580078
2023-03-01,98.20484924316406
2023-03-02,99.57731628417967
2023-03-03,99.2658462524414
2023-03-06,99.27556610107422
2023-03-07,98.28273010253906
2023-03-08,97.27040100097656
2023-03-09,96.55982971191406
2023-03-10,95.0316162109375
2023-03-13,93.74674224853516
2023-03-14,95.99526977539062
2023-03-15,95.3820343017578
2023-03-16,95.67404174804688
2023-03-17,94.7201156616211
2023-03-20,96.4430160522461
2023-03-21,96.9978485107422
2023-03-22,97.0562515258789
2023-03-23,96.1510009765625
2023-03-24,97.52346801757812
2023-03-27,98.97381591796876
2023-03-28,98.97381591796876
2023-03-29,99.84012603759766
2023-03-30,100.1224136352539
2023-03-31,101.7382354736328
2023-04-03,101.44622039794922
2023-04-04,100.82324981689452
2023-04-05,101.39754486083984
2023-04-06,104.0159683227539
2023-04-10,104.43451690673828
2023-04-11,105.16455078125
2023-04-12,105.29109954833984
2023-04-13,106.55648803710938
2023-04-14,105.81671905517578
2023-04-17,106.55648803710938
2023-04-18,106.73169708251952
2023-04-19,106.05033111572266
2023-04-20,107.2476043701172
2023-04-21,107.41307067871094
2023-04-24,106.90690612792967
2023-04-25,106.86797332763672
2023-04-26,107.31574249267578
2023-04-27,108.62979125976562
2023-04-28,108.83422088623048
2023-05-01,109.20410919189452
2023-05-02,108.45458221435548
2023-05-03,108.59087371826172
2023-05-04,108.47377014160156
2023-05-05,109.38128662109376
2023-05-08,109.4496078491211
2023-05-09,109.46912384033205
2023-05-10,108.9226531982422
2023-05-11,110.32785034179688
2023-05-12,111.51837158203124
2023-05-15,111.1377944946289
2023-05-16,110.8938217163086
2023-05-17,110.87432861328124
2023-05-18,111.0889892578125
2023-05-19,111.71354675292967
2023-05-22,109.04949951171876
2023-05-23,107.2149429321289
2023-05-24,106.66846466064452
2023-05-25,106.30741119384766
2023-05-26,106.8050765991211
2023-05-30,106.63919830322266
2023-05-31,108.5127944946289
2023-06-01,109.3617706298828
2023-06-02,110.53276824951172
2023-06-05,111.70378112792967
2023-06-06,110.7474594116211
2023-06-07,109.10806274414062
2023-06-08,110.65962982177734
2023-06-09,110.87432861328124
2023-06-12,110.72794342041016
2023-06-13,112.26976013183594
2023-06-14,112.22096252441406
2023-06-15,111.96725463867188
2023-06-16,111.57691192626952
2023-06-20,110.56204986572266
2023-06-21,110.62059783935548
2023-06-22,112.22096252441406
2023-06-23,111.91846466064452
2023-06-26,111.88919830322266
2023-06-27,111.53789520263672
2023-06-28,110.37663269042967
2023-06-29,111.1377944946289
2023-06-30,112.17217254638672
2023-07-03,112.33807373046876
2023-07-05,111.53789520263672
2023-07-06,111.64522552490234
2023-07-07,109.8984832763672
2023-07-10,109.52766418457033
2023-07-11,107.8394775390625
2023-07-12,109.67404174804688
2023-07-13,109.32273864746094
2023-07-14,109.9863052368164
2023-07-17,110.26929473876952
2023-07-18,109.33250427246094
2023-07-19,109.65453338623048
2023-07-20,110.54253387451172
2023-07-21,110.2302703857422
2023-07-24,109.966796875
2023-07-25,102.4626235961914
2023-07-26,99.3009262084961
2023-07-27,99.73028564453124
2023-07-28,99.61318969726562
2023-07-31,101.12571716308594
2023-08-01,100.67684173583984
2023-08-02,99.93521118164062
2023-08-03,100.01349639892578
2023-08-04,99.74929809570312
2023-08-07,100.88436126708984
2023-08-08,98.26197052001952
2023-08-09,97.19538116455078
2023-08-10,95.88418579101562
2023-08-11,94.70018768310548
2023-08-14,95.11116790771484
2023-08-15,93.92716979980467
2023-08-16,92.60618591308594
2023-08-17,91.28518676757812
2023-08-18,92.71381378173828
2023-08-21,92.45939636230467
2023-08-22,94.20114135742188
2023-08-23,94.57298278808594
2023-08-24,93.65318298339844
2023-08-25,94.2794189453125
2023-08-28,94.338134765625
2023-08-29,94.62190246582033
2023-08-30,95.5025634765625
2023-08-31,95.316650390625
2023-09-01,95.18944549560548
2023-09-05,94.7784652709961
2023-09-06,94.65126037597656
2023-09-07,96.26579284667967
2023-09-08,96.2853775024414
2023-09-11,96.79419708251952
2023-09-12,95.52214050292967
2023-09-13,96.9605484008789
2023-09-14,97.66507720947266
2023-09-15,97.44979858398438
2023-09-18,96.97032928466795
2023-09-19,95.1502914428711
2023-09-20,96.02117156982422
2023-09-21,93.6727523803711
2023-09-22,92.02886199951172
2023-09-25,92.08757019042967
2023-09-26,90.3653793334961
2023-09-27,89.41622924804688
2023-09-28,90.2088394165039
2023-09-29,90.4730224609375
2023-10-02,90.24797058105467
2023-10-03,87.68428039550781
2023-10-04,88.54535675048828
2023-10-05,95.64934539794922
2023-10-06,91.4613265991211
2023-10-09,90.7078628540039
2023-10-10,94.29900360107422
2023-10-11,89.86634063720703
2023-10-12,82.29267883300781
2023-10-13,81.3924560546875
2023-10-16,82.8210678100586
2023-10-17,85.04229736328125
2023-10-18,84.67046356201172
2023-10-19,85.60982513427734
2023-10-20,85.61961364746094
2023-10-23,85.29669952392578
2023-10-24,86.88189697265625
2023-10-25,86.90145111083984
2023-10-26,86.87210845947266
2023-10-27,86.96995544433594
2023-10-30,87.59619903564453
2023-10-31,87.87019348144531
2023-11-01,89.00526428222656
2023-11-02,91.97930145263672
2023-11-03,92.35227966308594
2023-11-06,92.44062042236328
2023-11-07,91.69464874267578
2023-11-08,92.62711334228516
2023-11-09,92.61730194091795
2023-11-10,92.33265686035156
2023-11-13,94.34480285644533
2023-11-14,94.10921478271484
2023-11-15,93.07861328125
2023-11-16,93.93254089355467
2023-11-17,94.03070068359376
2023-11-20,95.5324478149414
2023-11-21,96.32748413085938
2023-11-22,97.06362915039062
2023-11-24,97.37772369384766
2023-11-27,97.83903503417967
2023-11-28,96.6219482421875
2023-11-29,95.72874450683594
2023-11-30,98.1825714111328
2023-12-01,99.05613708496094
2023-12-04,100.56770324707033
2023-12-05,98.76168060302734
2023-12-06,99.1346664428711
2023-12-07,99.1346664428711
2023-12-08,99.09540557861328
2023-12-11,100.71493530273438
2023-12-12,101.62775421142578
2023-12-13,104.11102294921876
2023-12-14,102.4424285888672
2023-12-15,102.40316009521484
2023-12-18,105.26923370361328
2023-12-19,103.96379852294922
2023-12-20,101.50015258789062
2023-12-21,102.0399932861328
2023-12-22,102.76631927490234
2023-12-26,104.54290008544922
2023-12-27,105.5244369506836
2023-12-28,106.13298034667967
2023-12-29,106.09371948242188
2024-01-02,104.59197998046876
2024-01-03,102.99208068847656
2024-01-04,103.31597900390624
2024-01-05,104.06195068359376
2024-01-08,105.39683532714844
2024-01-09,105.42628479003906
2024-01-10,105.20052337646484
2024-01-11,105.19070434570312
2024-01-12,105.17108154296876
2024-01-16,106.31947326660156
2024-01-17,107.95862579345705
2024-01-18,107.71324157714844
2024-01-19,107.22248077392578
2024-01-22,107.67398071289062
2024-01-23,107.5365753173828
2024-01-24,103.89509582519533
2024-01-25,103.1000518798828
2024-01-26,102.26575469970705
2024-01-29,102.99208068847656
2024-01-30,101.59829711914062
2024-01-31,100.5480728149414
2024-02-01,103.8576431274414
2024-02-02,104.50772857666016
2024-02-05,102.56729888916016
2024-02-06,99.54336547851562
2024-02-07,98.68643188476562
2024-02-08,99.36607360839844
2024-02-09,99.31683349609376
2024-02-12,99.62217712402344
2024-02-13,102.04525756835938
2024-02-14,101.30651092529295
2024-02-15,101.96644592285156
2024-02-16,99.71082305908205
2024-02-20,100.62686157226562
2024-02-21,100.3116683959961
2024-02-22,102.20285034179688
2024-02-23,101.12920379638672
2024-02-26,100.51851654052734
2024-02-27,99.30696868896484
2024-02-28,99.4645767211914
2024-02-29,100.67611694335938
2024-03-01,100.51851654052734
2024-03-04,100.7056655883789
2024-03-05,101.6020050048828
2024-03-06,100.90266418457033
2024-03-07,98.23333740234376
2024-03-08,99.67141723632812
2024-03-11,100.66626739501952
2024-03-12,101.5527572631836
2024-03-13,101.3951644897461
2024-03-14,99.809326171875
2024-03-15,100.5283660888672
2024-03-18,101.3163604736328
2024-03-19,102.23240661621094
2024-03-20,101.63156127929688
2024-03-21,101.19815826416016
2024-03-22,101.62171173095705
2024-03-25,101.10951232910156
2024-03-26,104.0152359008789
2024-03-27,104.70474243164062
2024-03-28,104.93128204345705
2024-04-01,103.404541015625
2024-04-02,102.25210571289062
2024-04-03,99.60247802734376
2024-04-04,80.30646514892578
2024-04-05,78.58272552490234
2024-04-08,76.63243865966797
2024-04-09,79.23281860351562
2024-04-10,78.66152954101562
2024-04-11,80.1390151977539
2024-04-12,78.5728759765625
2024-04-15,78.75017547607422
2024-04-16,80.82850646972656
2024-04-17,79.1540298461914
