,PHM
2014-07-01,17.874469757080078
2014-07-02,17.708803176879883
2014-07-03,17.726253509521484
2014-07-07,17.438507080078125
2014-07-08,17.429798126220703
2014-07-09,17.464670181274414
2014-07-10,17.307714462280273
2014-07-11,17.211814880371094
2014-07-14,17.115894317626953
2014-07-15,17.15949058532715
2014-07-16,17.40363121032715
2014-07-17,16.993825912475586
2014-07-18,16.993825912475586
2014-07-21,16.767133712768555
2014-07-22,16.95895767211914
2014-07-23,17.299007415771484
2014-07-24,16.77584457397461
2014-07-25,16.33116340637207
2014-07-28,16.174219131469727
2014-07-29,16.034713745117188
2014-07-30,15.816723823547363
2014-07-31,15.389477729797363
2014-08-01,15.380768775939941
2014-08-04,15.494118690490723
2014-08-05,15.354607582092285
2014-08-06,15.345887184143066
2014-08-07,15.293577194213867
2014-08-08,15.755695343017578
2014-08-11,15.712100982666016
2014-08-12,15.572587966918945
2014-08-13,15.685944557189941
2014-08-14,15.99983024597168
2014-08-15,15.930083274841309
2014-08-18,16.374765396118164
2014-08-19,16.618900299072266
2014-08-20,16.671215057373047
2014-08-21,16.671215057373047
2014-08-22,16.645061492919922
2014-08-25,16.62761878967285
2014-08-26,16.645061492919922
2014-08-27,16.706100463867188
2014-08-28,16.645061492919922
2014-08-29,16.758405685424805
2014-09-02,16.47939682006836
2014-09-03,15.851608276367188
2014-09-04,16.165498733520508
2014-09-05,16.156782150268555
2014-09-08,16.217815399169922
2014-09-09,16.305007934570312
2014-09-10,16.618900299072266
2014-09-11,16.62761878967285
2014-09-12,16.374765396118164
2014-09-15,16.514272689819336
2014-09-16,16.50554847717285
2014-09-17,16.915359497070312
2014-09-18,16.679323196411133
2014-09-19,16.452043533325195
2014-09-22,16.023696899414062
2014-09-23,16.093626022338867
2014-09-24,16.023696899414062
2014-09-25,15.761443138122559
2014-09-26,15.639050483703613
2014-09-29,15.507932662963867
2014-09-30,15.437993049621582
2014-10-01,15.376800537109375
2014-10-02,15.542893409729004
2014-10-03,15.700247764587402
2014-10-06,15.901311874389648
2014-10-07,15.840117454528809
2014-10-08,16.00621223449707
2014-10-09,15.647794723510742
2014-10-10,14.896004676818848
2014-10-13,14.563815116882324
2014-10-14,14.852294921875
2014-10-15,15.376800537109375
2014-10-16,15.201966285705566
2014-10-17,15.936275482177734
2014-10-20,16.443302154541016
2014-10-21,16.731782913208008
2014-10-22,16.76674461364746
2014-10-23,17.055225372314453
2014-10-24,17.081453323364258
2014-10-27,16.932844161987305
2014-10-28,16.915359497070312
2014-10-29,16.784229278564453
2014-10-30,16.696807861328125
2014-10-31,16.77548599243164
2014-11-03,16.959064483642578
2014-11-04,16.696807861328125
2014-11-05,16.784229278564453
2014-11-06,17.133895874023438
2014-11-07,17.448606491088867
2014-11-10,17.754562377929688
2014-11-11,18.331525802612305
2014-11-12,18.086753845214844
2014-11-13,18.19165802001953
2014-11-14,18.28781509399414
2014-11-17,18.331525802612305
2014-11-18,18.620004653930664
2014-11-19,18.31403350830078
2014-11-20,18.672456741333008
2014-11-21,18.943449020385742
2014-11-24,18.864776611328125
2014-11-25,18.759872436523438
2014-11-26,18.794837951660156
2014-11-28,18.908483505249023
2014-12-01,18.95219612121582
2014-12-02,18.943449020385742
2014-12-03,18.768613815307617
2014-12-04,18.987159729003906
2014-12-05,18.829803466796875
2014-12-08,18.585039138793945
2014-12-09,18.550071716308594
2014-12-10,17.89443016052246
2014-12-11,17.999752044677734
2014-12-12,17.718914031982422
2014-12-15,17.50828742980957
2014-12-16,17.367870330810547
2014-12-17,17.964637756347656
2014-12-18,18.36834144592285
2014-12-19,18.342018127441406
2014-12-22,18.333232879638672
2014-12-23,18.37712287902832
2014-12-24,18.394672393798828
2014-12-26,18.42977523803711
2014-12-29,18.55263900756836
2014-12-30,18.70183753967285
2014-12-31,18.833478927612305
2015-01-02,18.657957077026367
2015-01-05,18.38589096069336
2015-01-06,18.16649627685547
2015-01-07,19.06165885925293
2015-01-08,19.649654388427734
2015-01-09,19.869050979614258
2015-01-12,19.91293716430664
2015-01-13,19.421470642089844
2015-01-14,19.509233474731445
2015-01-15,18.45611000061035
2015-01-16,18.930007934570312
2015-01-20,18.254257202148438
2015-01-21,18.43855094909668
2015-01-22,18.36834144592285
2015-01-23,18.157716751098633
2015-01-26,18.61407470703125
2015-01-27,18.394672393798828
2015-01-28,18.061176300048828
2015-01-29,19.149412155151367
2015-01-30,18.069955825805664
2015-02-02,18.04362678527832
2015-02-03,18.508756637573242
2015-02-04,18.94757080078125
2015-02-05,18.851030349731445
2015-02-06,19.535560607910156
2015-02-09,19.588218688964844
2015-02-10,19.983137130737305
2015-02-11,19.667205810546875
2015-02-12,20.070903778076172
2015-02-13,20.088457107543945
2015-02-17,20.11478614807129
2015-02-18,19.93048667907715
2015-02-19,19.93048667907715
2015-02-20,19.96558952331543
2015-02-23,19.81639289855957
2015-02-24,20.395618438720703
2015-02-25,20.123559951782227
2015-02-26,19.88661003112793
2015-02-27,19.798847198486328
2015-03-02,19.68475914001465
2015-03-03,19.114309310913086
2015-03-04,19.439022064208984
2015-03-05,19.51801300048828
2015-03-06,18.622852325439453
2015-03-09,18.7369441986084
2015-03-10,18.53432846069336
2015-03-11,18.648845672607422
2015-03-12,18.74574851989746
2015-03-13,18.54313850402832
2015-03-16,18.560754776000977
2015-03-17,18.455039978027344
2015-03-18,18.772178649902344
2015-03-19,18.825029373168945
2015-03-20,19.177400588989258
2015-03-23,18.97478485107422
2015-03-24,19.327150344848633
2015-03-25,19.02764129638672
2015-03-26,18.957168579101562
2015-03-27,19.397619247436523
2015-03-30,19.767601013183594
2015-03-31,19.582605361938477
2015-04-01,19.635461807250977
2015-04-02,19.996641159057617
2015-04-06,19.970203399658203
2015-04-07,19.52976417541504
2015-04-08,19.794025421142578
2015-04-09,19.6530818939209
2015-04-10,19.661893844604492
2015-04-13,19.582605361938477
2015-04-14,19.855690002441406
2015-04-15,20.067110061645508
2015-04-16,19.67951011657715
2015-04-17,19.547380447387695
2015-04-20,19.291912078857422
2015-04-21,19.564992904663086
2015-04-22,19.106914520263672
2015-04-23,17.591754913330078
2015-04-24,17.723896026611328
2015-04-27,17.503664016723633
2015-04-28,17.56533432006836
2015-04-29,17.494855880737305
2015-04-30,17.001548767089844
2015-05-01,17.28343963623047
2015-05-04,17.168920516967773
2015-05-05,17.14249038696289
2015-05-06,17.09844207763672
2015-05-07,17.353910446166992
2015-05-08,17.433198928833008
2015-05-11,17.195348739624023
2015-05-12,17.204160690307617
2015-05-13,17.116064071655273
2015-05-14,17.248197555541992
2015-05-15,17.52128028869629
2015-05-18,17.53009605407715
2015-05-19,17.662227630615234
2015-05-20,17.723896026611328
2015-05-21,17.618183135986328
2015-05-22,17.406768798828125
2015-05-26,17.168920516967773
2015-05-27,17.072023391723633
2015-05-28,17.116064071655273
2015-05-29,16.895841598510742
2015-06-01,16.975120544433594
2015-06-02,16.922264099121094
2015-06-03,17.036785125732422
2015-06-04,16.772510528564453
2015-06-05,16.807748794555664
2015-06-08,16.64037322998047
2015-06-09,16.675762176513672
2015-06-10,16.896926879882812
2015-06-11,17.01192855834961
2015-06-12,17.047317504882812
2015-06-15,17.14463233947754
2015-06-16,17.14463233947754
2015-06-17,17.2242488861084
2015-06-18,17.303865432739258
2015-06-19,17.684267044067383
2015-06-22,17.914278030395508
2015-06-23,17.967357635498047
2015-06-24,18.17083168029785
2015-06-25,18.064672470092773
2015-06-26,18.117748260498047
2015-06-29,17.76388931274414
2015-06-30,17.825817108154297
2015-07-01,18.073516845703125
2015-07-02,18.179677963256836
2015-07-06,18.197372436523438
2015-07-07,18.498153686523438
2015-07-08,18.09121322631836
2015-07-09,17.9762020111084
2015-07-10,18.303529739379883
2015-07-13,18.356611251831055
2015-07-14,18.480457305908203
2015-07-15,18.126596450805664
2015-07-16,18.126596450805664
2015-07-17,17.772733688354492
2015-07-20,17.454256057739258
2015-07-21,17.410030364990234
2015-07-22,17.83466148376465
2015-07-23,17.852352142333984
2015-07-24,17.241941452026367
2015-07-27,17.25078773498535
2015-07-28,17.418872833251953
2015-07-29,17.790428161621094
2015-07-30,18.046974182128906
2015-07-31,18.33007049560547
2015-08-03,18.321216583251953
2015-08-04,17.98505210876465
2015-08-05,17.657730102539062
2015-08-06,17.498489379882812
2015-08-07,17.46310806274414
2015-08-10,17.79927635192871
2015-08-11,18.179677963256836
2015-08-12,18.45391845703125
2015-08-13,18.878555297851562
2015-08-14,18.719314575195312
2015-08-17,18.905092239379883
2015-08-18,19.373964309692383
2015-08-19,19.480113983154297
2015-08-20,19.028945922851562
2015-08-21,18.515840530395508
2015-08-24,17.356948852539062
2015-08-25,16.728843688964844
2015-08-26,17.533878326416016
2015-08-27,18.100053787231445
2015-08-28,18.082365036010742
2015-08-31,18.303529739379883
2015-09-01,17.604652404785156
2015-09-02,18.002744674682617
2015-09-03,18.356611251831055
2015-09-04,17.905433654785156
2015-09-08,18.418533325195312
2015-09-09,18.223909378051758
2015-09-10,18.13544273376465
2015-09-11,18.53353500366211
2015-09-14,18.391990661621094
2015-09-15,18.33007049560547
2015-09-16,18.409683227539062
2015-09-17,18.60431480407715
2015-09-18,18.222457885742188
2015-09-21,17.973806381225586
2015-09-22,17.449867248535156
2015-09-23,17.352184295654297
2015-09-24,17.600828170776367
2015-09-25,17.72515869140625
2015-09-28,16.899288177490234
2015-09-29,16.623991012573242
2015-09-30,16.757205963134766
2015-10-01,16.979209899902344
2015-10-02,16.996973037719727
2015-10-05,17.742919921875
2015-10-06,17.423227310180664
2015-10-07,17.76068115234375
2015-10-08,17.94716453552246
2015-10-09,17.86724090576172
2015-10-12,17.849485397338867
2015-10-13,17.31666374206543
2015-10-14,16.77495765686035
2015-10-15,16.96145248413086
2015-10-16,16.95256805419922
2015-10-19,16.979209899902344
2015-10-20,17.245620727539062
2015-10-21,17.272262573242188
2015-10-22,16.126697540283203
2015-10-23,16.28653907775879
2015-10-26,16.14445686340332
2015-10-27,16.020130157470703
2015-10-28,16.357585906982422
2015-10-29,15.949090003967285
2015-10-30,16.277666091918945
2015-11-02,16.33094024658203
2015-11-03,16.393096923828125
2015-11-04,16.28653907775879
2015-11-05,16.117815017700195
2015-11-06,15.904684066772461
2015-11-09,15.593875885009766
2015-11-10,16.15333366394043
2015-11-11,16.366466522216797
2015-11-12,15.913567543029785
2015-11-13,15.727079391479492
2015-11-16,16.37534523010254
2015-11-17,16.348703384399414
2015-11-18,16.846006393432617
2015-11-19,16.943689346313477
2015-11-20,17.050249099731445
2015-11-23,17.094655990600586
2015-11-24,17.325538635253906
2015-11-25,17.538671493530273
2015-11-27,17.458744049072266
2015-11-30,17.298900604248047
2015-12-01,17.449867248535156
2015-12-02,16.943689346313477
2015-12-03,16.77495765686035
2015-12-04,17.245620727539062
2015-12-07,17.210102081298828
2015-12-08,16.677278518676758
2015-12-09,16.002378463745117
2015-12-10,16.126697540283203
2015-12-11,15.742937088012695
2015-12-14,15.332406997680664
2015-12-15,15.519824981689453
2015-12-16,16.08207893371582
2015-12-17,15.84111213684082
2015-12-18,15.466277122497559
2015-12-21,15.858960151672363
2015-12-22,15.885733604431152
2015-12-23,16.180246353149414
2015-12-24,16.26055908203125
2015-12-28,16.15346908569336
2015-12-29,16.207014083862305
2015-12-30,16.046369552612305
2015-12-31,15.903584480285645
2016-01-04,15.314555168151855
2016-01-05,15.45734977722168
2016-01-06,15.118221282958984
2016-01-07,14.475650787353516
2016-01-08,14.190065383911133
2016-01-11,14.422104835510254
2016-01-12,14.484574317932129
2016-01-13,14.54704761505127
2016-01-14,14.34178352355957
2016-01-15,14.225762367248535
2016-01-19,13.9847993850708
2016-01-20,13.895554542541504
2016-01-21,14.279309272766113
2016-01-22,14.814780235290527
2016-01-25,14.198990821838379
2016-01-26,14.573822021484375
2016-01-27,14.350706100463867
2016-01-28,14.627365112304688
2016-01-29,14.957576751708984
2016-02-01,14.73446273803711
2016-02-02,14.439952850341797
2016-02-03,14.618440628051758
2016-02-04,14.752310752868652
2016-02-05,14.484574317932129
2016-02-08,14.09189224243164
2016-02-09,14.279309272766113
2016-02-10,14.591670989990234
2016-02-11,13.708138465881348
2016-02-12,14.288239479064941
2016-02-16,14.8772554397583
2016-02-17,14.823711395263672
2016-02-18,14.823711395263672
2016-02-19,14.761235237121582
2016-02-22,15.35025691986084
2016-02-23,15.305631637573242
2016-02-24,15.26101303100586
2016-02-25,15.475202560424805
2016-02-26,15.519824981689453
2016-02-29,15.34133243560791
2016-03-01,15.635845184326172
2016-03-02,15.948202133178711
2016-03-03,16.207014083862305
2016-03-04,16.001747131347656
2016-03-07,16.001747131347656
2016-03-08,15.965873718261719
2016-03-09,16.18113899230957
2016-03-10,16.10938835144043
2016-03-11,16.504045486450195
2016-03-14,16.450225830078125
2016-03-15,16.37847900390625
2016-03-16,16.333627700805664
2016-03-17,16.477142333984375
2016-03-18,16.728286743164062
2016-03-21,16.41435432434082
2016-03-22,16.396413803100586
2016-03-23,16.127323150634766
2016-03-24,16.06453514099121
2016-03-28,16.25290298461914
2016-03-29,16.602718353271484
2016-03-30,16.513017654418945
2016-03-31,16.782106399536133
2016-04-01,16.521995544433594
2016-04-04,15.436666488647461
2016-04-05,15.750602722167969
2016-04-06,16.127323150634766
2016-04-07,15.894115447998047
2016-04-08,15.965873718261719
2016-04-11,15.768543243408203
2016-04-12,15.992783546447754
2016-04-13,16.396413803100586
2016-04-14,16.441261291503906
2016-04-15,16.728286743164062
2016-04-18,16.602718353271484
2016-04-19,16.737260818481445
2016-04-20,17.203678131103516
2016-04-21,17.15882682800293
2016-04-22,17.08707618713379
2016-04-25,16.871803283691406
2016-04-26,17.0242862701416
2016-04-27,17.203678131103516
2016-04-28,16.611684799194336
2016-04-29,16.495080947875977
2016-05-02,16.53993034362793
2016-05-03,16.324655532836914
2016-05-04,16.41435432434082
2016-05-05,16.315690994262695
2016-05-06,16.3515682220459
2016-05-09,16.396413803100586
2016-05-10,16.360538482666016
2016-05-11,16.279809951782227
2016-05-12,16.315690994262695
2016-05-13,16.127323150634766
2016-05-16,16.333627700805664
2016-05-17,16.297748565673828
2016-05-18,16.17217254638672
2016-05-19,15.956902503967285
2016-05-20,16.199081420898438
2016-05-23,15.983814239501953
2016-05-24,16.800045013427734
2016-05-25,16.77313804626465
2016-05-26,16.916650772094727
2016-05-27,16.916650772094727
2016-05-31,16.826961517333984
2016-06-01,16.925622940063477
2016-06-02,16.943557739257812
2016-06-03,16.85386085510254
2016-06-06,16.77313804626465
2016-06-07,17.458127975463867
2016-06-08,17.75554847717285
2016-06-09,17.64739418029785
2016-06-10,17.32292938232422
2016-06-13,16.971418380737305
2016-06-14,16.75510597229004
2016-06-15,16.872278213500977
2016-06-16,16.82721519470215
2016-06-17,17.16971206665039
2016-06-20,17.205759048461914
2016-06-21,17.214773178100586
2016-06-22,17.007478713989258
2016-06-23,17.268850326538086
2016-06-24,16.583858489990234
2016-06-27,16.23236083984375
2016-06-28,16.728071212768555
2016-06-29,17.12464141845703
2016-06-30,17.5662784576416
2016-07-01,17.55727195739746
2016-07-05,17.36798858642578
2016-07-06,17.719499588012695
2016-07-07,17.998897552490234
2016-07-08,18.458560943603516
2016-07-11,18.39547348022461
2016-07-12,18.46756935119629
2016-07-13,18.413497924804688
2016-07-14,18.359426498413086
2016-07-15,18.359426498413086
2016-07-18,18.440536499023438
2016-07-19,18.359426498413086
2016-07-20,18.404478073120117
2016-07-21,19.38689422607422
2016-07-22,19.69333267211914
2016-07-25,19.774452209472656
2016-07-26,19.918659210205078
2016-07-27,19.927675247192383
2016-07-28,19.576168060302734
2016-07-29,19.089473724365234
2016-08-01,19.323806762695312
2016-08-02,18.882173538208008
2016-08-03,18.93624496459961
2016-08-04,18.963287353515625
2016-08-05,19.413928985595703
2016-08-08,19.16157341003418
2016-08-09,19.188615798950195
